geo,time,dt_dod_mida_cd
mus,1993,17711000
mus,1994,17134000
mus,1995,16521000
mus,1996,15909000
mus,1997,15296000
mus,1998,14684000
mus,1999,14071000
mus,2000,13459000
mus,2001,12846000
mus,2002,12234000
mus,2003,11621000
mus,2004,11008000
mus,2005,10396000
mus,2006,9783000
mus,2007,9170000
mus,2008,8557000
mus,2009,7945000
mus,2010,7332000
mus,2011,6720000
mus,2012,6107000
mus,2013,5495000
mus,2014,4882000
mus,2015,4269000
mus,2016,3667000
mus,2017,3044000
mus,2018,2432000
mus,2019,1820000
mus,2020,1207000
mwi,1970,16891000
mwi,1971,24192000
mwi,1972,34233000
mwi,1973,42789000
mwi,1974,50249000
mwi,1975,61693000
mwi,1976,73578000
mwi,1977,84394000
mwi,1978,102311000
mwi,1979,116235000
mwi,1980,130519000
mwi,1981,150594612
mwi,1982,176512119.9
mwi,1983,204726747.8
mwi,1984,275399281.9
mwi,1985,322092229
mwi,1986,421529696
mwi,1987,509271427.7
mwi,1988,555297263.5
mwi,1989,625349164.2
mwi,1990,763529363.8
mwi,1991,866283029.9
mwi,1992,918858000
mwi,1993,1062364000
mwi,1994,1160367000
mwi,1995,1251293000
mwi,1996,1345549000
mwi,1997,1375423000
mwi,1998,1542402000
mwi,1999,1585962000
mwi,2000,1592170000
mwi,2001,1623678000
mwi,2002,1770298000
mwi,2003,1958110000
mwi,2004,2075297000
mwi,2005,1940371000
mwi,2006,156890000
mwi,2007,177551000
mwi,2008,187724000
mwi,2009,212764000
mwi,2010,242588000
mwi,2011,274145000
mwi,2012,322954000
mwi,2013,417525000
mwi,2014,501386000
mwi,2015,588186000
mwi,2016,642213000
mwi,2017,862162000
mwi,2018,916703000
mwi,2019,969287000
mwi,2020,1104247000
ner,1970,4248000
ner,1971,5993000
ner,1972,9619000
ner,1973,14031000
ner,1974,15857000
ner,1975,18172000
ner,1976,21816000
ner,1977,28000000
ner,1978,36458000
ner,1979,48053000
ner,1980,66113000
ner,1981,78581000
ner,1982,91582961.6
ner,1983,105206496.5
ner,1984,121224032.8
ner,1985,146690071.6
ner,1986,190869402.4
ner,1987,272822067
ner,1988,348183851.2
ner,1989,382940475.3
ner,1990,460637715.3
ner,1991,479207126.9
ner,1992,483200000
ner,1993,503495000
ner,1994,565349000
ner,1995,597925000
ner,1996,609227000
ner,1997,624655000
ner,1998,687454000
ner,1999,693574000
ner,2000,723201000
ner,2001,753357000
ner,2002,867301000
ner,2003,1007409000
ner,2004,1106072000
ner,2005,1080122000
ner,2006,188900000
ner,2007,234874000
ner,2008,248098000
ner,2009,265733000
ner,2010,275240000
ner,2011,354586000
ner,2012,447194000
ner,2013,549653000
ner,2014,575979000
ner,2015,626206000
ner,2016,772581000
ner,2017,987865000
ner,2018,1044038000
ner,2019,1346786000
ner,2020,1694278000
nga,1970,17183000
nga,1971,18502000
nga,1972,24403000
nga,1973,31833000
nga,1974,35647000
nga,1975,36438000
nga,1976,36497000
nga,1977,38462000
nga,1978,38257000
nga,1979,37859000
nga,1980,37460000
nga,1981,37062000
nga,1982,36663000
nga,1983,36264000
nga,1984,35866000
nga,1985,34670000
nga,1986,33475000
nga,1987,32279000
nga,1988,31084000
nga,1989,29888000
nga,1990,36279045.8
nga,1991,58947435.2
nga,1992,80124000
nga,1993,116438000
nga,1994,180754000
nga,1995,268002000
nga,1996,347758000
nga,1997,409858000
nga,1998,563553000
nga,1999,624019000
nga,2000,643871000
nga,2001,621014000
nga,2002,675748000
nga,2003,786966000
nga,2004,966844000
nga,2005,1136411000
nga,2006,1540734000
nga,2007,1928523000
nga,2008,2243070000
nga,2009,2739403000
nga,2010,3662052000
nga,2011,4200794000
nga,2012,4686028000
nga,2013,5278061000
nga,2014,5778820000
nga,2015,6222292000
nga,2016,6636161000
nga,2017,7788784000
nga,2018,8432788000
nga,2019,9549703000
nga,2020,11005155000
nic,1970,2995000
nic,1971,2995000
nic,1972,3237000
nic,1973,4322000
nic,1974,7884000
nic,1975,13450000
nic,1976,19193000
nic,1977,22300000
nic,1978,23077000
nic,1979,23216000
nic,1980,42479908.3
nic,1981,53256014
nic,1982,55429954.5
nic,1983,57065473
nic,1984,58657819
nic,1985,59118838
nic,1986,59605480
nic,1987,60367774
nic,1988,60083230
nic,1989,59958224
nic,1990,60281374
nic,1991,113380470.3
nic,1992,181930000
nic,1993,195933000
nic,1994,253941000
nic,1995,276220000
nic,1996,335278000
nic,1997,367774000
nic,1998,487304000
nic,1999,597677000
nic,2000,654370000
nic,2001,690608000
nic,2002,811002000
nic,2003,997635000
nic,2004,1166845000
nic,2005,1135673000
nic,2006,255656000
nic,2007,321434000
nic,2008,347456000
nic,2009,417996000
nic,2010,447212000
nic,2011,473767000
nic,2012,498248000
nic,2013,533413000
nic,2014,523286000
nic,2015,532425000
nic,2016,531337000
nic,2017,594871000
nic,2018,624141000
nic,2019,692201000
nic,2020,771265000
npl,1970,93000
npl,1971,286000
npl,1972,398000
npl,1973,2006000
npl,1974,3169000
npl,1975,5492000
npl,1976,9252000
npl,1977,21483000
npl,1978,32511000
npl,1979,51096000
npl,1980,76120000
npl,1981,108915632.6
npl,1982,142235629.8
npl,1983,172055759.5
npl,1984,200021468.9
npl,1985,236029327.6
npl,1986,295428302.4
npl,1987,391848103
npl,1988,466015360.1
npl,1989,571564106
npl,1990,667473807
npl,1991,718555662.9
npl,1992,764881000
npl,1993,832048000
npl,1994,931462000
npl,1995,1022680000
npl,1996,1048712000
npl,1997,1046906000
npl,1998,1131036000
npl,1999,1146849000
npl,2000,1132348000
npl,2001,1122067000
npl,2002,1209560000
npl,2003,1387939000
npl,2004,1490945000
npl,2005,1395638000
npl,2006,1467969000
npl,2007,1524062000
npl,2008,1506561000
npl,2009,1482628000
npl,2010,1426265000
npl,2011,1426053000
npl,2012,1458676000
npl,2013,1553423000
npl,2014,1517303000
npl,2015,1640015000
npl,2016,1708225000
npl,2017,2021772000
npl,2018,2476919000
npl,2019,2877236000
npl,2020,3469471000
pak,1970,280273000
pak,1971,313189000
pak,1972,365524000
pak,1973,434252000
pak,1974,499794000
pak,1975,484044000
pak,1976,548774000
pak,1977,623166000
pak,1978,677959000
pak,1979,750622000
pak,1980,820909000
pak,1981,908805068.9
pak,1982,1050975968.2
pak,1983,1144679011.7
pak,1984,1256191101.6
pak,1985,1390664806.4
pak,1986,1559663792.8
pak,1987,1778985435.6
pak,1988,1841561744.8
pak,1989,1914833916.7
pak,1990,2106240378.5
pak,1991,2310765426.2
pak,1992,2456585000
pak,1993,2682795000
pak,1994,3054038000
pak,1995,3320544000
pak,1996,3479635000
pak,1997,3525910000
pak,1998,3800351000
pak,1999,3905068000
pak,2000,3828347000
pak,2001,4244619000
pak,2002,5394331000
pak,2003,5869017000
pak,2004,6818366000
pak,2005,6865446000
pak,2006,7871070000
pak,2007,9075074000
pak,2008,9052719000
pak,2009,10075299000
pak,2010,10118278000
pak,2011,10772103000
pak,2012,11136407000
pak,2013,11308515000
pak,2014,11749081000
pak,2015,12616596000
pak,2016,12811112000
pak,2017,13988486000
pak,2018,13794729000
pak,2019,13887933000
pak,2020,15435847000
phl,1972,129000
phl,1973,897000
phl,1974,8314000
phl,1975,16689000
phl,1976,26873000
phl,1977,28828000
phl,1978,29687000
phl,1979,32212000
phl,1980,33892000
phl,1981,40951000
phl,1982,48636000
phl,1983,61156000
phl,1984,71116000
phl,1985,84088000
phl,1986,91820000
phl,1987,99144000
phl,1988,101716000
phl,1989,102326000
phl,1990,101274000
phl,1991,134668186.1
phl,1992,166021000
phl,1993,166866000
phl,1994,173685000
phl,1995,183068000
phl,1996,192930000
phl,1997,194782000
phl,1998,205427000
phl,1999,206039000
phl,2000,207242000
phl,2001,204052000
phl,2002,208399000
phl,2003,214587000
phl,2004,214119000
phl,2005,196781000
phl,2006,196120000
phl,2007,194633000
phl,2008,186691000
phl,2009,180547000
phl,2010,171331000
phl,2011,163020000
phl,2012,153768000
phl,2013,143642000
phl,2014,127244000
phl,2015,113329000
phl,2016,97803000
phl,2017,84332000
phl,2018,66026000
phl,2019,48860000
phl,2020,32476000
png,1970,980000
png,1971,4919000
png,1972,9210000
png,1973,11491000
png,1974,15895000
png,1975,21122000
png,1976,22998000
png,1977,30697000
png,1978,36172000
png,1979,42606000
png,1980,55056000
png,1981,64823000
png,1982,73704143
png,1983,90012946.4
png,1984,102157953.6
png,1985,108642666.2
png,1986,111846372
png,1987,116465621.7
png,1988,114266275.9
png,1989,112691376.9
png,1990,114571467.4
png,1991,113479494.7
png,1992,110536000
png,1993,108981000
png,1994,108975000
png,1995,108176000
png,1996,105139000
png,1997,100999000
png,1998,99843000
png,1999,96535000
png,2000,92231000
png,2001,87875000
png,2002,86633000
png,2003,85891000
png,2004,83702000
png,2005,77758000
png,2006,75507000
png,2007,73041000
png,2008,71170000
png,2009,82084000
png,2010,85987000
png,2011,99315000
png,2012,122861000
png,2013,146429000
png,2014,166701000
png,2015,180772000
png,2016,203954000
png,2017,231464000
png,2018,413567000
png,2019,427571000
png,2020,471885000
pry,1970,18372000
pry,1971,19922000
pry,1972,22975000
pry,1973,25552000
pry,1974,25453000
pry,1975,26292000
pry,1976,28736000
pry,1977,33758000
pry,1978,38887000
pry,1979,42226000
pry,1980,44866000
pry,1981,47097000
pry,1982,47164000
pry,1983,47105000
pry,1984,46565000
pry,1985,45896000
pry,1986,45025000
pry,1987,44100000
pry,1988,43207000
pry,1989,42244000
pry,1990,41232000
pry,1991,40219000
pry,1992,39208000
pry,1993,38093000
pry,1994,36979000
pry,1995,35607000
pry,1996,34194000
pry,1997,32699000
pry,1998,31206000
pry,1999,29715000
pry,2000,28221000
pry,2001,26727000
pry,2002,25295000
pry,2003,23742000
pry,2004,22249000
pry,2005,20755000
pry,2006,19263000
pry,2007,17770000
pry,2008,16276000
pry,2009,14784000
pry,2010,13291000
pry,2011,11798000
pry,2012,10521000
pry,2013,9311000
pry,2014,8166000
pry,2015,7020000
pry,2016,6146000
pry,2017,5272000
pry,2018,4398000
pry,2019,3600000
pry,2020,2879000
rwa,1970,63000
rwa,1971,220000
rwa,1972,1191000
rwa,1973,3709000
rwa,1974,8186000
rwa,1975,12766000
rwa,1976,21134000
rwa,1977,30475000
rwa,1978,36961000
rwa,1979,47887000
rwa,1980,58118000
rwa,1981,65124000
rwa,1982,76760000
rwa,1983,95000552
rwa,1984,118119226.2
rwa,1985,151877591.4
rwa,1986,195102685.6
rwa,1987,251174325.1
rwa,1988,273931894.4
rwa,1989,302097326.7
rwa,1990,339896729.5
rwa,1991,390136241.4
rwa,1992,408155000
rwa,1993,445631000
rwa,1994,474188000
rwa,1995,512045000
rwa,1996,535656000
rwa,1997,557896000
rwa,1998,639090000
rwa,1999,691455000
rwa,2000,691917000
rwa,2001,712719000
rwa,2002,825638000
rwa,2003,909241000
rwa,2004,1019855000
rwa,2005,980303000
rwa,2006,168512000
rwa,2007,203840000
rwa,2008,241748000
rwa,2009,254227000
rwa,2010,259400000
rwa,2011,391665000
rwa,2012,429900000
rwa,2013,472556000
rwa,2014,605320000
rwa,2015,861911000
rwa,2016,1048538000
rwa,2017,1403508000
rwa,2018,1610458000
rwa,2019,1897342000
rwa,2020,2431874000
sdn,1970,12277000
sdn,1971,12448000
sdn,1972,13543000
sdn,1973,16477000
sdn,1974,18670000
sdn,1975,33755000
sdn,1976,70538000
sdn,1977,95836000
sdn,1978,126668000
sdn,1979,153097000
sdn,1980,189566000
sdn,1981,254050000
sdn,1982,340608403.9
sdn,1983,393938610.1
sdn,1984,470515204.8
sdn,1985,517394748.9
sdn,1986,596501407.2
sdn,1987,687730718.1
sdn,1988,795547161.6
sdn,1989,870779458.7
sdn,1990,1028252261.8
sdn,1991,1105401250.7
sdn,1992,1132981000
sdn,1993,1205025000
sdn,1994,1251097000
sdn,1995,1272401000
sdn,1996,1243517000
sdn,1997,1197817000
sdn,1998,1226006000
sdn,1999,1207991000
sdn,2000,1166914000
sdn,2001,1137459000
sdn,2002,1192223000
sdn,2003,1262493000
sdn,2004,1299569000
sdn,2005,1233532000
sdn,2006,1271069000
sdn,2007,1306968000
sdn,2008,1299722000
sdn,2009,1305941000
sdn,2010,1290293000
sdn,2011,1287498000
sdn,2012,1288432000
sdn,2013,1290174000
sdn,2014,1238606000
sdn,2015,1202930000
sdn,2016,1179515000
sdn,2017,1224647000
sdn,2018,1205793000
sdn,2019,1201291000
sdn,2020,1233772000
sen,1970,8709000
sen,1971,10644000
sen,1972,15785000
sen,1973,20713000
sen,1974,31521000
sen,1975,43376000
sen,1976,54871000
sen,1977,62239000
sen,1978,71866000
sen,1979,87858000
sen,1980,99760000
sen,1981,146497904.5
sen,1982,165591915.1
sen,1983,182692025
sen,1984,198732682.9
sen,1985,231768969.3
sen,1986,353336508.8
sen,1987,506493916.1
sen,1988,551803899.2
sen,1989,592390484.2
sen,1990,746939123.6
sen,1991,800440712.3
sen,1992,873016000
sen,1993,917480000
sen,1994,1004471000
sen,1995,1125663000
sen,1996,1194111000
sen,1997,1187123000
sen,1998,1301533000
sen,1999,1311885000
sen,2000,1332069000
sen,2001,1386978000
sen,2002,1582971000
sen,2003,1814939000
sen,2004,2056394000
sen,2005,2059824000
sen,2006,501794000
sen,2007,659310000
sen,2008,786431000
sen,2009,927209000
sen,2010,1023255000
sen,2011,1187227000
sen,2012,1325852000
sen,2013,1460241000
sen,2014,1504347000
sen,2015,1597935000
sen,2016,1669751000
sen,2017,1999345000
sen,2018,2070419000
sen,2019,2656661000
sen,2020,3102239000
slb,1981,0
slb,1982,101486.1
slb,1983,1528547
slb,1984,3146474.1
slb,1985,5299876.5
slb,1986,7269477.6
slb,1987,9963249.2
slb,1988,10757525.8
slb,1989,12844599.9
slb,1990,16571143.7
slb,1991,18669973
slb,1992,18444000
slb,1993,19630000
slb,1994,22359000
slb,1995,25939000
slb,1996,29160000
slb,1997,29890000
slb,1998,32731000
slb,1999,39925000
slb,2000,38357000
slb,2001,37879000
slb,2002,40757000
slb,2003,44295000
slb,2004,46788000
slb,2005,43394000
slb,2006,44940000
slb,2007,45786000
slb,2008,44471000
slb,2009,43683000
slb,2010,41723000
slb,2011,40368000
slb,2012,39185000
slb,2013,37848000
slb,2014,34101000
slb,2015,31175000
slb,2016,33611000
slb,2017,36110000
slb,2018,36628000
slb,2019,38543000
slb,2020,47831000
sle,1970,7000
sle,1971,76000
sle,1972,898000
sle,1973,5863000
sle,1974,8068000
sle,1975,10463000
sle,1976,12400000
sle,1977,14440000
sle,1978,24662000
sle,1979,26776000
sle,1980,29116000
sle,1981,31448080.6
sle,1982,37085554.8
sle,1983,42458513
sle,1984,47409436.4
sle,1985,59091797
sle,1986,71356751.2
sle,1987,79992272.8
sle,1988,78375864.1
sle,1989,77562772.1
sle,1990,81298536.5
sle,1991,81438094.2
sle,1992,108026000
sle,1993,142693000
sle,1994,185644000
sle,1995,231276000
sle,1996,257534000
sle,1997,270237000
sle,1998,298410000
sle,1999,299478000
sle,2000,353659000
sle,2001,407448000
sle,2002,478603000
sle,2003,542523000
sle,2004,590588000
sle,2005,558621000
sle,2006,533496000
sle,2007,83637000
sle,2008,108428000
sle,2009,124306000
sle,2010,154591000
sle,2011,187932000
sle,2012,226489000
sle,2013,241499000
sle,2014,236724000
sle,2015,225691000
sle,2016,224300000
sle,2017,275684000
sle,2018,284315000
sle,2019,347957000
sle,2020,432497000
slv,1970,7999000
slv,1971,7999000
slv,1972,13477000
slv,1973,15833000
slv,1974,15758000
slv,1975,16613000
slv,1976,18069000
slv,1977,18850000
slv,1978,20813000
slv,1979,23811000
slv,1980,26572000
slv,1981,27018000
slv,1982,26762000
slv,1983,26409000
slv,1984,26056000
slv,1985,25788000
slv,1986,25230000
slv,1987,24757000
slv,1988,24283000
slv,1989,24015000
slv,1990,23337000
slv,1991,22737000
slv,1992,22138000
slv,1993,21537000
slv,1994,20937000
slv,1995,20218000
slv,1996,19498000
slv,1997,18657000
slv,1998,17818000
slv,1999,16978000
slv,2000,16137000
slv,2001,15298000
slv,2002,14458000
slv,2003,13617000
slv,2004,12778000
slv,2005,11938000
slv,2006,11097000
slv,2007,10258000
slv,2008,9418000
slv,2009,8577000
slv,2010,7738000
slv,2011,6898000
slv,2012,6203000
slv,2013,5652000
slv,2014,5102000
slv,2015,4552000
slv,2016,4001000
slv,2017,3451000
slv,2018,2901000
slv,2019,2350000
slv,2020,1800000
som,1970,7116000
som,1971,8649000
som,1972,10555000
som,1973,14500000
som,1974,21074000
som,1975,30093000
som,1976,36731000
som,1977,46328000
som,1978,55674000
som,1979,62502000
som,1980,72218000
som,1981,91171000
som,1982,107692796.5
som,1983,124096757.7
som,1984,147554131.7
som,1985,186024387.3
som,1986,239222099.2
som,1987,297613211.6
som,1988,317497540.1
som,1989,366193750.8
som,1990,418938339
som,1991,420963068.4
som,1992,409751000
som,1993,410984000
som,1994,424480000
som,1995,431940000
som,1996,421829000
som,1997,405832000
som,1998,415699000
som,1999,408920000
som,2000,395806000
som,2001,385823000
som,2002,405095000
som,2003,430709000
som,2004,444360000
som,2005,421649000
som,2006,435384000
som,2007,447995000
som,2008,445880000
som,2009,448080000
som,2010,442583000
som,2011,441633000
som,2012,441963000
som,2013,442574000
som,2014,424451000
som,2015,411912000
som,2016,403684000
som,2017,419542000
som,2018,412919000
som,2019,411338000
som,2020,137953000
srb,2000,0
srb,2001,0
srb,2002,167384000
srb,2003,274894000
srb,2004,434278000
srb,2005,486270000
srb,2006,553036000
srb,2007,624689000
srb,2008,654707000
srb,2009,676351000
srb,2010,680857000
srb,2011,702159000
srb,2012,708179000
srb,2013,684556000
srb,2014,598055000
srb,2015,515233000
srb,2016,436578000
srb,2017,395032000
srb,2018,319465000
srb,2019,251698000
srb,2020,193472000
stp,1985,0
stp,1986,841561.6
stp,1987,3146587.9
stp,1988,10083330.1
stp,1989,16818619.7
stp,1990,23872234.8
stp,1991,29408211.5
stp,1992,33583000
stp,1993,38313000
stp,1994,46858000
stp,1995,53551000
stp,1996,59476000
stp,1997,57426000
stp,1998,61317000
stp,1999,60680000
stp,2000,58898000
stp,2001,60961000
stp,2002,65589000
stp,2003,71429000
stp,2004,76884000
stp,2005,72355000
stp,2006,76421000
stp,2007,10721000
stp,2008,13264000
stp,2009,14405000
stp,2010,14218000
stp,2011,14105000
stp,2012,14048000
stp,2013,14004000
stp,2014,13009000
stp,2015,12186000
stp,2016,11574000
stp,2017,11998000
stp,2018,11460000
stp,2019,11138000
stp,2020,11335000
swz,1970,2800000
swz,1971,2800000
swz,1972,3010000
swz,1973,3312000
swz,1974,3278000
swz,1975,3281000
swz,1976,3327000
swz,1977,5341000
swz,1978,6509000
swz,1979,7178000
swz,1980,7483000
swz,1981,7631000
swz,1982,7906000
swz,1983,7703000
swz,1984,7704000
swz,1985,7553000
swz,1986,7401000
swz,1987,7250000
swz,1988,7100000
swz,1989,6948000
swz,1990,6797000
swz,1991,6647000
swz,1992,6500000
swz,1993,6344000
swz,1994,6194000
swz,1995,5943000
swz,1996,5693000
swz,1997,5442000
swz,1998,5192000
swz,1999,4942000
swz,2000,4691000
swz,2001,4441000
swz,2002,4190000
swz,2003,3940000
swz,2004,3690000
swz,2005,3439000
swz,2006,3189000
swz,2007,2939000
swz,2008,2693000
swz,2009,2438000
swz,2010,2187000
swz,2011,1938000
swz,2012,1788000
swz,2013,1639000
swz,2014,1490000
swz,2015,1341000
swz,2016,1195000
swz,2017,1043000
swz,2018,894000
swz,2019,745000
swz,2020,596000
syr,1970,4156000
syr,1971,6435000
syr,1972,7109000
syr,1973,7588000
syr,1974,8246000
syr,1975,9424000
syr,1976,21095000
syr,1977,30056000
syr,1978,38917000
syr,1979,40505000
syr,1980,42057000
syr,1981,45092000
syr,1982,46579000
syr,1983,47130000
syr,1984,46493000
syr,1985,45809000
syr,1986,45467000
syr,1987,45466000
syr,1988,45466000
syr,1989,45466000
syr,1990,43908000
syr,1991,43908000
syr,1992,43908000
syr,1993,43908000
syr,1994,43908000
syr,1995,43908000
syr,1996,43908000
syr,1997,33894000
syr,1998,32434000
syr,1999,30976000
syr,2000,29517000
syr,2001,28059000
syr,2002,26600000
syr,2003,25142000
syr,2004,23683000
syr,2005,22224000
syr,2006,20766000
syr,2007,19307000
syr,2008,17848000
syr,2009,16389000
syr,2010,14931000
syr,2011,14051000
syr,2012,14052000
syr,2013,14052000
syr,2014,14052000
syr,2015,14052000
syr,2016,14052000
syr,2017,14052000
syr,2018,14052000
syr,2019,14052000
syr,2020,14052000
tcd,1970,321000
tcd,1971,1851000
tcd,1972,2645000
tcd,1973,4492000
tcd,1974,6939000
tcd,1975,11397000
tcd,1976,16035000
tcd,1977,23792000
tcd,1978,30791000
tcd,1979,35771000
tcd,1980,36133000
tcd,1981,36133000
tcd,1982,36101000
tcd,1983,36449000
tcd,1984,39888000
tcd,1985,39914000
tcd,1986,47983536.8
tcd,1987,61318784.6
tcd,1988,97617891.3
tcd,1989,129929958.9
tcd,1990,186390003.3
tcd,1991,234938323.4
tcd,1992,259151000
tcd,1993,283980000
tcd,1994,331951000
tcd,1995,378832000
tcd,1996,432861000
tcd,1997,457193000
tcd,1998,487708000
tcd,1999,526610000
tcd,2000,515389000
tcd,2001,515624000
tcd,2002,622953000
tcd,2003,772575000
tcd,2004,873611000
tcd,2005,863936000
tcd,2006,925246000
tcd,2007,968127000
tcd,2008,904807000
tcd,2009,896286000
tcd,2010,864708000
tcd,2011,845304000
tcd,2012,829511000
tcd,2013,810156000
tcd,2014,747069000
tcd,2015,187166000
tcd,2016,179970000
tcd,2017,188823000
tcd,2018,180749000
tcd,2019,176194000
tcd,2020,180104000
tgo,1970,1894000
tgo,1971,2536000
tgo,1972,3351000
tgo,1973,3931000
tgo,1974,4134000
tgo,1975,6202000
tgo,1976,10613000
tgo,1977,16270000
tgo,1978,23077000
tgo,1979,30597000
tgo,1980,43063000
tgo,1981,50616000
tgo,1982,61310928.2
tgo,1983,100829048.2
tgo,1984,122750507.8
tgo,1985,161161192.8
tgo,1986,222493084
tgo,1987,267089158.8
tgo,1988,306254109.2
tgo,1989,339912312.5
tgo,1990,393191134.1
tgo,1991,443965956.8
tgo,1992,460400000
tgo,1993,468815000
tgo,1994,512987000
tgo,1995,540947000
tgo,1996,576363000
tgo,1997,560825000
tgo,1998,619674000
tgo,1999,622086000
tgo,2000,604129000
tgo,2001,584669000
tgo,2002,632333000
tgo,2003,686545000
tgo,2004,715458000
tgo,2005,667337000
tgo,2006,696437000
tgo,2007,723155000
tgo,2008,604180000
tgo,2009,586072000
tgo,2010,554326000
tgo,2011,0
tgo,2012,13986000
tgo,2013,14014000
tgo,2014,27883000
tgo,2015,30772000
tgo,2016,38679000
tgo,2017,50462000
tgo,2018,66030000
tgo,2019,165256000
tgo,2020,265171000
tha,1973,172000
tha,1974,1435000
tha,1975,4122000
tha,1976,10649000
tha,1977,19405000
tha,1978,24511000
tha,1979,28053000
tha,1980,32192000
tha,1981,50909000
tha,1982,69451000
tha,1983,86800000
tha,1984,97312000
tha,1985,105185000
tha,1986,108883000
tha,1987,110518000
tha,1988,110554000
tha,1989,109780000
tha,1990,108623000
tha,1991,107498000
tha,1992,106372000
tha,1993,104998000
tha,1994,103308000
tha,1995,101546000
tha,1996,99787000
tha,1997,98027000
tha,1998,95720000
tha,1999,92880000
tha,2000,89503000
tha,2001,86124000
tha,2002,82748000
tha,2003,79370000
tha,2004,75996000
tha,2005,72618000
tha,2006,69242000
tha,2007,65865000
tha,2008,62488000
tha,2009,59112000
tha,2010,55735000
tha,2011,0
tjk,1996,30212000
tjk,1997,50102000
tjk,1998,91824000
tjk,1999,126049000
tjk,2000,142620000
tjk,2001,171646000
tjk,2002,194982000
tjk,2003,227543000
tjk,2004,295673000
tjk,2005,307705000
tjk,2006,339036000
tjk,2007,360495000
tjk,2008,365247000
tjk,2009,372831000
tjk,2010,377048000
tjk,2011,374205000
tjk,2012,371701000
tjk,2013,365584000
tjk,2014,337163000
tjk,2015,315822000
tjk,2016,305131000
tjk,2017,326418000
tjk,2018,333198000
tjk,2019,341763000
tjk,2020,355992000
tls,2013,0
tls,2014,2858000
tls,2015,9959000
tls,2016,15594000
tls,2017,24954000
tls,2018,27757000
tls,2019,31101000
tls,2020,33004000
ton,1987,0
ton,1988,1476232.9
ton,1989,1469230.9
ton,1990,2631921
ton,1991,3237063.3
ton,1992,3230000
ton,1993,3422000
ton,1994,4450000
ton,1995,4795000
ton,1996,4553000
ton,1997,4287000
ton,1998,4422000
ton,1999,4302000
ton,2000,4024000
ton,2001,3810000
ton,2002,4243000
ton,2003,7383000
ton,2004,8934000
ton,2005,12611000
ton,2006,16020000
ton,2007,21121000
ton,2008,21557000
ton,2009,23169000
ton,2010,23574000
ton,2011,23332000
ton,2012,23121000
ton,2013,22865000
ton,2014,25922000
ton,2015,26469000
ton,2016,29083000
ton,2017,37220000
ton,2018,39065000
ton,2019,42897000
ton,2020,44961000
tun,1970,16220000
tun,1971,21074000
tun,1972,28906000
tun,1973,36679000
tun,1974,42723000
tun,1975,55308000
tun,1976,64073000
tun,1977,66751000
tun,1978,67326000
tun,1979,67220000
tun,1980,67840000
tun,1981,67504000
tun,1982,67779000
tun,1983,66993000
tun,1984,66171000
tun,1985,65351000
tun,1986,64430000
tun,1987,63150000
tun,1988,62098000
tun,1989,60833000
tun,1990,59365000
tun,1991,57641000
tun,1992,55766000
tun,1993,53723000
tun,1994,51608000
tun,1995,49494000
tun,1996,47378000
tun,1997,45263000
tun,1998,43150000
tun,1999,41034000
tun,2000,38921000
tun,2001,36806000
tun,2002,34691000
tun,2003,32576000
tun,2004,30462000
tun,2005,28347000
tun,2006,26233000
tun,2007,24118000
tun,2008,22004000
tun,2009,19890000
tun,2010,17775000
tun,2011,15661000
tun,2012,13633000
tun,2013,11694000
tun,2014,9760000
tun,2015,7819000
tun,2016,6083000
tun,2017,4660000
tun,2018,3237000
tun,2019,1964000
tun,2020,1052000
tur,1970,82997000
tur,1971,87919000
tur,1972,99384000
tur,1973,113463000
tur,1974,126789000
tur,1975,143521000
tur,1976,163333000
tur,1977,181035000
tur,1978,188465000
tur,1979,190294000
tur,1980,189432000
tur,1981,188203000
tur,1982,186547000
tur,1983,183950000
tur,1984,180997000
tur,1985,177457000
tur,1986,173558000
tur,1987,169903000
tur,1988,166191000
tur,1989,161575000
tur,1990,157393000
tur,1991,152970000
tur,1992,147701000
tur,1993,141818000
tur,1994,135929000
tur,1995,130045000
tur,1996,124162000
tur,1997,118276000
tur,1998,112390000
tur,1999,106506000
tur,2000,100620000
tur,2001,94737000
tur,2002,88851000
tur,2003,82967000
tur,2004,77080000
tur,2005,71196000
tur,2006,65311000
tur,2007,59427000
tur,2008,53539000
tur,2009,47656000
tur,2010,41771000
tur,2011,35887000
tur,2012,30003000
tur,2013,25077000
tur,2014,20675000
tur,2015,17157000
tur,2016,14178000
tur,2017,11201000
tur,2018,8223000
tur,2019,5669000
tur,2020,3117000
tza,1970,34618000
tza,1971,42696000
tza,1972,49134000
tza,1973,57642000
tza,1974,63315000
tza,1975,80789000
tza,1976,108946000
tza,1977,145324000
tza,1978,169330000
tza,1979,207728000
tza,1980,242146000
tza,1981,318929988
tza,1982,414361705.8
tza,1983,475276638
tza,1984,517994460.7
tza,1985,568208500.5
tza,1986,670118705.6
tza,1987,800795456.4
tza,1988,914019552
tza,1989,1015636484.1
tza,1990,1250307799
tza,1991,1433570166.8
tza,1992,1618310000
tza,1993,1758983000
tza,1994,1997871000
tza,1995,2182352000
tza,1996,2241915000
tza,1997,2305686000
tza,1998,2463034000
tza,1999,2594004000
tza,2000,2592571000
tza,2001,2587902000
tza,2002,2868530000
tza,2003,3473817000
tza,2004,3915514000
tza,2005,3860941000
tza,2006,1055760000
tza,2007,1585295000
