geo,time,ag_con_fert_zs
isl,1998,143.84615
isl,1999,169.76744
isl,2000,164.34109
isl,2001,140.93023
isl,2002,145.75194
isl,2003,122.88372
isl,2004,137.92248
isl,2005,133.55814
isl,2006,167.82171
isl,2007,194.168
isl,2008,199.88
isl,2009,123.84677
isl,2010,148.69919
isl,2011,159.1653
isl,2012,176.48515
isl,2013,168.80363
isl,2014,201.73267
isl,2015,147.75207
isl,2016,181.52893
isl,2017,148.00826
isl,2018,136.28099
isr,1961,113.91509
isr,1962,107.56958
isr,1963,106.94375
isr,1964,115.21739
isr,1965,128.84615
isr,1966,123.61801
isr,1967,144.19505
isr,1968,142.53106
isr,1969,165.46729
isr,1970,176.35385
isr,1971,186.15031
isr,1972,192.87692
isr,1973,170.01497
isr,1974,190.38053
isr,1975,221.99405
isr,1976,227.42769
isr,1977,245.52308
isr,1978,257.41538
isr,1979,239.51385
isr,1980,243.85231
isr,1981,231.96923
isr,1982,252.87692
isr,1983,265.68254
isr,1984,292.68293
isr,1985,281.65138
isr,1986,277.21893
isr,1987,289.08555
isr,1988,287.61062
isr,1989,294.08284
isr,1990,299.12536
isr,1991,269.74063
isr,1992,281.84438
isr,1993,282.42075
isr,1994,297.99427
isr,1995,301.44928
isr,1996,354.16667
isr,1997,357.14286
isr,1998,361.19403
isr,1999,267.26727
isr,2000,278.10651
isr,2001,261.40351
isr,2002,251.86246
isr,2003,282.93413
isr,2004,320.90032
isr,2005,292.6045
isr,2006,304.9505
isr,2007,344.99673
isr,2008,280.61395
isr,2009,200.46007
isr,2010,206.40327
isr,2011,251.60636
isr,2012,278.83311
isr,2013,296.0112
isr,2014,264.22629
isr,2015,243.607
isr,2016,280.67797
isr,2017,238.50129
isr,2018,240.67797
ita,1961,67.79506
ita,1962,69.36249
ita,1963,68.76464
ita,1964,74.63963
ita,1965,86.39548
ita,1966,89.30376
ita,1967,90.61078
ita,1968,93.92629
ita,1969,100.74257
ita,1970,111.67014
ita,1971,152.43034
ita,1972,164.09209
ita,1973,152.00592
ita,1974,136.50274
ita,1975,159.67053
ita,1976,153.20419
ita,1977,191.7566
ita,1978,236.85525
ita,1979,248.49304
ita,1980,222.66002
ita,1981,217.2678
ita,1982,211.83612
ita,1983,226.16543
ita,1984,229.8151
ita,1985,237.52475
ita,1986,236.21957
ita,1987,251.13227
ita,1988,233.53215
ita,1989,201.59224
ita,1990,215.75455
ita,1991,223.2236
ita,1992,219.65714
ita,1993,222.67836
ita,1994,227.18213
ita,1995,219.96861
ita,1996,223.83581
ita,1997,213.01345
ita,1998,209.86913
ita,1999,208.77706
ita,2000,204.26937
ita,2001,168.59492
ita,2002,171.12188
ita,2003,177.70248
ita,2004,181.4181
ita,2005,171.75308
ita,2006,177.03159
ita,2007,190.22995
ita,2008,143.47626
ita,2009,120.11159
ita,2010,122.74595
ita,2011,134.32247
ita,2012,122.50632
ita,2013,129.3035
ita,2014,126.56406
ita,2015,134.12695
ita,2016,131.50067
ita,2017,130.33326
ita,2018,130.59051
jam,1961,81.36145
jam,1962,73.09036
jam,1963,88.64458
jam,1964,131.16265
jam,1965,106.99333
jam,1966,105.63333
jam,1967,162.64516
jam,1968,149.67742
jam,1969,147.09677
jam,1970,150.57931
jam,1971,147.08966
jam,1972,156.55172
jam,1973,128.27586
jam,1974,176.55172
jam,1975,126.2069
jam,1976,98.62069
jam,1977,102.06897
jam,1978,110.08276
jam,1979,98.82222
jam,1980,129.67407
jam,1981,140.84444
jam,1982,96.128
jam,1983,110.73913
jam,1984,200.86957
jam,1985,102.6087
jam,1986,150.43478
jam,1987,213.91304
jam,1988,254.50435
jam,1989,259.16667
jam,1990,160.5042
jam,1991,203.96825
jam,1992,156.61765
jam,1993,134.48276
jam,1994,144.09938
jam,1995,167.83544
jam,1996,153.54839
jam,1997,155.98
jam,1998,161.68966
jam,1999,161.13986
jam,2000,160
jam,2001,148.96429
jam,2002,94.67407
jam,2003,112.19259
jam,2004,123.94737
jam,2005,115.84375
jam,2006,63.51562
jam,2007,36.216
jam,2008,37.64167
jam,2009,58.19167
jam,2010,62.625
jam,2011,71.175
jam,2012,87.375
jam,2013,83.14592
jam,2014,115.28575
jam,2015,38.08175
jam,2016,57.24633
jam,2017,66.28583
jam,2018,65.84275
jor,1961,5.78889
jor,1962,7.73897
jor,1963,8.9707
jor,1964,15.93818
jor,1965,18.47826
jor,1966,12.19424
jor,1967,13.76703
jor,1968,14.02847
jor,1969,9.14539
jor,1970,9.60211
jor,1971,8.42456
jor,1972,10.4878
jor,1973,13.88889
jor,1974,15.93103
jor,1975,19.93127
jor,1976,27.19113
jor,1977,18.70748
jor,1978,27.27365
jor,1979,48.82155
jor,1980,48.16054
jor,1981,25
jor,1982,50.35123
jor,1983,53.96053
jor,1984,70.81565
jor,1985,55.78035
jor,1986,28.35983
jor,1987,42.59736
jor,1988,88.1461
jor,1989,70.01366
jor,1990,93.75
jor,1991,136.60643
jor,1992,60.45437
jor,1993,71.17904
jor,1994,66.35071
jor,1995,63.49206
jor,1996,106.38889
jor,1997,128.45455
jor,1998,123.32105
jor,1999,121.17895
jor,2000,108.54211
jor,2001,116.35417
jor,2002,221.79487
jor,2003,123.72881
jor,2004,296.02871
jor,2005,364.07027
jor,2006,104.26316
jor,2007,398.5531
jor,2008,165.34448
jor,2009,60.50299
jor,2010,168.06306
jor,2011,467.1754
jor,2012,372.90406
jor,2013,131
jor,2014,92.56842
jor,2015,176.92848
jor,2016,112.33668
jor,2017,133.86096
jor,2018,114.04478
jpn,1961,279.88869
jpn,1962,294.4573
jpn,1963,322.62118
jpn,1964,318.89693
jpn,1965,337.98832
jpn,1966,362.73611
jpn,1967,391.42645
jpn,1968,404.21053
jpn,1969,408.79504
jpn,1970,376.17398
jpn,1971,373.65854
jpn,1972,407.81096
jpn,1973,447.67697
jpn,1974,411.9325
jpn,1975,364.26694
jpn,1976,423.89758
jpn,1977,432.49847
jpn,1978,453.45039
jpn,1979,480.13109
jpn,1980,372.58925
jpn,1981,386.54598
jpn,1982,409.0066
jpn,1983,433.28515
jpn,1984,433.80893
jpn,1985,419.04762
jpn,1986,425.85062
jpn,1987,423.05775
jpn,1988,404.28631
jpn,1989,404.42404
jpn,1990,385.48658
jpn,1991,369.62025
jpn,1992,378.44718
jpn,1993,387.85486
jpn,1994,378.43348
jpn,1995,354.44924
jpn,1996,339.63494
jpn,1997,330.42241
jpn,1998,312.81147
jpn,1999,319.49811
jpn,2000,324.60885
jpn,2001,304.68047
jpn,2002,333.54447
jpn,2003,335.1708
jpn,2004,353.68372
jpn,2005,347.96927
jpn,2006,332.82754
jpn,2007,350.4748
jpn,2008,278.22864
jpn,2009,238.92804
jpn,2010,259.83442
jpn,2011,263.87706
jpn,2012,247.15026
jpn,2013,244.6437
jpn,2014,260.32686
jpn,2015,241.21284
jpn,2016,246.17591
jpn,2017,252.58351
jpn,2018,253.74215
kaz,1992,13.55014
kaz,1993,9.24658
kaz,1994,3.48874
kaz,1995,2.73645
kaz,1996,3.96878
kaz,1997,1.72341
kaz,1998,0.40429
kaz,1999,1.06687
kaz,2000,1.22682
kaz,2001,1.71664
kaz,2002,0.8361
kaz,2003,1.19039
kaz,2004,1.47829
kaz,2005,1.42846
kaz,2006,1.44674
kaz,2007,2.05648
kaz,2008,1.08346
kaz,2009,1.97077
kaz,2010,2.04603
kaz,2011,2.99555
kaz,2012,4.42025
kaz,2013,2.88858
kaz,2014,3.9527
kaz,2015,4.29545
kaz,2016,7.30378
kaz,2017,8.28807
kaz,2018,8.26263
ken,1961,3.17143
ken,1962,3.45714
ken,1963,4.57771
ken,1964,5.50429
ken,1965,6.864
ken,1966,8.76343
ken,1967,9.51429
ken,1968,9.37143
ken,1969,12.08571
ken,1970,14.14286
ken,1971,13.48571
ken,1972,15.19686
ken,1973,14.56057
ken,1974,15.08571
ken,1975,11.70895
ken,1976,14.18316
ken,1977,13.55842
ken,1978,13.42158
ken,1979,10.07895
ken,1980,16.21053
ken,1981,21.78947
ken,1982,16.5
ken,1983,19.76316
ken,1984,21.94819
ken,1985,22.43113
ken,1986,21.42391
ken,1987,23.70849
ken,1988,24.80541
ken,1989,20.12137
ken,1990,21.38277
ken,1991,22.11105
ken,1992,19.25548
ken,1993,19.76285
ken,1994,23.80778
ken,1995,14.41707
ken,1996,34.42518
ken,1997,27.91857
ken,1998,27.16973
ken,1999,29.06201
ken,2000,29.79043
ken,2001,29.24922
ken,2002,27.3131
ken,2003,33.09677
ken,2004,27.68087
ken,2005,34.32656
ken,2006,33.1548
ken,2007,36.39528
ken,2008,33.28755
ken,2009,31.85709
ken,2010,30.34709
ken,2011,43.58207
ken,2012,34.39271
ken,2013,38.7662
ken,2014,42.84539
ken,2015,28.5489
ken,2016,29.02924
ken,2017,22.63297
ken,2018,15.68866
kgz,1992,24.24242
kgz,1993,20.71006
kgz,1994,21.45594
kgz,1995,22.25755
kgz,1996,22.84451
kgz,1997,22.82769
kgz,1998,21.38088
kgz,1999,20.51974
kgz,2000,21.53319
kgz,2001,20.54911
kgz,2002,7.05056
kgz,2003,24.71057
kgz,2004,21.68216
kgz,2005,24.6285
kgz,2006,22.19677
kgz,2007,22.45469
kgz,2008,18.97382
kgz,2009,22.06818
kgz,2010,22.65946
kgz,2011,19.16843
kgz,2012,24.31615
kgz,2013,27.4302
kgz,2014,32.00062
kgz,2015,10.40358
kgz,2016,12.69338
kgz,2017,7.69035
kgz,2018,21.24612
khm,1961,1.76075
khm,1962,0.34386
khm,1963,0.47368
khm,1964,0.53448
khm,1965,0.55172
khm,1966,0.56897
khm,1967,1.5162
khm,1968,1.40351
khm,1969,2.03636
khm,1970,1.2863
khm,1971,1.74556
khm,1972,1.27778
khm,1973,1.11111
khm,1974,0.75676
khm,1975,0.05405
khm,1976,0.05263
khm,1980,4.05
khm,1981,9.5
khm,1982,5.36946
khm,1983,2.35294
khm,1984,0.83333
khm,1987,0.2
khm,1988,0.02899
khm,1989,0.08141
khm,1990,1.10961
khm,1991,1.54054
khm,1992,2.97297
khm,1993,3.92896
khm,1994,2.86486
khm,1995,2.64865
khm,1996,2.10811
khm,1997,5.91892
khm,1998,2.05946
khm,2002,6.93728
khm,2003,5.48375
khm,2004,6.81228
khm,2005,10.45766
khm,2006,10.31952
khm,2007,10.15841
khm,2008,9.86945
khm,2009,13.25331
khm,2010,15.41333
khm,2011,20.06481
khm,2012,27.25512
khm,2013,24.75411
khm,2014,27.72928
khm,2015,29.89967
khm,2016,21.62355
khm,2017,30.52586
khm,2018,34.27583
kna,1961,73.5
kna,1962,84
kna,1963,84
kna,1964,105
kna,1965,120
kna,1966,120
kna,1967,125
kna,1968,175
kna,1969,237.5
kna,1970,262.5
kna,1971,237.5
kna,1972,425
kna,1973,450
kna,1974,462.5
kna,1975,337.5
kna,1976,250
kna,1977,262.5
kna,1978,262.5
kna,1979,262.5
kna,1980,262.5
kna,1981,300
kna,1982,300
kna,1983,300
kna,1984,337.5
kna,1985,350
kna,1986,362.5
kna,1987,362.5
kna,1988,237.5
kna,1989,115.5
kna,1990,110.25
kna,1991,137.5
kna,1992,137.5
kna,1993,137.5
kna,1994,227.14286
kna,1995,189.57143
kna,1996,221.16667
kna,1997,283.33333
kna,1998,283.33333
kna,1999,242.85714
kna,2000,242.85714
kna,2001,242.85714
kna,2002,7.85714
kna,2003,7.85714
kna,2004,7.85714
kna,2005,13.8539
kna,2006,22.61307
kna,2007,12.53133
kna,2008,20.5
kna,2009,12.75
kna,2010,11.33333
kna,2011,10.4
kna,2012,10.4
kna,2013,0.006
kna,2014,23.048
kna,2015,5.276
kna,2016,7.51
kna,2017,5.234
kna,2018,5.176
kor,1961,155.49139
kor,1962,157.65766
kor,1963,172.06567
kor,1964,172.49737
kor,1965,155.55525
kor,1966,193.53864
kor,1967,221.53506
kor,1968,220.0828
kor,1969,247.95408
kor,1970,261.45007
kor,1971,280.31865
kor,1972,307.84316
kor,1973,361.38138
kor,1974,408.8641
kor,1975,419.94081
kor,1976,312.26359
kor,1977,356.13449
kor,1978,418.9038
kor,1979,411.37651
kor,1980,389.8301
kor,1981,374.81765
kor,1982,299.70717
kor,1983,353.14961
kor,1984,385.77095
kor,1985,416.52563
kor,1986,430.83832
kor,1987,450.62282
kor,1988,461.24186
kor,1989,494.46107
kor,1990,490.37481
kor,1991,481.4219
kor,1992,507.74499
kor,1993,519.30667
kor,1994,520.3252
kor,1995,549.09086
kor,1996,520.86361
kor,1997,576.07433
kor,1998,507.61124
kor,1999,483.27546
kor,2000,455.95867
kor,2001,424.27649
kor,2002,417.96992
kor,2003,427.04664
kor,2004,453.19609
kor,2005,478.15202
kor,2006,333.73931
kor,2007,406.24999
kor,2008,304.48027
kor,2009,338.61045
kor,2010,330.2821
kor,2011,337.31888
kor,2012,351.82567
kor,2013,344.69588
kor,2014,345.92293
kor,2015,337.81279
kor,2016,353.56264
kor,2017,355.99742
kor,2018,369.73584
kwt,1977,100
kwt,1978,100
kwt,1979,660
kwt,1980,440
kwt,1981,250
kwt,1982,250
kwt,1983,250
kwt,1984,166.66667
kwt,1985,233.33333
kwt,1986,101.75
kwt,1987,82
kwt,1988,193.75
kwt,1989,125
kwt,1992,200
kwt,1993,200
kwt,1994,200
kwt,1995,200
kwt,1996,333.33333
kwt,1997,200
kwt,1998,166.66667
kwt,1999,157.14286
kwt,2000,62.9
kwt,2001,80.46154
kwt,2002,83.33333
kwt,2003,83.33333
kwt,2004,90.90909
kwt,2005,90.90909
kwt,2006,317.10545
kwt,2007,294.37522
kwt,2008,533.53363
kwt,2009,95.2381
kwt,2010,228.396
kwt,2011,441.55238
kwt,2012,468.608
kwt,2013,434.12672
kwt,2014,671.88737
kwt,2015,1122.56753
kwt,2016,1000.72375
kwt,2017,1077.84884
kwt,2018,1059.48
lbn,1961,90
lbn,1962,64.8
lbn,1963,106.77778
lbn,1964,131.86316
lbn,1965,71.48544
lbn,1966,97.08738
lbn,1967,104.31481
lbn,1968,106.95575
lbn,1969,143.47826
lbn,1970,187.23404
lbn,1971,199.58333
lbn,1972,230.83333
lbn,1973,303.0625
lbn,1974,176.87764
lbn,1975,55.55556
lbn,1976,138.96104
lbn,1977,122.36842
lbn,1978,140.625
lbn,1979,204.54545
lbn,1980,126.66667
lbn,1981,167.61905
lbn,1982,233.65385
lbn,1983,201.44231
lbn,1984,242.35577
lbn,1985,175
lbn,1986,88
lbn,1987,107.44681
lbn,1988,121.50538
lbn,1989,150
lbn,1990,138.79781
lbn,1991,164.0884
lbn,1992,188.88889
lbn,1993,201.11111
lbn,1994,155.55556
lbn,1995,244.44444
lbn,1996,306.01093
lbn,1997,336.44324
lbn,1998,340.64171
lbn,1999,493.79845
lbn,2000,405.09302
lbn,2001,488.14167
lbn,2002,263.40023
lbn,2003,234.34971
lbn,2004,254.56354
lbn,2005,155.15399
lbn,2006,113.515
lbn,2007,173.00842
lbn,2008,163.40919
lbn,2009,167.19187
lbn,2010,223.7986
lbn,2011,340.38864
lbn,2012,240.46409
lbn,2013,209.05326
lbn,2014,220.67348
lbn,2015,281.97591
lbn,2016,292.92
lbn,2017,337.51295
lbn,2018,286.36485
lby,1961,2.58824
lby,1962,2.33918
lby,1963,2.19942
lby,1964,2.21108
lby,1965,2.66239
lby,1966,3.94186
lby,1967,5.30058
lby,1968,5.96696
lby,1969,4.99826
lby,1970,7.22319
lby,1971,10.11561
lby,1972,9.59538
lby,1973,8.18444
lby,1974,12.62248
lby,1975,20.63218
lby,1976,24.94253
lby,1977,29.34097
lby,1978,21.08571
lby,1979,34.36571
lby,1980,30.31831
lby,1981,42.281
lby,1982,49.11048
lby,1983,51.41521
lby,1984,44.89551
lby,1985,37.88472
lby,1986,43.88301
lby,1987,56.71667
lby,1988,48.83333
lby,1989,43.65651
lby,1990,42.99169
lby,1991,46.85083
lby,1992,47.43802
lby,1993,61.10193
lby,1994,40.82192
lby,1995,47.59358
lby,1996,30.76923
lby,1997,30.42406
lby,1998,27.82369
lby,1999,47.6584
lby,2000,30.30303
lby,2001,40.33058
lby,2002,35.99719
lby,2003,19.5471
lby,2004,28.82709
lby,2005,29.9803
lby,2006,31.46355
lby,2007,30.44355
lby,2008,29.42042
lby,2009,33.48867
lby,2010,38.55589
lby,2011,18.61215
lby,2012,24.89955
lby,2013,36.20806
lby,2014,22.91705
lby,2015,18.24302
lby,2016,15.58269
lby,2017,19.59816
lby,2018,9.84194
lca,1961,90
lca,1962,96
lca,1963,108
lca,1964,120
lca,1965,180
lca,1966,240
lca,1967,320
lca,1968,440
lca,1969,580
lca,1970,680
lca,1971,680
lca,1972,1100
lca,1973,1160
lca,1974,1094.33962
lca,1975,820
lca,1976,640
lca,1977,600
lca,1978,232.8
lca,1979,317.87234
lca,1980,191.11111
lca,1981,250.23256
lca,1982,403.25
lca,1983,383.24324
lca,1984,496
lca,1985,569.09091
lca,1986,515.15152
lca,1987,566.66667
lca,1988,866.66667
lca,1989,2396
lca,1990,1972.75862
lca,1991,2321.42857
lca,1992,2407.40741
lca,1993,2592.59259
lca,1994,3600
lca,1995,5500
lca,1996,6839.47368
lca,1997,7182.63158
lca,1998,1080
lca,1999,2650
lca,2000,2650
lca,2001,2650
lca,2008,7.2
lca,2009,88
lca,2010,119.33333
lca,2011,84
lca,2012,261.84333
lca,2013,112.21667
lca,2014,240.4
lca,2015,234.32333
lca,2016,170.89333
lca,2017,131.27333
lca,2018,133.22333
lka,1961,140.48739
lka,1962,165.45407
lka,1963,114.63131
lka,1964,106.97848
lka,1965,121.58512
lka,1966,131.85985
lka,1967,128.43182
lka,1968,163.2619
lka,1969,110.69652
lka,1970,129.75309
lka,1971,137.62255
lka,1972,121.53285
lka,1973,134.17874
lka,1974,122.18225
lka,1975,85.17647
lka,1976,105.88889
lka,1977,117.47368
lka,1978,135.886
lka,1979,162.12667
lka,1980,183.62667
lka,1981,163.77778
lka,1982,181.6021
lka,1983,192.99885
lka,1984,218.91858
lka,1985,222.23402
lka,1986,217.77227
lka,1987,227.6067
lka,1988,230.62361
lka,1989,233.90788
lka,1990,190.15889
lka,1991,196.22813
lka,1992,202.93591
lka,1993,239.20795
lka,1994,246.32276
lka,1995,232.55418
lka,1996,238.07215
lka,1997,235.03716
lka,1998,262.00675
lka,1999,286.27735
lka,2000,269.9071
lka,2001,266.44978
lka,2002,304.56303
lka,2003,259.18421
lka,2004,287.01
lka,2005,255.29182
lka,2006,291.31524
lka,2007,288.525
lka,2008,311.71167
lka,2009,281.37636
lka,2010,229.0475
lka,2011,257.31462
lka,2012,214.08946
lka,2013,173.98568
lka,2014,261.31459
lka,2015,307.14708
lka,2016,126.26284
lka,2017,117.39362
lka,2018,138.29633
ltu,1992,54.07279
ltu,1993,30.76379
ltu,1994,30.50193
ltu,1995,41.17237
ltu,1996,41.52128
ltu,1997,47.70674
ltu,1998,48.3737
ltu,1999,52.15036
ltu,2000,53.16192
ltu,2001,99.32557
ltu,2002,115.31422
ltu,2003,124.59016
ltu,2004,119.40114
ltu,2005,102.28167
ltu,2006,94.74132
ltu,2007,99.69492
ltu,2008,80.74134
ltu,2009,88.32838
ltu,2010,90.81508
ltu,2011,91.04635
ltu,2012,107.05596
ltu,2013,109.63589
ltu,2014,111.75219
ltu,2015,122.58207
ltu,2016,131.85272
ltu,2017,141.109
ltu,2018,133.51678
lux,2002,267.46774
lux,2003,267.46774
lux,2004,333.6129
lux,2005,313.15
lux,2006,293.63333
lux,2007,276.40984
lux,2008,250.51613
lux,2009,244.58475
lux,2010,258.19209
lux,2011,270.60528
lux,2012,258.51982
lux,2013,247.59007
lux,2014,240.76026
lux,2015,242.67516
lux,2016,262.10799
lux,2017,252.2188
lux,2018,234.68139
lva,1992,99.52607
lva,1993,56.49081
lva,1994,55.73099
lva,1995,21.95609
lva,1996,23.58491
lva,1997,32.53012
lva,1998,46.45892
lva,1999,55.19453
lva,2000,51.84433
lva,2001,68.23069
lva,2002,50.59507
lva,2003,49.49425
lva,2004,64.12884
lva,2005,68.04029
lva,2006,62.6556
lva,2007,67.72475
lva,2008,66.94701
lva,2009,64.88356
lva,2010,77.64791
lva,2011,83.2323
lva,2012,91.56537
lva,2013,100.65646
lva,2014,101.12407
lva,2015,104.75931
lva,2016,104.19255
lva,2017,103.4845
lva,2018,101.1529
mar,1961,4.38892
mar,1962,6.71669
mar,1963,5.96481
mar,1964,5.82716
mar,1965,7.28676
mar,1966,8.61841
mar,1967,11.21739
mar,1968,13.84957
mar,1969,13.50429
mar,1970,12.40814
mar,1971,13.64512
mar,1972,16.0739
mar,1973,18.58235
mar,1974,20.77778
mar,1975,22.73413
mar,1976,25.53657
mar,1977,24.09396
mar,1978,24.28833
mar,1979,25.49973
mar,1980,27.44608
mar,1981,27.58218
mar,1982,27.24347
mar,1983,31.34347
mar,1984,31.42711
mar,1985,36.96941
mar,1986,38.89695
mar,1987,37.14818
mar,1988,41.4551
mar,1989,37.35249
mar,1990,40.19754
mar,1991,33.11919
mar,1992,32.56436
mar,1993,37.15968
mar,1994,32.34327
mar,1995,31.63322
mar,1996,31.88215
mar,1997,36.45067
mar,1998,35.97919
mar,1999,41.33965
mar,2000,41.90898
mar,2001,42.43638
mar,2002,65.55427
mar,2003,55.31121
mar,2004,48.95761
mar,2005,63.78724
mar,2006,60.16865
mar,2007,58.82951
mar,2008,53.82663
mar,2009,41.06535
mar,2010,57.17102
mar,2011,59.12004
mar,2012,56.99267
mar,2013,63.59178
mar,2014,71.35059
mar,2015,77.10622
mar,2016,42.57089
mar,2017,67.64727
mar,2018,74.93452
mda,1992,77.64977
mda,1993,65.94037
mda,1994,65.37806
mda,1995,64.86182
mda,1996,64.91326
mda,1997,5.70789
mda,1998,3.89321
mda,1999,1.766
mda,2000,2.79146
mda,2001,17.56138
mda,2002,8.1389
mda,2003,7.53388
mda,2004,8.31522
mda,2005,9.00164
mda,2006,8.46044
mda,2007,11.0225
mda,2008,12.45305
mda,2009,9.36434
mda,2010,11.05957
mda,2011,13.04749
mda,2012,19.129
mda,2013,24.6696
mda,2014,25.93345
mda,2015,30.20237
mda,2016,41.91925
mda,2017,48.60579
mda,2018,59.42118
mdg,1961,0.77299
mdg,1962,0.88969
mdg,1963,1.98005
mdg,1964,2.1802
mdg,1965,2.72091
mdg,1966,3.125
mdg,1967,3.82134
mdg,1968,3.29113
mdg,1969,6.29268
mdg,1970,6.99029
mdg,1971,6.11884
mdg,1972,6.47321
mdg,1973,4.2381
mdg,1974,4.07627
mdg,1975,2.59016
mdg,1976,3.85321
mdg,1977,3.19525
mdg,1978,4.3132
mdg,1979,2.93651
mdg,1980,3.46457
mdg,1981,2.73438
mdg,1982,6.07004
mdg,1983,5.38462
mdg,1984,2.51908
mdg,1985,3.66038
mdg,1986,4.06217
mdg,1987,2.3403
mdg,1988,3.97111
mdg,1989,2.29483
mdg,1990,3.99081
mdg,1991,3.44436
mdg,1992,2.76871
mdg,1993,3.82172
mdg,1994,3.88483
mdg,1995,4.32621
mdg,1996,5.74793
mdg,1997,3.27586
mdg,1998,2.99207
mdg,1999,2.71517
mdg,2000,3.14172
mdg,2001,3.06814
mdg,2002,2.10334
mdg,2003,2.35962
mdg,2004,2.26352
mdg,2005,5.56737
mdg,2006,2.52645
mdg,2007,3.21096
mdg,2008,4.27351
mdg,2009,2.60522
mdg,2010,2.97729
mdg,2011,4.20367
mdg,2012,7.03834
mdg,2013,4.79992
mdg,2014,8.73448
mdg,2015,7.5311
mdg,2016,5.98827
mdg,2017,12.98776
mdg,2018,12.58778
mdv,2002,6
mdv,2003,8
mdv,2004,10.33333
mdv,2005,29.66667
mdv,2006,117.66667
mdv,2007,87.33333
mdv,2008,16.75
mdv,2009,98.5
mdv,2010,94.35897
mdv,2011,36.66667
mdv,2012,134.8
mdv,2013,193.52308
mdv,2014,60.38718
mdv,2015,64.07949
mdv,2016,94.18462
mdv,2017,113.24615
mdv,2018,114.97436
mex,1961,9.79136
mex,1962,10.5274
mex,1963,14.48598
mex,1964,15.02388
mex,1965,17.63801
mex,1966,20.86751
mex,1967,22.74834
mex,1968,26.45469
mex,1969,29.87736
mex,1970,30.40033
mex,1971,34.74922
mex,1972,38.40596
mex,1973,44.02771
mex,1974,48.87421
mex,1975,60.60659
mex,1976,63.16317
mex,1977,60.04566
mex,1978,59.97273
mex,1979,64.50953
mex,1980,70.097
mex,1981,88.69737
mex,1982,93.95572
mex,1983,81.06722
mex,1984,91.05312
mex,1985,94.68628
mex,1986,97.93938
mex,1987,98.15327
mex,1988,89.21718
mex,1989,84.23218
mex,1990,82.84122
mex,1991,72.22049
mex,1992,72.04958
mex,1993,70.65377
mex,1994,73.08085
mex,1995,57.00355
mex,1996,72.03416
mex,1997,72.15712
mex,1998,79.02851
mex,1999,77.49367
mex,2000,79.98254
mex,2001,80.5744
mex,2002,65.2604
mex,2003,66.75558
mex,2004,73.21211
mex,2005,79.18939
mex,2006,69.03283
mex,2007,75.04082
mex,2008,54.2435
mex,2009,55.87302
mex,2010,81.96126
mex,2011,78.95384
mex,2012,109.858
mex,2013,111.67868
mex,2014,80.96661
mex,2015,77.73441
mex,2016,98.6298
mex,2017,100.40506
mex,2018,102.92825
mhl,2002,2
mhl,2003,2
mhl,2004,0.5
mhl,2005,0.5
mkd,1993,12.47947
mkd,1994,96.75369
mkd,1995,61.43069
mkd,1996,71.26437
mkd,1997,77.83333
mkd,1998,66.78024
mkd,1999,73.97959
mkd,2000,71.89189
mkd,2001,39.26056
mkd,2002,37.81363
mkd,2003,40.17197
mkd,2004,53.48156
mkd,2005,62.02232
mkd,2006,57.46697
mkd,2007,67.12297
mkd,2008,56.15802
mkd,2009,56.69762
mkd,2010,67.11111
mkd,2011,63.61836
mkd,2012,57.59444
mkd,2013,69.60615
mkd,2014,72.20578
mkd,2015,66.5372
mkd,2016,79.31488
mkd,2017,68.98724
mkd,2018,60.84749
mli,1961,0.04029
mli,1962,0.20085
mli,1963,0.21238
mli,1964,0.18149
mli,1965,0.35042
mli,1966,1.02347
mli,1967,0.94065
mli,1968,1.39209
mli,1969,1.43885
mli,1970,3.2014
mli,1971,4.19092
mli,1972,4.21769
mli,1973,5.19034
mli,1974,4.20928
mli,1975,1.21012
mli,1976,5.85027
mli,1977,7.34491
mli,1978,5.76774
mli,1979,7.02736
mli,1980,7.06169
mli,1981,4.32389
mli,1982,5.58768
mli,1983,5.04968
mli,1984,24.95678
mli,1985,9.69306
mli,1986,7.24312
mli,1987,7.66896
mli,1988,6.52703
mli,1989,8.67024
mli,1990,7.4038
mli,1991,7.27096
mli,1992,12.62136
mli,1993,8.16993
mli,1994,7.91139
mli,1995,8.13498
mli,1996,6.01322
mli,1997,10.54024
mli,1998,10.13245
mli,1999,11.0177
mli,2000,8.91831
mli,2001,9.33333
mli,2002,18.4148
mli,2003,12.86275
mli,2004,16.34082
mli,2005,14.92482
mli,2006,17.83974
mli,2007,13.52644
mli,2008,18.20729
mli,2009,17.64636
mli,2010,18.50789
mli,2011,9.02945
mli,2012,8.62617
mli,2013,14.58906
mli,2014,21.04218
mli,2015,27.4953
mli,2016,33.94842
mli,2017,24.7523
mli,2018,24.7523
mlt,1961,25.11765
mlt,1962,26.625
mlt,1963,44.33333
mlt,1964,40.57143
mlt,1965,28.69231
mlt,1966,28.15385
mlt,1967,39.38462
mlt,1968,28.46154
mlt,1969,44.23077
mlt,1970,49.07692
mlt,1971,43.76923
mlt,1972,57.76923
mlt,1973,28.46154
mlt,1974,25.61538
mlt,1975,23.5
mlt,1976,24.58333
mlt,1977,49.61538
mlt,1978,56.30769
mlt,1979,44.69231
mlt,1980,133.75
mlt,1981,27.83333
mlt,1982,30.75
mlt,1983,73.16667
mlt,1984,93.5
mlt,1985,60.33333
mlt,1986,49.58333
mlt,1987,56.5
mlt,1988,47.58333
