geo,time,ny_ttf_gnfs_kn
prt,2014,-2118908801.77676
prt,2015,0
prt,2016,1239650851.30099
prt,2017,687754578.83775
prt,2018,265211472.30945
prt,2019,1001014439.47937
prt,2020,1631546428.35828
pry,1962,-17149312982.4114
pry,1963,-16867503732.1055
pry,1964,-18948474084.6727
pry,1965,-25120917825.002
pry,1966,-23106398427.9506
pry,1967,-22617343972.9426
pry,1968,-24088456601.0066
pry,1969,-28403489275.3251
pry,1970,-33478559484.0521
pry,1971,-33598416156.5632
pry,1972,-40309873902.0851
pry,1973,-57089654198.863
pry,1974,-8209360298.75928
pry,1975,10130450115.0356
pry,1976,309092566990.93402
pry,1977,1361189831116.63989
pry,1978,1008843103074.52002
pry,1979,-3375215177416.62939
pry,1980,-1450872960768.04004
pry,1981,106793370542.196
pry,1982,-244879135787.93799
pry,1983,-897681511230.06897
pry,1984,535407818184.724
pry,1985,-1076514823076.56995
pry,1986,-813648193968.16992
pry,1987,-118983421087.57001
pry,1988,926610408863.46484
pry,1989,1151118338514.42993
pry,1990,4261609313074.33984
pry,1991,6335316891489.86035
pry,1992,6801074640257.44922
pry,1993,2958935035229.41016
pry,1994,-119751615512.133
pry,1995,1386250464860.18994
pry,1996,-2969898832473.2998
pry,1997,-4957587702729.99023
pry,1998,-2903895890556.97998
pry,1999,-2560915900076.02002
pry,2000,-4574817526477.05957
pry,2001,18668572356.4336
pry,2002,4875359511271.87988
pry,2003,6738894479491.26953
pry,2004,5854542476497.2998
pry,2005,2662405204000.62939
pry,2006,-411130416481.15601
pry,2007,321566741054.73401
pry,2008,-1832343629183.72949
pry,2009,604710806545.172
pry,2010,1361403459937.66992
pry,2011,754203531523.05505
pry,2012,-357903831603.586
pry,2013,-484997551727.98401
pry,2014,0
pry,2015,-2443506783874.06006
pry,2016,-3959160847.20313
pry,2017,-596096303743.922
pry,2018,-2885728580730.0498
pry,2019,-2387126495868.64014
pry,2020,-531196462118.82001
pse,1994,53705582.04021
pse,1995,50907644.83752
pse,1996,23503827.79218
pse,1997,31464829.79122
pse,1998,37406138.06806
pse,1999,49291438.75505
pse,2000,137423266.73128
pse,2001,77773757.03588
pse,2002,61787114.48465
pse,2003,48074526.03966
pse,2004,41944155.89527
pse,2005,54744822.62962
pse,2006,32475108.72174
pse,2007,75044848.69518
pse,2008,-54566304.97135
pse,2009,-160218076.85464
pse,2010,-104042332.24561
pse,2011,-77727103.7182
pse,2012,68340472.07099
pse,2013,-63250089.10573
pse,2014,-207673820.73523
pse,2015,0
pse,2016,-22285424.63317
pse,2017,-159106832.56109
pse,2018,-201497034.47588
pse,2019,-199230396.10553
pse,2020,-221330048.43681
qat,2016,-102310301823.207
qat,2017,-63918052433.2371
qat,2018,0
qat,2019,-28715338778.0028
qat,2020,-92415943356.38739
rou,1990,-3275327863.75784
rou,1991,-888497992.79393
rou,1992,-1301224116.54525
rou,1993,-1303950886.79447
rou,1994,-2378244381.51501
rou,1995,-9142286860.9385
rou,1996,-11317299946.2737
rou,1997,-11324955060.434
rou,1998,-9447749053.21294
rou,1999,-9494387279.48972
rou,2000,-5803306860.99416
rou,2001,-6651014253.68188
rou,2002,-6530722094.89523
rou,2003,-5886796307.24744
rou,2004,-2878515204.41459
rou,2005,0
rou,2006,6260673281.93776
rou,2007,18791919048.8301
rou,2008,25098840875.4058
rou,2009,24246509531.0241
rou,2010,29289821845.9445
rou,2011,35697945330.9735
rou,2012,33800703059.8107
rou,2013,42655221341.61449
rou,2014,49630175614.9899
rou,2015,58394897753.3814
rou,2016,67135970535.1821
rou,2017,72758270288.4062
rou,2018,79703249428.2245
rou,2019,87737804921.05209
rou,2020,89839516928.4868
rus,1990,1817375888238.17993
rus,1991,-1104264782914.97998
rus,1992,277978122841.24103
rus,1993,-737793890230.44495
rus,1994,-1605558840215.06006
rus,1995,-1614399996014.43994
rus,1996,-1528665487068.21997
rus,1997,-2032894665717.22949
rus,1998,-2483318151113.16943
rus,1999,-2978464948750.10938
rus,2000,-699603690984.12695
rus,2001,-1287815984939.5
rus,2002,-1607250997234.04004
rus,2003,-998639811606.27905
rus,2004,1193540448526.38989
rus,2005,4013495530824.58008
rus,2006,6719676882121.28027
rus,2007,8056737870072.08008
rus,2008,12332819300740.90039
rus,2009,2849886027893.64014
rus,2010,7355169423026.9502
rus,2011,13237818206947.09961
rus,2012,14221719234200.59961
rus,2013,12811482952626.09961
rus,2014,11408167575451.80078
rus,2015,4065297967662.0498
rus,2016,0
rus,2017,2806639773810.64941
rus,2018,7024759293019.12012
rus,2019,5359824157406.67969
rus,2020,418330332296.60895
rwa,1960,-35301784659.5914
rwa,1961,-31172680168.9156
rwa,1962,-28066159608.0294
rwa,1963,-16193857262.571
rwa,1964,-28648023526.8347
rwa,1965,-30904547515.1355
rwa,1966,-30834889316.6496
rwa,1967,-30751959405.2478
rwa,1968,-27359221591.0104
rwa,1969,-26682423824.7841
rwa,1970,-42376196600.7759
rwa,1971,-38065372801.4615
rwa,1972,-41540685170.5113
rwa,1973,-60175328739.3065
rwa,1974,-63646085648.4007
rwa,1975,-49283732543.844
rwa,1976,-83793571592.89
rwa,1977,-33438684155.7082
rwa,1978,-72491468699.18961
rwa,1979,-86490520344.91878
rwa,1980,-99764925310.13348
rwa,1981,-112650357508.48
rwa,1982,-91643903379.69031
rwa,1983,-66532785710.1121
rwa,1984,-73140589374.55521
rwa,1985,-129646104334.356
rwa,1986,-105628511281.19901
rwa,1987,-178801867136.40799
rwa,1988,-131436230954.576
rwa,1989,-148107604389.64499
rwa,1990,-143688897200.24799
rwa,1991,-85143229582.8499
rwa,1992,-91308934986.91389
rwa,1993,-64717232995.6868
rwa,1994,-21978026313.89989
rwa,1995,-16353666973.8782
rwa,1996,-32434711581.6626
rwa,1997,-16554087859.7543
rwa,1998,-30627994018.7276
rwa,1999,-47100436021.6586
rwa,2000,-23798125563.8591
rwa,2001,-46955588418.7992
rwa,2002,-65700336540.71809
rwa,2003,-96340187149.07779
rwa,2004,-93940785402.6819
rwa,2005,-100360976826.80701
rwa,2006,-12680052887.3181
rwa,2007,-28034926702.8359
rwa,2008,-137413105733.96001
rwa,2009,-94141948461.73427
rwa,2010,-112470193211.901
rwa,2011,-86866396283.2572
rwa,2012,-108230999157.442
rwa,2013,-122003818250.21899
rwa,2014,-77537202273.3597
rwa,2015,-48720459513.34129
rwa,2016,-10451568392.5851
rwa,2017,0
rwa,2018,-64222845302.5869
rwa,2019,-124053819657.715
rwa,2020,-203444287967.608
sau,2000,-466554767617.51294
sau,2001,-482159400919.05493
sau,2002,-381779164838.84302
sau,2003,-445042340591.862
sau,2004,-389878107772.63
sau,2005,-225302951606.03
sau,2006,-108802125640.33
sau,2007,-50037206683.0291
sau,2008,142201159818.62601
sau,2009,-176636193538.405
sau,2010,0
sau,2011,227632954014.50601
sau,2012,258337891084.98599
sau,2013,176068301664.42001
sau,2014,38639390714.68729
sau,2015,-392695890478.22095
sau,2016,-523722807757.79401
sau,2017,-368689982422.29401
sau,2018,-216523142901.177
sau,2019,-203464723909.62201
sau,2020,-444862573494.16602
sdn,1960,340574676.9841
sdn,1961,387007572.86776
sdn,1962,413291167.01429
sdn,1963,328513870.26139
sdn,1964,465902443.7805
sdn,1965,443784672.5361
sdn,1966,395475020.66995
sdn,1967,118340998.46816
sdn,1968,-33601237.61534
sdn,1969,-72943732.48833
sdn,1970,-110905875.00152
sdn,1971,-148052760.58097
sdn,1972,-247723162.33471
sdn,1973,-251771517.88445
sdn,1974,-143281370.22756
sdn,1975,-210151707.9983
sdn,1976,-191994507.83869
sdn,1977,-80530371.07163
sdn,1978,-56064225.07364
sdn,1979,-113093167.70235
sdn,1980,-116798586.23834
sdn,1981,49912402.8742
sdn,1982,136477266.95616
sdn,1983,377012992.52829
sdn,1984,329865483.8606
sdn,1985,84988146.70551
sdn,1986,-3486015.25785
sdn,1987,-125727126.52312
sdn,1988,20956509.77946
sdn,1989,165261229.82536
sdn,1990,308040767.16503
sdn,1991,-47320779.18695
sdn,1992,-20000173.07983
sdn,1993,479116636.41084
sdn,1994,461486131.53136
sdn,1995,128184173.04559
sdn,1996,218910205.53312
sdn,1997,376727406.97538
sdn,1998,252841506.26796
sdn,1999,-725537579.11046
sdn,2000,2994669725.93979
sdn,2001,2048819771.58637
sdn,2002,1033705795.36143
sdn,2003,1390223580.70663
sdn,2004,2926612603.25388
sdn,2005,1651391716.35229
sdn,2006,1212976221.23874
sdn,2007,2668677105.82288
sdn,2008,4271387932.10165
sdn,2009,1949613303.96573
sdn,2010,1193947790.99381
sdn,2011,283057837.32649
sdn,2012,262680308.28304
sdn,2013,338585378.59155
sdn,2014,473901201.76158
sdn,2015,530913444.06532
sdn,2016,727897424.20914
sdn,2017,800533278.25348
sdn,2018,883476740.53469
sdn,2019,1069590481.89033
sdn,2020,1209912180.38703
sen,1960,27990443001.3185
sen,1961,2715874017.66724
sen,1962,-41720666839.1052
sen,1963,27206338400.9683
sen,1964,16959677657.5199
sen,1965,-29623553953.9421
sen,1966,-77997492959.4691
sen,1967,-76138976246.0092
sen,1968,-261140408801.40601
sen,1969,-305888296603.23102
sen,1970,-243649064624.87399
sen,1971,-218953363707.396
sen,1972,-260963152295.651
sen,1973,-253557643844.50696
sen,1974,-198187572893.64999
sen,1975,-230757992349.388
sen,1976,-347853541374.25293
sen,1977,-293050313547.21002
sen,1978,-173337782233.78799
sen,1979,-238328129020.65799
sen,1980,-225000069858.21701
sen,1981,-313024596164.60693
sen,1982,-426973603908.19
sen,1983,-543313730118.12097
sen,1984,-397015613696.58496
sen,1985,-225729213595.21097
sen,1986,-185031548008.09897
sen,1987,-190547348415.64401
sen,1988,-160391337032.50201
sen,1989,-293027809090.04694
sen,1990,-174002057073.22699
sen,1991,-163888496174.634
sen,1992,-132440800177.75101
sen,1993,-112386944886.289
sen,1994,-443599470172.47998
sen,1995,-424666146833.68597
sen,1996,-375745925782.59003
sen,1997,-306353584502.354
sen,1998,-360077812674.34302
sen,1999,-335451951958.888
sen,2000,-533006966728.49298
sen,2001,-310906802327.53998
sen,2002,-438260486637.45898
sen,2003,-331747671955.13
sen,2004,-514339741390.45801
sen,2005,-364044749619.93695
sen,2006,-404115220847.52893
sen,2007,-343715718460.104
sen,2008,-514932931935.34998
sen,2009,-288519749877.09894
sen,2010,-224532614976.78696
sen,2011,-262373219983.62601
sen,2012,-372152807954.18298
sen,2013,-149514861297.772
sen,2014,0
sen,2015,143052213433.435
sen,2016,305771941330.16199
sen,2017,325833983976.72101
sen,2018,260722749944.39096
sen,2019,327459621775.45697
sen,2020,324601909356.60199
sgp,1960,-150325497.71498
sgp,1961,-125321244.28478
sgp,1962,-126614494.4897
sgp,1963,-159115942.75786
sgp,1964,-87192242.37428
sgp,1965,-85884260.43772
sgp,1966,-114092447.66101
sgp,1967,-107120470.27179
sgp,1968,-168156786.93107
sgp,1969,-200974561.07427
sgp,1970,-207302729.01054
sgp,1971,-240324380.05015
sgp,1972,-148940991.04866
sgp,1973,-136918285.61073
sgp,1974,-526334234.46472
sgp,1975,-605231488.89607
sgp,1976,-728263768.84465
sgp,1977,-947336689.00804
sgp,1978,-1036688070.03178
sgp,1979,-1768505316.27513
sgp,1980,-2471412421.3915
sgp,1981,-2582812980.42273
sgp,1982,-1950436353.20308
sgp,1983,-1787247748.22466
sgp,1984,-2398336850.09163
sgp,1985,-2521583229.64958
sgp,1986,-2920665314.75133
sgp,1987,-3732640398.25114
sgp,1988,-4012466620.82761
sgp,1989,-3776173090.61618
sgp,1990,-3569449598.79681
sgp,1991,-2831577038.07401
sgp,1992,-3196540074.31374
sgp,1993,-3944459441.66617
sgp,1994,-1258556844.99274
sgp,1995,348053778.48639
sgp,1996,1821157755.22464
sgp,1997,2516421715.77231
sgp,1998,3279395132.09192
sgp,1999,-2194393502.15195
sgp,2000,1616544281.28156
sgp,2001,-234265750.02905
sgp,2002,-2034315664.31189
sgp,2003,59327113.59094
sgp,2004,3827975069.74872
sgp,2005,4349446422.94159
sgp,2006,3043641316.13544
sgp,2007,5588256506.77649
sgp,2008,-958141084.11511
sgp,2009,2595320735.3996
sgp,2010,2185462441.7998
sgp,2011,-7752719529.38672
sgp,2012,-9539663908.57739
sgp,2013,-11357363615.584
sgp,2014,-14684842608.2083
sgp,2015,0
sgp,2016,6410982806.37463
sgp,2017,7772143686.45447
sgp,2018,14780678078.1659
sgp,2019,13395418549.8285
sgp,2020,8915971364.75952
slb,1980,186500000
slb,1981,183500000
slb,1982,180000000
slb,1983,187000000
slb,1984,320759090.90909
slb,1985,185206008.58369
slb,1986,228988235.29412
slb,1987,241303514.377
slb,1988,264810020.87683
slb,1989,276790786.94818
slb,1990,259965517.24138
slb,1991,-21685834.5021
slb,1992,-27398416.88654
slb,1993,278159715.15768
slb,1994,364842560.55363
slb,1995,346099457.50452
slb,1996,275456499.48823
slb,1997,328630514.70588
slb,1998,250259850.90522
slb,1999,-25158031.08808
slb,2000,-281839285.71429
slb,2001,-209687919.46309
slb,2002,-168945652.17391
slb,2003,-203655948.55305
slb,2004,-275980198.0198
slb,2005,-452785440.61303
slb,2006,-438578553.61596
slb,2007,-100688572.47171
slb,2008,-319736997.05594
slb,2009,-14534103.21184
slb,2010,-130157084.65369
slb,2011,251954301.65201
slb,2012,0
slb,2013,-559414760.71497
slb,2014,-701330883.81331
slb,2015,-509355069.50123
slb,2016,141262977.8672
slb,2017,-468336508.51804
slb,2018,-875775363.53
slb,2019,-515106681.91472
slb,2020,-52321981.42415
sle,1967,65713928061.0619
sle,1968,-109032052045.935
sle,1969,271397398528.90399
sle,1970,276471072851.51001
sle,1971,-25997887500.9744
sle,1972,-139425517217.92999
sle,1973,175257977485.44101
sle,1974,55445004648.96529
sle,1975,-255823167698.48801
sle,1976,-294714377485.74402
sle,1977,-150145945950.56601
sle,1978,252603085485.17599
sle,1979,354494973015.99493
sle,1980,108134414335.145
sle,1981,23557027748.6271
sle,1982,17906805476.6883
sle,1983,-95844253771.0208
sle,1984,-40894155644.30009
sle,1985,16464958082.4828
sle,1986,-78269338378.0405
sle,1987,270877579334.67896
sle,1988,671906045412.68701
sle,1989,435572794881.21698
sle,1990,118524358951.22
sle,1991,107173084500.814
sle,1992,13734188443.2177
sle,1993,6732371746.6062
sle,1994,258892567423.177
sle,1995,150847076226.92899
sle,1996,93568339221.14369
sle,1997,67313247931.742
sle,1998,72926444138.13821
sle,1999,54817192517.428
sle,2000,15741806899.5207
sle,2001,-39525317441.4537
sle,2002,-89696836784.1982
sle,2003,-85008774301.6953
sle,2004,-20129718677.343
sle,2005,8460290445.89905
sle,2006,0
sle,2007,-86274357262.0079
sle,2008,-49791704304.3608
sle,2009,53157009704.6975
sle,2010,150515823081.27899
sle,2011,180822204654.29501
sle,2012,226532877127.41501
sle,2013,-549791749719.87292
sle,2014,-2141181076578.37988
sle,2015,-529426610632.99298
sle,2016,-292964566243.02197
sle,2017,-280313687315.85602
sle,2018,87219863734.14108
sle,2019,138777693106.922
sle,2020,186502660153.08301
slv,1965,520157893.0263
slv,1966,520740998.12742
slv,1967,495510257.13983
slv,1968,210411415.62213
slv,1969,155026149.5523
slv,1970,651116552.42565
slv,1971,520043988.15485
slv,1972,693743778.16785
slv,1973,860531138.28044
slv,1974,477475973.02717
slv,1975,320313930.19079
slv,1976,1306106082.13432
slv,1977,2768919259.14613
slv,1978,1385221576.01221
slv,1979,1367953792.72778
slv,1980,880839991.43171
slv,1981,305328254.02765
slv,1982,129278800.12082
slv,1983,84141609.60416
slv,1984,68383776.43009
slv,1985,106941905.11652
slv,1986,497097528.49128
slv,1987,49229970.45119
slv,1988,150588956.94814
slv,1989,83026679.76001
slv,1990,460548646.60949
slv,1991,464688670.62169
slv,1992,423920776.75871
slv,1993,704478743.58844
slv,1994,910945454.31976
slv,1995,1264288833.23496
slv,1996,1131281646.75191
slv,1997,1469554296.65523
slv,1998,1488656079.91779
slv,1999,1339812255.95015
slv,2000,1195797786.83597
slv,2001,1167255093.01699
slv,2002,1157395597.19474
slv,2003,1040556517.24397
slv,2004,826820908.61937
slv,2005,913615865.22581
slv,2006,906352790.11219
slv,2007,785487600.30716
slv,2008,439592948.91489
slv,2009,288225559.36227
slv,2010,183603947.29494
slv,2011,80626030.66156
slv,2012,188776757.95724
slv,2013,125001145.76162
slv,2014,-1454351.07225
slv,2015,318517629.4395
slv,2016,417963250.13232
slv,2017,279188320.40887
slv,2018,85852451.41768
slv,2019,140388597.94338
slv,2020,294393181.10498
smr,2015,0
smr,2016,0
smr,2017,0
smr,2018,-0.00001
smr,2019,0
som,1960,-2122369567.04982
som,1961,-2583960767.92316
som,1962,-2209872374.56109
som,1963,-2821941724.99059
som,1964,-2665229477.78484
som,1965,-2692758360.70687
som,1966,-2562705475.88533
som,1967,-3477368775.11111
som,1968,-2759305270.14789
som,1969,-2909764666.14511
som,1970,-2191379555.61183
som,1971,-1610174236.76422
som,1972,-4449336423.14685
som,1973,-3715784733.89912
som,1974,-2767374255.86005
som,1975,-1695401374.4358
som,1976,-632312293.85788
som,1977,1581345101.55232
som,1978,2188562109.86487
som,1979,-760219825.34093
som,1980,-4010763679.77423
som,1981,-565630643.11092
som,1982,2754021548.8379
som,1983,125690906.48349
som,1984,-1547100029.51402
som,1985,0
som,1986,194692832.68181
som,1987,-1149914158.27573
som,1988,-1541338763.18198
som,1989,-1616686793.25713
srb,1995,55744394634.2559
srb,1996,25391929638.6391
srb,1997,-2024238850.95776
srb,1998,-66797252158.0433
srb,1999,-34536602930.5595
srb,2000,-50131992805.67809
srb,2001,-76290184787.9772
srb,2002,-84327999974.7184
srb,2003,-88606086134.92529
srb,2004,-95808759389.7224
srb,2005,-120435228007.866
srb,2006,-23012143169.0896
srb,2007,49566924859.30129
srb,2008,29386433312.24409
srb,2009,67585977690.439
srb,2010,-14435995650.2188
srb,2011,-4321467099.57666
srb,2012,-49696718461.6655
srb,2013,-385301167.62646
srb,2014,34403684977.9858
srb,2015,0
srb,2016,9928681149.86938
srb,2017,6611631957.97852
srb,2018,-5926520270.63477
srb,2019,13991609859.5171
srb,2020,82113884179.45699
ssd,2008,7696877033.85183
ssd,2009,-46.0785
ssd,2010,6046619516.88116
ssd,2011,9546197176.05297
ssd,2012,8948087924.38542
ssd,2013,-846347968.01144
ssd,2014,7693111842.56262
ssd,2015,4075324533.67883
svk,1992,2566259180.95311
svk,1993,2064710423.51887
svk,1994,2143886571.88036
svk,1995,2421113835.55828
svk,1996,1578966763.15289
svk,1997,2211451995.71822
svk,1998,1534560540.85776
svk,1999,1377002925.78581
svk,2000,2232366487.41476
svk,2001,2231777763.1743
svk,2002,2332490280.66493
svk,2003,2707635795.64277
svk,2004,3175007136.47829
svk,2005,3581020260.35711
svk,2006,3705379269.12247
svk,2007,3612475449.85914
svk,2008,2795674853.4286
svk,2009,1809591012.00371
svk,2010,1710601350.32332
svk,2011,1102317918.51199
svk,2012,413834799.8742
svk,2013,141497835.49394
svk,2014,183825808.78113
svk,2015,0
svk,2016,-298966049.36104
svk,2017,-751835472.35226
svk,2018,-1280997313.1749
svk,2019,-1508144424.05464
svk,2020,-1697063825.31171
svn,1990,-739829816.17746
svn,1991,-1120240517.25104
svn,1992,-812346667.56123
svn,1993,-383833456.48203
svn,1994,-206150339.66738
svn,1995,12508050.79541
svn,1996,164266537.17382
svn,1997,221508348.84323
svn,1998,345803694.91514
svn,1999,379798459.28005
svn,2000,7275832.3126
svn,2001,249403217.2976
svn,2002,560694938.56874
svn,2003,678789316.08358
svn,2004,555805370.77191
svn,2005,188252329.9781
svn,2006,93109180.90509
svn,2007,338965251.08499
svn,2008,12242429.90899
svn,2009,776429500.32181
svn,2010,-154386803.63944
svn,2011,-519632000.73756
svn,2012,-794359832.77171
svn,2013,-606600087.47021
svn,2014,-357842570.41919
svn,2015,0
svn,2016,263893585.16511
svn,2017,83410998.11206
svn,2018,63899880.94809
svn,2019,276203921.70329
svn,2020,515142494.76383
swe,1960,44499391289.0996
swe,1961,46681571820.2876
swe,1962,45362310779.97369
swe,1963,47531936205.755
swe,1964,48820330122.12
swe,1965,52067982813.9601
swe,1966,55005717025.5075
swe,1967,58132173963.48969
swe,1968,62551134847.738
swe,1969,71238862959.0748
swe,1970,80609294955.6436
swe,1971,81556911555.7928
swe,1972,85701879274.99619
swe,1973,89509693302.43539
swe,1974,59650599439.465
swe,1975,82279450788.09698
swe,1976,82710890305.50339
swe,1977,63475481837.8778
swe,1978,54429314597.9863
swe,1979,49944508868.99129
swe,1980,42051043008.5537
swe,1981,36669243534.6174
swe,1982,26257376407.2846
swe,1983,24370253914.3799
swe,1984,38895897036.3702
swe,1985,41832379276.0247
swe,1986,71288896589.6684
swe,1987,67925924832.47
swe,1988,75331170022.7758
swe,1989,79938951015.95729
swe,1990,72483171793.8768
swe,1991,78238580469.74731
swe,1992,78029405472.4993
swe,1993,48249217773.5416
swe,1994,59267246466.1055
swe,1995,84266713561.17459
swe,1996,81005262815.7769
swe,1997,86136038237.9377
swe,1998,91556176857.98729
swe,1999,67121968852.9834
swe,2000,54974508062.4919
swe,2001,38908262641.8999
swe,2002,14528796279.2966
swe,2003,10070182759.457
swe,2004,-4136611973.37939
swe,2005,-31305671254.24409
swe,2006,-32184161854.8782
swe,2007,-10436556780.1943
swe,2008,-15617348141.9268
swe,2009,1470912260.30835
swe,2010,-4227295716.06079
swe,2011,-16518431452.7046
swe,2012,-16518278181.3269
swe,2013,-12958389490.1604
swe,2014,-11750658973.8296
swe,2015,0
swe,2016,6460269186.8042
swe,2017,-11171878046.1179
swe,2018,-39509986704.7
swe,2019,-32194245900.2478
swe,2020,-16481176782.6299
swz,1960,248343122.09302
swz,1961,260015973.83178
swz,1962,310009815.33333
swz,1963,444560520.28986
swz,1964,463107235.51402
swz,1965,600069754.54545
swz,1966,771270448.88889
swz,1967,748257246
swz,1968,1076619164.9635
swz,1969,1631828836.02941
swz,1970,1302123852.06612
swz,1971,977789805.59701
swz,1972,1050716228.44176
swz,1973,1096399562.42775
swz,1974,1032073390.97744
swz,1975,863256357.62572
swz,1976,1012938382.77154
swz,1977,604624772.78237
swz,1978,398111163.49825
swz,1979,403116455.14236
swz,1980,430512952.57582
swz,1981,447440257.66836
swz,1982,391382454.44126
swz,1983,456692813.32475
swz,1984,386186122.03665
swz,1985,275503556.04977
swz,1986,519068413.94894
swz,1987,654182926.34921
swz,1988,893034786.99153
swz,1989,849789714.85396
swz,1990,711479843.30928
swz,1991,805324197.02876
swz,1992,929111650.11045
swz,1993,1091437155.05457
swz,1994,1343403340.15213
swz,1995,1482600525.78114
swz,1996,1065524429.24997
swz,1997,1341849391.93092
swz,1998,1436240601.79318
swz,1999,982221598.93526
swz,2000,598234371.61175
swz,2001,1846871592.56431
swz,2002,-4802881460.31234
swz,2003,-3859697632.12621
swz,2004,-2225556373.39382
swz,2005,-1346376551.7666
swz,2006,-1869947926.96287
swz,2007,-2386273837.5975
swz,2008,-2002120448.03693
swz,2009,-46129391.45157
swz,2010,-453277146.61401
swz,2011,0
swz,2012,-174243350.67257
swz,2013,1648214237.94319
swz,2014,2023260979.23511
swz,2015,3864244552.73371
swz,2016,4538733826.93412
swz,2017,4175110117.7262
swz,2018,4208356667.50085
swz,2019,5283444952.83276
swz,2020,5618949637.48678
sxm,2011,0
sxm,2012,858544.14885
sxm,2013,22471634.2083
sxm,2014,-67587580.88708
sxm,2015,-23892694.84567
sxm,2016,-100498208.87313
sxm,2017,-140065296.90022
sxm,2018,-267724136.46847
syc,1985,-428176052.05855
syc,1986,-842336071.65216
syc,1987,-868189567.22413
syc,1988,-959799191.64964
syc,1989,-1330570430.45849
syc,1990,-1154800131.6185
syc,1991,-1311870108.86564
syc,1992,-1212372484.92446
syc,1993,-1258514631.67554
syc,1994,-1177511845.32276
syc,1995,-1137209621.04958
syc,1996,-943588802.50728
syc,1997,-1274830689.59433
syc,1998,-1100871541.41792
syc,1999,-1179640135.86757
syc,2000,-236883095.16256
syc,2001,93843549.56613
syc,2002,-43761440.46388
syc,2003,-73390686.77529
syc,2006,0
syc,2012,404594591.41681
syc,2013,704540191.2674
syc,2014,374274889.55836
syc,2015,430172151.13825
syc,2016,-331019823.79984
syc,2017,-33.07841
syr,1970,9596805865.92178
syr,1971,13206474860.3352
syr,1972,11234333333.3333
syr,1973,14021206611.5702
syr,1974,31380033476.7159
syr,1975,16491148513.4362
syr,1976,13168721547.3523
syr,1977,24413615076.4749
syr,1978,22538349021.1588
syr,1979,32840436756.21749
syr,1980,31510118229.85469
syr,1981,14675165998.0634
syr,1982,13513922794.332
syr,1983,426311217.9651
syr,1984,6275259525.52121
syr,1985,20037653034.23849
syr,1986,23047869017.6322
syr,1987,34573180814.5041
syr,1988,42299792470.3839
syr,1989,114301505606.183
syr,1990,94239857786.6667
syr,1991,14809810819.4654
syr,1992,24185798970.3254
syr,1993,3683650004.13611
syr,1994,-20198090300.8723
syr,1995,-1558843746.82611
syr,1996,-36496027035.55209
syr,1997,-46890896432.4118
syr,1998,-57095694778.7382
syr,1999,-52057396922.619
syr,2000,0
syr,2001,-16674407992.1049
syr,2002,-6067288016.38617
syr,2003,19755636555.17509
syr,2004,67919568243.8295
syr,2005,177726353836.80099
syr,2006,57217774682.4734
syr,2007,63957739169.6668
syr,2008,115969368992.75101
syr,2009,36019769039.3767
syr,2010,89581898518.2903
syr,2011,40152760794.2122
syr,2012,-7738178918.62683
syr,2013,-10363733378.8119
syr,2014,-18519078443.5741
syr,2015,-11588037620.7632
syr,2016,-9443890019.05494
syr,2017,-9882741872.21308
syr,2018,32172400657.50529
syr,2019,31398879381.3658
tcd,1960,241508943230.306
tcd,1961,301872745736.703
tcd,1962,333745683013.92401
tcd,1963,291735662739.96698
tcd,1964,313706190749.354
tcd,1965,329762813918.46698
tcd,1966,338279493569.92999
tcd,1967,353845831713.948
tcd,1968,345316078731.79797
tcd,1969,288438868320.32703
tcd,1970,343975737453.89093
tcd,1971,349768506801.21997
tcd,1972,382924342681.76099
tcd,1973,404888823404.01599
tcd,1974,438558634880.97296
tcd,1975,261382366342.13297
tcd,1976,270416828593.69501
tcd,1977,221340337824.27496
tcd,1978,237799336653.052
tcd,1979,116624738895.71899
tcd,1980,179805669917.41901
tcd,1981,155068762037.70901
tcd,1982,133044277957.938
tcd,1983,214105040988.79999
tcd,1984,239795359587.73801
tcd,1985,239956980601.26199
tcd,1986,209838337847.88599
tcd,1987,204523521978.26096
tcd,1988,304772055235.49298
tcd,1989,170730117942.74301
tcd,1990,261150144604.724
tcd,1991,236046329055.81201
tcd,1992,185133020066.647
tcd,1993,140581734697.75299
tcd,1994,125194714316.19299
tcd,1995,172570095602.14099
tcd,1996,141115665600.69199
tcd,1997,157594764035.88
tcd,1998,168075538549.32199
tcd,1999,165361565284.80701
tcd,2000,151129232485.20499
tcd,2001,146525126519.564
tcd,2002,137550083126.17801
tcd,2003,306311597664.12097
tcd,2005,0
tcd,2007,43819977103.2439
tcd,2008,139094044163.23999
tcd,2009,184788466419.866
tcd,2010,164571805061.92401
tcd,2011,177142045897.04599
tcd,2012,311363628243.56403
tcd,2013,317592650358.06299
tcd,2014,270167031295.49097
tcd,2015,-620833784273.25098
tcd,2016,-886163573121.22302
tcd,2017,-688846683258.17004
tcd,2018,-597516019910.68994
tcd,2019,-631679647106.52698
tcd,2020,-1233847262813.8999
tgo,1960,69051040624.6505
tgo,1961,87940754051.11549
tgo,1962,68003118094.0575
tgo,1963,53845388369.1615
tgo,1964,94982829349.42288
tgo,1965,90390879242.51939
tgo,1966,143908841635.54901
tgo,1967,143398552658.45901
tgo,1968,160623727270.29901
tgo,1969,176988138432.388
tgo,1970,182790338467.99399
tgo,1971,2847209168.94678
tgo,1972,-52970265403.5419
tgo,1973,-60215301703.9967
