geo,time,ny_gdp_pcap_cn
dza,1986,12964.02941
dza,1987,13615.55022
dza,1988,14298.29668
dza,1989,16860.38273
dza,1990,21577.03189
dza,1991,31988.0684
dza,1992,38781.53108
dza,1993,42192.08191
dza,1994,52864.24456
dza,1995,69219.51133
dza,1996,87813.96721
dza,1997,93474.15462
dza,1998,93747.67459
dza,1999,105742.58134
dza,2000,132835.59001
dza,2001,134400.94281
dza,2002,141979.51286
dza,2003,162791.19502
dza,2004,188091.52765
dza,2005,228116.07459
dza,2006,252716.45406
dza,2007,273740.52652
dza,2008,317981.91589
dza,2009,282109.53441
dza,2010,333307.77103
dza,2011,397925.79876
dza,2012,433598.37881
dza,2013,436493.44713
dza,2014,442625.01539
dza,2015,420677.54698
dza,2016,431911.98982
dza,2017,456065.54023
dza,2018,482933.6834
dza,2019,476181.2716
dza,2020,419232.90171
ecu,1960,379.37004
ecu,1961,343.788
ecu,1962,315.53738
ecu,1963,368.45288
ecu,1964,440.34906
ecu,1965,454.97961
ecu,1966,449.70453
ecu,1967,459.05864
ecu,1968,450.78336
ecu,1969,527.6473
ecu,1970,471.40472
ecu,1971,440.64583
ecu,1972,495.29838
ecu,1973,588.05504
ecu,1974,969.54774
ecu,1975,1104.89066
ecu,1976,1264.30529
ecu,1977,1492.61774
ecu,1978,1571.64678
ecu,1979,1820.17424
ecu,1980,2237.14417
ecu,1981,2659.33741
ecu,1982,2368.8146
ecu,1983,1987.83398
ecu,1984,1911.51453
ecu,1985,1890.65574
ecu,1986,1647.22457
ecu,1987,1463.79092
ecu,1988,1337.24856
ecu,1989,1389.5467
ecu,1990,1488.81592
ecu,1991,1621.39698
ecu,1992,1687.6605
ecu,1993,1726.89113
ecu,1994,2025.10002
ecu,1995,2131.84033
ecu,1996,2154.44039
ecu,1997,2355.19167
ecu,1998,2292.74279
ecu,1999,1578.14483
ecu,2000,1444.55668
ecu,2001,1894.6162
ecu,2002,2172.10188
ecu,2003,2425.85184
ecu,2004,2691.27768
ecu,2005,3002.1386
ecu,2006,3328.88416
ecu,2007,3567.83719
ecu,2008,4249.01897
ecu,2009,4231.61923
ecu,2010,4633.59128
ecu,2011,5200.55511
ecu,2012,5682.04611
ecu,2013,6056.33121
ecu,2014,6377.09393
ecu,2015,6124.49089
ecu,2016,6060.09296
ecu,2017,6213.50313
ecu,2018,6295.93466
ecu,2019,6222.52465
ecu,2020,5600.38961
egy,1960,54.99966
egy,1961,57.19456
egy,1962,58.06364
egy,1963,63.05552
egy,1964,69.06759
egy,1965,74.44216
egy,1966,78.28067
egy,1967,79.07287
egy,1968,77.21585
egy,1969,79.95104
egy,1970,92.76276
egy,1971,95.59666
egy,1972,99.63529
egy,1973,108.32991
egy,1974,117.79683
egy,1975,137.65809
egy,1976,170.06939
egy,1977,203.57014
egy,1978,236.69601
egy,1979,298.44257
egy,1980,360.25563
egy,1981,368.93375
egy,1982,493.1126
egy,1983,569.24838
egy,1984,658.76368
egy,1985,757.22624
egy,1986,871.50085
egy,1987,990.5428
egy,1988,1153.57441
egy,1989,1405.3998
egy,1990,1706.61603
egy,1991,1959.09234
egy,1992,2371.01685
egy,1993,2591.82197
egy,1994,2864.35383
egy,1995,3272.69096
egy,1996,3606.82569
egy,1997,4097.56053
egy,1998,4341.37274
egy,1999,4555.98471
egy,2000,4941.04732
egy,2001,5113.13455
egy,2002,5300.40941
egy,2003,5732.83464
egy,2004,6542.89385
egy,2005,7130.22381
egy,2006,8035.26097
egy,2007,9520.38577
egy,2008,11244.90292
egy,2009,12845.29131
egy,2010,14579.28786
egy,2011,16220.42055
egy,2012,19378.11378
egy,2013,21044.14143
egy,2014,23555.51916
egy,2015,26436.96032
egy,2016,28686.9669
egy,2017,35979.9545
egy,2018,45084.71454
egy,2019,53015.2605
egy,2020,57214.38566
eri,1992,968.59797
eri,1993,1092.90008
eri,1994,1476.35541
eri,1995,1678.27542
eri,1996,2007.13236
eri,1997,2251.58437
eri,1998,2487.4873
eri,1999,2510.26633
eri,2000,2965.79155
eri,2001,3583.1205
eri,2002,4103.09207
eri,2003,4643.3451
eri,2004,5622.11615
eri,2005,5971.90366
eri,2006,6381.17897
eri,2007,6762.41859
eri,2008,6928.47313
eri,2009,9149.81605
eri,2010,7708.338
eri,2011,9878.56448
esp,1960,142.94193
esp,1961,162.29249
esp,1962,187.59011
esp,1963,219.78558
esp,1964,243.49704
esp,1965,279.38467
esp,1966,320.81781
esp,1967,358.87788
esp,1968,399.90265
esp,1969,453.38857
esp,1970,510.01012
esp,1971,568.70411
esp,1972,660.11277
esp,1973,787.09319
esp,1974,953.39888
esp,1975,1107.39392
esp,1976,1318.61162
esp,1977,1655.99514
esp,1978,2007.44719
esp,1979,2327.70458
esp,1980,2675.27627
esp,1981,2980.46026
esp,1982,3406.95562
esp,1983,3860.46725
esp,1984,4338.22731
esp,1985,4803.04819
esp,1986,5482.41572
esp,1987,6114.6174
esp,1988,6793.157
esp,1989,7600.22251
esp,1990,8456.86752
esp,1991,9250.03331
esp,1992,9913.82984
esp,1993,10203.69606
esp,1994,10800.64756
esp,1995,11594.68886
esp,1996,12263.84595
esp,1997,12963.10151
esp,1998,13822.58818
esp,1999,14750.41087
esp,2000,15969.56152
esp,2001,17159.99829
esp,2002,18091.33028
esp,2003,19016.61019
esp,2004,20023.27716
esp,2005,21243.75661
esp,2006,22609.99138
esp,2007,23781.0088
esp,2008,24144.54543
esp,2009,23064.17284
esp,2010,23030.92454
esp,2011,22757.84386
esp,2012,22044.72212
esp,2013,21886.46536
esp,2014,22206.07604
esp,2015,23201.50496
esp,2016,23961.76135
esp,2017,24936.38776
esp,2018,25711.89634
esp,2019,26400.32467
esp,2020,23688.07032
est,1995,1991.90469
est,1996,2599.59423
est,1997,3267.51528
est,1998,3679.5505
est,1999,3889.16766
est,2000,4417.83197
est,2001,5033.49434
est,2002,5671.20745
est,2003,6379.44
est,2004,7175.85336
est,2005,8372.80729
est,2006,10074.86579
est,2007,12233.5934
est,2008,12428.53061
est,2009,10589.50705
est,2010,11071.25782
est,2011,12563.48201
est,2012,13545.57812
est,2013,14348.12371
est,2014,15251.07623
est,2015,15684.39426
est,2016,16528.40499
est,2017,18091.62249
est,2018,19529.59545
est,2019,20900.76911
est,2020,20184.23834
eth,1981,421.36299
eth,1982,431.26875
eth,1983,464.97872
eth,1984,425.64125
eth,1985,482.7627
eth,1986,485.79211
eth,1987,502.9304
eth,1988,504.53323
eth,1989,513.40708
eth,1990,526.28355
eth,1991,561.78635
eth,1992,571.85063
eth,1993,707.79176
eth,1994,726.09089
eth,1995,840.0734
eth,1996,917.20803
eth,1997,919.57962
eth,1998,860.774
eth,1999,898.93513
eth,2000,1014.11897
eth,2001,1005.71329
eth,2002,956.16071
eth,2003,1025.28734
eth,2004,1176.27084
eth,2005,1405.30299
eth,2006,1690.06214
eth,2007,2148.25154
eth,2008,3017.58199
eth,2009,3965.14844
eth,2010,4402.9742
eth,2011,5714.2107
eth,2012,8059.42868
eth,2013,9088.57657
eth,2014,10814.23452
eth,2015,12872.07427
eth,2016,15135.56579
eth,2017,17225.44431
eth,2018,20143.12552
eth,2019,24007.68703
eth,2020,29351.45993
fin,1960,634.72943
fin,1961,714.42318
fin,1962,759.7802
fin,1963,819.31433
fin,1964,918.981
fin,1965,1012.94177
fin,1966,1081.89968
fin,1967,1180.33243
fin,1968,1347.12933
fin,1969,1538.52978
fin,1970,1741.7315
fin,1971,1911.65459
fin,1972,2216.09011
fin,1973,2682.09832
fin,1974,3362.39168
fin,1975,3870.30547
fin,1976,4380.12499
fin,1977,4790.73296
fin,1978,5282.95488
fin,1979,6113.55387
fin,1980,7041.89843
fin,1981,7930.68448
fin,1982,8867.53556
fin,1983,9834.03926
fin,1984,10950.87204
fin,1985,11881.38565
fin,1986,12747.26249
fin,1987,13729.5846
fin,1988,15510.6226
fin,1989,17301.48694
fin,1990,18241.30325
fin,1991,17332.17119
fin,1992,16815.1794
fin,1993,16916.78606
fin,1994,17834.72112
fin,1995,19293.8629
fin,1996,19920.29385
fin,1997,21558.47415
fin,1998,23377.13142
fin,1999,24570.05882
fin,2000,26359.44569
fin,2001,27877.36642
fin,2002,28551.71655
fin,2003,29109.64751
fin,2004,30365.87167
fin,2005,31392.29629
fin,2006,32831.02949
fin,2007,35371.88582
fin,2008,36561.34237
fin,2009,34042.21604
fin,2010,35079.36828
fin,2011,36746.10339
fin,2012,37133.00274
fin,2013,37566.10624
fin,2014,37882.73284
fin,2015,38577.2067
fin,2016,39582.53075
fin,2017,41084.27886
fin,2018,42329.24336
fin,2019,43438.8111
fin,2020,42685.6252
fji,1960,226.69513
fji,1961,228.11877
fji,1962,231.45897
fji,1963,235.61607
fji,1964,246.81603
fji,1965,251.74584
fji,1966,251.25997
fji,1967,268.04762
fji,1968,292.21716
fji,1969,312.53188
fji,1970,368.44865
fji,1971,398.59148
fji,1972,481.35465
fji,1973,610.49242
fji,1974,795.87137
fji,1975,975.32907
fji,1976,1061.1659
fji,1977,1103.29401
fji,1978,1152.31308
fji,1979,1371.01341
fji,1980,1548.37324
fji,1981,1622.04008
fji,1982,1666.06562
fji,1983,1666.23647
fji,1984,1820.61392
fji,1985,1849.47385
fji,1986,2033.97519
fji,1987,2029.99268
fji,1988,2196.08147
fji,1989,2421.02423
fji,1990,2717.63374
fji,1991,2776.7277
fji,1992,3093.74454
fji,1993,3341.22777
fji,1994,3491.478
fji,1995,3573.38141
fji,1996,3808.3145
fji,1997,3806.5636
fji,1998,4104.8656
fji,1999,4730.36158
fji,2000,4404.74913
fji,2001,4622.05884
fji,2002,4917.71306
fji,2003,5344.09701
fji,2004,5738.2401
fji,2005,6134.32716
fji,2006,6433.02262
fji,2007,6505.85696
fji,2008,6642.05542
fji,2009,6576.66804
fji,2010,7006.65968
fji,2011,7838.87945
fji,2012,8218.4637
fji,2013,8913.71519
fji,2014,10580.02671
fji,2015,11307.56212
fji,2016,11837.72097
fji,2017,12610.20628
fji,2018,13186.9694
fji,2019,13342.39417
fji,2020,10968.99209
fra,1960,1004.55393
fra,1961,1074.81868
fra,1962,1187.8957
fra,1963,1313.10322
fra,1964,1437.21632
fra,1965,1534.02326
fra,1966,1645.64989
fra,1967,1763.53738
fra,1968,1908.78422
fra,1969,2179.24758
fra,1970,2419.235
fra,1971,2676.88498
fra,1972,2964.15344
fra,1973,3373.47511
fra,1974,3906.6667
fra,1975,4373.63102
fra,1976,5027.88333
fra,1977,5632.82366
fra,1978,6374.1654
fra,1979,7251.1099
fra,1980,8189.94984
fra,1981,9200.47704
fra,1982,10516.87272
fra,1983,11611.35607
fra,1984,12549.86117
fra,1985,13373.80588
fra,1986,14297.14614
fra,1987,14937.93253
fra,1988,16055.20499
fra,1989,17209.48525
fra,1990,18091.06288
fra,1991,18642.7234
fra,1992,19217.66578
fra,1993,19322.98503
fra,1994,19887.45466
fra,1995,20460.76659
fra,1996,20957.34121
fra,1997,21558.9165
fra,1998,22461.86191
fra,1999,23158.26838
fra,2000,24273.9175
fra,2001,25069.49769
fra,2002,25690.83676
fra,2003,26197.59248
fra,2004,27175.21235
fra,2005,27950.66477
fra,2006,29049.21453
fra,2007,30326.06092
fra,2008,30949.60233
fra,2009,29925.98873
fra,2010,30683.76989
fra,2011,31501.08882
fra,2012,31812.51778
fra,2013,32079.26037
fra,2014,32418.91103
fra,2015,33035.14778
fra,2016,33483.08731
fra,2017,34329.19862
fra,2018,35219.64271
fra,2019,36247.93948
fra,2020,34177.25058
fro,1998,161055.66885
fro,1999,168331.61024
fro,2000,183097.26561
fro,2001,203231.98366
fro,2002,211038.4249
fro,2003,207468.53854
fro,2004,212487.39496
fro,2005,217079.04716
fro,2006,246921.09723
fro,2007,260675.37899
fro,2008,259309.52281
fro,2009,254331.36738
fro,2010,273001.69445
fro,2011,279669.55976
fro,2012,286495.41208
fro,2013,308016.5341
fro,2014,333572.39654
fro,2015,352543.96005
fro,2016,382724.76283
fro,2017,396128.3781
fro,2018,397302.92595
fro,2019,428343.98176
fsm,1983,1320.84832
fsm,1986,1276.50619
fsm,1987,1296.88281
fsm,1988,1355.67055
fsm,1989,1437.34983
fsm,1990,1528.49311
fsm,1991,1682.54386
fsm,1992,1756.65279
fsm,1993,1909.51001
fsm,1994,1909.83684
fsm,1995,2060.49472
fsm,1996,2017.65933
fsm,1997,1904.86388
fsm,1998,2022.74458
fsm,1999,2042.70709
fsm,2000,2171.88958
fsm,2001,2248.49212
fsm,2002,2265.94411
fsm,2003,2295.86818
fsm,2004,2253.11375
fsm,2005,2358.1467
fsm,2006,2406.11441
fsm,2007,2458.65839
fsm,2008,2541.26162
fsm,2009,2721.97609
fsm,2010,2885.30549
fsm,2011,3009.25682
fsm,2012,3131.38671
fsm,2013,2994.79239
fsm,2014,2971.5126
fsm,2015,2906.61701
fsm,2016,3014.70036
fsm,2017,3289.64212
fsm,2018,3568.29102
fsm,2019,3585.39245
fsm,2020,3565.29329
gab,1960,69247.30856
gab,1961,81287.97789
gab,1962,87598.27357
gab,1963,73130.13952
gab,1964,100682.6705
gab,1965,104057.88243
gab,1966,111209.49552
gab,1967,120565.86542
gab,1968,128852.57608
gab,1969,143167.55649
gab,1970,151870.75886
gab,1971,174989.34413
gab,1972,177373.08016
gab,1973,258623.18073
gab,1974,585595.0241
gab,1975,714089.36618
gab,1976,1087242.4773
gab,1977,1020607.33678
gab,1978,779102.93348
gab,1979,909439.77607
gab,1980,1244880.1173
gab,1981,1409301.79469
gab,1982,1556290.35045
gab,1983,1648224.10644
gab,1984,1932886.77298
gab,1985,1814154.63779
gab,1986,1386621.05377
gab,1987,1128656.28966
gab,1988,1271158.1455
gab,1989,1445793.82796
gab,1990,1706805.63206
gab,1991,1562025.44618
gab,1992,1476461.06568
gab,1993,1486585.82653
gab,1994,2200764.41567
gab,1995,2281393.35325
gab,1996,2617202.66249
gab,1997,2724097.80853
gab,1998,2260565.90212
gab,1999,2394379.58798
gab,2000,2937414.87627
gab,2001,2924486.9667
gab,2002,2872967.68635
gab,2003,2860901.88538
gab,2004,3026716.14758
gab,2005,3633528.45996
gab,2006,3772628.49056
gab,2007,4048431.81795
gab,2008,4573360.69298
gab,2009,3631144.25482
gab,2010,4378594.3853
gab,2011,5094048.89931
gab,2012,5010347.18397
gab,2013,4782717.08844
gab,2014,4771386.19732
gab,2015,4365921.45716
gab,2016,4139006.23413
gab,2017,4198400.47535
gab,2018,4420802.73013
gab,2019,4550768.71809
gab,2020,3961018.92069
gbm,1984,2959.45904
gbm,1985,3107.379
gbm,1986,3727.89877
gbm,1987,4233.99422
gbm,1988,4839.31279
gbm,1989,5450.08157
gbm,1990,6101.4767
gbm,1991,6567.15261
gbm,1992,6835.24178
gbm,1993,7147.23299
gbm,1994,7597.45751
gbm,1995,8102.28328
gbm,1996,8858.17189
gbm,1997,9745.05423
gbm,1998,11160.69713
gbm,1999,12799.75262
gbm,2000,13752.35892
gbm,2001,14918.0254
gbm,2002,16109.66828
gbm,2003,17491.94959
gbm,2004,19248.7581
gbm,2005,20771.67374
gbm,2006,22885.60954
gbm,2007,27087.3116
gbm,2008,38616.54793
gbm,2009,41742.12778
gbm,2010,45153.42463
gbm,2011,48273.65147
gbm,2012,50100.89431
gbm,2013,53323.55778
gbm,2014,56111.76456
gbm,2015,55715.60217
gbm,2016,60875.19209
gbm,2017,64862.27724
gbm,2018,66789.94445
gbm,2019,67749.6483
gbr,1960,499.14122
gbr,1961,525.85227
gbr,1962,544.92019
gbr,1963,576.23486
gbr,1964,624.38889
gbr,1965,669.13164
gbr,1966,709.55287
gbr,1967,745.49174
gbr,1968,813.23343
gbr,1969,875.27901
gbr,1970,978.22172
gbr,1971,1088.80344
gbr,1972,1213.38518
gbr,1973,1398.60595
gbr,1974,1568.2561
gbr,1975,1943.48502
gbr,1976,2302.89037
gbr,1977,2683.86951
gbr,1978,3116.97326
gbr,1979,3685.40865
gbr,1980,4316.79631
gbr,1981,4776.61478
gbr,1982,5235.21468
gbr,1983,5733.79496
gbr,1984,6149.11838
gbr,1985,6741.80713
gbr,1986,7238.90075
gbr,1987,8027.2631
gbr,1988,8987.98589
gbr,1989,9925.44928
gbr,1990,10754.56701
gbr,1991,11283.71201
gbr,1992,11673.58991
gbr,1993,12261.79825
gbr,1994,12878.01617
gbr,1995,14706.0025
gbr,1996,15665.09848
gbr,1997,16334.61514
gbr,1998,17069.01693
gbr,1999,17756.07044
gbr,2000,18652.62536
gbr,2001,19317.14
gbr,2002,20049.29083
gbr,2003,21123.57389
gbr,2004,22051.02845
gbr,2005,23172.6499
gbr,2006,24269.50168
gbr,2007,25316.49781
gbr,2008,25866.84565
gbr,2009,25003.42426
gbr,2010,25685.65186
gbr,2011,26391.72314
gbr,2012,27022.75024
gbr,2013,27962.00359
gbr,2014,29041.72232
gbr,2015,29719.35456
gbr,2016,30736.00118
gbr,2017,31746.58224
gbr,2018,32716.95374
gbr,2019,33743.37133
gbr,2020,32026.13429
geo,1965,0.00099
geo,1966,0.00106
geo,1967,0.00112
geo,1968,0.00116
geo,1969,0.00125
geo,1970,0.00138
geo,1971,0.00144
geo,1972,0.00145
geo,1973,0.00153
geo,1974,0.00168
geo,1975,0.00181
geo,1976,0.00191
geo,1977,0.00206
geo,1978,0.00221
geo,1979,0.00242
geo,1980,0.00253
geo,1981,0.00273
geo,1982,0.00286
geo,1983,0.00288
geo,1984,0.00303
geo,1985,0.003
geo,1986,0.00291
geo,1987,0.00299
geo,1988,0.00305
geo,1989,0.003
geo,1990,0.00312
geo,1991,0.00397
geo,1992,0.03061
geo,1993,3.33874
geo,1994,186.57689
geo,1995,522.18735
geo,1996,861.2554
geo,1997,1047.12439
geo,1998,1183.45078
geo,1999,1363.58869
geo,2000,1482.19422
geo,2001,1662.52613
geo,2002,1874.06608
geo,2003,2167.17412
geo,2004,2501.51502
geo,2005,2977.83275
geo,2006,3553.78011
geo,2007,4402.35866
geo,2008,4956.51625
geo,2009,4715.26594
geo,2010,5762.70336
geo,2011,6782.67009
geo,2012,7301.74846
geo,2013,7691.13864
geo,2014,8367.98485
geo,2015,9109.39216
geo,2016,9613.93747
geo,2017,10933.89385
geo,2018,11968.01652
geo,2019,13239.38773
geo,2020,13234.08399
gha,1960,0.0131
gha,1961,0.01358
gha,1962,0.01396
gha,1963,0.01507
gha,1964,0.01643
gha,1965,0.01894
gha,1966,0.01911
gha,1967,0.01849
gha,1968,0.02043
gha,1969,0.02349
gha,1970,0.02586
gha,1971,0.02786
gha,1972,0.0305
gha,1973,0.03688
gha,1974,0.0478
gha,1975,0.0529
gha,1976,0.06399
gha,1977,0.10738
gha,1978,0.19816
gha,1979,0.26119
gha,1980,0.38759
gha,1981,0.63997
gha,1982,0.74036
gha,1983,1.52937
gha,1984,2.18095
gha,1985,2.6835
gha,1986,3.88454
gha,1987,5.50471
gha,1988,7.53705
gha,1989,9.87371
gha,1990,13.0018
gha,1991,15.96286
gha,1992,17.90592
gha,1993,24.04022
gha,1994,31.42798
gha,1995,45.56056
gha,1996,64.9317
gha,1997,78.80629
gha,1998,94.21937
gha,1999,109.39505
gha,2000,140.84087
gha,2001,192.69543
gha,2002,241.33702
gha,2003,318.82756
gha,2004,375.54851
gha,2005,445.85088
gha,2006,835.84671
gha,2007,1008.29571
gha,2008,1280.71691
gha,2009,1514.11519
gha,2010,1858.06365
gha,2011,2356.11301
gha,2012,2897.13994
gha,2013,4678.26437
gha,2014,5828.72462
gha,2015,6589.97814
gha,2016,7709.95722
gha,2017,9024.20183
gha,2018,10366.72396
gha,2019,11721.54429
gha,2020,12341.47871
gin,1986,118182.69022
gin,1987,150758.71487
gin,1988,189068.62099
gin,1989,233304.36418
gin,1990,277144.49705
gin,1991,347811.51644
gin,1992,441143.22266
gin,1993,454265.23425
gin,1994,466600.20824
gin,1995,503737.68627
gin,1996,520447.73012
gin,1997,540896.00579
gin,1998,564603.18401
gin,1999,596193.65976
gin,2000,634956.25283
gin,2001,655688.01507
gin,2002,678905.12854
gin,2003,781546.23444
gin,2004,913955.40843
gin,2005,1174989.68898
gin,2006,2334462.36891
gin,2007,2770486.64599
gin,2008,3290653.25105
gin,2009,3236340.48586
gin,2010,3850352.89341
gin,2011,4335284.62336
gin,2012,5009192.42842
gin,2013,5312180.13406
gin,2014,5521784.81469
gin,2015,5758274.70792
gin,2016,6567136.89468
gin,2017,7775741.41508
gin,2018,8606635.93026
gin,2019,9717857.37771
gin,2020,11421089.43032
gmb,1966,190.0221
gmb,1967,200.8804
gmb,1968,195.51289
gmb,1969,208.54202
gmb,1970,234.60177
gmb,1971,239.48664
gmb,1972,240.4432
gmb,1973,252.25254
gmb,1974,313.23459
gmb,1975,385.65886
gmb,1976,447.64364
gmb,1977,549.02012
gmb,1978,600.79793
gmb,1979,634.13396
gmb,1980,651.07665
gmb,1981,662.10094
gmb,1982,729.4527
gmb,1983,804.34406
gmb,1984,875.8585
gmb,1985,1162.95378
gmb,1986,1624.99479
gmb,1987,1878.19415
gmb,1988,2048.16587
gmb,1989,2353.18605
gmb,1990,2614.39198
gmb,1991,6073.0937
gmb,1992,6183.89364
gmb,1993,6486.9571
gmb,1994,6536.83961
gmb,1995,6647.12377
gmb,1996,7138.91663
gmb,1997,6828.02506
gmb,1998,7223.21843
gmb,1999,7269.37942
gmb,2000,7597.74472
gmb,2001,7928.65029
gmb,2002,8201.59023
gmb,2003,9583.57232
gmb,2004,19302.03351
gmb,2005,19023.22145
gmb,2006,18589.6778
gmb,2007,19410.73003
gmb,2008,20517.09294
gmb,2009,22202.28188
gmb,2010,24108.14779
gmb,2011,22472.14559
gmb,2012,23826.15227
gmb,2013,25188.87564
gmb,2014,25349.87221
gmb,2015,28084.84826
gmb,2016,29960.87694
gmb,2017,31682.63616
gmb,2018,35281.82192
gmb,2019,38650.54858
gmb,2020,39810.92072
gnb,1970,61.32576
gnb,1971,58.8714
gnb,1972,64.46904
gnb,1973,70.66786
gnb,1974,79.26348
gnb,1975,90.64446
gnb,1976,96.01007
gnb,1977,91.70178
gnb,1978,110.25349
gnb,1979,116.87319
gnb,1980,108.58691
gnb,1981,128.65027
gnb,1982,153.02948
gnb,1983,177.93419
gnb,1984,301.8094
gnb,1985,406.01092
gnb,1986,837.9464
gnb,1987,1637.91488
gnb,1988,3009.17265
gnb,1989,6223.31801
gnb,1990,8410.62716
gnb,1991,14509.99888
gnb,1992,23660.55904
gnb,1993,35212.71289
gnb,1994,43825.4231
gnb,1995,64850.74574
gnb,1996,98773.87137
gnb,1997,138405.56995
gnb,1998,105511.9147
gnb,1999,117396.76732
gnb,2000,219390.57941
gnb,2001,234336.10001
gnb,2002,231047.13286
gnb,2003,215754.42006
gnb,2004,213611.50277
gnb,2005,230135.22627
gnb,2006,224645.0665
gnb,2007,236311.98439
gnb,2008,267597.87579
gnb,2009,263088.98054
gnb,2010,276181.6442
gnb,2011,331599.0572
gnb,2012,314694.47844
gnb,2013,313459.32727
gnb,2014,307765.38906
gnb,2015,356736.77414
gnb,2016,391983.61937
gnb,2017,428843.97379
gnb,2018,445894.33438
gnb,2019,439113.19438
gnb,2020,418750.42556
gnq,1962,8524.17254
gnq,1963,9984.77472
gnq,1964,11510.40589
gnq,1965,14060.64511
gnq,1966,14626.14548
gnq,1967,15283.80388
gnq,1968,15784.05964
gnq,1969,15479.60526
gnq,1970,15274.38764
gnq,1971,15097.10492
gnq,1972,14525.33263
gnq,1973,17038.70977
gnq,1974,20438.58791
gnq,1975,23405.44471
gnq,1976,27965.99575
gnq,1977,32619.34258
gnq,1980,22416.6746
gnq,1981,25652.39097
gnq,1982,34192.27229
gnq,1983,41364.15408
gnq,1984,48798.02506
gnq,1985,79256.75857
gnq,1986,71703.55397
gnq,1987,73252.03263
gnq,1988,75812.95051
gnq,1989,69247.89361
gnq,1990,72822.14138
gnq,1991,72283.21728
gnq,1992,79719.11109
gnq,1993,83269.76874
gnq,1994,116820.3674
gnq,1995,142533.09754
gnq,1996,230529.04405
gnq,1997,481265.23593
gnq,1998,391565.61175
gnq,1999,657347.42241
gnq,2000,1228556.10429
gnq,2001,1695639.68863
gnq,2002,1912669.08236
gnq,2003,2103099.13481
gnq,2004,3250077.42043
gnq,2005,5782847.13199
gnq,2006,6722990.87055
gnq,2007,7624373.32509
gnq,2008,10273822.39885
gnq,2009,7870458.71234
gnq,2010,8554420.11784
gnq,2011,10198618.50767
gnq,2012,11084766.06177
gnq,2013,10070977.46959
gnq,2014,9575969.48336
gnq,2015,6670876.92275
gnq,2016,5481789.49506
gnq,2017,5613706.88617
gnq,2018,5557584.41105
gnq,2019,4933331.67188
gnq,2020,4111548.22546
grc,1960,45.80978
grc,1961,52.01292
grc,1962,54.32644
grc,1963,61.20869
grc,1964,68.99832
grc,1965,79.1737
grc,1966,87.81487
grc,1967,94.03797
grc,1968,101.63803
grc,1969,116.5716
grc,1970,131.50614
grc,1971,145.40468
grc,1972,167.17147
grc,1973,217.4946
grc,1974,248.92987
grc,1975,296.71949
grc,1976,363.46642
grc,1977,420.11708
grc,1978,506.08152
grc,1979,620.2367
grc,1980,737.2971
grc,1981,874.83151
grc,1982,1093.52998
grc,1983,1297.13667
grc,1984,1605.22872
grc,1985,1950.99715
grc,1986,2323.69239
grc,1987,2608.88507
grc,1988,3163.05906
grc,1989,3739.72679
grc,1990,4466.00617
grc,1991,5449.759
grc,1992,6252.11084
grc,1993,6998.45417
grc,1994,7896.9941
grc,1995,8811.04459
grc,1996,9712.37492
grc,1997,10759.72219
grc,1998,11684.38495
grc,1999,12431.93481
grc,2000,13071.42196
grc,2001,14011.41489
grc,2002,14993.61898
grc,2003,16371.13443
grc,2004,17682.64087
grc,2005,18133.85073
grc,2006,19769.00287
grc,2007,21061.24466
grc,2008,21844.54444
grc,2009,21385.95637
grc,2010,20152.60839
grc,2011,18307.97543
grc,2012,17055.7219
grc,2013,16405.00853
grc,2014,16271.50715
grc,2015,16298.93448
grc,2016,16192.89584
grc,2017,16448.96784
grc,2018,16729.6795
grc,2019,17091.73152
grc,2020,15450.26511
grd,1977,2139.62843
grd,1978,2676.3158
grd,1979,3115.69335
grd,1980,3363.18665
grd,1981,3446.19999
grd,1982,3636.51691
grd,1983,3706.20278
grd,1984,3990.37228
grd,1985,4530.79776
grd,1986,5055.66524
grd,1987,5838.83166
grd,1988,6503.52928
grd,1989,7446.29879
grd,1990,7794.89515
grd,1991,8418.30254
grd,1992,8619.02615
grd,1993,8515.30936
grd,1994,8835.89411
grd,1995,9212.31079
grd,1996,9808.23243
grd,1997,10425.77412
grd,1998,11800.66946
grd,1999,12705.63317
grd,2000,13653.8386
grd,2001,13610.73304
grd,2002,14077.24825
grd,2003,15343.30452
grd,2004,15502.46488
grd,2005,17944.16098
grd,2006,17977.20368
grd,2007,19475.06441
grd,2008,21147.34252
grd,2009,19685.25433
grd,2010,19597.04971
grd,2011,19687.70251
grd,2012,20099.0405
grd,2013,21032.00736
grd,2014,22599.10927
grd,2015,24560.65436
grd,2016,25996.29976
grd,2017,27412.64859
grd,2018,28260.58197
grd,2019,29234.07528
grd,2020,25006.19007
grl,1970,11237.07328
grl,1971,13919.15042
grl,1972,15265.6087
grl,1973,17303.26735
grl,1974,20922
grl,1975,24466.60484
grl,1976,29286.06841
grl,1977,34302.01417
grl,1978,39901.1626
grl,1979,44616.93548
grl,1980,53446.21514
grl,1981,60862.7451
grl,1982,65106.79612
grl,1983,73051.82342
grl,1984,74554.0797
grl,1985,82236.84211
grl,1986,91196.26168
grl,1987,99556.37708
grl,1988,110383.21168
grl,1989,122911.39241
grl,1990,113417.26619
grl,1991,117153.15315
grl,1992,113291.13924
grl,1993,108913.04348
grl,1994,115279.27928
grl,1995,121379.92832
grl,1996,124221.82469
grl,1997,126446.42857
grl,1998,137344.02852
