geo,time,tm_tax_mrch_sr_zs
gnb,2011,0
gnb,2012,0
gnb,2013,0
gnb,2014,0
gnb,2017,0
gnb,2018,0
gnb,2019,0
gnb,2020,0
gnq,1998,0.11394
gnq,2001,0
gnq,2002,0.0407
gnq,2005,0
gnq,2007,0.21879
grc,1988,12.45447
grc,1989,17.69554
grc,1990,4.3834
grc,1991,3.56234
grc,1992,3.81519
grc,1993,3.73453
grc,1994,3.78545
grc,1995,2.51911
grc,1996,1.38261
grc,1997,1.27412
grc,1998,1.85513
grc,1999,6.68091
grc,2000,1.24151
grc,2001,1.37575
grc,2002,1.35586
grc,2003,1.22981
grc,2004,1.4917
grc,2005,1.01017
grc,2006,1.01403
grc,2007,0.93576
grc,2008,0.84337
grc,2009,1.02311
grc,2010,0.98679
grc,2011,0.93475
grc,2012,0.98426
grc,2013,0.93224
grc,2014,0.90224
grc,2015,0.88279
grc,2016,0.63463
grc,2017,0.86382
grc,2018,0.90199
grc,2019,0.95386
grc,2020,8.1222
grd,1996,34.96584
grd,1999,34.93054
grd,2000,0
grd,2001,35.08783
grd,2002,0.45207
grd,2003,0.44085
grd,2006,0
grd,2007,0.086
grd,2008,0.09168
grd,2010,0.08826
grd,2011,0.04241
grd,2012,0.07716
grd,2013,0.06161
grd,2015,0.14071
grd,2016,0.09956
grd,2019,0.09486
gtm,1995,0
gtm,1997,2.20443
gtm,1998,0.01446
gtm,1999,0
gtm,2000,0
gtm,2001,0
gtm,2002,0
gtm,2003,0
gtm,2004,0
gtm,2005,0
gtm,2006,0
gtm,2007,0
gtm,2008,0.01817
gtm,2009,0
gtm,2010,0
gtm,2011,0.00705
gtm,2012,0.03269
gtm,2013,0.03126
gtm,2014,0
gtm,2015,0
gtm,2020,0
guy,1996,41.23455
guy,1999,40.66267
guy,2000,41.76293
guy,2001,0.41379
guy,2002,0.39274
guy,2003,0.36481
guy,2006,0.02329
guy,2007,0
guy,2008,0
guy,2009,0
guy,2010,0
guy,2011,0
guy,2012,0
guy,2013,0
guy,2015,0.03253
guy,2016,0.0268
guy,2017,0.03418
guy,2018,0.03503
guy,2019,0.01461
guy,2020,0
hkg,1988,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0
hkg,2015,0
hkg,2016,0
hkg,2017,0
hkg,2018,0
hkg,2019,0
hkg,2020,0
hnd,1995,0
hnd,1996,0.10829
hnd,1997,0
hnd,1998,0
hnd,1999,0
hnd,2000,0
hnd,2001,1.80559
hnd,2002,0.15721
hnd,2003,0.07206
hnd,2004,0
hnd,2005,0
hnd,2006,0.08491
hnd,2007,0
hnd,2008,0.65655
hnd,2009,0.06199
hnd,2010,0.06446
hnd,2011,0.04832
hnd,2012,0
hnd,2013,0
hnd,2015,0.0515
hnd,2018,0
hnd,2020,0
hrv,1988,12.45447
hrv,1989,17.69554
hrv,1990,4.3834
hrv,1991,3.56234
hrv,1992,3.81519
hrv,1993,3.73453
hrv,1994,3.78545
hrv,1995,2.51911
hrv,1996,1.38261
hrv,1997,1.27412
hrv,1998,1.85513
hrv,1999,6.68091
hrv,2000,1.24151
hrv,2001,1.37575
hrv,2002,1.35586
hrv,2003,1.22981
hrv,2004,1.4917
hrv,2005,1.01017
hrv,2006,1.01403
hrv,2007,0.93576
hrv,2008,0.84337
hrv,2009,1.02311
hrv,2010,0.98679
hrv,2011,0.93475
hrv,2012,0.98426
hrv,2013,0.93224
hrv,2014,0.90224
hrv,2015,0.88279
hrv,2016,0.63463
hrv,2017,0.86382
hrv,2018,0.90199
hrv,2019,0.95386
hrv,2020,8.1222
hti,2001,0.06576
hti,2002,0.07216
hti,2007,0.27847
hti,2008,0.28499
hti,2009,0.20127
hti,2010,0
hti,2011,0.22236
hti,2012,0.17713
hti,2013,0.16767
hti,2014,0.15397
hti,2015,0.18707
hti,2016,0.05651
hti,2020,0.13463
hun,1988,12.45447
hun,1989,17.69554
hun,1990,4.3834
hun,1991,3.56234
hun,1992,3.81519
hun,1993,3.73453
hun,1994,3.78545
hun,1995,2.51911
hun,1996,1.38261
hun,1997,1.27412
hun,1998,1.85513
hun,1999,6.68091
hun,2000,1.24151
hun,2001,1.37575
hun,2002,1.35586
hun,2003,1.22981
hun,2004,1.4917
hun,2005,1.01017
hun,2006,1.01403
hun,2007,0.93576
hun,2008,0.84337
hun,2009,1.02311
hun,2010,0.98679
hun,2011,0.93475
hun,2012,0.98426
hun,2013,0.93224
hun,2014,0.90224
hun,2015,0.88279
hun,2016,0.63463
hun,2017,0.86382
hun,2018,0.90199
hun,2019,0.95386
hun,2020,8.1222
idn,1989,0.09987
idn,1990,0.08122
idn,1993,0
idn,1995,0
idn,1996,0.02734
idn,1997,0
idn,1998,0
idn,1999,0.05272
idn,2000,0.02007
idn,2001,0.02079
idn,2002,0.02419
idn,2003,0.0212
idn,2004,0.04269
idn,2005,0.0609
idn,2006,0.0781
idn,2007,0.05348
idn,2008,0
idn,2009,0.12248
idn,2010,0.04563
idn,2011,0.04419
idn,2012,0
idn,2013,0.0844
idn,2016,0.05664
idn,2017,0.05521
idn,2018,0.05434
idn,2019,0.05418
idn,2020,0.06272
ind,1990,0.15481
ind,1992,0.3327
ind,1996,0
ind,1997,0
ind,1999,0.55613
ind,2000,0.00588
ind,2001,0.08284
ind,2002,1.41181
ind,2003,2.00045
ind,2004,0
ind,2005,0
ind,2006,0
ind,2007,0
ind,2008,0.05306
ind,2009,0
ind,2010,2.19953
ind,2011,2.02287
ind,2012,2.01593
ind,2013,1.94471
ind,2015,4.01015
ind,2016,1.52466
ind,2017,1.50324
ind,2018,0.01727
ind,2019,0.0104
ind,2020,3.3851
irl,1988,12.45447
irl,1989,17.69554
irl,1990,4.3834
irl,1991,3.56234
irl,1992,3.81519
irl,1993,3.73453
irl,1994,3.78545
irl,1995,2.51911
irl,1996,1.38261
irl,1997,1.27412
irl,1998,1.85513
irl,1999,6.68091
irl,2000,1.24151
irl,2001,1.37575
irl,2002,1.35586
irl,2003,1.22981
irl,2004,1.4917
irl,2005,1.01017
irl,2006,1.01403
irl,2007,0.93576
irl,2008,0.84337
irl,2009,1.02311
irl,2010,0.98679
irl,2011,0.93475
irl,2012,0.98426
irl,2013,0.93224
irl,2014,0.90224
irl,2015,0.88279
irl,2016,0.63463
irl,2017,0.86382
irl,2018,0.90199
irl,2019,0.95386
irl,2020,8.1222
irn,2000,0
irn,2003,1.66119
irn,2004,0.45378
irn,2007,0.07853
irn,2008,0.29108
irn,2011,0.24936
irn,2019,0.03291
irn,2020,0
isl,1993,0
isl,1996,0.73171
isl,1998,0.04289
isl,1999,0.02355
isl,2000,0.08834
isl,2001,0.04459
isl,2003,0
isl,2004,0.57397
isl,2005,0.54378
isl,2006,0.07826
isl,2007,0.07796
isl,2008,0.0928
isl,2009,0.07105
isl,2010,0.08522
isl,2011,0.07165
isl,2012,0.09733
isl,2013,0.08219
isl,2014,0
isl,2015,0.06052
isl,2016,0.08446
isl,2017,0.11312
isl,2019,0.12595
isr,1993,0
isr,1999,0.42684
isr,2000,0.50255
isr,2001,0.19796
isr,2002,0.42402
isr,2003,0.46183
isr,2004,0.15848
isr,2005,0.14461
isr,2006,0.11925
isr,2007,0.18284
isr,2008,0.69737
isr,2009,0.14722
isr,2011,0.47284
isr,2012,0.34374
isr,2013,0.00554
isr,2014,0
isr,2015,0.12742
isr,2016,0.12054
isr,2017,0.04403
ita,1988,12.45447
ita,1989,17.69554
ita,1990,4.3834
ita,1991,3.56234
ita,1992,3.81519
ita,1993,3.73453
ita,1994,3.78545
ita,1995,2.51911
ita,1996,1.38261
ita,1997,1.27412
ita,1998,1.85513
ita,1999,6.68091
ita,2000,1.24151
ita,2001,1.37575
ita,2002,1.35586
ita,2003,1.22981
ita,2004,1.4917
ita,2005,1.01017
ita,2006,1.01403
ita,2007,0.93576
ita,2008,0.84337
ita,2009,1.02311
ita,2010,0.98679
ita,2011,0.93475
ita,2012,0.98426
ita,2013,0.93224
ita,2014,0.90224
ita,2015,0.88279
ita,2016,0.63463
ita,2017,0.86382
ita,2018,0.90199
ita,2019,0.95386
ita,2020,8.1222
jam,1996,41.93432
jam,1999,42.60331
jam,2000,0
jam,2001,0.34959
jam,2002,0.34976
jam,2003,0.38985
jam,2004,0
jam,2006,0.21599
jam,2007,0
jam,2010,0
jam,2011,0
jam,2012,0
jam,2013,0
jam,2015,0
jam,2016,0
jam,2020,0
jor,2000,0.42637
jor,2001,0.21628
jor,2002,0.11582
jor,2003,0.10904
jor,2004,0.40674
jor,2005,0.11825
jor,2006,0.06818
jor,2007,0.29317
jor,2008,0.02529
jor,2009,0.53235
jor,2010,0.01836
jor,2011,1.88092
jor,2012,1.72597
jor,2013,1.67965
jor,2014,0
jor,2015,0
jor,2016,0
jor,2017,0
jor,2020,0
jpn,1988,3.09837
jpn,1989,2.82595
jpn,1990,2.78672
jpn,1991,2.58139
jpn,1992,2.39232
jpn,1993,2.32023
jpn,1994,1.91177
jpn,1995,3.7244
jpn,1996,1.60259
jpn,1997,3.50835
jpn,1998,3.45163
jpn,1999,3.50206
jpn,2000,3.3549
jpn,2001,3.66796
jpn,2002,3.7566
jpn,2003,3.70172
jpn,2004,4.15528
jpn,2005,3.6393
jpn,2006,1.07954
jpn,2007,0.65861
jpn,2008,1.6379
jpn,2009,1.92298
jpn,2010,0.99659
jpn,2011,1.22611
jpn,2012,0.94335
jpn,2013,4.75786
jpn,2014,0.00065
jpn,2015,1.36048
jpn,2016,1.08549
jpn,2017,0.91388
jpn,2018,0.86545
jpn,2019,0.49529
jpn,2020,0.54676
kaz,2004,1.51347
kaz,2008,0.05367
kaz,2010,0.5315
kaz,2011,0.70033
kaz,2012,0.62889
kaz,2013,0.788
kaz,2014,0
kaz,2015,1.65049
kaz,2016,1.1614
kaz,2017,1.05902
kaz,2018,0.17286
kaz,2019,0.06654
kaz,2020,0.09084
ken,1994,1.14376
ken,1999,2.35966
ken,2000,1.76226
ken,2001,1.50887
ken,2002,3.42813
ken,2004,0.10624
ken,2005,0.02802
ken,2006,0.11226
ken,2007,0.0828
ken,2008,0.02217
ken,2009,0
ken,2010,0
ken,2011,0.03015
ken,2012,0.01331
ken,2013,0.0171
ken,2014,0
ken,2015,0
ken,2016,0
ken,2018,0
ken,2019,0
ken,2020,0
kgz,1995,19.77724
kgz,2000,0
kgz,2001,0
kgz,2002,0
kgz,2003,0.01086
kgz,2006,0
kgz,2007,0
kgz,2008,0.08075
kgz,2009,0.0635
kgz,2010,0.00511
kgz,2011,0.04222
kgz,2012,0.05772
kgz,2013,0.05772
kgz,2014,0
kgz,2015,1.55544
kgz,2016,1.20786
kgz,2017,0.90225
kgz,2018,0.5554
kgz,2019,0.41893
kgz,2020,0.58795
khm,2001,0.02733
khm,2002,0.05287
khm,2003,0.05641
khm,2005,0
khm,2006,0
khm,2007,0
khm,2008,0
khm,2010,0
khm,2011,0
khm,2012,0
khm,2014,0.08433
khm,2016,0.17251
khm,2020,0
kna,1996,33.2915
kna,1999,33.8843
kna,2000,0.93792
kna,2001,0.1225
kna,2002,0.29674
kna,2003,0.11361
kna,2006,0.15063
kna,2007,0.16951
kna,2008,0.13808
kna,2009,0.00598
kna,2010,0.09007
kna,2011,0.10781
kna,2012,0.78544
kna,2013,0.78544
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kna,2018,0
kna,2019,0
kna,2020,0
kor,1988,9.93918
kor,1989,12.08442
kor,1990,0
kor,1992,0
kor,1995,0
kor,1996,0.09098
kor,1997,0.01892
kor,1998,0.02093
kor,1999,0.26428
kor,2000,0.02871
kor,2001,0.02551
kor,2002,0.26609
kor,2003,0.31169
kor,2004,0
kor,2005,0.26913
kor,2006,0.02096
kor,2007,2.30672
kor,2008,0.35347
kor,2009,0.15794
kor,2010,0
kor,2011,0.39527
kor,2012,0.34326
kor,2013,0.32176
kor,2014,0
kor,2015,0
kor,2016,0.26995
kor,2017,0.00364
kor,2018,0.00364
kor,2020,0.00322
kwt,2002,1.15588
kwt,2003,0.276
kwt,2004,0.276
kwt,2005,0.50894
kwt,2006,0.52479
kwt,2007,0.29609
kwt,2008,0.34391
kwt,2009,0.21748
kwt,2010,0.34521
kwt,2011,0.34521
kwt,2012,0.3377
kwt,2013,0.33217
kwt,2014,0
kwt,2015,0.23388
kwt,2016,0.23388
kwt,2017,0.49085
kwt,2018,0.52977
kwt,2019,0.53058
kwt,2020,0.51371
lao,2000,2.00948
lao,2001,0.0602
lao,2004,0.01757
lao,2005,0.02419
lao,2006,0.02268
lao,2007,0.02053
lao,2008,0.05077
lao,2014,0.01826
lao,2015,0.01744
lao,2016,0.02733
lao,2017,0.02792
lao,2018,0
lao,2019,0.0098
lao,2020,0.0098
lbn,1999,0.05328
lbn,2000,1.40914
lbn,2001,0.75979
lbn,2002,0.38207
lbn,2004,0
lbn,2005,0.6624
lbn,2006,0.2784
lbn,2007,0.65548
lbn,2014,0
lbn,2015,0.62103
lbn,2016,0.65454
lbn,2017,0.19651
lbn,2018,0
lbn,2019,0
lbn,2020,0.23556
lbr,2012,0.98942
lbr,2013,1.00261
lbr,2014,0
lbr,2018,0
lbr,2020,0
lby,1996,0.82322
lby,2002,1.4227
lby,2006,0
lby,2020,0
lca,1996,33.71429
lca,1999,35.30678
lca,2000,35.4925
lca,2001,0
lca,2002,0
lca,2003,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2010,0.84817
lca,2011,0.70149
lca,2012,0.05308
lca,2013,0.08775
lca,2014,0.01947
lca,2015,0.01209
lca,2016,0.01093
lca,2019,0
lca,2020,0
lka,1990,0.66019
lka,1993,0.52455
lka,1994,0.4863
lka,1997,0.07405
lka,1998,0.10559
lka,2000,0.05029
lka,2001,0.1056
lka,2003,0.10558
lka,2004,0.11078
lka,2005,0.07953
lka,2006,0.12511
lka,2007,0.08575
lka,2008,0.40829
lka,2009,0.13702
lka,2010,0.06968
lka,2011,0.22951
lka,2012,0.18573
lka,2014,0
lka,2015,5.04651
lka,2017,0.4149
lka,2018,0.02626
lka,2019,0.10485
lka,2020,0.1173
lso,2001,0.01891
lso,2004,0.37488
lso,2005,0.83643
lso,2006,0.69725
lso,2007,0.53508
lso,2008,0.68602
lso,2009,0.93525
lso,2010,0.8843
lso,2011,0.90352
lso,2012,0.60606
lso,2013,0.11618
lso,2014,0
lso,2015,0.20369
lso,2016,0.36854
lso,2017,0.19578
lso,2018,0.24474
lso,2019,0.24384
lso,2020,0.18189
ltu,1988,12.45447
ltu,1989,17.69554
ltu,1990,4.3834
ltu,1991,3.56234
ltu,1992,3.81519
ltu,1993,3.73453
ltu,1994,3.78545
ltu,1995,2.51911
ltu,1996,1.38261
ltu,1997,1.27412
ltu,1998,1.85513
ltu,1999,6.68091
ltu,2000,1.24151
ltu,2001,1.37575
ltu,2002,1.35586
ltu,2003,1.22981
ltu,2004,1.4917
ltu,2005,1.01017
ltu,2006,1.01403
ltu,2007,0.93576
ltu,2008,0.84337
ltu,2009,1.02311
ltu,2010,0.98679
ltu,2011,0.93475
ltu,2012,0.98426
ltu,2013,0.93224
ltu,2014,0.90224
ltu,2015,0.88279
ltu,2016,0.63463
ltu,2017,0.86382
ltu,2018,0.90199
ltu,2019,0.95386
ltu,2020,8.1222
lux,1988,12.45447
lux,1989,17.69554
lux,1990,4.3834
lux,1991,3.56234
lux,1992,3.81519
lux,1993,3.73453
lux,1994,3.78545
lux,1995,2.51911
lux,1996,1.38261
lux,1997,1.27412
lux,1998,1.85513
lux,1999,6.68091
lux,2000,1.24151
lux,2001,1.37575
lux,2002,1.35586
lux,2003,1.22981
lux,2004,1.4917
lux,2005,1.01017
lux,2006,1.01403
lux,2007,0.93576
lux,2008,0.84337
lux,2009,1.02311
lux,2010,0.98679
lux,2011,0.93475
lux,2012,0.98426
lux,2013,0.93224
lux,2014,0.90224
lux,2015,0.88279
lux,2016,0.63463
lux,2017,0.86382
lux,2018,0.90199
lux,2019,0.95386
lux,2020,8.1222
lva,1988,12.45447
lva,1989,17.69554
lva,1990,4.3834
lva,1991,3.56234
lva,1992,3.81519
lva,1993,3.73453
lva,1994,3.78545
lva,1995,2.51911
lva,1996,1.38261
lva,1997,1.27412
lva,1998,1.85513
lva,1999,6.68091
lva,2000,1.24151
lva,2001,1.37575
lva,2002,1.35586
lva,2003,1.22981
lva,2004,1.4917
lva,2005,1.01017
lva,2006,1.01403
lva,2007,0.93576
lva,2008,0.84337
lva,2009,1.02311
lva,2010,0.98679
lva,2011,0.93475
lva,2012,0.98426
lva,2013,0.93224
lva,2014,0.90224
lva,2015,0.88279
lva,2016,0.63463
lva,2017,0.86382
lva,2018,0.90199
lva,2019,0.95386
lva,2020,8.1222
mac,1996,0
mac,1997,0
mac,1998,0
mac,1999,0
mac,2000,0
mac,2001,0
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,0
mac,2007,0
mac,2008,0
mac,2009,0
mac,2010,0
mac,2011,0
mac,2012,0
mac,2013,0
mac,2014,0
mac,2015,0
mac,2016,0
mac,2017,0
mac,2018,0
mac,2019,0
mac,2020,0
mar,1993,0.05557
mar,1997,0.01651
mar,2000,0
mar,2001,0
mar,2002,0
mar,2003,0
mar,2005,0
mar,2006,1.9545
mar,2007,0
mar,2008,0.12221
mar,2009,0
mar,2010,0
mar,2011,0
mar,2012,0
mar,2014,0.01508
mar,2015,0
mar,2016,0
mar,2017,0
mar,2019,0
mar,2020,0
mda,1996,0.75723
mda,2000,0.53691
mda,2001,0.39173
mda,2003,0.50253
mda,2004,0.17681
mda,2005,0.24846
mda,2006,1.29329
mda,2007,0.23249
mda,2008,0.61153
mda,2009,0.44218
mda,2010,0.17211
mda,2011,0.49724
mda,2012,1.17205
mda,2013,1.1856
mda,2014,0
mda,2015,0.89012
mda,2016,0.05128
mda,2020,0.45908
mdg,1995,0
mdg,1996,0
mdg,1997,0
mdg,1998,0
mdg,2000,0
mdg,2001,0
mdg,2002,0
mdg,2003,0
mdg,2004,0
mdg,2005,0
mdg,2006,0.00288
mdg,2007,0
mdg,2008,0
mdg,2009,0
mdg,2010,0.22511
mdg,2011,0.00246
mdg,2012,0.01042
mdg,2013,0.00515
mdg,2014,0.00269
mdg,2015,0.66182
mdg,2016,0
mdg,2017,0.03516
mdg,2018,0
mdg,2019,0
mdg,2020,0
mdv,2000,0
mdv,2001,0
mdv,2002,0.00964
mdv,2003,0.03075
mdv,2004,0
mdv,2005,0.02565
mdv,2006,0.02763
mdv,2008,0.07227
mdv,2009,0.06815
mdv,2010,0.01005
mdv,2011,0.01895
mdv,2012,0.13328
mdv,2013,0.11159
mdv,2014,0.0875
mdv,2015,0.06911
mdv,2016,0.0816
mdv,2017,0.01915
mdv,2018,0.01043
mdv,2019,0.01043
mdv,2020,0.01043
mex,1991,0
mex,1995,0
mex,1996,0.46269
mex,1997,0
mex,1998,0
mex,1999,48.02846
mex,2000,0.10653
mex,2001,0.09959
mex,2002,0.10395
mex,2003,0.15654
mex,2004,0
mex,2005,0
mex,2006,0.02156
mex,2007,0.0921
mex,2008,0.11634
mex,2009,0.11405
mex,2010,0
mex,2011,0.24574
mex,2012,0.23024
mex,2013,0.5397
mex,2014,0.45528
mex,2015,0.5688
mex,2016,0.12838
mex,2017,0.07098
mex,2018,0.05683
mkd,2001,0
mkd,2002,0.05571
mkd,2004,0.03802
mkd,2005,0.03969
mkd,2006,0.01562
mkd,2007,0.02035
mkd,2008,0.02257
mkd,2009,0.01689
mkd,2010,0.01266
mkd,2011,0.0302
mkd,2012,0.0203
mkd,2013,0.31855
mkd,2014,0
mkd,2015,0.01588
mkd,2016,0.00171
mkd,2017,0.01565
mkd,2018,0.0138
mkd,2019,0.01528
mkd,2020,2.1274
mli,1995,0
mli,1996,0
mli,1997,0
mli,1998,0
mli,1999,0
mli,2001,0
mli,2002,0
mli,2003,0
mli,2004,0
mli,2005,0
mli,2006,0
mli,2007,0
mli,2008,0
mli,2009,0
mli,2010,0
mli,2011,0
mli,2012,0
mli,2013,0
mli,2014,0
mli,2015,0
mli,2016,0
mli,2017,0
mli,2018,0
mli,2019,0
mli,2020,0
mlt,1988,12.45447
mlt,1989,17.69554
mlt,1990,4.3834
mlt,1991,3.56234
mlt,1992,3.81519
mlt,1993,3.73453
mlt,1994,3.78545
mlt,1995,2.51911
mlt,1996,1.38261
mlt,1997,1.27412
mlt,1998,1.85513
mlt,1999,6.68091
mlt,2000,1.24151
mlt,2001,1.37575
mlt,2002,1.35586
mlt,2003,1.22981
mlt,2004,1.4917
mlt,2005,1.01017
mlt,2006,1.01403
mlt,2007,0.93576
mlt,2008,0.84337
mlt,2009,1.02311
mlt,2010,0.98679
mlt,2011,0.93475
mlt,2012,0.98426
mlt,2013,0.93224
mlt,2014,0.90224
mlt,2015,0.88279
mlt,2016,0.63463
mlt,2017,0.86382
mlt,2018,0.90199
mlt,2019,0.95386
mlt,2020,8.1222
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2006,0
mmr,2007,0
mmr,2008,0
mmr,2010,0
mmr,2011,0
mmr,2012,0
mmr,2013,0
mmr,2015,0
mmr,2019,0
mne,2007,0.00116
mne,2008,0
mne,2009,0
mne,2010,0
mne,2011,0.00117
mne,2012,0
mne,2013,0
mne,2014,0
mne,2015,0
mne,2016,0
mne,2017,0
mne,2018,0
mne,2019,0
mne,2020,3.40989
mng,1999,0
mng,2000,0
mng,2001,0
mng,2002,0
mng,2003,0
mng,2004,0
mng,2005,0.01833
mng,2006,0.01127
mng,2007,0.01808
mng,2008,0.01808
mng,2009,0.01037
mng,2010,0.01986
mng,2011,0.0324
mng,2013,0.22089
mng,2015,0.03767
mng,2017,0
mng,2018,0.02516
mng,2019,0.01667
mng,2020,0.38229
moz,2001,0.00552
moz,2002,0
moz,2003,0
moz,2005,0
moz,2006,0
moz,2007,0
moz,2008,0
moz,2009,0.33833
moz,2010,0.0282
moz,2011,0
moz,2012,0
moz,2014,0.58429
moz,2016,0.51011
moz,2018,0
moz,2020,0
mrt,2001,0
mrt,2006,4.26316
mrt,2007,0
mrt,2008,0
mrt,2009,0
mrt,2010,0
mrt,2011,0
mrt,2014,0.06466
mrt,2015,0.06466
mrt,2018,0.19555
mrt,2019,0.19555
mrt,2020,0
mus,1995,0
mus,1996,0
mus,1997,0.09732
mus,1998,0
mus,1999,0
mus,2000,0
mus,2001,0
mus,2002,0.02697
mus,2004,0.05856
mus,2005,0.01445
mus,2006,3.8477
mus,2007,3.45634
mus,2008,4.01589
mus,2009,3.67225
mus,2010,3.23729
mus,2011,3.32343
mus,2012,2.93476
mus,2013,3.59161
mus,2014,0
mus,2015,3.39758
mus,2016,3.5248
mus,2017,0
mus,2018,0
mus,2019,0
mus,2020,0
mwi,1994,0
mwi,1996,0
mwi,1997,0
mwi,1998,0.00954
mwi,2000,0
mwi,2001,0.01268
mwi,2003,0
mwi,2006,0.04205
mwi,2008,0.04252
mwi,2009,0.33052
mwi,2010,0.33362
mwi,2011,25.15648
mwi,2012,0.17805
mwi,2013,0.1543
mwi,2014,0.06476
mwi,2015,0
mwi,2016,0
mwi,2019,0.00631
mwi,2020,0
mys,1988,1.59611
mys,1991,1.19445
mys,1993,1.22779
mys,1996,0.68239
mys,1997,0.44727
mys,1998,1.25215
mys,1999,1.20544
mys,2000,0.13954
mys,2001,0.44605
mys,2002,1.02711
mys,2003,0.58906
mys,2004,0.02869
mys,2005,0.66663
mys,2006,0.45204
mys,2007,0.16526
mys,2008,0.08982
mys,2009,0.02382
mys,2010,0.01791
mys,2011,0.30638
mys,2012,0.31633
mys,2013,0.11792
mys,2014,0.82329
mys,2016,0.4396
mys,2020,0.41215
nam,2001,0.76239
nam,2002,0.67194
nam,2004,0.35133
nam,2005,0.63921
nam,2006,0.67332
nam,2007,0.6074
nam,2008,0.7902
nam,2009,0.71945
nam,2010,0.82134
nam,2011,0.68644
nam,2012,0.52912
nam,2013,0.70324
nam,2014,0
nam,2015,0.76636
nam,2016,0.84022
nam,2017,0.12738
nam,2018,0.11155
nam,2019,0.13269
nam,2020,0.05501
ner,2001,0
ner,2002,0
ner,2003,0
ner,2004,0
ner,2005,0
ner,2006,0
ner,2007,0
ner,2008,0
ner,2009,0
ner,2010,0
ner,2011,0
ner,2012,0
ner,2013,0
ner,2014,0
ner,2015,0
ner,2016,0
ner,2017,0
ner,2018,0
ner,2019,0
ner,2020,0
nga,1988,0.39489
nga,1989,0.39451
nga,1990,0.03596
nga,1992,0.03596
nga,1995,22.21952
nga,1996,0
nga,1997,0
nga,1998,0
nga,1999,0
nga,2000,0
nga,2001,0
nga,2002,0.98606
nga,2003,0
nga,2005,0.19994
nga,2006,0.08471
nga,2008,0.09899
nga,2009,0.00199
nga,2010,0
nga,2011,0
nga,2013,0
nga,2014,0.19586
nga,2015,0
nga,2016,0
nga,2020,0
nic,1995,0
nic,1996,0
nic,1997,0
nic,1998,0
nic,1999,0
nic,2000,0
nic,2001,0
nic,2002,0.01853
nic,2003,0
nic,2004,0
nic,2005,0
nic,2006,0
nic,2007,0
nic,2008,0
nic,2009,0
nic,2010,0
nic,2011,0
nic,2012,0
nic,2013,0
nic,2014,0
nic,2015,0
nic,2016,0
nic,2017,0
nic,2018,0.02729
nic,2019,0
nic,2020,0
nld,1988,12.45447
nld,1989,17.69554
nld,1990,4.3834
nld,1991,3.56234
nld,1992,3.81519
nld,1993,3.73453
nld,1994,3.78545
nld,1995,2.51911
nld,1996,1.38261
nld,1997,1.27412
nld,1998,1.85513
nld,1999,6.68091
nld,2000,1.24151
nld,2001,1.37575
nld,2002,1.35586
nld,2003,1.22981
nld,2004,1.4917
nld,2005,1.01017
nld,2006,1.01403
nld,2007,0.93576
nld,2008,0.84337
nld,2009,1.02311
nld,2010,0.98679
nld,2011,0.93475
nld,2012,0.98426
nld,2013,0.93224
nld,2014,0.90224
nld,2015,0.88279
nld,2016,0.63463
nld,2017,0.86382
nld,2018,0.90199
nld,2019,0.95386
nld,2020,8.1222
nor,1988,1.72866
nor,1993,0.10028
nor,1995,0.40914
nor,1996,0.05953
nor,1997,0.70502
nor,1998,0.00489
nor,1999,0.72736
nor,2000,0
nor,2001,0
nor,2002,0.01672
nor,2003,0.00257
nor,2004,0.87289
nor,2005,0.85903
nor,2006,0.83218
nor,2007,0.97987
nor,2008,1.03253
nor,2009,1.08751
nor,2010,0.0014
nor,2011,0.00275
nor,2012,0.00204
nor,2013,0.00196
nor,2014,0
nor,2015,0.00131
nor,2016,0.002
nor,2017,0.00337
nor,2018,0.00067
nor,2019,1.27141
nor,2020,2.13608
npl,1993,1.0833
npl,1998,8.21062
npl,1999,1.74242
npl,2000,2.08161
npl,2002,0.29092
npl,2003,0.29072
npl,2004,0.29722
npl,2005,0.58555
npl,2006,0.5581
npl,2007,0.3651
npl,2008,0
npl,2009,0.36458
npl,2010,0.38137
npl,2011,0.28174
npl,2012,0.33905
npl,2013,0.51533
npl,2014,0
npl,2015,0.84495
npl,2016,0.88774
npl,2018,0.24963
npl,2019,0.21598
npl,2020,0.21472
nru,2016,2.42826
nru,2017,1.42544
nru,2018,1.58811
nru,2019,2.1816
nru,2020,1.39912
nzl,1992,1.04449
nzl,1993,1.25851
nzl,1996,1.30032
nzl,1997,1.30769
nzl,1998,1.53372
nzl,1999,1.47629
nzl,2000,1.51493
nzl,2001,0.70633
nzl,2002,1.36058
nzl,2003,1.30112
nzl,2004,2.04054
