geo,time,sl_emp_1524_sp_ma_zs
dnk,2013,48.072
dnk,2014,48.879
dnk,2015,50.509
dnk,2016,50.197
dnk,2017,51.934
dnk,2018,52.399
dnk,2019,54.237
dnk,2020,52.549
dom,1991,59.857
dom,1992,58.762
dom,1993,58.042
dom,1994,58
dom,1995,57.578
dom,1996,57.079
dom,1997,56.174
dom,1998,55.52
dom,1999,54.981
dom,2000,54.615
dom,2001,52.667
dom,2002,51.094
dom,2003,47.976
dom,2004,49.152
dom,2005,47.39
dom,2006,49.795
dom,2007,49.188
dom,2008,50.205
dom,2009,44.957
dom,2010,45.089
dom,2011,45.78
dom,2012,45.162
dom,2013,45.686
dom,2014,47.415
dom,2015,49.17
dom,2016,49.961
dom,2017,49.127
dom,2018,50.311
dom,2019,50.128
dom,2020,44.374
dza,1991,42.211
dza,1992,38.054
dza,1993,36.429
dza,1994,34.992
dza,1995,30.261
dza,1996,33.776
dza,1997,36.402
dza,1998,33.984
dza,1999,31.244
dza,2000,28.677
dza,2001,30.374
dza,2002,30.335
dza,2003,31.022
dza,2004,35.513
dza,2005,36.446
dza,2006,39.251
dza,2007,36.8
dza,2008,37.789
dza,2009,38.224
dza,2010,37.782
dza,2011,35.443
dza,2012,33.585
dza,2013,34.851
dza,2014,32.171
dza,2015,29.844
dza,2016,31.314
dza,2017,30.86
dza,2018,30.483
dza,2019,30.214
dza,2020,26.519
ecu,1991,53.688
ecu,1992,53.389
ecu,1993,53.186
ecu,1994,52.984
ecu,1995,52.678
ecu,1996,52.517
ecu,1997,52.917
ecu,1998,57.668
ecu,1999,57.521
ecu,2000,58.14
ecu,2001,59.059
ecu,2002,58.377
ecu,2003,57.601
ecu,2004,59
ecu,2005,60.362
ecu,2006,62.899
ecu,2007,58.107
ecu,2008,57.279
ecu,2009,53.357
ecu,2010,51.311
ecu,2011,49.298
ecu,2012,50.504
ecu,2013,47.996
ecu,2014,47.744
ecu,2015,49.029
ecu,2016,49.824
ecu,2017,51.198
ecu,2018,50.255
ecu,2019,49.592
ecu,2020,44.399
egy,1991,32.05
egy,1992,34.145
egy,1993,33.901
egy,1994,34.614
egy,1995,35.866
egy,1996,36.216
egy,1997,36.593
egy,1998,35.838
egy,1999,40.388
egy,2000,36.201
egy,2001,31.747
egy,2002,31.657
egy,2003,31.372
egy,2004,34.766
egy,2005,34.633
egy,2006,36.987
egy,2007,39.363
egy,2008,42.332
egy,2009,42.177
egy,2010,42.676
egy,2011,38.136
egy,2012,35.611
egy,2013,35.426
egy,2014,34.921
egy,2015,28.217
egy,2016,27.952
egy,2017,25.879
egy,2018,28.901
egy,2019,29.593
egy,2020,27.463
eri,1991,72.791
eri,1992,73.469
eri,1993,74.186
eri,1994,75.053
eri,1995,75.739
eri,1996,75.501
eri,1997,75.119
eri,1998,74.652
eri,1999,74.08
eri,2000,73.553
eri,2001,71.955
eri,2002,70.209
eri,2003,68.484
eri,2004,66.901
eri,2005,65.244
eri,2006,65.16
eri,2007,65.097
eri,2008,65.097
eri,2009,65.208
eri,2010,65.174
eri,2011,65.993
eri,2012,66.625
eri,2013,66.965
eri,2014,67.64
eri,2015,67.635
eri,2016,67.15
eri,2017,66.667
eri,2018,66.545
eri,2019,66.074
eri,2020,58.67
esp,1991,37.787
esp,1992,35.778
esp,1993,29.31
esp,1994,27.843
esp,1995,28.352
esp,1996,27.915
esp,1997,29.507
esp,1998,31.805
esp,1999,35.656
esp,2000,37.463
esp,2001,39.565
esp,2002,40.324
esp,2003,39.797
esp,2004,39.977
esp,2005,43.656
esp,2006,44.303
esp,2007,44.181
esp,2008,39.28
esp,2009,29.341
esp,2010,25.579
esp,2011,22.083
esp,2012,18.504
esp,2013,17.344
esp,2014,17.411
esp,2015,18.572
esp,2016,19.422
esp,2017,21.166
esp,2018,22.636
esp,2019,24.143
esp,2020,20.078
est,1991,58.177
est,1992,56.89
est,1993,53.524
est,1994,55.127
est,1995,51.069
est,1996,46.428
est,1997,43.72
est,1998,38.787
est,1999,33.368
est,2000,33.644
est,2001,32.011
est,2002,30.965
est,2003,36.992
est,2004,34.43
est,2005,34.53
est,2006,36.766
est,2007,38.209
est,2008,38.861
est,2009,29.987
est,2010,26.502
est,2011,33.077
est,2012,34.148
est,2013,33.982
est,2014,33.39
est,2015,39.336
est,2016,38.803
est,2017,42.777
est,2018,43.453
est,2019,41.369
est,2020,36.928
eth,1991,76.03
eth,1992,76.068
eth,1993,76.297
eth,1994,76.295
eth,1995,76.476
eth,1996,76.688
eth,1997,76.87
eth,1998,77.06
eth,1999,77.281
eth,2000,77.525
eth,2001,77.738
eth,2002,77.927
eth,2003,78.118
eth,2004,78.34
eth,2005,78.532
eth,2006,78.378
eth,2007,78.226
eth,2008,78.075
eth,2009,77.93
eth,2010,77.805
eth,2011,77.683
eth,2012,77.562
eth,2013,77.444
eth,2014,76.685
eth,2015,75.9
eth,2016,75.238
eth,2017,74.528
eth,2018,73.759
eth,2019,73.019
eth,2020,67.889
fin,1991,51.207
fin,1992,42.156
fin,1993,38.062
fin,1994,35.399
fin,1995,30.245
fin,1996,28.936
fin,1997,34.517
fin,1998,34.648
fin,1999,37.044
fin,2000,36.942
fin,2001,37.843
fin,2002,36.196
fin,2003,36.688
fin,2004,36.546
fin,2005,40.581
fin,2006,42.758
fin,2007,44.67
fin,2008,44.495
fin,2009,37.952
fin,2010,37.885
fin,2011,39.749
fin,2012,41.142
fin,2013,39.364
fin,2014,39.979
fin,2015,38.403
fin,2016,40.28
fin,2017,41.536
fin,2018,42.738
fin,2019,44.28
fin,2020,40.938
fji,1991,54.691
fji,1992,54.311
fji,1993,54.185
fji,1994,53.885
fji,1995,53.763
fji,1996,53.451
fji,1997,52.838
fji,1998,52.386
fji,1999,51.972
fji,2000,51.276
fji,2001,50.566
fji,2002,49.77
fji,2003,48.893
fji,2004,48.079
fji,2005,46.072
fji,2006,45.859
fji,2007,45.584
fji,2008,45.376
fji,2009,45.091
fji,2010,44.936
fji,2011,44.628
fji,2012,43.502
fji,2013,42.509
fji,2014,41.482
fji,2015,43.487
fji,2016,45.457
fji,2017,44.915
fji,2018,44.488
fji,2019,44.284
fji,2020,43.215
fra,1991,35.237
fra,1992,34.426
fra,1993,30.883
fra,1994,28.295
fra,1995,28.701
fra,1996,28.234
fra,1997,26.823
fra,1998,27.708
fra,1999,29.868
fra,2000,31.382
fra,2001,33.021
fra,2002,33.926
fra,2003,34.033
fra,2004,32.293
fra,2005,33.863
fra,2006,33.56
fra,2007,34.347
fra,2008,34.493
fra,2009,32.721
fra,2010,33.271
fra,2011,32.572
fra,2012,31.061
fra,2013,31.152
fra,2014,29.789
fra,2015,30.069
fra,2016,29.97
fra,2017,31.034
fra,2018,32.242
fra,2019,31.41
fra,2020,30.404
gab,1991,16.03
gab,1992,15.988
gab,1993,16.048
gab,1994,16.459
gab,1995,16.818
gab,1996,17.124
gab,1997,17.385
gab,1998,17.529
gab,1999,17.439
gab,2000,17.472
gab,2001,17.489
gab,2002,17.407
gab,2003,17.331
gab,2004,17.208
gab,2005,17.115
gab,2006,16.316
gab,2007,15.689
gab,2008,14.983
gab,2009,14.412
gab,2010,13.969
gab,2011,13.63
gab,2012,13.278
gab,2013,12.969
gab,2014,12.688
gab,2015,12.442
gab,2016,12.558
gab,2017,12.657
gab,2018,12.752
gab,2019,12.844
gab,2020,12.273
gbr,1991,62.777
gbr,1992,58.871
gbr,1993,55.747
gbr,1994,55.723
gbr,1995,55.674
gbr,1996,56.127
gbr,1997,57.705
gbr,1998,58.404
gbr,1999,57.383
gbr,2000,58.037
gbr,2001,57.963
gbr,2002,57.194
gbr,2003,55.78
gbr,2004,56.636
gbr,2005,55.984
gbr,2006,54.88
gbr,2007,54.142
gbr,2008,53.514
gbr,2009,48.073
gbr,2010,47.72
gbr,2011,46.445
gbr,2012,46.484
gbr,2013,46.493
gbr,2014,48.307
gbr,2015,50.319
gbr,2016,50.51
gbr,2017,50.379
gbr,2018,51.436
gbr,2019,50.158
gbr,2020,46.553
geo,1991,42.278
geo,1992,40.59
geo,1993,40.949
geo,1994,39.038
geo,1995,39.478
geo,1996,36.072
geo,1997,35.544
geo,1998,33.084
geo,1999,32.84
geo,2000,36.335
geo,2001,36.324
geo,2002,32.087
geo,2003,37.092
geo,2004,29.826
geo,2005,30.779
geo,2006,26.912
geo,2007,27.418
geo,2008,29.437
geo,2009,29.056
geo,2010,30.543
geo,2011,31.666
geo,2012,33.877
geo,2013,31.341
geo,2014,32.054
geo,2015,34.35
geo,2016,32.324
geo,2017,36.524
geo,2018,35.083
geo,2019,32.814
geo,2020,24.994
gha,1991,55.153
gha,1992,54.324
gha,1993,53.24
gha,1994,52.15
gha,1995,51.085
gha,1996,50.025
gha,1997,48.976
gha,1998,47.952
gha,1999,45.903
gha,2000,44.862
gha,2001,45.193
gha,2002,45.532
gha,2003,45.872
gha,2004,46.204
gha,2005,46.525
gha,2006,46.836
gha,2007,46.368
gha,2008,45.932
gha,2009,45.431
gha,2010,44.969
gha,2011,44.232
gha,2012,43.423
gha,2013,42.635
gha,2014,41.831
gha,2015,41.064
gha,2016,42.012
gha,2017,42.959
gha,2018,42.458
gha,2019,41.96
gha,2020,40.931
gin,1991,36.425
gin,1992,36.898
gin,1993,37.292
gin,1994,37.576
gin,1995,37.806
gin,1996,38.353
gin,1997,38.798
gin,1998,39.104
gin,1999,39.317
gin,2000,39.396
gin,2001,39.954
gin,2002,40.416
gin,2003,40.688
gin,2004,40.904
gin,2005,41.052
gin,2006,40.952
gin,2007,40.915
gin,2008,40.752
gin,2009,40.449
gin,2010,40.249
gin,2011,39.976
gin,2012,39.647
gin,2013,39.231
gin,2014,38.795
gin,2015,38.359
gin,2016,37.742
gin,2017,37.061
gin,2018,36.281
gin,2019,35.486
gin,2020,33.31
gmb,1991,38.357
gmb,1992,39.203
gmb,1993,39.882
gmb,1994,39.907
gmb,1995,39.97
gmb,1996,40.111
gmb,1997,40.283
gmb,1998,40.454
gmb,1999,40.641
gmb,2000,40.813
gmb,2001,40.972
gmb,2002,41.105
gmb,2003,41.3
gmb,2004,41.46
gmb,2005,41.583
gmb,2006,41.727
gmb,2007,41.884
gmb,2008,42.038
gmb,2009,42.166
gmb,2010,42.267
gmb,2011,42.303
gmb,2012,42.414
gmb,2013,42.063
gmb,2014,41.617
gmb,2015,41.266
gmb,2016,41.029
gmb,2017,40.79
gmb,2018,40.517
gmb,2019,40.164
gmb,2020,37.059
gnb,1991,55.964
gnb,1992,55.952
gnb,1993,55.914
gnb,1994,55.805
gnb,1995,55.562
gnb,1996,55.751
gnb,1997,55.69
gnb,1998,55.17
gnb,1999,54.918
gnb,2000,54.727
gnb,2001,54.386
gnb,2002,53.912
gnb,2003,53.481
gnb,2004,53.148
gnb,2005,52.702
gnb,2006,52.443
gnb,2007,52.099
gnb,2008,51.849
gnb,2009,51.476
gnb,2010,50.974
gnb,2011,50.929
gnb,2012,50.734
gnb,2013,50.49
gnb,2014,50.15
gnb,2015,49.733
gnb,2016,49.458
gnb,2017,49.103
gnb,2018,48.729
gnb,2019,48.222
gnb,2020,46.867
gnq,1991,31.222
gnq,1992,31.46
gnq,1993,31.481
gnq,1994,31.415
gnq,1995,31.15
gnq,1996,31.25
gnq,1997,31.718
gnq,1998,31.256
gnq,1999,30.823
gnq,2000,30.377
gnq,2001,30.685
gnq,2002,30.381
gnq,2003,30.056
gnq,2004,30.204
gnq,2005,29.998
gnq,2006,29.668
gnq,2007,29.331
gnq,2008,29.144
gnq,2009,28.553
gnq,2010,27.613
gnq,2011,27.496
gnq,2012,27.226
gnq,2013,26.68
gnq,2014,26.169
gnq,2015,25.36
gnq,2016,25.113
gnq,2017,24.736
gnq,2018,24.333
gnq,2019,23.822
gnq,2020,22.11
grc,1991,36.354
grc,1992,35.904
grc,1993,34.65
grc,1994,33.78
grc,1995,33.546
grc,1996,31.904
grc,1997,30.539
grc,1998,34.81
grc,1999,32.464
grc,2000,32.7
grc,2001,30.737
grc,2002,31.995
grc,2003,31.521
grc,2004,32.76
grc,2005,29.934
grc,2006,29.453
grc,2007,29.077
grc,2008,28.269
grc,2009,27.314
grc,2010,24.19
grc,2011,19.423
grc,2012,16.102
grc,2013,14.583
grc,2014,15.778
grc,2015,15.16
grc,2016,14.756
grc,2017,15.909
grc,2018,15.969
grc,2019,15.952
grc,2020,15.875
gtm,1991,75.444
gtm,1992,75.252
gtm,1993,75.111
gtm,1994,74.952
gtm,1995,74.651
gtm,1996,74.604
gtm,1997,74.415
gtm,1998,74.1
gtm,1999,73.894
gtm,2000,73.745
gtm,2001,73.743
gtm,2002,73.573
gtm,2003,73.51
gtm,2004,73.078
gtm,2005,72.327
gtm,2006,71.608
gtm,2007,70.855
gtm,2008,70.008
gtm,2009,69.17
gtm,2010,68.443
gtm,2011,68.02
gtm,2012,66.697
gtm,2013,63.975
gtm,2014,67.336
gtm,2015,69.832
gtm,2016,68.098
gtm,2017,71.021
gtm,2018,70.847
gtm,2019,70.513
gtm,2020,62.204
gum,1991,69.207
gum,1992,67.032
gum,1993,62.671
gum,1994,57.628
gum,1995,55.244
gum,1996,52.739
gum,1997,48.753
gum,1998,49.612
gum,1999,38.995
gum,2000,35.287
gum,2001,35.739
gum,2002,35.414
gum,2003,39.649
gum,2004,44.427
gum,2005,45.642
gum,2006,46.179
gum,2007,37.948
gum,2008,39.33
gum,2009,40.509
gum,2010,39.501
gum,2011,36.47
gum,2012,34.928
gum,2013,35.667
gum,2014,39.745
gum,2015,40.497
gum,2016,42.077
gum,2017,42.035
gum,2018,41.944
gum,2019,41.887
gum,2020,38.14
guy,1991,53.53
guy,1992,52.428
guy,1993,51.924
guy,1994,52.11
guy,1995,52.274
guy,1996,52.493
guy,1997,52.619
guy,1998,52.639
guy,1999,52.73
guy,2000,52.724
guy,2001,52.635
guy,2002,52.504
guy,2003,52.204
guy,2004,52.031
guy,2005,51.939
guy,2006,52.156
guy,2007,51.762
guy,2008,51.29
guy,2009,50.807
guy,2010,50.256
guy,2011,49.668
guy,2012,49.079
guy,2013,48.488
guy,2014,47.892
guy,2015,47.286
guy,2016,46.668
guy,2017,46.006
guy,2018,45.336
guy,2019,45.089
guy,2020,40.001
hkg,1991,54.415
hkg,1992,52.91
hkg,1993,52.575
hkg,1994,50.623
hkg,1995,47.182
hkg,1996,46.96
hkg,1997,47.394
hkg,1998,43.617
hkg,1999,40.334
hkg,2000,40.932
hkg,2001,38.423
hkg,2002,36.378
hkg,2003,36.395
hkg,2004,37.279
hkg,2005,37.016
hkg,2006,36.26
hkg,2007,36.379
hkg,2008,34.752
hkg,2009,32.361
hkg,2010,30.377
hkg,2011,31.807
hkg,2012,32.311
hkg,2013,33.471
hkg,2014,33.821
hkg,2015,34.624
hkg,2016,35.108
hkg,2017,34.534
hkg,2018,35.288
hkg,2019,35.369
hkg,2020,29.684
hnd,1991,74.209
hnd,1992,75.123
hnd,1993,74.566
hnd,1994,74.872
hnd,1995,74.434
hnd,1996,73.015
hnd,1997,74.137
hnd,1998,73.347
hnd,1999,73.87
hnd,2000,72.456
hnd,2001,71.398
hnd,2002,70.893
hnd,2003,68.625
hnd,2004,67.478
hnd,2005,67.318
hnd,2006,66.818
hnd,2007,64.679
hnd,2008,66.22
hnd,2009,67.75
hnd,2010,67.049
hnd,2011,64.842
hnd,2012,64.06
hnd,2013,66.902
hnd,2014,65.573
hnd,2015,66.084
hnd,2016,63.664
hnd,2017,66.415
hnd,2018,68.388
hnd,2019,66.782
hnd,2020,58.731
hrv,1991,28.736
hrv,1992,29.242
hrv,1993,29.99
hrv,1994,30.335
hrv,1995,31.111
hrv,1996,31.835
hrv,1997,31.655
hrv,1998,29.512
hrv,1999,26.947
hrv,2000,24.302
hrv,2001,25.687
hrv,2002,29.624
hrv,2003,28.637
hrv,2004,32.104
hrv,2005,30.294
hrv,2006,29.297
hrv,2007,32.526
hrv,2008,34.308
hrv,2009,32.381
hrv,2010,27.952
hrv,2011,23.796
hrv,2012,20.027
hrv,2013,17.366
hrv,2014,21.217
hrv,2015,22.376
hrv,2016,28.856
hrv,2017,29.828
hrv,2018,30.478
hrv,2019,33.143
hrv,2020,31.862
hti,1991,42.773
hti,1992,41.345
hti,1993,40.037
hti,1994,38.701
hti,1995,37.709
hti,1996,36.487
hti,1997,35.349
hti,1998,34.242
hti,1999,33.139
hti,2000,31.082
hti,2001,30.535
hti,2002,29.975
hti,2003,29.391
hti,2004,28.668
hti,2005,28.052
hti,2006,27.156
hti,2007,26.23
hti,2008,27.027
hti,2009,27.723
hti,2010,28.876
hti,2011,29.225
hti,2012,29.622
hti,2013,29.334
hti,2014,29.2
hti,2015,29.238
hti,2016,29.299
hti,2017,29.409
hti,2018,29.467
hti,2019,29.79
hti,2020,27.257
hun,1991,39.189
hun,1992,38.107
hun,1993,33.821
hun,1994,32.652
hun,1995,36.126
hun,1996,30.819
hun,1997,32.345
hun,1998,37.191
hun,1999,38.476
hun,2000,36.896
hun,2001,34.448
hun,2002,31.702
hun,2003,29.881
hun,2004,26.342
hun,2005,24.379
hun,2006,24.55
hun,2007,24.363
hun,2008,23.276
hun,2009,20.049
hun,2010,19.937
hun,2011,19.778
hun,2012,19.855
hun,2013,23.125
hun,2014,26.486
hun,2015,28.191
hun,2016,31.553
hun,2017,32.993
hun,2018,33.462
hun,2019,32.814
hun,2020,31.111
idn,1991,57.16
idn,1992,56.58
idn,1993,55.115
idn,1994,55.376
idn,1995,54.458
idn,1996,53.476
idn,1997,52.513
idn,1998,51.101
idn,1999,50.57
idn,2000,49.935
idn,2001,50.508
idn,2002,48.381
idn,2003,47.791
idn,2004,47.988
idn,2005,43.79
idn,2006,44.821
idn,2007,47.931
idn,2008,48.643
idn,2009,47.029
idn,2010,46.617
idn,2011,46.1
idn,2012,48.689
idn,2013,47.619
idn,2014,46.541
idn,2015,45.953
idn,2016,46.65
idn,2017,47.027
idn,2018,47.753
idn,2019,48.435
idn,2020,47.005
ind,1991,56.192
ind,1992,55.655
ind,1993,55.391
ind,1994,55.012
ind,1995,54.596
ind,1996,54.225
ind,1997,54.022
ind,1998,53.542
ind,1999,53.031
ind,2000,52.892
ind,2001,52.64
ind,2002,52.48
ind,2003,52.063
ind,2004,51.825
ind,2005,51.57
ind,2006,49.667
ind,2007,47.749
ind,2008,45.998
ind,2009,43.792
ind,2010,41.783
ind,2011,40.366
ind,2012,38.769
ind,2013,37.537
ind,2014,36.306
ind,2015,35.101
ind,2016,33.924
ind,2017,32.829
ind,2018,31.693
ind,2019,31.94
ind,2020,27.359
irl,1991,52.704
irl,1992,48.335
irl,1993,46.326
irl,1994,47.206
irl,1995,50.116
irl,1996,49.33
irl,1997,53.343
irl,1998,60.613
irl,1999,65.148
irl,2000,68.34
irl,2001,66.241
irl,2002,61.692
irl,2003,61.909
irl,2004,61.055
irl,2005,65.471
irl,2006,68.312
irl,2007,66.769
irl,2008,58.36
irl,2009,42.812
irl,2010,36.487
irl,2011,34.213
irl,2012,32.442
irl,2013,35.86
irl,2014,36.689
irl,2015,38.133
irl,2016,42.09
irl,2017,40.047
irl,2018,41.063
irl,2019,41.207
irl,2020,37.38
irn,1991,49.595
irn,1992,47.862
irn,1993,46.256
irn,1994,44.694
irn,1995,43.258
irn,1996,41.848
irn,1997,41.744
irn,1998,41.7
irn,1999,41.591
irn,2000,41.501
irn,2001,41.237
irn,2002,41.068
irn,2003,42.212
irn,2004,43.215
irn,2005,41.665
irn,2006,39.797
irn,2007,38.722
irn,2008,36.452
irn,2009,35.895
irn,2010,34.243
irn,2011,33.444
irn,2012,33.818
irn,2013,33.784
irn,2014,32.011
irn,2015,31.454
irn,2016,31.291
irn,2017,32.702
irn,2018,32.067
irn,2019,31.667
irn,2020,27.291
irq,1991,57.555
irq,1992,57.155
irq,1993,56.969
irq,1994,56.653
irq,1995,56.324
irq,1996,56.127
irq,1997,55.704
irq,1998,54.721
irq,1999,53.73
irq,2000,52.735
irq,2001,51.624
irq,2002,50.555
irq,2003,49.562
irq,2004,48.735
irq,2005,47.639
irq,2006,46.656
irq,2007,45.649
irq,2008,45.542
irq,2009,45.391
irq,2010,45.299
irq,2011,45.227
irq,2012,45.148
irq,2013,45.146
irq,2014,45.106
irq,2015,42.06
irq,2016,38.977
irq,2017,38.45
irq,2018,38.48
irq,2019,38.176
irq,2020,36.565
isl,1991,55.279
isl,1992,55.828
isl,1993,50.968
isl,1994,50.385
isl,1995,61.013
isl,1996,60.615
isl,1997,58.247
isl,1998,65.158
isl,1999,65.655
isl,2000,69.566
isl,2001,75.422
isl,2002,64.148
isl,2003,62.347
isl,2004,60.708
isl,2005,67.695
isl,2006,70.364
isl,2007,74.074
isl,2008,69.851
isl,2009,56.409
isl,2010,57.88
isl,2011,58.162
isl,2012,62.063
isl,2013,64.193
isl,2014,67.37
isl,2015,69.899
isl,2016,76.916
isl,2017,74.592
isl,2018,73.825
isl,2019,66.57
isl,2020,61.636
isr,1991,51.053
isr,1992,50.612
isr,1993,55.941
isr,1994,58.898
isr,1995,59.32
isr,1996,57.936
isr,1997,56.066
isr,1998,52.795
isr,1999,51.632
isr,2000,51.321
isr,2001,49.31
isr,2002,44.711
isr,2003,43.114
isr,2004,45.279
isr,2005,47.97
isr,2006,48.229
isr,2007,49.341
isr,2008,50.145
isr,2009,45.829
isr,2010,46.279
isr,2011,46.179
isr,2012,44.441
isr,2013,45.563
isr,2014,45.636
isr,2015,45.358
isr,2016,44.845
isr,2017,45.192
isr,2018,43.446
isr,2019,42.355
isr,2020,38.169
ita,1991,38.197
ita,1992,35.155
ita,1993,33.802
ita,1994,31.216
ita,1995,30.692
ita,1996,29.863
ita,1997,29.895
ita,1998,30.368
ita,1999,30.154
ita,2000,30.136
ita,2001,30.101
ita,2002,30.122
ita,2003,29.644
ita,2004,32.681
ita,2005,30.397
ita,2006,30.346
ita,2007,29.359
ita,2008,28.991
ita,2009,25.924
ita,2010,23.96
ita,2011,22.707
ita,2012,21.745
ita,2013,18.66
ita,2014,18.143
ita,2015,18.578
ita,2016,19.165
ita,2017,20.048
ita,2018,20.807
ita,2019,21.508
ita,2020,20.488
jam,1991,46.892
jam,1992,45.803
jam,1993,42.873
jam,1994,43.087
jam,1995,40.024
jam,1996,39.306
jam,1997,37.031
jam,1998,35.844
jam,1999,34.814
jam,2000,34.371
jam,2001,34.164
jam,2002,34.496
jam,2003,36.393
jam,2004,34.676
jam,2005,34.72
jam,2006,34.883
jam,2007,35.319
jam,2008,33.34
jam,2009,30.616
jam,2010,28.683
jam,2011,27.811
jam,2012,26.799
jam,2013,26.42
jam,2014,26.737
jam,2015,27.296
jam,2016,27.865
jam,2017,29.06
jam,2018,28.39
jam,2019,30.188
jam,2020,26.67
jor,1991,33.899
jor,1992,33.153
jor,1993,32.625
jor,1994,35.18
jor,1995,37.626
jor,1996,37.552
jor,1997,37.219
jor,1998,36.86
jor,1999,36.469
jor,2000,36.025
jor,2001,34.276
jor,2002,33.447
jor,2003,33.823
jor,2004,33.664
jor,2005,33.47
jor,2006,33.812
jor,2007,34.728
jor,2008,34.597
jor,2009,34.148
jor,2010,34.122
jor,2011,33.641
jor,2012,34.355
jor,2013,34.428
jor,2014,34.957
jor,2015,33.919
jor,2016,31.401
jor,2017,30.864
jor,2018,27.189
jor,2019,27.373
jor,2020,24.049
jpn,1991,42.849
jpn,1992,44.374
jpn,1993,45.185
jpn,1994,45.259
jpn,1995,45.031
jpn,1996,45.548
jpn,1997,45.981
jpn,1998,44.776
jpn,1999,42.927
jpn,2000,42.265
jpn,2001,41.097
jpn,2002,40.45
jpn,2003,39.771
jpn,2004,38.847
jpn,2005,39.704
jpn,2006,40.287
jpn,2007,40.959
jpn,2008,40.635
jpn,2009,37.969
jpn,2010,37.637
jpn,2011,37.743
jpn,2012,37.386
jpn,2013,38.806
jpn,2014,39.605
jpn,2015,40.336
jpn,2016,42.079
jpn,2017,42.182
jpn,2018,45.026
jpn,2019,46.533
jpn,2020,45.609
kaz,1991,54.718
kaz,1992,55.116
kaz,1993,55.822
kaz,1994,50.185
kaz,1995,47.201
kaz,1996,45.221
kaz,1997,45.048
kaz,1998,44.978
kaz,1999,44.564
kaz,2000,44.797
kaz,2001,46.199
kaz,2002,46.97
kaz,2003,47.286
kaz,2004,46.323
kaz,2005,45.942
kaz,2006,46.035
kaz,2007,46.533
kaz,2008,47.041
kaz,2009,46.361
kaz,2010,45.646
kaz,2011,45.469
kaz,2012,45.535
kaz,2013,44.626
kaz,2014,46.521
kaz,2015,48.47
kaz,2016,46.181
kaz,2017,43.934
kaz,2018,43.946
kaz,2019,43.372
kaz,2020,40.922
ken,1991,50.585
ken,1992,49.801
ken,1993,48.919
ken,1994,48.023
ken,1995,47.159
ken,1996,46.517
ken,1997,45.99
ken,1998,45.578
ken,1999,45.057
ken,2000,45.029
ken,2001,45.013
ken,2002,44.958
ken,2003,44.924
ken,2004,44.864
ken,2005,44.768
ken,2006,44.606
ken,2007,44.427
ken,2008,44.205
ken,2009,44.054
ken,2010,43.938
ken,2011,43.785
ken,2012,43.653
ken,2013,43.56
ken,2014,43.482
ken,2015,43.435
ken,2016,43.404
ken,2017,41.61
ken,2018,39.843
ken,2019,38.032
ken,2020,36.853
kgz,1991,51.631
kgz,1992,52.538
kgz,1993,51.467
kgz,1994,51.411
kgz,1995,50.991
kgz,1996,49.346
kgz,1997,48.883
kgz,1998,47.646
kgz,1999,48.056
kgz,2000,48.683
kgz,2001,48.29
kgz,2002,44.401
kgz,2003,46.292
kgz,2004,47.029
kgz,2005,48.216
kgz,2006,49.283
kgz,2007,49.744
kgz,2008,49.918
kgz,2009,49.305
kgz,2010,50.259
kgz,2011,48.566
kgz,2012,46.426
kgz,2013,51.261
kgz,2014,47.381
kgz,2015,46.281
kgz,2016,46.199
kgz,2017,45.922
kgz,2018,44.809
kgz,2019,44.438
kgz,2020,39.708
khm,1991,62.386
khm,1992,62.05
khm,1993,61.822
khm,1994,63.76
khm,1995,63.406
khm,1996,63.275
khm,1997,63.141
khm,1998,63.073
khm,1999,62.781
khm,2000,62.145
khm,2001,72.456
khm,2002,74.195
khm,2003,75.913
khm,2004,77.591
khm,2005,78.028
khm,2006,78.373
khm,2007,78.623
khm,2008,78.308
khm,2009,77.53
khm,2010,78.813
khm,2011,78.368
khm,2012,76.443
khm,2013,74.459
khm,2014,73.472
khm,2015,73.701
khm,2016,75.209
khm,2017,73.79
khm,2018,73.188
khm,2019,72.611
khm,2020,69.084
kor,1991,29.603
kor,1992,30.059
kor,1993,28.514
kor,1994,30.201
kor,1995,30.035
kor,1996,29.267
kor,1997,27.61
kor,1998,23.042
kor,1999,23.97
kor,2000,24.161
kor,2001,24.579
kor,2002,25.782
kor,2003,25.053
kor,2004,25.502
kor,2005,23.515
kor,2006,21.694
kor,2007,20.457
kor,2008,17.869
kor,2009,17.363
kor,2010,17.225
kor,2011,18.303
kor,2012,19.197
kor,2013,19.732
kor,2014,21.522
kor,2015,22.547
kor,2016,22.532
kor,2017,22.515
kor,2018,21.026
kor,2019,22.351
kor,2020,21.011
kwt,1991,40.851
kwt,1992,40.067
kwt,1993,39.471
kwt,1994,38.806
kwt,1995,37.29
kwt,1996,37.286
kwt,1997,37.458
kwt,1998,37.685
kwt,1999,38.287
kwt,2000,37.993
kwt,2001,38.496
kwt,2002,38.068
kwt,2003,36.416
kwt,2004,35.576
kwt,2005,35.446
kwt,2006,35.729
kwt,2007,35.164
kwt,2008,34.68
kwt,2009,34.477
kwt,2010,32.997
kwt,2011,32.082
kwt,2012,31.165
kwt,2013,30.287
kwt,2014,29.472
kwt,2015,29.14
kwt,2016,30.375
kwt,2017,30.586
kwt,2018,30.442
kwt,2019,30.368
kwt,2020,26.008
lao,1991,63.62
lao,1992,63.405
lao,1993,63.093
