geo,time,sl_emp_mpyr_zs
rou,2009,1.42
rou,2010,1.32
rou,2011,1.19
rou,2012,1.24
rou,2013,1.27
rou,2014,1.15
rou,2015,1.13
rou,2016,1.04
rou,2017,1.05
rou,2018,1.05
rou,2019,1.14
rus,1991,0.1
rus,1992,0.1
rus,1993,0.31
rus,1994,0.37
rus,1995,0.39
rus,1996,0.4
rus,1997,1.23
rus,1998,1.16
rus,1999,1.01
rus,2000,1.06
rus,2001,1.12
rus,2002,1.18
rus,2003,1.16
rus,2004,1.09
rus,2005,1.07
rus,2006,1.08
rus,2007,1.07
rus,2008,1.1
rus,2009,1.25
rus,2010,1.27
rus,2011,1.23
rus,2012,1.17
rus,2013,1.28
rus,2014,1.33
rus,2015,1.29
rus,2016,1.28
rus,2017,1.35
rus,2018,1.45
rus,2019,1.55
rwa,1991,0.05
rwa,1992,0.05
rwa,1993,0.05
rwa,1994,0.05
rwa,1995,0.06
rwa,1996,0.06
rwa,1997,0.06
rwa,1998,0.06
rwa,1999,0.05
rwa,2000,0.05
rwa,2001,0.05
rwa,2002,0.05
rwa,2003,0.05
rwa,2004,0.05
rwa,2005,0.05
rwa,2006,0.05
rwa,2007,0.05
rwa,2008,0.05
rwa,2009,0.05
rwa,2010,0.05
rwa,2011,0.05
rwa,2012,0.05
rwa,2013,0.04
rwa,2014,0.04
rwa,2015,0.04
rwa,2016,0.04
rwa,2017,0.04
rwa,2018,0.04
rwa,2019,0.04
sau,1991,2.1
sau,1992,2.07
sau,1993,2.05
sau,1994,2.04
sau,1995,2.04
sau,1996,2.06
sau,1997,2.08
sau,1998,2.1
sau,1999,2.08
sau,2000,2.09
sau,2001,2.11
sau,2002,2.1
sau,2003,2.09
sau,2004,2.08
sau,2005,2.08
sau,2006,2.09
sau,2007,2.08
sau,2008,2.06
sau,2009,2.06
sau,2010,2.01
sau,2011,1.96
sau,2012,1.93
sau,2013,1.89
sau,2014,1.99
sau,2015,1.85
sau,2016,1.81
sau,2017,1.78
sau,2018,1.76
sau,2019,1.73
sdn,1991,1.65
sdn,1992,1.61
sdn,1993,1.53
sdn,1994,1.51
sdn,1995,1.53
sdn,1996,1.58
sdn,1997,1.61
sdn,1998,1.65
sdn,1999,1.7
sdn,2000,1.83
sdn,2001,1.88
sdn,2002,1.98
sdn,2003,2.1
sdn,2004,2.26
sdn,2005,2.39
sdn,2006,2.5
sdn,2007,2.7
sdn,2008,2.87
sdn,2009,3.05
sdn,2010,2.9
sdn,2011,3.44
sdn,2012,3.28
sdn,2013,3.39
sdn,2014,3.29
sdn,2015,3.24
sdn,2016,3.32
sdn,2017,3.39
sdn,2018,3.16
sdn,2019,3.08
sen,1991,0.63
sen,1992,0.64
sen,1993,0.67
sen,1994,0.7
sen,1995,0.73
sen,1996,0.73
sen,1997,0.74
sen,1998,0.75
sen,1999,0.74
sen,2000,0.76
sen,2001,0.76
sen,2002,0.75
sen,2003,0.77
sen,2004,0.76
sen,2005,0.78
sen,2006,0.78
sen,2007,0.81
sen,2008,0.81
sen,2009,0.81
sen,2010,0.82
sen,2011,0.82
sen,2012,0.82
sen,2013,0.82
sen,2014,0.83
sen,2015,0.84
sen,2016,0.85
sen,2017,0.86
sen,2018,0.86
sen,2019,0.86
sgp,1991,5.24
sgp,1992,5.86
sgp,1993,5.91
sgp,1994,5.79
sgp,1995,5
sgp,1996,5.63
sgp,1997,5.73
sgp,1998,5.21
sgp,1999,6.09
sgp,2000,5.63
sgp,2001,5.17
sgp,2002,5.2
sgp,2003,5.23
sgp,2004,5.42
sgp,2005,5.26
sgp,2006,5.09
sgp,2007,5.1
sgp,2008,5.1
sgp,2009,4.92
sgp,2010,5.32
sgp,2011,5.41
sgp,2012,6.04
sgp,2013,6.26
sgp,2014,5.33
sgp,2015,5.72
sgp,2016,5.33
sgp,2017,4.85
sgp,2018,4.36
sgp,2019,4.26
slb,1991,1.01
slb,1992,1
slb,1993,1.01
slb,1994,0.95
slb,1995,0.94
slb,1996,0.91
slb,1997,0.88
slb,1998,0.83
slb,1999,0.82
slb,2000,0.9
slb,2001,1
slb,2002,1.07
slb,2003,1.07
slb,2004,1.14
slb,2005,1.2
slb,2006,1.2
slb,2007,1.13
slb,2008,1.06
slb,2009,1.14
slb,2010,1.19
slb,2011,0.97
slb,2012,0.94
slb,2013,0.98
slb,2014,0.96
slb,2015,0.96
slb,2016,0.93
slb,2017,0.91
slb,2018,0.91
slb,2019,0.9
sle,1991,2.39
sle,1992,2.45
sle,1993,2.44
sle,1994,2.46
sle,1995,2.55
sle,1996,2.52
sle,1997,2.62
sle,1998,2.65
sle,1999,2.58
sle,2000,2.47
sle,2001,2.58
sle,2002,2.52
sle,2003,2.6
sle,2004,2.65
sle,2005,2.67
sle,2006,2.66
sle,2007,2.73
sle,2008,2.67
sle,2009,2.63
sle,2010,2.62
sle,2011,2.64
sle,2012,2.56
sle,2013,2.54
sle,2014,2.65
sle,2015,2.63
sle,2016,2.53
sle,2017,2.68
sle,2018,2.77
sle,2019,2.79
slv,1991,7.29
slv,1992,7.15
slv,1993,6.93
slv,1994,6.86
slv,1995,6.11
slv,1996,5.09
slv,1997,5.03
slv,1998,5.15
slv,1999,5.27
slv,2000,5.38
slv,2001,4.55
slv,2002,4.6
slv,2003,4.64
slv,2004,4.28
slv,2005,4.36
slv,2006,4.31
slv,2007,4.33
slv,2008,4.32
slv,2009,4.32
slv,2010,4.11
slv,2011,3.74
slv,2012,4.23
slv,2013,4.29
slv,2014,4.18
slv,2015,4.42
slv,2016,4.04
slv,2017,3.9
slv,2018,4.55
slv,2019,4.53
som,1991,0.62
som,1992,0.63
som,1993,0.65
som,1994,0.66
som,1995,0.68
som,1996,0.69
som,1997,0.71
som,1998,0.71
som,1999,0.73
som,2000,0.75
som,2001,0.76
som,2002,0.77
som,2003,0.78
som,2004,0.8
som,2005,0.82
som,2006,0.84
som,2007,0.82
som,2008,0.85
som,2009,0.88
som,2010,0.9
som,2011,0.93
som,2012,0.95
som,2013,0.97
som,2014,0.99
som,2015,1.01
som,2016,1.03
som,2017,1.05
som,2018,1.07
som,2019,1.09
srb,1991,4.67
srb,1992,4.64
srb,1993,4.57
srb,1994,4.54
srb,1995,4.51
srb,1996,4.48
srb,1997,4.5
srb,1998,4.47
srb,1999,4.46
srb,2000,4.47
srb,2001,4.53
srb,2002,4.59
srb,2003,4.61
srb,2004,4.58
srb,2005,4.51
srb,2006,4.45
srb,2007,4.37
srb,2008,4.36
srb,2009,3.56
srb,2010,3.62
srb,2011,3.86
srb,2012,3.89
srb,2013,3.78
srb,2014,3.57
srb,2015,3.77
srb,2016,3.35
srb,2017,3.32
srb,2018,3.59
srb,2019,3.36
ssd,1991,1.22
ssd,1992,1.24
ssd,1993,1.26
ssd,1994,1.29
ssd,1995,1.31
ssd,1996,1.34
ssd,1997,1.37
ssd,1998,1.39
ssd,1999,1.41
ssd,2000,1.43
ssd,2001,1.46
ssd,2002,1.48
ssd,2003,1.51
ssd,2004,1.54
ssd,2005,1.57
ssd,2006,1.61
ssd,2007,1.65
ssd,2008,1.68
ssd,2009,1.52
ssd,2010,1.58
ssd,2011,1.65
ssd,2012,1.61
ssd,2013,1.68
ssd,2014,1.54
ssd,2015,1.26
ssd,2016,1.22
ssd,2017,1.21
ssd,2018,1.31
ssd,2019,1.33
stp,1991,0.44
stp,1992,0.44
stp,1993,0.44
stp,1994,0.45
stp,1995,0.46
stp,1996,0.46
stp,1997,0.46
stp,1998,0.47
stp,1999,0.47
stp,2000,0.47
stp,2001,0.44
stp,2002,0.43
stp,2003,0.46
stp,2004,0.44
stp,2005,0.45
stp,2006,0.45
stp,2007,0.44
stp,2008,0.44
stp,2009,0.43
stp,2010,0.44
stp,2011,0.44
stp,2012,0.45
stp,2013,0.45
stp,2014,0.44
stp,2015,0.45
stp,2016,0.45
stp,2017,0.46
stp,2018,0.47
stp,2019,0.48
sur,1991,3.64
sur,1992,3.5
sur,1993,3.33
sur,1994,3.07
sur,1995,2.79
sur,1996,2.13
sur,1997,2.36
sur,1998,0.65
sur,1999,0.71
sur,2000,0.73
sur,2001,0.82
sur,2002,0.89
sur,2003,0.98
sur,2004,1.07
sur,2005,1.15
sur,2006,1.24
sur,2007,1.34
sur,2008,1.41
sur,2009,1.46
sur,2010,1.54
sur,2011,1.63
sur,2012,1.68
sur,2013,1.72
sur,2014,1.79
sur,2015,1.9
sur,2016,1.91
sur,2017,1.86
sur,2018,1.78
sur,2019,1.68
svk,1991,2.58
svk,1992,2.62
svk,1993,2.59
svk,1994,2.52
svk,1995,2.51
svk,1996,2.53
svk,1997,2.49
svk,1998,2.53
svk,1999,2.32
svk,2000,2.53
svk,2001,2.69
svk,2002,2.34
svk,2003,2.67
svk,2004,3.41
svk,2005,3.22
svk,2006,3.1
svk,2007,3.12
svk,2008,3.2
svk,2009,3.43
svk,2010,3.57
svk,2011,3.51
svk,2012,3.03
svk,2013,3.13
svk,2014,3.23
svk,2015,3.12
svk,2016,3.2
svk,2017,3.2
svk,2018,2.92
svk,2019,2.99
svn,1991,3
svn,1992,3.07
svn,1993,3.08
svn,1994,3.41
svn,1995,3.63
svn,1996,3.45
svn,1997,3.12
svn,1998,3.54
svn,1999,3.67
svn,2000,3.68
svn,2001,3.74
svn,2002,3.56
svn,2003,3.2
svn,2004,3.46
svn,2005,3.27
svn,2006,3.58
svn,2007,3.31
svn,2008,3.17
svn,2009,3.35
svn,2010,3.76
svn,2011,3.59
svn,2012,3.41
svn,2013,3.26
svn,2014,3.48
svn,2015,3.55
svn,2016,3.67
svn,2017,3.82
svn,2018,3.8
svn,2019,3.59
swe,1991,3.91
swe,1992,3.9
swe,1993,3.9
swe,1994,3.91
swe,1995,3.88
swe,1996,4.12
swe,1997,4.18
swe,1998,4.05
swe,1999,4.11
swe,2000,3.94
swe,2001,3.73
swe,2002,3.75
swe,2003,3.75
swe,2004,3.66
swe,2005,3.92
swe,2006,3.9
swe,2007,3.91
swe,2008,3.77
swe,2009,3.76
swe,2010,3.92
swe,2011,3.67
swe,2012,3.77
swe,2013,3.81
swe,2014,3.61
swe,2015,3.58
swe,2016,3.64
swe,2017,3.61
swe,2018,3.59
swe,2019,3.62
swz,1991,1.41
swz,1992,1.44
swz,1993,1.42
swz,1994,1.45
swz,1995,1.5
swz,1996,1.52
swz,1997,1.5
swz,1998,1.54
swz,1999,1.6
swz,2000,1.75
swz,2001,1.79
swz,2002,1.86
swz,2003,1.86
swz,2004,1.82
swz,2005,1.87
swz,2006,1.9
swz,2007,1.9
swz,2008,1.89
swz,2009,1.89
swz,2010,1.96
swz,2011,2.05
swz,2012,2.1
swz,2013,2.15
swz,2014,2.18
swz,2015,2.16
swz,2016,2.2
swz,2017,2.19
swz,2018,2.23
swz,2019,2.18
syr,1991,7.5
syr,1992,7.38
syr,1993,7.46
syr,1994,7.52
syr,1995,7.58
syr,1996,8.05
syr,1997,8.26
syr,1998,8.11
syr,1999,8.41
syr,2000,8.77
syr,2001,8.33
syr,2002,8.48
syr,2003,8.59
syr,2004,9.01
syr,2005,9.22
syr,2006,9.48
syr,2007,8.49
syr,2008,7.19
syr,2009,3.99
syr,2010,4.22
syr,2011,4.46
syr,2012,4
syr,2013,3.85
syr,2014,3.69
syr,2015,3.36
syr,2016,3.12
syr,2017,2.94
syr,2018,2.8
syr,2019,2.69
tcd,1991,0.21
tcd,1992,0.21
tcd,1993,0.21
tcd,1994,0.22
tcd,1995,0.22
tcd,1996,0.23
tcd,1997,0.24
tcd,1998,0.24
tcd,1999,0.24
tcd,2000,0.25
tcd,2001,0.25
tcd,2002,0.25
tcd,2003,0.25
tcd,2004,0.26
tcd,2005,0.26
tcd,2006,0.26
tcd,2007,0.25
tcd,2008,0.25
tcd,2009,0.25
tcd,2010,0.25
tcd,2011,0.26
tcd,2012,0.26
tcd,2013,0.26
tcd,2014,0.28
tcd,2015,0.29
tcd,2016,0.31
tcd,2017,0.33
tcd,2018,0.34
tcd,2019,0.36
tgo,1991,1.4
tgo,1992,1.48
tgo,1993,1.45
tgo,1994,1.5
tgo,1995,1.53
tgo,1996,1.54
tgo,1997,1.58
tgo,1998,1.58
tgo,1999,1.63
tgo,2000,1.57
tgo,2001,1.57
tgo,2002,1.69
tgo,2003,1.71
tgo,2004,1.73
tgo,2005,1.71
tgo,2006,1.67
tgo,2007,1.76
tgo,2008,1.85
tgo,2009,1.91
tgo,2010,1.86
tgo,2011,1.74
tgo,2012,1.79
tgo,2013,1.79
tgo,2014,1.73
tgo,2015,1.67
tgo,2016,1.67
tgo,2017,1.6
tgo,2018,1.6
tgo,2019,1.6
tha,1991,2.09
tha,1992,2.35
tha,1993,1.97
tha,1994,1.83
tha,1995,2.91
tha,1996,2.52
tha,1997,2.25
tha,1998,2.57
tha,1999,2.91
tha,2000,3.34
tha,2001,2.86
tha,2002,3.19
tha,2003,3.27
tha,2004,3.06
tha,2005,3.11
tha,2006,3.01
tha,2007,2.97
tha,2008,2.6
tha,2009,2.81
tha,2010,2.74
tha,2011,2.29
tha,2012,2.36
tha,2013,2.64
tha,2014,2.97
tha,2015,2.85
tha,2016,2.83
tha,2017,2.7
tha,2018,2.68
tha,2019,2.54
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1996,0
tjk,1997,0
tjk,1998,0
tjk,1999,0
tjk,2000,0
tjk,2001,0
tjk,2002,0.01
tjk,2003,0.01
tjk,2004,0.01
tjk,2005,0.01
tjk,2006,0.01
tjk,2007,0.01
tjk,2008,0.01
tjk,2009,0.01
tjk,2010,0.01
tjk,2011,0.01
tjk,2012,0.01
tjk,2013,0.01
tjk,2014,0.01
tjk,2015,0.01
tjk,2016,0.01
tjk,2017,0.01
tjk,2018,0.01
tjk,2019,0.01
tkm,1991,2.36
tkm,1992,2.08
tkm,1993,2.28
tkm,1994,2.36
tkm,1995,2.75
tkm,1996,2.73
tkm,1997,3.76
tkm,1998,4.16
tkm,1999,3.96
tkm,2000,4.61
tkm,2001,4.17
tkm,2002,4.02
tkm,2003,4.24
tkm,2004,4.23
tkm,2005,4.31
tkm,2006,3.79
tkm,2007,3.45
tkm,2008,3.04
tkm,2009,2.99
tkm,2010,2.85
tkm,2011,2.72
tkm,2012,2.59
tkm,2013,2.55
tkm,2014,2.57
tkm,2015,2.64
tkm,2016,2.66
tkm,2017,2.74
tkm,2018,2.94
tkm,2019,3.18
tls,1991,2.18
tls,1992,2.16
tls,1993,2.14
tls,1994,2.1
tls,1995,2.04
tls,1996,1.93
tls,1997,1.82
tls,1998,1.74
tls,1999,2.04
tls,2000,2.35
tls,2001,2.22
tls,2002,2.51
tls,2003,1.83
tls,2004,1.52
tls,2005,1.25
tls,2006,1.69
tls,2007,1.98
tls,2008,2
tls,2009,1.98
tls,2010,1.7
tls,2011,1.48
tls,2012,1.39
tls,2013,1.16
tls,2014,1.18
tls,2015,1.11
tls,2016,1.02
tls,2017,1.02
tls,2018,1.03
tls,2019,1.12
ton,1991,1.27
ton,1992,1.27
ton,1993,1.26
ton,1994,1.24
ton,1995,1.22
ton,1996,1.22
ton,1997,1.24
ton,1998,1.23
ton,1999,1.22
ton,2000,1.19
ton,2001,1.18
ton,2002,1.12
ton,2003,1.09
ton,2004,1.05
ton,2005,1
ton,2006,1.02
ton,2007,1
ton,2008,0.98
ton,2009,0.97
ton,2010,0.92
ton,2011,0.88
ton,2012,0.85
ton,2013,0.84
ton,2014,0.81
ton,2015,0.78
ton,2016,0.74
ton,2017,0.71
ton,2018,0.69
ton,2019,0.67
tto,1991,3.35
tto,1992,3.8
tto,1993,4.09
tto,1994,3.79
tto,1995,3.91
tto,1996,4.07
tto,1997,4.3
tto,1998,4.21
tto,1999,4.12
tto,2000,4.72
tto,2001,5.24
tto,2002,4.94
tto,2003,4.69
tto,2004,4.46
tto,2005,4.42
tto,2006,4.5
tto,2007,4.59
tto,2008,4.65
tto,2009,4.74
tto,2010,4.95
tto,2011,4.5
tto,2012,4.34
tto,2013,5.3
tto,2014,4.73
tto,2015,5.46
tto,2016,5.36
tto,2017,5.37
tto,2018,5.37
tto,2019,5.36
tun,1991,2.7
tun,1992,2.69
tun,1993,2.68
tun,1994,2.74
tun,1995,2.89
tun,1996,3.01
tun,1997,3.24
tun,1998,3.42
tun,1999,3.65
tun,2000,3.95
tun,2001,4.18
tun,2002,4.46
tun,2003,4.66
tun,2004,4.94
tun,2005,5.24
tun,2006,5.47
tun,2007,5.07
tun,2008,5.81
tun,2009,6.02
tun,2010,6.74
tun,2011,5.84
tun,2012,6.92
tun,2013,7.12
tun,2014,6.92
tun,2015,6.68
tun,2016,6.58
tun,2017,6.38
tun,2018,6.35
tun,2019,6.23
tur,1991,3.88
tur,1992,3.98
tur,1993,4.07
tur,1994,4.17
tur,1995,4.27
tur,1996,4.38
tur,1997,4.49
tur,1998,4.61
tur,1999,4.73
tur,2000,4.85
tur,2001,4.98
tur,2002,5.12
tur,2003,5.26
tur,2004,5.41
tur,2005,5.57
tur,2006,5.68
tur,2007,5.74
tur,2008,5.9
tur,2009,5.68
tur,2010,5.32
tur,2011,5.16
tur,2012,4.99
tur,2013,4.63
tur,2014,4.53
tur,2015,4.42
tur,2016,4.55
tur,2017,4.54
tur,2018,4.46
tur,2019,4.47
tza,1991,1.41
tza,1992,1.41
tza,1993,1.42
tza,1994,1.46
tza,1995,1.57
tza,1996,1.58
tza,1997,1.66
tza,1998,1.67
tza,1999,1.69
tza,2000,1.7
tza,2001,1.71
tza,2002,1.68
tza,2003,1.64
tza,2004,1.61
tza,2005,1.6
tza,2006,1.61
tza,2007,1.57
tza,2008,1.64
tza,2009,1.62
tza,2010,1.69
tza,2011,1.73
tza,2012,1.97
tza,2013,2.3
tza,2014,2.65
tza,2015,2.67
tza,2016,2.74
tza,2017,2.79
tza,2018,2.76
tza,2019,2.81
uga,1991,0.27
uga,1992,0.27
uga,1993,0.26
uga,1994,0.26
uga,1995,0.26
uga,1996,0.26
uga,1997,0.26
uga,1998,0.26
uga,1999,0.26
uga,2000,0.26
uga,2001,0.26
uga,2002,0.27
uga,2003,0.3
uga,2004,0.41
uga,2005,0.53
uga,2006,0.7
uga,2007,0.93
uga,2008,1.25
uga,2009,1.8
uga,2010,2.26
uga,2011,2.52
uga,2012,3.3
uga,2013,3.56
uga,2014,3.79
uga,2015,3.84
uga,2016,4.06
uga,2017,4.12
uga,2018,4.13
uga,2019,4.21
ukr,1991,0.17
ukr,1992,0.2
ukr,1993,0.22
ukr,1994,0.27
ukr,1995,0.32
ukr,1996,0.38
ukr,1997,0.5
ukr,1998,0.52
ukr,1999,0.51
ukr,2000,0.58
ukr,2001,0.58
ukr,2002,0.59
ukr,2003,0.64
ukr,2004,0.64
ukr,2005,0.7
ukr,2006,0.75
ukr,2007,0.79
ukr,2008,0.86
ukr,2009,1.01
ukr,2010,1.03
ukr,2011,1.07
ukr,2012,1.04
ukr,2013,1.02
ukr,2014,1.25
ukr,2015,1.23
ukr,2016,1.16
ukr,2017,0.88
ukr,2018,0.9
ukr,2019,0.77
ury,1991,4.41
ury,1992,4.44
ury,1993,4.45
ury,1994,4.48
ury,1995,4.41
ury,1996,4.41
ury,1997,4.42
ury,1998,4.46
ury,1999,3.92
ury,2000,3.7
ury,2001,3.94
ury,2002,3.7
ury,2003,3.42
ury,2004,3.53
ury,2005,3.94
ury,2006,4.75
ury,2007,4.81
ury,2008,4.88
ury,2009,4.84
ury,2010,4.84
ury,2011,5.18
ury,2012,4.7
ury,2013,4.86
ury,2014,4.42
ury,2015,4.18
ury,2016,4.12
ury,2017,4.06
ury,2018,3.75
ury,2019,3.83
usa,1991,3.57
usa,1992,3.43
usa,1993,3.48
usa,1994,3.52
usa,1995,3.42
usa,1996,3.36
usa,1997,3.29
usa,1998,3.17
usa,1999,3.05
usa,2000,3.01
usa,2001,2.97
usa,2002,2.91
usa,2003,2.97
usa,2004,2.97
usa,2005,2.91
usa,2006,2.88
usa,2007,2.79
usa,2008,2.69
usa,2009,2.7
usa,2010,2.65
usa,2011,2.55
usa,2012,2.51
usa,2013,2.44
usa,2014,2.38
usa,2015,2.36
usa,2016,2.34
usa,2017,2.28
usa,2018,2.28
usa,2019,2.2
uzb,1991,0
uzb,1992,0
uzb,1993,0
uzb,1994,0
uzb,1995,0
uzb,1996,0
uzb,1997,0
uzb,1998,0
uzb,1999,0
uzb,2000,0
uzb,2001,0
uzb,2002,0
uzb,2003,0
uzb,2004,0
uzb,2005,0
uzb,2006,0
uzb,2007,0.01
uzb,2008,0.01
uzb,2009,0.01
uzb,2010,0
uzb,2011,0
uzb,2012,0
uzb,2013,0
uzb,2014,0
uzb,2015,0.01
uzb,2016,0.01
uzb,2017,0
uzb,2018,0
uzb,2019,0.01
vct,1991,5.56
vct,1992,5.55
vct,1993,5.54
vct,1994,5.55
vct,1995,5.53
vct,1996,5.54
vct,1997,5.53
vct,1998,5.53
vct,1999,5.53
vct,2000,5.53
vct,2001,5.54
vct,2002,5.52
vct,2003,5.49
vct,2004,5.47
vct,2005,5.45
vct,2006,5.42
vct,2007,5.39
vct,2008,5.37
vct,2009,5.36
vct,2010,5.35
vct,2011,5.34
vct,2012,5.31
vct,2013,5.28
vct,2014,5.26
vct,2015,5.22
vct,2016,5.19
vct,2017,5.15
vct,2018,5.11
vct,2019,5.07
ven,1991,6.67
ven,1992,6.63
ven,1993,6.49
ven,1994,6.45
ven,1995,5.67
ven,1996,4.93
ven,1997,5.07
ven,1998,5.04
ven,1999,5.2
ven,2000,5.1
ven,2001,6.62
ven,2002,5.53
ven,2003,5.08
ven,2004,4.8
ven,2005,4.94
ven,2006,4.57
ven,2007,4.19
ven,2008,3.82
ven,2009,3.81
ven,2010,3.47
ven,2011,3.41
ven,2012,3.31
ven,2013,3.05
ven,2014,2.73
ven,2015,2.46
ven,2016,2.16
ven,2017,1.87
ven,2018,1.6
ven,2019,1.4
vir,1991,3.79
vir,1992,3.79
vir,1993,3.79
vir,1994,3.78
vir,1995,3.77
vir,1996,3.77
vir,1997,3.77
vir,1998,3.77
vir,1999,3.76
vir,2000,3.75
vir,2001,3.75
vir,2002,3.74
vir,2003,3.74
vir,2004,3.74
vir,2005,3.72
vir,2006,3.71
vir,2007,3.69
vir,2008,3.71
vir,2009,3.69
vir,2010,3.66
vir,2011,3.65
vir,2012,3.53
vir,2013,3.5
vir,2014,3.48
vir,2015,3.45
vir,2016,3.42
vir,2017,3.39
vir,2018,3.36
vir,2019,3.34
vnm,1991,1.45
vnm,1992,1.36
vnm,1993,1.28
vnm,1994,1.07
vnm,1995,0.78
vnm,1996,0.72
vnm,1997,0.16
vnm,1998,0.04
vnm,1999,0.12
vnm,2000,0.21
vnm,2001,0.31
vnm,2002,0.39
vnm,2003,0.35
vnm,2004,0.51
vnm,2005,0.8
vnm,2006,1.27
vnm,2007,1.99
vnm,2008,3.11
vnm,2009,4.79
vnm,2010,3.44
vnm,2011,2.89
vnm,2012,2.7
vnm,2013,2.49
vnm,2014,2.09
vnm,2015,2.9
vnm,2016,2.83
vnm,2017,2.03
vnm,2018,2.14
vnm,2019,2
vut,1991,2.11
vut,1992,2.11
vut,1993,2.13
vut,1994,2.09
vut,1995,2.09
vut,1996,2.11
vut,1997,1.99
vut,1998,1.94
vut,1999,1.94
vut,2000,1.84
vut,2001,1.86
vut,2002,1.89
vut,2003,1.89
vut,2004,1.87
vut,2005,1.84
vut,2006,1.74
vut,2007,1.68
vut,2008,1.56
vut,2009,1.47
vut,2010,0.72
vut,2011,0.68
vut,2012,0.58
vut,2013,0.51
vut,2014,0.47
vut,2015,0.47
vut,2016,0.45
vut,2017,0.43
vut,2018,0.41
vut,2019,0.39
wsm,1991,8
wsm,1992,8.12
wsm,1993,8.08
wsm,1994,8.06
wsm,1995,7.9
wsm,1996,7.73
wsm,1997,7.64
wsm,1998,7.66
wsm,1999,7.62
wsm,2000,7.43
wsm,2001,7.18
wsm,2002,6.97
wsm,2003,6.73
wsm,2004,6.5
wsm,2005,6.28
wsm,2006,6.1
wsm,2007,5.8
wsm,2008,5.56
wsm,2009,5.49
wsm,2010,5.32
wsm,2011,5.03
wsm,2012,4.92
wsm,2013,4.56
wsm,2014,4.24
wsm,2015,3.86
wsm,2016,3.4
wsm,2017,3.02
wsm,2018,2.85
wsm,2019,2.66
yem,1991,6.98
yem,1992,6.99
yem,1993,7.01
yem,1994,7.02
yem,1995,6.96
yem,1996,6.95
yem,1997,6.98
yem,1998,7.03
yem,1999,6.98
yem,2000,6.94
yem,2001,6.98
yem,2002,7.01
yem,2003,6.98
yem,2004,6.93
yem,2005,6.91
yem,2006,6.96
yem,2007,7.02
yem,2008,6.94
yem,2009,6.99
yem,2010,6.88
yem,2011,6.93
yem,2012,6.95
yem,2013,6.95
yem,2014,6.96
yem,2015,7.02
yem,2016,7
yem,2017,7.02
yem,2018,7.07
yem,2019,7.02
zaf,1991,6.39
zaf,1992,6.51
zaf,1993,6.6
zaf,1994,6.71
zaf,1995,6.93
zaf,1996,6.99
zaf,1997,7.1
zaf,1998,7.27
zaf,1999,7.45
zaf,2000,7.58
zaf,2001,7.68
zaf,2002,7.77
zaf,2003,7.83
zaf,2004,7.89
zaf,2005,7.84
zaf,2006,8.39
zaf,2007,7.49
zaf,2008,5.69
zaf,2009,5.44
zaf,2010,5.55
zaf,2011,5.55
zaf,2012,5.33
zaf,2013,5.34
zaf,2014,5.3
zaf,2015,5.16
zaf,2016,5.53
zaf,2017,5.55
zaf,2018,5.25
zaf,2019,5.67
zmb,1991,0.22
zmb,1992,0.23
zmb,1993,0.26
zmb,1994,0.26
zmb,1995,0.27
zmb,1996,0.28
zmb,1997,0.29
zmb,1998,0.32
zmb,1999,0.35
zmb,2000,0.4
zmb,2001,0.49
zmb,2002,0.59
zmb,2003,0.72
zmb,2004,0.84
zmb,2005,1.01
zmb,2006,0.68
zmb,2007,0.46
zmb,2008,0.31
zmb,2009,0.29
zmb,2010,0.31
zmb,2011,0.29
zmb,2012,0.28
zmb,2013,0.27
zmb,2014,0.26
zmb,2015,0.25
zmb,2016,0.25
zmb,2017,0.25
zmb,2018,0.25
zmb,2019,0.23
zwe,1991,0.31
zwe,1992,0.28
zwe,1993,0.34
zwe,1994,0.34
zwe,1995,0.39
zwe,1996,0.45
zwe,1997,0.52
zwe,1998,0.45
zwe,1999,0.39
zwe,2000,0.36
zwe,2001,0.43
zwe,2002,0.46
zwe,2003,0.47
zwe,2004,0.44
zwe,2005,0.47
zwe,2006,0.55
zwe,2007,0.62
zwe,2008,0.73
zwe,2009,0.62
zwe,2010,0.55
zwe,2011,0.49
zwe,2012,0.49
zwe,2013,0.5
zwe,2014,0.48
zwe,2015,0.49
zwe,2016,0.5
zwe,2017,0.47
zwe,2018,0.44
zwe,2019,0.4
