geo,time,ny_gns_ictr_gn_zs
sxm,2011,8.32087
sxm,2012,18.24082
sxm,2013,15.83251
sxm,2014,15.0639
sxm,2015,19.13859
sxm,2016,17.50745
sxm,2017,26.10629
sxm,2018,46.27895
syc,1976,30.53074
syc,1977,46.4409
syc,1978,49.32615
syc,1979,28.12444
syc,1980,33.58689
syc,1981,22.9886
syc,1982,10.92155
syc,1983,18.0192
syc,1984,30.6942
syc,1985,33.52584
syc,1986,32.64361
syc,1987,35.96455
syc,1988,36.4181
syc,1989,29.57734
syc,1990,22.49354
syc,1991,20.83349
syc,1992,19.87497
syc,1993,19.90495
syc,1994,25.18954
syc,1995,21.44329
syc,1996,29.55173
syc,1997,20.61361
syc,1998,17.553
syc,1999,24.18699
syc,2000,19.47228
syc,2001,18.47419
syc,2002,20.61609
syc,2003,18.92874
syc,2006,22.37354
syc,2007,19.5429
syc,2008,8.10511
syc,2009,13.37738
syc,2010,18.54206
syc,2011,10.08946
syc,2012,12.5392
syc,2013,24.79067
syc,2014,19.54154
syc,2015,18.92676
syc,2016,15.29538
syc,2017,14.44885
syc,2018,13.78943
syc,2019,13.29291
syc,2020,19.07693
syr,2000,17.24928
syr,2001,20.71753
syr,2002,22.10931
syr,2003,19.93844
syr,2004,18.89271
syr,2005,18.53466
syr,2006,20.21728
syr,2007,16.90231
syr,2008,12.78395
syr,2009,11.37145
syr,2010,15.68893
tcd,1977,23.11221
tcd,1978,22.87803
tcd,1982,8.11338
tcd,1983,13.26129
tcd,1984,7.38532
tcd,1985,3.87233
tcd,1986,5.40701
tcd,1987,10.86073
tcd,1988,13.45258
tcd,1989,9.20956
tcd,1990,2.34624
tcd,1991,7.31097
tcd,1992,6.89444
tcd,1993,4.7855
tcd,1994,13.49507
tgo,1974,60.33076
tgo,1975,23.44024
tgo,1976,31.24137
tgo,1977,27.52708
tgo,1978,44.49952
tgo,1979,30.18204
tgo,1980,28.22029
tgo,1981,20.71938
tgo,1982,16.95021
tgo,1983,23.50817
tgo,1984,18.73526
tgo,1985,13.87849
tgo,1986,14.09215
tgo,1987,13.21646
tgo,1988,13.22102
tgo,1989,13.33167
tgo,1990,21.3516
tgo,1991,14.27856
tgo,1992,10.37371
tgo,1993,2.82246
tgo,1994,15.03895
tgo,1995,17.33088
tgo,1996,12.11792
tgo,1997,5.25892
tgo,1998,7.09944
tgo,1999,5.4144
tgo,2000,13.81006
tgo,2001,12.23351
tgo,2002,16.35545
tgo,2003,17.74577
tgo,2004,17.64723
tgo,2005,12.8247
tgo,2006,12.12464
tgo,2007,11.15895
tgo,2008,12.94544
tgo,2009,15.94747
tgo,2010,15.86621
tgo,2011,16.89416
tgo,2012,15.69495
tgo,2013,16.33529
tgo,2014,17.71229
tgo,2015,20.50645
tgo,2016,14.62474
tgo,2017,17.04593
tgo,2018,15.46875
tgo,2019,19.71483
tgo,2020,22.46883
tha,1975,20.56116
tha,1976,20.50984
tha,1977,21.95327
tha,1978,23.90635
tha,1979,22.25406
tha,1980,22.276
tha,1981,21.18773
tha,1982,22.65138
tha,1983,22.15276
tha,1984,22.70263
tha,1985,23.39957
tha,1986,24.89037
tha,1987,27.78722
tha,1988,32.52648
tha,1989,34.48884
tha,1990,33.45054
tha,1991,35.11345
tha,1992,34.4533
tha,1993,36.55469
tha,1994,36.45259
tha,1995,36.50854
tha,1996,35.49747
tha,1997,33.24521
tha,1998,33.02553
tha,1999,31.4185
tha,2000,31.40124
tha,2001,29.03757
tha,2002,29.12789
tha,2003,29.16592
tha,2004,29.16672
tha,2005,29.56676
tha,2006,31.62071
tha,2007,33.38605
tha,2008,31.8226
tha,2009,30.33715
tha,2010,30.923
tha,2011,32.21085
tha,2012,30.32057
tha,2013,29.07942
tha,2014,28.97588
tha,2015,29.56918
tha,2016,31.55895
tha,2017,33.44051
tha,2018,33.27217
tha,2019,32.92117
tha,2020,28.56464
tjk,2002,19.02421
tjk,2003,18.48387
tjk,2004,12.93729
tjk,2005,19.7335
tjk,2006,30.30388
tjk,2007,13.31435
tjk,2008,17.6579
tjk,2009,11.70632
tjk,2010,9.53314
tjk,2011,11.88242
tjk,2012,8.99799
tjk,2013,9.00853
tjk,2014,13.08058
tjk,2015,35.17765
tjk,2016,27.95077
tjk,2017,26.62202
tjk,2018,29.87031
tjk,2019,31.42057
tjk,2020,24.54661
tls,2006,55.5373
tls,2007,61.72552
tls,2008,74.11614
tls,2009,63.01611
tls,2010,68.2718
tls,2011,75.76312
tls,2012,68.55673
tls,2013,61.74652
tls,2014,45.94076
tls,2015,39.06254
tls,2016,15.54118
tls,2017,15.01488
tls,2018,10.83825
tls,2019,22.16928
tls,2020,8.36853
ton,1981,16.89781
ton,1982,37.98428
ton,1983,31.81765
ton,1984,23.92441
ton,1985,18.77384
ton,1986,22.24662
ton,1987,25.65717
ton,1988,10.67673
ton,1989,18.83931
ton,1990,25.57665
ton,1991,8.97014
ton,1992,20.43324
ton,1993,20.63527
ton,1994,13.06106
ton,2001,19.22275
ton,2002,18.94714
ton,2003,15.18424
ton,2004,16.77938
ton,2005,12.61394
ton,2006,15.07197
ton,2007,10.92448
ton,2008,8.40442
ton,2009,7.67684
ton,2010,10.94167
ton,2011,15.91162
ton,2012,20.05746
ton,2013,15.10685
ton,2014,14.97393
ton,2015,8.80533
ton,2016,13.63714
ton,2017,20.01676
ton,2018,17.43532
ton,2019,23.70295
ton,2020,14.40243
tun,1976,26.96698
tun,1977,23.32356
tun,1978,24.48132
tun,1979,28.47897
tun,1980,26.20855
tun,1981,25.88777
tun,1982,23.4641
tun,1983,27.54918
tun,1984,26.52799
tun,1985,24.70261
tun,1986,20.23395
tun,1987,24.09066
tun,1988,23.93603
tun,1989,24.00347
tun,1990,24.23927
tun,1991,23.22388
tun,1992,22.93784
tun,1993,20.91232
tun,1994,22.40543
tun,1995,21.34807
tun,1996,23.86877
tun,1997,22.65276
tun,1998,22.77592
tun,1999,23.67168
tun,2000,23.19006
tun,2001,23.01959
tun,2002,21.16091
tun,2003,21.09533
tun,2004,22.00139
tun,2005,21.30412
tun,2006,22.18266
tun,2007,21.8823
tun,2008,22.46364
tun,2009,22.03392
tun,2010,22.43178
tun,2011,17.2724
tun,2012,17.59798
tun,2013,15.54579
tun,2014,15.39221
tun,2015,12.97661
tun,2016,11.45839
tun,2017,10.71336
tun,2018,11.48495
tur,1974,32.28763
tur,1975,33.00751
tur,1976,34.30705
tur,1977,32.11787
tur,1978,31.16069
tur,1979,34.08285
tur,1980,29.30214
tur,1981,33.18609
tur,1982,32.60633
tur,1983,29.51309
tur,1984,30.15503
tur,1985,35.646
tur,1986,39.37716
tur,1987,24.76453
tur,1988,29.23501
tur,1989,26.65525
tur,1990,22.05812
tur,1991,18.90843
tur,1992,18.67356
tur,1993,18.80439
tur,1994,18.65596
tur,1995,19.98342
tur,1996,22.15787
tur,1997,20.82342
tur,1998,26.01235
tur,1999,22.1253
tur,2000,21.72082
tur,2001,22.06699
tur,2002,22.8864
tur,2003,21.0251
tur,2004,22.617
tur,2005,23.89378
tur,2006,24.89423
tur,2007,24.13464
tur,2008,24.86572
tur,2009,22.21165
tur,2010,21.98196
tur,2011,23.22802
tur,2012,23.55667
tur,2013,24.12884
tur,2014,25.11954
tur,2015,25.49943
tur,2016,25.24671
tur,2017,26.35377
tur,2018,28.12238
tur,2019,26.50002
tur,2020,27.20959
tza,1990,8.62894
tza,1991,5.37258
tza,1992,7.22459
tza,1993,5.23218
tza,1994,3.53584
tza,1995,9.9141
tza,1996,11.10469
tza,1997,11.18053
tza,1998,18.86994
tza,1999,15.4745
tza,2000,17.21052
tza,2001,17.47866
tza,2002,20.69095
tza,2003,22.78392
tza,2004,25.47044
tza,2005,25.66321
tza,2006,27.45294
tza,2007,26.6923
tza,2008,29.58431
tza,2009,29.55488
tza,2010,25.53175
tza,2011,23.00695
tza,2012,26.19866
tza,2013,27.44076
tza,2014,28.20657
tza,2015,25.81428
tza,2016,28.63198
tza,2017,31.24729
tza,2018,31.88335
tza,2019,35.18067
tza,2020,34.1947
uga,1982,3.71885
uga,1983,5.10943
uga,1984,7.46155
uga,1985,5.7489
uga,1986,5.17958
uga,1987,3.10335
uga,1988,4.3209
uga,1989,5.66296
uga,1990,4.62379
uga,1991,7.51793
uga,1992,13.4971
uga,1993,16.25855
uga,1994,19.15749
uga,1995,15.18672
uga,1996,22.00104
uga,1997,24.29378
uga,1998,18.88574
uga,1999,17.62345
uga,2000,14.61046
uga,2001,15.02868
uga,2002,16.98419
uga,2003,18.18123
uga,2004,21.52774
uga,2005,21.47652
uga,2006,17.96883
uga,2007,17.13393
uga,2008,22.7898
uga,2009,17.98903
uga,2010,19.00655
uga,2011,16.84867
uga,2012,18.94232
uga,2013,22.98123
uga,2014,25.72912
uga,2015,16.90706
uga,2016,24.62645
uga,2017,24.16609
uga,2018,21.94477
uga,2019,23.28778
uga,2020,22.58857
ukr,1994,32.57518
ukr,1995,23.68402
ukr,1996,20.23823
ukr,1997,19.03219
ukr,1998,18.71995
ukr,1999,23.088
ukr,2000,22.34987
ukr,2001,23.03862
ukr,2002,25.11073
ukr,2003,25.09796
ukr,2004,29.19983
ukr,2005,22.98447
ukr,2006,20.47452
ukr,2007,21.15635
ukr,2008,17.09677
ukr,2009,12.78236
ukr,2010,14.48262
ukr,2011,12.32879
ukr,2012,12.43355
ukr,2013,8.00336
ukr,2014,10.01614
ukr,2015,20.59675
ukr,2016,19.52954
ukr,2017,16.62228
ukr,2018,13.49089
ukr,2019,12.13423
ukr,2020,11.35029
ury,1978,19.2781
ury,1979,19.15423
ury,1980,8.39505
ury,1981,17.09624
ury,1982,15.21073
ury,1983,11.57679
ury,1984,10.82925
ury,1985,10.62141
ury,1986,13.23845
ury,1987,13.28992
ury,1988,15.88386
ury,1989,14.22686
ury,1990,14.61935
ury,1991,16.35108
ury,1992,14.90044
ury,1993,14.17351
ury,1994,13.91259
ury,1995,14.34893
ury,1996,14.26651
ury,1997,13.6737
ury,1998,14.05919
ury,1999,12.02546
ury,2000,11.00166
ury,2001,11.48136
ury,2002,15.29741
ury,2003,15.55935
ury,2004,17.478
ury,2005,18.09962
ury,2006,16.87544
ury,2007,17.25262
ury,2008,16.39823
ury,2009,18.18199
ury,2010,17.67151
ury,2011,18.01792
ury,2012,13.43025
ury,2013,15.02426
ury,2014,13.68802
ury,2015,15.5815
ury,2016,19.15408
ury,2017,16.83902
ury,2018,15.27517
ury,2019,16.8189
ury,2020,17.28923
usa,1970,21.53833
usa,1971,21.51375
usa,1972,22.08469
usa,1973,23.67835
usa,1974,22.56576
usa,1975,20.9196
usa,1976,21.50831
usa,1977,22.1992
usa,1978,23.44586
usa,1979,23.63807
usa,1980,22.27698
usa,1981,23.39228
usa,1982,21.60532
usa,1983,19.9014
usa,1984,21.93527
usa,1985,20.49765
usa,1986,19.22137
usa,1987,19.72386
usa,1988,20.5543
usa,1989,19.89888
usa,1990,18.94942
usa,1991,18.99938
usa,1992,17.91467
usa,1993,17.35927
usa,1994,18.14329
usa,1995,18.90882
usa,1996,19.7045
usa,1997,20.80374
usa,1998,21.20769
usa,1999,20.78787
usa,2000,20.53258
usa,2001,19.32952
usa,2002,18.13676
usa,2003,17.27304
usa,2004,17.55311
usa,2005,17.91321
usa,2006,18.81866
usa,2007,17.28556
usa,2008,15.07255
usa,2009,13.8714
usa,2010,15.17219
usa,2011,16.0038
usa,2012,18.12624
usa,2013,18.6408
usa,2014,19.63509
usa,2015,19.75042
usa,2016,18.66929
usa,2017,19.17634
usa,2018,19.32236
usa,2019,19.2473
usa,2020,18.94715
uzb,2010,31.17879
uzb,2011,33.02838
uzb,2012,32.29901
uzb,2013,29.00365
uzb,2014,29.88876
uzb,2015,25.37372
uzb,2016,24.14
uzb,2017,31.53859
uzb,2018,34.61568
uzb,2019,34.34889
uzb,2020,33.43622
ven,1970,25.60101
ven,1971,24.98673
ven,1972,23.91736
ven,1973,27.04859
ven,1974,40.18233
ven,1975,30.87465
ven,1976,27.0448
ven,1977,25.00903
ven,1978,19.65154
ven,1979,23.68936
ven,1980,24.11507
ven,1981,19.80091
ven,1982,12.39163
ven,1983,4.28637
ven,1984,28.21561
ven,1985,27.16457
ven,1986,20.17645
ven,1987,24.81813
ven,1988,21.00923
ven,1989,23.55763
ven,1990,30.0287
ven,1991,24.74382
ven,1992,20.80497
ven,1993,18.21166
ven,1994,22.57821
ven,1995,24.11557
ven,1996,32.49185
ven,1997,32.90698
ven,1998,26.67804
ven,1999,29.14201
ven,2000,34.88191
ven,2001,29.57055
ven,2002,31.24643
ven,2003,30.5543
ven,2004,36.80285
ven,2005,41.26327
ven,2006,40.92807
ven,2007,36.74873
ven,2008,36.48175
ven,2009,22.59628
ven,2010,31.8256
ven,2011,31.33385
ven,2012,26.32479
ven,2013,19.64962
ven,2014,9.04105
vnm,1996,21.38374
vnm,1997,22.15027
vnm,1998,23.88608
vnm,1999,27.36741
vnm,2000,31.70195
vnm,2001,31.72641
vnm,2002,33.06497
vnm,2003,32.00212
vnm,2004,34.10533
vnm,2005,33.69357
vnm,2006,34.06267
vnm,2007,32.75887
vnm,2008,28.75607
vnm,2009,28.74074
vnm,2010,31.64125
vnm,2011,31.18344
vnm,2012,32.12105
vnm,2013,30.96339
vnm,2014,29.75197
vnm,2015,24.86601
vnm,2016,23.57195
vnm,2017,23.45478
vnm,2018,24.71258
vnm,2019,24.03339
vnm,2020,24.57591
vut,1983,17.7499
vut,1984,26.31092
vut,1985,17.22611
vut,1986,14.85469
vut,1987,22.88276
vut,1988,16.65154
vut,1989,21.01088
vut,1990,27.02723
vut,1991,24.2154
vut,1992,17.59237
vut,1993,18.41879
vut,1994,16.99603
vut,1995,16.2197
vut,1996,6.40069
vut,1997,17.32465
vut,1998,0.30634
vut,1999,0.31558
vut,2000,6.39293
vut,2001,8.38634
vut,2002,13.00414
vut,2003,13.22489
vut,2004,16.82481
vut,2005,19.3333
vut,2006,25.22686
vut,2007,23.58971
vut,2008,32.27786
vut,2009,23.64624
vut,2010,18.3858
vut,2011,19.33191
vut,2012,15.5573
vut,2013,19.5363
vut,2014,28.93763
vut,2015,38.22218
vut,2016,35.28587
vut,2017,26.17409
vut,2018,38.28136
vut,2019,44.20409
vut,2020,40.47312
zaf,1960,25.60386
zaf,1961,26.13741
zaf,1962,26.85391
zaf,1963,29.10769
zaf,1964,27.76533
zaf,1965,28.36261
zaf,1966,28.6788
zaf,1967,30.72479
zaf,1968,29.07498
zaf,1969,28.91504
zaf,1970,26.69137
zaf,1971,25.06759
zaf,1972,26.50163
zaf,1973,30.78095
zaf,1974,33.04485
zaf,1975,27.35275
zaf,1976,26.41615
zaf,1977,26.91353
zaf,1978,27.96765
zaf,1979,29.75363
zaf,1980,33.70956
zaf,1981,29.11597
zaf,1982,25.41976
zaf,1983,24.42879
zaf,1984,22.98449
zaf,1985,23.31375
zaf,1986,22.12547
zaf,1987,20.33261
zaf,1988,20.28215
zaf,1989,21.0293
zaf,1990,16.7392
zaf,1991,16.91663
zaf,1992,16.31196
zaf,1993,16.10956
zaf,1994,15.61772
zaf,1995,17.00762
zaf,1996,15.97215
zaf,1997,15.16113
zaf,1998,15.0826
zaf,1999,14.72529
zaf,2000,15.42981
zaf,2001,15.17875
zaf,2002,18.3426
zaf,2003,18.82606
zaf,2004,17.27235
zaf,2005,18.00613
zaf,2006,18.41791
zaf,2007,17.52085
zaf,2008,16.79884
zaf,2009,17.73385
zaf,2010,17.48302
zaf,2011,16.4878
zaf,2012,13.84424
zaf,2013,14.18066
zaf,2014,14.02971
zaf,2015,14.62401
zaf,2016,14.66364
zaf,2017,14.64988
zaf,2018,13.95434
zaf,2019,13.81048
zaf,2020,14.89885
zmb,2010,33.69999
zmb,2011,32.26133
zmb,2012,36.08585
zmb,2013,34.35823
zmb,2014,32.97359
zmb,2015,34.3665
zmb,2016,31.40996
zmb,2017,37.93383
zmb,2018,42.48266
zmb,2019,40.41592
zmb,2020,46.52541
zwe,1977,16.59372
zwe,1978,10.59311
zwe,1979,7.10943
zwe,1980,10.75917
zwe,1981,11.19203
zwe,1982,9.18199
zwe,1983,6.30188
zwe,1984,16.48415
zwe,1985,16.71522
zwe,1986,18.85782
zwe,1987,15.87634
zwe,1988,20.42903
zwe,1989,15.28753
zwe,1990,16.12634
zwe,1991,13.96007
zwe,1992,11.4882
zwe,1993,21.20611
zwe,1994,18.89974
zwe,2009,0.8805
zwe,2010,5.38024
zwe,2011,9.41808
zwe,2012,-3.49812
zwe,2013,2.83675
zwe,2014,4.8046
zwe,2015,-0.10984
zwe,2016,5.60691
zwe,2017,7.00583
zwe,2018,2.39885
zwe,2019,12.0729
zwe,2020,12.88705
