geo,time,sp_dyn_imrt_in
nga,1972,159
nga,1973,154
nga,1974,149
nga,1975,144.1
nga,1976,139.5
nga,1977,135.3
nga,1978,131.5
nga,1979,128.6
nga,1980,126.2
nga,1981,124.5
nga,1982,123.5
nga,1983,123
nga,1984,123.1
nga,1985,123.4
nga,1986,123.9
nga,1987,124.4
nga,1988,124.7
nga,1989,124.8
nga,1990,124.6
nga,1991,124.3
nga,1992,123.9
nga,1993,123.3
nga,1994,122.5
nga,1995,121.4
nga,1996,119.9
nga,1997,117.9
nga,1998,115.4
nga,1999,112.7
nga,2000,109.8
nga,2001,106.8
nga,2002,103.8
nga,2003,100.8
nga,2004,97.8
nga,2005,95
nga,2006,92.3
nga,2007,89.8
nga,2008,87.7
nga,2009,85.9
nga,2010,84.3
nga,2011,83
nga,2012,81.9
nga,2013,81
nga,2014,80.1
nga,2015,79.3
nga,2016,78.3
nga,2017,77.1
nga,2018,75.7
nga,2019,74
nga,2020,72.2
nic,1960,132.9
nic,1961,131.6
nic,1962,130.4
nic,1963,129.2
nic,1964,127.8
nic,1965,126.4
nic,1966,124.8
nic,1967,123
nic,1968,121
nic,1969,119
nic,1970,116.7
nic,1971,114.2
nic,1972,119.4
nic,1973,108.1
nic,1974,104.3
nic,1975,100.2
nic,1976,95.7
nic,1977,91
nic,1978,86.4
nic,1979,81.7
nic,1980,77.3
nic,1981,73.2
nic,1982,69.5
nic,1983,66.2
nic,1984,63.2
nic,1985,60.7
nic,1986,58.5
nic,1987,56.5
nic,1988,54.6
nic,1989,52.7
nic,1990,50.7
nic,1991,48.8
nic,1992,46.7
nic,1993,44.6
nic,1994,42.5
nic,1995,40.4
nic,1996,38.4
nic,1997,36.5
nic,1998,37.3
nic,1999,33
nic,2000,31.4
nic,2001,29.9
nic,2002,28.5
nic,2003,27.2
nic,2004,26
nic,2005,24.9
nic,2006,23.9
nic,2007,22.9
nic,2008,22
nic,2009,21.1
nic,2010,20.3
nic,2011,19.5
nic,2012,18.7
nic,2013,18
nic,2014,17.3
nic,2015,16.6
nic,2016,16
nic,2017,15.4
nic,2018,14.8
nic,2019,14.3
nic,2020,13.8
nld,1960,16.4
nld,1961,16
nld,1962,15.6
nld,1963,15.2
nld,1964,14.9
nld,1965,14.5
nld,1966,14.2
nld,1967,13.8
nld,1968,13.4
nld,1969,13
nld,1970,12.6
nld,1971,12.2
nld,1972,11.7
nld,1973,11.3
nld,1974,10.9
nld,1975,10.5
nld,1976,10.1
nld,1977,9.7
nld,1978,9.3
nld,1979,9
nld,1980,8.8
nld,1981,8.5
nld,1982,8.4
nld,1983,8.2
nld,1984,8.1
nld,1985,7.9
nld,1986,7.7
nld,1987,7.5
nld,1988,7.3
nld,1989,7
nld,1990,6.8
nld,1991,6.6
nld,1992,6.3
nld,1993,6.1
nld,1994,5.9
nld,1995,5.7
nld,1996,5.5
nld,1997,5.4
nld,1998,5.3
nld,1999,5.2
nld,2000,5.1
nld,2001,5
nld,2002,4.9
nld,2003,4.8
nld,2004,4.6
nld,2005,4.4
nld,2006,4.3
nld,2007,4.1
nld,2008,4
nld,2009,3.8
nld,2010,3.7
nld,2011,3.6
nld,2012,3.6
nld,2013,3.5
nld,2014,3.5
nld,2015,3.4
nld,2016,3.4
nld,2017,3.5
nld,2018,3.5
nld,2019,3.5
nld,2020,3.6
nor,1960,18.4
nor,1961,17.9
nor,1962,17.5
nor,1963,17.1
nor,1964,16.6
nor,1965,16
nor,1966,15.4
nor,1967,14.8
nor,1968,14.2
nor,1969,13.7
nor,1970,13.2
nor,1971,12.7
nor,1972,12.1
nor,1973,11.6
nor,1974,11
nor,1975,10.5
nor,1976,9.9
nor,1977,9.3
nor,1978,8.8
nor,1979,8.4
nor,1980,8.2
nor,1981,8
nor,1982,8
nor,1983,8.1
nor,1984,8.2
nor,1985,8.3
nor,1986,8.3
nor,1987,8.2
nor,1988,8
nor,1989,7.6
nor,1990,7
nor,1991,6.4
nor,1992,5.9
nor,1993,5.4
nor,1994,4.9
nor,1995,4.6
nor,1996,4.4
nor,1997,4.3
nor,1998,4.1
nor,1999,4
nor,2000,3.9
nor,2001,3.8
nor,2002,3.7
nor,2003,3.6
nor,2004,3.4
nor,2005,3.3
nor,2006,3.2
nor,2007,3
nor,2008,2.9
nor,2009,2.8
nor,2010,2.7
nor,2011,2.5
nor,2012,2.5
nor,2013,2.4
nor,2014,2.3
nor,2015,2.2
nor,2016,2.1
nor,2017,2.1
nor,2018,2
nor,2019,1.9
nor,2020,1.8
npl,1960,218.2
npl,1961,215.5
npl,1962,212.3
npl,1963,208.5
npl,1964,204.2
npl,1965,199.7
npl,1966,195
npl,1967,190.4
npl,1968,185.9
npl,1969,181.5
npl,1970,177.5
npl,1971,173.6
npl,1972,169.9
npl,1973,166.2
npl,1974,162.6
npl,1975,158.9
npl,1976,155.3
npl,1977,151.5
npl,1978,147.5
npl,1979,143.5
npl,1980,139.4
npl,1981,135.3
npl,1982,131.2
npl,1983,127
npl,1984,122.8
npl,1985,118.6
npl,1986,114.4
npl,1987,110.1
npl,1988,105.6
npl,1989,101.1
npl,1990,96.5
npl,1991,92.1
npl,1992,87.7
npl,1993,83.5
npl,1994,79.5
npl,1995,75.7
npl,1996,72
npl,1997,68.5
npl,1998,65.1
npl,1999,61.8
npl,2000,58.7
npl,2001,55.8
npl,2002,53.1
npl,2003,50.6
npl,2004,48.2
npl,2005,45.9
npl,2006,43.8
npl,2007,41.9
npl,2008,40.1
npl,2009,38.3
npl,2010,36.6
npl,2011,35
npl,2012,33.5
npl,2013,32
npl,2014,30.5
npl,2015,29.2
npl,2016,27.8
npl,2017,26.6
npl,2018,25.5
npl,2019,24.5
npl,2020,23.6
nru,1985,62.9
nru,1986,60.4
nru,1987,57.9
nru,1988,55.5
nru,1989,53.3
nru,1990,51.1
nru,1991,48.9
nru,1992,46.8
nru,1993,44.8
nru,1994,42.9
nru,1995,41.2
nru,1996,39.5
nru,1997,38
nru,1998,36.6
nru,1999,35.4
nru,2000,34.3
nru,2001,33.3
nru,2002,32.6
nru,2003,32
nru,2004,31.6
nru,2005,31.3
nru,2006,31.3
nru,2007,31.3
nru,2008,31.2
nru,2009,31
nru,2010,30.6
nru,2011,30.1
nru,2012,29.5
nru,2013,28.9
nru,2014,28.2
nru,2015,27.4
nru,2016,26.7
nru,2017,26
nru,2018,25.3
nru,2019,24.6
nru,2020,23.8
nzl,1960,22.5
nzl,1961,21.7
nzl,1962,20.9
nzl,1963,20.1
nzl,1964,19.3
nzl,1965,18.7
nzl,1966,18.3
nzl,1967,17.9
nzl,1968,17.5
nzl,1969,17.2
nzl,1970,16.9
nzl,1971,16.5
nzl,1972,16.2
nzl,1973,15.8
nzl,1974,15.4
nzl,1975,14.9
nzl,1976,14.5
nzl,1977,14
nzl,1978,13.5
nzl,1979,13.1
nzl,1980,12.8
nzl,1981,12.4
nzl,1982,12.1
nzl,1983,11.9
nzl,1984,11.6
nzl,1985,11.3
nzl,1986,11
nzl,1987,10.6
nzl,1988,10.1
nzl,1989,9.7
nzl,1990,9.2
nzl,1991,8.7
nzl,1992,8.2
nzl,1993,7.8
nzl,1994,7.5
nzl,1995,7.2
nzl,1996,6.9
nzl,1997,6.7
nzl,1998,6.5
nzl,1999,6.3
nzl,2000,6.1
nzl,2001,5.9
nzl,2002,5.8
nzl,2003,5.7
nzl,2004,5.6
nzl,2005,5.5
nzl,2006,5.4
nzl,2007,5.3
nzl,2008,5.2
nzl,2009,5.2
nzl,2010,5.1
nzl,2011,5
nzl,2012,4.9
nzl,2013,4.8
nzl,2014,4.7
nzl,2015,4.6
nzl,2016,4.4
nzl,2017,4.3
nzl,2018,4.2
nzl,2019,4.1
nzl,2020,3.9
omn,1963,216.9
omn,1964,207
omn,1965,197.3
omn,1966,188
omn,1967,178.9
omn,1968,170.1
omn,1969,161.4
omn,1970,152.8
omn,1971,144.7
omn,1972,137.2
omn,1973,129.5
omn,1974,121.9
omn,1975,114.6
omn,1976,107.4
omn,1977,100.2
omn,1978,92.8
omn,1979,85.8
omn,1980,78.9
omn,1981,72.3
omn,1982,66
omn,1983,60.2
omn,1984,54.9
omn,1985,50
omn,1986,45.6
omn,1987,41.6
omn,1988,38
omn,1989,34.8
omn,1990,31.9
omn,1991,29.2
omn,1992,26.6
omn,1993,24.4
omn,1994,22.3
omn,1995,20.5
omn,1996,18.9
omn,1997,17.5
omn,1998,16.3
omn,1999,15.1
omn,2000,14.2
omn,2001,13.3
omn,2002,12.5
omn,2003,11.9
omn,2004,11.4
omn,2005,11
omn,2006,10.7
omn,2007,10.5
omn,2008,10.3
omn,2009,10.2
omn,2010,10.1
omn,2011,10
omn,2012,9.8
omn,2013,9.7
omn,2014,9.7
omn,2015,9.6
omn,2016,9.6
omn,2017,9.6
omn,2018,9.6
omn,2019,9.5
omn,2020,9.5
pak,1960,185.1
pak,1961,178.8
pak,1962,172.9
pak,1963,167.4
pak,1964,162.4
pak,1965,157.8
pak,1966,153.8
pak,1967,150.4
pak,1968,147.4
pak,1969,144.7
pak,1970,142.2
pak,1971,139.9
pak,1972,137.8
pak,1973,135.8
pak,1974,133.9
pak,1975,132.2
pak,1976,130.6
pak,1977,129
pak,1978,127.6
pak,1979,126.1
pak,1980,124.6
pak,1981,123
pak,1982,121.4
pak,1983,119.8
pak,1984,118
pak,1985,116.2
pak,1986,114.3
pak,1987,112.5
pak,1988,110.6
pak,1989,108.8
pak,1990,106.9
pak,1991,104.9
pak,1992,102.9
pak,1993,100.8
pak,1994,98.6
pak,1995,96.2
pak,1996,93.8
pak,1997,91.4
pak,1998,89
pak,1999,86.7
pak,2000,84.6
pak,2001,82.6
pak,2002,80.9
pak,2003,79.3
pak,2004,77.9
pak,2005,76.6
pak,2006,75.4
pak,2007,74.1
pak,2008,72.8
pak,2009,71.5
pak,2010,70.1
pak,2011,68.6
pak,2012,67
pak,2013,65.4
pak,2014,63.8
pak,2015,62.1
pak,2016,60.5
pak,2017,58.9
pak,2018,57.3
pak,2019,55.7
pak,2020,54.2
pan,1960,66.7
pan,1961,64.9
pan,1962,63.1
pan,1963,61.4
pan,1964,59.8
pan,1965,58.3
pan,1966,56.7
pan,1967,55.2
pan,1968,53.7
pan,1969,52.1
pan,1970,50.3
pan,1971,48.4
pan,1972,46.5
pan,1973,44.6
pan,1974,42.7
pan,1975,41.1
pan,1976,39.7
pan,1977,38.4
pan,1978,37.3
pan,1979,36.2
pan,1980,35.2
pan,1981,34.1
pan,1982,33.1
pan,1983,32.1
pan,1984,31
pan,1985,30
pan,1986,29.1
pan,1987,28.3
pan,1988,27.4
pan,1989,26.7
pan,1990,26
pan,1991,25.4
pan,1992,24.9
pan,1993,24.4
pan,1994,24.1
pan,1995,23.7
pan,1996,23.4
pan,1997,23.1
pan,1998,22.7
pan,1999,22.4
pan,2000,21.9
pan,2001,21.4
pan,2002,20.9
pan,2003,20.5
pan,2004,20
pan,2005,19.5
pan,2006,19
pan,2007,18.5
pan,2008,18
pan,2009,17.5
pan,2010,17
pan,2011,16.5
pan,2012,16
pan,2013,15.5
pan,2014,15.1
pan,2015,14.6
pan,2016,14.1
pan,2017,13.7
pan,2018,13.2
pan,2019,12.8
pan,2020,12.3
per,1960,136.5
per,1961,133.2
per,1962,129.8
per,1963,126.3
per,1964,122.7
per,1965,119.2
per,1966,115.8
per,1967,112.6
per,1968,109.6
per,1969,106.9
per,1970,114.3
per,1971,101.7
per,1972,99.2
per,1973,96.7
per,1974,94.3
per,1975,92
per,1976,89.9
per,1977,88
per,1978,86.4
per,1979,84.8
per,1980,83.2
per,1981,81.4
per,1982,79.4
per,1983,77
per,1984,74.3
per,1985,71.2
per,1986,68.1
per,1987,65
per,1988,62
per,1989,59.3
per,1990,56.7
per,1991,54
per,1992,51.3
per,1993,48.5
per,1994,45.6
per,1995,42.7
per,1996,39.8
per,1997,37
per,1998,34.3
per,1999,31.7
per,2000,29.3
per,2001,27.2
per,2002,25.2
per,2003,23.5
per,2004,22
per,2005,20.6
per,2006,19.3
per,2007,18.2
per,2008,17.1
per,2009,16.2
per,2010,15.3
per,2011,14.6
per,2012,13.9
per,2013,13.3
per,2014,12.7
per,2015,12.2
per,2016,11.7
per,2017,11.2
per,2018,10.7
per,2019,10.3
per,2020,10
phl,1960,66
phl,1961,64.3
phl,1962,62.8
phl,1963,61.5
phl,1964,60.4
phl,1965,59.3
phl,1966,58.2
phl,1967,57.3
phl,1968,56.4
phl,1969,55.8
phl,1970,55.2
phl,1971,54.8
phl,1972,54.7
phl,1973,54.5
phl,1974,54.5
phl,1975,54.5
phl,1976,54.4
phl,1977,54.3
phl,1978,54
phl,1979,53.5
phl,1980,53
phl,1981,52.4
phl,1982,51.8
phl,1983,51.1
phl,1984,50.2
phl,1985,49.1
phl,1986,47.7
phl,1987,45.9
phl,1988,44
phl,1989,42
phl,1990,39.9
phl,1991,38
phl,1992,36.4
phl,1993,34.9
phl,1994,33.6
phl,1995,32.4
phl,1996,31.4
phl,1997,30.5
phl,1998,29.8
phl,1999,29.2
phl,2000,28.7
phl,2001,28.2
phl,2002,27.8
phl,2003,27.3
phl,2004,26.9
phl,2005,26.4
phl,2006,26
phl,2007,25.7
phl,2008,25.3
phl,2009,25
phl,2010,24.8
phl,2011,24.5
phl,2012,24.2
phl,2013,23.9
phl,2014,23.7
phl,2015,23.4
phl,2016,23
phl,2017,22.6
phl,2018,22.1
phl,2019,21.5
phl,2020,20.9
plw,1985,30.5
plw,1986,30.2
plw,1987,30
plw,1988,30
plw,1989,29.9
plw,1990,29.9
plw,1991,29.8
plw,1992,29.6
plw,1993,29.2
plw,1994,28.8
plw,1995,28.2
plw,1996,27.6
plw,1997,27
plw,1998,26.5
plw,1999,25.9
plw,2000,25.5
plw,2001,25.1
plw,2002,24.7
plw,2003,24.3
plw,2004,24
plw,2005,23.6
plw,2006,23.2
plw,2007,22.8
plw,2008,22.3
plw,2009,21.8
plw,2010,21.3
plw,2011,20.7
plw,2012,20.1
plw,2013,19.6
plw,2014,18.9
plw,2015,18.3
plw,2016,17.8
plw,2017,17.2
plw,2018,16.7
plw,2019,16.2
plw,2020,15.7
png,1960,133
png,1961,129.2
png,1962,125.4
png,1963,121.8
png,1964,118.3
png,1965,115
png,1966,111.6
png,1967,108.4
png,1968,105.2
png,1969,102.2
png,1970,99.2
png,1971,96.3
png,1972,93.5
png,1973,90.8
png,1974,88.2
png,1975,85.8
png,1976,83.5
png,1977,81.3
png,1978,79.3
png,1979,77.4
png,1980,75.6
png,1981,73.9
png,1982,72.2
png,1983,70.7
png,1984,69.3
png,1985,68.1
png,1986,66.9
png,1987,65.7
png,1988,64.6
png,1989,63.5
png,1990,62.4
png,1991,61.3
png,1992,60.3
png,1993,59.3
png,1994,58.4
png,1995,57.5
png,1996,56.7
png,1997,55.9
png,1998,55.1
png,1999,54.3
png,2000,53.6
png,2001,52.8
png,2002,52.1
png,2003,51.3
png,2004,50.4
png,2005,49.6
png,2006,48.7
png,2007,47.8
png,2008,46.8
png,2009,45.9
png,2010,44.9
png,2011,44
png,2012,43
png,2013,42.1
png,2014,41.2
png,2015,40.2
png,2016,39.3
png,2017,38.2
png,2018,37.2
png,2019,36.2
png,2020,35.2
pol,1960,57.8
pol,1961,53.3
pol,1962,49.8
pol,1963,46.6
pol,1964,43.4
pol,1965,40.4
pol,1966,37.8
pol,1967,35.8
pol,1968,34.3
pol,1969,33.2
pol,1970,32
pol,1971,30.4
pol,1972,28.5
pol,1973,26.8
pol,1974,25.5
pol,1975,24.5
pol,1976,23.8
pol,1977,23.1
pol,1978,22.4
pol,1979,21.7
pol,1980,21
pol,1981,20.4
pol,1982,19.9
pol,1983,19.3
pol,1984,18.5
pol,1985,17.8
pol,1986,17.1
pol,1987,16.5
pol,1988,16
pol,1989,15.6
pol,1990,15.2
pol,1991,14.8
pol,1992,14.3
pol,1993,13.9
pol,1994,13.4
pol,1995,12.6
pol,1996,11.6
pol,1997,10.4
pol,1998,9.4
pol,1999,8.6
pol,2000,8.1
pol,2001,7.6
pol,2002,7.3
pol,2003,7
pol,2004,6.8
pol,2005,6.5
pol,2006,6.3
pol,2007,6.1
pol,2008,5.8
pol,2009,5.5
pol,2010,5.1
pol,2011,4.9
pol,2012,4.7
pol,2013,4.5
pol,2014,4.3
pol,2015,4.2
pol,2016,4.1
pol,2017,4
pol,2018,3.9
pol,2019,3.8
pol,2020,3.7
prk,1985,27.7
prk,1986,27.4
prk,1987,27.8
prk,1988,28.9
prk,1989,30.7
prk,1990,33.4
prk,1991,36.9
prk,1992,41.1
prk,1993,45.5
prk,1994,49.8
prk,1995,53.2
prk,1996,55.1
prk,1997,55
prk,1998,53.1
prk,1999,49.4
prk,2000,44.5
prk,2001,39.1
prk,2002,34.2
prk,2003,30.4
prk,2004,27.8
prk,2005,26.4
prk,2006,26
prk,2007,25.7
prk,2008,25.2
prk,2009,24.4
prk,2010,23.1
prk,2011,21.5
prk,2012,19.8
prk,2013,18.3
prk,2014,17
prk,2015,16
prk,2016,15.1
prk,2017,14.4
prk,2018,13.7
prk,2019,13.1
prk,2020,11.6
prt,1960,84.7
prt,1961,82.6
prt,1962,78.9
prt,1963,74.4
prt,1964,69.9
prt,1965,66.1
prt,1966,63.3
prt,1967,61.6
prt,1968,60.3
prt,1969,58.4
prt,1970,55.3
prt,1971,51.6
prt,1972,47.5
prt,1973,43.3
prt,1974,39.4
prt,1975,36
prt,1976,32.7
prt,1977,29.6
prt,1978,26.8
prt,1979,24.5
prt,1980,22.8
prt,1981,21.3
prt,1982,19.9
prt,1983,18.7
prt,1984,17.5
prt,1985,16.5
prt,1986,15.5
prt,1987,14.5
prt,1988,13.5
prt,1989,12.5
prt,1990,11.6
prt,1991,10.6
prt,1992,9.7
prt,1993,8.8
prt,1994,8.1
prt,1995,7.5
prt,1996,7
prt,1997,6.6
prt,1998,6.3
prt,1999,5.9
prt,2000,5.5
prt,2001,5.1
prt,2002,4.7
prt,2003,4.3
prt,2004,3.9
prt,2005,3.6
prt,2006,3.4
prt,2007,3.3
prt,2008,3.2
prt,2009,3.1
prt,2010,3.1
prt,2011,3
prt,2012,3
prt,2013,3
prt,2014,3
prt,2015,3
prt,2016,3
prt,2017,3
prt,2018,2.9
prt,2019,2.8
prt,2020,2.7
pry,1960,60.7
pry,1961,60.2
pry,1962,59.9
pry,1963,59.5
pry,1964,59.3
pry,1965,59.1
pry,1966,58.9
pry,1967,58.7
pry,1968,58.4
pry,1969,58.1
pry,1970,57.8
pry,1971,57.4
pry,1972,56.8
pry,1973,56.2
pry,1974,55.6
pry,1975,54.8
pry,1976,53.9
pry,1977,53
pry,1978,51.9
pry,1979,50.8
pry,1980,49.6
pry,1981,48.4
pry,1982,47
pry,1983,45.6
pry,1984,44.2
pry,1985,42.8
pry,1986,41.4
pry,1987,40.1
pry,1988,38.8
pry,1989,37.6
pry,1990,36.4
pry,1991,35.2
pry,1992,34.1
pry,1993,33.1
pry,1994,32.1
pry,1995,31.3
pry,1996,30.5
pry,1997,29.8
pry,1998,29.1
pry,1999,28.5
pry,2000,27.9
pry,2001,27.4
pry,2002,26.8
pry,2003,26.2
pry,2004,25.6
pry,2005,25
pry,2006,24.5
pry,2007,23.9
pry,2008,23.2
pry,2009,22.6
pry,2010,22
pry,2011,21.4
pry,2012,20.8
pry,2013,20.2
pry,2014,19.6
pry,2015,19
pry,2016,18.4
pry,2017,17.8
pry,2018,17.2
pry,2019,16.7
pry,2020,16.2
pse,1975,76.9
pse,1976,72.9
pse,1977,69
pse,1978,65.5
pse,1979,62.1
pse,1980,58.9
pse,1981,56
pse,1982,53.2
pse,1983,50.6
pse,1984,48.1
pse,1985,45.7
pse,1986,43.5
pse,1987,41.4
pse,1988,39.4
pse,1989,37.6
pse,1990,36
pse,1991,34.5
pse,1992,33.2
pse,1993,32
pse,1994,30.8
pse,1995,29.8
pse,1996,28.8
pse,1997,27.8
pse,1998,26.9
pse,1999,26.1
pse,2000,25.3
pse,2001,24.6
pse,2002,23.9
pse,2003,23.2
pse,2004,22.5
pse,2005,21.9
pse,2006,21.2
pse,2007,20.5
pse,2008,19.9
pse,2009,19.3
pse,2010,18.8
pse,2011,18.3
pse,2012,17.8
pse,2013,17.3
pse,2014,16.9
pse,2015,16.4
pse,2016,16
pse,2017,15.5
pse,2018,15.1
pse,2019,14.6
pse,2020,14.2
qat,1969,53.4
qat,1970,50.4
qat,1971,47.5
qat,1972,44.8
qat,1973,42.2
qat,1974,39.9
qat,1975,37.8
qat,1976,35.9
qat,1977,34.2
qat,1978,32.5
qat,1979,31.1
qat,1980,29.7
qat,1981,28.5
qat,1982,27.3
qat,1983,26.1
qat,1984,24.9
qat,1985,23.8
qat,1986,22.6
qat,1987,21.4
qat,1988,20.2
qat,1989,19
qat,1990,17.8
qat,1991,16.7
qat,1992,15.6
qat,1993,14.7
qat,1994,13.9
qat,1995,13.2
qat,1996,12.6
qat,1997,12
qat,1998,11.6
qat,1999,11.2
qat,2000,10.7
qat,2001,10.3
qat,2002,10
qat,2003,9.6
qat,2004,9.3
qat,2005,8.9
qat,2006,8.7
qat,2007,8.4
qat,2008,8.2
qat,2009,8
qat,2010,7.8
qat,2011,7.6
qat,2012,7.4
qat,2013,7.2
qat,2014,7
qat,2015,6.7
qat,2016,6.3
qat,2017,6
qat,2018,5.6
qat,2019,5.3
qat,2020,4.9
rou,1960,72.7
rou,1961,67.6
rou,1962,59.5
rou,1963,51.4
rou,1964,46.8
rou,1965,46.4
rou,1966,48.8
rou,1967,52.6
rou,1968,55.4
rou,1969,53.8
rou,1970,47.8
rou,1971,41.8
rou,1972,38.6
rou,1973,37.7
rou,1974,36.7
rou,1975,34.9
rou,1976,32.9
rou,1977,31.3
rou,1978,30.3
rou,1979,29.4
rou,1980,28.5
rou,1981,27.4
rou,1982,25.9
rou,1983,24.5
rou,1984,24.1
rou,1985,24.7
rou,1986,25.8
rou,1987,26.7
rou,1988,26.8
rou,1989,26
rou,1990,24.5
rou,1991,23.2
rou,1992,22.5
rou,1993,22.4
rou,1994,22.4
rou,1995,22.3
rou,1996,21.8
rou,1997,21.2
rou,1998,20.3
rou,1999,19.2
rou,2000,18.1
rou,2001,17.3
rou,2002,17
rou,2003,17
rou,2004,16.5
rou,2005,15.5
rou,2006,14.2
rou,2007,13
rou,2008,11.9
rou,2009,11.1
rou,2010,10.5
rou,2011,10
rou,2012,9.5
rou,2013,8.9
rou,2014,8.3
rou,2015,7.7
rou,2016,7
rou,2017,6.5
rou,2018,6.1
rou,2019,5.8
rou,2020,5.6
rus,1970,30.2
rus,1971,28.9
rus,1972,27.7
rus,1973,26.6
rus,1974,25.6
rus,1975,24.8
rus,1976,24.1
rus,1977,23.5
rus,1978,23
rus,1979,22.5
rus,1980,22.1
rus,1981,21.6
rus,1982,21.2
rus,1983,20.9
rus,1984,20.4
rus,1985,20
rus,1986,19.4
rus,1987,18.7
rus,1988,18.1
rus,1989,17.6
rus,1990,17.3
rus,1991,17.2
rus,1992,17.3
rus,1993,17.5
rus,1994,17.6
rus,1995,17.5
rus,1996,17.3
rus,1997,17
rus,1998,16.6
rus,1999,16.1
rus,2000,15.5
rus,2001,14.7
rus,2002,13.8
rus,2003,12.9
rus,2004,12
rus,2005,11.1
rus,2006,10.3
rus,2007,9.6
rus,2008,9
rus,2009,8.6
rus,2010,8.3
rus,2011,8.1
rus,2012,7.9
rus,2013,7.6
rus,2014,7.2
rus,2015,6.6
rus,2016,6.1
rus,2017,5.5
rus,2018,5.1
rus,2019,4.7
rus,2020,4.4
rwa,1960,130.7
rwa,1961,128
rwa,1962,126.2
rwa,1963,124.9
rwa,1964,124.3
rwa,1965,124.3
rwa,1966,124.8
rwa,1967,125.9
rwa,1968,127.4
rwa,1969,129.2
rwa,1970,131.1
rwa,1971,132.9
rwa,1972,135.1
rwa,1973,138.3
rwa,1974,142.1
rwa,1975,145.7
rwa,1976,148.2
rwa,1977,148.2
rwa,1978,144.8
rwa,1979,138.1
rwa,1980,129.4
rwa,1981,120.2
rwa,1982,111.9
rwa,1983,105.6
rwa,1984,101.1
rwa,1985,97.7
rwa,1986,94.7
rwa,1987,92.3
rwa,1988,90.5
rwa,1989,90.1
rwa,1990,92.1
rwa,1991,97.1
rwa,1992,104.7
rwa,1993,113.7
rwa,1994,190.6
rwa,1995,129.2
rwa,1996,131.5
rwa,1997,129.4
rwa,1998,124.5
rwa,1999,117.8
rwa,2000,109.5
rwa,2001,100
rwa,2002,90.3
rwa,2003,81.4
rwa,2004,72.8
rwa,2005,65.5
rwa,2006,59.3
rwa,2007,54.4
rwa,2008,50.2
rwa,2009,47
rwa,2010,44
rwa,2011,40.6
rwa,2012,38.8
rwa,2013,37.1
rwa,2014,35.7
rwa,2015,34.6
rwa,2016,33.7
rwa,2017,32.9
rwa,2018,32
rwa,2019,31.1
rwa,2020,30.3
sau,1972,109.5
sau,1973,103.2
sau,1974,97.2
sau,1975,91.6
sau,1976,86.1
sau,1977,81.1
sau,1978,76.3
sau,1979,71.8
sau,1980,67.6
sau,1981,63.6
sau,1982,59.8
sau,1983,56.3
sau,1984,52.9
sau,1985,49.7
sau,1986,46.6
sau,1987,43.6
sau,1988,40.8
sau,1989,38
sau,1990,35.5
sau,1991,33.1
sau,1992,30.9
sau,1993,29
sau,1994,27.1
sau,1995,25.4
sau,1996,23.8
sau,1997,22.4
sau,1998,21.1
sau,1999,19.9
sau,2000,18.8
sau,2001,17.7
sau,2002,16.7
sau,2003,15.8
sau,2004,15
sau,2005,14.2
sau,2006,13.4
sau,2007,12.6
sau,2008,11.9
sau,2009,11.2
sau,2010,10.5
sau,2011,9.9
sau,2012,9.3
sau,2013,8.8
sau,2014,8.3
sau,2015,7.8
sau,2016,7.3
sau,2017,6.9
sau,2018,6.6
sau,2019,6.3
sau,2020,6
sdn,1960,106.5
sdn,1961,105.1
sdn,1962,103.6
sdn,1963,102.3
sdn,1964,101
sdn,1965,99.9
sdn,1966,98.9
sdn,1967,98
sdn,1968,97.2
sdn,1969,96.5
sdn,1970,96
sdn,1971,95.5
sdn,1972,95
sdn,1973,94.5
sdn,1974,94
sdn,1975,93.5
sdn,1976,92.9
sdn,1977,92.3
sdn,1978,91.7
sdn,1979,91.1
sdn,1980,90.4
sdn,1981,89.9
sdn,1982,89.3
sdn,1983,113.9
sdn,1984,112.5
sdn,1985,111.2
sdn,1986,86.4
sdn,1987,85.5
sdn,1988,84.5
sdn,1989,83.4
sdn,1990,82.2
sdn,1991,81
sdn,1992,79.7
sdn,1993,78.3
sdn,1994,76.9
sdn,1995,75.5
sdn,1996,74
sdn,1997,72.4
sdn,1998,70.6
sdn,1999,68.8
sdn,2000,66.9
sdn,2001,65
sdn,2002,63
sdn,2003,61.2
sdn,2004,59.4
sdn,2005,57.8
sdn,2006,56.2
sdn,2007,54.7
sdn,2008,53.3
sdn,2009,52
sdn,2010,50.7
sdn,2011,49.6
sdn,2012,48.5
sdn,2013,47.4
sdn,2014,46.3
sdn,2015,45.2
sdn,2016,44.1
sdn,2017,43
sdn,2018,42
sdn,2019,41
sdn,2020,39.9
sen,1960,128.5
sen,1961,128.5
sen,1962,128.6
sen,1963,128.8
sen,1964,129.1
sen,1965,129.2
sen,1966,129
sen,1967,128.7
sen,1968,128
sen,1969,127.1
sen,1970,125.8
sen,1971,123.9
sen,1972,121.7
sen,1973,119
sen,1974,116.1
sen,1975,112.6
sen,1976,108.9
sen,1977,105
sen,1978,101.3
sen,1979,97.9
sen,1980,95
sen,1981,92.7
sen,1982,90.5
sen,1983,88.3
sen,1984,85.9
sen,1985,83.1
sen,1986,80.1
sen,1987,77
sen,1988,74.4
sen,1989,72.3
sen,1990,70.9
sen,1991,70.2
sen,1992,70
sen,1993,70.2
sen,1994,70.6
sen,1995,71
