geo,time,en_atm_meth_ag_kt_ce
mdg,2014,14670
mdg,2015,14460
mdg,2016,14940
mdg,2017,13610
mdg,2018,14510
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,0
mdv,2008,0
mdv,2009,0
mdv,2010,0
mdv,2011,0
mdv,2012,0
mdv,2013,0
mdv,2014,0
mdv,2015,0
mdv,2016,0
mdv,2017,0
mdv,2018,0
mex,1990,55430
mex,1991,55010
mex,1992,54070
mex,1993,55220
mex,1994,55070
mex,1995,54380
mex,1996,52840
mex,1997,53410
mex,1998,54070
mex,1999,52650
mex,2000,53150
mex,2001,53210
mex,2002,54480
mex,2003,54830
mex,2004,54240
mex,2005,54260
mex,2006,54320
mex,2007,54830
mex,2008,55350
mex,2009,56130
mex,2010,56470
mex,2011,57460
mex,2012,55610
mex,2013,56360
mex,2014,56900
mex,2015,57820
mex,2016,58420
mex,2017,59360
mex,2018,60010
mhl,1991,0
mhl,1992,0
mhl,1993,0
mhl,1994,0
mhl,1995,0
mhl,1996,0
mhl,1997,0
mhl,1998,0
mhl,1999,0
mhl,2000,0
mhl,2001,0
mhl,2002,0
mhl,2003,0
mhl,2004,0
mhl,2005,0
mhl,2006,0
mhl,2007,0
mhl,2008,0
mhl,2009,0
mhl,2010,0
mhl,2011,0
mhl,2012,0
mhl,2013,0
mhl,2014,0
mhl,2015,0
mhl,2016,0
mhl,2017,0
mhl,2018,0
mkd,1990,1520
mkd,1991,1470
mkd,1992,1240
mkd,1993,1240
mkd,1994,1220
mkd,1995,1220
mkd,1996,1220
mkd,1997,1150
mkd,1998,1080
mkd,1999,980
mkd,2000,1000
mkd,2001,950
mkd,2002,940
mkd,2003,930
mkd,2004,960
mkd,2005,910
mkd,2006,930
mkd,2007,930
mkd,2008,920
mkd,2009,870
mkd,2010,900
mkd,2011,930
mkd,2012,870
mkd,2013,860
mkd,2014,870
mkd,2015,900
mkd,2016,910
mkd,2017,910
mkd,2018,890
mli,1990,8710
mli,1991,8670
mli,1992,8680
mli,1993,8790
mli,1994,8960
mli,1995,9190
mli,1996,9670
mli,1997,9780
mli,1998,10320
mli,1999,11010
mli,2000,11370
mli,2001,11260
mli,2002,11480
mli,2003,12000
mli,2004,13120
mli,2005,13640
mli,2006,13570
mli,2007,14160
mli,2008,14920
mli,2009,14920
mli,2010,16090
mli,2011,16370
mli,2012,16740
mli,2013,17290
mli,2014,17470
mli,2015,18060
mli,2016,19830
mli,2017,20260
mli,2018,20980
mlt,1990,90
mlt,1991,90
mlt,1992,100
mlt,1993,100
mlt,1994,100
mlt,1995,90
mlt,1996,90
mlt,1997,90
mlt,1998,80
mlt,1999,90
mlt,2000,90
mlt,2001,80
mlt,2002,80
mlt,2003,80
mlt,2004,80
mlt,2005,80
mlt,2006,80
mlt,2007,80
mlt,2008,80
mlt,2009,70
mlt,2010,70
mlt,2011,60
mlt,2012,60
mlt,2013,60
mlt,2014,60
mlt,2015,60
mlt,2016,60
mlt,2017,60
mlt,2018,60
mmr,1990,35050
mmr,1991,34460
mmr,1992,36600
mmr,1993,38460
mmr,1994,39620
mmr,1995,41130
mmr,1996,40550
mmr,1997,39330
mmr,1998,39930
mmr,1999,43360
mmr,2000,44100
mmr,2001,44950
mmr,2002,45350
mmr,2003,46460
mmr,2004,48260
mmr,2005,50780
mmr,2006,54010
mmr,2007,55330
mmr,2008,56110
mmr,2009,56910
mmr,2010,57810
mmr,2011,55870
mmr,2012,55800
mmr,2013,56510
mmr,2014,57430
mmr,2015,58810
mmr,2016,59830
mmr,2017,59900
mmr,2018,58530
mne,1990,700
mne,1991,680
mne,1992,570
mne,1993,560
mne,1994,550
mne,1995,570
mne,1996,570
mne,1997,570
mne,1998,560
mne,1999,520
mne,2000,450
mne,2001,430
mne,2002,420
mne,2003,410
mne,2004,410
mne,2005,370
mne,2006,390
mne,2007,380
mne,2008,360
mne,2009,350
mne,2010,330
mne,2011,300
mne,2012,310
mne,2013,300
mne,2014,310
mne,2015,320
mne,2016,310
mne,2017,310
mne,2018,300
mng,1990,8240
mng,1991,8570
mng,1992,8400
mng,1993,8300
mng,1994,8170
mng,1995,8830
mng,1996,9380
mng,1997,9920
mng,1998,10210
mng,1999,10640
mng,2000,10790
mng,2001,9150
mng,2002,7320
mng,2003,7340
mng,2004,6990
mng,2005,7740
mng,2006,8640
mng,2007,9830
mng,2008,9910
mng,2009,10070
mng,2010,7910
mng,2011,9070
mng,2012,10180
mng,2013,10890
mng,2014,12530
mng,2015,13970
mng,2016,15000
mng,2017,15980
mng,2018,15910
moz,1990,7570
moz,1991,7620
moz,1992,7680
moz,1993,7750
moz,1994,7790
moz,1995,7810
moz,1996,7670
moz,1997,6960
moz,1998,7930
moz,1999,7480
moz,2000,6820
moz,2001,7790
moz,2002,8650
moz,2003,8560
moz,2004,8200
moz,2005,9190
moz,2006,8560
moz,2007,9170
moz,2008,9570
moz,2009,8310
moz,2010,9170
moz,2011,8610
moz,2012,9170
moz,2013,9520
moz,2014,9620
moz,2015,8930
moz,2016,8240
moz,2017,8300
moz,2018,9130
mrt,1990,3710
mrt,1991,3830
mrt,1992,3730
mrt,1993,3850
mrt,1994,3750
mrt,1995,3760
mrt,1996,4050
mrt,1997,4320
mrt,1998,4560
mrt,1999,4890
mrt,2000,5150
mrt,2001,5210
mrt,2002,5260
mrt,2003,5370
mrt,2004,5300
mrt,2005,5380
mrt,2006,5520
mrt,2007,5420
mrt,2008,4950
mrt,2009,5270
mrt,2010,5530
mrt,2011,5590
mrt,2012,5760
mrt,2013,5900
mrt,2014,6120
mrt,2015,6210
mrt,2016,6560
mrt,2017,6380
mrt,2018,6360
mus,1990,50
mus,1991,40
mus,1992,40
mus,1993,40
mus,1994,40
mus,1995,40
mus,1996,40
mus,1997,40
mus,1998,40
mus,1999,40
mus,2000,40
mus,2001,30
mus,2002,30
mus,2003,30
mus,2004,20
mus,2005,20
mus,2006,20
mus,2007,20
mus,2008,20
mus,2009,20
mus,2010,20
mus,2011,20
mus,2012,20
mus,2013,20
mus,2014,20
mus,2015,20
mus,2016,20
mus,2017,20
mus,2018,20
mwi,1990,1120
mwi,1991,1110
mwi,1992,1110
mwi,1993,1120
mwi,1994,1030
mwi,1995,1050
mwi,1996,1090
mwi,1997,1050
mwi,1998,1160
mwi,1999,1130
mwi,2000,1200
mwi,2001,1180
mwi,2002,1220
mwi,2003,1300
mwi,2004,1260
mwi,2005,1330
mwi,2006,1360
mwi,2007,1480
mwi,2008,1650
mwi,2009,1700
mwi,2010,1910
mwi,2011,2010
mwi,2012,2160
mwi,2013,2260
mwi,2014,2390
mwi,2015,2570
mwi,2016,2740
mwi,2017,2830
mwi,2018,3200
mys,1990,4820
mys,1991,4620
mys,1992,4650
mys,1993,4790
mys,1994,5030
mys,1995,4890
mys,1996,4880
mys,1997,4940
mys,1998,4850
mys,1999,4740
mys,2000,4790
mys,2001,4730
mys,2002,4710
mys,2003,4740
mys,2004,4850
mys,2005,4820
mys,2006,4680
mys,2007,4910
mys,2008,4860
mys,2009,4960
mys,2010,4960
mys,2011,4900
mys,2012,4870
mys,2013,4870
mys,2014,4640
mys,2015,4810
mys,2016,4800
mys,2017,4810
mys,2018,4730
nam,1990,4230
nam,1991,4350
nam,1992,4260
nam,1993,4110
nam,1994,4080
nam,1995,4050
nam,1996,3900
nam,1997,3810
nam,1998,4120
nam,1999,4150
nam,2000,4580
nam,2001,4360
nam,2002,3820
nam,2003,4070
nam,2004,4220
nam,2005,4600
nam,2006,5070
nam,2007,4710
nam,2008,3890
nam,2009,5220
nam,2010,4870
nam,2011,7130
nam,2012,7840
nam,2013,4370
nam,2014,3980
nam,2015,3850
nam,2016,4200
nam,2017,4170
nam,2018,3710
ner,1990,6350
ner,1991,6600
ner,1992,6830
ner,1993,7150
ner,1994,7430
ner,1995,7710
ner,1996,8040
ner,1997,8370
ner,1998,8680
ner,1999,9030
ner,2000,9460
ner,2001,9860
ner,2002,10240
ner,2003,10680
ner,2004,11140
ner,2005,11570
ner,2006,11990
ner,2007,12550
ner,2008,13100
ner,2009,13710
ner,2010,13350
ner,2011,13910
ner,2012,14540
ner,2013,15310
ner,2014,16040
ner,2015,16690
ner,2016,17530
ner,2017,18340
ner,2018,19250
nga,1990,22650
nga,1991,24060
nga,1992,24320
nga,1993,24860
nga,1994,25820
nga,1995,26610
nga,1996,27370
nga,1997,28870
nga,1998,30240
nga,1999,30890
nga,2000,31390
nga,2001,31320
nga,2002,31630
nga,2003,32430
nga,2004,33240
nga,2005,34850
nga,2006,35280
nga,2007,34910
nga,2008,34730
nga,2009,33430
nga,2010,35890
nga,2011,39030
nga,2012,41120
nga,2013,41820
nga,2014,42730
nga,2015,43260
nga,2016,46160
nga,2017,45400
nga,2018,45780
nic,1990,4910
nic,1991,3910
nic,1992,4340
nic,1993,4880
nic,1994,4920
nic,1995,4220
nic,1996,4060
nic,1997,4430
nic,1998,4290
nic,1999,5100
nic,2000,5280
nic,2001,5300
nic,2002,5400
nic,2003,5710
nic,2004,5480
nic,2005,5760
nic,2006,5820
nic,2007,5820
nic,2008,5850
nic,2009,5910
nic,2010,6050
nic,2011,6630
nic,2012,6880
nic,2013,7250
nic,2014,7600
nic,2015,7900
nic,2016,7880
nic,2017,7710
nic,2018,8010
nld,1990,14490
nld,1991,14620
nld,1992,14420
nld,1993,14150
nld,1994,13920
nld,1995,13870
nld,1996,13580
nld,1997,13150
nld,1998,12790
nld,1999,12800
nld,2000,12380
nld,2001,12320
nld,2002,11730
nld,2003,11480
nld,2004,11430
nld,2005,11510
nld,2006,11360
nld,2007,11550
nld,2008,11990
nld,2009,12110
nld,2010,12170
nld,2011,12010
nld,2012,11940
nld,2013,12240
nld,2014,12560
nld,2015,13070
nld,2016,13150
nld,2017,12440
nld,2018,11890
nor,1990,2750
nor,1991,2800
nor,1992,2830
nor,1993,2800
nor,1994,2830
nor,1995,2860
nor,1996,2910
nor,1997,2900
nor,1998,2910
nor,1999,2870
nor,2000,2780
nor,2001,2770
nor,2002,2730
nor,2003,2730
nor,2004,2710
nor,2005,2670
nor,2006,2630
nor,2007,2580
nor,2008,2540
nor,2009,2520
nor,2010,2510
nor,2011,2490
nor,2012,2470
nor,2013,2460
nor,2014,2430
nor,2015,2470
nor,2016,2520
nor,2017,2520
nor,2018,2510
npl,1990,14380
npl,1991,14300
npl,1992,13930
npl,1993,14460
npl,1994,14660
npl,1995,15410
npl,1996,15630
npl,1997,15770
npl,1998,15920
npl,1999,16110
npl,2000,16240
npl,2001,16280
npl,2002,16470
npl,2003,16710
npl,2004,16960
npl,2005,17160
npl,2006,17400
npl,2007,17440
npl,2008,18010
npl,2009,18420
npl,2010,18540
npl,2011,18890
npl,2012,19280
npl,2013,19220
npl,2014,19350
npl,2015,19160
npl,2016,19190
npl,2017,19730
npl,2018,19770
nru,1990,0
nru,1991,0
nru,1992,0
nru,1993,0
nru,1994,0
nru,1995,0
nru,1996,0
nru,1997,0
nru,1998,0
nru,1999,0
nru,2000,0
nru,2001,0
nru,2002,0
nru,2003,0
nru,2004,0
nru,2005,0
nru,2006,0
nru,2007,0
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nzl,1990,27980
nzl,1991,27400
nzl,1992,27000
nzl,1993,26870
nzl,1994,27820
nzl,1995,28480
nzl,1996,27880
nzl,1997,28010
nzl,1998,27350
nzl,1999,27600
nzl,2000,26960
nzl,2001,27190
nzl,2002,27910
nzl,2003,28280
nzl,2004,28250
nzl,2005,28220
nzl,2006,28460
nzl,2007,28240
nzl,2008,27650
nzl,2009,28020
nzl,2010,28000
nzl,2011,28120
nzl,2012,28640
nzl,2013,28530
nzl,2014,28840
nzl,2015,28010
nzl,2016,28080
nzl,2017,27850
nzl,2018,27700
omn,1990,370
omn,1991,390
omn,1992,420
omn,1993,440
omn,1994,470
omn,1995,480
omn,1996,500
omn,1997,520
omn,1998,540
omn,1999,580
omn,2000,580
omn,2001,600
omn,2002,610
omn,2003,630
omn,2004,640
omn,2005,680
omn,2006,690
omn,2007,710
omn,2008,720
omn,2009,730
omn,2010,760
omn,2011,780
omn,2012,790
omn,2013,990
omn,2014,1000
omn,2015,1020
omn,2016,1040
omn,2017,1060
omn,2018,1080
pak,1990,60520
pak,1991,61520
pak,1992,62160
pak,1993,64050
pak,1994,64980
pak,1995,66300
pak,1996,69480
pak,1997,71150
pak,1998,72990
pak,1999,75040
pak,2000,75980
pak,2001,76710
pak,2002,78850
pak,2003,81560
pak,2004,83560
pak,2005,85880
pak,2006,92280
pak,2007,94630
pak,2008,98930
pak,2009,101420
pak,2010,100400
pak,2011,106160
pak,2012,108300
pak,2013,112970
pak,2014,116590
pak,2015,119390
pak,2016,122760
pak,2017,126920
pak,2018,130300
pan,1990,2170
pan,1991,2190
pan,1992,2230
pan,1993,2250
pan,1994,2280
pan,1995,2280
pan,1996,2250
pan,1997,2130
pan,1998,2160
pan,1999,2140
pan,2000,2120
pan,2001,2390
pan,2002,2400
pan,2003,2380
pan,2004,2350
pan,2005,2430
pan,2006,2440
pan,2007,2380
pan,2008,2500
pan,2009,2540
pan,2010,2550
pan,2011,2670
pan,2012,2670
pan,2013,2660
pan,2014,2520
pan,2015,2410
pan,2016,2420
pan,2017,2360
pan,2018,2410
per,1990,12580
per,1991,12310
per,1992,12210
per,1993,12240
per,1994,12860
per,1995,13410
per,1996,13630
per,1997,13730
per,1998,14120
per,1999,15110
per,2000,15180
per,2001,15270
per,2002,15690
per,2003,15890
per,2004,15730
per,2005,16680
per,2006,16560
per,2007,16850
per,2008,17190
per,2009,17560
per,2010,17660
per,2011,17640
per,2012,17760
per,2013,17690
per,2014,17610
per,2015,17690
per,2016,17890
per,2017,17970
per,2018,18160
phl,1990,36250
phl,1991,37060
phl,1992,35120
phl,1993,36090
phl,1994,39280
phl,1995,40620
phl,1996,42580
phl,1997,42160
phl,1998,36750
phl,1999,43800
phl,2000,44270
phl,2001,44650
phl,2002,44760
phl,2003,44670
phl,2004,45870
phl,2005,45340
phl,2006,46000
phl,2007,47110
phl,2008,48550
phl,2009,49280
phl,2010,47650
phl,2011,48600
phl,2012,49610
phl,2013,50000
phl,2014,49880
phl,2015,49250
phl,2016,48540
phl,2017,50680
phl,2018,50630
plw,1991,0
plw,1992,0
plw,1993,0
plw,1994,0
plw,1995,0
plw,1996,0
plw,1997,0
plw,1998,0
plw,1999,0
plw,2000,0
plw,2001,0
plw,2002,0
plw,2003,0
plw,2004,0
plw,2005,0
plw,2006,0
plw,2007,0
plw,2008,0
plw,2009,0
plw,2010,0
plw,2011,0
plw,2012,0
plw,2013,0
plw,2014,0
plw,2015,0
plw,2016,0
plw,2017,0
plw,2018,0
png,1990,610
png,1991,610
png,1992,640
png,1993,680
png,1994,710
png,1995,750
png,1996,710
png,1997,810
png,1998,740
png,1999,750
png,2000,740
png,2001,810
png,2002,920
png,2003,930
png,2004,1020
png,2005,890
png,2006,960
png,2007,890
png,2008,900
png,2009,930
png,2010,960
png,2011,950
png,2012,970
png,2013,960
png,2014,1020
png,2015,1080
png,2016,980
png,2017,1000
png,2018,1100
pol,1990,25750
pol,1991,23470
pol,1992,21840
pol,1993,20090
pol,1994,19840
pol,1995,19090
pol,1996,18350
pol,1997,18670
pol,1998,17880
pol,1999,17000
pol,2000,16010
pol,2001,15360
pol,2002,15110
pol,2003,15070
pol,2004,14550
pol,2005,14840
pol,2006,15120
pol,2007,15150
pol,2008,14950
pol,2009,14560
pol,2010,14680
pol,2011,14380
pol,2012,14170
pol,2013,14140
pol,2014,14180
pol,2015,14250
pol,2016,13980
pol,2017,14410
pol,2018,14690
prk,1990,4580
prk,1991,4390
prk,1992,4340
prk,1993,4280
prk,1994,4260
prk,1995,4100
prk,1996,3750
prk,1997,3780
prk,1998,3780
prk,1999,3880
prk,2000,3730
prk,2001,3930
prk,2002,4000
prk,2003,4020
prk,2004,4000
prk,2005,4040
prk,2006,4040
prk,2007,4030
prk,2008,3970
prk,2009,3990
prk,2010,3990
prk,2011,4020
prk,2012,4020
prk,2013,3900
prk,2014,3790
prk,2015,3530
prk,2016,3550
prk,2017,3600
prk,2018,3580
prt,1990,5260
prt,1991,5190
prt,1992,5060
prt,1993,4850
prt,1994,5020
prt,1995,4980
prt,1996,5080
prt,1997,5070
prt,1998,5040
prt,1999,5050
prt,2000,4980
prt,2001,4650
prt,2002,4600
prt,2003,4600
prt,2004,4600
prt,2005,4660
prt,2006,4580
prt,2007,4590
prt,2008,4600
prt,2009,4580
prt,2010,4450
prt,2011,4560
prt,2012,4540
prt,2013,4470
prt,2014,4590
prt,2015,4750
prt,2016,4780
prt,2017,4940
prt,2018,4780
pry,1990,13060
pry,1991,12080
pry,1992,12450
pry,1993,13510
pry,1994,14240
pry,1995,15240
pry,1996,14790
pry,1997,14850
pry,1998,14940
pry,1999,15030
pry,2000,14580
pry,2001,15550
pry,2002,14810
pry,2003,16160
pry,2004,14910
pry,2005,15600
pry,2006,15720
pry,2007,16830
pry,2008,16270
pry,2009,17750
pry,2010,18740
pry,2011,19150
pry,2012,20270
pry,2013,20700
pry,2014,21970
pry,2015,21610
pry,2016,21300
pry,2017,21910
pry,2018,20790
qat,1990,70
qat,1991,80
qat,1992,90
qat,1993,110
qat,1994,120
qat,1995,120
qat,1996,120
qat,1997,130
qat,1998,130
qat,1999,130
qat,2000,130
qat,2001,90
qat,2002,90
qat,2003,90
qat,2004,100
qat,2005,60
qat,2006,80
qat,2007,90
qat,2008,90
qat,2009,120
qat,2010,130
qat,2011,150
qat,2012,160
qat,2013,190
qat,2014,150
qat,2015,250
qat,2016,300
qat,2017,330
qat,2018,200
rou,1990,18270
rou,1991,16400
rou,1992,14480
rou,1993,12460
rou,1994,12660
rou,1995,11670
rou,1996,11610
rou,1997,11350
rou,1998,10850
rou,1999,10580
rou,2000,10230
rou,2001,9750
rou,2002,9490
rou,2003,9740
rou,2004,9850
rou,2005,9850
rou,2006,10040
rou,2007,10200
rou,2008,10100
rou,2009,9820
rou,2010,9420
rou,2011,8150
rou,2012,8110
rou,2013,8150
rou,2014,8230
rou,2015,8340
rou,2016,8400
rou,2017,8280
rou,2018,8150
rus,1990,149570
rus,1991,146650
rus,1992,133740
rus,1993,128090
rus,1994,119640
rus,1995,106330
rus,1996,96840
rus,1997,84980
rus,1998,78630
rus,1999,70670
rus,2000,69830
rus,2001,68790
rus,2002,68610
rus,2003,69920
rus,2004,62260
rus,2005,58700
rus,2006,56320
rus,2007,56170
rus,2008,58050
rus,2009,55790
rus,2010,55750
rus,2011,54340
rus,2012,55080
rus,2013,53820
rus,2014,54350
rus,2015,52830
rus,2016,51960
rus,2017,50660
rus,2018,51140
rwa,1990,740
rwa,1991,770
rwa,1992,740
rwa,1993,700
rwa,1994,660
rwa,1995,540
rwa,1996,600
rwa,1997,650
rwa,1998,730
rwa,1999,830
rwa,2000,820
rwa,2001,900
rwa,2002,940
rwa,2003,1090
rwa,2004,1180
rwa,2005,1240
rwa,2006,1380
rwa,2007,1460
rwa,2008,1570
rwa,2009,1600
rwa,2010,1720
rwa,2011,1590
rwa,2012,1570
rwa,2013,1580
rwa,2014,1570
rwa,2015,1820
rwa,2016,1690
rwa,2017,1690
rwa,2018,1750
sau,1990,2020
sau,1991,2090
sau,1992,2180
sau,1993,2250
sau,1994,2330
sau,1995,2360
sau,1996,2390
sau,1997,2400
sau,1998,2330
sau,1999,2190
sau,2000,2280
sau,2001,2330
sau,2002,2350
sau,2003,2370
sau,2004,2550
sau,2005,2610
sau,2006,2500
sau,2007,2530
sau,2008,2270
sau,2009,2050
sau,2010,2320
sau,2011,2550
sau,2012,2610
sau,2013,2810
sau,2014,2700
sau,2015,2740
sau,2016,2770
sau,2017,2800
sau,2018,2820
sdn,1990,25180
sdn,1991,26020
sdn,1992,28500
sdn,1993,30680
sdn,1994,32500
sdn,1995,33290
sdn,1996,34540
sdn,1997,35810
sdn,1998,37820
sdn,1999,39050
sdn,2000,41240
sdn,2001,38750
sdn,2002,40610
sdn,2003,41780
sdn,2004,42570
sdn,2005,44020
sdn,2006,42600
sdn,2007,44390
sdn,2008,44240
sdn,2009,44870
sdn,2010,43300
sdn,2011,43040
sdn,2012,46150
sdn,2013,46290
sdn,2014,46240
sdn,2015,46790
sdn,2016,47020
sdn,2017,47190
sdn,2018,47430
sen,1990,4750
sen,1991,4870
sen,1992,4960
sen,1993,5080
sen,1994,5180
sen,1995,5220
sen,1996,5480
sen,1997,5410
sen,1998,5270
sen,1999,5670
sen,2000,6070
sen,2001,5750
sen,2002,5350
sen,2003,5040
sen,2004,5570
sen,2005,5770
sen,2006,5960
sen,2007,5650
sen,2008,5950
sen,2009,5920
sen,2010,6190
sen,2011,6300
sen,2012,6040
sen,2013,6290
sen,2014,6160
sen,2015,6180
sen,2016,6480
sen,2017,6510
sen,2018,6360
sgp,1990,60
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
slb,1990,40
slb,1991,50
slb,1992,50
slb,1993,50
slb,1994,50
slb,1995,50
slb,1996,50
slb,1997,50
slb,1998,50
slb,1999,50
slb,2000,50
slb,2001,50
slb,2002,50
slb,2003,50
slb,2004,50
slb,2005,50
slb,2006,50
slb,2007,50
slb,2008,50
slb,2009,50
slb,2010,50
slb,2011,50
slb,2012,50
slb,2013,60
slb,2014,60
slb,2015,60
slb,2016,60
slb,2017,60
slb,2018,60
sle,1990,1600
sle,1991,1570
sle,1992,1560
sle,1993,1630
sle,1994,1570
sle,1995,1470
sle,1996,1080
sle,1997,1090
sle,1998,1030
sle,1999,880
sle,2000,830
sle,2001,1170
sle,2002,1400
sle,2003,1790
sle,2004,2060
sle,2005,2180
sle,2006,2860
sle,2007,2310
sle,2008,1980
sle,2009,2150
sle,2010,2050
sle,2011,2290
sle,2012,2850
sle,2013,2690
sle,2014,2890
sle,2015,2860
sle,2016,3030
sle,2017,2940
sle,2018,2770
slv,1990,1950
slv,1991,2000
slv,1992,2020
slv,1993,1930
slv,1994,2020
slv,1995,1800
slv,1996,2050
slv,1997,1880
slv,1998,1710
slv,1999,1840
slv,2000,1710
slv,2001,1960
slv,2002,2090
slv,2003,2000
slv,2004,2010
slv,2005,2010
slv,2006,2100
slv,2007,2190
slv,2008,2230
slv,2009,2130
slv,2010,1980
slv,2011,1670
slv,2012,1820
slv,2013,1470
slv,2014,1690
slv,2015,1650
slv,2016,1520
slv,2017,1460
slv,2018,1450
som,1990,15890
som,1991,13970
som,1992,12660
som,1993,13900
som,1994,15080
som,1995,15500
som,1996,15840
som,1997,16140
som,1998,16170
som,1999,16330
som,2000,16480
som,2001,16790
som,2002,16990
som,2003,17090
som,2004,17250
som,2005,17490
som,2006,16610
som,2007,15870
som,2008,15840
som,2009,15810
som,2010,15870
som,2011,15960
som,2012,16120
som,2013,16140
som,2014,16220
som,2015,16230
som,2016,16150
som,2017,15990
som,2018,15950
srb,1990,7530
srb,1991,7280
srb,1992,6090
srb,1993,6050
srb,1994,5850
srb,1995,6160
srb,1996,6150
srb,1997,6070
srb,1998,5970
srb,1999,5550
srb,2000,4830
srb,2001,4570
srb,2002,4470
srb,2003,4400
srb,2004,4360
srb,2005,3920
srb,2006,4050
srb,2007,4070
srb,2008,3930
srb,2009,3750
srb,2010,3620
srb,2011,3540
srb,2012,3470
srb,2013,3400
srb,2014,3480
srb,2015,3440
srb,2016,3310
srb,2017,3310
srb,2018,3240
ssd,1990,13930
ssd,1991,14390
ssd,1992,15770
ssd,1993,16970
ssd,1994,17980
ssd,1995,18410
ssd,1996,19110
ssd,1997,19810
ssd,1998,20920
ssd,1999,21600
ssd,2000,22810
ssd,2001,21430
ssd,2002,22460
ssd,2003,23110
ssd,2004,23540
ssd,2005,24350
ssd,2006,23560
ssd,2007,24550
ssd,2008,24470
ssd,2009,24810
ssd,2010,23950
ssd,2011,23800
ssd,2012,25760
ssd,2013,25240
ssd,2014,25570
ssd,2015,25710
ssd,2016,26310
ssd,2017,25250
ssd,2018,26610
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,10
stp,2001,10
stp,2002,10
stp,2003,10
stp,2004,10
stp,2005,0
stp,2006,0
stp,2007,0
stp,2008,0
stp,2009,0
stp,2010,0
stp,2011,0
stp,2012,0
stp,2013,0
stp,2014,0
stp,2015,0
stp,2016,0
stp,2017,0
stp,2018,0
sur,1990,520
sur,1991,580
sur,1992,640
sur,1993,570
sur,1994,590
sur,1995,600
sur,1996,590
sur,1997,530
sur,1998,520
sur,1999,520
sur,2000,460
sur,2001,500
sur,2002,380
sur,2003,450
sur,2004,440
sur,2005,390
sur,2006,400
sur,2007,370
sur,2008,390
sur,2009,490
sur,2010,470
sur,2011,500
sur,2012,480
sur,2013,490
sur,2014,520
sur,2015,500
sur,2016,510
sur,2017,490
sur,2018,460
svk,1990,3850
svk,1991,3680
svk,1992,3280
svk,1993,2850
svk,1994,2460
svk,1995,2290
svk,1996,2320
svk,1997,2230
svk,1998,2020
svk,1999,1790
svk,2000,1690
svk,2001,1640
svk,2002,1610
svk,2003,1570
svk,2004,1520
svk,2005,1380
svk,2006,1350
svk,2007,1300
svk,2008,1280
svk,2009,1220
svk,2010,1190
svk,2011,1180
svk,2012,1160
svk,2013,1170
svk,2014,1160
svk,2015,1150
svk,2016,1130
svk,2017,1100
svk,2018,1090
svn,1990,1630
svn,1991,1570
svn,1992,1310
svn,1993,1330
svn,1994,1290
svn,1995,1290
svn,1996,1320
svn,1997,1260
svn,1998,1230
svn,1999,1130
svn,2000,1150
svn,2001,1200
svn,2002,1170
svn,2003,1180
svn,2004,1120
svn,2005,1110
svn,2006,1090
svn,2007,1090
svn,2008,1130
svn,2009,1090
svn,2010,1090
svn,2011,1070
svn,2012,1050
svn,2013,1040
svn,2014,1030
svn,2015,1040
svn,2016,1070
svn,2017,1070
svn,2018,1060
swe,1990,4380
swe,1991,4270
swe,1992,4390
swe,1993,4450
swe,1994,4460
swe,1995,4330
swe,1996,4330
swe,1997,4310
swe,1998,4190
swe,1999,4110
swe,2000,4000
swe,2001,3930
swe,2002,3890
swe,2003,3830
swe,2004,3850
swe,2005,3800
swe,2006,3740
swe,2007,3650
swe,2008,3640
swe,2009,3580
swe,2010,3570
swe,2011,3540
swe,2012,3500
swe,2013,3480
swe,2014,3480
swe,2015,3380
swe,2016,3380
swe,2017,3380
swe,2018,3300
swz,1990,710
swz,1991,730
swz,1992,750
swz,1993,630
swz,1994,640
swz,1995,660
swz,1996,660
swz,1997,650
swz,1998,640
swz,1999,610
swz,2000,600
swz,2001,530
swz,2002,560
swz,2003,610
swz,2004,610
swz,2005,620
swz,2006,570
swz,2007,610
swz,2008,600
swz,2009,590
swz,2010,630
swz,2011,630
swz,2012,630
swz,2013,630
swz,2014,630
swz,2015,600
swz,2016,600
swz,2017,610
swz,2018,610
syc,1990,0
syc,1991,0
syc,1992,0
syc,1993,0
syc,1994,0
syc,1995,0
