geo,time,ny_adj_nnty_pc_kd
abw,2015,23875.63492
afg,2015,511.95316
ago,2000,1227.6571
ago,2001,1460.78079
ago,2002,2029.0072
ago,2003,2156.72131
ago,2004,1994.07562
ago,2005,2163.70096
ago,2006,2457.65104
ago,2007,2229.68104
ago,2008,1707.51216
ago,2009,2186.77098
ago,2010,2301.16366
ago,2011,2650.55053
ago,2012,2879.90284
ago,2013,3062.66741
ago,2014,3224.52315
ago,2015,3134.60405
ago,2016,3026.26936
ago,2017,2878.72473
ago,2018,2502.49913
ago,2019,2429.14223
alb,1997,1310.51816
alb,1998,1393.2597
alb,1999,1612.1525
alb,2000,1805.11011
alb,2001,2003.27925
alb,2002,2075.5261
alb,2003,2191.21189
alb,2004,2332.64564
alb,2005,2433.31383
alb,2006,2622.46145
alb,2007,2739.25098
alb,2008,2940.2848
alb,2009,2975.90056
alb,2010,3144.372
alb,2011,3160.11594
alb,2012,3137.87312
alb,2013,3227.62916
alb,2014,3255.26962
alb,2015,3267.21752
alb,2016,3375.09044
alb,2017,3450.98747
alb,2018,3587.79171
alb,2019,3629.34903
are,2001,57340.19063
are,2002,53989.95252
are,2003,53709.33764
are,2004,53712.17097
are,2005,50493.17696
are,2006,51458.09798
are,2007,47385.34452
are,2008,43553.85478
are,2009,32722.24602
are,2010,30623.0866
are,2011,33993.53584
are,2012,34797.71275
are,2013,37201.30336
are,2014,39238.62909
are,2015,35649.43725
are,2016,35723.24244
are,2017,38124.09931
are,2018,36955.49542
are,2019,36487.28799
arg,1970,7769.96084
arg,1971,8430.25935
arg,1972,8229.39436
arg,1973,8573.80854
arg,1974,8716.89913
arg,1975,8581.48208
arg,1976,8267.74175
arg,1977,8599.01273
arg,1978,8020.04702
arg,1979,8438.44925
arg,1980,8631.50609
arg,1981,7944.33694
arg,1982,7256.81215
arg,1983,7497.27542
arg,1984,7533.72104
arg,1985,6910.08729
arg,1986,7411.49534
arg,1987,7387.98529
arg,1988,7227.89605
arg,1989,6186.64444
arg,1990,6129.35508
arg,1991,6969.52243
arg,1992,7844.54247
arg,1993,8149.57796
arg,1994,8440.29375
arg,1995,7947.28215
arg,1996,8382.25318
arg,1997,8900.698
arg,1998,9073.27347
arg,1999,8461.355
arg,2000,8286.31548
arg,2001,7797.45075
arg,2002,6837.0855
arg,2003,7529.54543
arg,2004,7378.5748
arg,2005,7857.95289
arg,2006,9400.87349
arg,2007,10465.48062
arg,2008,10965.56832
arg,2009,10050.0536
arg,2010,11114.80763
arg,2011,11991.17233
arg,2012,11675.20318
arg,2013,11778.37308
arg,2014,11248.36217
arg,2015,11697.12026
arg,2016,11351.47108
arg,2017,11871.0685
arg,2018,11091.04111
arg,2019,10458.02886
arm,1995,928.91632
arm,1996,1004.0582
arm,1997,1085.36188
arm,1998,1132.87933
arm,1999,1175.88282
arm,2000,1173.05637
arm,2001,1278.65715
arm,2002,1475.7719
arm,2003,1777.95529
arm,2004,1973.02561
arm,2005,2281.26637
arm,2006,2635.24504
arm,2007,3107.2458
arm,2008,3424.73959
arm,2009,2690.96861
arm,2010,2744.00205
arm,2011,2818.49668
arm,2012,3178.6268
arm,2013,3273.42723
arm,2014,3296.91791
arm,2015,3235.79234
arm,2016,3176.92644
arm,2017,3495.55531
arm,2018,3631.81074
arm,2019,3832.24236
aus,2015,44412.79223
aut,1970,15968.45062
aut,1971,16632.82183
aut,1972,17592.88634
aut,1973,18534.79955
aut,1974,18895.26382
aut,1975,18948.03895
aut,1976,19816.85638
aut,1977,20730.15684
aut,1978,20833.05618
aut,1979,21918.2307
aut,1980,22088.50114
aut,1981,21858.76334
aut,1982,22272.06075
aut,1983,23116.60682
aut,1984,23151.72122
aut,1985,23643.73059
aut,1986,24260.71414
aut,1987,24706.01157
aut,1988,25649.72151
aut,1989,26517.68605
aut,1990,27497.82559
aut,1991,27998.43297
aut,1992,28270.32131
aut,1993,28029.32352
aut,1994,28588.38979
aut,1995,29181.72236
aut,1996,29781.29554
aut,1997,30171.87772
aut,1998,31148.55427
aut,1999,31674.80987
aut,2000,32693.61261
aut,2001,32697.45933
aut,2002,33261.29287
aut,2003,33487.63133
aut,2004,34294.18743
aut,2005,34736.08378
aut,2006,35973.78701
aut,2007,37058.58145
aut,2008,37420.91173
aut,2009,35436.49178
aut,2010,36131.77905
aut,2011,36542.9308
aut,2012,36285.28166
aut,2013,35977.41865
aut,2014,35976.37555
aut,2015,35797.3092
aut,2016,36733.95803
aut,2017,36540.9176
aut,2018,37212.625
aut,2019,37649.44485
aze,2015,4460.66328
bdi,1997,149.81589
bdi,1998,144.629
bdi,1999,172.57327
bdi,2000,171.55313
bdi,2001,154.67513
bdi,2002,144.16683
bdi,2003,98.43464
bdi,2004,123.5999
bdi,2005,139.60401
bdi,2006,157.08249
bdi,2007,136.33569
bdi,2008,138.95282
bdi,2009,144.56711
bdi,2010,169.24436
bdi,2011,163.74363
bdi,2012,188.12259
bdi,2013,197.23801
bdi,2014,199.22292
bdi,2015,219.19415
bdi,2016,195.2962
bdi,2017,190.09835
bdi,2018,200.84313
bdi,2019,199.55821
bel,1970,16230.91793
bel,1971,16735.10292
bel,1972,17740.01455
bel,1973,18890.67376
bel,1974,19151.01159
bel,1975,18865.12722
bel,1976,19904.18426
bel,1977,19897.44155
bel,1978,20443.87803
bel,1979,20800.28842
bel,1980,20675.35785
bel,1981,20150.35248
bel,1982,20106.46012
bel,1983,20271.54235
bel,1984,20917.07578
bel,1985,21522.65185
bel,1986,22546.72082
bel,1987,23250.76394
bel,1988,24559.11761
bel,1989,25332.91017
bel,1990,25975.03814
bel,1991,26452.39364
bel,1992,26983.40789
bel,1993,27115.92543
bel,1994,28121.08031
bel,1995,28544.15922
bel,1996,28618.4195
bel,1997,29564.07925
bel,1998,30092.66013
bel,1999,30730.9572
bel,2000,31416.77183
bel,2001,31360.1601
bel,2002,31684.48113
bel,2003,31734.68459
bel,2004,32358.56376
bel,2005,32655.78441
bel,2006,32998.39898
bel,2007,33912.92793
bel,2008,33100.22091
bel,2009,32375.37816
bel,2010,32639.774
bel,2011,31780.72414
bel,2012,32657.00043
bel,2013,32818.7127
bel,2014,33178.14346
bel,2015,33791.19583
bel,2016,34161.48706
bel,2017,34399.9925
bel,2018,34686.1565
bel,2019,35504.91525
ben,1971,707.16547
ben,1972,733.21207
ben,1973,746.03359
ben,1974,724.90635
ben,1975,657.76006
ben,1976,637.43676
ben,1977,623.66375
ben,1978,631.75887
ben,1979,687.67369
ben,1980,726.33736
ben,1981,743.91
ben,1982,688.37828
ben,1983,639.60146
ben,1984,652.88629
ben,1985,695.16135
ben,1986,669.84738
ben,1987,636.93512
ben,1988,647.63185
ben,1989,588.95994
ben,1990,629.74939
ben,1991,642.28414
ben,1992,597.07769
ben,1993,629.644
ben,1994,551.01381
ben,1995,565.47695
ben,1996,581.65237
ben,1997,606.34054
ben,1998,613.16358
ben,1999,658.42581
ben,2000,695.35796
ben,2001,725.29747
ben,2002,761.79102
ben,2003,776.85364
ben,2004,803.61399
ben,2005,785.00474
ben,2006,791.84992
ben,2007,812.45343
ben,2008,831.40439
ben,2009,826.96877
ben,2010,819.72685
ben,2011,835.37522
ben,2012,863.37716
ben,2013,923.43204
ben,2014,954.58159
ben,2015,958.43434
ben,2016,974.36692
ben,2017,983.00362
ben,2018,1016.66071
ben,2019,1068.53844
bfa,1980,332.65623
bfa,1981,337.67319
bfa,1982,356.31256
bfa,1983,346.61914
bfa,1984,333.66293
bfa,1985,329.0454
bfa,1986,351.92261
bfa,1987,340.52834
bfa,1988,351.44521
bfa,1989,343.30555
bfa,1990,335.11702
bfa,1991,350.07022
bfa,1992,342.08954
bfa,1993,342.50729
bfa,1994,309.24971
bfa,1995,325.43777
bfa,1996,350.53809
bfa,1997,357.71267
bfa,1998,378.72322
bfa,1999,380.10518
bfa,2000,383.51485
bfa,2001,397.06238
bfa,2002,401.88739
bfa,2003,419.82986
bfa,2004,426.77626
bfa,2005,444.41235
bfa,2006,455.7108
bfa,2007,459.12621
bfa,2008,467.47624
bfa,2009,463.90905
bfa,2010,486.88336
bfa,2011,501.14206
bfa,2012,546.55558
bfa,2013,548.22594
bfa,2014,549.37302
bfa,2015,563.05622
bfa,2016,593.14125
bfa,2017,613.52315
bfa,2018,642.61253
bfa,2019,685.41395
bgd,1973,511.29705
bgd,1974,499.52928
bgd,1975,466.31588
bgd,1976,459.96443
bgd,1977,437.87544
bgd,1978,464.84295
bgd,1979,480.49634
bgd,1980,477.77007
bgd,1981,522.08758
bgd,1982,498.01568
bgd,1983,497.02982
bgd,1984,495.56169
bgd,1985,527.75616
bgd,1986,534.35778
bgd,1987,539.93102
bgd,1988,539.74005
bgd,1989,539.84488
bgd,1990,563.6884
bgd,1991,543.13975
bgd,1992,548.84312
bgd,1993,553.96824
bgd,1994,571.15164
bgd,1995,580.55833
bgd,1996,585.76997
bgd,1997,586.29213
bgd,1998,599.64362
bgd,1999,614.43949
bgd,2000,637.36465
bgd,2001,656.19513
bgd,2002,669.54983
bgd,2003,685.84804
bgd,2004,727.65777
bgd,2005,764.44308
bgd,2006,814.49783
bgd,2007,863.89858
bgd,2008,900.15972
bgd,2009,935.64584
bgd,2010,984.51705
bgd,2011,1026.40906
bgd,2012,1077.97458
bgd,2013,1126.8792
bgd,2014,1160.92529
bgd,2015,1217.56906
bgd,2016,1284.05135
bgd,2017,1347.7566
bgd,2018,1441.19249
bgd,2019,1653.58678
bgr,1980,2382.90425
bgr,1981,2648.2564
bgr,1982,2770.25636
bgr,1983,2875.05796
bgr,1984,3014.45107
bgr,1985,3008.87019
bgr,1986,3017.41478
bgr,1987,3214.31324
bgr,1988,3355.2205
bgr,1989,3199.49835
bgr,1990,3160.45406
bgr,1991,2631.12608
bgr,1992,2623.35776
bgr,1993,2487.54831
bgr,1994,2629.55585
bgr,1995,3652.81679
bgr,1996,3597.07856
bgr,1997,2803.30183
bgr,1998,2906.17545
bgr,1999,2696.86328
bgr,2000,2813.44281
bgr,2001,3082.36751
bgr,2002,3406.64799
bgr,2003,3596.20289
bgr,2004,3897.19609
bgr,2005,4101.50752
bgr,2006,4356.98776
bgr,2007,4521.74395
bgr,2008,5066.1881
bgr,2009,5062.70705
bgr,2010,5166.45989
bgr,2011,5398.77069
bgr,2012,5546.64237
bgr,2013,5502.50698
bgr,2014,5662.37124
bgr,2015,5819.93398
bgr,2016,6167.16015
bgr,2017,6467.19071
bgr,2018,6639.2248
bgr,2019,7127.15853
bhr,2000,16918.25648
bhr,2001,16162.34494
bhr,2002,14304.21809
bhr,2003,15341.8603
bhr,2004,15381.2372
bhr,2005,16928.14243
bhr,2006,17830.14401
bhr,2007,19079.29446
bhr,2008,20190.24548
bhr,2009,16457.3601
bhr,2010,14908.86578
bhr,2011,13365.18101
bhr,2012,16010.89046
bhr,2013,16959.81097
bhr,2014,17044.61844
bhr,2015,17254.19999
bhr,2016,17614.04383
bhr,2017,17593.07142
bhr,2018,16506.77595
bhr,2019,16130.9431
bhs,1989,26312.18489
bhs,1990,25388.74547
bhs,1991,23284.4517
bhs,1992,23000.18997
bhs,1993,21996.5206
bhs,1994,22023.18351
bhs,1995,26644.01241
bhs,1996,29753.08825
bhs,1997,33175.0261
bhs,1998,29887.19292
bhs,1999,34566.26535
bhs,2000,35152.40537
bhs,2001,33755.68225
bhs,2002,36825.18449
bhs,2003,35405.75894
bhs,2004,33634.0732
bhs,2005,34723.89016
bhs,2006,33136.12156
bhs,2007,33903.94333
bhs,2008,32299.15176
bhs,2009,28690.59133
bhs,2010,27453.04474
bhs,2011,26776.06562
bhs,2012,28013.54761
bhs,2013,26701.8108
bhs,2014,27043.61041
bhs,2015,27517.5912
bhs,2016,27489.03345
bhs,2017,28360.26587
bhs,2018,28288.61784
bhs,2019,29368.44162
bih,2000,2437.18517
bih,2001,2494.61241
bih,2002,2625.3338
bih,2003,2693.543
bih,2004,2989.2752
bih,2005,3037.12245
bih,2006,3279.50852
bih,2007,3446.64441
bih,2008,3694.00339
bih,2009,3587.60565
bih,2010,3539.02754
bih,2011,3493.24519
bih,2012,3429.52824
bih,2013,3582.96364
bih,2014,3673.49341
bih,2015,3922.08939
bih,2016,4196.96336
bih,2017,4387.74405
bih,2018,4630.45592
bih,2019,4866.05393
blr,1994,1344.06379
blr,1995,982.68814
blr,1996,1068.4045
blr,1997,1184.996
blr,1998,1324.88038
blr,1999,1370.57577
blr,2000,1499.20256
blr,2001,1660.73791
blr,2002,1795.66513
blr,2003,1984.27885
blr,2004,2253.57148
blr,2005,2607.56208
blr,2006,2996.27154
blr,2007,3324.09688
blr,2008,3874.2859
blr,2009,3717.36521
blr,2010,3989.71429
blr,2011,4737.44574
blr,2012,4916.67978
blr,2013,4887.41747
blr,2014,5035.18172
blr,2015,4809.0876
blr,2016,4550.04267
blr,2017,4743.87011
blr,2018,5054.3378
blr,2019,5209.94438
blz,1980,3292.48956
blz,1981,2585.35295
blz,1982,2458.24959
blz,1983,2379.2813
blz,1984,2335.61866
blz,1985,2057.42251
blz,1986,2201.01483
blz,1987,2542.12516
blz,1988,2790.70371
blz,1989,2964.06687
blz,1990,3307.46074
blz,1991,3422.34642
blz,1992,3654.54943
blz,1993,3772.38343
blz,1994,3792.36816
blz,1995,3831.12424
blz,1996,3695.39071
blz,1997,3612.17687
blz,1998,3600.09762
blz,1999,3574.31076
blz,2000,3528.24688
blz,2001,3499.61747
blz,2002,3590.98129
blz,2003,3569.47682
blz,2004,3498.52691
blz,2005,3487.32512
blz,2006,3433.27872
blz,2007,3245.22111
blz,2008,3071.87997
blz,2009,3253.87965
blz,2010,3066.57994
blz,2011,3184.67689
blz,2012,3251.77777
blz,2013,3352.50643
blz,2014,3438.90223
blz,2015,3740.22628
blz,2016,3674.71133
blz,2017,3681.7571
blz,2018,3473.84423
blz,2019,3521.09255
bol,1976,2002.08625
bol,1977,2005.1044
bol,1978,1889.83811
bol,1979,1841.38977
bol,1980,1722.75132
bol,1981,1767.28099
bol,1982,1608.35188
bol,1983,1555.93443
bol,1984,1517.96069
bol,1985,1553.62977
bol,1986,1463.48924
bol,1987,1500.29854
bol,1988,1478.09315
bol,1989,1483.77443
bol,1990,1526.0637
bol,1991,1569.20371
bol,1992,1565.02882
bol,1993,1575.16804
bol,1994,1608.91561
bol,1995,1665.43983
bol,1996,1730.97739
bol,1997,1797.33159
bol,1998,1873.95156
bol,1999,1799.18325
bol,2000,1752.09675
bol,2001,1762.22614
bol,2002,1788.72419
bol,2003,1806.46873
bol,2004,1810.98474
bol,2005,1810.59416
bol,2006,1899.57051
bol,2007,1926.78128
bol,2008,2143.48977
bol,2009,2155.75877
bol,2010,2254.73612
bol,2011,2331.22707
bol,2012,2385.44101
bol,2013,2481.56965
bol,2014,2532.51309
bol,2015,2577.46392
bol,2016,2661.43942
bol,2017,2741.2381
bol,2018,2831.9218
bol,2019,2887.22002
bra,1970,3154.02905
bra,1971,3442.5443
bra,1972,3786.27833
bra,1973,4145.06656
bra,1974,4251.93694
bra,1975,4256.89611
bra,1976,4746.30203
bra,1977,4914.00831
bra,1978,4885.35269
bra,1979,5113.16376
bra,1980,5256.76243
bra,1981,4918.35144
bra,1982,4807.24611
bra,1983,4664.59248
bra,1984,4968.28093
bra,1985,5045.96731
bra,1986,5364.95672
bra,1987,5363.83888
bra,1988,5325.94175
bra,1989,5718.00588
bra,1990,4807.57701
bra,1991,5040.89296
bra,1992,4983.31181
bra,1993,5054.87331
bra,1994,5387.91694
bra,1995,5614.30172
bra,1996,5589.21384
bra,1997,5583.4601
bra,1998,5356.33687
bra,1999,5093.49779
bra,2000,5284.97001
bra,2001,5244.0511
bra,2002,5360.99595
bra,2003,5315.84375
bra,2004,5601.40713
bra,2005,5698.32214
bra,2006,5939.08566
bra,2007,6243.17464
bra,2008,6386.40176
bra,2009,6435.53019
bra,2010,6664.49393
bra,2011,6820.14688
bra,2012,6723.70544
bra,2013,6950.80081
bra,2014,6860.28804
bra,2015,6483.94052
bra,2016,6201.97681
bra,2017,6331.96378
bra,2018,6356.01669
bra,2019,6424.83546
brb,2015,13943.14077
brn,1990,18629.47549
brn,1991,20199.07222
brn,1992,20600.51286
brn,1993,19149.48389
brn,1994,17409.67573
brn,1995,16395.60155
brn,1996,22053.07304
brn,1997,17948.70221
brn,1998,15948.24969
brn,1999,16370.94376
brn,2000,16706.0622
brn,2001,16753.20678
brn,2002,18809.41322
brn,2003,18952.3797
brn,2004,20321.1008
brn,2005,22463.09676
brn,2006,24529.25168
brn,2007,26520.26223
brn,2008,31383.01655
brn,2009,25283.90843
brn,2010,26034.25361
brn,2011,28678.05282
brn,2012,29995.32488
brn,2013,29722.16968
brn,2014,29423.81273
brn,2015,26064.98436
brn,2016,24667.73926
brn,2017,24984.79187
brn,2018,23548.24931
brn,2019,24726.2186
btn,1990,627.80486
btn,1991,588.73227
btn,1992,583.41279
btn,1993,590.04805
btn,1994,663.96528
btn,1995,665.3155
btn,1996,701.17865
btn,1997,777.74643
btn,1998,745.6086
btn,1999,753.60248
btn,2000,998.50741
btn,2001,1072.66448
btn,2002,1160.07072
btn,2003,1212.012
btn,2004,1265.87626
btn,2005,1355.93912
btn,2006,1382.42024
btn,2007,1584.05846
btn,2008,1657.06288
btn,2009,1730.98859
btn,2010,1855.08633
btn,2011,1969.83205
btn,2012,2022.5203
btn,2013,2069.46751
btn,2014,2156.52448
btn,2015,2232.99227
btn,2016,2350.80446
btn,2017,2460.01511
btn,2018,2530.07739
btn,2019,2636.37703
bwa,1975,930.60632
bwa,1976,966.70585
bwa,1977,1004.2501
bwa,1978,1159.44368
bwa,1979,1333.78181
bwa,1980,1295.95675
bwa,1981,1348.31961
bwa,1982,1333.39863
bwa,1983,1329.74998
bwa,1984,1404.79959
bwa,1985,1725.92684
bwa,1986,1882.4862
bwa,1987,1981.77869
bwa,1988,2371.03309
bwa,1989,2567.12082
bwa,1990,2829.33585
bwa,1991,2939.09135
bwa,1992,2914.77907
bwa,1993,3104.14531
bwa,1994,2650.00525
bwa,1995,2885.26987
bwa,1996,3165.86443
bwa,1997,3444.4172
bwa,1998,3468.18388
bwa,1999,3639.10404
bwa,2000,3628.50991
bwa,2001,3663.25764
bwa,2002,3185.81169
bwa,2003,2908.12743
bwa,2004,2897.82169
bwa,2005,3361.60625
bwa,2006,3553.89476
bwa,2007,3719.71031
bwa,2008,3507.27018
bwa,2009,3665.46199
bwa,2010,3787.41197
bwa,2011,4606.28741
bwa,2012,4389.78942
bwa,2013,4778.17901
bwa,2014,5345.21873
bwa,2015,5138.032
bwa,2016,5826.66857
bwa,2017,5562.3304
bwa,2018,5432.81286
bwa,2019,5325.24496
caf,2009,567.99738
caf,2010,569.23592
caf,2011,544.15436
caf,2012,535.79441
caf,2013,306.03814
caf,2014,293.75003
caf,2015,310.30567
caf,2016,351.71195
caf,2017,333.77452
caf,2018,361.95406
caf,2019,381.77649
can,1970,16984.35015
can,1971,17295.45036
can,1972,18218.07848
can,1973,19298.03154
can,1974,19564.77497
can,1975,19816.03487
can,1976,20650.59628
can,1977,20775.83377
can,1978,21128.84015
can,1979,20885.82002
can,1980,20883.4174
can,1981,21620.9349
can,1982,20901.88588
can,1983,21259.14416
can,1984,22176.19241
can,1985,23056.55752
can,1986,23481.42111
can,1987,23915.42559
can,1988,24756.52615
can,1989,24956.75957
can,1990,24449.46945
can,1991,23906.32127
can,1992,23499.13488
can,1993,23849.76052
can,1994,24589.55292
can,1995,25249.68336
can,1996,25345.61395
can,1997,26296.7404
can,1998,26673.31777
can,1999,27896.93577
can,2000,29470.20734
can,2001,29517.84767
can,2002,30130.44429
can,2003,31280.39557
can,2004,32445.54741
can,2005,33644.44268
can,2006,34522.75859
can,2007,35233.94895
can,2008,35337.83953
can,2009,32721.34909
can,2010,34155.35218
can,2011,35340.98013
can,2012,35448.95733
can,2013,36028.29433
can,2014,36497.1181
can,2015,35365.33566
can,2016,35190.46777
can,2017,36546.10903
can,2018,36693.38212
can,2019,37047.18408
che,1995,55191.33695
che,1996,55373.78241
che,1997,57327.92748
che,1998,59445.69845
che,1999,60351.18384
che,2000,62492.28067
che,2001,60617.93479
che,2002,59393.53576
che,2003,61951.90033
che,2004,62859.16779
che,2005,65846.92524
che,2006,67644.58176
che,2007,64287.96975
che,2008,58893.74553
che,2009,62685.67157
che,2010,68136.2783
che,2011,65113.10237
che,2012,66764.94403
che,2013,66288.97263
che,2014,65390.20479
che,2015,67144.75694
che,2016,65529.72175
che,2017,64525.9211
che,2018,63560.01119
che,2019,64199.691
chl,1970,3362.55239
chl,1971,3717.26583
chl,1972,3767.86398
chl,1973,3435.23693
chl,1974,2951.47192
chl,1975,2288.02741
chl,1976,2423.07739
chl,1977,2689.78114
chl,1978,2839.7904
chl,1979,3052.42153
chl,1980,3180.53723
chl,1981,3331.93671
chl,1982,2806.07209
chl,1983,2603.89184
chl,1984,2468.3292
chl,1985,2334.45769
chl,1986,2513.87654
chl,1987,2755.19931
chl,1988,2991.91841
chl,1989,3194.28414
chl,1990,3288.97258
chl,1991,3655.75104
chl,1992,4072.20535
chl,1993,4290.64601
chl,1994,4561.35192
chl,1995,5119.20035
chl,1996,5352.42205
chl,1997,5728.99865
chl,1998,5973.73035
chl,1999,5874.957
chl,2000,5980.22152
chl,2001,6132.77316
chl,2002,6234.47267
chl,2003,6384.1562
chl,2004,6769.81165
chl,2005,7279.98382
chl,2006,7308.59753
chl,2007,7883.7362
chl,2008,7975.34952
chl,2009,8558.26187
chl,2010,9047.72201
chl,2011,9608.16267
chl,2012,10208.61543
chl,2013,10533.69167
chl,2014,10951.29117
chl,2015,11210.23218
chl,2016,11100.07833
chl,2017,10959.65088
chl,2018,10832.25659
chl,2019,10995.40919
chn,1995,1018.40486
chn,1996,1134.5644
chn,1997,1228.70081
chn,1998,1317.15983
chn,1999,1418.31489
chn,2000,1536.85061
chn,2001,1699.51305
chn,2002,1892.76868
chn,2003,2106.07643
chn,2004,2322.61245
chn,2005,2606.66453
chn,2006,2965.71005
chn,2007,3401.70601
chn,2008,3603.13494
chn,2009,4048.22047
chn,2010,4378.26267
chn,2011,4564.05973
chn,2012,4998.61136
chn,2013,5261.23646
chn,2014,5681.3885
chn,2015,6055.88216
chn,2016,6479.11284
chn,2017,6900.48283
chn,2018,7154.86557
chn,2019,7400.59612
civ,2008,933.80681
civ,2009,955.91749
civ,2010,993.03549
civ,2011,808.14773
civ,2012,1048.46992
civ,2013,1095.43951
civ,2014,1264.56955
civ,2015,1865.2098
civ,2016,1955.77758
civ,2017,2024.06765
civ,2018,2124.85694
civ,2019,2188.27057
cmr,1971,681.05108
cmr,1972,664.36241
cmr,1973,608.86072
cmr,1974,657.39014
cmr,1975,711.53761
cmr,1976,642.34358
cmr,1977,638.13352
cmr,1978,914.32187
cmr,1979,897.00678
cmr,1980,739.21228
cmr,1981,950.06869
cmr,1982,1200.71454
cmr,1983,1162.90737
cmr,1984,1184.43587
cmr,1985,1231.90168
cmr,1986,1487.1548
cmr,1987,1308.29722
cmr,1988,1120.64655
cmr,1989,888.91091
cmr,1990,816.4754
cmr,1991,808.84617
cmr,1992,672.53108
cmr,1993,779.84846
cmr,1994,751.76393
cmr,1995,736.1854
cmr,1996,725.27782
cmr,1997,777.46792
cmr,1998,815.05131
cmr,1999,841.0648
cmr,2000,829.45624
cmr,2001,842.96973
cmr,2002,851.65663
cmr,2003,899.46315
cmr,2004,954.0209
cmr,2005,940.47873
cmr,2006,954.56078
cmr,2007,947.87327
cmr,2008,926.23842
cmr,2009,981.65211
cmr,2010,964.93199
cmr,2011,955.53903
cmr,2012,975.28019
cmr,2013,1033.72054
cmr,2014,1082.00076
cmr,2015,1113.92302
cmr,2016,1145.19134
cmr,2017,1148.41392
cmr,2018,1172.60186
cmr,2019,1198.6236
cod,1994,218.16033
cod,1995,163.4382
cod,1996,164.22982
cod,1997,176.83132
cod,1998,160.685
cod,1999,173.79109
cod,2000,233.00766
cod,2001,190.85302
cod,2002,192.30402
cod,2003,179.17068
cod,2004,208.24148
cod,2005,219.86359
cod,2006,237.29332
cod,2007,239.62234
cod,2008,214.29659
cod,2009,224.32971
cod,2010,263.77676
cod,2011,280.40448
cod,2012,307.09106
cod,2013,332.14171
cod,2014,325.04924
cod,2015,334.42922
cod,2016,351.59197
cod,2017,364.11539
cod,2018,388.80865
cod,2019,458.51309
cog,1970,1021.04556
cog,1971,1110.76891
cog,1972,1124.87908
cog,1973,1246.90772
cog,1974,1178.76446
cog,1975,1183.01379
cog,1976,976.03804
cog,1977,852.83228
cog,1978,718.05083
cog,1979,717.24868
cog,1980,1030.69418
cog,1981,1575.52924
cog,1982,2287.86478
cog,1983,1984.07289
cog,1984,1808.50807
cog,1985,1483.87375
cog,1986,1139.42928
cog,1987,960.31323
cog,1988,658.10609
cog,1989,501.73427
cog,1990,523.59535
cog,1991,766.83059
cog,1992,782.39264
cog,1993,593.03418
cog,1994,647.52988
cog,1995,130.1039
cog,1996,96.56848
cog,1997,290.81847
cog,1998,422.4435
cog,1999,318.38318
cog,2000,131.02715
cog,2001,309.33213
cog,2002,413.10751
cog,2003,625.3827
cog,2004,350.53106
cog,2005,467.44773
cog,2006,565.95463
cog,2007,662.48244
cog,2008,727.26815
cog,2009,904.42835
cog,2010,1187.43173
cog,2011,829.74238
cog,2012,1338.57256
cog,2013,1705.04198
cog,2014,1861.91576
cog,2015,1549.8163
cog,2016,1225.10644
cog,2017,847.95294
cog,2018,728.02624
cog,2019,508.73902
col,1970,1862.72146
col,1971,1935.90081
col,1972,2056.35838
col,1973,2196.15723
col,1974,2190.64514
col,1975,2195.33385
col,1976,2358.45128
col,1977,2514.25759
col,1978,2672.93185
col,1979,2676.1566
col,1980,2754.76691
col,1981,2690.30115
col,1982,2658.33645
col,1983,2578.64467
col,1984,2587.06722
col,1985,2554.68508
col,1986,2763.32459
col,1987,2670.87093
col,1988,2773.03402
col,1989,2717.3756
col,1990,2701.10429
col,1991,2797.4471
col,1992,2872.91371
col,1993,3016.007
col,1994,3329.6105
col,1995,3413.04229
col,1996,3357.31443
col,1997,3432.27276
col,1998,3351.80559
col,1999,3074.87607
col,2000,3017.02426
col,2001,3038.61865
col,2002,3055.33694
col,2003,3079.62349
col,2004,3209.88803
col,2005,3342.41488
col,2006,3521.44847
col,2007,3789.33511
col,2008,3908.60486
col,2009,4024.91304
col,2010,4166.5754
col,2011,4353.09681
col,2012,4570.50259
col,2013,4815.04109
col,2014,5031.59426
col,2015,5177.51829
col,2016,5233.73824
col,2017,5214.50597
col,2018,5238.37261
col,2019,5359.28963
com,1980,1121.40361
com,1981,1127.97096
com,1982,1158.50248
com,1983,1179.78302
com,1984,1192.81863
com,1985,1179.09465
com,1986,1168.107
com,1987,1163.83756
com,1988,1157.86538
com,1989,1102.56529
com,1990,1117.07566
com,1991,1028.35433
com,1992,1090.86667
com,1993,1087.13614
com,1994,993.19541
com,1995,984.9426
com,1996,944.20647
com,1997,955.37234
com,1998,940.12227
com,1999,941.25829
com,2000,1022.19457
com,2001,1023.13845
com,2002,1017.61906
com,2003,1010.81081
com,2004,1009.8686
com,2005,1018.99378
com,2006,1023.34578
com,2007,1008.96737
com,2008,1002.7117
com,2009,1033.3335
com,2010,999.23578
com,2011,1013.92623
com,2012,1028.16327
com,2013,1054.86852
com,2014,1064.91634
com,2015,1106.87461
com,2016,1125.20013
com,2017,1161.68245
com,2018,1186.92587
cpv,2007,2438.42596
cpv,2008,2498.94709
cpv,2009,2524.19206
cpv,2010,2421.48502
cpv,2011,2481.37339
cpv,2012,2477.38937
cpv,2013,2509.65004
cpv,2014,2475.53873
cpv,2015,2518.16619
cpv,2016,2613.57389
cpv,2017,2672.74038
cpv,2018,2799.80031
cpv,2019,2927.70438
cri,1971,4623.4995
cri,1972,4762.53454
