geo,time,ny_gnp_mktp_cd
dji,2006,791915417.98662
dji,2007,871804682.62051
dji,2008,1031814867.12319
dji,2009,1070790733.7906
dji,2010,1145970369.28669
dji,2011,1247888544.40387
dji,2012,1381266141.87406
dji,2013,2014984773.88716
dji,2014,2191027402.50167
dji,2015,2403270167.84736
dji,2016,2523555336.73567
dji,2017,2624779619.74105
dji,2018,2870628711.29467
dji,2019,3230771827.75249
dji,2020,3285820612.64566
dma,1977,45872947.40741
dma,1978,56930215.55556
dma,1979,54917758.88889
dma,1980,73104653.33333
dma,1981,82607391.11111
dma,1982,89727576.66667
dma,1983,98220747.03704
dma,1984,106886700.37037
dma,1985,117221562.59259
dma,1986,132750847.40741
dma,1987,149524310
dma,1988,169543221.11111
dma,1989,181148354.07407
dma,1990,196537037.03704
dma,1991,212100000
dma,1992,226781481.48148
dma,1993,239151851.85185
dma,1994,253351851.85185
dma,1995,261222222.22222
dma,1996,273477777.77778
dma,1997,286077777.77778
dma,1998,307185185.18519
dma,1999,306214814.81481
dma,2000,294151851.85185
dma,2001,315096666.66667
dma,2002,305265925.92593
dma,2003,316294925.92593
dma,2004,333866962.96296
dma,2005,335276037.03704
dma,2006,375247518.51852
dma,2007,401759222.22222
dma,2008,439852814.81481
dma,2009,475418518.51852
dma,2010,484385185.18518
dma,2011,490477777.77778
dma,2012,476466666.66667
dma,2013,478788888.88889
dma,2014,555392592.59259
dma,2015,519255555.55556
dma,2016,559429629.62963
dma,2017,508659259.25926
dma,2018,551940740.74074
dma,2019,601649000
dma,2020,518023037.03704
dnk,1966,11844704281.1265
dnk,1967,12940157639.3276
dnk,1968,13345633733.3333
dnk,1969,15221015960
dnk,1970,16810092666.6667
dnk,1971,18736937909.8609
dnk,1972,22847257997.2084
dnk,1973,30599735680.6348
dnk,1974,33804669149.6169
dnk,1975,40278863770.8399
dnk,1976,44437450289.4955
dnk,1977,49859597881.1301
dnk,1978,60569192688.4996
dnk,1979,70008559399.3537
dnk,1980,69964084174.666
dnk,1981,60076479770.8959
dnk,1982,58229571672.0273
dnk,1983,58620592673.59209
dnk,1984,56865098777.5911
dnk,1985,60234072043.3355
dnk,1986,85234310962.7982
dnk,1987,106339795476.80701
dnk,1988,111928267696.64999
dnk,1989,108442468468.715
dnk,1990,133535624373.849
dnk,1991,134266234972.25
dnk,1992,148139456105.76401
dnk,1993,139651772081.61801
dnk,1994,152701498757.979
dnk,1995,181668927602.45599
dnk,1996,183957093831.37601
dnk,1997,170398667575.138
dnk,1998,174474391117.479
dnk,1999,176090565064.07501
dnk,2000,160421991562.64301
dnk,2001,162360864132.263
dnk,2002,176412403257.88199
dnk,2003,216143722391.73001
dnk,2004,251681994959.18896
dnk,2005,266599076189.36496
dnk,2006,286311629784.086
dnk,2007,321027058801.91803
dnk,2008,357301936015.37799
dnk,2009,324446827957.992
dnk,2010,327262172001.61798
dnk,2011,351257091701.64801
dnk,2012,334536414976.47302
dnk,2013,354463589494.15601
dnk,2014,365833620392.69696
dnk,2015,311964189253.73297
dnk,2016,320812594566.81403
dnk,2017,339391058127.81702
dnk,2018,366754681199.45099
dnk,2019,357603732015.17902
dnk,2020,368105773886.79901
dom,1960,662300300
dom,1961,635500100
dom,1962,802500200
dom,1963,920500100
dom,1964,1006500200
dom,1965,876400000
dom,1966,965400000
dom,1967,1015300000
dom,1968,1060200000
dom,1969,1207300000
dom,1970,1476200100
dom,1971,1664300000
dom,1972,2027000000
dom,1973,2350899900
dom,1974,2920400000
dom,1975,3597500100
dom,1976,3945299900
dom,1977,4507500200
dom,1978,4771400000
dom,1979,5551200100
dom,1980,6420500100
dom,1981,6973899800
dom,1982,7709900300
dom,1983,8324900100
dom,1984,9972699700
dom,1985,4725492096.63947
dom,1986,5877395034.94818
dom,1987,5527990480.64919
dom,1988,5052914306.74847
dom,1989,6373562712.93375
dom,1990,6758924741.65132
dom,1991,9461132793.67679
dom,1992,11164249000
dom,1993,12384042400
dom,1994,13962617074.06
dom,1995,15868370839.1608
dom,1996,17516877243.8606
dom,1997,19222030487.1518
dom,1998,20780878617.4344
dom,1999,21161260672.9652
dom,2000,23264321904.6442
dom,2001,24510208597.4477
dom,2002,25985430347.2972
dom,2003,20001897173.98709
dom,2004,20508099190.8
dom,2005,33873701573.1702
dom,2006,36027519171.1712
dom,2007,41782447146.5306
dom,2008,46374331821.57809
dom,2009,46539816384.4557
dom,2010,51932177372.8793
dom,2011,55774581987.3135
dom,2012,58281926478.1805
dom,2013,59708978487.6
dom,2014,63931917485.0803
dom,2015,68227916795.2404
dom,2016,72450765680.2216
dom,2017,76203984074.69118
dom,2018,81863297764.08809
dom,2019,84871455782.15379
dom,2020,74984131332.43111
dza,1960,3221511332.56365
dza,1961,2972104048.93561
dza,1962,2203098114.27761
dza,1963,2764264466.99479
dza,1964,2909752060.92645
dza,1965,3055239675.11292
dza,1966,2918305726.0335
dza,1967,3289823843.95698
dza,1968,3791351400.6198
dza,1969,4257218772.15369
dza,1970,4741958659.94207
dza,1971,5036510727.517
dza,1972,6744447673.25075
dza,1973,8632138145.11041
dza,1974,13138271294.2809
dza,1975,15380692155.7705
dza,1976,17416132571.209
dza,1977,19801118983.3124
dza,1978,25098700446.3047
dza,1979,31537352035.9173
dza,1980,40477667639.5476
dza,1981,42348348278.4188
dza,1982,43217846086.8429
dza,1983,47009480391.7474
dza,1984,52019304711.6427
dza,1985,56393654500.9746
dza,1986,61999236862.8118
dza,1987,64847516073.1592
dza,1988,56590250659.363
dza,1989,53587914452.0674
dza,1990,59780631046.609
dza,1991,43167990743.1968
dza,1992,45843088303.3142
dza,1993,48195629421.6419
dza,1994,40808326200.4935
dza,1995,39574301665.6631
dza,1996,44381577918.46049
dza,1997,45957623524.2335
dza,1998,46187747552.7333
dza,1999,46350650029.5161
dza,2000,52080372257.1678
dza,2001,53138729521.466
dza,2002,54533965681.0392
dza,2003,65345073971.1868
dza,2004,81732028320.60789
dza,2005,98106140730.3589
dza,2006,112502181795.15601
dza,2007,133142047324.093
dza,2008,169665530141.15201
dza,2009,135805754920.341
dza,2010,160761621810.556
dza,2011,197969464434.814
dza,2012,206411460482.87201
dza,2013,205600314482.84201
dza,2014,208874396554.93399
dza,2015,161667252615.41699
dza,2016,158474001558.80099
dza,2017,167558973804.439
dza,2018,170507068128.83701
dza,2019,167568133680.09
dza,2020,142064920395.53
ecu,1960,2043509723.60703
ecu,1961,1726040723.05953
ecu,1962,1494353886.87958
ecu,1963,1806525750.82557
ecu,1964,2225203587.61861
ecu,1965,2362036265.70433
ecu,1966,2404097428.14315
ecu,1967,2528684150.03416
ecu,1968,2555067797.29931
ecu,1969,3084153419.78331
ecu,1970,2833290165.97396
ecu,1971,2718503141.66599
ecu,1972,3140765557.37758
ecu,1973,3775699919.51342
ecu,1974,6432079281.52439
ecu,1975,7676350735.48856
ecu,1976,8952057258.16727
ecu,1977,10829952446.0045
ecu,1978,11653573256.8764
ecu,1979,13770371965.5054
ecu,1980,17268130651.1089
ecu,1981,21049102097.5815
ecu,1982,18929373984.71329
ecu,1983,16262056379.346
ecu,1984,15808986195.6227
ecu,1985,16089586704.2826
ecu,1986,14271644255.3903
ecu,1987,12885923996.527
ecu,1988,11818295217.9957
ecu,1989,12526174547.0309
ecu,1990,14028697796.5758
ecu,1991,15870976488.2441
ecu,1992,17149765882.9415
ecu,1993,18077986993.4967
ecu,1994,21768303151.5758
ecu,1995,23508422211.1056
ecu,1996,24202981490.7454
ecu,1997,27134639319.6598
ecu,1998,26810811405.7029
ecu,1999,18337918959.47969
ecu,2000,17103552776.3882
ecu,2001,23235924000
ecu,2002,27296182800
ecu,2003,30940439900
ecu,2004,34751628400
ecu,2005,39691563800
ecu,2006,44974439600
ecu,2007,48973356000
ecu,2008,60290373000
ecu,2009,61241510000
ecu,2010,68569173000
ecu,2011,78067843000
ecu,2012,86587424000
ecu,2013,93662124000
ecu,2014,100144291000
ecu,2015,97501257000
ecu,2016,98028639000
ecu,2017,101858207000
ecu,2018,104605438000
ecu,2019,104934502000
ecu,2020,95983572000
egy,1965,4908912188.7287
egy,1966,5238506367.36456
egy,1967,5580495356.03715
egy,1968,5909345794.39252
egy,1969,6465375302.66344
egy,1970,7978146194.42351
egy,1971,8536087732.72124
egy,1972,9231127197.5181
egy,1973,9974482061.6473
egy,1974,9109910658.63287
egy,1975,11388206926.7865
egy,1976,12973982125.1241
egy,1977,13975793720.3999
egy,1978,14148726500.9096
egy,1979,16951571428.5714
egy,1980,20210185954.8442
egy,1981,20471081081.0811
egy,1982,25871182142.8571
egy,1983,29088009196.7404
egy,1984,31908191679.2088
egy,1985,35769552926.3951
egy,1986,37440785687.55849
egy,1987,39933762765.1218
egy,1988,34771711754.6848
egy,1989,39246669712.9285
egy,1990,41873798698.96809
egy,1991,37631036490.5284
egy,1992,42069286522.4325
egy,1993,46801231452.581
egy,1994,52113583392.64529
egy,1995,60485845060.45409
egy,1996,68066516981.1321
egy,1997,78947678171.09138
egy,1998,85684807556.08031
egy,1999,91221904806.8416
egy,2000,100305543960.076
egy,2001,97756136118.5984
egy,2002,85241867415.7303
egy,2003,80181261538.4615
egy,2004,78575767532.46748
egy,2005,89346865557.40428
egy,2006,107956786956.522
egy,2007,131614828371.278
egy,2008,164177881818.18201
egy,2009,189300605444.646
egy,2010,214618966061.70599
egy,2011,229940172977.625
egy,2012,272637266666.66696
egy,2013,281027708527.13202
egy,2014,298332708895.26501
egy,2015,323665676819.40698
egy,2016,327970017791.41101
egy,2017,231165195652.17401
egy,2018,243433399437.254
egy,2019,292071265603.64502
egy,2020,353898651278.85199
eri,1992,477101651.64838
eri,1993,467872714.7556
eri,1994,531888311.68831
eri,1995,585565625
eri,1996,685835952.61692
eri,1997,683315115.48772
eri,1998,749833860.82397
eri,1999,695019380.32039
eri,2000,706846472.72727
eri,2001,750010831.60175
eri,2002,723218652.83489
eri,2003,860583135.77703
eri,2004,1093759651.85857
eri,2005,1089003669.98744
eri,2006,1202459440.65041
eri,2007,1310746757.72358
eri,2008,1368434686.17886
eri,2009,1840533600
eri,2010,1569887473.17073
eri,2011,2041455160.97561
esp,1960,12014292254.6682
esp,1961,13771365311.6801
esp,1962,16068290740.3023
esp,1963,18990535037.939
esp,1964,21214320908.7775
esp,1965,24646865294.9947
esp,1966,28478655146.859
esp,1967,31375464705.1608
esp,1968,31188508104.3807
esp,1969,35653004591.7683
esp,1970,40471022106.0138
esp,1971,46106900598.8024
esp,1972,58555487962.7233
esp,1973,78071719017.70419
esp,1974,96948485722.5267
esp,1975,113934171014.493
esp,1976,117234501367.819
esp,1977,130823347207.00999
esp,1978,158522927517.36099
esp,1979,212392352503.71799
esp,1980,229755263402.18097
esp,1981,199125227969.00296
esp,1982,192294673633.19696
esp,1983,167322796983.759
esp,1984,168552857586.42099
esp,1985,178339212328.767
esp,1986,248144330521.564
esp,1987,314786221533.48602
esp,1988,370872708184.54498
esp,1989,410262872803.93494
esp,1990,530515703558.60303
esp,1991,570816810248.198
esp,1992,623343892410.20605
esp,1993,520853333769.12
esp,1994,519422964849.08698
esp,1995,609570971443.82202
esp,1996,633528195192.43396
esp,1997,583087704545.45496
esp,1998,611311425548.50195
esp,1999,629140626498.84302
esp,2000,594084216555.29504
esp,2001,619140631735.828
esp,2002,700728756159.21692
esp,2003,900043963152.15503
esp,2004,1059088286010.81006
esp,2005,1137786490870.04004
esp,2006,1237088785672.93994
esp,2007,1437831552930.97998
esp,2008,1586564225114.84009
esp,2009,1462916148401.16992
esp,2010,1401381945416.66992
esp,2011,1454580711702.34009
esp,2012,1314148662604.68994
esp,2013,1346092788758.43994
esp,2014,1366195665567.84009
esp,2015,1195331493689.06006
esp,2016,1235959160572.77002
esp,2017,1313028431411.77002
esp,2018,1423036012859.61011
esp,2019,1396054121145.1001
esp,2020,1289015138989.88989
est,2000,5472116465.49341
est,2001,5947902604.95927
est,2002,6978783083.73363
est,2003,9301313233.96567
est,2004,11465094409.9379
est,2005,13457655764.2084
est,2006,16082181658.5121
est,2007,20706693128.9351
est,2008,23098872125.38449
est,2009,19146012781.32809
est,2010,18635314311.97409
est,2011,22239965053.502
est,2012,22236351459.6094
est,2013,24670456637.451
est,2014,26051236129.9999
est,2015,22552957576.4453
est,2016,23735655519.572
est,2017,26302479799.8824
est,2018,30034153188.7843
est,2019,30759017473.7254
eth,1981,7317850048.30918
eth,1982,7698885748.79227
eth,1983,8554364251.20773
eth,1984,8076785458.9372
eth,1985,9447700386.47343
eth,1986,9817322463.76812
eth,1987,10480006666.6667
eth,1988,10844346376.8116
eth,1989,11396246714.9758
eth,1990,12108119661.8358
eth,1991,13390412125.6039
eth,1992,10429217520.0714
eth,1993,8734430671.62956
eth,1994,6848460204.38158
eth,1995,7603562639.92836
eth,1996,8504359178.89306
eth,1997,8492265911.60901
eth,1998,7751811217.66928
eth,1999,7648343127.98732
eth,2000,8182263337.46518
eth,2001,8180069454.11753
eth,2002,7797207615.85915
eth,2003,8557581131.63568
eth,2004,10067656708.6258
eth,2005,12365354408.4331
eth,2006,15242461910.6314
eth,2007,19721806402.0923
eth,2008,27086850118.9961
eth,2009,32395738209.0412
eth,2010,29825574928.2445
eth,2011,31883271774.1935
eth,2012,43214529006.0852
eth,2013,47541429851.27129
eth,2014,55459432981.0434
eth,2015,64326834729.9906
eth,2016,74053937524.5784
eth,2017,81285191646.18069
eth,2018,83892033920.3775
eth,2019,95322999764.7411
eth,2020,107062239280.07201
fin,1960,5222582942.67438
fin,1961,5916257432.85525
fin,1962,6328651342.31764
fin,1963,6865699615.43464
fin,1964,7737636595.23394
fin,1965,8552415610.60842
fin,1966,9165340432.22567
fin,1967,9311168538.71865
fin,1968,8759663044.22547
fin,1969,9993855559.68814
fin,1970,11468163929.7848
fin,1971,12643331912.4751
fin,1972,14863587611.127
fin,1973,19624936984.5962
fin,1974,25041844966.1257
fin,1975,29617515758.8492
fin,1976,31975894753.03889
fin,1977,33523302346.17089
fin,1978,36296527075.8123
fin,1979,44609664173.4086
fin,1980,53811538093.72009
fin,1981,52302364287.6826
fin,1982,52540300974.4665
fin,1983,50632769000.854
fin,1984,52562557380.2928
fin,1985,55593895817.3446
fin,1986,73353482289.46748
fin,1987,91283152982.5511
fin,1988,108878171997.157
fin,1989,117465355410.836
fin,1990,139004341471
fin,1991,124265700632.25999
fin,1992,107990419431.909
fin,1993,85043139377.5372
fin,1994,99204525896.4144
fin,1995,130266884531.59
fin,1996,129148330313.228
fin,1997,125014316802.19901
fin,1998,131456386292.83501
fin,1999,133910547569.884
fin,2000,125234472746.66701
fin,2001,129485638946.851
fin,2002,140829968379.608
fin,2003,170641200958.823
fin,2004,198868882866.79599
fin,2005,205740184703.50201
fin,2006,219064326741.17599
fin,2007,257127719239.60901
fin,2008,286195777419.53101
fin,2009,256645544754.68701
fin,2010,252651105183.33401
fin,2011,276659458249.02802
fin,2012,259497761579.29697
fin,2013,272476696925.49097
fin,2014,277614151896.46997
fin,2015,236841059684.375
fin,2016,241867185380.54501
fin,2017,255775633889.41199
fin,2018,276822822825.09802
fin,2019,270141513435.29401
fin,2020,274361216350.19501
fji,1960,108046845.48546
fji,1961,112580279.56177
fji,1962,118121143.43282
fji,1963,122780506.23347
fji,1964,135877093.56504
fji,1965,140914242.53872
fji,1966,146829391.04177
fji,1967,157403953.7486
fji,1968,159166380.3962
fji,1969,173147301.0064
fji,1970,210478046.54362
fji,1971,235940605.63545
fji,1972,305501696.55841
fji,1973,420170989.67514
fji,1974,556355387.28898
fji,1975,668362939.53036
fji,1976,683145705.69232
fji,1977,710159145.41094
fji,1978,823925129.9008
fji,1979,1006409477.08508
fji,1980,1184718826.40587
fji,1981,1224783524.45589
fji,1982,1157872157.87216
fji,1983,1094758505.40806
fji,1984,1149794291.52041
fji,1985,1130700329.40361
fji,1986,1281909965.57507
fji,1987,1166797089.79822
fji,1988,1094706844.71789
fji,1989,1163321108.33951
fji,1990,1289553649.80755
fji,1991,1344198969.91054
fji,1992,1482368596.14105
fji,1993,1581852380.33467
fji,1994,1739635270.81484
fji,1995,1931095783.26104
fji,1996,2100762488.42015
fji,1997,2052711782.22622
fji,1998,1597543789.00745
fji,1999,1871649065.80016
fji,2000,1711500516.77159
fji,2001,1638539927.96275
fji,2002,1848095477.61672
fji,2003,2301455849.77318
fji,2004,2708366993.65263
fji,2005,3023832052.04021
fji,2006,2955406654.34381
fji,2007,3302755697.69608
fji,2008,3436092991.15266
fji,2009,2859158664.41683
fji,2010,3043130949.27801
fji,2011,3658574057.55075
fji,2012,3825356332.75602
fji,2013,4108194688.82372
fji,2014,4631573805.23471
fji,2015,4398221920.28986
fji,2016,4658232109.60997
fji,2017,4930307029.85147
fji,2018,5221546227.22741
fji,2019,5045561192.96052
fji,2020,4255066002.85739
fra,1960,62588196442.4896
fra,1961,67823034024.66231
fra,1962,76152271791.83
fra,1963,85419528679.052
fra,1964,94702729234.03688
fra,1965,102253384558.78
fra,1966,110738073086.636
fra,1967,119728973065.967
fra,1968,130424516856.95399
fra,1969,142381694448.15601
fra,1970,149052793197.11801
fra,1971,166781105718.00601
fra,1972,204302990897.26901
fra,1973,265235710076.60599
fra,1974,286106110201.85498
fra,1975,361759216766.10095
fra,1976,373385686970.77295
fra,1977,411210216635.46399
fra,1978,508321220930.23297
fra,1979,616651248843.66296
fra,1980,706460726482.45898
fra,1981,619460470730.23499
fra,1982,586300029943.10803
fra,1983,557554867028.14404
fra,1984,527303159948.96002
fra,1985,552408380785.51599
fra,1986,774780755753.38586
fra,1987,941591181927.31604
fra,1988,1025574275960.80005
fra,1989,1029131194735.76001
fra,1990,1273598361643.17993
fra,1991,1272602023020.58008
fra,1992,1406931846344.48999
fra,1993,1329198517489
fra,1994,1398516068052.92993
fra,1995,1606455513208.04004
fra,1996,1619352481087.32007
fra,1997,1470552933243.42993
fra,1998,1522697353791.41992
fra,1999,1522931663205.02002
fra,2000,1387213402712.15991
fra,2001,1402495832979.13989
fra,2002,1517047281243.53003
fra,2003,1869026496404.31006
fra,2004,2148978081185.33008
fra,2005,2234564034091.83008
fra,2006,2366964499002.3501
fra,2007,2713440990838.0498
fra,2008,2994136038927.33984
fra,2009,2763004002090.22949
fra,2010,2706418757800.00977
fra,2011,2941328117344.35986
fra,2012,2742349300400.39014
fra,2013,2874860245102.75
fra,2014,2917864654134.5
fra,2015,2491864986670.7002
fra,2016,2525276585700.00977
fra,2017,2653805221561.18018
fra,2018,2855661376338.81982
fra,2019,2787416524619.6001
fra,2020,2671813716093.39014
fro,1965,52148922.93653
fro,1966,58084838.71603
fro,1967,59785370.80215
fro,1968,58853346.66667
fro,1969,62546640
fro,1970,76079986.66667
fro,1971,88810426.14805
fro,1972,107277127.65396
fro,1973,144177177.10554
fro,1974,178608357.24402
fro,1975,207304020.34707
fro,1976,242215885.95748
fro,1977,310534963.47646
fro,1978,354095161.79759
fro,1979,395916305.84331
fro,1980,438968526.35434
fro,1981,396862655.2173
fro,1982,395442349.56328
fro,1983,435757711.51737
fro,1984,412007770.81562
fro,1985,440432475.66071
fro,1986,644049832.85985
fro,1987,822329978.91677
fro,1998,1142147206.30373
fro,1999,1163097388.26295
fro,2000,1099664732.59022
fro,2001,1178293362.81059
fro,2002,1302696745.91815
fro,2003,1548916920.9284
fro,2004,1754051843.56796
fro,2005,1788657473.02773
fro,2006,2051826192.23784
fro,2007,2358928669.83853
fro,2008,2447853121.75124
fro,2009,2216512152.81016
fro,2010,2350669440.4438
fro,2011,2626036098.12431
fro,2012,2492533448.42469
fro,2013,2773943699.5887
fro,2014,2955634743.87528
fro,2015,2587761411.43596
fro,2016,2841496204.52486
fro,2017,2999379060.71575
fro,2018,3142352643.08111
fro,2019,3219884847.21264
fsm,1983,111000000
fsm,1993,218000000
fsm,1994,223300000
fsm,1995,232663800
fsm,1996,228791600
fsm,1997,209127900
fsm,1998,219545400
fsm,1999,226023100
fsm,2000,239347500
fsm,2001,246016700
fsm,2002,246760900
fsm,2003,249179300
fsm,2004,247072600
fsm,2005,258632900
fsm,2006,262084600
fsm,2007,267150600
fsm,2008,270372300
fsm,2009,296756800
fsm,2010,307507200
fsm,2011,320855800
fsm,2012,342609600
fsm,2013,342707900
fsm,2014,344654300
fsm,2015,375852000
fsm,2016,387000200
fsm,2017,416554700
fsm,2018,412197400
fsm,2019,454357100
fsm,2020,456483600
gab,1960,134793935.11534
gab,1961,159031435.60653
gab,1962,171340070.29552
gab,1963,181392411.86857
gab,1964,196883741.61965
gab,1965,206071196.79548
gab,1966,225497975.22426
gab,1967,246340524.3252
gab,1968,266596981.17044
gab,1969,295429413.44731
gab,1970,307160008.79457
gab,1971,357718214.3674
gab,1972,401940061.17457
gab,1973,665353060.06574
gab,1974,1417920156.4698
gab,1975,2004545686.77877
gab,1976,2830711868.05714
gab,1977,2657932404.28521
gab,1978,2162585095.25946
gab,1979,2668745824.94164
gab,1980,3856028560.83687
gab,1981,3534371862.31587
gab,1982,3304867120.08723
gab,1983,3096313731.62795
gab,1984,3337401884.85311
gab,1985,3096404812.90465
gab,1986,3157035409.3832
gab,1987,3038898140.05353
gab,1988,3556845179.39779
gab,1989,3951934799.26317
gab,1990,5336349261.01181
gab,1991,4849229139.73391
gab,1992,4864374340.27046
gab,1993,3745523609.11288
gab,1994,3692804810.00971
gab,1995,4293428472.57449
gab,1996,4930999941.35498
gab,1997,4610324869.35241
gab,1998,3968303449.53605
gab,1999,4094076970.71508
gab,2000,4299812167.70298
gab,2001,4393551481.66085
gab,2002,4854435521.76894
gab,2003,5797168602.58384
gab,2004,6576889964.31131
gab,2005,8624810908.65504
gab,2006,8966978264.46483
gab,2007,10624577834.7826
gab,2008,13406692825.1121
gab,2009,10736261661.3374
gab,2010,12484463860.0323
gab,2011,15711224400.8789
gab,2012,15456971600.9772
gab,2013,15890972051.6072
gab,2014,17256250321.3623
gab,2015,13188718851.3015
gab,2016,12934875312.3494
gab,2017,13985729747.5427
gab,2018,15754972352.1527
gab,2019,15511134184.7141
gab,2020,14503352951.4269
gbm,1995,1018586633.27594
gbm,1996,1129602281.73031
gbm,1997,1315057433.54119
gbm,1998,1499304017.19292
gbm,1999,1662549145.98775
gbm,2000,1627870548.24885
gbm,2001,1731681694.57564
gbm,2002,2022014199.72218
gbm,2003,2419677637.1308
gbm,2004,2938995021.20597
gbm,2005,3152518181.81818
gbm,2006,3578491260.34959
gbm,2007,4369193677.47099
gbm,2008,4356654411.76471
gbm,2009,3833341642.00031
gbm,2010,5981738257.10754
gbm,2011,6692278481.01266
gbm,2012,6818331753.5545
gbm,2013,7201580428.32578
gbm,2014,7655555372.7168
gbm,2015,6826965622.61268
gbm,2016,6105729138.53632
gbm,2017,6365148005.148
gbm,2018,7111914609.73983
gbm,2019,6968404391.11565
gbr,1970,141662522198.224
gbr,1971,159914149428.08499
gbr,1972,183406316183.81601
gbr,1973,208161599706.026
gbr,1974,224891538101.91696
gbr,1975,266674699115.04401
gbr,1976,256621831087.15201
gbr,1977,286191632653.06097
gbr,1978,363945488015.34003
gbr,1979,470754495976.28094
gbr,1980,600547246107.36682
gbr,1981,571291227893.89099
gbr,1982,542822372466.80603
gbr,1983,518163601637.10797
gbr,1984,488885270018.62201
gbr,1985,512183054414.784
gbr,1986,632310233069.48096
gbr,1987,776775062918.77795
gbr,1988,945959791889.00671
gbr,1989,951887547447.64404
gbr,1990,1116245413707.38989
gbr,1991,1169938033509.69995
gbr,1992,1221728957528.95996
gbr,1993,1098417308038.39001
gbr,1994,1199798307315.58008
gbr,1995,1304551338172.63989
gbr,1996,1373976731669.27002
gbr,1997,1536474662737.38989
gbr,1998,1660687540576.3501
gbr,1999,1680143989645.68994
gbr,2000,1668249356937.51001
gbr,2001,1655531884266.59009
gbr,2002,1807143285371.69995
gbr,2003,2083183673469.38965
gbr,2004,2446893079458.06982
gbr,2005,2578605454545.4502
gbr,2006,2719260349586.02002
gbr,2007,3091150460184.06982
gbr,2008,2910742647058.81982
gbr,2009,2406924754634.68018
gbr,2010,2492137629336.72021
gbr,2011,2684173032857.8501
gbr,2012,2691109870177.33984
gbr,2013,2746456576321.27979
gbr,2014,3023235858086.70947
gbr,2015,2886069892475.58008
gbr,2016,2654615868380.81982
gbr,2017,2664014258149.29004
gbr,2018,2860062056365.27979
gbr,2019,2862006503513.50977
gbr,2020,2723174554778.8999
geo,1992,3665594855.30547
geo,1993,2655565567.92367
geo,1994,2469184816.65628
geo,1995,2574157898.51118
geo,1996,3023690474.79994
geo,1997,3637920231.21387
geo,1998,3804198146.50806
geo,1999,2946926339.70754
geo,2000,3094875288.21338
geo,2001,3239488663.77231
geo,2002,3406128022.95396
geo,2003,4000784452.62618
geo,2004,5199165171.11853
geo,2005,6471623655.32079
geo,2006,7906494270.95035
geo,2007,10208882370.5477
geo,2008,12735776495.8412
geo,2009,10723236276.5639
geo,2010,12026105593.8955
geo,2011,14681541476.4305
geo,2012,16316003088.4757
geo,2013,16872451545.0283
geo,2014,17397203432.0666
geo,2015,14615250561.8473
geo,2016,14440358558.3302
geo,2017,15447499820.6814
geo,2018,16915006669.0344
geo,2019,16699333664.5257
geo,2020,15107732155.3444
gha,1960,1203222788.11513
gha,1961,1283064113.9854
gha,1962,1368508339.91674
gha,1963,1515584466.51987
gha,1964,1714487418.68791
gha,1965,2026849097.09266
gha,1966,2106690422.96293
gha,1967,1710013336.24531
gha,1968,1615922325.90839
gha,1969,1914005085.05654
gha,1970,2170905357.74343
gha,1971,2372632926.42131
gha,1972,2085279606.80586
gha,1973,2447183098.59155
gha,1974,2875155279.50311
gha,1975,2787765957.44681
gha,1976,2744915254.23729
gha,1977,3178000000
gha,1978,3654101221.64049
gha,1979,4006125356.12536
gha,1980,4426348547.71784
gha,1981,4209534638.98054
gha,1982,4025490196.07843
gha,1983,4021119840.80424
gha,1984,4364497716.89498
gha,1985,4424969151.21483
gha,1986,5601277821.67307
gha,1987,4936761904.7619
gha,1988,5066668176.44611
gha,1989,5133900896.99299
gha,1990,5776765502.12656
gha,1991,6474875000
gha,1992,6307702517.16247
gha,1993,5853944530.04622
gha,1994,5333534518.82845
gha,1995,6332009174.31193
gha,1996,6791288685.01529
gha,1997,6757509277.34375
gha,1998,7329127595.15571
gha,1999,7555452363.09077
gha,2000,4836061112.13067
gha,2001,5206827725.81321
gha,2002,6036889828.36951
gha,2003,7467434240.88602
gha,2004,8683188882.71262
gha,2005,10613532479.0102
gha,2006,20312963391.979
gha,2007,24687276967.6174
gha,2008,28562049035.4462
gha,2009,25953825266.9039
gha,2010,31663124545.45449
gha,2011,38114303104.0379
gha,2012,39174956052.3864
gha,2013,61072600585.4446
gha,2014,51920119657.5295
gha,2015,47921089700.1023
gha,2016,53961581129.4695
gha,2017,57431697460.0621
gha,2018,64270236560.3123
gha,2019,65527306781.1554
gha,2020,70776628000.0715
gin,1986,1837759443.09909
gin,1987,1917338040.74439
gin,1988,2253095970.28473
gin,1989,2262129430.14216
gin,1990,2517843175.06472
gin,1991,2849148918.07888
gin,1992,3143620746.4446
gin,1993,3195795760.56397
gin,1994,3309895555.80767
gin,1995,3613087968.11415
gin,1996,3780063577.03648
gin,1997,3672785043.89791
gin,1998,3468765493.65888
gin,1999,3382322535.08772
gin,2000,2922237265.46551
gin,2001,2742369252.58784
gin,2002,2917567837.24503
gin,2003,3200990212.20533
gin,2004,3366577581.80921
gin,2005,2657936711.99064
gin,2006,4179199242.74824
gin,2007,6218767655.83103
gin,2008,6872979193.75725
gin,2009,6548704567.46094
gin,2010,6776357857.33359
gin,2011,6651747173.61272
gin,2012,7516065253.97344
gin,2013,7971453845.06713
gin,2014,8494333615.46428
gin,2015,8650959121.19199
gin,2016,8446956121.39844
gin,2017,10274041360.4077
gin,2018,11448030336.5252
gin,2019,12853809258.2131
