geo,time,dc_dac_dnkl_cd
mar,2018,1480000.01907
mar,2019,1960000.03815
mda,1996,469999.99881
mda,1998,810000.00238
mda,1999,140000.0006
mda,2002,1470000.02861
mda,2004,1940000.05722
mda,2005,899999.97616
mda,2006,409999.99642
mda,2007,79999.99821
mda,2008,209999.99344
mda,2009,340000.00358
mda,2010,2690000.05722
mda,2011,1799999.95232
mda,2012,3970000.02861
mda,2013,2990000.00954
mda,2014,6440000.05722
mda,2015,5530000.20981
mda,2016,109999.9994
mda,2017,589999.97377
mda,2018,419999.98689
mda,2019,-19999.99955
mdg,1979,50000.00075
mdg,1980,39999.99911
mdg,1981,29999.99933
mdg,1982,50000.00075
mdg,1983,19999.99955
mdg,1984,159999.99642
mdg,1985,59999.99866
mdg,1986,9999.99978
mdg,1987,19999.99955
mdg,1988,579999.98331
mdg,1989,2069999.93324
mdg,1990,59999.99866
mdg,1993,59999.99866
mdg,1994,9999.99978
mdg,1996,39999.99911
mdg,1997,779999.97139
mdg,1998,1120000.00477
mdg,1999,189999.99762
mdg,2000,159999.99642
mdg,2001,90000.00358
mdg,2002,9999.99978
mdg,2004,100000.00149
mdg,2006,29999.99933
mdg,2008,9999.99978
mdg,2009,50000.00075
mdg,2010,50000.00075
mdg,2011,59999.99866
mdv,1979,70000.0003
mdv,1980,39999.99911
mdv,1982,79999.99821
mdv,1983,90000.00358
mdv,1986,150000.00596
mdv,1987,460000.00834
mdv,1988,1139999.98569
mdv,1989,4190000.05722
mdv,1990,1870000.00477
mdv,1991,990000.00954
mdv,1992,419999.98689
mdv,1993,879999.99523
mdv,1994,449999.98808
mdv,1995,4489999.77112
mdv,1996,2730000.01907
mdv,1997,170000.00179
mdv,1998,1039999.96185
mdv,1999,3390000.1049
mdv,2000,1629999.99523
mdv,2001,19999.99955
mdv,2002,119999.99732
mdv,2003,140000.0006
mdv,2004,1519999.98093
mdv,2007,159999.99642
mdv,2009,-3099999.90463
mdv,2010,11399999.61853
mdv,2011,9390000.34332
mdv,2012,70000.0003
mdv,2014,-239999.99464
mdv,2015,19999.99955
mex,1970,9999.99978
mex,1971,9999.99978
mex,1972,9999.99978
mex,1973,19999.99955
mex,1974,39999.99911
mex,1975,50000.00075
mex,1976,50000.00075
mex,1977,29999.99933
mex,1978,39999.99911
mex,1979,709999.97854
mex,1980,59999.99866
mex,1981,9999.99978
mex,1982,9999.99978
mex,1983,19999.99955
mex,1988,19999.99955
mex,1989,70000.0003
mex,1991,-3690000.05722
mex,1995,1009999.99046
mex,1996,819999.99285
mex,1997,1409999.96662
mex,1998,9999.99978
mex,1999,-129999.99523
mex,2000,-200000.00298
mex,2001,-439999.99762
mex,2002,-239999.99464
mex,2003,-1200000.04768
mex,2004,-129999.99523
mex,2005,-259999.99046
mex,2006,-79999.99821
mex,2008,59999.99866
mex,2015,2730000.01907
mex,2016,1889999.98569
mex,2017,2160000.08583
mex,2018,469999.99881
mex,2019,140000.0006
mkd,1997,270000.01073
mkd,1998,1159999.96662
mkd,1999,250000
mkd,2000,1269999.98093
mkd,2001,389999.98569
mkd,2002,959999.97854
mkd,2003,2619999.88556
mkd,2004,529999.97139
mkd,2005,219999.99881
mkd,2006,180000.00715
mkd,2007,389999.98569
mkd,2009,9999.99978
mkd,2010,29999.99933
mkd,2011,9999.99978
mkd,2012,9999.99978
mkd,2013,9999.99978
mkd,2014,19999.99955
mkd,2016,39999.99911
mkd,2017,29999.99933
mli,1973,340000.00358
mli,1981,9999.99978
mli,1983,19999.99955
mli,1984,3130000.11444
mli,1985,959999.97854
mli,1986,610000.01431
mli,1987,239999.99464
mli,1988,3740000.00954
mli,1989,2190000.05722
mli,1990,2940000.05722
mli,1991,2269999.98093
mli,1992,3079999.92371
mli,1993,6389999.86649
mli,1994,4420000.07629
mli,1995,6550000.19073
mli,1996,4630000.11444
mli,1997,3509999.99046
mli,1998,750000
mli,1999,490000.00954
mli,2000,59999.99866
mli,2001,50000.00075
mli,2002,59999.99866
mli,2003,50000.00075
mli,2004,19999.99955
mli,2006,790000.02146
mli,2007,8609999.65668
mli,2008,12539999.96185
mli,2009,18360000.61035
mli,2010,30579999.92371
mli,2011,31790000.91553
mli,2012,14600000.38147
mli,2013,40540000.91553
mli,2014,33720001.2207
mli,2015,22170000.07629
mli,2016,38630001.06812
mli,2017,26340000.15259
mli,2018,28610000.61035
mli,2019,41569999.69482
mlt,1974,9999.99978
mlt,1975,29999.99933
mlt,1976,39999.99911
mlt,1977,29999.99933
mlt,1979,19999.99955
mlt,1980,19999.99955
mmr,1976,159999.99642
mmr,1977,70000.0003
mmr,1978,5630000.11444
mmr,1979,9939999.58038
mmr,1980,11739999.77112
mmr,1981,5559999.94278
mmr,1982,930000.00715
mmr,1983,680000.00715
mmr,1984,2970000.02861
mmr,1985,4670000.07629
mmr,1986,2759999.99046
mmr,1987,239999.99464
mmr,1988,340000.00358
mmr,1989,-209999.99344
mmr,1995,159999.99642
mmr,1996,180000.00715
mmr,1997,259999.99046
mmr,1998,270000.01073
mmr,1999,419999.98689
mmr,2001,1000000
mmr,2002,879999.99523
mmr,2003,1590000.03338
mmr,2004,850000.02384
mmr,2005,3049999.95232
mmr,2006,2839999.91417
mmr,2007,7889999.86649
mmr,2008,19079999.92371
mmr,2009,9779999.73297
mmr,2010,10899999.61853
mmr,2011,11069999.69482
mmr,2012,19370000.83923
mmr,2013,23389999.38965
mmr,2014,25110000.61035
mmr,2015,7440000.05722
mmr,2016,6909999.84741
mmr,2017,31440000.53406
mmr,2018,25309999.46594
mmr,2019,29309999.46594
mne,2006,50000.00075
mne,2009,289999.99166
mne,2010,709999.97854
mne,2011,800000.01192
mne,2012,759999.99046
mne,2013,50000.00075
mne,2015,0
mng,1991,1899999.97616
mng,1992,3019999.98093
mng,1993,3109999.8951
mng,1994,4909999.84741
mng,1995,5679999.82834
mng,1996,3500000
mng,1997,6630000.11444
mng,1998,2180000.06676
mng,1999,1860000.01431
mng,2000,1000000
mng,2001,1120000.00477
mng,2002,939999.99762
mng,2003,2069999.93324
mng,2004,649999.97616
mng,2005,280000.00119
mng,2006,490000.00954
mng,2007,419999.98689
mng,2008,810000.00238
mng,2009,600000.02384
mng,2010,1090000.03338
mng,2011,2779999.97139
mng,2012,300000.01192
mng,2013,-19999.99955
mng,2017,209999.99344
moz,1970,70000.0003
moz,1971,79999.99821
moz,1975,689999.99762
moz,1976,1240000.00954
moz,1977,8569999.69482
moz,1978,7860000.13351
moz,1979,11949999.80927
moz,1980,11420000.07629
moz,1981,9430000.30518
moz,1982,5119999.88556
moz,1983,8239999.77112
moz,1984,8960000.03815
moz,1985,6050000.19073
moz,1986,13739999.77112
moz,1987,14850000.38147
moz,1988,16000000
moz,1989,15479999.54224
moz,1990,23950000.76294
moz,1991,21879999.16077
moz,1992,26549999.23706
moz,1993,31940000.53406
moz,1994,36349998.47412
moz,1995,45490001.67847
moz,1996,46810001.37329
moz,1997,30069999.69482
moz,1998,47610000.61035
moz,1999,51529998.7793
moz,2000,46849998.47412
moz,2001,48319999.69482
moz,2002,51930000.30518
moz,2003,66430000.30518
moz,2004,67419998.16895
moz,2005,64870002.74658
moz,2006,71069999.69482
moz,2007,92389999.38965
moz,2008,87279998.7793
moz,2009,104540000.91553
moz,2010,85300003.05176
moz,2011,113250000
moz,2012,78800003.05176
moz,2013,88629997.25342
moz,2014,57409999.84741
moz,2015,49189998.62671
moz,2016,36029998.7793
moz,2017,42569999.69482
moz,2018,31950000.76294
moz,2019,16540000.91553
mrt,1982,829999.98331
mrt,1983,1210000.03815
mrt,1984,379999.99523
mrt,1985,400000.00596
mrt,1986,490000.00954
mrt,1987,10560000.41962
mrt,1988,2190000.05722
mrt,1989,2220000.02861
mrt,1990,1659999.96662
mrt,1991,1019999.98093
mrt,1992,550000.01192
mrt,1993,1490000.00954
mrt,1994,1440000.05722
mrt,1995,1009999.99046
mrt,1996,1000000
mrt,1997,920000.01669
mus,1965,19999.99955
mus,1968,9999.99978
mus,1969,9999.99978
mus,1970,29999.99933
mus,1971,19999.99955
mus,1972,50000.00075
mus,1973,100000.00149
mus,1974,109999.9994
mus,1975,140000.0006
mus,1976,109999.9994
mus,1977,59999.99866
mus,1978,90000.00358
mus,1980,39999.99911
mus,1981,39999.99911
mus,1982,29999.99933
mwi,1966,239999.99464
mwi,1967,769999.98093
mwi,1968,1419999.95708
mwi,1969,1149999.97616
mwi,1970,1200000.04768
mwi,1971,800000.01192
mwi,1972,1360000.01431
mwi,1973,2450000.04768
mwi,1974,4260000.22888
mwi,1975,4730000.01907
mwi,1976,4019999.98093
mwi,1977,3960000.03815
mwi,1978,1460000.03815
mwi,1979,2170000.07629
mwi,1980,5980000.01907
mwi,1981,1620000.00477
mwi,1982,3329999.92371
mwi,1983,939999.99762
mwi,1984,3019999.98093
mwi,1985,5119999.88556
mwi,1986,3480000.01907
mwi,1987,11670000.07629
mwi,1988,4539999.96185
mwi,1989,7510000.22888
mwi,1990,6280000.20981
mwi,1991,4309999.94278
mwi,1992,3579999.92371
mwi,1993,1409999.96662
mwi,1994,1590000.03338
mwi,1995,529999.97139
mwi,1996,15159999.84741
mwi,1997,17700000.76294
mwi,1998,22629999.16077
mwi,1999,28360000.61035
mwi,2000,24860000.61035
mwi,2001,21549999.23706
mwi,2002,7780000.20981
mwi,2003,4170000.07629
mwi,2004,4719999.79019
mwi,2005,3380000.11444
mwi,2006,5039999.96185
mwi,2007,5059999.94278
mwi,2008,5849999.90463
mwi,2009,7360000.13351
mwi,2010,6449999.80927
mwi,2011,7239999.77112
mwi,2012,4469999.79019
mwi,2013,-39999.99911
mwi,2014,79999.99821
mwi,2016,0
mwi,2017,-79999.99821
mys,1966,9999.99978
mys,1967,29999.99933
mys,1968,90000.00358
mys,1969,79999.99821
mys,1970,39999.99911
mys,1971,2359999.8951
mys,1972,1320000.05245
mys,1973,250000
mys,1974,330000.01311
mys,1975,-79999.99821
mys,1976,-219999.99881
mys,1977,-119999.99732
mys,1978,-250000
mys,1979,-300000.01192
mys,1980,-119999.99732
mys,1981,720000.02861
mys,1982,170000.00179
mys,1983,159999.99642
mys,1984,29999.99933
mys,1985,-159999.99642
mys,1986,-200000.00298
mys,1987,-239999.99464
mys,1988,-219999.99881
mys,1989,-180000.00715
mys,1990,-270000.01073
mys,1991,629999.99523
mys,1992,2500000
mys,1995,4420000.07629
mys,1996,8359999.65668
mys,1997,9890000.34332
mys,1998,7739999.77112
mys,1999,11439999.58038
mys,2000,13539999.96185
mys,2001,10779999.73297
mys,2002,25969999.31335
mys,2003,10109999.65668
mys,2004,18639999.38965
mys,2005,8850000.38147
mys,2006,7179999.82834
mys,2007,-21170000.07629
mys,2008,5599999.90463
mys,2009,5090000.15259
mys,2010,2309999.94278
mys,2011,239999.99464
mys,2012,-19549999.23706
mys,2015,109999.9994
mys,2016,419999.98689
mys,2017,150000.00596
nam,1987,3000000
nam,1989,180000.00715
nam,1990,1649999.97616
nam,1991,6809999.94278
nam,1992,7369999.88556
nam,1993,8220000.26703
nam,1994,9289999.96185
nam,1995,8489999.77112
nam,1996,6559999.94278
nam,1997,6300000.19073
nam,1998,8340000.15259
nam,1999,2299999.95232
nam,2000,3710000.03815
nam,2001,2809999.94278
nam,2002,1870000.00477
nam,2003,2400000.09537
nam,2004,2299999.95232
nam,2005,2319999.93324
nam,2006,1080000.04292
nam,2007,1230000.01907
nam,2008,810000.00238
nam,2010,-79999.99821
ner,1974,9999.99978
ner,1975,29999.99933
ner,1976,1100000.02384
ner,1977,579999.98331
ner,1978,1519999.98093
ner,1979,310000.00238
ner,1980,219999.99881
ner,1981,2069999.93324
ner,1982,1259999.99046
ner,1983,1639999.98569
ner,1984,3599999.90463
ner,1985,730000.01907
ner,1986,2710000.03815
ner,1988,13010000.22888
ner,1989,5769999.98093
ner,1990,7429999.82834
ner,1991,4360000.13351
ner,1992,15600000.38147
ner,1993,7800000.19073
ner,1994,2309999.94278
ner,1995,4670000.07629
ner,1996,1789999.96185
ner,1997,2910000.08583
ner,1998,3460000.03815
ner,1999,5619999.88556
ner,2000,4860000.13351
ner,2001,5610000.13351
ner,2002,6789999.96185
ner,2003,7949999.80927
ner,2004,9399999.61853
ner,2005,10670000.07629
ner,2006,12859999.65668
ner,2007,13260000.22888
ner,2008,13789999.96185
ner,2009,11590000.15259
ner,2010,12960000.03815
ner,2011,8789999.96185
ner,2012,15180000.30518
ner,2013,12909999.84741
ner,2014,10029999.73297
ner,2015,12409999.84741
ner,2016,14539999.96185
ner,2017,7369999.88556
ner,2018,17569999.69482
ner,2019,12960000.03815
nga,1966,29999.99933
nga,1967,100000.00149
nga,1968,839999.97377
nga,1969,1750000
nga,1970,219999.99881
nga,1971,230000.00417
nga,1972,100000.00149
nga,1973,469999.99881
nga,1974,1350000.02384
nga,1975,1399999.97616
nga,1976,170000.00179
nga,1977,389999.98569
nga,1978,-170000.00179
nga,1979,-140000.0006
nga,1980,289999.99166
nga,1981,280000.00119
nga,1982,-59999.99866
nga,1983,-50000.00075
nga,1984,180000.00715
nga,1985,-150000.00596
nga,1988,19999.99955
nga,1989,9999.99978
nga,1990,39999.99911
nga,1991,310000.00238
nga,1992,2140000.1049
nga,1993,1769999.98093
nga,1994,1799999.95232
nga,1995,1029999.97139
nga,1996,1889999.98569
nga,1997,-270000.01073
nga,1998,280000.00119
nga,1999,3319999.93324
nga,2000,3200000.04768
nga,2001,-3529999.97139
nga,2002,29999.99933
nga,2003,9999.99978
nga,2004,-1090000.03338
nga,2006,85230003.35693
nga,2007,95639999.38965
nga,2008,81559997.55859
nga,2009,31239999.77112
nga,2010,19000000
nga,2011,419999.98689
nga,2012,3339999.91417
nga,2013,-21989999.77112
nga,2014,-330000.01311
nga,2015,689999.99762
nga,2016,5199999.80927
nga,2017,1320000.05245
nga,2018,129999.99523
nga,2019,1960000.03815
nic,1972,9999.99978
nic,1973,79999.99821
nic,1978,39999.99911
nic,1979,899999.97616
nic,1980,79999.99821
nic,1981,1419999.95708
nic,1982,289999.99166
nic,1983,1570000.05245
nic,1984,750000
nic,1985,910000.02623
nic,1986,3220000.02861
nic,1987,11369999.88556
nic,1988,10359999.65668
nic,1989,7809999.94278
nic,1990,14460000.03815
nic,1991,22989999.77112
nic,1992,17520000.45776
nic,1993,22180000.30518
nic,1994,20590000.15259
nic,1995,26760000.22888
nic,1996,33560001.37329
nic,1997,25760000.22888
nic,1998,28469999.31335
nic,1999,24420000.07629
nic,2000,27170000.07629
nic,2001,27969999.31335
nic,2002,24989999.77112
nic,2003,32040000.91553
nic,2004,37700000.76294
nic,2005,36669998.16895
nic,2006,42669998.16895
nic,2007,43529998.7793
nic,2008,37950000.76294
nic,2009,27010000.22888
nic,2010,31790000.91553
nic,2011,35000000
nic,2012,7480000.01907
nic,2013,-24870000.83923
nic,2014,560000.00238
nic,2015,370000.00477
nic,2016,259999.99046
nic,2017,0
nic,2018,0
npl,1973,219999.99881
npl,1974,920000.01669
npl,1975,400000.00596
npl,1976,70000.0003
npl,1977,1340000.03338
npl,1978,259999.99046
npl,1979,259999.99046
npl,1980,680000.00715
npl,1981,189999.99762
npl,1982,319999.99285
npl,1983,540000.02146
npl,1984,280000.00119
npl,1985,910000.02623
npl,1986,5800000.19073
npl,1987,7960000.03815
npl,1988,9210000.03815
npl,1989,8100000.38147
npl,1990,7750000
npl,1991,9399999.61853
npl,1992,9289999.96185
npl,1993,16319999.69482
npl,1994,27030000.68665
npl,1995,23659999.84741
npl,1996,23010000.22888
npl,1997,17959999.08447
npl,1998,22920000.07629
npl,1999,23799999.23706
npl,2000,24950000.76294
npl,2001,26049999.23706
npl,2002,25370000.83923
npl,2003,40049999.23706
npl,2004,34250000
npl,2005,27540000.91553
npl,2006,32689998.62671
npl,2007,49479999.54224
npl,2008,46340000.15259
npl,2009,43069999.69482
npl,2010,38119998.93188
npl,2011,33169998.16895
npl,2012,41409999.84741
npl,2013,27309999.46594
npl,2014,27309999.46594
npl,2015,21479999.54224
npl,2016,12890000.34332
npl,2017,19110000.61035
npl,2018,16290000.91553
npl,2019,-9989999.77112
omn,1976,29999.99933
omn,1995,59999.99866
omn,1996,59999.99866
omn,1997,19999.99955
pak,1965,79999.99821
pak,1966,70000.0003
pak,1967,250000
pak,1968,389999.98569
pak,1969,1029999.97139
pak,1970,1000000
pak,1971,1750000
pak,1972,810000.00238
pak,1973,2950000.04768
pak,1974,1110000.01431
pak,1975,1320000.05245
pak,1976,340000.00358
pak,1977,1820000.05245
pak,1978,2880000.11444
pak,1979,25090000.15259
pak,1980,2670000.07629
pak,1981,3490000.00954
pak,1982,1480000.01907
pak,1983,109999.9994
pak,1985,-250000
pak,1986,-259999.99046
pak,1987,-250000
pak,1988,-280000.00119
pak,1989,-939999.99762
pak,1990,-800000.01192
pak,1991,250000
pak,1992,-1679999.94755
pak,1993,-1029999.97139
pak,1994,-579999.98331
pak,1995,3309999.94278
pak,1996,3230000.01907
pak,1997,-2650000.09537
pak,1998,-170000.00179
pak,1999,-1500000
pak,2000,-140000.0006
pak,2001,-759999.99046
pak,2002,-1190000.05722
pak,2003,-7900000.09537
pak,2004,-449999.98808
pak,2005,4210000.03815
pak,2006,-4519999.98093
pak,2007,-439999.99762
pak,2008,9999.99978
pak,2009,4760000.22888
pak,2010,29959999.08447
pak,2011,17829999.92371
pak,2012,14779999.73297
pak,2013,9109999.65668
pak,2014,16920000.07629
pak,2015,15840000.15259
pak,2016,4960000.03815
pak,2017,939999.99762
pak,2018,250000
pak,2019,300000.01192
pan,1997,189999.99762
pan,1998,219999.99881
pan,1999,189999.99762
pan,2000,50000.00075
pan,2001,1669999.95708
pan,2002,1960000.03815
pan,2003,400000.00596
pan,2004,70000.0003
pan,2005,300000.01192
pan,2006,189999.99762
pan,2007,170000.00179
pan,2008,-150000.00596
pan,2009,-370000.00477
pan,2011,-569999.99285
pan,2012,-250000
pan,2013,-980000.01907
per,1965,79999.99821
per,1966,109999.9994
per,1967,70000.0003
per,1968,100000.00149
per,1969,629999.99523
per,1970,2259999.99046
per,1972,-19999.99955
per,1973,140000.0006
per,1974,-180000.00715
per,1975,-180000.00715
per,1976,360000.01431
per,1977,150000.00596
per,1978,1059999.94278
per,1979,1039999.96185
per,1980,860000.01431
per,1981,430000.00715
per,1982,-29999.99933
per,1983,70000.0003
per,1984,360000.01431
per,1985,9999.99978
per,1986,79999.99821
per,1987,19999.99955
per,1988,129999.99523
per,1989,589999.97377
per,1990,1870000.00477
per,1991,850000.02384
per,1992,150000.00596
per,1993,1769999.98093
per,1994,2079999.92371
per,1995,3470000.02861
per,1996,1909999.96662
per,1997,2230000.01907
per,1998,3140000.1049
per,1999,4159999.84741
per,2000,1940000.05722
per,2001,1850000.02384
per,2002,2119999.88556
per,2003,-39999.99911
per,2004,-1210000.03815
per,2005,949999.98808
per,2006,280000.00119
per,2007,-439999.99762
per,2008,300000.01192
per,2009,540000.02146
per,2010,1399999.97616
per,2011,620000.00477
per,2012,4059999.94278
per,2013,119999.99732
per,2014,1139999.98569
per,2015,1190000.05722
per,2016,970000.02861
per,2017,70000.0003
phl,1969,9999.99978
phl,1970,9999.99978
phl,1971,9999.99978
phl,1972,1129999.99523
phl,1973,1759999.99046
phl,1974,3240000.00954
phl,1975,1730000.01907
phl,1976,870000.00477
phl,1977,1179999.94755
phl,1978,3509999.99046
phl,1979,170000.00179
phl,1980,2450000.04768
phl,1981,9550000.19073
phl,1982,-370000.00477
phl,1983,-109999.9994
phl,1984,19999.99955
phl,1985,1440000.05722
phl,1986,2500000
phl,1987,2690000.05722
phl,1988,4369999.88556
phl,1989,769999.98093
phl,1990,3309999.94278
phl,1991,3619999.88556
phl,1992,3160000.08583
phl,1993,2200000.04768
phl,1994,1320000.05245
phl,1995,1710000.03815
phl,1996,5159999.84741
phl,1997,3890000.1049
phl,1998,-3559999.94278
phl,1999,4210000.03815
phl,2000,6880000.11444
phl,2001,5530000.20981
phl,2002,2160000.08583
phl,2003,930000.00715
phl,2004,11119999.88556
phl,2005,-310000.00238
phl,2006,-449999.98808
phl,2007,3650000.09537
phl,2008,2089999.91417
phl,2009,-200000.00298
phl,2010,2269999.98093
phl,2011,1980000.01907
phl,2012,259999.99046
phl,2013,5469999.79019
phl,2014,400000.00596
phl,2015,340000.00358
phl,2016,50000.00075
phl,2017,-19999.99955
phl,2018,330000.01311
phl,2019,579999.98331
plw,2016,19999.99955
png,1993,9999.99978
png,1994,9999.99978
png,1995,90000.00358
png,2004,39999.99911
png,2010,9999.99978
pol,1990,5340000.15259
pol,1991,12979999.54224
pol,1992,13210000.03815
pol,1994,4889999.86649
pol,1995,4900000.09537
pol,1996,13079999.92371
pol,1997,12819999.69482
pol,1998,17780000.68665
pol,1999,17950000.76294
pol,2000,19600000.38147
pol,2001,16149999.61853
pol,2002,14329999.92371
pol,2003,10609999.65668
pol,2004,8899999.61853
prk,1989,-150000.00596
prk,2003,9999.99978
prk,2005,810000.00238
prk,2006,1509999.99046
prk,2007,920000.01669
prk,2008,1740000.00954
prk,2011,140000.0006
pry,1970,19999.99955
pry,1971,300000.01192
pry,1980,9999.99978
pry,1991,889999.98569
pry,1992,579999.98331
pry,1996,-500000
pry,2004,109999.9994
pry,2006,9999.99978
pry,2007,129999.99523
pry,2008,90000.00358
pry,2009,159999.99642
pry,2010,150000.00596
pse,1994,2339999.91417
pse,1995,3529999.97139
pse,1996,3599999.90463
pse,1997,5130000.11444
pse,1998,5360000.13351
pse,1999,8449999.80927
pse,2000,7969999.79019
pse,2001,5030000.20981
pse,2002,5469999.79019
pse,2003,5820000.17166
pse,2004,6949999.80927
pse,2005,13149999.61853
pse,2006,8359999.65668
pse,2007,13500000
pse,2008,9970000.26703
pse,2009,20489999.77112
pse,2010,28059999.46594
pse,2011,21100000.38147
pse,2012,25719999.31335
pse,2013,40330001.83105
pse,2014,30409999.84741
pse,2015,25790000.91553
pse,2016,5579999.92371
pse,2017,18690000.53406
pse,2018,19680000.30518
pse,2019,11300000.19073
rou,1990,100000.00149
rou,1991,70000.0003
rou,1992,910000.02623
rou,1995,1610000.01431
rou,1996,460000.00834
rou,1997,2450000.04768
rou,1998,5070000.17166
rou,1999,9329999.92371
rou,2000,8170000.07629
rou,2001,5170000.07629
rou,2002,5969999.79019
rou,2003,4320000.17166
rou,2004,1960000.03815
rus,1991,2019999.98093
rus,1992,8090000.15259
rus,1994,3730000.01907
rus,1995,12550000.19073
rus,1996,13840000.15259
rus,1997,17469999.31335
rus,1998,17889999.38965
rus,1999,9409999.84741
rus,2000,13680000.30518
rus,2001,14289999.96185
rus,2002,13210000.03815
rus,2003,36479999.54224
rus,2004,689999.99762
rwa,1968,19999.99955
rwa,1969,9999.99978
rwa,1970,19999.99955
rwa,1971,19999.99955
rwa,1972,50000.00075
rwa,1973,79999.99821
rwa,1974,50000.00075
rwa,1977,219999.99881
rwa,1978,259999.99046
rwa,1982,59999.99866
rwa,1983,39999.99911
rwa,1984,19999.99955
rwa,1985,70000.0003
rwa,1986,70000.0003
rwa,1987,29999.99933
rwa,1988,610000.01431
rwa,1989,949999.98808
rwa,1990,1799999.95232
rwa,1991,1710000.03815
rwa,1992,1529999.97139
rwa,1993,759999.99046
rwa,1994,340000.00358
rwa,1995,889999.98569
rwa,1996,419999.98689
rwa,1997,1750000
rwa,1998,2079999.92371
rwa,1999,1429999.94755
rwa,2000,1200000.04768
rwa,2001,2680000.06676
rwa,2002,490000.00954
rwa,2003,1779999.97139
rwa,2004,1809999.94278
rwa,2006,1529999.97139
rwa,2007,1259999.99046
rwa,2008,2460000.03815
rwa,2009,2279999.97139
rwa,2010,2269999.98093
rwa,2011,2549999.95232
rwa,2012,689999.99762
rwa,2013,-439999.99762
sdn,1969,9999.99978
sdn,1972,639999.98569
sdn,1973,1149999.97616
sdn,1974,389999.98569
sdn,1975,519999.98093
sdn,1976,3369999.88556
sdn,1977,1289999.96185
sdn,1978,1110000.01431
sdn,1979,2420000.07629
sdn,1980,22389999.38965
sdn,1981,4760000.22888
sdn,1982,600000.02384
sdn,1983,16340000.15259
sdn,1984,819999.99285
sdn,1985,449999.98808
sdn,1986,2369999.88556
sdn,1987,9149999.61853
sdn,1988,8090000.15259
sdn,1989,18559999.46594
sdn,1990,13439999.58038
sdn,1991,7349999.90463
sdn,1992,4840000.15259
sdn,1993,3049999.95232
sdn,1994,2980000.01907
sdn,1995,500000
sdn,1996,1539999.96185
sdn,1997,879999.99523
sdn,1998,1159999.96662
sdn,1999,600000.02384
sdn,2000,610000.01431
sdn,2001,1529999.97139
sdn,2002,560000.00238
sdn,2003,1309999.94278
sdn,2004,3440000.05722
sdn,2005,23750000
sdn,2006,33659999.84741
sdn,2007,43389999.38965
sdn,2008,37799999.23706
sdn,2009,35549999.23706
sdn,2010,35990001.67847
sdn,2011,7590000.15259
sdn,2012,10859999.65668
sdn,2013,12470000.26703
sdn,2014,8340000.15259
sdn,2015,4309999.94278
sdn,2016,7840000.15259
sdn,2017,4380000.11444
sdn,2018,3089999.91417
sdn,2019,1049999.95232
sen,1970,19999.99955
sen,1971,90000.00358
sen,1972,419999.98689
sen,1973,3809999.94278
sen,1974,1309999.94278
sen,1975,-19999.99955
sen,1976,1730000.01907
sen,1977,1070000.05245
sen,1978,9999.99978
sen,1979,19999.99955
sen,1980,-9999.99978
sen,1981,409999.99642
sen,1982,6389999.86649
sen,1983,419999.98689
sen,1984,9130000.11444
sen,1985,600000.02384
sen,1986,13260000.22888
sen,1987,5840000.15259
sen,1988,990000.00954
sen,1989,1340000.03338
sen,1990,1460000.03815
sen,1991,2190000.05722
sen,1992,2359999.8951
sen,1993,2029999.97139
sen,1994,1289999.96185
sen,1995,-2490000.00954
sen,1996,2349999.90463
sen,1997,-1360000.01431
sen,1998,5210000.03815
sen,1999,-720000.02861
sen,2000,-639999.98569
sen,2001,1389999.98569
sen,2002,910000.02623
sen,2003,1330000.04292
sen,2004,1090000.03338
sen,2005,740000.00954
sen,2006,910000.02623
sen,2007,259999.99046
sen,2008,280000.00119
sen,2009,-5150000.09537
sen,2010,239999.99464
sen,2011,140000.0006
sen,2012,639999.98569
sgp,1967,19999.99955
sgp,1968,59999.99866
sgp,1969,39999.99911
sgp,1973,19999.99955
sgp,1976,9999.99978
slb,1977,19999.99955
slb,1978,9999.99978
slb,1995,39999.99911
slb,1996,150000.00596
slb,1997,209999.99344
slb,1998,-150000.00596
slb,1999,129999.99523
slb,2001,159999.99642
slb,2002,119999.99732
slb,2003,50000.00075
sle,1974,9999.99978
sle,1975,39999.99911
sle,1976,19999.99955
sle,1977,19999.99955
sle,1978,79999.99821
sle,1979,460000.00834
sle,1980,2410000.08583
sle,1981,270000.01073
sle,1982,850000.02384
sle,1983,219999.99881
sle,1984,140000.0006
sle,1985,90000.00358
sle,1986,6199999.80927
sle,1987,6889999.86649
sle,1988,1289999.96185
sle,1989,519999.98093
sle,1990,2400000.09537
sle,1991,2190000.05722
sle,1992,1750000
sle,1993,1179999.94755
sle,1994,400000.00596
sle,1995,39999.99911
sle,1996,280000.00119
sle,1997,59999.99866
sle,1998,70000.0003
sle,1999,29999.99933
sle,2000,29999.99933
sle,2001,189999.99762
sle,2002,400000.00596
sle,2003,230000.00417
sle,2004,-19999.99955
sle,2005,1259999.99046
sle,2006,409999.99642
sle,2007,1710000.03815
sle,2008,2339999.91417
sle,2009,3009999.99046
sle,2010,4780000.20981
sle,2011,3759999.99046
sle,2012,3430000.06676
sle,2013,150000.00596
sle,2014,4150000.09537
sle,2015,150000.00596
sle,2016,-39999.99911
sle,2017,-70000.0003
slv,1980,70000.0003
slv,1981,629999.99523
slv,1982,479999.98927
slv,1983,330000.01311
slv,1984,189999.99762
slv,1987,70000.0003
slv,1989,660000.02623
slv,1990,79999.99821
