geo,time,sp_dyn_to65_fe_zs
kwt,2006,86.85224
kwt,2007,87.0755
kwt,2008,87.42482
kwt,2009,87.77413
kwt,2010,88.12345
kwt,2011,88.47277
kwt,2012,88.82209
kwt,2013,89.02042
kwt,2014,89.21875
kwt,2015,89.41708
kwt,2016,89.61541
kwt,2017,89.81374
kwt,2018,89.98067
kwt,2019,90.1476
kwt,2020,90.31454
lao,1960,36.38807
lao,1961,36.77815
lao,1962,37.16822
lao,1963,37.55146
lao,1964,37.9347
lao,1965,38.31794
lao,1966,38.70117
lao,1967,39.08441
lao,1968,39.49641
lao,1969,39.9084
lao,1970,40.3204
lao,1971,40.73239
lao,1972,41.14439
lao,1973,41.49166
lao,1974,41.83894
lao,1975,42.18621
lao,1976,42.53349
lao,1977,42.88077
lao,1978,43.29926
lao,1979,43.71775
lao,1980,44.13624
lao,1981,44.55473
lao,1982,44.97322
lao,1983,45.66654
lao,1984,46.35987
lao,1985,47.05319
lao,1986,47.74652
lao,1987,48.43984
lao,1988,49.19792
lao,1989,49.95599
lao,1990,50.71407
lao,1991,51.47214
lao,1992,52.23022
lao,1993,53.16548
lao,1994,54.10074
lao,1995,55.036
lao,1996,55.97126
lao,1997,56.90652
lao,1998,57.82194
lao,1999,58.73737
lao,2000,59.65279
lao,2001,60.56822
lao,2002,61.48364
lao,2003,62.37908
lao,2004,63.27452
lao,2005,64.16997
lao,2006,65.06541
lao,2007,65.96085
lao,2008,66.77024
lao,2009,67.57963
lao,2010,68.38902
lao,2011,69.19842
lao,2012,70.00781
lao,2013,70.66619
lao,2014,71.32457
lao,2015,71.98295
lao,2016,72.64133
lao,2017,73.29971
lao,2018,73.83548
lao,2019,74.37126
lao,2020,74.90703
lbn,1960,66.55654
lbn,1961,67.08255
lbn,1962,67.60855
lbn,1963,68.05025
lbn,1964,68.49195
lbn,1965,68.93364
lbn,1966,69.37534
lbn,1967,69.81704
lbn,1968,70.27889
lbn,1969,70.74075
lbn,1970,71.20261
lbn,1971,71.66446
lbn,1972,72.12632
lbn,1973,72.42393
lbn,1974,72.72153
lbn,1975,73.01914
lbn,1976,73.31674
lbn,1977,73.61435
lbn,1978,73.85334
lbn,1979,74.09233
lbn,1980,74.33132
lbn,1981,74.57031
lbn,1982,74.8093
lbn,1983,75.2067
lbn,1984,75.60409
lbn,1985,76.00149
lbn,1986,76.39889
lbn,1987,76.79628
lbn,1988,77.24194
lbn,1989,77.68761
lbn,1990,78.13327
lbn,1991,78.57893
lbn,1992,79.02459
lbn,1993,79.7791
lbn,1994,80.53361
lbn,1995,81.28813
lbn,1996,82.04264
lbn,1997,82.79716
lbn,1998,83.56919
lbn,1999,84.34123
lbn,2000,85.11326
lbn,2001,85.8853
lbn,2002,86.65733
lbn,2003,87.21433
lbn,2004,87.77133
lbn,2005,88.32833
lbn,2006,88.88533
lbn,2007,89.44233
lbn,2008,89.63436
lbn,2009,89.82639
lbn,2010,90.01842
lbn,2011,90.21045
lbn,2012,90.40248
lbn,2013,90.43458
lbn,2014,90.46667
lbn,2015,90.49877
lbn,2016,90.53087
lbn,2017,90.56297
lbn,2018,90.64538
lbn,2019,90.7278
lbn,2020,90.81022
lbr,1960,28.08639
lbr,1961,28.38206
lbr,1962,28.67772
lbr,1963,29.25341
lbr,1964,29.82909
lbr,1965,30.40478
lbr,1966,30.98047
lbr,1967,31.55616
lbr,1968,32.33921
lbr,1969,33.12227
lbr,1970,33.90533
lbr,1971,34.68838
lbr,1972,35.47144
lbr,1973,36.64083
lbr,1974,37.81022
lbr,1975,38.97961
lbr,1976,40.14899
lbr,1977,41.31838
lbr,1978,42.08754
lbr,1979,42.8567
lbr,1980,43.62586
lbr,1981,44.39502
lbr,1982,45.16419
lbr,1983,45.28469
lbr,1984,45.4052
lbr,1985,45.52571
lbr,1986,45.64621
lbr,1987,45.76672
lbr,1988,45.70126
lbr,1989,45.63579
lbr,1990,45.57032
lbr,1991,45.50486
lbr,1992,45.43939
lbr,1993,46.45683
lbr,1994,47.47426
lbr,1995,48.4917
lbr,1996,49.50914
lbr,1997,50.52657
lbr,1998,50.25738
lbr,1999,49.98819
lbr,2000,49.719
lbr,2001,49.44981
lbr,2002,49.18062
lbr,2003,51.01817
lbr,2004,52.85572
lbr,2005,54.69328
lbr,2006,56.53084
lbr,2007,58.36839
lbr,2008,59.11276
lbr,2009,59.85713
lbr,2010,60.6015
lbr,2011,61.34587
lbr,2012,62.09024
lbr,2013,62.95462
lbr,2014,63.81901
lbr,2015,64.6834
lbr,2016,65.54778
lbr,2017,66.41217
lbr,2018,66.88811
lbr,2019,67.36405
lbr,2020,67.83999
lby,1960,38.49827
lby,1961,40.62296
lby,1962,42.74765
lby,1963,44.59901
lby,1964,46.45038
lby,1965,48.30174
lby,1966,50.1531
lby,1967,52.00447
lby,1968,53.67988
lby,1969,55.3553
lby,1970,57.03072
lby,1971,58.70614
lby,1972,60.38155
lby,1973,61.62438
lby,1974,62.8672
lby,1975,64.11003
lby,1976,65.35286
lby,1977,66.59568
lby,1978,67.54856
lby,1979,68.50145
lby,1980,69.45433
lby,1981,70.40722
lby,1982,71.3601
lby,1983,71.957
lby,1984,72.55391
lby,1985,73.15081
lby,1986,73.74772
lby,1987,74.34462
lby,1988,74.91491
lby,1989,75.48519
lby,1990,76.05548
lby,1991,76.62577
lby,1992,77.19605
lby,1993,77.53652
lby,1994,77.87699
lby,1995,78.21745
lby,1996,78.55792
lby,1997,78.89838
lby,1998,79.18858
lby,1999,79.47878
lby,2000,79.76898
lby,2001,80.05918
lby,2002,80.34937
lby,2003,80.87118
lby,2004,81.39298
lby,2005,81.91479
lby,2006,82.43659
lby,2007,82.9584
lby,2008,82.87184
lby,2009,82.78527
lby,2010,82.69871
lby,2011,82.61214
lby,2012,82.52558
lby,2013,82.7515
lby,2014,82.97741
lby,2015,83.20333
lby,2016,83.42925
lby,2017,83.65517
lby,2018,83.86471
lby,2019,84.07426
lby,2020,84.28381
lca,1960,59.79083
lca,1961,61.07124
lca,1962,62.35166
lca,1963,63.27047
lca,1964,64.18929
lca,1965,65.10811
lca,1966,66.02693
lca,1967,66.94575
lca,1968,67.39955
lca,1969,67.85335
lca,1970,68.30715
lca,1971,68.76094
lca,1972,69.21474
lca,1973,69.86788
lca,1974,70.52102
lca,1975,71.17415
lca,1976,71.82729
lca,1977,72.48043
lca,1978,72.96144
lca,1979,73.44245
lca,1980,73.92346
lca,1981,74.40448
lca,1982,74.88549
lca,1983,75.17759
lca,1984,75.4697
lca,1985,75.7618
lca,1986,76.0539
lca,1987,76.34601
lca,1988,76.69257
lca,1989,77.03913
lca,1990,77.3857
lca,1991,77.73226
lca,1992,78.07883
lca,1993,78.48778
lca,1994,78.89673
lca,1995,79.30568
lca,1996,79.71463
lca,1997,80.12358
lca,1998,80.59667
lca,1999,81.06977
lca,2000,81.54286
lca,2001,82.01595
lca,2002,82.48905
lca,2003,82.6937
lca,2004,82.89836
lca,2005,83.10301
lca,2006,83.30767
lca,2007,83.51232
lca,2008,83.5262
lca,2009,83.54007
lca,2010,83.55394
lca,2011,83.56781
lca,2012,83.58169
lca,2013,83.6883
lca,2014,83.79492
lca,2015,83.90153
lca,2016,84.00815
lca,2017,84.11476
lca,2018,84.29754
lca,2019,84.48031
lca,2020,84.66309
lka,1960,64.25212
lka,1961,64.80983
lka,1962,65.36755
lka,1963,66.08869
lka,1964,66.80983
lka,1965,67.53097
lka,1966,68.25211
lka,1967,68.97326
lka,1968,69.41557
lka,1969,69.85788
lka,1970,70.30019
lka,1971,70.7425
lka,1972,71.18481
lka,1973,71.67289
lka,1974,72.16097
lka,1975,72.64905
lka,1976,73.13713
lka,1977,73.6252
lka,1978,74.54913
lka,1979,75.47305
lka,1980,76.39697
lka,1981,77.32089
lka,1982,78.24481
lka,1983,78.38668
lka,1984,78.52855
lka,1985,78.67042
lka,1986,78.81229
lka,1987,78.95416
lka,1988,79.22621
lka,1989,79.49826
lka,1990,79.77032
lka,1991,80.04237
lka,1992,80.31443
lka,1993,80.22079
lka,1994,80.12716
lka,1995,80.03352
lka,1996,79.93989
lka,1997,79.84626
lka,1998,81.23666
lka,1999,82.62706
lka,2000,84.01747
lka,2001,85.40787
lka,2002,86.79827
lka,2003,87.06925
lka,2004,87.34024
lka,2005,87.61122
lka,2006,87.8822
lka,2007,88.15318
lka,2008,88.3953
lka,2009,88.63743
lka,2010,88.87955
lka,2011,89.12168
lka,2012,89.3638
lka,2013,89.57976
lka,2014,89.79572
lka,2015,90.01167
lka,2016,90.22763
lka,2017,90.44359
lka,2018,90.5837
lka,2019,90.72382
lka,2020,90.86394
lso,1960,49.37421
lso,1961,49.77337
lso,1962,50.17253
lso,1963,50.55807
lso,1964,50.94361
lso,1965,51.32915
lso,1966,51.7147
lso,1967,52.10024
lso,1968,52.70129
lso,1969,53.30235
lso,1970,53.90341
lso,1971,54.50447
lso,1972,55.10552
lso,1973,55.98994
lso,1974,56.87436
lso,1975,57.75878
lso,1976,58.6432
lso,1977,59.52761
lso,1978,60.38764
lso,1979,61.24766
lso,1980,62.10768
lso,1981,62.9677
lso,1982,63.82773
lso,1983,64.29554
lso,1984,64.76336
lso,1985,65.23118
lso,1986,65.69899
lso,1987,66.16681
lso,1988,65.55613
lso,1989,64.94545
lso,1990,64.33478
lso,1991,63.7241
lso,1992,63.11342
lso,1993,60.04389
lso,1994,56.97436
lso,1995,53.90483
lso,1996,50.8353
lso,1997,47.76577
lso,1998,43.78735
lso,1999,39.80893
lso,2000,35.83051
lso,2001,31.85209
lso,2002,27.87368
lso,2003,27.41752
lso,2004,26.96136
lso,2005,26.5052
lso,2006,26.04904
lso,2007,25.59288
lso,2008,27.52469
lso,2009,29.45649
lso,2010,31.38829
lso,2011,33.32009
lso,2012,35.2519
lso,2013,37.47579
lso,2014,39.69969
lso,2015,41.92358
lso,2016,44.14747
lso,2017,46.37137
lso,2018,47.0636
lso,2019,47.75584
lso,2020,48.44808
ltu,1960,77.59639
ltu,1961,78.4254
ltu,1962,79.25441
ltu,1963,79.74644
ltu,1964,80.23848
ltu,1965,80.73051
ltu,1966,81.22255
ltu,1967,81.71458
ltu,1968,81.86755
ltu,1969,82.02051
ltu,1970,82.17348
ltu,1971,82.32645
ltu,1972,82.47941
ltu,1973,82.3884
ltu,1974,82.29738
ltu,1975,82.20636
ltu,1976,82.11534
ltu,1977,82.02432
ltu,1978,81.96199
ltu,1979,81.89965
ltu,1980,81.83732
ltu,1981,81.77499
ltu,1982,81.71265
ltu,1983,81.96418
ltu,1984,82.2157
ltu,1985,82.46722
ltu,1986,82.71875
ltu,1987,82.97027
ltu,1988,82.63552
ltu,1989,82.30076
ltu,1990,81.96601
ltu,1991,81.63125
ltu,1992,81.2965
ltu,1993,81.4737
ltu,1994,81.6509
ltu,1995,81.8281
ltu,1996,82.0053
ltu,1997,82.1825
ltu,1998,82.57972
ltu,1999,82.97693
ltu,2000,83.37414
ltu,2001,83.77136
ltu,2002,84.16857
ltu,2003,84.11601
ltu,2004,84.06344
ltu,2005,84.01088
ltu,2006,83.95832
ltu,2007,83.90576
ltu,2008,84.32925
ltu,2009,84.75275
ltu,2010,85.17625
ltu,2011,85.59974
ltu,2012,86.02324
ltu,2013,86.32803
ltu,2014,86.63282
ltu,2015,86.93761
ltu,2016,87.24239
ltu,2017,87.54718
ltu,2018,87.67397
ltu,2019,87.80075
ltu,2020,87.92753
lux,1960,78.27307
lux,1961,78.81186
lux,1962,79.35065
lux,1963,79.5318
lux,1964,79.71295
lux,1965,79.8941
lux,1966,80.07525
lux,1967,80.25639
lux,1968,80.3226
lux,1969,80.3888
lux,1970,80.45501
lux,1971,80.52121
lux,1972,80.58741
lux,1973,81.06864
lux,1974,81.54987
lux,1975,82.03109
lux,1976,82.51232
lux,1977,82.99354
lux,1978,83.19669
lux,1979,83.39984
lux,1980,83.60299
lux,1981,83.80614
lux,1982,84.00929
lux,1983,84.5301
lux,1984,85.0509
lux,1985,85.57171
lux,1986,86.09251
lux,1987,86.61332
lux,1988,86.74531
lux,1989,86.8773
lux,1990,87.0093
lux,1991,87.14129
lux,1992,87.27328
lux,1993,87.55029
lux,1994,87.8273
lux,1995,88.10431
lux,1996,88.38131
lux,1997,88.65832
lux,1998,88.8978
lux,1999,89.13728
lux,2000,89.37676
lux,2001,89.61625
lux,2002,89.85573
lux,2003,89.97834
lux,2004,90.10096
lux,2005,90.22358
lux,2006,90.3462
lux,2007,90.46881
lux,2008,90.76208
lux,2009,91.05535
lux,2010,91.34863
lux,2011,91.6419
lux,2012,91.93517
lux,2013,92.0796
lux,2014,92.22404
lux,2015,92.36847
lux,2016,92.51291
lux,2017,92.65735
lux,2018,92.77595
lux,2019,92.89456
lux,2020,93.01316
lva,1960,78.9322
lva,1961,79.6626
lva,1962,80.393
lva,1963,80.666
lva,1964,80.939
lva,1965,81.212
lva,1966,81.485
lva,1967,81.758
lva,1968,81.6652
lva,1969,81.5724
lva,1970,81.4796
lva,1971,81.3868
lva,1972,81.294
lva,1973,81.1198
lva,1974,80.9456
lva,1975,80.7714
lva,1976,80.5972
lva,1977,80.423
lva,1978,80.3938
lva,1979,80.3646
lva,1980,80.3354
lva,1981,80.3062
lva,1982,80.277
lva,1983,80.5262
lva,1984,80.7754
lva,1985,81.0246
lva,1986,81.2738
lva,1987,81.523
lva,1988,80.9648
lva,1989,80.4066
lva,1990,79.8484
lva,1991,79.2902
lva,1992,78.732
lva,1993,78.9352
lva,1994,79.1384
lva,1995,79.3416
lva,1996,79.5448
lva,1997,79.748
lva,1998,80.2582
lva,1999,80.7684
lva,2000,81.2786
lva,2001,81.7888
lva,2002,82.299
lva,2003,82.4386
lva,2004,82.5782
lva,2005,82.7178
lva,2006,82.8574
lva,2007,82.997
lva,2008,83.44127
lva,2009,83.88554
lva,2010,84.32981
lva,2011,84.77408
lva,2012,85.21834
lva,2013,85.43313
lva,2014,85.64792
lva,2015,85.86271
lva,2016,86.07749
lva,2017,86.29228
lva,2018,86.42444
lva,2019,86.55659
lva,2020,86.68874
mac,1960,69.36064
mac,1961,70.24339
mac,1962,71.12615
mac,1963,71.90642
mac,1964,72.68669
mac,1965,73.46696
mac,1966,74.24723
mac,1967,75.02751
mac,1968,75.9037
mac,1969,76.7799
mac,1970,77.6561
mac,1971,78.53229
mac,1972,79.40849
mac,1973,80.15206
mac,1974,80.89564
mac,1975,81.63921
mac,1976,82.38278
mac,1977,83.12636
mac,1978,83.66158
mac,1979,84.19681
mac,1980,84.73203
mac,1981,85.26726
mac,1982,85.80248
mac,1983,86.28291
mac,1984,86.76333
mac,1985,87.24376
mac,1986,87.72419
mac,1987,88.20462
mac,1988,88.65354
mac,1989,89.10247
mac,1990,89.55139
mac,1991,90.00031
mac,1992,90.44924
mac,1993,90.82036
mac,1994,91.19148
mac,1995,91.5626
mac,1996,91.93372
mac,1997,92.30484
mac,1998,92.58887
mac,1999,92.8729
mac,2000,93.15692
mac,2001,93.44095
mac,2002,93.72498
mac,2003,93.94641
mac,2004,94.16784
mac,2005,94.38927
mac,2006,94.6107
mac,2007,94.83213
mac,2008,94.98257
mac,2009,95.133
mac,2010,95.28343
mac,2011,95.43386
mac,2012,95.58429
mac,2013,95.65843
mac,2014,95.73256
mac,2015,95.80669
mac,2016,95.88082
mac,2017,95.95495
mac,2018,96.02415
mac,2019,96.09335
mac,2020,96.16255
mar,1960,47.05011
mar,1961,47.34492
mar,1962,47.63974
mar,1963,48.2036
mar,1964,48.76746
mar,1965,49.33131
mar,1966,49.89517
mar,1967,50.45903
mar,1968,50.95734
mar,1969,51.45565
mar,1970,51.95396
mar,1971,52.45226
mar,1972,52.95057
mar,1973,53.55154
mar,1974,54.15251
mar,1975,54.75347
mar,1976,55.35444
mar,1977,55.95541
mar,1978,57.20795
mar,1979,58.4605
mar,1980,59.71304
mar,1981,60.96559
mar,1982,62.21813
mar,1983,63.27318
mar,1984,64.32823
mar,1985,65.38328
mar,1986,66.43832
mar,1987,67.49337
mar,1988,68.38845
mar,1989,69.28353
mar,1990,70.17861
mar,1991,71.07369
mar,1992,71.96877
mar,1993,72.42545
mar,1994,72.88213
mar,1995,73.33881
mar,1996,73.79549
mar,1997,74.25217
mar,1998,75.013
mar,1999,75.77383
mar,2000,76.53466
mar,2001,77.29548
mar,2002,78.05631
mar,2003,79.32142
mar,2004,80.58653
mar,2005,81.85164
mar,2006,83.11675
mar,2007,84.38185
mar,2008,84.87606
mar,2009,85.37027
mar,2010,85.86447
mar,2011,86.35868
mar,2012,86.85288
mar,2013,87.1446
mar,2014,87.43632
mar,2015,87.72804
mar,2016,88.01976
mar,2017,88.31148
mar,2018,88.5728
mar,2019,88.83413
mar,2020,89.09545
mda,1960,67.21606
mda,1961,67.68329
mda,1962,68.15052
mda,1963,68.51178
mda,1964,68.87303
mda,1965,69.23429
mda,1966,69.59555
mda,1967,69.95681
mda,1968,70.03526
mda,1969,70.11372
mda,1970,70.19217
mda,1971,70.27062
mda,1972,70.34908
mda,1973,70.34908
mda,1974,70.34908
mda,1975,70.34908
mda,1976,70.34908
mda,1977,70.34908
mda,1978,70.16225
mda,1979,69.97542
mda,1980,69.78859
mda,1981,69.60176
mda,1982,69.41493
mda,1983,70.3208
mda,1984,71.22666
mda,1985,72.13252
mda,1986,73.03838
mda,1987,73.94424
mda,1988,74.01784
mda,1989,74.09144
mda,1990,74.16504
mda,1991,74.23864
mda,1992,74.31223
mda,1993,74.04625
mda,1994,73.78027
mda,1995,73.51429
mda,1996,73.24832
mda,1997,72.98234
mda,1998,73.25457
mda,1999,73.5268
mda,2000,73.79904
mda,2001,74.07127
mda,2002,74.34351
mda,2003,74.51264
mda,2004,74.68177
mda,2005,74.85091
mda,2006,75.02004
mda,2007,75.18918
mda,2008,76.51125
mda,2009,77.83333
mda,2010,79.1554
mda,2011,80.47748
mda,2012,81.79956
mda,2013,82.01398
mda,2014,82.2284
mda,2015,82.44282
mda,2016,82.65724
mda,2017,82.87166
mda,2018,83.04753
mda,2019,83.2234
mda,2020,83.39927
mdg,1960,32.0636
mdg,1961,32.67221
mdg,1962,33.28081
mdg,1963,33.88578
mdg,1964,34.49075
mdg,1965,35.09572
mdg,1966,35.70069
mdg,1967,36.30566
mdg,1968,36.96034
mdg,1969,37.61502
mdg,1970,38.2697
mdg,1971,38.92438
mdg,1972,39.57906
mdg,1973,40.25117
mdg,1974,40.92327
mdg,1975,41.59537
mdg,1976,42.26748
mdg,1977,42.93958
mdg,1978,43.4693
mdg,1979,43.99903
mdg,1980,44.52875
mdg,1981,45.05848
mdg,1982,45.5882
mdg,1983,45.6711
mdg,1984,45.75399
mdg,1985,45.83688
mdg,1986,45.91977
mdg,1987,46.00266
mdg,1988,46.88077
mdg,1989,47.75887
mdg,1990,48.63698
mdg,1991,49.51509
mdg,1992,50.39319
mdg,1993,51.25685
mdg,1994,52.1205
mdg,1995,52.98415
mdg,1996,53.8478
mdg,1997,54.71145
mdg,1998,55.81807
mdg,1999,56.9247
mdg,2000,58.03132
mdg,2001,59.13795
mdg,2002,60.24457
mdg,2003,60.9458
mdg,2004,61.64702
mdg,2005,62.34825
mdg,2006,63.04948
mdg,2007,63.75071
mdg,2008,64.50193
mdg,2009,65.25316
mdg,2010,66.00438
mdg,2011,66.75561
mdg,2012,67.50683
mdg,2013,68.17674
mdg,2014,68.84664
mdg,2015,69.51655
mdg,2016,70.18645
mdg,2017,70.85635
mdg,2018,71.44448
mdg,2019,72.03261
mdg,2020,72.62074
mdv,1960,27.18803
mdv,1961,27.79478
mdv,1962,28.40152
mdv,1963,29.12374
mdv,1964,29.84596
mdv,1965,30.56818
mdv,1966,31.29039
mdv,1967,32.01261
mdv,1968,32.81088
mdv,1969,33.60916
mdv,1970,34.40743
mdv,1971,35.2057
mdv,1972,36.00397
mdv,1973,36.77568
mdv,1974,37.5474
mdv,1975,38.31911
mdv,1976,39.09083
mdv,1977,39.86254
mdv,1978,41.45683
mdv,1979,43.05113
mdv,1980,44.64542
mdv,1981,46.23972
mdv,1982,47.83402
mdv,1983,49.18017
mdv,1984,50.52632
mdv,1985,51.87247
mdv,1986,53.21862
mdv,1987,54.56477
mdv,1988,56.57195
mdv,1989,58.57914
mdv,1990,60.58632
mdv,1991,62.5935
mdv,1992,64.60068
mdv,1993,66.24886
mdv,1994,67.89703
mdv,1995,69.54521
mdv,1996,71.19338
mdv,1997,72.84156
mdv,1998,74.14099
mdv,1999,75.44042
mdv,2000,76.73985
mdv,2001,78.03928
mdv,2002,79.33871
mdv,2003,80.45122
mdv,2004,81.56373
mdv,2005,82.67624
mdv,2006,83.78874
mdv,2007,84.90125
mdv,2008,85.71592
mdv,2009,86.53059
mdv,2010,87.34526
mdv,2011,88.15993
mdv,2012,88.9746
mdv,2013,89.5405
mdv,2014,90.10639
mdv,2015,90.67229
mdv,2016,91.23819
mdv,2017,91.80409
mdv,2018,92.00997
mdv,2019,92.21585
mdv,2020,92.42173
mex,1960,57.40183
mex,1961,58.30691
mex,1962,59.21199
mex,1963,59.73979
mex,1964,60.2676
mex,1965,60.79541
mex,1966,61.32322
mex,1967,61.85103
mex,1968,62.60597
mex,1969,63.36091
mex,1970,64.11586
mex,1971,64.8708
mex,1972,65.62574
mex,1973,66.60235
mex,1974,67.57897
mex,1975,68.55558
mex,1976,69.5322
mex,1977,70.50881
mex,1978,71.29201
mex,1979,72.0752
mex,1980,72.8584
mex,1981,73.6416
mex,1982,74.4248
mex,1983,75.01159
mex,1984,75.59838
mex,1985,76.18517
mex,1986,76.77196
mex,1987,77.35875
mex,1988,77.88841
mex,1989,78.41807
mex,1990,78.94773
mex,1991,79.47739
mex,1992,80.00705
mex,1993,80.27996
mex,1994,80.55287
mex,1995,80.82578
mex,1996,81.09869
mex,1997,81.3716
mex,1998,81.84605
mex,1999,82.3205
mex,2000,82.79495
mex,2001,83.2694
mex,2002,83.74385
mex,2003,83.81968
mex,2004,83.89552
mex,2005,83.97135
mex,2006,84.04718
mex,2007,84.12302
mex,2008,84.10743
mex,2009,84.09185
mex,2010,84.07626
mex,2011,84.06068
mex,2012,84.04509
mex,2013,84.04064
mex,2014,84.03618
mex,2015,84.03173
mex,2016,84.02727
mex,2017,84.02281
mex,2018,84.10769
mex,2019,84.19257
mex,2020,84.27744
mkd,1960,61.50647
mkd,1961,62.64654
mkd,1962,63.78661
mkd,1963,64.93272
mkd,1964,66.07883
mkd,1965,67.22494
mkd,1966,68.37104
mkd,1967,69.51715
mkd,1968,70.43405
mkd,1969,71.35095
mkd,1970,72.26785
mkd,1971,73.18475
mkd,1972,74.10165
mkd,1973,74.6067
mkd,1974,75.11175
mkd,1975,75.61681
mkd,1976,76.12186
mkd,1977,76.62691
mkd,1978,76.75774
mkd,1979,76.88856
mkd,1980,77.01938
mkd,1981,77.15021
mkd,1982,77.28103
mkd,1983,77.80146
mkd,1984,78.32188
mkd,1985,78.84231
mkd,1986,79.36273
mkd,1987,79.88316
mkd,1988,80.17919
mkd,1989,80.47522
mkd,1990,80.77125
mkd,1991,81.06729
mkd,1992,81.36332
mkd,1993,81.8382
mkd,1994,82.31308
mkd,1995,82.78796
mkd,1996,83.26284
mkd,1997,83.73773
mkd,1998,84.17584
mkd,1999,84.61396
mkd,2000,85.05208
mkd,2001,85.49019
mkd,2002,85.92831
mkd,2003,85.98395
mkd,2004,86.03959
mkd,2005,86.09522
mkd,2006,86.15086
mkd,2007,86.2065
mkd,2008,86.48318
mkd,2009,86.75987
mkd,2010,87.03655
mkd,2011,87.31323
mkd,2012,87.58992
mkd,2013,87.69839
mkd,2014,87.80685
mkd,2015,87.91532
mkd,2016,88.02379
mkd,2017,88.13226
mkd,2018,88.2993
mkd,2019,88.46633
mkd,2020,88.63337
mli,1960,18.23747
mli,1961,18.46081
mli,1962,18.68416
mli,1963,19.28174
mli,1964,19.87932
mli,1965,20.4769
mli,1966,21.07448
mli,1967,21.67206
mli,1968,22.583
mli,1969,23.49393
mli,1970,24.40486
mli,1971,25.31579
mli,1972,26.22673
mli,1973,27.23699
mli,1974,28.24724
mli,1975,29.2575
mli,1976,30.26776
mli,1977,31.27802
mli,1978,32.39538
mli,1979,33.51274
mli,1980,34.6301
mli,1981,35.74746
mli,1982,36.86482
mli,1983,37.63555
mli,1984,38.40628
mli,1985,39.17702
mli,1986,39.94775
mli,1987,40.71848
mli,1988,41.26502
mli,1989,41.81155
mli,1990,42.35808
mli,1991,42.90461
mli,1992,43.45114
mli,1993,43.33926
mli,1994,43.22738
mli,1995,43.1155
mli,1996,43.00362
mli,1997,42.89174
mli,1998,43.69695
mli,1999,44.50216
mli,2000,45.30737
mli,2001,46.11259
mli,2002,46.9178
mli,2003,47.99636
mli,2004,49.07493
mli,2005,50.15349
mli,2006,51.23206
mli,2007,52.31063
mli,2008,52.859
mli,2009,53.40738
mli,2010,53.95576
mli,2011,54.50414
mli,2012,55.05252
mli,2013,55.81645
mli,2014,56.58038
mli,2015,57.34431
mli,2016,58.10823
mli,2017,58.87216
mli,2018,59.47921
mli,2019,60.08625
mli,2020,60.6933
mlt,1960,76.7149
mlt,1961,77.11414
mlt,1962,77.51337
mlt,1963,77.98455
mlt,1964,78.45573
mlt,1965,78.92691
mlt,1966,79.39809
mlt,1967,79.86926
mlt,1968,80.26006
mlt,1969,80.65086
mlt,1970,81.04166
mlt,1971,81.43246
mlt,1972,81.82326
mlt,1973,82.14575
mlt,1974,82.46825
mlt,1975,82.79075
mlt,1976,83.11324
mlt,1977,83.43574
mlt,1978,83.68377
mlt,1979,83.93179
mlt,1980,84.17982
mlt,1981,84.42785
mlt,1982,84.67588
mlt,1983,85.34658
mlt,1984,86.01727
mlt,1985,86.68796
mlt,1986,87.35866
mlt,1987,88.02935
mlt,1988,88.42551
mlt,1989,88.82166
mlt,1990,89.21782
mlt,1991,89.61397
mlt,1992,90.01013
mlt,1993,90.26053
mlt,1994,90.51092
mlt,1995,90.76132
mlt,1996,91.01172
mlt,1997,91.26211
mlt,1998,91.34916
mlt,1999,91.43621
mlt,2000,91.52326
mlt,2001,91.61031
mlt,2002,91.69735
mlt,2003,91.82094
mlt,2004,91.94453
mlt,2005,92.06812
mlt,2006,92.19171
mlt,2007,92.3153
mlt,2008,92.46042
mlt,2009,92.60554
mlt,2010,92.75066
mlt,2011,92.89578
mlt,2012,93.04091
mlt,2013,93.13337
mlt,2014,93.22584
mlt,2015,93.31831
mlt,2016,93.41078
mlt,2017,93.50325
mlt,2018,93.59542
mlt,2019,93.6876
mlt,2020,93.77977
mmr,1960,36.85949
mmr,1961,37.61442
mmr,1962,38.36935
mmr,1963,39.27629
mmr,1964,40.18323
mmr,1965,41.09018
mmr,1966,41.99712
mmr,1967,42.90407
mmr,1968,43.67442
mmr,1969,44.44478
mmr,1970,45.21513
mmr,1971,45.98549
mmr,1972,46.75584
mmr,1973,47.42869
mmr,1974,48.10154
mmr,1975,48.77439
mmr,1976,49.44723
mmr,1977,50.12008
mmr,1978,50.7919
mmr,1979,51.46372
mmr,1980,52.13554
mmr,1981,52.80736
mmr,1982,53.47917
mmr,1983,54.15835
mmr,1984,54.83752
mmr,1985,55.5167
mmr,1986,56.19587
mmr,1987,56.87505
mmr,1988,57.34893
mmr,1989,57.82282
mmr,1990,58.2967
mmr,1991,58.77059
mmr,1992,59.24447
mmr,1993,59.71064
mmr,1994,60.17681
mmr,1995,60.64298
mmr,1996,61.10915
mmr,1997,61.57532
mmr,1998,62.04491
mmr,1999,62.51449
mmr,2000,62.98408
mmr,2001,63.45366
mmr,2002,63.92325
mmr,2003,64.60911
mmr,2004,65.29497
mmr,2005,65.98083
mmr,2006,66.66669
mmr,2007,67.35255
mmr,2008,68.10776
mmr,2009,68.86296
mmr,2010,69.61816
mmr,2011,70.37336
mmr,2012,71.12856
