geo,time,ne_rsb_gnfs_cn
lva,2003,-1198219000
lva,2004,-1699020000
lva,2005,-1953169000
lva,2006,-3550506000
lva,2007,-4325104000
lva,2008,-3105588000
lva,2009,-377033000
lva,2010,-377681000
lva,2011,-1172127000
lva,2012,-1170971000
lva,2013,-993565000
lva,2014,-694958000
lva,2015,-423506000
lva,2016,81135000
lva,2017,-174126000
lva,2018,-203906000
lva,2019,-216107000
lva,2020,346013000
mac,1982,784000000
mac,1983,908000000
mac,1984,1803000000
mac,1985,1482000000
mac,1986,1449000000
mac,1987,2903000000
mac,1988,3063000000
mac,1989,3843000000
mac,1990,5427000000
mac,1991,4444000000
mac,1992,6683000000
mac,1993,8010000000
mac,1994,8394000000
mac,1995,12691000000
mac,1996,14683000000
mac,1997,14256000000
mac,1998,12732000000
mac,1999,10541000000
mac,2000,16725000000
mac,2001,17871000000
mac,2002,20221000000
mac,2003,23108000000
mac,2004,34697000000
mac,2005,31563000000
mac,2006,33687000000
mac,2007,40149000000
mac,2008,55283000000
mac,2009,74917000000
mac,2010,124085000000
mac,2011,170731000000
mac,2012,199566000000
mac,2013,246586000000
mac,2014,230867000000
mac,2015,138542000000
mac,2016,148096000000
mac,2017,186745000000
mac,2018,220594000000
mac,2019,225674000000
mac,2020,4705000000
mar,1960,90000100
mar,1961,-309999900
mar,1962,-369999900
mar,1963,-289999900
mar,1964,49999600
mar,1965,190000000
mar,1966,-60000000
mar,1967,-350000000
mar,1968,-260000000
mar,1969,-84000000
mar,1970,-789300000
mar,1971,-610000000
mar,1972,-151500000
mar,1973,-325400000
mar,1974,-213300000
mar,1975,-3959000000
mar,1976,-7969000000
mar,1977,-10163800000
mar,1978,-7554700000
mar,1979,-7975300000
mar,1980,-7416270000
mar,1981,-11126840000
mar,1982,-12926690000
mar,1983,-8210830000
mar,1984,-11878390000
mar,1985,-12503990000
mar,1986,-11545560000
mar,1987,-8542090000
mar,1988,-304940000
mar,1989,-11706250000
mar,1990,-13701458700
mar,1991,-14453279600
mar,1992,-17036388300
mar,1993,-16328248400
mar,1994,-17813667500
mar,1995,-21227681800
mar,1996,-12879247500
mar,1997,-12314886800
mar,1998,-16021090000
mar,1999,-15012575400
mar,2000,-23068413100
mar,2001,-13378884900
mar,2002,-12562972400
mar,2003,-16550547100
mar,2004,-28454538900
mar,2005,-33583246100
mar,2006,-36137098400
mar,2007,-60504000000
mar,2008,-101723000000
mar,2009,-89135000000
mar,2010,-84595000000
mar,2011,-115030000000
mar,2012,-129436000000
mar,2013,-129887000000
mar,2014,-115741000000
mar,2015,-75064000000
mar,2016,-102919000000
mar,2017,-101537000000
mar,2018,-115511000000
mar,2019,-99045000000
mar,2020,-83115000000
mda,1995,-503107000
mda,1996,-1448867000
mda,1997,-1886847000
mda,1998,-2441447000
mda,1999,-1588394000
mda,2000,-4319333000
mda,2001,-4646793000
mda,2002,-5619055000
mda,2003,-9233073000
mda,2004,-9709298000
mda,2005,-15323008000
mda,2006,-20874201000
mda,2007,-27548290000
mda,2008,-33212814000
mda,2009,-22128839000
mda,2010,-27848506000
mda,2011,-33125124000
mda,2012,-35906202000
mda,2013,-37655329000
mda,2014,-41136207000
mda,2015,-37225153000
mda,2016,-37017790000
mda,2017,-41929087000
mda,2018,-49260658000
mda,2019,-52116791939.012
mda,2020,-46690248356.8526
mdg,1960,-2191329000
mdg,1961,-1690897900
mdg,1962,-1689357800
mdg,1963,-2678939600
mdg,1964,-2624778800
mdg,1965,-2793622700
mdg,1966,-2623839200
mdg,1967,-1883982500
mdg,1968,-2566997900
mdg,1969,-2744801900
mdg,1970,-1497733800
mdg,1971,-4375318700
mdg,1972,-2745681900
mdg,1973,-3412477000
mdg,1974,-4321037500
mdg,1975,-4922811100
mdg,1976,-2461775500
mdg,1977,-4177294200
mdg,1978,-8321387700
mdg,1979,-23299325600
mdg,1980,-19641196820.5231
mdg,1981,-14882038233.0003
mdg,1982,-14903411946.3968
mdg,1983,-12068543325.1787
mdg,1984,-7951273871.4768
mdg,1985,-13349828866.6671
mdg,1986,-10894942586.9468
mdg,1987,-12709048110.3049
mdg,1988,-29870340989.921
mdg,1989,-10699931596.313
mdg,1990,-78011895100.39299
mdg,1991,-45541322400
mdg,1992,-57685991900
mdg,1993,-81596464700
mdg,1994,-76044296100
mdg,1995,-111351889700
mdg,1996,-73417718800
mdg,1997,-199134072300
mdg,1998,-215931953600
mdg,1999,-227479519300
mdg,2000,-284322606300
mdg,2001,-64109745100
mdg,2002,-479009637500
mdg,2003,-524158153600
mdg,2004,-933347938200
mdg,2005,-1231288648800
mdg,2006,-976784739400
mdg,2007,-1774772485200
mdg,2008,-3470825321000
mdg,2009,-4074815340700
mdg,2010,-2947187148600
mdg,2011,-2583567174000
mdg,2012,-2310349544100
mdg,2013,-2693311132600
mdg,2014,-1634687487700
mdg,2015,-1474494791200
mdg,2016,-997230278500
mdg,2017,-1452719231400
mdg,2018,-2188527608500
mdg,2019,-2935811322400
mdg,2020,-4314030417700
mdv,1980,-165345000
mdv,1981,-144205000
mdv,1982,-122607000
mdv,1983,-139590000
mdv,1984,-75435000
mdv,1985,43310000
mdv,1986,74360000
mdv,1987,150286000
mdv,1988,106238000
mdv,1989,89496000
mdv,1990,58056400
mdv,1991,-148630700
mdv,1992,-158958300
mdv,1993,-445005800
mdv,1994,-60814400
mdv,2014,9445000000
mdv,2015,4539347400
mdv,2016,-3428500800
mdv,2017,-5083179600
mdv,2018,-11100748800
mdv,2019,-7763723899.99999
mdv,2020,-10904569100
mex,1960,-5147800
mex,1961,-3898900
mex,1962,-2925300
mex,1963,-3462900
mex,1964,-5573100
mex,1965,-5155400
mex,1966,-4690200
mex,1967,-7110500
mex,1968,-8498700
mex,1969,-7001500
mex,1970,-8449600
mex,1971,-5286500
mex,1972,-4349000
mex,1973,-7274800
mex,1974,-19474000
mex,1975,-29982000
mex,1976,-18884300
mex,1977,1791600
mex,1978,-13292800
mex,1979,-38711800
mex,1980,-101412000
mex,1981,-154829000
mex,1982,491415000
mex,1983,1713050000
mex,1984,2307141000
mex,1985,2407965000
mex,1986,3093614000
mex,1987,11815745000
mex,1988,5786826000
mex,1989,-355606000
mex,1990,-8161843000
mex,1991,-27597237000
mex,1992,-56646476000
mex,1993,-50941974000
mex,1994,-70263846000
mex,1995,45706028000
mex,1996,49684288000
mex,1997,-4418254000
mex,1998,-86931249000
mex,1999,-77622590000
mex,2000,-108387320000
mex,2001,-129555576000
mex,2002,-118760616000
mex,2003,-116836720000
mex,2004,-159399470000
mex,2005,-140860804000
mex,2006,-153340760000
mex,2007,-200263819000
mex,2008,-293285139000
mex,2009,-201630768000
mex,2010,-182449569000
mex,2011,-204770112000
mex,2012,-195524893000
mex,2013,-187768864000
mex,2014,-206048220000
mex,2015,-378744450000
mex,2016,-398125977000
mex,2017,-397580386000.00098
mex,2018,-480904585000
mex,2019,-61237669000
mex,2020,496448486000
mhl,1995,-74815700
mhl,1996,-73934800
mhl,1997,-61323000
mhl,1998,-69977000
mhl,1999,-71848100
mhl,2000,-83184500
mhl,2001,-83034300
mhl,2002,-62891600
mhl,2003,-74211700
mhl,2004,-69761900
mhl,2005,-80879500
mhl,2006,-87998000
mhl,2007,-92548800
mhl,2008,-91868700
mhl,2009,-109080400
mhl,2010,-117075900
mhl,2011,-86341100
mhl,2012,-81988900
mhl,2013,-104144600
mhl,2014,-89039000
mhl,2015,-86173900
mhl,2016,-82690700
mhl,2017,-97481100
mhl,2018,-104115200
mhl,2019,-174854000
mhl,2020,-84306000
mkd,1990,-50813000
mkd,1991,-27345000
mkd,1992,117090000
mkd,1993,-4700077000
mkd,1994,-14956000000
mkd,1995,-16540000000
mkd,1996,-28420701000
mkd,1997,-48626934000
mkd,1998,-61637498800
mkd,1999,-58350163100
mkd,2000,-35473000000
mkd,2001,-33014000000
mkd,2002,-48954000000
mkd,2003,-42337000000
mkd,2004,-54647000000
mkd,2005,-50048000000
mkd,2006,-56818000000
mkd,2007,-66597000000
mkd,2008,-104225000000
mkd,2009,-89416000000
mkd,2010,-80032000000
mkd,2011,-87933000000
mkd,2012,-100184000000
mkd,2013,-90663000000
mkd,2014,-90817000000
mkd,2015,-90676000000
mkd,2016,-88373000000
mkd,2017,-85582000000
mkd,2018,-82378000000
mkd,2019,-95314000000
mkd,2020,-84900000000
mli,1967,-8499999800
mli,1968,-6699999200
mli,1969,-6899999700
mli,1970,-5700000800
mli,1971,-7400001500
mli,1972,-11699999700
mli,1973,-15900000300
mli,1974,-36499999800
mli,1975,-34900000800
mli,1976,-22500001700
mli,1977,-17600002100
mli,1978,-50300002300
mli,1979,-51700002800
mli,1980,-53600000000
mli,1981,-64832000000
mli,1982,-67400000000
mli,1983,-79900037100
mli,1984,-95974000000
mli,1985,-160753995900
mli,1986,-131278000000
mli,1987,-93826000000
mli,1988,-114127000000
mli,1989,-91840000000
mli,1990,-111551000000
mli,1991,-115616000000
mli,1992,-136692760000
mli,1993,-116022600000
mli,1994,-202837055000
mli,1995,-231303698000
mli,1996,-209814773000
mli,1997,-147729400000
mli,1998,-132151857200
mli,1999,-201697000000
mli,2000,-220115528200
mli,2001,-192443950600
mli,2002,-44852253200
mli,2003,-193803048100
mli,2004,-228869000000
mli,2005,-268386000000
mli,2006,-148599000000
mli,2007,-325806000000
mli,2008,-578664000000
mli,2009,-341296000000
mli,2010,-651119000000
mli,2011,-518158000000
mli,2012,-216483000000
mli,2013,-976936000000
mli,2014,-1101350000000
mli,2015,-1204938000000
mli,2016,-1402841000000
mli,2017,-1217012000000
mli,2018,-1052500000000
mli,2019,-1240084140500
mli,2020,-641985242800
mlt,1970,-66137700
mlt,1971,-58782200
mlt,1972,-54907600
mlt,1973,-53484700
mlt,1974,-89283700
mlt,1975,-53772200
mlt,1976,-57913500
mlt,1977,-83108500
mlt,1978,-49721000
mlt,1979,-43728500
mlt,1980,-55054100
mlt,1981,-89999500
mlt,1982,-177317100
mlt,1983,-162665500
mlt,1984,-166337400
mlt,1985,-178986100
mlt,1986,-124663400
mlt,1987,-125260600
mlt,1988,-147985900
mlt,1989,-177731400
mlt,1990,-241676000
mlt,1991,-217305300
mlt,1992,-155941500
mlt,1993,-223907900
mlt,1994,-258111100
mlt,1995,-160421900
mlt,1996,-313953200
mlt,1997,-203113700
mlt,1998,-236428400
mlt,1999,-183920100
mlt,2000,-337563100
mlt,2001,-179528100
mlt,2002,130881300
mlt,2003,-136408000
mlt,2004,-312953200
mlt,2005,-538789100
mlt,2006,-380006000
mlt,2007,-221676900
mlt,2008,-113443400
mlt,2009,-56718000
mlt,2010,3870500
mlt,2011,101740500
mlt,2012,262431900
mlt,2013,605060700
mlt,2014,1048697000
mlt,2015,976294000
mlt,2016,1188604220.8131
mlt,2017,2008626773.1123
mlt,2018,2020105457.5606
mlt,2019,2008793487.5917
mlt,2020,1232896170.84
mmr,2010,901163600000
mmr,2011,894389750000
mmr,2012,156548000000
mmr,2013,356857650000.00098
mmr,2014,-478139350000
mmr,2015,-2772892189400
mmr,2016,-5911068400000
mmr,2017,-7555492600000
mmr,2018,-5316324900000
mmr,2019,95271800000
mmr,2020,2480988349700
mne,2000,-152344000
mne,2001,-305160000
mne,2002,-333520000
mne,2003,-247297000
mne,2004,-268260000
mne,2005,-318112000
mne,2006,-799978000
mne,2007,-1149337000
mne,2008,-1654100000
mne,2009,-921018000
mne,2010,-802883000
mne,2011,-716984000
mne,2012,-776951000
mne,2013,-675395000
mne,2014,-686059000
mne,2015,-674361000
mne,2016,-888575000
mne,2017,-1007904000
mne,2018,-1112590000
mne,2019,-1047141000
mne,2020,-1465473000
mng,1981,-3268526600
mng,1982,-2924961700
mng,1983,-2928552900
mng,1984,-3013112600
mng,1985,-3627573500
mng,1986,-4449825300
mng,1987,-3756942600
mng,1988,-3612087100
mng,1989,-3368493500
mng,1990,-2826146000
mng,1991,-6433704000
mng,1992,-4170288100
mng,1993,-25221373900
mng,1994,-37812584400
mng,1995,-6650806200
mng,1996,-51109396400
mng,1997,49829838800
mng,1998,-110280310800
mng,1999,-128847577100
mng,2000,-170060250000
mng,2001,-211310000000
mng,2002,-264596405000
mng,2003,-285249200000
mng,2004,-230301780000
mng,2005,-147285921500
mng,2006,239903424500
mng,2007,66838922000
mng,2008,-862971319100
mng,2009,-478332527900
mng,2010,-974884800000
mng,2011,-2884015900000
mng,2012,-3745592600000
mng,2013,-4320247300000
mng,2014,-1072303000000
mng,2015,-294326833400
mng,2016,164923059100
mng,2017,672384969400
mng,2018,-3266834964100
mng,2019,-2255992877300
mng,2020,929609708500
mnp,2002,387000000
mnp,2003,344000000
mnp,2004,281000000
mnp,2005,182000000
mnp,2006,77000000
mnp,2007,48000000
mnp,2008,29000000
mnp,2009,-48000000
mnp,2010,-70000000
mnp,2011,-132000000
mnp,2012,-99000000
mnp,2013,-123000000
mnp,2014,-123000000
mnp,2015,-153000000
mnp,2016,-116000000
mnp,2017,112000000
mnp,2018,-96000000
mnp,2019,-236000000
moz,1991,-1627783200
moz,1992,-2545867900
moz,1993,-3844160200
moz,1994,-6011852500
moz,1995,-10141192800
moz,1996,-10874863400
moz,1997,-10771645300
moz,1998,-11166545600
moz,1999,-19839299200
moz,2000,-20422662900
moz,2001,-13065280900
moz,2002,-37761291900
moz,2003,-33867266700
moz,2004,-29729917500
moz,2005,-28390057900
moz,2006,-22653923600
moz,2007,-22055986300
moz,2008,-28378429100
moz,2009,-34647397400
moz,2010,-51863836000
moz,2011,-83748945300
moz,2012,-204606445300
moz,2013,-253774384800
moz,2014,-271597484300
moz,2015,-202503769600
moz,2016,-290150273500
moz,2017,-189628679700
moz,2018,-335516468800
moz,2019,-330325617200
mrt,1961,-57481952.29352
mrt,1962,-80689947.6882
mrt,1963,-3568193.85227
mrt,1964,209329518.51796
mrt,1965,233397420.81656
mrt,1966,257168300.11394
mrt,1967,235671585.14085
mrt,1968,230114018.81715
mrt,1969,223053025.82363
mrt,1970,259699949.98201
mrt,1971,276897171.20957
mrt,1972,83920408.94682
mrt,1973,112563964.66882
mrt,1974,-74032003.17796
mrt,1975,-340859540.91977
mrt,1976,-827689057.76959
mrt,1977,-904427334.16893
mrt,1978,-681080740.71389
mrt,1979,-654690336.33071
mrt,1980,-810590831.52883
mrt,1981,-856253545.21504
mrt,1982,-1534989464.99345
mrt,1983,-1050156972.66489
mrt,1984,-985469288.20699
mrt,1985,-646590500.81586
mrt,1986,-905997103.90419
mrt,1987,-702768466.32584
mrt,1988,-392262798.15262
mrt,1989,37791453.56602
mrt,1990,-700232462.07864
mrt,1991,-128615400
mrt,1992,455059400
mrt,1993,1036755600
mrt,1994,1613479600
mrt,1995,2593875000
mrt,1996,2302788600
mrt,1997,1269427400
mrt,1998,-947154400
mrt,1999,-1613789700
mrt,2000,-3361447500
mrt,2001,-4297060400
mrt,2002,-3495353200
mrt,2003,-9208672900
mrt,2004,-17978224700
mrt,2005,-27081602200
mrt,2006,2042118900
mrt,2007,-5639291500
mrt,2008,-13536073600
mrt,2009,-9298293600
mrt,2010,-3015953100
mrt,2011,3575673500
mrt,2012,-28469787300
mrt,2013,-24545380300
mrt,2014,-33592000000
mrt,2015,-33950400000
mrt,2016,-11956800000
mrt,2017,-23862700000
mrt,2018,-35803613500
mrt,2019,-31310582200
mrt,2020,-33884797000
mus,1976,-324000000
mus,1977,-579000000
mus,1978,-772000000
mus,1979,-898000000
mus,1980,-892000000
mus,1981,-1068000000
mus,1982,-330000000
mus,1983,-46000000
mus,1984,-481000000
mus,1985,-315000000
mus,1986,1312000000
mus,1987,498000000
mus,1988,-1423000000
mus,1989,-2438000000
mus,1990,-2839000000
mus,1991,-1674000000
mus,1992,-1627000000
mus,1993,-3478000000
mus,1994,-5584000000
mus,1995,-1703000000
mus,1996,-545000000
mus,1997,-4304000000
mus,1998,-832000000
mus,1999,-3376000000
mus,2000,-152000000
mus,2001,8326000000
mus,2002,4923700000
mus,2003,3077000000
mus,2004,-3297000000
mus,2005,-9947000000
mus,2006,-22677000000
mus,2007,-23330000000
mus,2008,-37943000000
mus,2009,-26478000000
mus,2010,-33819000000
mus,2011,-41829000000
mus,2012,-41782000000
mus,2013,-48914000000
mus,2014,-40957000000
mus,2015,-38059000000
mus,2016,-41237000000
mus,2017,-56976000000
mus,2018,-62839000000
mus,2019,-75728000000
mus,2020,-80303000000
mys,1960,810000000
mys,1961,401000000
mys,1962,178000000
mys,1963,133000000
mys,1964,142000000
mys,1965,405000000
mys,1966,380000000
mys,1967,238000000
mys,1968,359000000
mys,1969,1144000000
mys,1970,501000000
mys,1971,186000000
mys,1972,-192000000
mys,1973,1055000000
mys,1974,54000000
mys,1975,101000000
mys,1976,2934000000
mys,1977,2428000000
mys,1978,2108000000
mys,1979,4120000000
mys,1980,1334000000
mys,1981,-3563000000
mys,1982,-5454000000
mys,1983,-3495000000
mys,1984,1518000000
mys,1985,3976000000
mys,1986,4364000000
mys,1987,11246000000
mys,1988,9428000000
mys,1989,6382000000
mys,1990,2434000000
mys,1991,-4946000000
mys,1992,2044000000
mys,1993,-172000000
mys,1994,-3134000000
mys,1995,-8754000000
mys,1996,3515000000
mys,1997,2575000000
mys,1998,62300000000
mys,1999,75347000000
mys,2000,68474000000
mys,2001,61491000000
mys,2002,66121000000
mys,2003,82463000000
mys,2004,96575000000
mys,2005,119279000000
mys,2006,130062000000
mys,2007,132210000000
mys,2008,171936000000
mys,2009,144529000000
mys,2010,130738000000
mys,2011,141986000000
mys,2012,104488000000
mys,2013,86960000000
mys,2014,102620000000
mys,2015,88592004000
mys,2016,83128402000
mys,2017,94254516000
mys,2018,97106629000
mys,2019,113863000000
mys,2020,91261000000
nam,1980,266222382.10261
nam,1981,-225054479.72606
nam,1982,-197175472.36343
nam,1983,-194695071.85778
nam,1984,-177843279.97178
nam,1985,412234150.00421
nam,1986,427133868.78579
nam,1987,-229844910.58009
nam,1988,85281307.33153
nam,1989,223381619.47583
nam,1990,-479180655.61875
nam,1991,-485802300
nam,1992,-581353500
nam,1993,-306860100
nam,1994,-166971900
nam,1995,-603669500
nam,1996,-983585200
nam,1997,-1445357200
nam,1998,-2010683400
nam,1999,-1947383500
nam,2000,-996222500
nam,2001,-1982167500
nam,2002,-733387400
nam,2003,-3388932000
nam,2004,-967595700
nam,2005,63221300
nam,2006,2111641200
nam,2007,-3285558300
nam,2008,-8762960400
nam,2009,-15721745400
nam,2010,-9643617500
nam,2011,-10156474600
nam,2012,-21476092200
nam,2013,-26679636700
nam,2014,-33770972700
nam,2015,-38691050700
nam,2016,-37766656200
nam,2017,-23982156200
nam,2018,-18013882800
nam,2019,-19128960900
nam,2020,-16882066400
ncl,1990,-40630996992
ncl,1991,-42766004200
ncl,1992,-50574999600
ncl,1993,-49849999400
ncl,1994,-45600002000
ncl,1995,-35643002900
ncl,1996,-41602998200
ncl,1997,-40960999400
ncl,1998,-77485078547.67451
ncl,1999,-79751596348.439
ncl,2000,-65418932584.828
ncl,2001,-91245601113.84529
ncl,2002,-94497992208.88568
ncl,2003,-107149483492.711
ncl,2004,-82532928774.748
ncl,2005,-113552399476.506
ncl,2006,-134213150492.77499
ncl,2007,-133665941992.41701
ncl,2008,-226666024124.67096
ncl,2009,-188233000000
ncl,2010,-234073000000
ncl,2011,-236613000000
ncl,2012,-253321000000
ncl,2013,-250155000000
ncl,2014,-208113000000
ncl,2015,-224697000000
ncl,2016,-183398000000
ncl,2017,-163897000000
ner,1960,-336101800
ner,1961,-1887365100
ner,1962,-4773846000
ner,1963,-1452492800
ner,1964,-6900350900
ner,1965,-7476589600
ner,1966,-6268409800
ner,1967,-9734509600
ner,1968,-10056509400
ner,1969,-11576799300
ner,1970,-13164499000
ner,1971,-6174810100
ner,1972,-11757910000
ner,1973,-17339711500
ner,1974,-41254301700
ner,1975,-26401427500
ner,1976,-30712696800
ner,1977,-30735171600
ner,1978,-21213192200
ner,1979,-37376000000
ner,1980,-71771816000
ner,1981,-71057395000
ner,1982,-100291772000
ner,1983,-41840388000
ner,1984,-25955424000
ner,1985,-78665426000
ner,1986,-4559393500.00002
ner,1987,-29385238000
ner,1988,-35920710000
ner,1989,-46575460000
ner,1990,-52400000000
ner,1991,-58400000000
ner,1992,-46100000000
ner,1993,-37000000000
ner,1994,-79200000000
ner,1995,-65527000000
ner,1996,-73200000000
ner,1997,-81525000000
ner,1998,-110403000000
ner,1999,-94715000000
ner,2000,-96058000000
ner,2001,-109436000000
ner,2002,-135040732900
ner,2003,-134514855000
ner,2004,-167505432200
ner,2005,-220134000000
ner,2006,-218430000000
ner,2007,-257038000000
ner,2008,-434513773600
ner,2009,-676199000000
ner,2010,-760518716400
ner,2011,-813092930400
ner,2012,-620142055700
ner,2013,-623031644300
ner,2014,-742859927400
ner,2015,-926952000000
ner,2016,-746974000000
ner,2017,-842397015400
ner,2018,-1029014648100
ner,2019,-1125413720600
ner,2020,-1233951069300
nga,1960,-230293700
nga,1961,-227026200
nga,1962,-185548000
nga,1963,-175561100
nga,1964,-246354500
nga,1965,-215000000
nga,1966,-191400000
nga,1967,-235400000
nga,1968,-215800000
nga,1969,-191400000
nga,1970,-251500000
nga,1971,-290000000
nga,1972,-91300000
nga,1973,69600000
nga,1974,2080000000
nga,1975,-1030900000
nga,1976,-1632700000
nga,1977,789100000
nga,1978,-1517700000
nga,1979,2469100000
nga,1980,5117000700
nga,1981,-1381346160.4064
nga,1982,-584906053.1507
nga,1983,1622628272.47014
nga,1984,5508051221.80997
nga,1985,7140694437.47696
nga,1986,2699101085.50642
nga,1987,15170122214.6196
nga,1988,17035919271.5906
nga,1989,67700861906.89551
nga,1990,54533503224.9444
nga,1991,67692418200
nga,1992,88085185000
nga,1993,80626709000
nga,1994,71446026400
nga,1995,272301507800
nga,1996,236651403300
nga,1997,257986183800
nga,1998,-143694746500
nga,1999,450146868900
nga,2000,1628029928200
nga,2001,561709082900
nga,2002,741184542400
nga,2003,565027183400
nga,2004,1560796259200
nga,2005,2082923024500
nga,2006,5001485179400
nga,2007,1087348002000
nga,2008,4212496056800
nga,2009,522394748900
nga,2010,4369235490000
nga,2011,6285645017900
nga,2012,13429013704300
nga,2013,4091775410000
nga,2014,5394751180000
nga,2015,-31050300
nga,2016,-2345181253000
nga,2017,-5141510500
nga,2018,-2599881481500
nga,2019,-8129612076500
nga,2020,-11940255325400
nic,1960,-0.01183
nic,1961,-0.00582
nic,1962,-0.01377
nic,1963,-0.00872
nic,1964,-0.01168
nic,1965,-0.02464
nic,1966,-0.0595
nic,1967,-0.07896
nic,1968,-0.03612
nic,1969,-0.02926
nic,1970,-0.02674
nic,1971,-0.02592
nic,1972,0.06964
nic,1973,-0.14686
nic,1974,-0.28814
nic,1975,-0.1981
nic,1976,0.02982
nic,1977,-0.1673
nic,1978,0.09478
nic,1979,0.40328
nic,1980,-0.792
nic,1981,-0.95174
nic,1982,-0.57132
nic,1983,-0.6974
nic,1984,-1.17148
nic,1985,-1.62952
nic,1986,-7.02006
nic,1987,-10.72778
nic,1988,-26077.25879
nic,1989,-999200
nic,1990,-33474400
nic,1991,-2215600000
nic,1992,-3228400000
nic,1993,-2948600000
nic,1994,-3323337000
nic,1995,-3694444200
nic,1996,-5374143800
nic,1997,-7949632600
nic,1998,-8998299100
nic,1999,-14610096600
nic,2000,-13663774300
nic,2001,-14238459400
nic,2002,-15184563300
nic,2003,-16693112800
nic,2004,-19457715700
nic,2005,-24203279400
nic,2006,-29443000000
nic,2007,-36836000000
nic,2008,-45847000000
nic,2009,-32121000000
nic,2010,-36344000000
nic,2011,-47767000000
nic,2012,-50191000000
nic,2013,-55815000000
nic,2014,-51447000000
nic,2015,-62679000000
nic,2016,-61030000000
nic,2017,-56767000000
nic,2018,-38758000000
nic,2019,-18734000000
nic,2020,-20930000000
nld,1969,650270100
nld,1970,-101415000
nld,1971,1024515000
nld,1972,3215078000
nld,1973,4254986000
nld,1974,5030819000
nld,1975,5213058000
nld,1976,5679401000
nld,1977,3132976000
nld,1978,1982631000
nld,1979,1919597000
nld,1980,1781905000
nld,1981,9129845000
nld,1982,10176203000
nld,1983,8673985000
nld,1984,13103509000
nld,1985,11547381000
nld,1986,9913610000
nld,1987,7268948000
nld,1988,8190926000
nld,1989,10004904000
nld,1990,12615550000
nld,1991,14194377000
nld,1992,13765238000
nld,1993,18721710000
nld,1994,20417439000
nld,1995,21827000000
nld,1996,20829000000
nld,1997,23542000000
nld,1998,24165000000
nld,1999,22685000000
nld,2000,29582000000
nld,2001,31602000000
nld,2002,34275000000
nld,2003,34093000000
nld,2004,40966000000
nld,2005,46591000000
nld,2006,50213000000
nld,2007,43918000000
nld,2008,55189000000
nld,2009,47391000000
nld,2010,51680000000
nld,2011,55504000000
nld,2012,63588000000
nld,2013,67444000000
nld,2014,74557000000
nld,2015,51759000000
nld,2016,72333000000
nld,2017,79390000000
nld,2018,81607000000
nld,2019,79718000000
nld,2020,83279000000
nld_curacao,2005,-668100000
nld_curacao,2006,-781900000
nld_curacao,2007,-1130200000
nld_curacao,2008,-1410300000
nld_curacao,2009,-1198400000
nld_curacao,2010,-1735600000
nld_curacao,2011,-1375600000
nld_curacao,2012,-1360000000
nld_curacao,2013,-1117500000
nld_curacao,2014,-739900000
nld_curacao,2015,-845900000
nld_curacao,2016,-934600000
nor,1970,-570000000
nor,1971,-2614000000
nor,1972,865000000
nor,1973,-499000000
nor,1974,-4033000000
nor,1975,-9938000000
nor,1976,-16391000000
nor,1977,-20110000000
nor,1978,882000000
nor,1979,6268000000
nor,1980,19175000000
nor,1981,26293000000
nor,1982,20448000000
nor,1983,35008000000
nor,1984,44288000000
nor,1985,40604000000
nor,1986,-19696000000
nor,1987,-14026000000
nor,1988,-3878000000
nor,1989,24647000000
nor,1990,46862000000
nor,1991,61074000000
nor,1992,53709000000
nor,1993,53611000000
nor,1994,53351000000
nor,1995,58171000000
nor,1996,92434000000
nor,1997,91900000000
nor,1998,20861000000
nor,1999,91139000000
nor,2000,253421000000
nor,2001,260381000000
nor,2002,205054000000
nor,2003,205908000000
nor,2004,234878000000
nor,2005,318229000000
nor,2006,375295000000
nor,2007,315222000000
nor,2008,441747000000
nor,2009,277249000000
nor,2010,292063000000
nor,2011,359545000000
nor,2012,389698000000
nor,2013,333158000000
nor,2014,293020000000
nor,2015,178720000000
nor,2016,61329000000
nor,2017,115390000000
nor,2018,203772000000
nor,2019,52804000000
nor,2020,-28646000000
npl,1965,-345000000
npl,1966,-215000000
npl,1967,-5000000
npl,1968,-47000000
npl,1969,-256000000
npl,1970,-298000000
npl,1971,-333000000
npl,1972,-234000000
npl,1973,-375000000
npl,1974,-653000100
npl,1975,-740000000
npl,1976,-591999900
npl,1977,-437000000
npl,1978,-966999900
npl,1979,-929000200
npl,1980,-1679000000
npl,1981,-1834000100
npl,1982,-2235999700
npl,1983,-3742000200
npl,1984,-3465000200
npl,1985,-3946000400
npl,1986,-4814800000
npl,1987,-5807370000
npl,1988,-8409440000
npl,1989,-10012160000
npl,1990,-11514478000
npl,1991,-14476735000
npl,1992,-14929300000
npl,1993,-18136800000
npl,1994,-24797800000
npl,1995,-20918501300
npl,1996,-31917164200
npl,1997,-31922000000
npl,1998,-33290000000
npl,1999,-23498000000
npl,2000,-34695000000
npl,2001,-47147000000
npl,2002,-49419800000
npl,2003,-63242600000
npl,2004,-68606700000
npl,2005,-87796300000
npl,2006,-116877000000
npl,2007,-137326000000
npl,2008,-167084000000
npl,2009,-219799000000
npl,2010,-319900000000
npl,2011,-322517197896.5
npl,2012,-359084300000
npl,2013,-453719000000
npl,2014,-574530500000
npl,2015,-635879200000
npl,2016,-671772591901.60999
npl,2017,-892926937759.61084
npl,2018,-1134107944319.07007
npl,2019,-1300060286716.02002
npl,2020,-1061938312500.15002
nru,2008,7000000
nru,2009,13000000
