geo,time,sp_pop_1564_ma_zs
dji,2008,61.44501
dji,2009,62.23933
dji,2010,62.99196
dji,2011,63.44181
dji,2012,63.85886
dji,2013,64.26756
dji,2014,64.69757
dji,2015,65.15792
dji,2016,65.52123
dji,2017,65.93486
dji,2018,66.3628
dji,2019,66.75886
dji,2020,67.10341
dnk,1960,64.0597
dnk,1961,64.20193
dnk,1962,64.42214
dnk,1963,64.67405
dnk,1964,64.89216
dnk,1965,65.04567
dnk,1966,65.07063
dnk,1967,65.08564
dnk,1968,65.08371
dnk,1969,65.07519
dnk,1970,65.0723
dnk,1971,64.99627
dnk,1972,64.93132
dnk,1973,64.89828
dnk,1974,64.92371
dnk,1975,65.01908
dnk,1976,65.08505
dnk,1977,65.22359
dnk,1978,65.43497
dnk,1979,65.71709
dnk,1980,66.06668
dnk,1981,66.40756
dnk,1982,66.82988
dnk,1983,67.30194
dnk,1984,67.76923
dnk,1985,68.1905
dnk,1986,68.51466
dnk,1987,68.75054
dnk,1988,68.92819
dnk,1989,69.09605
dnk,1990,69.271
dnk,1991,69.25477
dnk,1992,69.27952
dnk,1993,69.30823
dnk,1994,69.2996
dnk,1995,69.24368
dnk,1996,69.04188
dnk,1997,68.83689
dnk,1998,68.63056
dnk,1999,68.44058
dnk,2000,68.28122
dnk,2001,68.10086
dnk,2002,67.93197
dnk,2003,67.77892
dnk,2004,67.63585
dnk,2005,67.49159
dnk,2006,67.29591
dnk,2007,67.09794
dnk,2008,66.89716
dnk,2009,66.69844
dnk,2010,66.50558
dnk,2011,66.23328
dnk,2012,65.9816
dnk,2013,65.69391
dnk,2014,65.36539
dnk,2015,65.04273
dnk,2016,64.9065
dnk,2017,64.76483
dnk,2018,64.63551
dnk,2019,64.53797
dnk,2020,64.46555
dom,1960,49.24336
dom,1961,48.93903
dom,1962,48.68298
dom,1963,48.48765
dom,1964,48.37948
dom,1965,48.37402
dom,1966,48.44342
dom,1967,48.60755
dom,1968,48.84899
dom,1969,49.14711
dom,1970,49.49139
dom,1971,49.86852
dom,1972,50.28506
dom,1973,50.7297
dom,1974,51.19353
dom,1975,51.67103
dom,1976,52.1488
dom,1977,52.63754
dom,1978,53.12417
dom,1979,53.59589
dom,1980,54.04608
dom,1981,54.49151
dom,1982,54.9045
dom,1983,55.28728
dom,1984,55.64581
dom,1985,55.98531
dom,1986,56.32406
dom,1987,56.64487
dom,1988,56.94612
dom,1989,57.22286
dom,1990,57.47434
dom,1991,57.7381
dom,1992,57.96924
dom,1993,58.18093
dom,1994,58.39231
dom,1995,58.61555
dom,1996,58.83333
dom,1997,59.07863
dom,1998,59.34177
dom,1999,59.60533
dom,2000,59.86293
dom,2001,60.16514
dom,2002,60.45527
dom,2003,60.75116
dom,2004,61.07728
dom,2005,61.44365
dom,2006,61.79619
dom,2007,62.17709
dom,2008,62.57734
dom,2009,62.97139
dom,2010,63.33815
dom,2011,63.6277
dom,2012,63.88856
dom,2013,64.11997
dom,2014,64.3236
dom,2015,64.50152
dom,2016,64.6259
dom,2017,64.72987
dom,2018,64.81574
dom,2019,64.88765
dom,2020,64.95083
dza,1960,51.48644
dza,1961,50.89303
dza,1962,50.16636
dza,1963,49.43997
dza,1964,48.89286
dza,1965,48.59701
dza,1966,48.34261
dza,1967,48.36741
dza,1968,48.56785
dza,1969,48.79897
dza,1970,48.99055
dza,1971,49.00428
dza,1972,48.99704
dza,1973,48.99669
dza,1974,49.0535
dza,1975,49.18559
dza,1976,49.22037
dza,1977,49.34326
dza,1978,49.52484
dza,1979,49.7264
dza,1980,49.92796
dza,1981,50.0636
dza,1982,50.24789
dza,1983,50.47622
dza,1984,50.75438
dza,1985,51.08719
dza,1986,51.40421
dza,1987,51.78141
dza,1988,52.21475
dza,1989,52.70378
dza,1990,53.24896
dza,1991,53.78277
dza,1992,54.37337
dza,1993,55.02756
dza,1994,55.75735
dza,1995,56.56912
dza,1996,57.39701
dza,1997,58.31629
dza,1998,59.30068
dza,1999,60.3034
dza,2000,61.29002
dza,2001,62.36304
dza,2002,63.36051
dza,2003,64.28805
dza,2004,65.1456
dza,2005,65.90774
dza,2006,66.46718
dza,2007,66.87543
dza,2008,67.13597
dza,2009,67.25808
dza,2010,67.246
dza,2011,66.99835
dza,2012,66.73971
dza,2013,66.41311
dza,2014,65.95821
dza,2015,65.36891
dza,2016,64.78129
dza,2017,64.0897
dza,2018,63.379
dza,2019,62.77386
dza,2020,62.34178
ecu,1960,51.86034
ecu,1961,51.62623
ecu,1962,51.31731
ecu,1963,51.01014
ecu,1964,50.8194
ecu,1965,50.78821
ecu,1966,50.70609
ecu,1967,50.77577
ecu,1968,50.95288
ecu,1969,51.17173
ecu,1970,51.39881
ecu,1971,51.50936
ecu,1972,51.67226
ecu,1973,51.8741
ecu,1974,52.11212
ecu,1975,52.38582
ecu,1976,52.59282
ecu,1977,52.84589
ecu,1978,53.1416
ecu,1979,53.47747
ecu,1980,53.84808
ecu,1981,54.16543
ecu,1982,54.5099
ecu,1983,54.87719
ecu,1984,55.26322
ecu,1985,55.66178
ecu,1986,55.9743
ecu,1987,56.31249
ecu,1988,56.66316
ecu,1989,57.01223
ecu,1990,57.35354
ecu,1991,57.63098
ecu,1992,57.91447
ecu,1993,58.20106
ecu,1994,58.48823
ecu,1995,58.77409
ecu,1996,58.99609
ecu,1997,59.20893
ecu,1998,59.42616
ecu,1999,59.66735
ecu,2000,59.9415
ecu,2001,60.15159
ecu,2002,60.41553
ecu,2003,60.7121
ecu,2004,61.00939
ecu,2005,61.2916
ecu,2006,61.62309
ecu,2007,61.9209
ecu,2008,62.20501
ecu,2009,62.5026
ecu,2010,62.82128
ecu,2011,63.12918
ecu,2012,63.4472
ecu,2013,63.75728
ecu,2014,64.02919
ecu,2015,64.24481
ecu,2016,64.44737
ecu,2017,64.61748
ecu,2018,64.75689
ecu,2019,64.87707
ecu,2020,64.98778
egy,1960,53.48059
egy,1961,53.12416
egy,1962,53.13578
egy,1963,53.37602
egy,1964,53.64026
egy,1965,53.83089
egy,1966,53.79382
egy,1967,53.7268
egy,1968,53.66489
egy,1969,53.68922
egy,1970,53.83898
egy,1971,53.78467
egy,1972,53.86722
egy,1973,54.04656
egy,1974,54.25131
egy,1975,54.43964
egy,1976,54.52642
egy,1977,54.56921
egy,1978,54.59209
egy,1979,54.62937
egy,1980,54.69305
egy,1981,54.64
egy,1982,54.62835
egy,1983,54.63584
egy,1984,54.62935
egy,1985,54.59675
egy,1986,54.53649
egy,1987,54.46611
egy,1988,54.40403
egy,1989,54.39356
egy,1990,54.46912
egy,1991,54.50505
egy,1992,54.69743
egy,1993,55.00813
egy,1994,55.37363
egy,1995,55.75681
egy,1996,56.23177
egy,1997,56.65987
egy,1998,57.09235
egy,1999,57.60127
egy,2000,58.20832
egy,2001,58.75197
egy,2002,59.40012
egy,2003,60.09309
egy,2004,60.74561
egy,2005,61.31378
egy,2006,61.7758
egy,2007,62.16207
egy,2008,62.46192
egy,2009,62.65786
egy,2010,62.73226
egy,2011,62.65499
egy,2012,62.4144
egy,2013,62.08995
egy,2014,61.79208
egy,2015,61.57746
egy,2016,61.18084
egy,2017,60.99749
egy,2018,60.92647
egy,2019,60.84085
egy,2020,60.69859
eri,1960,53.48047
eri,1961,53.39255
eri,1962,53.521
eri,1963,53.75216
eri,1964,53.94806
eri,1965,54.04951
eri,1966,53.84106
eri,1967,53.612
eri,1968,53.39492
eri,1969,53.25469
eri,1970,53.21825
eri,1971,53.00232
eri,1972,52.92301
eri,1973,52.93866
eri,1974,52.99816
eri,1975,53.07345
eri,1976,52.98235
eri,1977,52.93784
eri,1978,52.93297
eri,1979,52.96165
eri,1980,53.01449
eri,1981,52.90382
eri,1982,52.84314
eri,1983,52.82259
eri,1984,52.8248
eri,1985,52.83897
eri,1986,52.53537
eri,1987,52.26263
eri,1988,52.04372
eri,1989,51.92275
eri,1990,51.9346
eri,1991,50.99198
eri,1992,50.06721
eri,1993,49.16747
eri,1994,48.3063
eri,1995,47.5243
eri,1996,47.863
eri,1997,48.34723
eri,1998,48.93998
eri,1999,49.55747
eri,2000,50.12111
eri,2001,51.82174
eri,2002,53.38033
eri,2003,54.79884
eri,2004,56.08853
eri,2005,57.22792
eri,2006,57.11142
eri,2007,56.94706
eri,2008,56.72416
eri,2009,56.43306
eri,2010,56.09695
eri,2011,55.32117
esp,1960,64.34387
esp,1961,64.12888
esp,1962,64.01353
esp,1963,63.93406
esp,1964,63.81148
esp,1965,63.6192
esp,1966,63.39093
esp,1967,63.11802
esp,1968,62.83474
esp,1969,62.59194
esp,1970,62.41318
esp,1971,62.37903
esp,1972,62.37207
esp,1973,62.40719
esp,1974,62.49279
esp,1975,62.63
esp,1976,62.66934
esp,1977,62.7874
esp,1978,62.979
esp,1979,63.24053
esp,1980,63.57112
esp,1981,63.89193
esp,1982,64.30334
esp,1983,64.76778
esp,1984,65.23626
esp,1985,65.68321
esp,1986,66.17582
esp,1987,66.60082
esp,1988,66.99865
esp,1989,67.41784
esp,1990,67.86779
esp,1991,68.24138
esp,1992,68.646
esp,1993,69.04761
esp,1994,69.39577
esp,1995,69.66599
esp,1996,69.85881
esp,1997,70.01109
esp,1998,70.12536
esp,1999,70.21501
esp,2000,70.28257
esp,2001,70.48249
esp,2002,70.65111
esp,2003,70.77692
esp,2004,70.85411
esp,2005,70.88308
esp,2006,70.69334
esp,2007,70.48452
esp,2008,70.26605
esp,2009,70.06259
esp,2010,69.89535
esp,2011,69.41485
esp,2012,69.0273
esp,2013,68.69141
esp,2014,68.35552
esp,2015,67.99949
esp,2016,67.87528
esp,2017,67.69683
esp,2018,67.49728
esp,2019,67.3259
esp,2020,67.19719
est,1960,65.87122
est,1961,65.81665
est,1962,65.88946
est,1963,66.0957
est,1964,66.37145
est,1965,66.65967
est,1966,66.79255
est,1967,66.96297
est,1968,67.14568
est,1969,67.31846
est,1970,67.47041
est,1971,67.48119
est,1972,67.48057
est,1973,67.49753
est,1974,67.57136
est,1975,67.70922
est,1976,67.61535
est,1977,67.60608
est,1978,67.65453
est,1979,67.72569
est,1980,67.81064
est,1981,67.88708
est,1982,67.9565
est,1983,68.02919
est,1984,68.12702
est,1985,68.24954
est,1986,68.24393
est,1987,68.24312
est,1988,68.24002
est,1989,68.24702
est,1990,68.30537
est,1991,68.04367
est,1992,67.89481
est,1993,67.85031
est,1994,67.86941
est,1995,67.91449
est,1996,68.34454
est,1997,68.73579
est,1998,69.10523
est,1999,69.50312
est,2000,69.95153
est,2001,70.19583
est,2002,70.4583
est,2003,70.74381
est,2004,71.02302
est,2005,71.26412
est,2006,71.25497
est,2007,71.23637
est,2008,71.16757
est,2009,71.02862
est,2010,70.82578
est,2011,70.40705
est,2012,69.99929
est,2013,69.58917
est,2014,69.15963
est,2015,68.70446
est,2016,68.52754
est,2017,68.23285
est,2018,67.84934
est,2019,67.468
est,2020,67.16158
eth,1960,53.92826
eth,1961,53.85854
eth,1962,53.89031
eth,1963,53.97468
eth,1964,54.06099
eth,1965,54.12843
eth,1966,53.87309
eth,1967,53.68566
eth,1968,53.54378
eth,1969,53.42508
eth,1970,53.31535
eth,1971,53.00272
eth,1972,52.72151
eth,1973,52.48111
eth,1974,52.31239
eth,1975,52.23768
eth,1976,52.05585
eth,1977,51.89248
eth,1978,51.71269
eth,1979,51.47522
eth,1980,51.16359
eth,1981,50.85236
eth,1982,50.61879
eth,1983,50.46644
eth,1984,50.40282
eth,1985,50.41621
eth,1986,50.23548
eth,1987,50.14874
eth,1988,50.1194
eth,1989,50.11291
eth,1990,50.11684
eth,1991,49.9337
eth,1992,49.80398
eth,1993,49.72381
eth,1994,49.69269
eth,1995,49.71269
eth,1996,49.66676
eth,1997,49.66376
eth,1998,49.70155
eth,1999,49.78486
eth,2000,49.91105
eth,2001,49.8109
eth,2002,49.78367
eth,2003,49.79757
eth,2004,49.82945
eth,2005,49.88823
eth,2006,50.03161
eth,2007,50.23317
eth,2008,50.51021
eth,2009,50.8686
eth,2010,51.29217
eth,2011,51.8228
eth,2012,52.3792
eth,2013,52.95183
eth,2014,53.52906
eth,2015,54.1002
eth,2016,54.55053
eth,2017,55.01689
eth,2018,55.48148
eth,2019,55.92568
eth,2020,56.34264
fin,1960,62.12963
fin,1961,62.41126
fin,1962,62.97415
fin,1963,63.72212
fin,1964,64.4687
fin,1965,65.1144
fin,1966,65.53345
fin,1967,65.91401
fin,1968,66.2588
fin,1969,66.5951
fin,1970,66.93458
fin,1971,67.28196
fin,1972,67.63394
fin,1973,67.98435
fin,1974,68.3214
fin,1975,68.63835
fin,1976,68.87993
fin,1977,69.03199
fin,1978,69.15694
fin,1979,69.33149
fin,1980,69.57961
fin,1981,69.66332
fin,1982,69.88142
fin,1983,70.14418
fin,1984,70.33534
fin,1985,70.40944
fin,1986,70.40222
fin,1987,70.29968
fin,1988,70.13849
fin,1989,69.97501
fin,1990,69.83359
fin,1991,69.68239
fin,1992,69.50807
fin,1993,69.34613
fin,1994,69.24195
fin,1995,69.21821
fin,1996,69.08248
fin,1997,69.08343
fin,1998,69.16113
fin,1999,69.22689
fin,2000,69.2368
fin,2001,69.24146
fin,2002,69.1492
fin,2003,69.00757
fin,2004,68.89043
fin,2005,68.82311
fin,2006,68.74811
fin,2007,68.72608
fin,2008,68.69231
fin,2009,68.54698
fin,2010,68.23787
fin,2011,67.71098
fin,2012,67.0818
fin,2013,66.39745
fin,2014,65.74425
fin,2015,65.18024
fin,2016,64.67401
fin,2017,64.25738
fin,2018,63.91779
fin,2019,63.63085
fin,2020,63.38033
fji,1960,49.68248
fji,1961,49.60427
fji,1962,49.714
fji,1963,49.96689
fji,1964,50.3251
fji,1965,50.7874
fji,1966,51.22984
fji,1967,51.7586
fji,1968,52.37387
fji,1969,53.0814
fji,1970,53.86867
fji,1971,54.40536
fji,1972,55.01451
fji,1973,55.68094
fji,1974,56.36857
fji,1975,57.04987
fji,1976,57.17883
fji,1977,57.32181
fji,1978,57.48535
fji,1979,57.65123
fji,1980,57.79806
fji,1981,57.86525
fji,1982,57.91077
fji,1983,57.87857
fji,1984,57.78496
fji,1985,57.70951
fji,1986,57.74617
fji,1987,57.82813
fji,1988,57.95907
fji,1989,58.12293
fji,1990,58.30073
fji,1991,58.57604
fji,1992,58.8554
fji,1993,59.18794
fji,1994,59.61455
fji,1995,60.13341
fji,1996,60.26177
fji,1997,60.52011
fji,1998,60.83496
fji,1999,61.13119
fji,2000,61.40188
fji,2001,62.35861
fji,2002,63.17013
fji,2003,63.89622
fji,2004,64.59342
fji,2005,65.25627
fji,2006,65.3279
fji,2007,65.5013
fji,2008,65.75158
fji,2009,66.01968
fji,2010,66.25325
fji,2011,66.15501
fji,2012,66.02964
fji,2013,65.8505
fji,2014,65.6325
fji,2015,65.41806
fji,2016,65.37153
fji,2017,65.33214
fji,2018,65.34264
fji,2019,65.42413
fji,2020,65.56084
fra,1960,63.41951
fra,1961,63.26636
fra,1962,63.32269
fra,1963,63.52552
fra,1964,63.7502
fra,1965,63.9314
fra,1966,63.91551
fra,1967,63.92151
fra,1968,63.93639
fra,1969,63.9625
fra,1970,64.00471
fra,1971,63.98439
fra,1972,63.96445
fra,1973,63.97061
fra,1974,64.04835
fra,1975,64.22242
fra,1976,64.26511
fra,1977,64.41977
fra,1978,64.67751
fra,1979,65.0118
fra,1980,65.40121
fra,1981,65.88641
fra,1982,66.35123
fra,1983,66.78175
fra,1984,67.16941
fra,1985,67.5008
fra,1986,67.53282
fra,1987,67.57854
fra,1988,67.61709
fra,1989,67.61574
fra,1990,67.57032
fra,1991,67.48163
fra,1992,67.34437
fra,1993,67.18487
fra,1994,67.04769
fra,1995,66.95294
fra,1996,66.84207
fra,1997,66.75402
fra,1998,66.697
fra,1999,66.66917
fra,2000,66.66416
fra,2001,66.59097
fra,2002,66.55618
fra,2003,66.54819
fra,2004,66.55441
fra,2005,66.56583
fra,2006,66.50511
fra,2007,66.45825
fra,2008,66.3948
fra,2009,66.27093
fra,2010,66.06216
fra,2011,65.72062
fra,2012,65.3028
fra,2013,64.84796
fra,2014,64.41605
fra,2015,64.04578
fra,2016,63.72724
fra,2017,63.46264
fra,2018,63.2399
fra,2019,63.03276
fra,2020,62.82364
fsm,1960,51.16462
fsm,1961,50.93183
fsm,1962,50.44458
fsm,1963,49.91856
fsm,1964,49.58665
fsm,1965,49.52993
fsm,1966,49.52013
fsm,1967,49.7105
fsm,1968,50.05484
fsm,1969,50.44034
fsm,1970,50.80528
fsm,1971,50.20445
fsm,1972,49.58038
fsm,1973,48.94093
fsm,1974,48.29443
fsm,1975,47.55425
fsm,1976,47.84219
fsm,1977,48.04412
fsm,1978,48.17525
fsm,1979,48.23393
fsm,1980,48.30195
fsm,1981,48.66597
fsm,1982,48.98533
fsm,1983,49.34511
fsm,1984,49.7874
fsm,1985,50.34104
fsm,1986,50.58227
fsm,1987,50.96519
fsm,1988,51.38868
fsm,1989,51.75947
fsm,1990,52.00901
fsm,1991,52.07315
fsm,1992,52.09345
fsm,1993,52.17399
fsm,1994,52.38043
fsm,1995,52.72962
fsm,1996,53.1289
fsm,1997,53.49229
fsm,1998,53.97675
fsm,1999,54.62351
fsm,2000,55.40106
fsm,2001,55.56723
fsm,2002,55.88593
fsm,2003,56.30522
fsm,2004,56.74473
fsm,2005,57.19238
fsm,2006,58.14323
fsm,2007,59.0033
fsm,2008,59.8114
fsm,2009,60.60409
fsm,2010,61.33114
fsm,2011,61.94131
fsm,2012,62.54806
fsm,2013,63.11152
fsm,2014,63.58607
fsm,2015,63.95389
fsm,2016,64.20947
fsm,2017,64.37143
fsm,2018,64.47129
fsm,2019,64.54802
fsm,2020,64.62722
gab,1960,61.35764
gab,1961,60.95913
gab,1962,60.64077
gab,1963,60.37882
gab,1964,60.14215
gab,1965,59.90675
gab,1966,59.40952
gab,1967,58.96445
gab,1968,58.55394
gab,1969,58.1746
gab,1970,57.82544
gab,1971,57.19622
gab,1972,56.66135
gab,1973,56.19598
gab,1974,55.7767
gab,1975,55.39212
gab,1976,54.92039
gab,1977,54.5006
gab,1978,54.13783
gab,1979,53.84226
gab,1980,53.61552
gab,1981,53.28799
gab,1982,53.04499
gab,1983,52.8678
gab,1984,52.73563
gab,1985,52.63513
gab,1986,52.43948
gab,1987,52.30333
gab,1988,52.21378
gab,1989,52.16252
gab,1990,52.1476
gab,1991,52.07303
gab,1992,52.05146
gab,1993,52.084
gab,1994,52.17878
gab,1995,52.337
gab,1996,52.53046
gab,1997,52.79664
gab,1998,53.12374
gab,1999,53.49676
gab,2000,53.90617
gab,2001,54.36129
gab,2002,54.84795
gab,2003,55.35197
gab,2004,55.85836
gab,2005,56.3528
gab,2006,57.0488
gab,2007,57.70264
gab,2008,58.29799
gab,2009,58.82649
gab,2010,59.28447
gab,2011,59.71625
gab,2012,60.10926
gab,2013,60.4364
gab,2014,60.69772
gab,2015,60.91058
gab,2016,60.65267
gab,2017,60.41984
gab,2018,60.21813
gab,2019,60.06615
gab,2020,59.9816
gbr,1960,66.0417
gbr,1961,65.85468
gbr,1962,65.83417
gbr,1963,65.89539
gbr,1964,65.90444
gbr,1965,65.80481
gbr,1966,65.4386
gbr,1967,65.07652
gbr,1968,64.72851
gbr,1969,64.43461
gbr,1970,64.22308
gbr,1971,64.01135
gbr,1972,63.86415
gbr,1973,63.802
gbr,1974,63.8503
gbr,1975,64.01915
gbr,1976,64.18971
gbr,1977,64.46099
gbr,1978,64.8317
gbr,1979,65.28231
gbr,1980,65.78288
gbr,1981,66.1751
gbr,1982,66.59062
gbr,1983,66.98856
gbr,1984,67.32414
gbr,1985,67.57141
gbr,1986,67.53331
gbr,1987,67.46262
gbr,1988,67.3585
gbr,1989,67.22909
gbr,1990,67.08715
gbr,1991,66.8981
gbr,1992,66.69187
gbr,1993,66.48697
gbr,1994,66.32049
gbr,1995,66.21665
gbr,1996,66.13851
gbr,1997,66.12481
gbr,1998,66.16551
gbr,1999,66.24292
gbr,2000,66.34619
gbr,2001,66.45068
gbr,2002,66.60332
gbr,2003,66.78321
gbr,2004,66.96511
gbr,2005,67.1261
gbr,2006,67.14876
gbr,2007,67.13834
gbr,2008,67.0816
gbr,2009,66.96939
gbr,2010,66.79825
gbr,2011,66.4695
gbr,2012,66.14032
gbr,2013,65.8108
gbr,2014,65.49514
gbr,2015,65.20999
gbr,2016,64.96989
gbr,2017,64.77338
gbr,2018,64.61026
gbr,2019,64.46809
gbr,2020,64.33513
geo,1960,61.13526
geo,1961,60.54396
geo,1962,60.01389
geo,1963,59.58708
geo,1964,59.30252
geo,1965,59.17993
geo,1966,59.10712
geo,1967,59.21524
geo,1968,59.48005
geo,1969,59.8527
geo,1970,60.30775
geo,1971,60.83299
geo,1972,61.34148
geo,1973,61.85812
geo,1974,62.40998
geo,1975,63.00078
geo,1976,63.46724
geo,1977,63.9866
geo,1978,64.53929
geo,1979,65.08624
geo,1980,65.59427
geo,1981,65.99306
geo,1982,66.33724
geo,1983,66.61497
geo,1984,66.82719
geo,1985,66.97343
geo,1986,66.95614
geo,1987,66.93772
geo,1988,66.88842
geo,1989,66.79249
geo,1990,66.69032
geo,1991,66.34274
geo,1992,66.04879
geo,1993,65.95979
geo,1994,66.16806
geo,1995,66.64094
geo,1996,66.46579
geo,1997,66.4068
geo,1998,66.42315
geo,1999,66.4516
geo,2000,66.43186
geo,2001,66.47283
geo,2002,66.55063
geo,2003,66.64624
geo,2004,66.77076
geo,2005,66.93293
geo,2006,67.29439
geo,2007,67.69206
geo,2008,68.08241
geo,2009,68.41704
geo,2010,68.65889
geo,2011,68.58474
geo,2012,68.47538
geo,2013,68.31882
geo,2014,68.09891
geo,2015,67.81394
geo,2016,67.43861
geo,2017,67.05107
geo,2018,66.66909
geo,2019,66.32725
geo,2020,66.05119
gha,1960,53.32322
gha,1961,53.13448
gha,1962,53.13434
gha,1963,53.22198
gha,1964,53.26664
gha,1965,53.2211
gha,1966,52.69857
gha,1967,52.15121
gha,1968,51.6203
gha,1969,51.17165
gha,1970,50.8379
gha,1971,50.57906
gha,1972,50.43698
gha,1973,50.40109
gha,1974,50.45475
gha,1975,50.588
gha,1976,50.33765
gha,1977,50.18348
gha,1978,50.11776
gha,1979,50.11668
gha,1980,50.15599
gha,1981,50.43547
gha,1982,50.74182
gha,1983,51.06248
gha,1984,51.38612
gha,1985,51.70377
gha,1986,51.87462
gha,1987,52.05974
gha,1988,52.25412
gha,1989,52.45834
gha,1990,52.67434
gha,1991,52.78107
gha,1992,52.94322
gha,1993,53.14155
gha,1994,53.35565
gha,1995,53.57865
gha,1996,53.69263
gha,1997,53.80793
gha,1998,53.94866
gha,1999,54.14695
gha,2000,54.41314
gha,2001,54.65481
gha,2002,54.98131
gha,2003,55.36139
gha,2004,55.75088
gha,2005,56.12553
gha,2006,56.4793
gha,2007,56.81986
gha,2008,57.15033
gha,2009,57.47966
gha,2010,57.80847
gha,2011,57.98788
gha,2012,58.17187
gha,2013,58.36356
gha,2014,58.56828
gha,2015,58.78892
gha,2016,58.93497
gha,2017,59.12525
gha,2018,59.33887
gha,2019,59.55143
gha,2020,59.75283
gin,1960,55.92829
gin,1961,55.63706
gin,1962,55.33738
gin,1963,55.08544
gin,1964,54.97746
gin,1965,55.05069
gin,1966,54.85624
gin,1967,54.86044
gin,1968,55.01001
gin,1969,55.22488
gin,1970,55.46099
gin,1971,55.14911
gin,1972,54.89969
gin,1973,54.69983
gin,1974,54.54198
gin,1975,54.41823
gin,1976,53.82922
gin,1977,53.28511
gin,1978,52.7836
gin,1979,52.31981
gin,1980,51.89129
gin,1981,51.4532
gin,1982,51.08539
gin,1983,50.77309
gin,1984,50.49778
gin,1985,50.24912
gin,1986,50.05502
gin,1987,49.93951
gin,1988,49.88465
gin,1989,49.88329
gin,1990,49.93381
gin,1991,49.5529
gin,1992,49.2517
gin,1993,49.0248
gin,1994,48.86467
gin,1995,48.76871
gin,1996,48.4819
gin,1997,48.27239
gin,1998,48.13554
gin,1999,48.0701
gin,2000,48.07927
gin,2001,47.84881
gin,2002,47.71057
gin,2003,47.65985
gin,2004,47.68308
gin,2005,47.76721
gin,2006,47.86367
gin,2007,48.00064
gin,2008,48.18141
gin,2009,48.40784
gin,2010,48.67848
gin,2011,48.95531
gin,2012,49.27463
gin,2013,49.62473
gin,2014,49.98344
gin,2015,50.33531
gin,2016,50.85551
gin,2017,51.37009
gin,2018,51.87844
gin,2019,52.38553
gin,2020,52.89256
gmb,1960,55.50014
gmb,1961,55.53882
gmb,1962,55.78422
gmb,1963,56.15182
gmb,1964,56.53668
gmb,1965,56.87558
gmb,1966,56.71479
gmb,1967,56.58858
gmb,1968,56.48216
gmb,1969,56.42104
gmb,1970,56.42604
gmb,1971,56.07297
gmb,1972,55.86956
gmb,1973,55.75335
gmb,1974,55.66369
gmb,1975,55.57717
gmb,1976,55.3001
gmb,1977,55.0739
gmb,1978,54.90036
gmb,1979,54.81067
gmb,1980,54.81172
gmb,1981,54.48654
gmb,1982,54.34332
gmb,1983,54.29228
gmb,1984,54.22838
gmb,1985,54.09693
gmb,1986,53.96604
gmb,1987,53.83456
gmb,1988,53.70606
gmb,1989,53.63011
gmb,1990,53.63303
gmb,1991,52.99009
gmb,1992,52.49541
gmb,1993,52.10161
gmb,1994,51.76475
gmb,1995,51.47184
gmb,1996,50.97065
gmb,1997,50.56173
gmb,1998,50.2368
gmb,1999,50.00196
gmb,2000,49.86019
gmb,2001,49.8417
gmb,2002,49.88704
gmb,2003,49.9939
gmb,2004,50.16007
gmb,2005,50.37951
gmb,2006,50.51798
gmb,2007,50.7183
gmb,2008,50.96154
gmb,2009,51.21785
gmb,2010,51.4635
gmb,2011,51.55221
gmb,2012,51.66446
gmb,2013,51.79246
gmb,2014,51.93513
gmb,2015,52.09326
gmb,2016,52.16439
gmb,2017,52.27093
gmb,2018,52.41109
gmb,2019,52.58613
gmb,2020,52.79523
gnb,1960,56.34807
gnb,1961,56.16956
gnb,1962,55.92793
gnb,1963,55.69626
gnb,1964,55.59846
gnb,1965,55.67313
gnb,1966,55.52866
gnb,1967,55.58256
gnb,1968,55.7513
gnb,1969,55.91763
gnb,1970,56.02529
gnb,1971,55.81714
gnb,1972,55.60695
gnb,1973,55.39643
gnb,1974,55.20865
gnb,1975,55.05264
gnb,1976,54.23933
gnb,1977,53.46976
gnb,1978,52.72627
gnb,1979,51.98247
gnb,1980,51.22155
gnb,1981,50.75345
gnb,1982,50.30741
gnb,1983,49.90845
gnb,1984,49.60514
gnb,1985,49.42281
gnb,1986,49.07934
gnb,1987,48.93045
gnb,1988,48.92196
gnb,1989,48.98377
gnb,1990,49.08245
gnb,1991,49.08916
gnb,1992,49.13785
gnb,1993,49.24995
gnb,1994,49.46475
gnb,1995,49.79134
gnb,1996,49.8073
gnb,1997,49.95136
gnb,1998,50.18149
gnb,1999,50.4427
gnb,2000,50.70931
gnb,2001,50.99779
gnb,2002,51.29598
gnb,2003,51.60173
gnb,2004,51.9114
gnb,2005,52.21632
gnb,2006,52.39196
gnb,2007,52.59015
gnb,2008,52.80202
gnb,2009,53.01555
gnb,2010,53.22662
gnb,2011,53.30648
gnb,2012,53.42204
gnb,2013,53.55796
gnb,2014,53.69999
gnb,2015,53.84883
gnb,2016,53.9149
gnb,2017,54.01378
gnb,2018,54.15249
gnb,2019,54.34126
gnb,2020,54.58499
gnq,1960,56.54756
gnq,1961,56.2467
gnq,1962,55.91456
gnq,1963,55.61959
gnq,1964,55.46535
gnq,1965,55.46832
gnq,1966,55.32744
gnq,1967,55.33295
gnq,1968,55.46404
gnq,1969,55.74514
gnq,1970,56.24098
gnq,1971,56.00172
gnq,1972,56.00592
gnq,1973,56.20044
gnq,1974,56.43786
gnq,1975,56.57948
gnq,1976,56.72958
gnq,1977,56.76058
gnq,1978,56.67724
