geo,time,nv_mnf_chem_zs_un
kor,1986,8.13333
kor,1987,8.41303
kor,1988,8.45007
kor,1989,8.63592
kor,1990,9.19816
kor,1991,9.09543
kor,1992,9.62488
kor,1993,9.87809
kor,1994,9.76515
kor,1995,9.31583
kor,1996,9.23566
kor,1997,9.8234
kor,1998,11.47211
kor,1999,9.46764
kor,2000,9.53802
kor,2001,9.48247
kor,2002,9.9688
kor,2003,9.62321
kor,2004,8.95966
kor,2005,8.64853
kor,2006,7.82701
kor,2007,6.82949
kor,2008,6.93487
kor,2009,7.06114
kor,2010,7.02163
kor,2011,10.45562
kor,2012,10.64482
kor,2013,10.73285
kor,2014,10.35314
kor,2015,10.29717
kor,2016,10.78646
kor,2017,10.7357
kor,2018,10.7357
kor,2019,10.7357
kwt,1967,1.45201
kwt,1968,2.56609
kwt,1969,2.61915
kwt,1970,4.13029
kwt,1971,3.68666
kwt,1972,11.38637
kwt,1973,17.08577
kwt,1974,8.92811
kwt,1975,12.79915
kwt,1976,7.17643
kwt,1977,11.08859
kwt,1978,10.96136
kwt,1979,8.75439
kwt,1980,7.48563
kwt,1981,7.82828
kwt,1982,7.02148
kwt,1983,5.2139
kwt,1984,11.0175
kwt,1985,5.68894
kwt,1986,3.90434
kwt,1987,3.54893
kwt,1988,5.27554
kwt,1989,2.29894
kwt,1990,2.67425
kwt,1991,2.36778
kwt,1992,2.43686
kwt,1993,3.78432
kwt,1994,4.27436
kwt,1995,5.35764
kwt,1996,4.36877
kwt,1997,2.8833
kwt,1998,2.68365
kwt,1999,2.16482
kwt,2000,3.10524
kwt,2001,3.14288
kwt,2002,13.20132
kwt,2003,14.8181
kwt,2004,15.55753
kwt,2005,15.5744
kwt,2006,15.16719
kwt,2007,16.6236
kwt,2008,18.4337
kwt,2009,12.0152
kwt,2010,10.45087
kwt,2011,16.60957
kwt,2012,25.21058
kwt,2013,25.20294
kwt,2014,21.64432
kwt,2015,22.84959
kwt,2016,25.44881
kwt,2017,30.83157
kwt,2018,31.41776
lao,1999,2.72042
lao,2000,2.49382
lao,2001,2.49382
lao,2002,2.49382
lao,2003,2.49382
lao,2004,2.49382
lao,2005,2.49382
lao,2006,2.49382
lao,2007,2.49382
lao,2008,2.26677
lao,2009,2.26677
lao,2010,2.26677
lao,2011,2.26677
lao,2012,2.26677
lao,2013,2.26677
lao,2014,2.26677
lao,2015,2.26677
lao,2016,2.26677
lao,2017,2.26677
lbn,1998,5.64415
lbn,2007,7.63875
lby,1964,7.45342
lby,1965,6.75477
lby,1966,10.78484
lby,1967,9.75169
lby,1968,10.84542
lby,1969,13.14385
lby,1970,11.78505
lby,1971,10.46428
lby,1972,6.83864
lby,1973,12.94684
lby,1974,14.16707
lby,1975,11.73993
lby,1976,10.24101
lby,1977,8.05347
lby,1978,7.52013
lby,1979,9.94018
lby,1980,16.05585
lca,1991,2.55443
lca,1992,2.47712
lca,1993,3.38164
lca,1994,4.52196
lca,1995,4.0678
lca,1996,4.0724
