geo,time,en_atm_co2e_eg_zs
mus,1981,1.27242
mus,1982,1.22085
mus,1983,1.39937
mus,1984,1.43436
mus,1985,1.60086
mus,1986,1.58406
mus,1987,1.75578
mus,1988,1.59348
mus,1989,1.784
mus,1990,1.74076
mus,1991,1.84094
mus,1992,1.85047
mus,1993,1.97331
mus,1994,2.06331
mus,1995,1.98119
mus,1996,2.02177
mus,1997,1.97987
mus,1998,2.05551
mus,1999,2.41421
mus,2000,2.40525
mus,2001,2.42265
mus,2002,2.4813
mus,2003,2.49313
mus,2004,2.46644
mus,2005,2.54823
mus,2006,2.65696
mus,2007,2.72213
mus,2008,2.71533
mus,2009,2.74305
mus,2010,2.77854
mus,2011,2.75879
mus,2012,2.78149
mus,2013,2.77237
mus,2014,2.81855
mys,1971,2.75522
mys,1972,2.92385
mys,1973,2.88545
mys,1974,2.7766
mys,1975,2.69413
mys,1976,3.04873
mys,1977,2.86071
mys,1978,2.28635
mys,1979,2.29095
mys,1980,2.35397
mys,1981,2.43261
mys,1982,2.37951
mys,1983,2.53602
mys,1984,2.24713
mys,1985,2.33065
mys,1986,2.29065
mys,1987,2.30854
mys,1988,2.30681
mys,1989,2.45358
mys,1990,2.57357
mys,1991,2.35098
mys,1992,2.31883
mys,1993,2.21662
mys,1994,2.4099
mys,1995,2.4264
mys,1996,2.50201
mys,1997,2.30229
mys,1998,2.43474
mys,1999,2.60831
mys,2000,2.48828
mys,2001,2.4916
mys,2002,2.59226
mys,2003,2.55227
mys,2004,2.5987
mys,2005,2.53175
mys,2006,2.6128
mys,2007,2.60241
mys,2008,2.6586
mys,2009,2.51827
mys,2010,2.71334
mys,2011,2.63563
mys,2012,2.61084
mys,2013,2.50345
mys,2014,2.58275
nam,1991,1.61247
nam,1992,1.65037
nam,1993,1.78437
nam,1994,1.91234
nam,1995,1.8847
nam,1996,1.90306
nam,1997,1.91015
nam,1998,1.87712
nam,1999,1.84627
nam,2000,1.9025
nam,2001,2.0347
nam,2002,1.90305
nam,2003,1.94604
nam,2004,1.94597
nam,2005,1.90854
nam,2006,1.91269
nam,2007,1.91713
nam,2008,2.0337
nam,2009,2.04493
nam,2010,2.03448
nam,2011,2.0902
nam,2012,2.15072
nam,2013,2.19945
nam,2014,2.21511
ner,2000,0.45605
ner,2001,0.43633
ner,2002,0.44573
ner,2003,0.4634
ner,2004,0.46064
ner,2005,0.43843
ner,2006,0.42189
ner,2007,0.44088
ner,2008,0.44161
ner,2009,0.52311
ner,2010,0.61476
ner,2011,0.72849
ner,2012,0.83035
ner,2013,0.6242
ner,2014,0.686
nga,1971,0.97291
nga,1972,1.2062
nga,1973,1.38122
nga,1974,1.68217
nga,1975,1.22915
nga,1976,1.36111
nga,1977,1.18246
nga,1978,1.07906
nga,1979,1.50737
nga,1980,1.39494
nga,1981,1.2919
nga,1982,1.22406
nga,1983,1.08743
nga,1984,1.2605
nga,1985,1.2242
nga,1986,1.27553
nga,1987,0.99515
nga,1988,1.15219
nga,1989,0.66788
nga,1990,1.02151
nga,1991,1.08569
nga,1992,1.19408
nga,1993,1.14813
nga,1994,1.12289
nga,1995,1.10648
nga,1996,1.1348
nga,1997,1.05179
nga,1998,0.95835
nga,1999,0.90133
nga,2000,0.88409
nga,2001,0.94255
nga,2002,0.9236
nga,2003,0.90001
nga,2004,0.87475
nga,2005,0.93476
nga,2006,0.86832
nga,2007,0.8199
nga,2008,0.80864
nga,2009,0.66646
nga,2010,0.75682
nga,2011,0.80513
nga,2012,0.75385
nga,2013,0.82626
nga,2014,0.8626
nic,1971,1.23787
nic,1972,1.29091
nic,1973,1.35611
nic,1974,1.37739
nic,1975,1.30979
nic,1976,1.408
nic,1977,1.63137
nic,1978,1.56602
nic,1979,1.20826
nic,1980,1.32128
nic,1981,1.35865
nic,1982,1.31242
nic,1983,1.19137
nic,1984,1.00219
nic,1985,1.03098
nic,1986,1.17149
nic,1987,1.25008
nic,1988,1.21863
nic,1989,0.74726
nic,1990,0.95587
nic,1991,0.89611
nic,1992,1.01438
nic,1993,1.01244
nic,1994,1.15205
nic,1995,1.17304
nic,1996,1.22575
nic,1997,1.25421
nic,1998,1.45378
nic,1999,1.44138
nic,2000,1.49803
nic,2001,1.5481
nic,2002,1.5431
nic,2003,1.68228
nic,2004,1.59815
nic,2005,1.50274
nic,2006,1.59098
nic,2007,1.6205
nic,2008,1.53053
nic,2009,1.49772
nic,2010,1.52563
nic,2011,1.55963
nic,2012,1.42688
nic,2013,1.27587
nic,2014,1.29963
nld,1960,3.50461
nld,1961,3.46984
nld,1962,3.39299
nld,1963,3.36088
nld,1964,3.40034
nld,1965,3.2786
nld,1966,3.19375
nld,1967,3.06792
nld,1968,2.93158
nld,1969,2.67654
nld,1970,2.89088
nld,1971,2.76944
nld,1972,2.70228
nld,1973,2.67174
nld,1974,2.63147
nld,1975,2.59263
nld,1976,2.59732
nld,1977,2.59983
nld,1978,2.62364
nld,1979,2.74792
nld,1980,2.75784
nld,1981,2.71188
nld,1982,2.4794
nld,1983,2.44494
nld,1984,2.42457
nld,1985,2.43982
nld,1986,2.30629
nld,1987,2.3711
nld,1988,2.30347
nld,1989,2.54033
nld,1990,2.25782
nld,1991,2.22652
nld,1992,2.24171
nld,1993,2.29482
nld,1994,2.26816
nld,1995,2.2238
nld,1996,2.23303
nld,1997,2.20535
nld,1998,2.19455
nld,1999,2.16111
nld,2000,2.15046
nld,2001,2.15569
nld,2002,2.12839
nld,2003,2.09263
nld,2004,2.07904
nld,2005,2.06282
nld,2006,2.0335
nld,2007,2.04723
nld,2008,2.07442
nld,2009,2.05667
nld,2010,2.04988
nld,2011,2.05256
nld,2012,2.02343
nld,2013,2.03251
nld,2014,2.0547
nld,2015,2.20493
nor,1960,1.91932
nor,1961,1.90886
nor,1962,1.88525
nor,1963,1.87198
nor,1964,1.88892
nor,1965,1.73551
nor,1966,1.92346
nor,1967,1.81387
nor,1968,1.81441
nor,1969,1.8084
nor,1970,2.11475
nor,1971,2.04095
nor,1972,2.13569
nor,1973,2.136
nor,1974,1.94097
nor,1975,2.02778
nor,1976,1.8378
nor,1977,1.89271
nor,1978,1.96593
nor,1979,1.88221
nor,1980,2.07345
nor,1981,2.22815
nor,1982,2.34064
nor,1983,2.05137
nor,1984,2.0916
nor,1985,2.03618
nor,1986,2.24849
nor,1987,1.92583
nor,1988,2.09501
nor,1989,2.34386
nor,1990,1.38606
nor,1991,1.25295
nor,1992,1.37681
nor,1993,1.36056
nor,1994,1.46073
nor,1995,1.40838
nor,1996,1.49395
nor,1997,1.48472
nor,1998,1.48976
nor,1999,1.49216
nor,2000,1.30252
nor,2001,1.29414
nor,2002,1.38074
nor,2003,1.37054
nor,2004,1.414
nor,2005,1.35569
nor,2006,1.37407
nor,2007,1.37651
nor,2008,1.1513
nor,2009,1.1961
nor,2010,1.23463
nor,2011,1.43513
nor,2012,1.31948
nor,2013,1.17242
nor,2014,1.33166
nor,2015,1.28009
npl,1971,0.05414
npl,1972,0.07122
npl,1973,0.10889
npl,1974,0.10766
npl,1975,0.08745
npl,1976,0.06889
npl,1977,0.08027
npl,1978,0.07682
npl,1979,0.11562
npl,1980,0.11897
npl,1981,0.09799
npl,1982,0.09305
npl,1983,0.10052
npl,1984,0.13944
npl,1985,0.13313
npl,1986,0.13368
npl,1987,0.16267
npl,1988,0.18099
npl,1989,0.16412
npl,1990,0.16237
npl,1991,0.19743
npl,1992,0.20091
npl,1993,0.22438
npl,1994,0.26741
npl,1995,0.2816
npl,1996,0.28517
npl,1997,0.30865
npl,1998,0.3187
npl,1999,0.40624
npl,2000,0.39715
npl,2001,0.41435
npl,2002,0.3295
npl,2003,0.34685
npl,2004,0.31814
npl,2005,0.34934
npl,2006,0.28694
npl,2007,0.289
npl,2008,0.31037
npl,2009,0.39118
npl,2010,0.45443
npl,2011,0.49203
npl,2012,0.59393
npl,2013,0.54218
npl,2014,0.60994
nzl,1960,2.88712
nzl,1961,2.75805
nzl,1962,2.52114
nzl,1963,2.51027
nzl,1964,2.32941
nzl,1965,2.32543
nzl,1966,2.29093
nzl,1967,2.28795
nzl,1968,2.11609
nzl,1969,2.16792
nzl,1970,2.0548
nzl,1971,2.20583
nzl,1972,2.13121
nzl,1973,2.30911
nzl,1974,2.15199
nzl,1975,2.13656
nzl,1976,2.11171
nzl,1977,2.12962
nzl,1978,1.90309
nzl,1979,1.86963
nzl,1980,1.94312
nzl,1981,1.85575
nzl,1982,1.9181
nzl,1983,1.82503
nzl,1984,1.83921
nzl,1985,1.94729
nzl,1986,2.03576
nzl,1987,2.13247
nzl,1988,2.14289
nzl,1989,2.00184
nzl,1990,1.73831
nzl,1991,1.71875
nzl,1992,1.81333
nzl,1993,1.68689
nzl,1994,1.65397
nzl,1995,1.63725
nzl,1996,1.65394
nzl,1997,1.72756
nzl,1998,1.72152
nzl,1999,1.73775
nzl,2000,1.72611
nzl,2001,1.85456
nzl,2002,1.84396
nzl,2003,1.97817
nzl,2004,1.89676
nzl,2005,2.02376
nzl,2006,2.02581
nzl,2007,1.94974
nzl,2008,1.97624
nzl,2009,1.78711
nzl,2010,1.69349
nzl,2011,1.65738
nzl,2012,1.66635
nzl,2013,1.63922
nzl,2014,1.54592
nzl,2015,1.57588
omn,1971,24.65769
omn,1972,24.026
omn,1973,21.8701
omn,1974,15.67252
omn,1975,30.37937
omn,1976,22.05059
omn,1977,11.42309
omn,1978,14.03317
omn,1979,9.15935
omn,1980,5.2542
omn,1981,6.14011
omn,1982,3.85968
omn,1983,5.50815
omn,1984,3.58501
omn,1985,4.10396
omn,1986,4.96877
omn,1987,4.13502
omn,1988,4.79469
omn,1989,3.92598
omn,1990,2.81804
omn,1991,2.75692
omn,1992,2.73019
omn,1993,2.37307
omn,1994,2.28665
omn,1995,2.55711
omn,1996,2.5226
omn,1997,2.55598
omn,1998,2.54381
omn,1999,2.90182
omn,2000,2.97797
omn,2001,3.29265
omn,2002,3.33704
omn,2003,3.21695
omn,2004,3.1246
omn,2005,2.81362
omn,2006,2.43156
omn,2007,2.31839
omn,2008,2.56046
omn,2009,2.70157
omn,2010,2.48258
omn,2011,2.37941
omn,2012,2.47747
omn,2013,2.49607
omn,2014,2.65013
pak,1971,1.35441
pak,1972,1.08214
pak,1973,1.0908
pak,1974,1.10042
pak,1975,1.14102
pak,1976,1.10925
pak,1977,1.13609
pak,1978,1.16905
pak,1979,1.19479
pak,1980,1.29517
pak,1981,1.29623
pak,1982,1.33002
pak,1983,1.35953
pak,1984,1.39884
pak,1985,1.46205
pak,1986,1.46863
pak,1987,1.44706
pak,1988,1.499
pak,1989,1.48595
pak,1990,1.42309
pak,1991,1.371
pak,1992,1.42821
pak,1993,1.49766
pak,1994,1.48753
pak,1995,1.54526
pak,1996,1.52314
pak,1997,1.5442
pak,1998,1.52587
pak,1999,1.58264
pak,2000,1.53552
pak,2001,1.53299
pak,2002,1.55378
pak,2003,1.53514
pak,2004,1.608
pak,2005,1.59022
pak,2006,1.66212
pak,2007,1.74168
pak,2008,1.72176
pak,2009,1.73181
pak,2010,1.65396
pak,2011,1.65352
pak,2012,1.65896
pak,2013,1.63487
pak,2014,1.70959
pan,1971,1.57226
pan,1972,1.50252
pan,1973,1.59326
pan,1974,1.51012
pan,1975,2.16622
pan,1976,2.15622
pan,1977,2.09331
pan,1978,1.75393
pan,1979,1.84158
pan,1980,2.21202
pan,1981,2.21507
pan,1982,1.99363
pan,1983,1.98197
pan,1984,1.78422
pan,1985,1.68559
pan,1986,1.73724
pan,1987,1.88943
pan,1988,1.85665
pan,1989,1.69768
pan,1990,1.80431
pan,1991,1.93666
pan,1992,1.97574
pan,1993,2.03326
pan,1994,2.05278
pan,1995,2.1834
pan,1996,2.06608
pan,1997,2.09132
pan,1998,2.22309
pan,1999,1.97544
pan,2000,2.05528
pan,2001,2.13565
pan,2002,2.04435
pan,2003,2.08732
pan,2004,2.14674
pan,2005,2.44309
pan,2006,2.40536
pan,2007,2.45413
pan,2008,2.38901
pan,2009,2.57979
pan,2010,2.54661
pan,2011,2.55121
pan,2012,2.58722
pan,2013,2.67127
pan,2014,2.67748
per,1971,2.03916
per,1972,1.99047
per,1973,2.07733
per,1974,2.12289
per,1975,2.12122
per,1976,2.13395
per,1977,2.14177
per,1978,2.12338
per,1979,2.11304
per,1980,2.14266
per,1981,2.12784
per,1982,2.05261
per,1983,1.92865
per,1984,1.90478
per,1985,1.84423
per,1986,2.02751
per,1987,2.33035
per,1988,2.3074
per,1989,2.1747
per,1990,2.11932
per,1991,2.06832
per,1992,2.22795
per,1993,2.17273
per,1994,2.17727
per,1995,2.31515
per,1996,2.45493
per,1997,2.55533
per,1998,2.31548
per,1999,2.35292
per,2000,2.3262
per,2001,2.23483
per,2002,2.32033
per,2003,2.31486
per,2004,2.43111
per,2005,2.29759
per,2006,2.34591
per,2007,2.37947
per,2008,2.56466
per,2009,2.64436
per,2010,2.44124
per,2011,2.55684
per,2012,2.36565
per,2013,2.43103
per,2014,2.22097
phl,1971,1.79994
phl,1972,1.71518
phl,1973,1.83716
phl,1974,1.77327
phl,1975,1.7815
phl,1976,1.83588
phl,1977,1.84347
phl,1978,1.84887
phl,1979,1.77636
phl,1980,1.6507
phl,1981,1.53837
phl,1982,1.51329
phl,1983,1.40796
phl,1984,1.37012
phl,1985,1.18037
phl,1986,1.22927
phl,1987,1.31594
phl,1988,1.43624
phl,1989,1.417
phl,1990,1.42255
phl,1991,1.40786
phl,1992,1.45904
phl,1993,1.58467
phl,1994,1.60466
phl,1995,1.83809
phl,1996,1.94099
phl,1997,2.05856
phl,1998,1.99038
phl,1999,1.87431
phl,2000,1.83021
phl,2001,1.87171
phl,2002,1.87919
phl,2003,1.92143
phl,2004,1.96755
phl,2005,2.01011
phl,2006,1.83591
phl,2007,1.92927
phl,2008,1.91323
phl,2009,2.03003
phl,2010,2.06871
phl,2011,2.07713
phl,2012,2.03585
phl,2013,2.18329
phl,2014,2.19012
plw,1990,0
pol,1960,3.68742
pol,1961,3.65501
pol,1962,3.61867
pol,1963,3.79464
pol,1964,3.84357
pol,1965,3.76533
pol,1966,3.72545
pol,1967,3.68605
pol,1968,3.73262
pol,1969,3.70005
pol,1970,3.65505
pol,1971,3.6372
pol,1972,3.70553
pol,1973,3.61905
pol,1974,3.57359
pol,1975,3.64456
pol,1976,3.67791
pol,1977,3.71469
pol,1978,3.5422
pol,1979,3.52111
pol,1980,3.66906
pol,1981,3.5198
pol,1982,3.41494
pol,1983,3.44628
pol,1984,3.66078
pol,1985,3.57581
pol,1986,3.49399
pol,1987,3.49431
pol,1988,3.37167
pol,1989,3.42524
pol,1990,3.39647
pol,1991,3.48116
pol,1992,3.48376
pol,1993,3.4079
pol,1994,3.53137
pol,1995,3.41778
pol,1996,3.43247
pol,1997,3.37357
pol,1998,3.34796
pol,1999,3.33467
pol,2000,3.33103
pol,2001,3.28542
pol,2002,3.2471
pol,2003,3.28094
pol,2004,3.31705
pol,2005,3.27065
pol,2006,3.24595
pol,2007,3.25254
pol,2008,3.15307
pol,2009,3.15892
pol,2010,3.12359
pol,2011,3.07523
pol,2012,3.10517
pol,2013,3.0567
pol,2014,3.03919
pol,2015,3.05569
prk,1971,5.54049
prk,1972,4.44593
prk,1973,4.73181
prk,1974,4.72785
prk,1975,4.84027
prk,1976,4.66222
prk,1977,4.57156
prk,1978,4.05407
prk,1979,3.8633
prk,1980,3.76908
prk,1981,3.6821
prk,1982,3.60234
prk,1983,3.72022
prk,1984,3.90734
prk,1985,4.02504
prk,1986,4.44787
prk,1987,5.17252
prk,1988,5.81304
prk,1989,6.20302
prk,1990,3.7135
prk,1991,3.70145
prk,1992,3.77801
prk,1993,3.79421
prk,1994,3.80803
prk,1995,3.79441
prk,1996,3.82861
prk,1997,3.6666
prk,1998,3.54622
prk,1999,3.61677
prk,2000,3.64256
prk,2001,3.65204
prk,2002,3.63905
prk,2003,3.63176
prk,2004,3.62584
prk,2005,3.6366
prk,2006,3.66317
prk,2007,3.58571
prk,2008,3.61065
prk,2009,2.77931
prk,2010,2.73038
prk,2011,2.64603
prk,2012,2.70078
prk,2013,2.56448
prk,2014,2.63786
prt,1960,2.75613
prt,1961,2.78277
prt,1962,2.84824
prt,1963,2.81109
prt,1964,2.97374
prt,1965,2.92356
prt,1966,2.93754
prt,1967,2.87367
prt,1968,2.96168
prt,1969,2.87701
prt,1970,2.64783
prt,1971,2.61419
prt,1972,2.85282
prt,1973,2.90056
prt,1974,2.87039
prt,1975,2.77818
prt,1976,2.74749
prt,1977,2.84331
prt,1978,2.5954
prt,1979,2.59563
prt,1980,2.70241
prt,1981,2.746
prt,1982,2.63721
prt,1983,2.71104
prt,1984,2.60559
prt,1985,2.49965
prt,1986,2.51729
prt,1987,2.53318
prt,1988,2.52862
prt,1989,2.61393
prt,1990,2.44735
prt,1991,2.52101
prt,1992,2.59075
prt,1993,2.57227
prt,1994,2.59015
prt,1995,2.51029
prt,1996,2.43756
prt,1997,2.41811
prt,1998,2.44293
prt,1999,2.54691
prt,2000,2.50713
prt,2001,2.47703
prt,2002,2.54159
prt,2003,2.41027
prt,2004,2.40613
prt,2005,2.47449
prt,2006,2.40342
prt,2007,2.32148
prt,2008,2.30333
prt,2009,2.31216
prt,2010,2.16765
prt,2011,2.18284
prt,2012,2.24908
prt,2013,2.1636
prt,2014,2.17049
prt,2015,2.25769
pry,1971,0.46357
pry,1972,0.50939
pry,1973,0.57201
pry,1974,0.63271
pry,1975,0.56972
pry,1976,0.6598
pry,1977,0.68
pry,1978,0.76745
pry,1979,0.68995
pry,1980,0.71593
pry,1981,0.66778
pry,1982,0.64421
pry,1983,0.65166
pry,1984,0.6763
pry,1985,0.68671
pry,1986,0.70743
pry,1987,0.69659
pry,1988,0.74512
pry,1989,0.70937
pry,1990,0.67367
pry,1991,0.63678
pry,1992,0.78185
pry,1993,0.85968
pry,1994,0.93159
pry,1995,0.96291
pry,1996,0.92603
pry,1997,0.94094
pry,1998,0.99036
pry,1999,1.03789
pry,2000,0.914
pry,2001,0.92356
pry,2002,0.97273
pry,2003,0.99353
pry,2004,0.99166
pry,2005,0.93446
pry,2006,0.9387
pry,2007,0.93409
pry,2008,0.94318
pry,2009,0.97332
pry,2010,1.04829
pry,2011,1.07059
pry,2012,1.03662
pry,2013,1.07273
pry,2014,1.08941
qat,1971,9.88498
qat,1972,10.59089
qat,1973,8.70309
qat,1974,8.51966
qat,1975,5.3685
qat,1976,6.79566
qat,1977,5.71891
qat,1978,6.49415
qat,1979,5.09864
qat,1980,3.95513
qat,1981,3.10155
qat,1982,2.56859
qat,1983,2.26895
qat,1984,2.19221
qat,1985,2.19688
qat,1986,2.21673
qat,1987,1.85891
qat,1988,1.84405
qat,1989,2.16159
qat,1990,1.9214
qat,1991,2.02303
qat,1992,1.94401
qat,1993,1.97691
qat,1994,2.06617
qat,1995,2.08861
qat,1996,2.07129
qat,1997,1.91164
qat,1998,1.94996
qat,1999,2.02777
qat,2000,1.98987
qat,2001,1.94652
qat,2002,2.02189
qat,2003,2.0457
qat,2004,1.9149
qat,2005,2.47708
qat,2006,2.29598
qat,2007,2.3062
qat,2008,2.42818
qat,2009,2.3591
qat,2010,2.25277
qat,2011,2.10177
qat,2012,1.92415
qat,2013,1.84912
qat,2014,1.82414
rou,1971,2.98684
rou,1972,3.00719
rou,1973,3.03043
rou,1974,3.14045
rou,1975,3.13229
rou,1976,3.12565
rou,1977,2.99768
rou,1978,3.02375
rou,1979,3.07944
rou,1980,3.01434
rou,1981,3.06015
rou,1982,3.02256
rou,1983,3.07193
rou,1984,2.92418
rou,1985,2.9927
rou,1986,3.03139
rou,1987,3.05358
rou,1988,3.04187
rou,1989,3.09522
rou,1990,2.77296
rou,1991,2.77359
rou,1992,2.69233
rou,1993,2.57919
rou,1994,2.6752
rou,1995,2.59121
rou,1996,2.59739
rou,1997,2.52705
rou,1998,2.42171
rou,1999,2.35765
rou,2000,2.45337
rou,2001,2.55582
rou,2002,2.45386
rou,2003,2.5201
rou,2004,2.50029
rou,2005,2.48241
rou,2006,2.47718
rou,2007,2.42536
rou,2008,2.40327
rou,2009,2.3085
rou,2010,2.21246
rou,2011,2.34469
rou,2012,2.33945
rou,2013,2.25781
rou,2014,2.2535
rus,1990,2.46239
rus,1991,2.45827
rus,1992,2.5205
rus,1993,2.42523
rus,1994,2.45508
rus,1995,2.45808
rus,1996,2.43526
rus,1997,2.37065
rus,1998,2.41263
rus,1999,2.39109
rus,2000,2.40527
rus,2001,2.38103
rus,2002,2.39402
rus,2003,2.35881
rus,2004,2.36969
rus,2005,2.34899
rus,2006,2.37089
rus,2007,2.36624
rus,2008,2.3431
rus,2009,2.31092
rus,2010,2.29978
rus,2011,2.30205
rus,2012,2.25274
rus,2013,2.22829
rus,2014,2.26037
sau,1971,8.1283
sau,1972,11.25364
sau,1973,13.15339
sau,1974,12.2066
sau,1975,9.50359
sau,1976,9.98749
sau,1977,10.40655
sau,1978,6.74109
sau,1979,6.15314
sau,1980,5.44701
sau,1981,4.14792
sau,1982,3.33448
sau,1983,3.10682
sau,1984,3.40701
sau,1985,3.75385
sau,1986,4.45917
sau,1987,3.47229
sau,1988,3.22151
sau,1989,3.24003
sau,1990,2.86857
sau,1991,2.76373
sau,1992,2.59143
sau,1993,2.58218
sau,1994,2.60375
sau,1995,2.63175
sau,1996,2.58782
sau,1997,2.49153
sau,1998,2.50635
sau,1999,2.50593
sau,2000,2.49691
sau,2001,2.47488
sau,2002,2.39917
sau,2003,2.47047
sau,2004,2.45579
sau,2005,2.52121
sau,2006,2.41797
sau,2007,2.47667
sau,2008,2.4418
sau,2009,2.39812
sau,2010,2.36796
sau,2011,2.5638
sau,2012,2.4395
sau,2013,2.59849
sau,2014,2.51427
sdn,1971,0.7091
sdn,1972,0.75237
sdn,1973,0.73679
sdn,1974,0.76363
sdn,1975,0.56771
sdn,1976,0.50229
sdn,1977,0.4942
sdn,1978,0.43981
sdn,1979,0.45228
sdn,1980,0.44801
sdn,1981,0.43113
sdn,1982,0.43376
sdn,1983,0.42906
sdn,1984,0.38594
sdn,1985,0.43027
sdn,1986,0.44247
sdn,1987,0.35449
sdn,1988,0.48256
sdn,1989,0.37432
sdn,1990,0.5052
sdn,1991,0.45245
sdn,1992,0.42729
sdn,1993,0.30982
sdn,1994,0.39047
sdn,1995,0.37315
sdn,1996,0.34716
sdn,1997,0.414
sdn,1998,0.37153
sdn,1999,0.36801
sdn,2000,0.41712
sdn,2001,0.43694
sdn,2002,0.49831
sdn,2003,0.52688
sdn,2004,0.57877
sdn,2005,0.67162
sdn,2006,0.77319
sdn,2007,0.86252
sdn,2008,0.91781
sdn,2009,0.91601
sdn,2010,0.94978
sdn,2011,0.92152
sdn,2012,1.06212
sdn,2013,0.99118
sdn,2014,1.02285
sen,1971,1.08965
sen,1972,1.15571
sen,1973,1.17608
sen,1974,1.3664
sen,1975,1.85992
sen,1976,1.25132
sen,1977,1.54306
sen,1978,1.80353
sen,1979,1.90309
sen,1980,2.14728
sen,1981,2.12704
sen,1982,1.98974
sen,1983,1.71121
sen,1984,2.04264
sen,1985,1.7152
sen,1986,1.63021
sen,1987,1.40951
sen,1988,1.65731
sen,1989,2.24722
sen,1990,1.38164
sen,1991,1.3922
sen,1992,1.44462
sen,1993,1.41007
sen,1994,1.48216
sen,1995,1.48002
sen,1996,1.53414
sen,1997,1.58509
sen,1998,1.68354
sen,1999,1.75659
sen,2000,1.69318
sen,2001,1.717
sen,2002,1.74025
sen,2003,1.75599
sen,2004,1.96984
sen,2005,2.03106
sen,2006,1.99017
sen,2007,2.06478
sen,2008,2.04181
sen,2009,1.76896
sen,2010,1.83491
sen,2011,1.86594
sen,2012,1.85344
sen,2013,2.15801
sen,2014,2.16538
sgp,1971,6.07725
sgp,1972,6.58363
sgp,1973,5.6528
sgp,1974,5.48584
sgp,1975,6.61227
sgp,1976,7.73511
sgp,1977,6.90463
sgp,1978,6.36264
sgp,1979,7.11254
sgp,1980,6.12504
sgp,1981,4.9889
sgp,1982,5.6573
sgp,1983,5.94462
sgp,1984,4.97885
sgp,1985,4.93906
sgp,1986,4.87109
sgp,1987,4.25998
sgp,1988,4.25538
sgp,1989,4.9342
sgp,1990,2.57842
sgp,1991,2.39494
sgp,1992,2.17063
sgp,1993,2.05521
sgp,1994,1.77647
sgp,1995,2.06314
sgp,1996,2.02615
sgp,1997,1.78841
sgp,1998,1.90302
sgp,1999,2.11832
sgp,2000,2.28089
sgp,2001,1.98509
sgp,2002,1.95554
sgp,2003,1.49409
sgp,2004,1.29009
sgp,2005,1.7109
sgp,2006,1.60419
sgp,2007,1.7841
sgp,2008,1.55846
sgp,2009,1.8285
sgp,2010,1.66855
sgp,2011,1.70377
sgp,2012,1.67896
sgp,2013,1.66679
sgp,2014,1.58702
slb,1990,2.81363
slb,2004,5.34483
slb,2005,5.86207
slb,2006,5.59322
slb,2007,5.3125
slv,1971,0.86233
slv,1972,0.89668
slv,1973,0.99474
slv,1974,0.97467
slv,1975,0.93293
slv,1976,0.84724
slv,1977,0.84966
slv,1978,0.83847
slv,1979,0.85967
slv,1980,0.84725
slv,1981,0.67365
slv,1982,0.62881
slv,1983,0.70441
slv,1984,0.5824
slv,1985,0.75734
slv,1986,0.87362
slv,1987,0.96305
slv,1988,1.04143
slv,1989,1.06413
slv,1990,0.96407
slv,1991,1.12735
slv,1992,1.18236
slv,1993,1.31435
slv,1994,1.41193
slv,1995,1.47671
slv,1996,1.36758
slv,1997,1.49752
slv,1998,1.55155
slv,1999,1.47944
slv,2000,1.41916
slv,2001,1.4143
slv,2002,1.40373
slv,2003,1.47374
slv,2004,1.52464
slv,2005,1.51744
slv,2006,1.52722
slv,2007,1.70367
slv,2008,1.53636
slv,2009,1.58572
slv,2010,1.5388
slv,2011,1.58
slv,2012,1.60232
slv,2013,1.61953
slv,2014,1.62081
srb,1990,3.14034
srb,1991,3.12149
srb,1992,3.16567
srb,1993,3.27246
srb,1994,3.27417
srb,1995,3.28748
srb,1996,3.17893
srb,1997,3.27796
srb,1998,3.28774
srb,1999,3.20594
srb,2000,3.20451
srb,2001,3.08513
srb,2002,3.12819
srb,2003,3.19202
srb,2004,3.18066
srb,2005,3.20557
srb,2006,3.1527
srb,2007,3.16844
srb,2008,3.05074
srb,2009,3.10575
srb,2010,2.98885
srb,2011,3.13913
srb,2012,3.12479
srb,2013,3.09558
srb,2014,2.92032
ssd,2012,2.2052
ssd,2013,2.14133
ssd,2014,2.18499
stp,1990,2.13168
stp,2004,1.84211
stp,2005,1.86047
stp,2006,1.81818
stp,2007,1.81818
sur,2000,2.34667
sur,2001,2.2507
sur,2002,2.3732
sur,2003,2.443
sur,2004,2.51972
sur,2005,2.67378
sur,2006,2.54683
sur,2007,2.4807
sur,2008,2.43189
sur,2009,2.40513
sur,2010,2.42574
sur,2011,2.79089
sur,2012,3.12976
sur,2013,3.30967
sur,2014,3.82548
svk,1990,2.56992
svk,1991,2.50644
svk,1992,2.54781
svk,1993,2.49566
svk,1994,2.3921
svk,1995,2.38365
svk,1996,2.33275
svk,1997,2.33562
svk,1998,2.35841
svk,1999,2.30334
svk,2000,2.14564
svk,2001,2.07496
svk,2002,2.03284
svk,2003,2.05697
svk,2004,2.03999
svk,2005,2.04579
svk,2006,2.03211
svk,2007,2.0856
svk,2008,2.02238
svk,2009,2.02225
svk,2010,1.9884
svk,2011,1.96713
svk,2012,1.94306
svk,2013,1.94348
svk,2014,1.90932
svk,2015,1.88751
svn,1990,2.36958
svn,1991,2.29289
svn,1992,2.48662
svn,1993,2.50723
svn,1994,2.41913
svn,1995,2.38468
svn,1996,2.41768
svn,1997,2.39265
svn,1998,2.40391
svn,1999,2.31882
svn,2000,2.26725
svn,2001,2.28347
svn,2002,2.27227
