geo,time,sp_pop_80up_fe_5y
lbn,1981,0.87148
lbn,1982,0.90173
lbn,1983,0.92023
lbn,1984,0.92458
lbn,1985,0.9144
lbn,1986,0.95757
lbn,1987,0.98425
lbn,1988,0.9964
lbn,1989,0.99913
lbn,1990,0.99398
lbn,1991,1.01751
lbn,1992,1.03294
lbn,1993,1.03021
lbn,1994,1.00016
lbn,1995,0.94442
lbn,1996,0.94254
lbn,1997,0.92147
lbn,1998,0.89056
lbn,1999,0.86074
lbn,2000,0.83633
lbn,2001,0.86347
lbn,2002,0.88513
lbn,2003,0.89766
lbn,2004,0.8968
lbn,2005,0.87899
lbn,2006,0.92393
lbn,2007,0.96451
lbn,2008,1.00993
lbn,2009,1.07183
lbn,2010,1.15373
lbn,2011,1.22341
lbn,2012,1.29597
lbn,2013,1.36556
lbn,2014,1.42983
lbn,2015,1.49128
lbn,2016,1.59223
lbn,2017,1.68755
lbn,2018,1.77057
lbn,2019,1.82985
lbn,2020,1.86132
lbr,1960,0.33362
lbr,1961,0.34971
lbr,1962,0.359
lbr,1963,0.35836
lbr,1964,0.34877
lbr,1965,0.33016
lbr,1966,0.34314
lbr,1967,0.34863
lbr,1968,0.34558
lbr,1969,0.335
lbr,1970,0.31601
lbr,1971,0.33021
lbr,1972,0.33721
lbr,1973,0.33553
lbr,1974,0.32596
lbr,1975,0.30814
lbr,1976,0.32215
lbr,1977,0.329
lbr,1978,0.32783
lbr,1979,0.31827
lbr,1980,0.30022
lbr,1981,0.31364
lbr,1982,0.31979
lbr,1983,0.31816
lbr,1984,0.30951
lbr,1985,0.2946
lbr,1986,0.31508
lbr,1987,0.32803
lbr,1988,0.33212
lbr,1989,0.32498
lbr,1990,0.30515
lbr,1991,0.3297
lbr,1992,0.34736
lbr,1993,0.35647
lbr,1994,0.35306
lbr,1995,0.33436
lbr,1996,0.34411
lbr,1997,0.34938
lbr,1998,0.35157
lbr,1999,0.35378
lbr,2000,0.35817
lbr,2001,0.37861
lbr,2002,0.39155
lbr,2003,0.39513
lbr,2004,0.38868
lbr,2005,0.37207
lbr,2006,0.39049
lbr,2007,0.40107
lbr,2008,0.40363
lbr,2009,0.39878
lbr,2010,0.38802
lbr,2011,0.40803
lbr,2012,0.41949
lbr,2013,0.42245
lbr,2014,0.41742
lbr,2015,0.40537
lbr,2016,0.43178
lbr,2017,0.45041
lbr,2018,0.4612
lbr,2019,0.46538
lbr,2020,0.46339
lby,1960,0.34117
lby,1961,0.35674
lby,1962,0.36036
lby,1963,0.35319
lby,1964,0.33638
lby,1965,0.31015
lby,1966,0.32296
lby,1967,0.3284
lby,1968,0.32562
lby,1969,0.31581
lby,1970,0.2993
lby,1971,0.31421
lby,1972,0.32357
lby,1973,0.32558
lby,1974,0.31986
lby,1975,0.30732
lby,1976,0.31996
lby,1977,0.32687
lby,1978,0.32768
lby,1979,0.32319
lby,1980,0.31455
lby,1981,0.32984
lby,1982,0.33993
lby,1983,0.34474
lby,1984,0.34413
lby,1985,0.3383
lby,1986,0.35516
lby,1987,0.36643
lby,1988,0.37229
lby,1989,0.37373
lby,1990,0.37126
lby,1991,0.39245
lby,1992,0.40934
lby,1993,0.42122
lby,1994,0.42792
lby,1995,0.42941
lby,1996,0.45567
lby,1997,0.47546
lby,1998,0.4894
lby,1999,0.4993
lby,2000,0.50669
lby,2001,0.54055
lby,2002,0.56881
lby,2003,0.58987
lby,2004,0.60327
lby,2005,0.60952
lby,2006,0.64823
lby,2007,0.6791
lby,2008,0.70195
lby,2009,0.71724
lby,2010,0.72634
lby,2011,0.76365
lby,2012,0.79163
lby,2013,0.8098
lby,2014,0.81887
lby,2015,0.81973
lby,2016,0.85429
lby,2017,0.88018
lby,2018,0.89706
lby,2019,0.90499
lby,2020,0.90517
lca,1960,0.4298
lca,1961,0.47027
lca,1962,0.50151
lca,1963,0.51763
lca,1964,0.52069
lca,1965,0.503
lca,1966,0.56203
lca,1967,0.59339
lca,1968,0.60265
lca,1969,0.58782
lca,1970,0.56158
lca,1971,0.62509
lca,1972,0.65957
lca,1973,0.66325
lca,1974,0.62729
lca,1975,0.56814
lca,1976,0.63717
lca,1977,0.6743
lca,1978,0.67063
lca,1979,0.63311
lca,1980,0.5701
lca,1981,0.63521
lca,1982,0.67448
lca,1983,0.67397
lca,1984,0.63482
lca,1985,0.56766
lca,1986,0.65748
lca,1987,0.77465
lca,1988,0.90925
lca,1989,1.05388
lca,1990,1.21618
lca,1991,1.33498
lca,1992,1.43724
lca,1993,1.53113
lca,1994,1.62122
lca,1995,1.71075
lca,1996,1.81322
lca,1997,1.90645
lca,1998,1.99325
lca,1999,2.06439
lca,2000,2.11127
lca,2001,2.15245
lca,2002,2.16902
lca,2003,2.17158
lca,2004,2.14716
lca,2005,2.09076
lca,2006,2.06224
lca,2007,2.03933
lca,2008,2.05408
lca,2009,2.11052
lca,2010,2.20553
lca,2011,2.24868
lca,2012,2.26388
lca,2013,2.25096
lca,2014,2.23202
lca,2015,2.20524
lca,2016,2.25778
lca,2017,2.29208
lca,2018,2.32153
lca,2019,2.3401
lca,2020,2.35068
lka,1960,1.00523
lka,1961,0.98077
lka,1962,0.94139
lka,1963,0.887
lka,1964,0.81788
lka,1965,0.73604
lka,1966,0.71264
lka,1967,0.67739
lka,1968,0.63359
lka,1969,0.58432
lka,1970,0.53084
lka,1971,0.53917
lka,1972,0.54389
lka,1973,0.54348
lka,1974,0.53647
lka,1975,0.52291
lka,1976,0.54345
lka,1977,0.55517
lka,1978,0.55909
lka,1979,0.55748
lka,1980,0.5519
lka,1981,0.57769
lka,1982,0.60058
lka,1983,0.6203
lka,1984,0.63695
lka,1985,0.65113
lka,1986,0.69756
lka,1987,0.73934
lka,1988,0.77544
lka,1989,0.80518
lka,1990,0.82867
lka,1991,0.88064
lka,1992,0.92364
lka,1993,0.95754
lka,1994,0.98265
lka,1995,0.99992
lka,1996,1.03074
lka,1997,1.04867
lka,1998,1.05456
lka,1999,1.04939
lka,2000,1.03358
lka,2001,1.08904
lka,2002,1.14098
lka,2003,1.18947
lka,2004,1.23482
lka,2005,1.27717
lka,2006,1.34758
lka,2007,1.4174
lka,2008,1.48623
lka,2009,1.54987
lka,2010,1.60407
lka,2011,1.66799
lka,2012,1.72121
lka,2013,1.76433
lka,2014,1.79513
lka,2015,1.81373
lka,2016,1.85786
lka,2017,1.88892
lka,2018,1.9187
lka,2019,1.96009
lka,2020,2.02011
lso,1960,0.60003
lso,1961,0.63657
lso,1962,0.65919
lso,1963,0.66511
lso,1964,0.6533
lso,1965,0.62355
lso,1966,0.65406
lso,1967,0.66899
lso,1968,0.66718
lso,1969,0.6508
lso,1970,0.62059
lso,1971,0.65019
lso,1972,0.66655
lso,1973,0.6669
lso,1974,0.65185
lso,1975,0.62239
lso,1976,0.64708
lso,1977,0.65885
lso,1978,0.65697
lso,1979,0.64
lso,1980,0.60904
lso,1981,0.6289
lso,1982,0.63615
lso,1983,0.63245
lso,1984,0.61905
lso,1985,0.59772
lso,1986,0.62777
lso,1987,0.64896
lso,1988,0.66045
lso,1989,0.66075
lso,1990,0.64845
lso,1991,0.67889
lso,1992,0.69641
lso,1993,0.70318
lso,1994,0.69999
lso,1995,0.68794
lso,1996,0.72178
lso,1997,0.74328
lso,1998,0.75129
lso,1999,0.74787
lso,2000,0.7323
lso,2001,0.79629
lso,2002,0.85014
lso,2003,0.89333
lso,2004,0.92874
lso,2005,0.95977
lso,2006,1.03986
lso,2007,1.1161
lso,2008,1.18481
lso,2009,1.24161
lso,2010,1.28491
lso,2011,1.33046
lso,2012,1.35783
lso,2013,1.3658
lso,2014,1.35255
lso,2015,1.31833
lso,2016,1.32186
lso,2017,1.30256
lso,2018,1.26328
lso,2019,1.20679
lso,2020,1.13618
ltu,1960,1.49413
ltu,1961,1.5227
ltu,1962,1.56713
ltu,1963,1.6236
ltu,1964,1.68803
ltu,1965,1.75821
ltu,1966,1.87246
ltu,1967,1.98466
ltu,1968,2.08959
ltu,1969,2.17585
ltu,1970,2.2343
ltu,1971,2.3043
ltu,1972,2.35364
ltu,1973,2.40156
ltu,1974,2.46091
ltu,1975,2.52894
ltu,1976,2.62489
ltu,1977,2.70566
ltu,1978,2.76812
ltu,1979,2.81323
ltu,1980,2.84601
ltu,1981,2.96312
ltu,1982,3.04553
ltu,1983,3.09343
ltu,1984,3.11492
ltu,1985,3.11963
ltu,1986,3.21825
ltu,1987,3.29127
ltu,1988,3.33525
ltu,1989,3.3485
ltu,1990,3.33406
ltu,1991,3.43724
ltu,1992,3.51672
ltu,1993,3.55208
ltu,1994,3.51798
ltu,1995,3.41029
ltu,1996,3.391
ltu,1997,3.31529
ltu,1998,3.22216
ltu,1999,3.16078
ltu,2000,3.15607
ltu,2001,3.35238
ltu,2002,3.57872
ltu,2003,3.81992
ltu,2004,4.06123
ltu,2005,4.29902
ltu,2006,4.62762
ltu,2007,4.93782
ltu,2008,5.22289
ltu,2009,5.47524
ltu,2010,5.69492
ltu,2011,6.00776
ltu,2012,6.29041
ltu,2013,6.55697
ltu,2014,6.81405
ltu,2015,7.06066
ltu,2016,7.52514
ltu,2017,7.90548
ltu,2018,8.17131
ltu,2019,8.33905
ltu,2020,8.47019
lux,1960,1.89556
lux,1961,1.97603
lux,1962,2.04158
lux,1963,2.08133
lux,1964,2.09097
lux,1965,2.07045
lux,1966,2.16344
lux,1967,2.22946
lux,1968,2.2685
lux,1969,2.28118
lux,1970,2.27033
lux,1971,2.36665
lux,1972,2.43707
lux,1973,2.48501
lux,1974,2.51692
lux,1975,2.53091
lux,1976,2.66868
lux,1977,2.78157
lux,1978,2.8701
lux,1979,2.93769
lux,1980,2.98968
lux,1981,3.17274
lux,1982,3.32917
lux,1983,3.4548
lux,1984,3.55219
lux,1985,3.62695
lux,1986,3.82475
lux,1987,3.98807
lux,1988,4.11301
lux,1989,4.19952
lux,1990,4.25736
lux,1991,4.41201
lux,1992,4.5373
lux,1993,4.60833
lux,1994,4.60367
lux,1995,4.52113
lux,1996,4.51265
lux,1997,4.44482
lux,1998,4.34758
lux,1999,4.26508
lux,2000,4.22332
lux,2001,4.33326
lux,2002,4.45392
lux,2003,4.57054
lux,2004,4.67568
lux,2005,4.76903
lux,2006,4.87525
lux,2007,4.95779
lux,2008,5.01689
lux,2009,5.05609
lux,2010,5.07917
lux,2011,5.11415
lux,2012,5.13456
lux,2013,5.15651
lux,2014,5.17202
lux,2015,5.16826
lux,2016,5.14248
lux,2017,5.09879
lux,2018,5.0458
lux,2019,4.99869
lux,2020,4.95266
lva,1960,2.27143
lva,1961,2.35998
lva,1962,2.4258
lva,1963,2.46719
lva,1964,2.48468
lva,1965,2.48228
lva,1966,2.58969
lva,1967,2.67797
lva,1968,2.744
lva,1969,2.7827
lva,1970,2.79298
lva,1971,2.89726
lva,1972,2.9666
lva,1973,3.0085
lva,1974,3.03006
lva,1975,3.03478
lva,1976,3.12691
lva,1977,3.19047
lva,1978,3.22966
lva,1979,3.24803
lva,1980,3.24867
lva,1981,3.39883
lva,1982,3.51218
lva,1983,3.5842
lva,1984,3.6131
lva,1985,3.60138
lva,1986,3.70757
lva,1987,3.76372
lva,1988,3.77961
lva,1989,3.7698
lva,1990,3.74283
lva,1991,3.9193
lva,1992,4.08515
lva,1993,4.20177
lva,1994,4.2171
lva,1995,4.11239
lva,1996,4.09829
lva,1997,3.98816
lva,1998,3.83765
lva,1999,3.71431
lva,2000,3.64828
lva,2001,3.83341
lva,2002,4.03019
lva,2003,4.2203
lva,2004,4.38849
lva,2005,4.53318
lva,2006,4.86054
lva,2007,5.17733
lva,2008,5.46032
lva,2009,5.67984
lva,2010,5.82941
lva,2011,6.1716
lva,2012,6.45734
lva,2013,6.71264
lva,2014,6.96721
lva,2015,7.23205
lva,2016,7.63165
lva,2017,7.89712
lva,2018,7.98817
lva,2019,7.95467
lva,2020,7.90497
mac,1960,0.7699
mac,1961,0.80428
mac,1962,0.81251
mac,1963,0.79315
mac,1964,0.76267
mac,1965,0.72726
mac,1966,0.75895
mac,1967,0.79146
mac,1968,0.82107
mac,1969,0.82949
mac,1970,0.81209
mac,1971,0.85697
mac,1972,0.87743
mac,1973,0.8813
mac,1974,0.88813
mac,1975,0.90307
mac,1976,0.99421
mac,1977,1.1121
mac,1978,1.25819
mac,1979,1.40714
mac,1980,1.55491
mac,1981,1.60916
mac,1982,1.62349
mac,1983,1.61481
mac,1984,1.61127
mac,1985,1.61897
mac,1986,1.64891
mac,1987,1.67312
mac,1988,1.67607
mac,1989,1.63831
mac,1990,1.5651
mac,1991,1.57866
mac,1992,1.58137
mac,1993,1.57777
mac,1994,1.58798
mac,1995,1.61324
mac,1996,1.66532
mac,1997,1.70653
mac,1998,1.73411
mac,1999,1.75191
mac,2000,1.762
mac,2001,1.81835
mac,2002,1.86348
mac,2003,1.90732
mac,2004,1.94707
mac,2005,1.98492
mac,2006,2.06677
mac,2007,2.13998
mac,2008,2.20398
mac,2009,2.25646
mac,2010,2.29982
mac,2011,2.35959
mac,2012,2.41273
mac,2013,2.45891
mac,2014,2.493
mac,2015,2.51204
mac,2016,2.53428
mac,2017,2.5455
mac,2018,2.55032
mac,2019,2.54763
mac,2020,2.5415
mar,1960,0.26279
mar,1961,0.28535
mar,1962,0.30135
mar,1963,0.30749
mar,1964,0.30125
mar,1965,0.28304
mar,1966,0.29519
mar,1967,0.30001
mar,1968,0.29948
mar,1969,0.29583
mar,1970,0.28928
mar,1971,0.31588
mar,1972,0.33739
mar,1973,0.35216
mar,1974,0.35959
mar,1975,0.35949
mar,1976,0.39048
mar,1977,0.41286
mar,1978,0.42626
mar,1979,0.43161
mar,1980,0.4295
mar,1981,0.46301
mar,1982,0.48817
mar,1983,0.50215
mar,1984,0.50358
mar,1985,0.49319
mar,1986,0.51697
mar,1987,0.53278
mar,1988,0.53815
mar,1989,0.5308
mar,1990,0.51103
mar,1991,0.52634
mar,1992,0.53264
mar,1993,0.53152
mar,1994,0.52485
mar,1995,0.51423
mar,1996,0.54013
mar,1997,0.56061
mar,1998,0.57724
mar,1999,0.59261
mar,2000,0.60807
mar,2001,0.6627
mar,2002,0.71174
mar,2003,0.75502
mar,2004,0.79443
mar,2005,0.83113
mar,2006,0.90214
mar,2007,0.96633
mar,2008,1.02084
mar,2009,1.06353
mar,2010,1.09542
mar,2011,1.16069
mar,2012,1.21068
mar,2013,1.24721
mar,2014,1.27313
mar,2015,1.29159
mar,2016,1.35401
mar,2017,1.40417
mar,2018,1.4421
mar,2019,1.46705
mar,2020,1.48026
mda,1960,1.22387
mda,1961,1.26037
mda,1962,1.27044
mda,1963,1.25386
mda,1964,1.21643
mda,1965,1.16502
mda,1966,1.22319
mda,1967,1.26371
mda,1968,1.27235
mda,1969,1.23944
mda,1970,1.16853
mda,1971,1.19643
mda,1972,1.21074
mda,1973,1.21809
mda,1974,1.22119
mda,1975,1.21797
mda,1976,1.25304
mda,1977,1.27369
mda,1978,1.28399
mda,1979,1.28838
mda,1980,1.28874
mda,1981,1.35665
mda,1982,1.41251
mda,1983,1.45072
mda,1984,1.46637
mda,1985,1.45835
mda,1986,1.52703
mda,1987,1.56486
mda,1988,1.58153
mda,1989,1.59144
mda,1990,1.60085
mda,1991,1.71357
mda,1992,1.80965
mda,1993,1.85779
mda,1994,1.83028
mda,1995,1.72563
mda,1996,1.7497
mda,1997,1.71881
mda,1998,1.65003
mda,1999,1.57267
mda,2000,1.50395
mda,2001,1.62577
mda,2002,1.75568
mda,2003,1.87507
mda,2004,1.96785
mda,2005,2.02893
mda,2006,2.20255
mda,2007,2.36265
mda,2008,2.49932
mda,2009,2.59943
mda,2010,2.65719
mda,2011,2.76362
mda,2012,2.82743
mda,2013,2.8617
mda,2014,2.87721
mda,2015,2.875
mda,2016,2.9811
mda,2017,3.05812
mda,2018,3.09962
mda,2019,3.09978
mda,2020,3.06017
mdg,1960,0.27308
mdg,1961,0.29349
mdg,1962,0.30637
mdg,1963,0.31017
mdg,1964,0.30438
mdg,1965,0.28818
mdg,1966,0.30776
mdg,1967,0.31993
mdg,1968,0.32373
mdg,1969,0.31844
mdg,1970,0.30337
mdg,1971,0.32363
mdg,1972,0.33693
mdg,1973,0.34151
mdg,1974,0.33654
mdg,1975,0.32157
mdg,1976,0.34104
mdg,1977,0.3531
mdg,1978,0.35728
mdg,1979,0.3537
mdg,1980,0.34205
mdg,1981,0.36572
mdg,1982,0.3816
mdg,1983,0.39048
mdg,1984,0.39405
mdg,1985,0.3926
mdg,1986,0.42042
mdg,1987,0.44109
mdg,1988,0.45002
mdg,1989,0.44363
mdg,1990,0.42202
mdg,1991,0.42825
mdg,1992,0.42555
mdg,1993,0.41411
mdg,1994,0.39399
mdg,1995,0.36606
mdg,1996,0.36664
mdg,1997,0.36111
mdg,1998,0.35111
mdg,1999,0.33858
mdg,2000,0.324
mdg,2001,0.33599
mdg,2002,0.34465
mdg,2003,0.34899
mdg,2004,0.34835
mdg,2005,0.34288
mdg,2006,0.36059
mdg,2007,0.37309
mdg,2008,0.38067
mdg,2009,0.38414
mdg,2010,0.38379
mdg,2011,0.40418
mdg,2012,0.41957
mdg,2013,0.42905
mdg,2014,0.43213
mdg,2015,0.4289
mdg,2016,0.44709
mdg,2017,0.45912
mdg,2018,0.46433
mdg,2019,0.46256
mdg,2020,0.45424
mdv,1960,0.17834
mdv,1961,0.19187
mdv,1962,0.19061
mdv,1963,0.18919
mdv,1964,0.17898
mdv,1965,0.15883
mdv,1966,0.16807
mdv,1967,0.17068
mdv,1968,0.16732
mdv,1969,0.1604
mdv,1970,0.1449
mdv,1971,0.15281
mdv,1972,0.15516
mdv,1973,0.15397
mdv,1974,0.15114
mdv,1975,0.13907
mdv,1976,0.15156
mdv,1977,0.16028
mdv,1978,0.1668
mdv,1979,0.16569
mdv,1980,0.15757
mdv,1981,0.16231
mdv,1982,0.16261
mdv,1983,0.15423
mdv,1984,0.14507
mdv,1985,0.13529
mdv,1986,0.14091
mdv,1987,0.14703
mdv,1988,0.14575
mdv,1989,0.14169
mdv,1990,0.13792
mdv,1991,0.15045
mdv,1992,0.16658
mdv,1993,0.17439
mdv,1994,0.17876
mdv,1995,0.18165
mdv,1996,0.20508
mdv,1997,0.2287
mdv,1998,0.24793
mdv,1999,0.26567
mdv,2000,0.28249
mdv,2001,0.31251
mdv,2002,0.34239
mdv,2003,0.37082
mdv,2004,0.39676
mdv,2005,0.41662
mdv,2006,0.44692
mdv,2007,0.46936
mdv,2008,0.49286
mdv,2009,0.51345
mdv,2010,0.54182
mdv,2011,0.58445
mdv,2012,0.62558
mdv,2013,0.66665
mdv,2014,0.70975
mdv,2015,0.7573
mdv,2016,0.83348
mdv,2017,0.90484
mdv,2018,0.96942
mdv,2019,1.02264
mdv,2020,1.06571
mex,1960,0.48284
mex,1961,0.50643
mex,1962,0.52395
mex,1963,0.53565
mex,1964,0.54231
mex,1965,0.54478
mex,1966,0.56468
mex,1967,0.57958
mex,1968,0.58955
mex,1969,0.59454
mex,1970,0.59497
mex,1971,0.61431
mex,1972,0.6286
mex,1973,0.63855
mex,1974,0.64551
mex,1975,0.65079
mex,1976,0.67725
mex,1977,0.69964
mex,1978,0.71849
mex,1979,0.73459
mex,1980,0.74873
mex,1981,0.78107
mex,1982,0.80918
mex,1983,0.83213
mex,1984,0.84883
mex,1985,0.85952
mex,1986,0.88785
mex,1987,0.90869
mex,1988,0.92453
mex,1989,0.9384
mex,1990,0.95203
mex,1991,0.98314
mex,1992,1.01178
mex,1993,1.03569
mex,1994,1.05199
mex,1995,1.06052
mex,1996,1.09235
mex,1997,1.11604
mex,1998,1.13519
mex,1999,1.1544
mex,2000,1.17647
mex,2001,1.21976
mex,2002,1.26128
mex,2003,1.30159
mex,2004,1.34145
mex,2005,1.38181
mex,2006,1.42997
mex,2007,1.47397
mex,2008,1.51344
mex,2009,1.54841
mex,2010,1.58029
mex,2011,1.6209
mex,2012,1.65399
mex,2013,1.68089
mex,2014,1.70229
mex,2015,1.71921
mex,2016,1.74679
mex,2017,1.76638
mex,2018,1.78072
mex,2019,1.79333
mex,2020,1.80733
mkd,1960,0.98832
mkd,1961,1.00275
mkd,1962,0.99602
mkd,1963,0.96731
mkd,1964,0.91831
mkd,1965,0.8505
mkd,1966,0.86413
mkd,1967,0.86488
mkd,1968,0.85203
mkd,1969,0.82654
mkd,1970,0.78831
mkd,1971,0.80836
mkd,1972,0.81871
mkd,1973,0.8204
mkd,1974,0.81342
mkd,1975,0.7982
mkd,1976,0.82959
mkd,1977,0.851
mkd,1978,0.86366
mkd,1979,0.86797
mkd,1980,0.86724
mkd,1981,0.9123
mkd,1982,0.9469
mkd,1983,0.97192
mkd,1984,0.98895
mkd,1985,0.99896
mkd,1986,1.06863
mkd,1987,1.12554
mkd,1988,1.16997
mkd,1989,1.20359
mkd,1990,1.22726
mkd,1991,1.31469
mkd,1992,1.39453
mkd,1993,1.45205
mkd,1994,1.46988
mkd,1995,1.44317
mkd,1996,1.45218
mkd,1997,1.42747
mkd,1998,1.38875
mkd,1999,1.35909
mkd,2000,1.34724
mkd,2001,1.45369
mkd,2002,1.55991
mkd,2003,1.66171
mkd,2004,1.75693
mkd,2005,1.84714
mkd,2006,1.98983
mkd,2007,2.11237
mkd,2008,2.2078
mkd,2009,2.27107
mkd,2010,2.30244
mkd,2011,2.4429
mkd,2012,2.54923
mkd,2013,2.62222
mkd,2014,2.66592
mkd,2015,2.68563
mkd,2016,2.82329
mkd,2017,2.93383
mkd,2018,3.00947
mkd,2019,3.04201
mkd,2020,3.03347
mli,1960,0.08122
mli,1961,0.09298
mli,1962,0.10048
mli,1963,0.10169
mli,1964,0.09432
mli,1965,0.07594
mli,1966,0.08753
mli,1967,0.0958
mli,1968,0.09926
mli,1969,0.09615
mli,1970,0.08363
mli,1971,0.09763
mli,1972,0.1089
mli,1973,0.1155
mli,1974,0.11549
mli,1975,0.10676
mli,1976,0.1231
mli,1977,0.1358
mli,1978,0.14425
mli,1979,0.14802
mli,1980,0.14516
mli,1981,0.16991
mli,1982,0.19035
mli,1983,0.2048
mli,1984,0.21285
mli,1985,0.21309
mli,1986,0.24403
mli,1987,0.26852
mli,1988,0.28433
mli,1989,0.29077
mli,1990,0.28718
mli,1991,0.31857
mli,1992,0.3405
mli,1993,0.35112
mli,1994,0.35024
mli,1995,0.33774
mli,1996,0.36558
mli,1997,0.38254
mli,1998,0.38583
mli,1999,0.37392
mli,2000,0.34697
mli,2001,0.36725
mli,2002,0.37628
mli,2003,0.37268
mli,2004,0.35643
mli,2005,0.32792
mli,2006,0.34399
mli,2007,0.3508
mli,2008,0.34703
mli,2009,0.33215
mli,2010,0.30693
mli,2011,0.32004
mli,2012,0.3252
mli,2013,0.32117
mli,2014,0.30733
mli,2015,0.28423
mli,2016,0.29602
mli,2017,0.29972
mli,2018,0.29614
mli,2019,0.28683
mli,2020,0.27245
mlt,1960,1.12139
mlt,1961,1.16309
mlt,1962,1.19102
mlt,1963,1.22643
mlt,1964,1.27113
mlt,1965,1.32754
mlt,1966,1.42894
mlt,1967,1.50917
mlt,1968,1.56181
mlt,1969,1.58425
mlt,1970,1.58126
mlt,1971,1.70022
mlt,1972,1.79556
mlt,1973,1.85527
mlt,1974,1.88282
mlt,1975,1.87286
mlt,1976,1.9541
mlt,1977,2.01036
mlt,1978,2.04059
mlt,1979,2.04644
mlt,1980,2.0261
mlt,1981,2.10327
mlt,1982,2.15019
mlt,1983,2.16488
mlt,1984,2.15108
mlt,1985,2.12316
mlt,1986,2.24247
mlt,1987,2.35484
mlt,1988,2.44707
mlt,1989,2.513
mlt,1990,2.5523
mlt,1991,2.65943
mlt,1992,2.74629
mlt,1993,2.80821
mlt,1994,2.84616
mlt,1995,2.85755
mlt,1996,2.91747
mlt,1997,2.94756
mlt,1998,2.96987
mlt,1999,3.00697
mlt,2000,3.07281
mlt,2001,3.21072
mlt,2002,3.35486
mlt,2003,3.48852
mlt,2004,3.60283
mlt,2005,3.69566
mlt,2006,3.85363
mlt,2007,3.98827
mlt,2008,4.10928
mlt,2009,4.24197
mlt,2010,4.40644
mlt,2011,4.62418
mlt,2012,4.83403
mlt,2013,5.00866
mlt,2014,5.13901
mlt,2015,5.23944
mlt,2016,5.43187
mlt,2017,5.60718
mlt,2018,5.76799
mlt,2019,5.91546
mlt,2020,6.05718
mmr,1960,0.33051
mmr,1961,0.35254
mmr,1962,0.36635
mmr,1963,0.3712
mmr,1964,0.36716
mmr,1965,0.35391
mmr,1966,0.3764
mmr,1967,0.39153
mmr,1968,0.3979
mmr,1969,0.3948
mmr,1970,0.38194
mmr,1971,0.40505
mmr,1972,0.4207
mmr,1973,0.4276
mmr,1974,0.42521
mmr,1975,0.41325
mmr,1976,0.43742
mmr,1977,0.45315
mmr,1978,0.46003
mmr,1979,0.45856
mmr,1980,0.4488
mmr,1981,0.47689
mmr,1982,0.49674
mmr,1983,0.50675
mmr,1984,0.50623
mmr,1985,0.49534
mmr,1986,0.52317
mmr,1987,0.54254
mmr,1988,0.55191
mmr,1989,0.55034
mmr,1990,0.53788
mmr,1991,0.56737
mmr,1992,0.58656
mmr,1993,0.59564
mmr,1994,0.59584
mmr,1995,0.58764
mmr,1996,0.62444
mmr,1997,0.65214
mmr,1998,0.66792
mmr,1999,0.66992
mmr,2000,0.65823
mmr,2001,0.69341
mmr,2002,0.71628
mmr,2003,0.727
mmr,2004,0.72709
mmr,2005,0.71756
mmr,2006,0.76184
mmr,2007,0.79587
mmr,2008,0.81715
mmr,2009,0.82458
mmr,2010,0.81834
mmr,2011,0.86464
mmr,2012,0.89775
mmr,2013,0.91563
mmr,2014,0.91734
mmr,2015,0.90354
mmr,2016,0.94544
mmr,2017,0.97349
mmr,2018,0.98614
mmr,2019,0.98242
mmr,2020,0.96321
mne,1960,1.21666
mne,1961,1.22912
mne,1962,1.21386
mne,1963,1.1823
mne,1964,1.14309
mne,1965,1.10137
mne,1966,1.16218
mne,1967,1.21732
mne,1968,1.26217
mne,1969,1.29567
mne,1970,1.31307
mne,1971,1.39307
mne,1972,1.46149
mne,1973,1.516
mne,1974,1.5618
mne,1975,1.59955
mne,1976,1.69014
mne,1977,1.77399
mne,1978,1.84976
mne,1979,1.92091
mne,1980,1.98632
mne,1981,2.08054
mne,1982,2.15886
mne,1983,2.22384
mne,1984,2.27908
mne,1985,2.33052
mne,1986,2.45112
mne,1987,2.55713
mne,1988,2.6482
mne,1989,2.7239
mne,1990,2.7881
mne,1991,2.89473
mne,1992,2.98597
mne,1993,3.0492
mne,1994,3.0687
mne,1995,3.03886
mne,1996,2.96699
mne,1997,2.83448
mne,1998,2.66338
mne,1999,2.47964
mne,2000,2.30153
mne,2001,2.31713
mne,2002,2.33678
mne,2003,2.3605
mne,2004,2.3969
mne,2005,2.44873
mne,2006,2.59638
mne,2007,2.73233
mne,2008,2.85137
mne,2009,2.95153
mne,2010,3.03671
mne,2011,3.22004
mne,2012,3.3798
mne,2013,3.51602
mne,2014,3.62809
mne,2015,3.71679
mne,2016,3.90822
mne,2017,4.0724
mne,2018,4.1911
mne,2019,4.24497
mne,2020,4.23119
mng,1960,0.38607
mng,1961,0.42629
mng,1962,0.45534
mng,1963,0.47058
mng,1964,0.46908
mng,1965,0.4518
mng,1966,0.47669
mng,1967,0.49062
mng,1968,0.49517
mng,1969,0.49027
mng,1970,0.47568
mng,1971,0.51476
mng,1972,0.54237
mng,1973,0.55813
mng,1974,0.56419
mng,1975,0.56146
mng,1976,0.6031
mng,1977,0.63506
mng,1978,0.65206
mng,1979,0.64695
mng,1980,0.61944
mng,1981,0.63706
mng,1982,0.63503
mng,1983,0.62141
mng,1984,0.60503
mng,1985,0.58671
mng,1986,0.62801
mng,1987,0.66265
mng,1988,0.67932
mng,1989,0.66989
