geo,time,gc_xpn_comp_cn
afg,2006,26331224207.86
afg,2007,33218848621.98
afg,2008,47962990763.1604
afg,2009,63579897946.9927
afg,2010,85992779309.2457
afg,2011,111121830657.83099
afg,2012,125459289713.989
afg,2013,138204000000
afg,2014,149929495789.85501
afg,2015,152542429759.94299
afg,2016,161642607456.20999
afg,2017,171165920815
ago,1999,697819994.9
ago,2000,4795792535
ago,2001,18791423077
ago,2002,53070721404
ago,2003,126061000000
ago,2004,167407000000
ago,2005,244916000000
ago,2006,310041000000
ago,2007,364410000000
ago,2008,542953000000
ago,2009,664862000000
ago,2010,713857000000
ago,2011,877330000000
ago,2012,1030280000000
ago,2013,1154830000000
ago,2014,1318901939422.3999
ago,2015,1390010460029.38989
ago,2016,1396907217147.43994
ago,2017,1507072905711.21997
ago,2018,1538695826602.8501
ago,2019,1999140556461.42969
alb,1995,8206000000
alb,1996,9518736000
alb,1998,12316653000
alb,2002,46345230547.68
alb,2003,45557440000
alb,2004,49893913740
alb,2011,79629110000
alb,2012,82423280000
alb,2013,83479890000
alb,2014,84615310000
alb,2015,85802590000
alb,2016,81362230000
alb,2017,88027660000
alb,2018,89603060000
alb,2019,93528830000
are,1997,6458000000
are,1998,6695000000
are,1999,6922000000
are,2011,15761728475.91
are,2012,18168123029.86
are,2013,18519320611
are,2014,19762121291.63
are,2015,20683496009.38
are,2016,20393023866.58
are,2017,21467170810.87
are,2018,21859507917.95
are,2019,22534542664.08
arg,1990,1710700000
arg,1991,5121300000
arg,1992,5358300000
arg,1993,5669800000
arg,1994,6392400000
arg,1995,6901500000
arg,1996,6769200000
arg,1997,7216500000
arg,1998,6777300000
arg,1999,7158100000
arg,2000,7029900000
arg,2001,6501100000
arg,2002,6977800000
arg,2003,8702628374.31
arg,2004,9419941757.22
arg,2014,144827200000
arg,2015,196094000000
arg,2016,267819400000
arg,2017,330064800000
arg,2018,403685800000
arg,2019,552193278094.07996
arm,2004,55187793900
arm,2005,83239949000
arm,2006,97007012770
arm,2007,114673894000
arm,2008,158489469330
arm,2009,185910085190
arm,2010,187760953070
arm,2011,200809087130
arm,2012,203244000000
arm,2013,224353939166
arm,2014,250143233670
arm,2015,265502444990
arm,2016,270420951511.73199
arm,2017,273633751920.20001
arm,2018,275491882895
arm,2019,301264320629
aus,1990,1891000000
aus,1991,2089000000
aus,1992,2246000000
aus,1993,2472000000
aus,1994,2728000000
aus,1995,2857000000
aus,1996,2918000000
aus,1997,3832000000
aus,1998,3831000000
aus,1999,18488000000
aus,2000,17073000000
aus,2001,18393000000
aus,2002,19615000000
aus,2003,21423000000
aus,2004,23079000000
aus,2005,24117000000
aus,2006,25628000000
aus,2007,27915000000
aus,2008,30054000000
aus,2009,32848000000
aus,2010,35830000000
aus,2011,38798000000
aus,2012,41284000000
aus,2013,45674000000
aus,2014,44434000000
aus,2015,45343000000
aus,2016,47610000000
aus,2017,49819000000
aus,2018,49981000000
aus,2019,53661000000
aut,1972,3071153971.93375
aut,1973,2722324367.92802
aut,1974,3092955822.18411
aut,1975,3717942196.0277
aut,1976,4249907342.13644
aut,1977,4546412505.5413
aut,1978,5018785927.63239
aut,1979,5377789728.42162
aut,1980,5736793529.21085
aut,1981,6294920895.62001
aut,1982,6745492467.46074
aut,1983,7158274165.53418
aut,1984,7536172903.20705
aut,1985,8009999781.9815
aut,1986,8531790731.30673
aut,1987,8829749351.39495
aut,1988,8937305145.96339
aut,1989,9370435237.60383
aut,1990,4967914943.71489
aut,1991,5416306330.53058
aut,1992,5754235009.41113
aut,1993,6117599180.25043
aut,1994,6370500643.15458
aut,1995,9556280000
aut,1996,9723310000
aut,1997,9742130000
aut,1998,9986790000
aut,1999,10472520000
aut,2000,10625400000
aut,2001,10710340000
aut,2002,10770610000
aut,2003,11100580000
aut,2004,11581820000
aut,2005,12816110000
aut,2006,13407650000
aut,2007,13734510000
aut,2008,14358670000
aut,2009,14896380000
aut,2010,15100920000
aut,2011,15216520000
aut,2012,15688540000
aut,2013,15801000000
aut,2014,16141330000
aut,2015,16743830000
aut,2016,17247640000
aut,2017,17758640000
aut,2018,18312390000
aut,2019,18794630000
aze,1994,19096600
aze,1995,41986000
aze,1996,49812800
aze,1997,63301600
aze,1998,76610200
aze,2008,1357500000
aze,2009,1557200000
aze,2010,1587300000
aze,2011,1765800000
aze,2012,1704400000
aze,2013,1724200000
aze,2014,1946200000
aze,2015,1943600000
aze,2016,2218900000
aze,2017,2398264000
aze,2018,2801000000
aze,2019,3144500000
bdi,1981,5343000000
bdi,1991,14313000000
bdi,1992,15908000000
bdi,1993,17751000000
bdi,1994,18780000000
bdi,1995,17946000000
bdi,1996,22000000000
bel,1995,6725500000
bel,1996,6713800000
bel,1997,6875100000
bel,1998,7041300000
bel,1999,7346100000
bel,2000,7500800000
bel,2001,7800700000
bel,2002,7977100000
bel,2003,8187400000
bel,2004,8143300000
bel,2005,8578800000
bel,2006,8876500000
bel,2007,9170800000
bel,2008,9690500000
bel,2009,9938300000
bel,2010,10012200000
bel,2011,10318800000
bel,2012,10523200000
bel,2013,10721600000
bel,2014,11467300000
bel,2015,11097900000
bel,2016,11144800000
bel,2017,11278900000
bel,2018,11352400000
bel,2019,11466300000
ben,1977,12568000000
ben,1978,10156000000
ben,1979,15367000000
bfa,2002,103103513649
bfa,2003,112531201791
bfa,2004,123537950883.7
bfa,2005,141286490118
bfa,2006,159949051121
bfa,2007,187595715000
bfa,2008,198826233000
bfa,2009,228436133000
bfa,2010,245820000000
bfa,2011,281386000000
bfa,2012,332340000000
bfa,2013,355524000000
bfa,2014,437287416511
bfa,2015,468529629361
bfa,2016,554500000000
bfa,2017,618084868964
bfa,2018,704541516701
bfa,2019,840076827761
bgd,2001,62317780000
bgd,2002,65393940000
bgd,2003,69136780000
bgd,2004,74313640000
bgd,2005,80728856000
bgd,2006,95702595000
bgd,2007,118301777000
bgd,2008,122159283000
bgd,2009,131684642000
bgd,2010,157141528000
bgd,2011,196276200000
bgd,2012,207207800000
bgd,2013,219753200000
bgd,2014,268371100000
bgd,2015,294609000000
bgd,2016,410500000000
bgr,1990,788000
bgr,1991,2324000
bgr,1992,4957000
bgr,1993,7818000
bgr,1994,13623000
bgr,1995,36077000
bgr,1996,54744000
bgr,1997,645408000
bgr,1998,1524186000
bgr,1999,1634636000
bgr,2000,1951813000
bgr,2001,1919883000
bgr,2002,2175600000
bgr,2003,2513678000
bgr,2004,2774889000
bgr,2005,2912164000
bgr,2006,3201492000
bgr,2007,3820777000
bgr,2008,4545820000
bgr,2009,4792938000
bgr,2010,4727585000
bgr,2011,4839101000
bgr,2012,4878983000
bgr,2013,5229051000
bgr,2014,5482154000
bgr,2015,5707191000
bgr,2016,5590914000
bgr,2017,6178835000
bgr,2018,6631430000
bgr,2019,8102026000
bhr,1974,17300000
bhr,1975,24500000
bhr,1976,32000000
bhr,1977,46000000
bhr,1978,69400000
bhr,1979,85000000
bhr,1980,108500000
bhr,1981,126700000
bhr,1982,150700000
bhr,1983,173500000
bhr,1984,196900000
bhr,1985,206900000
bhr,1986,225100000
bhr,1987,184900000
bhr,1988,228100000
bhr,1989,230400000
bhr,1990,247200000
bhr,1991,271000000
bhr,1992,287000000
bhr,1993,284300000
bhr,1994,290400000
bhr,1995,331700000
bhr,1996,342100000
bhr,1997,362800000
bhr,1998,382100000
bhr,1999,391000000
bhr,2000,398700000
bhr,2001,416400000
bhr,2002,453600000
bhr,2003,558300000
bhr,2004,577700000
bhs,1990,289100000
bhs,1991,291900000
bhs,1992,295900000
bhs,1993,301500000
bhs,1994,321000000
bhs,1995,327200000
bhs,1996,333700000
bhs,1997,367000000
bhs,1998,383931000
bhs,1999,379684000
bhs,2000,352531000
bhs,2001,372200000
bhs,2002,400500000
bhs,2003,421300000
bhs,2004,450087000
bhs,2005,470102000
bhs,2006,513511000
bhs,2007,536662000
bhs,2008,552011000
bhs,2009,573101000
bhs,2010,746056127.23
bhs,2011,740464839.49
bhs,2012,776776977.79
bhs,2013,748144451.4
bhs,2014,791821309.59
bhs,2015,660104244.56
bhs,2016,685258101.83
bhs,2017,726409994
bhs,2018,728646000
bhs,2019,712242000
bih,2005,1608727736.8334
bih,2006,1962443400.71
bih,2007,2240032168.67
bih,2008,2662951255.92
bih,2009,2788329834.72
bih,2010,2803009436.55
bih,2011,2925313908
bih,2012,2932861331
bih,2013,2879255731
bih,2014,2869740690.72
bih,2015,2891173423.94
bih,2016,2877788731.83
bih,2017,2887699057.04
bih,2018,2990371749.78
bih,2019,3286068776.92
blr,1992,70
blr,1993,1490
blr,1994,18040
blr,1995,165770
blr,1996,528180
blr,1997,897900
blr,1998,1856610
blr,1999,7504640
blr,2000,24599000
blr,2001,56362000
blr,2002,88595000
blr,2003,125572300
blr,2004,194427500
blr,2005,264760800
blr,2006,327872800
blr,2007,379051780
blr,2008,446693500
blr,2009,477646300
blr,2010,614695288.2317
blr,2011,912740000
blr,2012,1738050000
blr,2013,2289460000
blr,2014,2644612070
blr,2015,3112366133.15
blr,2016,3278891337.31
blr,2017,4025156179
blr,2018,4980970377.5
blr,2019,5294783673.2
blz,1990,87718000
blz,1991,96112000
blz,1992,104619000
blz,1993,120573000
blz,1994,131858000
blz,1995,126989000
blz,1996,123123000
blz,1997,130509000
blz,1998,140301000
blz,1999,148691000
blz,2000,151698000
blz,2001,163577000
blz,2002,172856000
blz,2003,190726000
blz,2004,212643000
blz,2005,222884000
blz,2006,219464000
blz,2007,233920000
blz,2008,250104000
blz,2009,274032000
blz,2010,279053000
blz,2011,296421000
blz,2012,370798569.73173
blz,2013,388241161.81952
blz,2014,431838031.21578
blz,2015,484012854.60612
blz,2016,505050764.84
blz,2017,530418185.73
bol,1986,363900000
bol,1987,540400000
bol,1988,646500000
bol,1989,854000000
bol,1990,916600000
bol,1991,1174700000
bol,1992,1429800000
bol,1993,1680500000
bol,1994,2095200000
bol,1995,2306800000
bol,1996,1501000000
bol,1997,2094200000
bol,1998,2463400000
bol,1999,2591700000
bol,2000,3015800000
bol,2001,3441310000
bol,2002,4121891715.38
bol,2003,4238001704.47
bol,2004,4612000000
bol,2005,4654118653.63
bol,2006,4574939356.55
bol,2007,4991368000.24
bra,2010,162710584553.875
bra,2011,175125553756.30099
bra,2012,182426869017.95001
bra,2013,200711498969.17599
bra,2014,219310077988.703
bra,2015,241689572482.716
bra,2016,252084175058.392
bra,2017,277318010237.60303
bra,2018,290953164289.65302
bra,2019,305740330097.16302
brb,2003,782960000
brb,2004,738400000
brb,2005,701290311.56
brb,2006,721779284.2
brb,2007,809148389
brb,2008,832695164
brb,2009,882254887
brb,2010,885101599
brb,2011,893348945
brb,2012,906112984
brb,2013,895583521
brb,2014,826401715
brb,2015,809827419
brb,2016,807094913
btn,1982,81200000
btn,1983,80100000
btn,1984,91900000
btn,1988,364000000
btn,1989,474500000
btn,1990,516500000
btn,1991,530100000
btn,1992,512600000
btn,1993,506000000
btn,1994,512900000
btn,1995,613500000
btn,1996,672400000
btn,1997,906800000
btn,1998,1084853000
btn,1999,1229000000
btn,2000,1606100000
btn,2001,1722900000
btn,2002,1897119000
btn,2003,1947018000
btn,2004,2086774000
btn,2005,2652342000
btn,2006,3092793000
btn,2007,3595032000
btn,2008,3903150000
btn,2009,4991405000
btn,2010,5991062000
btn,2011,7040210000
btn,2012,7576637000
btn,2013,7953707000
btn,2014,8271318637
btn,2015,10038771000
btn,2016,10097720000
btn,2017,10047540825.83
btn,2018,10433970448.82
bwa,1990,547110000
bwa,1991,738900000
bwa,1992,908500000
bwa,1993,1133600000
bwa,1994,1082900000
bwa,1995,1224300000
bwa,1996,1444500000
bwa,2006,6777370000
bwa,2007,7990300000
bwa,2008,10066010000
bwa,2009,10682690000
bwa,2010,11898950000
bwa,2011,12940660000
bwa,2012,14547610000
bwa,2013,15338296666.6667
bwa,2014,16588660000
bwa,2015,18544010000
bwa,2016,19224440000
bwa,2017,20346681847
bwa,2018,22085070000
bwa,2019,26251930000
caf,2004,34659700000
caf,2008,38625726541
caf,2009,42243384339
caf,2010,42810146225
caf,2011,45990959872
caf,2012,51212645448
caf,2014,53784000000
caf,2015,56675601307
caf,2016,49182000000
caf,2017,50003000000
caf,2018,61336000000
can,1990,17611000000
can,1991,18592000000
can,1992,18967000000
can,1993,18647000000
can,1994,18607000000
can,1995,18675000000
can,1996,17738000000
can,1997,17184000000
can,1998,17444000000
can,1999,18400000000
can,2000,21526000000
can,2001,20979000000
can,2002,23208000000
can,2003,24595000000
can,2004,25156000000
can,2005,27102000000
can,2006,28404000000
can,2007,29772000000
can,2008,31984000000
can,2009,35037000000
can,2010,35643000000
can,2011,37416000000
can,2012,36899000000
can,2013,38958000000
can,2014,37926000000
can,2015,36443000000
can,2016,36919000000
can,2017,40901000000
can,2018,42571000000
can,2019,44018000000
che,1972,1358000000
che,1973,1545000000
che,1974,1728000000
che,1975,1861000000
che,1976,1951000000
che,1977,1944000000
che,1978,2009000000
che,1979,2120000000
che,1980,2207000000
che,1981,2393000000
che,1982,2579000000
che,1983,2709000000
che,1984,2837000000
che,1990,3837964328.89
che,1991,4149924689.46
che,1992,4614370011.22
che,1993,4743697634.88
che,1994,4830677234.01
che,1995,4785687996.06
che,1996,4867743162.2
che,1997,4744849503.18
che,1998,4731007656.96
che,1999,4773425212.14
che,2000,5130559750.94
che,2001,5437274784.13
che,2002,5717188253.62
che,2003,5864686769.24
che,2004,6008746176.06
che,2005,5967501659.76
che,2006,5987397868.2
che,2007,6280400920.34
che,2008,6424059158.95
che,2009,6864225705.45
che,2010,7096645314.27
che,2011,7184377869.22
che,2012,7384495245.92
che,2013,7633620060.74
che,2014,7869010435.87
che,2015,8050654362.3
che,2016,8106005244.14
che,2017,8245324830.45
che,2018,8299967741.81
che,2019,8572781862.25
chl,1990,336250000000
chl,1991,449190000000
chl,1992,570550000000
chl,1993,713290000000
chl,1994,854240000000
chl,1995,1000250000000
chl,1996,1159290000000
chl,1997,1324960000000
chl,1998,1490980000000
chl,1999,1645350000000
chl,2000,1778490000000
chl,2001,1891950000000
chl,2002,2011290000000
chl,2003,2130600000000
chl,2004,2301580000000
chl,2005,2518000000000
chl,2006,2760000000000
chl,2007,3107938000000
chl,2008,3544890000000
chl,2009,4210411173603.8999
chl,2010,4659699180680
chl,2011,4946910000000
chl,2012,5409666000000
chl,2013,5894240000000
chl,2014,6510956126778.23047
chl,2015,7208769519465.83008
chl,2016,7926170619000
chl,2017,8577014000000
chl,2018,9241577374331.33008
chl,2019,9802988358980
civ,1995,572100000000
civ,2001,484078000000
civ,2002,523528000000
civ,2003,539400000000
civ,2004,545800000000
civ,2005,563400000000
civ,2006,589400000000
civ,2007,640400000000
civ,2008,711700000000
civ,2009,745000000000
civ,2010,800475000000
civ,2011,719800000000
civ,2012,934674000000
civ,2013,1038900000000
civ,2014,1183300000000
civ,2015,1217083000000
civ,2016,1279169000000
civ,2017,1382379040506
civ,2018,1483784687729
civ,2019,1560900000000
cmr,1990,271440000000
cmr,1991,283630000000
cmr,1992,282340000000
cmr,1993,274910000000
cmr,1994,212760000000
cmr,1995,194310000000
cmr,1998,259200000000
cmr,1999,274700000000
cmr,2012,706124000000
cmr,2013,790080000000
cmr,2014,851600000000
cmr,2015,910700000000
cmr,2016,942200000000
cmr,2017,967900000000
cmr,2018,1008006651195.5
cod,1972,0.00056
cod,1973,0.00057
cod,1974,0.00072
cod,1975,0.00083
cod,1976,0.00112
cod,1977,0.00154
cod,1978,0.00216
cod,1979,0.00416
cod,1980,0.00697
cod,1981,0.00858
cod,1982,0.00972
cod,1988,0.19849
cod,1989,0.37177
cog,2001,118100000000
cog,2002,120400000000
cog,2003,120200000000
cog,2004,119424814183
cog,2005,127457813807
cog,2006,130700000000
cog,2007,137701000000
cog,2008,233776000000
cog,2009,168182000000
cog,2010,172223000000
cog,2011,197731585286
cog,2012,237080907504
cog,2013,264353590513
cog,2014,307848079819
cog,2015,339824031375
cog,2016,332590600000
cog,2017,372998002612
cog,2018,347179738033
col,1998,11769749961261.80078
col,1999,14157589285839
col,2000,15892459742802.80078
col,2003,15181793127000
col,2008,21494836000000
col,2009,23283465000000
col,2010,25378354000000
col,2011,34529998000000
col,2012,18771033000000
col,2013,18608613000000
col,2014,22115780231000
col,2015,24039107378000
col,2016,26478741976000
col,2017,28817876146649.80078
col,2018,35163856382945.39844
col,2019,32619189627717.30078
cpv,2005,10988777825.1846
cpv,2006,11656809927.7841
cpv,2007,12282986004
cpv,2008,12649314568.4
cpv,2009,14531615681.4353
cpv,2010,15235488138
cpv,2011,16058311221.2725
cpv,2012,16319525018.026
cpv,2013,16837843126.55
cpv,2014,17582669962.1647
cpv,2015,17947309052.28
cpv,2016,18827694931.39009
cpv,2017,19354420962.0701
cri,1973,880000000
cri,1974,1080000000
cri,1976,1870000000
cri,1977,2170000000
cri,1978,3090000000
cri,1979,3740000000
cri,1980,4600000000
cri,1981,5450000000
cri,1982,7720000000
cri,1983,11220000000
cri,1984,12800000000
cri,1985,15390000000
cri,1986,19640000000
cri,1987,27990000000
cri,1988,36060000000
cri,1989,47130000000
cri,1990,57460000000
cri,1991,70900000000
cri,1992,86750000000
cri,1993,107960000000
cri,1994,135390000000
cri,1995,171480000000
cri,1996,201940000000
cri,1997,234550000000
cri,1998,284870000000
cri,1999,351460000000
cri,2000,406430000000
cri,2001,468500000000
cri,2002,599860000000
cri,2003,697100000000
cri,2004,781860000000
cri,2005,898179000000
cri,2006,1052500000000
cri,2007,1223300000000
cri,2008,1543954401428.27002
cri,2009,1987816306115.15991
cri,2010,2432053805082.33008
cri,2011,2697529993335.24023
cri,2012,2937128082319.29004
cri,2013,3208730000000
cri,2014,3460794401569.79004
cri,2015,3740282800947.0498
cri,2016,3929476277789.06006
cri,2017,4093495244339.64941
cri,2018,4310158225845.62939
cri,2019,4458789922819.36914
cyp,1972,35590168.02387
cyp,1973,43432648.63978
cyp,1974,49942420.13143
cyp,1975,53291278.95652
cyp,1976,57238148.2861
cyp,1977,64602220.49843
cyp,1978,77416731.30875
cyp,1979,99218485.70071
cyp,1980,124112808.70156
cyp,1981,153227377.26261
cyp,1982,183059558.42904
cyp,1983,210482611.56313
cyp,1984,228645044.88496
cyp,1985,250105078.98864
cyp,1986,268575060.56992
cyp,1987,299910811.00476
cyp,1988,321165812.93548
cyp,1989,346863178.61378
cyp,1990,675004912.69901
cyp,1991,744046804.34044
cyp,1992,813205468.73729
cyp,1993,894771238.3974
cyp,1994,1034402260.68956
cyp,1995,1453336386.03458
cyp,1996,1594296004.94811
cyp,1997,1728421218.09614
cyp,1998,1836063108.90284
cyp,1999,1968138000.32122
cyp,2000,2152837816.13398
cyp,2001,2258771105.4993
cyp,2002,2430998130.79002
cyp,2003,2948875227.67114
cyp,2004,3067964748.13506
cyp,2005,3247880479.91197
cyp,2006,3500924353.37978
cyp,2007,3751576184.82967
cyp,2008,4064250248.60151
cyp,2009,2600600000
cyp,2010,2627200000
cyp,2011,2732900000
cyp,2012,2703500000
cyp,2013,2461500000
cyp,2014,2204800000
cyp,2015,2123652661.56653
cyp,2016,2113172404.81359
cyp,2017,2203476983.89012
cyp,2018,2318353036.05584
cyp,2019,2565050007.71724
cze,1993,30381000000
cze,1994,41445000000
cze,1995,70942000000
cze,1996,86234000000
cze,1997,92184000000
cze,1998,90825000000
cze,1999,104709000000
cze,2000,103104000000
cze,2001,123337000000
cze,2002,137497000000
cze,2003,124092000000
cze,2004,127248000000
cze,2005,137792000000
cze,2006,146872000000
cze,2007,156337000000
cze,2008,163074000000
cze,2009,171963000000
cze,2010,169413000000
cze,2011,162021000000
cze,2012,167539000000
cze,2013,169760000000
cze,2014,175358000000
cze,2015,184272000000
cze,2016,195380000000
cze,2017,214914000000
cze,2018,239014000000
cze,2019,259121000000
deu,1972,11846632887.3164
deu,1973,13431637719.0247
deu,1974,15359208111.1344
deu,1975,16386904792.3388
deu,1976,16928874186.4068
deu,1977,17752054115.1327
deu,1978,18611024475.5424
deu,1979,19562027374.5673
deu,1980,21177709719.1474
deu,1981,22450826503.326
deu,1982,22905876277.5906
deu,1983,23514313616.2141
deu,1984,23836427501.36769
deu,1985,24674946186.5295
deu,1986,25692417030.11
deu,1987,26679210360.8187
deu,1988,27328551049.9379
deu,1989,28207973085.5954
deu,1990,29644703271.75669
deu,1991,31679000000
deu,1992,34192000000
deu,1993,35128000000
deu,1994,35717000000
deu,1995,35460140643.1953
deu,1996,36298766883.9137
deu,1997,36215157601.0262
deu,1998,36423596782.6841
deu,1999,37411275113.982
deu,2000,37486932383.7429
deu,2001,37808555861.2711
deu,2002,38704729695.362
deu,2003,39095775139.1758
deu,2004,38742490845.8895
deu,2005,38995435803.6856
deu,2006,39266966034.7468
deu,2007,39506072889.1419
deu,2008,41107446845.95689
deu,2009,43091292021.3872
deu,2010,44389859578.5201
deu,2011,44798143878.5441
deu,2012,45578661665.8247
deu,2013,46679938142.5357
deu,2014,47739974216.8893
deu,2015,49087068846.2202
deu,2016,50565757648.9497
deu,2017,52861339213.41231
deu,2018,54730132656.5543
deu,2019,57268885453.0572
dnk,1972,9719000000
dnk,1973,10613000000
dnk,1974,12721000000
dnk,1975,14763000000
dnk,1976,15184000000
dnk,1977,16330000000
dnk,1978,17766000000
dnk,1979,19477000000
dnk,1980,19881000000
dnk,1981,22839000000
dnk,1982,26227000000
dnk,1983,28479000000
dnk,1984,29850000000
dnk,1985,31134000000
dnk,1986,31324000000
dnk,1987,33939000000
dnk,1988,37255000000
dnk,1989,38699000000
dnk,1990,39261000000
dnk,1991,39180000000
dnk,1992,40554000000
dnk,1993,43131000000
dnk,1994,45782000000
dnk,1995,45210000000
dnk,1996,46097000000
dnk,1997,46944000000
dnk,1998,48664000000
dnk,1999,52547000000
dnk,2000,53223000000
dnk,2001,55202000000
dnk,2002,57850000000
dnk,2003,58037000000
dnk,2004,59337000000
dnk,2005,59228000000
dnk,2006,61624000000
dnk,2007,71642000000
dnk,2008,75749000000
dnk,2009,80454000000
dnk,2010,84535000000
dnk,2011,84619000000
dnk,2012,86215000000
dnk,2013,87361000000
dnk,2014,87996000000
dnk,2015,89174000000
dnk,2016,89351000000
dnk,2017,89888000000
dnk,2018,93575000000
dnk,2019,96320000000
dom,1972,141800000
dom,1973,150000000
dom,1974,168000000
dom,1975,186800000
dom,1976,202400000
dom,1977,212300000
dom,1978,256500000
dom,1979,367400000
dom,1980,442300000
dom,1981,482300000
dom,1982,508800000
dom,1983,525600000
dom,1984,599100000
dom,1985,736600000
dom,1986,835900000
dom,1987,813300000
dom,1988,1178300000
dom,1989,1483600000
dom,1990,2004100000
dom,1991,2649700000
dom,1992,3488000000
dom,1993,4438500000
dom,1994,5306700000
dom,1995,6817700000
dom,1996,7775100000
dom,1997,12461300000
dom,1998,15055600000
dom,1999,16691700000
dom,2000,21369500000
dom,2001,25115871824.24
dom,2002,28754052340.56
dom,2003,30408915181.49
dom,2004,35208020310.65
dom,2005,50722089638.8391
dom,2006,57343170185.6073
dom,2007,68281794415.1555
dom,2008,80119860459.9005
dom,2009,93507187741.1804
dom,2010,104843334557.401
dom,2011,113923720965.61099
dom,2012,120914516967
dom,2013,153779959198.59799
dom,2014,167808183793.26401
dom,2015,187773348094.836
dom,2016,209547594396.246
dom,2017,231116277478.82999
dom,2018,260934868943.03201
dom,2019,283261707204.57001
egy,1975,524000000
egy,1976,640000000
egy,1977,792000000
egy,1978,904000000
egy,1979,993000000
egy,1981,1468000000
egy,1982,2012000000
egy,1983,2236000000
egy,1984,2657000000
egy,1985,3204000000
egy,1986,3497000000
egy,1987,3729000000
egy,1988,4624000000
egy,1989,5298000000
egy,1990,6135000000
egy,1991,7198000000
egy,1992,8471000000
egy,1993,9900000000
egy,1994,11212000000
egy,1995,12640000000
egy,1996,14049000000
egy,1997,15373000000
egy,2002,30817000000
egy,2003,34151000000
egy,2004,37631000000
egy,2005,42012000000
egy,2006,47257100000
egy,2007,52745700000
egy,2008,63531020000
egy,2009,76967300000
egy,2010,86377000000
egy,2011,97398100000
egy,2012,124457000000
egy,2013,145064000000
egy,2014,180829000000
egy,2015,200933000000
esp,1972,1183993845.63605
esp,1973,1428004760.01587
esp,1974,1765773562.67955
esp,1975,2190088108.3745
esp,1976,2825958914.81254
esp,1977,3954058634.7409
esp,1978,5067133052.05967
esp,1979,6325051386.53492
esp,1980,7729015662.37544
esp,1981,8483285853.37709
esp,1982,9674491844.26574
esp,1983,10615075787.6264
esp,1984,11360330797.0623
esp,1985,10286322166.5284
esp,1986,11013546812.8328
esp,1987,14093733847.7997
esp,1988,15669587585.494
esp,1989,17740675297.2005
esp,1990,13739136706.2133
esp,1991,14493406897.2149
esp,1992,15591456011.9241
esp,1993,16853581431.13
esp,1994,16228528842.5709
esp,2017,24788000000
esp,2018,25421000000
esp,2019,26507000000
est,1991,129484.95255
est,1995,209201573.17326
est,1996,254410843.58837
est,1997,300915892.42054
est,1998,351759323.18565
est,1999,437066838.28692
est,2000,463877542.32537
est,2001,404492008.91809
est,2002,453121713.33749
est,2003,510452284.75228
est,2004,558163708.94574
est,2005,624602731.39893
est,2006,709692887.51512
est,2007,883149742.74055
est,2008,1050835480.11148
est,2009,1028984409.43429
est,2010,1005232280.96536
est,2011,1040693764.9232
est,2012,1081446473.27564
est,2013,1155466885.63071
est,2014,1256159501.38262
est,2015,1359509802.34236
est,2016,1443262242.65749
est,2017,1536267729.94108
est,2018,1660914726.2933
est,2019,1808896673.31399
eth,1990,1950500000
eth,1991,2097300000
eth,1992,1494200000
eth,1993,1869900000
eth,1994,2052200000
eth,1995,2256400000
eth,1996,2463400000
eth,1997,2200100000
eth,1998,2211800000
eth,1999,2284900000
eth,2001,2315900000
eth,2002,1859900000
eth,2003,1978200000
eth,2004,1941400000
eth,2005,1966800000
eth,2006,2699100000
eth,2007,3662400000
eth,2008,5108200000
eth,2009,6149200000
eth,2010,6978600000
eth,2011,6978600000
eth,2012,6493900000
eth,2013,8267824540.32
eth,2014,10000942191.16
eth,2015,14555180519.69
eth,2016,16628232475.46
eth,2017,22872486912.6
eth,2018,27999508472.94
eth,2019,31569178386.8
fin,1972,318547932.7181
fin,1973,364463236.64209
fin,1974,454948341.07839
fin,1975,582602977.26267
fin,1976,680151974.61035
fin,1977,731953855.9605
fin,1978,794183388.75126
fin,1979,895264332.55462
fin,1980,1014845948.26876
fin,1981,1174792666.33365
fin,1982,1360976700.92655
fin,1983,1457180194.86253
fin,1984,1591730536.03174
fin,1985,1734522085.59756
fin,1986,1834257525.98924
fin,1987,2059292971.59474
fin,1988,2330411909.0507
fin,1989,2496245204.54175
fin,1990,2614144940.99127
fin,1991,2790574075.84939
fin,1992,2780987364.04108
fin,1993,2674524406.59095
fin,1994,2608931115.27096
fin,1995,3904213360.69921
fin,1996,3897798222.21917
fin,1997,3878298998.79538
fin,1998,4135696840.48983
fin,1999,4247510159.33135
fin,2000,4395718944.83548
fin,2001,4499724714.71066
fin,2002,4704972745.02736
fin,2003,4948997991.4797
fin,2004,5082582069.56624
fin,2005,5268425274.13588
fin,2006,5368115609.58544
fin,2007,5521133498.83
fin,2008,5864278341.15449
fin,2009,6120671938.97927
fin,2010,6169443936.92658
fin,2011,6277035058.04094
fin,2012,6442743764.9187
fin,2013,6740603202.52847
fin,2014,6767878753.81225
fin,2015,6733704701.53361
fin,2016,6518213710.98413
fin,2017,6378990533.60388
fin,2018,6751193831.29681
fin,2019,7126160590.5573
fji,1990,303730000
fji,1991,256100000
fji,1992,283840000
fji,1993,317220000
fji,1994,338050000
fji,1995,342140000
fji,1996,324900000
fji,2004,519260000
fji,2005,525260000
fji,2006,632481493
fji,2010,550919359.85
fji,2011,552857075.76
fji,2012,585063656.4
fji,2013,606326700.91
fji,2014,746071815.43
fji,2015,806254679.19
fji,2016,825947008.24
