geo,time,iq_sci_ovrl
mdg,2017,56.66667
mdg,2018,47.7778
mdg,2019,55.5556
mdg,2020,54.4445
mdv,2005,71.11111
mdv,2006,71.11111
mdv,2007,64.44444
mdv,2008,68.88889
mdv,2009,61.11111
mdv,2010,65.55556
mdv,2011,66.66667
mdv,2012,71.11111
mdv,2013,68.88889
mdv,2014,66.66667
mdv,2015,55.55553
mdv,2016,50
mdv,2017,52.2222
mdv,2018,63.3333
mdv,2019,64.44443
mdv,2020,63.33333
mex,2004,74.44444
mex,2005,72.22222
mex,2006,68.88889
mex,2007,70
mex,2008,76.66667
mex,2009,80
mex,2010,85.55556
mex,2011,88.88889
mex,2012,87.77778
mex,2013,87.77778
mex,2014,85.55556
mex,2015,92.22223
mex,2016,98.8889
mex,2017,93.33337
mex,2018,90
mex,2019,93.33333
mex,2020,80
mhl,2005,32.22222
mhl,2006,32.22222
mhl,2007,36.66667
mhl,2008,41.11111
mhl,2009,41.11111
mhl,2010,41.11111
mhl,2011,46.66667
mhl,2012,53.33333
mhl,2013,53.33333
mhl,2014,46.66667
mhl,2015,37.77777
mhl,2016,28.8889
mhl,2017,32.2222
mhl,2018,32.2222
mhl,2019,32.2222
mhl,2020,35.55553
mkd,2004,76.66667
mkd,2005,77.77778
mkd,2006,74.44444
mkd,2007,74.44444
mkd,2008,81.11111
mkd,2009,75.55556
mkd,2010,78.88889
mkd,2011,78.88889
mkd,2012,80
mkd,2013,80
mkd,2014,84.44444
mkd,2015,83.33333
mkd,2016,81.1111
mkd,2017,81.11113
mkd,2018,86.6667
mkd,2019,82.22223
mkd,2020,72.22223
mli,2004,55.55556
mli,2005,57.77778
mli,2006,68.88889
mli,2007,67.77778
mli,2008,61.11111
mli,2009,63.33333
mli,2010,63.33333
mli,2011,63.33333
mli,2012,66.66667
mli,2013,67.77778
mli,2014,66.66667
mli,2015,65.55557
mli,2016,65.55557
mli,2017,65.55557
mli,2018,57.7778
mli,2019,67.7778
mli,2020,60
mmr,2004,60
mmr,2005,62.22222
mmr,2006,61.11111
mmr,2007,57.77778
mmr,2008,57.77778
mmr,2009,48.88889
mmr,2010,52.22222
mmr,2011,51.11111
mmr,2012,48.88889
mmr,2013,50
mmr,2014,46.66667
mmr,2015,55.55553
mmr,2016,55.55553
mmr,2017,64.4444
mmr,2018,65.55553
mmr,2019,74.44447
mmr,2020,74.44447
mne,2004,53.33333
mne,2005,52.22333
mne,2006,53.33333
mne,2007,57.77778
mne,2008,60
mne,2009,56.66667
mne,2010,57.77778
mne,2011,67.77778
mne,2012,67.77778
mne,2013,72.22222
mne,2014,75.55556
mne,2015,72.22223
mne,2016,72.22223
mne,2017,76.6667
mne,2018,76.6667
mne,2019,85.55557
mne,2020,85.55557
mng,2004,72.22222
mng,2005,78.88889
mng,2006,78.88889
mng,2007,80
mng,2008,80
mng,2009,75.55556
mng,2010,74.44444
mng,2011,77.77778
mng,2012,77.77778
mng,2013,83.33333
mng,2014,83.33333
mng,2015,74.44443
mng,2016,82.2222
mng,2017,78.88887
mng,2018,81.1111
mng,2019,91.11113
mng,2020,92.22223
moz,2004,67.77778
moz,2005,70
moz,2006,70
moz,2007,68.88889
moz,2008,68.88889
moz,2009,72.22222
moz,2010,72.22222
moz,2011,72.22222
moz,2012,77.77778
moz,2013,77.77778
moz,2014,74.44444
moz,2015,72.22223
moz,2016,71.1111
moz,2017,68.8889
moz,2018,64.4445
moz,2019,64.4445
moz,2020,62.22227
mrt,2004,55.55556
mrt,2005,54.44444
mrt,2006,61.11111
mrt,2007,61.11111
mrt,2008,57.77778
mrt,2009,65.55556
mrt,2010,62.22222
mrt,2011,63.33333
mrt,2012,56.66667
mrt,2013,60
mrt,2014,58.88889
mrt,2015,66.6667
mrt,2016,58.88893
mrt,2017,56.6667
mrt,2018,61.11113
mrt,2019,54.44447
mrt,2020,61.11113
mus,2004,70
mus,2005,67.77778
mus,2006,67.77778
mus,2007,67.77778
mus,2008,71.11111
mus,2009,70
mus,2010,70
mus,2011,73.33333
mus,2012,80
mus,2013,75.55556
mus,2014,85.55556
mus,2015,93.33337
mus,2016,91.11113
mus,2017,85.55557
mus,2018,82.22223
mus,2019,85.55557
mus,2020,85.55557
mwi,2004,67.77778
mwi,2005,64.44444
mwi,2006,67.77778
mwi,2007,75.55556
mwi,2008,73.33333
mwi,2009,73.33333
mwi,2010,78.88889
mwi,2011,77.77778
mwi,2012,74.44444
mwi,2013,78.88889
mwi,2014,75.55556
mwi,2015,75.55557
mwi,2016,74.44447
mwi,2017,77.7778
mwi,2018,77.7778
mwi,2019,73.33333
mwi,2020,70
mys,2004,75.55556
mys,2005,78.88889
mys,2006,84.44444
mys,2007,81.11111
mys,2008,80
mys,2009,84.44444
mys,2010,80
mys,2011,76.66667
mys,2012,70
mys,2013,71.11111
mys,2014,74.44444
mys,2015,74.44443
mys,2016,77.77777
mys,2017,81.1111
mys,2018,78.8889
mys,2019,78.8889
mys,2020,76.6667
nam,2004,58.88889
nam,2005,58.88889
nam,2006,56.66667
nam,2007,58.88889
nam,2008,56.66667
nam,2009,50
nam,2010,52.22222
nam,2011,57.77778
nam,2012,56.66667
nam,2013,54.44444
nam,2014,48.88889
nam,2015,47.7778
nam,2016,58.88893
nam,2017,56.66667
nam,2018,53.33337
nam,2019,50.00003
nam,2020,51.11113
ner,2004,64.44444
ner,2005,65.55556
ner,2006,68.88889
ner,2007,68.88889
ner,2008,61.11111
ner,2009,62.22222
ner,2010,67.77778
ner,2011,71.11111
ner,2012,70
ner,2013,72.22222
ner,2014,67.77778
ner,2015,71.11113
ner,2016,71.11113
ner,2017,72.22223
ner,2018,67.7778
ner,2019,67.7778
ner,2020,68.8889
nga,2004,44.44444
nga,2005,50
nga,2006,47.77778
nga,2007,60
nga,2008,67.77778
nga,2009,66.66667
nga,2010,68.88889
nga,2011,73.33333
nga,2012,74.44444
nga,2013,72.22222
nga,2014,72.22222
nga,2015,71.1111
nga,2016,67.77777
nga,2017,63.33333
nga,2018,63.33333
nga,2019,56.66667
nga,2020,53.33333
nic,2004,78.88889
nic,2005,83.33333
nic,2006,76.66667
nic,2007,76.66667
nic,2008,70
nic,2009,72.22222
nic,2010,75.55556
nic,2011,71.11111
nic,2012,68.88889
nic,2013,65.55556
nic,2014,65.55556
nic,2015,70
nic,2016,70
nic,2017,68.8889
nic,2018,58.8889
nic,2019,51.11113
nic,2020,46.66667
npl,2004,72.22222
npl,2005,75.55556
npl,2006,80
npl,2007,74.44444
npl,2008,67.77778
npl,2009,67.77778
npl,2010,64.44444
npl,2011,63.33333
npl,2012,66.66667
npl,2013,61.11111
npl,2014,65.55556
npl,2015,72.22223
npl,2016,70.00003
npl,2017,73.33333
npl,2018,74.44443
npl,2019,74.44443
npl,2020,72.22223
nru,2017,16.66667
nru,2018,20
nru,2019,16.66667
nru,2020,37.77773
pak,2004,73.33333
pak,2005,80
pak,2006,81.11111
pak,2007,85.55556
pak,2008,84.44444
pak,2009,83.33333
pak,2010,76.66667
pak,2011,74.44444
pak,2012,71.11111
pak,2013,67.77778
pak,2014,74.44444
pak,2015,75.55557
pak,2016,75.55557
pak,2017,75.55557
pak,2018,74.44447
pak,2019,71.11113
pak,2020,72.22223
pan,2004,75.55556
pan,2005,75.55556
pan,2006,75.55556
pan,2007,76.66667
pan,2008,73.33333
pan,2009,76.66667
pan,2010,78.88889
pan,2011,74.44444
pan,2012,75.55556
pan,2013,75.55556
pan,2014,82.22222
pan,2015,78.8889
pan,2016,73.33337
pan,2017,68.8889
pan,2018,68.8889
pan,2019,73.33333
pan,2020,61.1111
per,2004,93.33333
per,2005,84.44444
per,2006,80
per,2007,78.88889
per,2008,80
per,2009,81.11111
per,2010,81.11111
per,2011,81.11111
per,2012,83.33333
per,2013,88.88889
per,2014,98.88889
per,2015,93.33333
per,2016,93.33333
per,2017,90
per,2018,83.33333
per,2019,80
per,2020,80
phl,2004,81.11111
phl,2005,86.66667
phl,2006,83.33333
phl,2007,88.88889
phl,2008,92.22222
phl,2009,92.22222
phl,2010,88.88889
phl,2011,88.88889
phl,2012,83.33333
phl,2013,84.44444
phl,2014,77.77778
phl,2015,82.2222
phl,2016,82.2222
phl,2017,82.2222
phl,2018,81.11113
phl,2019,81.11113
phl,2020,82.22223
plw,2005,36.66667
plw,2006,37.77778
plw,2007,34.44444
plw,2008,34.44444
plw,2009,34.44444
plw,2010,34.44444
plw,2011,30
plw,2012,33.33333
plw,2013,33.33333
plw,2014,36.66667
plw,2015,42.2222
plw,2016,48.88887
plw,2017,45.55553
plw,2018,48.88887
plw,2019,48.88887
plw,2020,48.88887
png,2004,46.66667
png,2005,48.88889
png,2006,52.22222
png,2007,47.77778
png,2008,44.44444
png,2009,48.88889
png,2010,41.11111
png,2011,37.77778
png,2012,37.77778
png,2013,37.77778
png,2014,46.66667
png,2015,45.55557
png,2016,50
png,2017,43.33333
png,2018,53.3333
png,2019,52.22217
png,2020,52.22217
pol,2004,83.33333
pol,2005,86.66667
pol,2006,86.66667
pol,2007,86.66667
pol,2008,86.66667
pol,2009,86.66667
pol,2010,85.55556
pol,2011,82.22222
pol,2012,82.22222
pol,2013,84.44444
pol,2014,78.88889
pol,2015,85.55557
pol,2016,77.7778
pol,2017,77.7778
pol,2018,82.22223
pol,2019,82.22223
pol,2020,78.8889
pry,2004,58.88889
pry,2005,62.22222
pry,2006,62.22222
pry,2007,65.55556
pry,2008,66.66667
pry,2009,71.11111
pry,2010,70
pry,2011,70
pry,2012,70
pry,2013,71.11111
pry,2014,71.11111
pry,2015,72.22223
pry,2016,70.00003
pry,2017,67.77777
pry,2018,64.44443
pry,2019,65.55557
pry,2020,65.55557
pse,2009,40
pse,2010,42.22222
pse,2011,67.77778
pse,2012,74.44444
pse,2013,83.33333
pse,2014,82.22222
pse,2015,80
pse,2016,70
pse,2017,80
pse,2018,73.33333
pse,2019,76.66667
pse,2020,77.7778
rou,2004,88.88889
rou,2005,93.33333
rou,2006,96.66667
rou,2007,96.66667
rou,2008,96.66667
rou,2009,95.55556
rou,2010,95.55556
rou,2011,95.55556
rou,2012,92.22222
rou,2013,86.66667
rou,2014,87.77778
rou,2015,82.22223
rou,2016,77.7778
rou,2017,81.11113
rou,2018,81.11113
rou,2019,78.88887
rou,2020,84.44447
rus,2004,75.55556
rus,2005,87.77778
rus,2006,76.66667
rus,2007,83.33333
rus,2008,83.33333
rus,2009,84.44444
rus,2010,87.77778
rus,2011,90
rus,2012,82.22222
rus,2013,82.22222
rus,2014,84.44444
rus,2015,81.11113
rus,2016,81.11113
rus,2017,83.33333
rus,2018,83.33333
rus,2019,82.22223
rus,2020,82.22223
rwa,2004,61.11111
rwa,2005,63.33333
rwa,2006,64.44444
rwa,2007,66.66667
rwa,2008,66.66667
rwa,2009,74.44444
rwa,2010,67.77778
rwa,2011,67.77778
rwa,2012,76.66667
rwa,2013,73.33333
rwa,2014,78.88889
rwa,2015,73.33337
rwa,2016,70.00003
rwa,2017,77.7778
rwa,2018,65.55557
rwa,2019,65.55557
rwa,2020,73.33333
sdn,2004,35.55556
sdn,2005,31.11111
sdn,2006,33.33333
sdn,2007,36.66667
sdn,2008,35.55556
sdn,2009,42.22222
sdn,2010,44.44444
sdn,2011,44.44444
sdn,2012,43.33333
sdn,2013,40
sdn,2014,43.33333
sdn,2015,51.1111
sdn,2016,63.33337
sdn,2017,66.66667
sdn,2018,71.1111
sdn,2019,71.1111
sdn,2020,54.4445
sen,2004,78.88889
sen,2005,76.66667
sen,2006,73.33333
sen,2007,77.77778
sen,2008,72.22222
sen,2009,70
sen,2010,73.33333
sen,2011,66.66667
sen,2012,63.33333
sen,2013,71.11111
sen,2014,73.33333
sen,2015,75.55557
sen,2016,75.55557
sen,2017,76.66667
sen,2018,81.11113
sen,2019,80
sen,2020,66.66663
slb,2005,31.11111
slb,2006,31.11111
slb,2007,31.11111
slb,2008,30
slb,2009,33.33333
slb,2010,40
slb,2011,42.22222
slb,2012,42.22222
slb,2013,50
slb,2014,53.33333
slb,2015,48.88887
slb,2016,48.88887
slb,2017,52.2222
slb,2018,54.44447
slb,2019,48.8889
slb,2020,55.55557
sle,2004,30
sle,2005,40
sle,2006,43.33333
sle,2007,47.77778
sle,2008,46.66667
sle,2009,52.22222
sle,2010,52.22222
sle,2011,48.88889
sle,2012,54.44444
sle,2013,58.88889
sle,2014,58.88889
sle,2015,63.33337
sle,2016,63.33337
sle,2017,58.8889
sle,2018,55.55557
sle,2019,55.55557
sle,2020,60.00003
slv,2004,74.44444
slv,2005,74.44444
slv,2006,74.44444
slv,2007,74.44444
slv,2008,77.77778
slv,2009,84.44444
slv,2010,91.11111
slv,2011,87.77778
slv,2012,91.11111
slv,2013,91.11111
slv,2014,91.11111
slv,2015,91.11113
slv,2016,92.22223
slv,2017,92.22223
slv,2018,85.55557
slv,2019,88.8889
slv,2020,82.22223
som,2004,22.22222
som,2005,22.22222
som,2006,23.33333
som,2007,26.66667
som,2008,23.33333
som,2009,24.44444
som,2010,26.66667
som,2011,23.33333
som,2012,26.66667
som,2013,24.44444
som,2014,20
som,2015,20
som,2016,20
som,2017,23.33333
som,2018,26.66667
som,2019,26.66667
som,2020,34.44443
srb,2004,53.33333
srb,2005,62.22
srb,2006,64.44333
srb,2007,68.88667
srb,2008,68.88667
srb,2009,75.55333
srb,2010,75.55333
srb,2011,83.33333
srb,2012,83.33333
srb,2013,91.11111
srb,2014,92.33333
srb,2015,90
srb,2016,90
srb,2017,93.33333
srb,2018,86.66667
srb,2019,88.8889
srb,2020,88.8889
ssd,2013,26.11111
ssd,2014,29.44444
ssd,2015,34.44447
ssd,2016,37.7778
ssd,2017,43.33333
ssd,2018,42.22223
ssd,2019,45.55557
ssd,2020,43.3333
stp,2005,51.11111
stp,2006,51.11111
stp,2007,60
stp,2008,60
stp,2009,65.55556
stp,2010,61.11111
stp,2011,61.11111
stp,2012,63.33333
stp,2013,70
stp,2014,68.88889
stp,2015,65.55557
stp,2016,60.00003
stp,2017,70
stp,2018,63.33333
stp,2019,63.33333
stp,2020,57.77783
sur,2005,50
sur,2006,51.11111
sur,2007,55.55556
sur,2008,55.55556
sur,2009,70
sur,2010,71.11111
sur,2011,73.33333
sur,2012,64.44444
sur,2013,63.33333
sur,2014,63.33333
sur,2015,62.22227
sur,2016,65.55557
sur,2017,72.22223
sur,2018,71.11113
sur,2019,71.11113
sur,2020,57.77777
svk,2004,88.88889
svk,2005,85.55556
svk,2006,84.44444
svk,2007,84.44444
svk,2008,85.55556
svk,2009,83.33333
svk,2010,83.33333
svk,2011,83.33333
svk,2012,83.33333
svk,2013,86.66667
svk,2014,83.33333
svk,2015,86.66667
svk,2016,83.33333
swz,2004,65.55556
swz,2005,65.55556
swz,2006,66.66667
swz,2007,60
swz,2008,61.11111
swz,2009,64.44444
swz,2010,67.77778
swz,2011,64.44444
swz,2012,65.55556
swz,2013,60
swz,2014,60
swz,2015,58.8889
swz,2016,55.55557
swz,2017,58.8889
swz,2018,71.1111
swz,2019,66.66667
swz,2020,71.11113
syc,2005,61.11111
syc,2006,61.11111
syc,2007,64.44444
syc,2008,65.55556
syc,2009,65.55556
syc,2010,58.88889
syc,2011,56.66667
syc,2012,63.33333
syc,2013,65.55556
syc,2014,62.22222
syc,2015,65.55553
syc,2016,69.99997
syc,2017,78.88887
syc,2018,75.55553
syc,2019,72.2222
syc,2020,72.2222
syr,2004,57.77778
syr,2005,61.11111
syr,2006,61.11111
syr,2007,56.66667
syr,2008,62.22222
syr,2009,54.44444
syr,2010,56.66667
syr,2011,60
syr,2012,52.22222
syr,2013,43.33333
syr,2014,44.44444
syr,2015,47.77777
syr,2016,37.7778
syr,2017,32.22223
syr,2018,30
syr,2019,26.66667
syr,2020,22.2222
tcd,2004,60
tcd,2005,61.11111
tcd,2006,61.11111
tcd,2007,52.22222
tcd,2008,51.11111
tcd,2009,53.33333
tcd,2010,56.66667
tcd,2011,54.44444
tcd,2012,64.44444
tcd,2013,63.33333
tcd,2014,63.33333
tcd,2015,65.5556
tcd,2016,54.4445
tcd,2017,48.8889
tcd,2018,51.11113
tcd,2019,50.00003
tcd,2020,54.44447
tgo,2004,52.22222
tgo,2005,50
tgo,2006,53.33333
tgo,2007,54.44444
tgo,2008,47.77778
tgo,2009,47.77778
tgo,2010,51.11111
tgo,2011,54.44444
tgo,2012,56.66667
tgo,2013,63.33333
tgo,2014,64.44444
tgo,2015,65.55557
tgo,2016,68.8889
tgo,2017,70
tgo,2018,73.33333
tgo,2019,74.44443
tgo,2020,67.7778
tha,2004,82.22222
tha,2005,82.22222
tha,2006,82.22222
tha,2007,81.11111
tha,2008,81.11111
tha,2009,80
tha,2010,80
tha,2011,83.33333
tha,2012,82.22222
tha,2013,80
tha,2014,83.33333
tha,2015,85.55557
tha,2016,85.55557
tha,2017,90
tha,2018,82.22223
tha,2019,80
tha,2020,83.33333
tjk,2004,72.22222
tjk,2005,74.44444
tjk,2006,71.11111
tjk,2007,72.22222
tjk,2008,73.33333
tjk,2009,77.77778
tjk,2010,74.44444
tjk,2011,75.55556
tjk,2012,75.55556
tjk,2013,75.55556
tjk,2014,75.55556
tjk,2015,81.11113
tjk,2016,81.11113
tjk,2017,77.7778
tjk,2018,73.33333
tjk,2019,73.33333
tjk,2020,72.22223
tkm,2004,48.88889
tkm,2005,45.55556
tkm,2006,46.66667
tkm,2007,45.55556
tkm,2008,45.55556
tkm,2009,45.55556
tkm,2010,38.88889
tkm,2011,38.88889
tkm,2012,44.44444
tkm,2013,43.33333
tkm,2014,43.33333
tkm,2015,33.33333
tkm,2016,34.44443
tkm,2017,35.55553
tkm,2018,34.44443
tkm,2019,34.44443
tkm,2020,34.44443
tls,2005,32.22222
tls,2006,32.22222
tls,2007,35.55556
tls,2008,42.22222
tls,2009,45.55556
tls,2010,55.55556
tls,2011,52.22222
tls,2012,46.66667
tls,2013,53.33333
tls,2014,64.44444
tls,2015,62.22223
tls,2016,66.66667
tls,2017,64.44443
tls,2018,67.7778
tls,2019,67.7778
tls,2020,71.11113
ton,2005,53.33333
ton,2006,52.22222
ton,2007,56.66667
ton,2008,57.77778
ton,2009,58.88889
ton,2010,58.88889
ton,2011,58.88889
ton,2012,58.88889
ton,2013,46.66667
ton,2014,50
ton,2015,47.77777
ton,2016,52.2222
ton,2017,52.2222
ton,2018,56.66667
ton,2019,56.66667
ton,2020,54.44443
tto,2004,63.33333
tto,2005,71.11111
tto,2006,73.33333
tto,2007,75.55556
tto,2008,75.55556
tto,2009,67.77778
tto,2010,71.11111
tto,2011,71.11111
tto,2012,67.77778
tto,2013,70
tto,2014,62.22222
tto,2015,56.66667
tto,2016,61.1111
tto,2017,46.66667
tto,2018,47.77777
tto,2019,47.77777
tto,2020,47.77777
tun,2004,72.22222
tun,2005,77.77778
tun,2006,76.66667
tun,2007,76.66667
tun,2008,74.44444
tun,2009,76.66667
tun,2010,78.88889
tun,2011,77.77778
tun,2012,74.44444
tun,2013,73.33333
tun,2014,72.22222
tun,2015,76.66673
tun,2016,76.6667
tun,2017,62.22223
tun,2018,60.00003
tun,2019,71.11113
tun,2020,58.8889
tur,2004,82.22222
tur,2005,81.11111
tur,2006,80
tur,2007,78.88889
tur,2008,84.44444
tur,2009,86.66667
tur,2010,84.44444
tur,2011,85.55556
tur,2012,84.44444
tur,2013,85.55556
tur,2014,84.44444
tur,2015,82.22223
tur,2016,77.7778
tur,2017,85.55557
tur,2018,77.7778
tur,2019,81.11113
tur,2020,81.11113
tuv,2013,30
tuv,2014,33.33333
tuv,2015,37.77777
tuv,2016,39.99997
tuv,2017,38.88883
tuv,2018,47.77777
tuv,2019,47.77777
tuv,2020,47.77777
tza,2004,67.77778
tza,2005,63.33333
tza,2006,61.11111
tza,2007,61.11111
tza,2008,65.55556
tza,2009,63.33333
tza,2010,67.77778
tza,2011,72.22222
tza,2012,72.22222
tza,2013,72.22222
tza,2014,72.22222
tza,2015,75.5556
tza,2016,73.33337
tza,2017,71.1111
tza,2018,66.6667
tza,2019,62.22223
tza,2020,63.33333
uga,2004,60
uga,2005,68.88889
uga,2006,70
uga,2007,71.11111
uga,2008,65.55556
uga,2009,62.22222
uga,2010,70
uga,2011,70
uga,2012,67.77778
uga,2013,73.33333
uga,2014,64.44444
uga,2015,72.22227
uga,2016,68.88893
uga,2017,74.44447
uga,2018,71.11113
uga,2019,67.7778
uga,2020,71.11113
ukr,2004,83.33333
ukr,2005,86.66667
ukr,2006,87.77778
ukr,2007,84.44444
ukr,2008,84.44444
ukr,2009,87.77778
ukr,2010,87.77778
ukr,2011,88.88889
ukr,2012,92.22222
ukr,2013,91.11111
ukr,2014,91.11111
ukr,2015,91.1111
ukr,2016,83.33333
ukr,2017,77.7778
ukr,2018,77.7778
ukr,2019,72.2222
ukr,2020,72.2222
ury,2004,82.22222
ury,2005,85.55556
ury,2006,90
ury,2007,90
ury,2008,92.22222
ury,2009,92.22222
ury,2010,95.55556
ury,2011,94.44444
ury,2012,94.44444
ury,2013,92.22222
ury,2014,90
ury,2015,88.88887
ury,2016,88.88887
ury,2017,85.55553
ury,2018,77.7778
ury,2019,77.7778
ury,2020,80
uzb,2004,57.77778
uzb,2005,60
uzb,2006,57.77778
uzb,2007,57.77778
uzb,2008,61.11111
uzb,2009,57.77778
uzb,2010,61.11111
uzb,2011,61.11111
uzb,2012,57.77778
uzb,2013,57.77778
uzb,2014,54.44444
uzb,2015,51.11113
uzb,2016,48.88883
uzb,2017,51.1111
uzb,2018,61.1111
uzb,2019,64.44443
uzb,2020,67.77777
vct,2005,60
vct,2006,62.22222
vct,2007,62.22222
vct,2008,54.44444
vct,2009,51.11111
vct,2010,54.44444
vct,2011,53.33333
vct,2012,53.33333
vct,2013,46.66667
vct,2014,55.55556
vct,2015,55.55557
vct,2016,60
vct,2017,56.66667
vct,2018,53.33333
vct,2019,60
vct,2020,50
ven,2004,80
ven,2005,82.22222
ven,2006,82.22222
ven,2007,86.66667
ven,2008,90
ven,2009,86.66667
ven,2010,83.33333
ven,2011,78.88889
ven,2012,77.77778
ven,2013,80
ven,2014,81.11111
ven,2015,82.22223
ven,2016,82.22223
ven,2017,68.8889
ven,2018,58.8889
ven,2019,57.77777
ven,2020,62.22223
vnm,2004,71.11111
vnm,2005,71.11111
vnm,2006,72.22222
vnm,2007,71.11111
vnm,2008,72.22222
vnm,2009,65.55556
vnm,2010,64.44444
vnm,2011,71.11111
vnm,2012,71.11111
vnm,2013,74.44444
vnm,2014,76.66667
vnm,2015,82.22223
vnm,2016,82.22223
vnm,2017,83.33333
vnm,2018,83.33333
vnm,2019,78.8889
vnm,2020,74.44447
vut,2005,44.44444
vut,2006,51.11111
vut,2007,48.88889
vut,2008,58.88889
vut,2009,56.66667
vut,2010,42.22222
vut,2011,53.33333
vut,2012,47.77778
vut,2013,43.33333
vut,2014,43.33333
vut,2015,45.55557
vut,2016,50
vut,2017,52.2222
vut,2018,45.55553
vut,2019,48.88887
vut,2020,36.66667
wsm,2005,55.55556
wsm,2006,52.22222
wsm,2007,50
wsm,2008,51.11111
wsm,2009,53.33333
wsm,2010,48.88889
wsm,2011,48.88889
wsm,2012,51.11111
wsm,2013,53.33333
wsm,2014,53.33333
wsm,2015,53.33337
wsm,2016,54.44447
wsm,2017,57.7778
wsm,2018,56.6667
wsm,2019,60.00003
wsm,2020,57.7778
yem,2004,56.66667
yem,2005,56.66667
yem,2006,62.22222
yem,2007,65.55556
yem,2008,64.44444
yem,2009,55.55556
yem,2010,48.88889
yem,2011,47.77778
yem,2012,46.66667
yem,2013,52.22222
yem,2014,55.55556
yem,2015,55.5556
yem,2016,47.77783
yem,2017,44.44447
yem,2018,42.22227
yem,2019,38.88887
yem,2020,27.77777
zaf,2004,86.66667
zaf,2005,86.66667
zaf,2006,90
zaf,2007,91.11111
zaf,2008,86.66667
zaf,2009,81.11111
zaf,2010,82.22222
zaf,2011,81.11111
zaf,2012,72.22222
zaf,2013,76.66667
zaf,2014,74.44444
zaf,2015,81.1111
zaf,2016,82.22223
zaf,2017,75.55557
zaf,2018,75.55557
zaf,2019,75.55557
zaf,2020,81.11113
zmb,2004,65.55556
zmb,2005,62.22222
zmb,2006,55.55556
zmb,2007,58.88889
zmb,2008,58.88889
zmb,2009,58.88889
zmb,2010,57.77778
zmb,2011,60
zmb,2012,62.22222
zmb,2013,56.66667
zmb,2014,60
zmb,2015,60.00003
zmb,2016,53.33337
zmb,2017,52.22223
zmb,2018,55.55557
zmb,2019,55.55557
zmb,2020,53.33337
zwe,2004,57.77778
zwe,2005,61.11111
zwe,2006,57.77778
zwe,2007,51.11111
zwe,2008,42.22222
zwe,2009,46.66667
zwe,2010,51.11111
zwe,2011,54.44444
zwe,2012,53.33333
zwe,2013,54.44444
zwe,2014,57.77778
zwe,2015,62.2222
zwe,2016,55.55553
zwe,2017,59.99997
zwe,2018,59.99997
zwe,2019,56.66663
zwe,2020,58.8889
