geo,time,ny_gdp_pcap_kn
kir,1973,2832.27529
kir,1974,4056.59808
kir,1975,4212.92049
kir,1976,3040.61908
kir,1977,2857.59615
kir,1978,2845.06795
kir,1979,2478.63996
kir,1980,2040.60982
kir,1981,1946.72302
kir,1982,2052.9834
kir,1983,2008.55255
kir,1984,2071.87824
kir,1985,1890.95001
kir,1986,1831.94919
kir,1987,1620.96247
kir,1988,1722.46588
kir,1989,1623.1704
kir,1990,1574.71614
kir,1991,1546.97932
kir,1992,1538.11173
kir,1993,1532.14196
kir,1994,1539.10367
kir,1995,1518.34886
kir,1996,1520.83545
kir,1997,1521.42465
kir,1998,1593.95767
kir,1999,1542.74488
kir,2000,1611.27895
kir,2001,1560.97106
kir,2002,1592.92619
kir,2003,1596.86515
kir,2004,1542.06723
kir,2005,1586.50115
kir,2006,1551.73254
kir,2007,1547.38892
kir,2008,1480.83232
kir,2009,1460.65597
kir,2010,1419.01353
kir,2011,1416.79204
kir,2012,1460.92183
kir,2013,1500.93443
kir,2014,1470.02347
kir,2015,1600.4456
kir,2016,1658.71693
kir,2017,1649.66776
kir,2018,1686.99775
kir,2019,1726.91022
kir,2020,1667.22201
kna,1977,10022.30111
kna,1978,10471.59234
kna,1979,11332.27469
kna,1980,12360.13055
kna,1981,12620.85981
kna,1982,12758.28985
kna,1983,12987.49912
kna,1984,14232.42808
kna,1985,15568.84941
kna,1986,17423.51551
kna,1987,18762.94437
kna,1988,20699.6776
kna,1989,21984.93334
kna,1990,23111.02832
kna,1991,22612.11956
kna,1992,23397.80295
kna,1993,24715.97676
kna,1994,25728.05036
kna,1995,26817.26359
kna,1996,28120.17329
kna,1997,29769.23256
kna,1998,29372.12261
kna,1999,30041.95131
kna,2000,32713.29084
kna,2001,34031.20936
kna,2002,34064.38186
kna,2003,32308.90293
kna,2004,33183.73162
kna,2005,36002.30513
kna,2006,36758.92084
kna,2007,36642.17379
kna,2008,38555.14965
kna,2009,36674.00564
kna,2010,36144.13091
kna,2011,36484.16326
kna,2012,35357.35049
kna,2013,36929.9396
kna,2014,38904.6006
kna,2015,38978.20483
kna,2016,43835.44132
kna,2017,43884.01491
kna,2018,44723.37618
kna,2019,46518.7985
kna,2020,39552.09054
kor,1960,1162228.74326
kor,1961,1206504.4837
kor,1962,1218167.06729
kor,1963,1291579.00262
kor,1964,1377440.19785
kor,1965,1441141.60642
kor,1966,1573915.4508
kor,1967,1677197.18935
kor,1968,1854479.53652
kor,1969,2076970.18533
kor,1970,2236378.73805
kor,1971,2423958.20003
kor,1972,2550531.69629
kor,1973,2879153.47641
kor,1974,3099471.79582
kor,1975,3286718.1726
kor,1976,3662329.40755
kor,1977,4050470.45882
kor,1978,4426359.41258
kor,1979,4737765.27648
kor,1980,4587738.22897
kor,1981,4844004.82108
kor,1982,5167420.56319
kor,1983,5772888.33691
kor,1984,6303751.35784
kor,1985,6731292.53568
kor,1986,7419590.88627
kor,1987,8281648.34249
kor,1988,9184057.75589
kor,1989,9736851.98708
kor,1990,10593736.77885
kor,1991,11619951.9472
kor,1992,12212660.32918
kor,1993,12920663.1177
kor,1994,13976896.85436
kor,1995,15167330.55033
kor,1996,16208965.85744
kor,1997,17048530.27773
kor,1998,16057700.44888
kor,1999,17772253.47916
kor,2000,19221170.15083
kor,2001,19999820.98436
kor,2002,21420674.88841
kor,2003,21980619.86126
kor,2004,23031576.19508
kor,2005,23973025.30161
kor,2006,25102856.64077
kor,2007,26424863.72937
kor,2008,27015129.72007
kor,2009,27089493.99218
kor,2010,28789094.23299
kor,2011,29621505.5567
kor,2012,30174124.21506
kor,2013,30987664.15515
kor,2014,31779776.87162
kor,2015,32500678.67364
kor,2016,33325917.94302
kor,2017,34282437.42722
kor,2018,35126555.44557
kor,2019,35790066.08001
kor,2020,35436234.0987
kos,2008,2024.51266
kos,2009,2109.43392
kos,2010,2195.92855
kos,2011,2314.73791
kos,2012,2333.38719
kos,2013,2443.12489
kos,2014,2532.38661
kos,2015,2719.07078
kos,2016,2887.75167
kos,2017,3004.37956
kos,2018,3096.21337
kos,2019,3258.37547
kos,2020,3082.20691
kwt,1995,11980.1958
kwt,1996,11897.47427
kwt,1997,11597.21942
kwt,1998,11228.40375
kwt,1999,10346.53666
kwt,2000,10337.12887
kwt,2001,10072.77705
kwt,2002,10212.67755
kwt,2003,11845.57366
kwt,2004,12827.91441
kwt,2005,13753.21778
kwt,2006,14142.20481
kwt,2007,14209.15757
kwt,2008,13728.26157
kwt,2009,12010.56631
kwt,2010,11056.31101
kwt,2011,11446.83771
kwt,2012,11546.34484
kwt,2013,11091.08429
kwt,2014,10649.67478
kwt,2015,10308.82358
kwt,2016,10285.24624
kwt,2017,9560.80493
kwt,2018,9489.93574
kwt,2019,9372.46418
kwt,2020,8431.21174
lao,1984,4149333.74472
lao,1985,4239625.96184
lao,1986,4322138.11421
lao,1987,4139068.69943
lao,1988,3939573.17933
lao,1989,4370335.83652
lao,1990,4532348.90661
lao,1991,4596728.74701
lao,1992,4721716.63503
lao,1993,4871428.9983
lao,1994,5139954.42062
lao,1995,5375767.44722
lao,1996,5626649.76403
lao,1997,5895298.91622
lao,1998,6016861.99237
lao,1999,6344574.01007
lao,2000,6601069.2645
lao,2001,6869897.46463
lao,2002,7165686.72983
lao,2003,7486772.39354
lao,2004,7842436.83906
lao,2005,8269171.13625
lao,2006,8836876.79517
lao,2007,9350061.08013
lao,2008,9912160.71397
lao,2009,10478995.16983
lao,2010,11189549.03805
lao,2011,11901641.25268
lao,2012,12663436.79777
lao,2013,13477456.43948
lao,2014,14288285.33719
lao,2015,15096511.57961
lao,2016,15909643.33418
lao,2017,16744064.56695
lao,2018,17516963.11463
lao,2019,18194825.38145
lao,2020,18019679.86102
lbn,1988,6498304.62035
lbn,1989,3682427.28755
lbn,1990,4532169.09404
lbn,1991,6498106.77818
lbn,1992,7186433.01551
lbn,1993,7543239.45105
lbn,1994,7777905.44553
lbn,1995,7986127.11378
lbn,1996,8684899.02156
lbn,1997,8661941.29258
lbn,1998,8894157.72538
lbn,1999,8719347.1373
lbn,2000,8617872.18866
lbn,2001,8616414.23847
lbn,2002,8503948.71029
lbn,2003,8365957.21763
lbn,2004,8571235.40975
lbn,2005,8559085.45696
lbn,2006,8580320.62359
lbn,2007,9364275.34634
lbn,2008,10219111.04125
lbn,2009,11151746.1152
lbn,2010,11700674.54535
lbn,2011,11237332.26533
lbn,2012,10824500.48214
lbn,2013,10523626.56995
lbn,2014,10182515.13022
lbn,2015,9815886.33902
lbn,2016,9701490.25671
lbn,2017,9626680.36199
lbn,2018,9407587.61016
lbn,2019,8738975.89616
lbn,2020,6893653.35914
lbr,2000,830.07145
lbr,2001,823.80542
lbr,2002,834.79716
lbr,2003,573.22954
lbr,2004,577.25413
lbr,2005,592.16759
lbr,2006,618.4506
lbr,2007,651.45506
lbr,2008,669.76897
lbr,2009,677.79204
lbr,2010,693.77598
lbr,2011,727.11085
lbr,2012,762.78917
lbr,2013,807.06655
lbr,2014,792.00206
lbr,2015,771.89659
lbr,2016,740.91491
lbr,2017,740.47006
lbr,2018,730.89412
lbr,2019,695.76641
lbr,2020,658.9563
lby,1999,5589.54541
lby,2000,5706.53427
lby,2001,5518.02793
lby,2002,5378.31826
lby,2003,5981.62634
lby,2004,6150.43739
lby,2005,6775.58348
lby,2006,7107.84705
lby,2007,7448.13287
lby,2008,7540.84183
lby,2009,7389.4842
lby,2010,7680.79343
lby,2011,2889.66453
lby,2012,6408.68273
lby,2013,5506.79056
lby,2014,4157.73641
lby,2015,3756.05167
lby,2016,3609.52356
lby,2017,4511.03955
lby,2018,5117.59784
lby,2019,5170.81466
lby,2020,3503.83893
lca,1977,11995.89808
lca,1978,13034.75791
lca,1979,13325.28846
lca,1980,12843.62262
lca,1981,13470.37174
lca,1982,13575.0091
lca,1983,14064.91808
lca,1984,14877.4378
lca,1985,15861.60242
lca,1986,17834.91444
lca,1987,18191.96631
lca,1988,20332.78825
lca,1989,21763.47108
lca,1990,23529.26849
lca,1991,23283.30655
lca,1992,24823.51261
lca,1993,24682.04
lca,1994,24786.56052
lca,1995,24912.34485
lca,1996,25301.74352
lca,1997,24779.32547
lca,1998,25975.11943
lca,1999,26330.69399
lca,2000,26049.56711
lca,2001,24931.61192
lca,2002,24845.70116
lca,2003,25721.63085
lca,2004,27370.80787
lca,2005,26993.77264
lca,2006,28324.63266
lca,2007,28414.4443
lca,2008,29405.58317
lca,2009,28206.73313
lca,2010,28351.4544
lca,2011,29659.72895
lca,2012,29413.45455
lca,2013,28343.22188
lca,2014,28711.95859
lca,2015,28191.05906
lca,2016,29073.40858
lca,2017,29937.33414
lca,2018,30655.03106
lca,2019,30483.75612
lca,2020,24162.86208
lie,1970,54038.24385
lie,1971,53774.65574
lie,1972,53606.50765
lie,1973,53537.40157
lie,1974,53424.61223
lie,1975,53271.13395
lie,1976,54647.24529
lie,1977,56034.92502
lie,1978,57485.94427
lie,1979,59050.80702
lie,1980,60861.73673
lie,1981,62945.74159
lie,1982,61235.10836
lie,1983,60974.32022
lie,1984,63027.57102
lie,1985,66814.66614
lie,1986,68816.39009
lie,1987,74404.42731
lie,1988,77758.16094
lie,1989,80354.25436
lie,1990,81191.34323
lie,1991,81588.1883
lie,1992,83427.99472
lie,1993,85779.52113
lie,1994,90379.2964
lie,1995,94236.44929
lie,1996,99233.60018
lie,1997,104812.15834
lie,1998,111282.73386
lie,1999,121147.05021
lie,2000,123469.28942
lie,2001,121252.38053
lie,2002,118835.59687
lie,2003,115554.35444
lie,2004,118125.99872
lie,2005,122851.93272
lie,2006,132491.67405
lie,2007,135957.57731
lie,2008,137418.89537
lie,2009,134862.51995
lka,1961,66245.42694
lka,1962,67176.65657
lka,1963,67273.0228
lka,1964,68274.51842
lka,1965,68363.0713
lka,1966,70095.14165
lka,1967,72835.88985
lka,1968,75253.95415
lka,1969,79220.66829
lka,1970,80483.78332
lka,1971,79859.26027
lka,1972,77975.33372
lka,1973,81904.80841
lka,1974,83480.50902
lka,1975,86963.8335
lka,1976,88211.20969
lka,1977,91017.82277
lka,1978,94442.2055
lka,1979,98755.96002
lka,1980,102812.29474
lka,1981,106985.88725
lka,1982,109775.13854
lka,1983,113424.82357
lka,1984,117535.25963
lka,1985,121673.54886
lka,1986,125173.3822
lka,1987,125534.81009
lka,1988,126853.68169
lka,1989,128036.54709
lka,1990,134508.77017
lka,1991,139011.53973
lka,1992,143482.61575
lka,1993,151774.28824
lka,1994,158770.86059
lka,1995,166140.41461
lka,1996,171285.93604
lka,1997,181235.16575
lka,1998,188792.66503
lka,1999,195870.43196
lka,2000,206358.7717
lka,2001,201728.81744
lka,2002,208068.15964
lka,2003,218575.47777
lka,2004,228537.88994
lka,2005,240841.90326
lka,2006,257322.49491
lka,2007,272789.22988
lka,2008,286967.60763
lka,2009,295063.07019
lka,2010,316540.88474
lka,2011,340844.74585
lka,2012,371530.80565
lka,2013,381161.15835
lka,2014,396353.30907
lka,2015,412390.71348
lka,2016,426158.08777
lka,2017,436445.96447
lka,2018,446025.77781
lka,2019,453302.29578
lka,2020,434810.24089
lso,1960,2127.92
lso,1961,2127.88323
lso,1962,2408.27022
lso,1963,2613.01338
lso,1964,2773.23052
lso,1965,2775.99044
lso,1966,2707.51561
lso,1967,2939.04681
lso,1968,2864.54091
lso,1969,2844.5923
lso,1970,2841.49704
lso,1971,2919.58571
lso,1972,2847.43853
lso,1973,3515.15762
lso,1974,3805.38026
lso,1975,3205.62642
lso,1976,3462.22258
lso,1977,4097.11723
lso,1978,4707.0285
lso,1979,4703.97584
lso,1980,4446.5585
lso,1981,4355.42021
lso,1982,4428.83631
lso,1983,4400.62554
lso,1984,4528.97656
lso,1985,4536.2101
lso,1986,4640.61057
lso,1987,4572.8444
lso,1988,4860.84962
lso,1989,5032.78563
lso,1990,5220.53378
lso,1991,5459.96078
lso,1992,5709.53198
lso,1993,5780.34668
lso,1994,5997.36386
lso,1995,6073.11279
lso,1996,6294.6793
lso,1997,6415.83122
lso,1998,6418.3747
lso,1999,6378.01847
lso,2000,6582.59479
lso,2001,6807.21763
lso,2002,6876.44037
lso,2003,7230.87524
lso,2004,7398.71089
lso,2005,7692.88829
lso,2006,8043.21472
lso,2007,8392.73999
lso,2008,8855.28028
lso,2009,8730.8978
lso,2010,9165.63727
lso,2011,9549.23807
lso,2012,10097.75011
lso,2013,10210.14691
lso,2014,10308.97258
lso,2015,10551.03445
lso,2016,10845.21091
lso,2017,10421.63582
lso,2018,10212.16125
lso,2019,10092.12057
lso,2020,9049.53703
ltu,1995,4448.81737
ltu,1996,4714.0148
ltu,1997,5143.60429
ltu,1998,5568.3209
ltu,1999,5543.94907
ltu,2000,5789.40608
ltu,2001,6218.25748
ltu,2002,6691.5805
ltu,2003,7458.95205
ltu,2004,8038.73648
ltu,2005,8802.50039
ltu,2006,9607.27929
ltu,2007,10801.9685
ltu,2008,11198.96687
ltu,2009,9643.68197
ltu,2010,10010.6545
ltu,2011,10857.6669
ltu,2012,11427.26037
ltu,2013,11953.29462
ltu,2014,12482.95558
ltu,2015,12856.06026
ltu,2016,13348.42696
ltu,2017,14116.10121
ltu,2018,14820.54461
ltu,2019,15539.48178
ltu,2020,15514.74927
lux,1960,23001.24915
lux,1961,23665.48998
lux,1962,23694.99546
lux,1963,24256.55008
lux,1964,25873.14654
lux,1965,25392.46447
lux,1966,25489.12855
lux,1967,25460.49305
lux,1968,26458.19895
lux,1969,28954.58634
lux,1970,32008.46181
lux,1971,32550.29919
lux,1972,34279.67398
lux,1973,36721.33257
lux,1974,37772.40952
lux,1975,34906.81432
lux,1976,35614.76003
lux,1977,36111.06437
lux,1978,37515.20274
lux,1979,38305.32773
lux,1980,38490.16889
lux,1981,38165.43774
lux,1982,38565.5263
lux,1983,39707.74188
lux,1984,42121.11815
lux,1985,43213.42165
lux,1986,47315.05749
lux,1987,48866.73769
lux,1988,52619.2663
lux,1989,57215.72527
lux,1990,59509.96726
lux,1991,63793.73643
lux,1992,64097.44374
lux,1993,65899.36474
lux,1994,67491.90792
lux,1995,67503.58397
lux,1996,67521.9796
lux,1997,70294.8647
lux,1998,74059.74335
lux,1999,79039.49591
lux,2000,83394.89571
lux,2001,84941.51634
lux,2002,86767.42758
lux,2003,87964.72555
lux,2004,90393.33326
lux,2005,91231.06772
lux,2006,95189.68257
lux,2007,101321.83178
lux,2008,99228.04257
lux,2009,94252.48753
lux,2010,96027.77772
lux,2011,94897.72488
lux,2012,94174.43017
lux,2013,94941.62434
lux,2014,95162.4248
lux,2015,95052.53474
lux,2016,97656.7763
lux,2017,96566.81636
lux,2018,96620.63492
lux,2019,97853.77766
lux,2020,94527.29851
lva,1995,4480.06121
lva,1996,4648.06721
lva,1997,5109.48924
lva,1998,5484.69618
lva,1999,5681.92524
lva,2000,6062.57481
lva,2001,6530.02306
lva,2002,7074.53035
lva,2003,7744.86823
lva,2004,8478.318
lva,2005,9488.7701
lva,2006,10722.0213
lva,2007,11884.71748
lva,2008,11620.80804
lva,2009,10130.9334
lva,2010,9881.52444
lva,2011,10321.15216
lva,2012,11185.36621
lva,2013,11533.14019
lva,2014,11863.48006
lva,2015,12425.6842
lva,2016,12836.65376
lva,2017,13379.99524
lva,2018,14022.61861
lva,2019,14471.24706
lva,2020,14045.7413
mac,1982,203632.03453
mac,1983,215655.31329
mac,1984,224442.2869
mac,1985,216854.21003
mac,1986,221893.32097
mac,1987,243256.39803
mac,1988,251962.44085
mac,1989,255073.12573
mac,1990,266587.36068
mac,1991,268678.79069
mac,1992,297114.60967
mac,1993,305865.82747
mac,1994,312449.54408
mac,1995,316292.14795
mac,1996,308674.14382
mac,1997,301694.51829
mac,1998,282093.15951
mac,1999,269668.34613
mac,2000,278910.26061
mac,2001,280310.91869
mac,2002,297883.52833
mac,2003,324361.0333
mac,2004,400773.96098
mac,2005,423035.1052
mac,2006,469052.49856
mac,2007,525567.68628
mac,2008,532076.812
mac,2009,527423.01021
mac,2010,645440.94832
mac,2011,766982.00725
mac,2012,818254.8308
mac,2013,885315.77781
mac,2014,848313.31221
mac,2015,652663.29288
mac,2016,636881.0621
mac,2017,689487.90352
mac,2018,723537.24394
mac,2019,695655.83984
mac,2020,315539.42299
mar,1966,6492.823
mar,1967,6970.25647
mar,1968,7480.61075
mar,1969,7923.51276
mar,1970,8116.18812
mar,1971,8390.11386
mar,1972,8418.75978
mar,1973,8540.89479
mar,1974,8830.85508
mar,1975,9292.21507
mar,1976,10064.19961
mar,1977,10424.94826
mar,1978,10403.28906
mar,1979,10638.76695
mar,1980,10759.51607
mar,1981,10315.88765
mar,1982,10968.21602
mar,1983,10855.52616
mar,1984,11285.64524
mar,1985,11699.062
mar,1986,12514.76431
mar,1987,12224.13041
mar,1988,13412.76141
mar,1989,13536.55411
mar,1990,13741.62582
mar,1991,14467.25346
mar,1992,13913.53397
mar,1993,13574.30571
mar,1994,14766.95626
mar,1995,13754.38156
mar,1996,15233.86935
mar,1997,14792.88106
mar,1998,15659.12706
mar,1999,15631.09802
mar,2000,15735.3921
mar,2001,16683.63889
mar,2002,16999.57052
mar,2003,17800.37957
mar,2004,18435.57552
mar,2005,18819.84014
mar,2006,20009.63013
mar,2007,20474.68719
mar,2008,21430.26511
mar,2009,22065.53042
mar,2010,22614.00968
mar,2011,23481.31239
mar,2012,23852.44747
mar,2013,24582.40574
mar,2014,24884.65356
mar,2015,25656.85208
mar,2016,25583.30407
mar,2017,26325.6919
mar,2018,26811.30009
mar,2019,27170.67796
mar,2020,25152.8064
mco,1970,66987.23416
mco,1971,69794.01214
mco,1972,72042.09827
mco,1973,75520.02124
mco,1974,77679.00957
mco,1975,75781.96825
mco,1976,78133.13863
mco,1977,80006.60379
mco,1978,82280.30967
mco,1979,84216.65792
mco,1980,84480.49314
mco,1981,83972.76003
mco,1982,84549.1877
mco,1983,84164.55221
mco,1984,84155.74133
mco,1985,84629.01484
mco,1986,86065.70927
mco,1987,87883.39957
mco,1988,91685.81244
mco,1989,95252.39301
mco,1990,97358.44398
mco,1991,97696.17909
mco,1992,98268.50879
mco,1993,96446.61607
mco,1994,97640.94839
mco,1995,98751.0148
mco,1996,98978.25724
mco,1997,100328.55481
mco,1998,102902.11355
mco,1999,105356.86126
mco,2000,108414.0736
mco,2001,109673.72621
mco,2002,109684.90625
mco,2003,109740.35599
mco,2004,111259.78889
mco,2005,112219.59497
mco,2006,117527.67537
mco,2007,133180.65787
mco,2008,132776.52389
mco,2009,116559.03719
mco,2010,117716.7486
mco,2011,124502.42887
mco,2012,124265.61343
mco,2013,134540.23144
mco,2014,142585.74491
mco,2015,147923.01779
mco,2016,151633.83241
mco,2017,145097.93707
mco,2018,152587.76692
mco,2019,161931.89109
mco,2020,141891.75415
mda,1995,20086.41175
mda,1996,18943.81776
mda,1997,19327.18332
mda,1998,18070.05632
mda,1999,17488.85097
mda,2000,17893.81907
mda,2001,19027.84555
mda,2002,20559.57453
mda,2003,21978.30691
mda,2004,23663.18443
mda,2005,25499.89502
mda,2006,26798.26898
mda,2007,27666.25085
mda,2008,29881.04948
mda,2009,28123.66505
mda,2010,30150.53956
mda,2011,31923.20041
mda,2012,31739.10024
mda,2013,34618.81556
mda,2014,36371.79062
mda,2015,36535.48165
mda,2016,38586.81036
mda,2017,41086.14
mda,2018,43596.27001
mda,2019,45935.51442
mda,2020,43459.59695
mdg,1960,1350898.85575
mdg,1961,1345797.47098
mdg,1962,1343206.37535
mdg,1963,1298263.67906
mdg,1964,1316393.01027
mdg,1965,1277719.32659
mdg,1966,1271184.88572
mdg,1967,1307242.16887
mdg,1968,1360460.85973
mdg,1969,1374177.5038
mdg,1970,1408323.36691
mdg,1971,1424340.63846
mdg,1972,1368001.99729
mdg,1973,1295622.17069
mdg,1974,1285075.74292
mdg,1975,1265041.44085
mdg,1976,1191922.30652
mdg,1977,1185821.15412
mdg,1978,1121711.76494
mdg,1979,1197413.08654
mdg,1980,1174584.44206
mdg,1981,1029385.60288
mdg,1982,981088.19787
mdg,1983,961780.9522
mdg,1984,951033.82533
mdg,1985,935013.28679
mdg,1986,926761.84207
mdg,1987,911616.52378
mdg,1988,916453.97673
mdg,1989,927029.84021
mdg,1990,928835.47765
mdg,1991,845181.12616
mdg,1992,830237.60167
mdg,1993,822651.94401
mdg,1994,797694.40958
mdg,1995,786475.22526
mdg,1996,778724.78422
mdg,1997,782433.48292
mdg,1998,787774.40411
mdg,1999,799226.46929
mdg,2000,809204.30303
mdg,2001,831536.52146
mdg,2002,706455.24959
mdg,2003,752509.27298
mdg,2004,768762.0926
mdg,2005,781882.55053
mdg,2006,800367.78721
mdg,2007,821986.35037
mdg,2008,852468.70604
mdg,2009,795763.19296
mdg,2010,778639.51382
mdg,2011,769383.96124
mdg,2012,771176.77974
mdg,2013,767799.33218
mdg,2014,772293.69808
mdg,2015,775312.33507
mdg,2016,784886.40662
mdg,2017,794187.94256
mdg,2018,797968.35804
mdg,2019,811327.3072
mdg,2020,733757.82506
mdv,1995,78857.43279
mdv,1996,83402.54998
mdv,1997,88810.52586
mdv,1998,93827.50321
mdv,1999,97772.82595
mdv,2000,99398.36182
mdv,2001,93173.10353
mdv,2002,97269.52258
mdv,2003,107538.44311
mdv,2004,110882.43458
mdv,2005,93811.35092
mdv,2006,115458.40349
mdv,2007,121513.95403
mdv,2008,129834.1187
mdv,2009,117059.67696
mdv,2010,121327.92771
mdv,2011,126611.00782
mdv,2012,124329.02241
mdv,2013,127488.66869
mdv,2014,130722.74366
mdv,2015,128611.33181
mdv,2016,130840.79242
mdv,2017,134370.26156
mdv,2018,139846.39987
mdv,2019,145179.02448
mdv,2020,94832.25226
mex,1960,55216.80893
mex,1961,56200.81506
mex,1962,57023.32884
mex,1963,59762.29164
mex,1964,64830.97724
mex,1965,67305.21215
mex,1966,69218.46687
mex,1967,71029.67971
mex,1968,75354.71899
mex,1969,75569.56143
mex,1970,78063.51704
mex,1971,78585.0955
mex,1972,82542.33672
mex,1973,86447.66812
mex,1974,88850.58326
mex,1975,91367.81973
mex,1976,92858.09698
mex,1977,93520.94403
mex,1978,99330.2272
mex,1979,106279.00609
mex,1980,113286.64146
mex,1981,120028.92357
mex,1982,116629.49075
mex,1983,110007.86838
mex,1984,111245.73386
mex,1985,111239.51503
mex,1986,105569.79428
mex,1987,105217.39079
mex,1988,104472.04001
mex,1989,106674.62339
mex,1990,110091.82004
mex,1991,112626.14765
mex,1992,114521.775
mex,1993,114702.6314
mex,1994,118326.16124
mex,1995,109059.15048
mex,1996,114591.12075
mex,1997,120542.47707
mex,1998,124859.80603
mex,1999,126417.85416
mex,2000,130767.8626
mex,2001,128423.32215
mex,2002,126621.62119
mex,2003,126713.12838
mex,2004,129874.40682
mex,2005,131003.69275
mex,2006,134913.40959
mex,2007,135969.20017
mex,2008,135482.92947
mex,2009,126440.5747
mex,2010,131014.17094
mex,2011,133932.07071
mex,2012,136941.71162
mex,2013,136982.04478
mex,2014,139097.09564
mex,2015,141905.5173
mex,2016,143896.48105
mex,2017,145236.81423
mex,2018,146762.25714
mex,2019,144912.88294
mex,2020,131473.33016
mhl,1981,2500.05388
mhl,1982,2507.05527
mhl,1983,2767.08419
mhl,1984,2741.77059
mhl,1985,2451.72727
mhl,1986,2910.61129
mhl,1987,3035.50036
mhl,1988,3129.16255
mhl,1989,2959.76401
mhl,1990,2946.5162
mhl,1991,2879.76778
mhl,1992,3032.83782
mhl,1993,3177.18753
mhl,1994,3338.07504
mhl,1995,3595.05688
mhl,1996,3220.25612
mhl,1997,3016.86917
mhl,1998,2997.91286
mhl,1999,2956.64445
mhl,2000,2976.84123
mhl,2001,3139.40402
mhl,2002,3197.34571
mhl,2003,3081.13719
mhl,2004,3052.66172
mhl,2005,3080.34276
mhl,2006,3041.57267
mhl,2007,3124.08557
mhl,2008,2924.76765
mhl,2009,3013.13305
mhl,2010,3208.02328
mhl,2011,3179.18583
mhl,2012,3095.91973
mhl,2013,3207.81269
mhl,2014,3163.43669
mhl,2015,3199.88685
mhl,2016,3226.24008
mhl,2017,3312.17522
mhl,2018,3409.49291
mhl,2019,3612.60227
mhl,2020,3508.79819
mkd,1990,153654.52382
mkd,1991,144383.62568
mkd,1992,135219.65641
mkd,1993,125412.03327
mkd,1994,123350.76083
mkd,1995,121880.6526
mkd,1996,122941.84397
mkd,1997,124248.27628
mkd,1998,127764.62775
mkd,1999,132672.67257
mkd,2000,138077.82466
mkd,2001,133281.43843
mkd,2002,136258.22151
mkd,2003,138832.0251
mkd,2004,144908.54811
mkd,2005,151432.96896
mkd,2006,158948.90179
mkd,2007,168962.5795
mkd,2008,177917.51226
mkd,2009,176953.29968
mkd,2010,182511.08027
mkd,2011,186460.88318
mkd,2012,185384.68854
mkd,2013,190531.44525
mkd,2014,197117.63793
mkd,2015,204445.79481
mkd,2016,210039.13167
mkd,2017,212105.36312
mkd,2018,218035.01272
mkd,2019,226509.05718
mkd,2020,215142.74093
mli,1967,118758.88735
mli,1968,121572.63465
mli,1969,120178.26188
mli,1970,125674.77791
mli,1971,126867.14295
mli,1972,132032.72398
mli,1973,127850.27362
mli,1974,123678.47601
mli,1975,135629.6119
mli,1976,151433.60138
mli,1977,158275.28845
mli,1978,153246.14783
mli,1979,166129.41406
mli,1980,155945.36435
mli,1981,155134.35503
mli,1982,140694.09366
mli,1983,140284.70701
mli,1984,137160.84016
mli,1985,162099.47092
mli,1986,163932.0245
mli,1987,161483.46895
mli,1988,171096.88397
mli,1989,175550.40207
mli,1990,168058.42359
mli,1991,183760.69342
mli,1992,173529.56443
mli,1993,174368.04513
mli,1994,176156.93322
mli,1995,173128.55573
mli,1996,180597.94838
mli,1997,184503.0264
mli,1998,193373.48136
mli,1999,198974.62139
mli,2000,193339.98329
mli,2001,216633.48717
mli,2002,216723.81384
mli,2003,229267.58679
mli,2004,225570.55831
mli,2005,232666.0082
mli,2006,235622.03312
mli,2007,235849.83607
mli,2008,239016.21986
mli,2009,242466.61804
mli,2010,247411.58067
mli,2011,247703.64742
mli,2012,238484.76438
mli,2013,236982.48918
mli,2014,246513.46459
mli,2015,254155.16755
mli,2016,261142.21776
mli,2017,266871.75224
mli,2018,271255.28045
mli,2019,275768.84694
mli,2020,264388.89865
mlt,1970,2825.82025
mlt,1971,2894.68748
mlt,1972,3066.22119
mlt,1973,3195.99272
mlt,1974,3519.13105
mlt,1975,4176.68972
mlt,1976,4862.63384
mlt,1977,5433.85152
mlt,1978,5977.78337
mlt,1979,6538.28979
mlt,1980,6926.20979
mlt,1981,7103.16444
mlt,1982,7111.25045
mlt,1983,6968.7826
mlt,1984,7032.98618
mlt,1985,7089.16933
mlt,1986,7242.56447
mlt,1987,7488.52664
mlt,1988,8052.24473
mlt,1989,8626.47539
mlt,1990,9079.93449
mlt,1991,9391.46944
mlt,1992,9731.10729
mlt,1993,10066.09446
mlt,1994,10535.93892
mlt,1995,11126.34261
mlt,1996,11471.06382
mlt,1997,11983.06439
mlt,1998,12515.65975
mlt,1999,13028.92295
mlt,2000,15492.88672
mlt,2001,15196.32189
mlt,2002,15470.38379
mlt,2003,15995.10615
mlt,2004,15910.32427
mlt,2005,16344.14859
mlt,2006,16693.47854
mlt,2007,17429.65008
mlt,2008,17979.20704
mlt,2009,17641.83991
mlt,2010,18528.60669
mlt,2011,18536.43902
mlt,2012,19126.94844
mlt,2013,19892.5628
mlt,2014,20987.78276
mlt,2015,22461.8414
mlt,2016,22851.71832
mlt,2017,24039.68258
mlt,2018,24417.05745
mlt,2019,24776.21533
mlt,2020,22537.69448
mmr,1961,154502.00239
mmr,1962,154646.02102
mmr,1963,164640.62813
mmr,1964,166067.41102
mmr,1965,165846.75139
mmr,1966,166168.83371
mmr,1967,153610.08745
mmr,1968,154226.47286
mmr,1969,161819.38417
