geo,time,sh_xpd_oopc_ch_zs
geo,2019,46.76775
gha,2000,52.61005
gha,2001,46.82098
gha,2002,54.18444
gha,2003,51.08756
gha,2004,48.00924
gha,2005,37.1293
gha,2006,38.807
gha,2007,38.46903
gha,2008,37.03024
gha,2009,31.04847
gha,2010,27.59669
gha,2011,36.05526
gha,2012,38.31507
gha,2013,38.87571
gha,2014,45.05064
gha,2015,35.80306
gha,2016,37.82373
gha,2017,41.41496
gha,2018,37.4154
gha,2019,36.21754
gin,2000,65.30891
gin,2001,63.35537
gin,2002,59.35091
gin,2003,62.4636
gin,2004,69.42303
gin,2005,70.01263
gin,2006,70.89978
gin,2007,71.5597
gin,2008,71.02264
gin,2009,72.58367
gin,2010,69.30178
gin,2011,59.98565
gin,2012,62.39929
gin,2013,61.90599
gin,2014,58.35925
gin,2015,49.35241
gin,2016,49.76167
gin,2017,64.59756
gin,2018,67.11582
gin,2019,59.21543
gmb,2000,13.03653
gmb,2001,12.56606
gmb,2002,12.9042
gmb,2003,11.15263
gmb,2004,9.63164
gmb,2005,10.81928
gmb,2006,11.44451
gmb,2007,13.15346
gmb,2008,14.01054
gmb,2009,14.6488
gmb,2010,14.59446
gmb,2011,15.27801
gmb,2012,16.07409
gmb,2013,20.90031
gmb,2014,18.39402
gmb,2015,23.41559
gmb,2016,26.46255
gmb,2017,21.5843
gmb,2018,18.53186
gmb,2019,23.19362
gnb,2000,37.70707
gnb,2001,39.05767
gnb,2002,38.16792
gnb,2003,34.26539
gnb,2004,30.77356
gnb,2005,33.14999
gnb,2006,35.78895
gnb,2007,32.46192
gnb,2008,36.21335
gnb,2009,35.17738
gnb,2010,37.38386
gnb,2011,35.82422
gnb,2012,58.70549
gnb,2013,64.34075
gnb,2014,55.38849
gnb,2015,66.92209
gnb,2016,64.58337
gnb,2017,68.41368
gnb,2018,63.9082
gnb,2019,65.15561
gnq,2000,78.13352
gnq,2001,78.08621
gnq,2002,84.1821
gnq,2003,82.55202
gnq,2004,82.29071
gnq,2005,77.64416
gnq,2006,71.87649
gnq,2007,70.78606
gnq,2008,76.72664
gnq,2009,57.76093
gnq,2010,66.19495
gnq,2011,64.34412
gnq,2012,48.65615
gnq,2013,71.66548
gnq,2014,74.48125
gnq,2015,77.14693
gnq,2016,74.36143
gnq,2017,75.43042
gnq,2018,75.11008
gnq,2019,75.46521
grc,2000,36.27211
grc,2001,34.77832
grc,2002,37.38019
grc,2003,37.89956
grc,2004,38.96112
grc,2005,36.87524
grc,2006,36.04511
grc,2007,34.22338
grc,2008,32.20823
grc,2009,29.50299
grc,2010,28.25885
grc,2011,31.15848
grc,2012,30.44896
grc,2013,34.07709
grc,2014,37.09872
grc,2015,36.76317
grc,2016,34.88587
grc,2017,35.08441
grc,2018,36.77734
grc,2019,35.17697
grd,2000,59.30253
grd,2001,56.11627
grd,2002,50.98685
grd,2003,53.70714
grd,2004,47.22589
grd,2005,48.58168
grd,2006,52.81491
grd,2007,55.36963
grd,2008,55.20098
grd,2009,54.5784
grd,2010,56.57121
grd,2011,54.27905
grd,2012,54.76435
grd,2013,55.12482
grd,2014,51.89145
grd,2015,53.97852
grd,2016,55.74352
grd,2017,55.11003
grd,2018,54.91055
grd,2019,54.42096
gtm,2000,58.98999
gtm,2001,62.31535
gtm,2002,62.1133
gtm,2003,61.62329
gtm,2004,60.03532
gtm,2005,62.47688
gtm,2006,61.51553
gtm,2007,61.62371
gtm,2008,59.04834
gtm,2009,56.9232
gtm,2010,58.94914
gtm,2011,58.8792
gtm,2012,58.31992
gtm,2013,54.61948
gtm,2014,55.55548
gtm,2015,55.72279
gtm,2016,56.06059
gtm,2017,54.13411
gtm,2018,57.50035
gtm,2019,55.98918
guy,2000,40.24978
guy,2001,42.25863
guy,2002,40.30484
guy,2003,38.46101
guy,2004,37.14529
guy,2005,35.11706
guy,2006,35.29148
guy,2007,32.98963
guy,2008,35.32625
guy,2009,32.84932
guy,2010,34.74687
guy,2011,34.81386
guy,2012,38.89628
guy,2013,37.95722
guy,2014,35.95364
guy,2015,33.71472
guy,2016,29.93547
guy,2017,28.84055
guy,2018,33.7304
guy,2019,34.8307
hnd,2000,45.94882
hnd,2001,52.52028
hnd,2002,51.85142
hnd,2003,48.32307
hnd,2004,50.05726
hnd,2005,49.06472
hnd,2006,49.86249
hnd,2007,49.79937
hnd,2008,51.41562
hnd,2009,44.90909
hnd,2010,46.26253
hnd,2011,45.79561
hnd,2012,49.86003
hnd,2013,49.25834
hnd,2014,48.68778
hnd,2015,50.66354
hnd,2016,49.88452
hnd,2017,49.82243
hnd,2018,52.306
hnd,2019,52.6091
hrv,2000,13.86125
hrv,2001,14.38989
hrv,2002,18.63236
hrv,2003,16.64276
hrv,2004,18.1216
hrv,2005,13.3906
hrv,2006,13.31466
hrv,2007,12.39424
hrv,2008,14.51391
hrv,2009,13.74663
hrv,2010,13.95678
hrv,2011,12.05217
hrv,2012,11.47245
hrv,2013,8.83128
hrv,2014,11.27528
hrv,2015,10.94435
hrv,2016,10.97398
hrv,2017,10.9666
hrv,2018,10.47845
hrv,2019,11.46477
hti,2000,44.37344
hti,2001,45.2053
hti,2002,48.1778
hti,2003,48.05616
hti,2004,46.48626
hti,2005,46.01602
hti,2006,43.06277
hti,2007,40.12002
hti,2008,38.57956
hti,2009,39.27424
hti,2010,33.30967
hti,2011,26.08628
hti,2012,28.43982
hti,2013,36.24165
hti,2014,31.01531
hti,2015,33.96488
hti,2016,35.29019
hti,2017,39.94205
hti,2018,44.34652
hti,2019,43.2953
hun,2000,27.36367
hun,2001,28.86576
hun,2002,27.56358
hun,2003,26.39414
hun,2004,25.87197
hun,2005,25.80143
hun,2006,25.04641
hun,2007,27.01435
hun,2008,26.95135
hun,2009,26.26888
hun,2010,27.44555
hun,2011,28.24357
hun,2012,29.39692
hun,2013,28.38488
hun,2014,28.36091
hun,2015,27.48835
hun,2016,27.68942
hun,2017,27.37049
hun,2018,26.42872
hun,2019,28.15956
idn,2000,45.19502
idn,2001,40.49211
idn,2002,46.37796
idn,2003,46.01685
idn,2004,45.91064
idn,2005,55.32828
idn,2006,53.37504
idn,2007,49.54562
idn,2008,49.36757
idn,2009,49.22136
idn,2010,60.58387
idn,2011,56.22342
idn,2012,53.61792
idn,2013,50.89988
idn,2014,45.24729
idn,2015,43.0453
idn,2016,38.51764
idn,2017,36.59594
idn,2018,35.641
idn,2019,34.76156
ind,2000,71.70203
ind,2001,74.10621
ind,2002,73.37396
ind,2003,73.42475
ind,2004,72.48267
ind,2005,73.14937
ind,2006,72.25708
ind,2007,70.81673
ind,2008,69.14794
ind,2009,66.75775
ind,2010,65.18477
ind,2011,62.2249
ind,2012,63.00014
ind,2013,69.07304
ind,2014,67.014
ind,2015,64.66441
ind,2016,63.2062
ind,2017,55.11248
ind,2018,55.32062
ind,2019,54.78164
irl,2000,12.11709
irl,2001,10.64707
irl,2002,10.46707
irl,2003,13.14828
irl,2004,12.21867
irl,2005,13.553
irl,2006,13.92956
irl,2007,11.57124
irl,2008,11.86309
irl,2009,12.70053
irl,2010,13.79564
irl,2011,13.8927
irl,2012,13.89556
irl,2013,14.29012
irl,2014,14.3098
irl,2015,13.21329
irl,2016,12.79484
irl,2017,12.6085
irl,2018,12.02261
irl,2019,11.71557
irn,2000,59.60016
irn,2001,59.24903
irn,2002,54.74598
irn,2003,54.06885
irn,2004,56.55965
irn,2005,56.09494
irn,2006,51.68799
irn,2007,53.21486
irn,2008,55.47851
irn,2009,56.02761
irn,2010,59.39722
irn,2011,57.52153
irn,2012,54.96147
irn,2013,51.06695
irn,2014,42.19447
irn,2015,41.08757
irn,2016,42.29375
irn,2017,41.4778
irn,2018,35.82835
irn,2019,39.49375
irq,2003,54.64028
irq,2004,29.05014
irq,2005,30.24329
irq,2006,33.54542
irq,2007,30.57961
irq,2008,21.52831
irq,2009,22.39091
irq,2010,26.10435
irq,2011,25.13509
irq,2012,61.73807
irq,2013,58.34978
irq,2014,61.83715
irq,2015,76.46998
irq,2016,79.1325
irq,2017,58.0433
irq,2018,51.3522
irq,2019,50.09697
isl,2000,19.42707
isl,2001,19.47369
isl,2002,18.56656
isl,2003,17.38765
isl,2004,17.70444
isl,2005,17.58862
isl,2006,16.94632
isl,2007,16.47036
isl,2008,16.27143
isl,2009,16.87479
isl,2010,18.6612
isl,2011,18.50314
isl,2012,18.56774
isl,2013,18.25615
isl,2014,17.98027
isl,2015,17.64087
isl,2016,16.86782
isl,2017,16.35492
isl,2018,15.86079
isl,2019,15.46228
isr,2000,29.48983
isr,2001,30.3302
isr,2002,27.84286
isr,2003,28.62855
isr,2004,28.72549
isr,2005,30.24325
isr,2006,25.7241
isr,2007,26.66324
isr,2008,25.34703
isr,2009,25.41891
isr,2010,23.8117
isr,2011,23.75934
isr,2012,23.40836
isr,2013,22.65417
isr,2014,23.01003
isr,2015,22.50103
isr,2016,22.82261
isr,2017,22.43103
isr,2018,21.44803
isr,2019,20.97997
ita,2000,26.46448
ita,2001,24.47651
ita,2002,24.12543
ita,2003,23.71895
ita,2004,22.83264
ita,2005,21.60583
ita,2006,21.31744
ita,2007,21.51616
ita,2008,21.33932
ita,2009,20.66364
ita,2010,20.54893
ita,2011,22.0269
ita,2012,22.0843
ita,2013,22.22631
ita,2014,22.53996
ita,2015,23.46654
ita,2016,23.3234
ita,2017,23.80605
ita,2018,23.56704
ita,2019,23.3148
jam,2000,29.62967
jam,2001,38.41692
jam,2002,26.94149
jam,2003,34.57056
jam,2004,27.55828
jam,2005,29.14251
jam,2006,28.93595
jam,2007,31.15529
jam,2008,30.1766
jam,2009,22.96499
jam,2010,23.48548
jam,2011,22.03826
jam,2012,21.75101
jam,2013,19.47789
jam,2014,21.41138
jam,2015,18.97229
jam,2016,17.93027
jam,2017,16.75219
jam,2018,16.77557
jam,2019,16.43761
jor,2000,39.10035
jor,2001,38.47377
jor,2002,39.48171
jor,2003,42.03338
jor,2004,40.68493
jor,2005,40.07586
jor,2006,39.18605
jor,2007,36.04767
jor,2008,31.94139
jor,2009,22.71313
jor,2010,21.85515
jor,2011,20.90164
jor,2012,21.58314
jor,2013,22.13349
jor,2014,20.89077
jor,2015,29.36958
jor,2016,30.62363
jor,2017,30.42743
jor,2018,31.21254
jor,2019,30.28983
jpn,2000,15.91636
jpn,2001,15.7857
jpn,2002,15.97851
jpn,2003,16.88678
jpn,2004,16.58895
jpn,2005,15.67344
jpn,2006,16.42207
jpn,2007,15.51506
jpn,2008,15.23827
jpn,2009,15.15913
jpn,2010,14.57036
jpn,2011,13.12178
jpn,2012,12.97234
jpn,2013,12.70128
jpn,2014,12.86968
jpn,2015,12.94767
jpn,2016,12.8544
jpn,2017,12.65493
jpn,2018,12.99457
jpn,2019,12.90736
kaz,2000,48.5106
kaz,2001,42.71318
kaz,2002,45.89502
kaz,2003,44.5481
kaz,2004,41.03981
kaz,2005,34.41235
kaz,2006,31.08117
kaz,2007,32.77424
kaz,2008,24.47267
kaz,2009,22.91315
kaz,2010,27.29584
kaz,2011,24.59805
kaz,2012,27.82034
kaz,2013,25.95528
kaz,2014,23.80191
kaz,2015,32.09504
kaz,2016,35.67286
kaz,2017,33.14392
kaz,2018,33.47025
kaz,2019,33.86383
ken,2000,47.11628
ken,2001,46.46234
ken,2002,44.33084
ken,2003,45.01106
ken,2004,44.20749
ken,2005,44.95914
ken,2006,38.43079
ken,2007,35.76913
ken,2008,33.46189
ken,2009,31.50623
ken,2010,30.17857
ken,2011,30.96614
ken,2012,31.60435
ken,2013,32.13203
ken,2014,29.2218
ken,2015,26.89801
ken,2016,24.99973
ken,2017,23.2806
ken,2018,23.36506
ken,2019,24.29976
kgz,2000,51.64645
kgz,2001,53.16456
kgz,2002,51.66137
kgz,2003,51.07937
kgz,2004,46.59614
kgz,2005,42.5697
kgz,2006,39.18015
kgz,2007,42.91151
kgz,2008,48.67649
kgz,2009,38.58998
kgz,2010,43.0915
kgz,2011,43.54014
kgz,2012,43.24369
kgz,2013,46.41521
kgz,2014,56.32426
kgz,2015,54.53977
kgz,2016,57.21312
kgz,2017,56.37663
kgz,2018,46.61981
kgz,2019,46.18143
khm,2000,68.68245
khm,2001,62.2577
khm,2002,60.62694
khm,2003,61.63511
khm,2004,56.31127
khm,2005,60.94361
khm,2006,52.34569
khm,2007,48.68356
khm,2008,51.07616
khm,2009,50.50344
khm,2010,51.90947
khm,2011,59.74188
khm,2012,60.47091
khm,2013,61.22215
khm,2014,58.62178
khm,2015,57.33107
khm,2016,58.5604
khm,2017,58.23595
khm,2018,60.9688
khm,2019,64.39125
kir,2000,0.15058
kir,2001,0.09972
kir,2002,0.1093
kir,2003,0.1153
kir,2004,0.09673
kir,2005,0.11823
kir,2006,0.10295
kir,2007,0.10138
kir,2008,0.08035
kir,2009,0.0862
kir,2010,0.12267
kir,2011,0.13437
kir,2012,0.14411
kir,2013,0.12112
kir,2014,0.11782
kir,2015,0.14669
kir,2016,0.12349
kir,2017,0.11204
kir,2018,0.09422
kir,2019,0.10494
kna,2000,52.63879
kna,2001,51.0695
kna,2002,51.34533
kna,2003,50.64528
kna,2004,46.12798
kna,2005,47.98293
kna,2006,50.04898
kna,2007,51.09035
kna,2008,56.86152
kna,2009,54.68263
kna,2010,55.21492
kna,2011,55.53621
kna,2012,55.40708
kna,2013,56.48267
kna,2014,53.73818
kna,2015,57.0895
kna,2016,54.89627
kna,2017,53.38911
kna,2018,49.38157
kna,2019,46.36797
kor,2000,43.63845
kor,2001,39.20521
kor,2002,38.63633
kor,2003,38.73109
kor,2004,38.02526
kor,2005,37.73802
kor,2006,35.73993
kor,2007,35.77015
kor,2008,37.05317
kor,2009,34.29154
kor,2010,34.01854
kor,2011,34.14442
kor,2012,34.54799
kor,2013,34.21546
kor,2014,33.8619
kor,2015,33.59907
kor,2016,33.03102
kor,2017,32.62513
kor,2018,32.50151
kor,2019,30.24508
kwt,2000,25.49419
kwt,2001,19.64637
kwt,2002,21.53982
kwt,2003,20.82117
kwt,2004,21.5559
kwt,2005,21.47368
kwt,2006,21.23933
kwt,2007,21.34608
kwt,2008,19.80873
kwt,2009,16.72038
kwt,2010,14.33214
kwt,2011,14.01464
kwt,2012,14.95505
kwt,2013,14.48544
kwt,2014,13.92933
kwt,2015,13.69552
kwt,2016,13.28216
kwt,2017,12.92664
kwt,2018,10.6751
kwt,2019,11.79424
lao,2000,44.77974
lao,2001,43.97147
lao,2002,49.66937
lao,2003,54.75914
lao,2004,47.25917
lao,2005,43.72244
lao,2006,41.07787
lao,2007,34.90811
lao,2008,31.37779
lao,2009,26.87694
lao,2010,35.96009
lao,2011,52.60241
lao,2012,48.63187
lao,2013,48.70332
lao,2014,50.87947
lao,2015,45.36533
lao,2016,46.44212
lao,2017,46.23711
lao,2018,48.54593
lao,2019,41.83229
lbn,2000,57.79088
lbn,2001,54.84231
lbn,2002,54.11543
lbn,2003,52.48449
lbn,2004,48.88166
lbn,2005,47.32339
lbn,2006,44.68946
lbn,2007,44.07957
lbn,2008,44.85952
lbn,2009,44.56974
lbn,2010,43.58501
lbn,2011,40.1866
lbn,2012,37.33577
lbn,2013,36.95458
lbn,2014,35.57217
lbn,2015,32.69744
lbn,2016,31.97482
lbn,2017,33.06612
lbn,2018,32.80816
lbn,2019,33.53594
lbr,2000,70.10133
lbr,2001,59.23411
lbr,2002,63.96728
lbr,2003,66.06464
lbr,2004,78.38057
lbr,2005,73.68797
lbr,2006,70.01727
lbr,2007,69.34415
lbr,2008,63.32442
lbr,2009,49.34246
lbr,2010,50.87113
lbr,2011,48.20184
lbr,2012,45.32628
lbr,2013,48.17132
lbr,2014,51.13762
lbr,2015,46.65435
lbr,2016,46.87661
lbr,2017,47.96978
lbr,2018,47.30006
lbr,2019,54.39605
lby,2000,51.29111
lby,2001,45.52794
lby,2002,33.08924
lby,2003,33.75513
lby,2004,34.21351
lby,2005,35.34672
lby,2006,34.62699
lby,2007,33.44186
lby,2008,32.26568
lby,2009,31.10063
lby,2010,29.97364
lby,2011,36.66828
lca,2000,58.86488
lca,2001,56.879
lca,2002,56.90605
lca,2003,59.63883
lca,2004,57.44704
lca,2005,55.96852
lca,2006,58.68156
lca,2007,63.93407
lca,2008,59.58971
lca,2009,57.42234
lca,2010,54.76263
lca,2011,55.60453
lca,2012,51.65477
lca,2013,52.07428
lca,2014,51.95597
lca,2015,49.56113
lca,2016,51.21608
lca,2017,49.79442
lca,2018,49.15346
lca,2019,46.25265
lka,2000,40.04385
lka,2001,41.09132
lka,2002,40.4534
lka,2003,37.6093
lka,2004,41.03235
lka,2005,40.50283
lka,2006,40.94942
lka,2007,44.8518
lka,2008,50.64072
lka,2009,53.28553
lka,2010,53.29795
lka,2011,51.22102
lka,2012,51.93099
lka,2013,48.93376
lka,2014,48.68254
lka,2015,48.93215
lka,2016,50.1216
lka,2017,49.25233
lka,2018,46.81987
lka,2019,45.6366
lso,2000,39.72736
lso,2001,28.38722
lso,2002,29.22116
lso,2003,32.46589
lso,2004,31.50066
lso,2005,34.38765
lso,2006,30.02318
lso,2007,24.6595
lso,2008,22.3691
lso,2009,20.11676
lso,2010,21.14281
lso,2011,18.10095
lso,2012,18.34457
lso,2013,16.22263
lso,2014,15.76757
lso,2015,16.17544
lso,2016,17.15091
lso,2017,15.54046
lso,2018,14.1039
lso,2019,13.76153
ltu,2000,27.15217
ltu,2001,27.58539
ltu,2002,25.60276
ltu,2003,24.18149
ltu,2004,32.91969
ltu,2005,32.77877
ltu,2006,31.85561
ltu,2007,28.40399
ltu,2008,28.17395
ltu,2009,26.81708
ltu,2010,27.59108
ltu,2011,28.22128
ltu,2012,31.80084
ltu,2013,32.82087
ltu,2014,31.49276
ltu,2015,31.83712
ltu,2016,32.31705
ltu,2017,32.58965
ltu,2018,31.51579
ltu,2019,32.27022
lux,2000,14.25088
lux,2001,13.65768
lux,2002,13.86174
lux,2003,13.25509
lux,2004,12.77583
lux,2005,12.92819
lux,2006,13.37628
lux,2007,10.30742
lux,2008,10.06149
lux,2009,9.89528
lux,2010,10.23186
lux,2011,10.88065
lux,2012,11.48753
lux,2013,11.21971
lux,2014,11.10842
lux,2015,10.75224
lux,2016,10.77448
lux,2017,10.69309
lux,2018,10.47403
lux,2019,9.6224
lva,2000,47.65911
lva,2001,48.85079
lva,2002,47.58167
lva,2003,48.56236
lva,2004,40.63126
lva,2005,41.69103
lva,2006,35.59818
lva,2007,36.82771
lva,2008,37.30623
lva,2009,38.78268
lva,2010,37.18565
lva,2011,34.29675
lva,2012,37.82343
lva,2013,38.47149
lva,2014,39.10601
lva,2015,40.53731
lva,2016,43.44228
lva,2017,42.00599
lva,2018,39.342
lva,2019,35.71982
mar,2000,54.11757
mar,2001,53.25341
mar,2002,53.42478
mar,2003,54.50412
mar,2004,55.56612
mar,2005,59.26002
mar,2006,58.74881
mar,2007,54.86222
mar,2008,55.70158
mar,2009,53.24249
mar,2010,55.61273
mar,2011,54.98462
mar,2012,53.57524
mar,2013,51.66757
mar,2014,55.3074
mar,2015,55.55208
mar,2016,54.31687
mar,2017,53.83274
mar,2018,46.98528
mar,2019,46.81051
mco,2000,7.0122
mco,2001,6.93566
mco,2002,6.8148
mco,2003,5.88218
mco,2004,5.74603
mco,2005,5.80999
mco,2006,6.07104
mco,2007,6.8413
mco,2008,6.39872
mco,2009,5.49933
mco,2010,5.36886
mco,2011,5.70469
mco,2012,5.53506
mco,2013,5.74496
mco,2014,5.88281
mco,2015,6.02299
mco,2016,7.53687
mco,2017,7.42868
mco,2018,7.63128
mco,2019,7.96347
mda,2000,47.17257
mda,2001,51.94123
mda,2002,46.51904
mda,2003,48.3068
mda,2004,38.17025
mda,2005,42.76385
mda,2006,46.45158
mda,2007,45.09948
mda,2008,48.42182
mda,2009,45.57893
mda,2010,40.43186
mda,2011,44.79645
mda,2012,42.21785
mda,2013,42.57613
mda,2014,38.3488
mda,2015,46.18741
mda,2016,46.2919
mda,2017,43.63448
mda,2018,40.09464
mda,2019,35.69403
mdg,2000,38.68463
mdg,2001,33.54099
mdg,2002,37.25663
mdg,2003,36.38667
mdg,2004,30.55829
mdg,2005,33.10933
mdg,2006,31.6272
mdg,2007,33.4859
mdg,2008,36.96213
mdg,2009,37.38219
mdg,2010,36.51278
mdg,2011,28.49745
mdg,2012,33.24145
mdg,2013,35.70821
mdg,2014,28.38359
mdg,2015,25.34512
mdg,2016,23.38878
mdg,2017,25.41198
mdg,2018,28.89612
mdg,2019,32.51625
mdv,2000,62.99431
mdv,2001,57.46391
mdv,2002,51.88086
mdv,2003,53.80959
mdv,2004,59.50085
mdv,2005,55.65866
mdv,2006,49.92178
mdv,2007,47.22499
mdv,2008,33.10024
mdv,2009,34.3166
mdv,2010,40.07978
mdv,2011,39.6873
mdv,2012,32.18829
mdv,2013,32.36509
mdv,2014,28.13684
mdv,2015,19.53098
mdv,2016,18.9798
mdv,2017,20.647
mdv,2018,19.22476
mdv,2019,16.45226
mex,2000,52.22364
mex,2001,53.42839
mex,2002,54.35933
mex,2003,55.66365
mex,2004,53.6927
mex,2005,54.58955
mex,2006,53.76395
mex,2007,52.49715
mex,2008,48.59586
mex,2009,47.35384
mex,2010,43.50877
mex,2011,40.73421
mex,2012,40.64141
mex,2013,39.87907
mex,2014,40.87202
mex,2015,41.04377
mex,2016,41.37222
mex,2017,41.78836
mex,2018,42.25703
mex,2019,42.1221
mhl,2000,9.22927
mhl,2001,10.55148
mhl,2002,12.02824
mhl,2003,12.26923
mhl,2004,10.65808
mhl,2005,8.87011
mhl,2006,8.57702
mhl,2007,11.08094
mhl,2008,12.2449
mhl,2009,12.69074
mhl,2010,13.29143
mhl,2011,13.64001
mhl,2012,13.00868
mhl,2013,12.23094
mhl,2014,12.79251
mhl,2015,10.99423
mhl,2016,10.37151
mhl,2017,11.5975
mhl,2018,11.20923
mhl,2019,11.6625
mkd,2000,42.08674
mkd,2001,42.38285
mkd,2002,42.57003
mkd,2003,43.7902
mkd,2004,42.53265
mkd,2005,41.23846
mkd,2006,37.00005
mkd,2007,37.2858
mkd,2008,32.02929
mkd,2009,34.79014
mkd,2010,37.78864
mkd,2011,35.79779
mkd,2012,35.24374
mkd,2013,33.70716
mkd,2014,34.97662
mkd,2015,34.26193
mkd,2016,35.32001
mkd,2017,42.42704
mkd,2018,42.10962
mkd,2019,40.38257
mli,2000,68.81712
mli,2001,67.7934
mli,2002,61.75164
mli,2003,61.20212
mli,2004,55.61309
mli,2005,57.01831
mli,2006,56.74297
mli,2007,61.34743
mli,2008,63.22453
mli,2009,61.83723
mli,2010,56.26625
mli,2011,50.0026
mli,2012,44.74382
mli,2013,34.81934
mli,2014,33.55117
mli,2015,34.17125
mli,2016,35.75056
mli,2017,37.50245
mli,2018,32.55354
mli,2019,31.35296
mlt,2000,26.37363
mlt,2001,29.66667
mlt,2002,28.73563
mlt,2003,28.83598
mlt,2004,28.17259
mlt,2005,28.85906
mlt,2006,29.62185
mlt,2007,31.07823
mlt,2008,32.9918
mlt,2009,32.45967
mlt,2010,33.02583
mlt,2011,33.1624
mlt,2012,32.09076
mlt,2013,30.22222
mlt,2014,36.45832
mlt,2015,37.19659
mlt,2016,35.13738
mlt,2017,35.22464
mlt,2018,34.29564
mlt,2019,34.64808
mmr,2000,85.6558
mmr,2001,85.89757
mmr,2002,82.23466
mmr,2003,83.1669
mmr,2004,78.8847
mmr,2005,82.50259
mmr,2006,75.01603
mmr,2007,82.16392
mmr,2008,82.45877
mmr,2009,82.2685
mmr,2010,80.74466
mmr,2011,77.27888
mmr,2012,76.70022
mmr,2013,72.23145
mmr,2014,66.03541
mmr,2015,70.45004
mmr,2016,76.67273
mmr,2017,75.68733
mmr,2018,76.44636
mmr,2019,75.95469
mne,2011,38.80132
mne,2012,35.91405
mne,2013,42.07718
mne,2014,39.11519
mne,2015,37.72555
mne,2016,38.23349
mne,2017,42.16569
mne,2018,39.61086
mne,2019,38.55629
mng,2000,19.74953
mng,2001,22.36467
mng,2002,22.22119
mng,2003,25.06355
mng,2004,25.52187
mng,2005,32.41325
mng,2006,25.5557
mng,2007,23.28106
mng,2008,21.42464
mng,2009,22.75948
mng,2010,28.05505
mng,2011,32.0039
mng,2012,31.5344
mng,2013,37.31088
mng,2014,34.95247
mng,2015,35.91595
mng,2016,31.95731
mng,2017,32.15247
mng,2018,33.88879
mng,2019,34.76733
moz,2000,38.14938
moz,2001,26.08441
moz,2002,27.35958
moz,2003,21.21593
moz,2004,15.60631
moz,2005,12.31847
moz,2006,12.74689
moz,2007,12.0195
moz,2008,10.86691
moz,2009,8.23771
moz,2010,7.11212
moz,2011,6.71954
moz,2012,5.55483
moz,2013,8.01664
moz,2014,10.4247
moz,2015,11.26149
moz,2016,10.71028
moz,2017,9.77091
moz,2018,9.49276
moz,2019,9.97823
mrt,2000,77.82079
mrt,2001,77.12566
mrt,2002,69.98445
mrt,2003,68.3897
mrt,2004,70.48662
mrt,2005,67.13408
mrt,2006,68.15962
mrt,2007,65.29876
mrt,2008,60.94028
mrt,2009,62.76505
mrt,2010,62.63597
mrt,2011,58.37606
mrt,2012,55.428
mrt,2013,50.20852
mrt,2014,47.62083
mrt,2015,47.74199
mrt,2016,53.72726
mrt,2017,48.49948
mrt,2018,45.96593
mrt,2019,45.02109
mus,2000,44.00007
mus,2001,43.81983
mus,2002,44.87165
mus,2003,45.32219
mus,2004,43.42287
mus,2005,49.58811
mus,2006,52.913
mus,2007,55.80852
mus,2008,61.84155
mus,2009,58.37334
mus,2010,52.31686
mus,2011,53.07153
mus,2012,51.61318
mus,2013,53.18035
mus,2014,50.18024
mus,2015,49.57673
mus,2016,48.16078
mus,2017,48.13041
mus,2018,48.23362
mus,2019,45.72046
mwi,2000,10.92415
mwi,2001,12.4832
mwi,2002,14.80703
mwi,2003,12.0709
mwi,2004,9.69993
mwi,2005,9.09982
mwi,2006,8.92417
mwi,2007,11.71523
mwi,2008,10.37028
mwi,2009,11.23561
mwi,2010,10.92772
mwi,2011,8.96164
mwi,2012,10.24163
mwi,2013,6.70596
mwi,2014,8.18289
mwi,2015,10.9819
mwi,2016,12.41496
mwi,2017,12.69519
mwi,2018,12.81765
mwi,2019,16.86488
mys,2000,40.70201
mys,2001,35.69312
mys,2002,34.6445
mys,2003,34.49883
mys,2004,36.10705
mys,2005,38.0438
mys,2006,34.73174
mys,2007,35.12305
mys,2008,35.53603
mys,2009,32.19156
mys,2010,34.1167
mys,2011,34.01271
mys,2012,33.03798
mys,2013,33.66909
mys,2014,33.04467
mys,2015,33.41106
mys,2016,34.42681
mys,2017,34.21581
mys,2018,34.98891
mys,2019,34.57383
nam,2000,6.68357
nam,2001,6.33473
nam,2002,6.74493
nam,2003,6.60195
nam,2004,6.36069
nam,2005,6.27148
nam,2006,5.64559
nam,2007,5.80081
nam,2008,6.89986
nam,2009,8.49085
nam,2010,9.27633
nam,2011,10.303
nam,2012,10.90824
nam,2013,9.88769
nam,2014,9.03689
nam,2015,7.32913
nam,2016,7.71208
nam,2017,7.79463
nam,2018,8.05018
nam,2019,8.23502
ner,2000,60.49816
ner,2001,60.42289
ner,2002,59.6222
ner,2003,61.24695
ner,2004,60.00254
ner,2005,50.13459
ner,2006,48.75664
ner,2007,53.40668
ner,2008,52.46495
ner,2009,53.61827
ner,2010,55.89532
ner,2011,57.73745
ner,2012,60.8065
ner,2013,56.54369
ner,2014,54.67354
ner,2015,51.68565
ner,2016,58.51041
ner,2017,48.31372
ner,2018,48.96119
ner,2019,46.09529
nga,2000,60.16207
nga,2001,60.74782
nga,2002,65.04916
nga,2003,72.81435
nga,2004,64.54787
nga,2005,65.97051
nga,2006,70.45881
nga,2007,70.93755
nga,2008,72.75694
nga,2009,74.47494
nga,2010,76.87749
nga,2011,74.72514
nga,2012,72.84433
nga,2013,70.92673
