geo,time,ne_con_prvt_cd
kaz,2004,23100378579.0422
kaz,2005,28480132450.3311
kaz,2006,37036340881.94569
kaz,2007,47288778352.7615
kaz,2008,59263838828.5209
kaz,2009,54797927004.4686
kaz,2010,67184600454.6843
kaz,2011,81271466940.5705
kaz,2012,93467799144.9409
kaz,2013,118072570551.873
kaz,2014,107347814658.826
kaz,2015,99049435277.31911
kaz,2016,74877521919.56979
kaz,2017,87719810675.4274
kaz,2018,93432660547.052
kaz,2019,94973529271.1405
kaz,2020,90582459081.93489
ken,1960,568903645.9527
ken,1961,564535647.70363
ken,1962,624469595.67886
ken,1963,671957576.64312
ken,1964,688239612.1164
ken,1965,699159579.73909
ken,1966,769999411.34266
ken,1967,820959950.91492
ken,1968,874775509.34274
ken,1969,915179493.14664
ken,1970,965019473.16808
ken,1971,1149791400.43758
ken,1972,1310119476.13563
ken,1973,1480603325.14426
ken,1974,1913508518.94889
ken,1975,2223555783.03776
ken,1976,2140515074.34285
ken,1977,2501038827.50023
ken,1978,3208535394.58501
ken,1979,4021505911.47958
ken,1980,4506355129.77352
ken,1981,4231666986.00514
ken,1982,4084247630.65103
ken,1983,3655938028.80986
ken,1984,3976440756.03444
ken,1985,3573187872.97207
ken,1986,4337849168.72663
ken,1987,4962097988.43181
ken,1988,5142068281.5784
ken,1989,5705830122.45217
ken,1990,5348266883.21017
ken,1991,5177361012.65455
ken,1992,5525092892.52812
ken,1993,3630872970.0886
ken,1994,4461614098.6894
ken,1995,6265642487.42947
ken,1996,9163230610.57623
ken,1997,10122693327.9756
ken,1998,10950192738.7119
ken,1999,10133691284.3293
ken,2000,9947122106.189
ken,2001,10333006207.7489
ken,2002,10336029237.1595
ken,2003,11494241823.653
ken,2004,12155953105.6991
ken,2005,14128260412.0756
ken,2006,19687257284.24649
ken,2007,23922198652.3584
ken,2008,27038943090.9588
ken,2009,30690867721.5844
ken,2010,33066946683.9658
ken,2011,35626297702.5317
ken,2012,42411179042.6076
ken,2013,47176767154.845
ken,2014,51943650181.6379
ken,2015,52952662752.0282
ken,2016,57164230319.0798
ken,2017,63916522339.52129
ken,2018,71091160455.51109
ken,2019,77918174330.8168
ken,2020,76271468133.63539
kgz,1990,1906250000
kgz,1991,1647222222.22222
kgz,1992,1638437500
kgz,1993,1535265151.51515
kgz,1994,1317734265.73427
kgz,1995,1245946502.05761
kgz,1996,1500511578.86515
kgz,1997,1218545297.42186
kgz,1998,1452467399.88828
kgz,1999,969857397.27607
kgz,2000,899667205.95508
kgz,2001,988617902.96112
kgz,2002,1084322744.34528
kgz,2003,1495094450.13911
kgz,2004,1681714834.86862
kgz,2005,2080013557.07382
kgz,2006,2696021956.07291
kgz,2007,3326728534.17943
kgz,2008,4756440261.82105
kgz,2009,3671406695.39741
kgz,2010,4055812880.86624
kgz,2011,5169090605.69219
kgz,2012,6327764362.98652
kgz,2013,7128227572.92297
kgz,2014,7169284360.37507
kgz,2015,6046861644.28401
kgz,2016,5641201131.10231
kgz,2017,6322530337.59422
kgz,2018,6822487699.79213
kgz,2019,6773998306.33063
kgz,2020,5776137522.83579
khm,1960,439999985.71429
khm,1961,442857151.42857
khm,1962,465714294.28571
khm,1963,482857134.28571
khm,1964,514285685.71429
khm,1965,619999991.42857
khm,1966,642857134.28571
khm,1967,662857142.85714
khm,1968,762857120
khm,1969,720657258.21596
khm,1970,480734591.28556
khm,1993,2562599852.06396
khm,1994,2652515550.62272
khm,1995,3263141349.06969
khm,1996,3436888621.28392
khm,1997,3110171377.66012
khm,1998,2983841994.11608
khm,1999,3159655987.45727
khm,2000,3245072214.99741
khm,2001,3376819400.79001
khm,2002,3594179315.06255
khm,2003,3892996603.44308
khm,2004,4544165485.09822
khm,2005,5304675025.70556
khm,2006,5889665439.17626
khm,2007,6751403627.41995
khm,2008,8223980975.22729
khm,2009,7922060791.93961
khm,2010,9139053168.08337
khm,2011,10630521218.8986
khm,2012,11255397038.8545
khm,2013,11974883292.1721
khm,2014,12952994860.1362
khm,2015,13863294020.7977
khm,2016,15236698991.0746
khm,2017,16276174930.5285
khm,2018,17367546414.6886
khm,2019,18818517733.4543
khm,2020,17982627631.0947
kir,1972,10699401.1976
kir,1973,15982308.46055
kir,1974,27918329.03074
kir,1975,20607409.34677
kir,1976,19486740.80411
kir,1977,18986471.50144
kir,1978,23192171.22582
kir,1979,23793874.35725
kir,1980,25860851.7422
kir,1981,26869685.12986
kir,1982,19625722.68993
kir,1983,18622522.52252
kir,1984,18336989.90785
kir,1985,15410294.01495
kir,1986,15316176.47059
kir,1987,16832376.41787
kir,1988,19299945.30823
kir,1989,21148189.15072
kir,1990,21101397.23675
kir,1991,23046424.67674
kir,1992,23202115.15864
kir,2008,130296091.25986
kir,2009,122132272.65637
kir,2010,140521922.58301
kir,2011,168054667.35431
kir,2012,167315179.12611
kir,2013,163265109.09442
kir,2014,158820082.92771
kir,2015,146911576.89129
kir,2016,152337942.31341
kir,2017,168294757.81729
kir,2018,151123729.82666
kor,1960,3369832458.87512
kor,1961,2027306412.63166
kor,1962,2339239766.30679
kor,1963,3214396978.44992
kor,1964,2863089729.56695
kor,1965,2604279279.27928
kor,1966,3087970811.52797
kor,1967,3843708413.42599
kor,1968,4616157599.85541
kor,1969,5544766796.22432
kor,1970,6639940752.18959
kor,1971,7467665274.37707
kor,1972,7902466339.17891
kor,1973,9536553524.80418
kor,1974,13458600143.3975
kor,1975,15053099173.5537
kor,1976,19246900826.4463
kor,1977,23474173553.719
kor,1978,31026239669.4215
kor,1979,40164669421.4876
kor,1980,41019870602.3739
kor,1981,45785795045.7395
kor,1982,48255457679.0502
kor,1983,51301063486.9481
kor,1984,55143800094.2951
kor,1985,56671111008.9423
kor,1986,62212490782.2338
kor,1987,75100964051.6917
kor,1988,97559981954.14708
kor,1989,124950704435.112
kor,1990,142332852944.50101
kor,1991,166420808617.98599
kor,1992,181061038877.858
kor,1993,200710752862.32199
kor,1994,239929304872.73599
kor,1995,294409869436.125
kor,1996,324913543414.755
kor,1997,304244867495.716
kor,1998,192871332343.875
kor,1999,261752746420.82101
kor,2000,314017648723.20898
kor,2001,303404131712.87201
kor,2002,351858539353.68402
kor,2003,379936808183.88599
kor,2004,409231044598.88898
kor,2005,489115058859.99103
kor,2006,558528493947.10205
kor,2007,615340336847.50195
kor,2008,550208806940.75806
kor,2009,487739030330.55798
kor,2010,577012199183.26099
kor,2011,641634818113.38403
kor,2012,655420539973.16199
kor,2013,692335015964.245
kor,2014,741207744865.71582
kor,2015,711494553145.78198
kor,2016,719390531158.44495
kor,2017,772091654764.05884
kor,2018,828329032258.06494
kor,2019,803130198243.88611
kor,2020,760378890924.40002
kos,2008,4919604511.49846
kos,2009,4783939983.3287
kos,2010,4993055813.33687
kos,2011,5548819599.10913
kos,2012,5387100089.93961
kos,2013,5802892814.45079
kos,2014,6267380098.31274
kos,2015,5356299789.19339
kos,2016,5463697144.1222
kos,2017,5689849751.46859
kos,2018,6287919225.31885
kos,2019,6326583072.10031
kos,2020,6551546438.74644
kwt,1965,554466535.98432
kwt,1966,649677961.35536
kwt,1967,784094091.29095
kwt,1968,831699803.97648
kwt,1969,856902828.3394
kwt,1970,1109773172.78073
kwt,1971,1179443976.41112
kwt,1972,1299483125.57008
kwt,1973,1479096426.16318
kwt,1974,1922919508.86767
kwt,1975,2616551724.13793
kwt,1976,3521887824.8974
kwt,1977,4754710397.76692
kwt,1978,5371137768.08433
kwt,1979,6441027496.38206
kwt,1980,8836477987.42138
kwt,1981,9554877690.10043
kwt,1982,11521361236.5405
kwt,1983,9240480274.44254
kwt,1984,9235697399.52719
kwt,1985,10252526928.1915
kwt,1986,9443530626.29043
kwt,1987,10064801219.9498
kwt,1988,11051254838.7097
kwt,1989,12464601769.9115
kwt,1990,10459375000
kwt,1991,10239535349.9824
kwt,1992,7611792774.36946
kwt,1993,10405959933.7748
kwt,1994,10286195622.8956
kwt,1995,11598525469.1689
kwt,1996,14025718102.8724
kwt,1997,14106824925.816
kwt,1998,15118438320.21
kwt,1999,15688896189.2247
kwt,2000,15661994784.8761
kwt,2001,16152266058.0372
kwt,2002,18912142152.0237
kwt,2003,20463087248.3221
kwt,2004,22243298269.42649
kwt,2005,25979109589.0411
kwt,2006,29012405237.7671
kwt,2007,34896551724.1379
kwt,2008,41473586309.5238
kwt,2009,35496525364.8367
kwt,2010,33346824842.98669
kwt,2011,37353260869.5652
kwt,2012,41172918899.607
kwt,2013,43793018335.6841
kwt,2014,47131412508.7843
kwt,2015,47601861083.4164
kwt,2016,49489241972.8567
kwt,2017,52260654137.8173
kwt,2018,54944720198.6755
kwt,2019,56325538208.1687
lao,1984,1597142865.71429
lao,1985,2128888900
lao,1986,1572631520
lao,1987,972492666.04613
lao,1988,562482783.18011
lao,2000,1517153863.39172
lao,2001,1593923112.50282
lao,2002,1262479353.33598
lao,2003,1581049455.47737
lao,2004,1816357449.38311
lao,2005,1959798107.15678
lao,2006,2349744552.19912
lao,2007,3030353409.12428
lao,2008,4143993107.15569
lao,2009,4053010712.97738
lao,2010,5319702203.48285
lao,2011,5757821432.43587
lao,2012,7798620132.14131
lao,2013,8880988752.83887
lao,2014,9636583957.4158
lao,2015,10275932420.7854
lao,2016,10453639270.4665
lbn,1990,3316909057.68901
lbn,1991,4938792989.21492
lbn,1992,6887726438.90962
lbn,1993,9132636957.37814
lbn,1994,10107442751.979
lbn,1995,12034505269.8902
lbn,1996,12764714718.5949
lbn,1997,13667424488.4703
lbn,1998,14158397817.6043
lbn,1999,14419263531.2406
lbn,2000,14512769485.9038
lbn,2001,14814593698.1758
lbn,2002,15895190713.1012
lbn,2003,17034825870.6468
lbn,2004,17635834109.5262
lbn,2005,17629626426.4812
lbn,2006,18678880421.0097
lbn,2007,21271588530.8319
lbn,2008,25665083956.4393
lbn,2009,29798131686.3382
lbn,2010,33789610058.7837
lbn,2011,35933845445.4677
lbn,2012,40721594817.9754
lbn,2013,43318860546.2738
lbn,2014,45532320065.1808
lbn,2015,45475144404.3
lbn,2016,45540588361.23009
lbn,2017,47989226048.9684
lbn,2018,50118066803.8791
lbn,2019,47683916704.2149
lbn,2020,32601703833.6768
lby,1990,13997175141.2429
lby,1991,18357677235.4827
lby,1992,18242187500
lby,1993,19674770039.4218
lby,1994,17201492537.3134
lby,1995,15010762975.3647
lby,1996,15588369963.37
lby,1997,18155782165.3287
lby,1998,17262617621.8991
lby,1999,18357050452.7814
lby,2000,15544709098.0086
lby,2001,14863658899.3555
lby,2002,10975590551.1811
lby,2003,8911746406.25
lby,2004,11663381384.6154
lby,2005,11576402323.4485
lby,2006,13209500609.0134
lby,2007,17483922065.579
lby,2008,19472049689.441
lka,1960,1086082584.03361
lka,1961,1045520242.62304
lka,1962,1051154907.94635
lka,1963,911043701.33648
lka,1964,985846848.95554
lka,1965,1276537394.95798
lka,1966,1314645378.15126
lka,1967,1393748971.19342
lka,1968,1348289662.30516
lka,1969,1469124873.94958
lka,1970,1714053781.5126
lka,1971,1765925801.0118
lka,1972,1900847571.18928
lka,1973,2137250000
lka,1974,2652977443.60902
lka,1975,2809825962.91013
lka,1976,2657838287.75268
lka,1977,3033316798.19617
lka,1978,2017003203.07495
lka,1979,2479436095.05459
lka,1980,2961573502.72232
lka,1981,3244812987.01299
lka,1982,3499125420.47093
lka,1983,3786566510.83723
lka,1984,4421737421.38365
lka,1985,4367879234.16789
lka,1986,4672922912.20557
lka,1987,4867944972.82609
lka,1988,5076387928.32443
lka,1989,5075506241.33148
lka,1990,5826340489.2661
lka,1991,6518863911.04665
lka,1992,7017574720.51107
lka,1993,7466434188.74172
lka,1994,8449943342.7762
lka,1995,9382425365.85366
lka,1996,9992860502.98534
lka,1997,10835626072.2156
lka,1998,11323784328.9372
lka,1999,11207911722.8199
lka,2000,11673570964.8098
lka,2001,11241640555.0582
lka,2002,11785825779.8453
lka,2003,13566214256.1127
lka,2004,14657495799.9802
lka,2005,16843432835.8209
lka,2006,19134768617.24649
lka,2007,21723896976.4028
lka,2008,28479532703.5514
lka,2009,27110586994.801
lka,2010,38829297527.5175
lka,2011,46532537434.92529
lka,2012,44604723773.0343
lka,2013,50234127879.66129
lka,2014,53474996649.9368
lka,2015,54293712958.2671
lka,2016,58485757275.8115
lka,2017,58659966239.9374
lka,2018,60173470815.5423
lka,2019,58660021299.6287
lka,2020,57059092610.91231
lso,1960,37379252.41495
lso,1961,38499230.0154
lso,1962,44939101.21798
lso,1963,51938961.22078
lso,1964,56698866.02268
lso,1965,59638807.22386
lso,1966,69718605.62789
lso,1967,69340613.18774
lso,1968,71664566.70867
lso,1969,74786504.26991
lso,1970,81338373.23254
lso,1971,93260626.39821
lso,1972,104331989.07246
lso,1973,157204610.95101
lso,1974,211184694.6284
lso,1975,234753211.62948
lso,1976,253449862.00552
lso,1977,316352345.90616
lso,1978,359705611.77553
lso,1979,442161520.19002
lso,1980,562104519.77401
lso,1981,604464843.30484
lso,2007,1625290941.60729
lso,2008,1571972013.75103
lso,2009,1659895488.3935
lso,2010,2114884532.36427
lso,2011,2343225705.58823
lso,2012,2264358597.17487
lso,2013,1979992590.05928
lso,2014,1881030278.17962
lso,2015,1806546786.94872
lso,2016,1631816019.03791
lso,2017,2065183115.61562
lso,2018,2056114342.71077
lso,2019,1884098273.85731
ltu,1995,5022392295.99594
ltu,1996,5373442382.39102
ltu,1997,6202265861.02719
ltu,1998,6871702201.12214
ltu,1999,7122982304.70436
ltu,2000,7482473025.46396
ltu,2001,7980142425.55028
ltu,2002,9166890203.81328
ltu,2003,12067217146.0801
ltu,2004,14705180079.4834
ltu,2005,16815653688.2697
ltu,2006,19367688543.1045
ltu,2007,25140666392.994
ltu,2008,30974135811.503
ltu,2009,25363166527.6619
ltu,2010,23774233511.1217
ltu,2011,27167261102.1455
ltu,2012,26690138480.2481
ltu,2013,29015442587.31689
ltu,2014,30063900669.2068
ltu,2015,25903259343.6699
ltu,2016,27150774838.3938
ltu,2017,29707471038.4624
ltu,2018,33033366671.5168
ltu,2019,32964971101.6313
ltu,2020,33208960094.439
lux,1970,687607099.63695
lux,1971,777715229.05489
lux,1972,951503070.29603
lux,1973,1191611467.60505
lux,1974,1371028376.13919
lux,1975,1685170560.49139
lux,1976,1809965517.24138
lux,1977,2107840180.07878
lux,1978,2553252209.55553
lux,1979,2979900935.60815
lux,1980,3302176851.97958
lux,1981,2872786831.81226
lux,1982,2591792336.21755
lux,1983,2519690729.78304
lux,1984,2409864562.97124
lux,1985,2516742985.25715
lux,1986,3465854253.20571
lux,1987,4374827660.72393
lux,1988,4813958310.47724
lux,1989,4861992219.49222
lux,1990,6165397151.13472
lux,1991,6674680448.90726
lux,1992,7217577164.36637
lux,1993,7118001399.25373
lux,1994,7858175789.72751
lux,1995,9266468253.96825
lux,1996,9185056677.52443
lux,1997,8328274695.53451
lux,1998,8782503889.75328
lux,1999,9060421369.74519
lux,2000,8506495590.39688
lux,2001,8730133594.17993
lux,2002,9834087778.53492
lux,2003,12342447354.347
lux,2004,14053020007.1773
lux,2005,14442066714.098
lux,2006,15543634156.3306
lux,2007,17740606606.8585
lux,2008,20098323531.6422
lux,2009,19291566240.3871
lux,2010,19328148267.1334
lux,2011,21237477488.395
lux,2012,20507402350.3465
lux,2013,21693866534.89849
lux,2014,22511990475.5176
lux,2015,19543946412.4285
lux,2016,20303865132.9678
lux,2017,21809811190.3353
lux,2018,23848162304.2541
lux,2019,23547057065.0274
lux,2020,22508018294.0919
lva,1995,3793452652.59555
lva,1996,4065274374.68096
lva,1997,4371060972.65909
lva,1998,4572127963.77934
lva,1999,4910683401.39323
lva,2000,4981624565.46929
lva,2001,5179835460.0403
lva,2002,5889312187.35789
lva,2003,7251874308.20317
lva,2004,9005558735.52751
lva,2005,10430541381.4561
lva,2006,13712189616.2528
lva,2007,18582653535.768
lva,2008,20672125420.2602
lva,2009,15969912427.0225
lva,2010,15164898420.7157
lva,2011,16862691888.5209
lva,2012,16994891100.2079
lva,2013,18777950718.6144
lva,2014,19170497476.7835
lva,2015,16248374697.0726
lva,2016,16952165827.9962
lva,2017,18390579190.8447
lva,2018,20397732084.3247
lva,2019,19950395926.23529
lva,2020,18957023109.253
mac,1982,699026631.11568
mac,1983,670935934.19255
mac,1984,709236627.92145
mac,1985,768990348.55228
mac,1986,850721309.83877
mac,1987,962695697.77023
mac,1988,1145561276.52165
mac,1989,1308704365.25224
mac,1990,1498815609.02631
mac,1991,1763052359.35685
mac,1992,2064648846.63146
mac,1993,2343742155.73071
mac,1994,2652915091.13978
mac,1995,2924897713.29602
mac,1996,3175712994.57722
mac,1997,3296803881.98563
mac,1998,3246478167.14293
mac,1999,3222512794.20413
mac,2000,3143572683.43737
mac,2001,3150308084.8945
mac,2002,3228769885.72709
mac,2003,3275943749.06498
mac,2004,3583929595.37284
mac,2005,3925428468.00065
mac,2006,4381733196.69058
mac,2007,5093766721.83576
mac,2008,5907158264.85954
mac,2009,6129153463.67246
mac,2010,6693159381.17018
mac,2011,7865231598.11429
mac,2012,8921137936.64502
mac,2013,10070719587.4482
mac,2014,11232236982.1337
mac,2015,11928115216.0301
mac,2016,12013733411.7147
mac,2017,12404310989.2848
mac,2018,13229978321.4618
mac,2019,13831980670.3426
mac,2020,11911103879.0352
mar,1960,1569259203.636
mar,1961,1630621499.85179
mar,1962,1892394091.49294
mar,1963,2058583381.08883
mar,1964,2130172532.35846
mar,1965,2244047030.9258
mar,1966,2232190475.24948
mar,1967,2332378223.4957
mar,1968,2492046260.25096
mar,1969,2713565853.17656
mar,1970,2905305799.82215
mar,1971,3159207920.79208
mar,1972,3703377673.4481
mar,1973,4540505003.77414
mar,1974,5230285138.90796
mar,1975,6234916718.07526
mar,1976,6512117303.64537
mar,1977,7421180023.53829
mar,1978,8930736554.10757
mar,1979,10666897489.1642
mar,1980,13144154854.4429
mar,1981,11055281016.1824
mar,1982,10750554540.9264
mar,1983,10446662354.2812
mar,1984,9210593042.3926
mar,1985,9057385471.52936
mar,1986,11928298405.1667
mar,1987,13308043831.9456
mar,1988,14947874919.2969
mar,1989,15164581418.911
mar,1990,17730874889.2906
mar,1991,20096291468.5411
mar,1992,20814496861.0916
mar,1993,19351784643.5101
mar,1994,22222736618.494
mar,1995,24565566007.0258
mar,1996,27258575912.9866
mar,1997,24021747244.673
mar,1998,25198732174.83649
mar,1999,25282732742.4422
mar,2000,23946609617.9183
mar,2001,22688390701.5836
mar,2002,24432734289.0845
mar,2003,29604406636.4472
mar,2004,33713780345.0609
mar,2005,35691330073.3221
mar,2006,39291137750.6935
mar,2007,45799592300.0867
mar,2008,53961136988.2456
mar,2009,54458924426.903
mar,2010,54773558903.1982
mar,2011,60365146664.3593
mar,2012,59362917806.314
mar,2013,64022961156.3857
mar,2014,66107086351.9027
mar,2015,58198334750.0589
mar,2016,60393168493.4999
mar,2017,63512897234.8328
mar,2018,68502786034.6683
mar,2019,68695552713.3959
mar,2020,66889267963.94569
mda,1995,998934909.64181
mda,1996,1158813260.86957
mda,1997,1322887229.43723
mda,1998,1294100372.43948
mda,1999,874385036.39232
mda,2000,1138452394.35713
mda,2001,1284418736.5934
mda,2002,1379716569.66036
mda,2003,1794160916.90216
mda,2004,2313668875.67629
mda,2005,2792101415.91797
mda,2006,3200625766.31051
mda,2007,4115354162.71963
mda,2008,5639609988.45266
mda,2009,4879885594.44084
mda,2010,6292333761.81352
mda,2011,7819332458.72591
mda,2012,8112766154.20183
mda,2013,8666459465.47176
mda,2014,8580818133.88811
mda,2015,6772423572.54829
mda,2016,6954652827.27191
mda,2017,8280069517.2712
mda,2018,9713352893.21613
mda,2019,10082398564.1199
mda,2020,9833085342.04456
mdg,1960,574593826.51938
mdg,1961,584859255.73215
mdg,1962,608902449.43062
mdg,1963,636757731.6962
mdg,1964,669466179.60611
mdg,1965,702620267.22828
mdg,1966,737208400.61713
mdg,1967,759132873.86467
mdg,1968,814705662.06755
mdg,1969,832081855.89269
mdg,1970,882902928.25775
mdg,1971,966190849.77389
mdg,1972,1094547758.20921
mdg,1973,1376819138.13242
mdg,1974,1626430130.39888
mdg,1975,1964753888.27309
mdg,1976,1811230459.13307
mdg,1977,1993298352.31883
mdg,1978,2280803042.59337
mdg,1979,3028798470.24313
mdg,1980,2054503487.52392
mdg,1981,2410475964.53601
mdg,1982,3019237404.37838
mdg,1983,3024788395.69489
mdg,1984,2324417854.19653
mdg,1985,2634475482.26174
mdg,1986,2963352616.68825
mdg,1987,1994959444.48264
mdg,1988,2355420415.9885
mdg,1989,1531408766.23132
mdg,1990,2351021163.86812
mdg,1991,2003791782.811
mdg,1992,2030560783.41537
mdg,1993,2249056101.20272
mdg,1994,2080054822.97994
mdg,1995,3191704291.49822
mdg,1996,4034155055.28284
mdg,1997,3408065113.12569
mdg,1998,3312300207.7499
mdg,1999,3205376063.75149
mdg,2000,3487054678.69064
mdg,2001,3780391871.42008
mdg,2002,4318042970.49044
mdg,2003,4795581634.16679
mdg,2004,3543142119.90875
mdg,2005,4396978197.68472
mdg,2006,4473355308.96512
mdg,2007,5589027029.79337
mdg,2008,7091448073.80225
mdg,2009,6917374533.59969
mdg,2010,7385475995.83722
mdg,2011,8499314510.88641
mdg,2012,8558454021.92206
mdg,2013,9648591195.93322
mdg,2014,9156151606.60353
mdg,2015,8300556073.52466
mdg,2016,8474399373.2865
mdg,2017,9435451849.87051
mdg,2018,9909982119.18168
mdg,2019,9999744092.19921
mdg,2020,10029729929.6171
mdv,2014,1358352188.49965
mdv,2015,1688059174.94778
mdv,2016,1928136748.13253
mdv,2017,2236638863.97608
mdv,2018,2493765749.66863
mdv,2019,2620471531.66038
mdv,2020,1900301203.40933
mex,1960,10068640000
mex,1961,10885520000
mex,1962,11727040000
mex,1963,12670792000
mex,1964,15009512000
mex,1965,15972960000
mex,1966,17807200000
mex,1967,19457200000
mex,1968,21756560000
mex,1969,23704960000
mex,1970,25561744000
mex,1971,28702520000
mex,1972,32445312000
mex,1973,38959128000
mex,1974,50267528000
mex,1975,60473880000
mex,1976,60607811688.3117
mex,1977,54251615044.2478
mex,1978,67711982456.1404
mex,1979,86661364035.08769
mex,1980,126467869565.217
mex,1981,161018163265.306
mex,1982,107023085106.383
mex,1983,90605295587.0108
mex,1984,110786191895.11301
mex,1985,119014838458.54401
mex,1986,88605565544.2955
mex,1987,92343323900.74008
mex,1988,123869975364.03999
mex,1989,153527137111.517
mex,1990,182790752328.806
mex,1991,221693408759.608
mex,1992,261113593007.85199
mex,1993,347440306842.98401
mex,1994,362252899765.93298
mex,1995,238462864286.38199
mex,1996,274830288443.82401
mex,1997,333750105070.40503
mex,1998,351025196803.85303
mex,1999,403817003158.86401
mex,2000,480939454185.87903
mex,2001,521370500412.104
mex,2002,537864547120.96094
mex,2003,512191973306.14496
mex,2004,534444784688.99493
mex,2005,602194251553.052
mex,2006,656079692270.99194
mex,2007,707049077249.68396
mex,2008,742944961409.56189
mex,2009,592486798016.79797
mex,2010,691266527302.94397
mex,2011,765036291726.03101
mex,2012,777400242985.68701
mex,2013,847107026307.54785
mex,2014,866297577054.72998
mex,2015,766541732614.85498
mex,2016,706651027587.72205
mex,2017,755832429186.58997
mex,2018,791838887774.56189
mex,2019,823720581044.04211
mex,2020,684585615575.08301
mhl,2004,105280700
mhl,2005,111769100
mhl,2006,111170400
mhl,2007,120485200
mhl,2008,125285100
mhl,2009,119819300
mhl,2010,122652600
mhl,2011,131527800
mhl,2012,137097400
mhl,2013,145750800
mhl,2014,142065200
mhl,2015,140974600
mhl,2016,146195000
mhl,2017,161940998.07739
mhl,2018,162727300
mhl,2019,176441500
mhl,2020,161652500
mkd,1990,2996855123.67491
mkd,1991,3063617346.93878
mkd,1992,1619583775.28973
mkd,1993,1823817887.93103
mkd,1994,2562154440.72561
mkd,1995,3151413079.63191
mkd,1996,3437501719.56249
mkd,1997,3178401511.89417
mkd,1998,3189481782.61053
mkd,1999,3219218021.22253
mkd,2000,2846857318.00394
mkd,2001,2667000798.09398
mkd,2002,3108152628.291
mkd,2003,3944567884.64406
mkd,2004,4603692782.21571
mkd,2005,5019123969.99414
mkd,2006,5423754861.50101
mkd,2007,6447804372.02939
mkd,2008,7789417617.87727
mkd,2009,7215593438.63802
mkd,2010,7106424812.95202
mkd,2011,7756585908.46198
mkd,2012,7200873663.35145
mkd,2013,7761885363.3881
mkd,2014,7931395371.37332
mkd,2015,6928665702.74645
mkd,2016,7141824132.4058
mkd,2017,7536398642.65396
mkd,2018,8352124758.43023
mkd,2019,8257472628.26859
mkd,2020,8138862262.50963
mli,1967,227731688.38
mli,1968,269344130.24151
mli,1969,264345438.88574
mli,1970,281619840.73261
mli,1971,310392179.22947
mli,1972,383079061.57897
mli,1973,480736615.32277
mli,1974,547758326.28112
mli,1975,765894198.62267
mli,1976,815616646.12545
mli,1977,837912114.02489
mli,1978,1104486954.69518
mli,1979,1403115606.97174
mli,1980,2013379263.53654
mli,1981,1777570430.20645
mli,1982,1538845373.84742
mli,1983,1507424687.06537
mli,1984,1452562938.48407
mli,1985,1314472598.71789
mli,1986,1583887618.31885
mli,1987,1622648988.48739
mli,1988,1767763626.99345
mli,1989,1632399149.55644
mli,1990,2106606347.24161
mli,1991,2327109140.7607
mli,1992,2375035622.04843
mli,1993,2446525494.77327
mli,1994,1789311383.46542
mli,1995,2326489436.64229
mli,1996,2343765873.71713
mli,1997,2083449447.80441
mli,1998,2018681162.30189
mli,1999,2647534404.60136
mli,2000,2276555134.11526
mli,2001,2500249533.04205
mli,2002,2757110874.7171
mli,2003,3333356010.86394
mli,2004,3865265293.73838
mli,2005,4586866062.28426
mli,2006,4810916295.00603
mli,2007,5752445521.59288
mli,2008,7190840807.17489
mli,2009,7207437963.80956
mli,2010,7760075247.4311
mli,2011,9089378727.06677
mli,2012,8801548428.64538
mli,2013,10426714255.2859
mli,2014,11364137806.1651
mli,2015,10276726593.8749
mli,2016,10754363441.7225
mli,2017,11657475062.2872
mli,2018,12762949807.7673
mli,2019,12782776915.0946
mli,2020,12820667602.2349
mlt,1970,199113641.04678
mlt,1971,207165137.61468
mlt,1972,236728847.88479
mlt,1973,274327202.88674
mlt,1974,311855774.58514
mlt,1975,346427535.42341
mlt,1976,358665555.89215
mlt,1977,458655281.08163
mlt,1978,543261000.33419
mlt,1979,645587065.86826
mlt,1980,824391747.45215
mlt,1981,811731238.89876
mlt,1982,833335104.16667
mlt,1983,796752506.70108
mlt,1984,773583294.53394
mlt,1985,797951592.24012
mlt,1986,981548066.41905
mlt,1987,1141857355.86481
mlt,1988,1315899831.32217
mlt,1989,1371599162.35526
mlt,1990,1628952856.94989
mlt,1991,1718447410.35857
mlt,1992,1871594427.24458
mlt,1993,1648505221.78551
mlt,1994,1807316823.81006
mlt,1995,2288759606.03113
mlt,1996,2441059909.48071
mlt,1997,2389441218.99677
mlt,1998,2504135263.56503
mlt,1999,2612393564.35644
mlt,2000,2580396531.45209
mlt,2001,2633069731.94696
mlt,2002,2717165330.16533
mlt,2003,3325511209.74166
mlt,2004,3854044344.79322
mlt,2005,4126974754.38378
mlt,2006,4379730523.14641
mlt,2007,4919592663.56419
mlt,2008,5442871832.43006
mlt,2009,5321727007.50208
mlt,2010,5295336603.47342
mlt,2011,5903603981.06904
mlt,2012,5625129127.58576
mlt,2013,6061623190.33072
mlt,2014,6259648066.95895
mlt,2015,5435434150.67125
mlt,2016,5641168738.70013
mlt,2017,6013312510.57877
mlt,2018,6873916085.89611
mlt,2019,6949453287.50796
mlt,2020,6631294941.06363
mmr,2011,28980417832.37289
mmr,2012,28869135325.7621
mmr,2013,29063868661.0569
mmr,2014,29664996506.3368
mmr,2015,29556570750.20869
mmr,2016,33287972252.0254
mmr,2017,34275414755.8908
mmr,2018,37479116669.83369
mmr,2019,35795540318.444
mne,2000,688732797.63554
