geo,time,ne_con_govt_kd
che,1983,42840127712.6747
che,1984,43511727401.0646
che,1985,45739354784.9474
che,1986,47207652183.1629
che,1987,48296797379.0424
che,1988,50502313984.8159
che,1989,54929303449.4128
che,1990,57481197307.425
che,1991,59421409514.0271
che,1992,59623127891.505
che,1993,59920177503.4221
che,1994,61394575394.0612
che,1995,61966326927.4591
che,1996,62254521421.60529
che,1997,62425735258.7874
che,1998,63019838638.9783
che,1999,64407575455.0795
che,2000,65362576319.3479
che,2001,65449083608.691
che,2002,66601970689.6371
che,2003,67796914904.0938
che,2004,68713984857.8825
che,2005,68982665257.7155
che,2006,69206806140.0488
che,2007,70337764283.48759
che,2008,72057005868.7654
che,2009,74529371999.2825
che,2010,75151044492.909
che,2011,76274636533.33459
che,2012,76311207276.1118
che,2013,77806689324.77589
che,2014,79520950555.73828
che,2015,79984614996.24158
che,2016,80265397667.45198
che,2017,80735444193.53958
che,2018,81529271939.12158
che,2019,82121013469.66541
che,2020,84965521067.99609
chl,1960,5844221209.06164
chl,1961,5806301620.18142
chl,1962,6119138228.44329
chl,1963,6100990996.62204
chl,1964,6330133655.14112
chl,1965,6929804867.86126
chl,1966,7659756953.8056
chl,1967,7789766972.82352
chl,1968,8134564377.42728
chl,1969,8699566251.74265
chl,1970,9212834972.65713
chl,1971,10357735702.6337
chl,1972,10946301892.896
chl,1973,11137254108.3286
chl,1974,12206315660.5447
chl,1975,10950093851.784
chl,1976,10938447120.9137
chl,1977,11359354557.4842
chl,1978,12127767940.7213
chl,1979,13237728478.0868
chl,1980,12165687529.6016
chl,1981,11782699681.9113
chl,1982,11565474608.4688
chl,1983,11425442983.8183
chl,1984,11333623407.8869
chl,1985,11630479617.9778
chl,1986,11756691708.0148
chl,1987,11453897480.1013
chl,1988,11865248317.2099
chl,1989,12311390836.9734
chl,1990,12413415464.9002
chl,1991,12857426208.3642
chl,1992,13576518087.6694
chl,1993,14161936659.8857
chl,1994,14436443855.9353
chl,1995,15039107951.9773
chl,1996,15637754469.503
chl,1997,16451100323.2585
chl,1998,16740691413.6225
chl,1999,17098941401.4076
chl,2000,17495252983.2937
chl,2001,17918813188.53
chl,2002,18326747777.4138
chl,2003,18478084302.9966
chl,2004,19587726520.4936
chl,2005,20735600104.9836
chl,2006,22061765578.3619
chl,2007,23623820783.622
chl,2008,23698313511.0862
chl,2009,25693600045.9426
chl,2010,26656859623.8284
chl,2011,27310271582.4064
chl,2012,28323672759.2354
chl,2013,29130132755.8332
chl,2014,30234745520.0232
chl,2015,31694583046.2927
chl,2016,33967599675.3954
chl,2017,35526270383.9983
chl,2018,36714552348.5164
chl,2019,36644201440.2023
chl,2020,35223344520.1475
chn,2015,1793950153881.97998
civ,2008,3150818509.51191
civ,2009,3299524142.19813
civ,2010,3435017455.33791
civ,2011,3072602737.39508
civ,2012,4166645121.70514
civ,2013,3450823040.88366
civ,2014,3801786312.75396
civ,2015,4005308081.69054
civ,2016,4319072169.91815
civ,2017,5022393115.86696
cmr,1960,269922769.26613
cmr,1961,278686486.82009
cmr,1962,293584762.28284
cmr,1963,310235874.36421
cmr,1964,317246839.96657
cmr,1965,374885795.25911
cmr,1966,401224534.66735
cmr,1967,397959650.01975
cmr,1968,418164951.09159
cmr,1969,477024300.36638
cmr,1970,458576152.37741
cmr,1971,448033879.36908
cmr,1972,513920965.04718
cmr,1973,560481718.07109
cmr,1974,644816859.56245
cmr,1975,613193682.77266
cmr,1976,686986735.60712
cmr,1977,597379258.93898
cmr,1978,688748268.33085
cmr,1979,728869569.23871
cmr,1980,769896993.89112
cmr,1981,823789768.02665
cmr,1982,886397769.0782
cmr,1983,1006061493.71036
cmr,1984,1083528187.2299
cmr,1985,1163709286.61507
cmr,1986,1487220472.55175
cmr,1987,1513990443.59458
cmr,1988,1312629727.61399
cmr,1989,1279813984.58547
cmr,1990,1446189867.06056
cmr,1991,1579239361.06759
cmr,1992,1313927087.73137
cmr,1993,1248521915.89475
cmr,1994,1223027528.97407
cmr,1995,1278130229.78926
cmr,1996,1396414169.97487
cmr,1997,1413973877.30492
cmr,1998,1508057251.62335
cmr,1999,1567275323.53445
cmr,2000,1621333107.03397
cmr,2001,1773554337.23203
cmr,2002,1770231976.13424
cmr,2003,1910549025.36662
cmr,2004,1992287499.51345
cmr,2005,2053894843.85508
cmr,2006,2138575091.2486
cmr,2007,2413253862.46869
cmr,2008,2655667836.2358
cmr,2009,2833802329.27254
cmr,2010,3029198445.56856
cmr,2011,3200232450.0109
cmr,2012,3391404511.08946
cmr,2013,3586465351.85657
cmr,2014,3750447291.4092
cmr,2015,3947005084.64227
cmr,2016,4066952078.28275
cmr,2017,4069337465.96298
cmr,2018,4255530350.6543
cmr,2019,4416246247.02419
cmr,2020,4458168335.88227
cod,1993,6021846800.37405
cod,1994,1912663008.22322
cod,1995,2101901626.06098
cod,1996,1791009438.38392
cod,1997,2071235464.42313
cod,1998,1148304470.98138
cod,1999,935655486.61018
cod,2000,825078428.45933
cod,2001,540568625.54232
cod,2002,882729099.05041
cod,2003,778658407.9834
cod,2004,1194192462.24377
cod,2005,1474468310.06737
cod,2006,1841508417.13054
cod,2007,1984293270.13232
cod,2008,2380847820.68984
cod,2009,1970587236.86158
cod,2010,3223523204.41831
cod,2011,3409800960.55729
cod,2012,4481048374.9929
cod,2013,4685053128.71918
cod,2014,4912335785.70693
cod,2015,5039567061.66947
cod,2016,3547861122.85517
cod,2017,2382747176.31394
cod,2018,2624852893.23774
cod,2019,2797089125.88992
cod,2020,2912346746.15118
cog,1960,113253644.02824
cog,1961,116634351.21817
cog,1962,126776473.58855
cog,1963,131847521.16373
cog,1964,141989643.53411
cog,1965,147060702.71783
cog,1966,162746906.56301
cog,1967,171570273.8359
cog,1968,185295948.18134
cog,1969,191178847.64472
cog,1970,219610133.84479
cog,1971,232355936.32932
cog,1972,246080890.14483
cog,1973,259806564.49027
cog,1974,275493423.61739
cog,1975,290199035.47202
cog,1976,283336198.09915
cog,1977,282356260.58996
cog,1978,298042464.83543
cog,1979,316670446.6537
cog,1980,358827406.79892
cog,1981,375494203.43522
cog,1982,470971746.97361
cog,1983,548267258.67408
cog,1984,616390661.01425
cog,1985,658313576.22774
cog,1986,644557835.76974
cog,1987,556127522.81887
cog,1988,537786710.20334
cog,1989,562677980.44755
cog,1990,596438659.42651
cog,1991,823183764.32443
cog,1992,760975510.43473
cog,1993,755940133.84735
cog,1994,565383027.20727
cog,1995,391924412.76545
cog,1996,111841161.2862
cog,1997,557920886.9225
cog,1998,931792763.70698
cog,1999,379302072.46226
cog,2000,440201916.80005
cog,2001,454076024.86937
cog,2002,1204064671.2604
cog,2003,1080786306.24179
cog,2004,1086859069.12666
cog,2005,1203493853.73694
cog,2006,1342002358.71047
cog,2007,1724997307.1634
cog,2008,1529304725.31056
cog,2009,1419754036.87985
cog,2010,1580984129.09741
cog,2011,2146806954.93268
cog,2012,2400336436.66697
cog,2013,2478716161.00846
cog,2014,2683369682.22896
cog,2015,2399730057.36995
cog,2016,2069234111.60628
cog,2017,1720616674.45803
cog,2018,1640107083.50432
cog,2019,1334014570.93263
cog,2020,1315801784.48559
col,1960,2024565038.87327
col,1961,2135781170.94095
col,1962,2314077811.65039
col,1963,2447429222.72931
col,1964,2480362094.61145
col,1965,2641931871.22437
col,1966,2752344997.17067
col,1967,2824316178.2658
col,1968,2918517365.80841
col,1969,3065161717.73263
col,1970,3354151801.54979
col,1971,4234017913.09513
col,1972,4034070672.78301
col,1973,4444895930.05816
col,1974,4342834408.74408
col,1975,4443053664.33046
col,1976,4611559569.55665
col,1977,4830175102.57601
col,1978,5272810148.08258
col,1979,5926200392.83708
col,1980,6676862268.01364
col,1981,6925322505.8216
col,1982,7246982101.87648
col,1983,7203504630.70299
col,1984,7500477866.00679
col,1985,7837980947.31984
col,1986,7947657166.97505
col,1987,8392134478.20935
col,1988,9218820519.08199
col,1989,9737111277.13909
col,1990,10037769043.8983
col,1991,10363972895.431
col,1992,11458770008.5368
col,1993,11852400785.6796
col,1994,13657329927.9338
col,1995,14648437178.8359
col,1996,18155185395.7989
col,1997,21015835976.9383
col,1998,21447770778.4098
col,1999,22227931696.5226
col,2000,22165574601.8363
col,2001,22656582643.9434
col,2002,22527218135.2954
col,2003,22937433473.0951
col,2004,24403243965.0825
col,2005,25666687418.8445
col,2006,27004819939.4802
col,2007,28238644501.2984
col,2008,29565106201.3671
col,2009,30973263645.4049
col,2010,32591860572.7915
col,2011,34702820242.8486
col,2012,36371018157.645
col,2013,39606388446.7046
col,2014,41458401785.4313
col,2015,43469430054.3835
col,2016,44262316426.6544
col,2017,45874713230.6148
col,2018,49247215661.3367
col,2019,51844702663.7809
col,2020,53745841100.5048
com,1980,41189520.87269
com,1981,42781464.41112
com,1982,45512470.99858
com,1983,47706640.64231
com,1984,49667508.21576
com,1985,50800113.076
com,1986,51748659.55554
com,1987,52596296.83513
com,1988,54009832.90804
com,1989,52291954.68807
com,1990,54954343.01957
com,1991,51989227.02652
com,1992,56424388.29326
com,1993,58120470.1442
com,1994,55053637.56865
com,1995,57041145.1782
com,1996,56304362.89569
com,1997,58573616.95402
com,1998,59324922.37474
com,1999,60466407.22128
com,2000,67025852.30313
com,2001,68589516.94093
com,2002,70184076.09846
com,2003,71660821.78832
com,2004,73036423.97276
com,2005,75108759.98821
com,2006,77096816.58565
com,2007,73049730.13219
com,2008,79843355.03448
com,2009,89424557.73401
com,2010,89961104.91348
com,2011,92659938.17535
com,2012,93864517.27886
com,2013,92362685.08444
com,2014,101137140.07207
com,2015,102320928.22695
com,2016,107334360.46779
com,2017,113709191.32209
com,2018,113709191.32209
com,2019,115507044.84269
com,2020,118380354.41945
cpv,2007,238834779.30499
cpv,2008,248007091.20559
cpv,2009,265991248.17559
cpv,2010,271288001.08623
cpv,2011,287675408.42249
cpv,2012,270618276.54722
cpv,2013,275861302.60675
cpv,2014,290095792.57899
cpv,2015,301032525.80603
cpv,2016,284386569.70429
cpv,2017,306231136.68174
cpv,2018,312852778.46609
cpv,2019,327905476.1084
cpv,2020,330527831.37135
cri,1960,1152567591.5141
cri,1961,1355473797.08825
cri,1962,1472390012.19602
cri,1963,1757137568.34561
cri,1964,1691136479.17187
cri,1965,1936660530.8982
cri,1966,2024913415.85052
cri,1967,2064136920.27378
cri,1968,2101851828.37306
cri,1969,2225933876.0197
cri,1970,2487675338.22873
cri,1971,2786377410.37506
cri,1972,2982494932.49133
cri,1973,3163149342.28689
cri,1974,3430170891.62981
cri,1975,3624402668.34112
cri,1976,3907264479.08576
cri,1977,4249338695.54626
cri,1978,4405101265.9963
cri,1979,4744912587.97084
cri,1980,4813930869.79252
cri,1981,4543892127.80166
cri,1982,4428107359.93687
cri,1983,4297990926.99432
cri,1984,4465067969.87416
cri,1985,4512211604.99826
cri,1986,4620453391.24319
cri,1987,4722283643.11126
cri,1988,4864091697.56458
cri,1989,5034185933.09235
cri,1990,5134884737.71743
cri,1991,5088495400.80899
cri,1992,5254290627.94601
cri,1993,5539632276.0654
cri,1994,5653336005.69253
cri,1995,5630672801.91652
cri,1996,5677911949.70538
cri,1997,5910785287.89973
cri,1998,6026074711.26885
cri,1999,6139930644.28333
cri,2000,6276201442.34429
cri,2001,6552044532.15365
cri,2002,6693133537.55967
cri,2003,6821259704.09622
cri,2004,6895312398.45412
cri,2005,6971070577.80767
cri,2006,7194013122.84162
cri,2007,7372929553.45094
cri,2008,7759125756.27728
cri,2009,8241248153.3801
cri,2010,8597664378.3328
cri,2011,8689004695.61334
cri,2012,8786533957.00262
cri,2013,9082454947.10874
cri,2014,9349707146.47802
cri,2015,9572685774.94423
cri,2016,9796974491.0421
cri,2017,9989332464.98192
cri,2018,10045461874.8696
cri,2019,10579592471.278
cri,2020,10653774007.4474
cub,1970,7385297117.80017
cub,1971,8019413680.94617
cub,1972,8406379258.04873
cub,1973,8694706670.78942
cub,1974,8779545764.12157
cub,1975,9613934101.21781
cub,1976,10135794985.3726
cub,1977,11016546581.7146
cub,1978,11740791225.639
cub,1979,11865044691.3728
cub,1980,11311470282.1363
cub,1981,13521789213.3501
cub,1982,14711299986.5755
cub,1983,15502581467.5556
cub,1984,16719357555.5931
cub,1985,17208677789.5267
cub,1986,16934144897.1367
cub,1987,16519110418.0775
cub,1988,17195120532.1643
cub,1989,17261057674.0999
cub,1990,17179714757.6051
cub,1991,15384929507.6887
cub,1992,14580434325.4245
cub,1993,14425143144.3396
cub,1994,14148761565.283
cub,1995,14062796760.9906
cub,1996,14625081585.1415
cub,1997,15016920424.5283
cub,1998,15035002544.8585
cub,1999,15802635686.8868
cub,2000,16283243324.434
cub,2001,16816582372.0755
cub,2002,17511284758.7264
cub,2003,18786900990
cub,2004,20395528445.8019
cub,2005,22516701051.3679
cub,2006,24293111690.5189
cub,2007,26836052405.6604
cub,2008,27521277028.3019
cub,2009,27995816037.7359
cub,2010,28626769811.3208
cub,2011,28293643867.9245
cub,2012,28112741037.7359
cub,2013,28326735849.0566
cub,2014,28048763207.5472
cub,2015,28062000000
cub,2016,28002434433.9623
cub,2017,28611326886.7925
cub,2018,28981957075.47169
cub,2019,30120321226.4151
cub,2020,27084683490.566
cyp,1975,626904796.25084
cyp,1976,727007238.61106
cyp,1977,735096299.21922
cyp,1978,728018356.07593
cyp,1979,759869281.55459
cyp,1980,824581887.3091
cyp,1981,885755702.82581
cyp,1982,920639859.80985
cyp,1983,977769205.46709
cyp,1984,1015181156.11329
cyp,1985,1054110024.73525
cyp,1986,1092027534.11388
cyp,1987,1397390811.18654
cyp,1988,1516199410.20369
cyp,1989,1563217339.43381
cyp,1990,1832179662.43589
cyp,1991,1885769771.47666
cyp,1992,2147654242.9618
cyp,1993,1838246418.7949
cyp,1994,1919642907.89909
cyp,1995,1734518577.94309
cyp,1996,1859719636.95077
cyp,1997,2064574821.15788
cyp,1998,2368129640.06172
cyp,1999,2452028560.07711
cyp,2000,2374013635.18126
cyp,2001,2555522447.90053
cyp,2002,2683277111.85874
cyp,2003,2892918393.96714
cyp,2004,2841469115.78221
cyp,2005,2907622265.34697
cyp,2006,3116200309.94503
cyp,2007,3221421066.74497
cyp,2008,3426176349.44104
cyp,2009,3640710766.78399
cyp,2010,3664448589.0906
cyp,2011,3722529084.92153
cyp,2012,3632931701.16423
cyp,2013,3458301821.0622
cyp,2014,3199831126.92569
cyp,2015,3244979474.09298
cyp,2016,3252736112.84291
cyp,2017,3312343674.62829
cyp,2018,3431601613.13234
cyp,2019,3867971413.34946
cyp,2020,4448898700.03961
cze,1990,32232605681.183
cze,1991,28271118654.4032
cze,1992,26371967356.0648
cze,1993,27328116103.46049
cze,1994,28426506021.6474
cze,1995,27883408709.7922
cze,1996,27844951471.1113
cze,1997,28720808984.1964
cze,1998,27965648661.0092
cze,1999,28822399512.1703
cze,2000,28637918593.4245
cze,2001,29398079170.6896
cze,2002,31825275674.577
cze,2003,33772813659.2306
cze,2004,33176279282.48389
cze,2005,33540525433.2029
cze,2006,33774277148.2291
cze,2007,33992133746.6335
cze,2008,34433944814.269
cze,2009,35431556481.5285
cze,2010,35704822399.5122
cze,2011,34451547334.7223
cze,2012,33785903755.27209
cze,2013,34602002134.2548
cze,2014,34948605112.0484
cze,2015,35566929213.8828
cze,2016,36468966919.0508
cze,2017,37126520656.5374
cze,2018,38542934092.1795
cze,2019,39514975354.4387
cze,2020,40852319731.6937
deu,1970,253252576047.37201
deu,1971,269409327169.93701
deu,1972,282656117782.28302
deu,1973,300115815382.33698
deu,1974,316837174315.16998
deu,1975,331039464114.76801
deu,1976,338075475615.078
deu,1977,345198343113.00598
deu,1978,359530936325.50403
deu,1979,373820083232.23102
deu,1980,386806284770.98199
deu,1981,404526589196.83698
deu,1982,400313665566.43494
deu,1983,398446094635.98401
deu,1984,403267054630.21893
deu,1985,406567890984.24097
deu,1986,412387796471.49902
deu,1987,414950293048.78699
deu,1988,421030787609.64001
deu,1989,412083777734.82599
deu,1990,420379306049.54895
deu,1991,434321006775.55103
deu,1992,458651969854.35199
deu,1993,462090039638.78894
deu,1994,477627480637.03906
deu,1995,488206164578.09003
deu,1996,501231158016.03497
deu,1997,505727103961.16803
deu,1998,517760348206.69897
deu,1999,524173676663.508
deu,2000,532636619378.29694
deu,2001,535545762177.51501
deu,2002,542025206507.47601
deu,2003,545992214372.26099
deu,2004,542752492207.28094
deu,2005,545992214372.26099
deu,2006,552074952368.17896
deu,2007,561463528402.22998
deu,2008,582356432791.72205
deu,2009,600736889620.91003
deu,2010,609265948208.85095
deu,2011,615150338585.31201
deu,2012,623018238441.72998
deu,2013,631811760522.28101
deu,2014,642522676209.63599
deu,2015,661167607626.56201
deu,2016,687878775424.23401
deu,2017,699316976811.39404
deu,2018,706127000507.11694
deu,2019,727019904896.60901
deu,2020,752805439375.01904
dji,2013,419053415.91986
dji,2014,460384904.64454
dji,2015,482722919.63246
dji,2016,603607549.20457
dji,2017,624707497.16794
dji,2018,636325377.30349
dji,2019,633062873.54191
dji,2020,619545018.7845
dma,2015,115440740.74074
dnk,1966,25702147835.2848
dnk,1967,27753956197.9966
dnk,1968,29356497474.259
dnk,1969,31413622497.9915
dnk,1970,33360344848.4073
dnk,1971,35403184968.6163
dnk,1972,36970542731.5014
dnk,1973,37646736548.40111
dnk,1974,38262777183.9105
dnk,1975,37931057964.8485
dnk,1976,39571183382.26209
dnk,1977,40210691494.9467
dnk,1978,42819554465.2768
dnk,1979,45076603853.8567
dnk,1980,46546492371.6344
dnk,1981,47762866677.2255
dnk,1982,49325146932.2235
dnk,1983,49295765431.4154
dnk,1984,48475168455.5004
dnk,1985,49551182464.2445
dnk,1986,49936356198.8072
dnk,1987,50245843689.0789
dnk,1988,50206735983.4287
dnk,1989,49759329222.9787
dnk,1990,48992613938.5154
dnk,1991,49805892293.4634
dnk,1992,50132205670.7218
dnk,1993,52267239695.4471
dnk,1994,53338556700.9788
dnk,1995,54488217984.0423
dnk,1996,56149558617.95329
dnk,1997,56435986484.498
dnk,1998,58178240248.3988
dnk,1999,60081153490.3667
dnk,2000,61842784900.7286
dnk,2001,63019965887.1179
dnk,2002,64362746818.3246
dnk,2003,64518980700.0291
dnk,2004,65502663911.7547
dnk,2005,66292690904.292
dnk,2006,67975885586.3768
dnk,2007,68791837283.9335
dnk,2008,71029964145.3156
dnk,2009,73180068979.21571
dnk,2010,74353848313.2673
dnk,2011,73887061379.56729
dnk,2012,74446906974.11078
dnk,2013,74372724615.09261
dnk,2014,75812698182.3445
dnk,2015,77088408030.17929
dnk,2016,77206210939.743
dnk,2017,77885293768.112
dnk,2018,77903420059.55118
dnk,2019,79057525072.4032
dnk,2020,77710903124.86729
dom,1960,477873457.83024
dom,1961,485476835.01873
dom,1962,682784987.86037
dom,1963,770984433.54616
dom,1964,808241029.37173
dom,1965,853861422.32623
dom,1966,738831645.09925
dom,1967,652492724.337
dom,1968,676616387.51044
dom,1969,714875740.61235
dom,1970,778521231.21466
dom,1971,722889536.71781
dom,1972,719341634.89994
dom,1973,736304842.2984
dom,1974,1010143731.66162
dom,1975,811814439.85724
dom,1976,609791494.30846
dom,1977,685625657.45693
dom,1978,793301315.4264
dom,1979,963751178.05537
dom,1980,1180070771.46124
dom,1981,1503266226.40786
dom,1982,1527256930.26989
dom,1983,1572522375.58991
dom,1984,1565649845.19774
dom,1985,1634083425.56488
dom,1986,1750868327.61832
dom,1987,1350124096.3091
dom,1988,1341161529.56072
dom,1989,1501002925.5141
dom,1990,1582485322.84461
dom,1991,1598310163.9229
dom,1992,1901558639.65621
dom,1993,2227722348.70036
dom,1994,2513146995.91664
dom,1995,2318665882.86076
dom,1996,2518804820.47416
dom,1997,2854993915.76372
dom,1998,3079106459.32269
dom,1999,3248853307.65836
dom,2000,3401225600.02724
dom,2001,3733400786.33775
dom,2002,4051182275.86825
dom,2003,3724551850.08697
dom,2004,3959046238.80467
dom,2005,4341414270.61731
dom,2006,4810095670.12884
dom,2007,5275028835.70642
dom,2008,5419160637.65347
dom,2009,5676346792.00189
dom,2010,5953434284.51085
dom,2011,5797334319.96197
dom,2012,6177915694.19062
dom,2013,6565913173.21203
dom,2014,6849229887.90215
dom,2015,7321968085.60234
dom,2016,7464686971.47237
dom,2017,7526397560.10825
dom,2018,7738443053.88758
dom,2019,8229413347.38609
dom,2020,8635360945.95038
dza,1960,5172653287.50415
dza,1961,3823265603.34789
dza,1962,2586326621.26214
dza,1963,3373469694.78917
dza,1964,3261020719.37949
dza,1965,3261020719.37949
dza,1966,3416307235.93431
dza,1967,3778642756.08794
dza,1968,3882167491.43663
dza,1969,3830405007.85264
dza,1970,4089216259.75615
dza,1971,4555076328.41904
dza,1972,5176222868.65689
dza,1973,5331509855.77028
dza,1974,6987901458.98202
dza,1975,8230195054.99614
dza,1976,8644293062.19375
dza,1977,8851341124.67543
dza,1978,9161915098.9022
dza,1979,11905313778.1133
dza,1980,11594739803.8864
dza,1981,12394777074.7661
dza,1982,13088884007.6541
dza,1983,13782594889.3901
dza,1984,14595768435.784
dza,1985,14595768435.784
dza,1986,13836788700.6386
dza,1987,13103438318.3234
dza,1988,13981369283.2466
dza,1989,12820915398.9006
dza,1990,13013229366.2014
dza,1991,14249485996.7258
dza,1992,15574688271.3127
dza,1993,15512389078.5878
dza,1994,16132885279.3908
dza,1995,16794332271.6192
dza,1996,17466106418.8877
dza,1997,17815428745.8438
dza,1998,18349891228.943
dza,1999,18808502633.5657
dza,2000,18828954272.1705
dza,2001,19385927888.217
dza,2002,21268832668.3248
dza,2003,21982287099.405
dza,2004,22144213285.5397
dza,2005,21721948774.9491
dza,2006,23074527108.6747
dza,2007,23468423055.4343
dza,2008,26305748003.464
dza,2009,28535149816.7128
dza,2010,30188504284.4606
dza,2011,33131883451.97309
dza,2012,34059576549.4076
dza,2013,34332053161.8028
dza,2014,34709705746.4834
dza,2015,35785706624.3989
dza,2016,36250920811.0466
dza,2017,37265946593.1727
dza,2018,38123063365.3658
dza,2019,38847401569.4825
dza,2020,38730859364.3294
ecu,1960,1220400522.96741
ecu,1961,1333052878.93363
ecu,1962,1377067324.02425
ecu,1963,1342286678.60299
ecu,1964,1506648312.71765
ecu,1965,1600525276.02283
ecu,1966,1619901204.217
ecu,1967,1717384205.18885
ecu,1968,1828009782.5082
ecu,1969,1982203150.91746
ecu,1970,2050047631.0257
ecu,1971,2071843840.04006
ecu,1972,2102765698.04858
ecu,1973,2386688307.48113
ecu,1974,3996850925.56015
ecu,1975,4192910089.95457
ecu,1976,4615274404.09779
ecu,1977,4815094649.31454
ecu,1978,5186742519.29521
ecu,1979,5240764445.91201
ecu,1980,5437212168.67439
ecu,1981,5485030843.0364
ecu,1982,5520389654.52138
ecu,1983,5717301184.63144
ecu,1984,5757805658.16545
ecu,1985,5771052214.92128
ecu,1986,5798757521.08793
ecu,1987,5717172577.2843
ecu,1988,5693599124.18547
ecu,1989,6149253586.95323
ecu,1990,6100953319.12107
ecu,1991,6212740467.05451
ecu,1992,6261468969.98939
ecu,1993,6383803288.55191
ecu,1994,6377078766.0922
ecu,1995,6355210044.42466
ecu,1996,6074776251.3242
ecu,1997,6505189469.97006
ecu,1998,6354193499.11692
ecu,1999,6172151167.39792
ecu,2000,6419294811.87384
ecu,2001,6205950272.75796
ecu,2002,6352617375.03277
ecu,2003,6425855154.74145
ecu,2004,6713775537.2416
ecu,2005,6952171145.7852
ecu,2006,7216010486.61428
ecu,2007,7626427999.10579
ecu,2008,8470774909.84059
ecu,2009,9454355691.81794
ecu,2010,9869252570.8472
ecu,2011,10727606737.1146
ecu,2012,11919564257.3835
ecu,2013,13147724745.8735
ecu,2014,14026851735.0311
ecu,2015,14327128000
ecu,2016,14302637877.5119
ecu,2017,14762491233.3476
ecu,2018,15278536422.7423
ecu,2019,14974990247.5642
ecu,2020,14057779065.6927
egy,1960,2132166792.0474
egy,1961,2371463021.22939
egy,1962,2246206401.26694
egy,1963,2847251226.90766
egy,1964,3509989611.63436
egy,1965,3599725697.5776
egy,1966,3902584987.63607
egy,1967,3879216215.25502
egy,1968,4447544759.56227
egy,1969,5119630653.24139
egy,1970,5119630653.24139
egy,1971,5806646505.01407
egy,1972,6485773865.79564
egy,1973,6921075141.39692
egy,1974,6439877190.93817
egy,1975,8379300113.6743
egy,1976,8018967142.48885
egy,1977,8493384774.10154
egy,1978,8182924878.51269
egy,1979,8255240838.12776
egy,1980,8803582020.4259
egy,1981,9499574074.26302
egy,1982,9281274610.67706
egy,1983,9845541717.52859
egy,1984,10345328553.7945
egy,1985,10713047365.9694
egy,1986,11153274112.9394
egy,1987,11722979314.9005
egy,1988,12360964583.7387
egy,1989,13078698011.1816
egy,1990,13876179597.2292
egy,1991,14673661177.7952
egy,1992,15550890928.2034
egy,1993,16301623594.9217
egy,1994,17052356261.6401
egy,1995,17910336447.1257
egy,1996,18832665148.5846
egy,1997,19840791879.1965
egy,1998,20638984644.36629
egy,1999,21612019649.3244
egy,2000,22562249152.4294
egy,2001,23666212408.8819
egy,2002,24325078754.7036
egy,2003,24988026392.782
egy,2004,25497986110.7554
egy,2005,26211929730.0573
egy,2006,27027865276.4581
egy,2007,27078861257.6816
egy,2008,27656372513.074
egy,2009,29196402535.3089
egy,2010,30511844846.4588
egy,2011,31666867369.0264
egy,2012,32661470091.2288
egy,2013,33376812116.9309
egy,2014,36185838123.7464
egy,2015,38733153638.814
egy,2016,40251074516.8733
egy,2017,41263021776.768
egy,2018,41946418482.3798
egy,2019,43124688664.4691
egy,2020,46023233312.4088
esp,1970,41491631421.6512
esp,1971,43276444895.1035
esp,1972,45527198306.9738
esp,1973,48440276548.4156
esp,1974,52945632272.3738
esp,1975,55698905153.1531
esp,1976,59541934938.02689
esp,1977,61863925734.5527
esp,1978,65204434941.0047
esp,1979,67942305563.8363
esp,1980,70314356472.4742
esp,1981,73172553768.2941
esp,1982,76671701127.84758
esp,1983,79161479120.7711
esp,1984,80631793398.78551
esp,1985,84127576715.2547
esp,1986,88038882594.87889
esp,1987,96108791463.29301
esp,1988,99614668018.52809
esp,1989,107908320146.953
esp,1990,114677824431.91
esp,1991,121598733955.43401
esp,1992,125848179421.657
esp,1993,129194238411.588
esp,1994,129885656888.177
esp,1995,133048347792.187
esp,1996,134510685782.03101
esp,1997,138031170183.98401
esp,1998,142886398593.35901
esp,1999,148299711986.71899
esp,2000,154996731794.53101
esp,2001,160947049426.953
esp,2002,167053808376.953
esp,2003,175061162908.59399
esp,2004,186048669064.453
esp,2005,196403752872.65601
esp,2006,206001039376.56201
esp,2007,218802599108.59399
esp,2008,231894851217.96896
esp,2009,241600869985.15601
esp,2010,245272248140.23401
esp,2011,245382089916.40601
esp,2012,235056962956.25
esp,2013,230016445894.14096
esp,2014,228435390025
esp,2015,232897850871.09399
esp,2016,235187885477.34399
esp,2017,237562243063.28101
esp,2018,242967789866.40601
esp,2019,247835222917.578
esp,2020,256038961230.85901
est,1993,2614611507.27344
est,1994,2723481350.15312
est,1995,3092247930.58437
est,1996,3008778166.30976
est,1997,2994625219.87695
est,1998,3125487827.27461
est,1999,3159560968.1457
est,2000,3054282618.49297
est,2001,3128965040.67383
est,2002,3226618817.74219
est,2003,3350238524.98984
est,2004,3431999639.41289
est,2005,3532923150.96992
est,2006,3701813203.18086
est,2007,3927570229.08789
est,2008,4107096071.86836
est,2009,3976879200.97304
est,2010,3949799319.85156
est,2011,4044075739.68086
est,2012,4172256654.42187
est,2013,4288143056.82187
est,2014,4347085929.13633
est,2015,4481298155.95078
est,2016,4595295057.89804
est,2017,4682852267.66172
est,2018,4731202620.40937
est,2019,4872115195.57031
est,2020,5018671862.80586
eth,2011,4241712924.44281
eth,2012,4230741637.97587
eth,2013,4752578924.94938
eth,2014,5609202296.02987
eth,2015,5821946097.65322
eth,2016,6616009751.59197
