geo,time,sp_pop_0014_fe_zs
dom,2004,32.96852
dom,2005,32.56979
dom,2006,32.1177
dom,2007,31.63306
dom,2008,31.1269
dom,2009,30.6245
dom,2010,30.14531
dom,2011,29.71139
dom,2012,29.31647
dom,2013,28.95537
dom,2014,28.61692
dom,2015,28.2926
dom,2016,27.98721
dom,2017,27.69413
dom,2018,27.41121
dom,2019,27.13453
dom,2020,26.85809
dza,1960,43.92351
dza,1961,44.37648
dza,1962,44.97428
dza,1963,45.59303
dza,1964,46.05807
dza,1965,46.29869
dza,1966,46.56887
dza,1967,46.57981
dza,1968,46.42621
dza,1969,46.24406
dza,1970,46.09893
dza,1971,46.10105
dza,1972,46.12373
dza,1973,46.14712
dza,1974,46.12871
dza,1975,46.05188
dza,1976,46.0721
dza,1977,46.01576
dza,1978,45.90817
dza,1979,45.78213
dza,1980,45.65394
dza,1981,45.5888
dza,1982,45.47246
dza,1983,45.31384
dza,1984,45.10979
dza,1985,44.85393
dza,1986,44.61463
dza,1987,44.30595
dza,1988,43.92953
dza,1989,43.48384
dza,1990,42.96673
dza,1991,42.40957
dza,1992,41.78877
dza,1993,41.09595
dza,1994,40.31166
dza,1995,39.42454
dza,1996,38.50702
dza,1997,37.47209
dza,1998,36.35513
dza,1999,35.21558
dza,2000,34.09343
dza,2001,32.88372
dza,2002,31.76642
dza,2003,30.73089
dza,2004,29.77108
dza,2005,28.90846
dza,2006,28.23314
dza,2007,27.70785
dza,2008,27.32928
dza,2009,27.08675
dza,2010,26.97166
dza,2011,27.15945
dza,2012,27.35395
dza,2013,27.60247
dza,2014,27.95025
dza,2015,28.39324
dza,2016,28.81835
dza,2017,29.32105
dza,2018,29.82754
dza,2019,30.22729
dza,2020,30.45964
ecu,1960,42.87252
ecu,1961,43.14514
ecu,1962,43.51227
ecu,1963,43.88951
ecu,1964,44.15313
ecu,1965,44.25524
ecu,1966,44.38193
ecu,1967,44.35827
ecu,1968,44.22837
ecu,1969,44.06027
ecu,1970,43.88919
ecu,1971,43.80921
ecu,1972,43.68435
ecu,1973,43.5245
ecu,1974,43.32752
ecu,1975,43.09053
ecu,1976,42.8816
ecu,1977,42.62616
ecu,1978,42.33025
ecu,1979,42.00051
ecu,1980,41.6424
ecu,1981,41.29898
ecu,1982,40.93609
ecu,1983,40.55394
ecu,1984,40.15289
ecu,1985,39.7375
ecu,1986,39.37167
ecu,1987,38.98546
ecu,1988,38.58904
ecu,1989,38.19276
ecu,1990,37.80111
ecu,1991,37.45175
ecu,1992,37.09293
ecu,1993,36.73053
ecu,1994,36.37078
ecu,1995,36.01621
ecu,1996,35.6976
ecu,1997,35.39278
ecu,1998,35.087
ecu,1999,34.75814
ecu,2000,34.39541
ecu,2001,34.0867
ecu,2002,33.72585
ecu,2003,33.3312
ecu,2004,32.9308
ecu,2005,32.53804
ecu,2006,32.0949
ecu,2007,31.67631
ecu,2008,31.26855
ecu,2009,30.85277
ecu,2010,30.42427
ecu,2011,30.01747
ecu,2012,29.6099
ecu,2013,29.20676
ecu,2014,28.82043
ecu,2015,28.45926
ecu,2016,28.11085
ecu,2017,27.76668
ecu,2018,27.43329
ecu,2019,27.11088
ecu,2020,26.79537
egy,1960,40.90002
egy,1961,41.28341
egy,1962,41.30221
egy,1963,41.10015
egy,1964,40.8827
egy,1965,40.7444
egy,1966,40.81559
egy,1967,40.92092
egy,1968,41.02182
egy,1969,41.03003
egy,1970,40.9025
egy,1971,40.95703
egy,1972,40.86595
egy,1973,40.6742
egy,1974,40.45953
egy,1975,40.26701
egy,1976,40.20992
egy,1977,40.1692
egy,1978,40.1298
egy,1979,40.06893
egy,1980,39.9846
egy,1981,39.97729
egy,1982,39.93222
egy,1983,39.87022
egy,1984,39.81858
egy,1985,39.78742
egy,1986,39.86126
egy,1987,39.92936
egy,1988,39.9752
egy,1989,39.95969
egy,1990,39.85337
egy,1991,39.81506
egy,1992,39.63501
egy,1993,39.34938
egy,1994,39.01487
egy,1995,38.66198
egy,1996,38.15471
egy,1997,37.69957
egy,1998,37.24799
egy,1999,36.73021
egy,2000,36.12428
egy,2001,35.60352
egy,2002,34.97917
egy,2003,34.31606
egy,2004,33.70815
egy,2005,33.20124
egy,2006,32.76712
egy,2007,32.43007
egy,2008,32.18265
egy,2009,32.01761
egy,2010,31.94127
egy,2011,31.93548
egy,2012,32.07318
egy,2013,32.29312
egy,2014,32.50429
egy,2015,32.65579
egy,2016,32.98086
egy,2017,33.11133
egy,2018,33.13891
egy,2019,33.17894
egy,2020,33.26675
eri,1960,42.75751
eri,1961,42.91455
eri,1962,42.87877
eri,1963,42.74989
eri,1964,42.65055
eri,1965,42.62896
eri,1966,42.84845
eri,1967,43.0789
eri,1968,43.29385
eri,1969,43.43955
eri,1970,43.4972
eri,1971,43.70386
eri,1972,43.79284
eri,1973,43.80245
eri,1974,43.7791
eri,1975,43.74652
eri,1976,43.83296
eri,1977,43.88197
eri,1978,43.9004
eri,1979,43.89358
eri,1980,43.87061
eri,1981,43.96131
eri,1982,44.01738
eri,1983,44.04414
eri,1984,44.04982
eri,1985,44.04157
eri,1986,44.30359
eri,1987,44.53678
eri,1988,44.71873
eri,1989,44.80767
eri,1990,44.77195
eri,1991,45.5418
eri,1992,46.28291
eri,1993,46.98531
eri,1994,47.63305
eri,1995,48.18698
eri,1996,47.73491
eri,1997,47.14398
eri,1998,46.44935
eri,1999,45.73459
eri,2000,45.07971
eri,2001,43.34291
eri,2002,41.77836
eri,2003,40.37141
eri,2004,39.09728
eri,2005,37.9697
eri,2006,38.00304
eri,2007,38.08171
eri,2008,38.22291
eri,2009,38.44229
eri,2010,38.71707
eri,2011,39.40009
esp,1960,26.04547
esp,1961,26.19312
esp,1962,26.25194
esp,1963,26.27311
esp,1964,26.3228
esp,1965,26.42154
esp,1966,26.48563
esp,1967,26.58474
esp,1968,26.69312
esp,1969,26.77183
esp,1970,26.80332
esp,1971,26.72284
esp,1972,26.64021
esp,1973,26.53357
esp,1974,26.3874
esp,1975,26.19698
esp,1976,26.02334
esp,1977,25.77948
esp,1978,25.47661
esp,1979,25.12788
esp,1980,24.73629
esp,1981,24.35252
esp,1982,23.89913
esp,1983,23.39395
esp,1984,22.86012
esp,1985,22.30867
esp,1986,21.64635
esp,1987,21.02628
esp,1988,20.41267
esp,1989,19.76223
esp,1990,19.06709
esp,1991,18.42688
esp,1992,17.75271
esp,1993,17.07533
esp,1994,16.44202
esp,1995,15.87649
esp,1996,15.41285
esp,1997,14.98242
esp,1998,14.60238
esp,1999,14.28704
esp,2000,14.04685
esp,2001,13.84917
esp,2002,13.73138
esp,2003,13.67918
esp,2004,13.66316
esp,2005,13.66136
esp,2006,13.80167
esp,2007,13.94412
esp,2008,14.07282
esp,2009,14.16314
esp,2010,14.19559
esp,2011,14.31812
esp,2012,14.32344
esp,2013,14.26444
esp,2014,14.2093
esp,2015,14.18535
esp,2016,14.05463
esp,2017,13.99612
esp,2018,13.96089
esp,2019,13.87546
esp,2020,13.70863
est,1960,20.14575
est,1961,20.21771
est,1962,20.23644
est,1963,20.20828
est,1964,20.15316
est,1965,20.08644
est,1966,20.04047
est,1967,19.98083
est,1968,19.91688
est,1969,19.8662
est,1970,19.83742
est,1971,19.74659
est,1972,19.698
est,1973,19.67594
est,1974,19.6441
est,1975,19.58419
est,1976,19.65013
est,1977,19.64941
est,1978,19.62496
est,1979,19.63901
est,1980,19.71519
est,1981,19.70956
est,1982,19.79691
est,1983,19.94117
est,1984,20.07914
est,1985,20.18143
est,1986,20.3091
est,1987,20.41165
est,1988,20.48564
est,1989,20.50857
est,1990,20.43668
est,1991,20.28203
est,1992,19.99146
est,1993,19.59324
est,1994,19.1577
est,1995,18.74091
est,1996,18.06353
est,1997,17.47536
est,1998,16.95412
est,1999,16.43871
est,2000,15.89856
est,2001,15.41728
est,2002,14.94202
est,2003,14.48161
est,2004,14.08014
est,2005,13.77469
est,2006,13.64822
est,2007,13.57487
est,2008,13.57408
est,2009,13.64116
est,2010,13.75643
est,2011,13.9553
est,2012,14.14187
est,2013,14.32457
est,2014,14.51806
est,2015,14.73122
est,2016,14.76734
est,2017,14.87492
est,2018,15.01978
est,2019,15.14485
est,2020,15.21452
eth,1960,43.03523
eth,1961,43.14056
eth,1962,43.17914
eth,1963,43.17665
eth,1964,43.15147
eth,1965,43.11044
eth,1966,43.32141
eth,1967,43.44331
eth,1968,43.51097
eth,1969,43.56467
eth,1970,43.62835
eth,1971,43.86215
eth,1972,44.08111
eth,1973,44.27887
eth,1974,44.42178
eth,1975,44.47646
eth,1976,44.45462
eth,1977,44.41398
eth,1978,44.37226
eth,1979,44.36033
eth,1980,44.40892
eth,1981,44.79008
eth,1982,45.06284
eth,1983,45.25854
eth,1984,45.40111
eth,1985,45.504
eth,1986,45.65044
eth,1987,45.74599
eth,1988,45.81105
eth,1989,45.84647
eth,1990,45.84584
eth,1991,46.0026
eth,1992,46.0849
eth,1993,46.10346
eth,1994,46.07098
eth,1995,45.99072
eth,1996,46.06393
eth,1997,46.08021
eth,1998,46.05138
eth,1999,45.98401
eth,2000,45.88579
eth,2001,45.95891
eth,2002,45.9786
eth,2003,45.96766
eth,2004,45.93564
eth,2005,45.86762
eth,2006,45.67346
eth,2007,45.42317
eth,2008,45.10927
eth,2009,44.73213
eth,2010,44.30505
eth,2011,43.80162
eth,2012,43.2801
eth,2013,42.7452
eth,2014,42.20277
eth,2015,41.66083
eth,2016,41.21399
eth,2017,40.74916
eth,2018,40.28529
eth,2019,39.84296
eth,2020,39.42932
fin,1960,28.73779
fin,1961,28.41715
fin,1962,27.8524
fin,1963,27.12394
fin,1964,26.39519
fin,1965,25.75048
fin,1966,25.21199
fin,1967,24.71148
fin,1968,24.24512
fin,1969,23.78535
fin,1970,23.31973
fin,1971,22.79829
fin,1972,22.27141
fin,1973,21.75644
fin,1974,21.27741
fin,1975,20.84694
fin,1976,20.38954
fin,1977,20.05361
fin,1978,19.78239
fin,1979,19.50889
fin,1980,19.21267
fin,1981,19.09015
fin,1982,18.87509
fin,1983,18.63559
fin,1984,18.46078
fin,1985,18.37926
fin,1986,18.27486
fin,1987,18.25683
fin,1988,18.29091
fin,1989,18.32414
fin,1990,18.3347
fin,1991,18.29593
fin,1992,18.28693
fin,1993,18.27761
fin,1994,18.23198
fin,1995,18.12989
fin,1996,18.09242
fin,1997,17.93327
fin,1998,17.70781
fin,1999,17.4999
fin,2000,17.34892
fin,2001,17.10961
fin,2002,16.97116
fin,2003,16.88561
fin,2004,16.78015
fin,2005,16.62768
fin,2006,16.49787
fin,2007,16.33038
fin,2008,16.14612
fin,2009,15.98449
fin,2010,15.86571
fin,2011,15.83552
fin,2012,15.81406
fin,2013,15.80623
fin,2014,15.80007
fin,2015,15.77823
fin,2016,15.72293
fin,2017,15.64689
fin,2018,15.54894
fin,2019,15.42919
fin,2020,15.28698
fji,1960,48.98199
fji,1961,48.79649
fji,1962,48.47026
fji,1963,48.05316
fji,1964,47.58487
fji,1965,47.05427
fji,1966,46.54902
fji,1967,45.98291
fji,1968,45.33803
fji,1969,44.59822
fji,1970,43.76962
fji,1971,43.09299
fji,1972,42.3418
fji,1973,41.53786
fji,1974,40.71516
fji,1975,39.89938
fji,1976,39.69363
fji,1977,39.48558
fji,1978,39.27586
fji,1979,39.07861
fji,1980,38.90929
fji,1981,38.75217
fji,1982,38.61078
fji,1983,38.55323
fji,1984,38.57433
fji,1985,38.59783
fji,1986,38.52806
fji,1987,38.4357
fji,1988,38.31071
fji,1989,38.16187
fji,1990,38.00696
fji,1991,37.70233
fji,1992,37.40023
fji,1993,37.05242
fji,1994,36.61981
fji,1995,36.10885
fji,1996,35.90625
fji,1997,35.58173
fji,1998,35.20997
fji,1999,34.86633
fji,2000,34.55136
fji,2001,33.52197
fji,2002,32.62295
fji,2003,31.78673
fji,2004,30.94885
fji,2005,30.11664
fji,2006,29.96517
fji,2007,29.70128
fji,2008,29.35122
fji,2009,28.97761
fji,2010,28.64047
fji,2011,28.69817
fji,2012,28.80122
fji,2013,28.98671
fji,2014,29.2486
fji,2015,29.53869
fji,2016,29.42912
fji,2017,29.33011
fji,2018,29.18875
fji,2019,28.97247
fji,2020,28.69271
fra,1960,25.11402
fra,1961,25.23473
fra,1962,25.14993
fra,1963,24.91758
fra,1964,24.65864
fra,1965,24.43443
fra,1966,24.31513
fra,1967,24.17323
fra,1968,24.02891
fra,1969,23.89102
fra,1970,23.76173
fra,1971,23.60983
fra,1972,23.49799
fra,1973,23.39354
fra,1974,23.24044
fra,1975,23.00872
fra,1976,22.78453
fra,1977,22.45374
fra,1978,22.06105
fra,1979,21.6872
fra,1980,21.37783
fra,1981,21.01328
fra,1982,20.78078
fra,1983,20.61921
fra,1984,20.43364
fra,1985,20.18298
fra,1986,20.05574
fra,1987,19.81482
fra,1988,19.52289
fra,1989,19.27312
fra,1990,19.10272
fra,1991,18.92033
fra,1992,18.81517
fra,1993,18.75609
fra,1994,18.68706
fra,1995,18.5815
fra,1996,18.46324
fra,1997,18.33861
fra,1998,18.20159
fra,1999,18.05882
fra,2000,17.91882
fra,2001,17.85239
fra,2002,17.76304
fra,2003,17.66446
fra,2004,17.5734
fra,2005,17.4963
fra,2006,17.48795
fra,2007,17.49188
fra,2008,17.50239
fra,2009,17.50731
fra,2010,17.49742
fra,2011,17.51115
fra,2012,17.5145
fra,2013,17.49991
fra,2014,17.46033
fra,2015,17.39089
fra,2016,17.28908
fra,2017,17.15802
fra,2018,17.01042
fra,2019,16.86279
fra,2020,16.72024
fsm,1960,45.25111
fsm,1961,45.49291
fsm,1962,45.98337
fsm,1963,46.54845
fsm,1964,46.90425
fsm,1965,46.99166
fsm,1966,47.03061
fsm,1967,46.85989
fsm,1968,46.53899
fsm,1969,46.18657
fsm,1970,45.83011
fsm,1971,45.90044
fsm,1972,46.01867
fsm,1973,46.16894
fsm,1974,46.39469
fsm,1975,46.7305
fsm,1976,46.61852
fsm,1977,46.54135
fsm,1978,46.48396
fsm,1979,46.44663
fsm,1980,46.39071
fsm,1981,46.09671
fsm,1982,45.86894
fsm,1983,45.63982
fsm,1984,45.31177
fsm,1985,44.86891
fsm,1986,44.73525
fsm,1987,44.42548
fsm,1988,44.03339
fsm,1989,43.70308
fsm,1990,43.49323
fsm,1991,43.38888
fsm,1992,43.42759
fsm,1993,43.45418
fsm,1994,43.31241
fsm,1995,42.92482
fsm,1996,42.3863
fsm,1997,41.73038
fsm,1998,40.94913
fsm,1999,40.14978
fsm,2000,39.38457
fsm,2001,39.21283
fsm,2002,39.02259
fsm,2003,38.8137
fsm,2004,38.5895
fsm,2005,38.31711
fsm,2006,37.57914
fsm,2007,36.95563
fsm,2008,36.39504
fsm,2009,35.86223
fsm,2010,35.34879
fsm,2011,34.81556
fsm,2012,34.17758
fsm,2013,33.5156
fsm,2014,32.94485
fsm,2015,32.50098
fsm,2016,32.00834
fsm,2017,31.66828
fsm,2018,31.42971
fsm,2019,31.19727
fsm,2020,30.93684
gab,1960,30.36704
gab,1961,30.63243
gab,1962,30.86637
gab,1963,31.08747
gab,1964,31.30991
gab,1965,31.54596
gab,1966,31.86138
gab,1967,32.14538
gab,1968,32.41185
gab,1969,32.67098
gab,1970,32.92861
gab,1971,33.58919
gab,1972,34.1801
gab,1973,34.72556
gab,1974,35.24639
gab,1975,35.75253
gab,1976,36.28403
gab,1977,36.7884
gab,1978,37.2567
gab,1979,37.67565
gab,1980,38.04192
gab,1981,38.4523
gab,1982,38.79735
gab,1983,39.09129
gab,1984,39.35346
gab,1985,39.59597
gab,1986,39.88598
gab,1987,40.13158
gab,1988,40.33861
gab,1989,40.51019
gab,1990,40.64547
gab,1991,40.81578
gab,1992,40.94194
gab,1993,41.02
gab,1994,41.04209
gab,1995,41.00263
gab,1996,40.97662
gab,1997,40.88851
gab,1998,40.75045
gab,1999,40.57566
gab,2000,40.37045
gab,2001,40.12053
gab,2002,39.84677
gab,2003,39.55891
gab,2004,39.2714
gab,2005,38.99815
gab,2006,38.62144
gab,2007,38.27902
gab,2008,37.9862
gab,2009,37.74656
gab,2010,37.56103
gab,2011,37.29425
gab,2012,37.05836
gab,2013,36.88062
gab,2014,36.76276
gab,2015,36.68637
gab,2016,36.93767
gab,2017,37.16679
gab,2018,37.36584
gab,2019,37.51465
gab,2020,37.59418
gbr,1960,21.82972
gbr,1961,21.96282
gbr,1962,21.97877
gbr,1963,21.93648
gbr,1964,21.93519
gbr,1965,22.01394
gbr,1966,22.24096
gbr,1967,22.44008
gbr,1968,22.62665
gbr,1969,22.78557
gbr,1970,22.89251
gbr,1971,22.89579
gbr,1972,22.86543
gbr,1973,22.76821
gbr,1974,22.57068
gbr,1975,22.26694
gbr,1976,21.89253
gbr,1977,21.451
gbr,1978,20.95186
gbr,1979,20.43004
gbr,1980,19.9208
gbr,1981,19.47882
gbr,1982,19.07656
gbr,1983,18.72324
gbr,1984,18.41905
gbr,1985,18.16555
gbr,1986,18.07424
gbr,1987,17.99231
gbr,1988,17.94573
gbr,1989,17.95639
gbr,1990,18.02262
gbr,1991,18.08691
gbr,1992,18.19817
gbr,1993,18.33194
gbr,1994,18.44456
gbr,1995,18.50834
gbr,1996,18.49737
gbr,1997,18.44357
gbr,1998,18.35224
gbr,1999,18.2358
gbr,2000,18.10063
gbr,2001,17.93081
gbr,2002,17.73379
gbr,2003,17.52722
gbr,2004,17.3332
gbr,2005,17.16872
gbr,2006,17.04602
gbr,2007,16.95932
gbr,2008,16.90127
gbr,2009,16.84868
gbr,2010,16.78778
gbr,2011,16.85776
gbr,2012,16.87286
gbr,2013,16.86564
gbr,2014,16.87291
gbr,2015,16.90488
gbr,2016,16.94731
gbr,2017,17.0008
gbr,2018,17.0515
gbr,2019,17.07589
gbr,2020,17.06319
geo,1960,26.49792
geo,1961,27.06687
geo,1962,27.63796
geo,1963,28.16448
geo,1964,28.59402
geo,1965,28.89328
geo,1966,29.03949
geo,1967,29.04986
geo,1968,28.93649
geo,1969,28.73372
geo,1970,28.4602
geo,1971,27.96359
geo,1972,27.48204
geo,1973,27.00044
geo,1974,26.49845
geo,1975,25.97317
geo,1976,25.50934
geo,1977,25.02039
geo,1978,24.53199
geo,1979,24.09005
geo,1980,23.72446
geo,1981,23.45514
geo,1982,23.25772
geo,1983,23.13429
geo,1984,23.06707
geo,1985,23.04079
geo,1986,23.07719
geo,1987,23.12302
geo,1988,23.17251
geo,1989,23.18973
geo,1990,23.1079
geo,1991,22.90781
geo,1992,22.62079
geo,1993,22.17072
geo,1994,21.52875
geo,1995,20.73159
geo,1996,20.43637
geo,1997,20.05204
geo,1998,19.63738
geo,1999,19.24467
geo,2000,18.88582
geo,2001,18.54304
geo,2002,18.14018
geo,2003,17.74386
geo,2004,17.40687
geo,2005,17.14596
geo,2006,16.79663
geo,2007,16.51416
geo,2008,16.31145
geo,2009,16.18557
geo,2010,16.13565
geo,2011,16.28387
geo,2012,16.46637
geo,2013,16.69027
geo,2014,16.95695
geo,2015,17.25606
geo,2016,17.55208
geo,2017,17.83566
geo,2018,18.1028
geo,2019,18.34331
geo,2020,18.54294
gha,1960,43.73082
gha,1961,43.9388
gha,1962,43.97565
gha,1963,43.93462
gha,1964,43.93523
gha,1965,44.01759
gha,1966,44.48228
gha,1967,44.95868
gha,1968,45.41641
gha,1969,45.80223
gha,1970,46.09124
gha,1971,46.35519
gha,1972,46.5232
gha,1973,46.60072
gha,1974,46.5944
gha,1975,46.50716
gha,1976,46.63462
gha,1977,46.66379
gha,1978,46.61164
gha,1979,46.50958
gha,1980,46.38329
gha,1981,46.06396
gha,1982,45.72642
gha,1983,45.38012
gha,1984,45.02851
gha,1985,44.67703
gha,1986,44.49504
gha,1987,44.29537
gha,1988,44.08609
gha,1989,43.87232
gha,1990,43.65484
gha,1991,43.53431
gha,1992,43.37046
gha,1993,43.17976
gha,1994,42.97882
gha,1995,42.77256
gha,1996,42.64032
gha,1997,42.51534
gha,1998,42.37484
gha,1999,42.1891
gha,2000,41.94851
gha,2001,41.72122
gha,2002,41.42091
gha,2003,41.07758
gha,2004,40.73481
gha,2005,40.41564
gha,2006,40.09311
gha,2007,39.79726
gha,2008,39.51585
gha,2009,39.2287
gha,2010,38.92959
gha,2011,38.73854
gha,2012,38.53474
gha,2013,38.32122
gha,2014,38.1031
gha,2015,37.88196
gha,2016,37.71695
gha,2017,37.52071
gha,2018,37.30446
gha,2019,37.08081
gha,2020,36.85388
gin,1960,40.21683
gin,1961,40.49353
gin,1962,40.82268
gin,1963,41.13464
gin,1964,41.31458
gin,1965,41.31702
gin,1966,41.46921
gin,1967,41.43456
gin,1968,41.27012
gin,1969,41.06288
gin,1970,40.86054
gin,1971,40.93505
gin,1972,40.96864
gin,1973,40.97333
gin,1974,40.95182
gin,1975,40.90952
gin,1976,41.13227
gin,1977,41.30102
gin,1978,41.43447
gin,1979,41.55038
gin,1980,41.65764
gin,1981,41.89793
gin,1982,42.08299
gin,1983,42.22916
gin,1984,42.35096
gin,1985,42.45705
gin,1986,42.70982
gin,1987,42.90494
gin,1988,43.05384
gin,1989,43.15996
gin,1990,43.22315
gin,1991,43.50547
gin,1992,43.70363
gin,1993,43.83405
gin,1994,43.91168
gin,1995,43.94332
gin,1996,44.12927
gin,1997,44.24241
gin,1998,44.29132
gin,1999,44.27859
gin,2000,44.20393
gin,2001,44.37025
gin,2002,44.46334
gin,2003,44.48972
gin,2004,44.46389
gin,2005,44.40047
gin,2006,44.34244
gin,2007,44.25064
gin,2008,44.13185
gin,2009,43.98881
gin,2010,43.82141
gin,2011,43.6836
gin,2012,43.51693
gin,2013,43.3257
gin,2014,43.12195
gin,2015,42.91573
gin,2016,42.63056
gin,2017,42.33426
gin,2018,42.03068
gin,2019,41.72015
gin,2020,41.40434
gmb,1960,42.34408
gmb,1961,42.47344
gmb,1962,42.45996
gmb,1963,42.36237
gmb,1964,42.24717
gmb,1965,42.16307
gmb,1966,42.3443
gmb,1967,42.47878
gmb,1968,42.5876
gmb,1969,42.65689
gmb,1970,42.68198
gmb,1971,42.94556
gmb,1972,43.08696
gmb,1973,43.16253
gmb,1974,43.22487
gmb,1975,43.29673
gmb,1976,43.5302
gmb,1977,43.72608
gmb,1978,43.88205
gmb,1979,43.96633
gmb,1980,43.96773
gmb,1981,44.19534
gmb,1982,44.25696
gmb,1983,44.23418
gmb,1984,44.22809
gmb,1985,44.29101
gmb,1986,44.14257
gmb,1987,43.98998
gmb,1988,43.85954
gmb,1989,43.70907
gmb,1990,43.50603
gmb,1991,44.09219
gmb,1992,44.5623
gmb,1993,44.94665
gmb,1994,45.27787
gmb,1995,45.56447
gmb,1996,45.94168
gmb,1997,46.20667
gmb,1998,46.38648
gmb,1999,46.4902
gmb,2000,46.51995
gmb,2001,46.44126
gmb,2002,46.31252
gmb,2003,46.13804
gmb,2004,45.91162
gmb,2005,45.63417
gmb,2006,45.47578
gmb,2007,45.25446
gmb,2008,44.98809
gmb,2009,44.70713
gmb,2010,44.43655
gmb,2011,44.33431
gmb,2012,44.20457
gmb,2013,44.06091
gmb,2014,43.90995
gmb,2015,43.75576
gmb,2016,43.7056
gmb,2017,43.6254
gmb,2018,43.51501
gmb,2019,43.36915
gmb,2020,43.18756
gnb,1960,39.75599
gnb,1961,39.86693
gnb,1962,40.0689
gnb,1963,40.2814
gnb,1964,40.37075
gnb,1965,40.29388
gnb,1966,40.37818
gnb,1967,40.27176
gnb,1968,40.05464
gnb,1969,39.83765
gnb,1970,39.67405
gnb,1971,39.74882
gnb,1972,39.82961
gnb,1973,39.91934
gnb,1974,40.00073
gnb,1975,40.06345
gnb,1976,40.42195
gnb,1977,40.75965
gnb,1978,41.1082
gnb,1979,41.50915
gnb,1980,41.99033
gnb,1981,42.47795
gnb,1982,42.98182
gnb,1983,43.47103
gnb,1984,43.89025
gnb,1985,44.2101
gnb,1986,44.63634
gnb,1987,44.8852
gnb,1988,45.00849
gnb,1989,45.07405
gnb,1990,45.1129
gnb,1991,45.1738
gnb,1992,45.20798
gnb,1993,45.19091
gnb,1994,45.0812
gnb,1995,44.86947
gnb,1996,44.88134
gnb,1997,44.76455
gnb,1998,44.56646
gnb,1999,44.34569
gnb,2000,44.12669
gnb,2001,43.90369
gnb,2002,43.65292
gnb,2003,43.37187
gnb,2004,43.06008
gnb,2005,42.73181
gnb,2006,42.54155
gnb,2007,42.3374
gnb,2008,42.13596
gnb,2009,41.94999
gnb,2010,41.78522
gnb,2011,41.7308
gnb,2012,41.65694
gnb,2013,41.57349
gnb,2014,41.48262
gnb,2015,41.37996
gnb,2016,41.32091
gnb,2017,41.23292
gnb,2018,41.11353
gnb,2019,40.95671
gnb,2020,40.75886
gnq,1960,37.12119
gnq,1961,37.41754
gnq,1962,37.76616
gnq,1963,38.10887
gnq,1964,38.35299
gnq,1965,38.47341
gnq,1966,38.72751
gnq,1967,38.88621
gnq,1968,38.94466
gnq,1969,38.85995
gnq,1970,38.54913
gnq,1971,38.70605
gnq,1972,38.63782
gnq,1973,38.40366
gnq,1974,38.17169
gnq,1975,38.10082
gnq,1976,37.89427
gnq,1977,37.85108
gnq,1978,37.96246
gnq,1979,38.2066
gnq,1980,38.66421
gnq,1981,39.12479
gnq,1982,39.50267
gnq,1983,39.86953
gnq,1984,40.21047
gnq,1985,40.4524
gnq,1986,41.15213
gnq,1987,41.64877
gnq,1988,42.00425
gnq,1989,42.30209
gnq,1990,42.57984
gnq,1991,42.72025
gnq,1992,42.92496
gnq,1993,43.1094
gnq,1994,43.16674
gnq,1995,43.07307
gnq,1996,42.92406
gnq,1997,42.65369
gnq,1998,42.34418
gnq,1999,42.07841
gnq,2000,41.88451
gnq,2001,41.81059
gnq,2002,41.72546
gnq,2003,41.67723
gnq,2004,41.6775
gnq,2005,41.71182
gnq,2006,41.70123
gnq,2007,41.68707
gnq,2008,41.69378
gnq,2009,41.70137
gnq,2010,41.6852
gnq,2011,41.70167
gnq,2012,41.64495
gnq,2013,41.56569
gnq,2014,41.48002
gnq,2015,41.37688
gnq,2016,41.40038
gnq,2017,41.3279
gnq,2018,41.20864
gnq,2019,41.06125
gnq,2020,40.8866
grc,1960,25.8698
grc,1961,25.96968
grc,1962,25.8079
grc,1963,25.49275
grc,1964,25.22687
grc,1965,25.1108
grc,1966,24.87335
grc,1967,24.82504
grc,1968,24.88446
grc,1969,24.91001
grc,1970,24.83316
grc,1971,24.74948
grc,1972,24.51794
grc,1973,24.19219
grc,1974,23.88042
grc,1975,23.64358
grc,1976,23.33805
grc,1977,23.142
grc,1978,22.996
grc,1979,22.80909
grc,1980,22.54194
grc,1981,22.41274
grc,1982,22.17129
grc,1983,21.85841
grc,1984,21.52987
grc,1985,21.20168
grc,1986,20.841
grc,1987,20.42787
grc,1988,19.95989
grc,1989,19.44577
grc,1990,18.90984
grc,1991,18.32753
grc,1992,17.80608
grc,1993,17.31241
grc,1994,16.80275
grc,1995,16.26508
grc,1996,15.93675
grc,1997,15.54651
grc,1998,15.14208
grc,1999,14.79113
grc,2000,14.52386
grc,2001,14.39872
grc,2002,14.32957
grc,2003,14.30663
grc,2004,14.29878
grc,2005,14.28476
grc,2006,14.27826
grc,2007,14.32014
grc,2008,14.38855
grc,2009,14.44558
grc,2010,14.46168
grc,2011,14.45357
grc,2012,14.35244
grc,2013,14.19201
grc,2014,14.03003
grc,2015,13.89421
grc,2016,13.68796
grc,2017,13.53339
grc,2018,13.39663
grc,2019,13.22237
grc,2020,12.9863
grd,1960,45.47962
grd,1961,45.98621
grd,1962,46.24203
grd,1963,46.33362
grd,1964,46.46426
grd,1965,46.651
grd,1966,46.71333
grd,1967,46.79281
grd,1968,46.81912
grd,1969,46.75042
grd,1970,46.55969
grd,1971,44.90409
grd,1972,43.54156
grd,1973,42.44281
grd,1974,41.43528
grd,1975,40.40872
