geo,time,sp_pop_65up_to
brb,1965,16973
brb,1966,17434
brb,1967,17991
brb,1968,18606
brb,1969,19209
brb,1970,19787
brb,1971,20419
brb,1972,21189
brb,1973,22165
brb,1974,23319
brb,1975,24511
brb,1976,25075
brb,1977,25539
brb,1978,25976
brb,1979,26385
brb,1980,26762
brb,1981,27028
brb,1982,27113
brb,1983,27072
brb,1984,26970
brb,1985,26825
brb,1986,26837
brb,1987,26826
brb,1988,26812
brb,1989,26812
brb,1990,26836
brb,1991,27281
brb,1992,27772
brb,1993,28284
brb,1994,28791
brb,1995,29289
brb,1996,29918
brb,1997,30562
brb,1998,31253
brb,1999,31991
brb,2000,32786
brb,2001,33138
brb,2002,33462
brb,2003,33773
brb,2004,34079
brb,2005,34403
brb,2006,34847
brb,2007,35314
brb,2008,35866
brb,2009,36539
brb,2010,37385
brb,2011,38104
brb,2012,38920
brb,2013,39836
brb,2014,40837
brb,2015,41902
brb,2016,42989
brb,2017,44111
brb,2018,45297
brb,2019,46586
brb,2020,47997
brn,1960,3169
brn,1961,3297
brn,1962,3408
brn,1963,3519
brn,1964,3638
brn,1965,3777
brn,1966,3895
brn,1967,4033
brn,1968,4195
brn,1969,4377
brn,1970,4569
brn,1971,4772
brn,1972,4966
brn,1973,5170
brn,1974,5393
brn,1975,5638
brn,1976,5709
brn,1977,5743
brn,1978,5727
brn,1979,5644
brn,1980,5468
brn,1981,5642
brn,1982,5802
brn,1983,5946
brn,1984,6088
brn,1985,6255
brn,1986,6394
brn,1987,6524
brn,1988,6639
brn,1989,6720
brn,1990,6756
brn,1991,6929
brn,1992,7105
brn,1993,7297
brn,1994,7522
brn,1995,7790
brn,1996,7814
brn,1997,7835
brn,1998,7869
brn,1999,7888
brn,2000,7890
brn,2001,8471
brn,2002,9039
brn,2003,9596
brn,2004,10164
brn,2005,10782
brn,2006,11399
brn,2007,11966
brn,2008,12451
brn,2009,12847
brn,2010,13174
brn,2011,13717
brn,2012,14333
brn,2013,15037
brn,2014,15883
brn,2015,16903
brn,2016,18054
brn,2017,19389
brn,2018,20904
brn,2019,22570
brn,2020,24368
btn,1960,5268
btn,1961,5423
btn,1962,5576
btn,1963,5720
btn,1964,5850
btn,1965,5968
btn,1966,6191
btn,1967,6405
btn,1968,6608
btn,1969,6805
btn,1970,6993
btn,1971,7270
btn,1972,7543
btn,1973,7812
btn,1974,8074
btn,1975,8341
btn,1976,8694
btn,1977,9047
btn,1978,9395
btn,1979,9739
btn,1980,10070
btn,1981,10502
btn,1982,10916
btn,1983,11325
btn,1984,11745
btn,1985,12187
btn,1986,12785
btn,1987,13403
btn,1988,14008
btn,1989,14555
btn,1990,15017
btn,1991,15777
btn,1992,16454
btn,1993,17106
btn,1994,17808
btn,1995,18636
btn,1996,19352
btn,1997,20199
btn,1998,21147
btn,1999,22142
btn,2000,23145
btn,2001,24231
btn,2002,25315
btn,2003,26399
btn,2004,27492
btn,2005,28584
btn,2006,29950
btn,2007,31287
btn,2008,32605
btn,2009,33916
btn,2010,35240
btn,2011,36561
btn,2012,37913
btn,2013,39267
btn,2014,40570
btn,2015,41804
btn,2016,43043
btn,2017,44174
btn,2018,45286
btn,2019,46495
btn,2020,47876
bwa,1960,21562
bwa,1961,21777
bwa,1962,21868
bwa,1963,21918
bwa,1964,22037
bwa,1965,22267
bwa,1966,22676
bwa,1967,23133
bwa,1968,23602
bwa,1969,24027
bwa,1970,24382
bwa,1971,24783
bwa,1972,25178
bwa,1973,25555
bwa,1974,25890
bwa,1975,26161
bwa,1976,26742
bwa,1977,27435
bwa,1978,28275
bwa,1979,29269
bwa,1980,30394
bwa,1981,30895
bwa,1982,31242
bwa,1983,31571
bwa,1984,32075
bwa,1985,32844
bwa,1986,34095
bwa,1987,35815
bwa,1988,37885
bwa,1989,40081
bwa,1990,42272
bwa,1991,43787
bwa,1992,45021
bwa,1993,46062
bwa,1994,46998
bwa,1995,47826
bwa,1996,48878
bwa,1997,49932
bwa,1998,51069
bwa,1999,52275
bwa,2000,53481
bwa,2001,54251
bwa,2002,54730
bwa,2003,55120
bwa,2004,55687
bwa,2005,56586
bwa,2006,58285
bwa,2007,60301
bwa,2008,62416
bwa,2009,64335
bwa,2010,65909
bwa,2011,68991
bwa,2012,71812
bwa,2013,74601
bwa,2014,77713
bwa,2015,81363
bwa,2016,85470
bwa,2017,90118
bwa,2018,95209
bwa,2019,100577
bwa,2020,106110
caf,1960,75055
caf,1961,76193
caf,1962,77340
caf,1963,78436
caf,1964,79390
caf,1965,80164
caf,1966,81541
caf,1967,82741
caf,1968,83743
caf,1969,84505
caf,1970,85012
caf,1971,86417
caf,1972,87533
caf,1973,88433
caf,1974,89218
caf,1975,89955
caf,1976,91361
caf,1977,92753
caf,1978,94119
caf,1979,95438
caf,1980,96673
caf,1981,98522
caf,1982,100234
caf,1983,101751
caf,1984,103007
caf,1985,103976
caf,1986,105886
caf,1987,107365
caf,1988,108565
caf,1989,109720
caf,1990,110974
caf,1991,113126
caf,1992,115345
caf,1993,117511
caf,1994,119439
caf,1995,121008
caf,1996,123567
caf,1997,125529
caf,1998,126966
caf,1999,127950
caf,2000,128542
caf,2001,130466
caf,2002,131857
caf,2003,132701
caf,2004,132990
caf,2005,132716
caf,2006,134168
caf,2007,135093
caf,2008,135294
caf,2009,134516
caf,2010,132676
caf,2011,132934
caf,2012,132144
caf,2013,130654
caf,2014,128920
caf,2015,127202
caf,2016,128556
caf,2017,130141
caf,2018,131861
caf,2019,133567
caf,2020,135143
can,1960,1378771
can,1961,1407526
can,1962,1434579
can,1963,1462751
can,1964,1493291
can,1965,1525628
can,1966,1558956
can,1967,1595673
can,1968,1633709
can,1969,1670704
can,1970,1710681
can,1971,1782373
can,1972,1821364
can,1973,1862488
can,1974,1911645
can,1975,1968710
can,1976,2034883
can,1977,2103679
can,1978,2171955
can,1979,2239330
can,1980,2311306
can,1981,2381672
can,1982,2448291
can,1983,2510573
can,1984,2577069
can,1985,2650597
can,1986,2724136
can,1987,2812700
can,1988,2905527
can,1989,3014902
can,1990,3115950
can,1991,3200905
can,1992,3279950
can,1993,3354011
can,1994,3428374
can,1995,3503041
can,1996,3575806
can,1997,3649262
can,1998,3718199
can,1999,3785493
can,2000,3855655
can,2001,3931204
can,2002,4003899
can,2003,4070291
can,2004,4144518
can,2005,4229591
can,2006,4321765
can,2007,4419182
can,2008,4532226
can,2009,4663632
can,2010,4812933
can,2011,4962451
can,2012,5139058
can,2013,5333257
can,2014,5536520
can,2015,5731614
can,2016,5941820
can,2017,6155128
can,2018,6387058
can,2019,6635826
can,2020,6886393
chanisl,1960,14407
chanisl,1961,14591
chanisl,1962,14818
chanisl,1963,15072
chanisl,1964,15337
chanisl,1965,15607
chanisl,1966,15847
chanisl,1967,16100
chanisl,1968,16351
chanisl,1969,16606
chanisl,1970,16871
chanisl,1971,17191
chanisl,1972,17481
chanisl,1973,17740
chanisl,1974,17974
chanisl,1975,18178
chanisl,1976,18531
chanisl,1977,18808
chanisl,1978,19008
chanisl,1979,19137
chanisl,1980,19237
chanisl,1981,19396
chanisl,1982,19521
chanisl,1983,19634
chanisl,1984,19739
chanisl,1985,19857
chanisl,1986,20043
chanisl,1987,20220
chanisl,1988,20381
chanisl,1989,20484
chanisl,1990,20534
chanisl,1991,20678
chanisl,1992,20754
chanisl,1993,20782
chanisl,1994,20783
chanisl,1995,20773
chanisl,1996,20930
chanisl,1997,21080
chanisl,1998,21229
chanisl,1999,21387
chanisl,2000,21557
chanisl,2001,21878
chanisl,2002,22136
chanisl,2003,22316
chanisl,2004,22475
chanisl,2005,22718
chanisl,2006,23171
chanisl,2007,23618
chanisl,2008,23987
chanisl,2009,24273
chanisl,2010,24567
chanisl,2011,25146
chanisl,2012,25735
chanisl,2013,26289
chanisl,2014,26779
chanisl,2015,27241
chanisl,2016,27908
chanisl,2017,28670
chanisl,2018,29491
chanisl,2019,30321
chanisl,2020,31148
che,1960,543976
che,1961,557674
che,1962,574840
che,1963,590172
che,1964,603042
che,1965,613363
che,1966,628914
che,1967,646126
che,1968,663960
che,1969,681371
che,1970,696428
che,1971,715021
che,1972,735122
che,1973,754961
che,1974,773328
che,1975,787239
che,1976,803670
che,1977,821351
che,1978,840642
che,1979,858949
che,1980,875441
che,1981,885798
che,1982,892398
che,1983,895528
che,1984,899047
che,1985,906189
che,1986,916998
che,1987,931339
che,1988,947784
che,1989,963805
che,1990,979597
che,1991,996963
che,1992,1010307
che,1993,1019744
che,1994,1027335
che,1995,1033856
che,1996,1046750
che,1997,1057907
che,1998,1069785
che,1999,1083164
che,2000,1096897
che,2001,1111085
che,2002,1125884
che,2003,1140711
che,2004,1156416
che,2005,1173842
che,2006,1193982
che,2007,1219435
che,2008,1251934
che,2009,1286843
che,2010,1321734
che,2011,1353000
che,2012,1385872
che,2013,1421469
che,2014,1457616
che,2015,1490610
che,2016,1526368
che,2017,1557747
che,2018,1585642
che,2019,1615411
che,2020,1649371
chl,1960,305156
chl,1961,316782
chl,1962,327908
chl,1963,338582
chl,1964,348910
chl,1965,358920
chl,1966,369807
chl,1967,380332
chl,1968,390667
chl,1969,400985
chl,1970,411440
chl,1971,424643
chl,1972,437791
chl,1973,450947
chl,1974,464179
chl,1975,477534
chl,1976,494287
chl,1977,511120
chl,1978,527882
chl,1979,544278
chl,1980,560233
chl,1981,578320
chl,1982,596259
chl,1983,614477
chl,1984,633471
chl,1985,653668
chl,1986,676969
chl,1987,700650
chl,1988,725904
chl,1989,754441
chl,1990,787155
chl,1991,822888
chl,1992,862388
chl,1993,904032
chl,1994,945360
chl,1995,985032
chl,1996,1024713
chl,1997,1063055
chl,1998,1100401
chl,1999,1137190
chl,2000,1173818
chl,2001,1211839
chl,2002,1248696
chl,2003,1285645
chl,2004,1324075
chl,2005,1364848
chl,2006,1406533
chl,2007,1450322
chl,2008,1496590
chl,2009,1545495
chl,2010,1597403
chl,2011,1648754
chl,2012,1702656
chl,2013,1761247
chl,2014,1827678
chl,2015,1904104
chl,2016,1980850
chl,2017,2067192
chl,2018,2159436
chl,2019,2251794
chl,2020,2340332
chn,1960,24604942
chn,1961,24506581
chn,1962,24462536
chn,1963,24558486
chn,1964,24528808
chn,1965,24486185
chn,1966,25674798
chn,1967,26904327
chn,1968,28182576
chn,1969,29454226
chn,1970,30670664
chn,1971,32098200
chn,1972,33453776
chn,1973,34782914
chn,1974,36108504
chn,1975,37429714
chn,1976,39059632
chn,1977,40679629
chn,1978,42360214
chn,1979,44104813
chn,1980,45866191
chn,1981,47957992
chn,1982,50089615
chn,1983,52150310
chn,1984,54037922
chn,1985,55809578
chn,1986,57513608
chn,1987,59097827
chn,1988,60605526
chn,1989,62163844
chn,1990,63912757
chn,1991,65520712
chn,1992,67420802
chn,1993,69533392
chn,1994,71694024
chn,1995,73788987
chn,1996,76621226
chn,1997,79101030
chn,1998,81359560
chn,1999,83624513
chn,2000,86009518
chn,2001,88263699
chn,2002,90680607
chn,2003,93162743
chn,2004,95478238
chn,2005,97550467
chn,2006,99711068
chn,2007,101646383
chn,2008,103531377
chn,2009,105598689
chn,2010,108012365
chn,2011,111088511
chn,2012,114473856
chn,2013,118315346
chn,2014,123006419
chn,2015,128766192
chn,2016,136039935
chn,2017,144440124
chn,2018,153193786
chn,2019,161499224
chn,2020,168863853
civ,1960,95822
civ,1961,99788
civ,1962,103917
civ,1963,108181
civ,1964,112596
civ,1965,117167
civ,1966,121428
civ,1967,125722
civ,1968,130179
civ,1969,134934
civ,1970,140108
civ,1971,145559
civ,1972,151445
civ,1973,157732
civ,1974,164373
civ,1975,171337
civ,1976,178414
civ,1977,185630
civ,1978,193098
civ,1979,200981
civ,1980,209427
civ,1981,218259
civ,1982,227564
civ,1983,237295
civ,1984,247370
civ,1985,257802
civ,1986,269217
civ,1987,280588
civ,1988,292202
civ,1989,304420
civ,1990,317511
civ,1991,331305
civ,1992,345414
civ,1993,359912
civ,1994,374804
civ,1995,390116
civ,1996,406268
civ,1997,421904
civ,1998,436968
civ,1999,451377
civ,2000,465112
civ,2001,480647
civ,2002,494475
civ,2003,506806
civ,2004,517972
civ,2005,528239
civ,2006,542436
civ,2007,555886
civ,2008,568194
civ,2009,578628
civ,2010,586914
civ,2011,601435
civ,2012,613814
civ,2013,625192
civ,2014,637105
civ,2015,650354
civ,2016,671883
civ,2017,694160
civ,2018,716715
civ,2019,738867
civ,2020,760372
cmr,1960,199245
cmr,1961,204887
cmr,1962,210165
cmr,1963,215156
cmr,1964,219939
cmr,1965,224579
cmr,1966,230419
cmr,1967,236068
cmr,1968,241512
cmr,1969,246699
cmr,1970,251647
cmr,1971,258194
cmr,1972,264421
cmr,1973,270376
cmr,1974,276106
cmr,1975,281673
cmr,1976,289057
cmr,1977,296129
cmr,1978,302947
cmr,1979,309541
cmr,1980,315944
cmr,1981,324404
cmr,1982,332413
cmr,1983,340093
cmr,1984,347589
cmr,1985,355008
cmr,1986,364553
cmr,1987,373888
cmr,1988,382973
cmr,1989,391758
cmr,1990,400273
cmr,1991,410536
cmr,1992,420135
cmr,1993,429163
cmr,1994,437716
cmr,1995,445906
cmr,1996,456188
cmr,1997,465535
cmr,1998,474152
cmr,1999,482168
cmr,2000,489663
cmr,2001,500669
cmr,2002,510582
cmr,2003,519439
cmr,2004,527255
cmr,2005,534075
cmr,2006,544613
cmr,2007,554208
cmr,2008,562956
cmr,2009,570978
cmr,2010,578426
cmr,2011,590941
cmr,2012,602703
cmr,2013,613929
cmr,2014,624914
cmr,2015,635892
cmr,2016,653576
cmr,2017,670997
cmr,2018,688121
cmr,2019,704782
cmr,2020,721027
cod,1960,447465
cod,1961,457851
cod,1962,467779
cod,1963,477387
cod,1964,486770
cod,1965,496029
cod,1966,510981
cod,1967,525790
cod,1968,540382
cod,1969,554689
cod,1970,568730
cod,1971,587108
cod,1972,604754
cod,1973,621985
cod,1974,639171
cod,1975,656563
cod,1976,678654
cod,1977,700694
cod,1978,722418
cod,1979,743440
cod,1980,763651
cod,1981,787927
cod,1982,810690
cod,1983,832421
cod,1984,853685
cod,1985,874928
cod,1986,901821
cod,1987,928948
cod,1988,957156
cod,1989,987345
cod,1990,1019936
cod,1991,1060115
cod,1992,1103152
cod,1993,1147255
cod,1994,1190331
cod,1995,1231494
cod,1996,1269678
cod,1997,1302561
cod,1998,1332313
cod,1999,1361362
cod,2000,1391266
cod,2001,1435161
cod,2002,1480278
cod,2003,1526640
cod,2004,1574151
cod,2005,1622753
cod,2006,1681968
cod,2007,1742269
cod,2008,1803782
cod,2009,1866653
cod,2010,1931142
cod,2011,2003937
cod,2012,2077958
cod,2013,2152599
cod,2014,2226948
cod,2015,2300848
cod,2016,2379777
cod,2017,2458051
cod,2018,2537041
cod,2019,2618419
cod,2020,2703564
cog,1960,35304
cog,1961,36393
cog,1962,37460
cog,1963,38485
cog,1964,39436
cog,1965,40302
cog,1966,41467
cog,1967,42533
cog,1968,43521
cog,1969,44432
cog,1970,45276
cog,1971,46479
cog,1972,47590
cog,1973,48611
cog,1974,49549
cog,1975,50403
cog,1976,51679
cog,1977,52833
cog,1978,53892
cog,1979,54875
cog,1980,55808
cog,1981,57198
cog,1982,58524
cog,1983,59781
cog,1984,60948
cog,1985,62021
cog,1986,63630
cog,1987,65061
cog,1988,66362
cog,1989,67566
cog,1990,68708
cog,1991,70424
cog,1992,72010
cog,1993,73472
cog,1994,74833
cog,1995,76101
cog,1996,78121
cog,1997,79994
cog,1998,81738
cog,1999,83358
cog,2000,84862
cog,2001,87085
cog,2002,89151
cog,2003,91119
cog,2004,93050
cog,2005,94968
cog,2006,97690
cog,2007,100399
cog,2008,103040
cog,2009,105524
cog,2010,107818
cog,2011,111365
cog,2012,114701
cog,2013,117946
cog,2014,121252
cog,2015,124749
cog,2016,129788
cog,2017,135084
cog,2018,140639
cog,2019,146426
cog,2020,152451
col,1960,468797
col,1961,484165
col,1962,499044
col,1963,513711
col,1964,528596
col,1965,544013
col,1966,563739
col,1967,584181
col,1968,605041
col,1969,625916
col,1970,646799
col,1971,672084
col,1972,696925
col,1973,722147
col,1974,748701
col,1975,776999
col,1976,811625
col,1977,846751
col,1978,882051
col,1979,917136
col,1980,951965
col,1981,987450
col,1982,1023550
col,1983,1060510
col,1984,1098466
col,1985,1137795
col,1986,1182578
col,1987,1228140
col,1988,1275183
col,1989,1324649
col,1990,1377162
col,1991,1434293
col,1992,1492970
col,1993,1553733
col,1994,1617206
col,1995,1683847
col,1996,1753959
col,1997,1827769
col,1998,1904525
col,1999,1982789
col,2000,2062095
col,2001,2145062
col,2002,2228118
col,2003,2312220
col,2004,2398784
col,2005,2488953
col,2006,2576847
col,2007,2668569
col,2008,2765357
col,2009,2868224
col,2010,2978556
col,2011,3094758
col,2012,3214997
col,2013,3344365
col,2014,3490010
col,2015,3656570
col,2016,3823311
col,2017,4010161
col,2018,4210288
col,2019,4412670
col,2020,4610275
com,1960,6113
com,1961,6195
com,1962,6252
com,1963,6284
com,1964,6300
com,1965,6299
com,1966,6443
com,1967,6572
com,1968,6702
com,1969,6822
com,1970,6937
com,1971,7164
com,1972,7387
com,1973,7604
com,1974,7826
com,1975,8063
com,1976,8412
com,1977,8789
com,1978,9175
com,1979,9551
com,1980,9901
com,1981,10282
com,1982,10609
com,1983,10899
com,1984,11171
com,1985,11420
com,1986,11753
com,1987,12079
com,1988,12384
com,1989,12676
com,1990,12950
com,1991,13328
com,1992,13683
com,1993,14030
com,1994,14356
com,1995,14665
com,1996,15073
com,1997,15445
com,1998,15802
com,1999,16136
com,2000,16465
com,2001,16890
com,2002,17290
com,2003,17665
com,2004,18013
com,2005,18340
com,2006,18808
com,2007,19252
com,2008,19671
com,2009,20038
com,2010,20346
com,2011,20774
com,2012,21155
com,2013,21528
com,2014,21961
com,2015,22493
com,2016,23265
com,2017,24115
com,2018,25028
com,2019,25998
com,2020,27008
cpv,1960,10209
cpv,1961,10167
cpv,1962,10158
cpv,1963,10163
cpv,1964,10177
cpv,1965,10172
cpv,1966,10294
cpv,1967,10407
cpv,1968,10512
cpv,1969,10628
cpv,1970,10784
cpv,1971,11382
cpv,1972,11962
cpv,1973,12481
cpv,1974,12913
cpv,1975,13248
cpv,1976,13547
cpv,1977,13767
cpv,1978,13922
cpv,1979,14027
cpv,1980,14066
cpv,1981,14164
cpv,1982,14269
cpv,1983,14353
cpv,1984,14367
cpv,1985,14298
cpv,1986,14236
cpv,1987,14100
cpv,1988,13983
cpv,1989,14033
cpv,1990,14322
cpv,1991,14671
cpv,1992,15226
cpv,1993,15913
cpv,1994,16634
cpv,1995,17325
cpv,1996,18116
cpv,1997,18901
cpv,1998,19701
cpv,1999,20549
cpv,2000,21468
cpv,2001,22521
cpv,2002,23575
cpv,2003,24595
cpv,2004,25504
cpv,2005,26266
cpv,2006,26487
cpv,2007,26574
cpv,2008,26565
cpv,2009,26452
cpv,2010,26234
cpv,2011,25651
cpv,2012,24956
cpv,2013,24282
cpv,2014,23813
cpv,2015,23670
cpv,2016,23865
cpv,2017,24362
cpv,2018,25064
cpv,2019,25838
cpv,2020,26608
cri,1960,39873
cri,1961,41395
cri,1962,43055
cri,1963,44828
cri,1964,46667
cri,1965,48580
cri,1966,50729
cri,1967,52974
cri,1968,55307
cri,1969,57732
cri,1970,60260
cri,1971,63110
cri,1972,65978
cri,1973,68930
cri,1974,72031
cri,1975,75306
cri,1976,78988
cri,1977,82724
cri,1978,86523
cri,1979,90368
cri,1980,94266
cri,1981,98203
cri,1982,102276
cri,1983,106500
cri,1984,110875
cri,1985,115447
cri,1986,120448
cri,1987,125562
cri,1988,130908
cri,1989,136666
cri,1990,142976
cri,1991,149232
cri,1992,156016
cri,1993,163270
cri,1994,170862
cri,1995,178740
cri,1996,186716
cri,1997,194863
cri,1998,203256
cri,1999,211989
cri,2000,221134
cri,2001,230620
cri,2002,240470
cri,2003,250701
cri,2004,261297
cri,2005,272300
cri,2006,283434
cri,2007,294756
cri,2008,306649
cri,2009,319687
cri,2010,334218
cri,2011,349357
cri,2012,365962
cri,2013,383730
cri,2014,402137
cri,2015,420942
cri,2016,439248
cri,2017,457896
cri,2018,477439
cri,2019,498721
cri,2020,522305
cub,1960,332189
cub,1961,344355
cub,1962,355147
cub,1963,365973
cub,1964,379139
cub,1965,395845
cub,1966,413229
cub,1967,435303
cub,1968,460409
cub,1969,485669
cub,1970,509649
cub,1971,537567
cub,1972,562696
cub,1973,586154
cub,1974,610291
cub,1975,636276
cub,1976,661641
cub,1977,689095
cub,1978,717525
cub,1979,744393
cub,1980,768420
cub,1981,794382
cub,1982,815534
cub,1983,833876
cub,1984,852693
cub,1985,873701
cub,1986,887367
cub,1987,903135
cub,1988,920079
cub,1989,936725
cub,1990,952542
cub,1991,966482
cub,1992,981049
cub,1993,995362
cub,1994,1008410
cub,1995,1019971
cub,1996,1037354
cub,1997,1051209
cub,1998,1063771
cub,1999,1078156
cub,2000,1096028
cub,2001,1116413
cub,2002,1140215
cub,2003,1166861
cub,2004,1194967
cub,2005,1223951
cub,2006,1259950
cub,2007,1296030
cub,2008,1332354
cub,2009,1369431
cub,2010,1407781
cub,2011,1442741
cub,2012,1477125
cub,2013,1512224
cub,2014,1549773
cub,2015,1590738
cub,2016,1630947
cub,2017,1675724
cub,2018,1721835
cub,2019,1764052
cub,2020,1800186
cyp,1960,33823
cyp,1961,35194
cyp,1962,36454
cyp,1963,37216
cyp,1964,37475
cyp,1965,37642
cyp,1966,41590
cyp,1967,46213
cyp,1968,51256
cyp,1969,56483
cyp,1970,61822
cyp,1971,62336
cyp,1972,62717
cyp,1973,62947
cyp,1974,63073
cyp,1975,63180
cyp,1976,63623
cyp,1977,63960
cyp,1978,64170
cyp,1979,64208
cyp,1980,64085
cyp,1981,65207
cyp,1982,66219
cyp,1983,67175
cyp,1984,68162
cyp,1985,69265
cyp,1986,70077
cyp,1987,71177
cyp,1988,72569
cyp,1989,74181
cyp,1990,75946
cyp,1991,77739
cyp,1992,79645
cyp,1993,81737
cyp,1994,84041
cyp,1995,86534
cyp,1996,88328
cyp,1997,90219
cyp,1998,92216
cyp,1999,94302
cyp,2000,96486
cyp,2001,98727
cyp,2002,101176
cyp,2003,103984
cyp,2004,107180
cyp,2005,110634
cyp,2006,113765
cyp,2007,116899
cyp,2008,120115
cyp,2009,123485
cyp,2010,127034
cyp,2011,131239
cyp,2012,135525
cyp,2013,139922
cyp,2014,144425
cyp,2015,148989
cyp,2016,153573
cyp,2017,158259
cyp,2018,163156
cyp,2019,168379
cyp,2020,173966
cze,1960,898336
cze,1961,919998
cze,1962,946635
cze,1963,974648
cze,1964,1005189
cze,1965,1037062
cze,1966,1072490
cze,1967,1107489
cze,1968,1141239
cze,1969,1172639
cze,1970,1193928
cze,1971,1217971
cze,1972,1244417
cze,1973,1268269
cze,1974,1292663
cze,1975,1318139
cze,1976,1347816
cze,1977,1378906
cze,1978,1404372
cze,1979,1413534
cze,1980,1397168
cze,1981,1369578
cze,1982,1325990
cze,1983,1274986
cze,1984,1233339
cze,1985,1210400
cze,1986,1220902
cze,1987,1243466
cze,1988,1272226
cze,1989,1297534
cze,1990,1310267
cze,1991,1327036
cze,1992,1342645
cze,1993,1353734
cze,1994,1360928
cze,1995,1365042
cze,1996,1381249
cze,1997,1396437
cze,1998,1409119
cze,1999,1416624
cze,2000,1415468
cze,2001,1420125
cze,2002,1419937
cze,2003,1419244
cze,2004,1422583
cze,2005,1434010
cze,2006,1456611
cze,2007,1489366
cze,2008,1531157
cze,2009,1573941
cze,2010,1617276
cze,2011,1669592
cze,2012,1725821
cze,2013,1783049
cze,2014,1840978
cze,2015,1897761
cze,2016,1957049
cze,2017,2012594
cze,2018,2064425
cze,2019,2113110
cze,2020,2154868
deu,1960,8354798
deu,1961,8574944
deu,1962,8794062
deu,1963,9014383
deu,1964,9232248
deu,1965,9469559
deu,1966,9726347
deu,1967,9949818
deu,1968,10172376
deu,1969,10428346
deu,1970,10634807
deu,1971,10879176
deu,1972,11146191
deu,1973,11383672
deu,1974,11571463
deu,1975,11686590
deu,1976,11877762
deu,1977,12053986
deu,1978,12192420
deu,1979,12263323
deu,1980,12253383
deu,1981,12179626
deu,1982,11980468
deu,1983,11716859
deu,1984,11472681
deu,1985,11317405
deu,1986,11298725
deu,1987,11358671
deu,1988,11487089
deu,1989,11665584
deu,1990,11840892
deu,1991,12044349
deu,1992,12245809
deu,1993,12424220
deu,1994,12545319
deu,1995,12639817
deu,1996,12845323
deu,1997,12989730
deu,1998,13111829
deu,1999,13289468
deu,2000,13555225
deu,2001,13916844
deu,2002,14349522
deu,2003,14800050
deu,2004,15213268
deu,2005,15560598
deu,2006,15917753
deu,2007,16210546
deu,2008,16441327
deu,2009,16626666
deu,2010,16807408
deu,2011,16621297
deu,2012,16748669
deu,2013,16884431
deu,2014,17058285
deu,2015,17332748
deu,2016,17530969
deu,2017,17665031
deu,2018,17793207
deu,2019,17917329
deu,2020,18035472
dji,1960,1936
dji,1961,2045
dji,1962,2182
dji,1963,2343
dji,1964,2525
dji,1965,2724
dji,1966,2907
dji,1967,3108
