geo,time,dt_oda_odat_mp_zs
dza,2015,0.10177
dza,2016,0.22518
dza,2017,0.26894
dza,2018,0.21952
dza,2019,0.29506
ecu,1976,3.09169
ecu,1977,1.61482
ecu,1978,1.25594
ecu,1979,1.85541
ecu,1980,0.906
ecu,1981,0.85017
ecu,1982,1.01677
ecu,1983,1.7154
ecu,1984,2.09406
ecu,1985,2.37271
ecu,1986,2.90848
ecu,1987,5.06097
ecu,1988,4.35243
ecu,1989,3.78174
ecu,1990,3.85456
ecu,1991,4.64709
ecu,1992,5.53993
ecu,1993,3.78407
ecu,1994,3.25823
ecu,1995,2.78514
ecu,1996,3.82141
ecu,1997,2.17991
ecu,1998,2.26628
ecu,1999,2.73859
ecu,2000,2.42355
ecu,2001,2.13434
ecu,2002,2.56756
ecu,2003,2.12481
ecu,2004,1.59039
ecu,2005,1.85735
ecu,2006,1.34822
ecu,2007,1.28351
ecu,2008,1.09497
ecu,2009,1.2179
ecu,2010,0.70959
ecu,2011,0.65036
ecu,2012,0.50872
ecu,2013,0.48477
ecu,2014,0.51836
ecu,2015,1.2349
ecu,2016,1.13482
ecu,2017,0.82711
ecu,2018,1.37611
ecu,2019,1.80334
egy,1977,45.49246
egy,1978,40.25139
egy,1979,19.18783
egy,1980,14.19239
egy,1981,11.48155
egy,1982,12.61233
egy,1983,12.04121
egy,1984,12.39172
egy,1985,13.18995
egy,1986,14.76242
egy,1987,14.57869
egy,1988,11.30851
egy,1989,12.16836
egy,1990,37.98109
egy,1991,35.26431
egy,1992,22.56384
egy,1993,14.40129
egy,1994,15.1622
egy,1995,10.6054
egy,1996,11.07527
egy,1997,9.08773
egy,1998,8.89894
egy,1999,7.14989
egy,2000,5.74097
egy,2001,5.94296
egy,2002,6.39228
egy,2003,4.96328
egy,2004,5.41888
egy,2005,2.92376
egy,2006,2.14521
egy,2007,2.04736
egy,2008,2.44718
egy,2009,1.72683
egy,2010,0.90361
egy,2011,0.62244
egy,2012,2.39882
egy,2013,7.58404
egy,2014,4.36867
egy,2015,3.44517
egy,2016,3.33793
egy,2017,0.04338
egy,2018,2.4276
egy,2019,1.90038
eri,1995,29.79301
eri,1996,25.33689
eri,1997,19.44175
eri,1998,24.02721
eri,1999,24.29405
eri,2000,34.88615
eth,1977,19.99633
eth,1978,23.21439
eth,1979,26.81853
eth,1980,24.22536
eth,1981,28.81735
eth,1982,21.78412
eth,1983,34.06015
eth,1984,33.01876
eth,1985,62.40751
eth,1986,49.87393
eth,1987,47.98028
eth,1988,71.04628
eth,1989,59.3494
eth,1990,74.83424
eth,1991,128.1712
eth,1992,79.34556
eth,1993,99.79878
eth,1994,81.1504
eth,1995,57.21527
eth,1996,57.18828
eth,1997,39.61352
eth,1998,35.12685
eth,1999,33.78783
eth,2000,41.11165
eth,2001,50.26353
eth,2002,63.97851
eth,2003,61.25056
eth,2004,48.32969
eth,2005,39.0295
eth,2006,38.28695
eth,2007,37.55047
eth,2008,34.42309
eth,2009,42.08343
eth,2010,34.60096
eth,2011,29.48287
eth,2012,22.78326
eth,2013,27.00176
eth,2014,19.4884
eth,2015,16.0562
eth,2016,20.00011
eth,2017,20.82131
eth,2018,24.3051
eth,2019,24.17918
fji,1979,5.61612
fji,1980,5.46325
fji,1981,5.32303
fji,1982,5.35338
fji,1983,5.26286
fji,1984,5.37356
fji,1985,5.61644
fji,1986,7.10557
fji,1987,6.47851
fji,1988,8.2484
fji,1989,5.12353
fji,1990,5.052
fji,1991,4.91926
fji,1992,6.80309
fji,1993,5.67578
fji,1994,3.2828
fji,1995,3.41123
fji,1996,3.48036
fji,1997,3.36253
fji,1998,3.42478
fji,1999,3.12639
fji,2000,2.58822
fji,2001,2.28495
fji,2002,2.9826
fji,2003,3.29733
fji,2004,3.43625
fji,2005,3.24152
fji,2006,2.46022
fji,2007,2.25666
fji,2008,1.63096
fji,2009,3.7238
fji,2010,3.46924
fji,2011,2.81044
fji,2012,3.80227
fji,2013,2.96435
fji,2014,3.01506
fji,2015,3.66344
fji,2016,4.13118
fji,2017,4.51221
fji,2018,3.43545
fji,2019,3.73912
fsm,2009,48.3338
fsm,2010,25.23385
fsm,2011,49.00626
fsm,2012,51.31092
fsm,2013,52.55295
fsm,2014,45.13232
gab,1978,3.17777
gab,1979,2.19866
gab,1980,2.88581
gab,1981,2.09099
gab,1982,3.12048
gab,1983,3.08544
gab,1984,3.72021
gab,1985,2.77924
gab,1986,3.69861
gab,1987,4.71977
gab,1988,5.58017
gab,1989,6.60224
gab,1990,5.35985
gab,1991,5.98298
gab,1992,2.55625
gab,1993,3.9927
gab,1994,8.56633
gab,1995,5.93592
gab,1996,4.71466
gab,1997,1.41832
gab,1998,1.63764
gab,1999,1.97022
gab,2000,0.47836
gab,2001,0.39047
gab,2002,3.28462
gab,2003,-0.44649
gab,2004,1.27986
gab,2005,1.48514
gab,2007,1.29218
gab,2008,1.25497
gab,2009,1.36664
gab,2010,1.57142
gab,2011,0.90603
gab,2012,0.89055
gab,2013,1.14251
gab,2014,1.61555
gab,2015,1.87625
geo,1997,16.44449
geo,1998,14.98635
geo,1999,21.42894
geo,2000,12.11302
geo,2001,20.41007
geo,2002,19.9989
geo,2003,11.4617
geo,2004,11.85712
geo,2005,8.45403
geo,2006,7.83937
geo,2007,6.03778
geo,2008,10.08043
geo,2009,13.73602
geo,2010,8.5491
geo,2011,5.94287
geo,2012,6.34513
geo,2013,6.15487
geo,2014,4.99993
geo,2015,4.56266
geo,2016,4.58004
geo,2017,3.97073
geo,2018,4.6323
geo,2019,3.7482
gha,1975,13.46677
gha,1976,6.18597
gha,1977,7.78252
gha,1978,10.18353
gha,1979,15.00064
gha,1980,15.1017
gha,1981,10.79066
gha,1982,15.327
gha,1983,14.96966
gha,1984,26.22047
gha,1985,20.40638
gha,1986,33.19428
gha,1987,30.80434
gha,1988,41.31128
gha,1989,50.73961
gha,1990,35.36935
gha,1991,50.34113
gha,1992,31.13758
gha,1993,27.53072
gha,1994,25.97553
gha,1995,28.72481
gha,1996,25.65217
gha,1997,18.68301
gha,1998,18.45502
gha,1999,14.97999
gha,2000,17.29276
gha,2001,17.43502
gha,2002,19.60148
gha,2003,22.60734
gha,2004,25.24297
gha,2005,16.82494
gha,2006,14.56618
gha,2007,11.06494
gha,2008,10.33602
gha,2009,13.53296
gha,2010,11.65667
gha,2011,8.67678
gha,2012,7.4399
gha,2013,5.50332
gha,2014,5.32914
gha,2015,7.9468
gha,2016,5.99482
gha,2017,5.01947
gha,2018,3.84829
gha,2019,2.9873
gin,1986,23.48139
gin,1987,33.30317
gin,1988,28.8475
gin,1989,37.44806
gin,1990,26.1624
gin,1991,30.84112
gin,1992,41.42364
gin,1993,40.62178
gin,1994,31.6701
gin,1995,37.5185
gin,1996,28.29961
gin,1997,39.91941
gin,1998,33.04123
gin,1999,22.58676
gin,2000,15.76865
gin,2001,29.82742
gin,2002,24.76855
gin,2003,23.8977
gin,2004,27.46123
gin,2005,17.87594
gin,2006,13.33487
gin,2007,15.73787
gin,2008,18.37453
gin,2009,13.76541
gin,2010,11.67615
gin,2011,7.14505
gin,2012,19.25539
gin,2013,14.28515
gin,2014,17.87067
gin,2015,18.75229
gin,2016,10.64475
gin,2017,10.88709
gin,2018,13.40634
gin,2019,12.84415
gmb,1978,29.0864
gmb,1979,23.76102
gmb,1980,27.84207
gmb,1981,44.19685
gmb,1982,34.11926
gmb,1983,31.26888
gmb,1984,50.42751
gmb,1985,48.35946
gmb,1986,131.68593
gmb,1987,63.76665
gmb,1988,49.43243
gmb,1989,55.46961
gmb,1990,45.8888
gmb,1991,40.76765
gmb,1992,42.05438
gmb,1993,29.73612
gmb,1994,27.39592
gmb,1995,18.95269
gmb,1996,12.04131
gmb,1997,13.62577
gmb,2003,33.78175
gmb,2004,22.18979
gmb,2005,19.91826
gmb,2006,20.96585
gmb,2007,23.38251
gmb,2008,23.76115
gmb,2009,34.56831
gmb,2010,35.59066
gmb,2011,32.43787
gmb,2012,31.44467
gmb,2013,28.19426
gmb,2014,20.94931
gmb,2015,26.60261
gmb,2016,22.83653
gmb,2017,47.92598
gmb,2018,32.40816
gmb,2019,29.03628
gnb,1982,76.27262
gnb,1983,82.5
gnb,1984,63.24419
gnb,1985,62.39779
gnb,1986,84.34836
gnb,1987,142.58023
gnb,1988,105.13034
gnb,1989,92.40717
gnb,1990,114.39358
gnb,1991,88.28754
gnb,1992,77.27597
gnb,1993,90.94757
gnb,1994,162.6796
gnb,1995,106.57966
gnb,1996,172.65521
gnb,1997,120.97338
gnb,2001,58.0421
gnb,2002,62.35717
gnb,2003,129.31079
gnb,2004,56.36635
gnb,2005,42.54315
gnb,2006,50.18434
gnb,2007,50.94499
gnb,2008,45.40354
gnb,2009,48.35693
gnb,2010,40.99769
gnb,2011,32.28388
gnb,2012,27.64596
gnb,2013,36.63714
gnb,2014,30.9475
gnb,2015,25.97069
gnb,2016,84.21356
gnb,2017,23.67969
gnb,2018,27.14491
gnb,2019,21.7334
gnq,1987,55.99818
gnq,1988,42.35274
gnq,1989,67.41842
gnq,1990,60.72622
gnq,1991,52.74501
gnq,1992,64.33105
gnq,1993,53.26811
gnq,1994,42.76559
gnq,1995,15.10337
gnq,1996,5.90646
grd,1977,10.09289
grd,1978,6.41854
grd,1979,5.10214
grd,1980,6.10537
grd,1981,7.99902
grd,1982,7.41858
grd,1983,9.29825
grd,1984,37.94199
grd,1985,38.34854
grd,1986,21.15256
grd,1987,15.49452
grd,1988,15.54052
grd,1989,10.42018
grd,1990,9.00892
grd,1991,10.29388
grd,1992,8.77381
grd,1993,4.61654
grd,1994,13.54216
grd,1995,5.76862
grd,1996,5.53288
grd,1997,3.79079
grd,1998,2.23135
grd,1999,3.50264
grd,2000,4.83425
grd,2001,3.46974
grd,2002,3.15626
grd,2003,2.94786
grd,2004,3.99998
grd,2005,12.06766
grd,2006,6.03101
grd,2007,5.31216
grd,2008,6.32801
grd,2009,10.60516
grd,2010,7.93486
grd,2011,2.77804
grd,2012,1.75301
grd,2013,2.74832
grd,2014,6.74384
grd,2015,3.78494
grd,2016,1.3433
grd,2017,0.77556
grd,2018,3.89968
grd,2019,1.70249
gtm,1977,2.81469
gtm,1978,1.84878
gtm,1979,2.19616
gtm,1980,1.99136
gtm,1981,1.76159
gtm,1982,2.46956
gtm,1983,3.90545
gtm,1984,2.91369
gtm,1985,5.2165
gtm,1986,9.43977
gtm,1987,13.22001
gtm,1988,10.88706
gtm,1989,11.51228
gtm,1990,9.1658
gtm,1991,8.70543
gtm,1992,6.47656
gtm,1993,6.9485
gtm,1994,5.79097
gtm,1995,5.22081
gtm,1996,4.7987
gtm,1997,5.69012
gtm,1998,4.32664
gtm,1999,5.3029
gtm,2000,4.35182
gtm,2001,3.51092
gtm,2002,3.45177
gtm,2003,3.325
gtm,2004,2.18003
gtm,2005,2.26717
gtm,2006,3.62075
gtm,2007,2.92286
gtm,2008,3.33235
gtm,2009,2.84453
gtm,2010,2.55267
gtm,2011,1.88986
gtm,2012,1.57347
gtm,2013,2.44931
gtm,2014,1.31571
gtm,2015,1.98521
gtm,2016,1.30331
gtm,2017,1.66638
gtm,2018,1.69381
gtm,2019,1.64551
guy,1977,3.14551
guy,1978,7.74203
guy,1979,7.40517
guy,1980,4.95137
guy,1981,9.34323
guy,1982,6.14962
guy,1983,3.98493
guy,1984,2.83248
guy,1985,3.03314
guy,1992,9.86478
guy,1993,11.90828
guy,1994,8.73402
guy,1995,8.12336
guy,1996,11.132
guy,1997,27.56994
guy,1998,9.44138
guy,1999,7.23277
guy,2000,7.82561
guy,2001,7.9661
guy,2002,6.1178
guy,2003,7.82781
guy,2004,12.02455
guy,2005,10.55535
guy,2006,11.49184
guy,2007,5.99176
guy,2008,7.06156
guy,2009,7.37354
guy,2010,5.86561
guy,2011,4.66212
guy,2012,4.5068
guy,2013,4.21346
guy,2014,7.15146
guy,2015,1.7646
guy,2016,3.45574
guy,2017,2.16984
guy,2018,3.10122
guy,2019,2.19128
hnd,1974,4.12001
hnd,1975,7.82898
hnd,1976,5.1346
hnd,1977,4.3915
hnd,1978,5.68785
hnd,1979,6.57243
hnd,1980,6.64369
hnd,1981,7.12583
hnd,1982,11.7293
hnd,1983,13.57716
hnd,1984,17.07606
hnd,1985,18.44265
hnd,1986,20.57219
hnd,1987,19.05319
hnd,1988,21.04332
hnd,1989,16.89149
hnd,1990,29.69371
hnd,1991,21.02309
hnd,1992,19.95434
hnd,1993,16.82972
hnd,1994,13.47174
hnd,1995,17.75267
hnd,1996,9.37814
hnd,1997,9.86431
hnd,1998,9.20186
hnd,1999,23.31681
hnd,2000,10.69198
hnd,2001,14.58589
hnd,2002,9.81934
hnd,2003,7.26874
hnd,2004,10.23089
hnd,2005,10.7932
hnd,2006,7.41413
hnd,2007,4.83506
hnd,2008,4.56805
hnd,2009,5.56892
hnd,2010,5.42138
hnd,2011,3.31518
hnd,2012,4.882
hnd,2013,5.45427
hnd,2014,5.12685
hnd,2015,4.57793
hnd,2016,3.58534
hnd,2017,3.56766
hnd,2018,4.70976
hnd,2019,3.28577
hrv,1994,1.51802
hrv,1995,0.56682
hrv,1996,1.30413
hrv,1997,0.34285
hrv,1998,0.35472
hrv,1999,0.46135
hrv,2000,0.70119
hrv,2001,1.04317
hrv,2002,0.98536
hrv,2003,0.67525
hrv,2004,0.58147
hrv,2005,0.54505
hrv,2006,0.75731
hrv,2007,0.52322
hrv,2008,0.64628
hrv,2009,0.61463
hrv,2010,0.50829
hti,1971,7.51203
hti,1972,8.22387
hti,1973,7.76651
hti,1974,9.28356
hti,1975,24.90111
hti,1976,24.89298
hti,1977,23.4479
hti,1978,22.75936
hti,1979,21.78742
hti,1980,19.06854
hti,1981,18.00862
hti,1982,23.25148
hti,1983,22.67109
hti,1984,21.07658
hti,1985,23.73279
hti,1986,35.97857
hti,1987,39.87869
hti,1988,26.43362
hti,1989,38.90298
hti,1990,28.85121
hti,1991,30.91321
hti,1992,38.56277
hti,1993,39.76921
hti,1994,249.52956
hti,1995,78.67355
hti,1996,41.81526
hti,1997,31.03791
hti,1998,33.37232
hti,1999,16.90242
hti,2000,13.18228
hti,2001,12.82897
hti,2002,12.02412
hti,2003,13.04715
hti,2004,17.79413
hti,2005,19.41978
hti,2006,24.6565
hti,2007,25.89932
hti,2008,28.66993
hti,2009,35.10165
hti,2010,67.24097
hti,2011,33.95465
hti,2012,30.32285
hti,2013,25.84638
hti,2014,22.70171
hti,2015,23.15089
hti,2016,24.22981
hti,2017,19.82488
hti,2018,17.66562
hti,2019,14.01731
idn,1981,3.75356
idn,1982,3.34711
idn,1983,2.79151
idn,1984,2.74445
idn,1985,2.66754
idn,1986,3.47622
idn,1987,5.69769
idn,1988,6.77977
idn,1989,6.58411
idn,1990,4.80988
idn,1991,4.7277
idn,1992,4.64124
idn,1993,4.241
idn,1994,3.0421
idn,1995,2.03071
idn,1996,1.58862
idn,1997,1.12308
idn,1998,2.33828
idn,1999,3.95914
idn,2000,2.45941
idn,2001,2.4512
idn,2002,2.12244
idn,2003,2.70736
idn,2004,0.12137
idn,2005,2.45143
idn,2006,1.18277
idn,2007,0.61243
idn,2008,0.73969
idn,2009,0.74484
idn,2010,0.78769
idn,2011,0.16419
idn,2012,0.0285
idn,2013,0.02884
idn,2014,-0.16344
idn,2015,-0.01443
idn,2016,-0.05603
idn,2017,0.12708
idn,2018,0.37201
idn,2019,-0.25673
ind,1975,25.10217
ind,1976,28.51258
ind,1977,14.07015
ind,1978,11.97072
ind,1979,10.97292
ind,1980,12.52619
ind,1981,11.01309
ind,1982,8.98379
ind,1983,9.86572
ind,1984,8.75703
ind,1985,7.80594
ind,1986,9.3808
ind,1987,7.09538
ind,1988,7.05075
ind,1989,5.76676
ind,1990,4.19927
ind,1991,8.74256
ind,1992,7.14238
ind,1993,4.22241
ind,1994,5.4976
ind,1995,3.24231
ind,1996,3.19346
ind,1997,2.60588
ind,1998,2.48255
ind,1999,2.17767
ind,2000,1.71878
ind,2001,2.19002
ind,2002,2.0983
ind,2003,0.71133
ind,2004,0.55704
ind,2005,0.96622
ind,2006,0.57762
ind,2007,0.44612
ind,2008,0.50235
ind,2009,0.70283
ind,2010,0.60939
ind,2011,0.56456
ind,2012,0.27542
ind,2013,0.41392
ind,2014,0.50612
ind,2015,0.59919
ind,2016,0.52034
ind,2017,0.52724
ind,2018,0.35471
ind,2019,0.38836
irn,1976,-0.02689
irn,1977,0.15112
irn,1978,1.11696
irn,1979,0.03891
irn,1980,0.17057
irn,1981,0.02893
irn,1982,-0.00398
irn,1983,0.19
irn,1984,0.042
irn,1985,0.07415
irn,1986,0.20343
irn,1987,0.49076
irn,1988,0.62346
irn,1989,0.55094
irn,1990,0.47586
irn,1991,0.62407
irn,1992,0.36181
irn,1993,0.56125
irn,1994,0.79995
irn,1995,1.17521
irn,1996,0.86716
irn,1997,1.10193
irn,1998,0.92569
irn,1999,0.98692
irn,2000,0.71724
irq,2005,70.46071
irq,2006,30.70736
irq,2007,34.76156
irq,2008,26.0895
irq,2009,6.32
irq,2010,4.56882
irq,2011,3.60134
irq,2012,2.0179
irq,2013,2.11462
irq,2014,1.94979
irq,2015,2.47233
irq,2016,4.97239
irq,2017,5.7673
irq,2018,3.84729
irq,2019,2.94292
isr,1960,15.78111
isr,1961,13.04374
isr,1965,10.05155
isr,1966,8.65939
isr,1967,4.8839
isr,1968,3.53622
isr,1969,2.60142
isr,1970,2.41622
isr,1971,2.33269
isr,1972,2.65207
isr,1973,3.53487
isr,1974,1.74053
isr,1975,6.20247
isr,1976,8.61693
isr,1977,10.19954
isr,1978,9.26349
isr,1979,10.22157
isr,1980,6.62922
isr,1981,5.28675
isr,1982,5.85283
isr,1983,9.0796
isr,1984,8.31492
isr,1985,13.43273
isr,1986,12.46435
isr,1987,6.37773
isr,1988,6.06591
isr,1989,5.74991
isr,1990,5.76446
isr,1991,6.83377
isr,1992,7.48891
isr,1993,4.18238
isr,1994,3.63575
isr,1995,0.84787
isr,1996,5.19811
jam,1976,1.57264
jam,1977,2.31575
jam,1978,9.13134
jam,1979,7.9443
jam,1980,6.60132
jam,1981,6.96415
jam,1982,8.44815
jam,1983,9.56571
jam,1984,9.24865
jam,1985,9.27461
jam,1986,10.92223
jam,1987,8.25501
jam,1988,8.22804
jam,1989,9.26797
jam,1990,9.27622
jam,1991,5.94864
jam,1992,4.68374
jam,1993,3.43485
jam,1994,3.45106
jam,1995,2.69664
jam,1996,1.4751
jam,1997,1.69379
jam,1998,0.51312
jam,1999,-0.3823
jam,2000,0.28432
jam,2001,1.12351
jam,2002,0.50916
jam,2003,0.18498
jam,2004,1.41838
jam,2005,0.62754
jam,2006,0.50296
jam,2007,0.32748
jam,2008,0.81868
jam,2009,2.09776
jam,2010,1.96201
jam,2011,0.47891
jam,2012,0.33558
jam,2013,0.88133
jam,2014,1.19363
jam,2015,0.80232
jam,2016,0.3757
jam,2017,0.77263
jam,2018,1.13313
jam,2019,1.39051
jor,1972,33.10618
jor,1973,49.14923
jor,1974,51.12426
jor,1975,51.68809
jor,1976,43.77567
jor,1977,26.41643
jor,1978,23.43885
jor,1979,52.30379
jor,1980,47.62692
jor,1981,28.9493
jor,1982,20.69885
jor,1983,21.42126
jor,1984,17.6923
jor,1985,15.56182
jor,1986,17.83233
jor,1987,16.25594
jor,1988,11.56259
jor,1989,10.63908
jor,1990,24.71635
jor,1991,24.25696
jor,1992,8.89063
jor,1993,6.34144
jor,1994,7.81374
jor,1995,10.20314
jor,1996,8.73434
jor,1997,8.428
jor,1998,7.34831
jor,1999,7.9566
jor,2000,8.70903
jor,2001,6.90947
jor,2002,8.27705
jor,2003,17.88385
jor,2004,6.18114
jor,2005,5.76463
jor,2006,4.15335
jor,2007,3.84575
jor,2008,3.69474
jor,2009,4.34419
jor,2010,4.93586
jor,2011,4.37287
jor,2012,4.81216
jor,2013,5.53393
jor,2014,10.26245
jor,2015,8.94148
jor,2016,11.91436
jor,2017,12.35868
jor,2018,10.45817
jor,2019,12.04319
kaz,1995,0.9355
kaz,1996,1.51288
kaz,1997,1.42987
kaz,1998,2.5617
kaz,1999,2.2876
kaz,2000,1.78373
kaz,2001,1.24182
kaz,2002,1.46206
kaz,2003,1.88947
kaz,2004,1.22437
kaz,2005,0.70358
kaz,2006,0.40614
kaz,2007,0.42307
kaz,2008,0.46457
kaz,2009,0.5401
kaz,2010,0.31957
kaz,2011,0.24727
kaz,2012,0.14457
kaz,2013,0.10005
kaz,2014,0.11426
kaz,2015,0.14093
kaz,2016,0.12123
kaz,2017,0.09712
kaz,2018,0.11286
kaz,2019,0.07088
ken,1975,9.75186
ken,1976,12.0623
ken,1977,9.84564
ken,1978,10.70132
ken,1979,15.69779
ken,1980,12.75711
ken,1981,17.40337
ken,1982,23.43884
ken,1983,22.60048
ken,1984,20.77443
ken,1985,22.32495
ken,1986,20.62605
ken,1987,22.76937
ken,1988,30.84243
ken,1989,36.58354
ken,1990,37.7626
ken,1991,33.14854
ken,1992,34.94946
ken,1993,17.69155
ken,1994,11.47069
ken,1995,11.83354
ken,1996,10.17553
ken,1997,6.09434
ken,1998,4.79389
ken,1999,3.62738
ken,2000,13.04124
ken,2001,11.20473
ken,2002,9.59546
ken,2003,11.86413
ken,2004,12.01043
ken,2005,10.93227
ken,2006,11.29005
ken,2007,12.82671
ken,2008,10.6678
ken,2009,15.48074
ken,2010,11.80092
ken,2011,14.81481
ken,2012,14.28417
ken,2013,17.19664
ken,2014,12.29498
ken,2015,13.27209
ken,2016,12.66113
ken,2017,11.93263
ken,2018,11.44125
ken,2019,14.62384
kgz,1993,18.88458
kgz,1994,32.96098
kgz,1995,31.97369
kgz,1996,18.98475
kgz,1997,21.11884
kgz,1998,19.17832
kgz,1999,25.76235
kgz,2000,25.66484
kgz,2001,20.05295
kgz,2002,20.26099
kgz,2003,18.34832
kgz,2004,16.71935
kgz,2005,15.85234
kgz,2006,11.55264
kgz,2007,7.68628
kgz,2008,6.4392
kgz,2009,7.42524
kgz,2010,8.98964
kgz,2011,7.88756
kgz,2012,7.10766
kgz,2013,7.59335
kgz,2014,9.2257
kgz,2015,15.08753
kgz,2016,10.12691
kgz,2017,8.44536
kgz,2018,6.75388
kgz,2019,6.922
khm,1992,36.86884
khm,1993,48.42698
khm,1994,31.82831
khm,1995,35.07075
khm,1996,27.76157
khm,1997,24.7768
khm,1998,20.63538
khm,1999,12.3574
khm,2000,14.08454
khm,2001,13.91884
khm,2002,13.7112
khm,2003,13.32825
khm,2004,10.04123
khm,2005,9.20306
khm,2006,7.97731
khm,2007,10.95161
khm,2008,9.33791
khm,2009,10.07736
khm,2010,8.33284
khm,2011,6.75035
khm,2012,6.8935
khm,2013,5.96002
khm,2014,5.22263
khm,2015,4.02291
khm,2016,4.05206
khm,2017,4.31819
khm,2018,3.29529
khm,2019,3.53832
kir,1979,38.44177
kir,1980,63.91011
kir,1981,40.52437
kir,1982,44.84029
kir,1983,61.33753
kir,1984,43.09059
kir,1985,44.18367
kir,1986,49.26537
kir,1987,54.29681
kir,1988,42.07403
kir,1989,42.07866
kir,1990,39.50476
kir,1991,42.12503
kir,1992,44.03783
kir,1993,30.3354
kir,1994,30.52003
kir,2006,26.77205
kir,2007,24.18876
kir,2008,21.49001
kir,2009,20.9198
kir,2010,18.87015
kir,2011,40.35553
kir,2012,37.3002
kir,2013,36.36258
kir,2014,42.56771
kir,2015,35.2426
kir,2016,30.29787
kir,2017,38.71065
kir,2018,43.27855
kir,2019,31.59475
kna,1980,12.78167
kna,1981,7.15106
kna,1982,6.01965
kna,1983,4.85698
kna,1984,6.31078
kna,1985,7.59146
kna,1986,7.20471
kna,1987,7.73386
kna,1988,12.19953
kna,1989,10.17297
kna,1990,5.79448
kna,1991,5.30881
kna,1992,5.83921
kna,1993,6.96086
kna,1994,3.90457
kna,1995,2.05355
kna,1996,3.22164
kna,1997,3.28825
kna,1998,2.99721
kna,1999,1.98202
kna,2000,1.4031
kna,2001,3.60436
kna,2002,9.37123
kna,2003,0.02948
kna,2004,-0.02777
kna,2005,0.80074
kna,2006,1.42774
kna,2007,0.87754
kna,2008,9.73068
kna,2009,0.7819
kna,2010,2.86325
kna,2011,3.96249
kna,2012,5.77562
kna,2013,7.56563
kor,1976,2.13725
kor,1977,1.78546
kor,1978,0.87733
kor,1979,0.55498
kor,1980,0.49504
kor,1981,1.03125
kor,1982,0.10921
kor,1983,0.02471
kor,1984,-0.11263
kor,1985,-0.02868
kor,1986,-0.047
kor,1987,0.02301
kor,1988,0.01643
kor,1989,0.07686
kor,1990,0.06781
kor,1991,0.06038
kor,1992,-0.00338
kor,1993,-0.03643
kor,1994,-0.09667
kor,1995,0.03608
kor,1996,-0.08391
kor,1997,-0.09095
kor,1998,-0.04146
kor,1999,-0.0373
kos,2009,24.95018
kos,2010,15.61164
kos,2011,14.35499
kos,2012,15.77628
kos,2013,15.57228
kos,2014,14.80684
kos,2015,12.92761
kos,2016,10.34936
kos,2017,9.94883
kos,2018,7.38103
kos,2019,7.53146
kwt,1975,0.01003
kwt,1976,0.00432
kwt,1977,0.00804
kwt,1978,0.01452
kwt,1979,0.01549
kwt,1980,0.09797
kwt,1981,0.09055
kwt,1982,0.04861
kwt,1983,0.04611
kwt,1984,0.0403
kwt,1985,0.04021
kwt,1986,0.05093
kwt,1987,0.03546
kwt,1988,0.05495
kwt,1989,0.04169
kwt,1990,0.16045
kwt,1991,0.10843
kwt,1992,0.05229
kwt,1993,0.01672
kwt,1994,0.03693
kwt,1995,0.03052
lao,1984,15.03371
lao,1985,14.99371
lao,1986,18.35747
lao,1987,21.16543
lao,1988,39.27772
lao,1989,48.05568
lao,1990,48.71223
lao,1991,43.64946
lao,1992,53.69132
lao,1993,36.87737
lao,1994,31.79385
lao,1995,36.1552
lao,1996,35.43497
lao,1997,32.98034
lao,1998,33.25709
lao,1999,45.94615
lao,2000,36.61599
lao,2001,34.53838
lao,2002,44.95668
lao,2003,47.33113
lao,2004,28.76676
lao,2005,24.04987
lao,2006,26.1922
lao,2007,28.61607
lao,2008,28.7886
lao,2009,22.13749
lao,2010,15.8408
lao,2011,12.9102
lao,2012,10.27118
lao,2013,9.68625
lao,2014,7.41569
lao,2015,6.62288
lao,2016,5.83248
lao,2017,6.53134
lao,2018,6.99042
lao,2019,7.26132
lbn,2002,1.89886
lbn,2003,2.94901
lbn,2004,1.40245
lbn,2005,1.22931
lbn,2006,4.09283
lbn,2007,4.11005
lbn,2008,3.41596
lbn,2009,1.8296
lbn,2010,1.38318
lbn,2011,1.44544
lbn,2012,2.09749
lbn,2013,1.74918
lbn,2014,2.2628
lbn,2015,2.8593
lbn,2016,3.29504
lbn,2017,3.68017
lbn,2018,3.87403
lbn,2019,4.28318
lbr,1979,691.12106
lbr,1980,784.22955
lbr,1981,997.43488
lbr,1982,904.14857
lbr,1983,852.29521
lbr,1984,1107.32461
lbr,1985,883.22948
lbr,1986,860.52933
lbr,1987,631.63786
lbr,2004,17.40145
lbr,2005,16.85447
lbr,2006,13.86004
lbr,2007,58.36365
lbr,2008,54.11479
lbr,2009,27.60742
lbr,2010,70.5115
lbr,2011,28.91458
lbr,2012,20.37786
lbr,2013,22.11023
lbr,2014,31.08642
lbr,2015,61.73648
lbr,2016,50.45869
lbr,2017,42.45897
lbr,2018,41.353
lbr,2019,43.52946
lby,1977,0.08219
lby,1978,0.06024
lby,1979,0.02889
lby,1980,0.08653
lby,1981,0.0249
lby,1982,0.73625
lby,1983,0.04125
lby,1984,0.03905
lby,1985,0.06482
lby,1986,0.17709
lby,1987,0.08595
lby,1988,0.07019
lby,1989,0.11675
lby,1990,0.08823
lby,1991,0.06666
lby,1992,0.03564
lby,1993,0.02812
lby,1994,0.05012
lby,1995,0.09641
lby,1996,0.05454
