geo,time,sl_emp_1524_sp_fe_zs
lao,1994,77.231
lao,1995,76.589
lao,1996,76.007
lao,1997,75.417
lao,1998,74.611
lao,1999,74.244
lao,2000,73.537
lao,2001,72.893
lao,2002,72.252
lao,2003,71.602
lao,2004,70.95
lao,2005,70.303
lao,2006,69.624
lao,2007,68.855
lao,2008,68.094
lao,2009,67.292
lao,2010,66.476
lao,2011,65.715
lao,2012,64.929
lao,2013,64.114
lao,2014,63.312
lao,2015,62.529
lao,2016,61.784
lao,2017,61.035
lao,2018,60.338
lao,2019,59.819
lao,2020,58.498
lbn,1991,16.618
lbn,1992,16.358
lbn,1993,16.151
lbn,1994,15.938
lbn,1995,15.683
lbn,1996,15.332
lbn,1997,15.126
lbn,1998,14.932
lbn,1999,14.822
lbn,2000,14.715
lbn,2001,14.82
lbn,2002,14.992
lbn,2003,15.208
lbn,2004,15.358
lbn,2005,15.427
lbn,2006,15.336
lbn,2007,15.264
lbn,2008,14.989
lbn,2009,14.724
lbn,2010,14.478
lbn,2011,14.52
lbn,2012,14.57
lbn,2013,14.586
lbn,2014,14.588
lbn,2015,14.582
lbn,2016,14.437
lbn,2017,14.265
lbn,2018,14.119
lbn,2019,14.038
lbn,2020,12.238
lbr,1991,54.865
lbr,1992,54.298
lbr,1993,53.691
lbr,1994,53.25
lbr,1995,53.179
lbr,1996,53.125
lbr,1997,53.47
lbr,1998,53.521
lbr,1999,53.477
lbr,2000,53.355
lbr,2001,53.448
lbr,2002,53.501
lbr,2003,53.196
lbr,2004,53.172
lbr,2005,53.204
lbr,2006,53.285
lbr,2007,53.352
lbr,2008,53.39
lbr,2009,53.376
lbr,2010,53.298
lbr,2011,53.607
lbr,2012,53.879
lbr,2013,54.113
lbr,2014,54.255
lbr,2015,53.972
lbr,2016,53.155
lbr,2017,52.855
lbr,2018,52.523
lbr,2019,52.147
lbr,2020,47.585
lby,1991,6.705
lby,1992,6.58
lby,1993,6.48
lby,1994,6.377
lby,1995,6.193
lby,1996,6.106
lby,1997,5.945
lby,1998,5.782
lby,1999,5.615
lby,2000,5.451
lby,2001,5.29
lby,2002,5.134
lby,2003,5.004
lby,2004,4.797
lby,2005,4.628
lby,2006,4.429
lby,2007,4.249
lby,2008,4.065
lby,2009,3.883
lby,2010,3.727
lby,2011,3.516
lby,2012,3.428
lby,2013,3.238
lby,2014,3.162
lby,2015,3.089
lby,2016,3.036
lby,2017,3.026
lby,2018,2.972
lby,2019,2.904
lby,2020,2.749
lca,1991,33.534
lca,1992,33.667
lca,1993,33.695
lca,1994,33.669
lca,1995,35.398
lca,1996,36.813
lca,1997,33.244
lca,1998,31.368
lca,1999,36.508
lca,2000,36.162
lca,2001,35.082
lca,2002,34.248
lca,2003,30.687
lca,2004,33.644
lca,2005,35.75
lca,2006,37.993
lca,2007,39.352
lca,2008,43.042
lca,2009,41.053
lca,2010,38.76
lca,2011,36.721
lca,2012,36.822
lca,2013,32.649
lca,2014,33.209
lca,2015,33.525
lca,2016,33.937
lca,2017,34.144
lca,2018,37.028
lca,2019,36.58
lca,2020,32.63
lka,1991,21.094
lka,1992,18.987
lka,1993,21.578
lka,1994,21.893
lka,1995,19.384
lka,1996,18.833
lka,1997,19.191
lka,1998,27.174
lka,1999,23.16
lka,2000,21.106
lka,2001,20.41
lka,2002,18.501
lka,2003,17.976
lka,2004,17.021
lka,2005,16.63
lka,2006,18.954
lka,2007,18.681
lka,2008,18.954
lka,2009,18.009
lka,2010,18.714
lka,2011,17.352
lka,2012,17.415
lka,2013,17.761
lka,2014,16.875
lka,2015,18.358
lka,2016,16.533
lka,2017,18.215
lka,2018,14.55
lka,2019,13.652
lka,2020,11.458
lso,1991,24.303
lso,1992,23.455
lso,1993,22.498
lso,1994,21.7
lso,1995,20.843
lso,1996,20.252
lso,1997,19.61
lso,1998,20.504
lso,1999,21.354
lso,2000,21.818
lso,2001,22.034
lso,2002,22.158
lso,2003,22.34
lso,2004,22.378
lso,2005,22.443
lso,2006,22.384
lso,2007,22.287
lso,2008,22.175
lso,2009,21.95
lso,2010,21.834
lso,2011,21.511
lso,2012,21.209
lso,2013,20.86
lso,2014,20.799
lso,2015,20.761
lso,2016,20.843
lso,2017,20.846
lso,2018,20.927
lso,2019,21.038
lso,2020,18.518
ltu,1991,31.656
ltu,1992,34.096
ltu,1993,28.319
ltu,1994,29.24
ltu,1995,26.813
ltu,1996,27.083
ltu,1997,27.718
ltu,1998,28.213
ltu,1999,29.705
ltu,2000,23.792
ltu,2001,21.006
ltu,2002,21.451
ltu,2003,19.221
ltu,2004,16.149
ltu,2005,17.404
ltu,2006,21.031
ltu,2007,19.995
ltu,2008,21.744
ltu,2009,20.032
ltu,2010,17.379
ltu,2011,17.042
ltu,2012,20.178
ltu,2013,21.533
ltu,2014,24.064
ltu,2015,25.662
ltu,2016,27.801
ltu,2017,28.394
ltu,2018,30.605
ltu,2019,32.276
ltu,2020,28.13
lux,1991,48.732
lux,1992,48.845
lux,1993,43.539
lux,1994,41.765
lux,1995,36.849
lux,1996,35.292
lux,1997,32.034
lux,1998,30.978
lux,1999,29.494
lux,2000,28.312
lux,2001,30.21
lux,2002,28.286
lux,2003,25.989
lux,2004,20.438
lux,2005,21.252
lux,2006,22.083
lux,2007,22.151
lux,2008,20.634
lux,2009,24.278
lux,2010,20.304
lux,2011,18.49
lux,2012,20.081
lux,2013,19.476
lux,2014,18.94
lux,2015,28.803
lux,2016,25.51
lux,2017,24.526
lux,2018,28.486
lux,2019,26.373
lux,2020,24.399
lva,1991,34.006
lva,1992,35.066
lva,1993,27.965
lva,1994,26.26
lva,1995,26.011
lva,1996,24.512
lva,1997,28.175
lva,1998,29.446
lva,1999,27.984
lva,2000,24.918
lva,2001,23.614
lva,2002,25.243
lva,2003,23.688
lva,2004,21.161
lva,2005,26.056
lva,2006,28.498
lva,2007,32.181
lva,2008,31.65
lva,2009,25.319
lva,2010,24.235
lva,2011,23.35
lva,2012,25.492
lva,2013,27.048
lva,2014,28.3
lva,2015,31.91
lva,2016,31.588
lva,2017,30.879
lva,2018,30.567
lva,2019,29.413
lva,2020,26.532
mac,1991,45.729
mac,1992,45.345
mac,1993,45.906
mac,1994,45.808
mac,1995,45.846
mac,1996,45.729
mac,1997,45.467
mac,1998,42.222
mac,1999,43.102
mac,2000,43.957
mac,2001,41.58
mac,2002,38.251
mac,2003,30.744
mac,2004,31.079
mac,2005,32.758
mac,2006,34.143
mac,2007,39.899
mac,2008,41.758
mac,2009,52.168
mac,2010,51.376
mac,2011,51.19
mac,2012,48.029
mac,2013,50.637
mac,2014,49.58
mac,2015,47.936
mac,2016,44.682
mac,2017,42.551
mac,2018,42.757
mac,2019,43.378
mac,2020,41.739
mar,1991,18.188
mar,1992,18.176
mar,1993,18.193
mar,1994,18.039
mar,1995,18.11
mar,1996,17.982
mar,1997,18.01
mar,1998,17.941
mar,1999,17.931
mar,2000,17.877
mar,2001,17.741
mar,2002,17.547
mar,2003,17.783
mar,2004,18.129
mar,2005,18.177
mar,2006,18.254
mar,2007,18.541
mar,2008,17.856
mar,2009,17.186
mar,2010,15.932
mar,2011,15.164
mar,2012,13.938
mar,2013,13.89
mar,2014,14.672
mar,2015,13.681
mar,2016,12.112
mar,2017,11.655
mar,2018,11.457
mar,2019,11.286
mar,2020,9.68
mda,1991,29.242
mda,1992,28.883
mda,1993,29.295
mda,1994,28.358
mda,1995,28.774
mda,1996,27.907
mda,1997,27.852
mda,1998,27.362
mda,1999,27.156
mda,2000,28.266
mda,2001,26.476
mda,2002,25.905
mda,2003,18.596
mda,2004,17.295
mda,2005,16.727
mda,2006,16.643
mda,2007,15.284
mda,2008,16.082
mda,2009,16.262
mda,2010,16.642
mda,2011,17.122
mda,2012,15.662
mda,2013,15.655
mda,2014,15.756
mda,2015,16.334
mda,2016,16.148
mda,2017,15.527
mda,2018,15.802
mda,2019,16.54
mda,2020,13.533
mdg,1991,68.886
mdg,1992,68.84
mdg,1993,68.751
mdg,1994,68.636
mdg,1995,68.549
mdg,1996,68.543
mdg,1997,68.532
mdg,1998,68.503
mdg,1999,68.462
mdg,2000,68.393
mdg,2001,68.886
mdg,2002,68.368
mdg,2003,68.108
mdg,2004,69.644
mdg,2005,71.189
mdg,2006,70.916
mdg,2007,70.612
mdg,2008,70.259
mdg,2009,69.789
mdg,2010,69.185
mdg,2011,70.612
mdg,2012,72.546
mdg,2013,72.102
mdg,2014,71.652
mdg,2015,71.192
mdg,2016,70.921
mdg,2017,70.657
mdg,2018,70.397
mdg,2019,70.134
mdg,2020,64.817
mdv,1991,18.232
mdv,1992,19.04
mdv,1993,19.862
mdv,1994,20.691
mdv,1995,21.534
mdv,1996,22.84
mdv,1997,24.199
mdv,1998,25.609
mdv,1999,27.064
mdv,2000,28.552
mdv,2001,28.771
mdv,2002,28.926
mdv,2003,29.073
mdv,2004,29.265
mdv,2005,29.519
mdv,2006,29.268
mdv,2007,29.437
mdv,2008,29.44
mdv,2009,29.636
mdv,2010,30.296
mdv,2011,31.097
mdv,2012,31.984
mdv,2013,32.8
mdv,2014,33.686
mdv,2015,34.636
mdv,2016,35.23
mdv,2017,34.791
mdv,2018,33.37
mdv,2019,31.432
mdv,2020,28.813
mex,1991,32.233
mex,1992,33.007
mex,1993,33.846
mex,1994,33.711
mex,1995,31.618
mex,1996,31.409
mex,1997,32.561
mex,1998,33.966
mex,1999,34.08
mex,2000,33.844
mex,2001,32.117
mex,2002,29.96
mex,2003,29.428
mex,2004,28.575
mex,2005,31.422
mex,2006,31.949
mex,2007,32.06
mex,2008,31.027
mex,2009,29.675
mex,2010,29.747
mex,2011,29.668
mex,2012,30.32
mex,2013,29.518
mex,2014,28.733
mex,2015,28.518
mex,2016,28.514
mex,2017,28.348
mex,2018,28.558
mex,2019,29.765
mex,2020,26.309
mkd,1991,18.315
mkd,1992,17.056
mkd,1993,15.907
mkd,1994,13.995
mkd,1995,10.474
mkd,1996,8.365
mkd,1997,10.248
mkd,1998,11.293
mkd,1999,12.856
mkd,2000,11.922
mkd,2001,12.672
mkd,2002,11.856
mkd,2003,9.917
mkd,2004,9.93
mkd,2005,10.43
mkd,2006,11.472
mkd,2007,11.522
mkd,2008,11.993
mkd,2009,10.654
mkd,2010,11.223
mkd,2011,10.801
mkd,2012,12.697
mkd,2013,13.305
mkd,2014,11.35
mkd,2015,14.274
mkd,2016,11.807
mkd,2017,12.048
mkd,2018,12.799
mkd,2019,15.83
mkd,2020,13.672
mli,1991,48.788
mli,1992,48.802
mli,1993,48.885
mli,1994,48.915
mli,1995,48.857
mli,1996,49.061
mli,1997,49.136
mli,1998,48.407
mli,1999,47.639
mli,2000,46.809
mli,2001,46.327
mli,2002,45.595
mli,2003,44.997
mli,2004,44.239
mli,2005,43.857
mli,2006,43.581
mli,2007,43.259
mli,2008,43.894
mli,2009,44.504
mli,2010,45.105
mli,2011,46.274
mli,2012,46.465
mli,2013,46.65
mli,2014,49.302
mli,2015,45.645
mli,2016,44.329
mli,2017,43.013
mli,2018,42.925
mli,2019,42.796
mli,2020,41.881
mlt,1991,55.378
mlt,1992,55.21
mlt,1993,54.574
mlt,1994,54.087
mlt,1995,53.931
mlt,1996,53.985
mlt,1997,53.104
mlt,1998,53.304
mlt,1999,53.21
mlt,2000,52.881
mlt,2001,51.944
mlt,2002,50.235
mlt,2003,46.2
mlt,2004,41.581
mlt,2005,43.184
mlt,2006,42.065
mlt,2007,44.543
mlt,2008,45.039
mlt,2009,42.298
mlt,2010,42.461
mlt,2011,41.791
mlt,2012,41.793
mlt,2013,45.021
mlt,2014,47.337
mlt,2015,44.538
mlt,2016,43.318
mlt,2017,46.044
mlt,2018,52.472
mlt,2019,50.608
mlt,2020,47.93
mmr,1991,80.694
mmr,1992,79.708
mmr,1993,79.037
mmr,1994,78.21
mmr,1995,77.427
mmr,1996,76.725
mmr,1997,76.133
mmr,1998,75.519
mmr,1999,74.228
mmr,2000,72.512
mmr,2001,71.078
mmr,2002,69.554
mmr,2003,67.759
mmr,2004,65.956
mmr,2005,64.127
mmr,2006,62.364
mmr,2007,60.719
mmr,2008,59.295
mmr,2009,57.82
mmr,2010,56.467
mmr,2011,55.717
mmr,2012,54.724
mmr,2013,53.563
mmr,2014,52.46
mmr,2015,51.499
mmr,2016,46.469
mmr,2017,41.557
mmr,2018,41.423
mmr,2019,38.958
mmr,2020,35.402
mne,1991,9.044
mne,1992,8.997
mne,1993,8.87
mne,1994,8.401
mne,1995,7.934
mne,1996,7.64
mne,1997,7.48
mne,1998,7.224
mne,1999,7.591
mne,2000,7.129
mne,2001,7.006
mne,2002,6.786
mne,2003,6.549
mne,2004,6.221
mne,2005,5.949
mne,2006,8.126
mne,2007,10.373
mne,2008,10.919
mne,2009,10.391
mne,2010,10.21
mne,2011,10.251
mne,2012,13.582
mne,2013,12.357
mne,2014,15.653
mne,2015,17.565
mne,2016,19.161
mne,2017,18.419
mne,2018,20.442
mne,2019,23.327
mne,2020,14.694
mng,1991,33.453
mng,1992,34.766
mng,1993,35.326
mng,1994,35.19
mng,1995,34.525
mng,1996,34.233
mng,1997,33.795
mng,1998,33.41
mng,1999,33.085
mng,2000,33.009
mng,2001,32.773
mng,2002,32.355
mng,2003,31.546
mng,2004,30.979
mng,2005,30.326
mng,2006,29.699
mng,2007,29.066
mng,2008,27.194
mng,2009,26.172
mng,2010,23.821
mng,2011,24.966
mng,2012,25.082
mng,2013,23.827
mng,2014,22.744
mng,2015,21.705
mng,2016,17.817
mng,2017,17.508
mng,2018,18.431
mng,2019,21.007
mng,2020,19.84
moz,1991,79.81
moz,1992,79.424
moz,1993,79.226
moz,1994,78.992
moz,1995,78.753
moz,1996,78.955
moz,1997,79.093
moz,1998,78.03
moz,1999,76.986
moz,2000,75.916
moz,2001,74.917
moz,2002,73.885
moz,2003,72.858
moz,2004,71.712
moz,2005,70.544
moz,2006,69.381
moz,2007,68.194
moz,2008,67.009
moz,2009,65.825
moz,2010,64.654
moz,2011,63.484
moz,2012,62.318
moz,2013,61.161
moz,2014,60.016
moz,2015,58.874
moz,2016,58.79
moz,2017,58.698
moz,2018,58.587
moz,2019,58.459
moz,2020,57.19
mrt,1991,26.269
mrt,1992,26.214
mrt,1993,26.175
mrt,1994,25.969
mrt,1995,25.953
mrt,1996,25.859
mrt,1997,25.628
mrt,1998,25.51
mrt,1999,25.361
mrt,2000,25.076
mrt,2001,24.059
mrt,2002,23.056
mrt,2003,22.08
mrt,2004,21.106
mrt,2005,20.165
mrt,2006,19.258
mrt,2007,18.312
mrt,2008,17.432
mrt,2009,16.572
mrt,2010,15.742
mrt,2011,14.939
mrt,2012,14.161
mrt,2013,13.369
mrt,2014,12.599
mrt,2015,11.854
mrt,2016,11.125
mrt,2017,10.428
mrt,2018,10.326
mrt,2019,10.249
mrt,2020,9.849
mus,1991,26.968
mus,1992,26.578
mus,1993,26.259
mus,1994,25.913
mus,1995,25.482
mus,1996,25.45
mus,1997,25.433
mus,1998,25.441
mus,1999,25.432
mus,2000,25.484
mus,2001,24.656
mus,2002,24.087
mus,2003,24.248
mus,2004,24.401
mus,2005,23.121
mus,2006,24.853
mus,2007,23.556
mus,2008,24.103
mus,2009,23.131
mus,2010,23.757
mus,2011,23.762
mus,2012,22.843
mus,2013,22.609
mus,2014,22.192
mus,2015,24.663
mus,2016,25.02
mus,2017,24.622
mus,2018,26.818
mus,2019,24.701
mus,2020,21.57
mwi,1991,51.832
mwi,1992,51.815
mwi,1993,51.937
mwi,1994,51.821
mwi,1995,52.09
mwi,1996,52.303
mwi,1997,52.529
mwi,1998,52.771
mwi,1999,53.088
mwi,2000,53.423
mwi,2001,53.759
mwi,2002,54.157
mwi,2003,54.562
mwi,2004,54.96
mwi,2005,55.357
mwi,2006,55.746
mwi,2007,56.154
mwi,2008,56.543
mwi,2009,56.937
mwi,2010,57.32
mwi,2011,57.677
mwi,2012,58.035
mwi,2013,58.424
mwi,2014,57.928
mwi,2015,57.404
mwi,2016,56.831
mwi,2017,56.294
mwi,2018,55.974
mwi,2019,55.641
mwi,2020,51.332
mys,1991,37.145
mys,1992,37.048
mys,1993,35.997
mys,1994,35.396
mys,1995,34.786
mys,1996,36.146
mys,1997,34.949
mys,1998,34.796
mys,1999,34.242
mys,2000,34.179
mys,2001,33.405
mys,2002,32.7
mys,2003,32.852
mys,2004,31.654
mys,2005,30.81
mys,2006,30.836
mys,2007,30.124
mys,2008,29.99
mys,2009,29.085
mys,2010,28.292
mys,2011,28.901
mys,2012,29.216
mys,2013,29.865
mys,2014,30.632
mys,2015,29.599
mys,2016,30.462
mys,2017,30.508
mys,2018,30.716
mys,2019,32.47
mys,2020,29.851
nam,1991,23.708
nam,1992,23.056
nam,1993,22.269
nam,1994,21.561
nam,1995,19.574
nam,1996,17.647
nam,1997,15.805
nam,1998,16.061
nam,1999,16.322
nam,2000,16.582
nam,2001,16.002
nam,2002,15.457
nam,2003,14.884
nam,2004,14.37
nam,2005,14.335
nam,2006,14.369
nam,2007,14.366
nam,2008,14.361
nam,2009,14.356
nam,2010,14.402
nam,2011,15.702
nam,2012,17.022
nam,2013,18.271
nam,2014,17.587
nam,2015,17.302
nam,2016,16.903
nam,2017,16.682
nam,2018,16.316
nam,2019,16.178
nam,2020,15.23
ncl,1991,26.919
ncl,1992,26.384
ncl,1993,26.112
ncl,1994,25.759
ncl,1995,25.17
ncl,1996,24.558
ncl,1997,24.69
ncl,1998,24.782
ncl,1999,25.176
ncl,2000,25.255
ncl,2001,25.426
ncl,2002,25.634
ncl,2003,25.767
ncl,2004,25.743
ncl,2005,26.053
ncl,2006,26.246
ncl,2007,26.259
ncl,2008,26.442
ncl,2009,26.726
ncl,2010,25.861
ncl,2011,25.098
ncl,2012,24.703
ncl,2013,24.477
ncl,2014,24.262
ncl,2015,24.333
ncl,2016,24.404
ncl,2017,24.411
ncl,2018,24.428
ncl,2019,24.427
ncl,2020,21.642
ner,1991,57.095
ner,1992,56.986
ner,1993,56.75
ner,1994,56.488
ner,1995,56.211
ner,1996,56.226
ner,1997,56.257
ner,1998,56.413
ner,1999,56.463
ner,2000,56.524
ner,2001,56.871
ner,2002,56.651
ner,2003,56.394
ner,2004,56.127
ner,2005,55.984
ner,2006,56.771
ner,2007,57.409
ner,2008,58.027
ner,2009,58.492
ner,2010,58.971
ner,2011,59.402
ner,2012,54.073
ner,2013,53.211
ner,2014,52.37
ner,2015,52.31
ner,2016,52.339
ner,2017,52.303
ner,2018,52.242
ner,2019,52.131
ner,2020,51.291
nga,1991,27.838
nga,1992,27.824
nga,1993,27.701
nga,1994,27.554
nga,1995,27.391
nga,1996,27.386
nga,1997,27.32
nga,1998,27.225
nga,1999,27.1
nga,2000,27.009
nga,2001,27.062
nga,2002,27.156
nga,2003,27.16
nga,2004,27.186
nga,2005,27.184
nga,2006,27.285
nga,2007,27.359
nga,2008,27.413
nga,2009,27.467
nga,2010,27.514
nga,2011,27.591
nga,2012,23.409
nga,2013,19.614
nga,2014,20.484
nga,2015,21.947
nga,2016,21.683
nga,2017,22.678
nga,2018,23.971
nga,2019,25.485
nga,2020,23.123
nic,1991,26.61
nic,1992,25.277
nic,1993,23.935
nic,1994,22.64
nic,1995,21.341
nic,1996,21.609
nic,1997,21.713
nic,1998,21.824
nic,1999,22.182
nic,2000,22.481
nic,2001,22.795
nic,2002,23.092
nic,2003,23.414
nic,2004,23.61
nic,2005,25.19
nic,2006,26.004
nic,2007,26.304
nic,2008,25.53
nic,2009,24.638
nic,2010,25.114
nic,2011,26.313
nic,2012,27.498
nic,2013,27.632
nic,2014,27.423
nic,2015,27.37
nic,2016,28.052
nic,2017,28.41
nic,2018,26.008
nic,2019,24.935
nic,2020,22.617
nld,1991,52.944
nld,1992,55.969
nld,1993,54.079
nld,1994,54.326
nld,1995,53.968
nld,1996,53.866
nld,1997,55.436
nld,1998,58.918
nld,1999,62.52
nld,2000,66.73
nld,2001,69.178
nld,2002,69.265
nld,2003,68.375
nld,2004,65.965
nld,2005,59.164
nld,2006,59.61
nld,2007,62.145
nld,2008,63.791
nld,2009,63.332
nld,2010,61.667
nld,2011,62.638
nld,2012,62.524
nld,2013,61.028
nld,2014,58.824
nld,2015,61.68
nld,2016,62.124
nld,2017,63.62
nld,2018,65.197
nld,2019,66.004
nld,2020,63.57
nor,1991,47.84
nor,1992,46.013
nor,1993,44.616
nor,1994,45.546
nor,1995,45.007
nor,1996,50.645
nor,1997,52.368
nor,1998,56.096
nor,1999,55.51
nor,2000,56.484
nor,2001,56.813
nor,2002,57.786
nor,2003,55.484
nor,2004,56.437
nor,2005,53.033
nor,2006,53.183
nor,2007,56.514
nor,2008,58.327
nor,2009,54.411
nor,2010,52.491
nor,2011,52.019
nor,2012,53.723
nor,2013,53.668
nor,2014,52.115
nor,2015,51.738
nor,2016,50.049
nor,2017,49.113
nor,2018,49.83
nor,2019,50.448
nor,2020,49.826
npl,1991,77.314
npl,1992,77.537
npl,1993,77.789
npl,1994,78.024
npl,1995,78.372
npl,1996,78.311
npl,1997,78.293
npl,1998,78.321
npl,1999,78.362
npl,2000,77.874
npl,2001,77.411
npl,2002,76.959
npl,2003,76.421
npl,2004,75.893
npl,2005,75.368
npl,2006,74.812
npl,2007,74.242
npl,2008,73.636
npl,2009,73.225
npl,2010,72.858
npl,2011,72.689
npl,2012,72.729
npl,2013,72.948
npl,2014,73.085
npl,2015,73.227
npl,2016,73.874
npl,2017,73.991
npl,2018,74.179
npl,2019,74.179
npl,2020,64.136
nzl,1991,52.525
nzl,1992,51.066
nzl,1993,50.692
nzl,1994,52.852
nzl,1995,55.286
nzl,1996,56.039
nzl,1997,55.188
nzl,1998,53.377
nzl,1999,51.512
nzl,2000,52.134
nzl,2001,52.62
nzl,2002,53.408
nzl,2003,53.118
nzl,2004,52.469
nzl,2005,53.058
nzl,2006,54.983
nzl,2007,55.361
nzl,2008,53.188
nzl,2009,47.834
nzl,2010,46.873
nzl,2011,46.645
nzl,2012,45.74
nzl,2013,47.205
nzl,2014,49.151
nzl,2015,50.798
nzl,2016,51.659
nzl,2017,52.866
nzl,2018,55.889
nzl,2019,55.99
nzl,2020,54.032
omn,1991,19.15
omn,1992,18.83
omn,1993,18.614
omn,1994,18.546
omn,1995,18.543
omn,1996,18.905
omn,1997,19.171
omn,1998,19.469
omn,1999,19.77
omn,2000,19.781
omn,2001,19.767
omn,2002,19.874
omn,2003,19.996
omn,2004,19.555
omn,2005,19.043
omn,2006,18.092
omn,2007,17.186
omn,2008,16.369
omn,2009,15.354
omn,2010,14.353
omn,2011,13.232
omn,2012,12.258
omn,2013,11.331
omn,2014,10.504
omn,2015,9.81
omn,2016,8.753
omn,2017,9.556
omn,2018,10.451
omn,2019,10.461
omn,2020,8.796
pak,1991,13.361
pak,1992,13.368
pak,1993,12.871
pak,1994,12.723
pak,1995,10.63
pak,1996,12.248
pak,1997,14.036
pak,1998,14.054
pak,1999,12.024
pak,2000,10.134
pak,2001,12.326
pak,2002,14.729
pak,2003,15.247
pak,2004,15.777
pak,2005,16.229
pak,2006,16.704
pak,2007,16.661
pak,2008,17.109
pak,2009,18.377
pak,2010,19.048
pak,2011,18.686
pak,2012,18.566
pak,2013,18.427
pak,2014,18.911
pak,2015,18.313
pak,2016,17.773
pak,2017,17.258
pak,2018,16.744
pak,2019,16.606
pak,2020,15.236
pan,1991,29.622
pan,1992,30.486
pan,1993,31.37
pan,1994,31.383
pan,1995,30.792
pan,1996,31.165
pan,1997,31.541
pan,1998,31.926
pan,1999,32.291
pan,2000,31.807
pan,2001,31.322
pan,2002,30.857
pan,2003,31.752
pan,2004,30.802
pan,2005,31.333
pan,2006,29.42
pan,2007,28.985
pan,2008,29.692
pan,2009,30.233
pan,2010,25.838
pan,2011,25.069
pan,2012,27.394
pan,2013,29.554
pan,2014,27.707
pan,2015,25.925
pan,2016,26.436
pan,2017,26.745
pan,2018,27.013
pan,2019,28.832
pan,2020,15.995
per,1991,35.205
per,1992,35.106
per,1993,36.777
per,1994,38.485
per,1995,41.544
per,1996,42.138
per,1997,42.854
per,1998,45.495
per,1999,49.119
per,2000,42.099
per,2001,46.434
per,2002,48.986
per,2003,51.449
per,2004,52.283
per,2005,54.291
per,2006,55.707
per,2007,57.632
per,2008,58.633
per,2009,59.007
per,2010,59.813
per,2011,58.446
per,2012,56.73
per,2013,56.473
per,2014,54.141
per,2015,51.622
per,2016,52.083
per,2017,52.879
per,2018,52.492
per,2019,53.263
per,2020,39.582
phl,1991,31.489
phl,1992,31.708
phl,1993,31.735
phl,1994,31.503
phl,1995,31.183
phl,1996,30.746
phl,1997,30.335
phl,1998,30.461
phl,1999,30.407
phl,2000,30.13
phl,2001,29.932
phl,2002,29.884
phl,2003,29.688
phl,2004,29.297
phl,2005,29.735
phl,2006,28.93
phl,2007,28.784
phl,2008,27.611
phl,2009,28.054
phl,2010,28.177
phl,2011,29.202
phl,2012,28.843
phl,2013,28.209
phl,2014,28.826
phl,2015,27.876
phl,2016,27.415
phl,2017,25.011
phl,2018,24.899
phl,2019,24.721
phl,2020,21.115
png,1991,59.88
png,1992,58.147
png,1993,55.785
png,1994,55.078
png,1995,55.927
png,1996,55.208
png,1997,56.147
png,1998,57.191
png,1999,57.329
png,2000,58.063
png,2001,56.072
png,2002,54.016
png,2003,51.955
png,2004,49.86
png,2005,47.784
png,2006,45.675
png,2007,43.602
png,2008,41.488
png,2009,39.5
png,2010,37.529
png,2011,37.525
png,2012,37.239
png,2013,37.023
png,2014,35.821
png,2015,34.968
png,2016,34.717
png,2017,34.519
png,2018,34.79
png,2019,34.389
png,2020,33.72
pol,1991,28.639
pol,1992,28.068
pol,1993,25.79
pol,1994,23.878
pol,1995,22.412
pol,1996,22.446
pol,1997,23.827
pol,1998,24.734
pol,1999,21.854
pol,2000,22.165
pol,2001,21.974
pol,2002,19.754
pol,2003,18.343
pol,2004,18.303
pol,2005,19.683
pol,2006,21.016
pol,2007,22.362
pol,2008,23.695
pol,2009,23.175
pol,2010,22.138
pol,2011,20.06
pol,2012,19.952
pol,2013,19.611
pol,2014,21.468
pol,2015,21.385
pol,2016,23.824
pol,2017,25.258
pol,2018,27.09
pol,2019,27.894
pol,2020,24.327
pri,1991,14.136
pri,1992,14.983
pri,1993,19.841
pri,1994,20.438
pri,1995,20.379
pri,1996,19.664
pri,1997,21.69
pri,1998,21.305
pri,1999,24.141
pri,2000,24.016
pri,2001,21.982
pri,2002,20.436
pri,2003,19.685
pri,2004,19.668
pri,2005,18.538
pri,2006,17.722
pri,2007,17.634
pri,2008,16.631
pri,2009,14.779
pri,2010,14.074
pri,2011,14.031
pri,2012,13.617
pri,2013,13.051
pri,2014,12.545
pri,2015,12.499
pri,2016,11.507
pri,2017,10.696
pri,2018,10.042
pri,2019,9.364
pri,2020,8.453
prk,1991,70.358
prk,1992,71.184
prk,1993,71.548
prk,1994,71.625
prk,1995,72.082
prk,1996,72.407
prk,1997,72.981
prk,1998,72.838
prk,1999,71.932
prk,2000,72.013
prk,2001,71.6
prk,2002,71.639
prk,2003,71.539
prk,2004,71.452
prk,2005,71.167
prk,2006,71.48
prk,2007,71.722
prk,2008,71.593
prk,2009,71.688
prk,2010,71.935
prk,2011,71.732
prk,2012,71.779
prk,2013,71.645
prk,2014,71.694
prk,2015,71.792
prk,2016,71.367
prk,2017,71.845
prk,2018,72.538
prk,2019,72.789
prk,2020,70.989
prt,1991,44.956
prt,1992,40.827
prt,1993,36.592
prt,1994,34.401
prt,1995,32.311
prt,1996,30.672
prt,1997,32.627
prt,1998,38.654
prt,1999,37.436
prt,2000,35.166
prt,2001,36.508
prt,2002,36.682
prt,2003,34.453
prt,2004,31.959
prt,2005,30.819
prt,2006,30.687
prt,2007,30.17
prt,2008,30.345
prt,2009,29.155
prt,2010,25.991
