geo,time,fs_ast_prvt_gd_zs
abw,1986,39.47631
abw,1987,39.45058
abw,1988,43.79213
abw,1989,43.3705
abw,1990,44.48402
abw,1991,44.22231
abw,1992,43.29178
abw,1993,40.912
abw,1994,42.44904
abw,1995,43.06822
abw,1996,45.41372
abw,1997,43.23093
abw,1998,41.87671
abw,1999,44.62327
abw,2000,44.7997
abw,2001,46.01885
abw,2002,51.32763
abw,2003,55.63532
abw,2004,52.39729
abw,2005,54.7401
abw,2006,54.88869
abw,2007,52.96467
abw,2008,52.46268
abw,2009,57.12124
abw,2010,60.35263
abw,2011,58.19489
abw,2012,60.55142
abw,2013,59.16367
abw,2014,60.24055
abw,2015,56.62691
abw,2016,57.22194
abw,2017,57.24649
abw,2018,57.25839
afg,1960,9.27273
afg,1961,8.75304
afg,1962,7.15447
afg,1963,5.06805
afg,1964,5.18611
afg,1965,4.9713
afg,1966,3.80159
afg,1967,3.25232
afg,1968,4.02654
afg,1969,4.87161
afg,1970,4.55312
afg,1971,3.83314
afg,1972,5.54554
afg,1973,5.48769
afg,1974,5.37608
afg,1975,4.71023
afg,1976,5.42878
afg,1977,4.13363
afg,1978,4.55919
afg,1979,6.05786
afg,1980,5.97951
afg,1981,5.83798
afg,2006,4.84286
afg,2007,6.83998
afg,2008,9.38833
afg,2009,10.58413
afg,2010,11.57504
afg,2011,4.95918
afg,2012,4.4721
afg,2013,4.32169
afg,2014,3.94106
afg,2015,3.98149
afg,2016,3.88832
afg,2017,3.84188
afg,2018,3.51232
afg,2019,3.22996
afg,2020,3.07194
ago,2015,25.24011
ago,2016,21.09841
ago,2017,17.00068
ago,2018,14.941
ago,2019,14.2891
ago,2020,12.88489
alb,2009,38.21344
alb,2010,39.08286
alb,2011,41.15369
alb,2012,40.80458
alb,2013,39.78654
alb,2014,39.26168
alb,2015,37.15074
alb,2016,36.599
alb,2017,34.75784
alb,2018,32.9858
alb,2019,34.13046
alb,2020,38.61456
are,2016,87.60196
are,2017,81.74814
are,2018,77.19888
are,2019,78.30401
are,2020,88.41314
arg,1960,13.61124
arg,1961,14.08812
arg,1962,12.01111
arg,1963,11.52006
arg,1964,10.62669
arg,1965,10.10667
arg,1966,11.06048
arg,1967,10.94357
arg,1968,13.86592
arg,1969,15.9785
arg,1970,17.53874
arg,1971,18.0217
arg,1972,17.63453
arg,1973,16.70558
arg,1974,19.17381
arg,1975,16.44135
arg,1976,13.56277
arg,1977,18.38291
arg,1978,20.55712
arg,1979,24.05623
arg,1980,25.39579
arg,1981,33.55231
arg,1982,33.90637
arg,1983,28.11828
arg,1984,25.001
arg,1985,17.36414
arg,1986,16.90723
arg,1987,21.29731
arg,1988,20.33584
arg,1989,39.7175
arg,1990,15.60169
arg,1991,12.5872
arg,1992,15.44534
arg,1993,18.2846
arg,1994,20.28058
arg,1995,19.96061
arg,1996,20.187
arg,1997,21.93346
arg,1998,24.1533
arg,1999,24.89334
arg,2000,23.89473
arg,2001,20.83357
arg,2002,15.33186
arg,2003,10.76271
arg,2004,9.68252
arg,2005,10.65349
arg,2006,11.91026
arg,2007,13.09854
arg,2008,12.31395
arg,2009,12.41621
arg,2010,12.69011
arg,2011,14.00872
arg,2012,15.21282
arg,2013,15.72909
arg,2014,13.82377
arg,2015,14.41423
arg,2016,13.66763
arg,2017,15.9585
arm,2009,24.85492
arm,2010,28.44516
arm,2011,35.36789
arm,2012,40.06006
arm,2013,42.38024
arm,2014,48.91717
arm,2015,45.63078
arm,2016,48.87564
arm,2017,51.54259
arm,2018,55.502
arm,2019,60.15524
arm,2020,72.1957
atg,1977,40.0184
atg,1978,38.15754
atg,1979,29.15835
atg,1980,28.94604
atg,1981,32.90556
atg,1982,31.03986
atg,1983,36.6281
atg,1984,32.71877
atg,1985,33.88329
atg,1986,32.97868
atg,1987,39.29305
atg,1988,38.31995
atg,1989,39.55633
atg,1990,40.55297
atg,1991,42.09156
atg,1992,45.03464
atg,1993,43.27425
atg,1994,38.56999
atg,1995,45.3503
atg,1996,49.69616
atg,1997,55.88609
atg,1998,56.1413
atg,1999,57.81331
atg,2000,58.62769
atg,2001,62.40254
atg,2002,66.26433
atg,2003,64.50856
atg,2004,60.73073
atg,2005,60.3059
atg,2006,64.16065
atg,2007,64.43129
atg,2008,66.68592
atg,2009,74.26499
atg,2010,79.08234
atg,2011,76.62781
atg,2012,70.37554
atg,2013,68.74959
atg,2014,61.816
atg,2015,52.29879
atg,2016,48.7485
atg,2017,46.24149
atg,2018,43.09593
atg,2019,42.91649
atg,2020,55.39321
aus,1960,19.1152
aus,1961,17.62845
aus,1962,18.64635
aus,1963,19.28248
aus,1964,20.11058
aus,1965,21.12481
aus,1966,22.3781
aus,1967,23.09336
aus,1968,23.99411
aus,1969,24.81943
aus,1970,23.27445
aus,1971,23.61153
aus,1972,24.66447
aus,1973,28.35925
aus,1974,27.85139
aus,1975,27.33027
aus,1976,27.84233
aus,1977,27.37364
aus,1978,28.03814
aus,1979,28.64255
aus,1980,27.83274
aus,1981,27.91549
aus,1982,27.03735
aus,1983,28.77713
aus,1984,30.30323
aus,1985,37.0373
aus,1986,40.31552
aus,1987,42.79545
aus,1988,46.73246
aus,1989,59.27583
aus,1990,60.57582
aus,1991,60.12894
aus,1992,61.86862
aus,1993,63.28169
aus,1994,66.76887
aus,1995,69.8212
aus,1996,71.54181
aus,1997,75.37397
aus,1998,79.16414
aus,1999,84.17401
aus,2000,87.66111
aus,2001,88.48629
aus,2002,91.32237
aus,2003,99.20858
aus,2004,102.69403
aus,2005,108.53312
aus,2006,113.73224
aus,2007,120.66027
aus,2008,121.82206
aus,2009,122.60202
aus,2010,125.33701
aus,2011,122.22475
aus,2012,121.25574
aus,2013,124.77039
aus,2014,128.50497
aus,2015,136.43445
aus,2016,142.67833
aus,2017,140.53644
aus,2018,139.95093
aus,2019,136.29108
aus,2020,142.28706
aut,2001,89.71336
aut,2002,88.52153
aut,2003,87.80637
aut,2004,87.76585
aut,2005,94.32411
aut,2006,94.43761
aut,2007,92.91988
aut,2008,95.81297
aut,2009,97.73957
aut,2010,98.52832
aut,2011,96.0611
aut,2012,94.2238
aut,2013,92.55775
aut,2014,87.55559
aut,2015,85.89121
aut,2016,83.17433
aut,2017,84.14621
aut,2018,84.32117
aut,2019,85.84681
aut,2020,93.26333
aze,2016,32.86885
aze,2017,22.0996
aze,2018,20.76649
aze,2019,23.00187
aze,2020,26.08445
bdi,1964,2.66922
bdi,1965,2.59407
bdi,1966,2.54207
bdi,1967,3.52349
bdi,1968,3.79538
bdi,1969,3.07276
bdi,1970,3.96533
bdi,1971,4.85588
bdi,1972,5.05339
bdi,1973,5.33071
bdi,1974,9.19767
bdi,1975,2.93189
bdi,1976,3.84609
bdi,1977,3.22049
bdi,1978,6.19316
bdi,1979,7.41515
bdi,1980,6.88888
bdi,1981,9.77501
bdi,1982,8.26066
bdi,1983,7.02716
bdi,1984,3.97111
bdi,1985,3.57336
bdi,1986,4.45478
bdi,1987,4.34158
bdi,1988,5.95634
bdi,1989,7.00543
bdi,1990,8.61454
bdi,1991,10.74847
bdi,1992,10.72101
bdi,1993,14.0312
bdi,1994,14.73612
bdi,1995,12.26566
bdi,1996,14.23341
bdi,1997,11.8717
bdi,1998,13.53521
bdi,1999,15.39021
bdi,2000,17.08001
bdi,2001,16.30283
bdi,2002,20.31026
bdi,2003,20.13273
bdi,2004,17.35075
bdi,2005,14.54367
bdi,2006,15.83088
bdi,2007,14.77452
bdi,2008,13.66292
bdi,2009,14.63027
bdi,2010,18.36192
bdi,2011,21.55991
bdi,2012,20.20521
bdi,2013,19.38967
bdi,2014,19.29341
bdi,2015,16.38603
bdi,2016,17.16991
bdi,2017,15.46373
bdi,2018,18.03264
bdi,2019,20.7045
bdi,2020,22.39131
bel,2001,66.29923
bel,2002,64.13292
bel,2003,62.53089
bel,2004,61.84259
bel,2005,63.59777
bel,2006,65.83362
bel,2007,68.44385
bel,2008,62.7583
bel,2009,58.67878
bel,2010,56.80149
bel,2011,55.42097
bel,2012,54.7387
bel,2013,56.40806
bel,2014,57.8901
bel,2015,60.63287
bel,2016,63.37673
bel,2017,65.09604
bel,2018,68.08891
bel,2019,69.86187
bel,2020,75.76699
ben,1960,5.01244
ben,1961,5.53633
ben,1962,6.6805
ben,1963,7.13638
ben,1964,7.35105
ben,1965,6.36214
ben,1966,5.7241
ben,1967,6.06657
ben,1968,6.35877
ben,1969,7.62722
ben,1970,8.02358
ben,1971,9.25058
ben,1972,10.07108
ben,1973,11.32806
ben,1974,12.32435
ben,1975,22.36561
ben,1976,19.2348
ben,1977,20.40462
ben,1978,21.51728
ben,1979,25.16991
ben,1980,28.62907
ben,1981,24.79777
ben,1982,30.22084
ben,1983,31.83996
ben,1984,25.44394
ben,1985,30.95551
ben,1986,28.66025
ben,1987,26.5786
ben,1988,28.56229
ben,1989,21.58168
ben,1990,19.12769
ben,1991,15.38381
ben,1992,11.67448
ben,1993,10.51454
ben,1994,8.45263
ben,1995,7.42841
ben,1996,8.47764
ben,1997,5.41528
ben,1998,6.91321
ben,1999,7.14233
ben,2000,7.76143
ben,2001,5.13608
ben,2002,4.83319
ben,2003,7.67128
ben,2004,7.80447
ben,2005,9.03431
ben,2006,10.33507
ben,2007,12.30918
ben,2008,12.78057
ben,2009,15.12971
ben,2010,15.83484
ben,2011,16.57434
ben,2012,15.64759
ben,2013,16.45395
ben,2014,16.73711
ben,2015,16.73571
ben,2016,17.48237
ben,2017,16.57792
ben,2018,16.74642
ben,2019,17.6107
ben,2020,15.53712
bfa,1962,2.46239
bfa,1963,3.4284
bfa,1964,3.98846
bfa,1965,3.93669
bfa,1966,3.39596
bfa,1967,3.37284
bfa,1968,3.55823
bfa,1969,4.57379
bfa,1970,4.44341
bfa,1971,4.59593
bfa,1972,5.01639
bfa,1973,6.08911
bfa,1974,8.50934
bfa,1975,10.75413
bfa,1976,13.88708
bfa,1977,16.58217
bfa,1978,16.80581
bfa,1979,15.50708
bfa,1980,14.78187
bfa,1981,13.82731
bfa,1982,13.16061
bfa,1983,12.79559
bfa,1984,11.94866
bfa,1985,13.34491
bfa,1986,13.90426
bfa,1987,14.47042
bfa,1988,14.90149
bfa,1989,16.45134
bfa,1990,16.90694
bfa,1991,12.46413
bfa,1992,10.92608
bfa,1993,9.77384
bfa,1994,7.02603
bfa,1995,6.78518
bfa,1996,6.91234
bfa,1997,11.55208
bfa,1998,11.0193
bfa,1999,8.99277
bfa,2000,10.3364
bfa,2001,9.70867
bfa,2002,8.85871
bfa,2003,11.35348
bfa,2004,12.95343
bfa,2005,13.2962
bfa,2006,14.67788
bfa,2007,12.78456
bfa,2008,15.09096
bfa,2009,16.0831
bfa,2010,15.63453
bfa,2011,15.37034
bfa,2012,16.64246
bfa,2013,20.82104
bfa,2014,23.40561
bfa,2015,25.03777
bfa,2016,25.80995
bfa,2017,27.4216
bfa,2018,27.14971
bfa,2019,28.09361
bfa,2020,28.34037
bgd,1974,2.61181
bgd,1975,1.91712
bgd,1976,2.96541
bgd,1977,4.98964
bgd,1978,4.53405
bgd,1979,5.33945
bgd,1980,5.77134
bgd,1981,6.77675
bgd,1982,7.15571
bgd,1983,9.03444
bgd,1984,12.55462
bgd,1985,13.03952
bgd,1986,12.74331
bgd,1987,13.21453
bgd,1988,14.41493
bgd,1989,15.97003
bgd,1990,16.0741
bgd,1991,15.91991
bgd,1992,14.54554
bgd,1993,15.29432
bgd,1994,16.27119
bgd,1995,20.88176
bgd,1996,18.912
bgd,1997,19.98663
bgd,1998,20.49664
bgd,1999,20.98723
bgd,2000,21.77939
bgd,2001,24.17959
bgd,2002,26.20812
bgd,2003,26.03863
bgd,2004,27.9134
bgd,2005,29.34383
bgd,2006,31.1657
bgd,2007,32.04283
bgd,2008,34.04219
bgd,2009,36.19104
bgd,2010,40.96132
bgd,2011,42.47024
bgd,2012,43.00067
bgd,2013,41.79475
bgd,2014,43.73612
bgd,2015,44.40697
bgd,2016,45.27951
bgd,2017,47.5833
bgd,2018,46.93898
bgd,2019,45.31297
bgd,2020,45.32453
bgr,1991,82.80324
bgr,1992,74.86454
bgr,1993,66.44764
bgr,1994,49.24791
bgr,1995,27.53861
bgr,1996,50.7086
bgr,1997,8.54615
bgr,1998,8.94489
bgr,1999,11.47815
bgr,2000,11.95557
bgr,2001,14.338
bgr,2002,18.77728
bgr,2003,25.89517
bgr,2004,33.14464
bgr,2005,39.06345
bgr,2006,42.45045
bgr,2007,58.49499
bgr,2008,66.97243
bgr,2009,68.95857
bgr,2010,68.2107
bgr,2011,65.28046
bgr,2012,65.78084
bgr,2013,66.19619
bgr,2014,59.22471
bgr,2015,54.77725
bgr,2016,51.99736
bgr,2017,49.77593
bgr,2018,50.33916
bgr,2019,49.53888
bgr,2020,51.74282
bhr,1980,37.55177
bhr,1981,37.386
bhr,1982,39.73125
bhr,1983,43.2124
bhr,1984,43.59557
bhr,1985,43.58248
bhr,1986,49.32387
bhr,1987,39.04775
bhr,1988,35.31607
bhr,1989,33.20507
bhr,1990,29.84243
bhr,1991,35.26531
bhr,1992,37.86386
bhr,1993,41.86058
bhr,1994,43.7088
bhr,1995,43.09357
bhr,1996,41.61182
bhr,1997,45.00063
bhr,1998,50.07096
bhr,1999,52.31975
bhr,2000,40.51179
bhr,2001,41.81568
bhr,2002,44.53831
bhr,2003,42.12549
bhr,2004,43.94292
bhr,2005,43.68435
bhr,2006,44.87776
bhr,2007,53.11805
bhr,2008,64.21338
bhr,2009,71.43727
bhr,2010,67.69726
bhr,2011,69.55268
bhr,2012,69.14357
bhr,2013,69.63066
bhr,2014,63.87877
bhr,2015,73.89611
bhs,1973,62.75153
bhs,1974,51.34409
bhs,1975,60.24824
bhs,1976,51.39386
bhs,1977,49.53717
bhs,1978,46.19173
bhs,1979,38.74364
bhs,1980,38.643
bhs,1981,39.90186
bhs,1982,39.64392
bhs,1983,39.05817
bhs,1984,36.09818
bhs,1985,36.2089
bhs,1986,39.66431
bhs,1987,42.74503
bhs,1988,44.02924
bhs,1989,43.49118
bhs,1990,46.3108
bhs,1991,48.70531
bhs,1992,50.81377
bhs,1993,53.9489
bhs,1994,57.0267
bhs,1995,60.07874
bhs,1996,62.34968
bhs,1997,40.28459
bhs,1998,41.51483
bhs,1999,41.10819
bhs,2000,44.8067
bhs,2001,46.91368
bhs,2002,45.82397
bhs,2003,46.16075
bhs,2004,47.92116
bhs,2005,50.36396
bhs,2006,56.61019
bhs,2007,58.56283
bhs,2008,62.10146
bhs,2009,66.07921
bhs,2010,65.14814
bhs,2011,66.01393
bhs,2012,61.84133
bhs,2013,62.07669
bhs,2014,58.04773
bhs,2015,53.84253
bhs,2016,51.4584
bih,2006,47.77516
bih,2007,60.22376
bih,2008,65.61372
bih,2009,64.06832
bih,2010,61.84531
bih,2011,60.54884
bih,2012,61.71593
bih,2013,60.83445
bih,2014,60.21667
bih,2015,58.65744
bih,2016,57.86066
bih,2017,58.30556
bih,2018,57.50273
bih,2019,57.96135
bih,2020,58.47922
blr,2007,24.80388
blr,2008,28.63419
blr,2009,35.93563
blr,2010,42.81137
blr,2011,37.95862
blr,2012,21.77756
blr,2013,22.9262
blr,2014,23.63266
blr,2015,27.88282
blr,2016,25.71703
blr,2017,26.23611
blr,2018,27.61409
blr,2019,28.76888
blr,2020,33.10864
blz,1976,26.68394
blz,1977,22.38802
blz,1978,20.2942
blz,1979,23.2971
blz,1980,19.53008
blz,1981,23.15061
blz,1982,29.54343
blz,1983,30.49429
blz,1984,27.08764
blz,1985,28.32696
blz,1986,25.85194
blz,1987,26.07828
blz,1988,30.92051
blz,1989,31.29962
blz,1990,32.56028
blz,1991,37.22583
blz,1992,35.86945
blz,1993,34.45103
blz,1994,34.86068
blz,1995,35.17264
blz,1996,37.24956
blz,1997,41.24978
blz,1998,44.31044
blz,1999,43.74988
blz,2000,40.84434
blz,2001,44.39582
blz,2002,47.78026
blz,2003,51.38136
blz,2004,53.49692
blz,2005,53.62854
blz,2006,55.47342
blz,2007,61.11759
blz,2008,63.56003
blz,2009,67.75501
blz,2010,63.28897
blz,2011,59.70914
blz,2012,58.5108
blz,2013,57.81883
blz,2014,57.31758
blz,2015,58.45603
blz,2016,55.99349
blz,2017,54.10626
blz,2018,54.08554
blz,2019,55.20539
blz,2020,68.91289
bol,2005,45.02546
bol,2006,37.80009
bol,2007,36.96843
bol,2008,34.69262
bol,2009,37.01822
bol,2010,40.34228
bol,2011,40.7931
bol,2012,44.13691
bol,2013,46.67966
bol,2014,50.32242
bol,2015,58.06612
bol,2016,63.97377
bol,2017,64.53471
bol,2018,67.85429
bol,2019,71.19817
bra,1960,17.97273
bra,1961,17.02201
bra,1962,17.02853
bra,1963,14.70566
bra,1964,13.52351
bra,1965,13.08659
bra,1966,11.89699
bra,1967,14.20944
bra,1968,16.65089
bra,1969,26.72325
bra,1970,30.89206
bra,1971,37.5538
bra,1972,41.83729
bra,1973,41.81041
bra,1974,46.16606
bra,1975,52.59559
bra,1976,54.46879
bra,1977,54.39278
bra,1978,50.42511
bra,1979,51.01291
bra,1980,42.05374
bra,1981,44.69143
bra,1982,45.65257
bra,1983,50.47614
bra,1984,50.39323
bra,1985,44.24583
bra,1988,105.39101
bra,1989,127.74705
bra,1990,42.08279
bra,1991,45.15932
bra,1992,84.46591
bra,1993,134.11359
bra,1994,69.5232
bra,1995,43.49452
bra,1996,40.77849
bra,1997,40.85224
bra,1998,29.53226
bra,1999,29.82691
bra,2000,31.14099
bra,2001,29.00404
bra,2002,29.64514
bra,2003,27.68567
bra,2004,29.37277
bra,2005,31.83978
bra,2006,35.42517
bra,2007,40.69094
bra,2008,45.78226
bra,2009,47.49429
bra,2010,52.76466
bra,2011,58.07849
bra,2012,62.51929
bra,2013,64.23057
bra,2014,66.02851
bra,2015,66.8297
bra,2016,62.19401
bra,2017,59.48431
bra,2018,60.21835
bra,2019,62.63883
bra,2020,70.18797
brb,1974,40.34477
brb,1975,35.08562
brb,1976,36.9923
brb,1977,35.49351
brb,1978,35.74592
brb,1979,36.72996
brb,1980,29.1277
brb,1981,32.26729
brb,1982,33.00256
brb,1983,34.63154
brb,1984,32.61573
brb,1985,32.40459
brb,1986,31.8381
brb,1987,32.97287
brb,1988,34.24026
brb,1989,35.7601
brb,1990,36.20311
brb,1991,37.62106
brb,1992,38.52938
brb,1993,36.92361
brb,1994,38.95655
brb,1995,42.50325
brb,1996,41.63042
brb,1997,44.19682
brb,1998,45.38316
brb,1999,47.56577
brb,2000,47.90211
brb,2001,59.24814
brb,2002,60.45039
brb,2003,62.40248
brb,2004,67.26833
brb,2005,72.76447
brb,2006,73.67937
brb,2007,71.30927
brb,2008,75.61755
brb,2009,82.79589
brb,2012,85.57022
brb,2013,83.33493
brb,2014,81.9958
brb,2015,82.98616
brb,2016,82.22908
brb,2017,82.35865
brb,2018,80.89084
brb,2019,79.69869
brn,2006,34.94993
brn,2007,37.50753
brn,2008,35.15214
brn,2009,44.51195
brn,2010,36.90784
brn,2011,28.12044
brn,2012,27.99214
brn,2013,31.19212
brn,2014,33.20797
brn,2015,41.43629
brn,2016,44.30139
brn,2017,39.46181
brn,2018,35.03982
brn,2019,35.70555
brn,2020,39.68988
btn,1983,2.72347
btn,1984,3.1709
btn,1985,2.74301
btn,1986,2.79089
btn,1987,2.61576
btn,1988,3.05837
btn,1989,4.47342
btn,1990,4.28637
btn,1991,5.60122
btn,1992,6.83702
btn,1993,7.09364
btn,1994,8.91022
btn,1995,7.96941
btn,1996,6.96074
btn,1997,11.51158
btn,1998,9.81791
btn,1999,8.66714
btn,2000,9.16101
btn,2001,10.09779
btn,2002,11.45463
btn,2003,13.3706
btn,2004,16.28222
btn,2005,18.56716
btn,2006,21.96619
btn,2007,23.97782
btn,2008,30.70623
btn,2009,33.23031
btn,2010,42.45613
btn,2011,47.94732
btn,2012,46.80661
btn,2013,46.73227
btn,2014,45.00597
btn,2015,46.43945
btn,2016,48.18792
btn,2017,51.29828
btn,2018,58.09305
btn,2019,64.26157
btn,2020,71.7002
bwa,1972,9.14083
bwa,1973,12.36294
bwa,1974,17.11565
bwa,1975,19.32343
bwa,1976,20.49243
bwa,1977,17.8551
bwa,1978,14.21352
bwa,1979,12.64083
bwa,1980,11.28955
bwa,1981,15.11642
bwa,1982,12.88072
bwa,1983,12.02551
bwa,1984,12.66627
bwa,1985,8.55843
bwa,1986,8.29722
bwa,1987,7.92211
bwa,1988,6.64047
bwa,1989,7.00437
bwa,1990,9.38453
bwa,1991,11.85936
bwa,1992,14.6873
bwa,1993,14.22814
bwa,1994,13.99026
bwa,1995,11.89344
bwa,1996,10.09004
bwa,1997,9.68551
bwa,1998,12.15595
bwa,1999,13.87317
bwa,2000,14.71113
bwa,2001,16.58616
bwa,2002,19.28016
bwa,2003,19.97736
bwa,2004,21.9357
bwa,2005,19.76343
bwa,2006,20.48453
bwa,2007,22.66437
bwa,2008,25.78726
bwa,2009,28.93151
bwa,2010,27.19358
bwa,2011,27.41581
bwa,2012,31.82909
bwa,2013,31.7911
bwa,2014,32.19946
bwa,2015,35.86709
bwa,2016,32.69065
bwa,2017,33.98756
bwa,2018,34.98131
bwa,2019,36.22332
bwa,2020,39.4605
caf,1960,11.16364
caf,1961,13.4106
caf,1962,13.47541
caf,1963,14.32177
caf,1964,13.64942
caf,1965,14.41734
caf,1966,16.13402
caf,1967,18.28784
caf,1968,17.55877
caf,1969,20.26685
caf,1970,19.64812
caf,1971,14.65456
caf,1972,15.47209
caf,1973,16.26305
caf,1974,21.58149
caf,1975,16.42602
caf,1976,11.17036
caf,1977,11.81791
caf,1978,13.23698
caf,1979,10.47845
caf,1980,13.93587
caf,1981,12.93962
caf,1982,12.34078
caf,1983,12.28763
caf,1984,10.98637
caf,1985,9.0162
caf,1986,8.22597
caf,1987,8.16115
caf,1988,7.3094
caf,1989,7.53975
caf,1990,7.28531
caf,1991,6.77283
caf,1992,4.50762
caf,1993,4.3993
caf,1994,3.95682
caf,1995,4.15971
caf,1996,4.50888
caf,1997,4.41671
caf,1998,4.89799
caf,1999,4.51268
caf,2000,4.74626
caf,2001,6.10948
caf,2002,5.8405
caf,2003,6.18348
caf,2004,7.16059
caf,2005,6.89891
caf,2006,6.70566
caf,2007,6.78526
caf,2008,7.02011
caf,2009,6.96253
caf,2010,8.30898
caf,2011,9.18047
caf,2012,10.77194
caf,2013,13.57683
caf,2014,12.79102
caf,2015,11.71543
caf,2016,12.31484
caf,2017,11.21502
caf,2018,12.34433
caf,2019,11.71025
can,1960,18.54528
can,1961,18.29281
can,1962,18.80735
can,1963,19.16804
can,1964,20.01915
can,1965,22.20825
can,1966,28.46461
can,1967,31.13472
can,1968,32.37684
can,1969,33.71427
can,1970,33.50405
can,1971,35.80733
can,1972,39.03317
can,1973,40.98603
can,1974,41.90791
can,1975,43.30521
can,1976,45.1308
can,1977,48.35558
can,1978,53.21087
can,1979,55.86359
can,1980,56.60672
can,1981,70.10577
can,1982,68.31165
can,1983,63.2513
can,1984,62.85593
can,1985,63.47638
can,1986,63.56793
can,1987,64.35675
can,1988,66.48468
can,1989,70.06708
can,1990,73.33206
can,1991,75.25917
can,1992,76.78693
can,1993,75.7784
can,1994,74.9849
can,1995,74.18673
can,1996,78.891
can,1997,81.53127
can,1998,79.86254
can,1999,77.25011
can,2000,73.98774
can,2001,121.35283
can,2002,117.83946
can,2003,113.24098
can,2004,115.44331
can,2005,121.66109
can,2006,134.12081
can,2007,123.53365
can,2008,124.09777
che,1960,95.98848
che,1961,96.94712
che,1962,97.53309
che,1963,97.42036
che,1964,95.20749
che,1965,96.41258
che,1966,95.81432
che,1967,95.73169
che,1968,97.95183
che,1969,99.58185
che,1980,95.2502
che,1981,96.82962
che,1982,112.10042
che,1983,116.9337
che,1984,118.52912
che,1985,122.83826
che,1986,124.00659
che,1987,130.56416
che,1988,136.80005
che,1989,143.81411
che,1990,144.18585
che,1991,143.03734
che,1992,143.14346
che,1993,142.65054
che,1994,144.0757
che,1995,146.4867
che,1996,144.51938
che,1997,146.07307
che,1998,144.2849
che,1999,150.85492
che,2000,141.54677
che,2001,136.35465
che,2002,137.12065
che,2003,140.50328
che,2004,142.13444
che,2005,145.58871
che,2006,149.44945
che,2007,152.73378
che,2008,145.08953
che,2009,154.0816
che,2010,152.76828
che,2011,154.9893
che,2012,160.89662
che,2013,162.56183
che,2014,163.35703
che,2015,164.86932
che,2016,168.49818
chl,2001,73.63476
chl,2002,74.94107
chl,2003,76.69833
chl,2004,76.64852
chl,2005,77.22428
chl,2006,77.63493
chl,2007,83.57153
chl,2008,100.2205
chl,2009,102.22853
chl,2010,98.98145
chl,2011,101.29363
chl,2012,104.28486
chl,2013,105.71286
chl,2014,108.57745
chl,2015,109.25128
chl,2016,110.60553
chl,2017,113.16799
chl,2018,116.9077
chl,2019,123.82301
chl,2020,124.46796
chn,1977,51.17846
chn,1978,50.28947
chn,1979,49.74084
chn,1980,52.62686
chn,1981,56.01284
chn,1982,56.80441
chn,1983,56.98627
chn,1984,60.72128
chn,1985,66.19227
chn,1986,75.9742
chn,1987,78.03709
chn,1988,73.98362
chn,1989,77.13329
chn,1990,86.20046
chn,1991,88.36239
chn,1992,86.37288
chn,1993,96.90263
chn,1994,85.88259
chn,1995,84.20605
chn,1996,89.45558
chn,1997,96.72582
chn,1998,105.19322
chn,1999,110.38352
chn,2000,111.12297
chn,2001,110.04459
chn,2002,117.4987
chn,2003,125.67143
chn,2004,118.6361
chn,2005,111.84292
chn,2006,109.15839
chn,2007,105.78751
chn,2008,102.00357
chn,2009,124.40801
chn,2010,126.57949
chn,2011,123.09593
chn,2012,128.92264
chn,2013,134.31925
chn,2014,140.23689
chn,2015,152.5945
chn,2016,156.22994
chn,2017,154.89505
chn,2018,157.81208
chn,2019,165.39037
chn,2020,182.43263
civ,1962,18.70925
civ,1963,19.59575
civ,1964,20.97166
civ,1965,19.84472
civ,1966,19.14547
civ,1967,20.55931
civ,1968,20.65258
civ,1969,22.33682
civ,1970,23.03753
civ,1971,25.52728
civ,1972,28.51534
civ,1973,31.36648
civ,1974,32.98241
civ,1975,35.05333
civ,1976,34.91741
civ,1977,39.056
civ,1978,38.74018
civ,1979,40.40928
civ,1980,40.7619
civ,1981,41.76312
civ,1982,41.11196
civ,1983,42.2638
civ,1984,36.41479
civ,1985,34.05087
civ,1986,33.86368
civ,1987,37.93907
civ,1988,37.65785
civ,1989,35.54779
civ,1990,36.49501
civ,1991,36.01034
civ,1992,32.05945
civ,1993,28.65582
civ,1994,18.52207
civ,1995,18.50463
civ,1996,11.23565
civ,1997,11.10128
civ,1998,10.25234
civ,1999,9.47189
civ,2000,9.76197
civ,2001,9.44431
civ,2002,9.64155
civ,2003,9.02566
civ,2004,9.48303
civ,2005,8.85464
civ,2006,10.14937
civ,2007,12.15521
civ,2008,12.03231
civ,2009,12.69928
civ,2010,13.08787
civ,2011,13.16815
civ,2012,13.68346
civ,2013,14.31757
civ,2014,14.6907
civ,2015,16.74185
civ,2016,17.83282
civ,2017,19.59538
civ,2018,19.44461
civ,2019,19.6475
civ,2020,21.13696
cmr,1960,9.70117
cmr,1961,9.8126
cmr,1962,11.58728
cmr,1963,13.30111
cmr,1964,14.06723
cmr,1965,13.69925
cmr,1966,14.31373
cmr,1967,14.84151
cmr,1968,13.4444
cmr,1969,13.82244
cmr,1970,14.20585
cmr,1971,14.13917
cmr,1972,15.27353
cmr,1973,15.31288
cmr,1974,17.19526
cmr,1975,18.74653
cmr,1976,20.8065
cmr,1977,24.53118
cmr,1978,25.3583
cmr,1979,25.71281
cmr,1980,29.54283
cmr,1981,31.15565
cmr,1982,31.24235
cmr,1983,30.89244
cmr,1984,25.23095
cmr,1985,22.87881
cmr,1986,24.01782
cmr,1987,25.86899
cmr,1988,24.39344
