geo,time,ne_gdi_fprv_zs
ind,1979,11.06759
ind,1980,10.41684
ind,1981,9.79818
ind,1982,9.5069
ind,1983,9.86877
ind,1984,9.87487
ind,1985,10.4204
ind,1986,10.48499
ind,1987,13.0921
ind,1988,12.51632
ind,1989,13.96424
ind,1990,15.64527
ind,1991,13.8848
ind,1992,15.69499
ind,1993,14.57524
ind,1994,13.40541
ind,1995,16.33486
ind,1996,16.70044
ind,1997,18.01608
ind,1998,18.16146
ind,1999,20.54507
ind,2000,19.14057
ind,2001,22.87262
ind,2002,21.43295
ind,2003,21.32839
ind,2004,23.55566
ind,2005,25.21883
ind,2006,25.5025
ind,2007,27.52804
ind,2008,25.90264
ind,2009,25.3216
ind,2010,25.19921
ind,2011,26.97326
ind,2012,26.41733
ind,2013,24.20141
ind,2014,23.08244
ind,2015,21.2778
ind,2016,21.26889
ind,2017,21.46068
ind,2018,22.1115
ind,2019,21.82164
irn,1960,23.68934
irn,1961,20.83937
irn,1962,18.82346
irn,1963,17.9449
irn,1964,21.22608
irn,1965,21.31126
irn,1966,20.4574
irn,1967,22.49375
irn,1968,19.79208
irn,1969,20.26146
irn,1970,22.07714
irn,1971,20.32913
irn,1972,23.83731
irn,1973,20.73388
irn,1974,14.87845
irn,1975,25.32108
irn,1976,27.10549
irn,1977,28.08549
irn,1978,22.36256
irn,1979,19.40578
irn,1980,24.2143
irn,1981,20.83749
irn,1982,17.19179
irn,1983,25.94474
irn,1984,26.98384
irn,1985,22.46335
irn,1986,18.96778
irn,1987,17.57078
irn,1988,19.26734
irn,1989,19.87794
irn,1990,20.03888
irn,1991,27.31117
irn,1992,24.80273
irn,1993,15.54829
irn,1994,15.25104
irn,1995,14.87525
irn,1996,21.08949
irn,1997,23.06011
irn,1998,23.33033
irn,1999,22.28458
irn,2000,23.09661
irn,2001,27.81081
irn,2002,23.61336
irn,2003,22.78212
irn,2004,22.50722
irn,2005,19.30126
irn,2006,18.23638
irn,2007,20.70143
irn,2008,22.85729
irn,2009,22.46855
irn,2010,20.2815
irn,2011,19.64398
irn,2012,22.33673
irn,2013,19.86427
irn,2014,19.56588
irn,2015,16.64218
irn,2016,13.85485
irn,2017,13.418
irn,2018,15.04023
irn,2019,17.36601
irn,2020,22.74121
jam,1990,21.15879
jam,1991,18.9436
jam,1992,24.45087
jam,2011,16.6045
jam,2012,16.47231
jam,2013,18.39072
jam,2014,20.29896
jam,2015,19.38809
jam,2016,18.94028
jam,2017,19.72753
jam,2018,20.39718
jam,2019,21.07613
jam,2020,21.72848
jor,1976,18.1033
jor,1977,18.62688
jor,1978,15.86937
jor,1979,14.37079
jor,1980,18.4205
jor,1981,27.81777
jor,1982,23.94569
jor,1983,17.99569
jor,1984,17.9169
jor,1985,9.36122
jor,1986,8.34235
jor,1987,7.69207
jor,1988,14.44954
jor,1989,12.66619
jor,1990,15.30246
jor,1991,15.13861
jor,1992,22.27859
jor,1993,26.94188
jor,1994,20.82689
jor,1995,20.56805
jor,1996,18.35224
jor,1997,16.11859
jor,1998,11.52974
jor,1999,18.27859
jor,2000,16.31689
jor,2001,14.38184
jor,2002,13.92054
jor,2003,14.25206
jor,2004,18.91985
jor,2005,24.53148
jor,2006,19.03595
jor,2007,21.49234
jor,2008,24.25787
jor,2009,24.13974
jor,2010,24.49312
jor,2011,23.41029
jor,2012,18.91094
jor,2013,17.18988
jor,2014,16.99614
jor,2015,16.88702
jor,2016,14.95355
jor,2017,16.38524
jor,2018,13.01574
jor,2019,7.72692
jor,2020,7.92485
jpn,1994,20.00047
jpn,1995,20.25335
jpn,1996,20.84431
jpn,1997,20.5558
jpn,1998,19.75881
jpn,1999,18.941
jpn,2000,19.43234
jpn,2001,18.94635
jpn,2002,17.80465
jpn,2003,17.74074
jpn,2004,17.94986
jpn,2005,18.95197
jpn,2006,19.28454
jpn,2007,18.97845
jpn,2008,18.85845
jpn,2009,16.8185
jpn,2010,16.0685
jpn,2011,16.83477
jpn,2012,17.29212
jpn,2013,17.8978
jpn,2014,18.44518
jpn,2015,18.07916
kaz,1992,23.71476
kaz,1993,25.26994
kaz,1994,24.37053
kaz,1995,21.79838
kaz,1996,16.39697
kaz,1997,17.83417
kaz,1998,16.38197
kaz,1999,16.50523
kaz,2000,15.9597
kaz,2001,21.9189
kaz,2002,20.71457
kaz,2003,18.82659
kaz,2004,20.69141
kaz,2005,23.39497
kaz,2006,25.67497
khm,1993,6.96235
khm,1994,5.29098
khm,1995,6.81683
khm,1996,6.07609
khm,1997,8.91961
khm,1998,7.08631
khm,1999,10.27893
khm,2000,11.91048
khm,2001,9.53552
khm,2002,11.53998
khm,2003,12.08106
khm,2004,12.3668
khm,2005,13.50003
khm,2006,13.64599
khm,2007,13.67122
khm,2008,10.96749
khm,2009,9.55967
khm,2010,9.71644
khm,2011,8.37177
kor,1970,19.7168
kor,1971,17.69634
kor,1972,16.61316
kor,1973,20.20516
kor,1974,22.9981
kor,1975,22.02948
kor,1976,21.31447
kor,1977,23.87079
kor,1978,27.3303
kor,1979,28.20973
kor,1980,25.76985
kor,1981,22.00049
kor,1982,23.79614
kor,1983,24.48263
kor,1984,24.28462
kor,1985,23.80526
kor,1986,24.17654
kor,1987,25.36085
kor,1988,25.73936
kor,1989,27.76719
kor,1990,32.07186
kor,1991,32.98773
kor,1992,30.921
kor,1993,30.54962
kor,1994,30.74565
kor,1995,31.58596
kor,1996,31.96317
kor,1997,29.92804
kor,1998,24.96707
kor,1999,24.73776
kor,2000,26.43625
kor,2001,25.34973
kor,2002,25.32084
kor,2003,25.64495
kor,2004,25.44393
kor,2005,25.15768
kor,2006,25.42396
kor,2007,25.1894
kor,2008,25.73377
kor,2009,24.39124
kor,2010,24.98982
kor,2011,25.17119
kor,2012,24.76597
kor,2013,24.31676
kor,2014,24.62369
kor,2015,24.67719
kor,2016,25.28915
kor,2017,27.08621
kor,2018,25.87159
kor,2019,24.99509
kor,2020,25.88795
kos,2008,12.4334
kos,2009,17.76116
kos,2010,17.5978
kos,2011,14.66554
kos,2012,18.02012
kos,2013,17.88979
kos,2014,19.43868
kos,2015,18.98465
kos,2016,15.15418
kos,2017,17.87133
kos,2018,19.18309
kos,2019,19.99869
kos,2020,20.3903
lao,2000,6.26581
lao,2001,6.71424
lao,2002,21.86387
lao,2003,20.58944
lao,2004,24.15217
lao,2005,25.47287
lao,2006,21.36593
lao,2007,23.20255
lao,2008,21.8096
lao,2009,23.05613
lao,2010,17.71237
lao,2011,19.46297
lao,2012,20.59789
lao,2013,19.99525
lao,2014,20.72612
lao,2015,23.31496
lao,2016,21.15074
lbn,1990,30.65472
lbn,1991,27.81862
lbn,1992,27.81862
lbn,1993,27.81862
lbn,1994,27.81862
lbn,1995,27.49759
lbn,1996,26.75278
lbn,1997,23.15052
lbn,1998,22.24942
lbn,1999,19.5401
lbn,2000,16.59493
lbn,2001,16.78881
lbn,2002,16.27875
lbn,2003,17.34765
lbn,2004,19.38968
lbn,2005,19.29603
lbn,2006,19.20161
lbn,2007,22.12961
lbn,2008,25.38364
lbn,2009,26.48245
lbn,2010,23.40913
lbn,2011,24.25339
lbn,2012,23.61596
lbn,2013,25.40071
lbn,2014,23.38684
lbn,2015,20.4547
lbn,2016,20.0325
lbn,2017,19.4443
lbn,2018,18.18084
lbn,2019,12.23255
lbn,2020,4.34223
lby,2002,1.96063
lby,2003,1.7445
lby,2004,1.5664
lby,2005,1.63359
lby,2006,4.00565
lby,2007,5.34359
lby,2008,6.30809
lka,1965,8.20139
lka,1966,9.57179
lka,1967,10.22463
lka,1968,10.28177
lka,1969,14.63873
lka,1970,13.0928
lka,1971,11.72242
lka,1972,11.07759
lka,1973,10.34014
lka,1974,9.09091
lka,1975,9.79795
lka,1976,9.81359
lka,1977,9.59431
lka,1978,12.75987
lka,1979,18.01401
lka,1980,24.25481
lka,1981,22.53162
lka,1982,25.60813
lka,1983,24.16016
lka,1984,21.1277
lka,1985,18.90069
lka,1986,18.21545
lka,1987,17.55565
lka,1988,16.73829
lka,1989,15.85726
lka,1990,17.99654
lka,1991,18.36147
lka,1992,20.31753
lka,1993,21.07934
lka,1994,23.59744
lka,1995,22.05543
lka,1996,20.85343
lka,1997,20.9992
lka,1998,21.7836
lka,1999,24.09827
lka,2000,24.76551
lka,2001,18.99236
lka,2002,18.26214
lka,2003,17.49874
lka,2004,20.18614
lka,2005,19.52546
lka,2006,21.2671
lka,2007,19.95379
lka,2008,19.33279
lka,2009,17.34391
lso,1976,13.00623
lso,1977,3.86675
lso,1978,4.48663
lso,1980,25.70598
lso,1981,21.13184
mac,2001,7.61903
mac,2002,7.27119
mac,2003,9.6603
mac,2004,11.44738
mac,2005,20.5184
mac,2006,29.01255
mac,2007,33.4908
mac,2008,27.77412
mac,2009,16.16298
mac,2010,10.23421
mac,2011,9.25643
mac,2012,9.44969
mac,2013,11.54615
mac,2014,17.29629
mac,2015,22.16159
mac,2016,19.33625
mac,2017,16.46828
mac,2018,13.11993
mac,2019,10.8069
mac,2020,19.94423
mda,1995,13.86789
mda,1996,17.83891
mda,1997,17.17174
mda,1998,17.47402
mda,1999,14.61666
mda,2000,13.75506
mda,2001,12.43417
mda,2002,14.58947
mda,2003,17.07882
mda,2004,19.47692
mda,2005,22.59888
mdg,1980,43.96881
mdg,1981,33.73018
mdg,1982,24.93633
mdg,1983,24.58194
mdg,1984,25.32932
mdg,1985,17.00998
mdg,1986,18.05678
mdg,1987,22.74926
mdg,1988,13.17987
mdg,1989,38.11908
mdg,1990,31.08619
mdg,1991,27.23664
mdg,1992,33.38111
mdg,1993,35.11323
mdg,1994,29.43394
mdg,1995,5.19426
mdg,1996,5.8893
mdg,1997,5.42109
mdg,1998,6.98511
mdg,1999,6.28212
mdg,2000,6.29312
mdg,2001,8.42254
mdg,2002,7.0158
mdg,2003,6.9895
mdg,2004,10.75532
mdg,2005,10.48018
mdg,2006,11.48891
mdg,2007,19.7586
mdg,2008,30.99678
mdg,2009,32.83689
mdg,2010,21.50253
mdg,2011,21.0875
mdg,2012,21.02385
mdg,2013,17.09045
mdg,2014,14.91909
mdg,2015,15.95873
mdg,2016,14.56864
mdg,2017,13.39436
mdg,2018,13.94565
mdg,2019,15.75421
mdg,2020,15.17506
mex,1980,13.36046
mex,1981,13.54562
mex,1982,12.02772
mex,1983,10.45825
mex,1984,10.80606
mex,1985,11.76722
mex,1986,12.43845
mex,1987,12.58785
mex,1988,14.24146
mex,1989,13.13853
mex,1990,13.68099
mex,1991,14.65369
mex,1992,15.83262
mex,1993,17.794
mex,1994,17.71219
mex,1995,13.37744
mex,1996,16.05475
mex,1997,17.40722
mex,1998,18.88596
mex,1999,18.72473
mex,2000,18.5499
mex,2001,16.97508
mex,2002,15.62493
mex,2003,15.63243
mex,2004,16.23333
mex,2005,16.21241
mex,2006,16.96993
mex,2007,17.33958
mex,2008,17.57578
mex,2009,16.16466
mex,2010,15.97212
mex,2011,17.13949
mex,2012,18.26856
mex,2013,16.84357
mex,2014,16.86407
mex,2015,18.79266
mex,2016,19.26223
mex,2017,19.01732
mex,2018,18.98026
mex,2019,18.04754
mex,2020,16.2286
mkd,2000,15.23628
mkd,2001,15.78017
mkd,2002,16.01743
mkd,2003,16.1298
mkd,2004,16.8412
mkd,2005,14.98566
mkd,2006,15.40599
mkd,2007,18.76106
mkd,2008,20.60347
mkd,2009,19.22551
mkd,2010,16.44063
mkd,2011,17.35287
mkd,2012,16.90956
mkd,2013,17.53959
mkd,2014,17.0502
mkd,2015,17.91732
mkd,2016,18.13316
mkd,2017,17.60493
mkd,2018,16.17447
mkd,2019,15.97816
mkd,2020,16.37295
mli,2005,11.7958
mli,2006,13.31867
mli,2007,13.83807
mli,2008,15.72731
mli,2009,12.48057
mli,2010,14.1334
mli,2011,12.81148
mli,2012,12.46948
mli,2013,11.03133
mli,2014,9.9116
mli,2015,10.14675
mli,2016,9.44299
mli,2017,9.40816
mli,2018,11.76125
mli,2019,13.08866
mli,2020,13.33039
mmr,2011,19.02224
mmr,2012,21.56748
mmr,2013,21.77337
mmr,2014,24.63496
mmr,2015,26.2885
mmr,2016,25.7155
mmr,2017,25.38505
mmr,2018,24.15077
mmr,2019,23.20105
mng,1995,12.49399
mng,1996,22.40299
mng,1997,20.93028
mng,1998,26.56921
mng,1999,28.11039
mng,2000,22.2418
mng,2001,18.60119
mng,2002,19.29509
mng,2003,26.11178
mng,2004,24.89597
mng,2005,25.80677
mng,2006,29.26198
mng,2007,29.53686
mnp,2002,6.23053
mnp,2003,6.2954
mnp,2004,8.09917
mnp,2005,9.14232
mnp,2006,9.29293
mnp,2007,8.42217
mnp,2008,8.83919
mnp,2009,10.69182
mnp,2010,9.63705
mnp,2011,10.15089
mnp,2012,10.58981
mnp,2013,11.39896
mnp,2014,13.46154
mnp,2015,21.0989
mnp,2016,32.35772
mnp,2017,24.29487
mnp,2018,17.05069
mnp,2019,15.48223
mus,1976,18.75
mus,1977,18.92687
mus,1978,18.29658
mus,1979,17.7356
mus,1980,14.92469
mus,1981,13.46851
mus,1982,11.47122
mus,1983,11.6352
mus,1984,12.32591
mus,1985,12.6369
mus,1986,12.7665
mus,1987,14.09875
mus,1988,16.22913
mus,1989,19.02386
mus,1990,19.16836
mus,1991,20.1937
mus,1992,18.05902
mus,1993,20.19554
mus,1994,18.11423
mus,1995,15.40144
mus,1996,15.45886
mus,1997,15.63148
mus,1998,16.60711
mus,1999,17.70661
mus,2000,16.22905
mus,2001,15.36924
mus,2002,14.68198
mus,2003,13.87388
mus,2004,15.19001
mus,2005,15.26071
mus,2006,15.99722
mus,2007,18.86204
mus,2008,19.75733
mus,2009,19.12146
mus,2010,18.23144
mus,2011,18.04583
mus,2012,17.16128
mus,2013,15.915
mus,2014,14.04064
mus,2015,12.62159
mus,2016,12.83383
mus,2017,13.25981
mus,2018,14.20762
mus,2019,14.27244
mus,2020,13.60928
mys,1990,21.88846
mys,1991,24.0209
mys,1992,22.3318
mys,1993,24.87659
mys,1994,27.63058
mys,1995,31.20558
mys,1996,31.28813
mys,1997,31.82136
mys,1998,15.5446
mys,1999,10.43177
mys,2000,13.40961
mys,2001,11.48934
mys,2002,8.07358
mys,2003,8.0708
mys,2004,10.67234
mys,2005,12.1839
mys,2006,11.88353
mys,2007,12.52548
mys,2008,11.18434
mys,2009,11.36659
mys,2010,12.331
mys,2011,12.58691
mys,2012,14.65191
mys,2013,15.98162
mys,2014,16.61947
mys,2015,16.83597
mys,2016,16.92607
mys,2017,17.08941
mys,2018,16.97926
mys,2019,16.69172
mys,2020,15.68807
nam,2013,26.86754
nam,2014,29.97412
nam,2015,25.93241
nam,2016,18.28397
nam,2017,14.9428
nam,2018,14.18558
nam,2019,13.27018
nam,2020,12.10821
ner,1980,20.3606
ner,1981,18.62839
ner,1982,12.14178
ner,1983,10.60981
ner,1984,7.25137
ner,1985,7.92645
ner,1986,8.02244
ner,1987,8.82134
ner,1988,8.34806
ner,1989,9.60736
ner,1990,5.56145
ner,1991,4.34018
ner,1992,3.974
ner,1993,4.97206
ner,1994,5.35299
ner,1995,6.50824
ner,1996,7.19853
ner,1997,6.47218
ner,1998,7.35319
ner,1999,6.07623
ner,2000,9.77026
ner,2001,9.61772
ner,2002,9.7572
ner,2003,9.71832
ner,2004,10.12883
ner,2005,12.95439
ner,2006,13.94146
ner,2007,14.14926
ner,2008,20.65672
ner,2009,22.93162
ner,2010,27.70097
ner,2011,27.75796
ner,2012,21.66721
ner,2013,21.238
ner,2014,22.20588
ner,2015,21.9002
ner,2016,19.1725
ner,2017,17.77047
ner,2018,18.85599
ner,2019,20.00775
ner,2020,20.52236
nic,2006,20.23259
nic,2007,21.18276
nic,2008,21.78831
nic,2009,14.48478
nic,2010,15.97951
nic,2011,19.32193
nic,2012,22.53845
nic,2013,22.32166
nic,2014,21.30881
nic,2015,21.7689
nic,2016,20.23268
nic,2017,18.80983
nic,2018,14.78729
nic,2019,10.36306
nic,2020,10.78281
npl,1975,10.36751
npl,1976,10.41164
npl,1977,10.94907
npl,1978,11.05311
npl,1979,9.56561
npl,1980,9.48568
npl,1981,9.06727
npl,1982,9.61017
npl,1983,10.76718
npl,1984,9.56588
npl,1985,13.05328
npl,1986,11.15318
npl,1987,12.10698
npl,1988,12.79224
npl,1989,9.26862
npl,1990,8.41553
npl,1991,11.38682
npl,1992,12.40616
npl,1993,14.51998
npl,1994,14.37834
npl,1995,15.19334
npl,1996,15.44998
npl,1997,14.75939
npl,1998,14.22726
npl,1999,12.09843
npl,2000,12.35559
npl,2001,15.10401
npl,2002,15.76909
npl,2003,16.93392
npl,2004,17.55495
npl,2005,17.02137
npl,2006,18.04401
npl,2007,17.68167
npl,2008,17.8326
npl,2009,16.874
npl,2010,17.70855
npl,2011,19.32095
npl,2012,20.13555
npl,2013,20.88762
npl,2014,21.03488
npl,2015,23.20668
npl,2016,23.22932
npl,2017,22.66109
npl,2018,25.10555
npl,2019,28.06546
npl,2020,23.14537
omn,1980,7.67146
omn,1981,7.191
omn,1982,8.69932
omn,1987,5.48046
omn,1988,4.89068
omn,1989,4.22633
omn,1990,5.03906
omn,1991,5.15731
omn,1992,4.92909
omn,1993,6.71163
omn,1994,5.73148
omn,1995,5.20812
omn,1996,5.65684
omn,1997,6.25996
pak,1964,17.72775
pak,1965,18.89853
pak,1966,15.81744
pak,1967,14.61487
pak,1968,13.2677
pak,1969,12.00513
pak,1970,12.08561
pak,1971,12.01591
pak,1972,10.78412
pak,1973,8.98032
pak,1974,9.00093
pak,1975,11.18336
pak,1976,13.70164
pak,1977,13.63424
pak,1978,13.21469
pak,1979,12.83944
pak,1980,13.89365
pak,1981,13.70904
pak,1982,12.92884
pak,1983,13.34323
pak,1984,13.03186
pak,1985,13.06282
pak,1986,13.42521
pak,1987,13.75125
pak,1988,12.83038
pak,1989,13.93539
pak,1990,13.91915
pak,1991,13.73222
pak,1992,15.04196
pak,1993,15.49944
pak,1994,14.60069
pak,1995,13.89726
pak,1996,14.41411
pak,1997,14.16729
pak,1998,12.81968
pak,1999,11.81485
pak,2000,14.53391
pak,2001,14.44452
pak,2002,13.24171
pak,2003,13.58633
pak,2004,12.97319
pak,2005,14.0743
pak,2006,15.32116
pak,2007,14.30889
pak,2008,14.42459
pak,2009,12.66621
pak,2010,11.46124
pak,2011,10.09302
pak,2012,10.50638
pak,2013,11.11158
pak,2014,10.69113
pak,2015,11.39842
pak,2016,11.12283
pak,2017,11.14309
pak,2018,11.80695
pak,2019,11.67772
pak,2020,11.32998
pan,1960,10.35396
pan,1961,11.03227
pan,1962,10.56565
pan,1963,10.8411
pan,1964,9.05146
pan,1965,10.30102
pan,1966,14.73902
pan,1967,13.47457
pan,1968,14.16404
pan,1969,14.50953
pan,1970,15.65822
pan,1971,17.27579
pan,1972,13.75105
pan,1973,18.20902
pan,1974,14.92474
pan,1975,12.33996
pan,1976,9.42493
pan,1977,7.007
pan,1978,8.63194
pan,1979,12.12782
pan,1980,12.30979
pan,1981,15.79577
pan,1982,14.00295
pan,1983,11.61176
pan,1984,8.57116
pan,1985,10.59007
pan,1986,12.02136
pan,1987,15.13405
pan,1988,5.14776
pan,1989,4.08927
pan,1990,6.67888
pan,1991,10.74764
pan,1992,13.58472
pan,1993,17.78873
pan,1994,18.67562
pan,1995,19.55614
pan,1996,20.5225
pan,1997,20.74618
pan,1998,23.57257
pan,1999,24.90878
pan,2000,22.77551
pan,2001,16.26945
pan,2002,14.54896
pan,2003,18.0877
pan,2004,17.51286
pan,2005,18.27274
pan,2006,19.58861
pan,2007,24.79622
pan,2008,28.02604
pan,2009,24.85338
pan,2010,24.21444
pan,2011,23.32252
pan,2012,26.85523
pan,2013,28.62128
pan,2014,33.09078
pan,2015,33.9137
pan,2016,30.57366
pan,2017,33.4342
pan,2018,32.48198
pan,2019,31.12016
pan,2020,21.19275
per,1979,4.93963
per,1980,17.28588
per,1981,19.81079
per,1982,19.19356
per,1983,12.82298
per,1984,11.37842
per,1985,11.00531
per,1986,12.6072
per,1987,12.63705
png,1980,13.52965
png,1981,18.14775
png,1982,26.10337
png,1983,23.59393
png,1984,17.63526
png,1985,12.13647
png,1986,14.5123
png,1987,14.02445
png,1988,18.28018
png,1989,21.2168
png,1990,20.00195
png,1991,23.29432
png,1992,16.56169
png,1993,14.12545
pol,1995,14.70846
pol,1996,16.38168
pol,1997,18.7649
pol,1998,20.53622
pol,1999,21.21062
pol,2000,20.79887
pol,2001,17.6231
pol,2002,15.5656
pol,2003,15.34872
pol,2004,15.44319
pol,2005,15.59286
pol,2006,16.55048
pol,2007,18.09706
pol,2008,18.39159
pol,2009,16.4688
pol,2010,14.5995
pol,2011,14.69726
pol,2012,14.99666
pol,2013,14.66846
pol,2014,15.14967
pol,2015,15.5399
pol,2016,14.6939
pol,2017,13.74169
pol,2018,13.56095
pol,2019,14.01352
pol,2020,12.11593
pri,2011,8.49173
pri,2012,8.99347
pri,2013,8.52367
pri,2014,8.07481
pri,2015,7.78318
pri,2016,7.37756
pri,2017,7.45213
pri,2018,14.6918
pri,2019,13.83335
pri,2020,10.98021
pyf,2019,15.65638
rou,1995,17.00102
rou,1996,18.9823
rou,1997,19.17614
rou,1998,16.99135
rou,1999,16.40833
rou,2000,15.66986
rou,2001,18.28974
rou,2002,18.22314
rou,2003,19.1201
rou,2004,19.4659
rou,2005,20.50259
rou,2006,21.35691
rou,2007,29.18213
rou,2008,30.80712
rou,2009,20.23812
rou,2010,20.35197
rou,2011,21.76336
rou,2012,22.70386
rou,2013,20.25117
rou,2014,20.11152
rou,2015,19.61121
rou,2016,19.29746
rou,2017,19.84843
rou,2018,18.39173
rou,2019,19.32619
rus,1995,18.7416
rus,1996,17.80262
rus,1997,16.49625
rus,1998,13.18052
rus,1999,12.55521
rus,2000,15.11978
rus,2001,16.78825
rus,2002,15.46517
rus,2003,15.95418
rus,2004,16.10483
rus,2005,14.02365
rus,2006,14.80875
rus,2007,16.59385
rus,2008,20.18102
rus,2009,21.77656
rus,2010,19.83893
rwa,1965,0
rwa,1966,0
rwa,1967,0
rwa,1968,0
rwa,1987,8.18813
rwa,1988,7.81576
rwa,1989,7.97727
rwa,1990,8.72244
rwa,1991,7.01694
rwa,1992,10.15105
rwa,1993,9.0661
rwa,1994,7.307
rwa,1995,8.07921
rwa,1996,9.29083
rwa,1997,8.16765
rwa,1998,7.99936
sdn,1976,9.69529
sdn,1977,5.64874
sdn,1978,5.1333
sdn,1979,4.91295
sdn,1980,3.84951
sdn,1981,8.94358
sdn,1982,12.34247
sdn,1983,11.72331
sdn,1984,9.76078
sdn,1985,8.33405
sdn,1986,8.29948
sdn,1987,8.29934
sdn,1991,9.69929
sdn,1992,11.5671
sdn,1993,14.24514
sdn,1994,9.96708
sdn,1995,4.99147
sdn,1996,11.51029
sdn,1997,8.46933
sdn,1998,9.53652
sdn,1999,9.15155
sdn,2000,16
sen,1968,4.70173
sen,1969,5.82458
sen,1970,6.35318
sen,1971,8.30659
sen,1972,6.5388
sen,1973,6.77174
sen,1974,9.42151
sen,1975,8.85878
sen,1976,7.17184
sen,1977,6.90039
sen,1978,7.28063
sen,1979,8.6433
sen,1980,7.96514
sen,1981,9.96721
sen,1982,14.10984
sen,1983,13.95425
sen,1984,13.52809
sen,1985,12.3486
sen,1986,8.01581
sen,1987,9.203
sen,1988,10.53883
sen,1989,10.24979
sen,1990,11.13157
sen,1991,11.159
sen,1992,11.29465
sen,1993,11.58209
sen,1994,14.37474
sen,1995,11.84704
sen,1996,12.66071
sen,1997,11.51398
sen,1998,14.39402
sen,1999,13.13198
sen,2000,15.36173
sen,2001,14.78559
sen,2002,15.67183
sen,2003,12.69665
sen,2004,12.24216
sen,2005,13.13553
sen,2006,14.92966
sen,2007,14.72532
sen,2008,16.48543
sen,2009,13.69985
sen,2010,12.03518
sen,2011,14.99812
sen,2012,14.57035
sen,2013,16.19582
sen,2014,17.31082
sen,2015,16.76651
sen,2016,16.95887
sen,2017,19.01843
sen,2018,22.03388
sen,2019,22.65419
sen,2020,21.14622
sgp,1960,6.72569
sgp,1961,8.92895
sgp,1962,9.8209
sgp,1963,10.49128
sgp,1964,13.20327
sgp,1965,14.50932
sgp,1966,12.96031
sgp,1967,14.03467
sgp,1968,16.54523
sgp,1969,20.4121
sgp,1970,25.87383
sgp,1971,30.11587
sgp,1972,28.66796
sgp,1973,27.75886
sgp,1974,29.0358
sgp,1975,25.14368
sgp,1976,23.63864
sgp,1977,21.7566
sgp,1978,23.75419
sgp,1979,27.00935
sgp,1980,29.83115
sgp,1981,31.84634
sgp,1982,32.62628
sgp,1983,30.84581
sgp,1984,30.97742
sgp,1985,26.10712
sgp,1986,20.18209
sgp,1987,20.53085
sgp,1988,22.91142
sgp,1989,25.52354
sgp,1990,25.4547
sgp,1991,25.82528
sgp,1992,28.09555
sgp,1993,27.82704
sgp,1994,26.12696
sgp,1995,26.73535
sgp,1996,31.29104
sgp,1997,30.88157
sgp,1998,29.51701
sgp,1999,26.29808
sgp,2000,25.71146
sgp,2001,23.91121
sgp,2002,20.82438
sgp,2003,18.95967
sgp,2004,19.53233
sgp,2005,18.94638
sgp,2006,19.69552
sgp,2007,21.375
sgp,2008,23.99698
sgp,2009,23.89958
sgp,2010,21.10599
sgp,2011,20.84616
sgp,2012,21.95588
sgp,2013,23.17734
sgp,2014,23.25171
sgp,2015,22.09375
sgp,2016,20.65003
sgp,2017,20.55244
sgp,2018,18.42723
sgp,2019,18.66098
sgp,2020,17.85942
sle,1980,9.53388
sle,1981,11.70132
sle,1982,7.14896
sle,1983,8.06791
sle,1984,8.5024
sle,1985,6.70744
sle,1986,5.74415
sle,1987,6.29502
sle,1988,3.8695
sle,1989,5.73876
sle,1990,8.15868
sle,1991,6.32958
sle,1992,4.75013
sle,1993,5.35869
sle,1994,4.5673
sle,1995,3.65786
sle,1996,7.72032
sle,1997,1.46029
sle,1998,4.92825
sle,1999,2.39852
sle,2000,5.17653
sle,2001,6.4167
sle,2002,6.7731
sle,2003,6.3004
sle,2004,5.75241
sle,2005,6.41749
sle,2006,9.13917
sle,2007,8.37068
sle,2008,8.14591
sle,2009,8.72222
sle,2010,29.95852
sle,2011,25.96582
sle,2012,17.18352
sle,2013,8.8433
sle,2014,8.39663
sle,2015,10.03794
sle,2016,12.2679
sle,2017,11.58156
sle,2018,8.68674
sle,2019,8.04755
sle,2020,7.54882
slv,1990,11.1258
slv,1991,12.3419
slv,1992,13.21219
slv,1993,13.85023
slv,1994,14.91756
slv,1995,15.43328
slv,1996,12.4334
slv,1997,13.14323
slv,1998,13.46384
slv,1999,13.61402
slv,2000,14.84451
slv,2001,14.15136
slv,2002,13.60595
slv,2003,14.0723
slv,2004,14.8368
slv,2005,13.00823
slv,2006,15.01398
slv,2007,15.85334
slv,2008,15.7925
slv,2009,12.63191
slv,2010,12.97122
slv,2011,14.07869
slv,2012,13.99962
slv,2013,15.08152
slv,2014,13.43592
slv,2015,13.18239
slv,2016,13.03003
slv,2017,13.4524
slv,2018,14.50694
slv,2019,15.02912
slv,2020,15.15899
srb,2000,9.66891
srb,2001,10.95636
srb,2002,12.11637
srb,2003,14.98862
srb,2004,17.17916
srb,2005,17.00066
srb,2006,17.51238
srb,2007,19.42461
srb,2008,20.15565
srb,2009,15.63668
srb,2010,14.44209
srb,2011,14.35029
srb,2012,17.077
srb,2013,14.46426
srb,2014,13.62671
srb,2015,14.31643
srb,2016,13.98287
srb,2017,14.92495
srb,2018,16.11299
srb,2019,17.55403
srb,2020,16.11787
sur,2006,29.18401
sur,2007,34.33817
sur,2008,38.73995
sur,2009,53.96691
sur,2010,29.06696
swz,1970,18.35206
swz,1975,15.94747
swz,1976,16.11814
swz,1977,17.62481
swz,1978,25.32073
swz,1979,29.72038
swz,1980,23.11767
swz,1981,17.92474
