geo,time,eg_elc_loss_zs
cyp,2001,6.56153
cyp,2002,4.41215
cyp,2003,3.92399
cyp,2004,5.07022
cyp,2005,3.74686
cyp,2006,4.75064
cyp,2007,4.41388
cyp,2008,3.0124
cyp,2009,3.62416
cyp,2010,4.13378
cyp,2011,3.24609
cyp,2012,2.90439
cyp,2013,4.33566
cyp,2014,3.97701
cze,1971,6.78269
cze,1972,5.39427
cze,1973,4.74814
cze,1974,8.80158
cze,1975,8.0596
cze,1976,7.96823
cze,1977,7.454
cze,1978,7.34557
cze,1979,7.76405
cze,1980,7.41036
cze,1981,7.59841
cze,1982,7.65824
cze,1983,7.49325
cze,1984,7.66062
cze,1985,7.39148
cze,1986,7.25011
cze,1987,7.22072
cze,1988,7.0134
cze,1989,7.00895
cze,1990,6.41711
cze,1991,6.32359
cze,1992,6.53606
cze,1993,8.17165
cze,1994,7.98096
cze,1995,7.87123
cze,1996,8.07546
cze,1997,7.92314
cze,1998,7.66434
cze,1999,7.67001
cze,2000,6.79733
cze,2001,6.61422
cze,2002,6.39253
cze,2003,6.14253
cze,2004,6.06755
cze,2005,6.13565
cze,2006,5.83953
cze,2007,5.60025
cze,2008,5.59697
cze,2009,5.49662
cze,2010,5.2349
cze,2011,5.07629
cze,2012,4.83002
cze,2013,4.76467
cze,2014,4.52078
deu,1960,6.48265
deu,1961,6.43606
deu,1962,6.49154
deu,1963,6.48693
deu,1964,6.32505
deu,1965,5.89635
deu,1966,5.18443
deu,1967,5.5002
deu,1968,5.41553
deu,1969,5.71351
deu,1970,6.05335
deu,1971,5.43562
deu,1972,5.55885
deu,1973,5.34684
deu,1974,5.08113
deu,1975,5.27842
deu,1976,4.95322
deu,1977,4.84916
deu,1978,3.99041
deu,1979,4.04044
deu,1980,4.47034
deu,1981,4.6571
deu,1982,4.61175
deu,1983,5.12154
deu,1984,4.64477
deu,1985,4.63213
deu,1986,4.23887
deu,1987,3.95086
deu,1988,3.99189
deu,1989,4.02891
deu,1990,4.29672
deu,1991,2.57248
deu,1992,2.33364
deu,1993,3.21558
deu,1994,4.36363
deu,1995,4.74331
deu,1996,4.64471
deu,1997,3.99664
deu,1998,4.36859
deu,1999,4.21088
deu,2000,5.95688
deu,2001,5.69854
deu,2002,4.71807
deu,2003,4.46784
deu,2004,4.62163
deu,2005,4.76259
deu,2006,4.48531
deu,2007,4.6258
deu,2008,4.74763
deu,2009,4.23804
deu,2010,3.82615
deu,2011,4.08397
deu,2012,3.938
deu,2013,3.86669
deu,2014,3.88447
dnk,1960,11.80505
dnk,1961,13.1678
dnk,1962,12.4656
dnk,1963,11.90635
dnk,1964,12.51277
dnk,1965,12.35115
dnk,1966,10.54323
dnk,1967,11.24039
dnk,1968,10.04482
dnk,1969,8.24238
dnk,1970,7.84059
dnk,1971,7.94674
dnk,1972,7.77681
dnk,1973,8.78661
dnk,1974,10.06939
dnk,1975,10.3318
dnk,1976,10.21503
dnk,1977,10.61004
dnk,1978,10.1626
dnk,1979,8.97291
dnk,1980,7.36409
dnk,1981,9.06239
dnk,1982,7.62033
dnk,1983,9.67582
dnk,1984,9.27135
dnk,1985,7.68597
dnk,1986,6.8057
dnk,1987,7.44684
dnk,1988,7.95511
dnk,1989,10.22544
dnk,1990,9.49888
dnk,1991,6.91476
dnk,1992,7.26788
dnk,1993,7.16725
dnk,1994,4.16975
dnk,1995,6.3714
dnk,1996,5.97029
dnk,1997,4.83809
dnk,1998,5.57731
dnk,1999,5.06166
dnk,2000,5.83585
dnk,2001,6.29489
dnk,2002,5.32237
dnk,2003,4.43641
dnk,2004,4.47621
dnk,2005,4.21288
dnk,2006,3.43777
dnk,2007,4.95218
dnk,2008,5.94003
dnk,2009,6.50029
dnk,2010,6.7521
dnk,2011,6.24769
dnk,2012,7.00303
dnk,2013,5.55795
dnk,2014,6.13348
dom,1971,12.96615
dom,1972,12.98162
dom,1973,12.95637
dom,1974,15.55863
dom,1975,14.80263
dom,1976,17.19457
dom,1977,18.33811
dom,1978,21.0508
dom,1979,16.35397
dom,1980,21.39349
dom,1981,20.68758
dom,1982,31.83841
dom,1983,33.41156
dom,1984,25.31175
dom,1985,26.17964
dom,1986,26.06887
dom,1987,30.90285
dom,1988,28.1044
dom,1989,27.86482
dom,1990,24.52677
dom,1991,25.08344
dom,1992,27.70113
dom,1993,27.70409
dom,1994,27.80824
dom,1995,28.3732
dom,1996,23.11413
dom,1997,28.13709
dom,1998,13.91453
dom,1999,13.22992
dom,2000,12.27588
dom,2001,11.2005
dom,2002,10.98154
dom,2003,10.82922
dom,2004,10.79321
dom,2005,10.83755
dom,2006,11.05125
dom,2007,11.04082
dom,2008,11.40223
dom,2009,11.97473
dom,2010,12.01486
dom,2011,11.68622
dom,2012,11.6475
dom,2013,11.35461
dom,2014,12.17869
dza,1971,10.7223
dza,1972,10.38588
dza,1973,11.08339
dza,1974,10.52803
dza,1975,10.7438
dza,1976,11.12161
dza,1977,11.23814
dza,1978,7.86496
dza,1979,8.66387
dza,1980,10.90833
dza,1981,11.71702
dza,1982,11.33461
dza,1983,13.60344
dza,1984,14.74691
dza,1985,15.03992
dza,1986,14.28241
dza,1987,14.50244
dza,1988,15.28713
dza,1989,14.35656
dza,1990,14.36289
dza,1991,15.12828
dza,1992,12.18418
dza,1993,15.60214
dza,1994,16.16456
dza,1995,16.94142
dza,1996,18.471
dza,1997,20.34237
dza,1998,19.69306
dza,1999,19.10571
dza,2000,16.15379
dza,2001,16.2892
dza,2002,15.71904
dza,2003,14.23354
dza,2004,15.9232
dza,2005,13.19475
dza,2006,17.87032
dza,2007,17.8702
dza,2008,18.11065
dza,2009,20.41246
dza,2010,19.87799
dza,2011,19.32493
dza,2012,19.28324
dza,2013,18.40541
dza,2014,17.12742
ecu,1971,14
ecu,1972,13.96598
ecu,1973,14.01274
ecu,1974,14.98208
ecu,1975,15.72482
ecu,1976,13.75605
ecu,1977,15.3391
ecu,1978,15.12476
ecu,1979,16.74297
ecu,1980,14.79834
ecu,1981,14.51438
ecu,1982,17.97536
ecu,1983,18.10365
ecu,1984,19.73104
ecu,1985,20.93023
ecu,1986,22.50599
ecu,1987,20.07801
ecu,1988,21.85783
ecu,1989,22.77691
ecu,1990,22.53898
ecu,1991,23.57327
ecu,1992,22.19288
ecu,1993,23.47861
ecu,1994,24.32466
ecu,1995,24.96144
ecu,1996,23.29764
ecu,1997,24.48369
ecu,1998,23.09458
ecu,1999,23.61273
ecu,2000,24.13306
ecu,2001,24.59729
ecu,2002,24.35229
ecu,2003,26.23419
ecu,2004,25.47771
ecu,2005,26.80079
ecu,2006,24.99467
ecu,2007,21.82385
ecu,2008,19.22729
ecu,2009,18.00312
ecu,2010,16.86401
ecu,2011,16.3016
ecu,2012,14.49643
ecu,2013,12.95301
ecu,2014,12.9222
egy,1971,9.77744
egy,1972,9.98384
egy,1973,10.16531
egy,1974,10.37983
egy,1975,10.75559
egy,1976,11.45458
egy,1977,11.98698
egy,1978,12.15182
egy,1979,12.4
egy,1980,12.64586
egy,1981,12.90005
egy,1982,7.59656
egy,1983,9.09231
egy,1984,13.8559
egy,1985,22.15971
egy,1986,10.74886
egy,1987,14.77078
egy,1988,14.31531
egy,1989,13.52734
egy,1990,9.95598
egy,1991,9.98962
egy,1992,10.31788
egy,1993,10.49669
egy,1994,9.92009
egy,1995,10.65385
egy,1996,7.3268
egy,1997,6.46779
egy,1998,6.9212
egy,1999,7.16111
egy,2000,13.75683
egy,2001,13.09407
egy,2002,12.64828
egy,2003,11.30454
egy,2004,12.15708
egy,2005,11.59628
egy,2006,10.88582
egy,2007,10.48438
egy,2008,9.94658
egy,2009,9.59712
egy,2010,10.1624
egy,2011,8.46728
egy,2012,11.11901
egy,2013,11.13657
egy,2014,10.95297
eri,1992,15.75342
eri,1993,15.23179
eri,1994,12.42236
eri,1995,13.95349
eri,1996,12.43523
eri,1997,13.5514
eri,1998,16.41026
eri,1999,17.75701
eri,2000,18.09524
eri,2001,16.7382
eri,2002,16.60232
eri,2003,15.88448
eri,2004,16.96113
eri,2005,15.97222
eri,2006,13.75465
eri,2007,14.93056
eri,2008,15.67944
eri,2009,11.86441
eri,2010,12.54019
eri,2011,14.8368
eri,2012,15.87744
eri,2013,13.78378
eri,2014,12.8866
esp,1960,18.24433
esp,1961,17.78906
esp,1962,15.83497
esp,1963,16.58493
esp,1964,14.92921
esp,1965,15.10844
esp,1966,14.59699
esp,1967,13.51504
esp,1968,12.81133
esp,1969,12.55477
esp,1970,12.61034
esp,1971,12.15718
esp,1972,11.95465
esp,1973,11.49617
esp,1974,10.14162
esp,1975,10.2402
esp,1976,9.53779
esp,1977,9.80699
esp,1978,9.72957
esp,1979,9.77431
esp,1980,9.1242
esp,1981,8.10939
esp,1982,9.31052
esp,1983,9.11179
esp,1984,9.37378
esp,1985,9.42388
esp,1986,9.33883
esp,1987,9.17304
esp,1988,9.74066
esp,1989,8.4212
esp,1990,9.2827
esp,1991,9.39521
esp,1992,9.47288
esp,1993,9.5523
esp,1994,9.41878
esp,1995,9.63731
esp,1996,8.99663
esp,1997,7.45346
esp,1998,9.53917
esp,1999,9.46283
esp,2000,8.72076
esp,2001,7.71495
esp,2002,8.02236
esp,2003,8.75471
esp,2004,8.70046
esp,2005,8.96889
esp,2006,8.50018
esp,2007,8.44192
esp,2008,8.29962
esp,2009,8.37533
esp,2010,9.18477
esp,2011,8.92763
esp,2012,8.73472
esp,2013,9.48462
esp,2014,9.59923
est,1990,6.67598
est,1991,7.42463
est,1992,8.69749
est,1993,16.12372
est,1994,17.3951
est,1995,21.10894
est,1996,19.6968
est,1997,16.38099
est,1998,18.41333
est,1999,17.79149
est,2000,14.5777
est,2001,16.07922
est,2002,14.78832
est,2003,11.73344
est,2004,10.79193
est,2005,10.80843
est,2006,11.06658
est,2007,11.10747
est,2008,10.67952
est,2009,10.09227
est,2010,8.07621
est,2011,7.36058
est,2012,7.3452
est,2013,6.80226
est,2014,6.76523
eth,1971,6.914
eth,1972,7.69231
eth,1973,6.76819
eth,1974,7.6661
eth,1975,7.09343
eth,1976,7.8125
eth,1977,6.99816
eth,1978,5.64374
eth,1979,4.79233
eth,1980,7.83745
eth,1981,5.40915
eth,1982,8.77193
eth,1983,9.30233
eth,1984,7.47253
eth,1985,8.8964
eth,1986,8.74317
eth,1987,1.23318
eth,1988,1.48233
eth,1989,1.47895
eth,1990,9.98336
eth,1991,10.00827
eth,1992,9.99194
eth,1993,9.97831
eth,1994,9.99311
eth,1995,10.01965
eth,1996,9.98129
eth,1997,9.97522
eth,1998,9.98185
eth,1999,9.97567
eth,2000,9.97611
eth,2001,9.99006
eth,2002,9.98043
eth,2003,10.01742
eth,2004,10.00394
eth,2005,10.01757
eth,2006,10.00306
eth,2007,10.00846
eth,2008,10.00794
eth,2009,9.99499
eth,2010,15
eth,2011,19.99684
eth,2012,22.91886
eth,2013,19.01862
eth,2014,18.65476
fin,1960,8.47182
fin,1961,8.51003
fin,1962,8.32472
fin,1963,8.01691
fin,1964,8.62407
fin,1965,8.17529
fin,1966,7.13026
fin,1967,8.03103
fin,1968,7.45767
fin,1969,6.667
fin,1970,6.65727
fin,1971,7.93321
fin,1972,8.28578
fin,1973,8.45146
fin,1974,7.12967
fin,1975,8.18463
fin,1976,7.98838
fin,1977,6.38105
fin,1978,6.07579
fin,1979,5.36401
fin,1980,5.66422
fin,1981,5.82757
fin,1982,5.58591
fin,1983,6.32746
fin,1984,5.78312
fin,1985,6.07651
fin,1986,5.56976
fin,1987,5.57657
fin,1988,5.57185
fin,1989,5.46296
fin,1990,5.07751
fin,1991,4.74425
fin,1992,5.2369
fin,1993,4.47781
fin,1994,4.50092
fin,1995,4.71305
fin,1996,3.91363
fin,1997,3.66167
fin,1998,4.22136
fin,1999,3.89738
fin,2000,3.76129
fin,2001,3.94974
fin,2002,3.92502
fin,2003,4.08771
fin,2004,3.49351
fin,2005,4.30846
fin,2006,3.71027
fin,2007,3.74546
fin,2008,4.30571
fin,2009,3.8477
fin,2010,3.42737
fin,2011,3.6707
fin,2012,4.13856
fin,2013,3.66139
fin,2014,4.07084
fra,1960,9.12482
fra,1961,8.51234
fra,1962,8.28419
fra,1963,8.48038
fra,1964,7.74349
fra,1965,7.6349
fra,1966,7.64351
fra,1967,7.25065
fra,1968,7.11655
fra,1969,6.92173
fra,1970,6.74558
fra,1971,6.66414
fra,1972,6.25172
fra,1973,6.22165
fra,1974,6.29445
fra,1975,6.68775
fra,1976,6.55989
fra,1977,7.07817
fra,1978,7.06405
fra,1979,6.78258
fra,1980,6.72385
fra,1981,6.49458
fra,1982,6.5372
fra,1983,6.66206
fra,1984,6.6229
fra,1985,6.76974
fra,1986,6.54958
fra,1987,6.64086
fra,1988,6.29087
fra,1989,6.46166
fra,1990,6.64024
fra,1991,6.69557
fra,1992,6.24659
fra,1993,6.35808
fra,1994,5.53506
fra,1995,6.13802
fra,1996,6.28133
fra,1997,5.91367
fra,1998,6.20523
fra,1999,5.78508
fra,2000,5.68234
fra,2001,5.6187
fra,2002,5.58098
fra,2003,5.65428
fra,2004,5.58017
fra,2005,5.64258
fra,2006,5.58539
fra,2007,5.60751
fra,2008,5.88623
fra,2009,6.57253
fra,2010,6.27591
fra,2011,5.82557
fra,2012,6.73227
fra,2013,6.62596
fra,2014,6.34239
gab,1971,1.75439
gab,1972,2.23881
gab,1973,1.81818
gab,1974,1.5544
gab,1975,1.58103
gab,1976,1.21951
gab,1977,0.90293
gab,1978,0.91743
gab,1979,0.76923
gab,1980,0.75472
gab,1981,0.84034
gab,1982,1.04948
gab,1983,0.82305
gab,1984,1.00629
gab,1985,1.0453
gab,1986,1.12613
gab,1987,1.34078
gab,1988,1.42857
gab,1989,11.9863
gab,1990,10.7362
gab,1991,10.15228
gab,1992,10.57402
gab,1993,10.61061
gab,1994,24.01501
gab,1995,26.51449
gab,1996,22.15815
gab,1997,22.13376
gab,1998,19.95532
gab,1999,18.4488
gab,2000,17.79468
gab,2001,19.54513
gab,2002,19.50067
gab,2003,19.49153
gab,2004,19.48052
gab,2005,19.05972
gab,2006,18.7988
gab,2007,17.64706
gab,2008,18.16685
gab,2009,19.43231
gab,2010,19.4832
gab,2011,19.79422
gab,2012,19.45471
gab,2013,23.18702
gab,2014,27.77778
gbr,1960,8.90175
gbr,1961,8.72388
gbr,1962,8.62018
gbr,1963,7.79872
gbr,1964,7.90178
gbr,1965,7.81942
gbr,1966,7.64377
gbr,1967,7.66377
gbr,1968,7.41318
gbr,1969,7.37197
gbr,1970,7.17661
gbr,1971,7.43169
gbr,1972,7.19915
gbr,1973,6.96139
gbr,1974,6.68901
gbr,1975,7.19081
gbr,1976,6.80401
gbr,1977,7.36769
gbr,1978,7.61427
gbr,1979,7.68906
gbr,1980,7.5805
gbr,1981,7.27258
gbr,1982,7.53802
gbr,1983,7.69541
gbr,1984,8.2223
gbr,1985,8.34795
gbr,1986,8.373
gbr,1987,8.84884
gbr,1988,7.74518
gbr,1989,7.98977
gbr,1990,7.87682
gbr,1991,8.15928
gbr,1992,7.44835
gbr,1993,7.09682
gbr,1994,9.85804
gbr,1995,8.07576
gbr,1996,8.39791
gbr,1997,7.77192
gbr,1998,8.25803
gbr,1999,8.17577
gbr,2000,8.31866
gbr,2001,8.38904
gbr,2002,8.05081
gbr,2003,8.10946
gbr,2004,8.47863
gbr,2005,7.05593
gbr,2006,6.99362
gbr,2007,7.08195
gbr,2008,7.30271
gbr,2009,7.54494
gbr,2010,7.03132
gbr,2011,7.55634
gbr,2012,7.8708
gbr,2013,7.50774
gbr,2014,8.35419
geo,1990,16.99942
geo,1991,19.2734
geo,1992,17.93079
geo,1993,17.18795
geo,1994,17.33491
geo,1995,23.32597
geo,1996,29.14985
geo,1997,21.7367
geo,1998,14.75688
geo,1999,16.13953
geo,2000,16.82381
geo,2001,12.18106
geo,2002,16.646
geo,2003,16.15922
geo,2004,15.58348
geo,2005,15.60479
geo,2006,14.24455
geo,2007,12.84205
geo,2008,12.95398
geo,2009,12.63146
geo,2010,10.8949
geo,2011,11.20267
geo,2012,11.28417
geo,2013,8.00278
geo,2014,5.78536
gha,1971,6.11413
gha,1972,6.13643
gha,1973,3.63171
gha,1974,3.5045
gha,1975,3.53561
gha,1976,3.52997
gha,1977,3.93701
gha,1978,3.36602
gha,1979,3.58668
gha,1980,5.1909
gha,1981,4.6875
gha,1982,2.4351
gha,1983,4.31571
gha,1984,3.22052
gha,1985,10.73559
gha,1986,7.72376
gha,1987,6.22327
gha,1988,7.71631
gha,1989,6.00268
gha,1990,3.1463
gha,1991,3.17564
gha,1992,3.27174
gha,1993,2.13844
gha,1994,2.55319
gha,1995,3.33551
gha,1996,2.85197
gha,1997,2.86088
gha,1998,2.59109
gha,1999,1.989
gha,2000,19.47944
gha,2001,18.5647
gha,2002,22.16417
gha,2003,28.83373
gha,2004,27.1237
gha,2005,24.57278
gha,2006,20.67616
gha,2007,23.30181
gha,2008,22.87362
gha,2009,23.63251
gha,2010,23.22219
gha,2011,23.11607
gha,2012,21.53194
gha,2013,21.54456
gha,2014,22.58736
gib,1971,4.25532
gib,1972,4.25532
gib,1973,4.08163
gib,1974,4.16667
gib,1975,2
gib,1976,3.84615
gib,1977,3.92157
gib,1978,3.92157
gib,1979,3.7037
gib,1980,3.7037
gib,1981,3.57143
gib,1982,3.38983
gib,1983,3.27869
gib,1984,3.27869
gib,1985,3.1746
gib,1986,3.07692
gib,1987,11.42857
gib,1988,10.81081
gib,1989,4.93827
gib,1990,6.32911
gib,1991,5.43478
gib,1992,3.0303
gib,1993,2.91262
gib,1994,2.83019
gib,1995,2.77778
gib,1996,2.72727
gib,1997,2.7027
gib,1998,3.44828
gib,1999,3.33333
gib,2000,3.2
gib,2001,3.1746
gib,2002,3.10078
gib,2003,2.98507
gib,2004,2.94118
gib,2005,2.75862
gib,2006,3.31126
gib,2007,3.22581
gib,2008,3.01205
gib,2009,2.87356
gib,2010,2.82486
gib,2011,2.92398
gib,2012,2.84091
gib,2013,3.1746
gib,2014,3.0303
grc,1960,12.40175
grc,1961,13.258
grc,1962,12.30037
grc,1963,12.72891
grc,1964,12.49686
grc,1965,12.54597
grc,1966,10.62168
grc,1967,9.05828
grc,1968,9.11807
grc,1969,8.21809
grc,1970,8.55397
grc,1971,8.4328
grc,1972,7.75855
grc,1973,7.01896
grc,1974,7.0506
grc,1975,7.12779
grc,1976,7.10082
grc,1977,7.30577
grc,1978,6.47981
grc,1979,6.59669
grc,1980,7.05425
grc,1981,7.16881
grc,1982,7.59282
grc,1983,8.30588
grc,1984,8.12369
grc,1985,7.17736
grc,1986,8.43052
grc,1987,7.61816
grc,1988,7.86141
grc,1989,7.33704
grc,1990,8.24155
grc,1991,8.07431
grc,1992,7.18872
grc,1993,7.91357
grc,1994,7.86261
grc,1995,7.68542
grc,1996,7.67961
grc,1997,7.55567
grc,1998,6.87094
grc,1999,6.77194
grc,2000,7.99813
grc,2001,9.31494
grc,2002,7.37603
grc,2003,8.50704
grc,2004,8.83988
grc,2005,9.41996
grc,2006,8.47472
grc,2007,7.74984
grc,2008,8.03185
grc,2009,5.27548
grc,2010,6.59438
grc,2011,4.76577
grc,2012,2.65094
grc,2013,6.81969
grc,2014,8.24146
gtm,1971,3.22581
gtm,1972,2.7381
gtm,1973,2.53304
gtm,1974,2.91139
gtm,1975,6.8873
gtm,1976,7.95372
gtm,1977,8.98283
gtm,1978,9.41029
gtm,1979,9.33413
gtm,1980,6.04508
gtm,1981,7.86255
gtm,1982,11.38924
gtm,1983,12.81337
gtm,1984,13.43381
gtm,1985,13.00366
gtm,1986,15.64318
gtm,1987,16.69565
gtm,1988,21.73913
gtm,1989,19.54242
gtm,1990,14.95883
gtm,1991,14.12948
gtm,1992,11.85031
gtm,1993,13.24757
gtm,1994,12.79483
gtm,1995,13.77551
gtm,1996,17.4429
gtm,1997,22.01095
gtm,1998,20.53411
gtm,1999,15.31931
gtm,2000,24.70238
gtm,2001,22.99812
gtm,2002,22.19351
gtm,2003,14.5972
gtm,2004,14.21142
gtm,2005,17.91527
gtm,2006,11.57237
gtm,2007,13.545
gtm,2008,13.94815
gtm,2009,14.26992
gtm,2010,13.34758
gtm,2011,16.42523
gtm,2012,13.85465
gtm,2013,8.61895
gtm,2014,9.45946
hkg,1971,5.8127
hkg,1972,12.51617
hkg,1973,11.63406
hkg,1974,11.87249
hkg,1975,12.78012
hkg,1976,12.67707
hkg,1977,12.34372
hkg,1978,12.19865
hkg,1979,10.98708
hkg,1980,11.13662
hkg,1981,11.27746
hkg,1982,12.31364
hkg,1983,12.5706
hkg,1984,11.92655
hkg,1985,11.73687
hkg,1986,11.85182
hkg,1987,3.92908
hkg,1988,4.51355
hkg,1989,11.71375
hkg,1990,11.42442
hkg,1991,10.78379
hkg,1992,10.87747
hkg,1993,11.59666
hkg,1994,15.15911
hkg,1995,14.76931
hkg,1996,14.25357
hkg,1997,13.88841
hkg,1998,11.83436
hkg,1999,12.7568
hkg,2000,12.93288
hkg,2001,12.15775
hkg,2002,12.33316
hkg,2003,12.50106
hkg,2004,12.54174
hkg,2005,12.75389
hkg,2006,12.03615
hkg,2007,12.88509
hkg,2008,12.64937
hkg,2009,13.15966
hkg,2010,12.67877
hkg,2011,13.66728
hkg,2012,14.65091
hkg,2013,14.21421
hkg,2014,12.49342
hnd,1971,9.46292
hnd,1972,13.47518
hnd,1973,12.34568
hnd,1974,12.52408
hnd,1975,13.40388
hnd,1976,13.0719
hnd,1977,10.31977
hnd,1978,17.25955
hnd,1979,15.51116
hnd,1980,14.90066
hnd,1981,13.15789
hnd,1982,18.33811
hnd,1983,30.72183
hnd,1984,16.83417
hnd,1985,3.65591
hnd,1986,6.31365
hnd,1987,0.1113
hnd,1988,3.68475
hnd,1989,10.67058
hnd,1990,6.98577
hnd,1991,14.45013
hnd,1992,26.63252
hnd,1993,30.01561
hnd,1994,30.02141
hnd,1995,25.29326
hnd,1996,21.03032
hnd,1997,25.12755
hnd,1998,20.55637
hnd,1999,21.15217
hnd,2000,19.63308
hnd,2001,21.80742
hnd,2002,22.91768
hnd,2003,22.66314
hnd,2004,26.87552
hnd,2005,24.64751
hnd,2006,25.50918
hnd,2007,21.56275
hnd,2008,20.55276
hnd,2009,22.50566
hnd,2010,24.30279
hnd,2011,26.99595
hnd,2012,29.89664
hnd,2013,31.29799
hnd,2014,34.9465
hrv,1990,17.47959
hrv,1991,16.56414
hrv,1992,16.70411
hrv,1993,15.4747
hrv,1994,18.0554
hrv,1995,17.89564
hrv,1996,17.07688
hrv,1997,17.52467
hrv,1998,20.30732
hrv,1999,15.88965
hrv,2000,18.30773
hrv,2001,19.27022
hrv,2002,16.34789
hrv,2003,19.27683
hrv,2004,16.00345
hrv,2005,16.32075
hrv,2006,14.77211
hrv,2007,16.14986
hrv,2008,13.34794
hrv,2009,15.10097
hrv,2010,13.66586
hrv,2011,16.28424
hrv,2012,17.81365
hrv,2013,13.93848
hrv,2014,13.12891
hti,1971,28.04878
hti,1972,21.69811
hti,1973,18.85246
hti,1974,23.84106
hti,1975,23.73737
hti,1976,29.29293
hti,1977,22.48804
hti,1978,23.67347
hti,1979,28.92857
hti,1980,25.79618
hti,1981,25.26882
hti,1982,26.41026
hti,1983,27.0073
hti,1984,26.77725
hti,1985,26.75737
hti,1986,20.76749
hti,1987,29.1498
hti,1988,31.40187
hti,1989,32
hti,1990,30.65327
hti,1991,30.98291
hti,1992,30.26005
hti,1993,41.48352
hti,1994,49.46619
hti,1995,52.72727
hti,1996,55.86777
hti,1997,44.13223
hti,1998,54.44947
hti,1999,53.29513
hti,2000,44.60695
hti,2001,48.9899
hti,2002,51.00548
hti,2003,52.14953
hti,2004,53.19927
hti,2005,38.30935
hti,2006,38.24561
hti,2007,48.2906
hti,2008,52.88066
hti,2009,51.17892
hti,2010,58.43271
hti,2011,66.48993
hti,2012,57
hti,2013,56.77725
hti,2014,60.11617
hun,1965,8.4817
hun,1966,8.46472
hun,1967,8.39872
hun,1968,9.44888
hun,1969,9.64532
hun,1970,10.40435
hun,1971,10.6576
hun,1972,10.45764
hun,1973,10.79748
hun,1974,10.27653
hun,1975,9.53009
hun,1976,8.87075
hun,1977,8.93941
hun,1978,8.59335
hun,1979,9.78833
hun,1980,9.90953
hun,1981,12.1358
hun,1982,12.84359
hun,1983,12.89259
hun,1984,13.15439
hun,1985,13.39752
hun,1986,13.66876
hun,1987,13.50297
hun,1988,14.43232
hun,1989,14.00561
hun,1990,14.19328
hun,1991,12.91927
hun,1992,8.96639
hun,1993,13.24016
hun,1994,12.68984
hun,1995,13.96026
hun,1996,13.33428
hun,1997,13.37966
hun,1998,13.21861
hun,1999,12.93085
hun,2000,13.75352
hun,2001,12.84086
hun,2002,12.16639
hun,2003,12.41763
hun,2004,11.80729
hun,2005,11.02193
hun,2006,11.05441
hun,2007,9.90741
hun,2008,9.71393
hun,2009,10.03676
hun,2010,10.17099
hun,2011,10.50557
hun,2012,10.63664
hun,2013,12.0915
hun,2014,12.3537
idn,1971,3.64465
idn,1972,3.65548
idn,1973,17.08861
idn,1974,7.06956
idn,1975,6.25418
idn,1976,3.68627
idn,1977,3.68098
idn,1978,9.02424
idn,1979,10.15965
idn,1980,9.25087
idn,1981,8.31881
idn,1982,10.24404
idn,1983,13.75723
idn,1984,15.2841
idn,1985,6.66052
idn,1986,20.54134
idn,1987,22.01088
idn,1988,17.00329
idn,1989,11.58176
idn,1990,9.74378
idn,1991,12.02732
idn,1992,12.11428
idn,1993,10.52203
idn,1994,9.36368
idn,1995,12.29368
idn,1996,12.27482
idn,1997,9.95752
idn,1998,12.71176
idn,1999,13.30967
idn,2000,11.51353
idn,2001,12.8627
idn,2002,16.14441
idn,2003,16.36925
idn,2004,11.85223
idn,2005,11.16374
idn,2006,11.0737
idn,2007,10.72029
idn,2008,10.10809
idn,2009,9.59853
idn,2010,9.39825
idn,2011,9.08967
idn,2012,8.92216
idn,2013,9.58291
idn,2014,9.40117
ind,1971,16.36238
ind,1972,17.34358
ind,1973,17.76471
ind,1974,17.41829
ind,1975,16.90524
ind,1976,17.20023
ind,1977,16.71114
ind,1978,17.57938
ind,1979,17.79456
ind,1980,17.71047
ind,1981,17.82589
ind,1982,18.12457
ind,1983,18.22304
ind,1984,18.16024
ind,1985,18.37537
ind,1986,18.27809
ind,1987,19.0323
ind,1988,18.21627
ind,1989,19.59399
ind,1990,19.3081
ind,1991,19.24412
ind,1992,18.25874
ind,1993,18.01632
ind,1994,17.80084
ind,1995,18.73271
ind,1996,20.56402
ind,1997,20.71579
ind,1998,22.13077
ind,1999,25.6817
ind,2000,27.22069
ind,2001,28.24196
ind,2002,26.68001
ind,2003,26.74018
ind,2004,25.66335
ind,2005,25.16558
ind,2006,23.65557
ind,2007,22.76851
ind,2008,21.25537
ind,2009,21.12674
ind,2010,19.86255
ind,2011,19.39442
ind,2012,18.89775
ind,2013,18.4942
ind,2014,19.33041
irl,1960,13.08576
irl,1961,13.41215
irl,1962,12.44936
irl,1963,13.12715
irl,1964,11.73515
irl,1965,11.56868
irl,1966,10.68664
irl,1967,10.73718
irl,1968,10.15834
irl,1969,10.38936
irl,1970,10.58539
irl,1971,10.12056
irl,1972,10.43693
irl,1973,10.60152
irl,1974,10.44424
irl,1975,10.54381
irl,1976,10.9533
irl,1977,10.77486
irl,1978,10.48103
irl,1979,10.47932
irl,1980,10.35397
irl,1981,10.88422
irl,1982,11.31054
irl,1983,10.7845
irl,1984,10.04806
irl,1985,9.08781
irl,1986,8.71049
irl,1987,7.72824
irl,1988,8.89492
irl,1989,8.86656
irl,1990,8.9676
irl,1991,9.18955
irl,1992,8.91001
irl,1993,8.84885
irl,1994,8.81864
irl,1995,8.59464
irl,1996,8.64165
irl,1997,8.41079
irl,1998,9.1867
