geo,time,nv_mnf_fbto_zs_un
irl,1966,33.7341
irl,1967,32.85899
irl,1968,31.61171
irl,1969,30.91317
irl,1970,30.60355
irl,1971,32.70263
irl,1972,32.32617
irl,1973,32.33035
irl,1974,32.85275
irl,1975,36.43038
irl,1976,34.24145
irl,1977,32.57068
irl,1978,32.64451
irl,1979,29.82224
irl,1980,29.32428
irl,1981,28.33238
irl,1982,29.21313
irl,1983,27.70363
irl,1984,25.74345
irl,1985,26.84708
irl,1986,28.03459
irl,1987,29.11479
irl,1988,27.73753
irl,1989,26.4141
irl,1990,26.80857
irl,1991,28.17382
irl,1992,28.19266
irl,1993,27.78536
irl,1994,26.19494
irl,1995,21.94862
irl,1996,21.56728
irl,1997,18.61318
irl,1998,16.99698
irl,1999,15.55012
irl,2000,13.69788
irl,2001,16.39656
irl,2002,16.28145
irl,2003,19.23119
irl,2004,20.19237
irl,2005,17.53564
irl,2006,17.85376
irl,2007,17.03124
irl,2008,17.70189
irl,2009,16.38145
irl,2010,18.296
irl,2011,19.19314
irl,2012,19.24591
irl,2013,23.42555
irl,2014,23.70862
irl,2015,8.98289
irl,2016,8.87502
irl,2017,7.19025
irl,2018,7.19025
irn,1963,35.76016
irn,1964,37.63893
irn,1965,28.90043
irn,1966,35.99915
irn,1967,32.02438
irn,1968,33.19072
irn,1969,32.43285
irn,1970,30.4259
irn,1971,31.03164
irn,1972,29.18583
irn,1973,25.11303
irn,1974,21.76313
irn,1975,20.38166
irn,1976,18.41903
irn,1977,15.74263
irn,1978,15.74263
irn,1979,15.58706
irn,1980,15.45195
irn,1981,17.75137
irn,1982,16.69391
irn,1983,14.78318
irn,1984,12.70492
irn,1985,14.57868
irn,1986,17.30955
irn,1987,15.33386
irn,1988,18.26853
irn,1989,15.68763
irn,1990,12.15923
irn,1991,14.55896
irn,1992,12.83
irn,1993,16.11467
irn,1994,14.4613
irn,1995,14.5693
irn,1996,12.92411
irn,1997,12.29875
irn,1998,13.38869
irn,1999,12.40418
irn,2000,10.37814
irn,2001,9.66311
irn,2002,11.19351
irn,2003,9.72266
irn,2004,8.72295
irn,2005,9.70098
irn,2006,8.71064
irn,2007,7.78121
irn,2008,7.88714
irn,2009,8.68251
irn,2010,9.65387
irn,2011,9.99904
irn,2012,11.03379
irn,2013,10.5183
irn,2014,11.02855
irn,2015,12.6581
irn,2016,12.16475
irn,2017,12.16475
irn,2018,12.16475
irq,1963,32.0759
irq,1964,29.24947
irq,1965,27.07739
irq,1966,33.15659
irq,1967,33.27351
irq,1968,31.47919
irq,1969,27.47393
irq,1970,25.55835
irq,1971,27.47658
irq,1972,27.24495
irq,1973,24.90429
irq,1974,23.5962
irq,1975,31.83147
irq,1976,24.31896
irq,1977,19.11085
irq,1984,21.52634
irq,1985,17.97108
irq,1986,14.42309
irq,1987,17.99722
irq,1991,19.92759
irq,1992,12.64664
irq,1994,26.18625
irq,1995,12.20727
irq,1996,22.71538
irq,1997,30.74999
irq,2006,22.67389
irq,2007,18.56386
irq,2008,10.27097
irq,2009,17.01513
irq,2010,19.60065
irq,2011,15.22698
irq,2012,12.37865
irq,2013,21.46352
irq,2014,21.51606
irq,2015,18.90527
irq,2016,21.1747
irq,2017,24.86387
irq,2018,21.97924
irq,2019,21.83292
isl,1968,51.4337
isl,1969,51.00356
isl,1970,45.84081
isl,1971,43.33383
isl,1972,46.71584
isl,1973,43.56457
isl,1974,42.83087
isl,1975,44.88973
isl,1976,45.96258
isl,1977,45.66362
isl,1978,47.32661
isl,1979,43.50732
isl,1980,38.4538
isl,1981,44.48111
isl,1982,38.45392
isl,1983,37.63458
isl,1984,38.63293
isl,1985,43.09322
isl,1986,45.75729
isl,1987,43.74604
isl,1988,37.31138
isl,1989,38.9271
isl,1990,47.61691
isl,1991,50.5163
isl,1992,50.28782
isl,1993,51.46656
isl,1994,51.86302
isl,1995,49.17681
isl,1996,45.75954
isl,1997,44.0309
isl,1998,42.92663
isl,1999,41.88532
isl,2000,36.61222
isl,2001,43.50006
isl,2002,37.84484
isl,2003,37.93778
isl,2004,33.64161
isl,2005,31.43249
isl,2006,31.43278
isl,2007,31.43449
isl,2008,31.43449
isl,2009,31.43449
isl,2010,31.43449
isl,2011,46.98153
isl,2012,46.98153
isl,2013,46.98153
isl,2014,46.98153
isl,2015,48.01867
isl,2016,48.73444
isl,2017,47.27493
isl,2018,48.02508
isl,2019,48.02276
isr,1963,19.52055
isr,1964,18.00674
isr,1965,17.47695
isr,1966,19.31348
isr,1967,20.72498
isr,1968,16.5272
isr,1969,16.13394
isr,1970,15.31823
isr,1971,14.69897
isr,1972,13.94714
isr,1973,13.04587
isr,1974,12.07124
isr,1975,12.5065
isr,1976,12.21767
isr,1977,12.42373
isr,1978,12.38075
isr,1979,12.43128
isr,1980,12.26018
isr,1981,12.24951
isr,1982,13.48531
isr,1983,13.35305
isr,1984,13.18088
isr,1985,12.23709
isr,1986,13.56257
isr,1987,13.49174
isr,1988,15.3095
isr,1989,15.3095
isr,1990,13.73589
isr,1991,13.0229
isr,1992,12.03045
isr,1993,11.79073
isr,1994,12.31053
isr,1995,12.84258
isr,1996,12.50805
isr,1997,12.27677
isr,1998,11.74556
isr,1999,11.87175
isr,2000,11.57917
isr,2001,12.17125
isr,2002,12.01778
isr,2003,12.09544
isr,2004,11.07811
isr,2005,10.62632
isr,2006,10.45134
isr,2007,10.44738
isr,2008,11.54511
isr,2009,12.10168
isr,2010,11.23621
isr,2011,11.7365
isr,2012,11.21746
isr,2013,12.03016
isr,2014,12.02075
isr,2015,11.49909
isr,2016,12.52992
isr,2017,13.42646
isr,2018,13.42646
isr,2019,13.42646
ita,1967,10.63786
ita,1968,10.44232
ita,1969,9.96403
ita,1970,9.56158
ita,1971,10.5164
ita,1972,9.86065
ita,1973,9.15571
ita,1974,8.55036
ita,1975,8.88095
ita,1976,8.54774
ita,1977,8.57581
ita,1978,8.99414
ita,1979,8.66515
ita,1980,8.59656
ita,1981,8.83826
ita,1982,5.69512
ita,1983,8.1477
ita,1984,8.24103
ita,1985,8.02829
ita,1986,8.1308
ita,1987,8.28419
ita,1988,8.0507
ita,1989,7.81838
ita,1990,8.40806
ita,1991,9.164
ita,1992,9.70575
ita,1993,9.95868
ita,1994,9.20513
ita,1995,9.39859
ita,1996,9.0252
ita,1997,8.79919
ita,1998,9.4436
ita,1999,9.56891
ita,2000,8.53725
ita,2001,8.86555
ita,2002,9.42197
ita,2003,9.63109
ita,2004,9.82519
ita,2005,9.70822
ita,2006,8.67316
ita,2007,8.88942
ita,2008,9.33044
ita,2009,11.50409
ita,2010,11.16649
ita,2011,10.9385
ita,2012,11.1155
ita,2013,11.35682
ita,2014,11.38426
ita,2015,11.39852
ita,2016,11.41209
ita,2017,10.99837
ita,2018,11.16371
ita,2019,11.1637
jam,1963,63.17593
jam,1964,62.08177
jam,1965,58.10798
jam,1966,57.60191
jam,1967,54.65686
jam,1968,53.52552
jam,1969,46.01265
jam,1970,46.22077
jam,1971,45.10213
jam,1972,42.08205
jam,1973,41.83604
jam,1974,46.62089
jam,1975,47.27232
jam,1976,46.70341
jam,1977,46.27826
jam,1978,41.98365
jam,1979,45.9747
jam,1980,46.89339
jam,1981,48.10805
jam,1982,45.27292
jam,1983,44.59827
jam,1984,46.39149
jam,1986,42.55252
jam,1987,42.18209
jam,1988,41.6386
jam,1989,40.26286
jam,1990,41.44981
jam,1991,41.82002
jam,1992,43.65836
jam,1993,45.38315
jam,1994,46.13012
jam,1995,45.7473
jam,1996,47.5054
jor,1963,29.59752
jor,1964,27.29792
jor,1965,23.48054
jor,1966,23.95805
jor,1967,27.78305
jor,1968,20.29412
jor,1969,18.28146
jor,1970,21.40854
jor,1971,15.14749
jor,1974,27.28025
jor,1975,28.02328
jor,1976,29.11599
jor,1977,31.11565
jor,1978,32.3125
jor,1979,22.11601
jor,1980,23.15143
jor,1981,21.54246
jor,1982,23.0016
jor,1983,26.49866
jor,1984,26.93393
jor,1985,28.65474
jor,1986,25.31649
jor,1987,24.02337
jor,1988,21.74277
jor,1989,25.23791
jor,1990,27.79578
jor,1991,27.07626
jor,1992,25.19791
jor,1993,28.00796
jor,1994,29.13623
jor,1995,29.8864
jor,1996,31.47588
jor,1997,27.93593
jor,1998,27.47176
jor,1999,28.06286
jor,2000,29.64183
jor,2001,27.72448
jor,2002,27.03506
jor,2003,26.12716
jor,2004,24.42588
jor,2005,23.41815
jor,2006,23.6619
jor,2007,22.56094
jor,2008,20.92455
jor,2009,18.54358
jor,2010,28.61928
jor,2011,28.7677
jor,2012,30.00109
jor,2013,31.99084
jor,2014,30.37425
jor,2015,31.07286
jor,2016,27.43788
jor,2017,27.14726
jor,2018,27.14726
jpn,1963,9.82263
jpn,1964,8.99991
jpn,1965,9.75339
jpn,1966,9.77243
jpn,1967,8.91521
jpn,1968,8.4919
jpn,1969,8.05728
jpn,1970,7.86292
jpn,1971,8.61876
jpn,1972,8.93551
jpn,1973,8.08235
jpn,1974,8.35849
jpn,1975,9.99267
jpn,1976,9.58524
jpn,1977,10.01517
jpn,1978,10.05567
jpn,1979,9.34602
jpn,1980,9.16068
jpn,1981,9.28053
jpn,1982,9.46661
jpn,1983,9.61947
jpn,1984,9.26622
jpn,1985,9.22265
jpn,1986,9.77292
jpn,1987,9.90814
jpn,1988,9.46811
jpn,1989,9.0931
jpn,1990,8.85674
jpn,1991,8.91223
jpn,1992,9.62754
jpn,1993,10.17686
jpn,1994,10.6975
jpn,1995,10.57676
jpn,1996,10.37377
jpn,1997,10.27721
jpn,1998,11.07665
jpn,1999,11.69766
jpn,2000,11.4293
jpn,2001,12.00821
jpn,2002,12.4864
jpn,2003,11.9691
jpn,2004,11.58469
jpn,2005,10.98176
jpn,2006,10.71033
jpn,2007,10.82768
jpn,2008,11.37942
jpn,2009,14.41476
jpn,2010,12.84692
jpn,2011,12.76733
jpn,2012,12.8935
jpn,2013,12.55025
jpn,2014,12.37669
jpn,2015,12.9376
jpn,2016,13.10633
jpn,2017,13.10633
jpn,2018,13.10633
kaz,2009,22.09879
kaz,2010,21.19017
kaz,2011,19.67272
kaz,2012,20.09464
kaz,2013,23.3727
kaz,2014,25.05771
kaz,2015,24.8373
kaz,2016,23.68624
kaz,2017,23.24372
kaz,2018,21.63657
kaz,2019,21.63657
ken,1963,39.21723
ken,1964,38.16825
ken,1965,36.20486
ken,1966,36.25491
ken,1967,34.57953
ken,1968,31.92571
ken,1969,33.79753
ken,1970,33.28634
ken,1971,31.44917
ken,1972,31.74516
ken,1973,31.08645
ken,1974,33.0328
ken,1975,33.83686
ken,1976,42.36005
ken,1977,40.80225
ken,1978,40.24547
ken,1979,37.66273
ken,1980,33.977
ken,1981,32.49528
ken,1982,36.43288
ken,1983,36.49517
ken,1984,41.2557
ken,1985,40.44794
ken,1986,40.40054
ken,1987,40.61576
ken,1988,39.94373
ken,1989,40.01889
ken,1990,38.47754
ken,1991,39.80306
ken,1992,41.80704
ken,1993,43.16976
ken,1994,43.60406
ken,1995,47.92304
ken,1996,48.38574
ken,1997,45.68877
ken,1998,45.95081
ken,1999,33.98051
ken,2000,28.55663
ken,2001,28.58174
ken,2002,29.50604
ken,2003,30.58915
ken,2004,29.95837
ken,2005,29.02737
ken,2006,29.40308
ken,2007,30.28844
ken,2008,28.52481
ken,2009,35.14788
ken,2010,36.31927
ken,2011,37.90188
ken,2012,38.91395
ken,2013,39.72816
ken,2014,38.61167
ken,2015,39.24799
ken,2016,39.93561
ken,2017,41.67116
ken,2018,40.92932
ken,2019,39.43388
kgz,1997,34.7483
kgz,1998,34.7483
kgz,1999,34.7483
kgz,2000,34.7483
kgz,2001,34.7483
kgz,2002,33.48931
kgz,2003,15.87761
kgz,2004,12.63641
kgz,2005,14.38852
kgz,2006,24.68619
kgz,2007,23.05851
kgz,2008,17.56835
kgz,2009,18.55326
kgz,2010,14.30445
kgz,2011,14.31274
kgz,2012,20.89366
kgz,2013,20.90054
kgz,2014,14.9361
kgz,2015,13.98479
kgz,2016,12.72178
kgz,2017,17.71586
kgz,2018,18.49103
kgz,2019,19.0325
khm,1993,53.16755
khm,1995,20.01845
khm,2000,6.56115
kor,1963,31.59609
kor,1964,31.67816
kor,1965,26.4574
kor,1966,25.25641
kor,1967,24.57681
kor,1968,23.05898
kor,1969,23.26733
kor,1970,25.75287
kor,1971,24.73837
kor,1972,25.00834
kor,1973,18.16534
kor,1974,18.90054
kor,1975,17.75576
kor,1976,18.63022
kor,1977,19.09629
kor,1978,18.00261
kor,1979,16.28138
kor,1980,16.59779
kor,1981,15.77832
kor,1982,16.60985
kor,1983,15.81197
kor,1984,14.3855
kor,1985,13.84523
kor,1986,12.72642
kor,1987,11.73018
kor,1988,11.3513
kor,1989,11.42668
kor,1990,10.70152
kor,1991,10.57622
kor,1992,10.55904
kor,1993,10.06515
kor,1994,9.3925
kor,1995,8.41147
kor,1996,8.87462
kor,1997,8.61349
kor,1998,8.89251
kor,1999,8.83461
kor,2000,8.25696
kor,2001,8.09061
kor,2002,7.79428
kor,2003,7.51938
kor,2004,7.29733
kor,2005,6.59925
kor,2006,6.25386
kor,2007,6.60146
kor,2008,6.26806
kor,2009,6.48783
kor,2010,6.45152
kor,2011,5.37243
kor,2012,5.84302
kor,2013,6.12542
kor,2014,6.39473
kor,2015,6.65618
kor,2016,6.83124
kor,2017,6.61079
kor,2018,6.61079
kor,2019,6.61079
kwt,1967,4.28555
kwt,1968,4.79274
kwt,1969,6.49619
kwt,1970,4.50577
kwt,1971,5.55788
kwt,1972,10.51479
kwt,1973,11.01348
kwt,1974,5.15832
kwt,1975,10.09034
kwt,1976,7.44357
kwt,1977,7.41205
kwt,1978,6.4803
kwt,1979,5.53551
kwt,1980,6.67981
kwt,1981,7.69601
kwt,1982,10.06733
kwt,1983,9.94652
kwt,1984,12.73493
kwt,1985,10.41232
kwt,1986,7.58093
kwt,1987,5.72917
kwt,1988,5.95666
kwt,1989,4.88991
kwt,1990,4.12528
kwt,1991,12.54673
kwt,1992,7.75372
kwt,1993,7.1619
kwt,1994,5.9432
kwt,1995,5.73867
kwt,1996,4.72883
kwt,1997,4.81493
kwt,1998,7.54292
kwt,1999,6.91103
kwt,2000,8.13316
kwt,2001,10.38677
kwt,2002,8.69087
kwt,2003,7.09849
kwt,2004,5.59105
kwt,2005,4.33183
kwt,2006,4.78594
kwt,2007,4.65863
kwt,2008,4.92995
kwt,2009,6.97811
kwt,2010,6.53874
kwt,2011,5.71886
kwt,2012,5.04748
kwt,2013,5.40883
kwt,2014,6.39669
kwt,2015,7.79148
kwt,2016,7.69072
kwt,2017,6.84318
kwt,2018,6.16913
lao,1999,45.67635
lao,2000,41.87168
lao,2001,41.87168
lao,2002,41.71006
lao,2003,41.34471
lao,2004,41.04122
lao,2005,40.94139
lao,2006,40.85729
lao,2007,40.69978
lao,2008,33.35608
lao,2009,33.35608
lao,2010,33.35608
lao,2011,33.35608
lao,2012,33.35608
lao,2013,33.35608
lao,2014,33.35608
lao,2015,33.35608
lao,2016,33.35608
lao,2017,33.35608
lbn,1998,25.79473
lbn,2007,27.44592
lbn,2008,23.55083
lbn,2009,26.02885
lbn,2010,25.91507
lbn,2011,29.96493
lbn,2012,30.40903
lbn,2013,29.53373
lbn,2014,32.32003
lby,1964,40.16563
lby,1965,43.02496
lby,1966,59.9039
lby,1967,64.74041
lby,1968,67.22854
lby,1969,62.44996
lby,1970,63.79299
lby,1971,67.13664
lby,1972,64.31337
lby,1973,60.05037
lby,1974,56.31548
lby,1975,59.99702
lby,1976,60.01168
lby,1977,62.89377
lby,1978,59.90865
lby,1979,48.4342
lby,1980,30.87066
lca,1991,50.28585
lca,1992,45.723
lca,1993,41.90821
lca,1994,42.76486
lca,1995,45.76271
lca,1996,45.58824
lca,1997,48.9917
lka,1966,27.27393
lka,1967,28.13254
lka,1968,23.39737
lka,1969,25.72598
lka,1970,26.4108
lka,1971,27.97092
lka,1972,27.72038
lka,1973,26.75123
lka,1974,28.645
lka,1979,29.54705
lka,1980,32.2314
lka,1981,30.64624
lka,1982,51.12108
lka,1983,58.52018
lka,1987,53.52952
lka,1988,51.52541
lka,1989,50.53988
lka,1990,50.56076
lka,1991,44.89789
lka,1992,36.35615
lka,1993,36.34262
lka,1994,37.25648
lka,1995,38.68454
lka,1996,40.7473
lka,1997,39.33033
lka,1998,38.6182
lka,1999,41.94375
lka,2000,38.571
lka,2001,36.74285
lka,2006,29.58837
lka,2007,27.85341
lka,2008,30.44618
lka,2009,37.67931
lka,2010,35.15535
lka,2011,39.03213
lka,2012,38.29603
lka,2013,31.70137
lka,2014,36.00611
lka,2015,27.25931
lka,2016,30.34151
lka,2017,31.43294
lka,2018,31.43294
lka,2019,31.43294
lso,1980,72.68413
lso,1981,70.00778
lso,1982,59.80626
lso,1983,58.53006
lso,1984,65.9343
lso,1985,71.56458
ltu,2000,26.75516
ltu,2001,26.95747
ltu,2002,24.60033
ltu,2003,22.60152
ltu,2004,20.5408
ltu,2005,20.05662
ltu,2006,21.59634
ltu,2007,23.21126
ltu,2008,21.845
ltu,2009,30.25307
ltu,2010,23.12545
ltu,2011,22.26789
ltu,2012,22.48984
ltu,2013,23.33709
ltu,2014,21.19459
ltu,2015,20.26106
ltu,2016,19.37951
ltu,2017,18.34443
ltu,2018,17.92483
ltu,2019,18.62242
lux,1985,7.12267
lux,1986,7.19065
lux,1987,7.94086
lux,1988,7.57674
lux,1989,6.95728
lux,1990,7.09982
lux,1991,8.27959
lux,1992,9.28578
lux,1993,9.30093
lux,1994,9.09217
lux,1995,8.36808
lux,1996,9.15331
lux,1997,8.33654
lux,1998,7.93538
lux,1999,8.65821
lux,2000,8.07066
lux,2001,9.27407
lux,2002,9.90082
lux,2003,9.51386
lux,2004,9.52418
lux,2005,10.14498
lux,2006,9.40425
lux,2007,7.22415
lux,2009,12.0674
lux,2010,9.77175
lux,2011,9.76924
lux,2012,10.61851
lux,2013,10.77338
lux,2014,10.78661
lux,2015,10.95132
lux,2016,9.30665
lux,2017,9.3722
lux,2018,9.47169
lux,2019,9.24915
lva,1993,35.35027
lva,1994,37.54861
lva,1995,38.70821
lva,1996,39.05167
lva,1997,32.075
lva,1998,26.36755
lva,1999,31.34766
lva,2000,26.58542
lva,2001,24.26932
lva,2002,28.51231
lva,2003,22.51756
lva,2004,19.9317
lva,2005,19.6716
lva,2006,21.16283
lva,2007,20.2495
lva,2008,22.56308
lva,2009,25.51293
lva,2010,21.37838
lva,2011,17.58487
lva,2012,17.59789
lva,2013,19.1122
lva,2014,19.78896
lva,2015,19.07064
lva,2016,17.91042
lva,2017,16.68398
lva,2018,17.43712
lva,2019,18.06243
mac,1978,1.71711
mac,1979,1.76374
mac,1980,1.62335
mac,1981,1.52096
mac,1982,1.79404
mac,1983,1.50337
mac,1984,1.4667
mac,1985,1.87484
mac,1986,1.96953
mac,1987,1.73977
mac,1988,1.50203
mac,1989,1.56388
mac,1990,2.10765
mac,1991,1.86706
mac,1992,1.79958
mac,1993,2.59278
mac,1994,3.15589
mac,1995,3.4186
mac,1996,3.91204
mac,1997,3.73541
mac,1998,3.73522
mac,1999,3.67809
mac,2000,3.32663
mac,2001,3.66276
mac,2002,3.47466
mac,2003,3.3885
mac,2004,3.56085
mac,2005,3.63289
mac,2006,3.90926
mac,2007,10.60034
mac,2008,13.52702
mac,2009,17.27907
mac,2010,25.97846
mac,2011,28.20943
mac,2012,30.79324
mac,2013,31.99975
mac,2014,30.01209
mac,2015,31.8792
mac,2016,33.76407
mac,2017,43.84925
mar,1976,18.3259
mar,1977,20.86729
mar,1978,19.21439
mar,1979,17.96796
mar,1980,16.70418
mar,1985,30.05761
mar,1986,31.50118
mar,1987,32.2036
mar,1988,22.09795
mar,1989,24.58332
mar,1990,21.92321
mar,1991,37.22828
mar,1992,35.02996
mar,1993,36.71369
mar,1994,34.79424
mar,1995,35.29748
mar,1996,34.57413
mar,1997,34.51754
mar,1998,33.74727
mar,1999,34.19401
mar,2000,34.41034
mar,2001,31.03227
mar,2002,29.24819
mar,2003,30.50652
mar,2004,31.61128
mar,2005,26.40393
mar,2006,26.78868
mar,2007,30.32372
mar,2008,28.90926
mar,2009,33.81173
mar,2010,29.24145
mar,2011,30.66459
mar,2012,31.24737
mar,2013,30.02472
mar,2014,28.80187
mar,2015,27.42595
mar,2016,20.3269
mar,2017,25.74739
mar,2018,16.9102
mar,2019,16.9102
mda,1993,64.63857
mda,1994,64.63857
mda,1995,64.63857
mda,1996,64.51908
mda,1997,64.51908
mda,1998,64.51908
mda,1999,64.51908
mda,2000,64.51908
mda,2001,64.52443
mda,2002,58.85819
mda,2003,57.00311
mda,2004,52.6495
mda,2005,49.77932
mda,2006,42.22196
mda,2007,39.04263
mda,2008,40.10719
mda,2009,41.07262
mda,2010,42.50365
mda,2011,41.2688
mda,2012,41.24881
mda,2013,45.19141
mda,2014,44.05344
mda,2015,40.82243
mda,2016,37.31312
mda,2017,41.92203
mda,2018,39.68814
mda,2019,39.65216
mdg,1967,45.23697
mdg,1968,41.55612
mdg,1969,40.49016
mdg,1970,36.02663
mdg,1971,37.27111
mdg,1972,36.10983
mdg,1973,31.30126
mdg,1974,29.13873
mdg,1975,31.67024
mdg,1976,30.89643
mdg,1977,27.1496
mdg,1978,28.48619
mdg,1979,27.92132
mdg,1980,28.52689
mdg,1981,33.94127
mdg,1982,31.4978
mdg,1983,33.47035
mdg,1984,34.0776
mdg,1985,51.16204
mdg,1986,31.98819
mdg,1998,30.92485
mdg,2001,0.45299
mdg,2002,0.54055
mdg,2003,0.46491
mdg,2004,0.47042
mdg,2005,0.43933
mdg,2006,0.48934
mdv,2013,1.79987
mdv,2014,1.79987
mdv,2015,1.79987
mex,1984,21.04898
mex,1985,19.68424
mex,1986,22.45316
mex,1987,20.2646
mex,1988,20.15081
mex,1989,18.5811
mex,1990,21.61764
mex,1991,23.5878
mex,1992,25.10395
mex,1993,27.12418
mex,1994,28.04794
mex,1995,26.19115
mex,1996,26.19082
mex,1997,24.4386
mex,1998,24.34739
mex,1999,25.4908
mex,2000,25.36057
mex,2001,27.48413
mex,2002,28.69861
mex,2003,20.48912
mex,2004,26.61976
mex,2005,26.04289
mex,2006,25.47329
mex,2007,26.6892
mex,2008,26.59698
mex,2009,25.75502
mex,2010,23.93505
mex,2011,23.98134
mex,2012,24.15159
mex,2013,24.04503
mex,2014,23.71175
mex,2015,22.19183
mex,2016,21.4012
mex,2017,20.88205
mex,2018,20.44084
mex,2019,20.44084
mkd,1987,19.10112
mkd,1988,17.52282
mkd,1989,17.25647
mkd,1990,20.14562
mkd,1991,25.73672
mkd,1992,24.52835
mkd,1993,29.49742
mkd,1994,23.72978
mkd,1995,33.25977
mkd,1996,31.96531
mkd,1997,34.52493
mkd,1998,31.48117
mkd,1999,34.68244
mkd,2000,32.26878
mkd,2001,31.89603
mkd,2003,28.84564
mkd,2004,27.01484
mkd,2005,23.77571
mkd,2006,19.47141
mkd,2007,17.87148
mkd,2008,21.83857
mkd,2009,26.88972
mkd,2010,29.48847
mkd,2011,28.84603
mkd,2012,19.87276
mkd,2013,27.76639
mkd,2014,25.954
mkd,2015,22.63939
mkd,2016,23.12576
mkd,2017,22.59357
mkd,2018,22.59355
mkd,2019,22.59355
mlt,1963,44.42898
mlt,1964,34.74594
mlt,1965,34.03356
mlt,1966,32.29296
mlt,1967,31.02227
mlt,1968,28.04846
mlt,1969,24.50954
mlt,1970,23.90842
mlt,1971,21.04928
mlt,1972,19.60189
mlt,1973,19.56884
mlt,1974,19.35264
mlt,1975,20.36406
mlt,1976,16.2244
mlt,1977,16.91369
mlt,1978,15.13092
mlt,1979,15.7633
mlt,1980,15.8627
mlt,1981,18.21513
mlt,1982,19.59344
mlt,1983,19.40618
mlt,1984,18.74953
mlt,1985,20.70254
mlt,1986,21.98003
mlt,1987,21.80834
mlt,1988,21.56412
mlt,1989,21.06307
mlt,1990,20.88815
mlt,1991,20.99937
mlt,1992,20.40954
mlt,1993,20.51041
mlt,1994,18.58845
mlt,1995,16.49613
mlt,1996,16.79827
mlt,1997,18.54573
mlt,1998,17.99517
mlt,1999,18.13722
mlt,2000,14.03886
mlt,2001,15.58718
mlt,2002,15.3117
mlt,2003,17.68179
mlt,2004,18.70374
mlt,2005,18.46878
mlt,2006,13.20129
mlt,2007,12.3734
mlt,2008,13.33803
mlt,2009,16.75002
mlt,2016,6.35487
mlt,2017,17.73327
mlt,2018,16.33916
mlt,2019,16.33916
mmr,2009,5.45882
mmr,2010,5.79344
mmr,2011,4.14837
mmr,2012,7.81536
mmr,2013,5.47915
mmr,2014,14.06441
mmr,2015,11.14374
mmr,2016,6.11513
mmr,2017,14.25857
mmr,2018,23.31193
mne,2010,38.62748
mne,2011,31.05961
mne,2012,39.15956
mne,2013,39.74822
mne,2014,41.47582
mne,2015,37.06223
mne,2016,37.06223
mne,2017,37.06223
mne,2018,37.06223
mne,2019,37.06223
mng,1990,33.08834
mng,1991,44.19536
mng,1992,38.52639
mng,1993,33.70111
mng,1994,25.2788
mng,1995,23.2858
mng,1996,46.20927
mng,1997,40.39622
mng,1998,52.76143
mng,1999,44.98328
mng,2000,49.40121
mng,2001,48.74339
mng,2002,24.74115
mng,2003,24.79442
mng,2004,25.45766
mng,2005,30.56089
mng,2006,37.39518
mng,2007,37.84845
mng,2008,42.7772
mng,2009,63.592
mng,2010,55.89991
mng,2011,45.86139
mng,2012,24.52986
mng,2013,28.78276
mng,2014,26.31737
mng,2015,34.50479
mng,2016,35.04256
mng,2017,28.93911
mng,2018,50.1041
mng,2019,50.09387
moz,1967,49.26395
moz,1968,47.76077
moz,1969,48.4744
moz,1970,50.81678
moz,1971,49.1874
moz,1972,48.92054
moz,1973,43.65187
mus,1968,78.28458
mus,1969,77.60958
mus,1970,74.69378
mus,1971,75.12845
mus,1972,73.78557
mus,1973,77.00242
mus,1974,72.16809
mus,1975,64.7478
mus,1976,57.06574
mus,1977,50.39828
mus,1978,49.0445
mus,1979,47.50385
mus,1980,35.74509
mus,1981,36.3565
mus,1982,39.36043
mus,1983,36.99931
mus,1984,35.97212
mus,1985,31.13644
mus,1986,29.70585
mus,1987,31.78448
mus,1988,29.57842
mus,1989,30.35639
mus,1990,30.35876
mus,1991,30.06961
mus,1992,32.34005
mus,1993,31.10086
mus,1994,28.5155
mus,1995,30.40161
mus,1996,28.34204
mus,1997,24.679
mus,1998,22.14569
mus,1999,17.92065
mus,2000,20.39481
mus,2001,22.99078
mus,2002,24.49151
mus,2003,27.89248
mus,2004,29.95488
mus,2005,33.7894
mus,2006,36.29497
mus,2007,32.3628
mus,2008,38.94279
mus,2009,39.08341
mus,2010,39.36388
mus,2011,38.54098
mus,2012,41.87351
mus,2013,40.03766
mus,2014,39.93953
mus,2015,37.90307
mus,2016,39.08246
mus,2017,39.21135
mus,2018,39.21135
mus,2019,39.21135
mwi,1964,68.07847
mwi,1965,63.43413
mwi,1966,62.23659
mwi,1967,56.46853
mwi,1968,53.81504
mwi,1969,50.31646
mwi,1970,50.94704
mwi,1971,46.12548
mwi,1972,44.74078
mwi,1973,44.66436
mwi,1974,47.43606
mwi,1975,48.97079
mwi,1979,43.11535
mwi,1980,58.11798
mwi,1981,45.85179
mwi,1982,50.3629
mwi,1983,45.22507
mwi,1984,46.52189
mwi,1985,25.66788
mwi,1986,25
mwi,1987,41.05263
mwi,1988,31.50039
mwi,1989,24.6107
mwi,1990,37.71961
mwi,1991,46.27322
mwi,1992,46.27586
mwi,1993,19.50464
mwi,1994,39.74049
mwi,1995,48.26431
mwi,1996,48.27403
mwi,1997,52.29362
mwi,1998,43.66892
mwi,1999,72.90731
mwi,2000,70.67344
mwi,2001,71.10578
mwi,2002,74.72372
mwi,2003,72.16012
mwi,2004,76.55768
