geo,time,nv_mnf_txtl_zs_un
omn,2014,0.27157
omn,2015,0.29965
omn,2016,0.46279
omn,2017,0.96838
omn,2018,0.12487
omn,2019,0.12488
pak,1963,44.80851
pak,1964,39.91947
pak,1965,37.99618
pak,1966,33.40684
pak,1967,32.29404
pak,1968,33.55886
pak,1969,35.4629
pak,1970,38.19509
pak,1971,35.15239
pak,1972,36.09169
pak,1973,40.24747
pak,1974,36.1464
pak,1975,31.87143
pak,1976,27.53635
pak,1977,24.18548
pak,1978,23.23101
pak,1979,23.44047
pak,1980,22.10806
pak,1981,20.66196
pak,1982,19.46229
pak,1983,18.87611
pak,1984,17.77393
pak,1985,19.07625
pak,1986,20.78295
pak,1987,19.00548
pak,1988,21.72521
pak,1989,24.56174
pak,1990,27.47644
pak,1991,30.42401
pak,1996,26.12908
pak,2001,33.32942
pak,2006,28.85919
pan,1963,6.61124
pan,1964,6.46725
pan,1965,7.44837
pan,1966,7.2783
pan,1967,7.99763
pan,1968,8.73095
pan,1969,8.771
pan,1970,8.86633
pan,1971,8.84869
pan,1972,9.53359
pan,1973,8.85945
pan,1974,8.0737
pan,1975,8.11278
pan,1976,8.80468
pan,1977,9.5082
pan,1978,10.46523
pan,1979,10.35791
pan,1980,9.54247
pan,1981,8.94235
pan,1982,8.84831
pan,1983,7.19348
pan,1984,6.94723
pan,1985,6.96829
pan,1986,6.89413
pan,1987,6.51819
pan,1988,6.20985
pan,1989,5.48772
pan,1990,8.07864
pan,1991,8.45512
pan,1992,6.42354
pan,1993,7.88824
pan,1994,7.99801
pan,1995,7.69183
pan,1996,7.07394
pan,1997,6.42775
pan,1998,6.59469
pan,1999,5.26541
pan,2000,5.3337
pan,2001,4.19085
per,1974,14.50382
per,1975,14.375
per,1976,12.77533
per,1977,11.6041
per,1978,11.59136
per,1979,13.0137
per,1980,12.63889
per,1981,11.76802
per,1982,12
per,1983,10.93588
per,1984,11.75976
per,1985,11.33567
per,1986,12.34478
per,1987,14.27018
per,1988,13.82654
per,1989,14.92818
per,1990,11.37348
per,1991,8.95667
per,1992,9.68868
per,1993,9.68868
per,1994,7.53152
per,1995,8.53401
per,1996,9.67204
per,1997,9.67204
per,1998,9.67204
per,1999,15.7871
per,2000,15.7871
per,2001,15.78732
per,2002,15.53347
per,2003,15.85776
per,2004,15.14163
per,2005,14.17362
per,2006,12.5741
per,2007,12.30372
per,2008,10.47644
per,2009,8.30469
per,2010,10.05128
per,2011,10.29693
per,2012,9.23876
per,2013,10.51245
per,2014,10.06082
per,2015,9.0908
per,2016,8.52878
per,2017,8.30252
per,2018,7.85946
per,2019,7.80351
phl,1963,9.71512
phl,1964,8.80111
phl,1965,9.39457
phl,1966,8.78142
phl,1967,8.78142
phl,1968,9.62567
phl,1969,8.45157
phl,1970,8.34924
phl,1971,9.09334
phl,1972,8.53963
phl,1973,9.951
phl,1974,8.81958
phl,1975,8.23153
phl,1976,10.38716
phl,1977,8.47066
phl,1978,11.04604
phl,1979,13.60863
phl,1980,12.78961
phl,1981,14.52045
phl,1982,10.48422
phl,1983,9.09582
phl,1984,10.0471
phl,1985,6.56732
phl,1986,6.85325
phl,1987,8.02215
phl,1988,10.71812
phl,1989,13.97114
phl,1990,10.67562
phl,1991,10.94802
phl,1992,9.9197
phl,1993,10.18581
phl,1994,9.85401
phl,1995,8.3308
phl,1996,6.69538
phl,1997,6.8866
phl,1998,6.78702
phl,1999,6.83293
phl,2000,6.83293
phl,2001,7.47327
phl,2002,7.47327
phl,2003,6.52633
phl,2004,6.52633
phl,2005,6.17591
phl,2006,4.91715
phl,2007,4.92309
phl,2008,3.14476
phl,2009,2.62464
phl,2010,2.52404
phl,2011,2.53221
phl,2012,2.74006
phl,2013,3.29974
phl,2014,3.09359
phl,2015,3.31949
phl,2016,3.40894
phl,2017,3.35389
phl,2018,3.35745
phl,2019,3.35745
png,1963,0
png,1964,0
png,1965,0
png,1966,0
png,1967,0
png,1968,0
png,1969,0.64778
png,1970,0.59334
png,1971,0.44499
png,1972,0.72907
png,1973,0.8494
png,1974,0.8587
png,1975,0.9129
png,1976,0.81613
png,1977,0.65698
png,1978,0.82234
png,1979,0.72193
png,1980,0.7008
png,1981,0.71817
png,1982,0.46401
png,1983,0.5434
png,1984,0.74447
png,1985,0.56187
png,1986,0.77325
png,1987,1.05459
png,1998,1.05459
png,1999,1.05459
png,2000,1.05459
png,2001,1.05459
pol,1963,19.35528
pol,1964,19.37117
pol,1965,19.44119
pol,1966,19.20693
pol,1967,19.1807
pol,1968,19.08877
pol,1969,19.50474
pol,1970,18.91327
pol,1971,18.40399
pol,1972,19.36885
pol,1973,19.30624
pol,1974,18.08989
pol,1975,18.17689
pol,1976,18.23858
pol,1977,17.98101
pol,1978,17.45002
pol,1979,16.28776
pol,1980,17.04634
pol,1981,19.70491
pol,1982,13.26415
pol,1983,14.16592
pol,1984,14.97738
pol,1985,15.94203
pol,1986,16.05347
pol,1987,15.72316
pol,1988,16.01827
pol,1989,15.68301
pol,1990,8.8489
pol,1991,8.6622
pol,1992,10.32175
pol,1993,9.9477
pol,1994,11.79666
pol,1995,10.47642
pol,1996,7.77406
pol,1997,7.38446
pol,1998,7.06989
pol,1999,6.77418
pol,2000,6.46258
pol,2001,6.50613
pol,2002,5.1568
pol,2003,4.55715
pol,2004,4.14797
pol,2005,3.73326
pol,2006,4.18547
pol,2007,4.1897
pol,2008,3.96778
pol,2009,3.57872
pol,2010,3.49675
pol,2011,3.20881
pol,2012,2.95197
pol,2013,3.09653
pol,2014,3.19271
pol,2015,3.08511
pol,2016,3.08846
pol,2017,2.92222
pol,2018,3.05807
pol,2019,3.05807
pri,1989,5.81071
pri,1990,5.28785
pri,1991,5.12823
pri,1992,5.01026
pri,1993,4.95392
pri,1994,4.30591
pri,1995,4.80464
pri,1996,4.74852
pri,1997,4.58139
pri,1998,3.63436
pri,1999,3.34942
pri,2000,3.12641
pri,2001,2.37595
pri,2002,1.99181
pri,2003,1.28532
pri,2004,1.20277
pri,2005,1.10709
pri,2006,0.71352
prt,1963,22.58309
prt,1964,22.53496
prt,1965,22.14626
prt,1966,20.9669
prt,1967,19.51819
prt,1968,19.64698
prt,1969,19.66068
prt,1970,19.39936
prt,1971,21.23776
prt,1972,20.82078
prt,1973,22.40193
prt,1974,22.90234
prt,1975,21.14563
prt,1976,21.39223
prt,1977,19.98504
prt,1978,20.54949
prt,1979,22.61034
prt,1980,21.75226
prt,1981,20.94656
prt,1982,21.3792
prt,1983,21.18325
prt,1984,22.34681
prt,1985,23.75044
prt,1986,25.26884
prt,1987,23.28314
prt,1988,21.8662
prt,1989,21.07137
prt,1990,21.44072
prt,1991,20.61471
prt,1992,19.78252
prt,1993,21.05412
prt,1994,21.12438
prt,1995,20.81854
prt,1996,21.55707
prt,1997,20.97764
prt,1998,20.97764
prt,1999,19.47538
prt,2000,17.98567
prt,2001,18.43853
prt,2002,18.50375
prt,2003,17.94777
prt,2004,13.85673
prt,2005,12.15518
prt,2006,11.67932
prt,2007,11.20048
prt,2008,10.52012
prt,2009,13.64838
prt,2010,13.12024
prt,2011,13.68448
prt,2012,14.26251
prt,2013,15.13417
prt,2014,16.05663
prt,2015,15.19478
prt,2016,15.49116
prt,2017,14.77035
prt,2018,14.72937
prt,2019,14.72937
pry,1963,18.93001
pry,1964,17.62736
pry,1965,14.42215
pry,1966,17.3105
pry,1967,16.60624
pry,1968,15.84799
pry,1969,16.1078
pry,1970,16.48988
pry,1971,14.01977
pry,1972,16.12205
pry,1973,17.94005
pry,1974,16.89607
pry,1975,14.37574
pry,1976,15.79833
pry,1977,20.2781
pry,1978,21.06921
pry,1979,16.85082
pry,1980,12.34181
pry,1981,14.09595
pry,2001,5.80205
pry,2002,6.86023
pry,2010,6.61099
pse,1994,26.53773
pse,1995,33.15276
pse,1996,31.78192
pse,1997,26.52355
pse,1998,22.57238
pse,1999,19.3242
pse,2000,20.97555
pse,2001,20.07043
pse,2002,19.82932
pse,2003,18.93034
pse,2004,15.51738
pse,2005,17.23139
pse,2006,11.89735
pse,2007,12.721
pse,2008,12.86569
pse,2009,12.07188
pse,2010,11.97258
pse,2011,7.23859
pse,2012,9.56242
pse,2013,9.17909
pse,2014,6.41472
pse,2015,9.28604
pse,2016,9.29538
pse,2017,8.29627
pse,2018,7.52644
pse,2019,7.52645
qat,1986,5.05561
qat,1987,5.37839
qat,1988,3.06318
qat,1989,3.06318
qat,1990,3.23427
qat,1991,2.37166
qat,1992,3.72902
qat,1993,5.28512
qat,1994,6.54459
qat,1995,6.74825
qat,1996,6.74825
qat,1997,6.74825
qat,1998,6.97455
qat,1999,6.97455
qat,2000,7.95788
qat,2001,5.72321
qat,2002,5.12973
qat,2003,2.84066
qat,2004,3.84305
qat,2005,3.66327
qat,2006,2.03084
qat,2007,1.34589
qat,2008,0.7623
qat,2009,1.41948
qat,2010,0.71778
qat,2011,0.84215
qat,2012,0.91386
qat,2013,0.95592
qat,2014,1.07068
qat,2015,1.78071
qat,2016,1.78195
qat,2017,1.52848
qat,2018,1.543
rou,1988,19.06827
rou,1989,18.52414
rou,1990,20.71813
rou,1991,15.07437
rou,1992,12.76302
rou,1993,12.33328
rou,1994,12.7993
rou,1995,12.71213
rou,1996,12.35361
rou,1997,11.68796
rou,1998,11.32896
rou,1999,11.86099
rou,2000,11.94322
rou,2001,12.09364
rou,2002,12.42787
rou,2003,19.57294
rou,2004,17.77839
rou,2005,16.77458
rou,2006,15.22423
rou,2007,12.78507
rou,2008,12.39401
rou,2009,11.55059
rou,2010,10.88028
rou,2011,11.55698
rou,2012,11.23836
rou,2013,11.64347
rou,2014,10.80995
rou,2015,10.80724
rou,2016,10.49638
rou,2017,9.86701
rou,2018,9.1244
rou,2019,9.38246
rus,1993,7.37764
rus,1994,4.82183
rus,1995,3.97661
rus,1996,3.3086
rus,1997,3.07178
rus,1998,2.71659
rus,1999,2.62052
rus,2000,2.15667
rus,2001,2.12935
rus,2002,1.65938
rus,2003,2.15846
rus,2004,2.37669
rus,2005,1.76884
rus,2006,1.9697
rus,2007,2.00064
rus,2008,1.8712
rus,2009,2.02396
rus,2010,1.74423
rus,2011,1.82485
rus,2012,1.68132
rus,2013,1.87726
rus,2014,1.74873
rus,2015,1.6596
rus,2016,1.74752
rus,2017,1.90183
rus,2018,1.67867
rus,2019,1.74906
rwa,1999,2.00682
rwa,2014,6.21118
rwa,2015,5.96591
rwa,2016,5.92784
rwa,2017,6.22222
rwa,2018,7.05394
sau,1989,0.58958
sau,2002,2.12469
sau,2003,2.42832
sau,2004,2.53172
sau,2005,3.39703
sau,2006,4.70831
sau,2010,3.12567
sau,2011,3.1453
sau,2012,3.38133
sau,2013,3.55584
sau,2014,3.64776
sau,2015,3.80494
sau,2016,3.79025
sau,2017,2.85584
sau,2018,2.71065
sau,2019,2.71065
sdn,1966,35.40892
sdn,1967,34.73476
sdn,1968,38.45947
sdn,1969,36.32435
sdn,1970,34.21473
sdn,1971,34.17987
sdn,1972,35.96686
sdn,1976,24.91743
sdn,2001,4.19379
sdn,2006,4.13325
sen,1974,20.37547
sen,1975,20.38206
sen,1976,14.80363
sen,1977,18.47512
sen,1978,17.4543
sen,1979,16.12425
sen,1980,18.9091
sen,1981,16.13841
sen,1982,14.53975
sen,1983,13.97091
sen,1984,16.25047
sen,1985,13.12688
sen,1986,4.79178
sen,1987,5.67671
sen,1988,2.51167
sen,1989,11.28473
sen,1990,3.01692
sen,1991,1.89467
sen,1992,1.38875
sen,1993,2.37643
sen,1994,5.08114
sen,1995,5.28822
sen,1996,5.67874
sen,1997,5.23393
sen,1998,3.39125
sen,1999,3.10107
sen,2000,3.68747
sen,2001,4.38427
sen,2002,3.09425
sen,2003,3.35862
sen,2004,3.64109
sen,2005,3.97371
sen,2006,3.28938
sen,2007,2.50946
sen,2008,2.45056
sen,2009,2.16506
sen,2010,1.96981
sen,2011,0.82383
sen,2012,0.87899
sen,2013,0.87906
sen,2014,0.87906
sgp,1963,1.57716
sgp,1964,3.29781
sgp,1965,3.58929
sgp,1966,3.24156
sgp,1967,4.1804
sgp,1968,5.19391
sgp,1969,5.02511
sgp,1970,5.04982
sgp,1971,6.19856
sgp,1972,7.70155
sgp,1973,8.37808
sgp,1974,4.97609
sgp,1975,5.46194
sgp,1976,6.83462
sgp,1977,6.42446
sgp,1978,6.69102
sgp,1979,6.10863
sgp,1980,5.30736
sgp,1981,4.87585
sgp,1982,4.93347
sgp,1983,4.64066
sgp,1984,4.31505
sgp,1985,4.03611
sgp,1986,3.88381
sgp,1987,4.09251
sgp,1988,3.77916
sgp,1989,3.57789
sgp,1990,3.23469
sgp,1991,2.92098
sgp,1992,2.63672
sgp,1993,2.09356
sgp,1994,1.66366
sgp,1995,1.2665
sgp,1996,0.98764
sgp,1997,0.94442
sgp,1998,1.16762
sgp,1999,1.15066
sgp,2000,0.95749
sgp,2001,1.01171
sgp,2002,0.86573
sgp,2003,0.83639
sgp,2004,0.70305
sgp,2005,0.61964
sgp,2006,0.51719
sgp,2007,0.5621
sgp,2008,0.52107
sgp,2009,0.3435
sgp,2010,0.2726
sgp,2011,0.31597
sgp,2012,0.32686
sgp,2013,0.33548
sgp,2014,0.27459
sgp,2015,0.25429
sgp,2016,0.23223
sgp,2017,0.21279
sgp,2018,0.16716
sgp,2019,0.16716
sle,1993,1.09051
slv,1963,36.92476
slv,1964,34.13861
slv,1965,36.86563
slv,1966,27.01259
slv,1967,26.25934
slv,1968,29.18471
slv,1969,28.06046
slv,1970,30.19071
slv,1971,30.57413
slv,1972,32.4591
slv,1973,32.9158
slv,1974,33.91412
slv,1975,32.29589
slv,1976,30.24136
slv,1977,28.37816
slv,1978,23.39318
slv,1979,21.46789
slv,1980,21.62645
slv,1981,21.19932
slv,1982,19.06906
slv,1983,18.05465
slv,1984,15.00906
slv,1985,14.32744
slv,1991,14.32342
slv,1993,16.14122
slv,1994,18.00826
slv,1995,17.98376
slv,1996,18.87893
slv,1997,28.86549
slv,1998,28.15807
som,1967,3.60498
som,1968,2.82125
som,1969,2.63
som,1970,5.61116
som,1971,4.96014
som,1972,5.65751
som,1973,8.56351
som,1974,17.62867
som,1975,10.96005
som,1976,9.90108
som,1977,22.17932
som,1978,20.71566
som,1979,18.80898
som,1986,12.91349
srb,2002,6.13091
srb,2003,6.13091
srb,2004,6.13091
srb,2005,6.13091
srb,2006,5.99516
srb,2007,6.00569
srb,2008,6.24143
srb,2009,6.21553
srb,2010,6.92196
srb,2011,6.78645
srb,2012,6.41738
srb,2013,7.31021
srb,2014,7.58034
srb,2015,7.78406
srb,2016,7.88611
srb,2017,7.32435
srb,2018,7.11603
srb,2019,7.11603
svk,1993,9.5882
svk,1994,8.70279
svk,1995,7.22782
svk,1996,7.69556
svk,1997,6.85732
svk,1998,7.0455
svk,1999,7.1728
svk,2000,4.35217
svk,2001,7.02702
svk,2002,6.99683
svk,2003,4.43842
svk,2004,3.73639
svk,2005,3.57873
svk,2006,3.31412
svk,2007,3.05497
svk,2008,2.48927
svk,2009,4.58346
svk,2010,3.7555
svk,2011,4.09658
svk,2012,3.68401
svk,2013,3.66776
svk,2014,3.61254
svk,2015,3.12182
svk,2016,3.38335
svk,2017,3.21632
svk,2018,3.2754
svk,2019,3.35616
svn,1987,17.35459
svn,1988,15.30766
svn,1989,19.51182
svn,1990,15.12273
svn,1991,15.24884
svn,1992,16.0318
svn,1993,14.81361
svn,1994,12.30153
svn,1995,14.34902
svn,1996,13.10724
svn,1997,12.34813
svn,1998,11.57039
svn,1999,11.39913
svn,2000,8.34742
svn,2001,8.19656
svn,2002,7.44835
svn,2003,7.45437
svn,2004,6.41378
svn,2005,6.58648
svn,2006,4.66685
svn,2007,4.52624
svn,2008,4.6682
svn,2009,4.78696
svn,2010,4.19945
svn,2011,4.25808
svn,2012,3.87192
svn,2013,3.40026
svn,2014,3.49293
svn,2015,3.10488
svn,2016,2.21383
svn,2017,2.39311
svn,2018,2.98831
svn,2019,2.98831
swe,1963,8.6249
swe,1964,8.21341
swe,1965,7.62417
swe,1966,7.19188
swe,1967,7.14485
swe,1968,6.68931
swe,1969,6.33484
swe,1970,5.72391
swe,1971,5.27049
swe,1972,5.13196
swe,1973,4.79163
swe,1974,4.27962
swe,1975,4.08862
swe,1976,4.09129
swe,1977,3.79142
swe,1978,3.33747
swe,1979,3.17746
swe,1980,2.9909
swe,1981,2.86456
swe,1982,2.62508
swe,1983,2.54261
swe,1984,2.43803
swe,1985,2.44447
swe,1986,2.40607
swe,1987,2.25594
swe,1988,2.09082
swe,1989,1.92859
swe,1990,1.82927
swe,1991,1.7075
swe,1992,1.67843
swe,1993,1.5847
swe,1994,1.46222
swe,1995,1.42581
swe,1996,1.49355
swe,1997,1.2735
swe,1998,1.26226
swe,1999,1.20505
swe,2000,1.17453
swe,2001,1.20797
swe,2002,1.15314
swe,2003,1.09367
swe,2004,0.9673
swe,2005,0.90936
swe,2006,0.86835
swe,2007,0.8426
swe,2008,0.87762
swe,2009,0.86059
swe,2010,0.81164
swe,2011,0.78525
swe,2012,0.77098
swe,2013,0.79947
swe,2014,0.74289
swe,2015,0.72903
swe,2016,0.8332
swe,2017,0.81548
swe,2018,0.73485
swe,2019,0.73416
swz,1967,2.30892
swz,1968,1.77086
swz,1970,2.22596
swz,1971,2.25303
swz,1972,1.52295
swz,1973,2.78583
swz,1976,1.1317
swz,1977,1.71617
swz,1978,3.33282
swz,1979,2.61553
swz,1980,2.68097
swz,1981,2.70143
swz,1982,2.2334
swz,1983,1.82676
swz,1984,3.47177
swz,1985,3.18326
swz,1986,6.63473
swz,1987,7.07492
swz,1988,3.92708
swz,1989,5.11525
swz,1990,7.65552
swz,1991,3.72558
swz,1992,3.95794
swz,1993,3.66462
swz,1994,5.84111
swz,1995,2.98264
swz,2011,5.5477
syr,1963,43.24089
syr,1964,42.81818
syr,1965,43.36338
syr,1966,42.76706
syr,1967,41.04337
syr,1968,41.80863
syr,1969,39.54332
syr,1970,39.52787
syr,1971,36.36764
syr,1972,40.69019
syr,1973,44.40723
syr,1974,44.31138
syr,1975,41.35332
syr,1976,43.15002
syr,1977,45.80438
syr,1978,32.16374
syr,1979,32.24076
syr,1980,68.19802
syr,1981,25.88398
syr,1982,20.99604
syr,1983,20.01414
syr,1984,16.79582
syr,1985,21.72123
syr,1986,13.47662
syr,1987,25.45249
syr,1988,26.33046
syr,1989,28.67647
syr,1990,28.83947
syr,1991,31.29185
syr,1992,30.67273
syr,1993,21.00598
syr,1994,22.44214
syr,1995,22.75485
syr,2000,108.16208
syr,2001,39.31245
syr,2002,37.94552
syr,2005,78.53894
tha,1968,16.97936
tha,1969,7.28346
tha,1970,13.96357
tha,1974,15.15108
tha,1975,19.33071
tha,1976,13.4559
tha,1977,10.19546
tha,1979,26.20647
tha,1982,7.65745
tha,1984,12.5957
tha,1986,22.21297
tha,1988,15.21032
tha,1989,12.97417
tha,1990,29.6639
tha,1991,9.48132
tha,1992,9.48132
tha,1993,17.79375
tha,1994,17.98296
tha,1995,17.98298
tha,1996,8.63192
tha,1997,8.63305
tha,1998,12.36325
tha,1999,12.37273
tha,2000,12.4124
tha,2001,12.4124
tha,2002,7.88148
tha,2003,7.88148
tha,2004,7.88148
tha,2005,8.81314
tha,2006,8.81314
tha,2007,8.81314
tha,2008,8.81314
tha,2009,6.44783
tha,2010,6.44783
tha,2011,6.76687
tha,2012,6.81275
tha,2013,6.81275
tha,2014,6.00485
tha,2015,6.00485
tha,2016,5.84287
tha,2017,6.00485
tha,2018,6.00485
ton,1981,4.27687
tto,1966,2.89095
tto,1967,2.99698
tto,1968,2.75156
tto,1969,3.9842
tto,1970,3.38983
tto,1971,3.48514
tto,1972,3.25934
tto,1973,3.35039
tto,1974,3.28836
tto,1975,3.34032
tto,1976,4.05643
tto,1977,4.01464
tto,1978,4.49275
tto,1979,4.17349
tto,1980,4.08714
tto,1981,7.71084
tto,1982,6.26185
tto,1983,6.09461
tto,1984,5.58876
tto,1985,5.05745
tto,1986,4.73326
tto,1987,4.50935
tto,1988,26.54232
tto,1989,2.64087
tto,1990,2.69992
tto,1991,2.89199
tto,1992,2.5433
tto,1993,2.11614
tto,1994,1.50523
tto,1995,1.28923
tto,1998,1.20728
tto,1999,1.30709
tto,2000,1.31596
tto,2001,1.52028
tto,2002,1.37846
tto,2003,0.82325
tto,2004,0.61339
tto,2005,0.46547
tto,2006,0.59996
tun,1963,11.51065
tun,1964,11.97847
tun,1965,15.14616
tun,1966,21.21908
tun,1967,21.02108
tun,1968,18.43827
tun,1969,16.44603
tun,1970,18.17515
tun,1971,17.50407
tun,1972,19.17871
tun,1973,19.59061
tun,1974,16.11172
tun,1975,18.17917
tun,1976,22.1783
tun,1977,18.204
tun,1978,18.39015
tun,1979,18.70267
tun,1980,18.62941
tun,1981,19.40529
tun,1989,17.71388
tun,1990,20.26307
tun,1991,20.46212
tun,1992,21.83127
tun,1993,24.00055
tun,1994,25.44801
tun,1995,33.41878
tun,1996,33.97373
tun,1997,33.37851
tun,1998,36.38311
tun,1999,35.13728
tun,2000,35.10814
tun,2001,36.60529
tun,2002,35.94791
tun,2003,31.11345
tun,2004,29.572
tun,2005,27.27022
tun,2006,23.99152
tun,2007,25.53167
tun,2008,23.29678
tun,2009,21.67286
tun,2010,21.9336
tun,2011,21.75149
tun,2012,19.71363
tun,2013,19.57101
tun,2014,19.206
tun,2015,17.59105
tun,2016,17.59105
tun,2017,17.59105
tun,2018,17.59105
tun,2019,17.59105
tur,1963,23.00752
tur,1964,22.53259
tur,1965,18.76725
tur,1966,18.21618
tur,1967,15.42084
tur,1968,15.87467
tur,1969,15.11801
tur,1970,14.52326
tur,1971,16.03395
tur,1972,17.07364
tur,1973,15.89958
tur,1974,14.97014
tur,1975,14.2792
tur,1976,16.67111
tur,1977,15.82377
tur,1978,16.85582
tur,1979,18.01587
tur,1980,15.25485
tur,1981,12.44591
tur,1982,12.59066
tur,1983,14.38816
tur,1984,15.53774
tur,1985,14.30221
tur,1986,12.1799
tur,1987,15.93846
tur,1988,14.76911
tur,1989,14.82123
tur,1990,14.88958
tur,1991,14.34399
tur,1992,15.6789
tur,1993,14.6861
tur,1994,17.35051
tur,1995,16.68221
tur,1996,17.22898
tur,1997,17.08289
tur,1998,17.59457
tur,1999,15.5276
tur,2000,15.74418
tur,2001,17.59261
tur,2002,26.57687
tur,2003,24.00315
tur,2004,21.50665
tur,2005,19.39955
tur,2006,18.74234
tur,2007,17.37139
tur,2008,15.46847
tur,2009,16.27026
tur,2010,16.4877
tur,2011,16.74036
tur,2012,17.08345
tur,2013,17.79361
tur,2014,17.73809
tur,2015,17.20418
tur,2016,16.88831
tur,2017,16.43008
tur,2018,16.29927
tur,2019,16.27547
tza,1965,26.79431
tza,1966,23.44522
tza,1967,24.74227
tza,1968,19.45718
tza,1969,23.45431
tza,1970,28.14076
tza,1971,25.25805
tza,1972,26.29895
tza,1973,26.83401
tza,1974,23.23959
tza,1975,23.12747
tza,1978,30.10001
tza,1979,29.98668
tza,1980,33.05671
tza,1981,29.3459
tza,1982,24.85093
tza,1983,24.93427
tza,1984,23.3321
tza,1985,20.31109
tza,1986,15.18133
tza,1987,17.03778
tza,1988,18.0913
tza,1990,2.807
tza,1991,-21.69074
tza,1994,0.02905
tza,1995,0.07079
tza,1996,0.07054
tza,1997,0.06989
tza,1998,0.06957
tza,1999,0.06906
tza,2003,3.74483
tza,2004,2.4091
tza,2005,8.12907
tza,2006,7.68058
tza,2007,7.68039
tza,2008,4.83459
tza,2009,5.73302
tza,2010,3.67766
tza,2011,3.3099
tza,2012,4.18919
tza,2013,4.12386
tza,2014,4.12372
tza,2015,4.12386
tza,2016,4.11755
tza,2017,4.12386
tza,2018,4.12386
uga,1963,32.89327
uga,1964,27.84357
uga,1965,23.35614
uga,1966,23.30258
uga,1967,25.34491
uga,1968,23.19145
uga,1969,22.9696
uga,1971,20.41945
uga,1989,14.35988
uga,1993,8.74739
uga,1994,7.5584
uga,1995,7.01506
uga,1996,6.74875
uga,1997,8.0031
uga,1998,5.35784
uga,1999,5.31137
uga,2000,4.04393
ukr,2012,2.0981
ukr,2013,2.30096
ukr,2014,1.99792
ukr,2015,1.99798
ukr,2016,2.90385
ukr,2017,2.53326
ukr,2018,3.07587
ukr,2019,3.07587
ury,1968,25.31063
ury,1969,22.44921
ury,1970,20.75378
ury,1971,21.86981
ury,1972,22.8635
ury,1973,19.24327
ury,1974,20.94899
ury,1975,23.11648
ury,1976,24.92672
ury,1977,26.62967
ury,1978,24.93745
ury,1979,24.32173
ury,1980,16.85043
ury,1981,14.35434
ury,1982,12.44911
ury,1983,17.68061
ury,1984,21.3302
ury,1985,19.71408
ury,1986,18.39131
ury,1987,19.12777
ury,1988,17.04628
ury,1989,18.96248
ury,1990,18.20044
ury,1991,17.92957
ury,1992,16.84604
ury,1993,14.64553
ury,1994,15.42603
ury,1995,12.6488
ury,1996,11.8026
ury,1997,12.28516
ury,1998,9.12741
ury,1999,8.46011
ury,2000,8.72632
ury,2001,8.07433
ury,2002,9.63238
ury,2003,11.99658
ury,2004,10.44333
ury,2005,9.11756
ury,2006,8.53036
ury,2007,7.13419
ury,2008,5.93362
ury,2009,5.2174
ury,2010,4.51006
ury,2011,4.58622
ury,2012,4.17909
ury,2013,5.39212
ury,2014,5.27384
ury,2015,5.25607
ury,2016,5.25607
usa,1963,8.44644
usa,1964,8.39624
usa,1965,8.24332
usa,1966,7.94649
usa,1967,8.02587
usa,1968,8.13454
usa,1969,7.97469
usa,1970,7.98116
usa,1971,8.09525
usa,1972,8.0305
usa,1973,7.63442
usa,1974,6.96947
usa,1975,6.85165
usa,1976,6.90962
usa,1977,6.82228
usa,1978,6.54931
usa,1979,5.9809
usa,1980,6.18392
usa,1981,6.07288
usa,1982,6.05131
usa,1983,6.15278
usa,1984,5.70977
usa,1985,5.32997
usa,1986,5.32053
usa,1987,5.44609
usa,1988,5.1286
usa,1989,5.01212
usa,1990,4.91411
usa,1991,4.99706
usa,1992,5.06872
usa,1993,4.98193
usa,1994,4.85565
usa,1995,4.54314
usa,1996,4.54314
usa,1997,4.19011
usa,1998,3.91182
usa,1999,3.68694
usa,2000,3.42789
usa,2001,3.2731
usa,2002,2.99881
usa,2003,2.89129
usa,2004,2.45389
usa,2005,2.34014
usa,2006,2.22527
usa,2007,1.85927
usa,2008,1.58036
usa,2009,1.51216
usa,2010,1.45953
usa,2011,1.41207
usa,2012,1.31646
usa,2013,1.32318
usa,2014,1.31319
usa,2015,1.27095
usa,2016,1.25423
usa,2017,1.208
usa,2018,1.12886
usa,2019,1.12886
uzb,2013,17.86775
uzb,2014,17.58624
uzb,2015,18.3502
uzb,2016,18.09714
uzb,2017,17.7411
uzb,2018,15.2802
uzb,2019,15.2802
ven,1963,10.24369
ven,1965,10.87751
ven,1967,10.98005
ven,1968,10.83573
ven,1969,13.1897
ven,1970,13.19595
ven,1971,13.50144
ven,1972,12.93842
ven,1973,10.62343
ven,1974,11.97773
ven,1975,10.92309
ven,1976,8.86799
ven,1977,9.43728
ven,1978,9.67758
ven,1979,7.69899
ven,1980,7.13595
ven,1981,7.42634
ven,1982,7.8329
ven,1983,7.86895
ven,1984,7.61806
ven,1985,7.67357
ven,1986,8.38067
ven,1987,8.27273
ven,1988,9.26599
ven,1989,6.45244
ven,1990,4.76474
ven,1991,5.54618
ven,1992,5.23873
ven,1993,2.48065
ven,1994,4.58222
ven,1995,4.42171
ven,1996,4.94431
ven,1997,2.91064
ven,1998,2.40126
vnm,1998,21.82751
vnm,1999,21.82751
vnm,2000,20.963
vnm,2001,20.963
vnm,2002,20.963
vnm,2003,20.963
vnm,2004,20.25903
vnm,2005,20.25903
vnm,2006,20.25903
vnm,2007,17.59308
vnm,2008,16.48248
