geo,time,sp_pop_1564_to_zs
dnk,1975,63.99742
dnk,1976,64.00492
dnk,1977,64.09269
dnk,1978,64.25263
dnk,1979,64.47097
dnk,1980,64.73953
dnk,1981,65.03132
dnk,1982,65.38288
dnk,1983,65.76913
dnk,1984,66.14767
dnk,1985,66.48448
dnk,1986,66.75941
dnk,1987,66.95872
dnk,1988,67.10607
dnk,1989,67.23897
dnk,1990,67.36972
dnk,1991,67.37618
dnk,1992,67.41036
dnk,1993,67.44115
dnk,1994,67.43761
dnk,1995,67.39407
dnk,1996,67.23599
dnk,1997,67.08475
dnk,1998,66.93591
dnk,1999,66.79692
dnk,2000,66.67678
dnk,2001,66.55991
dnk,2002,66.44287
dnk,2003,66.33126
dnk,2004,66.22573
dnk,2005,66.11935
dnk,2006,65.97682
dnk,2007,65.83647
dnk,2008,65.69187
dnk,2009,65.54044
dnk,2010,65.38257
dnk,2011,65.15725
dnk,2012,64.9419
dnk,2013,64.68869
dnk,2014,64.39696
dnk,2015,64.1094
dnk,2016,63.98028
dnk,2017,63.84881
dnk,2018,63.72878
dnk,2019,63.63378
dnk,2020,63.55428
dom,1960,49.23014
dom,1961,48.91266
dom,1962,48.65516
dom,1963,48.46991
dom,1964,48.3823
dom,1965,48.40572
dom,1966,48.4698
dom,1967,48.63961
dom,1968,48.89527
dom,1969,49.21443
dom,1970,49.58524
dom,1971,49.96052
dom,1972,50.38332
dom,1973,50.84141
dom,1974,51.32511
dom,1975,51.82787
dom,1976,52.30759
dom,1977,52.80305
dom,1978,53.30216
dom,1979,53.79203
dom,1980,54.26643
dom,1981,54.70577
dom,1982,55.12112
dom,1983,55.51395
dom,1984,55.88921
dom,1985,56.25059
dom,1986,56.59223
dom,1987,56.92232
dom,1988,57.23772
dom,1989,57.53113
dom,1990,57.79994
dom,1991,58.07034
dom,1992,58.3089
dom,1993,58.52897
dom,1994,58.75035
dom,1995,58.98507
dom,1996,59.21109
dom,1997,59.4679
dom,1998,59.74319
dom,1999,60.01693
dom,2000,60.28117
dom,2001,60.55693
dom,2002,60.80963
dom,2003,61.06164
dom,2004,61.34127
dom,2005,61.66022
dom,2006,62.00486
dom,2007,62.38388
dom,2008,62.7841
dom,2009,63.17642
dom,2010,63.53788
dom,2011,63.83333
dom,2012,64.09111
dom,2013,64.31206
dom,2014,64.50097
dom,2015,64.66185
dom,2016,64.77723
dom,2017,64.8694
dom,2018,64.94005
dom,2019,64.99292
dom,2020,65.03296
dza,1960,52.17856
dza,1961,51.60345
dza,1962,50.87875
dza,1963,50.14456
dza,1964,49.591
dza,1965,49.29479
dza,1966,49.02089
dza,1967,49.0311
dza,1968,49.21713
dza,1969,49.42822
dza,1970,49.59173
dza,1971,49.57316
dza,1972,49.53011
dza,1973,49.49195
dza,1974,49.51183
dza,1975,49.60974
dza,1976,49.61831
dza,1977,49.71804
dza,1978,49.87733
dza,1979,50.05547
dza,1980,50.2318
dza,1981,50.33396
dza,1982,50.48323
dza,1983,50.67618
dza,1984,50.92138
dza,1985,51.22564
dza,1986,51.51307
dza,1987,51.86944
dza,1988,52.28742
dza,1989,52.7621
dza,1990,53.2918
dza,1991,53.8283
dza,1992,54.41981
dza,1993,55.07428
dza,1994,55.80778
dza,1995,56.62916
dza,1996,57.44949
dza,1997,58.36675
dza,1998,59.3508
dza,1999,60.35048
dza,2000,61.32987
dza,2001,62.40208
dza,2002,63.39027
dza,2003,64.30235
dza,2004,65.14228
dza,2005,65.88779
dza,2006,66.44939
dza,2007,66.8637
dza,2008,67.13222
dza,2009,67.26308
dza,2010,67.26101
dza,2011,67.01825
dza,2012,66.76538
dza,2013,66.44641
dza,2014,66.0026
dza,2015,65.42885
dza,2016,64.85757
dza,2017,64.1832
dza,2018,63.48882
dza,2019,62.89684
dza,2020,62.47356
ecu,1960,51.89908
ecu,1961,51.6659
ecu,1962,51.35747
ecu,1963,51.05011
ecu,1964,50.85819
ecu,1965,50.82507
ecu,1966,50.74604
ecu,1967,50.81786
ecu,1968,50.99689
ecu,1969,51.2171
ecu,1970,51.44443
ecu,1971,51.55844
ecu,1972,51.7228
ecu,1973,51.92415
ecu,1974,52.15946
ecu,1975,52.42877
ecu,1976,52.63672
ecu,1977,52.88885
ecu,1978,53.18238
ecu,1979,53.51544
ecu,1980,53.88361
ecu,1981,54.2116
ecu,1982,54.5668
ecu,1983,54.94478
ecu,1984,55.34092
ecu,1985,55.74862
ecu,1986,56.07976
ecu,1987,56.43315
ecu,1988,56.79642
ecu,1989,57.15659
ecu,1990,57.50774
ecu,1991,57.79666
ecu,1992,58.09134
ecu,1993,58.38738
ecu,1994,58.68063
ecu,1995,58.96892
ecu,1996,59.19737
ecu,1997,59.41406
ecu,1998,59.63253
ecu,1999,59.87269
ecu,2000,60.14363
ecu,2001,60.35382
ecu,2002,60.61494
ecu,2003,60.90628
ecu,2004,61.19678
ecu,2005,61.47112
ecu,2006,61.79776
ecu,2007,62.09129
ecu,2008,62.37006
ecu,2009,62.65967
ecu,2010,62.96703
ecu,2011,63.26888
ecu,2012,63.57836
ecu,2013,63.87741
ecu,2014,64.13675
ecu,2015,64.33874
ecu,2016,64.52927
ecu,2017,64.68726
ecu,2018,64.81412
ecu,2019,64.92083
ecu,2020,65.01698
egy,1960,54.09193
egy,1961,53.70096
egy,1962,53.67234
egy,1963,53.86554
egy,1964,54.07803
egy,1965,54.21448
egy,1966,54.13699
egy,1967,54.02919
egy,1968,53.92648
egy,1969,53.9108
egy,1970,54.02183
egy,1971,53.94599
egy,1972,54.00836
egy,1973,54.16793
egy,1974,54.35301
egy,1975,54.52181
egy,1976,54.57685
egy,1977,54.60607
egy,1978,54.62756
egy,1979,54.66799
egy,1980,54.73356
egy,1981,54.70607
egy,1982,54.71856
egy,1983,54.74875
egy,1984,54.76578
egy,1985,54.75798
egy,1986,54.68899
egy,1987,54.61784
egy,1988,54.56123
egy,1989,54.5589
egy,1990,54.64165
egy,1991,54.66316
egy,1992,54.83129
egy,1993,55.10985
egy,1994,55.44066
egy,1995,55.79084
egy,1996,56.26086
egy,1997,56.68788
egy,1998,57.11994
egy,1999,57.62587
egy,2000,58.22655
egy,2001,58.75732
egy,2002,59.39266
egy,2003,60.07207
egy,2004,60.70937
egy,2005,61.26027
egy,2006,61.71841
egy,2007,62.09838
egy,2008,62.39077
egy,2009,62.58043
egy,2010,62.65087
egy,2011,62.59219
egy,2012,62.37331
egy,2013,62.06951
egy,2014,61.78782
egy,2015,61.58431
egy,2016,61.20794
egy,2017,61.03653
egy,2018,60.9715
egy,2019,60.88884
egy,2020,60.74729
eri,1960,53.79668
eri,1961,53.68489
eri,1962,53.77827
eri,1963,53.97106
eri,1964,54.13354
eri,1965,54.21381
eri,1966,54.00284
eri,1967,53.77906
eri,1968,53.5714
eri,1969,53.43874
eri,1970,53.40277
eri,1971,53.1926
eri,1972,53.1119
eri,1973,53.1198
eri,1974,53.16694
eri,1975,53.2272
eri,1976,53.13322
eri,1977,53.08296
eri,1978,53.06955
eri,1979,53.08714
eri,1980,53.12585
eri,1981,53.01735
eri,1982,52.95415
eri,1983,52.92744
eri,1984,52.92351
eri,1985,52.93295
eri,1986,52.63741
eri,1987,52.37428
eri,1988,52.16514
eri,1989,52.05198
eri,1990,52.06692
eri,1991,51.15653
eri,1992,50.26714
eri,1993,49.40687
eri,1994,48.59053
eri,1995,47.85752
eri,1996,48.20038
eri,1997,48.68496
eri,1998,49.27621
eri,1999,49.89343
eri,2000,50.46
eri,2001,52.16998
eri,2002,53.73167
eri,2003,55.14917
eri,2004,56.4349
eri,2005,57.56867
eri,2006,57.46707
eri,2007,57.32112
eri,2008,57.11698
eri,2009,56.84162
eri,2010,56.5166
eri,2011,55.73536
esp,1960,64.42316
esp,1961,64.18547
esp,1962,64.0443
esp,1963,63.93788
esp,1964,63.78773
esp,1965,63.56579
esp,1966,63.32404
esp,1967,63.03241
esp,1968,62.72573
esp,1969,62.45701
esp,1970,62.25159
esp,1971,62.18895
esp,1972,62.15516
esp,1973,62.16049
esp,1974,62.20711
esp,1975,62.29283
esp,1976,62.29826
esp,1977,62.36929
esp,1978,62.50329
esp,1979,62.70072
esp,1980,62.9632
esp,1981,63.22347
esp,1982,63.57025
esp,1983,63.96751
esp,1984,64.36759
esp,1985,64.74478
esp,1986,65.17637
esp,1987,65.5407
esp,1988,65.87604
esp,1989,66.23047
esp,1990,66.61508
esp,1991,66.95843
esp,1992,67.33202
esp,1993,67.69949
esp,1994,68.00654
esp,1995,68.22591
esp,1996,68.38283
esp,1997,68.48766
esp,1998,68.54704
esp,1999,68.58081
esp,2000,68.59628
esp,2001,68.76463
esp,2002,68.90737
esp,2003,69.01135
esp,2004,69.06789
esp,2005,69.07534
esp,2006,68.90774
esp,2007,68.7197
esp,2008,68.51686
esp,2009,68.32091
esp,2010,68.15238
esp,2011,67.72598
esp,2012,67.38204
esp,2013,67.08088
esp,2014,66.77512
esp,2015,66.44684
esp,2016,66.32407
esp,2017,66.15081
esp,2018,65.95449
esp,2019,65.77531
esp,2020,65.62292
est,1960,66.35391
est,1961,66.19063
est,1962,66.11653
est,1963,66.12708
est,1964,66.18092
est,1965,66.24184
est,1966,66.2153
est,1967,66.21477
est,1968,66.22171
est,1969,66.21875
est,1970,66.19804
est,1971,66.14078
est,1972,66.07581
est,1973,66.01646
est,1974,65.99091
est,1975,66.00722
est,1976,65.8693
est,1977,65.79899
est,1978,65.78187
est,1979,65.80371
est,1980,65.86234
est,1981,65.98087
est,1982,66.11532
est,1983,66.24993
est,1984,66.37244
est,1985,66.4667
est,1986,66.41856
est,1987,66.34391
est,1988,66.25099
est,1989,66.17209
est,1990,66.15484
est,1991,65.90676
est,1992,65.76496
est,1993,65.72123
est,1994,65.73808
est,1995,65.78236
est,1996,66.1365
est,1997,66.46442
est,1998,66.7692
est,1999,67.07803
est,2000,67.39932
est,2001,67.54723
est,2002,67.686
est,2003,67.82933
est,2004,67.96889
est,2005,68.08818
est,2006,67.99838
est,2007,67.91793
est,2008,67.80116
est,2009,67.61225
est,2010,67.34279
est,2011,66.92204
est,2012,66.48657
est,2013,66.03063
est,2014,65.55041
est,2015,65.0475
est,2016,64.81121
est,2017,64.46494
est,2018,64.01657
est,2019,63.54492
est,2020,63.1286
eth,1960,53.90003
eth,1961,53.81701
eth,1962,53.8228
eth,1963,53.87791
eth,1964,53.94491
eth,1965,54.00844
eth,1966,53.76774
eth,1967,53.60484
eth,1968,53.49284
eth,1969,53.40271
eth,1970,53.31634
eth,1971,53.03379
eth,1972,52.77946
eth,1973,52.56007
eth,1974,52.40609
eth,1975,52.34376
eth,1976,52.23189
eth,1977,52.13779
eth,1978,52.03364
eth,1979,51.88612
eth,1980,51.67623
eth,1981,51.34544
eth,1982,51.11369
eth,1983,50.9633
eth,1984,50.88166
eth,1985,50.85458
eth,1986,50.68887
eth,1987,50.59414
eth,1988,50.54501
eth,1989,50.52763
eth,1990,50.54013
eth,1991,50.38079
eth,1992,50.29043
eth,1993,50.25752
eth,1994,50.27092
eth,1995,50.32817
eth,1996,50.25815
eth,1997,50.23652
eth,1998,50.25865
eth,1999,50.32644
eth,2000,50.43566
eth,2001,50.33998
eth,2002,50.3099
eth,2003,50.31651
eth,2004,50.34161
eth,2005,50.39585
eth,2006,50.54481
eth,2007,50.75048
eth,2008,51.02436
eth,2009,51.36817
eth,2010,51.76671
eth,2011,52.25844
eth,2012,52.77091
eth,2013,53.29853
eth,2014,53.83491
eth,2015,54.37155
eth,2016,54.80624
eth,2017,55.26137
eth,2018,55.71589
eth,2019,56.14687
eth,2020,56.54547
fin,1960,62.26528
fin,1961,62.49118
fin,1962,62.96762
fin,1963,63.60825
fin,1964,64.24526
fin,1965,64.78854
fin,1966,65.13836
fin,1967,65.44746
fin,1968,65.71579
fin,1969,65.96471
fin,1970,66.20312
fin,1971,66.45428
fin,1972,66.70173
fin,1973,66.9386
fin,1974,67.15455
fin,1975,67.34461
fin,1976,67.47491
fin,1977,67.51424
fin,1978,67.52196
fin,1979,67.5708
fin,1980,67.68408
fin,1981,67.68924
fin,1982,67.82228
fin,1983,67.99617
fin,1984,68.09632
fin,1985,68.07624
fin,1986,68.02132
fin,1987,67.86629
fin,1988,67.65122
fin,1989,67.43877
fin,1990,67.25798
fin,1991,67.10843
fin,1992,66.94688
fin,1993,66.80384
fin,1994,66.71674
fin,1995,66.70433
fin,1996,66.60644
fin,1997,66.64007
fin,1998,66.74619
fin,1999,66.8377
fin,2000,66.87012
fin,2001,66.91386
fin,2002,66.85966
fin,2003,66.75406
fin,2004,66.67016
fin,2005,66.63365
fin,2006,66.60377
fin,2007,66.62437
fin,2008,66.63145
fin,2009,66.5242
fin,2010,66.24785
fin,2011,65.77965
fin,2012,65.19782
fin,2013,64.54761
fin,2014,63.91531
fin,2015,63.36097
fin,2016,62.87518
fin,2017,62.47008
fin,2018,62.13403
fin,2019,61.84301
fin,2020,61.58039
fji,1960,49.51192
fji,1961,49.55789
fji,1962,49.75964
fji,1963,50.07071
fji,1964,50.45634
fji,1965,50.91989
fji,1966,51.37069
fji,1967,51.893
fji,1968,52.49549
fji,1969,53.1895
fji,1970,53.97013
fji,1971,54.54645
fji,1972,55.20002
fji,1973,55.91044
fji,1974,56.64123
fji,1975,57.3611
fji,1976,57.50489
fji,1977,57.66393
fji,1978,57.83834
fji,1979,58.01186
fji,1980,58.16511
fji,1981,58.24651
fji,1982,58.30775
fji,1983,58.29274
fji,1984,58.21783
fji,1985,58.15967
fji,1986,58.17608
fji,1987,58.23315
fji,1988,58.33718
fji,1989,58.47619
fji,1990,58.62858
fji,1991,58.89929
fji,1992,59.17533
fji,1993,59.50093
fji,1994,59.91466
fji,1995,60.41229
fji,1996,60.52938
fji,1997,60.76651
fji,1998,61.05402
fji,1999,61.3174
fji,2000,61.55306
fji,2001,62.48524
fji,2002,63.28139
fji,2003,64.00066
fji,2004,64.70007
fji,2005,65.37115
fji,2006,65.40145
fji,2007,65.53546
fji,2008,65.74789
fji,2009,65.98156
fji,2010,66.18087
fji,2011,66.05057
fji,2012,65.89463
fji,2013,65.684
fji,2014,65.43125
fji,2015,65.17953
fji,2016,65.11699
fji,2017,65.0566
fji,2018,65.0377
fji,2019,65.08209
fji,2020,65.17132
fra,1960,61.98765
fra,1961,61.80553
fra,1962,61.82726
fra,1963,61.99075
fra,1964,62.17527
fra,1965,62.31743
fra,1966,62.29398
fra,1967,62.29223
fra,1968,62.2976
fra,1969,62.30935
fra,1970,62.33005
fra,1971,62.31873
fra,1972,62.30193
fra,1973,62.30329
fra,1974,62.36495
fra,1975,62.51041
fra,1976,62.56488
fra,1977,62.71802
fra,1978,62.9645
fra,1979,63.28536
fra,1980,63.66388
fra,1981,64.16064
fra,1982,64.65127
fra,1983,65.11359
fra,1984,65.5242
fra,1985,65.86007
fra,1986,65.91238
fra,1987,65.95429
fra,1988,65.97205
fra,1989,65.94693
fra,1990,65.88278
fra,1991,65.79447
fra,1992,65.66394
fra,1993,65.51323
fra,1994,65.37989
fra,1995,65.28036
fra,1996,65.18639
fra,1997,65.11194
fra,1998,65.06423
fra,1999,65.04107
fra,2000,65.03561
fra,2001,64.99006
fra,2002,64.97819
fra,2003,64.98884
fra,2004,65.01053
fra,2005,65.03434
fra,2006,65.00602
fra,2007,64.9929
fra,2008,64.96176
fra,2009,64.86392
fra,2010,64.67013
fra,2011,64.37689
fra,2012,63.99616
fra,2013,63.56295
fra,2014,63.13889
fra,2015,62.76647
fra,2016,62.47034
fra,2017,62.22118
fra,2018,62.00891
fra,2019,61.80647
fra,2020,61.59289
fsm,1960,51.09853
fsm,1961,50.85779
fsm,1962,50.38529
fsm,1963,49.85774
fsm,1964,49.52643
fsm,1965,49.46675
fsm,1966,49.45748
fsm,1967,49.65635
fsm,1968,50
fsm,1969,50.37326
fsm,1970,50.74491
fsm,1971,50.35276
fsm,1972,49.92855
fsm,1973,49.47487
fsm,1974,48.96806
fsm,1975,48.36998
fsm,1976,48.61174
fsm,1977,48.803
fsm,1978,48.93832
fsm,1979,49.04491
fsm,1980,49.1581
fsm,1981,49.4796
fsm,1982,49.74876
fsm,1983,50.03039
fsm,1984,50.41529
fsm,1985,50.90962
fsm,1986,51.07787
fsm,1987,51.40199
fsm,1988,51.79323
fsm,1989,52.12796
fsm,1990,52.3494
fsm,1991,52.40863
fsm,1992,52.39326
fsm,1993,52.42746
fsm,1994,52.61247
fsm,1995,52.96897
fsm,1996,53.419
fsm,1997,53.90395
fsm,1998,54.50429
fsm,1999,55.2166
fsm,2000,55.99803
fsm,2001,56.11488
fsm,2002,56.33374
fsm,2003,56.61406
fsm,2004,56.92192
fsm,2005,57.25673
fsm,2006,58.14503
fsm,2007,58.9378
fsm,2008,59.68438
fsm,2009,60.41175
fsm,2010,61.09551
fsm,2011,61.67424
fsm,2012,62.29594
fsm,2013,62.88919
fsm,2014,63.38254
fsm,2015,63.75958
fsm,2016,64.04845
fsm,2017,64.21464
fsm,2018,64.29599
fsm,2019,64.3518
fsm,2020,64.41668
gab,1960,61.44516
gab,1961,61.1229
gab,1962,60.87012
gab,1963,60.66405
gab,1964,60.48162
gab,1965,60.304
gab,1966,59.94509
gab,1967,59.63914
gab,1968,59.36889
gab,1969,59.12566
gab,1970,58.90544
gab,1971,58.27729
gab,1972,57.73871
gab,1973,57.26562
gab,1974,56.83679
gab,1975,56.44335
gab,1976,55.96642
gab,1977,55.54074
gab,1978,55.16655
gab,1979,54.85011
gab,1980,54.58952
gab,1981,54.22307
gab,1982,53.93164
gab,1983,53.70054
gab,1984,53.51223
gab,1985,53.35591
gab,1986,53.11124
gab,1987,52.92625
gab,1988,52.78746
gab,1989,52.68574
gab,1990,52.61688
gab,1991,52.49333
gab,1992,52.4216
gab,1993,52.40314
gab,1994,52.44695
gab,1995,52.55709
gab,1996,52.67571
gab,1997,52.86839
gab,1998,53.1233
gab,1999,53.42687
gab,2000,53.77104
gab,2001,54.16028
gab,2002,54.58758
gab,2003,55.03847
gab,2004,55.49659
gab,2005,55.94589
gab,2006,56.53993
gab,2007,57.10208
gab,2008,57.61607
gab,2009,58.07456
gab,2010,58.47507
gab,2011,58.88647
gab,2012,59.26523
gab,2013,59.58292
gab,2014,59.83576
gab,2015,60.04053
gab,2016,59.80553
gab,2017,59.59324
gab,2018,59.41022
gab,2019,59.27573
gab,2020,59.2073
gbr,1960,65.07699
gbr,1961,64.84422
gbr,1962,64.75381
gbr,1963,64.73261
gbr,1964,64.66494
gbr,1965,64.50139
gbr,1966,64.11579
gbr,1967,63.7417
gbr,1968,63.37904
gbr,1969,63.0571
gbr,1970,62.80169
gbr,1971,62.57301
gbr,1972,62.40111
gbr,1973,62.3097
gbr,1974,62.32481
gbr,1975,62.45323
gbr,1976,62.60471
gbr,1977,62.84682
gbr,1978,63.1785
gbr,1979,63.58212
gbr,1980,64.03046
gbr,1981,64.39746
gbr,1982,64.79013
gbr,1983,65.16753
gbr,1984,65.48364
gbr,1985,65.71107
gbr,1986,65.69195
gbr,1987,65.63471
gbr,1988,65.53904
gbr,1989,65.41708
gbr,1990,65.28516
gbr,1991,65.13316
gbr,1992,64.97282
gbr,1993,64.81974
gbr,1994,64.70523
gbr,1995,64.64897
gbr,1996,64.64276
gbr,1997,64.6959
gbr,1998,64.79648
gbr,1999,64.92635
gbr,2000,65.07446
gbr,2001,65.22559
gbr,2002,65.41405
gbr,2003,65.61917
gbr,2004,65.81703
gbr,2005,65.98666
gbr,2006,66.06241
gbr,2007,66.10823
gbr,2008,66.10844
gbr,2009,66.05216
gbr,2010,65.93477
gbr,2011,65.64103
gbr,2012,65.34135
gbr,2013,65.03615
gbr,2014,64.74007
gbr,2015,64.46995
gbr,2016,64.25193
gbr,2017,64.07386
gbr,2018,63.92605
gbr,2019,63.7956
gbr,2020,63.66938
geo,1960,62.75324
geo,1961,62.27488
geo,1962,61.82317
geo,1963,61.43508
geo,1964,61.1471
geo,1965,60.98043
geo,1966,60.84464
geo,1967,60.84728
geo,1968,60.97614
geo,1969,61.19954
geo,1970,61.49987
geo,1971,61.89139
geo,1972,62.28388
geo,1973,62.68693
geo,1974,63.10749
geo,1975,63.53917
geo,1976,63.8551
geo,1977,64.19085
geo,1978,64.54237
geo,1979,64.89564
geo,1980,65.23172
geo,1981,65.52765
geo,1982,65.80151
geo,1983,66.02882
geo,1984,66.19419
geo,1985,66.28929
geo,1986,66.2454
geo,1987,66.18754
geo,1988,66.0945
geo,1989,65.96138
geo,1990,65.82991
geo,1991,65.58442
geo,1992,65.39105
geo,1993,65.36858
geo,1994,65.5978
geo,1995,66.05571
geo,1996,65.9175
geo,1997,65.92767
geo,1998,66.03856
geo,1999,66.17105
geo,2000,66.24551
geo,2001,66.25415
geo,2002,66.275
geo,2003,66.30109
geo,2004,66.36609
geo,2005,66.49062
geo,2006,66.74205
geo,2007,67.0594
geo,2008,67.38608
geo,2009,67.65091
geo,2010,67.80414
geo,2011,67.71366
geo,2012,67.56096
geo,2013,67.3393
geo,2014,67.04507
geo,2015,66.68472
geo,2016,66.25135
geo,2017,65.79735
geo,2018,65.33927
geo,2019,64.90752
geo,2020,64.52628
gha,1960,53.52894
gha,1961,53.32409
gha,1962,53.29954
gha,1963,53.35892
gha,1964,53.37798
gha,1965,53.31288
gha,1966,52.80495
gha,1967,52.28228
gha,1968,51.78008
gha,1969,51.35723
gha,1970,51.04193
gha,1971,50.76633
gha,1972,50.59973
gha,1973,50.53337
gha,1974,50.55513
gha,1975,50.65759
gha,1976,50.44958
gha,1977,50.34134
gha,1978,50.32046
gha,1979,50.35955
gha,1980,50.43358
gha,1981,50.72242
gha,1982,51.0368
gha,1983,51.36486
gha,1984,51.69817
gha,1985,52.0288
gha,1986,52.19416
gha,1987,52.37735
gha,1988,52.57165
gha,1989,52.77473
gha,1990,52.98675
gha,1991,53.09063
gha,1992,53.24563
gha,1993,53.43323
gha,1994,53.63426
gha,1995,53.84224
gha,1996,53.95986
gha,1997,54.07762
gha,1998,54.21837
gha,1999,54.4125
gha,2000,54.66955
gha,2001,54.90378
gha,2002,55.21911
gha,2003,55.58456
gha,2004,55.95647
gha,2005,56.31076
gha,2006,56.64338
gha,2007,56.95938
gha,2008,57.2639
gha,2009,57.56865
gha,2010,57.87553
gha,2011,58.04243
gha,2012,58.21633
gha,2013,58.39936
gha,2014,58.59489
gha,2015,58.80449
gha,2016,58.9466
gha,2017,59.13016
gha,2018,59.33504
gha,2019,59.53781
gha,2020,59.72849
gin,1960,56.15332
gin,1961,55.87561
gin,1962,55.57678
gin,1963,55.31725
gin,1964,55.19977
gin,1965,55.26389
gin,1966,55.08249
gin,1967,55.09837
gin,1968,55.25636
gin,1969,55.47366
gin,1970,55.70388
gin,1971,55.4927
gin,1972,55.34034
gin,1973,55.23275
gin,1974,55.16339
gin,1975,55.1245
gin,1976,54.6976
gin,1977,54.32614
gin,1978,53.99951
gin,1979,53.70682
gin,1980,53.44191
gin,1981,53.08166
gin,1982,52.78973
gin,1983,52.54959
gin,1984,52.34453
gin,1985,52.16442
gin,1986,51.91101
gin,1987,51.72962
gin,1988,51.60517
gin,1989,51.53205
gin,1990,51.50899
gin,1991,51.1641
gin,1992,50.9044
gin,1993,50.71845
gin,1994,50.59474
gin,1995,50.5282
gin,1996,50.30222
gin,1997,50.15585
gin,1998,50.08112
gin,1999,50.07492
gin,2000,50.13785
gin,2001,49.95396
gin,2002,49.8573
gin,2003,49.84176
gin,2004,49.89291
gin,2005,49.99655
gin,2006,50.07495
gin,2007,50.1931
gin,2008,50.35009
gin,2009,50.54667
gin,2010,50.78211
gin,2011,50.9923
gin,2012,51.24402
gin,2013,51.52426
gin,2014,51.81037
gin,2015,52.08652
gin,2016,52.46573
gin,2017,52.84481
gin,2018,53.2238
gin,2019,53.60811
gin,2020,53.99873
gmb,1960,55.36219
gmb,1961,55.30723
gmb,1962,55.43125
gmb,1963,55.66387
gmb,1964,55.91966
gmb,1965,56.14434
gmb,1966,55.96614
gmb,1967,55.83469
gmb,1968,55.7299
gmb,1969,55.67385
gmb,1970,55.67688
gmb,1971,55.35602
gmb,1972,55.17418
gmb,1973,55.0728
gmb,1974,54.99521
gmb,1975,54.91806
gmb,1976,54.64795
gmb,1977,54.42777
gmb,1978,54.25674
gmb,1979,54.16623
gmb,1980,54.16637
gmb,1981,53.88402
gmb,1982,53.77806
gmb,1983,53.761
gmb,1984,53.72678
gmb,1985,53.62225
gmb,1986,53.62771
gmb,1987,53.63702
gmb,1988,53.6371
gmb,1989,53.67728
gmb,1990,53.78566
gmb,1991,53.16031
gmb,1992,52.66989
gmb,1993,52.27598
gmb,1994,51.93893
gmb,1995,51.64717
gmb,1996,51.20476
gmb,1997,50.8662
gmb,1998,50.61468
gmb,1999,50.44682
gmb,2000,50.36249
gmb,2001,50.39123
gmb,2002,50.47965
gmb,2003,50.62303
gmb,2004,50.822
gmb,2005,51.07288
gmb,2006,51.21591
gmb,2007,51.42306
gmb,2008,51.67518
gmb,2009,51.94115
gmb,2010,52.19647
gmb,2011,52.28632
gmb,2012,52.40195
gmb,2013,52.5351
gmb,2014,52.68236
gmb,2015,52.84262
gmb,2016,52.90754
gmb,2017,53.00731
gmb,2018,53.14127
gmb,2019,53.31196
gmb,2020,53.51856
gnb,1960,56.37603
gnb,1961,56.20969
gnb,1962,55.96796
gnb,1963,55.73274
gnb,1964,55.63374
gnb,1965,55.71308
gnb,1966,55.59535
gnb,1967,55.67878
gnb,1968,55.87744
gnb,1969,56.07035
gnb,1970,56.19947
gnb,1971,56.02828
gnb,1972,55.85026
gnb,1973,55.66832
gnb,1974,55.50408
gnb,1975,55.36868
gnb,1976,54.75863
gnb,1977,54.19877
gnb,1978,53.66733
gnb,1979,53.13414
gnb,1980,52.5822
gnb,1981,52.10681
gnb,1982,51.64418
gnb,1983,51.22313
gnb,1984,50.89231
gnb,1985,50.677
gnb,1986,50.31349
gnb,1987,50.14067
gnb,1988,50.10434
gnb,1989,50.13399
gnb,1990,50.19651
gnb,1991,50.18235
gnb,1992,50.20581
gnb,1993,50.28958
gnb,1994,50.47424
gnb,1995,50.76851
gnb,1996,50.7782
gnb,1997,50.91823
gnb,1998,51.14465
gnb,1999,51.40184
gnb,2000,51.66282
gnb,2001,51.92714
gnb,2002,52.21495
gnb,2003,52.52251
gnb,2004,52.84699
gnb,2005,53.1757
gnb,2006,53.35541
gnb,2007,53.55211
gnb,2008,53.75483
gnb,2009,53.95523
gnb,2010,54.14768
gnb,2011,54.2135
gnb,2012,54.31174
gnb,2013,54.42447
gnb,2014,54.53816
gnb,2015,54.6511
gnb,2016,54.68375
gnb,2017,54.74238
gnb,2018,54.83713
gnb,2019,54.98308
gnb,2020,55.18701
gnq,1960,56.76391
gnq,1961,56.47028
gnq,1962,56.14696
gnq,1963,55.85451
gnq,1964,55.6892
gnq,1965,55.6692
gnq,1966,55.49265
gnq,1967,55.44604
gnq,1968,55.5173
gnq,1969,55.7352
gnq,1970,56.1678
gnq,1971,55.9442
gnq,1972,55.96008
gnq,1973,56.16577
gnq,1974,56.41661
gnq,1975,56.57506
gnq,1976,56.7345
gnq,1977,56.77456
gnq,1978,56.70024
gnq,1979,56.53525
gnq,1980,56.20236
gnq,1981,55.86404
gnq,1982,55.5869
gnq,1983,55.29938
gnq,1984,55.0158
gnq,1985,54.79981
gnq,1986,54.14161
gnq,1987,53.67525
gnq,1988,53.34425
gnq,1989,53.07339
gnq,1990,52.82355
gnq,1991,52.85859
gnq,1992,52.84864
gnq,1993,52.8624
gnq,1994,52.99521
gnq,1995,53.27114
gnq,1996,53.69689
gnq,1997,54.24095
gnq,1998,54.80419
gnq,1999,55.3033
gnq,2000,55.71719
gnq,2001,56.06697
gnq,2002,56.42695
gnq,2003,56.72978
gnq,2004,56.96528
