geo,time,en_atm_noxe_ag_zs
gha,1987,72.1488
gha,1988,71.43502
gha,1989,72.51123
gha,1990,90.22346
gha,1991,89.67391
gha,1992,88.8587
gha,1993,87.96791
gha,1994,87.00265
gha,1995,86.35171
gha,1996,86.88119
gha,1997,86.618
gha,1998,89.58785
gha,1999,85.43689
gha,2000,87.15789
gha,2001,84.04762
gha,2002,82.93269
gha,2003,83.9207
gha,2004,81.86275
gha,2005,84.81262
gha,2006,83.87097
gha,2007,82.45243
gha,2008,82.00837
gib,1970,0
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gin,1970,54.18667
gin,1971,53.8734
gin,1972,53.79591
gin,1973,54.5408
gin,1974,52.81042
gin,1975,53.84937
gin,1976,54.36924
gin,1977,55.28196
gin,1978,54.02067
gin,1979,54.57472
gin,1980,55.69986
gin,1981,54.35089
gin,1982,55.15539
gin,1983,54.47527
gin,1984,54.16362
gin,1985,52.18101
gin,1986,50.3758
gin,1987,51.97671
gin,1988,52.04238
gin,1989,53.64126
gin,1990,89.19861
gin,1991,89.45578
gin,1992,89.36877
gin,1993,89.67742
gin,1994,90
gin,1995,90.30303
gin,1996,88.62069
gin,1997,89.0411
gin,1998,90.06024
gin,1999,89.21569
gin,2000,89.90826
gin,2001,91.17647
gin,2002,91.94313
gin,2003,91.80723
gin,2004,91.33663
gin,2005,92.47312
gin,2006,92.4406
gin,2007,92.50535
gin,2008,92.57732
gmb,1970,90.29265
gmb,1971,90.43405
gmb,1972,90.59213
gmb,1973,90.40654
gmb,1974,90.74228
gmb,1975,90.69466
gmb,1976,90.59387
gmb,1977,90.43655
gmb,1978,90.23894
gmb,1979,90.38297
gmb,1980,89.85294
gmb,1981,89.67155
gmb,1982,89.6001
gmb,1983,89.34085
gmb,1984,89.05693
gmb,1985,89.26193
gmb,1986,88.99567
gmb,1987,88.6768
gmb,1988,88.15365
gmb,1989,88.6176
gmb,1990,96.55172
gmb,1991,93.54839
gmb,1992,93.54839
gmb,1993,93.54839
gmb,1994,93.54839
gmb,1995,93.54839
gmb,1996,93.75
gmb,1997,93.54839
gmb,1998,93.93939
gmb,1999,90.32258
gmb,2000,93.93939
gmb,2001,90
gmb,2002,89.65517
gmb,2003,90.90909
gmb,2004,91.42857
gmb,2005,91.66667
gmb,2006,89.74359
gmb,2007,89.74359
gmb,2008,89.74359
gnb,1970,90.5225
gnb,1971,90.53344
gnb,1972,90.70622
gnb,1973,90.54129
gnb,1974,90.97277
gnb,1975,90.68797
gnb,1976,90.42302
gnb,1977,90.41567
gnb,1978,90.51979
gnb,1979,90.59501
gnb,1980,90.47381
gnb,1981,90.53859
gnb,1982,90.24203
gnb,1983,90.53056
gnb,1984,90.43235
gnb,1985,90.49168
gnb,1986,90.617
gnb,1987,90.68116
gnb,1988,90.6518
gnb,1989,90.7885
gnb,1990,92.45283
gnb,1991,92.45283
gnb,1992,92.59259
gnb,1993,92.72727
gnb,1994,92.85714
gnb,1995,92.98246
gnb,1996,92.45283
gnb,1997,94.11765
gnb,1998,92.15686
gnb,1999,92.85714
gnb,2000,92.72727
gnb,2001,94.3662
gnb,2002,94.52055
gnb,2003,94.52055
gnb,2004,92.75362
gnb,2005,93.65079
gnb,2006,94.3662
gnb,2007,92.95775
gnb,2008,92.30769
gnq,1970,44.91434
gnq,1971,45.19443
gnq,1972,45.71969
gnq,1973,44.6627
gnq,1974,44.81668
gnq,1975,45.20517
gnq,1976,44.13362
gnq,1977,44.04454
gnq,1978,43.71004
gnq,1979,43.25149
gnq,1980,42.89446
gnq,1981,43.15368
gnq,1982,42.19032
gnq,1983,41.91832
gnq,1984,42.16018
gnq,1985,41.92304
gnq,1986,41.72952
gnq,1987,41.84383
gnq,1988,43.14155
gnq,1989,42.26297
gnq,1990,50
gnq,1991,50
gnq,1992,50
gnq,1993,50
gnq,1994,50
gnq,1995,50
gnq,1996,50
gnq,1997,50
gnq,1998,50
gnq,1999,50
gnq,2000,50
gnq,2001,50
gnq,2002,33.33333
gnq,2003,33.33333
gnq,2004,33.33333
gnq,2005,33.33333
gnq,2006,33.33333
gnq,2007,33.33333
gnq,2008,33.33333
grc,1970,56.73519
grc,1971,55.51106
grc,1972,54.42575
grc,1973,53.59357
grc,1974,55.42906
grc,1975,55.75868
grc,1976,56.88777
grc,1977,55.66232
grc,1978,56.50955
grc,1979,56.54415
grc,1980,56.4114
grc,1981,58.04394
grc,1982,55.73037
grc,1983,54.43727
grc,1984,54.27806
grc,1985,54.83499
grc,1986,56.50264
grc,1987,55.35105
grc,1988,53.90421
grc,1989,52.69694
grc,1990,70.23499
grc,1991,71.54362
grc,1992,70.35519
grc,1993,68.65022
grc,1994,69.27454
grc,1995,68.47507
grc,1996,67.83708
grc,1997,67.73723
grc,1998,67.76119
grc,1999,67.2619
grc,2000,68.37349
grc,2001,68.23161
grc,2002,68.68217
grc,2003,69.02928
grc,2004,68.1445
grc,2005,66.89076
grc,2006,66.13757
grc,2007,65.4479
grc,2008,67.49117
grd,1970,69.81076
grd,1971,70.2665
grd,1972,68.25217
grd,1973,68.70053
grd,1974,66.71368
grd,1975,63.75994
grd,1976,66.32096
grd,1977,66.85663
grd,1978,67.63613
grd,1979,68.67265
grd,1980,66.61176
grd,1981,65.38857
grd,1982,64.47232
grd,1983,62.94813
grd,1984,60.99806
grd,1985,59.74346
grd,1986,56.72385
grd,1987,55.63017
grd,1988,53.2281
grd,1989,53.61089
grd,1990,100
grd,1991,100
grd,1992,100
grd,1993,100
grd,1994,100
grd,1995,100
grd,1996,100
grd,1997,100
grd,1998,100
grd,1999,100
grd,2000,100
grd,2001,100
grd,2002,100
grd,2003,100
grd,2004,100
grd,2005,100
grd,2006,100
grd,2007,100
grd,2008,100
grl,1970,1.87258
grl,1971,1.88185
grl,1972,1.9292
grl,1973,1.15431
grl,1974,1.18289
grl,1975,1.11723
grl,1976,1.07489
grl,1977,0.76821
grl,1978,0.90834
grl,1979,0.94438
grl,1980,1.00909
grl,1981,1.12452
grl,1982,1.13059
grl,1983,1.05591
grl,1984,0.98167
grl,1985,0.95759
grl,1986,0.93912
grl,1987,0.93804
grl,1988,0.90136
grl,1989,0.90427
gtm,1970,79.4274
gtm,1971,78.25418
gtm,1972,79.04209
gtm,1973,78.76375
gtm,1974,77.28775
gtm,1975,75.18318
gtm,1976,74.673
gtm,1977,74.74606
gtm,1978,74.78697
gtm,1979,74.18967
gtm,1980,76.34666
gtm,1981,76.17016
gtm,1982,75.17599
gtm,1983,76.37764
gtm,1984,76.51646
gtm,1985,76.42967
gtm,1986,77.09352
gtm,1987,75.82139
gtm,1988,74.87269
gtm,1989,76.47086
gtm,1990,78.31325
gtm,1991,78.86792
gtm,1992,79.4964
gtm,1993,79.79452
gtm,1994,79.18089
gtm,1995,79.19463
gtm,1996,77.7027
gtm,1997,77.63158
gtm,1998,76.41196
gtm,1999,77.01863
gtm,2000,76.82927
gtm,2001,76.8546
gtm,2002,76.0355
gtm,2003,77.17391
gtm,2004,77.12766
gtm,2005,77.83375
gtm,2006,77.46835
gtm,2007,77.64128
gtm,2008,75.59055
gum,1970,96.53226
gum,1971,95.5541
gum,1972,95.29856
gum,1973,95.14637
gum,1974,94.06751
gum,1975,93.80125
gum,1976,91.94055
gum,1977,91.77836
gum,1978,92.07906
gum,1979,92.01019
gum,1980,91.40295
gum,1981,91.22579
gum,1982,90.32092
gum,1983,90.92134
gum,1984,90.73495
gum,1985,90.2684
gum,1986,90.09934
gum,1987,89.86485
gum,1988,90.13748
gum,1989,85.54252
guy,1970,80.46143
guy,1971,84.92866
guy,1972,82.57993
guy,1973,84.6837
guy,1974,83.99894
guy,1975,82.23388
guy,1976,79.94035
guy,1977,83.11669
guy,1978,80.97689
guy,1979,79.74494
guy,1980,78.74066
guy,1981,80.11157
guy,1982,79.7291
guy,1983,79.40165
guy,1984,82.16264
guy,1985,81.36671
guy,1986,80.91466
guy,1987,78.04212
guy,1988,81.0072
guy,1989,81.33973
guy,1990,95
guy,1991,95.38462
guy,1992,95.3125
guy,1993,95.38462
guy,1994,93.75
guy,1995,95.83333
guy,1996,94.59459
guy,1997,94.80519
guy,1998,94.80519
guy,1999,93.82716
guy,2000,93.50649
guy,2001,93.58974
guy,2002,93.82716
guy,2003,95.2381
guy,2004,94.62366
guy,2005,95.18072
guy,2006,94.04762
guy,2007,95.2381
guy,2008,95.55556
hkg,1970,0
hkg,1971,0
hkg,1972,0
hkg,1973,0
hkg,1974,0
hkg,1975,0
hkg,1976,0
hkg,1977,0
hkg,1978,0
hkg,1979,0
hkg,1980,0
hkg,1981,0
hkg,1982,0
hkg,1983,0
hkg,1984,0
hkg,1985,0
hkg,1986,0
hkg,1987,0
hkg,1988,0
hkg,1989,0
hnd,1970,88.12711
hnd,1971,87.37101
hnd,1972,86.98237
hnd,1973,86.3175
hnd,1974,85.63612
hnd,1975,85.32751
hnd,1976,85.67246
hnd,1977,84.91328
hnd,1978,84.43587
hnd,1979,82.37457
hnd,1980,83.39516
hnd,1981,84.12179
hnd,1982,81.33375
hnd,1983,83.75717
hnd,1984,83.60513
hnd,1985,83.14835
hnd,1986,82.09233
hnd,1987,81.67812
hnd,1988,80.91512
hnd,1989,80.77406
hnd,1990,80.52632
hnd,1991,80.20305
hnd,1992,80.10204
hnd,1993,78.75648
hnd,1994,77.12766
hnd,1995,79.90868
hnd,1996,77.94118
hnd,1997,79.72973
hnd,1998,79.11111
hnd,1999,78.66667
hnd,2000,79.43548
hnd,2001,77.73109
hnd,2002,73.42995
hnd,2003,77.77778
hnd,2004,77.29084
hnd,2005,78.62319
hnd,2006,78.18182
hnd,2007,77.85978
hnd,2008,75.2988
hrv,1970,55.33067
hrv,1971,54.73029
hrv,1972,53.69706
hrv,1973,52.20943
hrv,1974,52.10152
hrv,1975,53.39042
hrv,1976,53.67258
hrv,1977,54.34364
hrv,1978,53.9662
hrv,1979,53.81672
hrv,1980,51.20476
hrv,1981,51.3251
hrv,1982,50.75452
hrv,1983,48.26025
hrv,1984,48.28612
hrv,1985,44.03966
hrv,1986,42.96332
hrv,1987,44.02343
hrv,1988,46.43047
hrv,1989,47.2482
hrv,1990,64.1196
hrv,1991,64.44444
hrv,1992,59.4306
hrv,1993,60
hrv,1994,58.159
hrv,1995,58.44156
hrv,1996,58.97436
hrv,1997,63.19703
hrv,1998,62.03704
hrv,1999,58.3691
hrv,2000,57.02811
hrv,2001,58.44156
hrv,2002,62.85714
hrv,2003,62.12766
hrv,2004,61.53846
hrv,2005,60.71429
hrv,2006,66.77966
hrv,2007,65.9164
hrv,2008,69.07514
hti,1970,86.98856
hti,1971,87.49651
hti,1972,87.56515
hti,1973,87.22415
hti,1974,86.42171
hti,1975,86.02609
hti,1976,85.71593
hti,1977,85.97273
hti,1978,85.63198
hti,1979,85.56329
hti,1980,84.58574
hti,1981,85.42918
hti,1982,84.56946
hti,1983,84.16389
hti,1984,84.0829
hti,1985,83.67928
hti,1986,84.62209
hti,1987,84.19859
hti,1988,83.75059
hti,1989,83.3443
hti,1990,89.69072
hti,1991,90.29126
hti,1992,90.51724
hti,1993,89.28571
hti,1994,88.49558
hti,1995,87.82609
hti,1996,84.55285
hti,1997,88
hti,1998,88.54962
hti,1999,88.63636
hti,2000,89.65517
hti,2001,89.65517
hti,2002,89.0411
hti,2003,89.11565
hti,2004,88.43537
hti,2005,88.51351
hti,2006,87.83784
hti,2007,88
hti,2008,87.33333
hun,1970,48.37932
hun,1971,48.82684
hun,1972,48.93965
hun,1973,48.01254
hun,1974,50.23006
hun,1975,49.43097
hun,1976,45.07773
hun,1977,46.62464
hun,1978,45.17008
hun,1979,44.65561
hun,1980,45.00116
hun,1981,44.49733
hun,1982,48.01736
hun,1983,47.86576
hun,1984,49.18351
hun,1985,47.6495
hun,1986,49.15861
hun,1987,49.52599
hun,1988,52.13792
hun,1989,52.45934
hun,1990,61.12853
hun,1991,71.6
hun,1992,73.84899
hun,1993,69.18033
hun,1994,63.21168
hun,1995,68.68852
hun,1996,65.54622
hun,1997,66.09687
hun,1998,68.02413
hun,1999,71.45038
hun,2000,66.95652
hun,2001,66.71159
hun,2002,72.69841
hun,2003,69.50241
hun,2004,66.80614
hun,2005,64.95601
hun,2006,68.43703
hun,2007,73.71901
hun,2008,86.41304
idn,1970,72.69448
idn,1971,77.55377
idn,1972,50.71907
idn,1973,69.2489
idn,1974,76.62257
idn,1975,76.86556
idn,1976,65.36997
idn,1977,50.39274
idn,1978,67.45182
idn,1979,57.52071
idn,1980,57.71457
idn,1981,62.424
idn,1982,28.70057
idn,1983,48.95908
idn,1984,62.40228
idn,1985,61.2139
idn,1986,49.79735
idn,1987,37.61063
idn,1988,64.67268
idn,1989,64.8887
idn,1990,91.72983
idn,1991,91.67927
idn,1992,91.87388
idn,1993,91.67356
idn,1994,91.82288
idn,1995,91.80277
idn,1996,91.74312
idn,1997,91.08895
idn,1998,90.91742
idn,1999,90.38101
idn,2000,89.57317
idn,2001,89.37623
idn,2002,89.47445
idn,2003,89.30854
idn,2004,89.35479
idn,2005,89.27528
idn,2006,89.30749
idn,2007,89.30701
idn,2008,89.41493
ind,1970,71.58134
ind,1971,72.22301
ind,1972,71.17487
ind,1973,69.89979
ind,1974,70.32077
ind,1975,69.90987
ind,1976,70.30202
ind,1977,70.84384
ind,1978,71.15303
ind,1979,71.44685
ind,1980,71.75975
ind,1981,71.70203
ind,1982,71.34055
ind,1983,71.61359
ind,1984,71.86099
ind,1985,72.25818
ind,1986,72.28627
ind,1987,70.8994
ind,1988,71.74567
ind,1989,71.2359
ind,1990,94.99893
ind,1991,94.93142
ind,1992,94.87856
ind,1993,94.79807
ind,1994,94.79319
ind,1995,93.79336
ind,1996,92.9092
ind,1997,92.1036
ind,1998,91.29535
ind,1999,90.47385
ind,2000,89.33451
ind,2001,89.00541
ind,2002,88.05137
ind,2003,87.95665
ind,2004,87.80602
ind,2005,87.85227
ind,2006,87.88867
ind,2007,87.89514
ind,2008,87.65185
irl,1970,72.94028
irl,1971,72.7796
irl,1972,72.77003
irl,1973,72.16366
irl,1974,71.78714
irl,1975,73.10072
irl,1976,72.792
irl,1977,73.57461
irl,1978,75.21301
irl,1979,73.95205
irl,1980,75.08236
irl,1981,73.58747
irl,1982,75.16025
irl,1983,76.12519
irl,1984,75.88393
irl,1985,77.79406
irl,1986,78.64241
irl,1987,77.06344
irl,1988,77.28216
irl,1989,78.51332
irl,1990,86.52131
irl,1991,88.40285
irl,1992,88.29465
irl,1993,88.49903
irl,1994,88.36988
irl,1995,87.92776
irl,1996,87.16475
irl,1997,86.68555
irl,1998,86.6426
irl,1999,88.25162
irl,2000,87.95518
irl,2001,89.5893
irl,2002,92.39332
irl,2003,92.73084
irl,2004,93.59756
irl,2005,94.26486
irl,2006,94.15515
irl,2007,94.14951
irl,2008,94.12405
irn,1970,80.35798
irn,1971,79.9517
irn,1972,78.54535
irn,1973,76.63012
irn,1974,76.56566
irn,1975,75.70113
irn,1976,74.9288
irn,1977,74.586
irn,1978,74.1409
irn,1979,76.13557
irn,1980,76.32116
irn,1981,77.98143
irn,1982,77.61872
irn,1983,77.41766
irn,1984,76.72343
irn,1985,76.03101
irn,1986,78.00954
irn,1987,77.19969
irn,1988,76.16976
irn,1989,78.47972
irn,1990,76.9057
irn,1991,76.99403
irn,1992,78.51524
irn,1993,76.05932
irn,1994,76.06356
irn,1995,69.99538
irn,1996,65.20101
irn,1997,62.01725
irn,1998,59.08935
irn,1999,54.77833
irn,2000,51.65789
irn,2001,51.41812
irn,2002,52.16367
irn,2003,52.54868
irn,2004,53.48197
irn,2005,53.58491
irn,2006,55.11711
irn,2007,52.99479
irn,2008,51.25297
irq,1970,84.86763
irq,1971,83.89811
irq,1972,82.28537
irq,1973,80.17953
irq,1974,80.72705
irq,1975,80.48425
irq,1976,79.17393
irq,1977,75.19902
irq,1978,71.95829
irq,1979,63.5893
irq,1980,64.34333
irq,1981,77.15123
irq,1982,75.49157
irq,1983,72.81751
irq,1984,75.19381
irq,1985,73.68778
irq,1986,72.69905
irq,1987,72.7228
irq,1988,67.61902
irq,1989,63.42435
irq,1990,82.3389
irq,1991,74.66216
irq,1992,78.125
irq,1993,82.55034
irq,1994,81.9222
irq,1995,80.29197
irq,1996,79.85075
irq,1997,80.47619
irq,1998,80.9633
irq,1999,80.28169
irq,2000,80.23529
irq,2001,84.88964
irq,2002,84.83871
irq,2003,68.98734
irq,2004,70.4023
irq,2005,73.33333
irq,2006,72.1393
irq,2007,70.70707
irq,2008,72.35023
isl,1970,84.99141
isl,1971,84.84125
isl,1972,83.32047
isl,1973,82.02064
isl,1974,81.23163
isl,1975,80.13081
isl,1976,79.97985
isl,1977,79.32779
isl,1978,78.73362
isl,1979,79.65293
isl,1980,80.53411
isl,1981,80.27508
isl,1982,81.12304
isl,1983,79.64606
isl,1984,77.84572
isl,1985,76.38533
isl,1986,75.28382
isl,1987,74.86302
isl,1988,72.65743
isl,1989,73.33725
isl,1990,87.80488
isl,1991,87.5
isl,1992,87.17949
isl,1993,87.5
isl,1994,87.17949
isl,1995,84.61538
isl,1996,87.5
isl,1997,85.36585
isl,1998,83.33333
isl,1999,83.72093
isl,2000,83.33333
isl,2001,80
isl,2002,80.4878
isl,2003,82.5
isl,2004,80
isl,2005,80
isl,2006,80.95238
isl,2007,79.54545
isl,2008,81.81818
isr,1970,42.02036
isr,1971,41.81282
isr,1972,42.14738
isr,1973,38.95173
isr,1974,39.44889
isr,1975,42.2947
isr,1976,42.10668
isr,1977,41.7742
isr,1978,40.72327
isr,1979,39.7841
isr,1980,41.76452
isr,1981,44.21046
isr,1982,43.6128
isr,1983,44.66815
isr,1984,45.17559
isr,1985,44.84692
isr,1986,44.77463
isr,1987,46.4367
isr,1988,44.82432
isr,1989,45.3382
isr,1990,45.67901
isr,1991,44.09938
isr,1992,45.18072
isr,1993,44.3787
isr,1994,46.28571
isr,1995,45.50562
isr,1996,47.36842
isr,1997,45.83333
isr,1998,45.68528
isr,1999,41.88482
isr,2000,42.42424
isr,2001,41.70854
isr,2002,40.30612
isr,2003,41.87192
isr,2004,40.28436
isr,2005,40
isr,2006,41.90476
isr,2007,42.47788
isr,2008,41.50943
ita,1970,42.75182
ita,1971,42.29269
ita,1972,43.30394
ita,1973,41.78219
ita,1974,41.46897
ita,1975,44.28441
ita,1976,44.51889
ita,1977,46.98195
ita,1978,49.58455
ita,1979,49.38402
ita,1980,49.31136
ita,1981,49.0301
ita,1982,52.61373
ita,1983,53.32393
ita,1984,56.1446
ita,1985,55.23503
ita,1986,55.29314
ita,1987,53.75294
ita,1988,50.43028
ita,1989,48.02074
ita,1990,54.17978
ita,1991,52.86359
ita,1992,53.61081
ita,1993,52.89256
ita,1994,53.17812
ita,1995,50.75107
ita,1996,51.32837
ita,1997,50.46595
ita,1998,49.94705
ita,1999,49.85994
ita,2000,48.42288
ita,2001,45.47095
ita,2002,48.19021
ita,2003,47.51977
ita,2004,47.03448
ita,2005,46.52579
ita,2006,56.15183
ita,2007,57.64444
ita,2008,58.67808
jam,1970,54.07773
jam,1971,54.07615
jam,1972,53.88793
jam,1973,47.46531
jam,1974,49.32796
jam,1975,53.67598
jam,1976,57.20458
jam,1977,58.31192
jam,1978,58.69221
jam,1979,58.15913
jam,1980,61.39027
jam,1981,61.1355
jam,1982,58.63787
jam,1983,62.90603
jam,1984,64.98545
jam,1985,63.64744
jam,1986,65.83244
jam,1987,68.259
jam,1988,64.41374
jam,1989,66.30846
jam,1990,77.08333
jam,1991,79.59184
jam,1992,77.55102
jam,1993,78
jam,1994,78.43137
jam,1995,78.43137
jam,1996,76.47059
jam,1997,76.47059
jam,1998,76.47059
jam,1999,75.4717
jam,2000,77.35849
jam,2001,77.35849
jam,2002,75.4717
jam,2003,76.78571
jam,2004,75.92593
jam,2005,73.58491
jam,2006,70.45455
jam,2007,69.04762
jam,2008,69.76744
jor,1970,75.46991
jor,1971,76.99387
jor,1972,76.18481
jor,1973,74.99062
jor,1974,75.77718
jor,1975,71.89228
jor,1976,69.02814
jor,1977,67.01194
jor,1978,66.36141
jor,1979,69.74489
jor,1980,65.00952
jor,1981,61.26821
jor,1982,56.55665
jor,1983,49.37683
jor,1984,40.38768
jor,1985,44.83077
jor,1986,38.55807
jor,1987,41.41002
jor,1988,46.22803
jor,1989,46.14256
jor,1990,72.34043
jor,1991,75.86207
jor,1992,78.125
jor,1993,76.5625
jor,1994,72.41379
jor,1995,73.77049
jor,1996,71.18644
jor,1997,73.33333
jor,1998,71.18644
jor,1999,71.18644
jor,2000,69.81132
jor,2001,67.27273
jor,2002,67.24138
jor,2003,66.66667
jor,2004,69.56522
jor,2005,70.27027
jor,2006,44.79167
jor,2007,54.31034
jor,2008,53.50877
jpn,1970,26.07762
jpn,1971,25.97471
jpn,1972,25.67608
jpn,1973,26.5449
jpn,1974,24.64491
jpn,1975,25.80168
jpn,1976,27.30026
jpn,1977,26.75668
jpn,1978,27.27512
jpn,1979,28.31095
jpn,1980,26.30992
jpn,1981,27.87958
jpn,1982,27.79539
jpn,1983,27.70692
jpn,1984,27.62403
jpn,1985,27.44111
jpn,1986,27.53239
jpn,1987,27.41814
jpn,1988,26.28214
jpn,1989,25.75442
jpn,1990,34.92232
jpn,1991,34.64453
jpn,1992,34.55777
jpn,1993,34.65241
jpn,1994,33.11843
jpn,1995,31.1973
jpn,1996,29.43286
jpn,1997,28.29346
jpn,1998,29.0084
jpn,1999,36.59159
jpn,2000,33.11614
jpn,2001,37.46713
jpn,2002,39.26189
jpn,2003,39.54219
jpn,2004,39.58333
jpn,2005,39.783
jpn,2006,39.3898
jpn,2007,41.13712
jpn,2008,40.25157
kaz,1970,74.23137
kaz,1971,79.13379
kaz,1972,55.59665
kaz,1973,74.34442
kaz,1974,83.13779
kaz,1975,82.33015
kaz,1976,73.16158
kaz,1977,77.34965
kaz,1978,81.67468
kaz,1979,81.81059
kaz,1980,81.43109
kaz,1981,77.42816
kaz,1982,77.42452
kaz,1983,81.78427
kaz,1984,77.56072
kaz,1985,73.83625
kaz,1986,67.05925
kaz,1987,67.03802
kaz,1988,66.85477
kaz,1989,66.60642
kaz,1990,92.64069
kaz,1991,92.51152
kaz,1992,92.01817
kaz,1993,92.23233
kaz,1994,92.82544
kaz,1995,91.87063
kaz,1996,91.34809
kaz,1997,90.77278
kaz,1998,89.19668
kaz,1999,89.86587
kaz,2000,88.05513
kaz,2001,89.3588
kaz,2002,92.76596
kaz,2003,89.47368
kaz,2004,90.15707
kaz,2005,89.91935
kaz,2006,89.76959
kaz,2007,87.32394
kaz,2008,87.80971
ken,1970,90.70399
ken,1971,90.84207
ken,1972,90.82812
ken,1973,90.59261
ken,1974,90.42418
ken,1975,90.61277
ken,1976,90.26932
ken,1977,90.05504
ken,1978,90.51835
ken,1979,91.36047
ken,1980,90.21391
ken,1981,90.1204
ken,1982,90.86415
ken,1983,91.51852
ken,1984,91.34392
ken,1985,90.9543
ken,1986,90.8565
ken,1987,90.67764
ken,1988,91.09522
ken,1989,91.1075
ken,1990,92.22118
ken,1991,91.67473
ken,1992,91.54519
ken,1993,91.17647
ken,1994,91.0058
ken,1995,90.77527
ken,1996,90.1222
ken,1997,89.77505
ken,1998,89.91098
ken,1999,90.17941
ken,2000,89.27126
ken,2001,88.9
ken,2002,88.86738
ken,2003,89.04977
ken,2004,89.17749
ken,2005,88.80208
ken,2006,87.93879
ken,2007,91.81009
ken,2008,91.52844
kgz,1970,83.32092
kgz,1971,85.78824
kgz,1972,74.0241
kgz,1973,83.82085
kgz,1974,87.49697
kgz,1975,87.61643
kgz,1976,83.87953
kgz,1977,85.70658
kgz,1978,87.4349
kgz,1979,87.46186
kgz,1980,87.22617
kgz,1981,86.166
kgz,1982,86.98358
kgz,1983,89.59373
kgz,1984,88.40926
kgz,1985,87.0097
kgz,1986,84.01252
kgz,1987,84.10912
kgz,1988,83.29875
kgz,1989,82.95776
kgz,1990,93.04348
kgz,1991,92.1659
kgz,1992,92.96482
kgz,1993,92.89617
kgz,1994,93.1677
kgz,1995,92.36641
kgz,1996,90.625
kgz,1997,91.12903
kgz,1998,91.47287
kgz,1999,90.83969
kgz,2000,90.97744
kgz,2001,91.11111
kgz,2002,90.4
kgz,2003,91.36691
kgz,2004,90.57971
kgz,2005,91.48936
kgz,2006,90.20979
kgz,2007,90.41096
kgz,2008,89.93289
khm,1970,84.5897
khm,1971,82.90873
khm,1972,83.74123
khm,1973,85.02613
khm,1974,82.15276
khm,1975,80.18961
khm,1976,77.36991
khm,1977,80.9822
khm,1978,82.44156
khm,1979,80.92342
khm,1980,82.12211
khm,1981,81.55189
khm,1982,82.33563
khm,1983,85.50036
khm,1984,83.61704
khm,1985,82.80025
khm,1986,83.91036
khm,1987,85.31742
khm,1988,84.09349
khm,1989,82.98662
khm,1990,90.34483
khm,1991,89.89899
khm,1992,89.62264
khm,1993,89.32927
khm,1994,88.65031
khm,1995,88.69565
khm,1996,88.79781
khm,1997,88.30084
khm,1998,87.64368
khm,1999,88.37209
khm,2000,86.79775
khm,2001,85.50296
khm,2002,85.43417
khm,2003,85.5615
khm,2004,85.42199
khm,2005,84.71503
khm,2006,85.74822
khm,2007,86.17512
khm,2008,86.00917
kir,1970,65.74128
kir,1971,66.18246
kir,1972,65.66622
kir,1973,65.2209
kir,1974,64.8214
kir,1975,64.88689
kir,1976,63.90382
kir,1977,61.64836
kir,1978,62.22991
kir,1979,61.1499
kir,1980,55.9819
kir,1981,50.18288
kir,1982,55.26568
kir,1983,55.17237
kir,1984,57.47681
kir,1985,56.72706
kir,1986,58.18262
kir,1987,57.07638
kir,1988,54.07101
kir,1989,54.32808
kna,1970,76.92574
kna,1971,77.69981
kna,1972,77.28652
kna,1973,77.6025
kna,1974,76.52252
kna,1975,77.14815
kna,1976,75.06771
kna,1977,74.57152
kna,1978,73.55116
kna,1979,73.36729
kna,1980,71.94323
kna,1981,72.79634
kna,1982,71.51738
kna,1983,72.55603
kna,1984,73.39203
kna,1985,79.63819
kna,1986,79.82115
kna,1987,79.67215
kna,1988,77.26083
kna,1989,62.58557
kna,1990,100
kna,1991,100
kna,1992,100
kna,1993,100
kna,1994,50
kna,1995,50
kna,1996,50
kna,1997,50
kna,1998,50
kna,1999,50
kna,2000,50
kna,2001,50
kna,2002,100
kna,2003,100
kna,2004,100
kna,2005,50
kna,2006,50
kna,2007,50
kna,2008,50
kor,1970,65.2582
kor,1971,65.39344
kor,1972,65.34772
kor,1973,65.50915
kor,1974,66.60737
kor,1975,64.64741
kor,1976,60.12803
kor,1977,58.00427
kor,1978,57.46439
kor,1979,55.84159
kor,1980,55.88952
kor,1981,53.71396
kor,1982,50.27417
kor,1983,54.78547
kor,1984,55.7161
kor,1985,57.39764
kor,1986,55.40015
kor,1987,54.40565
kor,1988,49.94238
kor,1989,50.80329
kor,1990,73.8292
kor,1991,71.38965
kor,1992,56.9055
kor,1993,56.6905
kor,1994,55.55556
kor,1995,53.20513
kor,1996,51.00612
kor,1997,48.96166
kor,1998,44.67574
kor,1999,39.96983
kor,2000,36.24642
kor,2001,33.97028
kor,2002,33.62193
kor,2003,27.40525
kor,2004,25.20243
kor,2005,28.65721
kor,2006,27.82044
kor,2007,57.86452
kor,2008,55.22042
kwt,1970,3.47046
kwt,1971,2.57453
kwt,1972,2.19124
kwt,1973,2.22301
kwt,1974,2.66856
kwt,1975,3.0731
kwt,1976,3.74476
kwt,1977,3.63544
kwt,1978,4.66642
kwt,1979,6.68864
kwt,1980,7.76642
kwt,1981,6.42571
