geo,time,ny_adj_aedu_gn_zs
ukr,1998,4.41043
ukr,1999,4.17462
ukr,2000,3.93882
ukr,2001,4.25901
ukr,2002,4.57921
ukr,2003,4.89941
ukr,2004,5.21961
ukr,2005,5.5398
ukr,2006,5.86
ukr,2007,5.90526
ukr,2008,5.95053
ukr,2009,5.99579
ukr,2010,6.04106
ukr,2011,6.08632
ukr,2012,6.5958
ukr,2013,6.61472
ukr,2014,5.81132
ukr,2015,5.16414
ukr,2016,4.51696
ukr,2017,4.88301
ukr,2018,4.88301
ukr,2019,4.88301
ury,1970,3.7
ury,1971,3.01153
ury,1972,3.01153
ury,1973,3.01153
ury,1974,3.01153
ury,1975,3.01153
ury,1976,3.01153
ury,1977,3.01153
ury,1978,3.01153
ury,1979,1.9
ury,1980,2.1
ury,1981,2.34782
ury,1982,2.34782
ury,1983,2.34782
ury,1984,2.5
ury,1985,2.7
ury,1986,3.1
ury,1987,2.9
ury,1988,2.7
ury,1989,2.6
ury,1990,2.5
ury,1991,2.3
ury,1992,2.2
ury,1993,2.46278
ury,1994,2.2
ury,1995,2.3
ury,1996,2.6
ury,1997,2.85672
ury,1998,2.72978
ury,1999,2.51489
ury,2000,2.3
ury,2001,2.21703
ury,2002,2.13407
ury,2003,1.9991
ury,2004,2.2934
ury,2005,2.66322
ury,2006,2.77677
ury,2007,3.08139
ury,2008,3.38601
ury,2009,3.69063
ury,2010,3.99525
ury,2011,4.29988
ury,2012,4.3999
ury,2013,4.49992
ury,2014,4.59995
ury,2015,4.69997
ury,2016,4.8
ury,2017,4.98266
ury,2018,5.22477
ury,2019,5.22477
usa,1970,7.45472
usa,1971,7
usa,1972,6.9
usa,1973,6.8
usa,1974,6.6
usa,1975,7
usa,1976,7
usa,1977,6.7
usa,1978,6.6
usa,1979,6.3
usa,1980,6.3
usa,1981,6.4
usa,1982,6.2
usa,1983,6.3
usa,1984,6.3
usa,1985,6.1
usa,1986,4.2
usa,1987,6.4
usa,1988,4.3
usa,1989,4.3
usa,1990,4.4
usa,1991,4.5
usa,1992,5.4281
usa,1993,5.1
usa,1994,5.35587
usa,1995,4.78932
usa,1996,4.78932
usa,1997,4.78932
usa,1998,4.27047
usa,1999,4.2806
usa,2000,4.51376
usa,2001,4.74692
usa,2002,4.7628
usa,2003,4.92349
usa,2004,4.6815
usa,2005,4.44734
usa,2006,4.68841
usa,2007,4.60756
usa,2008,4.71428
usa,2009,4.71215
usa,2010,4.84097
usa,2011,5.05
usa,2012,4.502
usa,2013,4.40432
usa,2014,4.39648
usa,2015,4.39648
usa,2016,4.39648
usa,2017,4.39648
usa,2018,4.39648
usa,2019,4.39648
uzb,1970,9.3
uzb,1971,9.3
uzb,1972,9.3
uzb,1973,9.3
uzb,1974,9.3
uzb,1975,9.3
uzb,1976,9.3
uzb,1977,9.3
uzb,1978,9.3
uzb,1979,9.3
uzb,1980,9.3
uzb,1981,9.3
uzb,1982,9.3
uzb,1983,9.3
uzb,1984,9.3
uzb,1985,9.3
uzb,1986,9.3
uzb,1987,9.3
uzb,1988,9.3
uzb,1989,9.3
uzb,1990,9.3
uzb,1991,9.3
uzb,1992,9.3
uzb,1993,9.3
uzb,1994,9.37476
uzb,1995,9.37476
uzb,1996,9.37476
uzb,1997,9.37476
uzb,1998,9.37476
uzb,1999,9.37476
uzb,2000,9.37476
uzb,2001,9.37476
uzb,2002,9.37476
uzb,2003,9.37476
uzb,2004,9.37476
uzb,2005,9.37476
uzb,2006,9.37476
uzb,2007,9.37476
uzb,2008,9.37476
uzb,2009,9.37476
uzb,2010,9.37476
uzb,2011,9.37476
uzb,2012,9.37476
uzb,2013,9.37476
uzb,2014,9.37476
uzb,2015,9.37476
uzb,2016,9.37476
uzb,2017,9.37476
uzb,2018,9.37476
uzb,2019,9.37476
vct,1970,4.8
vct,1971,8.2
vct,1972,5.9
vct,1973,5.9
vct,1974,9.1
vct,1975,7.1
vct,1976,6.4
vct,1977,5.9
vct,1978,4.6
vct,1979,6.42983
vct,1980,6.42983
vct,1981,6.42983
vct,1982,6.42983
vct,1983,6.42983
vct,1984,6.42983
vct,1985,6.42983
vct,1986,5.6
vct,1987,5.29488
vct,1988,5.29488
vct,1989,5
vct,1990,4.86718
vct,1991,4.6
vct,1992,4.71676
vct,1993,4.71676
vct,1994,4.71676
vct,1995,4.71676
vct,1996,4.71676
vct,1997,4.71676
vct,1998,5.85168
vct,1999,5.86584
vct,2000,5.88
vct,2001,6.71
vct,2002,7.54
vct,2003,7.47
vct,2004,7.4
vct,2005,4.54
vct,2006,5.19971
vct,2007,5.85942
vct,2008,5.83052
vct,2009,5.80163
vct,2010,5.17857
vct,2011,5.17857
vct,2012,5.17857
vct,2013,5.17857
vct,2014,5.17857
vct,2015,5.17857
vct,2016,5.17857
vct,2017,5.17857
vct,2018,5.17857
vct,2019,5.17857
ven,1970,3.7
ven,1971,3.7
ven,1972,4.1
ven,1973,4.2
ven,1974,3.5
ven,1975,4.4
ven,1976,3.98494
ven,1977,3.9
ven,1978,3.98494
ven,1979,3.98494
ven,1980,3.6
ven,1981,4.3
ven,1982,4.2
ven,1983,4.9
ven,1984,4.3
ven,1985,4.1
ven,1986,3.6
ven,1987,4.3
ven,1988,3.8
ven,1989,3.6
ven,1990,2.6
ven,1991,3.55616
ven,1992,4.6
ven,1993,4.1
ven,1994,5
ven,1995,4.5
ven,1996,4.35334
ven,1997,4.35334
ven,1998,4.35334
ven,1999,4.23417
ven,2000,4.115
ven,2001,3.99584
ven,2002,3.87667
ven,2003,3.7575
ven,2004,3.63833
ven,2005,3.51917
ven,2006,3.4
ven,2007,3.49
ven,2008,5.015
ven,2009,6.54
ven,2010,6.54
ven,2011,6.54
ven,2012,6.54
ven,2013,6.54
ven,2014,6.54
ven,2015,6.54
ven,2016,6.54
ven,2017,6.54
ven,2018,6.54
ven,2019,6.54
vir,1970,6.40046
vir,1971,7.87832
vir,1972,7.87832
vir,1973,7.87832
vir,1974,7.87832
vir,1975,9.35618
vir,1976,9.35618
vir,1977,9.35618
vir,1978,9.35618
vir,1979,9.35618
vir,1980,9.35618
vir,1981,9.35618
vir,1982,9.35618
vir,1983,9.35618
vir,1984,9.35618
vir,1985,9.35618
vir,1986,9.35618
vir,1987,9.35618
vir,1988,9.35618
vir,1989,9.35618
vir,1990,9.35618
vir,1991,9.35618
vir,1992,9.35618
vir,1993,9.35618
vir,1994,9.35618
vir,1995,9.35618
vir,1996,9.35618
vir,1997,9.35618
vir,1998,9.35618
vir,1999,9.35618
vir,2000,9.35618
vir,2001,9.35618
vir,2002,9.35618
vir,2003,9.35618
vir,2004,9.35618
vir,2005,9.35618
vir,2006,9.35618
vir,2007,9.35618
vir,2008,9.35618
vir,2009,9.35618
vir,2010,9.35618
vir,2011,9.35618
vir,2012,9.35618
vir,2013,9.35618
vir,2014,9.35618
vir,2015,9.35618
vir,2016,9.35618
vir,2017,9.35618
vir,2018,9.35618
vir,2019,9.35618
vnm,1970,2.3
vnm,1971,2.3
vnm,1972,2.3
vnm,1973,2.3
vnm,1974,2.3
vnm,1975,2.3
vnm,1976,2.3
vnm,1977,2.3
vnm,1978,2.3
vnm,1979,2.3
vnm,1980,2.3
vnm,1981,2.3
vnm,1982,2.3
vnm,1983,2.3
vnm,1984,2.3
vnm,1985,2.3
vnm,1986,2.3
vnm,1987,2.3
vnm,1988,2.3
vnm,1989,2.3
vnm,1990,2.3
vnm,1991,2.3
vnm,1992,2.3
vnm,1993,2.3
vnm,1994,2.3
vnm,1995,2.7
vnm,1996,2.6
vnm,1997,2.6
vnm,1998,2.81348
vnm,1999,2.93588
vnm,2000,3.05828
vnm,2001,3.18068
vnm,2002,3.30309
vnm,2003,3.42549
vnm,2004,3.54789
vnm,2005,3.67029
vnm,2006,3.7927
vnm,2007,3.9151
vnm,2008,4.0375
vnm,2009,4.1599
vnm,2010,5.36
vnm,2011,3.86788
vnm,2012,4.59455
vnm,2013,4.61226
vnm,2014,4.61226
vnm,2015,4.61226
vnm,2016,4.61226
vnm,2017,4.61226
vnm,2018,4.61226
vnm,2019,4.61226
vut,1970,7.4
vut,1971,7.4
vut,1972,7.4
vut,1973,7.4
vut,1974,7.4
vut,1975,7.4
vut,1976,7.4
vut,1977,7.4
vut,1978,7.4
vut,1979,7.4
vut,1980,7.4
vut,1981,7.4
vut,1982,7.4
vut,1983,7.4
vut,1984,7.4
vut,1985,7.4
vut,1986,7.4
vut,1987,7.4
vut,1988,6.8
vut,1989,4.8
vut,1990,4.4
vut,1991,4.8
vut,1992,4.93156
vut,1993,4.93156
vut,1994,5
vut,1995,5.47816
vut,1996,5.47816
vut,1997,5.47816
vut,1998,6.7117
vut,1999,5.26
vut,2000,6.14
vut,2001,5.39
vut,2002,5.42714
vut,2003,5.46429
vut,2004,5.50143
vut,2005,5.53857
vut,2006,5.57571
vut,2007,5.61286
vut,2008,5.65
vut,2009,5.02
vut,2010,4.95947
vut,2011,4.89895
vut,2012,4.83842
vut,2013,4.77789
vut,2014,4.71737
vut,2015,4.65684
vut,2016,4.59631
vut,2017,4.53579
vut,2018,4.53579
vut,2019,4.53579
wsm,1970,3.6
wsm,1971,3.6
wsm,1972,3.6
wsm,1973,3.6
wsm,1974,3.6
wsm,1975,3.6
wsm,1976,3.6
wsm,1977,3.6
wsm,1978,3.6
wsm,1979,3.6
wsm,1980,3.6
wsm,1981,3.6
wsm,1982,3.6
wsm,1983,3.6
wsm,1984,3.6
wsm,1985,3.6
wsm,1986,3.6
wsm,1987,3.6
wsm,1988,3.6
wsm,1989,3.6
wsm,1990,3.6
wsm,1991,3.95066
wsm,1992,3.95066
wsm,1993,3.95066
wsm,1994,3.95066
wsm,1995,3.95066
wsm,1996,3.95066
wsm,1997,3.95066
wsm,1998,4.43766
wsm,1999,3.96
wsm,2000,3.55
wsm,2001,3.63625
wsm,2002,3.7225
wsm,2003,3.80875
wsm,2004,3.895
wsm,2005,3.98125
wsm,2006,4.0675
wsm,2007,4.15375
wsm,2008,4.24
wsm,2009,4.24
wsm,2010,4.24
wsm,2011,4.24
wsm,2012,4.24
wsm,2013,4.24
wsm,2014,4.24
wsm,2015,4.24
wsm,2016,4.24
wsm,2017,4.24
wsm,2018,4.24
wsm,2019,4.24
yem,1970,3.6
yem,1971,3.6
yem,1972,3.6
yem,1973,3.6
yem,1974,3.6
yem,1975,3.6
yem,1976,3.6
yem,1977,3.6
yem,1978,3.6
yem,1979,3.6
yem,1980,3.6
yem,1981,3.6
yem,1982,3.6
yem,1983,3.6
yem,1984,3.6
yem,1985,3.6
yem,1986,3.6
yem,1987,3.6
yem,1988,3.6
yem,1989,3.6
yem,1990,3.6
yem,1991,3.6
yem,1992,3.6
yem,1993,3.6
yem,1994,3.6
yem,1995,3.6
yem,1996,3.6
yem,1997,3.6
yem,1998,3.6
yem,1999,3.6
yem,2000,3.6
yem,2001,3.6
yem,2002,3.6
yem,2003,3.6
yem,2004,3.6
yem,2005,3.6
yem,2006,3.6
yem,2007,3.6
yem,2008,3.6
yem,2009,3.6
yem,2010,3.6
yem,2011,3.6
yem,2012,3.6
yem,2013,3.6
yem,2014,3.6
yem,2015,3.6
yem,2016,3.6
yem,2017,3.6
yem,2018,3.6
yem,2019,3.6
zaf,1970,5.03976
zaf,1971,5.03976
zaf,1972,5.03976
zaf,1973,5.03976
zaf,1974,5.03976
zaf,1975,5.03976
zaf,1976,5.03976
zaf,1977,5.03976
zaf,1978,5.03976
zaf,1979,5.03976
zaf,1980,5.03976
zaf,1981,5.03976
zaf,1982,5.03976
zaf,1983,5.03976
zaf,1984,5.03976
zaf,1985,5.03976
zaf,1986,5.03976
zaf,1987,4.7
zaf,1988,4.8
zaf,1989,4.6
zaf,1990,4.8
zaf,1991,5.3
zaf,1992,6.43416
zaf,1993,5.7
zaf,1994,5.5
zaf,1995,6.40912
zaf,1996,5.5
zaf,1997,6.6
zaf,1998,6.08616
zaf,1999,5.9
zaf,2000,5.25
zaf,2001,5.13
zaf,2002,5.13
zaf,2003,4.88
zaf,2004,4.99
zaf,2005,4.98
zaf,2006,5
zaf,2007,4.87
zaf,2008,4.87
zaf,2009,5.21
zaf,2010,5.55
zaf,2011,5.89
zaf,2012,6.25
zaf,2013,5.93245
zaf,2014,5.97
zaf,2015,5.87765
zaf,2016,5.78531
zaf,2017,5.98956
zaf,2018,6.04534
zaf,2019,6.41361
zmb,1970,3.6
zmb,1971,4.7
zmb,1972,4.7
zmb,1973,4.4
zmb,1974,4
zmb,1975,5.2
zmb,1976,5.4
zmb,1977,5
zmb,1978,4.7
zmb,1979,4.3
zmb,1980,4.2
zmb,1981,4
zmb,1982,5.5
zmb,1983,5.4
zmb,1984,5.2
zmb,1985,4.4
zmb,1986,3.8
zmb,1987,2.7
zmb,1988,2.59163
zmb,1989,2.4
zmb,1990,2.61586
zmb,1991,2.8
zmb,1992,2.2
zmb,1993,2
zmb,1994,1.8
zmb,1995,2
zmb,1996,2.02472
zmb,1997,2.02472
zmb,1998,2.5
zmb,1999,2.15953
zmb,2000,1.81905
zmb,2001,2.01679
zmb,2002,2.21453
zmb,2003,2.41226
zmb,2004,2.61
zmb,2005,1.86
zmb,2006,1.46
zmb,2007,1.06
zmb,2008,1.41969
zmb,2009,1.77939
zmb,2010,2.13908
zmb,2011,2.49878
zmb,2012,2.85847
zmb,2013,3.21817
zmb,2014,3.57786
zmb,2015,3.93756
zmb,2016,3.56386
zmb,2017,3.56386
zmb,2018,3.56386
zmb,2019,3.56386
zwe,1970,2.60657
zwe,1971,1.9
zwe,1972,1.9
zwe,1973,1.7
zwe,1974,1.5
zwe,1975,1.5
zwe,1976,1.5
zwe,1977,1.7
zwe,1978,1.8
zwe,1979,2.3
zwe,1980,2.5
zwe,1981,3.3
zwe,1982,3.7
zwe,1983,4.3
zwe,1984,5.7
zwe,1985,7.5
zwe,1986,9.98739
zwe,1987,11.93063
zwe,1988,12.58316
zwe,1989,12.40089
zwe,1990,12.72771
zwe,1991,19.32607
zwe,1992,23.04827
zwe,1993,37.72159
zwe,1994,45.9896
zwe,1995,61.09475
zwe,1996,57.30059
zwe,1997,68.15293
zwe,1998,6.86584
zwe,1999,6.45285
zwe,2000,6.03986
zwe,2001,5.62688
zwe,2002,5.21389
zwe,2003,4.8009
zwe,2004,4.38792
zwe,2005,3.97493
zwe,2006,3.56195
zwe,2007,3.14896
zwe,2008,2.73597
zwe,2009,2.32299
zwe,2010,1.91
zwe,2011,1.91
zwe,2012,1.91
zwe,2013,1.91
zwe,2014,1.91
zwe,2015,1.91
zwe,2016,1.91
zwe,2017,1.91
zwe,2018,1.91
zwe,2019,1.91
