geo,time,dt_tds_dect_gn_zs
dom,1985,6.53548
dom,1986,6.48378
dom,1987,5.65818
dom,1988,6.83621
dom,1989,5.17375
dom,1990,3.53435
dom,1991,2.88675
dom,1992,3.17555
dom,1993,2.67817
dom,1994,3.66213
dom,1995,2.62294
dom,1996,2.59946
dom,1997,2.41039
dom,1998,1.84238
dom,1999,1.82997
dom,2000,2.27497
dom,2001,2.57045
dom,2002,2.61523
dom,2003,4.46154
dom,2004,3.87741
dom,2005,2.16205
dom,2006,3.91472
dom,2007,3.73552
dom,2008,3.24945
dom,2009,3.02143
dom,2010,2.7416
dom,2011,2.87312
dom,2012,4.45092
dom,2013,4.7597
dom,2014,5.04391
dom,2015,7.6724
dom,2016,4.78251
dom,2017,3.97695
dom,2018,3.7236
dom,2019,4.52986
dom,2020,8.89488
dza,1970,0.94288
dza,1971,1.37241
dza,1972,2.81787
dza,1973,3.49413
dza,1974,5.4142
dza,1975,3.0497
dza,1976,4.52084
dza,1977,5.92024
dza,1978,6.73323
dza,1979,9.68071
dza,1980,10.0897
dza,1981,10.19376
dza,1982,10.55922
dza,1983,10.04713
dza,1984,9.83683
dza,1985,8.87043
dza,1986,8.33237
dza,1987,8.41294
dza,1988,11.57549
dza,1989,13.07647
dza,1990,14.73458
dza,1991,21.24652
dza,1992,20.35748
dza,1993,18.87253
dza,1994,12.53818
dza,1995,10.74039
dza,1996,9.49465
dza,1997,9.61325
dza,1998,11.10917
dza,1999,11.22431
dza,2000,8.59096
dza,2001,8.23754
dza,2002,7.64364
dza,2003,6.59341
dza,2004,7.02736
dza,2005,6.10254
dza,2006,11.93291
dza,2007,1.02778
dza,2008,0.73425
dza,2009,0.77712
dza,2010,0.42062
dza,2011,0.3231
dza,2012,0.41373
dza,2013,0.26217
dza,2014,0.14344
dza,2015,0.42751
dza,2016,0.22506
dza,2017,0.14302
dza,2018,0.12736
dza,2019,0.1162
dza,2020,0.12295
ecu,1970,1.66981
ecu,1971,2.10403
ecu,1972,1.95802
ecu,1973,2.4958
ecu,1974,1.92201
ecu,1975,1.31903
ecu,1976,1.77434
ecu,1977,1.88398
ecu,1978,2.95448
ecu,1979,8.19108
ecu,1980,5.88554
ecu,1981,6.67422
ecu,1982,11.36993
ecu,1983,4.93626
ecu,1984,7.13618
ecu,1985,6.87746
ecu,1986,8.13073
ecu,1987,6.55859
ecu,1988,9.02596
ecu,1989,8.2735
ecu,1990,7.78139
ecu,1991,7.01121
ecu,1992,5.73614
ecu,1993,5.08263
ecu,1994,4.58251
ecu,1995,6.93138
ecu,1996,6.24182
ecu,1997,8.11293
ecu,1998,7.35947
ecu,1999,12.9024
ecu,2000,18.36288
ecu,2001,9.60683
ecu,2002,9.70009
ecu,2003,8.09337
ecu,2004,11.49613
ecu,2005,10.92978
ecu,2006,9.90576
ecu,2007,8.01038
ecu,2008,4.18461
ecu,2009,12.89499
ecu,2010,2.54616
ecu,2011,3.07975
ecu,2012,3.04846
ecu,2013,3.35774
ecu,2014,4.01602
ecu,2015,5.23031
ecu,2016,5.49131
ecu,2017,6.49873
ecu,2018,8.74209
ecu,2019,8.94831
ecu,2020,9.68954
egy,1970,3.38779
egy,1971,2.6323
egy,1972,3.94368
egy,1973,4.42976
egy,1974,3.3108
egy,1975,2.68207
egy,1976,2.05621
egy,1977,3.56481
egy,1978,4.12063
egy,1979,3.05882
egy,1980,6.1117
egy,1981,7.57848
egy,1982,6.62594
egy,1983,7.14781
egy,1984,7.5888
egy,1985,7.8693
egy,1986,7.22052
egy,1987,4.16009
egy,1988,7.15606
egy,1989,7.4653
egy,1990,7.33999
egy,1991,6.94175
egy,1992,6.37031
egy,1993,4.70663
egy,1994,4.27101
egy,1995,3.93621
egy,1996,3.42066
egy,1997,2.67592
egy,1998,2.21352
egy,1999,2.33644
egy,2000,1.83595
egy,2001,2.03477
egy,2002,2.43999
egy,2003,3.34847
egy,2004,2.7668
egy,2005,2.55947
egy,2006,2.30395
egy,2007,2.19843
egy,2008,2.00556
egy,2009,1.56829
egy,2010,1.42799
egy,2011,1.6281
egy,2012,1.18485
egy,2013,1.22416
egy,2014,2.01114
egy,2015,1.16771
egy,2016,2.02227
egy,2017,2.89639
egy,2018,3.2483
egy,2019,3.0124
egy,2020,3.38473
eri,1995,0.02562
eri,1997,0.07385
eri,1998,0.4736
eri,1999,0.58481
eri,2000,0.64801
eri,2001,0.91988
eri,2002,1.3645
eri,2003,1.37306
eri,2004,1.86806
eri,2005,2.02547
eri,2006,1.16768
eri,2007,0.55833
eri,2008,1.17615
eri,2009,1.18106
eri,2010,1.72427
eri,2011,1.08504
eth,1981,0.79099
eth,1982,0.98438
eth,1983,1.25644
eth,1984,1.61007
eth,1985,1.68074
eth,1986,2.28802
eth,1987,2.3754
eth,1988,2.85302
eth,1989,2.66835
eth,1990,1.95041
eth,1991,1.02999
eth,1992,1.05036
eth,1993,1.08765
eth,1994,1.63915
eth,1995,2.03351
eth,1996,4.09268
eth,1997,1.17726
eth,1998,1.53519
eth,1999,2.04503
eth,2000,1.69337
eth,2001,2.23743
eth,2002,1.10018
eth,2003,1.08372
eth,2004,0.95875
eth,2005,0.7142
eth,2006,0.87679
eth,2007,0.64349
eth,2008,0.382
eth,2009,0.29573
eth,2010,0.6013
eth,2011,1.07878
eth,2012,0.99112
eth,2013,1.37879
eth,2014,1.36897
eth,2015,1.71363
eth,2016,1.67297
eth,2017,1.82356
eth,2018,1.97026
eth,2019,2.27165
eth,2020,1.86566
fji,1970,1.29404
fji,1971,0.62782
fji,1972,0.78456
fji,1973,0.82097
fji,1974,1.23514
fji,1975,1.74997
fji,1976,1.24298
fji,1977,1.56217
fji,1978,2.50492
fji,1979,1.8447
fji,1980,3.02545
fji,1981,2.50131
fji,1982,3.20971
fji,1983,3.73608
fji,1984,4.68271
fji,1985,5.6281
fji,1986,5.19681
fji,1987,5.77168
fji,1988,6.14929
fji,1989,5.79819
fji,1990,6.27654
fji,1991,5.93416
fji,1992,4.09816
fji,1993,3.46586
fji,1994,3.91779
fji,1995,2.24912
fji,1996,1.41279
fji,1997,1.04429
fji,1998,1.36365
fji,1999,1.55493
fji,2000,1.54764
fji,2001,1.12181
fji,2002,1.02559
fji,2003,0.78113
fji,2004,0.4752
fji,2005,0.49958
fji,2006,0.49332
fji,2007,0.87762
fji,2008,1.7366
fji,2009,2.74979
fji,2010,1.95279
fji,2011,7.11877
fji,2012,2.9641
fji,2013,2.83665
fji,2014,3.2458
fji,2015,7.72637
fji,2016,2.2824
fji,2017,3.43107
fji,2018,2.06353
fji,2019,4.18575
fji,2020,6.45889
gab,1970,3.87062
gab,1971,5.15131
gab,1972,5.57214
gab,1973,9.41336
gab,1974,2.87515
gab,1975,3.21318
gab,1976,3.10991
gab,1977,4.79776
gab,1978,12.64833
gab,1979,12.23391
gab,1980,11.2032
gab,1981,9.67513
gab,1982,9.26558
gab,1983,7.84085
gab,1984,8.43303
gab,1985,7.95166
gab,1986,6.41181
gab,1987,3.19907
gab,1988,3.75146
gab,1989,3.69151
gab,1990,3.29572
gab,1991,6.37546
gab,1992,8.89894
gab,1993,4.18697
gab,1994,7.23926
gab,1995,10.6251
gab,1996,7.77916
gab,1997,9.38586
gab,1998,7.73597
gab,1999,13.14141
gab,2000,8.19593
gab,2001,10.37932
gab,2002,8.37619
gab,2003,6.46682
gab,2004,3.62742
gab,2005,2.29386
gab,2006,1.98465
gab,2007,8.21111
gab,2008,19.77301
gab,2009,3.95003
gab,2010,3.62778
gab,2011,2.67185
gab,2012,2.73943
gab,2013,7.32317
gab,2014,3.02841
gab,2015,3.5742
gab,2016,2.87594
gab,2017,4.46261
gab,2018,4.58534
gab,2019,4.48853
gab,2020,9.73954
geo,1993,0.48553
geo,1994,0.24027
geo,1995,0.77849
geo,1996,0.42713
geo,1997,1.27576
geo,1998,5.58716
geo,1999,3.94008
geo,2000,4.07013
geo,2001,2.51585
geo,2002,3.88746
geo,2003,4.596
geo,2004,4.58665
geo,2005,3.00927
geo,2006,3.83732
geo,2007,2.12886
geo,2008,5.57412
geo,2009,7.17761
geo,2010,6.68091
geo,2011,10.13239
geo,2012,9.42938
geo,2013,10.02272
geo,2014,11.10565
geo,2015,14.76663
geo,2016,18.04953
geo,2017,16.71637
geo,2018,14.39482
geo,2019,14.74217
geo,2020,16.11545
gha,1970,2.35559
gha,1971,2.38701
gha,1972,1.56152
gha,1973,1.32193
gha,1974,1.14283
gha,1975,2.08304
gha,1976,1.8919
gha,1977,1.19304
gha,1978,2.02362
gha,1979,2.58577
gha,1980,3.59327
gha,1981,2.81612
gha,1982,2.75854
gha,1983,3.61178
gha,1984,3.04434
gha,1985,3.60219
gha,1986,4.06935
gha,1987,8.40661
gha,1988,10.7696
gha,1989,8.84085
gha,1990,6.37104
gha,1991,4.65542
gha,1992,5.05806
gha,1993,5.26474
gha,1994,6.91672
gha,1995,6.40974
gha,1996,7.10535
gha,1997,8.27282
gha,1998,7.94517
gha,1999,6.96398
gha,2000,9.66904
gha,2001,5.99765
gha,2002,3.67901
gha,2003,6.72512
gha,2004,3.193
gha,2005,3.2081
gha,2006,1.42274
gha,2007,0.95138
gha,2008,0.80899
gha,2009,0.99633
gha,2010,1.01191
gha,2011,0.92442
gha,2012,1.28704
gha,2013,1.15665
gha,2014,1.55436
gha,2015,2.19963
gha,2016,3.12564
gha,2017,3.63192
gha,2018,4.20947
gha,2019,3.89981
gha,2020,3.88161
gin,1986,3.90314
gin,1987,8.56587
gin,1988,5.65717
gin,1989,5.25022
gin,1990,6.73406
gin,1991,4.77617
gin,1992,2.75164
gin,1993,2.69167
gin,1994,3.1001
gin,1995,4.89324
gin,1996,3.0815
gin,1997,4.32374
gin,1998,4.67873
gin,1999,4.07107
gin,2000,5.88539
gin,2001,4.05301
gin,2002,3.57586
gin,2003,3.35547
gin,2004,5.18152
gin,2005,6.31562
gin,2006,4.00211
gin,2007,2.60813
gin,2008,1.8742
gin,2009,1.8296
gin,2010,1.1838
gin,2011,2.67363
gin,2012,1.6905
gin,2013,0.49013
gin,2014,0.60977
gin,2015,0.89083
gin,2016,0.68425
gin,2017,0.79531
gin,2018,1.00522
gin,2019,0.88764
gin,2020,0.95454
gmb,1970,0.24265
gmb,1971,0.35392
gmb,1972,0.77752
gmb,1973,0.57469
gmb,1974,0.5422
gmb,1975,1.59383
gmb,1976,0.32237
gmb,1977,0.45859
gmb,1978,1.52914
gmb,1979,2.47136
gmb,1980,1.7438
gmb,1981,3.18228
gmb,1982,8.06429
gmb,1983,6.97548
gmb,1984,7.21055
gmb,1985,3.57124
gmb,1986,14.52201
gmb,1987,10.17461
gmb,1988,8.4332
gmb,1989,8.89611
gmb,1990,12.94024
gmb,1991,4.60889
gmb,1992,4.26285
gmb,1993,3.80056
gmb,1994,4.2714
gmb,1995,3.64026
gmb,1996,3.36195
gmb,1997,3.41746
gmb,1998,3.15879
gmb,1999,2.71995
gmb,2000,2.9023
gmb,2001,2.21089
gmb,2002,2.75787
gmb,2003,4.41657
gmb,2004,4.01539
gmb,2005,2.85385
gmb,2006,2.94841
gmb,2007,2.70639
gmb,2008,1.11399
gmb,2009,1.37221
gmb,2010,1.59271
gmb,2011,1.98621
gmb,2012,1.90526
gmb,2013,2.19663
gmb,2014,4.13412
gmb,2015,3.06148
gmb,2016,2.91403
gmb,2017,3.011
gmb,2018,2.88791
gmb,2019,2.67274
gmb,2020,1.77955
gnb,1976,0.01905
gnb,1977,1.13297
gnb,1978,0.8391
gnb,1979,2.10987
gnb,1980,4.41541
gnb,1981,3.13576
gnb,1982,3.4779
gnb,1983,3.12111
gnb,1984,5.20776
gnb,1985,5.89598
gnb,1986,6.34143
gnb,1987,6.49314
gnb,1988,6.28412
gnb,1989,5.57281
gnb,1990,3.6112
gnb,1991,9.57446
gnb,1992,3.12315
gnb,1993,1.7113
gnb,1994,3.46765
gnb,1995,6.57182
gnb,1996,4.41337
gnb,1997,3.43466
gnb,1998,3.67023
gnb,1999,4.05377
gnb,2000,1.45902
gnb,2001,1.28001
gnb,2002,0.90464
gnb,2003,1.69466
gnb,2004,1.90158
gnb,2005,1.10679
gnb,2006,1.67522
gnb,2007,1.52236
gnb,2008,1.75412
gnb,2009,2.58592
gnb,2010,2.12905
gnb,2011,0.53772
gnb,2012,0.62723
gnb,2013,0.23315
gnb,2014,0.36012
gnb,2015,0.44708
gnb,2016,0.50164
gnb,2017,0.80273
gnb,2018,0.78217
gnb,2019,0.89724
gnb,2020,1.35794
grd,1977,0.8866
grd,1978,1.28818
grd,1979,1.97503
grd,1980,2.17196
grd,1981,1.35861
grd,1982,2.34605
grd,1983,3.67097
grd,1984,3.63988
grd,1985,3.83052
grd,1986,3.51748
grd,1987,2.83093
grd,1988,3.12624
grd,1989,1.76403
grd,1990,1.55335
grd,1991,1.35569
grd,1992,2.12522
grd,1993,2.97004
grd,1994,3.00799
grd,1995,2.42788
grd,1996,2.3844
grd,1997,1.97024
grd,1998,2.70681
grd,1999,2.61109
grd,2000,2.98762
grd,2001,3.59794
grd,2002,5.76718
grd,2003,5.75679
grd,2004,5.52217
grd,2005,1.59218
grd,2006,2.24602
grd,2007,2.69138
grd,2008,2.72747
grd,2009,3.2306
grd,2010,3.56117
grd,2011,3.37268
grd,2012,1.96609
grd,2013,2.7744
grd,2014,2.53528
grd,2015,3.06372
grd,2016,5.40796
grd,2017,5.96471
grd,2018,5.30113
grd,2019,4.97163
grd,2020,4.67925
gtm,1970,2.13512
gtm,1971,1.74687
gtm,1972,2.64713
gtm,1973,1.61264
gtm,1974,1.52488
gtm,1975,1.12679
gtm,1976,1.15849
gtm,1977,1.10474
gtm,1978,1.45243
gtm,1979,1.74032
gtm,1980,1.9496
gtm,1981,1.67621
gtm,1982,1.81508
gtm,1983,2.20513
gtm,1984,3.06765
gtm,1985,3.62091
gtm,1986,5.72155
gtm,1987,5.33283
gtm,1988,4.95854
gtm,1989,3.78798
gtm,1990,3.28686
gtm,1991,3.49616
gtm,1992,5.20729
gtm,1993,2.95893
gtm,1994,2.54579
gtm,1995,2.52758
gtm,1996,2.51209
gtm,1997,2.11175
gtm,1998,1.90606
gtm,1999,2.12877
gtm,2000,2.07675
gtm,2001,2.31848
gtm,2002,2.108
gtm,2003,2.17249
gtm,2004,4.0117
gtm,2005,3.9704
gtm,2006,4.37908
gtm,2007,4.63584
gtm,2008,4.26049
gtm,2009,4.84986
gtm,2010,4.04593
gtm,2011,4.52397
gtm,2012,3.28151
gtm,2013,5.65197
gtm,2014,3.49748
gtm,2015,3.47913
gtm,2016,4.76134
gtm,2017,5.94636
gtm,2018,1.63992
gtm,2019,2.50019
gtm,2020,3.97984
guy,1970,2.2872
guy,1971,1.94497
guy,1972,4.24053
guy,1973,4.54447
guy,1974,5.04308
guy,1975,4.95574
guy,1976,8.24162
guy,1977,8.48527
guy,1978,11.07745
guy,1979,20.09128
guy,1980,16.94549
guy,1981,19.28029
guy,1982,13.31997
guy,1983,13.16124
guy,1984,16.71316
guy,1985,19.04147
guy,1986,17.93562
guy,1987,27.55445
guy,1988,20.79164
guy,1989,34.52475
guy,1990,102.22222
guy,1991,47.83301
guy,1992,34.95827
guy,1993,25.48315
guy,1994,21.25055
guy,1995,20.38186
guy,1996,15.96147
guy,1997,19.25457
guy,1998,20.32472
guy,1999,13.54701
guy,2000,10.46593
guy,2001,6.92199
guy,2002,9.63522
guy,2003,8.29106
guy,2004,6.379
guy,2005,4.33817
guy,2006,1.39331
guy,2007,1.03502
guy,2008,0.89186
guy,2009,0.64418
guy,2010,0.92815
guy,2011,1.38698
guy,2012,3.69185
guy,2013,1.38925
guy,2014,1.46388
guy,2015,1.68287
guy,2016,1.82963
guy,2017,2.05235
guy,2018,2.92682
guy,2019,2.6985
guy,2020,2.89241
hnd,1970,1.90601
hnd,1971,2.59377
hnd,1972,3.16456
hnd,1973,4.58122
hnd,1974,3.92391
hnd,1975,4.68045
hnd,1976,10.66406
hnd,1977,7.06542
hnd,1978,4.61622
hnd,1979,5.46403
hnd,1980,5.63244
hnd,1981,6.26703
hnd,1982,6.24234
hnd,1983,4.95747
hnd,1984,4.4346
hnd,1985,4.76191
hnd,1986,5.74692
hnd,1987,5.98771
hnd,1988,6.86652
hnd,1989,3.28642
hnd,1990,8.68626
hnd,1991,7.435
hnd,1992,8.52015
hnd,1993,8.21183
hnd,1994,10.912
hnd,1995,11.54937
hnd,1996,12.57555
hnd,1997,10.30541
hnd,1998,9.06408
hnd,1999,7.86024
hnd,2000,5.7731
hnd,2001,4.78558
hnd,2002,5.4139
hnd,2003,5.44145
hnd,2004,3.977
hnd,2005,4.16806
hnd,2006,3.15785
hnd,2007,2.81306
hnd,2008,2.76625
hnd,2009,3.0331
hnd,2010,3.43377
hnd,2011,6.05674
hnd,2012,5.40918
hnd,2013,5.42256
hnd,2014,3.90982
hnd,2015,6.62214
hnd,2016,4.631
hnd,2017,4.42914
hnd,2018,4.64694
hnd,2019,3.87173
hnd,2020,6.90862
hti,1980,2.24308
hti,1981,2.43516
hti,1982,2.0279
hti,1983,1.66083
hti,1984,1.99534
hti,1985,2.45805
hti,1986,2.22566
hti,1987,3.25054
hti,1988,2.46932
hti,1989,2.12636
hti,1990,1.25414
hti,1991,0.91124
hti,1992,0.36187
hti,1993,0.41149
hti,1994,0.18002
hti,1995,3.72869
hti,1996,1.0624
hti,1997,1.15978
hti,1998,1.1395
hti,1999,1.26278
hti,2000,0.68169
hti,2001,0.44046
hti,2002,0.48786
hti,2003,1.12344
hti,2004,1.62598
hti,2005,0.79132
hti,2006,0.76124
hti,2007,0.84182
hti,2008,0.55313
hti,2009,0.38763
hti,2010,1.10481
hti,2011,0.04002
hti,2012,0.03887
hti,2013,0.08707
hti,2014,0.17258
hti,2015,0.23737
hti,2016,0.64468
hti,2017,0.13228
hti,2018,0.11294
hti,2019,0.14534
hti,2020,0.17563
idn,1970,1.87014
idn,1971,2.57189
idn,1972,3.04539
idn,1973,3.50645
idn,1974,3.01784
idn,1975,3.64036
idn,1976,3.6989
idn,1977,4.6571
idn,1978,5.72363
idn,1979,6.25227
idn,1980,4.45223
idn,1981,4.23435
idn,1982,4.42225
idn,1983,4.83633
idn,1984,5.9983
idn,1985,7.12266
idn,1986,7.80298
idn,1987,9.68825
idn,1988,10.77627
idn,1989,10.93839
idn,1990,9.85478
idn,1991,10.33457
idn,1992,10.21767
idn,1993,9.26809
idn,1994,8.2864
idn,1995,8.36878
idn,1996,9.73676
idn,1997,9.42485
idn,1998,20.33275
idn,1999,13.66949
idn,2000,10.83664
idn,2001,10.05938
idn,2002,8.9237
idn,2003,8.21576
idn,2004,8.39818
idn,2005,7.45801
idn,2006,8.11397
idn,2007,5.78162
idn,2008,4.40447
idn,2009,4.7816
idn,2010,4.29518
idn,2011,3.5789
idn,2012,4.17419
idn,2013,4.67858
idn,2014,6.98301
idn,2015,7.2417
idn,2016,7.13976
idn,2017,5.97973
idn,2018,5.48536
idn,2019,7.53584
idn,2020,6.54527
ind,1970,2.19303
ind,1971,0.86168
ind,1972,0.90126
ind,1973,0.81651
ind,1974,0.82246
ind,1975,0.87684
ind,1976,1.17698
ind,1977,1.01006
ind,1978,0.95212
ind,1979,0.83655
ind,1980,0.74872
ind,1981,0.80161
ind,1982,0.98699
ind,1983,1.14121
ind,1984,1.36133
ind,1985,1.4716
ind,1986,2.01147
ind,1987,1.89043
ind,1988,1.90001
ind,1989,2.23167
ind,1990,2.42897
ind,1991,2.79985
ind,1992,2.56226
ind,1993,2.87896
ind,1994,3.23443
ind,1995,3.68764
ind,1996,3.00746
ind,1997,2.95321
ind,1998,2.82089
ind,1999,2.18098
ind,2000,2.30194
ind,2001,2.44584
ind,2002,3.01942
ind,2003,4.27098
ind,2004,2.48638
ind,2005,2.93713
ind,2006,1.86526
ind,2007,3.25207
ind,2008,2.5991
ind,2009,1.2389
ind,2010,1.47272
ind,2011,1.62039
ind,2012,1.68645
ind,2013,2.11147
ind,2014,4.60624
ind,2015,2.38856
ind,2016,3.4245
ind,2017,1.95306
ind,2018,2.38183
ind,2019,1.80275
ind,2020,2.89287
irn,1980,1.02013
irn,1981,0.74475
irn,1982,0.93194
irn,1983,0.67459
irn,1984,0.46467
irn,1985,0.33032
irn,1986,0.26493
irn,1987,0.32718
irn,1988,0.50914
irn,1989,0.38156
irn,1990,0.52383
irn,1993,2.83165
irn,1994,4.56783
irn,1995,5.96555
irn,1996,5.39692
irn,1997,5.49212
irn,1998,2.48222
irn,1999,3.42769
irn,2000,2.71449
irn,2001,0.96381
irn,2002,1.07415
irn,2003,1.02867
irn,2004,1.11432
irn,2005,1.24707
irn,2006,1.06762
irn,2007,0.82295
irn,2008,0.69124
irn,2009,0.57734
irn,2010,0.37124
irn,2011,0.28475
irn,2012,0.09906
irn,2013,0.09469
irn,2014,0.11782
irn,2015,0.18902
irn,2016,0.49752
irn,2017,0.10992
irn,2018,0.06548
irn,2019,0.12924
irn,2020,0.1618
jam,1970,17.40097
jam,1971,16.4889
jam,1972,13.29214
jam,1973,14.5452
jam,1974,12.99293
jam,1975,11.64827
jam,1976,22.92742
jam,1977,9.06582
jam,1978,27.70949
jam,1979,13.44299
jam,1980,11.42219
jam,1981,13.63128
jam,1982,11.64943
jam,1983,11.51654
jam,1984,21.04148
jam,1985,28.22498
jam,1986,27.37271
jam,1987,25.54641
jam,1988,21.12347
jam,1989,15.91227
jam,1990,15.95933
jam,1991,18.94414
jam,1992,21.12874
jam,1993,10.28782
jam,1994,11.49928
jam,1995,10.79477
jam,1996,9.19745
jam,1997,7.78201
jam,1998,5.80691
jam,1999,7.09019
jam,2000,8.19992
jam,2001,8.52258
jam,2002,9.37096
jam,2003,9.50691
jam,2004,8.95587
jam,2005,9.21257
jam,2006,7.38124
jam,2007,10.85244
jam,2008,8.96283
jam,2009,13.04134
jam,2010,9.36163
jam,2011,11.87092
jam,2012,12.37667
jam,2013,8.74122
jam,2014,11.50784
jam,2015,29.62488
jam,2016,14.1655
jam,2017,9.83542
jam,2018,8.21458
jam,2019,15.0542
jam,2020,14.02023
jor,1970,0.68835
jor,1971,1.0891
jor,1972,1.23689
jor,1973,1.9182
jor,1974,1.35661
jor,1975,1.51052
jor,1976,1.67921
jor,1977,2.92327
jor,1978,3.4446
jor,1979,4.45236
jor,1980,5.30411
jor,1981,6.78398
jor,1982,6.09468
jor,1983,7.32987
jor,1984,8.33281
jor,1985,10.52242
jor,1986,9.49619
jor,1987,11.65169
jor,1988,17.20337
jor,1989,14.73673
jor,1990,15.92756
jor,1991,18.7632
jor,1992,14.49128
jor,1993,11.52899
jor,1994,9.65348
jor,1995,9.30198
jor,1996,14.75104
jor,1997,12.27039
jor,1998,11.21519
jor,1999,6.87434
jor,2000,9.86024
jor,2001,9.47083
jor,2002,7.38011
jor,2003,12.25438
jor,2004,8.12595
jor,2005,6.8067
jor,2006,6.64632
jor,2007,6.35443
jor,2008,12.43328
jor,2009,2.8675
jor,2010,2.93291
jor,2011,3.19332
jor,2012,3.01901
jor,2013,2.71232
jor,2014,3.65065
jor,2015,5.50541
jor,2016,6.19459
jor,2017,4.52858
jor,2018,5.26944
jor,2019,7.51074
jor,2020,7.13254
kaz,1993,0.0412
kaz,1994,0.32285
kaz,1995,1.15965
kaz,1996,1.54793
kaz,1997,2.20963
kaz,1998,4.54015
kaz,1999,8.46213
kaz,2000,19.77679
kaz,2001,15.99966
kaz,2002,17.41806
kaz,2003,18.10674
kaz,2004,21.67611
kaz,2005,25.51657
kaz,2006,20.17879
kaz,2007,29.55013
kaz,2008,29.278
kaz,2009,24.98136
kaz,2010,30.67863
kaz,2011,19.68036
kaz,2012,12.90085
kaz,2013,14.61936
kaz,2014,15.68362
kaz,2015,20.16888
kaz,2016,16.3406
kaz,2017,18.78287
kaz,2018,21.39067
kaz,2019,20.61333
kaz,2020,19.60638
ken,1970,3.16463
ken,1971,2.98995
ken,1972,2.33073
ken,1973,2.70962
ken,1974,3.40181
ken,1975,4.76976
ken,1976,5.07941
ken,1977,7.51791
ken,1978,4.21623
ken,1979,4.98097
ken,1980,6.15403
ken,1981,7.30451
ken,1982,8.04338
ken,1983,8.89656
ken,1984,9.66483
ken,1985,10.48326
ken,1986,9.67693
ken,1987,8.98974
ken,1988,9.18414
ken,1989,8.81758
ken,1990,9.63703
ken,1991,9.24878
ken,1992,8.53304
ken,1993,11.7209
ken,1994,12.98728
ken,1995,10.36458
ken,1996,7.08705
ken,1997,5.0742
ken,1998,4.74558
ken,1999,5.45948
ken,2000,4.7145
ken,2001,3.7812
ken,2002,4.08107
ken,2003,3.94363
ken,2004,2.24671
ken,2005,2.88742
ken,2006,1.67483
ken,2007,1.4368
ken,2008,1.15302
ken,2009,1.05191
ken,2010,1.00858
ken,2011,1.05308
ken,2012,1.06745
ken,2013,0.98117
ken,2014,2.20139
ken,2015,1.40852
ken,2016,1.514
ken,2017,1.9209
ken,2018,3.07211
ken,2019,4.54127
ken,2020,2.81507
kgz,1993,0.0698
kgz,1994,0.99365
kgz,1995,3.69201
kgz,1996,4.1515
kgz,1997,4.56739
kgz,1998,7.33619
kgz,1999,9.70913
kgz,2000,13.83313
kgz,2001,12.22762
kgz,2002,8.55225
kgz,2003,8.8832
kgz,2004,8.05436
kgz,2005,6.01145
kgz,2006,3.63912
kgz,2007,5.1727
kgz,2008,6.81171
kgz,2009,5.97077
kgz,2010,12.41139
kgz,2011,7.41064
kgz,2012,5.39792
kgz,2013,5.62167
kgz,2014,5.63196
kgz,2015,6.43034
kgz,2016,10.49921
kgz,2017,7.9582
kgz,2018,7.02732
kgz,2019,9.39524
kgz,2020,8.48623
khm,1995,0.19478
khm,1996,0.21793
khm,1997,0.23405
khm,1998,0.31669
khm,1999,0.48959
khm,2000,0.35475
khm,2001,0.48073
khm,2002,0.49865
khm,2003,0.56615
khm,2004,0.53638
khm,2005,0.49458
khm,2006,0.42033
khm,2007,0.32926
khm,2008,0.42061
khm,2009,0.49713
khm,2010,0.60916
khm,2011,2.62843
khm,2012,4.10791
khm,2013,4.23799
khm,2014,4.17438
khm,2015,4.0783
khm,2016,4.02342
khm,2017,4.88284
khm,2018,5.58075
khm,2019,5.92974
khm,2020,6.00046
kos,2008,0.97449
kos,2009,6.13965
kos,2010,2.02978
kos,2011,1.89753
kos,2012,2.00194
kos,2013,2.1398
kos,2014,2.11277
kos,2015,2.5113
kos,2016,3.24169
kos,2017,2.67411
kos,2018,3.39678
kos,2019,3.17952
kos,2020,4.7594
lao,1984,0.38841
lao,1985,0.29131
lao,1986,0.47533
lao,1987,0.96147
lao,1988,1.71904
lao,1989,2.45176
lao,1990,1.0391
lao,1991,0.82741
lao,1992,0.84561
lao,1993,2.13974
lao,1994,1.28257
lao,1995,1.45117
lao,1996,1.53
lao,1997,1.60623
lao,1998,2.47687
lao,1999,2.61373
lao,2000,2.45856
lao,2001,2.59831
lao,2002,5.59922
lao,2003,5.38667
lao,2004,5.5163
lao,2005,5.07604
lao,2006,5.72754
lao,2007,4.91019
lao,2008,4.20494
lao,2009,4.05131
lao,2010,4.51768
lao,2011,3.85919
lao,2012,2.78506
lao,2013,3.03668
lao,2014,3.09425
lao,2015,3.05087
lao,2016,3.65595
lao,2017,4.54194
lao,2018,5.02234
lao,2019,2.88033
lao,2020,5.70839
lbn,1989,2.69424
lbn,1990,2.87238
lbn,1991,2.35993
lbn,1992,2.27044
lbn,1993,1.67075
lbn,1994,1.86439
lbn,1995,1.84357
lbn,1996,2.14524
lbn,1997,4.60439
lbn,1998,3.09649
lbn,1999,4.44576
lbn,2000,8.48024
lbn,2001,8.48674
lbn,2002,12.15684
lbn,2003,19.92634
lbn,2004,21.91879
lbn,2005,17.06095
lbn,2006,20.39898
lbn,2007,18.59445
lbn,2008,15.02152
lbn,2009,31.54047
