geo,time,fr_inr_dpst
fji,1999,3.3575
fji,2000,3.115
fji,2001,2.685
fji,2002,2.29
fji,2003,1.91108
fji,2004,1.72208
fji,2005,1.82675
fji,2006,5.55725
fji,2007,7.04483
fji,2008,2.75358
fji,2009,4.91285
fji,2010,5.41483
fji,2011,3.7465
fji,2012,2.5215
fji,2013,2.06991
fji,2014,1.29112
fji,2015,2.51533
fji,2016,2.82295
fji,2017,3.23899
fji,2018,3.39601
fji,2019,4.06137
fji,2020,3.69548
fji,2021,2.57705
fra,1966,3
fra,1967,3
fra,1968,3
fra,1969,3.79167
fra,1970,4.125
fra,1971,4.25
fra,1972,4.25
fra,1973,4.25
fra,1974,6.25
fra,1975,7.5
fra,1976,6.5
fra,1977,6.5
fra,1978,6.5
fra,1979,6.5
fra,1980,7.25
fra,1981,7.75
fra,1982,8.5
fra,1983,8.08333
fra,1984,7.08333
fra,1985,6.25
fra,1986,5
fra,1987,4.5
fra,1988,4.5
fra,1989,4.5
fra,1990,4.5
fra,1991,4.5
fra,1992,4.5
fra,1993,4.5
fra,1994,4.5
fra,1995,4.5
fra,1996,3.66667
fra,1997,3.5
fra,1998,3.20833
fra,1999,2.6875
fra,2000,2.625
fra,2001,3
fra,2002,3
fra,2003,2.6875
fra,2004,2.25
fra,2005,2.14583
fra,2006,2.4375
fra,2007,2.85417
fra,2008,3.66667
fra,2009,1.91667
fra,2010,1.45833
fra,2011,2.08333
fra,2012,2.25
fra,2013,1.59667
fra,2014,1.14583
fra,2015,0.89583
fra,2016,0.7575
fra,2017,0.79167
fsm,1995,5.33
fsm,1996,4.57583
fsm,1997,4.21
fsm,1998,3.97833
fsm,1999,3.72
fsm,2000,4.58583
fsm,2001,3.17333
fsm,2002,1.47083
fsm,2003,1.02167
fsm,2004,1.01792
fsm,2005,1.62333
fsm,2006,2.035
fsm,2007,2.535
fsm,2008,2.46667
fsm,2009,1.28583
fsm,2010,0.91083
fsm,2011,0.58917
fsm,2012,0.41583
fsm,2013,0.38
fsm,2014,0.38
fsm,2015,0.38
fsm,2016,0.38
fsm,2017,0.47
fsm,2018,0.44
fsm,2019,0.31
fsm,2020,0.07
gab,1990,7.5
gab,1991,7.5
gab,1992,7.5
gab,1993,7.75
gab,1994,8.08333
gab,1995,5.5
gab,1996,5.45833
gab,1997,5
gab,1998,5
gab,1999,5
gab,2000,5
gab,2001,5
gab,2002,5
gab,2003,5
gab,2004,5
gab,2005,4.91667
gab,2006,4.33333
gab,2007,4.25
gab,2008,3.75
gab,2009,3.25
gab,2010,3.25
gab,2011,3.25
gab,2012,3.25
gab,2013,3.20833
gab,2014,2.6
gab,2015,2.45
gab,2016,2.45
gab,2017,2.45
gbr,1960,3.375
gbr,1961,4.04167
gbr,1962,2.79167
gbr,1963,2
gbr,1964,3.25
gbr,1965,4.41667
gbr,1966,4.5
gbr,1967,4.20833
gbr,1968,5.41667
gbr,1969,5.91667
gbr,1970,5.20833
gbr,1971,3.83333
gbr,1972,4.14583
gbr,1973,8.02083
gbr,1974,9.5
gbr,1975,7.08333
gbr,1976,7.54167
gbr,1977,4.89583
gbr,1978,6.08333
gbr,1979,11.70833
gbr,1980,14.125
gbr,1981,10.66667
gbr,1982,12.42167
gbr,1983,11.1925
gbr,1984,7.27167
gbr,1985,11.7925
gbr,1986,9.85167
gbr,1987,8.56917
gbr,1988,8.54583
gbr,1989,11.505
gbr,1990,12.54417
gbr,1991,10.28
gbr,1992,7.46167
gbr,1993,3.97
gbr,1994,3.65667
gbr,1995,4.10917
gbr,1996,3.045
gbr,1997,3.63167
gbr,1998,4.48333
geo,1995,17.15564
geo,1996,14.70506
geo,1997,16.28913
geo,1998,9.08333
geo,1999,5.33333
geo,2000,4
geo,2001,4.82969
geo,2002,5.88956
geo,2003,8.82982
geo,2004,7.07461
geo,2005,7.4825
geo,2006,10.13194
geo,2007,10.19425
geo,2008,11.23927
geo,2009,10.81032
geo,2010,10.06215
geo,2011,11.5378
geo,2012,10.70552
geo,2013,9.72662
geo,2014,8.42568
geo,2015,8.91021
geo,2016,9.93868
geo,2017,9.65252
geo,2018,8.8326
geo,2019,8.70688
geo,2020,10.22221
geo,2021,10.31173
gha,1978,11.5
gha,1979,11.5
gha,1980,11.5
gha,1981,11.5
gha,1982,11.5
gha,1983,11.5
gha,1984,15
gha,1985,15.75
gha,1986,17
gha,1987,17.58333
gha,1988,16.5
gha,1989,15.5
gha,1991,21.32333
gha,1992,16.32333
gha,1993,23.62917
gha,1994,23.14667
gha,1995,28.73417
gha,1996,34.4975
gha,1997,35.75917
gha,1998,32.04917
gha,1999,23.5625
gha,2000,28.60417
gha,2001,30.85417
gha,2002,16.20833
gha,2003,14.32333
gha,2004,13.625
gha,2005,10.1625
gha,2006,8.88542
gha,2007,8.89583
gha,2008,11.285
gha,2009,17.06417
gha,2010,12.87833
gha,2011,8.90833
gha,2012,10.05
gha,2013,12.35
gha,2014,12.90417
gha,2015,13.33917
gha,2016,13.04167
gha,2017,14.0625
gha,2018,12.08333
gha,2019,11.5
gha,2020,11.5
gha,2021,11.5
gin,1987,15
gin,1988,16.83333
gin,1989,19.5
gin,1990,21
gin,1991,22
gin,1992,23
gin,1993,19.75
gin,1994,18
gin,1995,17.5
gin,1996,17
gin,1997,15.66667
gin,1998,6.375
gin,1999,5.66667
gin,2000,7.5
gin,2001,8.025
gin,2002,7.4
gin,2003,6.5
gin,2004,8.85
gin,2005,14.35
gin,2006,17.5
gin,2007,17.5
gin,2008,17.5
gin,2009,17.5
gin,2010,3.11111
gin,2011,4.43889
gin,2012,4.41
gin,2013,3.9475
gin,2014,3.67
gin,2015,3.91083
gin,2016,3.84083
gin,2017,3.81917
gin,2018,3.105
gin,2019,3.28917
gin,2020,3.3275
gin,2021,3.325
gmb,1984,10.5
gmb,1985,9.75
gmb,1986,16.125
gmb,1987,15.75
gmb,1988,15
gmb,1989,12.91667
gmb,1990,11.33333
gmb,1991,12.70833
gmb,1992,13.83333
gmb,1993,13
gmb,1994,12.58333
gmb,1995,12.5
gmb,1996,12.5
gmb,1997,12.5
gmb,1998,12.5
gmb,1999,12.5
gmb,2000,12.5
gmb,2001,12.5
gmb,2002,12.70833
gmb,2003,16.41667
gmb,2004,22
gmb,2005,17.33333
gmb,2006,12.66667
gmb,2007,12.89167
gmb,2008,12.86667
gmb,2009,15.5
gmb,2010,14.625
gmb,2011,11.75
gmb,2012,11.5
gmb,2013,13.43583
gmb,2014,16.51083
gmb,2017,15.775
gmb,2018,9
gmb,2019,8.105
gmb,2020,6.84167
gmb,2021,4.83333
gnb,2005,7.6075
gnb,2006,7.82167
gnb,2007,7.81333
gnb,2008,8.12417
gnb,2009,8.57917
gnb,2010,8.38667
gnb,2011,8.50083
gnb,2012,7.9925
gnb,2013,7.65417
gnb,2014,7.25833
gnb,2015,6.99833
gnb,2016,6.925
gnb,2017,6.49
gnq,1990,7.5
gnq,1991,7.5
gnq,1992,7.5
gnq,1993,7.75
gnq,1994,8.08333
gnq,1995,5.5
gnq,1996,5.45833
gnq,1997,5
gnq,1998,5
gnq,1999,5
gnq,2000,5
gnq,2001,5
gnq,2002,5
gnq,2003,5
gnq,2004,5
gnq,2005,4.91667
gnq,2006,4.33333
gnq,2007,4.25
gnq,2008,3.75
gnq,2009,3.25
gnq,2010,3.25
gnq,2011,3.25
gnq,2012,3.25
gnq,2013,3.20833
gnq,2014,2.6
gnq,2015,2.45
gnq,2016,2.45
gnq,2017,2.45
grd,1982,2.18769
grd,1983,3.07897
grd,1984,3.64615
grd,1985,3.64615
grd,1986,2.81564
grd,1987,3.05872
grd,1988,2.95743
grd,1989,2.75487
grd,1990,3.40308
grd,1991,3.74468
grd,1992,3.67466
grd,1993,3.88049
grd,1994,3.6122
grd,1995,3.67068
grd,1996,3.73826
grd,1997,3.92827
grd,1998,4.15536
grd,1999,4.30276
grd,2000,4.23517
grd,2001,4.22767
grd,2002,3.59256
grd,2003,3.38702
grd,2004,3.32187
grd,2005,2.86742
grd,2006,2.95185
grd,2007,3.12585
grd,2008,3.22884
grd,2009,3.27338
grd,2010,3.07915
grd,2011,3.11243
grd,2012,2.85813
grd,2013,2.64046
grd,2014,2.39954
grd,2015,1.82767
grd,2016,1.54
grd,2017,1.4475
grd,2018,1.38534
grd,2019,1.33825
grd,2020,1.16757
grd,2021,1.17162
gtm,1997,5.8275
gtm,1998,5.44333
gtm,1999,7.96167
gtm,2000,10.17083
gtm,2001,8.75417
gtm,2002,6.915
gtm,2003,4.7825
gtm,2004,4.19
gtm,2005,4.34917
gtm,2006,4.50333
gtm,2007,4.76333
gtm,2008,5.07917
gtm,2009,5.57667
gtm,2010,5.4525
gtm,2011,5.24417
gtm,2012,5.29333
gtm,2013,5.45167
gtm,2014,5.4775
gtm,2015,5.46583
gtm,2016,5.475
gtm,2017,5.37
gtm,2018,5.1725
gtm,2019,5.00833
gtm,2020,4.62833
gtm,2021,4.1375
guy,1981,11
guy,1982,11.58333
guy,1983,12
guy,1984,12
guy,1985,12
guy,1986,12
guy,1987,11.08333
guy,1988,12
guy,1989,15.8075
guy,1990,29.175
guy,1991,29.52917
guy,1992,22.50917
guy,1993,12.2575
guy,1994,11.4175
guy,1995,12.9
guy,1996,10.48833
guy,1997,8.56417
guy,1998,8.1
guy,1999,9.075
guy,2000,8.70833
guy,2001,7.63196
guy,2002,4.52667
guy,2003,3.18286
guy,2004,2.68319
guy,2005,2.58875
guy,2006,2.53576
guy,2007,2.47333
guy,2008,2.37354
guy,2009,2.32391
guy,2010,2.26808
guy,2011,1.94097
guy,2012,1.52313
guy,2013,1.13368
guy,2014,1.07292
guy,2015,1.11458
guy,2016,1.16667
guy,2017,1.05
guy,2018,0.99444
guy,2019,0.87847
guy,2020,0.84722
guy,2021,0.79514
hkg,1994,3.54
hkg,1995,5.6275
hkg,1996,4.64333
hkg,1997,5.97759
hkg,1998,6.62167
hkg,1999,4.49917
hkg,2000,4.80083
hkg,2001,2.3775
hkg,2002,0.345
hkg,2003,0.06667
hkg,2004,0.025
hkg,2005,1.26083
hkg,2006,2.7
hkg,2007,2.42333
hkg,2008,0.44833
hkg,2009,0.01083
hkg,2010,0.01
hkg,2011,0.01
hkg,2012,0.01
hkg,2013,0.01
hkg,2014,0.01
hkg,2015,0.01
hkg,2016,0.01
hkg,2017,0.01
hkg,2018,0.04417
hkg,2019,0.13833
hkg,2020,0.05833
hkg,2021,0.02
hnd,1985,9.925
hnd,1986,9.7
hnd,1987,9.61667
hnd,1988,8.625
hnd,1989,8.575
hnd,1990,8.775
hnd,1991,11.45
hnd,1992,12.34167
hnd,1993,11.6
hnd,1994,11.55833
hnd,1995,11.96667
hnd,1996,16.7
hnd,1997,21.28333
hnd,1998,18.5825
hnd,1999,19.96583
hnd,2000,15.93417
hnd,2001,14.47667
hnd,2002,13.74468
hnd,2003,11.4838
hnd,2004,11.09473
hnd,2005,10.8975
hnd,2006,9.33167
hnd,2007,7.78333
hnd,2008,9.49083
hnd,2009,10.81667
hnd,2010,9.81369
hnd,2011,8.18216
hnd,2012,8.93492
hnd,2013,11.64743
hnd,2014,10.82268
hnd,2015,9.70042
hnd,2016,8.64421
hnd,2017,8.25449
hnd,2018,8.29833
hnd,2019,8.41833
hnd,2020,8.13
hnd,2021,5.80404
hrv,1992,434.46699
hrv,1993,379.31278
hrv,1994,6.5195
hrv,1995,5.52468
hrv,1996,5.585
hrv,1997,4.29667
hrv,1998,4.62083
hrv,1999,4.31083
hrv,2000,3.74167
hrv,2001,3.22917
hrv,2002,1.88917
hrv,2003,1.52667
hrv,2004,1.87333
hrv,2005,1.71417
hrv,2006,1.715
hrv,2007,2.33583
hrv,2008,2.82
hrv,2009,3.20333
hrv,2010,1.7575
hrv,2011,1.6975
hrv,2012,1.88167
hrv,2013,1.52083
hrv,2014,1.35333
hti,2005,4.61667
hti,2006,7.80833
hti,2007,5.91667
hti,2008,2.30458
hti,2009,1.13167
hti,2010,0.73583
hti,2011,0.28167
hti,2012,0.45417
hti,2013,0.68333
hti,2014,2.61417
hti,2015,4.28583
hti,2016,5.635
hti,2017,5.40917
hti,2018,6.13167
hti,2019,7.88833
hti,2020,5.3675
hti,2021,4.84444
hun,1990,23.70694
hun,1991,29.21534
hun,1992,23.45074
hun,1993,15.03601
hun,1994,19.51159
hun,1995,24.76678
hun,1996,20.63042
hun,1997,17.65546
hun,1998,15.4087
hun,1999,12.64901
hun,2000,9.19148
hun,2001,8.98439
hun,2002,7.32027
hun,2003,7.07782
hun,2004,10.50384
hun,2005,6.41023
hun,2006,6.03297
hun,2007,7.23035
hun,2008,8.05634
hun,2009,8.13944
hun,2010,4.92641
hun,2011,5.49011
hun,2012,6.27392
hun,2013,3.77075
hun,2014,1.77746
hun,2015,1.1125
hun,2016,0.58095
hun,2017,0.1201
hun,2018,0.06432
hun,2019,0.10476
hun,2020,0.46715
hun,2021,1.01378
idn,1990,17.53083
idn,1991,23.31667
idn,1992,19.6025
idn,1993,14.5475
idn,1994,12.53333
idn,1995,16.7175
idn,1996,17.25583
idn,1997,20.01417
idn,1998,39.06667
idn,1999,25.7375
idn,2000,12.50333
idn,2001,15.48167
idn,2002,15.5025
idn,2003,10.59
idn,2004,6.44333
idn,2005,8.07917
idn,2006,11.41083
idn,2007,7.97583
idn,2008,8.4925
idn,2009,9.27833
idn,2010,7.01667
idn,2011,6.93083
idn,2012,5.94667
idn,2013,6.26417
idn,2014,8.7525
idn,2015,8.33667
idn,2016,7.16589
idn,2017,6.51833
idn,2018,6.12917
idn,2019,6.68833
idn,2020,5.50417
idn,2021,3.66583
irn,2003,11.675
irn,2004,11.7
irn,2005,11.777
irn,2006,11.56
irn,2007,11.60142
irn,2008,13.30485
irn,2009,13.14
irn,2010,11.94
irn,2011,11.16158
irn,2012,14.81184
irn,2013,14.76277
irn,2014,16.94211
irn,2015,16.3
irn,2016,12.8
irq,2004,7.1
irq,2005,6.55833
irq,2006,6.61667
irq,2007,10.43
irq,2008,10.54
irq,2009,7.81917
irq,2010,6.0575
irq,2011,5.9125
irq,2012,5.87417
irq,2013,5.74667
irq,2014,5.15833
irq,2015,4.85667
irq,2016,4.77975
isr,2013,1.3211
isr,2014,0.79768
isr,2015,0.45713
isr,2016,0.48387
isr,2017,0.51911
isr,2018,0.56241
isr,2019,0.64968
isr,2020,0.59085
jam,1978,6.72994
jam,1979,8.32035
jam,1980,9.57594
jam,1981,10.59715
jam,1982,10.75619
jam,1983,13.66078
jam,1984,15.9292
jam,1985,19.66248
jam,1986,18.84216
jam,1987,15.71157
jam,1988,15.87061
jam,1989,16.02128
jam,1990,23.98169
jam,1991,24.7769
jam,1992,33.77527
jam,1993,27.71497
jam,1994,36.57355
jam,1995,23.31037
jam,1996,25.1675
jam,1997,13.86833
jam,1998,16.4025
jam,1999,14.11667
jam,2000,14.66302
jam,2001,13.31763
jam,2002,11.50883
jam,2003,11.79425
jam,2004,10.75107
jam,2005,9.81528
jam,2006,9.25643
jam,2007,8.88667
jam,2008,9.12341
jam,2009,9.67357
jam,2010,6.44204
jam,2011,4.27907
jam,2012,3.75101
jam,2013,3.6957
jam,2014,4.52248
jam,2015,3.89465
jam,2016,3.55583
jam,2017,3.7107
jam,2018,3.01691
jam,2019,2.55123
jam,2020,2.45845
jor,1994,7.0925
jor,1995,7.6825
jor,1996,8.5025
jor,1997,9.11083
jor,1998,8.20583
jor,1999,8.30417
jor,2000,6.96833
jor,2001,5.805
jor,2002,4.42583
jor,2003,3.14333
jor,2004,2.49167
jor,2005,2.9125
jor,2006,4.62083
jor,2007,5.44667
jor,2008,5.46083
jor,2009,4.94417
jor,2010,3.5275
jor,2011,3.395
jor,2012,3.77167
jor,2013,4.8475
jor,2014,4.51917
jor,2015,3.49917
jor,2016,3.02667
jor,2017,3.43333
jor,2018,4.37833
jor,2019,4.93417
jor,2020,4.075
jor,2021,3.43333
jpn,1960,6.71858
jpn,1961,6.36703
jpn,1962,6.24985
jpn,1963,6.24985
jpn,1964,6.24985
jpn,1965,6.24985
jpn,1966,6.24985
jpn,1967,6.24985
jpn,1968,6.24985
jpn,1969,6.24985
jpn,1970,6.24985
jpn,1971,6.24985
jpn,1972,6.05454
jpn,1973,6.24985
jpn,1974,8.33313
jpn,1975,8.33313
jpn,1976,7.03108
jpn,1977,5.98944
jpn,1978,4.19912
jpn,1979,5.17565
jpn,1980,8.59354
jpn,1981,6.93342
jpn,1982,5.85923
jpn,1983,5.85923
jpn,1984,5.46862
jpn,1985,5.46862
jpn,1986,3.6197
jpn,1987,2.74993
jpn,1988,2.74993
jpn,1989,3.07805
jpn,1990,5.56236
jpn,1991,5.98642
jpn,1992,3.35058
jpn,1993,2.144
jpn,1994,1.69842
jpn,1995,0.9015
jpn,1996,0.3005
jpn,1997,0.30133
jpn,1998,0.26592
jpn,1999,0.11675
jpn,2000,0.07042
jpn,2001,0.05708
jpn,2002,0.03558
jpn,2003,0.0425
jpn,2004,0.08025
jpn,2005,0.27108
jpn,2006,0.68275
jpn,2007,0.80817
jpn,2008,0.58875
jpn,2009,0.43492
jpn,2010,0.50008
jpn,2011,0.46158
jpn,2012,0.478
jpn,2013,0.54217
jpn,2014,0.41525
jpn,2015,0.40625
jpn,2016,0.30042
jpn,2017,0.32067
ken,1967,3.5
ken,1968,3.5
ken,1969,3.5
ken,1970,3.5
ken,1971,3.5
ken,1972,3.5
ken,1973,3.5
ken,1974,4.315
ken,1975,5.13
ken,1976,5.13
ken,1977,5.13
ken,1978,5.13
ken,1979,5.13
ken,1980,5.75333
ken,1981,8.84667
ken,1982,12.1975
ken,1983,13.27
ken,1984,11.77083
ken,1985,11.25
ken,1986,11.25
ken,1987,10.3125
ken,1988,10.33333
ken,1989,12
ken,1990,13.66667
ken,1991,14.5
ken,1994,15.72
ken,1995,13.5975
ken,1996,17.59083
ken,1997,16.72167
ken,1998,18.40083
ken,1999,9.55083
ken,2000,8.10083
ken,2001,6.63917
ken,2002,5.48667
ken,2003,4.13333
ken,2004,2.43333
ken,2005,5.0825
ken,2006,5.1387
ken,2007,5.16225
ken,2008,5.30213
ken,2009,5.96702
ken,2010,4.55737
ken,2011,5.62856
ken,2012,11.57214
ken,2013,8.64177
ken,2014,8.37338
ken,2015,9.18895
ken,2016,8.68863
ken,2017,7.67412
ken,2018,8.2927
ken,2019,7.50607
ken,2020,6.9687
ken,2021,6.68697
kgz,1996,30.70593
kgz,1997,28.98188
kgz,1998,35.37009
kgz,1999,27.3789
kgz,2000,14.45166
kgz,2001,8.08717
kgz,2002,4.11879
kgz,2003,2.51963
kgz,2004,1.95473
kgz,2005,1.97091
kgz,2006,1.87889
kgz,2007,2.15271
kgz,2008,2.45233
kgz,2009,2.81254
kgz,2010,1.9632
kgz,2011,2.20057
kgz,2012,2.31594
kgz,2013,2.33241
kgz,2014,2.49039
kgz,2015,2.45837
kgz,2016,2.4215
kgz,2017,2.7532
kgz,2018,2.41963
kgz,2019,1.54382
kgz,2020,1.368
khm,1994,8.38889
khm,1995,8.70833
khm,1996,8.8
khm,1997,8.03333
khm,1998,7.8
khm,1999,7.33333
khm,2000,6.83
khm,2001,4.36167
khm,2002,2.49167
khm,2003,2.01667
khm,2004,1.79167
khm,2005,1.91667
khm,2006,1.84167
khm,2007,1.90469
khm,2008,1.90521
khm,2009,1.66333
khm,2010,1.26459
khm,2011,1.33804
khm,2012,1.3338
khm,2013,1.3434
khm,2014,1.41875
khm,2015,1.41877
khm,2016,1.43699
khm,2017,1.52522
khm,2018,1.37611
khm,2019,1.43528
khm,2020,1.48833
khm,2021,1.39824
kna,1980,3.77487
kna,1981,3.77487
kna,1982,3.77487
kna,1983,4.08944
kna,1984,4.08944
kna,1985,4.11566
kna,1986,4.08944
kna,1987,4.14187
kna,1988,4.71859
kna,1989,4.66616
kna,1990,4.71859
kna,1991,4.52406
kna,1992,4.34772
kna,1993,4.3921
kna,1994,3.99142
kna,1995,4.52162
kna,1996,4.26599
kna,1997,4.26938
kna,1998,4.2183
kna,1999,4.31363
kna,2000,4.32232
kna,2001,4.2268
kna,2002,4.01062
kna,2003,4.49277
kna,2004,4.54374
kna,2005,4.50966
kna,2006,4.56114
kna,2007,4.59571
kna,2008,4.5493
kna,2009,4.59065
kna,2010,4.59338
kna,2011,4.46536
kna,2012,4.27462
kna,2013,3.73625
kna,2014,3.18369
kna,2015,2.723
kna,2016,2.5
kna,2017,2.2675
kna,2018,2.07677
kna,2019,2.00927
kna,2020,2.22424
kna,2021,2.25528
kor,1996,10.10667
kor,1997,10.805
kor,1998,13.2875
kor,1999,7.9475
kor,2000,7.93833
kor,2001,5.7925
kor,2002,4.94833
kor,2003,4.25083
kor,2004,3.87417
kor,2005,3.72167
kor,2006,4.50333
kor,2007,5.17417
kor,2008,5.87083
kor,2009,3.4825
kor,2010,3.85667
kor,2011,4.1525
kor,2012,3.70083
kor,2013,2.89083
kor,2014,2.53583
kor,2015,1.80917
kor,2016,1.5575
kor,2017,1.67
kor,2018,2.02583
kor,2019,1.8525
kor,2020,1.16083
kor,2021,1.19667
kos,2004,2.8117
kos,2005,2.8891
kos,2006,2.95926
kos,2007,3.31603
kos,2008,4.21282
kos,2009,4.32365
kos,2010,3.69562
kos,2011,3.49197
kos,2012,3.6
kos,2013,3.42167
kos,2014,1.11167
kos,2015,0.90417
kos,2016,1.00906
kos,2017,1.03513
kos,2018,1.30987
kwt,1980,4.5
kwt,1981,9.20583
kwt,1982,9.21333
kwt,1983,7.13
kwt,1984,7.73167
kwt,1985,7.24583
kwt,1986,6.80417
kwt,1987,5.7325
kwt,1988,5.2975
kwt,1989,7.4025
kwt,1990,7.5
kwt,1991,7.31333
kwt,1992,7.59167
kwt,1993,7.0725
kwt,1994,5.70083
kwt,1995,6.53333
kwt,1996,6.04833
kwt,1997,5.925
kwt,1998,6.31833
kwt,1999,5.76417
kwt,2000,5.89083
kwt,2001,4.47452
kwt,2002,3.15191
kwt,2003,2.41753
kwt,2004,2.65476
kwt,2005,3.46857
kwt,2006,4.92446
kwt,2007,5.44664
kwt,2008,4.80567
kwt,2009,2.83054
kwt,2010,2.33673
kwt,2011,2.16128
kwt,2012,2.0418
kwt,2013,2.02068
kwt,2014,2.02425
kwt,2015,1.899
kwt,2016,1.62443
kwt,2017,1.61906
kwt,2018,1.66857
kwt,2019,1.88971
kwt,2020,1.62339
kwt,2021,1.39961
lao,1989,30
lao,1990,30
lao,1991,23.5
lao,1992,15
lao,1993,13.33333
lao,1994,12
lao,1995,14
lao,1996,16
lao,1998,17.78833
lao,1999,13.41667
lao,2000,12
lao,2001,6.5
lao,2002,6
lao,2003,6.58333
lao,2004,7.85417
lao,2005,4.75
lao,2006,5
lao,2007,5
lao,2008,4.66667
lao,2009,3.25
lao,2010,3
lbn,1982,12.94167
lbn,1983,10.00917
lbn,1984,11.53
lbn,1985,13.24167
lbn,1986,16.41667
lbn,1987,21.1775
lbn,1988,21.95833
lbn,1989,17.5375
lbn,1990,16.8575
lbn,1991,16.76417
lbn,1992,17.085
lbn,1993,15.56
lbn,1994,14.80083
lbn,1995,16.3
lbn,1996,15.54167
lbn,1997,13.36917
lbn,1998,13.60667
lbn,1999,12.49667
lbn,2000,11.21
lbn,2001,10.85333
lbn,2002,11.03417
lbn,2003,8.69333
lbn,2004,7.37333
lbn,2005,8.14917
lbn,2006,7.98333
lbn,2007,7.97417
lbn,2008,7.70417
lbn,2009,7.3175
lbn,2010,6.1975
lbn,2011,5.88417
lbn,2012,5.7725
lbn,2013,5.82833
lbn,2014,5.91333
lbn,2015,5.9775
lbn,2016,5.92833
lbn,2017,6.2625
lbn,2018,7.72333
lbn,2019,9.69667
lbr,1980,10.3
lbr,1981,10.94444
lbr,1982,10.20833
lbr,1983,10.25
lbr,1984,9.80833
lbr,1985,9.34
lbr,1986,7.25
lbr,1987,5.88333
lbr,1988,5.43333
lbr,1989,6.76667
lbr,1991,5.78333
lbr,1992,7.55
lbr,1994,6.34167
lbr,1995,6.36667
lbr,1996,6.5
lbr,1997,6.425
lbr,1998,6.21917
lbr,1999,6.25167
lbr,2000,6.18083
lbr,2001,5.94333
lbr,2002,6.24583
lbr,2003,5.28667
lbr,2004,3.83964
lbr,2005,3.43333
lbr,2006,3.44417
lbr,2007,3.76854
lbr,2008,3.99583
lbr,2009,4.10833
lbr,2010,3.54167
lbr,2011,3.03333
lbr,2012,3.5
lbr,2013,3.8717
lbr,2014,4.16083
lbr,2015,4.05083
lbr,2016,3.84833
lbr,2017,5.02535
lby,1968,3.5
lby,1969,3.5
lby,1970,4
lby,1971,4
lby,1972,4
lby,1973,4
lby,1974,4
lby,1975,4
lby,1976,4
lby,1977,4
lby,1978,4
lby,1979,4
lby,1980,5.125
lby,1981,5.5
lby,1982,5.5
lby,1983,5.5
lby,1984,5.5
lby,1985,5.5
lby,1986,5.5
lby,1987,5.5
lby,1988,5.5
lby,1989,5.5
lby,1990,5.5
lby,1991,5.5
lby,1992,5.5
lby,1993,5.5
lby,1999,3.20833
lby,2000,3
lby,2001,3
lby,2002,3
lby,2003,3
lby,2004,2.08333
lby,2005,2.125
lby,2006,2.5
lby,2007,2.5
lby,2008,2.5
lby,2009,2.5
lby,2010,2.5
lby,2011,2.5
lby,2012,2.5
lby,2013,2.5
lby,2014,2.5
lca,1981,4.49676
lca,1982,4.49676
lca,1983,5.57411
lca,1984,5.33991
lca,1985,5.38675
lca,1986,4.49676
lca,1987,3.23205
lca,1988,3.12666
lca,1989,3.11495
lca,1990,3.44284
lca,1991,4.1386
lca,1992,4.30621
lca,1993,4.03786
lca,1994,3.83234
lca,1995,4.42507
lca,1996,4.50223
lca,1997,4.65156
lca,1998,4.80049
lca,1999,4.75862
lca,2000,4.79587
lca,2001,4.88174
lca,2002,4.26508
lca,2003,5.46576
lca,2004,3.04721
lca,2005,2.83367
lca,2006,2.951
lca,2007,3.10078
lca,2008,3.25983
lca,2009,3.25129
lca,2010,3.32395
lca,2011,3.49423
lca,2012,3.05805
lca,2013,2.93424
lca,2014,2.80023
lca,2015,2.27358
lca,2016,1.8675
lca,2017,1.6575
lca,2018,1.57238
lca,2019,1.50433
lca,2020,1.53099
lca,2021,1.39252
lka,2001,10.78
lka,2002,9.22083
lka,2003,6.00333
lka,2004,5.07333
lka,2005,5.63667
lka,2006,6.80167
lka,2007,9.08
lka,2008,10.88917
lka,2009,10.61083
lka,2010,6.89917
lka,2011,6.43333
lka,2012,8.66628
lka,2013,10.23083
lka,2014,7.4975
lka,2015,5.98667
lka,2016,7.095
lka,2017,9.0025
lka,2018,8.85325
lka,2019,8.71462
lso,1980,7.5
lso,1984,9.9
lso,1985,13.88889
lso,1986,10.04167
lso,1987,7
lso,1988,9.58333
lso,1989,12.81667
lso,1990,13
lso,1991,13
lso,1992,10.60833
lso,1993,8.0625
lso,1994,8.425
lso,1995,13.34167
lso,1996,12.73333
lso,1997,11.8125
lso,1998,10.73333
lso,1999,7.45417
lso,2000,4.91667
lso,2001,4.83333
lso,2002,5.1875
lso,2003,5.16167
lso,2004,4.24167
lso,2005,4.21667
lso,2006,4.54333
lso,2007,6.45833
lso,2008,7.64167
lso,2009,4.85
lso,2010,3.68333
lso,2011,2.695
lso,2012,2.85
lso,2013,2.85
lso,2014,2.725
lso,2015,2.33417
lso,2016,1.10667
lso,2017,1.2175
lso,2018,1.39396
lso,2019,1.64969
lso,2020,1.9116
mac,1984,9.16667
mac,1985,3.91667
mac,1986,3.5
mac,1987,3.5
mac,1988,4.5625
mac,1989,7.04167
mac,1990,7.125
mac,1991,5.875
mac,1992,3.5
mac,1993,2.75
mac,1994,4.20833
mac,1995,5.93358
mac,1996,5.22982
mac,1997,6.21988
mac,1998,7.00319
mac,1999,5.29938
mac,2000,5.33352
mac,2001,2.587
mac,2002,0.63106
mac,2003,0.32288
