geo,time,ag_lnd_totl_k2
dji,1993,23180
dji,1994,23180
dji,1995,23180
dji,1996,23180
dji,1997,23180
dji,1998,23180
dji,1999,23180
dji,2000,23180
dji,2001,23180
dji,2002,23180
dji,2003,23180
dji,2004,23180
dji,2005,23180
dji,2006,23180
dji,2007,23180
dji,2008,23180
dji,2009,23180
dji,2010,23180
dji,2011,23180
dji,2012,23180
dji,2013,23180
dji,2014,23180
dji,2015,23180
dji,2016,23180
dji,2017,23180
dji,2018,23180
dji,2019,23180
dji,2020,23180
dji,2021,23180
dma,1961,750
dma,1962,750
dma,1963,750
dma,1964,750
dma,1965,750
dma,1966,750
dma,1967,750
dma,1968,750
dma,1969,750
dma,1970,750
dma,1971,750
dma,1972,750
dma,1973,750
dma,1974,750
dma,1975,750
dma,1976,750
dma,1977,750
dma,1978,750
dma,1979,750
dma,1980,750
dma,1981,750
dma,1982,750
dma,1983,750
dma,1984,750
dma,1985,750
dma,1986,750
dma,1987,750
dma,1988,750
dma,1989,750
dma,1990,750
dma,1991,750
dma,1992,750
dma,1993,750
dma,1994,750
dma,1995,750
dma,1996,750
dma,1997,750
dma,1998,750
dma,1999,750
dma,2000,750
dma,2001,750
dma,2002,750
dma,2003,750
dma,2004,750
dma,2005,750
dma,2006,750
dma,2007,750
dma,2008,750
dma,2009,750
dma,2010,750
dma,2011,750
dma,2012,750
dma,2013,750
dma,2014,750
dma,2015,750
dma,2016,750
dma,2017,750
dma,2018,750
dma,2019,750
dma,2020,750
dma,2021,750
dnk,1961,42370
dnk,1962,42370
dnk,1963,42370
dnk,1964,42370
dnk,1965,42370
dnk,1966,42370
dnk,1967,42370
dnk,1968,42370
dnk,1969,42370
dnk,1970,42370
dnk,1971,42370
dnk,1972,42370
dnk,1973,42370
dnk,1974,42370
dnk,1975,42370
dnk,1976,42370
dnk,1977,42370
dnk,1978,42370
dnk,1979,42380
dnk,1980,42380
dnk,1981,42380
dnk,1982,42380
dnk,1983,42380
dnk,1984,42380
dnk,1985,42380
dnk,1986,42380
dnk,1987,42390
dnk,1988,42390
dnk,1989,42390
dnk,1990,42390
dnk,1991,42390
dnk,1992,42430
dnk,1993,42430
dnk,1994,42430
dnk,1995,42430
dnk,1996,42430
dnk,1997,42430
dnk,1998,42430
dnk,1999,42430
dnk,2000,42430
dnk,2001,42430
dnk,2002,42430
dnk,2003,42430
dnk,2004,42430
dnk,2005,42430
dnk,2006,42430
dnk,2007,42430
dnk,2008,42430
dnk,2009,42430
dnk,2010,42430
dnk,2011,42430
dnk,2012,40000
dnk,2013,40000
dnk,2014,40000
dnk,2015,40000
dnk,2016,40000
dnk,2017,40000
dnk,2018,40000
dnk,2019,40000
dnk,2020,40000
dnk,2021,40000
dom,1961,48310
dom,1962,48310
dom,1963,48310
dom,1964,48310
dom,1965,48310
dom,1966,48310
dom,1967,48310
dom,1968,48310
dom,1969,48310
dom,1970,48310
dom,1971,48310
dom,1972,48310
dom,1973,48310
dom,1974,48310
dom,1975,48310
dom,1976,48310
dom,1977,48310
dom,1978,48310
dom,1979,48310
dom,1980,48310
dom,1981,48310
dom,1982,48310
dom,1983,48310
dom,1984,48310
dom,1985,48310
dom,1986,48310
dom,1987,48310
dom,1988,48310
dom,1989,48310
dom,1990,48310
dom,1991,48310
dom,1992,48310
dom,1993,48310
dom,1994,48310
dom,1995,48310
dom,1996,48310
dom,1997,48310
dom,1998,48310
dom,1999,48310
dom,2000,48310
dom,2001,48310
dom,2002,48310
dom,2003,48310
dom,2004,48310
dom,2005,48310
dom,2006,48310
dom,2007,48310
dom,2008,48310
dom,2009,48310
dom,2010,48310
dom,2011,48310
dom,2012,48310
dom,2013,48310
dom,2014,48310
dom,2015,48310
dom,2016,48310
dom,2017,48310
dom,2018,48310
dom,2019,48310
dom,2020,48310
dom,2021,48310
dza,1961,2381740
dza,1962,2381740
dza,1963,2381740
dza,1964,2381740
dza,1965,2381740
dza,1966,2381740
dza,1967,2381740
dza,1968,2381740
dza,1969,2381740
dza,1970,2381740
dza,1971,2381740
dza,1972,2381740
dza,1973,2381740
dza,1974,2381740
dza,1975,2381740
dza,1976,2381740
dza,1977,2381740
dza,1978,2381740
dza,1979,2381740
dza,1980,2381740
dza,1981,2381740
dza,1982,2381740
dza,1983,2381740
dza,1984,2381740
dza,1985,2381740
dza,1986,2381740
dza,1987,2381740
dza,1988,2381740
dza,1989,2381740
dza,1990,2381740
dza,1991,2381740
dza,1992,2381740
dza,1993,2381740
dza,1994,2381740
dza,1995,2381740
dza,1996,2381740
dza,1997,2381740
dza,1998,2381740
dza,1999,2381740
dza,2000,2381740
dza,2001,2381740
dza,2002,2381740
dza,2003,2381740
dza,2004,2381740
dza,2005,2381740
dza,2006,2381740
dza,2007,2381740
dza,2008,2381740
dza,2009,2381740
dza,2010,2381740
dza,2011,2381740
dza,2012,2381740
dza,2013,2381740
dza,2014,2381740
dza,2015,2381741
dza,2016,2381741
dza,2017,2381741
dza,2018,2381741
dza,2019,2381741
dza,2020,2381741
dza,2021,2381741
ecu,1961,276840
ecu,1962,276840
ecu,1963,276840
ecu,1964,276840
ecu,1965,276840
ecu,1966,276840
ecu,1967,276840
ecu,1968,276840
ecu,1969,276840
ecu,1970,276840
ecu,1971,276840
ecu,1972,276840
ecu,1973,276840
ecu,1974,276840
ecu,1975,276840
ecu,1976,276840
ecu,1977,276840
ecu,1978,276840
ecu,1979,276840
ecu,1980,276840
ecu,1981,276840
ecu,1982,276840
ecu,1983,276840
ecu,1984,276840
ecu,1985,276840
ecu,1986,276840
ecu,1987,276840
ecu,1988,276840
ecu,1989,276840
ecu,1990,276840
ecu,1991,276840
ecu,1992,276840
ecu,1993,276840
ecu,1994,276840
ecu,1995,276840
ecu,1996,276840
ecu,1997,276840
ecu,1998,248360
ecu,1999,248360
ecu,2000,248360
ecu,2001,248360
ecu,2002,248360
ecu,2003,248360
ecu,2004,248360
ecu,2005,248360
ecu,2006,248360
ecu,2007,248360
ecu,2008,248360
ecu,2009,248360
ecu,2010,248360
ecu,2011,248360
ecu,2012,248360
ecu,2013,248360
ecu,2014,248360
ecu,2015,248360
ecu,2016,248360
ecu,2017,248360
ecu,2018,248360
ecu,2019,248360
ecu,2020,248360
ecu,2021,248360
egy,1961,995450
egy,1962,995450
egy,1963,995450
egy,1964,995450
egy,1965,995450
egy,1966,995450
egy,1967,995450
egy,1968,995450
egy,1969,995450
egy,1970,995450
egy,1971,995450
egy,1972,995450
egy,1973,995450
egy,1974,995450
egy,1975,995450
egy,1976,995450
egy,1977,995450
egy,1978,995450
egy,1979,995450
egy,1980,995450
egy,1981,995450
egy,1982,995450
egy,1983,995450
egy,1984,995450
egy,1985,995450
egy,1986,995450
egy,1987,995450
egy,1988,995450
egy,1989,995450
egy,1990,995450
egy,1991,995450
egy,1992,995450
egy,1993,995450
egy,1994,995450
egy,1995,995450
egy,1996,995450
egy,1997,995450
egy,1998,995450
egy,1999,995450
egy,2000,995450
egy,2001,995450
egy,2002,995450
egy,2003,995450
egy,2004,995450
egy,2005,995450
egy,2006,995450
egy,2007,995450
egy,2008,995450
egy,2009,995450
egy,2010,995450
egy,2011,995450
egy,2012,995450
egy,2013,995450
egy,2014,995450
egy,2015,995450
egy,2016,995450
egy,2017,995450
egy,2018,995450
egy,2019,995450
egy,2020,995450
egy,2021,995450
eri,1961,101000
eri,1962,101000
eri,1963,101000
eri,1964,101000
eri,1965,101000
eri,1966,101000
eri,1967,101000
eri,1968,101000
eri,1969,101000
eri,1970,101000
eri,1971,101000
eri,1972,101000
eri,1973,101000
eri,1974,101000
eri,1975,101000
eri,1976,101000
eri,1977,101000
eri,1978,101000
eri,1979,101000
eri,1980,101000
eri,1981,101000
eri,1982,101000
eri,1983,101000
eri,1984,101000
eri,1985,101000
eri,1986,101000
eri,1987,101000
eri,1988,101000
eri,1989,101000
eri,1990,101000
eri,1991,101000
eri,1992,101000
eri,1993,101000
eri,1994,101000
eri,1995,101000
eri,1996,101000
eri,1997,101000
eri,1998,101000
eri,1999,101000
eri,2000,101000
eri,2001,101000
eri,2002,101000
eri,2003,101000
eri,2004,101000
eri,2005,101000
eri,2006,101000
eri,2007,101000
eri,2008,101000
eri,2009,101000
eri,2010,101000
eri,2011,101000
eri,2012,101000
eri,2013,101000
eri,2014,101000
eri,2015,101000
eri,2016,101000
eri,2017,101000
eri,2018,101000
eri,2019,101000
eri,2020,101000
eri,2021,101000
esp,1961,499780
esp,1962,499780
esp,1963,499780
esp,1964,499780
esp,1965,499780
esp,1966,499780
esp,1967,499780
esp,1968,499780
esp,1969,499780
esp,1970,499780
esp,1971,499780
esp,1972,499780
esp,1973,499780
esp,1974,499750
esp,1975,499630
esp,1976,499570
esp,1977,499540
esp,1978,499530
esp,1979,499540
esp,1980,499470
esp,1981,499460
esp,1982,499460
esp,1983,499430
esp,1984,499440
esp,1985,499440
esp,1986,499440
esp,1987,499440
esp,1988,499440
esp,1989,499440
esp,1990,499440
esp,1991,499440
esp,1992,499440
esp,1993,499440
esp,1994,499440
esp,1995,499440
esp,1996,499440
esp,1997,499440
esp,1998,499440
esp,1999,499440
esp,2000,499000
esp,2001,498520
esp,2002,499040
esp,2003,499210
esp,2004,499180
esp,2005,499090
esp,2006,498980
esp,2007,499110
esp,2008,498800
esp,2009,498660
esp,2010,500010
esp,2011,499880
esp,2012,500210
esp,2013,500210
esp,2014,500210
esp,2015,499661
esp,2016,499564
esp,2017,499547.35
esp,2018,499603.479
esp,2019,499603.479
esp,2020,499603.479
esp,2021,499603.479
est,1961,42390
est,1962,42390
est,1963,42390
est,1964,42390
est,1965,42390
est,1966,42390
est,1967,42390
est,1968,42390
est,1969,42390
est,1970,42390
est,1971,42390
est,1972,42390
est,1973,42390
est,1974,42390
est,1975,42390
est,1976,42390
est,1977,42390
est,1978,42390
est,1979,42390
est,1980,42390
est,1981,42390
est,1982,42390
est,1983,42390
est,1984,42390
est,1985,42390
est,1986,42390
est,1987,42390
est,1988,42390
est,1989,42390
est,1990,42390
est,1991,42390
est,1992,42390
est,1993,42390
est,1994,42390
est,1995,42390
est,1996,42390
est,1997,42390
est,1998,42390
est,1999,42390
est,2000,42390
est,2001,42390
est,2002,42390
est,2003,42390
est,2004,42390
est,2005,42390
est,2006,42390
est,2007,42390
est,2008,42390
est,2009,42390
est,2010,42390
est,2011,42390
est,2012,42390
est,2013,43470
est,2014,43470
est,2015,43470
est,2016,43470
est,2017,43470
est,2018,43470
est,2019,43470
est,2020,43470
est,2021,43470
eth,1961,1101000
eth,1962,1101000
eth,1963,1101000
eth,1964,1101000
eth,1965,1101000
eth,1966,1101000
eth,1967,1101000
eth,1968,1101000
eth,1969,1101000
eth,1970,1101000
eth,1971,1101000
eth,1972,1101000
eth,1973,1101000
eth,1974,1101000
eth,1975,1101000
eth,1976,1101000
eth,1977,1101000
eth,1978,1101000
eth,1979,1101000
eth,1980,1101000
eth,1981,1101000
eth,1982,1101000
eth,1983,1101000
eth,1984,1101000
eth,1985,1101000
eth,1986,1101000
eth,1987,1101000
eth,1988,1101000
eth,1989,1101000
eth,1990,1101000
eth,1991,1101000
eth,1992,1101000
eth,1993,1000000
eth,1994,1000000
eth,1995,1000000
eth,1996,1000000
eth,1997,1000000
eth,1998,1000000
eth,1999,1000000
eth,2000,1000000
eth,2001,1000000
eth,2002,1000000
eth,2003,1000000
eth,2004,1129264.328
eth,2005,1129317.777
eth,2006,1129314.344
eth,2007,1129287.296
eth,2008,1129272.056
eth,2009,1129270.983
eth,2010,1129253.379
eth,2011,1129208.088
eth,2012,1129209.376
eth,2013,1129212.38
eth,2014,1129225.045
eth,2015,1129272.914
eth,2016,1129304.039
eth,2017,1129279.999
eth,2018,1129300.39
eth,2019,1129300.39
eth,2020,1129300.39
eth,2021,1129300.39
fin,1961,304590
fin,1962,304590
fin,1963,304590
fin,1964,304590
fin,1965,304590
fin,1966,304590
fin,1967,304590
fin,1968,304590
fin,1969,304590
fin,1970,304590
fin,1971,304590
fin,1972,304590
fin,1973,304590
fin,1974,304590
fin,1975,304590
fin,1976,304590
fin,1977,304590
fin,1978,304590
fin,1979,304590
fin,1980,304590
fin,1981,304590
fin,1982,304590
fin,1983,304590
fin,1984,304590
fin,1985,304590
fin,1986,304590
fin,1987,304590
fin,1988,304590
fin,1989,304590
fin,1990,304590
fin,1991,304590
fin,1992,304590
fin,1993,304590
fin,1994,304590
fin,1995,304590
fin,1996,304590
fin,1997,304590
fin,1998,304590
fin,1999,304590
fin,2000,304590
fin,2001,304590
fin,2002,304590
fin,2003,304590
fin,2004,304590
fin,2005,304590
fin,2006,304110
fin,2007,304090
fin,2008,303900
fin,2009,303900
fin,2010,303900
fin,2011,303890
fin,2012,303890
fin,2013,303890
fin,2014,303890
fin,2015,303910
fin,2016,303910
fin,2017,303920
fin,2018,303920
fin,2019,303920
fin,2020,303920
fin,2021,303920
fji,1961,18270
fji,1962,18270
fji,1963,18270
fji,1964,18270
fji,1965,18270
fji,1966,18270
fji,1967,18270
fji,1968,18270
fji,1969,18270
fji,1970,18270
fji,1971,18270
fji,1972,18270
fji,1973,18270
fji,1974,18270
fji,1975,18270
fji,1976,18270
fji,1977,18270
fji,1978,18270
fji,1979,18270
fji,1980,18270
fji,1981,18270
fji,1982,18270
fji,1983,18270
fji,1984,18270
fji,1985,18270
fji,1986,18270
fji,1987,18270
fji,1988,18270
fji,1989,18270
fji,1990,18270
fji,1991,18270
fji,1992,18270
fji,1993,18270
fji,1994,18270
fji,1995,18270
fji,1996,18270
fji,1997,18270
fji,1998,18270
fji,1999,18270
fji,2000,18270
fji,2001,18270
fji,2002,18270
fji,2003,18270
fji,2004,18270
fji,2005,18270
fji,2006,18270
fji,2007,18270
fji,2008,18270
fji,2009,18270
fji,2010,18270
fji,2011,18270
fji,2012,18270
fji,2013,18270
fji,2014,18270
fji,2015,18270
fji,2016,18270
fji,2017,18270
fji,2018,18270
fji,2019,18270
fji,2020,18270
fji,2021,18270
fra,1961,547566
fra,1962,547566
fra,1963,547566
fra,1964,547566
fra,1965,547566
fra,1966,547566
fra,1967,547566
fra,1968,547566
fra,1969,547566
fra,1970,547566
fra,1971,547566
fra,1972,547566
fra,1973,547566
fra,1974,547566
fra,1975,547566
fra,1976,547566
fra,1977,547566
fra,1978,547566
fra,1979,547566
fra,1980,547566
fra,1981,547566
fra,1982,547566
fra,1983,547566
fra,1984,547566
fra,1985,547566
fra,1986,547566
fra,1987,547566
fra,1988,547566
fra,1989,547566
fra,1990,547566
fra,1991,547566
fra,1992,547566
fra,1993,547566
fra,1994,547566
fra,1995,547566
fra,1996,547566
fra,1997,547566
fra,1998,547566
fra,1999,547566
fra,2000,547567
fra,2001,547567
fra,2002,547567
fra,2003,547867
fra,2004,547567
fra,2005,547557
fra,2006,547557
fra,2007,547557
fra,2008,547557
fra,2009,547557
fra,2010,547557
fra,2011,547557
fra,2012,547557
fra,2013,547557
fra,2014,547557
fra,2015,547557
fra,2016,547557
fra,2017,547557
fra,2018,547557
fra,2019,547557
fra,2020,547557
fra,2021,547557
fro,1961,1396
fro,1962,1396
fro,1963,1396
fro,1964,1396
fro,1965,1396
fro,1966,1396
fro,1967,1396
fro,1968,1396
fro,1969,1396
fro,1970,1396
fro,1971,1396
fro,1972,1396
fro,1973,1396
fro,1974,1396
fro,1975,1396
fro,1976,1396
fro,1977,1396
fro,1978,1396
fro,1979,1396
fro,1980,1396
fro,1981,1396
fro,1982,1396
fro,1983,1396
fro,1984,1396
fro,1985,1396
fro,1986,1396
fro,1987,1396
fro,1988,1396
fro,1989,1396
fro,1990,1396
fro,1991,1396
fro,1992,1396
fro,1993,1396
fro,1994,1396
fro,1995,1396
fro,1996,1396
fro,1997,1396
fro,1998,1396
fro,1999,1396
fro,2000,1396
fro,2001,1396
fro,2002,1396
fro,2003,1396
fro,2004,1396
fro,2005,1396
fro,2006,1396
fro,2007,1396
fro,2008,1396
fro,2009,1396
fro,2010,1396
fro,2011,1396
fro,2012,1396
fro,2013,1396
fro,2014,1396
fro,2015,1396
fro,2016,1396
fro,2017,1396
fro,2018,1396
fro,2019,1396
fro,2020,1396
fro,2021,1396
fsm,1991,700
fsm,1992,700
fsm,1993,700
fsm,1994,700
fsm,1995,700
fsm,1996,700
fsm,1997,700
fsm,1998,700
fsm,1999,700
fsm,2000,700
fsm,2001,700
fsm,2002,700
fsm,2003,700
fsm,2004,700
fsm,2005,700
fsm,2006,700
fsm,2007,700
fsm,2008,700
fsm,2009,700
fsm,2010,700
fsm,2011,700
fsm,2012,700
fsm,2013,700
fsm,2014,700
fsm,2015,700
fsm,2016,700
fsm,2017,700
fsm,2018,700
fsm,2019,700
fsm,2020,700
fsm,2021,700
gab,1961,257670
gab,1962,257670
gab,1963,257670
gab,1964,257670
gab,1965,257670
gab,1966,257670
gab,1967,257670
gab,1968,257670
gab,1969,257670
gab,1970,257670
gab,1971,257670
gab,1972,257670
gab,1973,257670
gab,1974,257670
gab,1975,257670
gab,1976,257670
gab,1977,257670
gab,1978,257670
gab,1979,257670
gab,1980,257670
gab,1981,257670
gab,1982,257670
gab,1983,257670
gab,1984,257670
gab,1985,257670
gab,1986,257670
gab,1987,257670
gab,1988,257670
gab,1989,257670
gab,1990,257670
gab,1991,257670
gab,1992,257670
gab,1993,257670
gab,1994,257670
gab,1995,257670
gab,1996,257670
gab,1997,257670
gab,1998,257670
gab,1999,257670
gab,2000,257670
gab,2001,257670
gab,2002,257670
gab,2003,257670
gab,2004,257670
gab,2005,257670
gab,2006,257670
gab,2007,257670
gab,2008,257670
gab,2009,257670
gab,2010,257670
gab,2011,257670
gab,2012,257670
gab,2013,257670
gab,2014,257670
gab,2015,257670
gab,2016,257670
gab,2017,257670
gab,2018,257670
gab,2019,257670
gab,2020,257670
gab,2021,257670
gbm,1961,570
gbm,1962,570
gbm,1963,570
gbm,1964,570
gbm,1965,570
gbm,1966,570
gbm,1967,570
gbm,1968,570
gbm,1969,570
gbm,1970,570
gbm,1971,570
gbm,1972,570
gbm,1973,570
gbm,1974,570
gbm,1975,570
gbm,1976,570
gbm,1977,570
gbm,1978,570
gbm,1979,570
gbm,1980,570
gbm,1981,570
gbm,1982,570
gbm,1983,570
gbm,1984,570
gbm,1985,570
gbm,1986,570
gbm,1987,570
gbm,1988,570
gbm,1989,570
gbm,1990,570
gbm,1991,570
gbm,1992,570
gbm,1993,570
gbm,1994,570
gbm,1995,570
gbm,1996,570
gbm,1997,570
gbm,1998,570
gbm,1999,570
gbm,2000,570
gbm,2001,570
gbm,2002,570
gbm,2003,570
gbm,2004,570
gbm,2005,570
gbm,2006,570
gbm,2007,570
gbm,2008,570
gbm,2009,570
gbm,2010,570
gbm,2011,570
gbm,2012,570
gbm,2013,570
gbm,2014,570
gbm,2015,570
gbm,2016,570
gbm,2017,570
gbm,2018,570
gbm,2019,570
gbm,2020,570
gbm,2021,570
gbr,1961,241930
gbr,1962,241930
gbr,1963,241930
gbr,1964,241930
gbr,1965,241930
gbr,1966,241930
gbr,1967,241930
gbr,1968,241930
gbr,1969,241930
gbr,1970,241930
gbr,1971,241930
gbr,1972,241930
gbr,1973,241930
gbr,1974,241930
gbr,1975,241930
gbr,1976,241930
gbr,1977,241930
gbr,1978,241930
gbr,1979,241930
gbr,1980,241930
gbr,1981,241930
gbr,1982,241930
gbr,1983,241930
gbr,1984,241930
gbr,1985,241930
gbr,1986,241930
gbr,1987,241930
gbr,1988,241930
gbr,1989,241930
gbr,1990,241930
gbr,1991,241930
gbr,1992,241930
gbr,1993,241930
gbr,1994,241930
gbr,1995,241930
gbr,1996,241930
gbr,1997,241930
gbr,1998,241930
gbr,1999,241930
gbr,2000,241930
gbr,2001,241930
gbr,2002,241930
gbr,2003,241930
gbr,2004,241930
gbr,2005,241930
gbr,2006,241930
gbr,2007,241930
gbr,2008,241930
gbr,2009,241930
gbr,2010,241930
gbr,2011,241930
gbr,2012,241930
gbr,2013,241930
gbr,2014,241930
gbr,2015,241930
gbr,2016,241930
gbr,2017,241930
gbr,2018,241930
gbr,2019,241930
gbr,2020,241930
gbr,2021,241930
geo,1961,69490
geo,1962,69490
geo,1963,69490
geo,1964,69490
geo,1965,69490
geo,1966,69490
geo,1967,69490
geo,1968,69490
geo,1969,69490
geo,1970,69490
geo,1971,69490
geo,1972,69490
geo,1973,69490
geo,1974,69490
geo,1975,69490
geo,1976,69490
geo,1977,69490
geo,1978,69490
geo,1979,69490
geo,1980,69490
geo,1981,69490
geo,1982,69490
geo,1983,69490
geo,1984,69490
geo,1985,69490
geo,1986,69490
geo,1987,69490
geo,1988,69490
geo,1989,69490
geo,1990,69490
geo,1991,69490
geo,1992,69490
geo,1993,69490
geo,1994,69490
geo,1995,69490
geo,1996,69490
geo,1997,69490
geo,1998,69490
geo,1999,69490
geo,2000,69490
geo,2001,69490
geo,2002,69490
geo,2003,69490
geo,2004,69490
geo,2005,69490
geo,2006,69490
geo,2007,69490
geo,2008,69490
geo,2009,69490
geo,2010,69490
geo,2011,69490
geo,2012,69490
geo,2013,69490
geo,2014,69490
geo,2015,69490
geo,2016,69490
geo,2017,69490
geo,2018,69490
geo,2019,69490
geo,2020,69490
geo,2021,69490
gha,1961,227540
gha,1962,227540
gha,1963,227540
gha,1964,227540
gha,1965,227540
gha,1966,227540
gha,1967,227540
gha,1968,227540
gha,1969,227540
gha,1970,227540
gha,1971,227540
gha,1972,227540
gha,1973,227540
gha,1974,227540
gha,1975,227540
gha,1976,227540
gha,1977,227540
gha,1978,227540
gha,1979,227540
gha,1980,227540
gha,1981,227540
gha,1982,227540
gha,1983,227540
gha,1984,227540
gha,1985,227540
gha,1986,227540
gha,1987,227540
gha,1988,227540
gha,1989,227540
gha,1990,227540
gha,1991,227540
gha,1992,227540
gha,1993,227540
gha,1994,227540
gha,1995,227540
gha,1996,227540
gha,1997,227540
gha,1998,227540
gha,1999,227540
gha,2000,227540
gha,2001,227540
gha,2002,227540
gha,2003,227540
gha,2004,227540
gha,2005,227540
gha,2006,227540
gha,2007,227540
gha,2008,227540
gha,2009,227540
gha,2010,227540
gha,2011,227540
gha,2012,227540
gha,2013,227540
gha,2014,227540
gha,2015,227540
gha,2016,227540
gha,2017,227540
gha,2018,227540
gha,2019,227540
gha,2020,227540
gha,2021,227540
gib,1961,10
gib,1962,10
gib,1963,10
gib,1964,10
gib,1965,10
gib,1966,10
gib,1967,10
gib,1968,10
gib,1969,10
gib,1970,10
gib,1971,10
gib,1972,10
gib,1973,10
gib,1974,10
gib,1975,10
gib,1976,10
gib,1977,10
gib,1978,10
gib,1979,10
gib,1980,10
gib,1981,10
gib,1982,10
gib,1983,10
gib,1984,10
gib,1985,10
gib,1986,10
gib,1987,10
gib,1988,10
gib,1989,10
gib,1990,10
gib,1991,10
gib,1992,10
gib,1993,10
gib,1994,10
gib,1995,10
gib,1996,10
gib,1997,10
gib,1998,10
gib,1999,10
gib,2000,10
gib,2001,10
gib,2002,10
gib,2003,10
gib,2004,10
gib,2005,10
gib,2006,10
gib,2007,10
gib,2008,10
gib,2009,10
gib,2010,10
gib,2011,10
gib,2012,10
gib,2013,10
gib,2014,10
gib,2015,10
gib,2016,10
gib,2017,10
gib,2018,10
gib,2019,10
gib,2020,10
gib,2021,10
gin,1961,245720
gin,1962,245720
gin,1963,245720
gin,1964,245720
gin,1965,245720
gin,1966,245720
gin,1967,245720
gin,1968,245720
gin,1969,245720
gin,1970,245720
gin,1971,245720
gin,1972,245720
gin,1973,245720
gin,1974,245720
gin,1975,245720
gin,1976,245720
gin,1977,245720
gin,1978,245720
gin,1979,245720
gin,1980,245720
gin,1981,245720
gin,1982,245720
gin,1983,245720
gin,1984,245720
gin,1985,245720
gin,1986,245720
gin,1987,245720
gin,1988,245720
gin,1989,245720
gin,1990,245720
gin,1991,245720
gin,1992,245720
gin,1993,245720
gin,1994,245720
gin,1995,245720
gin,1996,245720
gin,1997,245720
gin,1998,245720
gin,1999,245720
gin,2000,245720
gin,2001,245720
gin,2002,245720
gin,2003,245720
gin,2004,245720
gin,2005,245720
gin,2006,245720
gin,2007,245720
gin,2008,245720
gin,2009,245720
gin,2010,245720
gin,2011,245720
gin,2012,245720
gin,2013,245720
gin,2014,245720
gin,2015,245720
gin,2016,245720
gin,2017,245720
gin,2018,245720
gin,2019,245720
gin,2020,245720
gin,2021,245720
gmb,1961,10120
gmb,1962,10120
gmb,1963,10120
gmb,1964,10120
gmb,1965,10120
gmb,1966,10120
gmb,1967,10120
gmb,1968,10120
gmb,1969,10120
gmb,1970,10120
gmb,1971,10120
gmb,1972,10120
gmb,1973,10120
gmb,1974,10120
gmb,1975,10120
gmb,1976,10120
gmb,1977,10120
gmb,1978,10120
gmb,1979,10120
gmb,1980,10120
gmb,1981,10120
gmb,1982,10120
gmb,1983,10120
gmb,1984,10120
gmb,1985,10120
gmb,1986,10120
gmb,1987,10120
gmb,1988,10120
gmb,1989,10120
gmb,1990,10120
gmb,1991,10120
gmb,1992,10120
gmb,1993,10120
gmb,1994,10120
gmb,1995,10120
gmb,1996,10120
gmb,1997,10120
gmb,1998,10120
gmb,1999,10120
gmb,2000,10120
gmb,2001,10120
gmb,2002,10120
gmb,2003,10120
gmb,2004,10120
gmb,2005,10120
gmb,2006,10120
gmb,2007,10120
gmb,2008,10120
gmb,2009,10120
gmb,2010,10120
gmb,2011,10120
gmb,2012,10120
gmb,2013,10120
gmb,2014,10120
gmb,2015,10120
gmb,2016,10120
gmb,2017,10120
gmb,2018,10120
gmb,2019,10120
gmb,2020,10120
gmb,2021,10120
gnb,1961,28120
gnb,1962,28120
gnb,1963,28120
gnb,1964,28120
gnb,1965,28120
gnb,1966,28120
gnb,1967,28120
gnb,1968,28120
gnb,1969,28120
gnb,1970,28120
gnb,1971,28120
gnb,1972,28120
gnb,1973,28120
gnb,1974,28120
gnb,1975,28120
gnb,1976,28120
gnb,1977,28120
gnb,1978,28120
gnb,1979,28120
gnb,1980,28120
gnb,1981,28120
gnb,1982,28120
gnb,1983,28120
gnb,1984,28120
gnb,1985,28120
gnb,1986,28120
gnb,1987,28120
gnb,1988,28120
gnb,1989,28120
gnb,1990,28120
gnb,1991,28120
gnb,1992,28120
gnb,1993,28120
gnb,1994,28120
gnb,1995,28120
gnb,1996,28120
gnb,1997,28120
gnb,1998,28120
gnb,1999,28120
gnb,2000,28120
gnb,2001,28120
gnb,2002,28120
gnb,2003,28120
gnb,2004,28120
gnb,2005,28120
gnb,2006,28120
gnb,2007,28120
gnb,2008,28120
gnb,2009,28120
gnb,2010,28120
gnb,2011,28120
gnb,2012,28120
gnb,2013,28120
gnb,2014,28120
gnb,2015,28120
gnb,2016,28120
gnb,2017,28120
gnb,2018,28120
gnb,2019,28120
gnb,2020,28120
gnb,2021,28120
gnq,1961,28050
gnq,1962,28050
gnq,1963,28050
gnq,1964,28050
gnq,1965,28050
gnq,1966,28050
gnq,1967,28050
gnq,1968,28050
gnq,1969,28050
gnq,1970,28050
gnq,1971,28050
gnq,1972,28050
gnq,1973,28050
gnq,1974,28050
gnq,1975,28050
gnq,1976,28050
gnq,1977,28050
gnq,1978,28050
gnq,1979,28050
gnq,1980,28050
gnq,1981,28050
gnq,1982,28050
gnq,1983,28050
gnq,1984,28050
gnq,1985,28050
gnq,1986,28050
gnq,1987,28050
gnq,1988,28050
gnq,1989,28050
gnq,1990,28050
gnq,1991,28050
gnq,1992,28050
gnq,1993,28050
gnq,1994,28050
gnq,1995,28050
gnq,1996,28050
gnq,1997,28050
gnq,1998,28050
gnq,1999,28050
gnq,2000,28050
gnq,2001,28050
gnq,2002,28050
gnq,2003,28050
gnq,2004,28050
gnq,2005,28050
gnq,2006,28050
gnq,2007,28050
gnq,2008,28050
gnq,2009,28050
gnq,2010,28050
gnq,2011,28050
gnq,2012,28050
