geo,time,ms_mil_xpnd_zs
mdg,2013,4.55484
mdg,2014,4.43172
mdg,2015,3.99465
mdg,2016,3.70149
mdg,2017,3.38783
mdg,2018,3.70775
mdg,2019,3.55006
mdg,2020,3.57896
mex,1990,1.71881
mex,1991,1.96853
mex,1992,2.24321
mex,1993,2.19526
mex,1994,2.51364
mex,1995,2.18009
mex,1996,2.09419
mex,1997,2.01204
mex,1998,2.08432
mex,1999,2.08703
mex,2000,2.10723
mex,2001,2.07545
mex,2002,1.9796
mex,2003,1.79824
mex,2004,1.70254
mex,2005,1.60903
mex,2006,1.37873
mex,2007,1.70104
mex,2008,1.40811
mex,2009,1.80449
mex,2010,1.63593
mex,2011,1.68051
mex,2012,1.68707
mex,2013,1.82853
mex,2014,1.83797
mex,2015,1.69724
mex,2016,1.80996
mex,2017,1.69811
mex,2018,1.8607
mex,2019,1.99732
mex,2020,1.91316
mkd,1997,6.46348
mkd,1998,6.39474
mkd,1999,5.1657
mkd,2000,5.77937
mkd,2001,16.32785
mkd,2002,6.92703
mkd,2003,6.50477
mkd,2004,6.97636
mkd,2005,6.24566
mkd,2006,5.839
mkd,2007,6.20079
mkd,2008,5.1607
mkd,2009,5.02997
mkd,2010,4.25141
mkd,2011,3.9622
mkd,2012,3.6844
mkd,2013,3.69222
mkd,2014,3.44626
mkd,2015,3.08304
mkd,2016,3.11862
mkd,2017,2.81784
mkd,2018,3.11603
mkd,2019,3.69078
mkd,2020,3.60891
mli,2000,7.62513
mli,2001,7.0611
mli,2002,6.36355
mli,2003,6.8191
mli,2004,6.53527
mli,2005,6.3986
mli,2006,6.30414
mli,2007,6.3055
mli,2008,7.72723
mli,2009,6.21247
mli,2010,6.78424
mli,2011,6.03565
mli,2012,7.70329
mli,2013,5.88071
mli,2014,7.59519
mli,2015,11.27183
mli,2016,11.61869
mli,2017,13.21343
mli,2018,13.90426
mli,2019,11.89112
mli,2020,12.71029
mlt,2000,1.46363
mlt,2001,1.50026
mlt,2002,1.46228
mlt,2003,1.38444
mlt,2004,1.58177
mlt,2005,1.94685
mlt,2006,1.54756
mlt,2007,1.50975
mlt,2008,1.46391
mlt,2009,1.655
mlt,2010,1.63627
mlt,2011,1.42629
mlt,2012,1.26891
mlt,2013,1.26324
mlt,2014,1.2188
mlt,2015,1.22296
mlt,2016,1.42711
mlt,2017,1.41221
mlt,2018,1.24925
mlt,2019,1.50189
mlt,2020,1.20872
mmr,1998,10.48387
mmr,1999,9.76537
mmr,2000,11.20463
mmr,2001,10.62394
mmr,2002,10.06708
mmr,2003,15.02324
mmr,2004,13.72737
mmr,2005,11.86302
mmr,2012,21.51217
mmr,2013,17.92697
mmr,2014,15.93773
mmr,2015,17.7682
mmr,2016,17.45109
mmr,2017,17.53744
mmr,2018,11.22028
mmr,2019,10.55232
mmr,2020,14.04507
mne,2005,7.05628
mne,2006,5.38462
mne,2007,3.97795
mne,2008,3.6633
mne,2009,3.59141
mne,2010,3.88889
mne,2011,3.86333
mne,2012,3.62448
mne,2013,3.16885
mne,2014,3.32963
mne,2015,3.02649
mne,2016,2.96993
mne,2017,2.88748
mne,2018,3.03873
mne,2019,3.14144
mne,2020,4.14073
mng,1988,13.95998
mng,1989,12.587
mng,1990,9.15417
mng,1991,8.53518
mng,1992,7.24248
mng,1993,4.75639
mng,1994,5.50309
mng,1995,5.51006
mng,1996,5.60997
mng,1997,5.13371
mng,1998,4.89557
mng,1999,5.13325
mng,2000,6.18147
mng,2001,5.18326
mng,2002,5.09936
mng,2003,4.53088
mng,2004,4.37779
mng,2005,4.70195
mng,2006,4.3825
mng,2007,3.7835
mng,2008,3.15461
mng,2009,2.31572
mng,2010,2.41643
mng,2011,2.20731
mng,2012,2.56326
mng,2013,2.55767
mng,2014,2.67464
mng,2015,2.80816
mng,2016,2.17734
mng,2017,2.36863
mng,2018,2.57037
mng,2019,2.23339
mng,2020,1.99395
moz,1988,11.12957
moz,1989,12.47881
moz,1990,11.3913
moz,1991,10.75157
moz,1992,10.11463
moz,1993,9.96966
moz,1994,10.73694
moz,1995,5.82787
moz,1996,6.00915
moz,1997,5.21001
moz,1998,5.93848
moz,1999,5.76079
moz,2000,5.42925
moz,2001,4.31382
moz,2002,4.83016
moz,2003,4.87918
moz,2004,5.50479
moz,2005,4.13284
moz,2006,2.99903
moz,2007,3.03403
moz,2008,3.04278
moz,2009,2.67571
moz,2010,3.26538
moz,2011,2.81358
moz,2012,2.95494
moz,2013,2.88669
moz,2014,2.4093
moz,2015,2.57078
moz,2016,3.16136
moz,2017,3.2956
moz,2018,4.05992
moz,2019,4.68975
moz,2020,3.37521
mrt,2004,12.46774
mrt,2005,10.64662
mrt,2006,11.00055
mrt,2008,11.9541
mrt,2009,12.40468
mrt,2012,9.81696
mrt,2013,9.92879
mrt,2014,9.19419
mrt,2015,8.40176
mrt,2016,10.29737
mrt,2017,10.44952
mrt,2018,11.22329
mrt,2019,11.44246
mrt,2020,12.49863
mus,1990,1.44858
mus,1991,1.70259
mus,1992,1.67451
mus,1993,1.70506
mus,1994,1.44643
mus,1995,1.45733
mus,1996,1.37993
mus,1997,1.11141
mus,1998,0.99034
mus,1999,0.96869
mus,2000,0.85313
mus,2001,0.82101
mus,2002,0.79661
mus,2003,0.75426
mus,2004,0.69647
mus,2005,0.6886
mus,2006,0.68506
mus,2007,0.65417
mus,2008,0.67795
mus,2009,0.65823
mus,2010,0.61013
mus,2011,0.63177
mus,2012,0.62498
mus,2013,0.78233
mus,2014,0.65565
mus,2015,0.58186
mus,2016,0.72895
mus,2017,0.6819
mus,2018,0.64307
mus,2019,0.51875
mus,2020,0.46476
mwi,2002,2.18163
mwi,2003,1.89223
mwi,2004,2.6222
mwi,2005,4.27184
mwi,2006,3.10787
mwi,2007,2.59756
mwi,2008,2.87527
mwi,2009,3.35848
mwi,2010,2.6112
mwi,2011,2.75671
mwi,2012,2.88717
mwi,2013,3.84803
mwi,2014,3.14215
mwi,2015,2.2967
mwi,2016,2.28862
mwi,2017,2.51736
mwi,2018,3.06123
mwi,2019,4.03535
mwi,2020,3.73594
mys,1990,7.80236
mys,1991,10.72332
mys,1992,9.72027
mys,1993,10.7255
mys,1994,11.23403
mys,1995,11.17909
mys,1996,9.84388
mys,1997,9.05156
mys,1998,6.37701
mys,1999,7.82996
mys,2000,5.85551
mys,2001,6.78268
mys,2002,7.5064
mys,2003,8.55322
mys,2004,8.02742
mys,2005,8.45817
mys,2006,7.49445
mys,2007,7.56508
mys,2008,6.77875
mys,2009,6.05871
mys,2010,5.60135
mys,2011,5.73266
mys,2012,4.95812
mys,2013,5.39701
mys,2014,5.52735
mys,2015,6.08666
mys,2016,6.09902
mys,2017,5.01706
mys,2018,4.22623
mys,2019,4.32576
mys,2020,4.24087
nam,1991,15.43436
nam,1992,11.52287
nam,1993,6.85146
nam,1994,5.61182
nam,1995,5.83314
nam,1996,5.52708
nam,1997,6.58299
nam,1998,6.58391
nam,1999,8.68515
nam,2000,7.78847
nam,2001,8.80922
nam,2002,8.70238
nam,2003,8.3718
nam,2004,8.82774
nam,2005,9.4642
nam,2006,9.45975
nam,2007,10.00918
nam,2008,11.04913
nam,2009,10.5574
nam,2010,10.50154
nam,2011,9.29145
nam,2012,9.03661
nam,2013,8.37
nam,2014,10.35088
nam,2015,10.36776
nam,2016,9.50873
nam,2017,9.24684
nam,2018,9.13986
nam,2019,8.67707
nam,2020,8.2489
ner,1995,6.43073
ner,1996,6.67266
ner,1997,5.87824
ner,1998,6.13381
ner,1999,6.22424
ner,2000,6.67326
ner,2001,7.41154
ner,2002,5.17838
ner,2003,5.19311
ner,2004,5.2579
ner,2005,4.82807
ner,2008,4.38355
ner,2009,4.10344
ner,2010,5.98089
ner,2011,6.2628
ner,2012,9.50963
ner,2013,5.08372
ner,2014,5.69637
ner,2016,8.29833
ner,2017,9.27684
ner,2018,8.47798
ner,2019,8.89229
ner,2020,7.42094
nga,2000,2.19681
nga,2001,2.5288
nga,2002,4.92407
nga,2003,2.45931
nga,2004,2.67724
nga,2005,2.23122
nga,2006,2.82849
nga,2007,2.04226
nga,2008,3.40122
nga,2009,3.27815
nga,2010,3.24994
nga,2011,3.34863
nga,2012,3.49944
nga,2013,3.42355
nga,2014,3.19613
nga,2015,3.7713
nga,2016,4.3441
nga,2017,3.58655
nga,2018,3.95418
nga,2019,3.63852
nga,2020,4.96184
nic,2000,2.92533
nic,2001,2.73208
nic,2002,3.55028
nic,2003,3.16781
nic,2004,2.7013
nic,2005,2.53485
nic,2006,2.57822
nic,2007,2.47309
nic,2008,2.29294
nic,2009,2.21018
nic,2010,2.23776
nic,2011,2.23687
nic,2012,2.76482
nic,2013,2.80386
nic,2014,2.78637
nic,2015,3.06081
nic,2016,2.38978
nic,2017,2.3164
nic,2018,2.27284
nic,2019,2.21068
nic,2020,2.171
nld,1988,4.92541
nld,1989,4.91885
nld,1990,4.73341
nld,1991,4.4231
nld,1992,4.30191
nld,1993,3.89346
nld,1994,3.7767
nld,1995,3.34965
nld,1996,3.76188
nld,1997,3.66763
nld,1998,3.58163
nld,1999,3.68702
nld,2000,3.46576
nld,2001,3.41372
nld,2002,3.33389
nld,2003,3.30313
nld,2004,3.34712
nld,2005,3.37161
nld,2006,3.30696
nld,2007,3.26084
nld,2008,3.08313
nld,2009,2.98963
nld,2010,2.81769
nld,2011,2.80351
nld,2012,2.68903
nld,2013,2.55199
nld,2014,2.58131
nld,2015,2.58594
nld,2016,2.71962
nld,2017,2.777
nld,2018,2.94664
nld,2019,3.12976
nld,2020,2.93217
nor,1988,5.86936
nor,1989,5.9455
nor,1990,5.79109
nor,1991,5.39801
nor,1992,5.66573
nor,1993,5.24286
nor,1994,5.42412
nor,1995,4.67682
nor,1996,4.59855
nor,1997,4.43137
nor,1998,4.50971
nor,1999,4.38841
nor,2000,4.12433
nor,2001,3.93947
nor,2002,4.49697
nor,2003,4.13366
nor,2004,4.1173
nor,2005,3.77165
nor,2006,3.56885
nor,2007,3.56074
nor,2008,3.44664
nor,2009,3.50243
nor,2010,3.38993
nor,2011,3.33412
nor,2012,3.2858
nor,2013,3.23385
nor,2014,3.23332
nor,2015,3.10793
nor,2016,3.20848
nor,2017,3.46389
nor,2018,3.52885
nor,2019,3.66719
nor,2020,3.51959
npl,2000,6.87332
npl,2001,7.46249
npl,2002,9.76813
npl,2003,11.67397
npl,2004,13.32449
npl,2005,14.03686
npl,2006,13.72883
npl,2007,10.35209
npl,2008,10.4751
npl,2009,8.49528
npl,2010,8.33125
npl,2011,8.26333
npl,2012,7.41697
npl,2013,8.65233
npl,2014,8.64581
npl,2015,7.74278
npl,2016,7.74928
npl,2017,6.28302
npl,2018,4.82152
npl,2019,4.50244
npl,2020,4.82701
nzl,1988,4.58783
nzl,1989,4.54922
nzl,1990,4.66739
nzl,1991,4.29861
nzl,1992,3.99099
nzl,1993,4.13509
nzl,1994,4.33186
nzl,1995,4.42592
nzl,1996,4.49398
nzl,1997,4.36953
nzl,1998,4.26047
nzl,1999,4.19757
nzl,2000,4.16703
nzl,2001,4.02772
nzl,2002,3.8072
nzl,2003,3.75684
nzl,2004,3.50374
nzl,2005,3.30672
nzl,2006,3.52927
nzl,2007,3.43228
nzl,2008,3.23399
nzl,2009,3.34727
nzl,2010,3.09053
nzl,2011,2.94397
nzl,2012,3.01208
nzl,2013,2.9555
nzl,2014,3.0221
nzl,2015,2.97515
nzl,2016,3.09508
nzl,2017,3.2059
nzl,2018,3.38333
nzl,2019,3.56849
nzl,2020,3.30244
omn,1990,29.61303
omn,1991,25.77324
omn,1992,26.4798
omn,1993,25.09746
omn,1994,25.82744
omn,1995,25.01397
omn,1996,24.50554
omn,1997,25.43973
omn,1998,22.7389
omn,1999,21.99744
omn,2000,22.69648
omn,2001,24.63041
omn,2002,23.72606
omn,2003,23.44998
omn,2004,23.06885
omn,2005,25.18895
omn,2006,23.62195
omn,2007,21.86383
omn,2008,19.38729
omn,2009,18.19562
omn,2010,18.46984
omn,2011,18.70586
omn,2012,27.3964
omn,2013,24.80608
omn,2014,21.39199
omn,2015,21.48691
omn,2016,23.67609
omn,2017,21.05131
omn,2018,21.02396
omn,2019,19.42377
omn,2020,21.87791
pak,1993,25.10169
pak,1994,27.39593
pak,1995,27.20623
pak,1996,24.57583
pak,1997,25.03728
pak,1998,23.44689
pak,1999,23.97516
pak,2000,22.42282
pak,2001,24.03239
pak,2002,22.5693
pak,2003,25.41437
pak,2004,26.05786
pak,2005,24.45056
pak,2006,21.36511
pak,2007,18.02775
pak,2008,16.13347
pak,2009,16.94049
pak,2010,16.83467
pak,2011,16.98074
pak,2012,16.08995
pak,2013,15.90651
pak,2014,17.30047
pak,2015,17.96239
pak,2016,18.03222
pak,2017,17.71763
pak,2018,19.08901
pak,2019,18.69707
pak,2020,17.40585
pan,1988,5.48507
pan,1989,5.26887
pan,1990,3.60809
pan,1991,6.99288
pan,1992,4.64623
pan,1993,4.21799
pan,1994,4.86278
pan,1995,4.33962
pan,1996,5.45553
pan,1997,4.98521
pan,1998,3.75858
pan,1999,3.82192
pan,2000,0
pan,2001,0
pan,2002,0
pan,2003,0
pan,2004,0
pan,2005,0
pan,2006,0
pan,2007,0
pan,2008,0
pan,2009,0
pan,2010,0
pan,2011,0
pan,2012,0
pan,2013,0
pan,2014,0
pan,2015,0
pan,2016,0
pan,2017,0
pan,2018,0
pan,2019,0
pan,2020,0
per,2000,8.32697
per,2001,8.46367
per,2002,7.91937
per,2003,7.57014
per,2004,7.12965
per,2005,7.9528
per,2006,7.70445
per,2007,7.013
per,2008,6.31855
per,2009,7.11061
per,2010,6.98259
per,2011,6.97691
per,2012,7.29335
per,2013,7.5862
per,2014,7.03253
per,2015,7.72663
per,2016,6.19502
per,2017,5.86899
per,2018,5.48822
per,2019,5.60379
per,2020,4.83483
phl,1989,12.48324
phl,1990,10.01468
phl,1991,9.77428
phl,1992,9.69261
phl,1993,10.74915
phl,1994,9.66829
phl,1995,10.51628
phl,1996,10.11985
phl,1997,8.2574
phl,1998,8.08981
phl,1999,7.54671
phl,2000,7.48423
phl,2001,6.76516
phl,2002,6.91876
phl,2003,7.32468
phl,2004,6.75598
phl,2005,6.81867
phl,2006,6.88697
phl,2007,7.10207
phl,2008,6.99127
phl,2009,6.25907
phl,2010,6.37736
phl,2011,6.72745
phl,2012,6.12498
phl,2013,6.66113
phl,2014,6.02717
phl,2015,6.07171
phl,2016,5.60565
phl,2017,6.54264
phl,2018,3.93078
phl,2019,4.24389
phl,2020,4.00459
png,1988,4.47991
png,1989,4.53532
png,1990,5.88341
png,1991,4.20302
png,1992,3.97328
png,1993,3.96338
png,1994,5.34264
png,1995,4.61573
png,1996,5.89166
png,1997,5.32093
png,1998,4.46514
png,1999,3.2804
png,2000,3.17811
png,2001,2.5823
png,2002,1.86393
png,2003,1.88442
png,2004,2.00102
png,2005,2.01407
png,2006,1.9271
png,2007,2.28387
png,2008,1.70602
png,2009,1.81703
png,2010,1.76768
png,2011,1.81298
png,2012,2.31728
png,2013,1.79038
png,2014,1.78983
png,2015,2.01179
png,2016,1.82508
png,2017,1.93243
png,2018,1.62514
png,2019,1.50126
png,2020,1.81233
pol,1995,4.09832
pol,1996,3.85819
pol,1997,4.38254
pol,1998,4.56094
pol,1999,4.50123
pol,2000,4.35052
pol,2001,4.23031
pol,2002,4.18628
pol,2003,4.16677
pol,2004,4.2974
pol,2005,4.3546
pol,2006,4.32175
pol,2007,4.66741
pol,2008,3.97912
pol,2009,4.0089
pol,2010,4.00344
pol,2011,4.0748
pol,2012,4.19066
pol,2013,4.15402
pol,2014,4.47431
pol,2015,5.13094
pol,2016,4.72084
pol,2017,4.59726
pol,2018,4.93923
pol,2019,4.73051
pol,2020,4.36027
prt,1988,5.76312
prt,1989,5.86676
prt,1990,5.59857
prt,1991,5.12385
prt,1992,4.85744
prt,1993,4.96793
prt,1994,5.09758
prt,1995,5.29508
prt,1996,4.91369
prt,1997,4.80736
prt,1998,4.4235
prt,1999,4.44147
prt,2000,4.34866
prt,2001,4.33658
prt,2002,4.39007
prt,2003,4.16173
prt,2004,4.2755
prt,2005,4.38299
prt,2006,4.31837
prt,2007,4.08061
prt,2008,4.04539
prt,2009,4.04431
prt,2010,3.82231
prt,2011,4.00509
prt,2012,3.91356
prt,2013,4.18037
prt,2014,3.46458
prt,2015,3.71571
prt,2016,4.4696
prt,2017,3.68516
prt,2018,4.08684
prt,2019,4.21725
prt,2020,4.15597
pry,1988,34.76039
pry,1989,21.74924
pry,1990,23.03818
pry,1991,25.13852
pry,1992,18.42148
pry,1993,17.07627
pry,1994,14.01963
pry,1995,14.27033
pry,1996,11.95042
pry,1997,9.15731
pry,1998,8.14038
pry,1999,6.72762
pry,2000,6.25856
pry,2001,5.56741
pry,2002,5.39754
pry,2003,5.10038
pry,2004,5.57124
pry,2005,4.86511
pry,2006,5.20909
pry,2007,5.25723
pry,2008,5.32797
pry,2009,4.95535
pry,2010,5.08244
pry,2011,5.32855
pry,2012,5.16175
pry,2013,5.45833
pry,2014,5.4924
pry,2015,5.21824
pry,2016,4.88761
pry,2017,4.58463
pry,2018,4.66661
pry,2019,4.2382
pry,2020,4.11671
qat,1990,25.25222
qat,1991,27.90465
qat,2002,12.46344
qat,2003,11.60551
qat,2004,8.42241
qat,2005,6.85852
qat,2006,6.15254
qat,2007,6.97953
qat,2008,8.73885
qat,2009,6.06366
qat,2010,4.89987
rou,1990,11.82121
rou,1991,12.37647
rou,1992,10.12253
rou,1993,8.11078
rou,1994,9.31671
rou,1995,7.97686
rou,1996,7.32681
rou,1997,8.9958
rou,1998,8.48993
rou,1999,7.56729
rou,2000,7.16781
rou,2001,7.35744
rou,2002,7.14628
rou,2003,6.7984
rou,2004,6.06443
rou,2005,6.21336
rou,2006,5.44972
rou,2007,4.32116
rou,2008,3.96918
rou,2009,3.51962
rou,2010,3.27793
rou,2011,3.53221
rou,2012,3.50769
rou,2013,3.78192
rou,2014,3.99198
rou,2015,4.24647
rou,2016,4.48782
rou,2017,5.58939
rou,2018,5.64604
rou,2019,5.51226
rou,2020,5.99564
rus,1998,6.90552
rus,1999,8.9886
rus,2000,10.81963
rus,2001,11.30253
rus,2002,11.13849
rus,2003,11.29226
rus,2004,11.17038
rus,2005,11.33632
rus,2006,11.20654
rus,2007,9.78734
rus,2008,9.86316
rus,2009,10.19202
rus,2010,10.1223
rus,2011,10.32146
rus,2012,10.84156
rus,2013,11.12218
rus,2014,11.7722
rus,2015,13.81071
rus,2016,14.8284
rus,2017,12.19918
rus,2018,11.40316
rus,2019,11.399
rus,2020,11.43184
rwa,1992,17.80803
rwa,1993,19.76951
rwa,1994,21.43663
rwa,1995,21.3278
rwa,1996,23.72031
rwa,1997,21.14395
rwa,1998,23.13083
rwa,1999,16.75967
rwa,2000,16.25906
rwa,2001,15.17524
rwa,2002,12.70681
rwa,2003,11.42357
rwa,2004,9.70442
rwa,2005,7.6867
rwa,2006,7.98493
rwa,2007,6.09444
rwa,2008,5.81527
rwa,2009,5.94483
rwa,2010,5.10559
rwa,2011,4.43508
rwa,2012,4.24262
rwa,2013,4.03252
rwa,2014,4.01331
rwa,2015,4.56566
rwa,2016,4.93672
rwa,2017,4.97728
rwa,2018,4.68238
rwa,2019,4.24541
rwa,2020,4.97165
sau,1990,35.44359
sau,1991,35.44359
sau,1992,27.25513
sau,1993,32.83411
sau,1994,31.30129
sau,1995,28.44885
sau,1996,25.25023
sau,1997,30.72261
sau,1998,41.16121
sau,1999,37.36925
sau,2000,31.79415
sau,2001,30.91296
sau,2002,27.20863
sau,2003,26.23246
sau,2004,25.99072
sau,2005,27.46146
sau,2006,28.78124
sau,2007,28.95147
sau,2008,27.56197
sau,2009,25.94634
sau,2010,25.94749
sau,2011,22.01415
sau,2012,23.09937
sau,2013,25.26555
sau,2014,26.55253
sau,2015,32.65251
sau,2016,25.52313
sau,2017,30.69767
sau,2018,25.89015
sau,2019,21.93768
sau,2020,21.70686
sdn,1990,17.09677
sdn,1991,11.7284
sdn,1992,11.77632
sdn,1993,20.75758
sdn,1994,19.3787
sdn,1995,16.08782
sdn,1996,13.64103
sdn,1997,12.93031
sdn,1998,30.54418
sdn,1999,47.75528
sdn,2000,43.15519
sdn,2001,25.03116
sdn,2002,25.34764
sdn,2003,14.86197
sdn,2004,28.20129
sdn,2005,16.76611
sdn,2006,19.34025
sdn,2007,20.85061
sdn,2008,25.25845
sdn,2009,29.07984
sdn,2015,21.92028
sdn,2016,22.86597
sdn,2017,25.65745
sdn,2018,10.56391
sdn,2019,8.73433
sdn,2020,8.25445
sen,1994,8.76613
sen,1995,9.29979
sen,1996,8.23426
sen,1997,8.58352
sen,1998,8.73767
sen,1999,8.12268
sen,2000,7.43594
sen,2001,6.74322
sen,2002,6.87296
sen,2003,6.48537
sen,2004,5.89286
sen,2005,6.0553
sen,2006,5.97202
sen,2007,6.22224
sen,2008,6.17027
sen,2009,6.32559
sen,2010,5.60084
sen,2011,5.56464
sen,2012,4.84722
sen,2013,5.6663
sen,2014,5.2527
sen,2015,5.26912
sen,2016,6.68569
sen,2017,6.54882
sen,2018,7.39138
sen,2019,6.30253
sen,2020,5.82732
sgp,1990,29.91664
sgp,1991,27.51142
sgp,1992,29.64957
sgp,1993,27.17384
sgp,1994,32.99228
sgp,1995,29.37948
sgp,1996,23.16956
sgp,1997,30.35755
sgp,1998,29.26454
sgp,1999,31.83576
sgp,2000,27.42937
sgp,2001,26.4981
sgp,2002,30.4263
sgp,2003,30.12152
sgp,2004,30.56253
sgp,2005,33.69771
sgp,2006,30.92842
sgp,2007,39.22256
sgp,2008,27.95046
sgp,2009,23.40681
sgp,2010,32.2009
sgp,2011,32.62851
sgp,2012,31.4036
sgp,2013,27.60096
sgp,2014,23.86906
sgp,2015,20.95495
sgp,2016,19.95955
sgp,2017,21.62514
sgp,2018,20.03252
sgp,2019,20.09003
sgp,2020,11.29911
sle,2000,15.35562
sle,2001,14.35982
sle,2002,10.81062
sle,2003,10.91169
sle,2004,8.74874
sle,2005,7.91123
sle,2006,8.93567
sle,2007,10.39878
sle,2008,5.83932
sle,2009,6.15721
sle,2010,4.80768
sle,2011,4.02625
sle,2012,3.84989
sle,2013,4.11362
sle,2014,5.51583
sle,2015,4.45229
sle,2016,4.78144
sle,2017,4.52271
sle,2018,3.411
sle,2019,3.055
sle,2020,2.1527
slv,1990,21.4231
slv,1991,14.90012
slv,1992,11.12718
slv,1993,9.42314
slv,1994,7.52993
slv,1995,6.74132
slv,1996,5.49755
slv,1997,5.89347
slv,1998,5.25513
slv,1999,5.17563
slv,2000,4.46843
slv,2001,5.65933
slv,2002,5.67169
slv,2003,4.27703
slv,2004,4.33898
slv,2005,4.03094
slv,2006,3.79338
slv,2007,4.26474
slv,2008,3.91846
slv,2009,4.15627
slv,2010,4.25757
slv,2011,4.30466
slv,2012,4.19802
slv,2013,4.19685
slv,2014,4.14276
slv,2015,4.29066
slv,2016,4.11091
slv,2017,4.17574
slv,2018,4.47736
slv,2019,4.65171
slv,2020,4.47344
srb,2000,16.43193
srb,2001,11.91235
srb,2002,9.81295
srb,2003,8.22888
srb,2004,7.28252
srb,2005,5.71106
srb,2006,5.1245
srb,2007,5.33337
srb,2008,4.98207
srb,2009,5.04306
srb,2010,4.86726
srb,2011,4.81229
srb,2012,4.3673
srb,2013,4.49214
srb,2014,4.33129
srb,2015,4.28085
srb,2016,4.17383
srb,2017,4.58439
srb,2018,3.96904
srb,2019,5.26873
srb,2020,4.58618
ssd,2011,28.9736
ssd,2012,27.74067
ssd,2013,25.93188
ssd,2014,23.67723
ssd,2015,25.63119
ssd,2016,9.00592
ssd,2017,6.24362
ssd,2018,9.82501
ssd,2019,8.06568
svk,1995,6.49514
svk,1996,5.5619
svk,1997,4.67892
svk,1998,3.79995
svk,1999,3.27644
svk,2000,3.13084
svk,2001,4.06166
svk,2002,3.90274
svk,2003,4.55132
svk,2004,4.34927
svk,2005,4.22667
svk,2006,4.10603
svk,2007,4.06371
svk,2008,3.94483
svk,2009,3.41496
svk,2010,2.98918
svk,2011,2.59547
svk,2012,2.63761
svk,2013,2.31863
svk,2014,2.27817
svk,2015,2.43615
svk,2016,2.62192
svk,2017,2.6664
svk,2018,2.92792
svk,2019,3.99464
svk,2020,3.53571
svn,1995,3.02081
svn,1996,3.49569
svn,1997,3.08649
svn,1998,2.94249
svn,1999,2.5737
svn,2000,2.30562
svn,2001,2.66974
svn,2002,2.94537
svn,2003,2.98328
svn,2004,3.07328
svn,2005,3.06115
svn,2006,3.38657
svn,2007,3.32401
svn,2008,3.31363
svn,2009,3.21334
svn,2010,3.195
svn,2011,2.54078
svn,2012,2.36405
svn,2013,1.73718
svn,2014,1.91523
svn,2015,1.90952
svn,2016,2.17643
svn,2017,2.22849
svn,2018,2.25056
svn,2019,2.4405
svn,2020,2.29551
swe,1988,4.22864
swe,1989,4.10975
swe,1990,4.14014
swe,1991,3.74298
swe,1992,3.42056
swe,1993,3.47361
swe,1994,3.45679
swe,1995,3.45732
swe,1996,3.54239
swe,1997,3.35342
swe,1998,3.40999
swe,1999,3.40362
swe,2000,3.4918
swe,2001,3.29677
swe,2002,3.09788
swe,2003,3.00376
swe,2004,2.78968
swe,2005,2.74393
swe,2006,2.63826
swe,2007,2.69015
swe,2008,2.37469
swe,2009,2.26542
swe,2010,2.40634
swe,2011,2.26623
swe,2012,2.26982
swe,2013,2.20137
swe,2014,2.26746
swe,2015,2.20384
swe,2016,2.15865
swe,2017,2.12124
swe,2018,2.11471
swe,2019,2.27441
swe,2020,2.29096
swz,1988,5.58451
swz,1989,5.363
swz,1990,6.32302
swz,1991,6.32332
swz,1992,5.83659
swz,1993,6.81239
swz,1994,6.64431
swz,1995,7.49103
swz,1996,6.39747
swz,1997,6.37466
swz,1998,6.54926
swz,1999,5.6837
swz,2000,5.71994
swz,2001,4.96481
swz,2002,4.85678
swz,2003,5.67626
swz,2004,4.96579
swz,2005,6.48269
swz,2006,6.48674
swz,2007,5.87851
swz,2008,6.06203
swz,2009,6.33557
swz,2010,7.47897
swz,2011,8.74464
swz,2012,6.87691
swz,2013,6.56285
swz,2014,5.76134
swz,2015,5.35956
swz,2016,6.09816
swz,2017,5.51536
swz,2018,5.784
swz,2019,5.56161
swz,2020,5.03586
syc,1988,9.15966
syc,1989,8.27897
syc,1990,8.74172
syc,1991,8.48837
syc,1992,9.32504
syc,1993,4.52767
syc,1994,3.84026
syc,1995,4.29572
syc,1996,3.54533
syc,1997,3.69864
syc,1998,2.85517
syc,1999,3.17184
syc,2000,3.0303
syc,2001,3.79707
syc,2002,2.97798
syc,2003,3.88595
syc,2004,4.7557
syc,2005,4.11168
syc,2006,3.24593
syc,2007,3.50448
syc,2008,4.26124
syc,2009,3.17878
syc,2010,2.13432
syc,2011,2.35426
syc,2012,2.4264
syc,2013,2.74289
syc,2014,6.81072
syc,2015,4.06134
syc,2016,4.0748
syc,2017,4.11581
syc,2018,3.6346
syc,2019,3.69745
syc,2020,3.07538
syr,1990,24.29952
syr,1991,30.42676
syr,1992,26.31799
syr,1993,24.61392
syr,1994,24.33594
syr,1995,23.35468
syr,1996,21.81703
syr,1997,20.30433
syr,1998,20.14886
syr,1999,20.73189
syr,2000,19.01951
syr,2001,18.88016
syr,2002,17.37983
syr,2003,19.14298
syr,2004,17.68916
syr,2005,17.8393
syr,2006,16.47992
syr,2007,15.92923
syr,2008,15.46817
syr,2009,15.05224
syr,2010,13.62182
tcd,1995,7.67471
tcd,1996,8.77557
tcd,1997,6.10439
tcd,1998,6.19643
tcd,1999,7.21553
tcd,2000,7.48031
tcd,2001,8.70748
tcd,2002,8.52658
tcd,2003,6.83712
tcd,2004,7.92807
tcd,2005,7.22812
tcd,2006,21.50181
tcd,2007,26.29371
