geo,time,se_prm_enrr_ma
geo,2002,106.48744
geo,2003,103.97916
geo,2004,104.60295
geo,2005,98.85994
geo,2006,96.64642
geo,2007,102.76601
geo,2008,103.5627
geo,2009,103.3041
geo,2010,102.6589
geo,2011,103.74776
geo,2012,106.73936
geo,2013,106.90021
geo,2014,104.71921
geo,2015,102.68091
geo,2016,100.18786
geo,2017,99.84756
geo,2018,98.09428
geo,2019,98.93492
geo,2020,99.17885
gha,1971,69.51053
gha,1972,68.00863
gha,1973,69.17807
gha,1974,67.04571
gha,1975,68.29362
gha,1976,73.94066
gha,1977,75.43425
gha,1978,75.81698
gha,1979,76.70788
gha,1980,77.76124
gha,1981,79.90271
gha,1982,82.13058
gha,1983,80.5627
gha,1984,77.6697
gha,1985,80.5172
gha,1987,78.78347
gha,1988,76.18229
gha,1989,79.84117
gha,1990,77.33773
gha,1991,85.55629
gha,1992,85.31716
gha,1993,83.84443
gha,1994,84.72265
gha,1995,82.51341
gha,1999,81.40447
gha,2000,85.75621
gha,2001,80.21651
gha,2002,83.39311
gha,2003,79.71116
gha,2004,83.18189
gha,2005,88.2945
gha,2006,91.50238
gha,2007,96.39674
gha,2008,101.84085
gha,2009,101.08881
gha,2011,103.44462
gha,2012,106.78825
gha,2013,106.13864
gha,2014,104.61776
gha,2015,108.35676
gha,2016,106.08688
gha,2017,104.99049
gha,2018,102.95552
gha,2019,104.13462
gha,2020,102.55899
gib,1971,90.68911
gib,1972,99.74372
gib,1973,73.07692
gib,1974,71.826
gib,1975,71.4649
gib,1976,72.60625
gib,1977,69.39611
gib,1978,69.62283
gib,1979,68.35187
gib,1980,66.71694
gib,1981,69.14573
gib,1982,71.69432
gib,1983,73.48485
gib,1984,76.4646
gib,1985,75.82645
gib,1997,119.5345
gib,1999,119.42945
gib,2000,89.07381
gib,2001,84.61012
gib,2008,108.36076
gib,2009,110.90426
gib,2016,101.42349
gib,2017,103.37159
gib,2019,106.63265
gib,2020,104.04709
gin,1971,42.67803
gin,1972,33.68015
gin,1973,41.07162
gin,1974,41.63921
gin,1975,42.52893
gin,1976,39.75785
gin,1977,43.80236
gin,1978,45.60572
gin,1979,46.76034
gin,1981,46.52533
gin,1982,44.45347
gin,1983,43.18641
gin,1984,41.74541
gin,1985,47.93025
gin,1986,44.51089
gin,1987,42.73462
gin,1988,43.99742
gin,1989,44.5716
gin,1990,43.98588
gin,1991,47.32886
gin,1992,47.35372
gin,1993,53.4216
gin,1994,56.78751
gin,1995,62.54075
gin,1996,64.17789
gin,1997,67.42519
gin,1998,66.58938
gin,1999,68.0271
gin,2000,69.72428
gin,2001,71.81103
gin,2002,80.5442
gin,2003,83.15646
gin,2004,85.59184
gin,2005,86.62813
gin,2006,87.13321
gin,2007,88.78818
gin,2008,90.04791
gin,2009,89.4548
gin,2010,92.34329
gin,2011,94.20833
gin,2012,96.79146
gin,2013,98.85218
gin,2014,100.438
gin,2016,100.52477
gin,2020,109.01113
gmb,1971,34.48886
gmb,1972,33.83046
gmb,1973,36.0205
gmb,1974,36.61402
gmb,1975,37.45412
gmb,1976,39.69591
gmb,1977,41.87083
gmb,1978,45.27866
gmb,1979,50.82887
gmb,1980,56.4135
gmb,1981,67.54313
gmb,1982,72.72573
gmb,1983,76.40684
gmb,1984,79.66162
gmb,1985,81.76923
gmb,1986,81.49036
gmb,1987,78.71844
gmb,1989,70.80575
gmb,1992,71.94269
gmb,1993,72.8375
gmb,1994,74.56554
gmb,1995,75.56321
gmb,1996,77.74208
gmb,1997,78.12536
gmb,1998,77.73039
gmb,1999,88.0539
gmb,2000,85.28305
gmb,2001,83.95479
gmb,2002,81.16393
gmb,2003,81.42058
gmb,2004,81.09018
gmb,2005,78.37126
gmb,2006,76.86412
gmb,2007,79.21548
gmb,2008,77.87624
gmb,2009,78.0554
gmb,2010,78.75122
gmb,2011,76.46677
gmb,2012,79.42676
gmb,2013,81.2155
gmb,2014,84.41434
gmb,2015,87.1229
gmb,2016,88.70011
gmb,2017,91.46876
gmb,2018,93.64235
gmb,2019,96.48124
gmb,2020,97.75111
gnb,1971,39.16328
gnb,1972,39.00102
gnb,1973,44.82247
gnb,1976,97.83394
gnb,1978,101.41008
gnb,1979,98.89161
gnb,1980,92.90756
gnb,1981,88.03066
gnb,1982,85.80309
gnb,1983,81.19315
gnb,1984,78.02941
gnb,1985,76.09327
gnb,1987,70.85596
gnb,1988,67.6078
gnb,1989,67.30866
gnb,1992,61.48436
gnb,1993,59.18606
gnb,1994,65.50448
gnb,1995,70.07415
gnb,1996,73.26624
gnb,1997,79.41154
gnb,1998,83.54008
gnb,2000,90.8519
gnb,2010,122.92984
gnq,1971,98.03477
gnq,1974,115.56925
gnq,1993,116.31716
gnq,1994,117.10275
gnq,2000,112.88727
gnq,2001,108.89913
gnq,2002,106.60116
gnq,2003,95.40072
gnq,2005,91.50198
gnq,2008,73.46327
gnq,2009,71.13864
gnq,2010,69.8234
gnq,2011,68.05182
gnq,2012,69.32184
gnq,2015,61.95559
grc,1971,102.07469
grc,1972,102.65765
grc,1973,103.25139
grc,1974,104.14909
grc,1975,103.54115
grc,1976,102.7377
grc,1977,101.67974
grc,1978,100.45032
grc,1979,99.56219
grc,1980,97.99875
grc,1981,99.20384
grc,1982,99.34374
grc,1983,99.58679
grc,1984,99.38939
grc,1985,98.98793
grc,1986,97.84281
grc,1987,95.04387
grc,1988,95.63156
grc,1989,95.12101
grc,1990,94.82124
grc,1991,94.39816
grc,1992,92.36623
grc,1993,90.2866
grc,1994,90.15093
grc,1995,91.58927
grc,1996,92.01552
grc,1997,92.40058
grc,1998,94.97099
grc,1999,96.65002
grc,2000,97.61089
grc,2001,96.37108
grc,2002,97.8588
grc,2003,98.61249
grc,2004,99.85388
grc,2005,98.87174
grc,2006,98.77573
grc,2007,97.70858
grc,2010,99.63336
grc,2011,99.27747
grc,2012,100.12491
grc,2013,99.76923
grc,2014,98.44274
grc,2015,99.96263
grc,2016,99.4824
grc,2017,99.53925
grc,2018,99.20122
grc,2019,99.72148
grd,1971,124.93901
grd,1972,127.17979
grd,1973,129.94907
grd,1974,137.07401
grd,1975,118.85144
grd,1976,124.27032
grd,1977,125.27603
grd,1978,124.72594
grd,1979,121.75554
grd,1980,117.7682
grd,1981,110.76001
grd,1982,109.16353
grd,1983,108.50664
grd,1984,106.13425
grd,1985,106.92491
grd,1986,111.18501
grd,1988,119.82844
grd,1993,124.89092
grd,1994,125.97638
grd,1995,124.85356
grd,1996,112.14798
grd,1997,123.37257
grd,1998,123.71856
grd,1999,112.49451
grd,2000,95.49695
grd,2001,100.45078
grd,2002,115.16551
grd,2003,111.77335
grd,2004,112.07943
grd,2005,104.71204
grd,2007,105.07387
grd,2008,111.90623
grd,2009,119.43599
grd,2010,119.08512
grd,2013,121.99387
grd,2014,119.65267
grd,2015,120.64283
grd,2016,114.19323
grd,2017,114.07861
grd,2018,107.65716
gtm,1970,59.71225
gtm,1971,61.32973
gtm,1972,62.54615
gtm,1973,62.65202
gtm,1974,63.83803
gtm,1975,64.92664
gtm,1976,64.27123
gtm,1977,66.44168
gtm,1978,68.04458
gtm,1979,69.76107
gtm,1980,72.00491
gtm,1981,76.00968
gtm,1982,70.73898
gtm,1983,75.84663
gtm,1985,78.35905
gtm,1986,77.88337
gtm,1991,81.30401
gtm,1992,85.56767
gtm,1993,87.42812
gtm,1994,87.61924
gtm,1995,89.99839
gtm,1996,91.5871
gtm,1997,92.18325
gtm,1998,98.41018
gtm,1999,104.07431
gtm,2000,104.74155
gtm,2001,104.98552
gtm,2002,107.30553
gtm,2004,112.44407
gtm,2005,113.29198
gtm,2006,114.10994
gtm,2007,114.00775
gtm,2008,114.28789
gtm,2009,117.40313
gtm,2010,116.64627
gtm,2011,114.5279
gtm,2012,110.04732
gtm,2013,107.46745
gtm,2014,104.08227
gtm,2015,103.07935
gtm,2016,102.4293
gtm,2017,102.70977
gtm,2018,103.20519
gtm,2019,102.9757
gtm,2020,101.52207
guy,1971,99.55137
guy,1972,100.39053
guy,1973,101.65626
guy,1974,102.27106
guy,1976,98.64011
guy,1977,103.8743
guy,1978,100.19475
guy,1979,99.46961
guy,1980,95.94386
guy,1981,96.50305
guy,1982,97.67487
guy,1984,96.07959
guy,1985,94.88018
guy,1986,96.6757
guy,1987,99.4092
guy,1988,104.22112
guy,1989,108.96084
guy,1991,97.99778
guy,1992,94.62779
guy,1993,92.66662
guy,1995,95.51356
guy,1996,97.1717
guy,1997,101.97148
guy,1999,108.27214
guy,2000,107.88566
guy,2001,103.70728
guy,2003,97.96307
guy,2005,101.10694
guy,2007,98.70587
guy,2008,99.55859
guy,2009,96.33728
guy,2010,97.93681
guy,2011,100.89179
guy,2012,99.61203
hkg,1971,121.50558
hkg,1972,121.29765
hkg,1973,121.0192
hkg,1974,121.87721
hkg,1975,123.08428
hkg,1976,123.23084
hkg,1977,122.91734
hkg,1978,119.73703
hkg,1979,116.12999
hkg,1980,113.18723
hkg,1981,111.70907
hkg,1982,109.13138
hkg,1983,108.2794
hkg,1984,107.84782
hkg,1985,106.62977
hkg,1986,106.15255
hkg,1987,107.16967
hkg,1988,108.18947
hkg,1995,97.95659
hkg,1996,98.51129
hkg,1998,98.01731
hkg,2012,103.80451
hkg,2013,106.36591
hkg,2014,108.84967
hkg,2015,109.31152
hkg,2016,106.63085
hkg,2017,105.72109
hkg,2018,106.39242
hkg,2019,106.87273
hkg,2020,105.73768
hnd,1970,82.87697
hnd,1971,83.43246
hnd,1972,84.56298
hnd,1973,83.46555
hnd,1974,84.46567
hnd,1975,86.46299
hnd,1976,86.67741
hnd,1977,85.36674
hnd,1978,88.25533
hnd,1979,93.76638
hnd,1980,95.4524
hnd,1981,95.31629
hnd,1982,101.36697
hnd,1983,102.3868
hnd,1984,103.65292
hnd,1985,104.2995
hnd,1986,105.95985
hnd,1988,107.03445
hnd,1990,104.14236
hnd,1991,103.50828
hnd,1992,106.84595
hnd,1993,107.99016
hnd,1994,107.57933
hnd,1995,105.36705
hnd,1996,105.07186
hnd,1997,105.36803
hnd,1998,103.3327
hnd,1999,103.70495
hnd,2000,102.97382
hnd,2003,109.23417
hnd,2004,106.50047
hnd,2005,101.78941
hnd,2006,104.78582
hnd,2007,99.73687
hnd,2008,100.94659
hnd,2009,99.82093
hnd,2010,100.63441
hnd,2011,99.74134
hnd,2012,96.70354
hnd,2013,94.25046
hnd,2014,92.61282
hnd,2015,93.03344
hnd,2016,92.79033
hnd,2017,91.56288
hnd,2019,91.42223
hnd,2020,89.89999
hrv,1993,80.04449
hrv,1994,83.86036
hrv,1995,84.68077
hrv,1996,86.34144
hrv,1997,87.39327
hrv,1998,91.31571
hrv,1999,93.59178
hrv,2000,95.51681
hrv,2001,97.55769
hrv,2002,100.19368
hrv,2003,102.0382
hrv,2005,103.37308
hrv,2006,100.8561
hrv,2007,97.74632
hrv,2008,93.75608
hrv,2009,91.82792
hrv,2010,91.91022
hrv,2011,93.67723
hrv,2012,96.3582
hrv,2013,99.54236
hrv,2014,101.19957
hrv,2015,100.57932
hrv,2016,98.00495
hrv,2017,96.41286
hrv,2018,94.46041
hrv,2019,92.9033
hti,1978,68.33931
hti,1979,68.76197
hti,1980,74.51704
hti,1981,81.59908
hti,1982,81.79274
hti,1983,87.2587
hti,1984,91.596
hti,1985,93.29578
hti,1986,94.81808
hti,1987,77.76967
hti,1992,76.72347
hti,1993,80.66338
hti,1994,86.79798
hti,1995,94.29067
hti,1996,103.1585
hti,1997,112.5821
hti,1998,115.22285
hun,1971,99.18081
hun,1972,101.8562
hun,1973,104.86956
hun,1974,106.5524
hun,1975,106.75608
hun,1976,105.24604
hun,1977,104.14891
hun,1978,101.8746
hun,1979,98.49986
hun,1980,97.58403
hun,1981,99.28067
hun,1982,105.11397
hun,1983,108.44251
hun,1984,109.20626
hun,1985,105.55254
hun,1986,98.13122
hun,1987,91.68989
hun,1988,85.42262
hun,1989,83.72316
hun,1990,85.45875
hun,1991,89.65581
hun,1992,95.45093
hun,1994,106.38633
hun,1995,105.59897
hun,1996,102.94152
hun,1997,101.50858
hun,1998,101.50108
hun,1999,101.75538
hun,2000,102.06382
hun,2001,101.1177
hun,2002,99.88687
hun,2003,98.86792
hun,2004,98.25681
hun,2005,99.15187
hun,2006,100.44888
hun,2007,99.87193
hun,2008,101.285
hun,2009,101.49355
hun,2010,101.17431
hun,2011,100.24393
hun,2012,99.96224
hun,2013,100.36305
hun,2014,102.20132
hun,2015,102.48472
hun,2016,102.00072
hun,2017,101.0917
hun,2018,97.09399
hun,2019,96.12028
idn,1970,89.81668
idn,1971,92.06579
idn,1972,92.94511
idn,1973,94.00637
idn,1974,93.81633
idn,1975,93.75118
idn,1976,95.40738
idn,1977,98.10399
idn,1978,106.77351
idn,1981,117.08883
idn,1982,120.38883
idn,1983,120.02189
idn,1984,122.70147
idn,1985,124.09968
idn,1986,123.02909
idn,1987,120.89329
idn,1988,119.95658
idn,1989,118.24765
idn,1990,116.11142
idn,1991,113.50854
idn,1992,111.28475
idn,1993,111.57762
idn,1994,112.58294
idn,1995,112.37406
idn,1996,111.89983
idn,1997,111.8634
idn,1998,113.8895
idn,1999,112.95576
idn,2000,110.28361
idn,2001,111.00598
idn,2002,111.10303
idn,2003,110.48711
idn,2004,109.69957
idn,2005,109.60468
idn,2006,107.87153
idn,2007,111.28993
idn,2008,108.8218
idn,2009,109.74167
idn,2010,107.43814
idn,2011,107.28489
idn,2012,109.42756
idn,2013,107.01817
idn,2014,107.35517
idn,2015,107.42379
idn,2016,107.21586
idn,2017,107.54705
idn,2018,108.13289
ind,1971,94.82848
ind,1972,95.59606
ind,1973,98.88109
ind,1974,98.1295
ind,1975,99.06169
ind,1976,98.59437
ind,1977,101.58429
ind,1978,97.69724
ind,1979,96.72078
ind,1980,98.13615
ind,1981,99.59224
ind,1982,100.357
ind,1983,102.12351
ind,1984,103.74137
ind,1985,102.54234
ind,1986,103.68704
ind,1987,100.3617
ind,1988,101.44487
ind,1989,105.60787
ind,1990,104.00757
ind,1991,102.26427
ind,1992,101.90779
ind,1993,102.05487
ind,1994,102.76597
ind,1995,102.37105
ind,1996,101.69656
ind,1997,100.86754
ind,1998,98.85732
ind,1999,99.47441
ind,2000,101.02366
ind,2001,100.35762
ind,2002,100.1624
ind,2003,103.35813
ind,2007,110.38395
ind,2008,109.66917
ind,2009,107.81465
ind,2010,107.68275
ind,2011,106.55448
ind,2012,107.78947
ind,2013,104.74869
ind,2014,102.35689
ind,2015,102.8335
ind,2016,106.4179
ind,2017,105.58101
ind,2019,95.93581
ind,2020,98.98715
irl,1971,112.50331
irl,1972,110.65682
irl,1973,110.27173
irl,1974,108.04347
irl,1975,107.81731
irl,1976,108.33433
irl,1977,108.16836
irl,1978,107.50736
irl,1979,106.37591
irl,1980,104.33929
irl,1981,101.96806
irl,1982,100.03022
irl,1983,98.79282
irl,1984,97.88961
irl,1985,97.67702
irl,1986,97.84469
irl,1987,98.90325
irl,1988,99.87112
irl,1989,100.47299
irl,1990,100.71199
irl,1991,100.36571
irl,1992,99.91895
irl,1993,100.44556
irl,1994,100.47713
irl,1995,100.90769
irl,1996,101.22958
irl,1997,79.91368
irl,1998,103.09934
irl,1999,102.45368
irl,2000,102.9403
irl,2001,102.44359
irl,2002,103.05918
irl,2003,103.11296
irl,2004,103.37126
irl,2005,103.26218
irl,2006,103.26086
irl,2007,103.79636
irl,2008,102.71636
irl,2009,102.92956
irl,2010,103.19348
irl,2011,103.43454
irl,2012,102.11354
irl,2013,102.14024
irl,2014,101.75454
irl,2015,101.38261
irl,2016,101.62678
irl,2017,101.00423
irl,2018,101.28438
irl,2019,101.02978
irn,1971,89.95982
irn,1972,98.14925
irn,1973,101.92626
irn,1974,105.49808
irn,1975,114.70603
irn,1976,119.64554
irn,1977,123.15269
irn,1978,125.21048
irn,1982,113.98372
irn,1983,113.69682
irn,1984,113.49814
irn,1985,112.27795
irn,1986,112.2975
irn,1987,112.15867
irn,1988,111.96576
irn,1989,111.29968
irn,1990,111.76706
irn,1991,113.26699
irn,1992,114.1729
irn,1993,112.82452
irn,1994,110.10672
irn,1995,108.35191
irn,1996,107.28371
irn,1997,104.12736
irn,1998,104.59869
irn,1999,103.50262
irn,2000,104.10104
irn,2001,106.27687
irn,2002,106.01011
irn,2003,104.60809
irn,2004,103.8393
irn,2005,100.87346
irn,2006,101.40602
irn,2007,101.72639
irn,2008,102.3123
irn,2009,103.04268
irn,2010,101.6997
irn,2011,101.77851
irn,2012,102.47323
irn,2013,114.25967
irn,2014,104.96897
irn,2015,105.68715
irn,2016,107.59598
irn,2017,107.69073
irq,1971,98.48988
irq,1972,101.78859
irq,1973,103.42995
irq,1974,104.57297
irq,1975,103.15476
irq,1976,112.0776
irq,1977,112.70437
irq,1978,109.96661
irq,1979,116.01277
irq,1980,115.91868
irq,1981,111.43646
irq,1982,108.53923
irq,1983,106.38702
irq,1984,108.31864
irq,1985,109.48063
irq,1986,109.58364
irq,1987,111.31059
irq,1988,110.81375
irq,1989,111.60915
irq,1991,117.74229
irq,1992,97.63894
irq,1993,97.1632
irq,1996,91.4636
irq,1999,107.18274
irq,2000,105.7228
irq,2003,114.332
irq,2004,112.98499
irq,2007,117.75579
isl,1971,98.27232
isl,1972,99.02266
isl,1973,98.91892
isl,1974,98.84488
isl,1975,99.62204
isl,1976,99.88167
isl,1977,99.63038
isl,1983,99.36596
isl,1984,100.2006
isl,1986,97.63822
isl,1987,97.87714
isl,1988,99.96101
isl,1989,100.91278
isl,1993,99.00573
isl,1994,97.39987
isl,1995,97.98886
isl,1996,97.6343
isl,1997,98.18753
isl,1998,99.91501
isl,1999,102.3218
isl,2000,104.1275
isl,2001,103.72765
isl,2002,100.32856
isl,2003,99.29633
isl,2004,97.7699
isl,2005,98.0117
isl,2006,97.71775
isl,2007,97.82456
isl,2008,98.90994
isl,2009,99.65884
isl,2010,98.99003
isl,2011,98.64409
isl,2012,98.01765
isl,2013,98.43862
isl,2014,98.65022
isl,2015,98.67192
isl,2016,99.58274
isl,2017,100.35396
isl,2018,100.55936
isl,2019,100.75902
isr,1973,103.30859
isr,1974,104.20401
isr,1975,104.21688
isr,1976,104.1631
isr,1977,104.13122
isr,1978,103.78792
isr,1979,102.26593
isr,1980,102.76912
isr,1983,100.48254
isr,1984,99.67944
isr,1985,98.94837
isr,1986,98.77107
isr,1987,97.90853
isr,1988,97.43149
isr,1989,97.57313
isr,1990,95.08765
isr,1991,97.84251
isr,1992,101.54402
isr,1993,102.26571
isr,1994,102.38722
isr,1999,106.61407
isr,2000,107.77797
isr,2001,107.42026
isr,2002,107.31013
isr,2003,106.80328
isr,2004,106.22948
isr,2005,104.49081
isr,2006,103.36817
isr,2007,103.86625
isr,2008,103.34799
isr,2009,103.8019
isr,2010,105.22136
isr,2011,105.95746
isr,2012,106.56733
isr,2013,105.48858
isr,2014,104.98357
isr,2015,105.28277
isr,2016,104.28343
isr,2017,104.44357
isr,2018,104.24353
isr,2019,103.93481
ita,1971,109.36762
ita,1972,109.04806
ita,1973,108.8729
ita,1974,108.46664
ita,1975,107.94766
ita,1976,106.65764
ita,1977,105.14194
ita,1978,103.91483
ita,1979,102.87677
ita,1980,102.5412
ita,1981,102.04142
ita,1982,101.68391
ita,1983,101.1868
ita,1984,100.89891
ita,1985,100.83351
ita,1986,99.91534
ita,1987,99.20312
ita,1988,98.75977
ita,1989,98.40454
ita,1990,98.27784
ita,1991,98.52955
ita,1992,99.39661
ita,1993,98.66816
ita,1994,96.55458
ita,1995,98.7337
ita,1996,99.68404
ita,1997,100.25957
ita,1998,102.01798
ita,1999,104.8954
ita,2000,104.00373
ita,2001,103.92638
ita,2002,103.94858
ita,2003,102.99022
ita,2004,102.50974
ita,2005,102.96872
ita,2006,103.82701
ita,2007,104.75205
ita,2008,104.88085
ita,2009,104.06434
ita,2010,103.47329
ita,2011,103.07747
ita,2012,101.67976
ita,2013,102.13665
ita,2014,101.39438
ita,2015,100.59594
ita,2016,99.42346
ita,2017,103.38533
ita,2018,102.87693
ita,2019,101.90353
jam,1971,107.83089
jam,1972,108.69709
jam,1973,104.98232
jam,1974,107.87029
jam,1975,100.09179
jam,1976,99.72754
jam,1977,100.17337
jam,1978,101.58121
jam,1979,103.49856
jam,1980,102.05668
jam,1981,102.39631
jam,1983,103.55606
jam,1984,102.5149
jam,1985,101.80498
jam,1986,101.18719
jam,1987,105.14044
jam,1988,102.44295
jam,1989,103.47071
jam,1990,102.70076
jam,1991,101.03593
jam,1993,99.29287
jam,1999,94.2809
jam,2000,96.07616
jam,2001,96.27104
jam,2002,96.24665
jam,2003,94.62862
jam,2004,96.12924
jam,2005,95.0054
jam,2007,90.4215
jor,1971,105.96627
jor,1972,106.88772
jor,1973,110.04335
jor,1974,113.33385
jor,1975,114.15977
jor,1976,113.47213
jor,1977,111.38913
jor,1978,108.20353
jor,1979,105.82349
jor,1980,103.68837
jor,1981,99.67517
jor,1982,98.6156
jor,1983,95.71173
jor,1984,95.91662
jor,1985,95.60563
jor,1986,100.82852
jor,1987,100.12451
jor,1988,101.02767
jor,1989,99.39954
jor,1990,97.52816
jor,1991,96.51084
jor,1992,97.33133
jor,1993,96.79937
jor,1994,95.13055
jor,1995,94.58472
jor,1996,94.72573
jor,1998,93.17114
jor,1999,93.33809
jor,2000,94.08305
jor,2002,96.51144
jor,2003,97.45272
jor,2004,97.59857
jor,2005,96.41255
jor,2006,93.82081
jor,2007,91.19108
jor,2008,89.41253
jor,2010,82.69271
jor,2011,80.22712
jor,2012,77.64101
jor,2013,76.18865
jor,2014,79.9217
jor,2016,79.17847
jor,2017,81.50866
jor,2018,82.1924
jor,2019,82.47645
jor,2020,80.86256
jpn,1971,99.02405
jpn,1972,98.56182
jpn,1973,98.04945
jpn,1974,96.50206
jpn,1975,97.62603
jpn,1976,98.67772
jpn,1977,99.18237
jpn,1978,98.80634
jpn,1979,99.07348
jpn,1980,100.42516
jpn,1981,99.58717
jpn,1982,98.56631
jpn,1983,98.1945
jpn,1984,98.37657
jpn,1985,99.26492
jpn,1986,100.55022
jpn,1987,101.02301
jpn,1988,100.65896
jpn,1989,100.27645
jpn,1990,99.84941
jpn,1991,99.08948
jpn,1992,98.70063
jpn,1993,98.57094
jpn,1994,99.28547
jpn,1995,99.60274
jpn,1996,99.17547
jpn,1997,98.26459
jpn,1998,97.83473
jpn,1999,97.59992
jpn,2016,98.05256
jpn,2017,97.53495
jpn,2018,97.47656
kaz,1990,112.12043
kaz,1991,115.68422
kaz,1992,118.90468
kaz,1993,120.62601
kaz,1994,122.22334
kaz,1995,101.2349
kaz,1996,101.53831
kaz,1997,99.22097
kaz,1998,96.30326
kaz,1999,96.46439
kaz,2000,96.78526
kaz,2001,100.25279
kaz,2002,101.87422
kaz,2003,102.67311
kaz,2004,103.43329
kaz,2005,102.57332
kaz,2006,101.52169
kaz,2007,102.94919
kaz,2008,107.24161
kaz,2009,108.3407
kaz,2010,108.48504
kaz,2011,109.47918
kaz,2012,110.14455
kaz,2013,111.74112
kaz,2014,112.49164
kaz,2015,111.54364
kaz,2016,109.74432
kaz,2017,107.87792
kaz,2018,104.9603
kaz,2019,103.46663
kaz,2020,100.42707
ken,1970,71.89395
ken,1971,73.04069
ken,1972,76.9531
ken,1973,79.4827
ken,1974,115.12626
ken,1975,116.26853
ken,1976,110.58841
ken,1977,108.97412
ken,1978,103.97882
ken,1979,123.45897
ken,1980,122.96531
ken,1981,118.25584
ken,1982,119.19726
ken,1983,118.20077
ken,1984,112.85301
ken,1985,107.24335
ken,1986,106.88948
ken,1987,106.01121
ken,1988,103.4497
ken,1989,104.13913
ken,1990,100.48264
ken,1991,98.06679
ken,1992,96.7121
ken,1993,95.62564
ken,1994,91.97635
ken,1995,90.01035
ken,1998,91.42533
ken,1999,90.43322
ken,2000,94.05151
ken,2001,95.53245
ken,2002,90.72853
ken,2003,104.52069
ken,2004,103.55673
ken,2005,101.53657
ken,2006,97.83253
ken,2007,103.21296
ken,2008,103.40422
ken,2009,105.06756
ken,2012,108.97122
ken,2014,105.36769
ken,2015,103.68874
ken,2016,103.01617
kgz,1981,118.92065
kgz,1986,124.85852
kgz,1989,108.70361
kgz,1990,109.59169
kgz,1992,110.40413
kgz,1993,110.54785
kgz,1994,110.88593
kgz,1995,110.85612
kgz,1996,102.74078
kgz,1997,102.55759
kgz,1998,100.62854
kgz,1999,97.12349
kgz,2000,96.97271
kgz,2001,97.17248
kgz,2002,96.91645
kgz,2003,97.32805
kgz,2004,98.40299
kgz,2005,99.62887
kgz,2006,100.87243
kgz,2007,99.34105
kgz,2008,99.47572
kgz,2009,99.05759
kgz,2010,99.84388
kgz,2011,100.12095
kgz,2012,103.74026
kgz,2013,105.61118
kgz,2014,106.31076
kgz,2015,105.78835
kgz,2016,105.12344
kgz,2017,107.45895
kgz,2018,107.90987
kgz,2019,106.68608
kgz,2020,102.81863
khm,1971,31.78996
khm,1972,46.24071
khm,1973,44.59983
khm,1986,143.07227
khm,1987,147.34077
khm,1988,140.25807
khm,1989,130.84834
khm,1994,92.74099
khm,1995,94.84025
khm,1997,101.74184
khm,1998,104.58235
khm,1999,108.25906
khm,2000,113.69494
khm,2001,122.15026
khm,2002,135.94798
khm,2003,137.47995
khm,2004,137.31323
khm,2005,135.6161
khm,2006,133.14279
khm,2007,132.17459
khm,2008,127.63744
khm,2009,127.35267
khm,2010,127.37532
khm,2011,126.32918
khm,2012,126.00752
khm,2013,129.21373
khm,2014,120.00093
khm,2015,117.49346
khm,2016,111.5719
khm,2017,109.10128
khm,2018,108.68614
khm,2019,107.84709
khm,2020,106.92443
kir,1971,104.94304
kir,1972,128.22845
kir,1973,107.62958
kir,1977,131.81561
kir,1978,131.88406
kir,1979,129.72346
kir,1980,132.9541
kir,1981,135.13622
kir,1982,139.97206
kir,1983,136.50386
kir,1984,129.24237
kir,1985,127.21673
kir,1986,120.65568
kir,1987,115.6438
kir,1988,113.77196
kir,1989,114.69217
kir,1990,116.21452
kir,1991,120.55004
kir,1992,120.39757
kir,1993,118.58827
kir,1994,118.74042
kir,1995,116.78842
kir,1996,115.59197
kir,1997,116.25858
kir,1998,114.2529
kir,1999,106.93818
kir,2000,110
kir,2001,115.3213
kir,2002,109.26352
kir,2003,116.20159
kir,2004,109.94413
kir,2005,111.14589
kir,2006,108.82976
kir,2007,104.30944
kir,2008,107.62644
kir,2009,107.23439
kir,2014,113.04708
kir,2015,104.50215
kir,2016,105.08306
kir,2017,97.87843
kir,2020,105.14822
kna,1976,97.58082
kna,1977,101.12907
kna,1978,99.18963
kna,1979,97.73888
kna,1980,108.06946
kna,1981,97.36702
kna,1982,109.91892
kna,1984,112.53436
kna,1985,114.18302
kna,1986,126.02396
kna,1987,112.32133
kna,1988,112.47086
kna,1989,112.4594
kna,1990,118.37403
kna,1991,109.95516
kna,1992,113.35158
kna,1993,111.74114
kna,1994,113.2939
kna,1995,110.50486
kna,1998,105.89727
kna,2000,111.15974
kna,2001,104.33705
kna,2002,102.90221
kna,2003,105.73744
kna,2004,106.73592
kna,2005,110.07591
kna,2007,110.52072
kna,2008,116.20172
kna,2009,115.14493
kna,2010,116.48877
kna,2011,112.53743
kna,2012,111.50038
kna,2013,107.89168
kna,2014,108.84194
kna,2015,108.66983
kna,2016,110.38339
kor,1971,106.67511
kor,1972,107.88368
kor,1973,107.50681
kor,1974,106.13835
kor,1975,105.03226
kor,1976,105.32504
kor,1977,103.61036
kor,1978,103.56029
kor,1979,104.61247
kor,1980,104.81242
kor,1981,105.18094
kor,1982,104.71856
kor,1983,104.28335
kor,1984,102.88292
kor,1985,101.52866
kor,1986,100.62552
kor,1987,101.39989
kor,1988,102.01327
kor,1989,103.41625
kor,1990,105.08648
kor,1991,104.94765
kor,1992,104.37281
