geo,time,dt_nfl_rdbn_cd
gab,1987,15118000.2
gab,1988,6819291.4
gab,1989,34212148
gab,1990,45641225.6
gab,1991,25350973.9
gab,1992,20586871.7
gab,1993,52318637.8
gab,1994,16471583
gab,1995,121221207.2
gab,1996,26936418.9
gab,1997,4334683.5
gab,1998,2457123.9
gab,1999,-15471142.4
gab,2000,-30050891.1
gab,2001,-31697014.4
gab,2002,-12501849.4
gab,2003,-49419399
gab,2004,52639602
gab,2005,-35513776.4
gab,2006,-1134455.2
gab,2007,-26403604.8
gab,2008,-25095316.9
gab,2009,33311451.6
gab,2010,2638337.4
gab,2011,55088014.1
gab,2012,34216082
gab,2013,-2869462.3
gab,2014,23595323.4
gab,2015,-32370147.3
gab,2016,-29558204.4
gab,2017,534123118.6
gab,2018,-27817911.7
gab,2019,86569366.3
gab,2020,92386820.8
geo,1995,11000000
geo,1996,1991000
geo,1997,12195000
geo,1998,7494000
geo,1999,-72000
geo,2000,-119000
geo,2001,5765000
geo,2002,4340000
geo,2003,-6182000
geo,2004,-5936000
geo,2005,-2296000
geo,2006,3055000
geo,2007,1218391.2
geo,2008,325835.5
geo,2009,-5938925.3
geo,2010,118717796.7
geo,2011,28656572.7
geo,2012,31169843.5
geo,2013,2288260.2
geo,2014,41718870.6
geo,2015,55339687.1
geo,2016,81086149.8
geo,2017,87531899.9
geo,2018,94014957
geo,2019,141195517.5
geo,2020,245423478
gha,1976,1072158.9
gha,1977,9268210.5
gha,1978,4290696.7
gha,1979,1644782.9
gha,1980,1447362.5
gha,1981,3455722.1
gha,1982,4093501
gha,1983,1824996.4
gha,1984,-174295.5
gha,1985,1671624.2
gha,1986,8408028.5
gha,1987,16869235.9
gha,1988,6377038.9
gha,1989,27284598.2
gha,1990,34580512.3
gha,1991,18235895.4
gha,1992,15634189.9
gha,1993,2975712.5
gha,1994,-531295.3
gha,1995,-5307296.8
gha,1996,-9403211.5
gha,1997,-12720575.7
gha,1998,-15030381.1
gha,1999,-14486859.1
gha,2000,-13521120.5
gha,2001,-8547609.7
gha,2002,-5369774.1
gha,2003,-635754.4
gha,2004,-2411234.4
gha,2005,-3357993.8
gha,2006,-13689975.4
gha,2007,-11281275.8
gha,2008,-4061660.7
gha,2009,-2040704.3
gha,2010,0
gha,2020,20929441
gin,1975,3254900.2
gin,1976,1869642
gin,1977,678361.1
gin,1978,3243696.5
gin,1979,210604.5
gin,1980,-825205
gin,1981,1564454.6
gin,1982,-244042
gin,1983,1559853.4
gin,1984,5547722.4
gin,1985,-276402.3
gin,1986,6744966.3
gin,1987,356272.2
gin,1988,-2781217
gin,1989,4117559.1
gin,1990,2141002.2
gin,1991,5054045.8
gin,1992,26419936
gin,1993,30028024.2
gin,1994,26995810.2
gin,1995,21003118.7
gin,1996,16469048.9
gin,1997,4653936.5
gin,1998,-32714619.1
gin,1999,-5510058.4
gin,2000,-8758193.3
gin,2001,-471969.5
gin,2002,-4436181.9
gin,2003,1856850.8
gin,2004,-40550826.1
gin,2005,-7416246.8
gin,2006,-7264338.9
gin,2007,-7360615.4
gin,2008,-5632994.7
gin,2009,-5603838.9
gin,2010,-4600686.6
gin,2011,-5039433.2
gin,2012,-1148734
gmb,1977,18681.2
gmb,1978,125239.3
gmb,1979,2936835.3
gmb,1980,2115075.7
gmb,1981,3419147.3
gmb,1982,1358242.9
gmb,1983,1184590.5
gmb,1984,1348226.8
gmb,1985,1263118
gmb,1986,138490.6
gmb,1987,-457128.9
gmb,1988,-1560654
gmb,1989,6409.6
gmb,1990,-452094.9
gmb,1991,-1519087.8
gmb,1992,102828.7
gmb,1993,-2019183.5
gmb,1994,-1744252.1
gmb,1995,-2089236.2
gmb,1996,-1877158.1
gmb,1997,-1548101.2
gmb,1998,-1145120.1
gmb,1999,-997542.9
gmb,2000,-666097.5
gmb,2002,-84165.7
gmb,2003,0
gmb,2004,0
gmb,2005,0
gmb,2006,0
gmb,2007,0
gmb,2017,300000
gnb,1983,427650
gnb,1984,4446585.1
gnb,1985,2684760.7
gnb,1986,1560954.5
gnb,1987,704685.9
gnb,1988,-404613.9
gnb,1989,-856329.2
gnb,1990,-885182.9
gnb,1991,-893661.5
gnb,1992,-1212815.4
gnb,1994,-716031.3
gnb,1995,-2932820.1
gnb,1996,-1386454.7
gnb,1997,-436220.6
gnb,1998,-417887.4
gnb,1999,0
gnb,2000,0
gnb,2001,-35620.3
gnb,2002,0
gnb,2004,0
gnb,2005,0
gnb,2006,0
gnb,2007,0
gtm,1970,-656000
gtm,1971,-782000
gtm,1972,-627000
gtm,1973,-641000
gtm,1974,-353000
gtm,1975,-359000
gtm,1976,-365000
gtm,1977,15751000
gtm,1978,2877000
gtm,1979,-276000
gtm,1980,-1722000
gtm,1981,7767000
gtm,1982,44018000
gtm,1983,7399000
gtm,1984,37701000
gtm,1985,68668000
gtm,1986,22248000
gtm,1987,-16220000
gtm,1988,29260000
gtm,1989,13986000
gtm,1990,15467000
gtm,1991,-30936000
gtm,1992,-8464000
gtm,1993,-11296000
gtm,1994,56627000
gtm,1995,-731000
gtm,1996,-18469000
gtm,1997,55083000
gtm,1998,99858000
gtm,1999,116321000
gtm,2000,20499000
gtm,2001,64753000
gtm,2002,163313000
gtm,2003,12624000
gtm,2004,61141000
gtm,2005,-7012000
gtm,2006,83897000
gtm,2007,173968000
gtm,2008,58452000
gtm,2009,255536000
gtm,2010,320819000
gtm,2011,114210000
gtm,2012,63317000
gtm,2013,183413000
gtm,2014,-31256000
gtm,2015,135768000
gtm,2016,-81200000
gtm,2017,-129524000
gtm,2018,-52659000
gtm,2019,-110540000
gtm,2020,115821000
guy,1981,160000
guy,1982,2105000
guy,1983,8263000
guy,1984,5377000
guy,1985,7763000
guy,1986,12274000
guy,1987,11715000
guy,1988,9304000
guy,1989,13932000
guy,1990,11994000
guy,1991,4788000
guy,1992,-32000
guy,1993,-9100000
guy,1994,-8848000
guy,1995,-9478000
guy,1996,-8455000
guy,1997,-8304000
guy,1998,-8696000
guy,1999,-8009000
guy,2000,-8139000
guy,2001,-4465000
guy,2002,-4462000
guy,2003,-4947000
guy,2004,-6890000
guy,2005,-3021000
guy,2006,-3153000
guy,2007,-2974000
guy,2008,565000
guy,2009,3681000
guy,2010,13815000
guy,2011,13123000
guy,2012,12923000
guy,2013,22897000
guy,2014,10930000
guy,2015,10527000
guy,2016,2847000
guy,2017,22525000
guy,2018,33307000
guy,2019,32710000
guy,2020,17223000
hnd,1972,6000
hnd,1973,25000
hnd,1974,601000
hnd,1975,1623000
hnd,1976,185000
hnd,1977,309000
hnd,1978,1848000
hnd,1979,-250000
hnd,1980,17744000
hnd,1981,-256000
hnd,1982,-256000
hnd,1983,2545000
hnd,1984,8773000
hnd,1985,56269000
hnd,1986,13043000
hnd,1987,-381000
hnd,1988,20226000
hnd,1989,12630000
hnd,1990,-3877000
hnd,1991,-4792000
hnd,1992,16393000
hnd,1993,44175000
hnd,1994,12480000
hnd,1995,5510000
hnd,1996,-90202000
hnd,1997,7188000
hnd,1998,2242000
hnd,1999,-2794000
hnd,2000,-15059000
hnd,2001,-14124000
hnd,2002,-19122000
hnd,2003,-21588000
hnd,2004,-21630000
hnd,2005,-21078000
hnd,2006,-19003000
hnd,2007,-18818000
hnd,2008,-18445000
hnd,2009,-19845000
hnd,2010,36085000
hnd,2011,113074000
hnd,2012,96274000
hnd,2013,146274000
hnd,2014,196542000
hnd,2015,137541000
hnd,2016,76775000
hnd,2017,109688000
hnd,2018,303009000
hnd,2019,186290000
hnd,2020,353984000
hti,2018,500000
idn,1974,661000
idn,1975,2519000
idn,1976,11486000
idn,1977,15770000
idn,1978,11823000
idn,1979,44219000
idn,1980,48941000
idn,1981,78528000
idn,1982,112958000
idn,1983,147145000
idn,1984,138359000
idn,1985,135041000
idn,1986,168224000
idn,1987,281875000
idn,1988,411950000
idn,1989,574034000
idn,1990,559902000
idn,1991,431222000
idn,1992,416065000
idn,1993,403799000
idn,1994,-7106000
idn,1995,361159000
idn,1996,-833577000
idn,1997,171386000
idn,1998,873887000
idn,1999,737401000
idn,2000,303899000
idn,2001,230431000
idn,2002,384112000
idn,2003,-24971000
idn,2004,-8097000
idn,2005,465444000
idn,2006,241987000
idn,2007,471885000
idn,2008,283722000
idn,2009,-99376000
idn,2010,13600000
idn,2011,-465024000
idn,2012,-325964000
idn,2013,-748893924.1
idn,2014,-543739000
idn,2015,632362000
idn,2016,477197000
idn,2017,63823000
idn,2018,1099405000
idn,2019,696195000
idn,2020,636100000
ind,1987,11580000
ind,1988,78199000
ind,1989,59606000
ind,1990,187901000
ind,1991,542558000
ind,1992,347383000
ind,1993,147627000
ind,1994,448849000
ind,1995,250400000
ind,1996,502356000
ind,1997,473164000
ind,1998,488557000
ind,1999,359444000
ind,2000,228261000
ind,2001,159706000
ind,2002,-1341708000
ind,2003,-1010003000
ind,2004,-864941000
ind,2005,545335000
ind,2006,496284000
ind,2007,1246647000
ind,2008,1349837000
ind,2009,1147476000
ind,2010,1440136000
ind,2011,1119149000
ind,2012,891081000
ind,2013,519374583.4
ind,2014,883629000
ind,2015,783042000
ind,2016,699390000
ind,2017,1202813000
ind,2018,1401419000
ind,2019,1238655000
ind,2020,2046499000
jam,1971,27000
jam,1972,353000
jam,1973,1030000
jam,1974,794000
jam,1975,2575000
jam,1976,690000
jam,1977,2874000
jam,1978,1272000
jam,1979,825000
jam,1980,1508000
jam,1981,3404000
jam,1982,5339000
jam,1983,15546000
jam,1984,11097000
jam,1985,31938000
jam,1986,29054000
jam,1987,38514000
jam,1988,10903000
jam,1989,28989000
jam,1990,30465000
jam,1991,28144000
jam,1992,27300000
jam,1993,27436000
jam,1994,-419000
jam,1995,12866000
jam,1996,7199000
jam,1997,19496000
jam,1998,22484000
jam,1999,43017000
jam,2000,88820000
jam,2001,-8996000
jam,2002,92233000
jam,2003,-22946000
jam,2004,1913000
jam,2005,-35032000
jam,2006,-34696000
jam,2007,-32105000
jam,2008,73844000
jam,2009,81555000
jam,2010,559751000
jam,2011,38850000
jam,2012,-39787000
jam,2013,4401000
jam,2014,136605000
jam,2015,141052000
jam,2016,136507000
jam,2017,-67285000
jam,2018,53548000
jam,2019,-5220000
jam,2020,14531000
jor,2016,6866000
jor,2017,4116000
jor,2018,106171000
jor,2019,101104000
jor,2020,-1750000
kaz,1995,63675000
kaz,1996,26325000
kaz,1997,54612000
kaz,1998,115600000
kaz,1999,6878000
kaz,2000,17975000
kaz,2001,2947000
kaz,2002,1755000
kaz,2003,47807000
kaz,2004,3859000
kaz,2005,-182308000
kaz,2006,53934000
kaz,2007,14891000
kaz,2008,8283000
kaz,2009,523098000
kaz,2010,92397000
kaz,2011,311001000
kaz,2012,168628000
kaz,2013,-1843106.7
kaz,2014,141804000
kaz,2015,1273500000
kaz,2016,44117000
kaz,2017,-109512000
kaz,2018,-63713000
kaz,2019,-443229409.8
kaz,2020,490787301.2
ken,1970,444000
ken,1971,752275
ken,1972,716165.8
ken,1973,1166798.8
ken,1974,1242452.7
ken,1975,419007.8
ken,1976,101560.8
ken,1977,1826087.4
ken,1978,3588104.7
ken,1979,5514480.2
ken,1980,6222877.9
ken,1981,231246.7
ken,1982,6572570.3
ken,1983,2570176.4
ken,1984,1285685.3
ken,1985,-643245.2
ken,1986,-850896.5
ken,1987,23579469.4
ken,1988,11481089.8
ken,1989,56649768.4
ken,1990,-4435418.2
ken,1991,6820840.9
ken,1992,-5440061.7
ken,1993,-8437003.6
ken,1994,-1142785.9
ken,1995,7153774.6
ken,1996,-7526053.5
ken,1997,-6352031.5
ken,1998,-16298968.4
ken,1999,-22661634.8
ken,2000,-15205489.6
ken,2001,-15120834.4
ken,2002,-8136884.7
ken,2003,-8651300.6
ken,2004,-1948846.3
ken,2005,-5733556.6
ken,2006,-8364951.7
ken,2007,-10958253.9
ken,2008,-3568039.5
ken,2009,-4955996.2
ken,2010,-2404869.7
ken,2011,-1885051.1
ken,2016,1302484.8
ken,2017,39910332.9
ken,2018,79689926.5
ken,2019,134458509
ken,2020,399136029.8
kgz,1995,8993000
kgz,1996,21756000
kgz,1997,5260000
kgz,1998,7290000
kgz,1999,27009000
kgz,2000,-20000
kgz,2001,-7695000
kgz,2002,-7389000
kgz,2003,-10707000
kgz,2004,-8012000
kgz,2005,-8758700
kgz,2006,-8756000
kgz,2007,-6398000
kgz,2008,-5041000
kgz,2009,-4572000
kgz,2010,2320000
kgz,2011,10137884.6
kgz,2012,16643067.2
kgz,2013,7846026.7
kgz,2014,1135749.2
kgz,2015,994725.1
kgz,2016,793732.2
kgz,2017,6955398.9
kgz,2018,2545260.8
kgz,2019,-500166.9
kgz,2020,-3063694.9
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kos,2018,11812547
kos,2019,3117049.9
kos,2020,1361774.6
lao,2005,11101000
lao,2006,4989000
lao,2007,909000
lao,2008,744000
lao,2009,451000
lao,2010,152000
lao,2011,-17000
lao,2012,-212000
lao,2013,-234056.2
lao,2014,-256000
lao,2015,-284000
lao,2016,-313000
lao,2017,-345000
lao,2018,-378000
lao,2019,-418000
lao,2020,-461000
lbr,1970,351000
lbr,1971,851575.3
lbr,1972,144436.8
lbr,1973,-10925.1
lbr,1974,242545.8
lbr,1975,1798696.7
lbr,1976,386623.5
lbr,1977,2155343.4
lbr,1978,1145939.2
lbr,1979,7575303.9
lbr,1980,5150371.8
lbr,1981,3209137.7
lbr,1982,1417873.2
lbr,1983,4684905.6
lbr,1984,7235312.8
lbr,1985,19828817.8
lbr,1986,5160539
lbr,1987,-580252.5
lbr,1988,10509209.6
lbr,1989,-1135790
lbr,1990,-1202871.3
lbr,1991,-4751596.9
lbr,1993,-12277082.9
lbr,1994,-12603582.1
lbr,2006,-16185.5
lbr,2007,-57008026.7
lbr,2008,-6426597.7
lbr,2009,0
lbr,2010,0
lbr,2014,0
lka,1970,1534000
lka,1971,2107000
lka,1972,1709000
lka,1973,1417000
lka,1974,122000
lka,1975,87000
lka,1976,1191000
lka,1977,356000
lka,1978,185000
lka,1979,-1015000
lka,1980,-1200000
lka,1981,-1293000
lka,1982,-1387000
lka,1983,-1366000
lka,1984,-1275000
lka,1985,-978000
lka,1986,-598000
lka,2001,150000
lka,2002,37200000
lka,2003,33920000
lka,2004,17197000
lka,2005,37075000
lka,2006,39072000
lka,2007,-2651000
lka,2008,84846000
lka,2009,88491000
lka,2010,184641000
lka,2011,152848000
lka,2012,198403000
lka,2013,175466183.8
lka,2014,166719000
lka,2015,100491000
lka,2016,150234000
lka,2017,239112000
lka,2018,345242000
lka,2019,212242000
lka,2020,549021000
lso,1981,444795.9
lso,1982,983897.9
lso,1983,1297917.8
lso,1984,5358048
lso,1985,11622107.8
lso,1986,-652549.4
lso,1987,589421.3
lso,1988,717820.1
lso,1989,489697.3
lso,1990,1907487.6
lso,1991,-3372101
lso,1992,-3593370.4
lso,1993,921619.2
lso,1994,359447.6
lso,1995,-2312270
lso,1996,-2386734.6
lso,1997,-2058630.7
lso,1998,-2488330
lso,1999,-2394784.2
lso,2000,-1780656.8
lso,2001,-2354758.8
lso,2002,-1492970.7
lso,2003,-1579583.5
lso,2004,-1688012.2
lso,2005,-1662007.5
lso,2006,-987314.4
lso,2007,-959880.6
lso,2008,0
mar,1971,1111360.9
mar,1972,1667041.4
mar,1973,32775.2
mar,1974,1105723.5
mar,1975,6283900.6
mar,1976,87711.6
mar,1977,3418659.6
mar,1978,6557527
mar,1979,-1472939.9
mar,1980,1293775.5
mar,1981,6811158.6
mar,1982,6977834.9
mar,1983,9600742.4
mar,1984,5940399.9
mar,1985,33026012.5
mar,1986,21937865.7
mar,1987,53324285.5
mar,1988,66021979.2
mar,1989,222499462.4
mar,1990,164084672.6
mar,1991,197262436.6
mar,1992,176848482.6
mar,1993,166715300.8
mar,1994,170620222.2
mar,1995,137077856.6
mar,1996,66668870.9
mar,1997,-150373611.2
mar,1998,2297024.4
mar,1999,-16345809.8
mar,2000,75097550.4
mar,2001,-5302342.1
mar,2002,-283277277.3
mar,2003,-467692555
mar,2004,120019300.3
mar,2005,292779241.1
mar,2006,364005615.8
mar,2007,113201609.2
mar,2008,398863327.5
mar,2009,545212029.2
mar,2010,160279374.3
mar,2011,290402072.3
mar,2012,243192493.8
mar,2013,274009164.7
mar,2014,541085364.5
mar,2015,256262439
mar,2016,242716476.4
mar,2017,307214219.6
mar,2018,-8541344.5
mar,2019,159272233.1
mar,2020,589219693.6
mda,1995,4944549.4
mda,1996,31728477.9
mda,1997,18190816.1
mda,1998,15611557.6
mda,1999,6696001.8
mda,2000,1906260.2
mda,2001,1269934.2
mda,2002,-3475478.2
mda,2003,-10196853.5
mda,2004,-8028333.2
mda,2005,-13073175.7
mda,2006,-4930000
mda,2007,-5432039.4
mda,2008,6184044.4
mda,2009,-3499760.5
mda,2010,-3058974.6
mda,2011,8564780
mda,2012,8423499.1
mda,2013,6242171.5
mda,2014,22596109.8
mda,2015,8081097.6
mda,2016,10818787.6
mda,2017,3193790.6
mda,2018,11988619.5
mda,2019,8244913.7
mda,2020,33583575.5
mdg,1984,832517.2
mdg,1985,3556647.5
mdg,1986,9891522.3
mdg,1987,15009284.8
mdg,1988,10630190.8
mdg,1989,6848070.1
mdg,1990,533553.5
mdg,1991,2379904.1
mdg,1992,-1229718.9
mdg,1993,2062471.7
mdg,1994,-529863.3
mdg,1996,-352783.8
mdg,1997,-21977533.4
mdg,1998,-6527456.5
mdg,1999,-4927161
mdg,2000,-5574115.3
mdg,2001,0
mdg,2002,-1162782
mdg,2003,-1579583.4
mdg,2004,-2417162.4
mdg,2005,-33978.8
mdg,2006,0
mdg,2007,0
mex,1970,13085000
mex,1971,17101000
mex,1972,36792000
mex,1973,37735000
mex,1974,45042920
mex,1975,57942840
mex,1976,73994588.7
mex,1977,70875836.5
mex,1978,99588487.8
mex,1979,131080846.2
mex,1980,177803312
mex,1981,159385000
mex,1982,127410000
mex,1983,47382000
mex,1984,265382000
mex,1985,241123000
mex,1986,346196000
mex,1987,-20314000
mex,1988,88118000
mex,1989,119733000
mex,1990,95541000
mex,1991,283466000
mex,1992,126163000
mex,1993,105122000
mex,1994,-14229000
mex,1995,633380000
mex,1996,735499000
mex,1997,206353000
mex,1998,271155000
mex,1999,114811000
mex,2000,299498000
mex,2001,299228000
mex,2002,595527000
mex,2003,223599000
mex,2004,174269000
mex,2005,346358000
mex,2006,-3641626000
mex,2007,509211000
mex,2008,150065000
mex,2009,2100187000
mex,2010,1743267000
mex,2011,1038375000
mex,2012,874845000
mex,2013,1497935000
mex,2014,1057921000
mex,2015,659578000
mex,2016,201256000
mex,2017,1016397000
mex,2018,543932000
mex,2019,820750000
mex,2020,-156897000
mkd,1994,5744140.4
mkd,1995,12471596.9
mkd,1996,48266715.1
mkd,1997,19589205.5
mkd,1998,867164.3
mkd,1999,-7296970.6
mkd,2000,577448.2
mkd,2001,-13797473.4
mkd,2002,-23874780.8
mkd,2003,-3744507.6
mkd,2004,4586589.5
mkd,2005,6433078.8
mkd,2006,16117503.1
mkd,2007,23439240
mkd,2008,6126747.6
mkd,2009,-4897258.1
mkd,2010,-5808080.4
mkd,2011,-4786978.7
mkd,2012,9883491.4
mkd,2013,9968127.1
mkd,2014,78975507.8
mkd,2015,10346867.4
mkd,2016,26464554.6
mkd,2017,21198258.2
mkd,2018,10666729.9
mkd,2019,31497432
mkd,2020,33561522.5
mli,1972,541638
mli,1973,-43700.3
mli,1974,-117706.1
mli,1975,-119022.5
mli,1976,-46164
mli,1977,540587.3
mli,1978,1981284.9
mli,1979,1515577.6
mli,1980,2734630.1
mli,1981,313834.8
mli,1982,364406.6
mli,1983,-178543.9
mli,1984,1833178.3
mli,1985,399360.7
mli,1986,303975.4
mli,1987,720403.8
mli,1988,1486721.2
mli,1989,-170496.7
mli,1990,-393716.4
mli,1991,244970
mli,1992,-228195.2
mli,1993,-240179.5
mli,1994,-716031.3
mli,1995,-526481.4
mli,1996,-515383.7
mli,1997,-341270.3
mli,1999,-155882.7
mli,2000,-150366.6
mli,2001,-145025.7
mli,2002,-91934.9
mli,2007,0
mli,2019,0
mli,2020,0
mmr,1975,826000
mmr,1976,972000
mmr,1977,1150000
mmr,1978,2504000
mmr,1979,368000
mmr,1980,494000
mmr,1981,-138000
mmr,1982,-195000
mmr,1983,-132000
mmr,1984,-225000
mmr,1985,-241000
mmr,1986,-260000
mmr,1987,-283000
mmr,1988,-223000
mmr,1989,-330000
mmr,1990,-507000
mmr,1991,-506000
mmr,1992,-553000
mmr,1993,-564000
mmr,1994,-734000
mmr,1995,-892000
mmr,1996,-863000
mmr,1997,-839000
mne,2006,3245851.2
mne,2007,20818584.6
mne,2008,13489735.5
mne,2009,1015349.3
mne,2010,-354247.4
mne,2011,22625010.4
mne,2012,935308.9
mne,2013,7600575.6
mne,2014,4313989.3
mne,2015,-7633935.3
mne,2016,15258094.7
mne,2017,7040478.8
mne,2018,-1357261.9
mne,2019,9805719.7
mne,2020,13628133.2
mng,2014,1548000
mng,2015,104786000
mng,2016,79800000
mng,2017,240885000
mng,2018,216381000
mng,2019,198766000
mng,2020,223451000
moz,1985,400376.9
moz,1986,4299079.9
moz,1987,1045240.3
moz,1988,2297293.3
moz,1989,2117748.4
moz,1990,779286.8
moz,1991,3294093.8
moz,1992,1543839.2
moz,1993,-375629.6
moz,1994,-5096710.5
moz,1995,-2102891.3
moz,1996,2038306.2
moz,1997,-6332766.3
moz,1998,-5777158.5
moz,1999,-6399396.9
moz,2000,542111.1
moz,2001,-5074626.3
moz,2002,-2273769.9
moz,2003,-1233699.5
moz,2004,-769164.5
moz,2005,0
moz,2006,0
moz,2007,0
mrt,1974,54691.7
mrt,1975,34006.4
mrt,1976,393548.1
mrt,1977,1130212.6
mrt,1978,-22543
mrt,1979,-173135
mrt,1980,0
mrt,1981,857736.4
mrt,1982,7712169.3
mrt,1983,654304.6
mrt,1984,1017065.4
mrt,1985,-315017.3
mrt,1986,18778.5
mrt,1987,730882.3
mrt,1988,8379945.4
mrt,1989,-2217738.9
mrt,1990,530838.2
mrt,1991,-2570132.2
mrt,1992,36311213
mrt,1993,13012981.7
mrt,1994,869261.9
mrt,1995,907308.1
mrt,1996,-4455528.2
mrt,1997,-6229559.4
mrt,1998,-5573642
mrt,1999,-8146284.6
mrt,2000,-1319005
mrt,2002,6221790.4
mrt,2003,8822142
mrt,2004,11965768.9
mrt,2005,293990.7
mrt,2006,-5954786.1
mrt,2007,-7391233.5
mrt,2008,-7580496.8
mrt,2009,-8022451.4
mrt,2010,18826955.5
mrt,2011,53785529.1
mrt,2012,32792384.9
mrt,2013,36470087.9
mrt,2014,7475068.9
mrt,2015,-16022775.2
mrt,2016,-15878638.5
mrt,2017,-15903116.7
mrt,2018,-15831216.7
mrt,2019,-5930184.7
mrt,2020,-15931116
mus,1976,754781.4
mus,1977,601301.1
mus,1978,2430893.9
mus,1979,1117625.5
mus,1980,7005130.4
mus,1981,2049364.7
mus,1982,1619953
mus,1983,-60940.1
mus,1984,-1561482.4
mus,1985,-158524.9
mus,1986,-800429.4
mus,1987,4357787.7
mus,1988,17169881.8
mus,1989,-383398.5
mus,1990,1897516.9
mus,1991,4585846.6
mus,1992,-5568059.9
mus,1993,-3429869.4
mus,1994,-2614946.2
mus,1995,-1602202.9
mus,1996,-2846950.3
mus,1997,-2739795.2
mus,1998,-2136924.6
mus,1999,-3527395.5
mus,2000,-2810799.6
mus,2001,-3960218.7
mus,2002,48342211.1
mus,2003,-6699226.6
mus,2004,-9390031.2
mus,2005,-8231738.4
mus,2006,-29105911.8
mus,2007,11821687.1
mus,2008,10502543.2
mus,2009,13552251.2
mus,2010,153862828.2
mus,2011,46698431.6
mus,2012,5699370.6
mus,2013,177407825
mus,2014,141423015.5
mus,2015,-4866155.4
mus,2016,24613766.3
mus,2017,-74197441.2
mus,2018,-7554520.6
mus,2019,71572575.8
mus,2020,6165715.3
mwi,1970,25000
mwi,1971,1527619.7
mwi,1972,724190.1
mwi,1973,679540.2
mwi,1974,458934.7
mwi,1975,641263.9
mwi,1976,-455869.5
mwi,1977,5078951.3
mwi,1978,5518041.4
mwi,1979,4438200.3
mwi,1980,6284052.4
mwi,1981,-429458
mwi,1982,-945248.7
mwi,1983,2815005.9
mwi,1984,5849151
mwi,1985,6377577.1
mwi,1986,620860.7
mwi,1987,4479601.5
mwi,1988,-1701798.4
mwi,1989,-3408651.9
mwi,1990,-2519784.6
mwi,1991,-2671404.7
mwi,1992,-4131460.5
mwi,1993,-4201745.1
mwi,1994,-3514281.5
mwi,1995,-4909780.6
mwi,1996,-3013905.6
mwi,1997,-1396731.4
mwi,1998,4710731.4
mwi,1999,2037350.5
mwi,2000,-1126430.2
mwi,2001,-684419.4
mwi,2002,0
mwi,2003,-229655.8
mwi,2004,-395697.3
mwi,2005,-1877699.1
mwi,2006,-1833373.7
mwi,2007,-1973343
mwi,2008,-2182408.5
mwi,2009,-2017567.1
mwi,2010,-2060008.9
mwi,2011,-2143969.4
ner,1973,682817.7
ner,1974,921436.3
ner,1977,-476370.6
ner,1978,389494.1
ner,1979,6727717.3
ner,1980,2705995.2
ner,1981,2803276.1
ner,1982,-679121.4
ner,1983,8631046.3
ner,1984,-982206.2
ner,1985,-960294.9
ner,1986,-1751085.9
ner,1987,-2448063
ner,1988,-2554041.8
ner,1989,-1446017.1
ner,1990,-738557.5
ner,1991,-481728.7
ner,1992,-498648.8
ner,1993,-15580052.2
ner,1994,-2271955.4
ner,1995,-726362.7
ner,1996,-18398.1
ner,1997,-397690
ner,2001,0
ner,2004,0
ner,2005,0
ner,2006,0
ner,2007,0
nga,1972,626895.8
nga,1973,709037.9
nga,1974,1611027.2
nga,1975,117807.9
nga,1976,1210650.9
nga,1977,-1834260.3
nga,1978,2092747.8
nga,1979,-365650.9
nga,1980,-567491.1
nga,1981,-449515.2
nga,1982,-532254.5
nga,1983,-554875.9
nga,1984,-390626.9
nga,1985,-297742.2
nga,1986,-605603.4
nga,1987,-260655.2
nga,1988,15669718.3
nga,1989,154990464.8
nga,1990,144829228.9
nga,1991,210531873.3
nga,1992,210911549.7
nga,1993,193460406
nga,1994,218465430.6
nga,1995,68416790.7
nga,1996,-1768274
nga,1997,-86506521.3
nga,1998,-60282980.9
nga,1999,-44418319.1
nga,2000,-70161833.5
nga,2001,-78000912.6
nga,2002,-80629483.6
nga,2003,-95879879.4
nga,2004,-94155218.2
nga,2005,-111627810.5
nga,2006,-100196965.3
nga,2007,-106571237.9
nga,2008,-81933170.4
nga,2009,-91274858.5
nga,2010,-65172578
nga,2011,-46917880.5
nga,2012,-20906348.4
nga,2013,127469112.6
nga,2014,-10888162
nga,2015,243639365.5
nga,2016,-5280832.3
nga,2017,793813469.9
nga,2018,100436183.9
nga,2019,95920598.9
nga,2020,232108670.7
nic,1970,76000
nic,1971,185000
nic,1972,-580000
nic,1973,377000
nic,1974,-648000
nic,1975,-1105000
nic,1976,-1295000
nic,1977,1610000
nic,1978,-292000
nic,1979,-1364000
nic,1980,-1072000
nic,1981,-104000
nic,1982,-1283000
nic,1983,919000
nic,1984,9439000
nic,1985,4539000
nic,1986,14901000
nic,1987,18405000
nic,1988,9032000
nic,1989,2189000
nic,1991,-14007000
nic,1992,22519000
nic,1993,14835000
nic,1994,21121000
nic,1995,22647000
nic,1996,12527000
nic,1997,2374000
nic,1998,-6208000
nic,1999,-3913000
nic,2000,-9147000
nic,2001,-8542000
