geo,time,dt_nfl_blat_cd
cri,1992,-76689527.3
cri,1993,-122978986.2
cri,1994,-44465794.5
cri,1995,-129636618.2
cri,1996,-146305722.9
cri,1997,-144036093.3
cri,1998,-35695340.1
cri,1999,-105269178
cri,2000,-61978213.8
cri,2001,-180680812.1
cri,2002,-76144714.2
cri,2003,-51884467.6
cri,2004,-38504472.4
cri,2005,-25210833.9
cri,2006,-3209900.2
cri,2007,-13774117.6
cri,2008,20878011.2
cri,2009,75599983.7
cri,2010,10722093.6
cri,2011,3739345.9
cri,2012,-45423007.9
cri,2013,-28606123.8
cri,2014,-15593654.1
cri,2015,44516955.3
cri,2016,104970623.5
cri,2017,13266359
cri,2018,11675281.9
cri,2019,801373.7
cri,2020,-26387875.5
dji,1970,1300088.9
dji,1971,-118466.8
dji,1972,2722944
dji,1973,468191.6
dji,1974,1440112.9
dji,1975,4290106
dji,1976,6472027.8
dji,1977,968930.1
dji,1978,-567434.7
dji,1979,-1284737.9
dji,1980,628237.3
dji,1981,-1610614.6
dji,1982,1200726.4
dji,1983,8552260
dji,1984,28788898.6
dji,1985,15901247.4
dji,1986,8189462.4
dji,1987,8628798.2
dji,1988,5399070.8
dji,1989,1426514.5
dji,1990,13249226.5
dji,1991,38279847.7
dji,1992,22196219.4
dji,1993,8542589.1
dji,1994,8959007.3
dji,1995,3755518.8
dji,1996,8696519.6
dji,1997,-544040.1
dji,1998,-1194490.4
dji,1999,-3270089.7
dji,2000,-4358812.7
dji,2001,-5240003.9
dji,2002,-606755.7
dji,2003,-4857553.4
dji,2004,-6791573.4
dji,2005,4290312.6
dji,2006,4017557.2
dji,2007,4101867.8
dji,2008,14138545.9
dji,2009,14886313.4
dji,2010,7476273.3
dji,2011,9161984.4
dji,2012,2147376.5
dji,2013,17030890.1
dji,2014,169791661.2
dji,2015,350982541.6
dji,2016,401967530.1
dji,2017,296021659.5
dji,2018,75022277.2
dji,2019,39742006.4
dji,2020,150429939.5
dma,1981,-46597.9
dma,1982,759954.2
dma,1983,124357.6
dma,1984,6133074.7
dma,1985,-229727
dma,1986,632149.9
dma,1987,1616476.1
dma,1988,1648398.9
dma,1989,2258417.1
dma,1990,2545609.8
dma,1991,2852388.5
dma,1992,4887694.8
dma,1993,781800.4
dma,1994,728540.9
dma,1995,4323734.1
dma,1996,2707062.9
dma,1997,-3068384.3
dma,1998,1625708.6
dma,1999,-2783259.1
dma,2000,3436757.2
dma,2001,2363992
dma,2002,5125771.1
dma,2003,2068243
dma,2004,-1165371.9
dma,2005,-1096667.6
dma,2006,-2110591.7
dma,2007,-3450222
dma,2008,-3576560.4
dma,2009,-2823613.7
dma,2010,18670512.8
dma,2011,3805397.2
dma,2012,22979305.5
dma,2013,10168541.2
dma,2014,12006949.5
dma,2015,3505548
dma,2016,-7336407
dma,2017,-7517490.7
dma,2018,-7423778.5
dma,2019,-7148415.1
dma,2020,-4750103.4
dom,1970,16614000
dom,1971,6777000
dom,1972,13412000
dom,1973,6739967.6
dom,1974,7712113
dom,1975,34388740.8
dom,1976,48298836.8
dom,1977,34925210.2
dom,1978,15014000
dom,1979,33192113.1
dom,1980,202194538.5
dom,1981,122099274.6
dom,1982,217098954.6
dom,1983,27497894.2
dom,1984,161222546.4
dom,1985,54215185.4
dom,1986,58816003.7
dom,1987,38774196.9
dom,1988,36394789.7
dom,1989,81808761.8
dom,1990,14055345.8
dom,1991,2656630.2
dom,1992,-12827576.6
dom,1993,-26352006.5
dom,1994,-63182531.9
dom,1995,-55626557.6
dom,1996,-57700518.7
dom,1997,-87942761.2
dom,1998,-54869813.5
dom,1999,-59886444.6
dom,2000,-100404212.9
dom,2001,-163695099
dom,2002,-82651493.2
dom,2003,-30702016
dom,2004,81108027.2
dom,2005,66118277.1
dom,2006,185527808.5
dom,2007,123382263
dom,2008,712943138.8
dom,2009,330668355.1
dom,2010,400117565.8
dom,2011,472430141.1
dom,2012,866855366.5
dom,2013,582842297.7
dom,2014,253636140.1
dom,2015,-1812524845.2
dom,2016,-134076009.1
dom,2017,-134123834.4
dom,2018,-162770863.8
dom,2019,-110476552.5
dom,2020,201190584.6
dza,1970,34710447.4
dza,1971,87426422.2
dza,1972,81982666.3
dza,1973,154299138.6
dza,1974,137019311
dza,1975,74017146.5
dza,1976,66259517.6
dza,1977,445691101.7
dza,1978,550276302.9
dza,1979,647649808.2
dza,1980,309158559.3
dza,1981,182644609.3
dza,1982,253706086.2
dza,1983,280917957.7
dza,1984,54912263.5
dza,1985,-152513484.3
dza,1986,-331002372.8
dza,1987,-456640302.9
dza,1988,-428466949.5
dza,1989,-39443408.4
dza,1990,361697879.8
dza,1991,-93948946.6
dza,1992,29496220.1
dza,1993,-124256686.4
dza,1994,610372111.7
dza,1995,446986864.4
dza,1996,504016498.6
dza,1997,69368478.7
dza,1998,-440550576.6
dza,1999,-370607445.5
dza,2000,-252371205.1
dza,2001,-545429663.2
dza,2002,-432686695.1
dza,2003,-835519278.1
dza,2004,-1033711135
dza,2005,-1741581068.4
dza,2006,-8443034082.1
dza,2007,-32998803.8
dza,2008,-54786789.1
dza,2009,-53137167.6
dza,2010,-126267866.7
dza,2011,-230307206
dza,2012,-455830953.7
dza,2013,-126331935.9
dza,2014,-141314053.3
dza,2015,-116851200.4
dza,2016,-103460876.4
dza,2017,-96303489
dza,2018,-99054650.7
dza,2019,-87751731.3
dza,2020,-74209752.4
ecu,1970,5672718.5
ecu,1971,5934249.2
ecu,1972,3979278.7
ecu,1973,4562466.8
ecu,1974,8242072.8
ecu,1975,20117688.1
ecu,1976,37129407.1
ecu,1977,27803860.9
ecu,1978,45788434.2
ecu,1979,-103598655.5
ecu,1980,148509548.3
ecu,1981,298809638.1
ecu,1982,-254928525.4
ecu,1983,-22383157.7
ecu,1984,111079999.4
ecu,1985,70513478
ecu,1986,-3299925
ecu,1987,81582610.7
ecu,1988,83511930.2
ecu,1989,116353448.7
ecu,1990,-10880196.1
ecu,1991,19035994.3
ecu,1992,8634231.3
ecu,1993,4611852.6
ecu,1994,-32563097
ecu,1995,-111118672.8
ecu,1996,-25352851.5
ecu,1997,-61288004
ecu,1998,-79236049.4
ecu,1999,-31728262.1
ecu,2000,12107529
ecu,2001,-31887115.4
ecu,2002,17546978.4
ecu,2003,-137257195.9
ecu,2004,-215857240.2
ecu,2005,-372110863.1
ecu,2006,-274234448.1
ecu,2007,-252466451
ecu,2008,-157962458.1
ecu,2009,-155044973.8
ecu,2010,904185859.4
ecu,2011,1335155646.4
ecu,2012,240231589.7
ecu,2013,1862871017.6
ecu,2014,541000053.5
ecu,2015,388272135.6
ecu,2016,1987974198.5
ecu,2017,-529645155.1
ecu,2018,-632280536.4
ecu,2019,-350488752.8
ecu,2020,-717233405.6
egy,1970,-18871516.8
egy,1971,142103985.2
egy,1972,-69317695.9
egy,1973,-109363721.8
egy,1974,-34296181.5
egy,1975,2100666672.5
egy,1976,761805764.6
egy,1977,553558441.3
egy,1978,814711316.6
egy,1979,942163992.7
egy,1980,1528941541
egy,1981,1291217720.8
egy,1982,1953787953.1
egy,1983,1152705047
egy,1984,1462585389.9
egy,1985,1434443408
egy,1986,705688874.8
egy,1987,502770108.9
egy,1988,833713803.7
egy,1989,276427410.9
egy,1990,326097813.5
egy,1991,705871502.1
egy,1992,321257761.9
egy,1993,359022635.6
egy,1994,249067037.9
egy,1995,-22696746.1
egy,1996,-53537536.6
egy,1997,-279079062.5
egy,1998,-256922421.4
egy,1999,-358856643
egy,2000,-514547075.5
egy,2001,-588127703.3
egy,2002,-606241693.7
egy,2003,-741702244.1
egy,2004,-706496026.3
egy,2005,-723981220.8
egy,2006,-800570506.6
egy,2007,-971307997.5
egy,2008,-940894884.2
egy,2009,-775643273.5
egy,2010,-944405999.7
egy,2011,-1108125647.6
egy,2012,576407872.3
egy,2013,7232984166.8
egy,2014,-1346769166.2
egy,2015,4488145996.6
egy,2016,5716355683.2
egy,2017,1210486152.5
egy,2018,2364135298.4
egy,2019,411340306.9
egy,2020,-29408008.4
eri,1994,10584044.9
eri,1995,1843000.1
eri,1996,2437674.3
eri,1997,19111562.2
eri,1998,35971788
eri,1999,65135827.9
eri,2000,11527937.5
eri,2001,13680205.5
eri,2002,15550339.2
eri,2003,14120012.9
eri,2004,-5108370.2
eri,2005,-4636208.7
eri,2006,2371121.5
eri,2007,13402246.3
eri,2008,71027350.8
eri,2009,41569505.9
eri,2010,-8364953.5
eri,2011,-5125749.6
eri,2012,-48302841.1
eri,2013,-46371622.2
eri,2014,-14316392.7
eri,2015,-13690431.5
eri,2016,-12825563.9
eri,2017,-15212714.8
eri,2018,-16784054.7
eri,2019,-12463512.9
eri,2020,-13774911.7
eth,1970,14176516.9
eth,1971,22541963
eth,1972,14237520.9
eth,1973,14463161.4
eth,1974,15032178.5
eth,1975,29099371.7
eth,1976,27778118.5
eth,1977,5987250.9
eth,1978,12380728.1
eth,1979,47659362.5
eth,1980,34884344.7
eth,1981,852149668.7
eth,1982,1307879691.7
eth,1983,728994028.3
eth,1984,463388829.4
eth,1985,454382072.7
eth,1986,339099265.2
eth,1987,310119912.4
eth,1988,230040060.1
eth,1989,279742585.6
eth,1990,154779503
eth,1991,36102197.9
eth,1992,20072784.1
eth,1993,-715920.5
eth,1994,-3110346.5
eth,1995,19206867.7
eth,1996,-18915008.6
eth,1997,884735.6
eth,1998,-6498123.3
eth,1999,-13160365.5
eth,2000,-3098794.2
eth,2001,-20371075.7
eth,2002,29688119
eth,2003,-11698073.1
eth,2004,9089601
eth,2005,68105048.5
eth,2006,71403872.6
eth,2007,97503074.1
eth,2008,89625946.5
eth,2009,338705417
eth,2010,536738802.3
eth,2011,443810184.8
eth,2012,750971855
eth,2013,527305022.7
eth,2014,1762217501.7
eth,2015,1307206430.4
eth,2016,1203460357.8
eth,2017,667360651.4
eth,2018,165879519
eth,2019,-21104528.5
eth,2020,-40069918.6
fji,1970,1559600
fji,1971,1689168.5
fji,1972,649890
fji,1973,2538695.8
fji,1974,4618945
fji,1975,4196819.4
fji,1976,5619437.9
fji,1977,5174249.1
fji,1978,2611922.9
fji,1979,2254698.1
fji,1980,16983817.2
fji,1981,46403093.9
fji,1982,22503690.3
fji,1983,-1568526.1
fji,1984,-1953092.4
fji,1985,-3425087.6
fji,1986,-207723.8
fji,1987,-3539289.9
fji,1988,-7643240.8
fji,1989,-1885974.3
fji,1990,-2352530.7
fji,1991,-24258265.4
fji,1992,-6885935.5
fji,1993,-5152207.8
fji,1994,-11230322.5
fji,1995,-2656757.6
fji,1996,-2619751.4
fji,1997,-2330455.8
fji,1998,-3275525
fji,1999,69950340
fji,2000,-1234441.7
fji,2001,-1309159.5
fji,2002,6492354.4
fji,2003,5403206.1
fji,2004,1522668.7
fji,2005,-2030020.1
fji,2006,9374479.7
fji,2007,9802784.1
fji,2008,10371963.2
fji,2009,11355423.5
fji,2010,19472773.4
fji,2011,45111444.6
fji,2012,56337854.3
fji,2013,38019268.1
fji,2014,51473098.3
fji,2015,926137.7
fji,2016,12991858.8
fji,2017,-24839340.6
fji,2018,-32746036.8
fji,2019,-30320932.9
fji,2020,-1685564.8
gab,1970,7265657.6
gab,1971,5149686.5
gab,1972,12412690.2
gab,1973,7160096.7
gab,1974,8685544.3
gab,1975,73434017.3
gab,1976,33251820.1
gab,1977,23835746.1
gab,1978,21991650.3
gab,1979,31009501
gab,1980,16509752.2
gab,1981,10356801.6
gab,1982,8283265.1
gab,1983,-1963686.6
gab,1984,8238625.3
gab,1985,22136112.8
gab,1986,40927829.9
gab,1987,96351190.6
gab,1988,107281966
gab,1989,37042631.6
gab,1990,69514857.4
gab,1991,71661569.5
gab,1992,-2642575.3
gab,1993,8910701.4
gab,1994,28071698.8
gab,1995,24647676.3
gab,1996,-8194267.8
gab,1997,-10063521.5
gab,1998,-58414509.2
gab,1999,-179220076.6
gab,2000,-106479120.1
gab,2001,-175429020.9
gab,2002,-145282342
gab,2003,-61949055.4
gab,2004,-15268411.4
gab,2005,20504057.3
gab,2006,3299889.3
gab,2007,-454825508.3
gab,2008,-2059382351.8
gab,2009,-79199158.7
gab,2010,19358321.2
gab,2011,-32356432.4
gab,2012,11324576.6
gab,2013,236407156.1
gab,2014,127913408.5
gab,2015,124293836.1
gab,2016,57573649.2
gab,2017,64458486.3
gab,2018,154985427.7
gab,2019,142871026.6
gab,2020,-24552846.9
geo,1993,23693000
geo,1994,59487230.7
geo,1995,1822541.7
geo,1996,12764610.8
geo,1997,17214878.1
geo,1998,28684545.6
geo,1999,-16426086.5
geo,2000,-22550869.1
geo,2001,5170701.8
geo,2002,-6834714.3
geo,2003,-23482390.4
geo,2004,-83751452.9
geo,2005,-54113535.3
geo,2006,-86887896.3
geo,2007,-52591096.8
geo,2008,1752046.2
geo,2009,23736309.2
geo,2010,36050567.7
geo,2011,40147292.7
geo,2012,109561853.8
geo,2013,45040256.3
geo,2014,15693136.1
geo,2015,4606179.8
geo,2016,-11596131
geo,2017,-21601587.8
geo,2018,47675862.3
geo,2019,163241757.3
geo,2020,482404206.1
gha,1970,26757560.3
gha,1971,21958162.4
gha,1972,29669709.2
gha,1973,20907284.4
gha,1974,-4388416.3
gha,1975,3768469.5
gha,1976,2674229.3
gha,1977,29289805.6
gha,1978,1380805.4
gha,1979,62165363.6
gha,1980,138171956.5
gha,1981,35183075.1
gha,1982,23591551.6
gha,1983,33698312.8
gha,1984,-10423895.5
gha,1985,4837746.2
gha,1986,24378604.9
gha,1987,20866440.9
gha,1988,67375619.7
gha,1989,119740110.7
gha,1990,69052205.3
gha,1991,127565511
gha,1992,104476573.7
gha,1993,88065474.2
gha,1994,71264514.8
gha,1995,101363936.6
gha,1996,172191690.8
gha,1997,93107345.3
gha,1998,58095678.6
gha,1999,-16578152.1
gha,2000,25056729.3
gha,2001,112427056
gha,2002,51017981.3
gha,2003,-1758645.1
gha,2004,-5399494.9
gha,2005,-4615448
gha,2006,25980047.4
gha,2007,127348002.8
gha,2008,149624993.5
gha,2009,268142927.1
gha,2010,487813855.2
gha,2011,401681378.5
gha,2012,744701839.3
gha,2013,743341799.4
gha,2014,672111977.8
gha,2015,167188480.2
gha,2016,-154131274.3
gha,2017,-275712291.1
gha,2018,-266026880.7
gha,2019,-67449485.2
gha,2020,-218923267.5
gin,1970,63649085.4
gin,1971,56048770.8
gin,1972,47189472.2
gin,1973,37280064.3
gin,1974,88590500.9
gin,1975,52341752.6
gin,1976,28307450
gin,1977,-22268061.7
gin,1978,15037942.7
gin,1979,15775514
gin,1980,-19215334
gin,1981,24552372
gin,1982,3950070.6
gin,1983,10131732.5
gin,1984,-33711328.8
gin,1985,27672389.1
gin,1986,88314927.2
gin,1987,22790569.8
gin,1988,104875785.1
gin,1989,105406447.4
gin,1990,50136277.3
gin,1991,27118955.9
gin,1992,33035679.2
gin,1993,16076696.7
gin,1994,8654877.8
gin,1995,-46332135.3
gin,1996,5893781.5
gin,1997,5850332.4
gin,1998,-1051423.9
gin,1999,3829386
gin,2000,-40871618.9
gin,2001,-21269468.9
gin,2002,-19996730.9
gin,2003,-22712208.2
gin,2004,-24331556.2
gin,2005,16389455.6
gin,2006,9297140.7
gin,2007,11271755
gin,2008,3655209.8
gin,2009,17524868.1
gin,2010,-5994178.9
gin,2011,13075341.5
gin,2012,85824451
gin,2013,276767298.7
gin,2014,118555534.2
gin,2015,184318701.4
gin,2016,59057401.8
gin,2017,-2449071.1
gin,2018,9145390.8
gin,2019,97774660.1
gin,2020,610374787.1
gmb,1970,710100
gmb,1971,81150.1
gmb,1972,948194.3
gmb,1973,581163.7
gmb,1974,1721533.4
gmb,1975,1113128
gmb,1976,1475262.4
gmb,1977,4972049.6
gmb,1978,9904663.2
gmb,1979,13090847.8
gmb,1980,11292465.6
gmb,1981,19146819.8
gmb,1982,5750034.4
gmb,1983,206241.6
gmb,1984,3047798.7
gmb,1985,3263202
gmb,1986,5632896.8
gmb,1987,3062697.5
gmb,1988,6768758.3
gmb,1989,-2218954.2
gmb,1990,-2120345.7
gmb,1991,6518774
gmb,1992,-6080583.5
gmb,1993,-8631971.3
gmb,1994,-8719366.7
gmb,1995,-4473986.1
gmb,1996,27499701.4
gmb,1997,-5995005.7
gmb,1998,-4359888
gmb,1999,1695624.9
gmb,2000,-864908.6
gmb,2001,-1198151.3
gmb,2002,18818819.9
gmb,2003,-1763736.3
gmb,2004,-2203164.6
gmb,2005,1545458.6
gmb,2006,4502647.1
gmb,2007,3108896.8
gmb,2008,536457.1
gmb,2009,-1001667.6
gmb,2010,8158985.1
gmb,2011,-3065264.6
gmb,2012,-3099640.7
gmb,2013,10922782.7
gmb,2014,-8588549.8
gmb,2015,12656057.9
gmb,2016,3690642.8
gmb,2017,21573897.2
gmb,2018,5384043
gmb,2019,11308775.7
gmb,2020,9998483
gnb,1975,8359188.2
gnb,1976,6777570.4
gnb,1977,3582297.4
gnb,1978,15722999.7
gnb,1979,5999325.2
gnb,1980,24459662.2
gnb,1981,5121105.8
gnb,1982,9949922.4
gnb,1983,3640954.6
gnb,1984,11220290
gnb,1985,17474957.6
gnb,1986,8797401.1
gnb,1987,2304270.4
gnb,1988,11585058.5
gnb,1989,7812327.8
gnb,1990,5408903.4
gnb,1991,14859904.1
gnb,1992,14483108.5
gnb,1993,5869147.2
gnb,1994,12710649
gnb,1995,1522998.5
gnb,1996,-1367939.2
gnb,1997,-824156.5
gnb,1999,0
gnb,2000,0
gnb,2001,-182000
gnb,2002,0
gnb,2003,0
gnb,2004,0
gnb,2005,0
gnb,2007,0
gnb,2008,960000
gnb,2009,8418654.5
gnb,2010,5750000
gnb,2011,2400000
gnb,2012,1066000
gnb,2013,0
gnb,2014,0
gnb,2016,0
gnb,2017,5917000
gnb,2018,-583000
gnb,2019,-583000
gnb,2020,-583000
grd,1970,262000
grd,1971,213394.4
grd,1972,-185336.7
grd,1973,195524.1
grd,1974,502972.3
grd,1975,501832.1
grd,1976,-250699.5
grd,1977,1201554.1
grd,1978,2794292.4
grd,1979,-269929.2
grd,1980,-288150.1
grd,1981,3738405.5
grd,1982,6331855.7
grd,1983,9961130.6
grd,1984,1191627
grd,1985,2459827.4
grd,1986,786767
grd,1987,1545497.3
grd,1988,4856766.7
grd,1989,3032103.7
grd,1990,11361612.1
grd,1991,2166131.7
grd,1992,-481631.9
grd,1993,4226682.1
grd,1994,4487656.4
grd,1995,363373.8
grd,1996,2467196.4
grd,1997,8143179
grd,1998,-1469220.5
grd,1999,2781156.8
grd,2000,4928361.4
grd,2001,11446781.9
grd,2002,-4365924.6
grd,2003,-4320652.5
grd,2004,-2017904.6
grd,2005,14243414.1
grd,2006,3597407.3
grd,2007,-1756383.9
grd,2008,5267066.6
grd,2009,3741495.4
grd,2010,-3059707.3
grd,2011,-3116337.4
grd,2012,-409000
grd,2013,18795074.8
grd,2014,1505164.1
grd,2015,1014660.2
grd,2016,-816944.4
grd,2017,-5565581.4
grd,2018,-8062739
grd,2019,-6785646.9
grd,2020,-548814.5
gtm,1970,170000
gtm,1971,-143000
gtm,1972,4904000
gtm,1973,4842000
gtm,1974,6640000
gtm,1975,13749000
gtm,1976,6994186.3
gtm,1977,14938528.1
gtm,1978,21053000
gtm,1979,39018000
gtm,1980,47107863.3
gtm,1981,86862813.3
gtm,1982,64287027.4
gtm,1983,60046120.2
gtm,1984,36142590.2
gtm,1985,20786139
gtm,1986,68271580.4
gtm,1987,22504981.5
gtm,1988,49797740.2
gtm,1989,-18402003
gtm,1990,26984679
gtm,1991,79269506.1
gtm,1992,-14239605.8
gtm,1993,11932394.6
gtm,1994,19506508.5
gtm,1995,-17814978.9
gtm,1996,-47489660.6
gtm,1997,4611732.4
gtm,1998,-16245660.4
gtm,1999,-51379557.4
gtm,2000,-5283592.8
gtm,2001,-53131966.4
gtm,2002,-52884179.7
gtm,2003,-45392044
gtm,2004,-81258010.1
gtm,2005,-40748498.9
gtm,2006,-62093665
gtm,2007,-40200986.3
gtm,2008,-24456533.3
gtm,2009,-10793568.5
gtm,2010,-14593639.6
gtm,2011,-17825468.1
gtm,2012,-11218784.9
gtm,2013,23841385.6
gtm,2014,119424353.6
gtm,2015,39485070.5
gtm,2016,53105625
gtm,2017,-2123226.4
gtm,2018,-2203394.8
gtm,2019,7880231.5
gtm,2020,6279182.2
guy,1970,11937979.2
guy,1971,12162597.8
guy,1972,7480461.1
guy,1973,2934131.3
guy,1974,21930592.1
guy,1975,51643637.3
guy,1976,23633999
guy,1977,16311471
guy,1978,24445359.4
guy,1979,9151909
guy,1980,32956060.3
guy,1981,58824942.3
guy,1982,22458833.4
guy,1983,7982570.5
guy,1984,620027
guy,1985,26356308.8
guy,1986,11118006.4
guy,1987,5373431
guy,1988,4369251.7
guy,1989,12691215.4
guy,1990,26770803.4
guy,1991,9936050.5
guy,1992,2417621
guy,1993,-3754951.8
guy,1994,-10104474.6
guy,1995,-7359188.6
guy,1996,-8125500.7
guy,1997,5500233.1
guy,1998,1328312.3
guy,1999,-1920488.2
guy,2000,-4135641.9
guy,2001,-2158909.9
guy,2002,-219139.1
guy,2003,-1680218.9
guy,2004,-1143888.4
guy,2005,28848875.3
guy,2006,30532167.8
guy,2007,31204326
guy,2008,80281228.9
guy,2009,32898780.3
guy,2010,50847941.7
guy,2011,116437218.9
guy,2012,106777707.8
guy,2013,125022708.2
guy,2014,119658521.2
guy,2015,19140726.5
guy,2016,22016328.8
guy,2017,27043628
guy,2018,19110354.2
guy,2019,11207021.3
guy,2020,-9187981.4
hnd,1970,6424000
hnd,1971,487000
hnd,1972,2831000
hnd,1973,1464000
hnd,1974,12810000
hnd,1975,33237341.5
hnd,1976,27156361.9
hnd,1977,23171305.2
hnd,1978,35119024.6
hnd,1979,33391813.1
hnd,1980,35429808.6
hnd,1981,90101632.8
hnd,1982,95420982.9
hnd,1983,60029191.7
hnd,1984,77773443.6
hnd,1985,104400841
hnd,1986,61959766.7
hnd,1987,112559428.7
hnd,1988,83764026.4
hnd,1989,39982713
hnd,1990,167704552.5
hnd,1991,63677010.9
hnd,1992,50130018.7
hnd,1993,66592783.7
hnd,1994,39232192.7
hnd,1995,-35818170
hnd,1996,-47528735.8
hnd,1997,-15307702.6
hnd,1998,-53769257.2
hnd,1999,47343754.3
hnd,2000,35584668.9
hnd,2001,33894234.1
hnd,2002,22187841.4
hnd,2003,34169981.7
hnd,2004,22738176
hnd,2005,24813429.3
hnd,2006,-13268851.2
hnd,2007,-31339640.3
hnd,2008,217075246.9
hnd,2009,67252028
hnd,2010,3310726.3
hnd,2011,45773825.6
hnd,2012,22877803.2
hnd,2013,-23752349.8
hnd,2014,-10887120.3
hnd,2015,93783151.9
hnd,2016,35305433.7
hnd,2017,13968446.7
hnd,2018,-29254748.2
hnd,2019,274499232
hnd,2020,-77390935.3
hti,1970,-708000
hti,1971,-825000
hti,1972,2076000
hti,1973,-420000
hti,1974,65214387.5
hti,1975,2041000
hti,1976,6935008.1
hti,1977,6900041.4
hti,1978,12132770.4
hti,1979,11780575.4
hti,1980,582135
hti,1981,7725196
hti,1982,19640018.1
hti,1983,-1376646.1
hti,1984,7139055.5
hti,1985,23332409.7
hti,1986,7054563.2
hti,1987,23360583.6
hti,1988,4726096.2
hti,1989,-4357322.5
hti,1990,7234662.3
hti,1991,8717083
hti,1992,-2389468.3
hti,1993,-2378208
hti,1994,-2367172.1
hti,1995,-4060641.1
hti,1996,2486697.1
hti,1997,4291783.2
hti,1998,-2841086.7
hti,1999,-4854316.8
hti,2000,-3758596.6
hti,2001,-3611704.2
hti,2002,-3952098.1
hti,2003,-881225.9
hti,2004,-3687192
hti,2005,-4960713.9
hti,2006,-2868390.3
hti,2007,-5319869.1
hti,2008,172129494
hti,2009,109074746.5
hti,2010,122850000
hti,2011,347114000
hti,2012,353132000
hti,2013,389977770
hti,2014,386021000
hti,2015,138399000
hti,2016,24837000
hti,2017,-4302000
hti,2018,36617000
hti,2019,-2680000
hti,2020,-2921000
idn,1970,350232041.3
idn,1971,221430874.2
idn,1972,317930683.9
idn,1973,391595707.4
idn,1974,321841748.8
idn,1975,323135273.8
idn,1976,541629993
idn,1977,478449907.4
idn,1978,512377072.8
idn,1979,294062125.8
idn,1980,403025979.8
idn,1981,547795491
idn,1982,441697848.3
idn,1983,564984032.6
idn,1984,492085239.5
idn,1985,182504629.9
idn,1986,232438791.7
idn,1987,1172140088.9
idn,1988,1151191084.3
idn,1989,1516992395.2
idn,1990,1286807356.1
idn,1991,1923369893.2
idn,1992,2318851489.2
idn,1993,1480225262.3
idn,1994,1655077582
idn,1995,627267325.3
idn,1996,530397612.2
idn,1997,606359918.7
idn,1998,1362589185.4
idn,1999,1898396571.9
idn,2000,1152837628.3
idn,2001,472237232.8
idn,2002,-26428505.3
idn,2003,65254984.8
idn,2004,-1934521970.9
idn,2005,-674018423.7
idn,2006,-1441484840.1
idn,2007,-3175715483.5
idn,2008,-2030757999
idn,2009,-1077983203.9
idn,2010,39316726
idn,2011,-1550255363.9
idn,2012,-2273766799.7
idn,2013,-943986749.6
idn,2014,-1914184072.2
idn,2015,-1897066904
idn,2016,-2067008315.5
idn,2017,-1640800302.2
idn,2018,-384122713.3
idn,2019,-2281612509.9
idn,2020,1828826442.8
ind,1970,1265952094.5
ind,1971,544455603.2
ind,1972,328908010.7
ind,1973,316563867.5
ind,1974,452785023.8
ind,1975,792791225.9
ind,1976,501025590.1
ind,1977,291582133.9
ind,1978,149340731.4
ind,1979,3589542.3
ind,1980,139172754.3
ind,1981,-41986800.4
ind,1982,-6568604.7
ind,1983,118678022.8
ind,1984,362312821.6
ind,1985,218210195.4
ind,1986,306139759.7
ind,1987,708922098.6
ind,1988,425896308.3
ind,1989,857997777.9
ind,1990,716602352.3
ind,1991,836277753.7
ind,1992,960091984.1
ind,1993,646593187.1
ind,1994,-172180095
ind,1995,-1472008937.6
ind,1996,-827938863.3
ind,1997,-1204353383.3
ind,1998,204094865.6
ind,1999,360867304.5
ind,2000,-839441940.2
ind,2001,-670005254.6
ind,2002,-503108285.9
ind,2003,-1457930588.7
ind,2004,-898657404.4
ind,2005,-740469891.9
ind,2006,-439863225.3
ind,2007,312300940.1
ind,2008,515172029
ind,2009,347791341.8
ind,2010,639664835.9
ind,2011,145507566.3
ind,2012,327900586.1
ind,2013,742739748.6
ind,2014,681415020.7
ind,2015,591206534.1
ind,2016,964623430.3
ind,2017,1564248495.5
ind,2018,1672894383.6
ind,2019,920091167.4
ind,2020,2106686162.1
irn,1980,-19009704.6
irn,1981,-23434904.4
irn,1982,-21041373.5
irn,1983,-20511905.9
irn,1984,-20439777.5
irn,1985,-18596717
irn,1986,-82013358.1
irn,1987,-9976275.3
irn,1988,-3300084.9
irn,1989,-45499770.5
irn,1990,-18056136.3
irn,1991,-49064437.9
irn,1992,-14032410.6
irn,1993,19252054.6
irn,1994,-1648260018.3
irn,1995,-3185287048.5
irn,1996,-3929809310.5
irn,1997,-4051113746.8
irn,1998,-750267502.6
irn,1999,-2076668743.5
irn,2000,-1286250402.9
irn,2001,93143260.2
irn,2002,133161659.6
irn,2003,313571389.3
irn,2004,124040285.1
irn,2005,255542837.8
irn,2006,47591607.9
irn,2007,-116091617.2
irn,2008,-120383254
irn,2009,-262523985.3
irn,2010,-280644732.1
irn,2011,-321418770.4
irn,2012,-126894265.2
irn,2013,-140652832.1
irn,2014,-141575698.4
irn,2015,-163615741.3
irn,2016,-90021547.5
irn,2017,-15516116.8
irn,2018,-25951396.6
irn,2019,-13711746.6
irn,2020,-14637942.9
jam,1970,5580068.5
jam,1971,16664645.3
jam,1972,5127355.8
jam,1973,31167530.1
jam,1974,26937688.5
jam,1975,29955415.7
jam,1976,160370169.7
jam,1977,13624246
jam,1978,54232495.9
jam,1979,74910292.9
jam,1980,197794908.9
jam,1981,261882800.9
jam,1982,255875906.7
