geo,time,eg_gdp_puse_ko_pp_kd
pan,2001,15.18166
pan,2002,17.08094
pan,2003,17.77903
pan,2004,19.38019
pan,2005,18.62775
pan,2006,18.94259
pan,2007,21.67168
pan,2008,23.74734
pan,2009,21.78461
pan,2010,21.54429
pan,2011,22.10112
pan,2012,23.49924
pan,2013,25.57085
pan,2014,25.32945
per,1990,11.90202
per,1991,12.40244
per,1992,12.68374
per,1993,12.50429
per,1994,13.55662
per,1995,13.63035
per,1996,13.60447
per,1997,14.96477
per,1998,14.17122
per,1999,13.50075
per,2000,13.90469
per,2001,14.49662
per,2002,15.18644
per,2003,16.13902
per,2004,15.31184
per,2005,15.35585
per,2006,17.00569
per,2007,17.05555
per,2008,17.74562
per,2009,17.11289
per,2010,15.65387
per,2011,16.35231
per,2012,16.12818
per,2013,17.1365
per,2014,15.03015
phl,1990,9.07541
phl,1991,9.04884
phl,1992,8.69126
phl,1993,8.88754
phl,1994,8.65642
phl,1995,8.64522
phl,1996,8.8494
phl,1997,8.84474
phl,1998,8.55328
phl,1999,8.61133
phl,2000,8.68607
phl,2001,9.34806
phl,2002,9.56471
phl,2003,10.02564
phl,2004,10.71851
phl,2005,11.22968
phl,2006,11.91385
phl,2007,12.66512
phl,2008,12.73484
phl,2009,13.56833
phl,2010,13.76658
phl,2011,14.20295
phl,2012,14.27412
phl,2013,14.71383
phl,2014,14.70308
pol,1990,4.18204
pol,1991,3.96963
pol,1992,4.17047
pol,1993,4.22417
pol,1994,4.66681
pol,1995,4.83396
pol,1996,4.9295
pol,1997,5.31734
pol,1998,5.97656
pol,1999,6.42007
pol,2000,7.00647
pol,2001,7.04779
pol,2002,7.26376
pol,2003,7.33036
pol,2004,7.67411
pol,2005,7.84433
pol,2006,7.92727
pol,2007,8.52382
pol,2008,8.75122
pol,2009,9.3512
pol,2010,9.08862
pol,2011,9.4687
pol,2012,9.91875
pol,2013,10.04
pol,2014,10.77444
pol,2015,11.16255
prt,1990,14.01391
prt,1991,14.46742
prt,1992,13.74422
prt,1993,13.65343
prt,1994,13.43787
prt,1995,12.67301
prt,1996,13.24667
prt,1997,13.12935
prt,1998,12.73422
prt,1999,12.32913
prt,2000,12.71209
prt,2001,12.86202
prt,2002,12.44156
prt,2003,12.67204
prt,2004,12.54284
prt,2005,12.33687
prt,2006,13.18848
prt,2007,13.42458
prt,2008,13.82292
prt,2009,13.57164
prt,2010,14.30655
prt,2011,14.4663
prt,2012,14.78986
prt,2013,14.59908
prt,2014,14.96408
prt,2015,14.59823
pry,1990,11.6497
pry,1991,11.67872
pry,1992,11.92578
pry,1993,12.05244
pry,1994,11.61361
pry,1995,11.33044
pry,1996,11.24643
pry,1997,10.78196
pry,1998,10.93046
pry,1999,11.29855
pry,2000,11.79063
pry,2001,11.48823
pry,2002,11.5852
pry,2003,11.84293
pry,2004,12.20723
pry,2005,12.60594
pry,2006,12.8213
pry,2007,13.04147
pry,2008,13.25212
pry,2009,13.04685
pry,2010,13.53571
pry,2011,13.91904
pry,2012,13.48525
pry,2013,14.77019
pry,2014,14.86914
qat,2000,4.69654
qat,2001,4.41567
qat,2002,4.18399
qat,2003,4.19179
qat,2004,4.2381
qat,2005,4.55544
qat,2006,4.88918
qat,2007,5.10525
qat,2008,5.84608
qat,2009,6.14308
qat,2010,6.44094
qat,2011,6.45041
qat,2012,5.55002
qat,2013,5.53107
qat,2014,5.3328
rou,1990,4.95773
rou,1991,5.23571
rou,1992,5.23993
rou,1993,5.45822
rou,1994,6.01437
rou,1995,5.89956
rou,1996,5.9851
rou,1997,6.05506
rou,1998,6.48735
rou,1999,7.3141
rou,2000,7.50184
rou,2001,7.76593
rou,2002,7.92514
rou,2003,7.82542
rou,2004,8.8297
rou,2005,9.26387
rou,2006,9.67065
rou,2007,10.41646
rou,2008,11.42803
rou,2009,12.26391
rou,2010,11.73533
rou,2011,11.70001
rou,2012,12.23566
rou,2013,13.908
rou,2014,14.50325
rus,1990,3.61566
rus,1991,3.46496
rus,1992,3.24234
rus,1993,3.13657
rus,1994,3.13565
rus,1995,3.10164
rus,1996,3.01629
rus,1997,3.20128
rus,1998,3.10389
rus,1999,3.18844
rus,2000,3.4491
rus,2001,3.58599
rus,2002,3.77201
rus,2003,3.90801
rus,2004,4.17597
rus,2005,4.41383
rus,2006,4.64071
rus,2007,5.02082
rus,2008,5.16011
rus,2009,5.06251
rus,2010,4.9722
rus,2011,4.94553
rus,2012,5.01901
rus,2013,5.18494
rus,2014,5.3549
sau,1990,11.58457
sau,1991,11.44537
sau,1992,10.44656
sau,1993,9.92576
sau,1994,9.48591
sau,1995,9.4523
sau,1996,9.06324
sau,1997,9.60882
sau,1998,9.27743
sau,1999,8.76998
sau,2000,8.85943
sau,2001,8.52629
sau,2002,7.4814
sau,2003,8.22467
sau,2004,8.34347
sau,2005,8.61115
sau,2006,7.98781
sau,2007,7.87297
sau,2008,7.49833
sau,2009,6.89868
sau,2010,6.5101
sau,2011,7.45706
sau,2012,6.98856
sau,2013,7.48222
sau,2014,6.98092
sdn,1990,7.17104
sdn,1991,7.72453
sdn,1992,8.23819
sdn,1993,8.87025
sdn,1994,7.72961
sdn,1995,8.16261
sdn,1996,8.44001
sdn,1997,9.13454
sdn,1998,9.42197
sdn,1999,8.74945
sdn,2000,9.84322
sdn,2001,10.00739
sdn,2002,9.77192
sdn,2003,10.6845
sdn,2004,11.2379
sdn,2005,11.65411
sdn,2006,11.55841
sdn,2007,12.63777
sdn,2008,12.91612
sdn,2009,12.1407
sdn,2010,12.34077
sdn,2011,11.98135
sdn,2012,11.56671
sdn,2013,11.54403
sdn,2014,11.7932
sen,1990,11.03592
sen,1991,11.416
sen,1992,10.88143
sen,1993,11.06706
sen,1994,11.13734
sen,1995,11.09198
sen,1996,11.04923
sen,1997,10.73777
sen,1998,10.76896
sen,1999,10.85661
sen,2000,10.60373
sen,2001,10.23341
sen,2002,10.0845
sen,2003,10.96033
sen,2004,10.71773
sen,2005,10.95786
sen,2006,11.18477
sen,2007,10.7197
sen,2008,10.64945
sen,2009,9.12389
sen,2010,9.25604
sen,2011,8.85772
sen,2012,9.28553
sen,2013,10.31194
sen,2014,10.27295
sgp,1990,9.89032
sgp,1991,9.30921
sgp,1992,8.74868
sgp,1993,7.95071
sgp,1994,7.27122
sgp,1995,9.13645
sgp,1996,9.40594
sgp,1997,9.075
sgp,1998,9.81997
sgp,1999,11.41246
sgp,2000,12.10573
sgp,2001,10.4996
sgp,2002,10.98202
sgp,2003,9.49406
sgp,2004,8.68463
sgp,2005,13.27651
sgp,2006,13.47086
sgp,2007,15.85549
sgp,2008,14.06123
sgp,2009,16.34324
sgp,2010,15.6381
sgp,2011,16.08515
sgp,2012,16.96742
sgp,2013,17.56674
sgp,2014,17.17352
slb,1990,13.56003
slb,2004,16.29738
slb,2005,17.20032
slb,2006,17.73109
slb,2007,17.07378
slv,1990,11.28747
slv,1991,10.41944
slv,1992,10.68279
slv,1993,10.73903
slv,1994,10.61533
slv,1995,10.45578
slv,1996,11.02915
slv,1997,10.27855
slv,1998,10.25706
slv,1999,10.09868
slv,2000,9.76166
slv,2001,9.41257
slv,2002,9.37735
slv,2003,9.12366
slv,2004,9.28034
slv,2005,9.26495
slv,2006,9.20497
slv,2007,9.91113
slv,2008,10.07893
slv,2009,10.53631
slv,2010,10.66342
slv,2011,10.96453
slv,2012,11.44937
slv,2013,12.39837
slv,2014,12.37147
srb,1995,4.28614
srb,1996,3.78987
srb,1997,3.85454
srb,1998,3.9931
srb,1999,4.95552
srb,2000,4.87341
srb,2001,4.77784
srb,2002,4.78661
srb,2003,4.7731
srb,2004,4.78454
srb,2005,5.68537
srb,2006,5.63123
srb,2007,6.15896
srb,2008,6.41564
srb,2009,6.93057
srb,2010,6.77748
srb,2011,6.66997
srb,2012,7.37193
srb,2013,7.40028
srb,2014,8.18871
stp,2004,11.17397
stp,2005,10.57516
stp,2006,11.2769
stp,2007,11.64381
sur,2000,9.75831
sur,2001,9.49572
sur,2002,13.96892
sur,2003,13.91868
sur,2004,13.78308
sur,2005,12.57084
sur,2006,13.99242
sur,2007,15.54497
sur,2008,15.32699
sur,2009,15.7229
sur,2010,13.89774
sur,2011,15.10236
sur,2012,13.89914
sur,2013,16.12026
sur,2014,16.20365
svk,1992,3.42899
svk,1993,3.56013
svk,1994,3.85185
svk,1995,3.99829
svk,1996,4.19174
svk,1997,4.43507
svk,1998,4.75883
svk,1999,4.7273
svk,2000,4.75809
svk,2001,4.68826
svk,2002,4.86324
svk,2003,5.15638
svk,2004,5.51318
svk,2005,5.72979
svk,2006,6.27919
svk,2007,7.26918
svk,2008,7.47593
svk,2009,7.73804
svk,2010,7.72006
svk,2011,8.14209
svk,2012,8.59493
svk,2013,8.50335
svk,2014,9.28318
svk,2015,9.56161
svn,1995,7.04415
svn,1996,6.97509
svn,1997,7.04861
svn,1998,7.42254
svn,1999,7.84006
svn,2000,8.14946
svn,2001,8.00904
svn,2002,8.17475
svn,2003,8.31678
svn,2004,8.41226
svn,2005,8.53818
svn,2006,8.9923
svn,2007,9.60956
svn,2008,9.40293
svn,2009,9.45368
svn,2010,9.31823
svn,2011,9.40814
svn,2012,9.52486
svn,2013,9.67701
svn,2014,10.226
svn,2015,10.64601
swe,1990,6.19394
swe,1991,5.93501
swe,1992,6.13733
swe,1993,6.01519
swe,1994,5.84969
swe,1995,6.00363
swe,1996,5.96026
swe,1997,6.30547
swe,1998,6.4624
swe,1999,6.86028
swe,2000,7.57915
swe,2001,7.23621
swe,2002,7.21638
swe,2003,7.55309
swe,2004,7.58539
swe,2005,7.95645
swe,2006,8.55338
swe,2007,8.87357
swe,2008,8.91522
swe,2009,9.31618
swe,2010,8.80472
swe,2011,9.27976
swe,2012,9.16614
swe,2013,9.41647
swe,2014,9.91838
swe,2015,9.98062
swz,1990,13.57702
swz,2004,15.68776
swz,2005,16.92057
swz,2006,17.62526
swz,2007,17.66725
syc,1990,27.05638
syc,2004,5.44358
syc,2005,6.66253
syc,2006,6.83926
syc,2007,8.95189
tgo,1990,5.33972
tgo,1991,5.17697
tgo,1992,4.91085
tgo,1993,4.1499
tgo,1994,4.21935
tgo,1995,4.32328
tgo,1996,4.19645
tgo,1997,4.87006
tgo,1998,4.45132
tgo,1999,3.99
tgo,2000,3.96718
tgo,2001,4.00932
tgo,2002,4.01992
tgo,2003,4.06241
tgo,2004,3.9807
tgo,2005,3.72338
tgo,2006,3.83007
tgo,2007,3.6461
tgo,2008,3.63925
tgo,2009,3.15783
tgo,2010,3.35086
tgo,2011,3.54483
tgo,2012,3.78911
tgo,2013,3.91558
tgo,2014,4.0288
tha,1990,9.5766
tha,1991,9.57357
tha,1992,9.71203
tha,1993,9.96354
tha,1994,9.73088
tha,1995,9.6205
tha,1996,9.09009
tha,1997,8.67807
tha,1998,8.54883
tha,1999,8.37367
tha,2000,8.54311
tha,2001,8.58754
tha,2002,8.24324
tha,2003,8.15657
tha,2004,8.02278
tha,2005,8.12993
tha,2006,8.36892
tha,2007,8.46504
tha,2008,8.38275
tha,2009,8.35579
tha,2010,8.21065
tha,2011,8.28943
tha,2012,8.29135
tha,2013,7.91696
tha,2014,8.05187
tjk,1990,4.0744
tjk,1991,3.96204
tjk,1992,3.44282
tjk,1993,3.67585
tjk,1994,3.7719
tjk,1995,3.69409
tjk,1996,3.18723
tjk,1997,3.25175
tjk,1998,3.2574
tjk,1999,3.39674
tjk,2000,3.83312
tjk,2001,4.25554
tjk,2002,4.70057
tjk,2003,5.11979
tjk,2004,5.22179
tjk,2005,5.58244
tjk,2006,5.79309
tjk,2007,5.84305
tjk,2008,6.62579
tjk,2009,7.92223
tjk,2010,8.26789
tjk,2011,8.85438
tjk,2012,8.85093
tjk,2013,8.57615
tjk,2014,8.48663
tkm,1990,1.51585
tkm,1991,1.66649
tkm,1992,2.07459
tkm,1993,2.08315
tkm,1994,1.35899
tkm,1995,1.2255
tkm,1996,1.49676
tkm,1997,1.32443
tkm,1998,1.35625
tkm,1999,1.33447
tkm,2000,1.40285
tkm,2001,1.43655
tkm,2002,1.38036
tkm,2003,1.27853
tkm,2004,1.28582
tkm,2005,1.39577
tkm,2006,1.51238
tkm,2007,1.47404
tkm,2008,1.67096
tkm,2009,2.01895
tkm,2010,1.93236
tkm,2011,2.03732
tkm,2012,2.18741
tkm,2013,2.34914
tkm,2014,2.53839
tls,2004,37.84308
tls,2005,38.9737
tls,2006,36.73486
tls,2007,39.17672
ton,1990,14.12365
ton,2004,9.39697
ton,2005,9.40458
ton,2006,9.3906
ton,2007,9.25371
tto,1990,2.056
tto,1991,2.13306
tto,1992,2.13617
tto,1993,2.21714
tto,1994,2.28295
tto,1995,2.42683
tto,1996,2.19848
tto,1997,2.50764
tto,1998,2.33512
tto,1999,2.1604
tto,2000,2.18158
tto,2001,2.03494
tto,2002,2.01853
tto,2003,2.06553
tto,2004,2.12412
tto,2005,1.9649
tto,2006,1.99364
tto,2007,1.96352
tto,2008,2.09094
tto,2009,1.97762
tto,2010,1.91144
tto,2011,1.93701
tto,2012,2.01213
tto,2013,2.01998
tto,2014,2.00483
tun,1990,9.65649
tun,1991,10.13155
tun,1992,9.82208
tun,1993,10.31208
tun,1994,9.84452
tun,1995,9.94882
tun,1996,10.19812
tun,1997,10.42551
tun,1998,10.02286
tun,1999,10.28366
tun,2000,10.39073
tun,2001,10.21843
tun,2002,10.21774
tun,2003,10.4131
tun,2004,10.49362
tun,2005,11.05319
tun,2006,11.05156
tun,2007,11.41852
tun,2008,11.41237
tun,2009,12.10524
tun,2010,11.16059
tun,2011,11.49854
tun,2012,11.44619
tun,2013,11.50223
tun,2014,11.69808
tur,1990,12.91801
tur,1991,13.19677
tur,1992,13.43452
tur,1993,13.63328
tur,1994,13.15348
tur,1995,12.95491
tur,1996,12.79827
tur,1997,13.08624
tur,1998,13.15053
tur,1999,12.95536
tur,2000,12.84969
tur,2001,13.09689
tur,2002,13.19278
tur,2003,13.29828
tur,2004,14.08595
tur,2005,14.71712
tur,2006,14.22899
tur,2007,13.92304
tur,2008,14.21987
tur,2009,13.66137
tur,2010,13.58114
tur,2011,14.19114
tur,2012,14.27734
tur,2013,15.65918
tur,2014,15.81027
tur,2015,15.71954
tza,1990,3.50517
tza,1991,3.50593
tza,1992,3.48146
tza,1993,3.43041
tza,1994,3.42263
tza,1995,3.38326
tza,1996,3.49378
tza,1997,3.58245
tza,1998,3.48899
tza,1999,3.44162
tza,2000,3.40781
tza,2001,3.42286
tza,2002,3.48861
tza,2003,3.58
tza,2004,3.62925
tza,2005,3.72494
tza,2006,3.83038
tza,2007,3.94993
tza,2008,4.03823
tza,2009,4.13485
tza,2010,4.18292
tza,2011,4.26048
tza,2012,4.19512
tza,2013,4.32326
tza,2014,4.46302
ukr,1990,3.38268
ukr,1991,3.08454
ukr,1992,3.1944
ukr,1993,3.09268
ukr,1994,2.79849
ukr,1995,2.4882
ukr,1996,2.44437
ukr,1997,2.478
ukr,1998,2.57063
ukr,1999,2.57755
ukr,2000,2.75548
ukr,2001,2.99121
ukr,2002,3.11595
ukr,2003,3.19922
ukr,2004,3.59625
ukr,2005,3.73189
ukr,2006,4.17647
ukr,2007,4.45422
ukr,2008,4.71345
ukr,2009,4.70217
ukr,2010,4.23328
ukr,2011,4.67089
ukr,2012,4.83246
ukr,2013,5.09989
ukr,2014,5.03964
ury,1990,15.28604
ury,1991,14.59503
ury,1992,14.25421
ury,1993,15.68027
ury,1994,17.61057
ury,1995,16.22795
ury,1996,15.54248
ury,1997,16.60543
ury,1998,16.86236
ury,1999,15.14895
ury,2000,15.55001
ury,2001,17.04938
ury,2002,16.80642
ury,2003,17.0432
ury,2004,15.73751
ury,2005,16.40756
ury,2006,15.8698
ury,2007,16.99941
ury,2008,13.88683
ury,2009,14.55693
ury,2010,15.85818
ury,2011,15.42639
ury,2012,15.21794
ury,2013,16.04484
ury,2014,16.17515
usa,1990,5.27087
usa,1991,5.22272
usa,1992,5.30031
usa,1993,5.35245
usa,1994,5.46595
usa,1995,5.542
usa,1996,5.62606
usa,1997,5.81408
usa,1998,6.02338
usa,1999,6.14354
usa,2000,6.22139
usa,2001,6.40361
usa,2002,6.44225
usa,2003,6.61126
usa,2004,6.72385
usa,2005,6.92705
usa,2006,7.19289
usa,2007,7.20186
usa,2008,7.38128
usa,2009,7.5671
usa,2010,7.58451
usa,2011,7.78936
usa,2012,8.08807
usa,2013,8.14041
usa,2014,8.21949
usa,2015,8.60381
uzb,1990,1.60958
uzb,1991,1.5446
uzb,1992,1.45684
uzb,1993,1.36822
uzb,1994,1.31097
uzb,1995,1.41608
uzb,1996,1.3927
uzb,1997,1.44048
uzb,1998,1.3518
uzb,1999,1.37302
uzb,2000,1.43808
uzb,2001,1.48876
uzb,2002,1.48624
uzb,2003,1.60229
uzb,2004,1.74664
uzb,2005,2.01546
uzb,2006,2.11988
uzb,2007,2.33684
uzb,2008,2.44484
uzb,2009,2.97489
uzb,2010,3.27465
uzb,2011,3.21332
uzb,2012,3.36585
uzb,2013,4.07273
vct,1990,23.91013
vct,2004,17.12798
vct,2005,17.29218
vct,2006,17.82352
vct,2007,18.41933
vnm,1990,6.36752
vnm,1991,6.65672
vnm,1992,6.92897
vnm,1993,6.90164
vnm,1994,7.50632
vnm,1995,7.71049
vnm,1996,7.98309
vnm,1997,8.01221
vnm,1998,7.95175
vnm,1999,8.0957
vnm,2000,8.21734
vnm,2001,8.18251
vnm,2002,7.97238
vnm,2003,8.1172
vnm,2004,7.86496
vnm,2005,7.99022
vnm,2006,8.34162
vnm,2007,8.30495
vnm,2008,8.20678
vnm,2009,7.92794
vnm,2010,7.59954
vnm,2011,8.07781
vnm,2012,8.3535
vnm,2013,8.80633
vut,1990,17.955
vut,2004,18.78691
vut,2005,19.78362
vut,2006,20.76613
vut,2007,18.92104
wsm,1990,15.2795
wsm,2004,18.2941
wsm,2005,18.7202
wsm,2006,19.08877
wsm,2007,19.94576
zaf,1990,4.55612
zaf,1991,4.31863
zaf,1992,4.53142
zaf,1993,4.2804
zaf,1994,4.27201
zaf,1995,4.1758
zaf,1996,4.26208
zaf,1997,4.25781
zaf,1998,4.30724
zaf,1999,4.35794
zaf,2000,4.55027
zaf,2001,4.54351
zaf,2002,4.8025
zaf,2003,4.62373
zaf,2004,4.42775
zaf,2005,4.66894
zaf,2006,4.96649
zaf,2007,4.88675
zaf,2008,4.68147
zaf,2009,4.70206
zaf,2010,4.91989
zaf,2011,5.09359
zaf,2012,5.28958
zaf,2013,5.40412
zaf,2014,5.20898
zmb,1990,3.23016
zmb,1991,3.14237
zmb,1992,3.04201
zmb,1993,3.24541
zmb,1994,2.94503
zmb,1995,2.97919
zmb,1996,3.19162
zmb,1997,3.17705
zmb,1998,3.13377
zmb,1999,3.27384
zmb,2000,3.31791
zmb,2001,3.38685
zmb,2002,3.4229
zmb,2003,3.54285
zmb,2004,3.68575
zmb,2005,3.82525
zmb,2006,4.03703
zmb,2007,4.37273
zmb,2008,4.55453
zmb,2009,4.856
zmb,2010,5.17124
zmb,2011,5.16836
zmb,2012,5.29765
zmb,2013,5.27104
zwe,1990,4.67524
zwe,1991,4.65449
zwe,1992,4.10114
zwe,1993,4.33187
zwe,1994,4.76611
zwe,1995,4.68872
zwe,1996,5.19636
zwe,1997,5.38927
zwe,1998,5.41867
zwe,1999,5.03949
zwe,2000,5.16803
zwe,2001,5.25658
zwe,2002,4.87464
zwe,2003,4.23087
zwe,2004,4.0788
zwe,2005,3.66462
zwe,2006,3.45527
zwe,2007,3.39659
zwe,2008,3.00963
zwe,2009,3.30847
zwe,2010,3.82462
zwe,2011,4.02975
zwe,2012,4.45849
zwe,2013,4.35548
