geo,time,ny_gdp_totl_rt_zs
mda,2019,0.22654
mdg,1970,2.91882
mdg,1971,2.75692
mdg,1972,2.01983
mdg,1973,2.17224
mdg,1974,1.47441
mdg,1975,2.04875
mdg,1976,1.82505
mdg,1977,3.55001
mdg,1978,3.41027
mdg,1979,2.87991
mdg,1980,2.31132
mdg,1981,2.21319
mdg,1982,2.89509
mdg,1983,2.19545
mdg,1984,2.44236
mdg,1985,2.088
mdg,1986,2.80089
mdg,1987,3.8552
mdg,1988,4.26209
mdg,1989,4.52864
mdg,1990,5.13717
mdg,1991,6.20427
mdg,1992,5.70483
mdg,1993,4.26808
mdg,1994,5.43387
mdg,1995,7.72188
mdg,1996,6.101
mdg,1997,5.98373
mdg,1998,5.71468
mdg,1999,3.51113
mdg,2000,3.28334
mdg,2001,2.78739
mdg,2002,3.50535
mdg,2003,5.21856
mdg,2004,6.16054
mdg,2005,5.41186
mdg,2006,5.6246
mdg,2007,6.43425
mdg,2008,5.80937
mdg,2009,6.87904
mdg,2010,5.80845
mdg,2011,5.89503
mdg,2012,6.68062
mdg,2013,6.75405
mdg,2014,7.24437
mdg,2015,8.6153
mdg,2016,8.77571
mdg,2017,7.65384
mdg,2018,4.77136
mdg,2019,3.78533
mdv,1980,0.09463
mdv,1981,0.08147
mdv,1982,0.11195
mdv,1983,0.0587
mdv,1984,0.02754
mdv,1985,0.01697
mdv,1986,0.02518
mdv,1987,0.02476
mdv,1988,0.02321
mdv,1989,0.02026
mdv,1990,0.0216
mdv,1991,0.0197
mdv,1992,0.01784
mdv,1993,0.01222
mdv,1994,0.01037
mdv,1995,0.01229
mdv,1996,0.0112
mdv,1997,0.00853
mdv,1998,0.00807
mdv,1999,0.00752
mdv,2000,0.00742
mdv,2001,0.00542
mdv,2002,0.00534
mdv,2003,0.00516
mdv,2004,0.00468
mdv,2005,0.00482
mdv,2006,0.00501
mdv,2007,0.00733
mdv,2008,0.00555
mdv,2009,0.00529
mdv,2010,0.00897
mdv,2011,0.00907
mdv,2012,0.00747
mdv,2013,0.00523
mdv,2014,0.00517
mdv,2015,0.00587
mdv,2016,0.00663
mdv,2017,0.00525
mdv,2018,0.00258
mdv,2019,0.00272
mex,1970,1.01773
mex,1971,0.9515
mex,1972,0.97241
mex,1973,1.4594
mex,1974,3.50175
mex,1975,3.06423
mex,1976,3.4835
mex,1977,4.07208
mex,1978,4.10823
mex,1979,9.12302
mex,1980,9.81564
mex,1981,7.39861
mex,1982,8.2545
mex,1983,12.2317
mex,1984,10.21034
mex,1985,9.0722
mex,1986,5.36929
mex,1987,7.93572
mex,1988,5.93148
mex,1989,6.61902
mex,1990,7.35551
mex,1991,3.60442
mex,1992,3.27253
mex,1993,2.25619
mex,1994,2.08284
mex,1995,3.4263
mex,1996,4.07336
mex,1997,3.08267
mex,1998,1.65892
mex,1999,2.25239
mex,2000,3.49661
mex,2001,2.51162
mex,2002,2.64259
mex,2003,3.45701
mex,2004,4.37912
mex,2005,5.73154
mex,2006,6.14405
mex,2007,5.62741
mex,2008,6.49046
mex,2009,4.04054
mex,2010,4.88764
mex,2011,6.78737
mex,2012,6.39118
mex,2013,5.53877
mex,2014,4.57592
mex,2015,2.17829
mex,2016,1.93848
mex,2017,2.48373
mex,2018,2.96361
mex,2019,2.2046
mhl,1981,0
mhl,1982,0
mhl,1983,0
mhl,1984,0
mhl,1985,0
mhl,1986,0
mhl,1987,0
mhl,1988,0
mhl,1989,0
mhl,1990,0
mhl,1991,0
mhl,1992,0
mhl,1993,0
mhl,1994,0
mhl,1995,0
mhl,1996,0
mhl,1997,0
mhl,1998,0
mhl,1999,0
mhl,2000,0
mhl,2001,0
mhl,2002,0
mhl,2003,0
mhl,2004,0
mhl,2005,0
mhl,2006,0
mhl,2007,0
mhl,2008,0
mhl,2009,0
mhl,2010,0
mhl,2011,0
mhl,2012,0
mhl,2013,0
mhl,2014,0
mhl,2015,0
mhl,2016,0
mhl,2017,0
mhl,2018,0
mkd,1990,0
mkd,1991,0.19703
mkd,1992,1.36403
mkd,1993,0.78555
mkd,1994,0.49103
mkd,1995,0.56055
mkd,1996,0.42996
mkd,1997,0.59077
mkd,1998,0.41399
mkd,1999,0.35912
mkd,2000,0.55569
mkd,2001,0.7448
mkd,2002,0.39275
mkd,2003,0.4082
mkd,2004,1.57117
mkd,2005,1.04313
mkd,2006,2.75944
mkd,2007,6.251
mkd,2008,3.10775
mkd,2009,1.43417
mkd,2010,2.60239
mkd,2011,2.81686
mkd,2012,1.78783
mkd,2013,1.10278
mkd,2014,1.15693
mkd,2015,0.91121
mkd,2016,0.8491
mkd,2017,1.26608
mkd,2018,0.99836
mkd,2019,0.69581
mli,1970,4.0771
mli,1971,3.07001
mli,1972,3.18517
mli,1973,4.48607
mli,1974,5.43196
mli,1975,4.59536
mli,1976,3.70988
mli,1977,5.54571
mli,1978,5.03855
mli,1979,3.74663
mli,1980,4.36817
mli,1981,4.42722
mli,1982,6.73741
mli,1983,4.96182
mli,1984,4.93273
mli,1985,3.40413
mli,1986,3.88162
mli,1987,3.43393
mli,1988,3.67384
mli,1989,3.74561
mli,1990,4.06918
mli,1991,4.09728
mli,1992,4.32667
mli,1993,4.02898
mli,1994,6.59511
mli,1995,6.17668
mli,1996,6.17986
mli,1997,6.75535
mli,1998,6.45327
mli,1999,3.85389
mli,2000,5.47728
mli,2001,5.35728
mli,2002,6.84472
mli,2003,5.3129
mli,2004,3.90261
mli,2005,2.76861
mli,2006,7.41666
mli,2007,7.87304
mli,2008,6.94774
mli,2009,8.64168
mli,2010,7.66975
mli,2011,8.91001
mli,2012,11.84087
mli,2013,8.26252
mli,2014,7.09043
mli,2015,7.38894
mli,2016,8.93097
mli,2017,7.76057
mli,2018,7.49954
mli,2019,1.7945
mlt,1970,0
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,0
mlt,1983,0
mlt,1984,0
mlt,1985,0
mlt,1986,0
mlt,1987,0
mlt,1988,0
mlt,1989,0
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,0
mlt,1996,0
mlt,1997,0
mlt,1998,0
mlt,1999,0
mlt,2000,0
mlt,2001,0
mlt,2002,0
mlt,2003,0
mlt,2004,0
mlt,2005,0
mlt,2006,0
mlt,2007,0
mlt,2008,0
mlt,2009,0
mlt,2010,0
mlt,2011,0
mlt,2012,0
mlt,2013,0
mlt,2014,0
mlt,2015,0
mlt,2016,0
mlt,2017,0
mlt,2018,0
mlt,2019,0
mmr,2000,7.08811
mmr,2001,11.92966
mmr,2002,12.72517
mmr,2003,12.1478
mmr,2004,13.99858
mmr,2005,12.89929
mmr,2006,13.47795
mmr,2007,11.87908
mmr,2008,10.24296
mmr,2009,7.37439
mmr,2010,5.8726
mmr,2011,6.79569
mmr,2012,6.19739
mmr,2013,6.18493
mmr,2014,7.79066
mmr,2015,6.48149
mmr,2016,5.80811
mmr,2017,6.82122
mmr,2018,6.43939
mmr,2019,4.72866
mne,2000,0
mne,2001,0
mne,2002,0
mne,2003,0.0744
mne,2004,0.25516
mne,2005,0.64287
mne,2006,1.02355
mne,2007,0.95233
mne,2008,1.50776
mne,2009,0.38012
mne,2010,1.14962
mne,2011,1.4679
mne,2012,0.95184
mne,2013,0.68157
mne,2014,0.76817
mne,2015,0.7214
mne,2016,0.82077
mne,2017,1.33693
mne,2018,1.24524
mne,2019,0.95186
mng,1981,6.76974
mng,1982,7.63231
mng,1983,4.91912
mng,1984,5.0715
mng,1985,6.83123
mng,1986,3.32651
mng,1987,3.44717
mng,1988,6.85591
mng,1989,7.16794
mng,1990,8.86113
mng,1991,4.99354
mng,1992,7.16316
mng,1993,8.41312
mng,1994,11.87682
mng,1995,12.67369
mng,1996,6.74332
mng,1997,8.0155
mng,1998,3.95255
mng,1999,3.2791
mng,2000,5.208
mng,2001,5.68573
mng,2002,4.43351
mng,2003,4.55128
mng,2004,14.92807
mng,2005,16.71101
mng,2006,28.36252
mng,2007,27.44752
mng,2008,30.78256
mng,2009,23.83091
mng,2010,35.97524
mng,2011,42.25757
mng,2012,22.39093
mng,2013,18.7638
mng,2014,16.13941
mng,2015,9.78911
mng,2016,10.12098
mng,2017,17.33783
mng,2018,20.95465
mng,2019,16.43088
mnp,2002,0
mnp,2003,0
mnp,2004,0
mnp,2005,0
mnp,2006,0
mnp,2007,0
mnp,2008,0
mnp,2009,0
mnp,2010,0
mnp,2011,0
mnp,2012,0
mnp,2013,0
mnp,2014,0
mnp,2015,0
mnp,2016,0
mnp,2017,0
mnp,2018,0
moz,1991,9.66185
moz,1992,13.98081
moz,1993,11.68683
moz,1994,13.71896
moz,1995,19.87275
moz,1996,14.4718
moz,1997,11.21929
moz,1998,10.26344
moz,1999,5.93568
moz,2000,6.21213
moz,2001,6.28935
moz,2002,7.15589
moz,2003,10.09688
moz,2004,7.95254
moz,2005,8.09292
moz,2006,8.51193
moz,2007,10.09855
moz,2008,10.55598
moz,2009,10.47756
moz,2010,11.14474
moz,2011,12.08232
moz,2012,13.56798
moz,2013,12.73038
moz,2014,13.27877
moz,2015,12.98766
moz,2016,16.43751
moz,2017,18.76886
moz,2018,15.60633
moz,2019,11.31412
mrt,1970,11.30568
mrt,1971,10.25869
mrt,1972,10.5545
mrt,1973,12.18715
mrt,1974,12.88247
mrt,1975,8.76669
mrt,1976,13.04634
mrt,1977,11.82053
mrt,1978,7.36404
mrt,1979,8.5439
mrt,1980,9.67721
mrt,1981,8.61926
mrt,1982,11.35122
mrt,1983,7.30592
mrt,1984,8.68285
mrt,1985,9.34563
mrt,1986,7.42701
mrt,1987,5.41488
mrt,1988,4.67209
mrt,1989,6.98013
mrt,1990,8.57333
mrt,1991,1.04019
mrt,1992,1.15862
mrt,1993,1.2432
mrt,1994,1.58974
mrt,1995,1.78356
mrt,1996,1.73643
mrt,1997,1.67042
mrt,1998,3.27064
mrt,1999,1.4656
mrt,2000,1.24346
mrt,2001,4.17559
mrt,2002,4.94284
mrt,2003,2.35775
mrt,2004,6.50409
mrt,2005,15.28165
mrt,2006,22.41921
mrt,2007,30.16212
mrt,2008,32.79626
mrt,2009,16.83185
mrt,2010,28.81658
mrt,2011,25.94025
mrt,2012,19.1847
mrt,2013,15.41026
mrt,2014,11.85937
mrt,2015,5.20435
mrt,2016,7.14307
mrt,2017,7.95181
mrt,2018,4.37772
mrt,2019,12.81026
mus,1976,0.09378
mus,1977,0.08902
mus,1978,0.10404
mus,1979,0.12444
mus,1980,0.10094
mus,1981,0.07832
mus,1982,0.08186
mus,1983,0.04403
mus,1984,0.02277
mus,1985,0.028
mus,1986,0.03865
mus,1987,0.04949
mus,1988,0.0427
mus,1989,0.04633
mus,1990,0.0345
mus,1991,0.02471
mus,1992,0.02044
mus,1993,0.02557
mus,1994,0.01965
mus,1995,0.01255
mus,1996,0.01394
mus,1997,0.0134
mus,1998,0.02081
mus,1999,0.02021
mus,2000,0.01178
mus,2001,0.01176
mus,2002,0.01132
mus,2003,0.01068
mus,2004,0.00682
mus,2005,0.00655
mus,2006,0.00816
mus,2007,0.00838
mus,2008,0.00857
mus,2009,0.01141
mus,2010,0.00683
mus,2011,0.00465
mus,2012,0.00373
mus,2013,0.00185
mus,2014,0.00126
mus,2015,0.00117
mus,2016,0.00378
mus,2017,0.00355
mus,2018,0.00238
mus,2019,0.00206
mwi,1970,6.70999
mwi,1971,4.84115
mwi,1972,5.04334
mwi,1973,6.38851
mwi,1974,5.87192
mwi,1975,8.97344
mwi,1976,7.62754
mwi,1977,8.60975
mwi,1978,7.57763
mwi,1979,6.70943
mwi,1980,7.27307
mwi,1981,6.42223
mwi,1982,9.00066
mwi,1983,5.79992
mwi,1984,5.3367
mwi,1985,4.49098
mwi,1986,6.92133
mwi,1987,7.1321
mwi,1988,6.92768
mwi,1989,8.13643
mwi,1990,8.83286
mwi,1991,7.15945
mwi,1992,9.09969
mwi,1993,6.98241
mwi,1994,13.69243
mwi,1995,18.31414
mwi,1996,10.64079
mwi,1997,8.30362
mwi,1998,12.90423
mwi,1999,9.90478
mwi,2000,10.07077
mwi,2001,9.87823
mwi,2002,5.77597
mwi,2003,8.60808
mwi,2004,6.34709
mwi,2005,6.71633
mwi,2006,6.71002
mwi,2007,7.90075
mwi,2008,8.63657
mwi,2009,7.00405
mwi,2010,5.94315
mwi,2011,5.86281
mwi,2012,8.79752
mwi,2013,9.74682
mwi,2014,9.51274
mwi,2015,8.85593
mwi,2016,10.92441
mwi,2017,10.1423
mwi,2018,7.11926
mwi,2019,5.14046
mys,1970,17.00254
mys,1971,19.7135
mys,1972,27.11087
mys,1973,32.59509
mys,1974,24.77698
mys,1975,28.89984
mys,1976,29.11316
mys,1977,30.75363
mys,1978,26.32837
mys,1979,37.91577
mys,1980,37.28664
mys,1981,26.29189
mys,1982,30.85622
mys,1983,28.77149
mys,1984,20.56131
mys,1985,20.87138
mys,1986,22.82388
mys,1987,27.53886
mys,1988,24.28765
mys,1989,27.43418
mys,1990,25.77574
mys,1991,20.37527
mys,1992,19.22987
mys,1993,16.28976
mys,1994,14.3929
mys,1995,13.09205
mys,1996,11.75724
mys,1997,10.01008
mys,1998,9.1117
mys,1999,9.15845
mys,2000,11.53533
mys,2001,9.28597
mys,2002,8.78737
mys,2003,11.01224
mys,2004,10.80484
mys,2005,12.84549
mys,2006,13.24936
mys,2007,12.86585
mys,2008,13.74808
mys,2009,10.19686
mys,2010,9.44074
mys,2011,9.98691
mys,2012,9.67568
mys,2013,8.76162
mys,2014,8.67549
mys,2015,6.71146
mys,2016,5.08629
mys,2017,6.26762
mys,2018,8.16103
mys,2019,6.26153
nam,1980,6.32709
nam,1981,4.36951
nam,1982,2.93613
nam,1983,2.40819
nam,1984,3.61621
nam,1985,4.63103
nam,1986,1.39775
nam,1987,2.3303
nam,1988,40.12882
nam,1989,31.99886
nam,1990,10.6664
nam,1991,1.30475
nam,1992,0.66209
nam,1993,0.48798
nam,1994,0.57428
nam,1995,0.81984
nam,1996,0.64214
nam,1997,0.91664
nam,1998,0.7648
nam,1999,0.53958
nam,2000,0.60563
nam,2001,0.64963
nam,2002,0.61207
nam,2003,0.95275
nam,2004,0.81027
nam,2005,1.20285
nam,2006,2.71771
nam,2007,5.9231
nam,2008,2.28044
nam,2009,1.95545
nam,2010,2.42551
nam,2011,2.10214
nam,2012,1.7297
nam,2013,1.17571
nam,2014,1.65202
nam,2015,1.88576
nam,2016,2.61755
nam,2017,3.3962
nam,2018,1.93996
nam,2019,1.1658
ncl,1970,26.37115
ncl,1971,23.21381
ncl,1972,12.37139
ncl,1973,10.2907
ncl,1974,6.61059
ncl,1975,10.68314
ncl,1976,14.98771
ncl,1977,11.58204
ncl,1978,0.03733
ncl,1979,3.52925
ncl,1980,3.24055
ncl,1981,0.04051
ncl,1982,0.05937
ncl,1983,0.06129
ncl,1984,0.04306
ncl,1985,0.04035
ncl,1986,0.03538
ncl,1987,0.03333
ncl,1988,20.40924
ncl,1989,25.91055
ncl,1990,3.89165
ncl,1991,15.44141
ncl,1992,8.11728
ncl,1993,4.20102
ncl,1994,6.66575
ncl,1995,12.66211
ncl,1996,9.60899
ncl,1997,9.82624
ncl,1998,0.48314
ncl,1999,2.23142
ncl,2000,15.42292
ner,1970,2.15643
ner,1971,1.7981
ner,1972,2.0001
ner,1973,2.76124
ner,1974,2.89703
ner,1975,3.90347
ner,1976,3.59821
ner,1977,5.26028
ner,1978,3.9585
ner,1979,3.24709
ner,1980,3.38694
ner,1981,3.5418
ner,1982,5.44735
ner,1983,4.27334
ner,1984,5.21701
ner,1985,4.02581
ner,1986,4.69565
ner,1987,4.01153
ner,1988,4.37166
ner,1989,4.85597
ner,1990,3.77828
ner,1991,4.09731
ner,1992,4.22084
ner,1993,5.55211
ner,1994,7.62468
ner,1995,9.73268
ner,1996,9.46166
ner,1997,9.58502
ner,1998,8.75367
ner,1999,5.88028
ner,2000,7.28692
ner,2001,6.55967
ner,2002,7.01311
ner,2003,9.26356
ner,2004,7.50817
ner,2005,7.15189
ner,2006,6.89493
ner,2007,8.30075
ner,2008,7.94648
ner,2009,7.9636
ner,2010,6.88438
ner,2011,9.3333
ner,2012,13.26159
ner,2013,11.82721
ner,2014,11.14465
ner,2015,9.8043
ner,2016,9.55065
ner,2017,9.48369
ner,2018,6.67374
ner,2019,5.202
nga,1970,1.6584
nga,1971,2.34924
nga,1972,1.746
nga,1973,3.94552
nga,1974,26.44452
nga,1975,20.00232
nga,1976,17.65886
nga,1977,21.65584
nga,1978,18.88362
nga,1979,40.77086
nga,1980,26.03507
nga,1981,3.85516
nga,1982,2.45589
nga,1983,5.11248
nga,1984,10.30654
nga,1985,10.60987
nga,1986,6.40665
nga,1987,11.76814
nga,1988,10.55116
nga,1989,22.9544
nga,1990,24.87191
nga,1991,17.10444
nga,1992,20.5331
nga,1993,31.79159
nga,1994,21.59976
nga,1995,20.56816
nga,1996,22.34414
nga,1997,18.06185
nga,1998,9.46947
nga,1999,12.81333
nga,2000,23.37598
nga,2001,15.62983
nga,2002,11.55792
nga,2003,13.45981
nga,2004,17.5232
nga,2005,20.52187
nga,2006,17.9744
nga,2007,16.54612
nga,2008,19.00154
nga,2009,11.34687
nga,2010,14.74753
nga,2011,19.49013
nga,2012,16.82185
nga,2013,13.01489
nga,2014,10.6824
nga,2015,5.06416
nga,2016,4.80984
nga,2017,8.60577
nga,2018,11.45895
nga,2019,9.19746
nic,1970,2.40886
nic,1971,2.34098
nic,1972,2.54255
nic,1973,4.17732
nic,1974,3.50288
nic,1975,3.25717
nic,1976,2.39925
nic,1977,2.69135
nic,1978,2.95607
nic,1979,5.46822
nic,1980,5.07164
nic,1981,3.80741
nic,1982,6.10804
nic,1983,2.72551
nic,1984,1.09149
nic,1985,0.8716
nic,1986,0.88235
nic,1987,0.74497
nic,1988,1.07924
nic,1989,2.78255
nic,1990,6.71831
nic,1991,5.33038
nic,1992,3.99414
nic,1993,3.27126
nic,1994,1.62283
nic,1995,1.99078
nic,1996,1.55099
nic,1997,1.89152
nic,1998,1.57776
nic,1999,1.4212
nic,2000,1.35401
nic,2001,1.14848
nic,2002,1.14158
nic,2003,1.12766
nic,2004,1.29186
nic,2005,1.09483
nic,2006,1.57912
nic,2007,1.54258
nic,2008,1.2402
nic,2009,1.175
nic,2010,3.25691
nic,2011,3.69631
nic,2012,3.57735
nic,2013,3.42893
nic,2014,3.11745
nic,2015,1.82625
nic,2016,2.42318
nic,2017,1.81961
nic,2018,1.32117
nic,2019,1.28886
nld,1970,0.0658
nld,1971,0.09802
nld,1972,0.13945
nld,1973,0.17198
nld,1974,0.735
nld,1975,1.04844
nld,1976,1.02875
nld,1977,0.92193
nld,1978,0.82451
nld,1979,1.51957
nld,1980,1.85644
nld,1981,1.32315
nld,1982,0.44473
nld,1983,1.42681
nld,1984,1.56943
nld,1985,1.67103
nld,1986,0.89122
nld,1987,0.4976
nld,1988,0.39426
nld,1989,0.4763
nld,1990,0.58976
nld,1991,0.48823
nld,1992,0.31424
nld,1993,0.3615
nld,1994,0.28821
nld,1995,0.24432
nld,1996,0.33907
nld,1997,0.31972
nld,1998,0.11597
nld,1999,0.09448
nld,2000,0.45453
nld,2001,0.81272
nld,2002,0.59459
nld,2003,0.51095
nld,2004,0.47526
nld,2005,0.43714
nld,2006,0.73055
nld,2007,0.68325
nld,2008,1.03447
nld,2009,0.87117
nld,2010,0.81073
nld,2011,1.07867
nld,2012,1.19392
nld,2013,1.15793
nld,2014,0.71829
nld,2015,0.43212
nld,2016,0.256
nld,2017,0.32222
nld,2018,0.37294
nld,2019,0.24596
nld_curacao,2011,0
nld_curacao,2012,0
nld_curacao,2013,0
nld_curacao,2014,0
nld_curacao,2015,0
nld_curacao,2016,0
nld_curacao,2017,0
nld_curacao,2018,0
nld_curacao,2019,0
nor,1970,0.46552
nor,1971,0.39715
nor,1972,0.35786
nor,1973,0.53771
nor,1974,0.77252
nor,1975,1.42257
nor,1976,1.94259
nor,1977,1.77749
nor,1978,2.36291
nor,1979,5.36499
nor,1980,7.15162
nor,1981,5.28679
nor,1982,2.87441
nor,1983,5.67229
nor,1984,6.55589
nor,1985,6.75294
nor,1986,3.0675
nor,1987,3.83812
nor,1988,3.13386
nor,1989,6.03015
nor,1990,7.71259
nor,1991,4.25626
nor,1992,4.60933
nor,1993,5.15479
nor,1994,4.99343
nor,1995,4.96464
nor,1996,7.21684
nor,1997,6.00631
nor,1998,1.67005
nor,1999,4.95726
nor,2000,11.8965
nor,2001,9.73525
nor,2002,8.81439
nor,2003,8.75541
nor,2004,9.53961
nor,2005,10.54652
nor,2006,11.35086
nor,2007,9.9508
nor,2008,12.30429
nor,2009,8.74796
nor,2010,8.8976
nor,2011,10.97381
nor,2012,10.32725
nor,2013,8.83368
nor,2014,7.89948
nor,2015,5.33379
nor,2016,4.12347
nor,2017,5.89398
nor,2018,8.10436
nor,2019,6.97515
npl,1970,1.54734
npl,1971,1.40228
npl,1972,1.17496
npl,1973,2.11331
npl,1974,2.03976
npl,1975,3.4361
npl,1976,2.28566
npl,1977,9.17269
npl,1978,8.05512
npl,1979,4.15157
npl,1980,4.44285
npl,1981,2.60804
npl,1982,3.33159
npl,1983,2.71558
npl,1984,1.86502
npl,1985,1.15246
npl,1986,1.84637
npl,1987,1.68012
npl,1988,1.52172
npl,1989,1.4887
npl,1990,1.7467
npl,1991,1.59616
npl,1992,1.88736
npl,1993,1.52348
npl,1994,1.20003
npl,1995,1.38881
npl,1996,1.32625
npl,1997,1.09067
npl,1998,1.27168
npl,1999,1.39482
npl,2000,1.16702
npl,2001,1.06062
npl,2002,1.14178
npl,2003,1.21005
npl,2004,0.9017
npl,2005,0.79267
npl,2006,1.08182
npl,2007,1.35693
npl,2008,1.07437
npl,2009,1.00447
npl,2010,1.47139
npl,2011,1.27207
npl,2012,1.10543
npl,2013,0.9579
npl,2014,0.9774
npl,2015,1.06315
npl,2016,1.19346
npl,2017,0.80933
npl,2018,0.47876
npl,2019,0.48066
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nru,2019,0
nzl,1970,1.1913
nzl,1971,1.03645
nzl,1972,0.8367
nzl,1973,1.53536
nzl,1974,1.30842
nzl,1975,1.75137
nzl,1976,2.61247
nzl,1977,2.00555
nzl,1978,2.09483
nzl,1979,2.44652
nzl,1980,2.64313
nzl,1981,2.49127
nzl,1982,2.59636
nzl,1983,2.11471
nzl,1984,1.98927
nzl,1985,2.48113
nzl,1986,1.87765
nzl,1987,1.2104
nzl,1988,1.11417
nzl,1989,1.55613
nzl,1990,2.09054
nzl,1991,1.823
nzl,1992,1.70691
nzl,1993,1.82844
nzl,1994,1.46883
nzl,1995,1.39716
nzl,1996,1.37993
nzl,1997,1.47251
nzl,1998,1.22351
nzl,1999,1.31762
nzl,2000,1.97814
nzl,2001,1.74889
nzl,2002,1.47133
nzl,2003,1.07868
nzl,2004,0.94363
nzl,2005,1.11484
nzl,2006,1.23158
nzl,2007,1.38342
nzl,2008,2.42999
nzl,2009,1.831
nzl,2010,1.98335
nzl,2011,2.03645
nzl,2012,1.7127
nzl,2013,1.48277
nzl,2014,1.32931
nzl,2015,1.29051
nzl,2016,1.17215
nzl,2017,1.53423
nzl,2018,1.70083
nzl,2019,1.56783
omn,1970,50.23759
omn,1971,50.18886
omn,1972,48.29418
omn,1973,55.63798
omn,1974,66.10366
omn,1975,59.90639
omn,1976,57.91602
omn,1977,53.98658
omn,1978,50.85288
omn,1979,81.20029
omn,1980,56.79038
omn,1981,47.80148
omn,1982,37.40815
omn,1983,42.41743
omn,1984,40.11674
omn,1985,40.9382
omn,1986,31.69305
omn,1987,42.68307
omn,1988,35.16945
omn,1989,45.70309
omn,1990,52.0405
omn,1991,33.59761
omn,1992,33.52977
omn,1993,33.10929
omn,1994,30.39972
omn,1995,32.70484
omn,1996,38.15943
omn,1997,33.81656
omn,1998,23.88468
omn,1999,32.38811
omn,2000,46.70242
omn,2001,39.44071
omn,2002,36.24025
omn,2003,36.17419
omn,2004,39.65884
omn,2005,46.78586
omn,2006,45.23377
omn,2007,41.68538
omn,2008,40.72429
omn,2009,33.17024
omn,2010,39.65903
omn,2011,49.94072
omn,2012,46.52298
omn,2013,44.98297
omn,2014,39.47248
omn,2015,23.97358
omn,2016,19.76599
omn,2017,23.38045
omn,2018,28.99231
omn,2019,26.67719
pak,1970,0.17971
pak,1971,0.18056
pak,1972,0.20371
pak,1973,0.53112
pak,1974,0.58735
pak,1975,1.05723
pak,1976,0.74908
pak,1977,1.54471
pak,1978,1.24345
pak,1979,1.04086
pak,1980,1.15735
pak,1981,0.79147
pak,1982,0.77331
pak,1983,0.78285
pak,1984,0.72919
pak,1985,1.15312
pak,1986,0.93673
pak,1987,1.00565
pak,1988,0.80518
pak,1989,1.0888
pak,1990,1.87261
pak,1991,1.14463
pak,1992,1.04106
pak,1993,0.91241
pak,1994,0.80066
pak,1995,0.85159
pak,1996,1.02663
pak,1997,0.9909
pak,1998,0.7567
pak,1999,1.052
pak,2000,1.23697
pak,2001,1.24048
pak,2002,1.45344
pak,2003,1.46093
pak,2004,1.61337
pak,2005,2.1078
pak,2006,2.38618
pak,2007,2.12725
pak,2008,2.10089
pak,2009,1.71193
pak,2010,1.88496
pak,2011,2.60169
pak,2012,2.44061
pak,2013,2.09044
pak,2014,2.07565
pak,2015,1.24664
pak,2016,0.8784
pak,2017,0.99716
pak,2018,1.24141
pak,2019,1.16
pan,1970,0.29617
pan,1971,0.23829
pan,1972,0.25919
pan,1973,0.3779
pan,1974,0.35302
pan,1975,0.4461
pan,1976,0.41985
pan,1977,0.5119
pan,1978,0.40946
pan,1979,0.41111
pan,1980,0.50925
pan,1981,0.40921
pan,1982,0.65074
pan,1983,0.29518
pan,1984,0.16656
pan,1985,0.12344
pan,1986,0.11953
pan,1987,0.12454
pan,1988,0.12973
pan,1989,0.14106
pan,1990,0.27004
pan,1991,0.27052
pan,1992,0.24144
pan,1993,0.18698
pan,1994,0.19068
pan,1995,0.24416
pan,1996,0.1748
pan,1997,0.2002
pan,1998,0.15061
pan,1999,0.13837
pan,2000,0.13719
pan,2001,0.12408
pan,2002,0.12312
pan,2003,0.14386
pan,2004,0.16015
pan,2005,0.09722
pan,2006,0.12727
pan,2007,0.11774
pan,2008,0.10952
pan,2009,0.1447
pan,2010,0.23472
pan,2011,0.26784
pan,2012,0.26023
pan,2013,0.19442
pan,2014,0.20381
pan,2015,0.13498
pan,2016,0.12643
pan,2017,0.12454
pan,2018,0.10528
pan,2019,0.07933
per,1970,3.80229
per,1971,2.43799
per,1972,2.36442
per,1973,5.25351
per,1974,6.84781
per,1975,2.94685
per,1976,3.62834
per,1977,3.91682
per,1978,5.8305
per,1979,12.99063
per,1980,15.595
per,1981,8.80391
per,1982,7.43224
per,1983,9.87026
per,1984,9.90893
per,1985,10.57335
per,1986,4.56382
per,1987,5.6867
per,1988,15.53929
per,1989,14.82381
per,1990,9.37242
per,1991,3.49856
per,1992,2.90603
per,1993,2.3261
per,1994,3.00905
per,1995,3.19884
per,1996,2.79016
per,1997,2.57733
per,1998,1.30082
per,1999,2.01426
per,2000,2.90683
per,2001,1.78394
per,2002,1.96163
per,2003,2.94395
per,2004,6.26727
per,2005,7.83729
per,2006,13.40358
per,2007,14.15299
per,2008,11.93488
per,2009,8.87828
per,2010,11.23503
per,2011,12.62384
per,2012,9.90476
per,2013,7.55319
per,2014,5.49531
per,2015,3.86738
per,2016,4.42016
per,2017,5.94009
per,2018,5.93932
per,2019,1.66105
phl,1970,4.66439
