geo,time,sh_xpd_chex_pp_cd
mco,2009,2939.27319
mco,2010,3103.26782
mco,2011,3144.20898
mco,2012,3244.95288
mco,2013,3543.20776
mco,2014,3684.35767
mco,2015,3729.56421
mco,2016,3102.06641
mco,2017,3057.18848
mco,2018,2982.87866
mco,2019,3079.91455
mda,2000,149.62202
mda,2001,167.66983
mda,2002,218.49503
mda,2003,225.58772
mda,2004,318.81223
mda,2005,377.25421
mda,2006,450.67322
mda,2007,499.41815
mda,2008,546.56879
mda,2009,647.59033
mda,2010,520.30939
mda,2011,505.15826
mda,2012,540.60681
mda,2013,584.49371
mda,2014,611.9386
mda,2015,631.46045
mda,2016,630.58258
mda,2017,809.83862
mda,2018,827.61023
mda,2019,860.1947
mdg,2000,57.91961
mdg,2001,64.73766
mdg,2002,58.38113
mdg,2003,60.49068
mdg,2004,70.2457
mdg,2005,72.93711
mdg,2006,75.0529
mdg,2007,70.07616
mdg,2008,67.69036
mdg,2009,68.48537
mdg,2010,71.38786
mdg,2011,68.72147
mdg,2012,58.51991
mdg,2013,57.41146
mdg,2014,68.89711
mdg,2015,76.91251
mdg,2016,84.4621
mdg,2017,76.75452
mdg,2018,69.9848
mdg,2019,65.23264
mdv,2000,818.67236
mdv,2001,598.13025
mdv,2002,679.18408
mdv,2003,656.06061
mdv,2004,766.91461
mdv,2005,789.21759
mdv,2006,912.41431
mdv,2007,1017.57959
mdv,2008,1530.80811
mdv,2009,1223.63147
mdv,2010,1078.97107
mdv,2011,1072.93835
mdv,2012,1187.37451
mdv,2013,1202.02795
mdv,2014,1264.71997
mdv,2015,1457.25842
mdv,2016,1790.03918
mdv,2017,1668.80676
mdv,2018,1473.38354
mdv,2019,1639.80017
mex,2000,493.39966
mex,2001,536.49951
mex,2002,567.38885
mex,2003,667.68884
mex,2004,719.57452
mex,2005,738.71515
mex,2006,780.8877
mex,2007,824.02887
mex,2008,850.54614
mex,2009,892.38904
mex,2010,875.4848
mex,2011,911.72601
mex,2012,972.31775
mex,2013,1009.29071
mex,2014,1002.76758
mex,2015,1047.35352
mex,2016,1073.13184
mex,2017,1076.30554
mex,2018,1089.6095
mex,2019,1110.94434
mhl,2000,406.75266
mhl,2001,374.47427
mhl,2002,341.59241
mhl,2003,333.81821
mhl,2004,405.51465
mhl,2005,536.28552
mhl,2006,548.19476
mhl,2007,472.32831
mhl,2008,427.03241
mhl,2009,424.08142
mhl,2010,439.82681
mhl,2011,419.7189
mhl,2012,414.1239
mhl,2013,445.43137
mhl,2014,440.6275
mhl,2015,513.86188
mhl,2016,532.4375
mhl,2017,517.25433
mhl,2018,574.37537
mhl,2019,592.61237
mkd,2000,543.62512
mkd,2001,505.31857
mkd,2002,566.11572
mkd,2003,585.84039
mkd,2004,599.38483
mkd,2005,595.87384
mkd,2006,633.6394
mkd,2007,607.17438
mkd,2008,682.70679
mkd,2009,712.92401
mkd,2010,757.52905
mkd,2011,756.92151
mkd,2012,783.15924
mkd,2013,850.22791
mkd,2014,840.85236
mkd,2015,876.97595
mkd,2016,961.8847
mkd,2017,1035.24829
mkd,2018,1127.276
mkd,2019,1313.55713
mli,2000,62.01759
mli,2001,58.71355
mli,2002,65.98074
mli,2003,71.84787
mli,2004,74.9939
mli,2005,79.41812
mli,2006,87.01958
mli,2007,86.11781
mli,2008,85.42658
mli,2009,90.48621
mli,2010,83.61505
mli,2011,73.33697
mli,2012,66.18213
mli,2013,71.92956
mli,2014,85.83843
mli,2015,83.57169
mli,2016,82.60833
mli,2017,82.55157
mli,2018,87.31568
mli,2019,94.55035
mlt,2000,1211.15735
mlt,2001,1301.60291
mlt,2002,1515.5686
mlt,2003,1656.1366
mlt,2004,1738.62866
mlt,2005,1938.25708
mlt,2006,2053.37866
mlt,2007,2050.15137
mlt,2008,2093.53979
mlt,2009,2121.17944
mlt,2010,2288.46484
mlt,2011,2455.24121
mlt,2012,2548.92603
mlt,2013,2766.51318
mlt,2014,3157.48315
mlt,2015,3373.23853
mlt,2016,3599.06836
mlt,2017,3873.25146
mlt,2018,4121.23047
mlt,2019,4039.61499
mmr,2000,19.54582
mmr,2001,21.92508
mmr,2002,28.11336
mmr,2003,31.62172
mmr,2004,38.08471
mmr,2005,41.80988
mmr,2006,46.46415
mmr,2007,47.5202
mmr,2008,55.8223
mmr,2009,62.04416
mmr,2010,59.18618
mmr,2011,61.89316
mmr,2012,86.49181
mmr,2013,122.4285
mmr,2014,176.17638
mmr,2015,224.8885
mmr,2016,206.13435
mmr,2017,214.63463
mmr,2018,222.52495
mmr,2019,226.83073
mne,2011,1143.51123
mne,2012,1140.13257
mne,2013,1249.20605
mne,2014,1220.3667
mne,2015,1462.4469
mne,2016,1558.64404
mne,2017,1563.09631
mne,2018,1838.00745
mne,2019,1983.61292
mng,2000,212.3951
mng,2001,196.49448
mng,2002,212.52043
mng,2003,181.24052
mng,2004,206.34705
mng,2005,203.69412
mng,2006,224.59503
mng,2007,272.61069
mng,2008,333.52621
mng,2009,319.64471
mng,2010,283.50928
mng,2011,319.62595
mng,2012,394.2645
mng,2013,428.97433
mng,2014,461.77475
mng,2015,456.34784
mng,2016,475.20663
mng,2017,453.04318
mng,2018,470.4649
mng,2019,484.38678
moz,2000,10.61424
moz,2001,15.48183
moz,2002,19.01125
moz,2003,20.59944
moz,2004,23.97244
moz,2005,30.51537
moz,2006,31.33101
moz,2007,32.40768
moz,2008,37.19999
moz,2009,47.60438
moz,2010,52.15592
moz,2011,51.18515
moz,2012,54.32769
moz,2013,66.4614
moz,2014,72.12837
moz,2015,86.72979
moz,2016,97.80836
moz,2017,99.60117
moz,2018,106.90595
moz,2019,104.81995
mrt,2000,105.84823
mrt,2001,110.42239
mrt,2002,123.95222
mrt,2003,132.25803
mrt,2004,127.01894
mrt,2005,126.96523
mrt,2006,119.45741
mrt,2007,124.36716
mrt,2008,128.61903
mrt,2009,130.06607
mrt,2010,111.14359
mrt,2011,109.22868
mrt,2012,117.36012
mrt,2013,135.50098
mrt,2014,148.92012
mrt,2015,154.29881
mrt,2016,145.53833
mrt,2017,169.43811
mrt,2018,184.86964
mrt,2019,187.0527
mus,2000,273.36072
mus,2001,293.02277
mus,2002,327.98459
mus,2003,351.00229
mus,2004,389.80222
mus,2005,431.68576
mus,2006,455.54364
mus,2007,480.97961
mus,2008,575.22241
mus,2009,631.58911
mus,2010,720.37286
mus,2011,718.15247
mus,2012,726.87262
mus,2013,838.81897
mus,2014,1018.62378
mus,2015,1098.83313
mus,2016,1182.87964
mus,2017,1244.20898
mus,2018,1332.72253
mus,2019,1475.95728
mwi,2000,24.8057
mwi,2001,20.26606
mwi,2002,24.54295
mwi,2003,31.9352
mwi,2004,41.36127
mwi,2005,45.32084
mwi,2006,54.3446
mwi,2007,65.89533
mwi,2008,78.85065
mwi,2009,80.43448
mwi,2010,73.99703
mwi,2011,79.65514
mwi,2012,87.6742
mwi,2013,128.35582
mwi,2014,104.79104
mwi,2015,95.53276
mwi,2016,112.72662
mwi,2017,111.65334
mwi,2018,104.85289
mwi,2019,81.70009
mys,2000,353.66205
mys,2001,378.12314
mys,2002,395.47626
mys,2003,457.65173
mys,2004,481.28577
mys,2005,480.32626
mys,2006,571.5011
mys,2007,604.12787
mys,2008,620.31451
mys,2009,655.59717
mys,2010,658.2702
mys,2011,729.62781
mys,2012,806.1084
mys,2013,836.44421
mys,2014,926.00525
mys,2015,946.98383
mys,2016,941.55457
mys,2017,987.5791
mys,2018,1058.13232
mys,2019,1132.99316
nam,2000,503.86594
nam,2001,507.45529
nam,2002,546.38824
nam,2003,579.3844
nam,2004,674.9986
nam,2005,702.7912
nam,2006,757.3938
nam,2007,835.63452
nam,2008,794.71594
nam,2009,719.56262
nam,2010,814.93933
nam,2011,868.18707
nam,2012,865.60327
nam,2013,882.47418
nam,2014,880.18109
nam,2015,1061.32056
nam,2016,972.052
nam,2017,887.52802
nam,2018,859.92133
nam,2019,867.34833
ner,2000,36.32669
ner,2001,38.96969
ner,2002,40.89001
ner,2003,40.32589
ner,2004,41.98413
ner,2005,50.72596
ner,2006,54.58159
ner,2007,51.65331
ner,2008,52.96469
ner,2009,53.43964
ner,2010,53.2305
ner,2011,51.95502
ner,2012,49.79852
ner,2013,50.25851
ner,2014,50.71802
ner,2015,61.24128
ner,2016,52.04469
ner,2017,64.86259
ner,2018,65.04594
ner,2019,72.48323
nga,2000,77.40005
nga,2001,82.43405
nga,2002,73.34864
nga,2003,157.98717
nga,2004,156.40067
nga,2005,162.4747
nga,2006,161.55168
nga,2007,159.49133
nga,2008,164.5851
nga,2009,175.70898
nga,2010,157.47595
nga,2011,164.97029
nga,2012,167.99341
nga,2013,178.73715
nga,2014,184.40228
nga,2015,194.36855
nga,2016,190.94731
nga,2017,194.81302
nga,2018,163.20885
nga,2019,162.31247
nic,2000,145.81026
nic,2001,158.24248
nic,2002,166.8989
nic,2003,182.37956
nic,2004,193.73743
nic,2005,211.17868
nic,2006,228.29108
nic,2007,265.84479
nic,2008,284.86935
nic,2009,293.63675
nic,2010,306.94858
nic,2011,317.59882
nic,2012,331.58127
nic,2013,352.16684
nic,2014,394.20755
nic,2015,421.55222
nic,2016,458.30136
nic,2017,500.53925
nic,2018,500.90436
nic,2019,474.5192
nld,2000,2466.8501
nld,2001,2685.19238
nld,2002,2987.45264
nld,2003,3095.84058
nld,2004,3264.57227
nld,2005,3425.70142
nld,2006,3722.01538
nld,2007,3978.7063
nld,2008,4316.79004
nld,2009,4467.86621
nld,2010,4588.93262
nld,2011,4779.39844
nld,2012,4989.36475
nld,2013,5219.22656
nld,2014,5213.5498
nld,2015,5203.8042
nld,2016,5398.93066
nld,2017,5602.59033
nld,2018,6009.46533
nld,2019,6248.15186
nor,2000,2857.77344
nor,2001,3037.71411
nor,2002,3429.11572
nor,2003,3562.47217
nor,2004,3762.12866
nor,2005,3995.39673
nor,2006,4298.70508
nor,2007,4524.34033
nor,2008,4945.30029
nor,2009,5058.49805
nor,2010,5194.98633
nor,2011,5492.07715
nor,2012,5774.39209
nor,2013,6012.88428
nor,2014,6192.90381
nor,2015,6142.4375
nor,2016,6271.01074
nor,2017,6630.84229
nor,2018,7009.24561
nor,2019,7217.38672
npl,2000,42.3412
npl,2001,54.26035
npl,2002,56.14071
npl,2003,57.36903
npl,2004,63.85293
npl,2005,65.68694
npl,2006,61.97155
npl,2007,67.38506
npl,2008,74.95194
npl,2009,80.03753
npl,2010,94.40989
npl,2011,101.65198
npl,2012,112.5118
npl,2013,125.11655
npl,2014,149.59087
npl,2015,163.77803
npl,2016,162.15366
npl,2017,168.3394
npl,2018,171.207
npl,2019,176.95505
nru,2000,1157.0863
nru,2001,956.03137
nru,2002,741.96112
nru,2003,581.65601
nru,2004,288.58444
nru,2005,469.05255
nru,2006,618.89606
nru,2007,955.28949
nru,2008,1124.4353
nru,2009,658.52875
nru,2010,758.06897
nru,2011,653.63385
nru,2012,692.14282
nru,2013,935.67145
nru,2014,1007.28992
nru,2015,1803.0343
nru,2016,1462.48352
nru,2017,1498.89197
nru,2018,1207.63989
nru,2019,1389.73254
nzl,2000,1606.59534
nzl,2001,1693.04553
nzl,2002,1834.47083
nzl,2003,1852.5874
nzl,2004,1984.97974
nzl,2005,2123.63501
nzl,2006,2395.96826
nzl,2007,2439.70581
nzl,2008,2709.70166
nzl,2009,2939.46094
nzl,2010,2983.42798
nzl,2011,3088.698
nzl,2012,3140.93384
nzl,2013,3335.00879
nzl,2014,3467.03345
nzl,2015,3475.5354
nzl,2016,3734.82153
nzl,2017,3875.53857
nzl,2018,4095.71362
nzl,2019,4439.34961
omn,2000,1101.53528
omn,2001,1169.65979
omn,2002,1191.51147
omn,2003,1153.09033
omn,2004,1097.61462
omn,2005,982.10095
omn,2006,926.6665
omn,2007,1013.36884
omn,2008,895.60223
omn,2009,1288.14722
omn,2010,1252.31116
omn,2011,1108.75439
omn,2012,1137.55505
omn,2013,1178.0011
omn,2014,1368.84619
omn,2015,1349.44348
omn,2016,1260.20447
omn,2017,1154.78259
omn,2018,1201.93005
omn,2019,1160.77783
pak,2000,74.68946
pak,2001,72.94272
pak,2002,77.02784
pak,2003,69.89965
pak,2004,72.9908
pak,2005,90.67673
pak,2006,107.6556
pak,2007,118.21258
pak,2008,111.60689
pak,2009,101.10237
pak,2010,101.02145
pak,2011,93.62605
pak,2012,94.81796
pak,2013,106.80936
pak,2014,115.37598
pak,2015,117.50809
pak,2016,127.57571
pak,2017,132.6698
pak,2018,155.46176
pak,2019,165.55055
pan,2000,587.76099
pan,2001,585.78906
pan,2002,608.0777
pan,2003,602.01849
pan,2004,689.18439
pan,2005,651.9093
pan,2006,758.74762
pan,2007,905.34662
pan,2008,984.08881
pan,2009,1007.86462
pan,2010,1073.63123
pan,2011,1115.81189
pan,2012,1226.15674
pan,2013,1384.12109
pan,2014,1584.81506
pan,2015,1724.0033
pan,2016,2037.56299
pan,2017,2103.31445
pan,2018,2308.34619
pan,2019,2490.94775
per,2000,216.8295
per,2001,237.04524
per,2002,263.77533
per,2003,260.41156
per,2004,266.89075
per,2005,300.95953
per,2006,315.86847
per,2007,355.26746
per,2008,403.75073
per,2009,447.7561
per,2010,463.18875
per,2011,472.82217
per,2012,511.00229
per,2013,540.26904
per,2014,577.32281
per,2015,580.97638
per,2016,606.98785
per,2017,624.01587
per,2018,690.15594
per,2019,711.62537
phl,2000,105.08213
phl,2001,100.97398
phl,2002,96.48531
phl,2003,118.01722
phl,2004,125.40144
phl,2005,163.5625
phl,2006,175.95097
phl,2007,187.9668
phl,2008,202.41896
phl,2009,219.40749
phl,2010,232.42613
phl,2011,236.09097
phl,2012,263.02429
phl,2013,282.71735
phl,2014,257.77167
phl,2015,280.16
phl,2016,304.67172
phl,2017,321.62112
phl,2018,344.91495
phl,2019,379.2366
plw,2000,872.1618
plw,2001,834.0838
plw,2002,878.43298
plw,2003,966.52032
plw,2004,1146.32751
plw,2005,1123.67468
plw,2006,1221.28394
plw,2007,1328.02612
plw,2008,1275.6604
plw,2009,1316.33618
plw,2010,1535.46631
plw,2011,1570.36438
plw,2012,1784.88098
plw,2013,1859.12195
plw,2014,2012.49841
plw,2015,2028.0365
plw,2016,2188.93213
plw,2017,2163.06128
plw,2018,2085.19385
plw,2019,2901.92529
png,2000,39.55804
png,2001,45.04197
png,2002,53.59187
png,2003,51.27461
png,2004,57.55727
png,2005,54.98086
png,2006,56.21371
png,2007,60.01739
png,2008,54.41134
png,2009,62.37091
png,2010,61.44653
png,2011,70.41922
png,2012,85.5079
png,2013,99.47324
png,2014,123.04714
png,2015,72.21133
png,2016,96.66692
png,2017,95.63192
png,2018,97.34959
png,2019,104.61089
pol,2000,564.50708
pol,2001,630.35394
pol,2002,715.97192
pol,2003,730.59869
pol,2004,782.83301
pol,2005,806.79431
pol,2006,877.72137
pol,2007,985.57123
pol,2008,1167.31714
pol,2009,1268.92639
pol,2010,1352.95972
pol,2011,1424.48792
pol,2012,1477.89282
pol,2013,1575.04553
pol,2014,1626.76697
pol,2015,1716.89905
pol,2016,1850.91589
pol,2017,1972.36792
pol,2018,2023.38379
pol,2019,2206.53564
prt,2000,1630.77527
prt,2001,1690.45508
prt,2002,1792.9176
prt,2003,1903.1145
prt,2004,2047.78979
prt,2005,2195.49634
prt,2006,2308.0498
prt,2007,2380.24756
prt,2008,2556.57959
prt,2009,2683.77393
prt,2010,2737.04541
prt,2011,2601.13013
prt,2012,2545.63721
prt,2013,2619.83301
prt,2014,2678.6145
prt,2015,2758.88452
prt,2016,2964.79834
prt,2017,3072.32178
prt,2018,3285.7041
prt,2019,3517.72339
pry,2000,400.48007
pry,2001,370.83856
pry,2002,313.53149
pry,2003,337.44714
pry,2004,356.27356
pry,2005,361.48059
pry,2006,399.55939
pry,2007,426.49011
pry,2008,458.4241
pry,2009,498.03702
pry,2010,546.65094
pry,2011,611.54694
pry,2012,654.36719
pry,2013,670.86481
pry,2014,759.10657
pry,2015,768.63892
pry,2016,803.85382
pry,2017,832.11218
pry,2018,884.37476
pry,2019,950.14349
qat,2000,1944.83618
qat,2001,2292.00806
qat,2002,2542.05249
qat,2003,3626.99512
qat,2004,3500.50073
qat,2005,2822.30225
qat,2006,2662.50708
qat,2007,2424.89771
qat,2008,2000.33044
qat,2009,2631.53516
qat,2010,2362.65552
qat,2011,2229.68066
qat,2012,2476.09424
qat,2013,2869.93652
qat,2014,3127.25562
qat,2015,2789.94775
qat,2016,2698.73193
qat,2017,2731.57715
qat,2018,2446.27393
qat,2019,2736.82495
rou,2000,246.10161
rou,2001,281.58087
rou,2002,326.2688
rou,2003,404.65884
rou,2004,490.43411
rou,2005,529.23016
rou,2006,583.52191
rou,2007,679.16412
rou,2008,838.93542
rou,2009,875.41205
rou,2010,977.31982
rou,2011,839.336
rou,2012,891.51221
rou,2013,1026.13049
rou,2014,1035.37134
rou,2015,1065.92725
rou,2016,1210.82629
rou,2017,1398.55298
rou,2018,1672.60095
rou,2019,1906.58606
rus,2000,367.58203
rus,2001,413.93155
rus,2002,475.81482
rus,2003,512.15942
rus,2004,521.57349
rus,2005,603.80139
rus,2006,759.71002
rus,2007,844.20032
rus,2008,1055.65796
rus,2009,1168.11938
rus,2010,1086.5835
rus,2011,1087.53162
rus,2012,1193.11072
rus,2013,1317.31323
rus,2014,1348.15076
rus,2015,1288.07068
rus,2016,1288.59619
rus,2017,1406.20105
rus,2018,1570.77893
rus,2019,1704.03967
rwa,2000,22.92061
rwa,2001,22.36827
rwa,2002,23.71452
rwa,2003,53.84458
rwa,2004,63.44293
rwa,2005,72.28603
rwa,2006,78.32715
rwa,2007,87.19695
rwa,2008,92.60069
rwa,2009,99.58787
rwa,2010,109.15526
rwa,2011,115.16607
rwa,2012,120.69336
rwa,2013,104.58294
rwa,2014,119.28153
rwa,2015,120.08472
rwa,2016,131.03235
rwa,2017,126.21436
rwa,2018,142.83556
rwa,2019,145.73892
sau,2000,1679.69446
sau,2001,1750.82068
sau,2002,1600.61365
sau,2003,1649.01245
sau,2004,1598.52991
sau,2005,1612.28247
sau,2006,1757.22437
sau,2007,1759.55933
sau,2008,1546.32202
sau,2009,2142.34717
sau,2010,1879.73682
sau,2011,2083.54102
sau,2012,2305.86084
sau,2013,2496.68799
sau,2014,2913.33203
sau,2015,2915.86182
sau,2016,2654.30469
sau,2017,2962.58423
sau,2018,2802.4978
sau,2019,2789.55981
sdn,2000,76.29737
sdn,2001,84.02662
sdn,2002,89.32767
sdn,2003,111.12738
sdn,2004,126.60467
sdn,2005,144.2063
sdn,2006,181.17398
sdn,2007,240.2262
sdn,2008,226.25044
sdn,2009,249.62622
sdn,2010,207.41531
sdn,2011,291.91052
sdn,2012,223.51651
sdn,2013,274.05392
sdn,2014,255.95248
sdn,2015,322.54861
sdn,2016,305.39481
sdn,2017,278.68982
sdn,2018,202.4126
sdn,2019,204.53532
sen,2000,67.5284
sen,2001,76.16205
sen,2002,80.0484
sen,2003,90.02335
sen,2004,99.64481
sen,2005,85.86636
sen,2006,89.37135
sen,2007,84.40318
sen,2008,90.61537
sen,2009,99.31602
sen,2010,106.51957
sen,2011,112.49796
sen,2012,116.8877
sen,2013,120.27576
sen,2014,124.43913
sen,2015,130.22137
sen,2016,131.05898
sen,2017,128.06258
sen,2018,143.17287
sen,2019,144.80397
sgp,2000,1465.14258
sgp,2001,1384.78918
sgp,2002,1541.76086
sgp,2003,1752.51404
sgp,2004,1706.29114
sgp,2005,1781.32336
sgp,2006,1875.18909
sgp,2007,1951.56653
sgp,2008,2187.75366
sgp,2009,2257.58521
sgp,2010,2385.83252
sgp,2011,2489.5957
sgp,2012,2701.98096
sgp,2013,3028.52124
sgp,2014,3235.42554
sgp,2015,3598.99072
sgp,2016,3894.94287
sgp,2017,4091.44043
sgp,2018,4035.60718
sgp,2019,4102.27344
slb,2000,77.14681
slb,2001,95.30756
slb,2002,141.18582
slb,2003,107.52711
slb,2004,125.32587
slb,2005,155.35065
slb,2006,145.57492
slb,2007,136.88045
slb,2008,114.38849
slb,2009,142.7429
slb,2010,182.64882
slb,2011,139.81824
slb,2012,117.45332
slb,2013,117.33399
slb,2014,124.44995
slb,2015,113.60162
slb,2016,115.08605
slb,2017,112.66132
slb,2018,109.17023
slb,2019,131.09265
sle,2000,116.47589
sle,2001,70.19419
sle,2002,89.82584
sle,2003,90.54069
sle,2004,96.01374
sle,2005,100.28584
sle,2006,98.20713
sle,2007,102.3913
sle,2008,105.70795
sle,2009,120.79655
sle,2010,124.10757
sle,2011,159.79745
sle,2012,148.84595
sle,2013,202.03648
sle,2014,352.65808
sle,2015,326.45438
sle,2016,277.35049
sle,2017,153.56686
sle,2018,141.24382
sle,2019,156.99834
slv,2000,396.94028
slv,2001,401.96594
slv,2002,410.1485
slv,2003,404.1503
slv,2004,421.18692
slv,2005,440.80923
slv,2006,443.03607
slv,2007,444.79715
slv,2008,464.74557
slv,2009,500.25165
slv,2010,504.6463
slv,2011,526.60687
slv,2012,493.1597
slv,2013,530.80658
slv,2014,555.60797
slv,2015,579.72339
slv,2016,619.38922
slv,2017,609.76929
slv,2018,625.98578
slv,2019,656.70599
smr,2000,2827.89355
smr,2001,2989.59741
smr,2002,2761.07935
smr,2003,2564.66187
smr,2004,2689.65454
smr,2005,2776.40332
smr,2006,3059.21069
smr,2007,3332.51099
smr,2008,3710.64014
smr,2009,3843.47729
smr,2010,3756.22412
smr,2011,3853.55469
smr,2012,3916.24487
smr,2013,3840.25513
smr,2014,3744.27466
smr,2015,3467.57788
smr,2016,3867.32568
smr,2017,4251.63672
smr,2018,4221.50586
smr,2019,4057.16187
srb,2000,371.95291
srb,2001,421.31189
srb,2002,548.12463
srb,2003,584.78937
srb,2004,664.41034
srb,2005,759.03644
srb,2006,864.37585
srb,2007,1050.00159
srb,2008,1195.34326
srb,2009,1170.0564
srb,2010,1217.71973
srb,2011,1249.85046
srb,2012,1296.61963
srb,2013,1359.00732
srb,2014,1352.35632
srb,2015,1312.15491
srb,2016,1337.99524
srb,2017,1366.07397
srb,2018,1556.73401
srb,2019,1686.06934
ssd,2017,84.44358
ssd,2018,64.22488
ssd,2019,62.99205
stp,2000,188.09108
stp,2001,199.35378
stp,2002,200.54044
stp,2003,252.48013
stp,2004,247.86215
stp,2005,259.14133
stp,2006,203.97993
stp,2007,207.52359
stp,2008,193.65062
stp,2009,196.70035
stp,2010,196.93512
stp,2011,202.49617
stp,2012,191.3403
stp,2013,263.43015
stp,2014,256.96667
stp,2015,204.94856
stp,2016,250.12271
stp,2017,253.00304
stp,2018,236.89699
stp,2019,226.80826
sur,2000,494.38251
sur,2001,330.66708
sur,2002,483.16208
sur,2003,478.08191
sur,2004,583.96997
sur,2005,591.58832
sur,2006,702.96222
sur,2007,668.70264
sur,2008,638.03906
sur,2009,686.60181
sur,2010,681.54236
sur,2011,683.42932
sur,2012,724.15344
sur,2013,807.93091
sur,2014,835.66394
sur,2015,999.57397
sur,2016,902.65967
sur,2017,973.22345
sur,2018,1345.68628
sur,2019,1680.19202
svk,2000,602.40186
svk,2001,660.65558
svk,2002,733.15466
svk,2003,771.64612
svk,2004,969.47717
svk,2005,1096.34473
svk,2006,1294.05505
svk,2007,1521.76465
svk,2008,1651.42529
svk,2009,1837.11304
svk,2010,1949.34839
svk,2011,1918.63599
svk,2012,2035.44788
svk,2013,2101.07178
svk,2014,1999.39172
svk,2015,2033.22461
svk,2016,2110.63525
svk,2017,2038.16162
svk,2018,2113.84497
svk,2019,2267.08862
svn,2000,1406.26514
svn,2001,1494.48486
svn,2002,1624.02234
svn,2003,1708.69507
svn,2004,1806.14917
svn,2005,1910.00293
svn,2006,2012.99451
svn,2007,2076.35938
svn,2008,2338.09668
svn,2009,2362.13428
svn,2010,2387.07373
svn,2011,2472.89673
svn,2012,2533.1604
svn,2013,2621.22412
svn,2014,2625.7019
svn,2015,2688.69751
svn,2016,2873.20801
svn,2017,2998.32349
svn,2018,3334.94458
svn,2019,3629.0144
swe,2000,2173.6626
swe,2001,2368.9082
swe,2002,2543.59668
swe,2003,2648.55029
swe,2004,2755.76831
swe,2005,2796.84204
swe,2006,3045.05249
swe,2007,3279.32495
swe,2008,3474.28882
swe,2009,3551.36719
swe,2010,3529.65234
swe,2011,4663.24121
swe,2012,4896.02344
swe,2013,5073.83789
swe,2014,5193.2002
swe,2015,5333.40234
swe,2016,5512.93311
swe,2017,5655.69971
swe,2018,6077.04346
swe,2019,6222.65918
swz,2000,217.65804
swz,2001,248.56999
swz,2002,281.75552
swz,2003,343.0383
swz,2004,388.66388
swz,2005,457.92441
swz,2006,527.67456
swz,2007,569.83582
swz,2008,649.6778
swz,2009,643.37341
swz,2010,667.65375
swz,2011,682.46832
swz,2012,646.47015
swz,2013,649.39673
swz,2014,638.401
swz,2015,622.06329
swz,2016,593.77423
swz,2017,586.97034
swz,2018,633.4339
swz,2019,610.49402
syc,2000,659.05536
syc,2001,757.19055
syc,2002,644.81305
syc,2003,711.75433
syc,2004,676.15228
syc,2005,717.74237
syc,2006,752.91034
syc,2007,741.70093
syc,2008,717.43781
syc,2009,694.80267
syc,2010,920.93011
syc,2011,956.979
syc,2012,1178.77722
syc,2013,971.47583
syc,2014,1097.77722
syc,2015,1086.45081
syc,2016,1316.42981
syc,2017,1332.22119
syc,2018,1470.18555
syc,2019,1468.72083
syr,2000,144.8544
syr,2001,152.78459
syr,2002,172.00871
syr,2003,186.23308
syr,2004,174.99414
syr,2005,170.98355
syr,2006,166.19168
syr,2007,168.93965
syr,2008,158.34599
syr,2009,172.13669
syr,2010,166.73851
syr,2011,182.99568
syr,2012,159.57843
tcd,2000,45.39679
tcd,2001,48.37587
tcd,2002,70.4324
tcd,2003,60.01548
tcd,2004,79.18439
tcd,2005,75.09175
tcd,2006,75.5333
tcd,2007,69.18518
tcd,2008,65.68215
tcd,2009,73.01533
tcd,2010,74.0531
tcd,2011,70.37656
tcd,2012,66.93327
tcd,2013,64.00441
tcd,2014,71.96821
tcd,2015,82.33955
tcd,2016,84.95798
tcd,2017,72.91976
tcd,2018,66.04032
tcd,2019,69.39679
tgo,2000,36.65239
tgo,2001,37.93352
tgo,2002,39.20159
tgo,2003,42.06076
tgo,2004,43.78511
tgo,2005,44.88882
tgo,2006,48.23838
tgo,2007,53.46868
tgo,2008,54.83282
tgo,2009,60.22901
tgo,2010,68.77303
tgo,2011,74.35188
tgo,2012,79.59476
tgo,2013,85.06062
tgo,2014,90.96584
tgo,2015,93.44444
tgo,2016,104.59851
tgo,2017,130.67339
tgo,2018,128.41391
tgo,2019,125.55871
tha,2000,226.48119
tha,2001,231.47246
tha,2002,272.76041
tha,2003,287.46231
tha,2004,301.60562
tha,2005,324.07166
tha,2006,341.73801
tha,2007,378.97198
tha,2008,423.58987
tha,2009,441.25571
tha,2010,447.3363
tha,2011,482.39709
tha,2012,523.89557
tha,2013,532.04736
tha,2014,570.36523
tha,2015,580.34705
tha,2016,623.78778
tha,2017,669.58118
tha,2018,707.59259
tha,2019,731.30957
tjk,2000,45.22412
tjk,2001,51.81357
tjk,2002,56.21742
tjk,2003,66.69486
tjk,2004,75.69178
tjk,2005,88.74151
tjk,2006,92.15732
tjk,2007,110.58156
tjk,2008,126.69498
tjk,2009,129.28773
tjk,2010,133.53506
tjk,2011,146.28238
tjk,2012,164.51288
tjk,2013,199.13547
tjk,2014,223.15707
tjk,2015,206.61566
tjk,2016,216.90437
tjk,2017,222.95468
tjk,2018,239.88162
tjk,2019,250.76889
tkm,2000,174.61722
tkm,2001,251.42821
tkm,2002,252.32375
tkm,2003,361.24347
tkm,2004,534.79266
tkm,2005,557.02026
tkm,2006,554.26556
tkm,2007,392.461
tkm,2008,505.57697
tkm,2009,434.14105
tkm,2010,490.17334
tkm,2011,553.05811
tkm,2012,575.84583
tkm,2013,656.14807
