geo,time,gc_nld_totl_gd_zs
mhl,2017,4.38619
mhl,2018,2.53487
mhl,2019,0.24847
mkd,2005,2.32238
mkd,2006,-0.14414
mkd,2007,0.25233
mkd,2008,-0.96459
mkd,2009,-2.68486
mkd,2010,-2.53101
mkd,2011,-2.64161
mkd,2012,-3.93269
mkd,2013,-3.95434
mkd,2014,-4.33408
mkd,2015,-3.56638
mkd,2016,-2.77298
mkd,2017,-2.77263
mkd,2018,-1.75504
mkd,2019,-1.96625
mli,2000,-2.76149
mli,2001,-3.22345
mli,2002,-3.59221
mli,2003,-1.32987
mli,2004,-2.68104
mli,2005,-2.1186
mli,2006,27.25993
mli,2007,-4.14707
mli,2008,-1.55488
mli,2009,-1.81468
mli,2010,-2.20358
mli,2011,-2.86497
mli,2012,0.00046
mli,2013,-1.17961
mli,2014,-1.21263
mli,2015,-2.59638
mli,2016,-3.53709
mli,2017,-1.69241
mli,2018,-4.61552
mli,2019,-1.57014
mlt,1972,-2.2823
mlt,1973,8.16714
mlt,1974,4.60777
mlt,1975,4.86242
mlt,1976,5.63167
mlt,1977,3.50517
mlt,1978,6.24451
mlt,1980,2.79725
mlt,1981,5.74172
mlt,1982,3.60864
mlt,1983,3.83838
mlt,1984,1.25598
mlt,1985,1.19942
mlt,1986,-2.50373
mlt,1987,-5.75813
mlt,1988,0.63158
mlt,1989,-4.80269
mlt,1990,-11.21645
mlt,1991,-10.79546
mlt,1992,-5.91909
mlt,1993,-7.25331
mlt,1994,-9.07742
mlt,1995,-8.12205
mlt,1996,-17.81408
mlt,1997,-16.33714
mlt,1998,-21.46282
mlt,1999,-15.48348
mlt,2000,-12.90756
mlt,2001,-14.28532
mlt,2002,-12.60579
mlt,2003,-20.84311
mlt,2004,-9.97579
mlt,2005,-6.66338
mlt,2006,-5.81477
mlt,2007,-4.92621
mlt,2008,-4.12087
mlt,2009,-3.17245
mlt,2010,-2.35823
mlt,2011,-2.3538
mlt,2012,-3.35854
mlt,2013,-2.29977
mlt,2014,-1.66194
mlt,2015,-1.03055
mlt,2016,0.89532
mlt,2017,3.11984
mlt,2018,1.91114
mlt,2019,0.43485
mmr,2003,-3.09048
mmr,2004,-2.13421
mmr,2005,-1.71032
mmr,2012,1.68448
mmr,2013,-1.50087
mmr,2014,-1.1203
mmr,2015,-4.50678
mmr,2016,-3.21198
mmr,2017,-6.28345
mmr,2018,-0.83124
mmr,2019,-3.89719
mng,1992,-0.51844
mng,1993,2.70822
mng,1994,0.37712
mng,1995,2.44253
mng,1996,0.74404
mng,1997,-0.03044
mng,1998,-0.97043
mng,1999,-2.71561
mng,2000,0.18349
mng,2001,0.99427
mng,2002,-1.25089
mng,2003,-0.38061
mng,2006,2.75608
mng,2007,7.13599
mng,2008,-3.28338
mng,2009,-4.09219
mng,2010,2.63023
mng,2011,-2.64688
mng,2012,-7.08959
mng,2013,-1.09932
mng,2014,-3.37589
mng,2015,-4.764
mng,2016,-12.76369
mng,2017,-2.7354
mng,2018,3.48614
moz,2010,-3.22249
moz,2011,-3.22996
moz,2012,-2.46872
moz,2016,-3.11681
moz,2017,1.45452
moz,2018,-3.97965
moz,2019,2.1921
mus,1976,-2.45961
mus,1977,-6.47372
mus,1978,-8.79674
mus,1979,-9.39005
mus,1980,-6.40681
mus,1981,-8.6267
mus,1982,-8.9339
mus,1983,-4.50756
mus,1984,-2.86908
mus,1985,-2.83307
mus,1986,-0.42437
mus,1987,1.09529
mus,1988,1.0616
mus,1989,0.64705
mus,1990,0.30756
mus,1991,0.52061
mus,1992,-0.22798
mus,1993,0.50945
mus,1994,-0.10203
mus,1995,-1.20177
mus,1996,-3.26401
mus,1997,-2.1784
mus,1998,-0.90263
mus,1999,-2.06765
mus,2000,-1.04893
mus,2001,-3.73542
mus,2002,-3.52155
mus,2003,-2.94644
mus,2004,-2.87958
mus,2005,-1.97703
mus,2006,-2.61798
mus,2007,-1.94682
mus,2008,0.59806
mus,2009,0.5566
mus,2010,-2.29933
mus,2011,-1.11875
mus,2012,-0.58045
mus,2013,-2.9036
mus,2014,-2.13948
mus,2015,-0.85314
mus,2016,-2.26024
mus,2017,-2.24282
mus,2018,-1.92591
mus,2019,-2.17174
mwi,2009,-4.62539
mwi,2010,0.04048
mwi,2011,-1.83913
mwi,2012,-5.33638
mwi,2013,-0.91018
mwi,2014,-4.8455
mwi,2015,-4.44722
mwi,2016,-3.32164
mwi,2017,-2.11904
mwi,2018,-4.14074
mwi,2019,-4.32541
mwi,2020,-6.1125
mys,1996,1.4539
mys,1997,2.91985
mys,1998,-0.82191
mys,1999,-3.83001
mys,2000,-4.12417
mys,2001,-3.50568
mys,2002,-4.90145
mys,2003,-4.85232
mys,2004,-4.12405
mys,2005,-3.76082
mys,2006,-2.95949
mys,2007,-3.17455
mys,2008,-4.40884
mys,2009,-6.13336
mys,2010,-5.00057
mys,2011,-4.6167
mys,2012,-4.38646
mys,2013,-3.76726
mys,2014,-3.30681
mys,2015,-3.1017
mys,2016,-3.02507
mys,2017,-2.88312
mys,2018,-3.62521
mys,2019,-3.36953
nam,1991,-2.13164
nam,1992,-4.1376
nam,1999,-2.44554
nam,2000,-1.33603
nam,2001,-3.22638
nam,2002,-0.78319
nam,2003,-5.60123
nam,2004,-1.73267
nam,2005,0.20197
nam,2006,5.43835
nam,2007,7.19887
nam,2008,3.69802
nam,2009,-0.29181
nam,2010,-4.63378
nam,2011,-5.96977
nam,2012,0.56698
nam,2013,-3.73057
nam,2014,-6.52482
nam,2015,-8.45071
nam,2016,-7.08301
nam,2017,-4.07393
nam,2018,-2.50227
nam,2019,7.26997
ner,1976,-1.92596
ner,1977,-1.53049
ner,1978,-2.03873
ner,1979,-1.84092
ner,1980,-4.01717
nic,1990,-34.23628
nic,1991,6.06742
nic,1992,-2.28101
nic,1993,0.08186
nic,1994,-1.60994
nic,1995,0.49077
nic,1996,-0.50081
nic,1997,-0.38325
nic,1998,-0.6155
nic,1999,-1.67686
nic,2000,-2.79908
nic,2001,-4.93549
nic,2002,-1.89916
nic,2003,-2.19384
nic,2004,-1.7111
nic,2005,-1.41241
nic,2006,0.05184
nic,2007,0.32179
nic,2008,-0.87365
nic,2009,-1.69083
nic,2010,-0.72244
nic,2011,0.45878
nic,2012,0.50918
nic,2013,0.06501
nic,2014,-0.27927
nic,2015,-0.5832
nic,2016,-0.58611
nic,2017,-0.58795
nic,2018,-1.93865
nic,2019,0.2594
nld,1973,2.28042
nld,1974,1.36013
nld,1975,-0.99791
nld,1976,-0.59589
nld,1977,-0.51647
nld,1978,-1.59244
nld,1979,-2.70515
nld,1980,-2.83506
nld,1981,-3.88956
nld,1982,-5.38072
nld,1983,-5.14229
nld,1984,-5.40326
nld,1985,-3.76328
nld,1986,-3.92783
nld,1987,-5.16542
nld,1988,-3.85768
nld,1989,-4.64737
nld,1990,-4.04205
nld,1991,-2.04964
nld,1992,-2.98139
nld,1993,-2.74883
nld,1994,-3.76503
nld,1995,-8.7508
nld,1996,-2.01727
nld,1997,-2.35635
nld,1998,-1.34696
nld,1999,0.24389
nld,2000,1.17963
nld,2001,-0.28285
nld,2002,-1.63309
nld,2003,-2.68423
nld,2004,-1.4905
nld,2005,-0.08986
nld,2006,0.3868
nld,2007,0.25647
nld,2008,0.90498
nld,2009,-4.15801
nld,2010,-4.12821
nld,2011,-3.76531
nld,2012,-3.48012
nld,2013,-2.56623
nld,2014,-1.91807
nld,2015,-1.84099
nld,2016,-0.04348
nld,2017,1.33063
nld,2018,1.5508
nld,2019,1.88007
nor,1972,2.83223
nor,1973,3.47731
nor,1974,2.97382
nor,1975,2.10708
nor,1976,1.11514
nor,1977,0.22673
nor,1978,-0.87581
nor,1979,-0.17839
nor,1980,3.06241
nor,1981,4.84531
nor,1982,3.88054
nor,1983,5.12012
nor,1984,5.31722
nor,1985,7.17938
nor,1986,7.01514
nor,1987,4.1783
nor,1988,3.07401
nor,1989,1.51884
nor,1990,1.83261
nor,1991,0.37097
nor,1992,-2.38693
nor,1993,-2.33411
nor,1994,-0.8486
nor,1995,3.18397
nor,1996,6.32159
nor,1997,7.56803
nor,1998,4.538
nor,1999,6.6126
nor,2000,15.40288
nor,2001,13.89555
nor,2002,8.98633
nor,2003,8.19834
nor,2004,11.44373
nor,2005,14.7806
nor,2006,18.00004
nor,2007,17.53969
nor,2008,19.67021
nor,2009,11.23291
nor,2010,11.75823
nor,2011,14.04527
nor,2012,14.327
nor,2013,11.447
nor,2014,9.38648
nor,2015,6.34392
nor,2016,4.47932
nor,2017,5.36954
nor,2018,8.30879
nor,2019,7.09241
npl,2010,-1.37338
npl,2011,-0.8752
npl,2012,-0.54339
npl,2013,1.502
npl,2014,1.56338
npl,2015,0.9295
npl,2016,1.17666
npl,2017,-2.97285
npl,2018,-4.75425
npl,2019,-4.79371
nru,2014,8.13065
nru,2015,-1.28489
nru,2016,9.88759
nru,2017,5.03357
nru,2018,27.63243
nzl,1972,-1.07978
nzl,1973,0.19563
nzl,1974,0.16815
nzl,1975,-3.24903
nzl,1976,0.05013
nzl,1977,-0.50502
nzl,1978,-4.24704
nzl,1979,-2.46908
nzl,1980,-3.84041
nzl,1981,-4.50764
nzl,1982,-5.0425
nzl,1983,-6.44516
nzl,1984,-5.86335
nzl,1985,-2.8954
nzl,1986,-3.2233
nzl,1987,-1.75845
nzl,1988,-1.89914
nzl,2002,1.62994
nzl,2003,2.80482
nzl,2004,3.54807
nzl,2005,4.33943
nzl,2006,4.63943
nzl,2007,3.00633
nzl,2008,3.13506
nzl,2009,0.44746
nzl,2010,-2.63763
nzl,2011,-6.57805
nzl,2012,-2.35354
nzl,2013,-1.04067
nzl,2014,-0.4375
nzl,2015,0.27794
nzl,2016,0.75854
nzl,2017,1.41362
nzl,2018,1.2222
nzl,2019,1.50735
pan,2014,-3.62993
pan,2015,-4.15158
pan,2016,-3.46566
pan,2017,-2.89584
pan,2018,-2.72029
per,1972,-0.84357
per,1973,-2.82033
per,1974,-1.86455
per,1975,-2.63341
per,1976,-3.55773
per,1977,-3.10156
per,1978,-4.35208
per,1979,-0.52996
per,1980,-2.71048
per,1981,-4.59396
per,1982,-3.66372
per,1983,-8.29407
per,1984,-5.02147
per,1985,-2.7573
per,1986,-4.83265
per,1987,-7.24364
per,1988,-4.0157
per,1989,-6.58498
per,1990,-8.07507
per,1991,-2.03562
per,1992,-3.45564
per,1993,-2.91602
per,1994,-1.89897
per,1995,-1.32052
per,1996,2.69892
per,1997,0.4892
per,1998,-0.38275
per,1999,-2.40806
per,2000,-2.11652
per,2001,-2.12538
per,2002,-1.44786
per,2003,-1.75029
per,2004,-1.2518
per,2005,-0.8605
per,2006,1.90229
per,2007,1.79164
per,2008,2.13399
per,2009,-1.14329
per,2010,0.50415
per,2011,1.30912
per,2012,2.04376
per,2013,1.05475
per,2014,-0.31158
per,2015,-2.40967
per,2016,-1.76643
per,2017,-3.41864
per,2018,-2.09549
per,2019,-2.15016
phl,1990,-2.4662
phl,1991,-1.31297
phl,1992,-1.48652
phl,1993,-0.7126
phl,2000,-4.04467
phl,2001,-4.02574
phl,2002,-5.04613
phl,2003,-4.34545
phl,2004,-3.69321
phl,2005,-4.25251
phl,2006,-1.1978
phl,2007,-1.35466
phl,2008,-1.15218
phl,2009,-3.60192
phl,2010,-3.31479
phl,2011,-1.68827
phl,2012,-1.86145
phl,2013,-1.16179
phl,2014,-0.47414
phl,2015,-1.27478
phl,2016,-2.18285
phl,2017,-2.11605
phl,2018,-3.09362
phl,2019,-3.2828
plw,2008,-1.7123
plw,2009,-0.85743
plw,2010,-0.96465
plw,2011,1.27509
plw,2012,1.01762
plw,2013,0.75707
plw,2014,3.62921
plw,2015,5.14515
plw,2016,3.57402
plw,2017,4.67201
plw,2018,6.2614
plw,2019,0.35376
png,1990,-2.17314
png,1991,-1.67462
png,1992,-5.47123
png,1993,-5.71305
png,1994,-2.48732
png,1995,-0.46777
png,1996,0.57175
png,1997,0.28675
png,1998,-1.74343
png,1999,-2.73815
png,2000,-1.88282
png,2001,-1.27464
png,2002,-2.26339
png,2014,-6.26475
png,2015,-5.10537
png,2016,-4.73883
png,2017,-2.47463
png,2018,-2.57966
png,2019,-4.97587
pol,1994,-1.94025
pol,1995,-1.99936
pol,1996,-2.87036
pol,1997,-3.00814
pol,1998,-2.85454
pol,1999,-1.45998
pol,2000,-3.62106
pol,2001,-4.66536
pol,2002,-4.51827
pol,2003,-5.68481
pol,2004,-5.16134
pol,2005,-3.81863
pol,2006,-3.27361
pol,2007,-1.87586
pol,2008,-3.40759
pol,2009,-6.16942
pol,2010,-6.11766
pol,2011,-4.10522
pol,2012,-3.43326
pol,2013,-4.00359
pol,2014,-3.36443
pol,2015,-2.54114
pol,2016,-2.6539
pol,2017,-1.58888
pol,2018,0.07495
pol,2019,-0.486
prt,1975,-5.54036
prt,1976,-7.38552
prt,1978,-6.37487
prt,1979,-6.11983
prt,1980,-5.8173
prt,1981,-7.00155
prt,1982,-6.03032
prt,1983,-5.38144
prt,1984,-5.04915
prt,1985,-9.50597
prt,1986,-7.29864
prt,1987,-5.63042
prt,1988,-4.39501
prt,1989,-2.92525
prt,1990,-4.09565
prt,1995,-5.25295
prt,1996,-4.46101
prt,1997,-3.30231
prt,1998,-4.75785
prt,1999,-3.26503
prt,2000,-2.83997
prt,2001,-4.39619
prt,2002,-2.87666
prt,2003,-5.18332
prt,2004,-5.83847
prt,2005,-5.76638
prt,2006,-4.05679
prt,2007,-2.6342
prt,2008,-3.08758
prt,2009,-9.08299
prt,2010,-10.53934
prt,2011,-7.53944
prt,2012,-6.67948
prt,2013,-5.29131
prt,2014,-7.73438
prt,2015,-4.88074
prt,2016,-2.38897
prt,2017,-3.1177
prt,2018,-0.59229
prt,2019,-0.19198
pry,2005,0.75073
pry,2006,0.85529
pry,2007,1.20233
pry,2008,2.20416
pry,2009,0.52582
pry,2010,1.41452
pry,2011,1.20182
pry,2012,-0.7243
pry,2013,-1.07754
pry,2014,-0.04762
pry,2015,-0.62409
pry,2016,0.17216
pry,2017,0.3594
pry,2018,-1.01812
pry,2019,-2.38673
rou,1981,1.93523
rou,1982,3.27481
rou,1983,3.2875
rou,1984,6.54846
rou,1985,2.59596
rou,1986,4.34128
rou,1987,7.15371
rou,1988,5.8888
rou,1989,8.28775
rou,1990,0.93717
rou,1991,1.94337
rou,1992,-3.40941
rou,1993,0.38636
rou,1994,-2.06696
rou,1995,-2.08525
rou,1996,-3.68556
rou,1997,-4.47018
rou,1998,-3.22717
rou,1999,-4.54682
rou,2000,-4.87789
rou,2001,-3.6426
rou,2002,-1.93076
rou,2003,-1.60611
rou,2004,-0.88844
rou,2005,-0.78344
rou,2006,-2.1456
rou,2007,-2.49803
rou,2008,-4.34959
rou,2009,-8.34322
rou,2010,-6.81805
rou,2011,-4.8192
rou,2012,-3.1935
rou,2013,-2.21808
rou,2014,-1.70123
rou,2015,-1.34158
rou,2016,-2.81924
rou,2017,-2.80704
rou,2018,-2.866
rou,2019,-4.2161
rus,1994,-6.9937
rus,1995,9.32096
rus,1998,-6.25573
rus,1999,-0.11826
rus,2000,2.46921
rus,2001,2.63027
rus,2002,7.02307
rus,2003,2.20756
rus,2004,5.28092
rus,2005,9.88307
rus,2006,8.02609
rus,2007,6.18603
rus,2008,5.61986
rus,2009,-5.23305
rus,2010,-1.86985
rus,2011,3.05669
rus,2012,2.29974
rus,2013,0.85332
rus,2014,-0.92276
rus,2015,-2.2697
rus,2016,-2.22572
rus,2017,-1.55254
rus,2018,2.99932
rus,2019,2.2606
rwa,1990,-5.35039
rwa,1991,-3.31015
rwa,1992,-5.64789
rwa,2014,-1.74573
rwa,2015,-2.30795
rwa,2016,-2.07341
rwa,2017,-3.07936
rwa,2018,-2.91954
rwa,2019,-4.27862
sau,2010,4.39158
sau,2011,11.55396
sau,2012,11.93298
sau,2013,5.63854
sau,2014,-3.54199
sau,2015,-15.83844
sau,2016,-12.86183
sau,2017,-9.23603
sau,2018,-5.87718
sau,2019,-4.46039
sdn,1998,-0.39778
sdn,1999,-0.3878
sdn,2009,-3.38957
sdn,2010,-4.28317
sdn,2012,-3.29344
sdn,2013,-1.84507
sdn,2014,-0.90527
sdn,2015,-1.24329
sdn,2016,-1.73965
sen,2015,-3.79664
sen,2016,-2.288
sen,2017,-4.01065
sen,2018,-3.7963
sgp,1972,5.43223
sgp,1973,6.69514
sgp,1974,6.33602
sgp,1975,7.21117
sgp,1976,4.02575
sgp,1977,4.28051
sgp,1978,4.12272
sgp,1979,5.46327
sgp,1980,6.15781
sgp,1981,6.13798
sgp,1982,9.19626
sgp,1983,9.04935
sgp,1984,2.93072
sgp,1985,10.23914
sgp,1986,8.64213
sgp,1987,-3.21848
sgp,1988,5.08494
sgp,1989,6.77231
sgp,1990,10.51604
sgp,1991,9.25355
sgp,1992,12.66954
sgp,1993,17.5985
sgp,1994,20.36153
sgp,1995,19.02971
sgp,1996,16.36136
sgp,1997,20.23618
sgp,1998,10.86741
sgp,1999,12.1386
sgp,2000,11.03588
sgp,2001,5.48837
sgp,2002,4.55708
sgp,2003,2.91856
sgp,2004,3.86457
sgp,2005,6.36885
sgp,2006,6.14544
sgp,2007,11.11488
sgp,2008,7.63082
sgp,2009,1.56565
sgp,2010,7.46431
sgp,2011,9.07581
sgp,2012,8.45642
sgp,2013,8.05627
sgp,2014,7.10183
sgp,2015,4.19836
sgp,2016,5.04328
sgp,2017,7.56621
sgp,2018,4.78855
sgp,2019,7.46446
slb,2011,6.22439
slb,2012,4.61088
slb,2013,3.5741
slb,2014,2.12704
slb,2015,0.80895
slb,2016,-3.56062
slb,2017,-2.25009
slb,2018,1.52611
slb,2019,-1.57171
slb,2020,-2.42253
slv,1998,0.09738
slv,1999,-1.26221
slv,2000,2.20171
slv,2001,-3.74923
slv,2002,-5.34736
slv,2003,-2.83829
slv,2004,-3.7822
slv,2005,-5.08777
slv,2006,-3.75878
slv,2007,0.98696
slv,2008,0.39584
slv,2009,-5.95797
slv,2010,-3.08111
slv,2011,-2.53663
slv,2012,-0.85506
slv,2013,-1.5179
slv,2014,-2.28893
slv,2015,-1.30543
slv,2016,-0.18585
slv,2017,-0.57567
slv,2018,-0.62027
slv,2019,-0.88933
smr,2002,0.99243
smr,2003,2.25126
smr,2004,1.8757
smr,2005,4.14447
smr,2006,4.88111
smr,2007,3.452
smr,2019,-2.53817
som,2017,0
som,2018,0.00001
som,2019,0.00002
srb,2007,-0.8406
srb,2008,-1.58189
srb,2009,-2.47902
srb,2010,-3.55061
srb,2011,-3.93193
srb,2012,-5.72861
srb,2013,-4.3722
srb,2014,-4.65246
srb,2015,-2.89876
srb,2016,-0.91555
srb,2017,0.79595
srb,2018,0.63994
srb,2019,0.20425
svk,1995,-0.43231
svk,1996,-7.82532
svk,1997,-5.07064
svk,1998,-4.43057
svk,1999,-6.48867
svk,2000,-13.0258
svk,2001,-7.21835
svk,2002,-8.57008
svk,2003,-3.08458
svk,2004,-2.79556
svk,2005,-3.12315
svk,2006,-3.49347
svk,2007,-2.11015
svk,2008,-2.58556
svk,2009,-7.59768
svk,2010,-6.70372
svk,2011,-4.29336
svk,2012,-4.6451
svk,2013,-3.23063
svk,2014,-3.04102
svk,2015,-2.81062
svk,2016,-3.12644
svk,2017,-0.91016
svk,2018,-1.13942
svk,2019,-1.50456
svn,2002,-2.20233
svn,2003,-2.52692
svn,2004,-1.8522
svn,2005,-1.27933
svn,2006,-1.15345
svn,2007,0.08555
svn,2008,-0.71246
svn,2009,-5.32776
svn,2010,-5.33872
svn,2011,-6.70768
svn,2012,-4.04629
svn,2013,-14.43368
svn,2014,-5.37502
svn,2015,-3.13727
svn,2016,-2.09664
svn,2017,-0.09202
svn,2018,0.90971
svn,2019,0.58052
swe,1972,4.09198
swe,1973,2.74053
swe,1974,1.49116
swe,1975,1.49641
swe,1976,3.61976
swe,1977,2.15178
swe,1978,-0.36659
swe,1979,-3.06067
swe,1980,-3.66727
swe,1981,-4.81682
swe,1982,-4.45723
swe,1983,-6.00505
swe,1984,-4.31754
swe,1985,-3.71624
swe,1986,-2.72739
swe,1987,1.46335
swe,1988,2.37414
swe,1989,3.40049
swe,1990,3.0223
swe,1991,-0.31175
swe,1992,-3.32281
swe,1993,-12.21839
swe,1994,-10.42766
swe,1995,-6.60902
swe,1996,-2.7613
swe,1997,-1.09082
swe,1998,0.9993
swe,1999,0.95973
swe,2000,3.08535
swe,2001,1.63416
swe,2002,-0.87902
swe,2003,-0.93884
swe,2004,0.30941
swe,2005,1.43646
swe,2006,2.10794
swe,2007,3.23943
swe,2008,2.01181
swe,2009,-0.48049
swe,2010,-0.18337
swe,2011,0.13069
swe,2012,-0.79766
swe,2013,-1.29328
swe,2014,-1.1129
swe,2015,0.37425
swe,2016,1.57849
swe,2017,1.6402
swe,2018,1.5056
swe,2019,1.37046
syc,1985,-6.24948
syc,1986,-11.53562
syc,1987,0.75937
syc,1988,2.08768
syc,1989,0.69727
syc,1993,-4.8705
syc,1994,-1.50443
syc,1995,-4.30974
syc,1996,-13.24294
syc,1997,-13.85708
syc,1998,-14.96267
syc,1999,-11.15885
syc,2000,-13.89292
syc,2005,7.1151
syc,2006,2.25606
syc,2007,-5.04789
syc,2008,7.29317
syc,2009,3.36883
syc,2010,1.05017
syc,2011,5.52331
syc,2012,5.11632
syc,2013,2.35559
syc,2014,1.52245
syc,2015,1.06889
syc,2016,-0.42558
syc,2017,0.54367
syc,2018,3.25488
tgo,2004,-0.28816
tgo,2005,-5.32113
tgo,2006,-3.30666
tgo,2007,-0.781
tgo,2008,0.2575
tgo,2009,-0.51992
tgo,2010,-0.29309
tgo,2011,-1.05212
tgo,2012,-6.19138
tgo,2013,-3.01017
tgo,2014,-3.33365
tgo,2015,-6.27762
tgo,2016,-5.4256
tgo,2017,0.23844
tgo,2018,-0.58306
tgo,2019,1.74729
tha,1972,-3.65256
tha,1973,-2.8262
tha,1974,1.0154
tha,1975,-1.77283
tha,1976,-3.54661
tha,1977,-2.96629
tha,1978,-3.44674
tha,1979,-3.40633
tha,1980,-4.17475
tha,1981,-3.56938
tha,1982,-5.80582
tha,1983,-3.69961
tha,1984,-3.41777
tha,1985,-4.74397
tha,1986,-3.80882
tha,1987,-1.79704
tha,1988,1.35209
tha,1989,3.07723
tha,1990,4.75076
tha,1991,4.83158
tha,1992,3.04163
tha,1993,2.09262
tha,1994,2.16349
tha,1995,2.90422
tha,1996,2.54715
tha,1997,-1.78929
tha,1998,-6.24974
tha,1999,-8.70794
tha,2000,-1.808
tha,2001,-2.10743
tha,2002,-6.78463
tha,2003,1.38517
tha,2004,1.05313
tha,2005,2.32428
tha,2006,1.78
tha,2007,0.12362
tha,2008,0.46565
tha,2009,-2.85076
tha,2010,-0.58222
tha,2011,-1.06095
tha,2012,-1.17435
tha,2013,0.30503
tha,2014,-0.85219
tha,2015,-0.04693
tha,2016,0.28773
tha,2017,-0.74242
tha,2018,-0.43651
tha,2019,0.01388
tjk,1998,-3.25349
tjk,1999,-1.96275
tjk,2000,-0.80707
tjk,2001,-0.15126
tjk,2003,-4.57239
tjk,2004,-6.6134
tls,2010,186.38184
tls,2011,238.5769
tls,2012,233.98958
tls,2013,169.9367
tls,2014,64.86041
tls,2015,8.07123
tls,2016,-52.52449
tls,2017,-12.02497
tls,2018,-2.77183
tls,2019,5.69182
tto,2001,1.96936
tto,2002,-0.05862
tto,2003,2.24185
tto,2004,1.92511
tto,2005,5.74045
tto,2006,1.84578
tto,2007,0.66381
tto,2008,2.15133
tto,2009,-4.9551
tto,2010,-1.48045
tto,2011,-2.74091
tto,2012,-1.33181
tto,2013,-2.89174
tto,2014,-1.83352
tto,2015,-1.41608
tto,2016,-6.92734
tto,2017,-6.81468
tto,2018,-3.37537
tun,1972,2.03279
tun,1973,0.25189
tun,1974,0.67192
tun,1975,-0.01723
tun,1976,-1.80548
tun,1977,-4.10603
tun,1978,-2.33504
tun,1979,-1.42368
tun,1980,0.38978
tun,1981,-0.46372
tun,1982,-3.26367
tun,1983,-5.07225
tun,1984,-2.37976
tun,1985,-3.23868
tun,1986,-4.09335
tun,1987,-3.47591
tun,1988,-2.83468
tun,1989,-3.68617
tun,1990,-3.20183
tun,1991,-4.68376
tun,1992,-2.18229
tun,1993,-2.42242
tun,1994,-0.5002
tun,1995,-2.44959
tun,1996,-2.60092
tun,1997,-2.47827
tun,1998,0.02699
tun,1999,-2.21342
tun,2000,-2.40169
tun,2001,-2.12182
tun,2002,-2.14004
tun,2003,-2.16068
tun,2004,-2.52636
tun,2005,-2.81078
tun,2006,-2.4412
tun,2007,-1.9908
tun,2008,-0.6135
tun,2009,-1.47313
tun,2010,-1.30973
tun,2011,-3.66228
tun,2012,-4.81844
tur,1972,-1.69492
tur,1973,-1.37363
tur,1974,-1.06898
tur,1975,-0.60503
tur,1976,-1.27551
tur,1977,-4.02348
tur,1978,-2.30103
tur,1979,-4.07833
tur,1980,-3.0551
tur,1981,-1.01759
tur,1983,-3.46402
tur,1984,-8.24518
tur,1985,-5.83636
tur,1986,-2.43073
tur,1987,-3.11582
tur,1988,-2.96879
tur,1989,-3.28646
tur,1990,-2.98781
tur,1991,-5.27926
tur,1992,-4.31566
tur,1993,-6.70055
tur,1994,-3.88949
tur,1995,-4.07426
tur,1996,-8.38059
tur,1997,-7.9351
tur,1998,-5.70627
tur,2008,-1.35899
tur,2009,-5.30383
tur,2010,-2.89084
tur,2011,-0.86584
tur,2012,-0.19253
tur,2013,0.21174
tur,2014,0.26565
tur,2015,0.50154
tur,2016,-1.39606
tur,2017,-2.53631
tur,2018,-2.05847
tur,2019,-2.85926
tur,2020,-4.54359
tza,2009,0.02777
tza,2010,0.02387
tza,2011,-1.50379
tza,2012,-2.44007
tza,2013,-1.2287
tza,2014,-2.77027
tza,2015,-1.06316
tza,2016,-0.71537
tza,2017,-1.48055
tza,2018,-0.29229
uga,2015,-2.11269
uga,2016,-2.23699
uga,2017,-2.45466
uga,2018,-2.66562
uga,2019,-3.44753
ukr,1999,-2.0912
ukr,2000,-0.57481
ukr,2001,-0.76699
ukr,2002,0.31048
ukr,2003,-0.18213
ukr,2004,-3.08113
ukr,2005,-1.3162
ukr,2006,-0.99528
ukr,2007,-0.85409
ukr,2008,-1.40363
ukr,2009,-5.40594
ukr,2010,-6.30114
ukr,2011,-2.23727
ukr,2012,-3.91497
ukr,2013,-4.1676
ukr,2014,-4.83362
ukr,2015,-1.49336
ukr,2016,-2.57648
ukr,2017,-1.39252
ukr,2018,-1.7086
ukr,2019,-1.71932
ury,1972,-2.40922
ury,1973,-0.82401
ury,1974,-3.78417
ury,1975,-4.52534
ury,1976,-2.0973
ury,1977,-0.72178
ury,1978,-0.49026
ury,1979,1.01797
ury,1980,0.42189
ury,1981,-1.18241
ury,1982,-8.37785
ury,1983,-3.51549
ury,1984,-5.11258
ury,1985,-1.899
ury,1986,-0.27728
ury,1987,-0.67733
ury,1988,-1.36307
ury,1989,-2.57531
ury,1990,0.54254
ury,1991,0.96416
ury,1992,0.65719
ury,1993,-0.51417
ury,1994,-2.61855
ury,1995,-1.19735
ury,1996,-1.45464
ury,1997,-0.9712
ury,1998,-0.75572
ury,1999,-3.26591
ury,2000,-3.01355
ury,2001,-3.99714
ury,2002,-4.39617
ury,2003,-4.24316
ury,2004,-2.42403
ury,2005,-1.52335
ury,2006,-0.90892
ury,2007,-1.5356
ury,2008,-0.91178
ury,2009,-1.47459
ury,2010,-0.89782
ury,2011,-0.55517
ury,2012,-2.01938
ury,2013,-1.50521
ury,2014,-2.3177
ury,2015,-2.80456
ury,2016,-3.37693
ury,2017,-2.77818
ury,2018,-1.9234
ury,2019,-2.79788
usa,1972,-1.35172
usa,1973,-1.01026
usa,1974,-0.10095
usa,1975,-2.39895
usa,1976,-3.40448
