geo,time,en_atm_meth_eg_kt_ce
tha,2003,13970
tha,2004,14650
tha,2005,15320
tha,2006,16050
tha,2007,16780
tha,2008,17510
tha,2009,18240
tha,2010,18970
tha,2011,19310
tha,2012,19650
tha,2013,19990
tha,2014,20330
tha,2015,20680
tha,2016,20750
tha,2017,20830
tha,2018,20910
tjk,1990,1100
tjk,1991,1080
tjk,1992,1020
tjk,1993,980
tjk,1994,560
tjk,1995,420
tjk,1996,250
tjk,1997,260
tjk,1998,170
tjk,1999,220
tjk,2000,260
tjk,2001,290
tjk,2002,250
tjk,2003,290
tjk,2004,230
tjk,2005,240
tjk,2006,210
tjk,2007,170
tjk,2008,140
tjk,2009,100
tjk,2010,70
tjk,2011,90
tjk,2012,110
tjk,2013,140
tjk,2014,160
tjk,2015,180
tjk,2016,180
tjk,2017,180
tjk,2018,180
tkm,1990,28150
tkm,1991,25910
tkm,1992,23680
tkm,1993,21450
tkm,1994,19210
tkm,1995,20350
tkm,1996,21490
tkm,1997,22630
tkm,1998,23780
tkm,1999,24920
tkm,2000,26060
tkm,2001,27650
tkm,2002,29240
tkm,2003,30830
tkm,2004,32420
tkm,2005,31000
tkm,2006,29580
tkm,2007,28160
tkm,2008,26730
tkm,2009,25310
tkm,2010,23890
tkm,2011,27620
tkm,2012,31340
tkm,2013,35070
tkm,2014,38800
tkm,2015,42530
tkm,2016,42290
tkm,2017,42060
tkm,2018,41820
tls,1990,0
tls,1991,0
tls,1992,10
tls,1993,10
tls,1994,10
tls,1995,10
tls,1996,10
tls,1997,10
tls,1998,10
tls,1999,10
tls,2000,10
tls,2001,880
tls,2002,1750
tls,2003,2610
tls,2004,3480
tls,2005,4350
tls,2006,4660
tls,2007,4980
tls,2008,5290
tls,2009,5600
tls,2010,5920
tls,2011,5780
tls,2012,5650
tls,2013,5520
tls,2014,5390
tls,2015,5250
tls,2016,5020
tls,2017,4780
tls,2018,4540
ton,1990,0
ton,1991,0
ton,1992,0
ton,1993,0
ton,1994,0
ton,1995,0
ton,1996,0
ton,1997,0
ton,1998,0
ton,1999,0
ton,2000,0
ton,2001,0
ton,2002,0
ton,2003,0
ton,2004,10
ton,2005,10
ton,2006,10
ton,2007,10
ton,2008,10
ton,2009,0
ton,2010,0
ton,2011,10
ton,2012,10
ton,2013,10
ton,2014,10
ton,2015,10
ton,2016,10
ton,2017,10
ton,2018,10
tto,1990,40
tto,1991,40
tto,1992,40
tto,1993,40
tto,1994,40
tto,1995,40
tto,1996,40
tto,1997,40
tto,1998,40
tto,1999,50
tto,2000,50
tto,2001,50
tto,2002,50
tto,2003,60
tto,2004,60
tto,2005,70
tto,2006,70
tto,2007,70
tto,2008,70
tto,2009,80
tto,2010,80
tto,2011,80
tto,2012,80
tto,2013,80
tto,2014,80
tto,2015,80
tto,2016,80
tto,2017,80
tto,2018,80
tun,1990,1260
tun,1991,1260
tun,1992,1260
tun,1993,1260
tun,1994,1270
tun,1995,1390
tun,1996,1510
tun,1997,1630
tun,1998,1750
tun,1999,1870
tun,2000,1990
tun,2001,2010
tun,2002,2020
tun,2003,2040
tun,2004,2060
tun,2005,2070
tun,2006,2060
tun,2007,2040
tun,2008,2020
tun,2009,2000
tun,2010,1990
tun,2011,1900
tun,2012,1820
tun,2013,1730
tun,2014,1650
tun,2015,1560
tun,2016,1570
tun,2017,1580
tun,2018,1580
tur,1990,7630
tur,1991,7470
tur,1992,7540
tur,1993,7380
tur,1994,7000
tur,1995,7080
tur,1996,7050
tur,1997,7570
tur,1998,7730
tur,1999,8520
tur,2000,8880
tur,2001,8240
tur,2002,7840
tur,2003,7710
tur,2004,7640
tur,2005,8270
tur,2006,8640
tur,2007,10580
tur,2008,12180
tur,2009,12320
tur,2010,12370
tur,2011,12480
tur,2012,12810
tur,2013,11730
tur,2014,12880
tur,2015,7150
tur,2016,10190
tur,2017,10250
tur,2018,10300
tuv,1990,0
tuv,1991,0
tuv,1992,0
tuv,1993,0
tuv,1994,0
tuv,1995,0
tuv,1996,0
tuv,1997,0
tuv,1998,0
tuv,1999,0
tuv,2000,0
tuv,2001,0
tuv,2002,0
tuv,2003,0
tuv,2004,0
tuv,2005,0
tuv,2006,0
tuv,2007,0
tuv,2008,0
tuv,2009,0
tuv,2010,0
tuv,2011,0
tuv,2012,0
tuv,2013,0
tuv,2014,0
tuv,2015,0
tuv,2016,0
tuv,2017,0
tuv,2018,0
tza,1990,5460
tza,1991,5440
tza,1992,5420
tza,1993,5400
tza,1994,5370
tza,1995,5370
tza,1996,5440
tza,1997,5500
tza,1998,5570
tza,1999,5640
tza,2000,5710
tza,2001,6350
tza,2002,6980
tza,2003,7620
tza,2004,8260
tza,2005,8890
tza,2006,9550
tza,2007,10210
tza,2008,10880
tza,2009,11540
tza,2010,12200
tza,2011,14350
tza,2012,16500
tza,2013,18650
tza,2014,20800
tza,2015,22950
tza,2016,23310
tza,2017,23660
tza,2018,24020
uga,1990,3790
uga,1991,3880
uga,1992,3980
uga,1993,4070
uga,1994,4160
uga,1995,4500
uga,1996,4820
uga,1997,5150
uga,1998,5470
uga,1999,5800
uga,2000,6120
uga,2001,6300
uga,2002,6490
uga,2003,6670
uga,2004,6850
uga,2005,7030
uga,2006,7780
uga,2007,8520
uga,2008,9270
uga,2009,10010
uga,2010,10760
uga,2011,11360
uga,2012,11970
uga,2013,12580
uga,2014,13190
uga,2015,13790
uga,2016,13980
uga,2017,14160
uga,2018,14340
ukr,1990,118440
ukr,1991,113930
ukr,1992,109120
ukr,1993,102830
ukr,1994,95560
ukr,1995,88220
ukr,1996,87320
ukr,1997,85940
ukr,1998,84990
ukr,1999,88340
ukr,2000,80670
ukr,2001,78520
ukr,2002,76650
ukr,2003,82130
ukr,2004,73460
ukr,2005,68010
ukr,2006,65170
ukr,2007,64490
ukr,2008,61080
ukr,2009,53970
ukr,2010,53750
ukr,2011,58320
ukr,2012,53080
ukr,2013,48510
ukr,2014,43930
ukr,2015,39360
ukr,2016,38910
ukr,2017,38470
ukr,2018,38030
ury,1990,240
ury,1991,250
ury,1992,260
ury,1993,260
ury,1994,270
ury,1995,280
ury,1996,250
ury,1997,220
ury,1998,200
ury,1999,170
ury,2000,140
ury,2001,150
ury,2002,160
ury,2003,170
ury,2004,180
ury,2005,190
ury,2006,200
ury,2007,200
ury,2008,210
ury,2009,220
ury,2010,220
ury,2011,230
ury,2012,230
ury,2013,230
ury,2014,240
ury,2015,240
ury,2016,240
ury,2017,230
ury,2018,230
usa,1990,373670
usa,1991,373260
usa,1992,369360
usa,1993,353760
usa,1994,356080
usa,1995,347520
usa,1996,344390
usa,1997,338660
usa,1998,330320
usa,1999,323070
usa,2000,319290
usa,2001,318770
usa,2002,308610
usa,2003,306690
usa,2004,304390
usa,2005,302600
usa,2006,305210
usa,2007,299360
usa,2008,313080
usa,2009,308630
usa,2010,307850
usa,2011,298800
usa,2012,290020
usa,2013,297310
usa,2014,299630
usa,2015,296520
usa,2016,286370
usa,2017,289990
usa,2018,293600
uzb,1990,52400
uzb,1991,54520
uzb,1992,54200
uzb,1993,85910
uzb,1994,70170
uzb,1995,72100
uzb,1996,74450
uzb,1997,65200
uzb,1998,60950
uzb,1999,66620
uzb,2000,80150
uzb,2001,83490
uzb,2002,84390
uzb,2003,86070
uzb,2004,84550
uzb,2005,86960
uzb,2006,101400
uzb,2007,101770
uzb,2008,104060
uzb,2009,85750
uzb,2010,81210
uzb,2011,81260
uzb,2012,81440
uzb,2013,80880
uzb,2014,80320
uzb,2015,79760
uzb,2016,78860
uzb,2017,77950
uzb,2018,77050
vct,1990,0
vct,1991,0
vct,1992,0
vct,1993,0
vct,1994,0
vct,1995,0
vct,1996,0
vct,1997,0
vct,1998,0
vct,1999,0
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
vct,2008,0
vct,2009,0
vct,2010,0
vct,2011,0
vct,2012,0
vct,2013,0
vct,2014,0
vct,2015,0
vct,2016,0
vct,2017,0
vct,2018,0
ven,1990,32190
ven,1991,33960
ven,1992,35740
ven,1993,37520
ven,1994,39290
ven,1995,41070
ven,1996,42250
ven,1997,43420
ven,1998,44600
ven,1999,45770
ven,2000,46950
ven,2001,45260
ven,2002,43570
ven,2003,41880
ven,2004,40200
ven,2005,38510
ven,2006,38010
ven,2007,37510
ven,2008,37010
ven,2009,36500
ven,2010,36000
ven,2011,36380
ven,2012,36760
ven,2013,37130
ven,2014,37510
ven,2015,37890
ven,2016,36730
ven,2017,35580
ven,2018,34430
vnm,1990,4630
vnm,1991,4980
vnm,1992,5340
vnm,1993,5700
vnm,1994,6050
vnm,1995,6650
vnm,1996,7230
vnm,1997,7820
vnm,1998,8410
vnm,1999,8990
vnm,2000,9580
vnm,2001,10630
vnm,2002,11690
vnm,2003,12740
vnm,2004,13790
vnm,2005,14850
vnm,2006,15980
vnm,2007,17110
vnm,2008,18240
vnm,2009,19370
vnm,2010,20500
vnm,2011,20760
vnm,2012,21020
vnm,2013,21280
vnm,2014,21530
vnm,2015,21790
vnm,2016,21100
vnm,2017,20420
vnm,2018,19730
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1996,0
vut,1997,0
vut,1998,0
vut,1999,10
vut,2000,10
vut,2001,10
vut,2002,10
vut,2003,10
vut,2004,10
vut,2005,10
vut,2006,10
vut,2007,10
vut,2008,10
vut,2009,10
vut,2010,10
vut,2011,10
vut,2012,10
vut,2013,10
vut,2014,10
vut,2015,10
vut,2016,10
vut,2017,10
vut,2018,10
wsm,1990,10
wsm,1991,10
wsm,1992,10
wsm,1993,10
wsm,1994,10
wsm,1995,10
wsm,1996,10
wsm,1997,10
wsm,1998,10
wsm,1999,10
wsm,2000,10
wsm,2001,10
wsm,2002,10
wsm,2003,10
wsm,2004,10
wsm,2005,10
wsm,2006,10
wsm,2007,10
wsm,2008,10
wsm,2009,10
wsm,2010,10
wsm,2011,10
wsm,2012,10
wsm,2013,10
wsm,2014,10
wsm,2015,10
wsm,2016,10
wsm,2017,10
wsm,2018,10
yem,1990,120
yem,1991,130
yem,1992,140
yem,1993,150
yem,1994,160
yem,1995,170
yem,1996,370
yem,1997,570
yem,1998,770
yem,1999,980
yem,2000,1180
yem,2001,1200
yem,2002,1230
yem,2003,1260
yem,2004,1290
yem,2005,1320
yem,2006,1320
yem,2007,1320
yem,2008,1310
yem,2009,1310
yem,2010,1310
yem,2011,1200
yem,2012,1090
yem,2013,980
yem,2014,870
yem,2015,760
yem,2016,760
yem,2017,760
yem,2018,760
zaf,1990,9490
zaf,1991,9700
zaf,1992,9910
zaf,1993,10120
zaf,1994,10320
zaf,1995,9510
zaf,1996,8620
zaf,1997,7740
zaf,1998,6850
zaf,1999,5960
zaf,2000,5070
zaf,2001,5140
zaf,2002,5200
zaf,2003,5460
zaf,2004,5600
zaf,2005,5700
zaf,2006,5590
zaf,2007,5500
zaf,2008,5440
zaf,2009,5310
zaf,2010,5240
zaf,2011,5210
zaf,2012,5180
zaf,2013,5150
zaf,2014,5120
zaf,2015,5090
zaf,2016,5190
zaf,2017,5290
zaf,2018,5390
zmb,1990,2620
zmb,1991,2520
zmb,1992,2430
zmb,1993,2340
zmb,1994,2250
zmb,1995,2190
zmb,1996,2110
zmb,1997,2040
zmb,1998,1970
zmb,1999,1900
zmb,2000,1830
zmb,2001,1900
zmb,2002,1980
zmb,2003,2050
zmb,2004,2130
zmb,2005,2200
zmb,2006,2200
zmb,2007,2190
zmb,2008,2190
zmb,2009,2180
zmb,2010,2180
zmb,2011,2460
zmb,2012,2750
zmb,2013,3030
zmb,2014,3310
zmb,2015,3590
zmb,2016,3640
zmb,2017,3690
zmb,2018,3740
zwe,1990,2370
zwe,1991,2380
zwe,1992,2390
zwe,1993,2410
zwe,1994,2420
zwe,1995,2390
zwe,1996,2370
zwe,1997,2340
zwe,1998,2320
zwe,1999,2290
zwe,2000,2260
zwe,2001,2140
zwe,2002,2020
zwe,2003,1890
zwe,2004,1770
zwe,2005,1650
zwe,2006,1620
zwe,2007,1590
zwe,2008,1560
zwe,2009,1520
zwe,2010,1490
zwe,2011,1670
zwe,2012,1860
zwe,2013,2040
zwe,2014,2220
zwe,2015,2400
zwe,2016,2440
zwe,2017,2480
zwe,2018,2520
