geo,time,dt_oda_odat_xp_zs
lka,2007,7.81045
lka,2008,8.11189
lka,2009,6.87899
lka,2010,5.8441
lka,2011,5.80429
lka,2012,4.62439
lka,2013,3.69855
lka,2014,4.19416
lka,2015,3.05871
lka,2016,2.70963
lka,2017,2.1852
lka,2018,-1.71271
lka,2019,1.39139
lso,1987,66.77654
lso,1988,62.51999
lso,1989,78.59032
lso,1991,59.58655
lso,1992,57.44196
lso,1993,60.3863
lso,1994,40.08858
lso,1995,34.62841
lso,1996,36.42287
lso,1997,27.95489
lso,1998,16.85444
lso,1999,10.03104
lso,2000,12.39091
lso,2001,20.04011
lso,2002,28.75039
lso,2003,20.14182
lso,2004,19.57909
lso,2005,12.16781
lso,2006,10.85609
lso,2007,18.76957
lso,2008,17.61678
lso,2009,13.46008
lso,2010,26.93305
lso,2011,24.40083
lso,2012,27.83663
lso,2013,31.71945
lso,2014,11.45641
lso,2015,9.584
lso,2016,13.05794
lso,2017,15.89495
lso,2018,15.31813
lso,2019,15.5585
mac,1996,0.03579
mac,1997,0.03705
mac,1998,0.04897
mac,1999,0.02615
mar,1990,24.94984
mar,1991,27.3865
mar,1992,15.53637
mar,1993,11.68197
mar,1994,9.40907
mar,1995,5.71671
mar,1997,5.68865
mar,1998,5.99616
mar,1999,7.49301
mar,2002,3.50601
mar,2003,4.83942
mar,2004,5.52536
mar,2005,4.17943
mar,2006,6.32666
mar,2007,6.01022
mar,2008,5.84657
mar,2009,4.31085
mar,2010,3.90381
mar,2011,4.8343
mar,2012,5.02652
mar,2013,6.75323
mar,2014,7.3982
mar,2015,5.96287
mar,2016,8.11821
mar,2017,9.03005
mar,2018,2.81101
mar,2019,2.51352
mda,1997,8.80623
mda,1998,7.03874
mda,1999,31.59057
mda,2000,32.91013
mda,2001,36.14648
mda,2003,27.05355
mda,2004,16.92928
mda,2005,19.37039
mda,2006,20.69988
mda,2007,18.94975
mda,2008,15.02321
mda,2009,11.87796
mda,2010,23.26937
mda,2011,20.0546
mda,2012,19.60066
mda,2013,13.5346
mda,2014,18.75301
mda,2015,14.14977
mda,2016,12.30931
mda,2017,9.38387
mda,2018,7.37369
mda,2019,10.32853
mdg,2003,88.77239
mdg,2004,227.79296
mdg,2005,164.62475
mdg,2006,122.62426
mdg,2007,108.69628
mdg,2008,83.35258
mdg,2009,58.49284
mdg,2010,55.76937
mdg,2011,43.33425
mdg,2012,36.34323
mdg,2013,42.7343
mdg,2014,47.66525
mdg,2015,62.59723
mdg,2016,56.30424
mdg,2017,55.83495
mdg,2018,51.43183
mdg,2019,52.90833
mdv,1990,43.86408
mdv,1991,64.41201
mdv,1992,60.45403
mdv,1993,47.34551
mdv,1994,46.03174
mdv,1995,70.35729
mdv,1996,32.63422
mdv,1997,23.38068
mdv,1998,22.51707
mdv,1999,23.16683
mdv,2000,11.38162
mdv,2001,13.84797
mdv,2002,13.06457
mdv,2003,9.27655
mdv,2004,12.22108
mdv,2005,19.95546
mdv,2006,7.78116
mdv,2007,6.59307
mdv,2008,9.07793
mdv,2009,4.24822
mex,1972,0.46491
mex,1973,0.22934
mex,1974,0.26262
mex,1975,0.19583
mex,1976,0.17513
mex,1977,0.1743
mex,1978,0.13372
mex,1979,0.37919
mex,1980,0.30214
mex,1981,0.33562
mex,1982,0.37028
mex,1983,0.45581
mex,1984,0.27196
mex,1985,0.37662
mex,1986,0.80396
mex,1987,0.43771
mex,1988,0.41232
mex,1989,0.26743
mex,1990,0.40348
mex,1991,0.67292
mex,1992,0.699
mex,1993,0.82001
mex,1994,0.78159
mex,1995,0.95705
mex,1996,0.63605
mex,1997,0.18613
mex,1998,0.05112
mex,1999,0.06399
mex,2000,-0.04507
mex,2008,0.06044
mex,2009,0.09616
mex,2010,0.20085
mex,2011,0.37694
mex,2012,0.15527
mex,2013,0.20476
mex,2014,0.28442
mex,2015,0.1268
mex,2016,0.35796
mex,2017,0.319
mex,2018,0.22005
mex,2019,0.20777
mhl,2008,61.98284
mhl,2009,72.27344
mhl,2010,29.57368
mhl,2011,94.99882
mhl,2012,89.19826
mhl,2013,93.8091
mhl,2014,61.1576
mhl,2015,56.32265
mhl,2016,11.08754
mhl,2017,56.23642
mhl,2018,42.47805
mhl,2019,44.00298
mkd,2005,12.57473
mkd,2006,9.9025
mkd,2007,8.2642
mkd,2008,6.69862
mkd,2009,6.59167
mkd,2010,6.86549
mkd,2011,6.32216
mkd,2012,5.16029
mkd,2013,6.43803
mkd,2014,6.57491
mkd,2015,7.39535
mkd,2016,5.67763
mkd,2017,4.73685
mkd,2018,4.81877
mkd,2019,3.78894
mli,2000,102.18226
mli,2001,92.08044
mli,2002,92.04649
mli,2003,91.19298
mli,2004,78.55359
mli,2005,90.37382
mli,2006,94.38533
mli,2007,95.93365
mli,2008,82.0982
mli,2009,74.61057
mli,2010,79.89162
mli,2011,79.67957
mli,2012,66.7419
mli,2013,79.6266
mli,2014,66.39089
mli,2015,74.69066
mli,2016,69.77184
mli,2017,70.77153
mli,2018,71.00394
mli,2019,83.85706
mlt,1972,15.12969
mlt,1973,24.76461
mlt,1974,14.72261
mlt,1975,20.25959
mlt,1976,18.26831
mlt,1977,16.14914
mlt,1978,17.38862
mlt,1980,5.16323
mlt,1981,14.17375
mlt,1982,6.75567
mlt,1983,12.75204
mlt,1984,3.4841
mlt,1985,5.64223
mlt,1986,1.69256
mlt,1987,-0.28986
mlt,1988,-0.50681
mlt,1989,-0.89532
mlt,1990,0.32304
mlt,1991,1.1964
mlt,1992,0.22665
mlt,1993,1.62846
mlt,1994,2.00918
mlt,1995,0.28263
mlt,1996,2.05155
mlt,1997,0.64623
mlt,1998,0.60987
mlt,1999,0.67962
mlt,2000,0.59286
mlt,2001,0.04483
mlt,2002,0.27036
mmr,2003,45.58219
mmr,2004,33.36895
mmr,2005,42.38167
mmr,2012,7.80388
mmr,2013,43.60595
mmr,2014,12.54119
mmr,2015,10.32878
mmr,2016,15.46577
mmr,2017,13.69982
mmr,2018,36.98634
mmr,2019,20.53943
mng,1992,45.89163
mng,1993,95.09469
mng,1994,118.64742
mng,1995,90.36977
mng,1996,92.11336
mng,1997,95.1917
mng,1998,83.22485
mng,1999,88.28803
mng,2000,72.90369
mng,2001,65.55564
mng,2002,60.57832
mng,2003,54.41971
mng,2006,22.88266
mng,2007,21.5801
mng,2008,16.10841
mng,2009,25.29315
mng,2010,17.40701
mng,2011,13.26879
mng,2012,13.41637
mng,2013,14.45649
mng,2014,10.92136
mng,2015,8.36556
mng,2016,10.63055
mng,2017,28.13496
mng,2018,11.24798
moz,2010,86.78431
moz,2011,66.3465
moz,2012,55.81042
moz,2016,68.61971
moz,2017,77.24991
moz,2018,61.79447
moz,2019,61.37924
mus,1973,23.55469
mus,1974,26.63295
mus,1975,23.81889
mus,1976,10.89173
mus,1977,11.36543
mus,1978,17.46694
mus,1979,10.65539
mus,1980,12.02296
mus,1981,19.88998
mus,1982,17.04993
mus,1983,14.24936
mus,1984,13.25899
mus,1985,10.81121
mus,1986,18.06444
mus,1987,17.72866
mus,1988,13.60675
mus,1989,14.23117
mus,1990,17.5441
mus,1991,12.60618
mus,1992,7.4612
mus,1993,4.67147
mus,1994,2.22046
mus,1995,3.12756
mus,1996,2.44799
mus,1997,5.06798
mus,1998,4.96999
mus,1999,4.44118
mus,2000,2.21459
mus,2001,2.30256
mus,2002,2.46618
mus,2003,-1.27039
mus,2004,2.47554
mus,2005,2.62967
mus,2006,1.39112
mus,2007,4.63819
mus,2008,6.03191
mus,2009,8.1571
mus,2010,5.65636
mus,2011,7.90253
mus,2012,7.43817
mus,2013,5.49238
mus,2014,1.56262
mus,2015,5.73337
mus,2016,1.45743
mus,2017,0.48008
mus,2018,2.0795
mus,2019,0.67262
mwi,2009,54.74004
mwi,2010,79.05601
mwi,2011,54.71206
mwi,2012,112.42357
mwi,2013,108.53618
mwi,2014,75.21819
mwi,2015,88.17811
mwi,2016,127.31593
mwi,2017,128.3586
mwi,2018,86.78323
mwi,2019,74.04416
mys,1996,-2.42243
mys,1997,-1.41449
mys,1998,1.66269
mys,1999,0.99212
mys,2000,0.31414
mys,2001,0.16863
mys,2002,0.50124
mys,2003,0.56794
mys,2004,1.27001
mys,2005,0.1151
mys,2006,0.83726
mys,2007,0.57644
mys,2008,0.34617
mys,2009,0.31922
mys,2010,-0.01321
mys,2011,0.0694
mys,2012,0.02777
mys,2013,-0.17013
mys,2014,0.02994
mys,2015,-0.00109
mys,2016,-0.10261
mys,2017,-0.05792
mys,2018,-0.06048
mys,2019,0.00945
nam,1991,19.98542
nam,1992,14.03276
nam,1999,15.78495
nam,2000,13.81788
nam,2001,10.65328
nam,2002,14.74576
nam,2003,10.50315
nam,2004,10.36142
nam,2005,6.15652
nam,2006,7.78142
nam,2007,10.88751
nam,2008,9.48773
nam,2009,13.69781
nam,2010,8.13492
nam,2011,6.49612
nam,2012,6.10826
nam,2013,6.11456
nam,2014,4.89654
nam,2015,3.30541
nam,2016,4.48347
nam,2017,4.0319
nam,2018,3.5207
nam,2019,4.81971
ner,1976,118.23375
ner,1977,83.05577
ner,1978,92.57509
ner,1979,89.11436
ner,1980,64.87968
nic,1990,50.05173
nic,1991,226.15578
nic,1992,139.91999
nic,1993,71.67739
nic,1994,123.24702
nic,1995,125.83796
nic,1996,189.78771
nic,1997,71.42407
nic,1998,95.07331
nic,1999,97.05946
nic,2000,77.42425
nic,2001,107.52303
nic,2002,65.27169
nic,2003,105.32735
nic,2004,147.51803
nic,2005,75.69194
nic,2006,61.17444
nic,2007,66.90386
nic,2008,51.24939
nic,2009,51.42988
nic,2010,38.92469
nic,2011,36.65884
nic,2012,33.18897
nic,2013,29.91419
nic,2014,23.57865
nic,2015,22.54187
nic,2016,19.78704
nic,2017,24.69943
nic,2018,16.12109
nic,2019,18.63089
npl,2004,40.46797
npl,2010,30.66888
npl,2011,24.91965
npl,2012,25.62554
npl,2013,31.05195
npl,2014,28.62453
npl,2015,35.92813
npl,2016,30.50956
npl,2017,26.00239
npl,2018,21.74953
npl,2019,18.34119
nru,2014,26.18211
nru,2015,38.69621
nru,2016,26.18779
nru,2017,26.00686
nru,2018,36.52308
pan,2014,-2.91059
pan,2015,0.13129
pan,2016,0.27626
pan,2017,0.46552
pan,2018,0.42734
per,1972,3.18802
per,1973,5.53134
per,1974,4.18083
per,1975,2.81323
per,1976,3.24564
per,1977,4.56917
per,1978,6.78015
per,1979,8.9544
per,1980,5.4697
per,1981,5.37224
per,1982,4.43544
per,1983,7.83561
per,1984,8.73094
per,1985,10.90461
per,1986,10.49617
per,1987,9.06067
per,1988,13.73971
per,1989,10.58358
per,1990,7.72861
per,1991,13.29485
per,1992,7.07177
per,1993,10.82031
per,1994,5.01356
per,1995,4.14706
per,1996,3.52105
per,1997,4.16188
per,1998,5.24653
per,1999,5.13596
per,2000,4.32929
per,2001,4.85748
per,2002,5.15681
per,2003,4.87842
per,2004,4.12763
per,2005,3.39568
per,2006,3.03801
per,2007,1.73348
per,2008,2.20878
per,2009,1.98344
per,2010,-1.13676
per,2011,1.95099
per,2012,1.11697
per,2013,0.9535
per,2014,0.79714
per,2015,0.85769
per,2016,0.86961
per,2017,-0.00298
per,2018,1.02692
per,2019,1.01712
phl,1990,15.3882
phl,1991,13.07477
phl,1992,19.06355
phl,1993,16.072
phl,2000,4.20707
phl,2001,4.28017
phl,2002,4.04036
phl,2003,5.1073
phl,2004,3.21001
phl,2005,3.3146
phl,2006,3.19813
phl,2007,2.93726
phl,2008,0.27113
phl,2009,1.33039
phl,2010,2.0265
phl,2011,-0.42903
phl,2012,-0.0095
phl,2013,0.51222
phl,2014,1.77609
phl,2015,1.24688
phl,2016,0.66261
phl,2017,0.35888
phl,2018,1.11033
phl,2019,1.61948
plw,2008,41.84294
plw,2009,36.31447
plw,2010,30.56676
plw,2011,23.44287
plw,2012,13.36082
plw,2013,32.24607
plw,2014,20.78603
plw,2015,12.41062
plw,2016,14.4143
plw,2017,18.34374
plw,2018,72.08616
plw,2019,20.06123
png,1990,36.90919
png,1991,30.30675
png,1992,34.06256
png,1993,18.96543
png,1994,20.096
png,1995,31.49719
png,1996,28.52885
png,1997,25.15064
png,1998,39.3256
png,1999,20.82749
png,2000,25.98912
png,2001,24.828
png,2002,30.72237
png,2014,11.52619
png,2015,13.45727
png,2016,13.92637
png,2017,14.12285
png,2018,17.90333
png,2019,14.08471
pry,2005,4.82544
pry,2006,4.15467
pry,2007,5.88473
pry,2008,5.20557
pry,2009,5.7498
pry,2010,3.48434
pry,2011,1.81097
pry,2012,1.99984
pry,2013,2.33115
pry,2014,1.05093
pry,2015,1.02781
pry,2016,1.59085
pry,2017,2.53041
pry,2018,2.53539
pry,2019,2.02767
rwa,1990,89.14732
rwa,1991,150.52898
rwa,1992,114.91319
rwa,2014,72.06509
rwa,2015,75.23521
rwa,2016,71.67506
rwa,2017,71.26543
rwa,2018,62.17659
rwa,2019,59.49758
sdn,1998,27.71796
sdn,1999,30.38524
sdn,2009,29.08994
sdn,2010,24.31479
sdn,2012,31.26808
sdn,2013,30.41458
sdn,2014,15.45184
sdn,2015,17.50099
sdn,2016,19.51339
sen,2015,26.7295
sen,2016,20.97413
sen,2017,21.85868
sen,2018,21.77287
sgp,1972,7.30208
sgp,1973,4.93116
sgp,1974,3.01992
sgp,1975,1.36864
sgp,1976,1.12341
sgp,1977,1.13322
sgp,1978,0.57433
sgp,1979,0.38516
sgp,1980,0.76199
sgp,1981,0.86454
sgp,1982,0.79097
sgp,1983,0.49455
sgp,1984,1.08722
sgp,1985,0.68128
sgp,1986,0.70028
sgp,1987,0.4153
sgp,1988,0.45879
sgp,1989,1.77698
sgp,1990,-0.02821
sgp,1991,0.09559
sgp,1992,0.23124
sgp,1993,0.26762
sgp,1994,0.20955
sgp,1995,0.15908
slb,2011,123.2806
slb,2012,101.77608
slb,2013,73.89596
slb,2014,49.77975
slb,2015,47.36675
slb,2016,42.77084
slb,2017,42.03825
slb,2018,43.89674
slb,2019,47.7066
slv,1998,14.29443
slv,1999,12.32173
slv,2000,10.8717
slv,2001,8.96572
slv,2002,9.74073
slv,2003,9.20378
slv,2004,8.81486
slv,2005,7.26001
slv,2006,4.94466
slv,2007,3.07703
slv,2008,5.94556
slv,2009,6.42597
slv,2010,6.78924
slv,2011,5.89054
slv,2012,4.48988
slv,2013,3.34467
slv,2014,1.90632
slv,2015,1.68125
slv,2016,2.29716
slv,2017,2.44319
slv,2018,3.93895
slv,2019,4.59222
som,2017,16997827.38443
som,2018,14588019.26709
som,2019,15548980.43041
srb,2007,5.67605
srb,2008,5.21069
srb,2009,3.84557
srb,2010,4.32626
srb,2011,7.89541
srb,2012,6.80788
srb,2013,3.95232
srb,2014,1.82674
srb,2015,1.93753
srb,2016,3.96979
srb,2017,10.16199
srb,2018,5.75986
srb,2019,2.96427
svn,1993,0.14804
svn,1994,0.58319
svn,2002,0.53666
syc,1985,30.20955
syc,1986,31.11289
syc,1987,20.99677
syc,1988,16.12957
syc,1989,13.56637
syc,1993,8.59447
syc,1994,5.6818
syc,1995,5.54022
syc,1996,7.43979
syc,1997,6.07195
syc,1998,8.68575
syc,1999,4.8128
syc,2000,8.90012
syc,2005,6.13846
syc,2006,3.9892
syc,2007,1.85358
syc,2008,3.10595
syc,2009,10.27866
syc,2010,19.41318
syc,2011,8.10537
syc,2012,11.79217
syc,2013,7.46761
syc,2014,3.07147
syc,2015,1.68848
syc,2016,1.21913
syc,2017,3.22524
tgo,2004,21.9295
tgo,2005,24.33182
tgo,2006,20.88037
tgo,2007,27.9768
tgo,2008,75.07016
tgo,2009,99.32942
tgo,2010,82.93475
tgo,2011,92.54682
tgo,2012,36.16738
tgo,2013,29.29313
tgo,2014,28.55459
tgo,2015,26.81355
tgo,2016,20.3614
tgo,2017,46.91098
tgo,2018,30.99673
tgo,2019,43.94045
tha,1972,5.2551
tha,1973,4.7046
tha,1974,5.00357
tha,1975,4.53416
tha,1976,7.57169
tha,1977,5.38124
tha,1978,8.17702
tha,1979,10.15441
tha,1980,8.36864
tha,1981,7.52632
tha,1982,6.41648
tha,1983,6.45709
tha,1984,6.60393
tha,1985,6.75248
tha,1986,6.42786
tha,1987,6.09785
tha,1988,6.53781
tha,1989,7.5608
tha,1990,7.89921
tha,1991,6.23148
tha,1992,5.76137
tha,1993,3.98204
tha,1994,3.50913
tha,1995,4.57195
tha,1996,4.06122
tha,1997,3.14449
tha,1998,3.74116
tha,1999,4.10268
tha,2000,4.10519
tha,2001,1.50141
tha,2002,1.09819
tha,2003,-4.14932
tha,2004,0.19362
tha,2005,-0.56763
tha,2006,-0.64108
tha,2007,-0.70595
tha,2008,-1.23828
tha,2009,-0.05982
tha,2010,-0.03428
tha,2011,-0.18627
tha,2012,-0.17745
tha,2013,0.03587
tha,2014,0.45082
tha,2015,0.07826
tha,2016,0.29109
tha,2017,0.29832
tha,2018,-0.44968
tha,2019,-0.34662
tjk,1998,107.08574
tjk,1999,103.57455
tjk,2000,145.038
tjk,2001,158.71331
tjk,2003,76.74009
tjk,2004,80.20405
tls,2010,39.32341
tls,2011,37.45682
tls,2012,31.27318
tls,2013,29.44318
tls,2014,25.59197
tls,2015,18.21626
tls,2016,19.45398
tls,2017,25.65141
tls,2018,23.43734
tls,2019,23.667
tto,2001,-0.29348
tto,2002,-0.4204
tto,2003,-0.12568
tto,2004,-0.0506
tto,2005,-0.06657
tto,2006,0.22675
tto,2007,0.38587
tto,2008,0.1261
tto,2009,0.10585
tto,2010,0.0638
tun,1972,25.8135
tun,1973,22.8513
tun,1974,22.67223
tun,1975,21.01434
tun,1976,20.39257
tun,1977,18.23453
tun,1978,19.1793
tun,1979,10.30242
tun,1980,10.4441
tun,1981,10.91213
tun,1982,8.34377
tun,1983,7.88957
tun,1984,6.89037
tun,1985,6.31733
tun,1986,7.8214
tun,1987,9.56442
tun,1988,10.19868
tun,1989,8.69407
tun,1990,10.50178
tun,1991,9.20805
tun,1992,9.05235
tun,1993,5.85413
tun,1994,2.41307
tun,1995,1.47355
tun,1996,2.31173
tun,1997,3.74543
tun,1998,2.7791
tun,1999,4.42953
tun,2000,4.1475
tun,2001,6.68334
tun,2002,3.65887
tun,2003,4.33137
tun,2004,4.15163
tun,2005,4.36448
tun,2006,4.91548
tun,2007,3.20571
tun,2008,3.08984
tun,2009,4.07433
tun,2010,4.45292
tun,2011,5.8431
tun,2012,6.39863
tur,1972,7.63345
tur,1973,2.12943
tur,1974,1.14778
tur,1975,0.92117
tur,1976,1.74561
tur,1977,0.99546
tur,1978,1.6788
tur,1979,3.48605
tur,1980,7.59448
tur,1981,6.50844
tur,1983,3.44399
tur,1984,2.2858
tur,1985,1.60141
tur,1986,3.2842
tur,1987,3.00909
tur,1988,2.14787
tur,1989,0.90256
tur,1990,5.65737
tur,1991,5.57967
tur,1992,1.19165
tur,1993,1.08351
tur,1994,0.69191
tur,1995,0.88285
tur,1996,0.53867
tur,1997,0.01292
tur,1998,0.04659
tur,2008,0.47805
tur,2009,0.58729
tur,2010,0.41088
tur,2011,1.2922
tur,2012,1.19482
tur,2013,1.02103
tur,2014,1.24955
tur,2015,0.85777
tur,2016,1.35415
tur,2017,1.15461
tur,2018,0.45554
tur,2019,0.3049
tza,2009,70.04545
tza,2010,70.08863
tza,2011,49.00983
tza,2012,50.7762
tza,2013,50.67577
tza,2014,32.99104
tza,2015,36.68735
tza,2016,34.8334
tza,2017,30.8392
tza,2018,29.54907
uga,2015,47.00305
uga,2016,53.34962
uga,2017,58.1242
uga,2018,49.92013
uga,2019,43.95173
ukr,2005,1.30144
ukr,2006,1.22237
ukr,2007,0.84393
ukr,2008,0.9192
ukr,2009,1.37193
ukr,2010,1.17595
ukr,2011,1.24581
ukr,2012,1.06943
ukr,2013,1.07309
ukr,2014,2.41504
ukr,2015,4.26065
ukr,2016,4.8702
ukr,2017,3.13446
ukr,2018,2.79716
ukr,2019,2.25723
ury,1972,4.07089
ury,1973,2.50016
ury,1974,0.56868
ury,1975,0.61137
ury,1976,0.80154
ury,1977,1.53924
ury,1978,0.49325
ury,1979,0.53274
ury,1980,0.42074
ury,1981,0.36746
ury,1982,0.24781
ury,1983,0.44147
ury,1984,0.48563
ury,1985,0.68352
ury,1986,1.96064
ury,1987,0.94711
ury,1988,1.84798
ury,1989,1.5962
ury,1990,2.25357
ury,1991,1.59712
ury,1992,2.03773
ury,1993,2.62955
ury,1994,1.42261
ury,1995,1.31786
ury,1996,0.64161
ury,1997,0.5907
ury,1998,0.41564
ury,1999,0.40398
ury,2000,0.35562
ury,2001,0.28811
ury,2002,0.42714
ury,2003,0.51364
ury,2004,0.67263
ury,2005,0.39774
ury,2006,0.46789
ury,2007,0.59722
ury,2008,0.42265
ury,2009,0.54999
ury,2010,0.38737
ury,2011,0.13056
ury,2012,0.11098
ury,2013,0.20341
ury,2014,0.50338
ury,2015,0.13588
ury,2016,0.09014
ury,2017,0.20499
uzb,2011,1.66935
uzb,2012,2.65835
uzb,2013,2.66244
uzb,2014,2.68276
uzb,2015,3.47309
uzb,2016,4.13878
uzb,2017,7.2135
uzb,2018,6.46521
uzb,2019,11.43184
vct,2000,7.06862
vct,2001,8.47478
vct,2002,4.51851
vct,2003,6.21223
vct,2004,9.91517
vct,2005,6.55257
vct,2006,3.6462
vct,2007,46.93378
vct,2008,16.45085
vct,2009,16.54153
vct,2010,9.61529
vct,2011,9.68405
vct,2012,4.58913
vct,2013,4.68268
vct,2014,5.2471
vct,2015,7.10665
vct,2016,4.7848
vct,2017,5.68159
vut,1990,140.69452
vut,1995,86.49283
vut,1996,52.98938
vut,1997,48.82629
vut,1998,58.76842
vut,1999,61.67203
vut,2009,81.22177
vut,2010,70.21211
vut,2011,53.22417
vut,2012,59.93789
vut,2013,55.0239
vut,2014,56.4462
vut,2015,106.16609
vut,2016,64.70269
vut,2017,55.9936
vut,2018,55.86479
vut,2019,50.08492
wsm,2012,52.66104
wsm,2013,49.27216
wsm,2014,38.38727
wsm,2015,39.75632
wsm,2016,42.03238
wsm,2017,63.04422
wsm,2018,56.18788
wsm,2019,50.316
zaf,1993,0.63023
zaf,1994,0.73969
zaf,1995,0.86182
zaf,1996,0.82156
zaf,1997,1.13632
zaf,1998,1.31268
zaf,1999,1.41703
zaf,2000,1.32142
zaf,2001,1.301
zaf,2002,1.65844
zaf,2003,1.3158
zaf,2004,0.96441
zaf,2005,0.92114
zaf,2006,0.92105
zaf,2007,0.91532
zaf,2008,1.29768
zaf,2009,1.1257
zaf,2010,0.86863
zaf,2011,1.03797
zaf,2012,0.8129
zaf,2013,1.01757
zaf,2014,0.89459
zaf,2015,1.2467
zaf,2016,1.15163
zaf,2017,0.81046
zaf,2018,0.66284
zaf,2019,0.72544
zmb,1998,50.18502
zmb,1999,114.1715
zmb,2001,98.84967
zmb,2002,136.40207
zmb,2003,99.83342
zmb,2004,103.97385
zmb,2005,71.01818
zmb,2006,80.96237
zmb,2007,49.25872
zmb,2008,37.98597
zmb,2009,57.1761
zmb,2010,30.92515
zmb,2011,30.39067
zmb,2012,22.70134
zmb,2013,22.87949
zmb,2014,18.14797
zmb,2015,16.14473
zmb,2016,20.57828
zmb,2017,19.22101
zmb,2018,18.90673
zmb,2019,19.07658
zwe,2009,80.50444
zwe,2010,36.70527
zwe,2011,26.85949
zwe,2012,28.95419
zwe,2015,18.10563
zwe,2016,12.61634
zwe,2017,14.52691
zwe,2018,21.19028
