geo,time,ny_gnp_mktp_kd
gab,2005,9415695419.59958
gab,2006,8670400038.69898
gab,2007,8981913543.69853
gab,2008,8525117058.64772
gab,2009,9235083958.09911
gab,2010,9398465743.10956
gab,2011,9646412378.60067
gab,2012,10882493446.0426
gab,2013,11689355895.5249
gab,2014,13201079653.4205
gab,2015,13188718851.3015
gab,2016,13598917860.3296
gab,2017,13873703132.1512
gab,2018,13532353787.7454
gab,2019,13563252619.9498
gab,2020,14270239443.5176
gbm,2015,6826965622.61268
gbr,1970,1097695733213.77002
gbr,1971,1135308790072.72998
gbr,1972,1183052673780.53003
gbr,1973,1262906745501.45996
gbr,1974,1231401375797.31006
gbr,1975,1209688037002.53003
gbr,1976,1245658882614.56006
gbr,1977,1270106400617.48999
gbr,1978,1325041793120.66992
gbr,1979,1372022228986.21997
gbr,1980,1340767097825.1001
gbr,1981,1330906056856.75
gbr,1982,1356151606698
gbr,1983,1417752076295.04004
gbr,1984,1451549587091.15991
gbr,1985,1507525450561.94995
gbr,1986,1559301783077.28003
gbr,1987,1641548883928.29004
gbr,1988,1736797282994.77002
gbr,1989,1779128500268.19995
gbr,1990,1788789625529.11011
gbr,1991,1770183480135.46997
gbr,1992,1781894782488.04004
gbr,1993,1824536387230.04004
gbr,1994,1900881552527.56006
gbr,1995,1944727636699.73999
gbr,1996,1993052482201.78003
gbr,1997,2093659210638.55005
gbr,1998,2170730446798.36011
gbr,1999,2221310472179.12939
gbr,2000,2318497518438.7002
gbr,2001,2374319956420.77979
gbr,2002,2438550237393.68945
gbr,2003,2511997385993.14014
gbr,2004,2565451175662.16943
gbr,2005,2639491093160.24023
gbr,2006,2674991304002.5498
gbr,2007,2720575232697.54004
gbr,2008,2701562738413.00977
gbr,2009,2591189872011.52002
gbr,2010,2667895819956.22949
gbr,2011,2714877687563.54004
gbr,2012,2717648493166.72021
gbr,2013,2741331365467.06982
gbr,2014,2821702673507.22949
gbr,2015,2886069892475.58008
gbr,2016,2947740180862.62012
gbr,2017,3048136152498.16943
gbr,2018,3095072774532.29004
gbr,2019,3173018966537.20947
gbr,2020,2848499907383.39014
geo,2010,11540809861.4323
geo,2011,12268500430.0099
geo,2012,13279539029.2133
geo,2013,13651079157.7964
geo,2014,14328806217.1853
geo,2015,14615250561.8473
geo,2016,14680600003.4379
geo,2017,15325030329.2555
geo,2018,16235501211.9388
geo,2019,16937653610.0604
geo,2020,15746260658.4827
gha,2006,27073545889.9187
gha,2007,28261455109.7398
gha,2008,30898796313.3133
gha,2009,32418618274.5835
gha,2010,34547437470.9559
gha,2011,38817869301.7343
gha,2012,41510609638.1331
gha,2013,45648267606.18
gha,2014,45832305946.1093
gha,2015,47921089700.1023
gha,2016,49058735284.5242
gha,2017,52557137791.0031
gha,2018,56019934157.08209
gha,2019,59901990474.0845
gha,2020,64581518188.0124
gin,2006,6038678592.64198
gin,2007,6451636747.0894
gin,2008,6697760453.67895
gin,2009,6552528472.77951
gin,2010,6948831511.77197
gin,2011,7276923352.59283
gin,2012,7730485715.19598
gin,2013,7762720053.10582
gin,2014,8192562571.8375
gin,2015,8650959121.19199
gin,2016,9577317725.1716
gin,2017,10699618140.9974
gin,2018,11023975815.1679
gin,2019,11469850947.3023
gmb,2004,1104144707.99777
gmb,2005,1077638998.34752
gmb,2006,1068665329.66337
gmb,2007,1104366791.84795
gmb,2008,1178491259.28799
gmb,2009,1253589831.95367
gmb,2010,1328114277.30461
gmb,2011,1213874133.60216
gmb,2012,1279491821.9515
gmb,2013,1314989587.17114
gmb,2014,1294315660.24888
gmb,2015,1345126868.55094
gmb,2016,1378072622.62905
gmb,2017,1445228656.95573
gmb,2018,1551629933.68495
gmb,2019,1648400289.19028
gmb,2020,1643616176.71312
gnb,2000,670248629.76284
gnb,2001,678200468.61776
gnb,2002,684773358.74433
gnb,2003,687708879.98464
gnb,2004,709244973.95621
gnb,2005,739860489.07685
gnb,2006,764786492.54804
gnb,2007,793123021.94384
gnb,2008,809408589.34872
gnb,2009,840177802.80058
gnb,2010,885799988.15892
gnb,2011,967565514.81064
gnb,2012,950225452.86825
gnb,2013,957420439.99412
gnb,2014,1020962953.87345
gnb,2015,1073811497.97949
gnb,2016,1142737756.31414
gnb,2017,1179878275.56292
gnb,2018,1147945531.4581
gnb,2019,1272640233.18891
gnb,2020,1237585872.26194
gnq,2005,5756798751.93355
gnq,2006,7637817801.90594
gnq,2007,8985905933.73332
gnq,2008,9205520952.98292
gnq,2009,9682174817.82053
gnq,2010,7434954236.75722
gnq,2011,8021256342.56186
gnq,2012,8975134969.01584
gnq,2013,9079112823.8327
gnq,2014,9273192278.57567
gnq,2015,9945017697.99731
gnq,2016,9419684455.75568
gnq,2017,8362925251.95342
gnq,2018,7934195845.10329
gnq,2019,7277129543.80486
gnq,2020,7237511109.04625
grc,2006,252865705324
grc,2007,259254452829.37
grc,2008,257367235769.98096
grc,2009,248166995713.616
grc,2010,234554360871.81201
grc,2011,209593582016.896
grc,2012,201807748850.53296
grc,2013,195132164329.61801
grc,2014,197321265098.54199
grc,2015,195524237566.20599
grc,2016,193777042169.07901
grc,2017,195870011368.48401
grc,2018,197951028724.22296
grc,2019,201917158254.14301
grc,2020,184589084546.423
grd,2015,880071740.74074
gtm,1960,7574726469.29715
gtm,1961,7886938771.81909
gtm,1962,8176344597.61879
gtm,1963,8948764044.14067
gtm,1964,9340909665.28377
gtm,1965,9797821479.27973
gtm,1966,10305469278.7215
gtm,1967,10709399328.5773
gtm,1968,11566930677.7186
gtm,1969,12096440256.8797
gtm,1970,12794266506.5464
gtm,1971,13498211427.9083
gtm,1972,14483418109.1857
gtm,1973,15531060072.8933
gtm,1974,16582574959.5833
gtm,1975,16848964407.408
gtm,1976,18249211681.7392
gtm,1977,19782197372.8017
gtm,1978,20817581906.236
gtm,1979,21876762183.34529
gtm,1980,22556082235.8521
gtm,1981,22599272072.488
gtm,1982,21728776408.968
gtm,1983,21184238014.5843
gtm,1984,21079318120.7969
gtm,1985,21050024484.6269
gtm,1986,20784904013.7809
gtm,1987,21652805570.3961
gtm,1988,22556934501.3708
gtm,1989,23475726722.0295
gtm,1990,24102173778.5892
gtm,1991,25364038456.361
gtm,1992,26526193377.3135
gtm,1993,27653775012.7333
gtm,1994,28778395470.2836
gtm,1995,30172890206.0282
gtm,1996,30943593610.8274
gtm,1997,32329859821.5905
gtm,1998,34084106687.053
gtm,1999,35332777883.8141
gtm,2000,36625226279.4588
gtm,2001,37736591643.62009
gtm,2002,38749441790.7213
gtm,2003,39781112993.7977
gtm,2004,40925175565.1421
gtm,2005,42241962253.8106
gtm,2006,44293834141.5002
gtm,2007,46997683597.248
gtm,2008,48973997918.5394
gtm,2009,49029173506.5055
gtm,2010,50146137847.9445
gtm,2011,52091775500.7858
gtm,2012,54039145201.5748
gtm,2013,55886787124.6986
gtm,2014,58193966694.1573
gtm,2015,60699783495.3232
gtm,2016,62464019807.9758
gtm,2017,64430143046.728
gtm,2018,66606692514.6291
gtm,2019,69328122490.0231
gtm,2020,68293052916.0988
guy,2015,4304537269.24939
hkg,2015,315108232926.54602
hnd,1960,2526212348.06832
hnd,1961,2500559201.11057
hnd,1962,2621228830.75942
hnd,1963,2704386631.00015
hnd,1964,2848062237.61342
hnd,1965,3071285591.59157
hnd,1966,3229634917.2778
hnd,1967,3395428869.26816
hnd,1968,3618562040.19777
hnd,1969,3674249736.30796
hnd,1970,3795438851.39178
hnd,1971,3943484113.71682
hnd,1972,4166468532.63553
hnd,1973,4483658686.90143
hnd,1974,4536887759.56864
hnd,1975,4576747930.38744
hnd,1976,4954592094.94273
hnd,1977,5465238332.28196
hnd,1978,5875323665.32427
hnd,1979,6172694943.92616
hnd,1980,6178060801.9947
hnd,1981,6133022772.93253
hnd,1982,5954049788.40816
hnd,1983,6079563668.84492
hnd,1984,6450580790.36023
hnd,1985,6824041170.57805
hnd,1986,7178799221.46563
hnd,1987,7645920429.85236
hnd,1988,7745226732.16479
hnd,1989,7922412078.99578
hnd,1990,8076171602.10049
hnd,1991,7754186729.81594
hnd,1992,8169901577.42139
hnd,1993,8884761955.10904
hnd,1994,8882903547.61875
hnd,1995,9411665440.61544
hnd,1996,9597679556.20391
hnd,1997,10172274944.8875
hnd,1998,10579000685.4615
hnd,1999,10579859568.9424
hnd,2000,11287006735.3239
hnd,2001,11564018002.8387
hnd,2002,11951714423.0678
hnd,2003,12419731562.2241
hnd,2004,13113921688.2364
hnd,2005,13976723580.7068
hnd,2006,14873571866.0511
hnd,2007,16052300834.3619
hnd,2008,16795558794.7463
hnd,2009,16521551554.0103
hnd,2010,16713803516.8067
hnd,2011,17224230594.3125
hnd,2012,17668533974.6643
hnd,2013,18175711023.1826
hnd,2014,18522663711.8616
hnd,2015,19413622600.0365
hnd,2016,20125694541.3204
hnd,2017,21288545000.6086
hnd,2018,21758809891.3181
hnd,2019,22403536994.8683
hnd,2020,20521766871.9115
hrv,1995,33485543675.5202
hrv,1996,35421508128.0525
hrv,1997,37679029399.0504
hrv,1998,38308852498.0822
hrv,1999,37475695531.6228
hrv,2000,38660464076.0147
hrv,2001,39745469728.3068
hrv,2002,42167299570.3206
hrv,2003,43780498838.413
hrv,2004,46312760292.0454
hrv,2005,47992892117.329
hrv,2006,50270230641.78049
hrv,2007,52874211020.2759
hrv,2008,53360323304.066
hrv,2009,49222256081.3825
hrv,2010,48768546504.4473
hrv,2011,48796068384.6047
hrv,2012,47628594736.9703
hrv,2013,48123797772.5175
hrv,2014,47917865674.57089
hrv,2015,49853588711.8938
hrv,2016,50392551041.4685
hrv,2017,52924403452.1294
hrv,2018,54459744182.9958
hrv,2019,56329476439.0433
hrv,2020,52755564803.2846
hti,1988,11283142149.1622
hti,1989,10963025169.6876
hti,1990,11101364237.0868
hti,1991,11315212492.0282
hti,1992,10713052985.0689
hti,1993,10128572124.6609
hti,1994,8945168033.82051
hti,1995,9856717916.56828
hti,1996,10281842766.3519
hti,1997,10550335583.7749
hti,1998,10770150498.8846
hti,1999,11049705476.4377
hti,2000,11121115696.3559
hti,2001,11081491210.0027
hti,2002,11189425034.0619
hti,2003,11572340696.6845
hti,2004,11429616398.0928
hti,2005,11746071718.6011
hti,2006,12024849672.1018
hti,2007,12582653276.8297
hti,2008,12920952015.4147
hti,2009,13690391699.0401
hti,2010,12926147738.2463
hti,2011,13598983028.4305
hti,2012,13681987810.517
hti,2013,14247414671.1375
hti,2014,14509433323.5039
hti,2015,14873787396.6938
hti,2016,15154982238.354
hti,2017,15543668871.9255
hti,2018,15788911995.0017
hti,2019,15528427357.9984
hti,2020,14987670721.16
hun,2004,102213246181.97701
hun,2005,106498304926.306
hun,2006,110882963423.99699
hun,2007,109484556589.689
hun,2008,111860382095.67799
hun,2009,107016479942.334
hun,2010,107768411663.29601
hun,2011,109682158391.403
hun,2012,109033154401.30099
hun,2013,112506529017.145
hun,2014,115309794867.37801
hun,2015,119218687406.58501
hun,2016,124493570088.01401
hun,2017,128031703782.46201
hun,2018,135120535580.86099
hun,2019,143139345224.431
hun,2020,136311011071.13
idn,2010,639557312823.29797
idn,2011,678168967216.45996
idn,2012,719101622415.46497
idn,2013,757860000813.64783
idn,2014,793129537729.23206
idn,2015,832298855624.84998
idn,2016,875309331048.71387
idn,2017,919687640754.04688
idn,2018,968932278673.33606
idn,2019,1017221690332.68994
idn,2020,1000110282307.34998
ind,1960,135832415120.645
ind,1961,140738915864.10999
ind,1962,144842226305.793
ind,1963,153585680894.48401
ind,1964,164957177133.27301
ind,1965,160526668957.776
ind,1966,160226160914.108
ind,1967,172845847703.55701
ind,1968,178733683844.37201
ind,1969,190481409589.59897
ind,1970,200353254260.18896
ind,1971,203696462142.13901
ind,1972,202613027382.72
ind,1973,209412856227.423
ind,1974,212171112878.48801
ind,1975,231745051633.978
ind,1976,235665304915.672
ind,1977,252829644306.47501
ind,1978,267495057932.71097
ind,1979,254119955988.99496
ind,1980,271535957916.98199
ind,1981,287247077030.10999
ind,1982,296230465810.98199
ind,1983,317536379288.94501
ind,1984,329212413883.20801
ind,1985,346723723311.12598
ind,1986,363079548802.10895
ind,1987,376883987603.08002
ind,1988,411945267570.26495
ind,1989,435934353632.12494
ind,1990,459368673700.06598
ind,1991,463192079123.914
ind,1992,488592198288.35999
ind,1993,512523251037.77399
ind,1994,547267823424.13202
ind,1995,589630594685.59204
ind,1996,635280503193.68201
ind,1997,661519125020.46594
ind,1998,702441712653.50403
ind,1999,765222052687.96912
ind,2000,792456232077.61206
ind,2001,832214838024.42285
ind,2002,865442196445.79199
ind,2003,932841280056.51196
ind,2004,1007096026751.70996
ind,2005,1086623198982.5
ind,2006,1173459237166.37012
ind,2007,1267786156719.13989
ind,2008,1304572492274.12012
ind,2009,1407160210688.58008
ind,2010,1519240265162.20996
ind,2011,1601999034964.91992
ind,2012,1684299378669.04004
ind,2013,1790625669658.78003
ind,2014,1924830818030.01001
ind,2015,2079182325742.90967
ind,2016,2230951580295.52002
ind,2017,2405495490277
ind,2018,2562978552545.93018
ind,2019,2669720395246.4502
ind,2020,2476284937435.87012
irl,1995,92549452111.22621
irl,1996,99924754097.9072
irl,1997,109359045716.99699
irl,1998,118121085998.647
irl,1999,127322013143.388
irl,2000,139078374062.189
irl,2001,143400602270.983
irl,2002,149185539629.422
irl,2003,157960579528.47198
irl,2004,169692712813.888
irl,2005,179880262649.95099
irl,2006,191118406379.05496
irl,2007,198749436969.16
irl,2008,189978794140.93799
irl,2009,174294772479.13101
irl,2010,178000381396.44
irl,2011,174379113208.48599
irl,2012,172940587797.56
irl,2013,182463893221.06799
irl,2014,198762710348.01697
irl,2015,224122198605.15897
irl,2016,242373314346.98001
irl,2017,257974807579.64896
irl,2018,275297821320.37598
irl,2019,288863117804.96094
irl,2020,301383499722.414
irn,1960,51789031864.5974
irn,1961,57753283152.5402
irn,1962,62698971424.1316
irn,1963,67170854768.4137
irn,1964,73355236670.46671
irn,1965,85901234056.71661
irn,1966,95687899777.24928
irn,1967,106702786475.465
irn,1968,122233255490.686
irn,1969,142178136670.02701
irn,1970,157971002343.70999
irn,1971,180884086920.90897
irn,1972,207410763572.35696
irn,1973,225586322174.242
irn,1974,242443786690.51401
irn,1975,237463308824.647
irn,1976,276866466460.23694
irn,1977,264821228170.62399
irn,1978,227085827642.93799
irn,1979,207428050468.561
irn,1980,150882738125.448
irn,1981,143026044807.65201
irn,1982,180638855175.59399
irn,1983,196281862594.82401
irn,1984,178932916083.806
irn,1985,182426836827.31296
irn,1986,163817043226.53
irn,1987,164637938710.29999
irn,1988,155645681800.72
irn,1989,165038090728.995
irn,1990,187900111039.94901
irn,1991,211547896161.64496
irn,1992,217396509588.48999
irn,1993,219594191288.99097
irn,1994,215538108363.22101
irn,1995,220410456440.87
irn,1996,231942233487.992
irn,1997,233523229366.733
irn,1998,238870436266.71399
irn,1999,241674099199.15497
irn,2000,255599359019.95599
irn,2001,257923699000.92599
irn,2002,276863322435.72601
irn,2003,300727271684.05902
irn,2004,312948037851.12701
irn,2005,322836517244.08093
irn,2006,339699180728.58899
irn,2007,368252247045.30896
irn,2008,369364472372.40198
irn,2009,371782191256.57501
irn,2010,393511655310.20099
irn,2011,403889291744.14307
irn,2012,376266707917.17798
irn,2013,375496859443.25
irn,2014,391305174407.95801
irn,2015,385924919121.26801
irn,2016,437747701395.79199
irn,2017,453757884802.33899
irn,2018,427666113225.99902
irn,2019,397127882076.21094
irn,2020,409540275004.34302
irq,2007,97546612659.40988
irq,2008,112586467595.097
irq,2009,115790353481.243
irq,2010,121638174613.536
irq,2011,129173182769.94901
irq,2012,148168693525.58499
irq,2013,157864433558.367
irq,2014,157987270050.51199
irq,2015,165257902945.457
irq,2016,188128893074.01599
irq,2017,184819140063.07999
irq,2018,189511374683.58301
irq,2019,201321948842.069
isl,2015,16543802057.7224
isr,1995,136023155989.722
isr,1996,143647265234.539
isr,1997,148659217993.71701
isr,1998,154890902369.75201
isr,1999,158809091773.45499
isr,2000,169496903857.93701
isr,2001,173434138869.397
isr,2002,174022910954.23801
isr,2003,176126211929.022
isr,2004,186164501691.005
isr,2005,197959054261.13199
isr,2006,210365165483.36801
isr,2007,223784742961.79297
isr,2008,227505475480.96301
isr,2009,228985329757.34399
isr,2010,243337308525.46497
isr,2011,258159190012.38901
isr,2012,262232275861.82599
isr,2013,276212347610.37402
isr,2014,291657459146.15503
isr,2015,297503926418.25
isr,2016,310604680653.93597
isr,2017,325530394696.91498
isr,2018,339973737559.53497
isr,2019,351040185266.49493
isr,2020,341873331514.81897
ita,1970,850982636589.71204
ita,1971,866757321724.23694
ita,1972,899222779106.85498
ita,1973,961091834880.151
ita,1974,1008808722561.32996
ita,1975,988743119278.72485
ita,1976,1058382468373.06006
ita,1977,1086627621356.32996
ita,1978,1122184513856.75
ita,1979,1192163019276.09009
ita,1980,1233955094238.53003
ita,1981,1236559389113.69995
ita,1982,1240563888603.57007
ita,1983,1256221363497.34009
ita,1984,1296726262243.73999
ita,1985,1331472260097.06006
ita,1986,1365758239645.43994
ita,1987,1411849279679.51001
ita,1988,1471725278607.65991
ita,1989,1518988448797.18994
ita,1990,1538822907380.92993
ita,1991,1559739143666.48999
ita,1992,1570365940206.76001
ita,1993,1560698955822.98999
ita,1994,1591829457136.54004
ita,1995,1643236873649.32007
ita,1996,1668167299637.1499
ita,1997,1707526673928.25
ita,1998,1736765221180.95996
ita,1999,1771401552558.28003
ita,2000,1835080371862.3999
ita,2001,1872292365061.76001
ita,2002,1874365330431.84009
ita,2003,1876260014029.75
ita,2004,1909103575739.95996
ita,2005,1930972219950.44971
ita,2006,1970202399116.83008
ita,2007,1993175346590.55005
ita,2008,1954612636627.45996
ita,2009,1867134082930.03003
ita,2010,1896322847960.61011
ita,2011,1908991186436.02002
ita,2012,1854488551734.05005
ita,2013,1819417953436.62964
ita,2014,1822611648767.25
ita,2015,1823940556491.52002
ita,2016,1865779905915.63989
ita,2017,1902015187074.47998
ita,2018,1930080014439.42969
ita,2019,1933422453573.05005
ita,2020,1767202153453.87988
jam,2007,13917157562.3074
jam,2008,13982761731.2584
jam,2009,13185513772.6706
jam,2010,13227118999.7253
jam,2011,13484765206.7181
jam,2012,13696054397.5542
jam,2013,13638455746.7309
jam,2014,13759702522.4802
jam,2015,13748957625.8145
jam,2016,13773079805.6837
jam,2017,14106720653.0516
jam,2018,14233352530.4914
jam,2019,14508746539.5392
jam,2020,12994609218.5024
jor,1976,5749265671.15866
jor,1977,6271126888.29897
jor,1978,7187172117.65434
jor,1979,8683332285.41486
jor,1980,9637014156.91352
jor,1981,11410598119.8336
jor,1982,12207051194.8403
jor,1983,11824116829.258
jor,1984,12083305396.4408
jor,1985,11696011449.4224
jor,1986,12237211742.249
jor,1987,12387055417.4006
jor,1988,12376628744.922
jor,1989,11140715647.3652
jor,1990,11075471602.364
jor,1991,10925621275.8074
jor,1992,12711138420.7145
jor,1993,13408509334.0633
jor,1994,14118804307.104
jor,1995,15132322517.1068
jor,1996,15433969959.2173
jor,1997,16147661844.9109
jor,1998,16793434551.5031
jor,1999,17338529974.3245
jor,2000,18560927306.1658
jor,2001,19641422404.1906
jor,2002,20589883486.108
jor,2003,21550515144.4136
jor,2004,23612045991.437
jor,2005,25582291508.9721
jor,2006,27736958938.20589
jor,2007,30086351661.0536
jor,2008,31895052723.4389
jor,2009,33419893484.5527
jor,2010,33465532867.7936
jor,2011,34345119586.8773
jor,2012,35067455725.6044
jor,2013,36062539597.3778
jor,2014,37227604490.1681
jor,2015,38154482676.0563
jor,2016,39051217394.075
jor,2017,39974637973.0986
jor,2018,40763519852.716
jor,2019,41758202126.7448
jor,2020,40988354813.6231
jpn,1970,1458255609835.6499
jpn,1971,1527882993612.22998
jpn,1972,1658617665696.57007
jpn,1973,1792174583234.29004
jpn,1974,1767415097641.73999
jpn,1975,1823193174513.01001
jpn,1976,1895684127760.45996
jpn,1977,1979508111342.84009
jpn,1978,2085343096864.34009
jpn,1979,2202001753528.12012
jpn,1980,2261349237646.68018
jpn,1981,2353207008981.25977
jpn,1982,2436508356144.87988
jpn,1983,2524684429627.75
jpn,1984,2640429650746.68945
jpn,1985,2783546541418.18018
jpn,1986,2875437334802.54004
jpn,1987,3017840946855.29004
jpn,1988,3223907017415.3501
jpn,1989,3383656325257.41992
jpn,1990,3548622068060.72949
jpn,1991,3667812049890.75049
jpn,1992,3704852339141.32959
jpn,1993,3686802097292.6001
jpn,1994,3721042110931.48975
jpn,1995,3819648963612.79053
jpn,1996,3953852350858.31055
jpn,1997,3996881734958.02002
jpn,1998,3943125771411.58984
jpn,1999,3929580789733.39062
jpn,2000,4047057651680.16943
jpn,2001,4067216129029.54004
jpn,2002,4064873439285.37988
jpn,2003,4133664259293.77979
jpn,2004,4237260420884.6001
jpn,2005,4325559807653.7998
jpn,2006,4403876065101.07031
jpn,2007,4485855647320.48926
jpn,2008,4412578939144.44043
jpn,2009,4155927024042.28955
jpn,2010,4331781962916.12939
jpn,2011,4341714208904.44971
jpn,2012,4394940282246.84961
jpn,2013,4511796423616.0498
jpn,2014,4536860372259.12988
jpn,2015,4619771168713.40918
jpn,2016,4635636477682.23047
jpn,2017,4722394506417.5498
jpn,2018,4752489586195.74023
jpn,2019,4768164832215.45996
kaz,1993,73850168985.00308
kaz,1994,64370892902.456
kaz,1995,58997420388.1276
kaz,1996,59124524313.5583
kaz,1997,59941507897.3844
kaz,1998,58837408196.1444
kaz,1999,59412535102.039
kaz,2000,63313154954.4348
kaz,2001,72872241613.60229
kaz,2002,80737855393.6219
kaz,2003,87163416054.20659
kaz,2004,94314885702.73827
kaz,2005,99267223241.28569
kaz,2006,106324149323.147
kaz,2007,113857867799.34801
kaz,2008,112683370006.293
kaz,2009,121720826401.12801
kaz,2010,124892199701.647
kaz,2011,128721412972.942
kaz,2012,137359927600.994
kaz,2013,152779549244.90399
kaz,2014,160079312117.772
kaz,2015,172770532148.57999
kaz,2016,166672368574.98001
kaz,2017,170128345149.056
kaz,2018,172488137847.09698
kaz,2019,179571280089.043
kaz,2020,186205061619.121
ken,1964,6799965725.8431
ken,1965,6965211172.46453
ken,1966,7963827146.88162
ken,1967,8216975262.11931
ken,1968,8901927341.19799
ken,1969,9728251454.42356
ken,1970,9306775283.76793
ken,1971,11376697198.8341
ken,1972,13295538269.3159
ken,1973,13750036724.4831
ken,1974,14409249118.0543
ken,1975,14632151632.5326
ken,1976,14756992444.2067
ken,1977,16205869203.5811
ken,1978,17351655752.7121
ken,1979,18667466275.4415
ken,1980,19851451473.3654
ken,1981,20615474137.9892
ken,1982,20802239791.0493
ken,1983,21212278877.3755
ken,1984,21549227294.7382
ken,1985,22486218478.1399
ken,1986,24089117353.1016
ken,1987,25491000845.5038
ken,1988,26989490001.8995
ken,1989,28513344491.4318
ken,1990,29376049308.5393
ken,1991,29671514353.8889
ken,1992,29486550333.9772
ken,1993,28983575192.2643
ken,1994,30025688041.86309
ken,1995,31836262541.3829
ken,1996,33687518129.4332
ken,1997,34017350220.112
ken,1998,35264789451.5704
ken,1999,35936664406.3466
ken,2000,36263231788.1712
ken,2001,37602543859.7522
ken,2002,37877533016.2486
ken,2003,38921685959.0458
ken,2004,40999465835.3753
ken,2005,43752201604.2182
ken,2006,46478864928.266
ken,2007,49581756270.3354
ken,2008,49864493145.13049
ken,2009,44918227346.8571
ken,2010,49005576434.768
ken,2011,52763816029.6023
ken,2012,54664849005.7136
ken,2013,56324290895.7314
ken,2014,59401903921.6037
ken,2015,63195105853.11449
ken,2016,72038826687.9877
ken,2017,74416156387.21289
ken,2018,78868834771.17619
ken,2019,82720646489.52921
ken,2020,82393210812.4832
kgz,1991,4856196200.97317
kgz,1992,4191086742.26165
kgz,1993,3530398527.84064
kgz,1994,2759569224.92384
kgz,1995,2601510814.95482
kgz,1996,2801938427.70252
kgz,1997,3031732372.53233
kgz,1998,3068274170.13308
kgz,1999,3131817850.22239
kgz,2000,3290058732.35948
kgz,2001,3549456183.48905
kgz,2002,3562441065.44874
kgz,2003,3825670941.95558
kgz,2004,4031839946.96244
kgz,2005,4074864621.67591
kgz,2006,4287632072.17618
kgz,2007,4672336278.55298
kgz,2008,4920694369.02251
kgz,2009,5074862064.34109
kgz,2010,4927797727.25936
kgz,2011,4959161541.51307
kgz,2012,5424875837.31618
kgz,2013,5825376460.20891
kgz,2014,6161192725.63189
kgz,2015,6417478339.98582
kgz,2016,6586913793.86247
kgz,2017,6923136833.4166
kgz,2018,7320681458.25996
kgz,2019,7132559129.01953
kgz,2020,6889314890.69163
khm,1995,4090553442.50976
khm,1996,4301536225.41747
khm,1997,4532152470.95099
khm,1998,4715829347.06068
khm,1999,5259967324.76028
khm,2000,5757673363.38078
khm,2001,6210599734.03544
khm,2002,6561843667.59705
khm,2003,7162590364.83904
khm,2004,7884980073.52775
khm,2005,8875527895.01143
khm,2006,9847502086.59012
khm,2007,10923925608.675
khm,2008,11574994081.4556
khm,2009,11545942536.6973
khm,2010,12212217072.8094
khm,2011,13047328792.719
khm,2012,13906539374.3717
khm,2013,15088934466.7078
khm,2014,16007225275.6532
khm,2015,16944761320.3368
khm,2016,18102201750.2864
khm,2017,19341986172.9925
khm,2018,20591723069.8555
khm,2019,22289224354.81409
khm,2020,22108681952.7729
kir,2008,199279446.33377
kir,2009,188339050.71806
kir,2010,198529905.8578
kir,2011,192365427.34992
kir,2012,219711885.11402
kir,2013,248915913.75824
kir,2014,286999192.9213
kir,2015,352227425.26052
kir,2016,318562607.9418
kir,2017,345750555.60948
kir,2018,348709553.45927
kna,2015,858366592.59259
kor,1960,26007893172.4584
kor,1961,27918798391.0128
kor,1962,28982912409.97449
kor,1963,31495872425.33089
kor,1964,34555704518.6337
kor,1965,37237704054.4669
kor,1966,42060359942.4726
kor,1967,46380313029.0878
kor,1968,52286080169.8659
kor,1969,59757769104.6787
kor,1970,65174891951.7014
kor,1971,71123696338.871
kor,1972,75753138508.4124
kor,1973,86906708239.8642
kor,1974,95453785322.06708
kor,1975,101563452173.11
kor,1976,115462379611.23801
kor,1977,129949046837.226
kor,1978,145154403278.82901
kor,1979,156893949392.75
kor,1980,153045339032.763
kor,1981,163312967510.83801
kor,1982,177792606616.04199
kor,1983,201297792837.81
kor,1984,221589714237.992
kor,1985,236853989771.01096
kor,1986,263694648525.70096
kor,1987,300490854927.07703
kor,1988,338231136696.54102
kor,1989,364158081490.89001
kor,1990,401028622480.24707
kor,1991,444246612853.20203
kor,1992,471615809011.54895
kor,1993,504043195150.966
kor,1994,550013709449.60095
kor,1995,602113779829.17102
kor,1996,649776619283.44604
kor,1997,688487261911.85999
kor,1998,647637033967.65295
kor,1999,723673722613.04382
kor,2000,793166532994.38403
kor,2001,831633010210.39392
kor,2002,898739599096.18213
kor,2003,927260952093.70801
kor,2004,977260873100.59998
kor,2005,1013866265903.46997
kor,2006,1071816145715.79004
kor,2007,1134414534164.02002
kor,2008,1171849409392.87988
kor,2009,1179039736150.91992
kor,2010,1263061024689.1001
kor,2011,1315482676689.11011
kor,2012,1352588255703.83008
kor,2013,1390031330838.09009
kor,2014,1432428419753.09009
kor,2015,1470358106629.70996
kor,2016,1514532629116.8501
kor,2017,1563065811912.21997
kor,2018,1608352909334.1499
kor,2019,1651641577724.37988
kor,2020,1636110294017.06006
kos,2008,4791971949.12937
kos,2009,4892217476.84849
kos,2010,5131530106.77876
kos,2011,5500790861.1396
kos,2012,5639343831.07054
kos,2013,5893537015.64699
kos,2014,6074074401.14996
kos,2015,6398603905.46988
kos,2016,6729498838.54748
kos,2017,7107598767.33187
kos,2018,7326995306.66514
kos,2019,7720456823.76797
kos,2020,7321546009.83904
kwt,2010,106265639385.358
kwt,2011,114820738036.42
kwt,2012,121978971514.36301
kwt,2013,126307380106.98399
kwt,2014,128466704408.02299
kwt,2015,127259222333.00101
