geo,time,dt_dod_dstc_zs
dma,2008,8.6948
dma,2009,8.1071
dma,2010,2.0412
dma,2011,1.9789
dma,2012,1.8209
dma,2013,1.7997
dma,2014,1.7857
dma,2015,1.7489
dma,2016,2.9465
dma,2017,3.6123
dma,2018,4.6377
dma,2019,4.0704
dma,2020,5.3541
dom,1970,0.0523
dom,1971,0.1886
dom,1972,0.2255
dom,1973,0.1078
dom,1974,0.0461
dom,1975,0.0844
dom,1976,0.2343
dom,1977,14.0646
dom,1978,18.3495
dom,1979,18.9779
dom,1980,23.078
dom,1981,26.8922
dom,1982,20.4329
dom,1983,9.9185
dom,1984,11.6515
dom,1985,10.1804
dom,1986,8.1618
dom,1987,7.1423
dom,1988,9.1679
dom,1989,11.8226
dom,1990,17.4418
dom,1991,12.2187
dom,1992,14.5679
dom,1993,16.7754
dom,1994,9.8657
dom,1995,13.5861
dom,1996,16.0082
dom,1997,17.4055
dom,1998,19.3367
dom,1999,21.8391
dom,2000,24.768
dom,2001,24.0987
dom,2002,29.8564
dom,2003,14.1746
dom,2004,11.7082
dom,2005,11.4441
dom,2006,15.1347
dom,2007,23.0742
dom,2008,18.2836
dom,2009,14.8042
dom,2010,12.9959
dom,2011,11.9226
dom,2012,7.9328
dom,2013,7.3171
dom,2014,9.4643
dom,2015,11.8955
dom,2016,10.79
dom,2017,6.424
dom,2018,6.517
dom,2019,6.55
dom,2020,4.8836
dza,1970,0
dza,1971,0
dza,1972,0
dza,1973,0
dza,1974,0
dza,1975,0
dza,1976,0
dza,1977,15.9072
dza,1978,12.6163
dza,1979,10.4455
dza,1980,12.0072
dza,1981,12.5583
dza,1982,15.5957
dza,1983,11.9566
dza,1984,11.0696
dza,1985,10.1967
dza,1986,13.9166
dza,1987,5.3802
dza,1988,6.2085
dza,1989,6.7515
dza,1990,2.8098
dza,1991,4.3489
dza,1992,2.9028
dza,1993,2.6712
dza,1994,2.105
dza,1995,0.789
dza,1996,0.9742
dza,1997,0.5248
dza,1998,0.6061
dza,1999,0.6927
dza,2000,0.8724
dza,2001,0.8733
dza,2002,0.4668
dza,2003,0.6122
dza,2004,1.9219
dza,2005,3.0207
dza,2006,9.1675
dza,2007,12.229
dza,2008,20.8914
dza,2009,20.1294
dza,2010,24.5171
dza,2011,18.8582
dza,2012,21.8467
dza,2013,25.3164
dza,2014,35.7705
dza,2015,39.027
dza,2016,36.3524
dza,2017,36.7339
dza,2018,40.6133
dza,2019,41.228
dza,2020,34.4431
ecu,1970,26.3601
ecu,1971,27.523
ecu,1972,24.3194
ecu,1973,24.2185
ecu,1974,23.9876
ecu,1975,19.9219
ecu,1976,19.7676
ecu,1977,34.4374
ecu,1978,29.2988
ecu,1979,24.7768
ecu,1980,25.7824
ecu,1981,26.0025
ecu,1982,28.0639
ecu,1983,15.1567
ecu,1984,15.2983
ecu,1985,11.2519
ecu,1986,5.3431
ecu,1987,8.4768
ecu,1988,11.0406
ecu,1989,12.3701
ecu,1990,14.9146
ecu,1991,17.5087
ecu,1992,18.3366
ecu,1993,27.3647
ecu,1994,22.6478
ecu,1995,7.7176
ecu,1996,9.0915
ecu,1997,11.2709
ecu,1998,12.2694
ecu,1999,5.9185
ecu,2000,4.641
ecu,2001,7.7709
ecu,2002,11.8221
ecu,2003,8.5872
ecu,2004,8.36
ecu,2005,7.4441
ecu,2006,8.6927
ecu,2007,8.9748
ecu,2008,8.694
ecu,2009,10.0667
ecu,2010,6.9189
ecu,2011,5.2266
ecu,2012,4.8188
ecu,2013,4.4857
ecu,2014,4.0451
ecu,2015,3.7385
ecu,2016,2.462
ecu,2017,2.6583
ecu,2018,2.3968
ecu,2019,1.7533
ecu,2020,1.6764
egy,1970,22.2688
egy,1971,23.3599
egy,1972,24.3886
egy,1973,26.4029
egy,1974,26.9242
egy,1975,23.2481
egy,1976,23.9304
egy,1977,37.0577
egy,1978,26.3377
egy,1979,25.4395
egy,1980,21.0502
egy,1981,16.4876
egy,1982,18.5508
egy,1983,17.2231
egy,1984,17.9666
egy,1985,17.1534
egy,1986,17.8577
egy,1987,14.4086
egy,1988,14.8912
egy,1989,17.2643
egy,1990,13.4791
egy,1991,9.5103
egy,1992,8.0775
egy,1993,6.54
egy,1994,5.9467
egy,1995,7.0863
egy,1996,7.4508
egy,1997,9.9908
egy,1998,13.1749
egy,1999,13.7975
egy,2000,14.0389
egy,2001,7.7901
egy,2002,7.2461
egy,2003,6.1206
egy,2004,5.4735
egy,2005,5.4146
egy,2006,5.5425
egy,2007,6.4624
egy,2008,8.3819
egy,2009,7.2359
egy,2010,8.5629
egy,2011,8.6015
egy,2012,16.6313
egy,2013,6.0562
egy,2014,7.9557
egy,2015,8.8757
egy,2016,17.2709
egy,2017,13.1351
egy,2018,10.3218
egy,2019,9.8055
egy,2020,9.0885
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0
eri,1998,0
eri,1999,0
eri,2000,3.6248
eri,2001,4.3667
eri,2002,5.7196
eri,2003,4.3354
eri,2004,4.3023
eri,2005,1.658
eri,2006,2.256
eri,2007,1.9073
eri,2008,1.751
eri,2009,1.3233
eri,2010,1.4949
eri,2011,1.6822
eri,2012,1.814
eri,2013,2.7183
eri,2014,6.1697
eri,2015,7.9985
eri,2016,3.3355
eri,2017,3.3062
eri,2018,4.2958
eri,2019,4.2343
eri,2020,4.7309
eth,1970,0.2079
eth,1971,0.207
eth,1972,0.329
eth,1973,0.0108
eth,1974,0.0061
eth,1975,0.0309
eth,1976,0.1317
eth,1977,10.6644
eth,1978,9.2156
eth,1979,8.7384
eth,1980,6.8614
eth,1981,3.183
eth,1982,2.0695
eth,1983,1.6316
eth,1984,1.604
eth,1985,1.4837
eth,1986,1.3555
eth,1987,1.3224
eth,1988,1.7313
eth,1989,1.4226
eth,1990,1.6819
eth,1991,3.019
eth,1992,3.4059
eth,1993,3.7883
eth,1994,4.2057
eth,1995,4.4619
eth,1996,4.9729
eth,1997,5.6069
eth,1998,6.0421
eth,1999,1.5693
eth,2000,1.5558
eth,2001,0.9341
eth,2002,0.8686
eth,2003,0.8805
eth,2004,1.1085
eth,2005,2.0711
eth,2006,2.8363
eth,2007,2.5538
eth,2008,2.0369
eth,2009,4.2722
eth,2010,4.1459
eth,2011,2.1029
eth,2012,0.3448
eth,2013,1.6197
eth,2014,1.722
eth,2015,2.6901
eth,2016,3.9642
eth,2017,2.4226
eth,2018,2.6932
eth,2019,1.6924
eth,2020,1.3475
fji,1970,0
fji,1971,0
fji,1972,0
fji,1973,0
fji,1974,0
fji,1975,0
fji,1976,0.0476
fji,1977,21.7202
fji,1978,9.6886
fji,1979,16.3867
fji,1980,16.7796
fji,1981,14.1084
fji,1982,7.2756
fji,1983,7.8217
fji,1984,6.9938
fji,1985,5.6601
fji,1986,5.8889
fji,1987,5.8955
fji,1988,8.4548
fji,1989,4.4247
fji,1990,3.7792
fji,1991,4.0609
fji,1992,11.8656
fji,1993,18.9932
fji,1994,8.1837
fji,1995,8.1886
fji,1996,11.1842
fji,1997,17.8004
fji,1998,0.1446
fji,1999,0.0956
fji,2000,5.757
fji,2001,6.7333
fji,2002,15.3185
fji,2003,24.9276
fji,2004,22.9013
fji,2005,35.4748
fji,2006,3.4814
fji,2007,5.347
fji,2008,2.525
fji,2009,5.2532
fji,2010,7.0528
fji,2011,14.7619
fji,2012,2.5274
fji,2013,2.8671
fji,2014,5.2597
fji,2015,6.6098
fji,2016,7.4953
fji,2017,5.0202
fji,2018,3.5771
fji,2019,3.9397
fji,2020,1.4214
gab,1970,12.5213
gab,1971,12.3678
gab,1972,12.6286
gab,1973,12.6189
gab,1974,12.4996
gab,1975,12.5758
gab,1976,12.5579
gab,1977,14.9688
gab,1978,14.1458
gab,1979,13.9906
gab,1980,15.061
gab,1981,12.9545
gab,1982,17.2892
gab,1983,25.4786
gab,1984,27.3093
gab,1985,21.7222
gab,1986,24.6523
gab,1987,15.5071
gab,1988,14.4613
gab,1989,18.0552
gab,1990,17.3895
gab,1991,20.7861
gab,1992,18.7174
gab,1993,22.8586
gab,1994,9.2769
gab,1995,6.5877
gab,1996,5.0789
gab,1997,11.2548
gab,1998,10.7967
gab,1999,15.0407
gab,2000,9.044
gab,2001,8.7264
gab,2002,6.5382
gab,2003,8.5006
gab,2004,4.4354
gab,2005,6.1333
gab,2006,9.7514
gab,2007,8.6744
gab,2008,4.6049
gab,2009,3.8036
gab,2010,5.8158
gab,2011,5.7893
gab,2012,3.4149
gab,2013,5.6467
gab,2014,1.5672
gab,2015,4.1112
gab,2016,4.5118
gab,2017,3.1895
gab,2018,2.7509
gab,2019,4.9955
gab,2020,0.9914
geo,1992,0
geo,1993,0.0294
geo,1994,33.4777
geo,1995,6.8892
geo,1996,4.666
geo,1997,1.4747
geo,1998,1.7105
geo,1999,0.378
geo,2000,2.3964
geo,2001,4.0693
geo,2002,1.6286
geo,2003,1.7724
geo,2004,4.5871
geo,2005,2.3415
geo,2006,16.9317
geo,2007,22.2185
geo,2008,13.4236
geo,2009,10.6601
geo,2010,12.5215
geo,2011,14.2894
geo,2012,17.1006
geo,2013,15.2956
geo,2014,15.19
geo,2015,13.7373
geo,2016,14.4265
geo,2017,14.8721
geo,2018,13.3775
geo,2019,12.1328
geo,2020,11.5608
gha,1970,0.8889
gha,1971,0.9803
gha,1972,2.7034
gha,1973,3.3906
gha,1974,1.2523
gha,1975,0.8064
gha,1976,0.4322
gha,1977,21.027
gha,1978,28.6843
gha,1979,15.8934
gha,1980,9.3526
gha,1981,18.599
gha,1982,14.0033
gha,1983,5.5707
gha,1984,12.3618
gha,1985,8.436
gha,1986,6.8318
gha,1987,3.6691
gha,1988,2.4979
gha,1989,6.0166
gha,1990,8.2471
gha,1991,8.9829
gha,1992,9.1919
gha,1993,9.6953
gha,1994,10.6048
gha,1995,10.4655
gha,1996,10.1458
gha,1997,10.6721
gha,1998,10.3526
gha,1999,10.1092
gha,2000,7.8551
gha,2001,6.6859
gha,2002,8.337
gha,2003,9.1218
gha,2004,7.6048
gha,2005,10.5227
gha,2006,31.938
gha,2007,28.3695
gha,2008,23.8747
gha,2009,22.8612
gha,2010,25.0041
gha,2011,25.8775
gha,2012,21.7406
gha,2013,22.6531
gha,2014,17.2799
gha,2015,16.4605
gha,2016,13.2423
gha,2017,14.9609
gha,2018,15.6849
gha,2019,17.2577
gha,2020,16.3984
gin,1970,1.4577
gin,1971,1.9445
gin,1972,2.3343
gin,1973,2.7584
gin,1974,2.6992
gin,1975,2.9058
gin,1976,3.1924
gin,1977,7.2206
gin,1978,7.0649
gin,1979,9.8835
gin,1980,7.0306
gin,1981,6.6312
gin,1982,6.8012
gin,1983,7.3234
gin,1984,7.6457
gin,1985,9.0052
gin,1986,5.2447
gin,1987,6.6353
gin,1988,7.7419
gin,1989,6.7418
gin,1990,7.0776
gin,1991,6.5856
gin,1992,4.7211
gin,1993,4.4857
gin,1994,4.8166
gin,1995,4.8974
gin,1996,5.336
gin,1997,11.6118
gin,1998,8.1335
gin,1999,8.7604
gin,2000,9.6165
gin,2001,7.0347
gin,2002,8.7319
gin,2003,2.0803
gin,2004,2.1155
gin,2005,5.1316
gin,2006,3.9721
gin,2007,4.1122
gin,2008,3.9925
gin,2009,0.7064
gin,2010,3.546
gin,2011,1.4195
gin,2012,7.1602
gin,2013,5.9236
gin,2014,3.4829
gin,2015,5.0501
gin,2016,3.3565
gin,2017,4.2905
gin,2018,5.2555
gin,2019,6.2667
gin,2020,3.4478
gmb,1970,0
gmb,1971,0
gmb,1972,0
gmb,1973,0
gmb,1974,0
gmb,1975,0
gmb,1976,0
gmb,1977,18.4533
gmb,1978,20.1502
gmb,1979,24.6334
gmb,1980,17.0181
gmb,1981,10.5058
gmb,1982,9.4823
gmb,1983,11.7697
gmb,1984,19.8197
gmb,1985,14.4451
gmb,1986,10.5408
gmb,1987,7.1559
gmb,1988,4.1824
gmb,1989,3.2868
gmb,1990,4.2621
gmb,1991,5.3512
gmb,1992,5.3481
gmb,1993,10.0025
gmb,1994,5.5823
gmb,1995,3.4795
gmb,1996,4.9947
gmb,1997,3.115
gmb,1998,3.3703
gmb,1999,4.7012
gmb,2000,5.5747
gmb,2001,5.4106
gmb,2002,6.4066
gmb,2003,5.0935
gmb,2004,3.952
gmb,2005,3.3559
gmb,2006,2.4894
gmb,2007,3.0878
gmb,2008,3.9677
gmb,2009,8.2017
gmb,2010,8.1546
gmb,2011,0.2214
gmb,2012,4.0701
gmb,2013,2.1203
gmb,2014,2.4192
gmb,2015,2.145
gmb,2016,3.346
gmb,2017,2.0781
gmb,2018,2.5835
gmb,2019,3.3743
gmb,2020,3.3107
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,0
gnb,1976,0.6616
gnb,1977,4.7079
gnb,1978,10.5604
gnb,1979,5.2852
gnb,1980,3.5905
gnb,1981,2.9451
gnb,1982,8.8579
gnb,1983,18.739
gnb,1984,19.5953
gnb,1985,12.6043
gnb,1986,5.572
gnb,1987,6.5395
gnb,1988,6.6816
gnb,1989,6.4104
gnb,1990,8.0951
gnb,1991,8.4578
gnb,1992,8.3615
gnb,1993,8.8244
gnb,1994,10.1072
gnb,1995,10.5796
gnb,1996,7.9182
gnb,1997,7.7891
gnb,1998,7.9694
gnb,1999,8.877
gnb,2000,10.5501
gnb,2001,10.885
gnb,2002,11.4811
gnb,2003,11.5836
gnb,2004,10.7811
gnb,2005,11.7637
gnb,2006,12.024
gnb,2007,13.6426
gnb,2008,13.2746
gnb,2009,12.421
gnb,2010,8.3694
gnb,2011,7.1298
gnb,2012,7.5333
gnb,2013,7.1478
gnb,2014,6.846
gnb,2015,11.9193
gnb,2016,6.2429
gnb,2017,4.978
gnb,2018,5.7377
gnb,2019,7.7223
gnb,2020,5.987
grd,1970,0
grd,1971,0
grd,1972,0
grd,1973,0
grd,1974,0
grd,1975,0
grd,1976,0
grd,1977,6.9463
grd,1978,5.2301
grd,1979,8.944
grd,1980,4.6433
grd,1981,5.8792
grd,1982,4.4033
grd,1983,4.3138
grd,1984,3.3004
grd,1985,2.7581
grd,1986,3.4167
grd,1987,4.2032
grd,1988,10.5893
grd,1989,11.5189
grd,1990,11.388
grd,1991,10.9617
grd,1992,9.7914
grd,1993,28.9241
grd,1994,11.9805
grd,1995,11.4158
grd,1996,14.7939
grd,1997,6.8415
grd,1998,37.2419
grd,1999,17.1556
grd,2000,8.7958
grd,2001,21.1024
grd,2002,20.3991
grd,2003,17.1329
grd,2004,16.8341
grd,2005,2.0298
grd,2006,7.2554
grd,2007,9.2204
grd,2008,11.9168
grd,2009,6.8811
grd,2010,6.703
grd,2011,2.973
grd,2012,12.02
grd,2013,7.9153
grd,2014,12.3872
grd,2015,3.1585
grd,2016,4.3036
grd,2017,3.9246
grd,2018,3.0175
grd,2019,2.6341
grd,2020,15.5077
gtm,1970,20.2172
gtm,1971,20.0818
gtm,1972,19.6526
gtm,1973,19.2614
gtm,1974,19.3635
gtm,1975,19.9058
gtm,1976,20.1944
gtm,1977,34.2449
gtm,1978,28.465
gtm,1979,26.3525
gtm,1980,26.383
gtm,1981,9.9649
gtm,1982,7.235
gtm,1983,6.1899
gtm,1984,6.1022
gtm,1985,9.564
gtm,1986,10.711
gtm,1987,9.8328
gtm,1988,11.0786
gtm,1989,12.1191
gtm,1990,14.36
gtm,1991,13.7901
gtm,1992,16.802
gtm,1993,21.5253
gtm,1994,20.5552
gtm,1995,24.3469
gtm,1996,29.7731
gtm,1997,29.0189
gtm,1998,27.8846
gtm,1999,28.0711
gtm,2000,29.6862
gtm,2001,28.2752
gtm,2002,27.226
gtm,2003,30.435
gtm,2004,19.9638
gtm,2005,15.2837
gtm,2006,13.4658
gtm,2007,15.8066
gtm,2008,15.5609
gtm,2009,8.2701
gtm,2010,10.5364
gtm,2011,13.9116
gtm,2012,6.0284
gtm,2013,5.4072
gtm,2014,4.8749
gtm,2015,4.1421
gtm,2016,4.3559
gtm,2017,4.4801
gtm,2018,6.5858
gtm,2019,5.3453
gtm,2020,4.8912
guy,1970,0
guy,1971,0
guy,1972,0.3395
guy,1973,0.1826
guy,1974,0.4682
guy,1975,0.4962
guy,1976,0.282
guy,1977,9.0157
guy,1978,12.8711
guy,1979,10.6919
guy,1980,14.0004
guy,1981,12.3232
guy,1982,16.6524
guy,1983,32.3268
guy,1984,37.5603
guy,1985,40.5346
guy,1986,40.0126
guy,1987,37.0408
guy,1988,40.205
guy,1989,16.0026
guy,1990,3.8038
guy,1991,2.5247
guy,1992,2.8466
guy,1993,2.2904
guy,1994,3.4762
guy,1995,7.074
guy,1996,5.2944
guy,1997,6.4324
guy,1998,8.5548
guy,1999,9.639
guy,2000,7.9622
guy,2001,8.465
guy,2002,9.0735
guy,2003,8.1004
guy,2004,8.3435
guy,2005,6.7808
guy,2006,13.9401
guy,2007,21.5748
guy,2008,23.8048
guy,2009,31.6533
guy,2010,23.6664
guy,2011,38.3723
guy,2012,29.7776
guy,2013,44.5565
guy,2014,39.2422
guy,2015,19.0052
guy,2016,14.7947
guy,2017,7.3023
guy,2018,7.7288
guy,2019,3.1763
guy,2020,3.6064
hnd,1970,0
hnd,1971,0
hnd,1972,0
hnd,1973,0
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,17.7975
hnd,1978,16.8894
hnd,1979,20.7259
hnd,1980,17.308
hnd,1981,13.3695
hnd,1982,7.7859
hnd,1983,6.3326
hnd,1984,8.26
hnd,1985,10.6046
hnd,1986,11.6717
hnd,1987,11.9562
hnd,1988,12.1
hnd,1989,11.4578
hnd,1990,5.2574
hnd,1991,5.5542
hnd,1992,4.5448
hnd,1993,5.0534
hnd,1994,6.7777
hnd,1995,7.7479
hnd,1996,8.7108
hnd,1997,9.8589
hnd,1998,10.422
hnd,1999,8.0385
hnd,2000,6.6509
hnd,2001,6.3814
hnd,2002,9.5397
hnd,2003,7.6436
hnd,2004,6.8143
hnd,2005,6.2132
hnd,2006,7.1408
hnd,2007,10.5241
hnd,2008,13.2359
hnd,2009,6.4977
hnd,2010,9.3373
hnd,2011,6.0523
hnd,2012,7.8957
hnd,2013,7.4532
hnd,2014,6.8338
hnd,2015,6.435
hnd,2016,5.7662
hnd,2017,5.6392
hnd,2018,7.6565
hnd,2019,7.9882
hnd,2020,5.6202
hti,1970,0
hti,1971,0
hti,1972,0
hti,1973,0
hti,1974,0
hti,1975,0.6669
hti,1976,0
hti,1977,3.4036
hti,1978,2.129
hti,1979,5.6772
hti,1980,3.6586
hti,1981,4.8291
hti,1982,12.1433
hti,1983,7.8837
hti,1984,12.128
hti,1985,12.7089
hti,1986,7.2616
hti,1987,10.01
hti,1988,9.9902
hti,1989,8.9517
hti,1990,10.7415
hti,1991,13.0598
hti,1992,13.5625
hti,1993,14.4593
hti,1994,6.443
hti,1995,3.1798
hti,1996,3.9251
hti,1997,10.0006
hti,1998,2.7873
hti,1999,7.8608
hti,2000,7.5034
hti,2001,14.4036
hti,2002,12.0304
hti,2003,8.5927
hti,2004,2.1963
hti,2005,1.1049
hti,2006,1.2802
hti,2007,0.0088
hti,2008,0.0144
hti,2009,0.0062
hti,2010,0.0116
hti,2011,0.0038
hti,2012,0.0062
hti,2013,0.0052
hti,2014,0.0411
hti,2015,0.1949
hti,2016,0.046
hti,2017,0.0977
hti,2018,0.0049
hti,2019,0.7384
hti,2020,0.0037
idn,1970,10.0923
idn,1971,10.0548
idn,1972,10.0062
idn,1973,9.8751
idn,1974,9.8781
idn,1975,9.8714
idn,1976,9.8714
idn,1977,11.6875
idn,1978,9.897
idn,1979,11.3188
idn,1980,13.2536
idn,1981,14.3841
idn,1982,14.3872
idn,1983,15.3459
idn,1984,16.8866
idn,1985,16.4757
idn,1986,15.0672
idn,1987,12.1087
idn,1988,12.4449
idn,1989,13.4304
idn,1990,15.942
idn,1991,17.9996
idn,1992,20.5223
idn,1993,20.1744
idn,1994,18.0458
idn,1995,20.8733
idn,1996,24.9841
idn,1997,24.1052
idn,1998,13.277
idn,1999,13.1938
idn,2000,15.056
idn,2001,15.0938
idn,2002,13.7227
idn,2003,14.4945
idn,2004,15.9545
idn,2005,7.7551
idn,2006,8.9786
idn,2007,12.6197
idn,2008,12.9741
idn,2009,13.4051
idn,2010,16.6671
idn,2011,17.3808
idn,2012,17.5175
idn,2013,17.4895
idn,2014,15.7092
idn,2015,12.4877
idn,2016,12.7562
idn,2017,13.2171
idn,2018,12.6347
idn,2019,11.1409
idn,2020,10.6549
ind,1970,3.359
ind,1971,3.4088
ind,1972,3.4897
ind,1973,3.447
ind,1974,3.4417
ind,1975,3.4113
ind,1976,3.4209
ind,1977,2.8025
ind,1978,3.9406
ind,1979,3.8371
ind,1980,6.1331
ind,1981,7.104
ind,1982,8.8966
ind,1983,10.8908
ind,1984,11.2074
ind,1985,11.193
ind,1986,11.0132
ind,1987,10.6186
ind,1988,10.7238
ind,1989,10.1748
ind,1990,10.2358
ind,1991,8.3321
ind,1992,7.2229
ind,1993,3.9702
ind,1994,4.3555
ind,1995,5.3822
ind,1996,7.1579
ind,1997,5.3647
ind,1998,4.4023
ind,1999,3.9416
ind,2000,3.4232
ind,2001,2.7557
ind,2002,3.8707
ind,2003,5.3219
ind,2004,5.5514
ind,2005,7.2741
ind,2006,15.7322
ind,2007,17.6876
ind,2008,19.295
ind,2009,18.1821
ind,2010,19.4361
ind,2011,23.3409
ind,2012,23.7785
ind,2013,21.6985
ind,2014,18.7044
ind,2015,17.0339
ind,2016,18.4264
ind,2017,19.0838
ind,2018,19.9458
ind,2019,19.0381
ind,2020,18.3511
irn,1971,0
irn,1972,0
irn,1973,0
irn,1974,0
irn,1975,0
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0.0005
irn,1981,1.7071
irn,1982,57.6705
irn,1983,58.4811
irn,1984,52.3883
irn,1985,60.8588
irn,1986,58.9195
irn,1987,62.8281
irn,1988,64.6186
irn,1989,71.3486
irn,1990,80.0345
irn,1991,81.5045
irn,1992,88.9828
irn,1993,75.2529
irn,1994,30.7974
irn,1995,29.7463
irn,1996,28.4995
irn,1997,28.6721
irn,1998,36.4862
irn,1999,37.1371
irn,2000,41.7929
irn,2001,32.0231
irn,2002,23.2469
irn,2003,33.6555
irn,2004,48.9395
irn,2005,49.9497
irn,2006,44.4027
irn,2007,47.4751
irn,2008,41.1751
irn,2009,47.2165
irn,2010,58.7442
irn,2011,59.7904
irn,2012,12.6036
irn,2013,11.075
irn,2014,7.4201
irn,2015,31.2801
irn,2016,54.7088
irn,2017,61.5761
irn,2018,37.299
irn,2019,32.9248
irn,2020,38.2406
jam,1970,0.0007
jam,1971,0
jam,1972,0
jam,1973,0.0343
jam,1974,0.0381
jam,1975,0
jam,1976,0
jam,1977,6.0643
jam,1978,5.5436
jam,1979,6.143
jam,1980,5.0687
jam,1981,4.0048
jam,1982,3.5843
jam,1983,8.2055
jam,1984,6.9138
jam,1985,4.5687
jam,1986,4.4178
jam,1987,4.9668
jam,1988,6.3663
jam,1989,8.3837
jam,1990,7.229
jam,1991,6.0838
jam,1992,6.7013
jam,1993,6.5097
jam,1994,10.3772
jam,1995,10.6367
jam,1996,14.0088
jam,1997,17.9104
jam,1998,15.9584
jam,1999,19.4375
jam,2000,16.4206
jam,2001,16.9768
jam,2002,13.929
jam,2003,17.2615
jam,2004,16.7518
jam,2005,9.2983
jam,2006,13.5282
jam,2007,14.5699
jam,2008,12.0647
jam,2009,6.7304
jam,2010,7.6748
jam,2011,6.8916
jam,2012,12.3338
jam,2013,11.1165
jam,2014,10.8121
jam,2015,10.7012
jam,2016,11.7625
jam,2017,12.1177
jam,2018,11.9947
jam,2019,12.2133
jam,2020,9.895
jor,1970,0
jor,1971,0.785
jor,1972,0.9937
jor,1973,0.3388
jor,1974,0.5305
jor,1975,0.6108
jor,1976,0.8102
jor,1977,14.613
jor,1978,18.8523
jor,1979,20.3989
jor,1980,25.9983
jor,1981,24.1634
jor,1982,22.962
jor,1983,19.0977
jor,1984,20.5982
jor,1985,17.5344
jor,1986,15.8035
jor,1987,21.0975
jor,1988,5.5902
jor,1989,10.9719
jor,1990,12.4428
jor,1991,20.5356
jor,1992,9.7572
jor,1993,9.8434
jor,1994,8.927
jor,1995,10.2453
jor,1996,8.0239
jor,1997,10.1623
jor,1998,7.8458
jor,1999,10.7435
jor,2000,39.7392
jor,2001,39.9018
jor,2002,40.9143
jor,2003,39.6263
jor,2004,41.9343
jor,2005,44.9769
jor,2006,47.6327
jor,2007,50.0844
jor,2008,62.2069
jor,2009,59.6928
jor,2010,53.5615
jor,2011,54.8935
jor,2012,53.21
jor,2013,47.2672
jor,2014,45.1283
jor,2015,40.2628
jor,2016,38.6182
jor,2017,36.3792
jor,2018,36.0547
jor,2019,36.7287
jor,2020,37.0462
kaz,1992,26.3881
kaz,1993,1.2516
kaz,1994,8.3291
kaz,1995,10.1702
kaz,1996,7.5709
kaz,1997,8.5582
kaz,1998,6.9767
kaz,1999,7.1828
kaz,2000,7.4553
kaz,2001,8.7483
kaz,2002,9.9906
kaz,2003,12.1105
kaz,2004,11.864
kaz,2005,18.4726
kaz,2006,16.7188
kaz,2007,11.98
kaz,2008,8.8878
kaz,2009,6.365
kaz,2010,7.4397
kaz,2011,7.0422
kaz,2012,6.7042
kaz,2013,6.3434
kaz,2014,6.2023
kaz,2015,4.0869
kaz,2016,4.1179
kaz,2017,4.8306
kaz,2018,5.3292
kaz,2019,5.6547
kaz,2020,6.1568
ken,1970,14.4571
ken,1971,14.4608
ken,1972,14.4558
ken,1973,14.4432
ken,1974,14.4011
ken,1975,14.4936
ken,1976,14.465
ken,1977,18.2652
ken,1978,18.5395
ken,1979,15.7662
ken,1980,18.9081
ken,1981,14.5671
ken,1982,10.0829
ken,1983,11.2563
ken,1984,10.7085
ken,1985,11.2403
ken,1986,8.081
ken,1987,10.2302
ken,1988,9.1921
ken,1989,10.3575
ken,1990,13.2425
ken,1991,9.4931
ken,1992,11.2598
ken,1993,12.6927
ken,1994,9.504
ken,1995,8.6671
ken,1996,7.7448
ken,1997,12.3183
ken,1998,12.2268
ken,1999,11.9423
ken,2000,12.3101
ken,2001,9.637
ken,2002,10.8002
ken,2003,10.3024
ken,2004,9.5738
ken,2005,7.5532
ken,2006,8.8132
ken,2007,12.8125
ken,2008,12.3885
ken,2009,11.2168
ken,2010,11.7502
ken,2011,12.8999
ken,2012,13.3528
ken,2013,17.5962
ken,2014,11.8272
ken,2015,13.654
ken,2016,10.1449
ken,2017,9.8652
ken,2018,8.1055
ken,2019,7.4725
ken,2020,6.005
kgz,1992,0
kgz,1993,0.0425
kgz,1994,2.872
kgz,1995,2.1272
kgz,1996,0.7618
kgz,1997,2.4624
kgz,1998,1.873
kgz,1999,3.276
kgz,2000,6.6581
kgz,2001,2.6175
kgz,2002,0.5237
kgz,2003,1.7449
kgz,2004,12.7896
kgz,2005,5.862
kgz,2006,7.9539
kgz,2007,11.0898
kgz,2008,10.7729
kgz,2009,10.2892
kgz,2010,4.7332
kgz,2011,3.4237
kgz,2012,3.5379
kgz,2013,4.5159
kgz,2014,4.293
kgz,2015,4.5577
kgz,2016,4.5405
kgz,2017,4.3809
kgz,2018,5.6054
kgz,2019,6.1162
kgz,2020,6.3483
khm,1981,0.0733
khm,1982,0.0855
khm,1983,0.0977
khm,1984,0.1099
khm,1985,0.1221
khm,1986,0.1178
khm,1987,0.1156
khm,1988,0.2779
khm,1989,9.7277
khm,1990,11.2069
khm,1991,1.9069
khm,1992,1.7333
khm,1993,0.7566
khm,1994,0.8208
khm,1995,0
khm,1996,0.0166
khm,1997,0.0341
khm,1998,0.0481
khm,1999,0.0437
khm,2000,0.0036
khm,2001,0.0036
khm,2002,0.002
khm,2003,0.0014
khm,2004,0.0011
