geo,time,en_atm_co2e_pp_gd
dma,2016,0.21125
dma,2017,0.21045
dma,2018,0.21289
dnk,1990,0.55558
dnk,1991,0.63841
dnk,1992,0.55638
dnk,1993,0.56517
dnk,1994,0.5599
dnk,1995,0.50474
dnk,1996,0.58678
dnk,1997,0.48366
dnk,1998,0.4363
dnk,1999,0.40156
dnk,2000,0.34446
dnk,2001,0.34137
dnk,2002,0.32771
dnk,2003,0.35717
dnk,2004,0.30272
dnk,2005,0.27162
dnk,2006,0.28675
dnk,2007,0.25067
dnk,2008,0.22102
dnk,2009,0.21499
dnk,2010,0.20196
dnk,2011,0.17421
dnk,2012,0.15252
dnk,2013,0.15238
dnk,2014,0.13228
dnk,2015,0.12054
dnk,2016,0.11884
dnk,2017,0.10444
dnk,2018,0.10023
dom,1990,0.30055
dom,1991,0.30156
dom,1992,0.30987
dom,1993,0.279
dom,1994,0.31155
dom,1995,0.30714
dom,1996,0.30574
dom,1997,0.31421
dom,1998,0.33353
dom,1999,0.3324
dom,2000,0.32584
dom,2001,0.31636
dom,2002,0.32789
dom,2003,0.29269
dom,2004,0.25605
dom,2005,0.24547
dom,2006,0.23765
dom,2007,0.21822
dom,2008,0.20699
dom,2009,0.19449
dom,2010,0.18658
dom,2011,0.17918
dom,2012,0.18311
dom,2013,0.16943
dom,2014,0.15565
dom,2015,0.15472
dom,2016,0.14602
dom,2017,0.13294
dom,2018,0.13033
dza,1990,0.3813
dza,1991,0.36809
dza,1992,0.3494
dza,1993,0.38715
dza,1994,0.3725
dza,1995,0.35887
dza,1996,0.33093
dza,1997,0.32798
dza,1998,0.31583
dza,1999,0.31383
dza,2000,0.29973
dza,2001,0.27091
dza,2002,0.2716
dza,2003,0.25935
dza,2004,0.24517
dza,2005,0.23536
dza,2006,0.23665
dza,2007,0.23897
dza,2008,0.23682
dza,2009,0.25086
dza,2010,0.24014
dza,2011,0.2387
dza,2012,0.25464
dza,2013,0.26087
dza,2014,0.27425
dza,2015,0.30579
dza,2016,0.3041
dza,2017,0.29868
dza,2018,0.30157
ecu,1990,0.3159
ecu,1991,0.30351
ecu,1992,0.30948
ecu,1993,0.27803
ecu,1994,0.2755
ecu,1995,0.30651
ecu,1996,0.33641
ecu,1997,0.33173
ecu,1998,0.31536
ecu,1999,0.28921
ecu,2000,0.28861
ecu,2001,0.29756
ecu,2002,0.28344
ecu,2003,0.27515
ecu,2004,0.26269
ecu,2005,0.25842
ecu,2006,0.25759
ecu,2007,0.24944
ecu,2008,0.2355
ecu,2009,0.2489
ecu,2010,0.25393
ecu,2011,0.23625
ecu,2012,0.22957
ecu,2013,0.22506
ecu,2014,0.2205
ecu,2015,0.22709
ecu,2016,0.21438
ecu,2017,0.19363
ecu,2018,0.19543
egy,1990,0.41676
egy,1991,0.41044
egy,1992,0.39662
egy,1993,0.3746
egy,1994,0.33201
egy,1995,0.33032
egy,1996,0.32545
egy,1997,0.3256
egy,1998,0.32055
egy,1999,0.31268
egy,2000,0.28299
egy,2001,0.29625
egy,2002,0.29105
egy,2003,0.28449
egy,2004,0.28936
egy,2005,0.3023
egy,2006,0.28923
egy,2007,0.28339
egy,2008,0.26923
egy,2009,0.26386
egy,2010,0.24934
egy,2011,0.24624
egy,2012,0.22157
egy,2013,0.21212
egy,2014,0.21989
egy,2015,0.21231
egy,2016,0.22133
egy,2017,0.2247
egy,2018,0.21497
eri,1992,0.2396
eri,1993,0.29537
eri,1994,0.27644
eri,1995,0.28848
eri,1996,0.28197
eri,1997,0.24491
eri,1998,0.17489
eri,1999,0.18368
eri,2000,0.18264
eri,2001,0.17974
eri,2002,0.16687
eri,2003,0.17077
eri,2004,0.16154
eri,2005,0.13476
eri,2006,0.11447
eri,2007,0.10779
eri,2008,0.10341
eri,2009,0.10319
eri,2010,0.10619
eri,2011,0.11102
esp,1990,0.40445
esp,1991,0.39426
esp,1992,0.39958
esp,1993,0.37002
esp,1994,0.37064
esp,1995,0.37203
esp,1996,0.33981
esp,1997,0.34648
esp,1998,0.33356
esp,1999,0.34534
esp,2000,0.33497
esp,2001,0.31445
esp,2002,0.30973
esp,2003,0.30158
esp,2004,0.29904
esp,2005,0.29084
esp,2006,0.25059
esp,2007,0.24153
esp,2008,0.21207
esp,2009,0.19322
esp,2010,0.18517
esp,2011,0.18421
esp,2012,0.18149
esp,2013,0.16057
esp,2014,0.15463
esp,2015,0.15809
esp,2016,0.14253
esp,2017,0.14304
esp,2018,0.13565
est,1995,1.74439
est,1996,1.76455
est,1997,1.50706
est,1998,1.3881
est,1999,1.29972
est,2000,1.12602
est,2001,1.06793
est,2002,0.92369
est,2003,0.93494
est,2004,0.85427
est,2005,0.75966
est,2006,0.60988
est,2007,0.66708
est,2008,0.59989
est,2009,0.54742
est,2010,0.65588
est,2011,0.55371
est,2012,0.48801
est,2013,0.53014
est,2014,0.46833
est,2015,0.40049
est,2016,0.37985
est,2017,0.36538
est,2018,0.33388
eth,1990,0.1163
eth,1991,0.12219
eth,1992,0.08534
eth,1993,0.09404
eth,1994,0.10394
eth,1995,0.10909
eth,1996,0.10641
eth,1997,0.10808
eth,1998,0.11685
eth,1999,0.10784
eth,2000,0.11132
eth,2001,0.12432
eth,2002,0.12521
eth,2003,0.13802
eth,2004,0.12565
eth,2005,0.10325
eth,2006,0.09668
eth,2007,0.09496
eth,2008,0.0953
eth,2009,0.08755
eth,2010,0.07179
eth,2011,0.07371
eth,2012,0.07518
eth,2013,0.08396
eth,2014,0.08304
eth,2015,0.07707
eth,2016,0.0768
eth,2017,0.07188
eth,2018,0.0692
fin,1990,0.6033
fin,1991,0.62654
fin,1992,0.60071
fin,1993,0.60404
fin,1994,0.63771
fin,1995,0.56094
fin,1996,0.60799
fin,1997,0.54115
fin,1998,0.47134
fin,1999,0.44171
fin,2000,0.39742
fin,2001,0.42364
fin,2002,0.42645
fin,2003,0.4735
fin,2004,0.41489
fin,2005,0.32983
fin,2006,0.36936
fin,2007,0.32531
fin,2008,0.26603
fin,2009,0.26725
fin,2010,0.29928
fin,2011,0.25001
fin,2012,0.22329
fin,2013,0.22239
fin,2014,0.2024
fin,2015,0.18388
fin,2016,0.18511
fin,2017,0.16414
fin,2018,0.16222
fji,1990,0.23866
fji,1991,0.23726
fji,1992,0.22762
fji,1993,0.21485
fji,1994,0.20015
fji,1995,0.19381
fji,1996,0.19595
fji,1997,0.19203
fji,1998,0.18277
fji,1999,0.16984
fji,2000,0.17957
fji,2001,0.21888
fji,2002,0.17786
fji,2003,0.20295
fji,2004,0.25372
fji,2005,0.21422
fji,2006,0.2185
fji,2007,0.19738
fji,2008,0.14601
fji,2009,0.14847
fji,2010,0.17047
fji,2011,0.15558
fji,2012,0.1347
fji,2013,0.13689
fji,2014,0.13324
fji,2015,0.14005
fji,2016,0.15789
fji,2017,0.1536
fji,2018,0.15168
fra,1990,0.34703
fra,1991,0.3547
fra,1992,0.33055
fra,1993,0.30808
fra,1994,0.29043
fra,1995,0.2849
fra,1996,0.28839
fra,1997,0.26925
fra,1998,0.27113
fra,1999,0.25501
fra,2000,0.23485
fra,2001,0.22343
fra,2002,0.21054
fra,2003,0.21489
fra,2004,0.20741
fra,2005,0.19764
fra,2006,0.17989
fra,2007,0.16614
fra,2008,0.15855
fra,2009,0.15325
fra,2010,0.14903
fra,2011,0.13633
fra,2012,0.13595
fra,2013,0.12905
fra,2014,0.1144
fra,2015,0.11422
fra,2016,0.10918
fra,2017,0.10605
fra,2018,0.09918
fsm,1990,0
fsm,1991,0
fsm,1992,0.54633
fsm,1993,0.4935
fsm,1994,0.48578
fsm,1995,0.48504
fsm,1996,0.49197
fsm,1997,0.55739
fsm,1998,0.53591
fsm,1999,0.52112
fsm,2000,0.48622
fsm,2001,0.53734
fsm,2002,0.49102
fsm,2003,0.54241
fsm,2004,0.54497
fsm,2005,0.51793
fsm,2006,0.44024
fsm,2007,0.43674
fsm,2008,0.37627
fsm,2009,0.40017
fsm,2010,0.32731
fsm,2011,0.33895
fsm,2012,0.36714
fsm,2013,0.40341
fsm,2014,0.40543
fsm,2015,0.41128
fsm,2016,0.45716
fsm,2017,0.437
fsm,2018,0.45091
gab,1990,0.35113
gab,1991,0.33713
gab,1992,0.36046
gab,1993,0.34536
gab,1994,0.308
gab,1995,0.29838
gab,1996,0.28951
gab,1997,0.27526
gab,1998,0.26849
gab,1999,0.28415
gab,2000,0.27445
gab,2001,0.25788
gab,2002,0.24061
gab,2003,0.23423
gab,2004,0.22859
gab,2005,0.22565
gab,2006,0.19663
gab,2007,0.18108
gab,2008,0.18734
gab,2009,0.18882
gab,2010,0.19795
gab,2011,0.21408
gab,2012,0.21698
gab,2013,0.20755
gab,2014,0.18994
gab,2015,0.19141
gab,2016,0.19906
gab,2017,0.15168
gab,2018,0.14408
gbr,1990,0.56918
gbr,1991,0.57035
gbr,1992,0.53851
gbr,1993,0.5017
gbr,1994,0.46853
gbr,1995,0.4383
gbr,1996,0.42623
gbr,1997,0.38859
gbr,1998,0.37903
gbr,1999,0.36387
gbr,2000,0.34004
gbr,2001,0.3312
gbr,2002,0.3073
gbr,2003,0.29939
gbr,2004,0.282
gbr,2005,0.27331
gbr,2006,0.25546
gbr,2007,0.24174
gbr,2008,0.22577
gbr,2009,0.2121
gbr,2010,0.20986
gbr,2011,0.18795
gbr,2012,0.19038
gbr,2013,0.17566
gbr,2014,0.15444
gbr,2015,0.14328
gbr,2016,0.12938
gbr,2017,0.1196
gbr,2018,0.11348
geo,1990,1.21772
geo,1991,1.13716
geo,1992,1.58752
geo,1993,1.75847
geo,1994,1.2468
geo,1995,0.93258
geo,1996,0.64033
geo,1997,0.49403
geo,1998,0.42833
geo,1999,0.37179
geo,2000,0.37685
geo,2001,0.25965
geo,2002,0.20379
geo,2003,0.19232
geo,2004,0.18879
geo,2005,0.21019
geo,2006,0.20668
geo,2007,0.21416
geo,2008,0.17633
geo,2009,0.2109
geo,2010,0.18574
geo,2011,0.20761
geo,2012,0.19623
geo,2013,0.19873
geo,2014,0.19673
geo,2015,0.20428
geo,2016,0.20134
geo,2017,0.19008
geo,2018,0.17392
gha,1990,0.15272
gha,1991,0.12875
gha,1992,0.14579
gha,1993,0.14068
gha,1994,0.14463
gha,1995,0.14589
gha,1996,0.15099
gha,1997,0.14933
gha,1998,0.20054
gha,1999,0.20426
gha,2000,0.16807
gha,2001,0.17108
gha,2002,0.19257
gha,2003,0.17269
gha,2004,0.14785
gha,2005,0.14358
gha,2006,0.15729
gha,2007,0.15759
gha,2008,0.13395
gha,2009,0.14739
gha,2010,0.15131
gha,2011,0.14231
gha,2012,0.14464
gha,2013,0.10654
gha,2014,0.09479
gha,2015,0.10436
gha,2016,0.09922
gha,2017,0.09921
gha,2018,0.09943
gin,1990,0.17842
gin,1991,0.17155
gin,1992,0.16719
gin,1993,0.15992
gin,1994,0.15618
gin,1995,0.15145
gin,1996,0.15097
gin,1997,0.14789
gin,1998,0.14876
gin,1999,0.14853
gin,2000,0.14768
gin,2001,0.14689
gin,2002,0.14276
gin,2003,0.14437
gin,2004,0.14303
gin,2005,0.14
gin,2006,0.13867
gin,2007,0.13175
gin,2008,0.12598
gin,2009,0.13337
gin,2010,0.14832
gin,2011,0.14417
gin,2012,0.13019
gin,2013,0.11049
gin,2014,0.11132
gin,2015,0.12212
gin,2016,0.11598
gin,2017,0.10179
gin,2018,0.09818
gmb,1990,0.12778
gmb,1991,0.12618
gmb,1992,0.11934
gmb,1993,0.11882
gmb,1994,0.11616
gmb,1995,0.11815
gmb,1996,0.1135
gmb,1997,0.11113
gmb,1998,0.11541
gmb,1999,0.1112
gmb,2000,0.09517
gmb,2001,0.1137
gmb,2002,0.11195
gmb,2003,0.10285
gmb,2004,0.09979
gmb,2005,0.1053
gmb,2006,0.10883
gmb,2007,0.11428
gmb,2008,0.11341
gmb,2009,0.11779
gmb,2010,0.10077
gmb,2011,0.10989
gmb,2012,0.10977
gmb,2013,0.10562
gmb,2014,0.12674
gmb,2015,0.12294
gmb,2016,0.11921
gmb,2017,0.11768
gmb,2018,0.11312
gnb,1990,0.17224
gnb,1991,0.15852
gnb,1992,0.16232
gnb,1993,0.16393
gnb,1994,0.14734
gnb,1995,0.13823
gnb,1996,0.12164
gnb,1997,0.12467
gnb,1998,0.14575
gnb,1999,0.15895
gnb,2000,0.11642
gnb,2001,0.11148
gnb,2002,0.11084
gnb,2003,0.14427
gnb,2004,0.14355
gnb,2005,0.13352
gnb,2006,0.1327
gnb,2007,0.13084
gnb,2008,0.11895
gnb,2009,0.11939
gnb,2010,0.11772
gnb,2011,0.11113
gnb,2012,0.11493
gnb,2013,0.11561
gnb,2014,0.12004
gnb,2015,0.10091
gnb,2016,0.09636
gnb,2017,0.08524
gnb,2018,0.08492
gnq,1990,0.21902
gnq,1991,0.24972
gnq,1992,0.1812
gnq,1993,2.25456
gnq,1994,1.89204
gnq,1995,1.5933
gnq,1996,1.41831
gnq,1997,0.60172
gnq,1998,0.47483
gnq,1999,0.42106
gnq,2000,0.44986
gnq,2001,0.313
gnq,2002,0.38075
gnq,2003,0.42001
gnq,2004,0.41642
gnq,2005,0.38599
gnq,2006,0.39385
gnq,2007,0.27423
gnq,2008,0.2716
gnq,2009,0.28612
gnq,2010,0.30603
gnq,2011,0.28703
gnq,2012,0.25837
gnq,2013,0.24985
gnq,2014,0.21393
gnq,2015,0.25414
gnq,2016,0.22525
gnq,2017,0.19783
gnq,2018,0.2441
grc,1990,0.55741
grc,1991,0.52435
grc,1992,0.52495
grc,1993,0.52053
grc,1994,0.51015
grc,1995,0.50848
grc,1996,0.48317
grc,1997,0.45795
grc,1998,0.45068
grc,1999,0.43983
grc,2000,0.44791
grc,2001,0.42445
grc,2002,0.39179
grc,2003,0.38377
grc,2004,0.35798
grc,2005,0.36277
grc,2006,0.32007
grc,2007,0.322
grc,2008,0.29375
grc,2009,0.28096
grc,2010,0.28212
grc,2011,0.29658
grc,2012,0.29108
grc,2013,0.25436
grc,2014,0.23982
grc,2015,0.23486
grc,2016,0.22549
grc,2017,0.21714
grc,2018,0.20539
grd,1990,0.24162
grd,1991,0.25147
grd,1992,0.33064
grd,1993,0.30885
grd,1994,0.31718
grd,1995,0.3232
grd,1996,0.33965
grd,1997,0.33447
grd,1998,0.34036
grd,1999,0.30022
grd,2000,0.26724
grd,2001,0.29233
grd,2002,0.29031
grd,2003,0.27122
grd,2004,0.24457
grd,2005,0.22759
grd,2006,0.2393
grd,2007,0.23649
grd,2008,0.238
grd,2009,0.70646
grd,2010,0.2513
grd,2011,0.24429
grd,2012,0.35012
grd,2013,0.24886
grd,2014,0.17602
grd,2015,0.17407
grd,2016,0.169
grd,2017,0.16128
grd,2018,0.15621
gtm,1990,0.13074
gtm,1991,0.1251
gtm,1992,0.13983
gtm,1993,0.13905
gtm,1994,0.13906
gtm,1995,0.15177
gtm,1996,0.14111
gtm,1997,0.14056
gtm,1998,0.16756
gtm,1999,0.15732
gtm,2000,0.17062
gtm,2001,0.16991
gtm,2002,0.17192
gtm,2003,0.16567
gtm,2004,0.15953
gtm,2005,0.16054
gtm,2006,0.14778
gtm,2007,0.14592
gtm,2008,0.12551
gtm,2009,0.13069
gtm,2010,0.12133
gtm,2011,0.11698
gtm,2012,0.11408
gtm,2013,0.11613
gtm,2014,0.11747
gtm,2015,0.12809
gtm,2016,0.13417
gtm,2017,0.12332
gtm,2018,0.12855
guy,1990,0.52004
guy,1991,0.46224
guy,1992,0.39388
guy,1993,0.35897
guy,1994,0.41891
guy,1995,0.42389
guy,1996,0.3982
guy,1997,0.40108
guy,1998,0.41042
guy,1999,0.3907
guy,2000,0.36963
guy,2001,0.34938
guy,2002,0.33594
guy,2003,0.33191
guy,2004,0.32805
guy,2005,0.28756
guy,2006,0.23859
guy,2007,0.26076
guy,2008,0.25174
guy,2009,0.24352
guy,2010,0.252
guy,2011,0.24365
guy,2012,0.25264
guy,2013,0.23657
guy,2014,0.2464
guy,2015,0.23854
guy,2016,0.26509
guy,2017,0.24928
guy,2018,0.24514
hnd,1990,0.24207
hnd,1991,0.24219
hnd,1992,0.24864
hnd,1993,0.24222
hnd,1994,0.26593
hnd,1995,0.29105
hnd,1996,0.28418
hnd,1997,0.27642
hnd,1998,0.30537
hnd,1999,0.30776
hnd,2000,0.29583
hnd,2001,0.3271
hnd,2002,0.32521
hnd,2003,0.33728
hnd,2004,0.34753
hnd,2005,0.29358
hnd,2006,0.30543
hnd,2007,0.30034
hnd,2008,0.28396
hnd,2009,0.27214
hnd,2010,0.26124
hnd,2011,0.26355
hnd,2012,0.26231
hnd,2013,0.25627
hnd,2014,0.23724
hnd,2015,0.22455
hnd,2016,0.19699
hnd,2017,0.17161
hnd,2018,0.17519
hrv,1995,0.41275
hrv,1996,0.38133
hrv,1997,0.39334
hrv,1998,0.41122
hrv,1999,0.41182
hrv,2000,0.37811
hrv,2001,0.38312
hrv,2002,0.36914
hrv,2003,0.36702
hrv,2004,0.33417
hrv,2005,0.32269
hrv,2006,0.28501
hrv,2007,0.27243
hrv,2008,0.24111
hrv,2009,0.23424
hrv,2010,0.22689
hrv,2011,0.21166
hrv,2012,0.19121
hrv,2013,0.18133
hrv,2014,0.17269
hrv,2015,0.17029
hrv,2016,0.16097
hrv,2017,0.15607
hrv,2018,0.14045
hti,1990,0.06755
hti,1991,0.06287
hti,1992,0.05843
hti,1993,0.04694
hti,1994,0.01417
hti,1995,0.05981
hti,1996,0.06643
hti,1997,0.07613
hti,1998,0.07599
hti,1999,0.07683
hti,2000,0.07936
hti,2001,0.08482
hti,2002,0.09451
hti,2003,0.08868
hti,2004,0.08074
hti,2005,0.07779
hti,2006,0.07463
hti,2007,0.08232
hti,2008,0.07827
hti,2009,0.07191
hti,2010,0.09314
hti,2011,0.0988
hti,2012,0.08828
hti,2013,0.08891
hti,2014,0.09782
hti,2015,0.10709
hti,2016,0.1017
hti,2017,0.09731
hti,2018,0.09236
hun,1991,0.74784
hun,1992,0.67775
hun,1993,0.67026
hun,1994,0.6309
hun,1995,0.60519
hun,1996,0.60639
hun,1997,0.56369
hun,1998,0.53722
hun,1999,0.52023
hun,2000,0.45137
hun,2001,0.41841
hun,2002,0.37698
hun,2003,0.37132
hun,2004,0.34287
hun,2005,0.3242
hun,2006,0.29945
hun,2007,0.28043
hun,2008,0.25487
hun,2009,0.23026
hun,2010,0.22012
hun,2011,0.20419
hun,2012,0.18809
hun,2013,0.16778
hun,2014,0.16023
hun,2015,0.16441
hun,2016,0.16217
hun,2017,0.16121
hun,2018,0.1487
idn,1990,0.26485
idn,1991,0.26205
idn,1992,0.25406
idn,1993,0.2529
idn,1994,0.24447
idn,1995,0.25037
idn,1996,0.23995
idn,1997,0.24742
idn,1998,0.28543
idn,1999,0.29824
idn,2000,0.27922
idn,2001,0.284
idn,2002,0.27129
idn,2003,0.27854
idn,2004,0.26424
idn,2005,0.24333
idn,2006,0.23667
idn,2007,0.22618
idn,2008,0.20774
idn,2009,0.20609
idn,2010,0.2027
idn,2011,0.2155
idn,2012,0.20168
idn,2013,0.17922
idn,2014,0.18688
idn,2015,0.18538
idn,2016,0.18033
idn,2017,0.18414
idn,2018,0.18708
ind,1990,0.53635
ind,1991,0.55432
ind,1992,0.53319
ind,1993,0.51475
ind,1994,0.49821
ind,1995,0.48867
ind,1996,0.46764
ind,1997,0.46699
ind,1998,0.44461
ind,1999,0.43347
ind,2000,0.42461
ind,2001,0.40215
ind,2002,0.39484
ind,2003,0.36971
ind,2004,0.357
ind,2005,0.33571
ind,2006,0.32182
ind,2007,0.32032
ind,2008,0.32482
ind,2009,0.32923
ind,2010,0.31846
ind,2011,0.3134
ind,2012,0.31018
ind,2013,0.30364
ind,2014,0.31513
ind,2015,0.30032
ind,2016,0.28226
ind,2017,0.27805
ind,2018,0.26962
irl,1990,0.64226
irl,1991,0.61952
irl,1992,0.58761
irl,1993,0.56125
irl,1994,0.5391
irl,1995,0.49055
irl,1996,0.46966
irl,1997,0.43465
irl,1998,0.41509
irl,1999,0.39671
irl,2000,0.37081
irl,2001,0.35667
irl,2002,0.318
irl,2003,0.30495
irl,2004,0.28455
irl,2005,0.2779
irl,2006,0.25292
irl,2007,0.22853
irl,2008,0.23374
irl,2009,0.21809
irl,2010,0.20623
irl,2011,0.1761
irl,2012,0.17398
irl,2013,0.16151
irl,2014,0.14937
irl,2015,0.11397
irl,2016,0.11385
irl,2017,0.10041
irl,2018,0.09017
irn,1990,0.44183
irn,1991,0.46176
irn,1992,0.47063
irn,1993,0.45092
irn,1994,0.50603
irn,1995,0.50538
irn,1996,0.48535
irn,1997,0.49338
irn,1998,0.47983
irn,1999,0.52236
irn,2000,0.5041
irn,2001,0.50383
irn,2002,0.48562
irn,2003,0.46468
irn,2004,0.46571
irn,2005,0.47052
irn,2006,0.47309
irn,2007,0.45459
irn,2008,0.45359
irn,2009,0.46014
irn,2010,0.42949
irn,2011,0.41793
irn,2012,0.47401
irn,2013,0.50718
irn,2014,0.51741
irn,2015,0.56463
irn,2016,0.54337
irn,2017,0.52938
irn,2018,0.55765
irq,1991,0.97675
irq,1992,1.03778
irq,1993,1.02492
irq,1994,1.08555
irq,1995,1.00328
irq,1996,0.90702
irq,1997,0.86647
irq,1998,0.44698
irq,1999,0.29722
irq,2000,0.28698
irq,2001,0.31196
irq,2002,0.31513
irq,2003,0.44335
irq,2004,0.294
irq,2005,0.32863
irq,2006,0.28708
irq,2007,0.2534
irq,2008,0.25507
irq,2009,0.306
irq,2010,0.31788
irq,2011,0.31553
irq,2012,0.31405
irq,2013,0.31557
irq,2014,0.35328
irq,2015,0.46697
irq,2016,0.49929
irq,2017,0.44091
irq,2018,0.45286
isl,1995,0.31232
isl,1996,0.3408
isl,1997,0.29508
isl,1998,0.27316
isl,1999,0.25858
isl,2000,0.2663
isl,2001,0.23779
isl,2002,0.23893
isl,2003,0.23555
isl,2004,0.22302
isl,2005,0.20677
isl,2006,0.1932
isl,2007,0.18423
isl,2008,0.15706
isl,2009,0.15825
isl,2010,0.15494
isl,2011,0.14472
isl,2012,0.13807
isl,2013,0.14119
isl,2014,0.13613
isl,2015,0.12656
isl,2016,0.11539
isl,2017,0.11358
isl,2018,0.10902
isr,1995,0.42688
isr,1996,0.41195
isr,1997,0.40758
isr,1998,0.39083
isr,1999,0.38281
isr,2000,0.36325
isr,2001,0.36079
isr,2002,0.36848
isr,2003,0.39425
isr,2004,0.36753
isr,2005,0.3541
isr,2006,0.35485
isr,2007,0.33708
isr,2008,0.33173
isr,2009,0.3197
isr,2010,0.3207
isr,2011,0.29347
isr,2012,0.30192
isr,2013,0.24219
isr,2014,0.22919
isr,2015,0.22251
isr,2016,0.20179
isr,2017,0.19374
isr,2018,0.17482
ita,1990,0.38357
ita,1991,0.36433
ita,1992,0.35169
ita,1993,0.3419
ita,1994,0.32387
ita,1995,0.32729
ita,1996,0.31443
ita,1997,0.30591
ita,1998,0.29945
ita,1999,0.29715
ita,2000,0.28302
ita,2001,0.27334
ita,2002,0.27046
ita,2003,0.27621
ita,2004,0.27709
ita,2005,0.27128
ita,2006,0.2473
ita,2007,0.23024
ita,2008,0.21294
ita,2009,0.19417
ita,2010,0.19446
ita,2011,0.18254
ita,2012,0.17343
ita,2013,0.15839
ita,2014,0.14884
ita,2015,0.15077
ita,2016,0.13771
ita,2017,0.13078
ita,2018,0.12493
jam,1990,0.64811
jam,1991,0.59238
jam,1992,0.62565
jam,1993,0.57021
jam,1994,0.55464
jam,1995,0.54978
jam,1996,0.56292
jam,1997,0.56932
jam,1998,0.60902
jam,1999,0.61002
jam,2000,0.59622
jam,2001,0.57683
jam,2002,0.56612
jam,2003,0.55392
jam,2004,0.53135
jam,2005,0.51025
jam,2006,0.54968
jam,2007,0.52599
jam,2008,0.41631
jam,2009,0.35381
jam,2010,0.33689
jam,2011,0.32959
jam,2012,0.30556
jam,2013,0.31405
jam,2014,0.3012
jam,2015,0.2868
jam,2016,0.29004
jam,2017,0.25642
jam,2018,0.29088
jor,1990,0.63489
jor,1991,0.59527
jor,1992,0.62034
jor,1993,0.59358
jor,1994,0.5895
jor,1995,0.56921
jor,1996,0.55841
jor,1997,0.55018
jor,1998,0.53697
jor,1999,0.51267
jor,2000,0.53496
jor,2001,0.49666
jor,2002,0.47983
jor,2003,0.46406
jor,2004,0.44677
jor,2005,0.42845
jor,2006,0.39054
jor,2007,0.36761
jor,2008,0.31906
jor,2009,0.31129
jor,2010,0.29405
jor,2011,0.28813
jor,2012,0.32445
jor,2013,0.29969
jor,2014,0.31251
jor,2015,0.28915
jor,2016,0.27546
jor,2017,0.26662
jor,2018,0.24172
jpn,1990,0.44301
jpn,1991,0.41933
jpn,1992,0.41088
jpn,1993,0.40063
jpn,1994,0.40705
jpn,1995,0.39176
jpn,1996,0.3773
jpn,1997,0.36351
jpn,1998,0.35083
jpn,1999,0.35775
jpn,2000,0.34177
jpn,2001,0.32949
jpn,2002,0.33086
jpn,2003,0.32387
jpn,2004,0.30746
jpn,2005,0.2953
jpn,2006,0.27678
jpn,2007,0.27361
jpn,2008,0.25671
jpn,2009,0.25636
jpn,2010,0.25546
jpn,2011,0.26184
jpn,2012,0.2609
jpn,2013,0.2511
jpn,2014,0.24229
jpn,2015,0.22722
jpn,2016,0.22706
jpn,2017,0.2189
jpn,2018,0.20715
kaz,1990,1.75816
kaz,1991,1.99095
kaz,1992,2.12296
kaz,1993,1.95069
kaz,1994,1.96217
kaz,1995,1.84175
kaz,1996,1.56404
kaz,1997,1.27815
kaz,1998,1.32407
kaz,1999,1.1532
kaz,2000,0.99629
kaz,2001,0.8379
kaz,2002,0.81563
kaz,2003,0.82214
kaz,2004,0.80506
kaz,2005,0.76979
kaz,2006,0.74861
kaz,2007,0.70251
kaz,2008,0.81842
kaz,2009,0.70647
kaz,2010,0.71248
kaz,2011,0.70394
kaz,2012,0.65274
kaz,2013,0.61406
kaz,2014,0.48009
kaz,2015,0.5072
kaz,2016,0.5262
kaz,2017,0.50295
kaz,2018,0.46113
ken,1990,0.15504
ken,1991,0.14182
ken,1992,0.1412
ken,1993,0.13537
ken,1994,0.12936
ken,1995,0.13169
ken,1996,0.13587
ken,1997,0.12656
ken,1998,0.13066
ken,1999,0.1317
ken,2000,0.1407
ken,2001,0.12267
ken,2002,0.11711
ken,2003,0.0983
ken,2004,0.10363
ken,2005,0.10639
ken,2006,0.10828
ken,2007,0.09943
ken,2008,0.10291
ken,2009,0.11682
ken,2010,0.11535
ken,2011,0.1108
ken,2012,0.09664
ken,2013,0.1
ken,2014,0.09585
ken,2015,0.09692
ken,2016,0.09735
ken,2017,0.08948
ken,2018,0.08058
kgz,1990,2.03681
kgz,1991,1.92016
kgz,1992,1.47251
kgz,1993,1.2465
kgz,1994,0.98941
kgz,1995,0.71961
kgz,1996,0.82777
kgz,1997,0.72961
kgz,1998,0.74872
kgz,1999,0.56561
kgz,2000,0.51154
kgz,2001,0.40403
kgz,2002,0.49801
kgz,2003,0.5138
kgz,2004,0.46497
kgz,2005,0.43059
kgz,2006,0.4069
kgz,2007,0.44398
kgz,2008,0.46634
kgz,2009,0.4049
kgz,2010,0.37774
kgz,2011,0.41906
kgz,2012,0.49587
kgz,2013,0.40564
kgz,2014,0.38861
kgz,2015,0.40904
kgz,2016,0.34084
kgz,2017,0.29859
kgz,2018,0.33097
khm,1993,0.12255
khm,1994,0.19606
khm,1995,0.17949
khm,1996,0.17747
khm,1997,0.177
khm,1998,0.19081
khm,1999,0.16431
khm,2000,0.14994
khm,2001,0.14882
khm,2002,0.14129
khm,2003,0.13768
khm,2004,0.1215
khm,2005,0.11541
khm,2006,0.11301
khm,2007,0.12185
khm,2008,0.12261
khm,2009,0.14596
khm,2010,0.14163
khm,2011,0.13668
khm,2012,0.12783
khm,2013,0.12193
khm,2014,0.13627
