geo,time,en_pop_dnst
cyp,2019,129.7158
cyp,2020,130.66677
cze,1961,124.06692
cze,1962,124.55882
cze,1963,125.15446
cze,1964,125.89367
cze,1965,126.56086
cze,1966,127.1003
cze,1967,127.51261
cze,1968,127.81605
cze,1969,128.07791
cze,1970,127.57954
cze,1971,127.17504
cze,1972,127.70327
cze,1973,128.41033
cze,1974,129.26697
cze,1975,130.17497
cze,1976,131.04619
cze,1977,131.83325
cze,1978,132.54948
cze,1979,133.1997
cze,1980,133.35309
cze,1981,133.30647
cze,1982,133.49069
cze,1983,133.60756
cze,1984,133.68983
cze,1985,133.77919
cze,1986,133.84531
cze,1987,133.91119
cze,1988,134.01418
cze,1989,134.08914
cze,1990,133.73049
cze,1991,133.40984
cze,1992,133.54631
cze,1993,133.68519
cze,1994,133.73349
cze,1995,133.65152
cze,1996,133.49607
cze,1997,133.35228
cze,1998,133.226
cze,1999,133.08994
cze,2000,132.71726
cze,2001,132.21955
cze,2002,131.96475
cze,2003,131.92698
cze,2004,131.98422
cze,2005,132.16692
cze,2006,132.54246
cze,2007,133.31816
cze,2008,134.42852
cze,2009,135.19658
cze,2010,135.60862
cze,2011,135.88928
cze,2012,136.09718
cze,2013,136.15996
cze,2014,136.30338
cze,2015,136.58929
cze,2016,136.83414
cze,2017,137.21588
cze,2018,137.69337
cze,2019,138.23666
cze,2020,138.57329
deu,1961,210.17281
deu,1962,212.02928
deu,1963,214.00153
deu,1964,215.7315
deu,1965,217.57997
deu,1966,219.40341
deu,1967,220.40883
deu,1968,221.39121
deu,1969,223.15379
deu,1970,223.89737
deu,1971,224.30854
deu,1972,225.38439
deu,1973,226.09534
deu,1974,226.18346
deu,1975,225.34172
deu,1976,224.3776
deu,1977,223.87023
deu,1978,223.67548
deu,1979,223.77438
deu,1980,224.23904
deu,1981,224.58084
deu,1982,224.36733
deu,1983,223.77992
deu,1984,223.00772
deu,1985,222.50988
deu,1986,222.61174
deu,1987,222.95397
deu,1988,223.82671
deu,1989,225.56435
deu,1990,227.51705
deu,1991,229.18081
deu,1992,230.93002
deu,1993,232.45979
deu,1994,233.27418
deu,1995,233.96749
deu,1996,234.65247
deu,1997,235.02298
deu,1998,235.07878
deu,1999,235.25773
deu,2000,235.59681
deu,2001,236.0273
deu,2002,236.45157
deu,2003,236.61643
deu,2004,236.5922
deu,2005,236.46468
deu,2006,236.2252
deu,2007,235.94336
deu,2008,235.52218
deu,2009,234.93964
deu,2010,234.60691
deu,2011,230.30463
deu,2012,230.75063
deu,2013,231.15571
deu,2014,232.10805
deu,2015,234.15299
deu,2016,235.71293
deu,2017,236.58872
deu,2018,237.29401
deu,2019,237.82976
deu,2020,238.02413
dji,1961,3.81808
dji,1962,4.06398
dji,1963,4.34072
dji,1964,4.64116
dji,1965,4.96014
dji,1966,5.30095
dji,1967,5.6689
dji,1968,6.05962
dji,1969,6.46631
dji,1970,6.88792
dji,1971,7.30682
dji,1972,7.7324
dji,1973,8.22127
dji,1974,8.8516
dji,1975,9.67114
dji,1976,10.72286
dji,1977,11.97032
dji,1978,13.28766
dji,1979,14.49871
dji,1980,15.48576
dji,1981,16.17489
dji,1982,16.62071
dji,1983,16.98878
dji,1984,17.51588
dji,1985,18.361
dji,1986,19.60134
dji,1987,21.15345
dji,1988,22.8211
dji,1989,24.32506
dji,1990,25.46993
dji,1991,26.17959
dji,1992,26.53365
dji,1993,26.68266
dji,1994,26.84918
dji,1995,27.19521
dji,1996,27.76743
dji,1997,28.50984
dji,1998,29.35569
dji,1999,30.19728
dji,2000,30.95673
dji,2001,31.62291
dji,2002,32.22377
dji,2003,32.77131
dji,2004,33.28727
dji,2005,33.78982
dji,2006,34.27757
dji,2007,34.74789
dji,2008,35.21833
dji,2009,35.71268
dji,2010,36.24651
dji,2011,36.82791
dji,2012,37.45194
dji,2013,38.10595
dji,2014,38.77079
dji,2015,39.43046
dji,2016,40.0827
dji,2017,40.72908
dji,2018,41.36855
dji,2019,41.99987
dji,2020,42.62304
dma,1961,81.38133
dma,1962,82.63733
dma,1963,83.88933
dma,1964,85.228
dma,1965,86.72533
dma,1966,88.4
dma,1967,90.24933
dma,1968,92.04533
dma,1969,93.61867
dma,1970,94.77867
dma,1971,95.42533
dma,1972,95.64133
dma,1973,95.652
dma,1974,95.752
dma,1975,96.11733
dma,1976,96.88267
dma,1977,97.924
dma,1978,99.04
dma,1979,99.94667
dma,1980,100.424
dma,1981,100.41867
dma,1982,100.016
dma,1983,99.312
dma,1984,98.46133
dma,1985,97.60933
dma,1986,96.708
dma,1987,95.78933
dma,1988,94.94933
dma,1989,94.296
dma,1990,93.896
dma,1991,93.836
dma,1992,94.06133
dma,1993,94.424
dma,1994,94.72533
dma,1995,94.80667
dma,1996,94.57733
dma,1997,94.12267
dma,1998,93.57733
dma,1999,93.104
dma,2000,92.86667
dma,2001,92.89467
dma,2002,93.12
dma,2003,93.46933
dma,2004,93.84933
dma,2005,94.10667
dma,2006,94.29067
dma,2007,94.396
dma,2008,94.43867
dma,2009,94.464
dma,2010,94.50267
dma,2011,94.54933
dma,2012,94.60533
dma,2013,94.692
dma,2014,94.788
dma,2015,94.9
dma,2016,95.076
dma,2017,95.28
dma,2018,95.50133
dma,2019,95.744
dma,2020,95.988
dnk,1961,108.84321
dnk,1962,109.69382
dnk,1963,110.56132
dnk,1964,111.44848
dnk,1965,112.32032
dnk,1966,113.22589
dnk,1967,114.12211
dnk,1968,114.81905
dnk,1969,115.45575
dnk,1970,116.32658
dnk,1971,117.13774
dnk,1972,117.80968
dnk,1973,118.52398
dnk,1974,119.07711
dnk,1975,119.42086
dnk,1976,119.72141
dnk,1977,120.09485
dnk,1978,120.46844
dnk,1979,120.73622
dnk,1980,120.88313
dnk,1981,120.8488
dnk,1982,120.76003
dnk,1983,120.67714
dnk,1984,120.61395
dnk,1985,120.66284
dnk,1986,120.8243
dnk,1987,120.9489
dnk,1988,121.00769
dnk,1989,121.0803
dnk,1990,121.27716
dnk,1991,121.59231
dnk,1992,121.88004
dnk,1993,122.28678
dnk,1994,122.70045
dnk,1995,123.34134
dnk,1996,124.04134
dnk,1997,124.55788
dnk,1998,125.01105
dnk,1999,125.42538
dnk,2000,125.8453
dnk,2001,126.29703
dnk,2002,126.70118
dnk,2003,127.04629
dnk,2004,127.37504
dnk,2005,127.72642
dnk,2006,128.14688
dnk,2007,128.71643
dnk,2008,129.47492
dnk,2009,130.16957
dnk,2010,130.74907
dnk,2011,131.28852
dnk,2012,139.7893
dnk,2013,140.3733
dnk,2014,141.08687
dnk,2015,142.08707
dnk,2016,143.20025
dnk,2017,144.1245
dnk,2018,144.8409
dnk,2019,145.36055
dnk,2020,145.7851
dom,1961,70.50884
dom,1962,72.88383
dom,1963,75.3076
dom,1964,77.77112
dom,1965,80.26843
dom,1966,82.79437
dom,1967,85.34672
dom,1968,87.92298
dom,1969,90.52219
dom,1970,93.14266
dom,1971,95.78145
dom,1972,98.43643
dom,1973,101.1066
dom,1974,103.79191
dom,1975,106.49207
dom,1976,109.20652
dom,1977,111.93326
dom,1978,114.66769
dom,1979,117.40428
dom,1980,120.13929
dom,1981,122.87094
dom,1982,125.60068
dom,1983,128.33072
dom,1984,131.0652
dom,1985,133.80727
dom,1986,136.5549
dom,1987,139.30718
dom,1988,142.07075
dom,1989,144.85359
dom,1990,147.66075
dom,1991,150.49499
dom,1992,153.35001
dom,1993,156.20921
dom,1994,159.05003
dom,1995,161.8555
dom,1996,164.61946
dom,1997,167.34438
dom,1998,170.03575
dom,1999,172.70313
dom,2000,175.35328
dom,2001,177.98797
dom,2002,180.60389
dom,2003,183.19845
dom,2004,185.76783
dom,2005,188.31012
dom,2006,190.82345
dom,2007,193.31103
dom,2008,195.77891
dom,2009,198.23507
dom,2010,200.68551
dom,2011,203.13018
dom,2012,205.56647
dom,2013,207.99474
dom,2014,210.41569
dom,2015,212.82705
dom,2016,215.22952
dom,2017,217.6177
dom,2018,219.9782
dom,2019,222.29263
dom,2020,224.5478
dza,1961,4.75969
dza,1962,4.87871
dza,1963,5.00172
dza,1964,5.13141
dza,1965,5.26963
dza,1966,5.41731
dza,1967,5.57366
dza,1968,5.73681
dza,1969,5.90397
dza,1970,6.07329
dza,1971,6.24428
dza,1972,6.41799
dza,1973,6.59595
dza,1974,6.78034
dza,1975,6.97293
dza,1976,7.17366
dza,1977,7.38238
dza,1978,7.60044
dza,1979,7.82949
dza,1980,8.07043
dza,1981,8.32345
dza,1982,8.58738
dza,1983,8.85986
dza,1984,9.13768
dza,1985,9.41812
dza,1986,9.69979
dza,1987,9.9819
dza,1988,10.26286
dza,1989,10.54111
dza,1990,10.81515
dza,1991,11.08453
dza,1992,11.34814
dza,1993,11.60308
dza,1994,11.84587
dza,1995,12.07428
dza,1996,12.28783
dza,1997,12.48792
dza,1998,12.67676
dza,1999,12.85758
dza,2000,13.03343
dza,2001,13.20527
dza,2002,13.37472
dza,2003,13.54647
dza,2004,13.72616
dza,2005,13.91828
dza,2006,14.12455
dza,2007,14.34538
dza,2008,14.58203
dza,2009,14.83532
dza,2010,15.10553
dza,2011,15.39271
dza,2012,15.69605
dza,2013,16.01356
dza,2014,16.34254
dza,2015,16.68024
dza,2016,17.02595
dza,2017,17.3777
dza,2018,17.73006
dza,2019,18.0763
dza,2020,18.41134
ecu,1961,16.88403
ecu,1962,17.37175
ecu,1963,17.87672
ecu,1964,18.39997
ecu,1965,18.94228
ecu,1966,19.50377
ecu,1967,20.08385
ecu,1968,20.68148
ecu,1969,21.29522
ecu,1970,21.92376
ecu,1971,22.5669
ecu,1972,23.22416
ecu,1973,23.89409
ecu,1974,24.57474
ecu,1975,25.26489
ecu,1976,25.96371
ecu,1977,26.67141
ecu,1978,27.38895
ecu,1979,28.11759
ecu,1980,28.85847
ecu,1981,29.6115
ecu,1982,30.37638
ecu,1983,31.15371
ecu,1984,31.94431
ecu,1985,32.74852
ecu,1986,33.56625
ecu,1987,34.39663
ecu,1988,35.23904
ecu,1989,36.09258
ecu,1990,36.95612
ecu,1991,37.82862
ecu,1992,38.70875
ecu,1993,39.59493
ecu,1994,40.48548
ecu,1995,41.37843
ecu,1996,42.27413
ecu,1997,43.17099
ecu,1998,49.116
ecu,1999,50.09707
ecu,2000,51.05944
ecu,2001,51.99976
ecu,2002,52.92102
ecu,2003,53.83185
ecu,2004,54.74469
ecu,2005,55.66854
ecu,2006,56.60887
ecu,2007,57.56383
ecu,2008,58.5269
ecu,2009,59.48789
ecu,2010,60.44095
ecu,2011,61.37818
ecu,2012,62.30512
ecu,2013,63.24478
ecu,2014,64.22867
ecu,2015,65.2763
ecu,2016,66.40005
ecu,2017,67.58478
ecu,2018,68.78869
ecu,2019,69.95352
ecu,2020,71.03825
egy,1961,27.49132
egy,1962,28.24075
egy,1963,29.00335
egy,1964,29.78038
egy,1965,30.57213
egy,1966,31.38038
egy,1967,32.20303
egy,1968,33.03215
egy,1969,33.85718
egy,1970,34.67161
egy,1971,35.47331
egy,1972,36.26769
egy,1973,37.0652
egy,1974,37.8805
egy,1975,38.72533
egy,1976,39.60292
egy,1977,40.51393
egy,1978,41.46439
egy,1979,42.46062
egy,1980,43.50702
egy,1981,44.60306
egy,1982,45.74745
egy,1983,46.94187
egy,1984,48.1879
egy,1985,49.48388
egy,1986,50.83365
egy,1987,52.22934
egy,1988,53.64332
egy,1989,55.03911
egy,1990,56.39106
egy,1991,57.68703
egy,1992,58.93497
egy,1993,60.15436
egy,1994,61.37506
egy,1995,62.61894
egy,1996,63.89234
egy,1997,65.18888
egy,1998,66.50285
egy,1999,67.82419
egy,2000,69.14618
egy,2001,70.47332
egy,2002,71.81179
egy,2003,73.15898
egy,2004,74.5111
egy,2005,75.86878
egy,2006,77.22504
egy,2007,78.58971
egy,2008,80.00008
egy,2009,81.50564
egy,2010,83.13953
egy,2011,84.91562
egy,2012,86.81726
egy,2013,88.80873
egy,2014,90.83798
egy,2015,92.86509
egy,2016,94.87877
egy,2017,96.88341
egy,2018,98.87348
egy,2019,100.84693
egy,2020,102.80215
eri,1961,10.23089
eri,1962,10.49989
eri,1963,10.78078
eri,1964,11.07081
eri,1965,11.3682
eri,1966,11.67203
eri,1967,11.98321
eri,1968,12.3033
eri,1969,12.63487
eri,1970,12.97967
eri,1971,13.33842
eri,1972,13.71078
eri,1973,14.09652
eri,1974,14.49491
eri,1975,14.90533
eri,1976,15.32651
eri,1977,15.75863
eri,1978,16.20565
eri,1979,16.67259
eri,1980,17.1626
eri,1981,17.66888
eri,1982,18.18639
eri,1983,18.71838
eri,1984,19.27029
eri,1985,19.84101
eri,1986,20.44359
eri,1987,21.06357
eri,1988,21.63967
eri,1989,22.09053
eri,1990,22.36286
eri,1991,22.43917
eri,1992,22.35241
eri,1993,22.16466
eri,1994,21.96471
eri,1995,21.82403
eri,1996,21.7472
eri,1997,21.73457
eri,1998,21.84593
eri,1999,22.15259
eri,2000,22.69716
eri,2001,23.51209
eri,2002,24.56494
eri,2003,25.7522
eri,2004,26.9288
eri,2005,27.98666
eri,2006,28.89316
eri,2007,29.66871
eri,2008,30.32457
eri,2009,30.8903
eri,2010,31.39047
eri,2011,31.82148
eri,2012,32.17925
eri,2013,32.48963
eri,2014,32.78657
eri,2015,33.09721
eri,2016,33.43127
eri,2017,33.79103
eri,2018,34.18611
eri,2019,34.62492
eri,2020,35.11314
esp,1961,61.50556
esp,1962,62.07404
esp,1963,62.62086
esp,1964,63.24622
esp,1965,63.93672
esp,1966,64.59481
esp,1967,65.39467
esp,1968,66.25542
esp,1969,66.91155
esp,1970,67.65883
esp,1971,68.47911
esp,1972,69.2394
esp,1973,70.0087
esp,1974,70.78206
esp,1975,71.56876
esp,1976,72.33783
esp,1977,73.09052
esp,1978,73.79917
esp,1979,74.45116
esp,1980,75.0619
esp,1981,75.59891
esp,1982,76.05416
esp,1983,76.43018
esp,1984,76.74668
esp,1985,77.02529
esp,1986,77.25577
esp,1987,77.45638
esp,1988,77.62081
esp,1989,77.7426
esp,1990,77.8218
esp,1991,78.02013
esp,1992,78.40318
esp,1993,78.81079
esp,1994,79.18691
esp,1995,79.53718
esp,1996,79.86916
esp,1997,80.20461
esp,1998,80.53722
esp,1999,80.86432
esp,2000,81.29832
esp,2001,81.94338
esp,2002,83.02252
esp,2003,84.50881
esp,2004,85.98481
esp,2005,87.4655
esp,2006,88.97615
esp,2007,90.6149
esp,2008,92.12932
esp,2009,92.97507
esp,2010,93.15193
esp,2011,93.50784
esp,2012,93.50684
esp,2013,93.20095
esp,2014,92.92274
esp,2015,92.95269
esp,2016,93.04926
esp,2017,93.27091
esp,2018,93.66979
esp,2019,94.34449
esp,2020,94.80202
est,1961,28.90014
est,1962,29.29047
est,1963,29.69703
est,1964,30.12706
est,1965,30.53942
est,1966,30.87042
est,1967,31.11456
est,1968,31.40396
est,1969,31.73506
est,1970,32.08483
est,1971,32.48301
est,1972,32.85015
est,1973,33.16704
est,1974,33.45527
est,1975,33.71908
est,1976,33.96027
est,1977,34.21116
est,1978,34.44652
est,1979,34.63866
est,1980,34.84829
est,1981,35.09474
est,1982,35.34829
est,1983,35.592
est,1984,35.82489
est,1985,36.06466
est,1986,36.33381
est,1987,36.61762
est,1988,36.84595
est,1989,36.99295
est,1990,37.01755
est,1991,36.83213
est,1992,36.16634
est,1993,35.24718
est,1994,34.50139
est,1995,33.89087
est,1996,33.39453
est,1997,33.01569
est,1998,32.70007
est,1999,32.79651
est,2000,32.95553
est,2001,32.74628
est,2002,32.53951
est,2003,32.33593
est,2004,32.14319
est,2005,31.95978
est,2006,31.77188
est,2007,31.62727
est,2008,31.54258
est,2009,31.48184
est,2010,31.41012
est,2011,31.31491
est,2012,31.20302
est,2013,30.31969
est,2014,30.24028
est,2015,30.26011
est,2016,30.26892
est,2017,30.30559
est,2018,30.41125
est,2019,30.52346
est,2020,30.58383
eth,1961,20.59146
eth,1962,21.09118
eth,1963,21.61528
eth,1964,22.15896
eth,1965,22.71901
eth,1966,23.28886
eth,1967,23.86933
eth,1968,24.47265
eth,1969,25.116
eth,1970,25.80843
eth,1971,26.56553
eth,1972,27.37584
eth,1973,28.18953
eth,1974,28.93856
eth,1975,29.57934
eth,1976,30.08915
eth,1977,30.49704
eth,1978,30.87493
eth,1979,31.32407
eth,1980,31.91799
eth,1981,32.6835
eth,1982,33.6015
eth,1983,34.64367
eth,1984,35.76235
eth,1985,36.92293
eth,1986,38.11598
eth,1987,39.35444
eth,1988,40.65141
eth,1989,42.02753
eth,1990,43.49488
eth,1991,45.05902
eth,1992,46.70626
eth,1993,53.29556
eth,1994,55.18099
eth,1995,57.04791
eth,1996,58.88353
eth,1997,60.69744
eth,1998,62.50772
eth,1999,64.34301
eth,2000,66.22481
eth,2001,68.15942
eth,2002,70.14209
eth,2003,72.17058
eth,2004,65.74148
eth,2005,67.60392
eth,2006,69.50165
eth,2007,71.43828
eth,2008,73.4245
eth,2009,75.47694
eth,2010,77.60877
eth,2011,79.82579
eth,2012,82.11673
eth,2013,84.47108
eth,2014,86.86866
eth,2015,89.29237
eth,2016,91.74098
eth,2017,94.21926
eth,2018,96.71865
eth,2019,99.24616
eth,2020,101.80071
fin,1961,14.64593
fin,1962,14.74586
fin,1963,14.85048
fin,1964,14.93333
fin,1965,14.9832
fin,1966,15.03946
fin,1967,15.12113
fin,1968,15.18917
fin,1969,15.18036
fin,1970,15.12298
fin,1971,15.14207
fin,1972,15.23247
fin,1973,15.31922
fin,1974,15.39963
fin,1975,15.46814
fin,1976,15.51484
fin,1977,15.5583
fin,1978,15.60303
fin,1979,15.64296
fin,1980,15.6917
fin,1981,15.75877
fin,1982,15.84731
fin,1983,15.94204
fin,1984,16.02746
fin,1985,16.09444
fin,1986,16.1468
fin,1987,16.19266
fin,1988,16.2398
fin,1989,16.29854
fin,1990,16.37096
fin,1991,16.46062
fin,1992,16.55337
fin,1993,16.63366
fin,1994,16.70552
fin,1995,16.76939
fin,1996,16.8245
fin,1997,16.8746
fin,1998,16.91946
fin,1999,16.95878
fin,2000,16.99402
fin,2001,17.03276
fin,2002,17.07409
fin,2003,17.11486
fin,2004,17.16462
fin,2005,17.22347
fin,2006,17.31698
fin,2007,17.39196
fin,2008,17.48404
fin,2009,17.56785
fin,2010,17.64841
fin,2011,17.73099
fin,2012,17.81556
fin,2013,17.89783
fin,2014,17.972
fin,2015,18.03011
fin,2016,18.08201
fin,2017,18.12389
fin,2018,18.14795
fin,2019,18.16796
fin,2020,18.19407
fji,1961,22.29031
fji,1962,23.08008
fji,1963,23.88084
fji,1964,24.65999
fji,1965,25.39464
fji,1966,26.07548
fji,1967,26.70898
fji,1968,27.30947
fji,1969,27.89863
fji,1970,28.49267
fji,1971,29.09808
fji,1972,29.71226
fji,1973,30.33076
fji,1974,30.94789
fji,1975,31.56136
fji,1976,32.15988
fji,1977,32.74762
fji,1978,33.3543
fji,1979,34.02211
fji,1980,34.77351
fji,1981,35.63394
fji,1982,36.57805
fji,1983,37.52036
fji,1984,38.34034
fji,1985,38.9584
fji,1986,39.33454
fji,1987,39.50608
fji,1988,39.56891
fji,1989,39.66076
fji,1990,39.87822
fji,1991,40.25167
fji,1992,40.74822
fji,1993,41.3225
fji,1994,41.90515
fji,1995,42.44269
fji,1996,42.93317
fji,1997,43.39004
fji,1998,43.79573
fji,1999,44.13257
fji,2000,44.39031
fji,2001,44.5497
fji,2002,44.62271
fji,2003,44.66765
fji,2004,44.76541
fji,2005,44.97022
fji,2006,45.31303
fji,2007,45.7682
fji,2008,46.27017
fji,2009,46.72337
fji,2010,47.06163
fji,2011,47.26059
fji,2012,47.34893
fji,2013,47.37833
fji,2014,47.42458
fji,2015,47.54417
fji,2016,47.75074
fji,2017,48.02737
fji,2018,48.35742
fji,2019,48.71128
fji,2020,49.06645
fra,1961,86.27367
fra,1962,87.48695
fra,1963,88.72469
fra,1964,89.90804
fra,1965,90.98085
fra,1966,91.91635
fra,1967,92.72999
fra,1968,93.45998
fra,1969,94.16551
fra,1970,94.88856
fra,1971,95.64385
fra,1972,96.41422
fra,1973,97.17138
fra,1974,97.87356
fra,1975,98.49295
fra,1976,99.02009
fra,1977,99.47241
fra,1978,99.88178
fra,1979,100.29313
fra,1980,100.73947
fra,1981,101.23031
fra,1982,101.75749
fra,1983,102.3142
fra,1984,102.88746
fra,1985,103.46644
fra,1986,104.05344
fra,1987,104.64974
fra,1988,105.2423
fra,1989,105.81409
fra,1990,106.35378
fra,1991,106.94475
fra,1992,107.47785
fra,1993,107.94454
fra,1994,108.34712
fra,1995,108.73923
fra,1996,109.12492
fra,1997,109.51162
fra,1998,109.91604
fra,1999,110.48295
fra,2000,111.24209
fra,2001,112.05466
fra,2002,112.87252
fra,2003,113.61312
fra,2004,114.51549
fra,2005,115.38407
fra,2006,116.19133
fra,2007,116.91244
fra,2008,117.56763
fra,2009,118.17406
fra,2010,118.75933
fra,2011,119.33514
fra,2012,119.91412
fra,2013,120.53299
fra,2014,121.10532
fra,2015,121.5367
fra,2016,121.85782
fra,2017,122.21197
fra,2018,122.54784
fra,2019,122.8163
fra,2020,123.05551
fro,1961,25.12464
fro,1962,25.44484
fro,1963,25.76289
fro,1964,26.08095
fro,1965,26.39183
fro,1966,26.70702
fro,1967,27.00931
fro,1968,27.31447
fro,1969,27.62178
fro,1970,27.94269
fro,1971,28.26361
fro,1972,28.59241
fro,1973,28.93625
fro,1974,29.26003
fro,1975,29.5788
fro,1976,29.88825
fro,1977,30.18123
fro,1978,30.47206
fro,1979,30.76003
fro,1980,31.04513
fro,1981,31.32163
fro,1982,31.59097
fro,1983,31.86461
fro,1984,32.15974
fro,1985,32.46991
fro,1986,32.81662
fro,1987,33.19484
fro,1988,33.54799
fro,1989,33.78152
fro,1990,33.86533
fro,1991,33.75573
fro,1992,33.48567
fro,1993,33.14971
fro,1994,32.84241
fro,1995,32.68266
fro,1996,32.68195
fro,1997,32.80014
fro,1998,33.01862
fro,1999,33.25788
fro,2000,33.47994
fro,2001,33.66691
fro,2002,33.83596
fro,2003,33.98209
fro,2004,34.09742
fro,2005,34.19126
fro,2006,34.23567
fro,2007,34.2586
fro,2008,34.25645
fro,2009,34.25072
fro,2010,34.24284
fro,2011,34.25143
fro,2012,34.27149
fro,2013,34.31304
fro,2014,34.35888
fro,2015,34.42335
fro,2016,34.50788
fro,2017,34.61748
fro,2018,34.73997
fro,2019,34.86891
fro,2020,35.00358
fsm,1991,141.11286
fsm,1992,144.83714
fsm,1993,148.43
fsm,1994,151.47143
fsm,1995,153.62143
fsm,1996,154.73
fsm,1997,154.96143
fsm,1998,154.58
fsm,1999,153.95571
fsm,2000,153.43571
fsm,2001,153.1
fsm,2002,152.89571
fsm,2003,152.71714
fsm,2004,152.32
fsm,2005,151.62143
fsm,2006,150.53429
fsm,2007,149.20286
fsm,2008,147.92714
fsm,2009,147.10143
fsm,2010,147.02286
fsm,2011,147.78286
fsm,2012,149.29429
fsm,2013,151.31714
fsm,2014,153.49143
fsm,2015,155.55143
fsm,2016,157.45
fsm,2017,159.23
fsm,2018,160.91429
fsm,2019,162.58714
fsm,2020,164.31571
gab,1961,1.96295
gab,1962,1.98426
gab,1963,2.00867
gab,1964,2.03707
gab,1965,2.06992
gab,1966,2.10781
gab,1967,2.15025
gab,1968,2.19569
gab,1969,2.2418
gab,1970,2.2871
gab,1971,2.33092
gab,1972,2.37399
gab,1973,2.41749
gab,1974,2.46338
gab,1975,2.51305
gab,1976,2.56684
gab,1977,2.62454
gab,1978,2.68591
gab,1979,2.75076
gab,1980,2.81886
gab,1981,2.89011
gab,1982,2.96477
gab,1983,3.04287
gab,1984,3.12461
gab,1985,3.20995
gab,1986,3.29899
gab,1987,3.39143
gab,1988,3.48691
gab,1989,3.58487
gab,1990,3.68492
gab,1991,3.78696
gab,1992,3.89092
gab,1993,3.99646
gab,1994,4.10312
gab,1995,4.21062
gab,1996,4.31926
gab,1997,4.42943
gab,1998,4.54093
gab,1999,4.65346
gab,2000,4.76718
gab,2001,4.88224
gab,2002,4.99984
gab,2003,5.12262
gab,2004,5.25396
gab,2005,5.39663
gab,2006,5.55029
gab,2007,5.71493
gab,2008,5.89334
gab,2009,6.08889
gab,2010,6.3032
gab,2011,6.53793
gab,2012,6.79038
gab,2013,7.05193
gab,2014,7.31091
gab,2015,7.55885
gab,2016,7.79246
gab,2017,8.0134
gab,2018,8.22476
gab,2019,8.43163
gab,2020,8.6379
gbm,1961,84.71228
gbm,1962,84.94912
gbm,1963,85.61404
gbm,1964,86.65965
gbm,1965,87.97368
gbm,1966,89.56316
gbm,1967,91.43333
gbm,1968,93.42456
gbm,1969,95.4
gbm,1970,97.24737
gbm,1971,98.86316
gbm,1972,100.29123
gbm,1973,101.61228
gbm,1974,102.93509
gbm,1975,104.35439
gbm,1976,105.9193
gbm,1977,107.60526
gbm,1978,109.22807
gbm,1979,110.57193
gbm,1980,111.48421
gbm,1981,111.89123
gbm,1982,111.86842
gbm,1983,111.74912
gbm,1984,111.95088
gbm,1985,112.76667
gbm,1986,114.38596
gbm,1987,116.62456
gbm,1988,119.17018
gbm,1989,121.51404
gbm,1990,123.3193
gbm,1991,124.43509
gbm,1992,125.02105
gbm,1993,125.31754
gbm,1994,125.72281
gbm,1995,126.54912
gbm,1996,127.86667
gbm,1997,129.56316
gbm,1998,131.46667
gbm,1999,133.32632
gbm,2000,134.98596
gbm,2001,136.32807
gbm,2002,137.4
gbm,2003,138.38246
gbm,2004,139.5
gbm,2005,140.86491
gbm,2006,142.60175
gbm,2007,144.57193
gbm,2008,146.51754
gbm,2009,148.03333
gbm,2010,148.87018
gbm,2011,148.92807
gbm,2012,148.30526
gbm,2013,147.34211
gbm,2014,146.47018
gbm,2015,146.02105
gbm,2016,146.13333
gbm,2017,146.68421
gbm,2018,147.49649
gbm,2019,148.40175
gbm,2020,149.17895
gbr,1961,218.24495
gbr,1962,220.10499
gbr,1963,221.75836
gbr,1964,223.20506
gbr,1965,224.6437
gbr,1966,225.88559
gbr,1967,227.10536
gbr,1968,228.21353
gbr,1969,229.16443
gbr,1970,230.07998
gbr,1971,231.04296
gbr,1972,231.82766
gbr,1973,232.27598
gbr,1974,232.42249
gbr,1975,232.40524
gbr,1976,232.34807
gbr,1977,232.2717
gbr,1978,232.28415
gbr,1979,232.49267
gbr,1980,232.7707
gbr,1981,232.85177
gbr,1982,232.76833
gbr,1983,232.84772
gbr,1984,233.21652
gbr,1985,233.74641
gbr,1986,234.28841
gbr,1987,234.78713
gbr,1988,235.30909
gbr,1989,235.92242
gbr,1990,236.62872
gbr,1991,237.36162
gbr,1992,238.00439
gbr,1993,238.57568
gbr,1994,239.18383
gbr,1995,239.81743
gbr,1996,240.42884
gbr,1997,241.04887
gbr,1998,241.75233
gbr,1999,242.55969
gbr,2000,243.42791
gbr,2001,244.36685
gbr,2002,245.40354
gbr,2003,246.54891
gbr,2004,247.95563
gbr,2005,249.66398
gbr,2006,251.50589
gbr,2007,253.47193
gbr,2008,255.4747
gbr,2009,257.41442
gbr,2010,259.44019
gbr,2011,261.47567
gbr,2012,263.30019
gbr,2013,265.06954
gbr,2014,267.02888
gbr,2015,269.15314
gbr,2016,271.20073
gbr,2017,273.04947
gbr,2018,274.70898
gbr,2019,276.26308
gbr,2020,277.82951
geo,1961,64.79583
geo,1962,65.78782
geo,1963,66.76406
geo,1964,67.71231
geo,1965,68.60982
geo,1966,69.39886
geo,1967,70.08293
geo,1968,70.72151
geo,1969,71.38633
geo,1970,72.07915
geo,1971,72.8332
geo,1972,73.57325
geo,1973,74.22408
geo,1974,74.87141
geo,1975,75.42601
geo,1976,75.97187
geo,1977,76.49148
geo,1978,76.93936
geo,1979,77.50796
geo,1980,78.16404
geo,1981,78.80787
geo,1982,79.47794
geo,1983,80.1795
