geo,time,bn_cab_xoka_gd_zs
cmr,2015,-3.64385
cmr,2016,-3.06806
cmr,2017,-2.63103
cmr,2018,-3.52564
cmr,2019,-4.27282
cmr,2020,-3.70648
cod,2005,-3.24795
cod,2006,0.33075
cod,2007,3.1487
cod,2008,-0.76307
cod,2009,-6.02251
cod,2010,-10.07849
cod,2011,-4.95594
cod,2012,-4.301
cod,2013,-9.51294
cod,2014,-4.79716
cod,2015,-3.9131
cod,2016,-4.05029
cod,2017,-3.26525
cod,2018,-3.54711
cod,2019,-3.35954
cod,2020,-2.24697
cog,1978,-20.55169
cog,1979,-8.28824
cog,1980,-9.76998
cog,1981,-23.1102
cog,1982,-15.34474
cog,1983,-19.11562
cog,1984,9.58226
cog,1985,-7.46302
cog,1986,-32.48324
cog,1987,-9.69134
cog,1988,-20.13308
cog,1989,-3.55503
cog,1990,-8.97638
cog,1991,-16.93769
cog,1992,-10.79341
cog,1993,-20.5894
cog,1994,-44.841
cog,1995,-29.54639
cog,1996,-25.61699
cog,1997,-6.70967
cog,1998,-12.34214
cog,1999,-9.79852
cog,2000,20.07895
cog,2001,-1.01634
cog,2002,-1.13541
cog,2003,14.8549
cog,2004,14.48251
cog,2005,10.46411
cog,2006,1.53894
cog,2007,-24.00023
cog,2008,7.46171
cog,2009,-14.10305
cog,2010,6.85414
cog,2011,13.24235
cog,2012,13.68491
cog,2013,10.78558
cog,2014,3.79491
cog,2015,-38.94424
cog,2016,-35.17595
col,1968,-2.75158
col,1969,-2.7131
col,1970,-4.07037
col,1971,-5.80517
col,1972,-2.20529
col,1973,-0.53067
col,1974,-2.84487
col,1975,-1.31065
col,1976,1.06157
col,1977,1.92815
col,1978,1.1096
col,1979,1.56778
col,1980,-0.61626
col,1981,-5.3898
col,1982,-7.83667
col,1983,-7.75371
col,1984,-3.66245
col,1985,-5.18421
col,1986,1.09609
col,1987,0.92375
col,1988,-0.55084
col,1989,-0.50834
col,1990,1.13285
col,1991,4.77636
col,1992,1.54179
col,1993,-3.16403
col,1994,-4.48815
col,1995,-4.88164
col,1996,-4.7769
col,1997,-5.39147
col,1998,-4.93442
col,1999,0.77853
col,2000,0.84636
col,2001,-1.05926
col,2002,-1.316
col,2003,-0.96364
col,2004,-0.66154
col,2005,-1.33756
col,2006,-1.85066
col,2007,-2.98262
col,2008,-2.68275
col,2009,-1.90751
col,2010,-2.99516
col,2011,-2.90631
col,2012,-3.13813
col,2013,-3.23596
col,2014,-5.20019
col,2015,-6.37254
col,2016,-4.4503
col,2017,-3.18207
col,2018,-4.20138
col,2019,-4.57831
col,2020,-3.3919
com,1980,-4.19743
com,1981,-4.15339
com,1982,-5.95541
com,1983,-5.76828
com,1984,-17.71536
com,1985,-7.24703
com,1986,-5.61813
com,1987,-6.32997
com,1988,-1.82799
com,1989,1.58354
com,1990,-2.43823
com,1991,-2.41669
com,1992,-3.10244
com,1993,2.11404
com,1994,-2.26093
com,1995,-4.7591
com,2003,-3.37183
com,2004,-3.27211
com,2005,-4.10661
com,2006,-3.22702
com,2007,-3.97386
com,2008,-7.5347
com,2009,-4.3503
com,2010,-4.33222
com,2011,-5.42473
com,2012,-4.0497
com,2014,-3.78033
com,2015,-0.25647
com,2016,-4.34859
com,2017,-2.13204
com,2018,-2.83225
com,2019,-3.32734
com,2020,-1.93202
cpv,1980,3.03775
cpv,1981,-15.49765
cpv,1982,-10.55157
cpv,1983,-9.63958
cpv,1984,-4.85922
cpv,1985,-6.48877
cpv,1986,0.90643
cpv,1987,-1.09328
cpv,1988,-0.18537
cpv,1989,-4.79882
cpv,1990,-1.24949
cpv,1991,-2.17717
cpv,1992,-3.40095
cpv,1993,-4.8795
cpv,1994,-11.24729
cpv,1995,-12.65004
cpv,1996,-6.98065
cpv,1997,-6.05813
cpv,1998,-11.21113
cpv,1999,-12.61999
cpv,2000,-11.15448
cpv,2001,-9.90063
cpv,2002,-11.50603
cpv,2003,-11.11591
cpv,2004,-14.07305
cpv,2005,-4.1832
cpv,2006,-7.46733
cpv,2007,-13.08927
cpv,2008,-11.47113
cpv,2009,-14.30799
cpv,2010,-13.38507
cpv,2011,-16.32109
cpv,2012,-13.9831
cpv,2013,-5.80171
cpv,2014,-9.0844
cpv,2015,-3.16841
cpv,2016,-3.8566
cpv,2017,-7.89645
cpv,2018,-5.13301
cpv,2019,0.11112
cpv,2020,-16.79623
cri,1977,-7.34273
cri,1978,-10.30878
cri,1979,-13.83217
cri,1980,-13.74122
cri,1981,-15.59194
cri,1982,-10.23164
cri,1983,-8.89483
cri,1984,-4.12798
cri,1985,-3.21519
cri,1986,-1.81037
cri,1987,-5.65702
cri,1988,-3.86813
cri,1989,-7.90131
cri,1990,-7.42337
cri,1991,-1.04498
cri,1992,-4.32506
cri,1993,-6.47197
cri,1994,-2.22757
cri,1995,-3.09314
cri,1996,-2.25775
cri,1997,-3.81206
cri,1998,-3.80547
cri,1999,-4.67524
cri,2000,-4.55956
cri,2001,-3.21895
cri,2002,-5.1878
cri,2003,-5.20903
cri,2004,-3.62718
cri,2005,-4.29151
cri,2006,-4.13248
cri,2007,-5.57495
cri,2008,-8.37793
cri,2009,-1.82328
cri,2010,-3.22336
cri,2011,-5.29682
cri,2012,-5.10482
cri,2013,-4.77171
cri,2014,-4.716
cri,2015,-3.40396
cri,2016,-2.13652
cri,2017,-3.61677
cri,2018,-2.99153
cri,2019,-2.14707
cri,2020,-1.14392
cym,2016,-14.39204
cym,2017,-16.86845
cym,2018,-16.79534
cym,2019,-9.79794
cyp,1976,-4.60922
cyp,1977,-14.23696
cyp,1978,-19.19039
cyp,1979,-18.60863
cyp,1980,-11.9908
cyp,1981,-8.22975
cyp,1982,-8.25155
cyp,1983,-9.49254
cyp,1984,-9.72779
cyp,1985,-7.4156
cyp,1986,-0.61195
cyp,1987,-0.20759
cyp,1988,-2.51426
cyp,1989,-5.4492
cyp,1990,-2.76044
cyp,1991,-7.28401
cyp,1992,-9.23296
cyp,1993,1.66563
cyp,1994,1.00141
cyp,1995,-2.065
cyp,1996,-4.67157
cyp,1997,-4.37876
cyp,1998,2.84348
cyp,1999,-1.62159
cyp,2000,-4.88748
cyp,2001,-3.09917
cyp,2002,-3.32013
cyp,2003,-2.00767
cyp,2004,-4.77327
cyp,2005,-5.26683
cyp,2006,-6.36794
cyp,2007,-7.63668
cyp,2008,-14.44401
cyp,2009,-6.69717
cyp,2010,-10.87548
cyp,2011,-2.20013
cyp,2012,-3.99714
cyp,2013,-1.46384
cyp,2014,-4.13677
cyp,2015,-0.42087
cyp,2016,-4.12153
cyp,2017,-4.96014
cyp,2018,-3.82314
cyp,2019,-5.69399
cyp,2020,-10.1935
cze,1993,1.14111
cze,1994,-1.71342
cze,1995,-2.2836
cze,1996,-6.12508
cze,1997,-5.82457
cze,1998,-1.9583
cze,1999,-2.24901
cze,2000,-4.35037
cze,2001,-4.82623
cze,2002,-5.18862
cze,2003,-5.78026
cze,2004,-3.7201
cze,2005,-2.04873
cze,2006,-2.55726
cze,2007,-4.70367
cze,2008,-1.86134
cze,2009,-2.34762
cze,2010,-3.51615
cze,2011,-2.18679
cze,2012,-1.51227
cze,2013,-0.52242
cze,2014,0.21863
cze,2015,0.44953
cze,2016,1.76416
cze,2017,1.3542
cze,2018,0.506
cze,2019,0.35568
cze,2020,3.60511
deu,1971,0.04263
deu,1972,0.11332
deu,1973,1.04948
deu,1974,2.04017
deu,1975,0.63131
deu,1976,0.72074
deu,1977,0.65024
deu,1978,1.25298
deu,1979,-0.61119
deu,1980,-1.64744
deu,1981,-0.6627
deu,1982,0.70977
deu,1983,0.56402
deu,1984,1.27053
deu,1985,2.45641
deu,1986,3.69521
deu,1987,3.40605
deu,1988,3.85097
deu,1989,4.0782
deu,1990,2.62215
deu,1991,-1.42134
deu,1992,-1.18481
deu,1993,-1.03355
deu,1994,-1.51677
deu,1995,-1.24493
deu,1996,-0.68148
deu,1997,-0.52084
deu,1998,-0.69831
deu,1999,-1.42986
deu,2000,-1.74047
deu,2001,-0.36486
deu,2002,1.91103
deu,2003,1.43847
deu,2004,4.53056
deu,2005,4.67487
deu,2006,5.79311
deu,2007,6.88284
deu,2008,5.69386
deu,2009,5.8962
deu,2010,5.77033
deu,2011,6.18704
deu,2012,7.13186
deu,2013,6.57196
deu,2014,7.16519
deu,2015,8.59608
deu,2016,8.50411
deu,2017,7.81757
deu,2018,7.86193
deu,2019,7.44801
deu,2020,6.99554
dji,1991,22.07293
dji,1992,14.65143
dji,1993,23.82568
dji,1994,16.31544
dji,1995,15.59872
dji,1996,13.86184
dji,1997,10.60267
dji,1998,8.53208
dji,1999,12.96489
dji,2000,6.04194
dji,2001,12.02785
dji,2002,11.82526
dji,2003,12.70552
dji,2004,0.47307
dji,2005,2.84106
dji,2006,-2.15449
dji,2007,-20.20864
dji,2008,-22.55879
dji,2009,-6.77719
dji,2010,4.47357
dji,2011,-13.86782
dji,2012,-10.93117
dji,2013,-30.77565
dji,2014,23.95751
dji,2015,29.38864
dji,2016,-1.00089
dji,2017,-4.81452
dji,2018,14.2267
dji,2019,16.96365
dji,2020,10.82496
dma,1977,-3.2699
dma,1978,-2.2755
dma,1979,11.45085
dma,1980,-19.6416
dma,1981,-15.59227
dma,1982,-8.71848
dma,1983,-1.77401
dma,1984,-6.50615
dma,1985,-5.27344
dma,1986,-5.19829
dma,1987,-4.61712
dma,1988,-7.14837
dma,1989,-24.58232
dma,1990,-21.60935
dma,1991,-15.55548
dma,1992,-11.58776
dma,1993,-7.41115
dma,1994,-9.89339
dma,1995,-14.65846
dma,1996,-17.50447
dma,1997,-13.94502
dma,1998,-7.15328
dma,1999,-10.78314
dma,2000,-17.93818
dma,2001,-15.32557
dma,2002,-14.21228
dma,2003,-15.48929
dma,2004,-16.02842
dma,2005,-20.88674
dma,2006,-12.7742
dma,2007,-20.63475
dma,2008,-28.34755
dma,2009,-22.71212
dma,2010,-16.23744
dma,2011,-13.55349
dma,2012,-18.95179
dma,2013,-14.47917
dma,2014,-5.41633
dma,2015,-4.65381
dma,2016,-7.66939
dma,2017,-8.89514
dma,2018,-43.98976
dma,2019,-34.3585
dma,2020,-29.25767
dnk,1975,-1.21072
dnk,1976,-4.29357
dnk,1977,-3.45966
dnk,1978,-2.48858
dnk,1979,-4.34333
dnk,1980,-3.35866
dnk,1981,-3.03028
dnk,1982,-3.7391
dnk,1983,-2.2785
dnk,1984,-2.90683
dnk,1985,-4.41607
dnk,1986,-5.09779
dnk,1987,-2.74324
dnk,1988,-1.15954
dnk,1989,-0.99428
dnk,1990,0.9921
dnk,1991,1.42451
dnk,1992,2.7458
dnk,1993,3.3742
dnk,1994,2.04235
dnk,1995,1.00255
dnk,1996,1.64666
dnk,1997,0.53087
dnk,1998,-1.13457
dnk,1999,1.71224
dnk,2000,1.37783
dnk,2001,2.94194
dnk,2002,1.93714
dnk,2003,3.19266
dnk,2004,2.36336
dnk,2005,4.1621
dnk,2006,3.3447
dnk,2007,1.51571
dnk,2008,2.94688
dnk,2009,3.52491
dnk,2010,6.53768
dnk,2011,6.59353
dnk,2012,6.25433
dnk,2013,7.76684
dnk,2014,8.88212
dnk,2015,8.24429
dnk,2016,7.76485
dnk,2017,8.04951
dnk,2018,7.21946
dnk,2019,8.78986
dnk,2020,8.13069
dom,1968,-6.96877
dom,1969,-6.88338
dom,1970,-6.85964
dom,1971,-7.76478
dom,1972,-2.3649
dom,1973,-4.11975
dom,1974,-8.23734
dom,1975,-2.02267
dom,1976,-3.26964
dom,1977,-2.80351
dom,1978,-6.58795
dom,1979,-6.02495
dom,1980,-10.64736
dom,1981,-5.14991
dom,1982,-5.35356
dom,1983,-4.53224
dom,1984,-1.40935
dom,1985,-2.13298
dom,1986,-2.99566
dom,1987,-6.24851
dom,1988,-0.35167
dom,1989,-4.89487
dom,1990,-3.95268
dom,1991,-1.6011
dom,1992,-6.09976
dom,1993,-4.07383
dom,1994,-1.93244
dom,1995,-1.09873
dom,1996,-1.16601
dom,1997,-0.81429
dom,1998,-1.56145
dom,1999,-1.93887
dom,2000,-4.22329
dom,2001,-2.89355
dom,2002,-2.94021
dom,2003,4.84125
dom,2004,4.66563
dom,2005,-1.32181
dom,2006,-3.39867
dom,2007,-4.92728
dom,2008,-9.39206
dom,2009,-4.77176
dom,2010,-7.47027
dom,2011,-7.51115
dom,2012,-6.54329
dom,2013,-4.0967
dom,2014,-3.23043
dom,2015,-1.79906
dom,2016,-1.07615
dom,2017,-0.16638
dom,2018,-1.54461
dom,2019,-1.3356
dom,2020,-1.95448
dza,1977,-11.08717
dza,1978,-13.42592
dza,1979,-4.90883
dza,1980,0.5883
dza,1981,0.20272
dza,1982,-0.40511
dza,1983,-0.17458
dza,1984,0.13864
dza,1985,1.75146
dza,1986,-3.50116
dza,1987,0.21161
dza,1988,-3.45181
dza,1989,-1.94308
dza,1990,2.28895
dza,1991,5.17703
dza,2005,20.52361
dza,2006,24.71474
dza,2007,22.48796
dza,2008,19.85624
dza,2009,0.3146
dza,2010,7.58047
dza,2011,8.83636
dza,2012,5.78424
dza,2013,0.56632
dza,2014,-4.33297
dza,2015,-16.28977
dza,2016,-16.37403
dza,2017,-12.97349
dza,2018,-9.66529
dza,2019,-9.8705
dza,2020,-12.56571
ecu,1976,-0.10559
ecu,1977,-3.11436
ecu,1978,-5.89893
ecu,1979,-4.44651
ecu,1980,-3.58801
ecu,1981,-4.57572
ecu,1982,-5.9308
ecu,1983,-0.67046
ecu,1984,-1.61419
ecu,1985,0.44317
ecu,1986,-3.80041
ecu,1987,-8.51175
ecu,1988,-5.20997
ecu,1989,-5.14728
ecu,1990,-2.36232
ecu,1991,-4.16752
ecu,1992,-0.67425
ecu,1993,-4.4823
ecu,1994,-3.95585
ecu,1995,-4.09289
ecu,1996,-0.21739
ecu,1997,-1.62197
ecu,1998,-7.49949
ecu,1999,4.67349
ecu,2000,6.07071
ecu,2001,-2.25261
ecu,2002,-4.26995
ecu,2003,-1.19267
ecu,2004,-1.3102
ecu,2005,1.14179
ecu,2006,3.71763
ecu,2007,3.69843
ecu,2008,2.86485
ecu,2009,0.50072
ecu,2010,-2.27486
ecu,2011,-0.50473
ecu,2012,-0.16655
ecu,2013,-0.98067
ecu,2014,-0.65739
ecu,2015,-2.23696
ecu,2016,1.11015
ecu,2017,-0.17605
ecu,2018,-1.21615
ecu,2019,-0.0571
ecu,2020,2.59068
egy,1977,-5.64852
egy,1978,-6.2389
egy,1979,-8.36108
egy,1980,-2.01398
egy,1981,-9.64424
egy,1982,-6.69211
egy,1983,-1.06429
egy,1984,-5.55387
egy,1985,-4.65076
egy,1986,-3.49408
egy,1987,0.04979
egy,1988,-2.97557
egy,1989,-3.29142
egy,1990,5.41428
egy,1991,9.01095
egy,1992,7.8125
egy,1993,5.44885
egy,1994,0.05973
egy,1995,-0.42221
egy,1996,-0.2839
egy,1997,-0.90583
egy,1998,-3.02492
egy,1999,-1.80221
egy,2000,-0.97257
egy,2001,-0.40172
egy,2002,0.73098
egy,2003,4.66231
egy,2004,4.97788
egy,2005,2.34686
egy,2006,2.45322
egy,2007,0.31555
egy,2008,-0.86882
egy,2009,-1.77074
egy,2010,-2.05668
egy,2011,-2.32379
egy,2012,-2.49788
egy,2013,-1.22513
egy,2014,-1.94849
egy,2015,-5.23529
egy,2016,-6.16466
egy,2017,-3.36808
egy,2018,-3.08281
egy,2019,-3.37266
egy,2020,-3.89756
eri,1992,39.39083
eri,1993,22.91339
eri,1994,23.24502
eri,1995,-5.44458
eri,1996,-8.61533
eri,1997,0.72297
eri,1998,-39.2667
eri,1999,-30.30424
eri,2000,-14.81616
esp,1975,-3.3918
esp,1976,-3.90056
esp,1977,-1.8537
esp,1978,0.77886
esp,1979,0.35253
esp,1980,-2.39725
esp,1981,-2.64448
esp,1982,-2.32057
esp,1983,-1.76261
esp,1984,1.03287
esp,1985,1.54069
esp,1986,1.55746
esp,1987,-0.08266
esp,1988,-1.00901
esp,1989,-2.63394
esp,1990,-3.35647
esp,1991,-3.43015
esp,1992,-3.41364
esp,1993,-1.10532
esp,1994,-1.20426
esp,1995,-0.32002
esp,1996,-0.34765
esp,1997,-0.1406
esp,1998,-1.17108
esp,1999,-3.25395
esp,2000,-4.33319
esp,2001,-4.389
esp,2002,-3.70391
esp,2003,-3.86823
esp,2004,-5.48868
esp,2005,-7.2735
esp,2006,-8.84897
esp,2007,-9.44962
esp,2008,-8.92939
esp,2009,-4.05096
esp,2010,-3.67409
esp,2011,-2.69973
esp,2012,0.05549
esp,2013,2.0358
esp,2014,1.65271
esp,2015,2.01637
esp,2016,3.18746
esp,2017,2.80814
esp,2018,1.86359
esp,2019,2.09533
esp,2020,0.84182
est,1995,-3.50448
est,1996,-8.32081
est,1997,-10.89802
est,1998,-8.43191
est,1999,-5.11809
est,2000,-5.25816
est,2001,-5.19008
est,2002,-10.57741
est,2003,-12.92392
est,2004,-11.98563
est,2005,-8.6347
est,2006,-14.97433
est,2007,-14.80278
est,2008,-8.85897
est,2009,2.67765
est,2010,1.74374
est,2011,1.31054
est,2012,-1.87569
est,2013,0.30025
est,2014,0.64975
est,2015,1.76173
est,2016,1.24856
est,2017,2.27982
est,2018,0.81085
est,2019,2.52314
est,2020,-0.46159
eth,1981,-3.40642
eth,1982,-2.529
eth,1983,-1.98303
eth,1984,-1.60686
eth,1985,1.121
eth,1986,-3.32179
eth,1987,-2.05997
eth,1988,-2.08578
eth,1989,-1.25818
eth,1990,-2.41285
eth,1991,0.76576
eth,1992,-1.14321
eth,1993,-0.56621
eth,1994,1.81033
eth,1995,0.5138
eth,1996,0.93086
eth,1997,-0.46863
eth,1998,-4.25429
eth,1999,-6.04122
eth,2000,0.16327
eth,2001,-4.53621
eth,2002,-1.74047
eth,2003,-1.58151
eth,2004,-6.59189
eth,2005,-12.64198
eth,2006,-11.68716
eth,2007,-4.20145
eth,2008,-6.6714
eth,2009,-6.75348
eth,2010,-2.12226
eth,2011,-3.30368
eth,2012,-7.10675
eth,2013,-6.36627
eth,2014,-10.37817
eth,2015,-11.7149
eth,2016,-10.64044
eth,2017,-7.2503
eth,2018,-5.47209
eth,2019,-5.23928
eth,2020,-2.52571
fin,1975,-7.2614
fin,1976,-3.49831
fin,1977,-0.29577
fin,1978,1.87666
fin,1979,-0.36619
fin,1980,-2.6149
fin,1981,-0.91172
fin,1982,-1.74833
fin,1983,-2.2056
fin,1984,-0.03902
fin,1985,-1.44295
fin,1986,-0.94287
fin,1987,-1.89036
fin,1988,-2.47011
fin,1989,-4.87099
fin,1990,-4.92248
fin,1991,-5.32767
fin,1992,-4.54616
fin,1993,-1.27222
fin,1994,1.07497
fin,1995,3.89848
fin,1996,3.78613
fin,1997,5.22629
fin,1998,5.47575
fin,1999,5.94743
fin,2000,8.35355
fin,2001,9.32736
fin,2002,8.61212
fin,2003,4.97476
fin,2004,6.35851
fin,2005,3.79861
fin,2006,3.68379
fin,2007,3.73598
fin,2008,1.9985
fin,2009,1.73874
fin,2010,1.11947
fin,2011,-1.7407
fin,2012,-2.28389
fin,2013,-1.78953
fin,2014,-1.37892
fin,2015,-0.94205
fin,2016,-2.01089
fin,2017,-0.76373
fin,2018,-1.87104
fin,2019,-0.32753
fin,2020,0.84125
fji,1979,-5.76243
fji,1980,-1.45477
fji,1981,-13.04978
fji,1982,-7.0555
fji,1983,-4.93074
fji,1984,-1.56121
fji,1985,1.6409
fji,1986,1.2999
fji,1987,2.32058
fji,1988,6.35569
fji,1989,0.63272
fji,1990,-7.03026
fji,1991,-4.93158
fji,1992,-3.99881
fji,1993,-8.44018
fji,1994,-6.17624
fji,1995,-5.72003
fji,1996,0.63605
fji,1997,-1.63378
fji,1998,-3.62305
fji,1999,0.65545
fji,2000,-1.51978
fji,2001,-4.0911
fji,2002,0.85888
fji,2003,-2.2824
fji,2004,-9.27687
fji,2005,-6.89566
fji,2006,-16.44889
fji,2007,-11.45458
fji,2008,-14.93824
fji,2009,-4.31925
fji,2010,-4.75868
fji,2011,-5.16787
fji,2012,-1.43405
fji,2013,-9.71137
fji,2014,-5.77798
fji,2015,-3.47294
fji,2016,-3.6084
fji,2017,-6.64016
fji,2018,-8.41365
fji,2019,-12.54376
fji,2020,-12.42408
fra,1975,0.75946
fra,1976,-0.90143
fra,1977,-0.09874
fra,1978,1.39404
fra,1979,0.83744
fra,1980,-0.60009
fra,1981,-0.78155
fra,1982,-2.06576
fra,1983,-0.92263
fra,1984,-0.16507
fra,1985,-0.00625
fra,1986,0.31498
fra,1987,-0.47591
fra,1988,-0.45335
fra,1989,-0.45561
fra,1990,-0.78352
fra,1991,-0.51354
fra,1992,0.27781
fra,1993,0.67959
fra,1994,0.53195
fra,1995,0.67706
fra,1996,1.2805
fra,1997,2.6018
fra,1998,2.50804
fra,1999,3.39499
fra,2000,1.18078
fra,2001,1.52181
fra,2002,1.17563
fra,2003,0.8666
fra,2004,0.43245
fra,2005,-0.00649
fra,2006,0.02216
fra,2007,-0.32769
fra,2008,-0.9611
fra,2009,-0.81823
fra,2010,-0.83287
fra,2011,-1.02991
fra,2012,-1.225
fra,2013,-0.86713
fra,2014,-1.30795
fra,2015,-0.37432
fra,2016,-0.49354
fra,2017,-0.69277
fra,2018,-0.8737
fra,2019,-0.30097
fra,2020,-1.86518
fro,1998,20.21604
fro,1999,15.71749
fro,2000,9.36901
fro,2001,12.73902
fro,2002,9.95826
fro,2003,-0.43909
fro,2004,7.6829
fro,2005,1.80468
fro,2006,1.07035
fro,2007,-3.51812
fro,2008,-1.25714
fro,2009,-1.08604
fro,2010,6.21767
fro,2011,7.80086
fsm,2009,-13.64831
fsm,2010,-8.27519
fsm,2011,-14.20532
fsm,2012,-7.28257
fsm,2013,-0.68515
fsm,2014,7.01836
gab,1978,3.09162
gab,1979,8.17251
gab,1980,8.96925
gab,1981,10.44212
gab,1982,8.55076
gab,1983,2.88787
gab,1984,3.16412
gab,1985,-4.86504
gab,1986,-31.06813
gab,1987,-13.68448
gab,1988,-16.05201
gab,1989,-4.59079
gab,1990,2.81748
gab,1991,1.38433
gab,1992,-3.00623
gab,1993,-1.12109
gab,1994,7.57275
gab,1995,10.37861
gab,1996,15.60608
gab,1997,9.97514
gab,1998,-13.2831
gab,1999,8.3721
gab,2000,19.70276
gab,2001,10.29985
gab,2002,6.3356
gab,2003,11.76148
gab,2004,11.89774
gab,2005,20.69306
gab,2007,22.06394
gab,2008,24.59396
gab,2009,6.63782
gab,2010,17.06851
gab,2011,14.30205
gab,2012,11.51765
gab,2013,8.31242
gab,2014,6.10892
gab,2015,0.98029
gbr,1970,1.5079
gbr,1971,1.83433
gbr,1972,0.3138
gbr,1973,-1.25255
gbr,1974,-3.61345
gbr,1975,-1.43329
gbr,1976,-0.59336
gbr,1977,0.05514
gbr,1978,0.64412
gbr,1979,-0.17828
gbr,1980,1.21462
gbr,1981,2.61239
gbr,1982,1.55028
gbr,1983,1.08078
gbr,1984,0.39729
gbr,1985,0.67737
gbr,1986,-0.22009
gbr,1987,-1.68951
gbr,1988,-3.88147
gbr,1989,-4.65091
gbr,1990,-3.55031
gbr,1991,-1.6645
gbr,1992,-1.96703
gbr,1993,-1.66961
gbr,1994,-0.87908
gbr,1995,-0.99793
gbr,1996,-0.72659
gbr,1997,-0.08994
gbr,1998,-0.31892
gbr,1999,-2.51466
gbr,2000,-2.17346
gbr,2001,-1.96352
gbr,2002,-2.1032
gbr,2003,-1.80616
gbr,2004,-2.31247
gbr,2005,-1.90279
gbr,2006,-2.8144
gbr,2007,-3.39946
gbr,2008,-3.87603
gbr,2009,-3.20766
gbr,2010,-3.08501
gbr,2011,-1.90339
gbr,2012,-3.47765
gbr,2013,-4.77698
gbr,2014,-5.09986
gbr,2015,-5.1626
gbr,2016,-5.37789
gbr,2017,-3.63376
gbr,2018,-3.8777
gbr,2019,-2.67046
gbr,2020,-2.66897
geo,1997,-14.6474
geo,1998,-7.62973
geo,1999,-7.08565
geo,2000,-5.7531
geo,2001,-6.12192
geo,2002,-6.38781
geo,2003,-9.57608
geo,2004,-6.94983
geo,2005,-10.85131
geo,2006,-15.38079
geo,2007,-19.58202
geo,2008,-21.97104
geo,2009,-10.59871
geo,2010,-9.79134
geo,2011,-12.19981
geo,2012,-11.41858
geo,2013,-5.55857
geo,2014,-10.12187
geo,2015,-11.81642
geo,2016,-12.48624
geo,2017,-8.03776
geo,2018,-6.76952
geo,2019,-5.49336
geo,2020,-12.40409
gha,1975,0.62539
gha,1976,-2.67765
gha,1977,-2.50039
gha,1978,-1.25435
gha,1979,3.07195
gha,1980,0.67938
gha,1981,-9.92747
gha,1982,-2.65808
gha,1983,-4.24336
gha,1984,-0.87936
gha,1985,-2.97269
gha,1986,-1.48963
gha,1987,-1.92913
gha,1988,-1.29092
gha,1989,-1.78797
gha,1990,-3.79
gha,1991,-3.82097
gha,1992,-5.87786
gha,1993,-9.36601
gha,1994,-4.67623
gha,1995,-2.22269
gha,1996,-4.42467
gha,1997,-5.85468
gha,1998,-6.9741
gha,1999,-12.49198
gha,2000,-7.75468
gha,2001,-8.04281
gha,2002,-1.70665
gha,2003,1.3323
gha,2004,-6.64524
gha,2005,-10.28053
gha,2006,-5.16648
gha,2007,-9.58111
gha,2008,-11.60244
gha,2009,-7.28331
gha,2010,-8.53283
gha,2011,-9.00243
gha,2012,-11.90114
gha,2013,-9.07953
gha,2014,-6.74404
gha,2015,-5.71511
gha,2016,-5.04235
gha,2017,-3.31528
gha,2018,-3.03806
gha,2019,-2.7276
gha,2020,-3.11381
gin,1986,-6.20894
gin,1987,-1.87359
gin,1988,-9.29079
gin,1989,-7.3893
gin,1990,-7.61151
gin,1991,-9.57925
gin,1992,-7.99788
gin,1993,-1.73188
gin,1994,-7.32998
gin,1995,-5.86083
gin,1996,-4.58179
gin,1997,-2.40709
gin,1998,-4.30463
gin,1999,-5.80844
gin,2000,-4.67691
gin,2001,-2.10342
gin,2002,-6.76655
gin,2003,-5.37544
gin,2004,-4.46574
gin,2005,-5.45918
gin,2006,-5.24524
gin,2007,-7.23648
gin,2008,-6.29234
gin,2009,-6.00515
gin,2010,-4.7697
gin,2011,-17.11653
gin,2012,-13.59798
gin,2013,-14.20347
gin,2014,-11.18277
gin,2015,-11.6008
gin,2016,-31.93284
gin,2017,5.03019
gin,2018,-1.60639
gin,2019,-2.32814
gin,2020,17.12098
gmb,1978,-27.34874
gmb,1979,-17.88718
gmb,1980,-37.57088
gmb,1981,-19.94357
gmb,1982,-9.92873
gmb,1983,-14.77468
gmb,1984,3.72641
gmb,1985,3.40578
gmb,1986,1.66519
gmb,1987,6.45566
gmb,1988,12.09644
gmb,1989,5.45937
gmb,1990,7.62399
gmb,1991,1.73224
gmb,1992,5.34341
gmb,1993,-0.68413
gmb,1994,1.08504
gmb,1995,-1.03549
gmb,1996,-5.5502
gmb,1997,-2.85623
gmb,2003,0.5412
gmb,2004,-3.15228
gmb,2005,-4.22219
gmb,2006,-6.22324
gmb,2007,-6.19477
gmb,2008,-0.40265
gmb,2009,1.93111
gmb,2010,1.13391
gmb,2011,-7.67135
gmb,2012,-6.55706
gmb,2013,-7.05936
gmb,2014,-6.87759
gmb,2015,-3.90228
gmb,2016,-5.12796
gmb,2017,-6.32875
gmb,2018,-8.08333
gmb,2019,-2.04567
gmb,2020,-4.63326
gnb,1982,-48.02939
gnb,1983,-44.01582
gnb,1984,-47.29962
gnb,1985,-52.69149
gnb,1986,-38.31829
gnb,1987,-25.94394
gnb,1988,-33.92961
gnb,1989,-37.62779
gnb,1990,-18.56519
gnb,1991,-29.3202
gnb,1992,-42.8534
gnb,1993,-26.16463
gnb,1994,-19.49749
gnb,1995,-13.8522
gnb,1996,-16.4448
gnb,1997,-2.37571
gnb,2001,-2.83558
gnb,2002,-0.30356
