geo,time,ag_lnd_trac_zs
cpv,1964,0.78947
cpv,1965,0.78947
cpv,1966,0.78947
cpv,1967,1.05263
cpv,1968,1.05263
cpv,1969,1.31579
cpv,1970,1.31579
cpv,1971,1.57895
cpv,1972,1.57895
cpv,1973,1.84211
cpv,1974,1.84211
cpv,1975,2.36842
cpv,1976,2.36842
cpv,1977,2.89474
cpv,1978,2.89474
cpv,1979,3.42105
cpv,1980,3.42105
cpv,1981,3.94737
cpv,1982,3.94737
cpv,1983,4.21053
cpv,1984,4.73684
cpv,1985,5.26316
cpv,1986,5.78947
cpv,1987,6.31579
cpv,1988,6.5
cpv,1989,6.75
cpv,1990,7.07317
cpv,1991,7.56098
cpv,1992,8.04878
cpv,1993,8.53659
cpv,1994,9.02439
cpv,1995,9.28571
cpv,1996,9.7619
cpv,1997,9.77273
cpv,1998,10.22727
cpv,1999,10.45455
cpv,2000,10.90909
cpv,2001,10.86957
cpv,2002,11.06383
cpv,2003,11.48936
cpv,2004,11.66667
cri,1961,133.33333
cri,1962,147.36842
cri,1963,156.2807
cri,1964,157.89474
cri,1965,161.40351
cri,1966,164.91228
cri,1967,168.42105
cri,1968,171.92982
cri,1969,175.4386
cri,1970,178.94737
cri,1971,182.45614
cri,1972,185.96491
cri,1973,191.94346
cub,1961,75.86207
cub,1962,99.66777
cub,1963,113.06533
cub,1964,113.50738
cub,1965,135.80247
cub,1966,154.73888
cub,1967,147.66686
cub,1968,137.64766
cub,1969,205.86722
cub,1970,223.37662
cub,1971,235.84102
cub,1972,183.20307
cub,1973,192.15517
cub,1974,199.87481
cub,1975,191.11847
cub,1976,161.98546
cub,1977,212.54701
cub,1978,218.54084
cub,1979,236.23364
cub,1980,229.19463
cub,1981,219.81
cub,1982,218.0623
cub,1983,213.74839
cub,1984,212.10171
cub,1985,216.49306
cub,1986,226.88923
cub,1987,223.43243
cub,1988,221.65385
cub,1989,225.76595
cub,1990,226.19286
cub,1991,223.05677
cub,1992,214.0951
cub,1993,210.62534
cub,1994,207.20564
cub,1995,207.09826
cub,1996,218.68867
cub,1997,209.84564
cub,1998,212.78679
cub,1999,210.43767
cub,2000,216.57249
cub,2001,202.74405
cub,2002,199.38125
cub,2003,201.60714
cub,2004,203.89099
cub,2005,205.55556
cub,2006,207.48211
cub,2007,203.19619
cyp,1961,87.53799
cyp,1962,110.09174
cyp,1963,122.76923
cyp,1964,141.60991
cyp,1965,146.52174
cyp,1966,176.5
cyp,1967,154.68553
cyp,1968,180.3481
cyp,1969,197.2293
cyp,1970,197.50799
cyp,1971,259.03537
cyp,1972,284.82201
cyp,1973,298.89251
cyp,1974,429.71698
cyp,1975,777.06186
cyp,1976,787.7193
cyp,1977,795.98214
cyp,1978,861.45455
cyp,1979,929.25926
cyp,1980,988.52612
cyp,1981,1010.68841
cyp,1982,1019.04348
cyp,1983,1058.53448
cyp,1984,1116.52174
cyp,1985,1176.94553
cyp,1986,1219.76744
cyp,1987,1266.92456
cyp,1988,1315.28046
cyp,1989,1350.57471
cyp,1990,1382.57576
cyp,1991,1412.42938
cyp,1992,1431.22677
cyp,1993,1462.74149
cyp,1994,1659.95976
cyp,1995,1675.07568
cyp,1996,1696.9697
cyp,1997,1722.73191
cyp,1998,1601.998
cyp,1999,1500.69238
cyp,2000,1454.16667
cyp,2001,1371.93878
cyp,2002,1258.1
cyp,2003,1046.16071
cze,1993,252.0108
cze,1994,256.33102
cze,1995,260.77249
cze,1996,260.97636
cze,1997,258.46154
cze,1998,254.52315
cze,1999,243.56265
cze,2000,298.23003
cze,2001,292.88628
cze,2002,292.47445
cze,2003,284.35619
cze,2004,277.8296
cze,2005,271.23403
cze,2006,266.78951
cze,2007,262.32551
deu,1961,841.14894
deu,1962,902.01149
deu,1963,957.16564
deu,1964,1007.00025
deu,1965,1060.12672
deu,1966,1108.56191
deu,1967,1158.27455
deu,1968,1194.52876
deu,1969,1237.91267
deu,1970,1259.1742
deu,1971,1289.41412
deu,1972,1295.50733
deu,1973,1302.20934
deu,1974,1303.40349
deu,1975,1310.17523
deu,1976,1306.77257
deu,1977,1317.29434
deu,1978,1321.29323
deu,1979,1333.90727
deu,1980,1341.23192
deu,1981,1345.28824
deu,1982,1354.09019
deu,1983,1366.93574
deu,1984,1370.96386
deu,1985,1372.94054
deu,1986,1375.02843
deu,1987,1368.32817
deu,1988,1353.34951
deu,1989,1334.72508
deu,1990,1309.41442
deu,1991,1297.69011
deu,1992,1152.78626
deu,1993,1113.395
deu,1994,1068.53028
deu,1995,1027.20744
deu,1996,1005.49218
deu,1997,943.22431
deu,1998,902.61049
deu,1999,871.91254
deu,2000,838.26457
dji,1961,40
dji,1962,40
dji,1963,40
dji,1964,40
dji,1965,40
dji,1966,40
dji,1967,40
dji,1968,40
dji,1969,50
dji,1970,50
dji,1971,50
dji,1972,50
dji,1973,50
dji,1974,50
dji,1975,50
dji,1976,50
dji,1977,60
dji,1978,60
dji,1979,60
dji,1980,60
dji,1981,60
dji,1982,60
dji,1983,60
dji,1984,60
dji,1985,60
dji,1986,60
dji,1987,80
dji,1988,80
dji,1989,80
dji,1990,80
dji,1991,80
dji,1992,80
dji,1993,80
dji,1994,80
dji,1995,80
dji,1996,80
dji,1997,80
dji,1998,80
dji,1999,80
dji,2000,80
dji,2001,80
dji,2002,80
dji,2003,80
dji,2004,60
dji,2005,60
dji,2006,46.15385
dma,1961,40
dma,1962,40
dma,1963,40
dma,1964,45
dma,1965,52.5
dma,1966,68.57143
dma,1967,77.14286
dma,1968,77.14286
dnk,1961,459.08443
dnk,1962,493.01118
dnk,1963,531.48324
dnk,1964,573.52898
dnk,1965,600.57185
dnk,1966,619.10276
dnk,1967,638.28678
dnk,1968,644.89607
dnk,1969,649.18969
dnk,1970,656.29087
dnk,1971,653.57008
dnk,1972,651.99547
dnk,1973,673.84847
dnk,1974,691.63196
dnk,1975,698.11321
dnk,1976,687.309
dnk,1977,725.56314
dnk,1978,718.55089
dnk,1979,718.19076
dnk,1980,717.79462
dnk,1981,687.70952
dnk,1982,696.3308
dnk,1983,678.75048
dnk,1984,649.73583
dnk,1985,639.4233
dnk,1986,649.86122
dnk,1987,639.8332
dnk,1988,655.36328
dnk,1989,651.89784
dnk,1990,634.73253
dnk,1991,629.46232
dnk,1992,610.59866
dnk,1993,610.53296
dnk,1994,619.75899
dnk,1995,651.48771
dnk,1996,601.28768
dnk,1997,597.4334
dnk,1998,549.45055
dnk,1999,563.97995
dnk,2000,540.20605
dnk,2001,529.03578
dnk,2002,524.12127
dnk,2003,517.76258
dnk,2004,508.41781
dnk,2005,486.28645
dom,1961,24.58333
dom,1962,24.52055
dom,1963,24.45946
dom,1964,24.4
dom,1965,24.34211
dom,1966,24.28571
dom,1967,24.23077
dom,1968,24.48718
dom,1969,23.68098
dom,1970,23.78049
dom,1971,23.84988
dom,1972,23.41176
dom,1973,23.23699
dom,1974,22.93785
dom,1975,22.40437
dom,1976,21.5625
dom,1977,21.11111
dom,1978,20.78818
dom,1979,20.48077
dom,1980,20.09346
dom,1981,20.18605
dom,1982,20.37209
dom,1983,20.55814
dom,1984,20.74419
dom,1985,20.93023
dom,1986,21.11628
dom,1987,23.10797
dom,1988,23.30979
dom,1989,23.31658
dom,1990,25.88889
dom,1991,25.55556
dom,1992,25
dom,1993,24.44444
dom,1994,23.88889
dom,1995,22.58065
dom,1996,21.92513
dom,1997,23.25581
dom,1998,22.41379
dom,1999,22.35294
dom,2000,20.80178
dza,1961,41.71817
dza,1962,43.33333
dza,1963,44.35484
dza,1964,45.6621
dza,1965,45.62309
dza,1966,48.22376
dza,1967,62.68846
dza,1968,63.7514
dza,1969,64.17455
dza,1970,64.34059
dza,1971,63.47962
dza,1972,62.5192
dza,1973,62.96069
dza,1974,63.11125
dza,1975,60.6282
dza,1976,58.93965
dza,1977,60.8343
dza,1978,61.15351
dza,1979,66.96903
dza,1980,68.36364
dza,1981,69.71678
dza,1982,71.50124
dza,1983,76.27275
dza,1984,88.67534
dza,1985,108.98698
dza,1986,118.62638
dza,1987,126.28519
dza,1988,129.13674
dza,1989,111.94978
dza,1990,129.11453
dza,1991,135.20248
dza,1992,121.11346
dza,1993,128.15611
dza,1994,121.12746
dza,1995,121.29804
dza,1996,122.35474
dza,1997,120.8183
dza,1998,121.13301
dza,1999,122.84504
dza,2000,124.9243
dza,2001,128.14981
dza,2002,129.45541
dza,2003,130.3357
dza,2004,130.53383
dza,2005,133.30848
dza,2006,137.03213
dza,2007,138.65042
dza,2008,139.57671
ecu,1961,9.13783
ecu,1962,9.17889
ecu,1963,9.47368
ecu,1964,9.94152
ecu,1965,11.66181
ecu,1966,13.48688
ecu,1967,14.24419
ecu,1968,15.74344
ecu,1969,16.86047
ecu,1970,17.97101
ecu,1971,19.65318
ecu,1972,21.32565
ecu,1973,24.13793
ecu,1974,28.20878
ecu,1975,29.65116
ecu,1976,31
ecu,1977,32.9697
ecu,1978,34.55901
ecu,1979,37.21519
ecu,1980,40.19455
ecu,1981,42.775
ecu,1982,46.30155
ecu,1983,47.4359
ecu,1984,48.25397
ecu,1985,49.0566
ecu,1986,49.84424
ecu,1987,50.74257
ecu,1988,51.69231
ecu,1989,54.32723
ecu,1990,54.2394
ecu,1991,53.52798
ecu,1992,54.50092
ecu,1993,56.72403
ecu,1994,87.2918
ecu,1995,90.21601
ecu,1996,88.98569
ecu,1997,90.11809
ecu,1998,90.82397
ecu,1999,90.68323
ecu,2000,90.66832
egy,1961,51.36855
egy,1962,54.25401
egy,1963,55.94695
egy,1964,57.80347
egy,1965,56.15802
egy,1966,55.90757
egy,1967,57.16407
egy,1968,57.95311
egy,1969,62.24587
egy,1970,63.48624
egy,1971,64.22669
egy,1972,67.88991
egy,1973,73.58061
egy,1974,77.16661
egy,1975,79.89595
egy,1976,84.74576
egy,1977,89.90796
egy,1978,118.16284
egy,1979,148.38976
egy,1980,157.48031
egy,1981,167.48591
egy,1982,183.67204
egy,1983,199.58141
egy,1984,213.16245
egy,1985,224.9718
egy,1986,224.33132
egy,1987,228.54021
egy,1988,229.43723
egy,1989,239.54704
egy,1990,249.56217
egy,1991,260.25584
egy,1992,233.24462
egy,1993,298.52304
egy,1994,301.78439
egy,1995,316.22293
egy,1996,324.66814
egy,1997,309.47274
egy,1998,307.8443
egy,1999,287.24115
egy,2000,307.94359
egy,2001,322.27543
egy,2002,317.91553
egy,2003,325.12732
egy,2004,324.67116
egy,2005,382.5634
egy,2006,385.09405
egy,2007,400.0936
egy,2008,390.56775
eri,1993,5.02008
eri,1994,6.17849
eri,1995,6.84932
eri,1996,8.97019
eri,1997,11.2532
eri,1998,12.30924
eri,1999,11.24498
eri,2000,8.26786
esp,1961,43.75046
esp,1962,56.91888
esp,1963,70.60167
esp,1964,81.74634
esp,1965,92.62433
esp,1966,109.08956
esp,1967,114.81385
esp,1968,130.23005
esp,1969,148.95162
esp,1970,165.59528
esp,1971,172.82025
esp,1972,187.98441
esp,1973,205.84216
esp,1974,223.366
esp,1975,239.59927
esp,1976,256.06949
esp,1977,269.60525
esp,1978,291.3523
esp,1979,315.57003
esp,1980,336.74444
esp,1981,352.03289
esp,1982,366.96049
esp,1983,379.6883
esp,1984,390.66705
esp,1985,406.84271
esp,1986,422.63155
esp,1987,435.49795
esp,1988,450.61822
esp,1989,465.87223
esp,1990,483.09749
esp,1991,495.30935
esp,1992,504.08986
esp,1993,517.48565
esp,1994,533.3966
esp,1995,573.57992
esp,1996,569.97163
esp,1997,589.38187
esp,1998,630.03508
esp,1999,655.11179
esp,2000,671.41791
esp,2001,708.5793
esp,2002,732.86312
esp,2003,724.93893
esp,2004,742.10979
esp,2005,759.55084
esp,2006,786.33805
esp,2007,807.28031
esp,2008,825.14414
esp,2009,831.18028
est,1992,455.26457
est,1993,454.27767
est,1994,514.49947
est,1995,565.06865
est,1996,570.11312
est,1997,569.89865
est,1998,573.93461
est,1999,590.52386
est,2000,600.52195
est,2001,774.60857
est,2002,587.87484
est,2003,673.33945
est,2004,715.92528
est,2005,545.47144
est,2006,603.54141
eth,1961,0.22727
eth,1962,0.21817
eth,1963,0.25793
eth,1964,0.42989
eth,1965,0.66694
eth,1966,1.07705
eth,1967,1.48148
eth,1968,1.79592
eth,1969,1.99521
eth,1970,2.32482
eth,1971,2.47455
eth,1972,2.58154
fin,1961,308.85278
fin,1962,341.15934
fin,1963,421.44315
fin,1964,448.03661
fin,1965,466.45837
fin,1966,480.9029
fin,1967,501.38565
fin,1968,522.74963
fin,1969,581.27513
fin,1970,602.36282
fin,1971,626.78732
fin,1972,669.99635
fin,1973,698.69714
fin,1974,715.62934
fin,1975,725.99723
fin,1976,779.88545
fin,1977,814.5208
fin,1978,833.99029
fin,1979,850.17712
fin,1980,894.89236
fin,1981,926.59498
fin,1982,976.47008
fin,1983,1012.37345
fin,1984,1004.49841
fin,1985,995.69193
fin,1986,986.90034
fin,1987,960.86346
fin,1988,957.08689
fin,1989,935.99328
fin,1990,916.53224
fin,1991,892.72514
fin,1992,887.32271
fin,1993,879.17033
fin,1994,858.37283
fin,1995,908.6634
fin,1996,894.79137
fin,1997,870.34249
fin,1998,831.48763
fin,1999,805.19958
fin,2000,778.9452
fin,2001,779.64711
fin,2002,781.82395
fin,2003,782.81688
fin,2004,783.53672
fin,2005,783.50995
fji,1961,106.74157
fji,1962,109.55056
fji,1963,116.27907
fji,1964,116.27907
fji,1965,148.14815
fji,1966,172.83951
fji,1967,202.53165
fji,1968,268.65672
fji,1969,298.50746
fji,1970,328.35821
fji,1971,358.20896
fji,1972,371.42857
fji,1973,400
fji,1974,428.57143
fji,1975,426.66667
fji,1976,425
fji,1977,423.52941
fji,1978,422.22222
fji,1979,444.44444
fji,1980,472.22222
fji,1981,473.68421
fji,1982,475
fji,1983,476.19048
fji,1984,454.54545
fji,1985,458.33333
fji,1986,483.33333
fji,1987,461.53846
fji,1988,453.57143
fji,1989,433.33333
fji,1990,418.75
fji,1991,406.54971
fji,1992,386.22222
fji,1993,380.16667
fji,1994,374.11111
fji,1995,368.05556
fji,1996,362
fji,1997,355.94444
fji,1998,370.47059
fji,1999,364.05882
fji,2000,357.64706
fji,2002,344.82353
fji,2003,332
fji,2004,332
fji,2005,337.35294
fji,2006,342.05882
fji,2007,348.69822
fji,2008,354.02367
fra,1961,379.16964
fra,1962,411.89862
fra,1963,445.99126
fra,1964,499.38044
fra,1965,530.12449
fra,1966,569.3403
fra,1967,612.25548
fra,1968,670.4915
fra,1969,688.308
fra,1970,706.32141
fra,1971,749.17917
fra,1972,767.66312
fra,1973,772.69537
fra,1974,773.93217
fra,1975,786.39243
fra,1976,801.12078
fra,1977,810.57863
fra,1978,814.26843
fra,1979,818.63111
fra,1980,843.40659
fra,1981,847.08433
fra,1982,846.18435
fra,1983,846.11466
fra,1984,837.44174
fra,1985,832.00357
fra,1986,825.03612
fra,1987,815.26944
fra,1988,828.27149
fra,1989,823.26834
fra,1990,809.68018
fra,1991,790.74437
fra,1992,778.84675
fra,1993,754.13945
fra,1994,734.96093
fra,1995,721.78109
fra,1996,708.59654
fra,1997,700.0509
fra,1998,695.49077
fra,1999,691.43632
fra,2000,688.66321
fra,2001,688.98228
fra,2002,688.02221
fra,2003,672.65783
fra,2004,656.19556
fra,2005,640.14071
gbr,1961,639.73519
gbr,1962,646.76617
gbr,1963,652.92096
gbr,1964,655.71118
gbr,1965,647.22714
gbr,1966,635.19934
gbr,1967,632.59406
gbr,1968,625.77298
gbr,1969,645.50607
gbr,1970,629.13686
gbr,1971,642.83231
gbr,1972,652.14616
gbr,1973,664.31095
gbr,1974,673.26447
gbr,1975,720.24749
gbr,1976,700.42211
gbr,1977,693.94596
gbr,1978,692.44521
gbr,1979,744.14116
gbr,1980,740.81237
gbr,1981,746.27914
gbr,1982,753.3748
gbr,1983,767.41267
gbr,1984,756.63103
gbr,1985,751.85837
gbr,1986,749.9928
gbr,1987,749.09156
gbr,1988,747.89428
gbr,1989,760.63862
geo,1992,295.59748
geo,1993,251.57233
geo,1994,228.93082
geo,1995,215.3048
geo,1996,212.54802
geo,1997,152.86624
geo,1998,217.67677
geo,1999,229.70886
geo,2000,216.88525
geo,2001,224.37736
geo,2002,273.59199
geo,2003,230.67332
geo,2004,333.9823
geo,2005,374.46809
geo,2006,432.90043
geo,2007,593.95248
gha,1961,5.88235
gha,1962,8.82353
gha,1963,10.58824
gha,1964,13.14118
gha,1965,12.49412
gha,1966,12.44706
gha,1967,12.4
gha,1968,12.35294
gha,1969,12.30588
gha,1970,12.25882
gha,1971,12.21176
gha,1972,12.16471
gha,1973,12.11765
gha,1974,12.07059
gha,1975,11.35556
gha,1976,11.31111
gha,1977,11.26667
gha,1978,10.63158
gha,1979,10.58947
gha,1980,10.54737
gha,1981,10.50526
gha,1982,9.46667
gha,1983,9.42857
gha,1984,8.57391
gha,1985,8.18333
gha,1986,8.15
gha,1987,7.792
gha,1988,7.46154
gha,1989,7.43077
gha,1990,7.12593
gha,1991,6.84286
gha,1992,6.81429
gha,1993,6.78571
gha,1994,6.75714
gha,1995,6.28
gha,1996,5.8625
gha,1997,5.18889
gha,1998,4.89474
gha,1999,5.07013
gha,2000,4.92152
gha,2001,4.76847
gha,2002,4.61134
gha,2003,4.58781
gha,2004,4.78
gha,2005,4.5175
gin,1961,1.08239
gin,1962,1.65104
gin,1963,2.23176
gin,1964,2.82339
gin,1965,3.42227
gin,1966,4.02745
gin,1967,4.64412
gin,1968,5.26659
gin,1969,5.90095
gin,1970,6.54251
gin,1971,7.19213
gin,1972,7.85431
gin,1973,8.52625
gin,1974,9.20223
gin,1975,9.89408
gin,1976,10.59322
gin,1977,11.30614
gin,1978,12.02996
gin,1979,12.75762
gin,1980,13.50372
gin,1981,13.43332
gin,1982,13.3651
gin,1983,13.29248
gin,1984,13.21429
gin,1985,13.14266
gin,1986,13.06649
gin,1987,12.98906
gin,1988,12.90589
gin,1989,12.82934
gin,1990,12.74798
gin,1991,12.66525
gin,1992,12.58467
gin,1993,12.49461
gin,1994,12.40754
gin,1995,12.71397
gin,1996,14.74207
gin,1997,16.964
gin,1998,19.38365
gin,1999,22.75455
gin,2000,25.07213
gmb,1961,3.05785
gmb,1962,3.52459
gmb,1963,3.49593
gmb,1964,3.46774
gmb,1965,3.44
gmb,1966,3.49206
gmb,1967,3.4375
gmb,1968,3.4375
gmb,1969,3.38462
gmb,1970,3.46154
gmb,1971,3.38346
gmb,1972,3.26087
gmb,1973,3.14685
gmb,1974,2.70588
gmb,1975,2.80488
gmb,1976,2.82209
gmb,1977,2.76471
gmb,1978,2.59887
gmb,1979,2.77108
gmb,1980,2.83019
gmb,1981,2.43094
gmb,1982,2.17822
gmb,1983,2.34973
gnb,1961,0.12766
gnb,1962,0.21277
gnb,1963,0.42553
gnb,1964,0.51064
gnb,1965,0.51064
gnb,1966,0.51064
gnb,1967,0.4898
gnb,1968,0.53061
gnb,1969,0.53061
gnb,1970,0.53061
gnb,1971,0.53061
gnb,1972,0.57143
gnb,1973,0.56
gnb,1974,0.54902
gnb,1975,0.54902
gnb,1976,0.58824
gnb,1977,0.58824
gnb,1978,0.58824
gnb,1979,0.62745
gnb,1980,0.62745
gnb,1981,0.62257
gnb,1982,0.62963
gnb,1983,0.60714
gnb,1984,0.59649
gnb,1985,0.62069
gnb,1986,0.72
gnb,1987,0.75
gnb,1988,0.82609
gnb,1989,0.79167
gnb,1990,0.76
gnb,1991,0.76
gnb,1992,0.76
gnb,1993,0.7037
gnb,1994,0.67857
gnb,1995,0.67857
gnb,1996,0.7037
grc,1961,80.99499
grc,1962,85.67936
grc,1963,93.22866
grc,1964,111.62946
grc,1965,131.45436
grc,1966,149.49583
grc,1967,168.40066
grc,1968,171.30691
grc,1969,188.9294
grc,1970,205.79734
grc,1971,225.79739
grc,1972,236.31491
grc,1973,263.11126
grc,1974,285.0848
grc,1975,321.26547
grc,1976,355.45706
grc,1977,392.78243
grc,1978,418.29627
grc,1979,450.66576
grc,1980,483.31037
grc,1981,520.5265
grc,1982,544.79508
grc,1983,581.77586
grc,1984,612.10472
grc,1985,634.63668
grc,1986,671.26433
grc,1987,707.87805
grc,1988,724.99825
grc,1989,731.59696
grc,1990,744.23939
grc,1991,780.32089
grc,1992,796.26746
grc,1993,814.29024
grc,1994,828.08181
grc,1995,837.28111
grc,1996,854.53737
grc,1997,869.29365
grc,1998,871.68822
grc,1999,904.48588
grc,2000,925.88471
grc,2001,935.76103
grc,2002,945.37357
grc,2003,950.35767
grc,2004,983.17231
grc,2005,984.33498
grc,2006,1004.69427
grd,1961,24
grd,1962,24
grd,1963,26
grd,1964,28
grd,1965,34
grd,1966,38
grd,1967,40
grd,1968,44
grd,1969,44
grd,1970,44
grd,1971,44
grd,1972,55
grd,1973,55
grd,1974,55
grd,1975,55
grd,1976,55
grd,1977,57.5
grd,1978,80
grd,1979,83.33333
grd,1980,83.33333
grd,1981,80
grd,1982,76.66667
grd,1983,73.33333
grd,1984,70
grd,1985,66.66667
grd,1986,66.66667
grd,1987,95
grd,1988,90
grd,1989,85
grd,1990,80
grd,1991,75
grd,1992,70
grd,1993,65
grd,1994,65
grd,1995,130
grd,1996,120
grd,1997,120
grd,1998,120
grd,1999,120
gtm,1961,17.72727
gtm,1962,19.09091
gtm,1963,20.45455
gtm,1964,21.81818
gtm,1965,23.18182
gtm,1966,24.54545
gtm,1967,25.67568
gtm,1968,27.02703
gtm,1969,28.18182
gtm,1970,28.63636
gum,1961,295
gum,1962,280
gum,1963,230
gum,1964,230
gum,1965,445
gum,1966,475
gum,1967,295
gum,1968,325
gum,1969,340
gum,1970,350
gum,1971,360
gum,1972,370
gum,1973,370
gum,1974,375
gum,1975,375
gum,1976,375
gum,1977,385
gum,1978,400
guy,1961,92.57143
guy,1962,92.85714
guy,1963,93.14286
guy,1964,93.42857
guy,1965,93.71429
guy,1966,92.67606
guy,1967,92.95775
guy,1968,93.23944
guy,1969,93.52113
guy,1970,92.5
guy,1971,92.77778
guy,1972,93.05556
guy,1973,92.81768
guy,1974,93.09392
guy,1975,92.85714
guy,1976,86.25954
guy,1977,80.59242
hkg,1961,1.53846
hkg,1962,1.53846
hkg,1963,1.53846
hkg,1964,1.66667
hkg,1965,1.66667
hkg,1966,1.66667
hkg,1967,1.66667
hkg,1968,1.66667
hkg,1969,1.66667
hkg,1970,1.66667
hkg,1971,1.81818
hkg,1972,5.45455
hkg,1973,5.45455
hkg,1974,5.45455
hkg,1975,6.66667
hkg,1976,6.66667
hkg,1977,7.5
hkg,1978,7.5
hkg,1979,8.75
hkg,1980,10
hkg,1981,10
hkg,1982,10
hkg,1983,10
hkg,1984,10
hkg,1985,10
hkg,1986,10
hkg,1987,10
hkg,1988,10
hkg,1989,11.66667
hkg,1990,11.66667
hkg,1991,11.66667
hkg,1992,11.66667
hkg,1993,6.66667
hkg,1994,6.66667
hkg,1995,6.66667
hkg,1996,6.66667
hnd,1961,2.34749
hnd,1962,2.35249
hnd,1963,2.35878
hnd,1964,2.58949
hnd,1965,2.99697
hnd,1966,3.24773
hnd,1967,6.84211
hnd,1968,8.78378
hnd,1969,10.76807
hnd,1970,12.78195
hnd,1971,14.62866
hnd,1972,16.15497
hnd,1973,17.9971
hnd,1974,19.84104
hnd,1975,20.02831
hnd,1976,20.23644
hnd,1977,19.96008
hnd,1978,20.47872
hnd,1979,21.41901
hnd,1980,22.37197
hnd,1981,23.22755
hnd,1982,24.11924
hnd,1983,25.08521
hnd,1984,25.95628
hnd,1985,26.92784
hnd,1986,27.84287
hnd,1987,28.83414
hnd,1988,29.87421
hnd,1989,30.39419
hnd,1990,30.91655
hnd,1991,31.16622
hnd,1992,31.35314
hnd,1993,28.96019
hnd,1994,29.87879
hnd,1995,31.15625
hnd,1996,31.5
hnd,1997,33.55263
hnd,1998,33.91447
hnd,1999,35.42234
hnd,2000,48.68914
hrv,1992,35.17327
hrv,1993,40.02825
hrv,1994,36.28623
hrv,1995,31.46822
hrv,1996,30.95335
hrv,1997,30.36623
hrv,1998,24.33425
hrv,1999,21.76966
hrv,2000,27.31591
hrv,2001,27.97186
hrv,2002,49.44056
hti,1961,0.88889
hti,1962,0.94444
hti,1963,1
hti,1964,1.05556
hti,1965,1.11111
hti,1966,1.16667
hti,1967,1.22222
hti,1968,1.27778
hti,1969,1.33333
hti,1970,1.38889
hti,1971,1.44444
hti,1972,1.75781
hti,1973,1.82292
hti,1974,1.88802
hti,1975,1.95312
hti,1976,2.01299
hti,1977,2.07792
hti,1978,2.11538
hti,1979,2.17949
hti,1980,2.24359
hti,1981,2.30769
hti,1982,2.37179
hti,1983,2.4359
hti,1984,2.5
hti,1985,2.5641
hti,1986,2.62821
hti,1987,2.69231
hti,1988,2.75641
hti,1989,2.82051
hti,1990,2.5641
hti,1991,2.30769
hti,1992,2.17949
hti,1993,2.05128
hti,1994,1.875
hti,1995,1.75
hti,1996,1.6875
hti,1997,1.51111
hti,1998,1.62222
hun,1961,85.03466
hun,1962,95.15408
hun,1963,105.66506
hun,1964,115.04124
hun,1965,121.44961
hun,1966,127.83732
hun,1967,128.19942
hun,1968,127.62051
hun,1969,128.08846
hun,1970,130.84152
hun,1971,129.3152
hun,1972,125.29457
hun,1973,122.73377
hun,1974,121.5851
hun,1975,121.17395
hun,1976,119.42639
hun,1977,117.86827
hun,1978,114.89695
hun,1979,113.27576
hun,1980,110.30833
hun,1981,109.14729
hun,1982,110.25105
hun,1983,110.77888
hun,1984,110.23274
hun,1985,109.84313
hun,1986,106.97402
hun,1987,105.99643
hun,1988,104.48515
hun,1989,99.73872
hun,1990,97.74436
hun,1991,181.78995
hun,1992,194.01097
hun,1993,193.97641
hun,1994,194.04085
hun,1995,191.84353
hun,1996,191.67533
hun,1997,191.39004
hun,1998,191.47126
hun,1999,191.69263
hun,2000,246.21034
hun,2001,249.10986
hun,2002,252.22536
hun,2003,255.84077
hun,2004,258.90387
hun,2005,261.8496
idn,1961,0.02778
idn,1962,0.02778
idn,1963,0.02778
idn,1964,0.02778
idn,1965,0.05556
idn,1966,0.05556
idn,1967,0.05556
idn,1968,0.05556
idn,1969,0.05556
idn,1970,0.08333
idn,1971,0.08333
idn,1972,0.08333
idn,1973,0.08333
idn,1974,0.08611
idn,1975,0.11667
idn,1976,0.13333
idn,1977,0.28333
idn,1978,1.01111
idn,1979,1.01111
idn,1980,1.16667
idn,1981,1.525
idn,1982,1.88333
idn,1983,1.88333
idn,1984,2.02652
idn,1985,2.00769
idn,1986,2.06909
idn,1987,1.91214
idn,1988,2.04008
idn,1989,2.21477
idn,1990,2.23374
idn,1991,2.76367
idn,1992,3.0221
idn,1993,3.27762
idn,1994,3.52271
idn,1995,3.53131
idn,1996,2.86439
idn,1997,2.42324
idn,1998,2.48984
idn,1999,2.20025
idn,2000,1.95756
idn,2001,1.85545
idn,2002,2.04024
ind,1961,1.99068
ind,1962,2.23357
ind,1963,2.54017
ind,1964,2.78954
ind,1965,3.03383
ind,1966,3.40576
ind,1967,4.13068
ind,1968,4.8729
ind,1969,5.62584
ind,1970,6.2282
ind,1971,8.95115
ind,1972,10.61266
ind,1973,11.44364
ind,1974,12.59132
ind,1975,14.06765
ind,1976,15.48122
ind,1977,18.16085
ind,1978,20.46925
ind,1979,23.17087
ind,1980,23.50995
ind,1981,25.64384
ind,1982,28.27432
ind,1983,30.88397
ind,1984,33.83216
ind,1985,37.16357
ind,1986,39.71213
ind,1987,42.74183
ind,1988,46.10697
ind,1989,56.60556
ind,1990,60.44757
ind,1991,65.14272
ind,1992,69.82902
ind,1993,73.50036
ind,1994,77.38071
ind,1995,83.67955
ind,1996,93.27744
ind,1997,102.10333
ind,1998,111.33208
ind,1999,120.76409
ind,2000,129.93227
ind,2001,139.59145
ind,2002,148.66111
ind,2003,158.50537
irl,1961,286.16352
