geo,time,bx_gsr_cmcp_zs
cog,2003,53.81206
cog,2004,57.84408
cog,2005,50.81685
cog,2006,49.10137
cog,2007,39.38995
cog,2008,38.99913
cog,2009,57.51705
cog,2010,70.34446
cog,2011,82.78149
cog,2012,56.88712
cog,2013,65.92538
cog,2014,59.67005
cog,2015,68.95131
cog,2016,26.45734
col,1968,18.98734
col,1969,17.41573
col,1970,15.625
col,1971,13.82488
col,1972,13.94231
col,1973,14.83051
col,1974,12.5
col,1975,12.78762
col,1976,11.56007
col,1977,16.30529
col,1978,14.72548
col,1979,26.78782
col,1980,27.64545
col,1981,13.75864
col,1982,19.47423
col,1983,13.15166
col,1984,19.20173
col,1985,20.70175
col,1986,18.41155
col,1987,20.75472
col,1988,23.15341
col,1989,25.48412
col,1990,27.875
col,1991,25.80038
col,1992,20.77261
col,1993,20.36986
col,1994,20.66929
col,1995,20.05052
col,1996,15.33208
col,1997,15.01445
col,1998,13.79801
col,1999,14.15937
col,2000,17.16014
col,2001,16.27329
col,2002,18.56819
col,2003,20.1995
col,2004,20.68136
col,2005,20.49025
col,2006,21.94708
col,2007,28.48024
col,2008,32.79179
col,2009,31.65817
col,2010,31.177
col,2011,27.72917
col,2012,31.08048
col,2013,32.29213
col,2014,31.13051
col,2015,27.65446
col,2016,26.59788
col,2017,28.33813
col,2018,28.47935
col,2019,26.52033
col,2020,50.08261
col,2021,46.60111
com,1980,15.01057
com,1981,3.33333
com,1982,20.71429
com,1983,20.95333
com,1984,41.4866
com,1985,44.85488
com,1986,46.15385
com,1987,50.48387
com,1988,60.60183
com,1989,58.01322
com,1990,66.04226
com,1991,46.99383
com,1992,44.31027
com,1993,36.55902
com,1994,34.19387
com,1995,26.99899
com,2003,33.89403
com,2004,30.10265
com,2005,33.49902
com,2006,32.20703
com,2007,33.96892
com,2008,31.15411
com,2009,39.0974
com,2010,38.88112
com,2011,38.21966
com,2012,35.25104
com,2014,31.12419
com,2015,29.44192
com,2016,26.56296
com,2017,25.44678
com,2018,23.63501
com,2019,21.82906
com,2020,51.6932
cpv,1977,8.89571
cpv,1978,37.00361
cpv,1979,17.7046
cpv,1980,15.18894
cpv,1981,11.15966
cpv,1982,20.53237
cpv,1983,16.87706
cpv,1984,8.81112
cpv,1985,7.626
cpv,1986,22.82487
cpv,1987,52.29641
cpv,1988,39.80669
cpv,1989,36.6172
cpv,1990,46.19484
cpv,1991,36.6237
cpv,1992,39.47551
cpv,1993,37.8833
cpv,1994,36.65869
cpv,1995,36.45042
cpv,1996,32.32625
cpv,1997,27.41793
cpv,1998,28.77167
cpv,1999,30.71784
cpv,2000,19.37549
cpv,2001,18.93255
cpv,2002,16.97807
cpv,2003,16.24041
cpv,2004,17.44049
cpv,2005,16.22188
cpv,2006,12.61262
cpv,2007,12.02524
cpv,2008,11.05632
cpv,2009,10.55486
cpv,2010,9.95088
cpv,2011,9.77131
cpv,2012,10.99033
cpv,2013,12.65386
cpv,2014,15.96864
cpv,2015,12.46623
cpv,2016,16.84791
cpv,2017,13.82164
cpv,2018,11.40011
cpv,2019,10.49499
cpv,2020,25.16427
cri,1977,24.86528
cri,1978,28.6117
cri,1979,30.23256
cri,1980,30.7415
cri,1981,23.5363
cri,1982,20.93311
cri,1983,29.21512
cri,1984,33.3211
cri,1985,37.38624
cri,1986,36.50165
cri,1987,40.16612
cri,1988,40.9017
cri,1989,41.05242
cri,1990,37.60263
cri,1991,34.11918
cri,1992,31.83169
cri,1993,29.24084
cri,1994,32.5272
cri,1995,27.65428
cri,1996,34.54152
cri,1997,33.96859
cri,1998,46.40583
cri,1999,62.25301
cri,2000,24.15287
cri,2001,30.72034
cri,2002,31.33487
cri,2003,30.64784
cri,2004,31.86291
cri,2005,32.40729
cri,2006,37.70264
cri,2007,35.83834
cri,2008,34.36731
cri,2009,41.16024
cri,2010,46.83925
cri,2011,49.41724
cri,2012,50.2681
cri,2013,49.46365
cri,2014,50.45626
cri,2015,50.22048
cri,2016,50.30042
cri,2017,51.13747
cri,2018,51.59372
cri,2019,52.50607
cri,2020,75.41816
cym,2016,22.0361
cym,2017,21.78361
cym,2018,21.25938
cym,2019,21.38878
cyp,1976,52.90859
cyp,1977,53.49941
cyp,1978,46.37681
cyp,1979,43.84498
cyp,1980,39.80012
cyp,1981,37.13384
cyp,1982,33.60058
cyp,1983,32.62712
cyp,1984,32.99419
cyp,1985,31.4172
cyp,1986,30.24882
cyp,1987,27.48906
cyp,1988,26.7193
cyp,1989,25.31851
cyp,1990,24.40619
cyp,1991,30.11014
cyp,1992,26.04323
cyp,1993,26.95652
cyp,1994,24.64881
cyp,1995,26.28755
cyp,1996,27.69211
cyp,1997,28.47218
cyp,1998,30.71262
cyp,1999,29.97667
cyp,2000,29.45498
cyp,2001,32.52916
cyp,2002,30.55084
cyp,2003,31.12423
cyp,2004,32.38423
cyp,2005,30.2482
cyp,2006,31.9667
cyp,2007,31.766
cyp,2008,12.38002
cyp,2009,14.25497
cyp,2010,12.01812
cyp,2011,12.60397
cyp,2012,15.26923
cyp,2013,17.47804
cyp,2014,4.51561
cyp,2015,5.19872
cyp,2016,3.47786
cyp,2017,21.3958
cyp,2018,21.13091
cyp,2019,27.11836
cyp,2020,32.89087
cze,1993,41.59192
cze,1994,44.58421
cze,1995,46.3315
cze,1996,36.74761
cze,1997,36.22394
cze,1998,38.87661
cze,1999,48.66168
cze,2000,51.25728
cze,2001,51.88565
cze,2002,51.9889
cze,2003,48.49427
cze,2004,41.4564
cze,2005,34.32157
cze,2006,35.73464
cze,2007,36.55457
cze,2008,39.07323
cze,2009,38.99438
cze,2010,40.05106
cze,2011,40.08549
cze,2012,42.17234
cze,2013,45.03828
cze,2014,47.10931
cze,2015,47.27235
cze,2016,47.86833
cze,2017,48.30649
cze,2018,48.29307
cze,2019,50.56088
cze,2020,58.75571
deu,1971,62.13164
deu,1972,61.97313
deu,1973,62.59744
deu,1974,63.28799
deu,1975,62.9823
deu,1976,51.90106
deu,1977,51.24845
deu,1978,53.53266
deu,1979,51.82452
deu,1980,50.80949
deu,1981,51.23066
deu,1982,54.49366
deu,1983,54.29994
deu,1984,53.76028
deu,1985,53.10617
deu,1986,51.47577
deu,1987,50.91089
deu,1988,49.06398
deu,1989,51.02822
deu,1990,49.54418
deu,1991,45.91632
deu,1992,44.93354
deu,1993,42.94924
deu,1994,42.93282
deu,1995,43.3169
deu,1996,42.59176
deu,1997,43.08496
deu,1998,43.47811
deu,1999,42.42264
deu,2000,42.94334
deu,2001,45.83375
deu,2002,44.77358
deu,2003,48.05888
deu,2004,46.36827
deu,2005,46.37922
deu,2006,45.16485
deu,2007,45.12391
deu,2008,44.56333
deu,2009,46.18896
deu,2010,46.80976
deu,2011,47.78172
deu,2012,48.52595
deu,2013,50.26495
deu,2014,53.09524
deu,2015,54.40991
deu,2016,56.08879
deu,2017,57.22498
deu,2018,56.84579
deu,2019,56.63
deu,2020,60.35536
dji,1991,82.56461
dji,1992,82.56461
dji,1993,80.90656
dji,1994,83.48005
dji,1995,86.79891
dji,1996,85.09317
dji,1997,84.84474
dji,1998,71.3607
dji,1999,67.16885
dji,2000,62.42253
dji,2001,64.36483
dji,2002,64.358
dji,2003,65.16183
dji,2004,64.91933
dji,2005,66.97553
dji,2006,66.84419
dji,2007,68.43452
dji,2008,60.84756
dji,2009,60.75691
dji,2010,60.30871
dji,2011,58.54515
dji,2012,59.48845
dji,2013,33.01568
dji,2014,39.2352
dji,2015,43.10178
dji,2016,41.84657
dji,2017,41.72258
dji,2018,41.17075
dji,2019,41.17151
dji,2020,40.61496
dma,1976,0
dma,1977,0
dma,1978,0
dma,1979,72.63158
dma,1980,48.21429
dma,1981,10.81081
dma,1982,0
dma,1983,0
dma,1984,8.47458
dma,1985,3.92157
dma,1986,15.44304
dma,1987,20.26144
dma,1988,21.34373
dma,1989,17.26544
dma,1990,16.92188
dma,1991,23.33861
dma,1992,24.04056
dma,1993,20.27769
dma,1994,23.85321
dma,1995,19.83825
dma,1996,22.60664
dma,1997,30.54273
dma,1998,36.41771
dma,1999,39.64067
dma,2000,34.6522
dma,2001,28.53164
dma,2002,33.36355
dma,2003,23.41685
dma,2004,22.32244
dma,2005,27.35101
dma,2006,22.51638
dma,2007,26.0998
dma,2008,25.91098
dma,2009,24.22864
dma,2010,26.75225
dma,2011,27.35143
dma,2012,32.62561
dma,2013,31.54069
dma,2014,8.54219
dma,2015,11.6162
dma,2016,17.18524
dma,2017,18.66484
dma,2018,34.00389
dma,2019,25.52107
dma,2020,54.97462
dnk,1975,43.11777
dnk,1976,42.88013
dnk,1977,41.06823
dnk,1978,41.82247
dnk,1981,31.77603
dnk,1982,30.71858
dnk,1983,26.25531
dnk,1984,29.19006
dnk,1985,33.77189
dnk,1986,34.27085
dnk,1987,38.23942
dnk,1988,40.40034
dnk,1989,36.28292
dnk,1990,39.50232
dnk,1991,41.40888
dnk,1992,37.35549
dnk,1993,32.37369
dnk,1994,30.91381
dnk,1995,31.64198
dnk,1996,35.72279
dnk,1997,27.5506
dnk,1998,30.73981
dnk,1999,43.37204
dnk,2000,39.03867
dnk,2001,39.1625
dnk,2002,40.82631
dnk,2003,39.0814
dnk,2004,37.35895
dnk,2005,25.14767
dnk,2006,25.72927
dnk,2007,25.47796
dnk,2008,26.09988
dnk,2009,30.81202
dnk,2010,26.45926
dnk,2011,27.87284
dnk,2012,28.97963
dnk,2013,28.04655
dnk,2014,27.47451
dnk,2015,31.20711
dnk,2016,35.11848
dnk,2017,34.66869
dnk,2018,36.48714
dnk,2019,35.16162
dnk,2020,36.79874
dom,1968,43.05556
dom,1969,39.6789
dom,1970,40.23256
dom,1971,35.55556
dom,1972,28.8189
dom,1973,28.11189
dom,1974,26.87366
dom,1975,35.45611
dom,1976,29.81221
dom,1977,24.13088
dom,1978,26.62295
dom,1979,45.13706
dom,1980,35.90821
dom,1981,26.77141
dom,1982,23.20235
dom,1983,23.78449
dom,1984,20.23928
dom,1985,16.73798
dom,1986,21.07086
dom,1987,28.34507
dom,1988,19.9329
dom,1989,26.31832
dom,1990,28.07145
dom,1991,30.98357
dom,1992,32.3669
dom,1993,44.9589
dom,1994,43.42141
dom,1995,43.47415
dom,1996,40.72557
dom,1997,40.42412
dom,1998,43.22481
dom,1999,41.3318
dom,2000,40.5596
dom,2001,39.83842
dom,2002,41.02178
dom,2003,39.54946
dom,2004,42.50834
dom,2005,40.28472
dom,2006,35.47935
dom,2007,34.71381
dom,2008,32.82095
dom,2009,28.60094
dom,2010,14.54762
dom,2011,15.55636
dom,2012,15.09121
dom,2013,12.22726
dom,2014,11.45215
dom,2015,10.6513
dom,2016,11.09493
dom,2017,10.70816
dom,2018,11.71178
dom,2019,11.23169
dom,2020,23.72444
dza,1977,27.24225
dza,1978,27.63158
dza,1979,28.04878
dza,1980,29.54048
dza,1981,22.20049
dza,1982,26.30928
dza,1983,23.63972
dza,1984,28.15013
dza,1985,31.21257
dza,1986,28.91986
dza,1987,30.92633
dza,1988,28.6844
dza,1989,35.84305
dza,1990,41.34529
dza,1991,30.20532
dza,2005,37.69446
dza,2006,54.68019
dza,2007,52.23561
dza,2008,54.12198
dza,2009,56.69854
dza,2010,63.44848
dza,2011,66.48837
dza,2012,65.80033
dza,2013,64.61819
dza,2014,59.97982
dza,2015,59.11134
dza,2016,63.40168
dza,2017,62.33132
dza,2018,63.36281
dza,2019,64.76224
dza,2020,72.52686
ecu,1976,8.34829
ecu,1977,15.15602
ecu,1978,8.0895
ecu,1979,9.33897
ecu,1980,13.297
ecu,1981,10.83793
ecu,1982,14.96063
ecu,1983,17.14286
ecu,1984,16.1512
ecu,1985,14.10579
ecu,1986,12.01814
ecu,1987,10.68884
ecu,1988,8.18182
ecu,1989,10.46512
ecu,1990,11.33829
ecu,1991,13.66906
ecu,1992,17.8282
ecu,1993,18.87683
ecu,1994,17.16408
ecu,1995,21.60855
ecu,1996,21.49979
ecu,1997,23.3313
ecu,1998,22.42382
ecu,1999,17.61394
ecu,2000,18.84555
ecu,2001,21.95831
ecu,2002,22.39868
ecu,2003,23.77322
ecu,2004,21.23135
ecu,2005,19.2915
ecu,2006,19.22082
ecu,2007,19.48871
ecu,2008,23.41926
ecu,2009,24.35139
ecu,2010,22.80383
ecu,2011,22.03866
ecu,2012,20.37407
ecu,2013,17.84541
ecu,2014,14.3407
ecu,2015,12.67423
ecu,2016,13.85233
ecu,2017,12.27703
ecu,2018,9.90863
ecu,2019,10.96724
ecu,2020,20.5138
egy,1977,17.08174
egy,1978,14.92724
egy,1979,18.80943
egy,1980,22.40134
egy,1981,20.82888
egy,1982,25.11096
egy,1983,31.65838
egy,1984,27.02122
egy,1985,24.92795
egy,1986,32.14924
egy,1987,26.2368
egy,1988,28.78812
egy,1989,27.75567
egy,1990,40.45386
egy,1991,40.10025
egy,1992,33.26853
egy,1993,38.18873
egy,1994,34.46097
egy,1995,30.51222
egy,1996,35.43307
egy,1997,32.48862
egy,1998,36.71539
egy,1999,29.08244
egy,2000,27.85882
egy,2001,26.81176
egy,2002,28.45969
egy,2003,27.76212
egy,2004,27.77778
egy,2005,19.47195
egy,2006,17.78425
egy,2007,17.668
egy,2008,21.20151
egy,2009,17.63632
egy,2010,12.96299
egy,2011,10.2395
egy,2012,12.48874
egy,2013,13.95778
egy,2014,21.2279
egy,2015,12.69898
egy,2016,17.32618
egy,2017,14.22399
egy,2018,11.74911
egy,2019,12.09916
egy,2020,20.28673
eri,1995,26.54321
eri,1996,30.79123
eri,1997,20.41457
eri,1998,18.4469
eri,1999,25.83743
eri,2000,25.86082
esp,1975,12.55713
esp,1976,13.19073
esp,1977,11.89472
esp,1978,11.37952
esp,1979,11.55949
esp,1980,11.64292
esp,1981,12.47235
esp,1982,12.29762
esp,1983,10.88251
esp,1984,11.00911
esp,1985,11.00676
esp,1986,11.83144
esp,1987,11.87138
esp,1988,11.64351
esp,1989,13.17048
esp,1990,12.21282
esp,1991,13.81722
esp,1992,12.50131
esp,1993,15.98514
esp,1994,15.82034
esp,1995,17.09807
esp,1996,17.75912
esp,1997,19.32184
esp,1998,20.59348
esp,2013,27.30672
esp,2014,28.21816
esp,2015,28.80318
esp,2016,29.72063
esp,2017,28.17934
esp,2018,28.21054
esp,2019,29.33205
esp,2020,48.03028
est,1992,12.78937
est,1993,20.4372
est,1994,23.24671
est,1995,20.03064
est,1996,19.61617
est,1997,17.89964
est,1998,21.03262
est,1999,19.31624
est,2000,22.70678
est,2001,30.60612
est,2002,27.17443
est,2008,38.73979
est,2009,37.65071
est,2010,35.03253
est,2011,36.62479
est,2012,37.61655
est,2013,39.13066
est,2014,39.06648
est,2015,40.94789
est,2016,44.07674
est,2017,45.22231
est,2018,46.41691
est,2019,48.87188
est,2020,62.41823
est,2021,62.68058
eth,1977,41.04778
eth,1978,50.69909
eth,1979,40.34695
eth,1980,40.87057
eth,1981,34.89051
eth,1982,34.96604
eth,1983,37.23922
eth,1984,48.16062
eth,1985,56.73189
eth,1986,50.02971
eth,1987,55.39463
eth,1988,43.23556
eth,1989,32.55931
eth,1990,28.63939
eth,1991,24.90546
eth,1992,28.68525
eth,1993,19.27572
eth,1994,19.39502
eth,1995,24.83619
eth,1996,34.61979
eth,1997,38.76461
eth,1998,51.8129
eth,1999,47.16737
eth,2000,45.14839
eth,2001,37.53012
eth,2002,35.63639
eth,2003,44.96135
eth,2004,45.4856
eth,2005,34.21203
eth,2006,32.90567
eth,2007,25.50521
eth,2008,18.47394
eth,2009,22.56446
eth,2010,21.31146
eth,2011,15.9634
eth,2012,14.53901
eth,2013,14.03824
eth,2014,14.22369
eth,2015,10.48134
eth,2016,17.32437
eth,2017,15.512
eth,2018,12.97054
eth,2019,10.29937
eth,2020,9.52911
fin,1975,39.68792
fin,1976,40.2323
fin,1977,39.72432
fin,1978,40.83436
fin,1979,33.16403
fin,1980,37.01394
fin,1981,40.40417
fin,1982,42.94344
fin,1983,43.45997
fin,1984,39.96299
fin,1985,43.98879
fin,1986,40.46866
fin,1987,40.48551
fin,1988,38.96395
fin,1989,39.45853
fin,1990,37.55897
fin,1991,38.10657
fin,1992,39.0918
fin,1993,41.63975
fin,1994,42.01523
fin,1995,47.58872
fin,1996,50.32059
fin,1997,50.2207
fin,1998,39.04372
fin,1999,49.45644
fin,2000,60.06293
fin,2001,67.42258
fin,2002,49.96229
fin,2003,48.38721
fin,2004,50.60233
fin,2005,59.68978
fin,2008,66.25083
fin,2009,68.51582
fin,2010,66.74887
fin,2011,65.40721
fin,2012,67.85523
fin,2013,69.45503
fin,2014,70.74629
fin,2015,73.0202
fin,2016,73.22463
fin,2017,71.77171
fin,2018,71.05127
fin,2019,73.08928
fin,2020,84.321
fin,2021,84.76089
fji,1979,21.12473
fji,1980,14.57051
fji,1981,16.71106
fji,1982,16.3458
fji,1983,15.09611
fji,1984,18.36765
fji,1985,18.71029
fji,1986,18.61791
fji,1987,22.86853
fji,1988,26.62857
fji,1989,21.21884
fji,1990,20.03239
fji,1991,23.59746
fji,1992,19.83265
fji,1993,19.61445
fji,1994,18.58712
fji,1995,17.01752
fji,1996,22.8711
fji,1997,26.10184
fji,1998,20.77415
fji,1999,16.27187
fji,2000,26.94483
fji,2001,17.30642
fji,2002,20.11933
fji,2003,16.67835
fji,2004,19.13261
fji,2005,16.19073
fji,2006,17.10312
fji,2007,14.78808
fji,2008,7.75439
fji,2009,8.03611
fji,2010,10.69293
fji,2011,13.2645
fji,2012,14.53188
fji,2013,16.34881
fji,2014,13.55978
fji,2015,11.96218
fji,2016,11.64711
fji,2017,10.01566
fji,2018,11.13847
fji,2019,9.95963
fji,2020,28.40956
fra,1975,51.49926
fra,1976,52.16054
fra,1977,51.12585
fra,1978,52.19987
fra,1979,52.6089
fra,1980,53.68104
fra,1981,55.84673
fra,1982,52.59328
fra,1983,53.02617
fra,1984,51.7351
fra,1985,51.62379
fra,1986,52.22461
fra,1987,51.26696
fra,1988,43.41947
fra,1989,39.45681
fra,1990,38.6493
fra,1991,38.97902
fra,1992,31.07885
fra,1993,35.98724
fra,1994,43.73029
fra,1995,43.07425
fra,1996,43.0149
fra,1997,41.13025
fra,1998,41.85152
fra,1999,41.67874
fra,2000,44.25182
fra,2001,46.42249
fra,2002,48.26836
fra,2003,47.58984
fra,2004,45.05322
fra,2005,48.22234
fra,2006,47.52409
fra,2007,47.14413
fra,2008,48.31613
fra,2009,49.51379
fra,2010,49.89992
fra,2011,48.85908
fra,2012,49.6136
fra,2013,50.69477
fra,2014,54.05822
fra,2015,54.56918
fra,2016,55.14625
fra,2017,54.32728
fra,2018,54.98519
fra,2019,53.21934
fra,2020,59.17548
fro,1998,14.89612
fro,1999,14.36544
fro,2000,12.32166
fro,2001,14.46165
fro,2002,15.51627
fro,2003,11.86637
fro,2004,13.99198
fro,2005,38.16126
fro,2006,27.31509
fro,2007,18.03064
fro,2008,14.90989
fro,2009,30.59663
fro,2010,31.83198
fro,2011,38.69217
fsm,2009,22.77737
fsm,2010,23.20631
fsm,2011,25.31736
fsm,2012,26.71812
fsm,2013,19.99243
fsm,2014,21.91578
gab,1978,68.58857
gab,1979,65.33093
gab,1980,67.68737
gab,1981,69.53817
gab,1982,55.71837
gab,1983,73.45792
gab,1984,61.33533
gab,1985,46.43202
gab,1986,33.46576
gab,1987,36.37681
gab,1988,64.84313
gab,1989,68.27945
gab,1990,64.04682
gab,1991,65.53611
gab,1992,67.71739
gab,1993,71.39614
gab,1994,60.21329
gab,1995,48.21247
gab,1996,49.24611
gab,1997,42.67363
gab,1998,38.66013
gab,1999,36.33301
gab,2000,34.45949
gab,2001,35.47807
gab,2002,29.85891
gab,2003,10.27215
gab,2004,26.00851
gab,2005,55.54948
gab,2007,44.61857
gab,2008,58.61285
gab,2009,36.81535
gab,2010,57.9491
gab,2011,77.70123
gab,2012,77.90224
gab,2013,73.89594
gab,2014,65.76455
gab,2015,83.9889
gbr,1970,37.58131
gbr,1971,36.28773
gbr,1972,38.22934
gbr,1973,36.85962
gbr,1974,36.13857
gbr,1975,39.09979
gbr,1976,39.36224
gbr,1977,39.42884
gbr,1978,42.62614
gbr,1979,41.41168
gbr,1980,42.149
gbr,1981,46.15835
gbr,1982,48.99563
gbr,1983,49.89028
gbr,1984,50.29665
gbr,1985,51.32508
gbr,1986,36.28568
gbr,1987,35.81383
gbr,1988,34.51434
gbr,1989,34.69969
gbr,1990,32.63309
gbr,1991,37.06556
gbr,1992,38.27752
gbr,1993,37.08404
gbr,1994,38.31127
gbr,1995,37.1802
gbr,1996,38.81868
gbr,1997,38.01669
gbr,1998,42.29153
gbr,1999,45.57936
gbr,2000,45.69004
gbr,2001,45.59484
gbr,2002,46.45908
gbr,2003,45.96585
gbr,2004,46.50347
gbr,2005,44.43592
gbr,2006,43.60635
gbr,2007,42.61386
gbr,2008,43.28059
gbr,2009,44.07745
gbr,2010,45.82503
gbr,2011,44.67486
gbr,2012,46.02297
gbr,2013,45.96645
gbr,2014,47.16288
gbr,2015,48.86225
gbr,2016,49.72265
gbr,2017,51.73401
gbr,2018,53.59556
gbr,2019,54.35568
gbr,2020,60.48863
geo,1997,30.60606
geo,1998,7.50068
geo,1999,0.69156
geo,2000,17.03845
geo,2001,18.11659
geo,2002,17.50539
geo,2003,21.25684
geo,2004,17.42118
geo,2005,17.91766
geo,2006,17.13333
geo,2007,17.00947
geo,2008,14.48827
geo,2009,15.07171
geo,2010,13.94442
geo,2011,11.19954
geo,2012,10.15164
geo,2013,9.05373
geo,2014,8.46967
geo,2015,7.68689
geo,2016,7.72103
geo,2017,7.46114
geo,2018,5.8557
geo,2019,6.2942
geo,2020,19.52391
gha,1975,29.37198
gha,1976,32.17324
gha,1977,37.62712
gha,1978,31.41131
gha,1979,58.96903
gha,1980,64.85473
gha,1981,74.22334
gha,1982,64.18439
gha,1983,12.82723
gha,1984,18.03653
gha,1985,22.10526
gha,1986,41.03593
gha,1987,55.27319
gha,1988,49.93481
gha,1989,48.7021
gha,1990,47.56944
gha,1991,43.77432
gha,1992,55.89378
gha,1993,35.7982
gha,1994,35.79661
gha,1995,35.79017
gha,1996,35.96939
gha,1997,35.65797
gha,1998,13.90338
gha,1999,13.65968
gha,2000,13.13873
gha,2001,13.42967
gha,2002,13.67814
gha,2003,13.40942
gha,2004,13.06902
gha,2005,10.52107
gha,2006,22.3166
gha,2007,32.63609
gha,2008,34.94254
gha,2009,37.55587
gha,2010,32.24734
gha,2011,32.85312
gha,2012,42.21616
gha,2013,35.37263
gha,2014,24.30619
gha,2015,78.77933
gha,2016,72.81533
gha,2017,79.4206
gha,2018,81.02872
gha,2019,80.1742
gha,2020,80.27692
gin,1986,96.50891
gin,1987,89.12313
gin,1988,86.89865
gin,1989,72.8825
gin,1990,72.82312
gin,1991,86.36018
gin,1992,88.69413
gin,1993,94.50602
gin,1994,91.48839
gin,1995,88.209
gin,1996,80.17658
gin,1997,57.34782
gin,1998,54.84977
gin,1999,81.08259
gin,2000,73.44662
gin,2001,51.86306
gin,2002,85.83901
gin,2003,93.36838
gin,2004,92.03374
gin,2005,84.07528
gin,2006,85.16769
gin,2007,86.52977
gin,2008,86.85131
gin,2009,67.3588
gin,2010,75.16424
gin,2011,80.67976
gin,2012,80.80599
gin,2013,85.41486
gin,2014,47.81603
gin,2015,56.18089
gin,2016,22.98605
gin,2017,37.33766
gin,2018,78.58628
gin,2019,83.57098
gin,2020,84.55962
gmb,1978,13.37689
gmb,1979,8.40187
gmb,1980,0
gmb,1981,0
gmb,1982,26.25024
gmb,1983,21.41058
gmb,1984,0
gmb,1985,0
gmb,1986,0
gmb,1987,17.10658
gmb,1988,23.13445
gmb,1989,27.55786
gmb,1990,10.99724
gmb,1991,20.88194
gmb,1992,18.70583
gmb,1993,20.68045
gmb,1994,17.91719
gmb,1995,31.93746
gmb,1996,25.50476
gmb,1997,22.93193
gmb,2003,5.33508
gmb,2004,9.44851
gmb,2005,9.31764
gmb,2006,10.10142
gmb,2007,16.32545
gmb,2008,13.79896
gmb,2009,20.82562
gmb,2010,14.48217
gmb,2011,9.17222
gmb,2012,5.48102
gmb,2013,7.32139
gmb,2014,2.82566
gmb,2015,2.4221
gmb,2016,3.03107
gmb,2017,2.48247
gmb,2018,6.41366
gmb,2019,6.11517
gmb,2020,18.79617
gmb,2021,7.3733
gnb,1982,78.57143
gnb,1983,85.07463
gnb,1984,76.25
gnb,1985,70.76923
gnb,1989,97.36025
gnb,1990,97.07602
gnb,1991,98.31547
gnb,1992,99.48097
gnb,1993,96.92623
gnb,1994,90.19608
gnb,1995,92.26714
gnb,1996,88.50575
gnb,1997,55.25
gnb,2001,37.17518
gnb,2002,53.61007
gnb,2003,44.16069
gnb,2004,55.50639
gnb,2005,59.20763
gnb,2006,13.95868
gnb,2007,10.48218
gnb,2008,11.92598
gnb,2009,55.07246
gnb,2010,58.83155
gnb,2011,66.93532
gnb,2012,66.01873
gnb,2013,52.89241
gnb,2014,53.32637
gnb,2015,45.09386
gnb,2016,38.84086
gnb,2017,44.50536
gnb,2018,42.35391
gnb,2019,47.39997
gnb,2020,62.05565
gnq,1987,100
gnq,1988,100
grc,1976,27.71018
grc,1977,25.78528
grc,1978,28.50277
grc,1979,30.6752
grc,1980,32.35369
grc,1981,30.05312
grc,1982,30.92262
grc,1983,39.79699
grc,1984,38.83994
grc,1985,37.11538
grc,1986,36.81917
grc,1987,43.12096
grc,1988,46.85905
grc,1989,54.78459
grc,1990,55.54878
grc,1991,60.67277
grc,1992,56.87019
grc,1993,52.49574
grc,1994,52.37165
grc,1995,52.78501
grc,1996,55.85152
grc,1997,57.19823
grc,1999,13.85238
grc,2000,9.61143
grc,2001,10.33766
grc,2002,9.90932
grc,2003,9.98452
grc,2004,10.70759
grc,2005,8.83875
grc,2006,8.59648
grc,2007,8.84156
grc,2008,8.6033
grc,2009,10.11981
grc,2010,11.12715
grc,2011,12.38645
grc,2012,12.32885
grc,2013,11.67324
grc,2014,12.7591
grc,2015,10.80471
grc,2016,11.95618
grc,2017,11.70001
grc,2018,10.61546
grc,2019,10.27537
grc,2020,17.7667
grd,1977,20.54795
grd,1978,12.19512
grd,1979,4.17714
grd,1980,4.85437
grd,1981,5.88235
grd,1982,6.01093
grd,1983,6.45161
grd,1984,5.55556
grd,1985,3.92252
grd,1986,21.251
grd,1987,23.14887
grd,1988,22.99092
grd,1989,19.94536
grd,1990,18.16229
grd,1991,18.00841
grd,1992,20.07013
grd,1993,21.74446
grd,1994,17.82066
grd,1995,18.07184
grd,1996,20.79775
grd,1997,21.18082
grd,1998,26.22302
grd,1999,33.39003
grd,2000,33.55703
grd,2001,28.87466
grd,2002,18.91213
grd,2003,13.311
grd,2004,12.15748
grd,2005,16.95237
grd,2006,16.16831
grd,2007,13.99407
grd,2008,14.90811
grd,2009,17.10105
grd,2010,17.09814
grd,2011,16.61964
grd,2012,15.04176
grd,2013,15.48356
grd,2014,4.89776
grd,2015,5.05749
grd,2016,5.40346
grd,2017,6.29377
grd,2018,5.34619
grd,2019,4.94587
grd,2020,50.68338
gtm,1977,36.78019
gtm,1978,40.53319
gtm,1979,43.28228
gtm,1980,46.54356
gtm,1981,51.19278
gtm,1982,57.34201
gtm,1983,67.87049
gtm,1984,72.8125
gtm,1985,79.72305
gtm,1986,69.4422
gtm,1987,61.65509
gtm,1988,58.78447
gtm,1989,52.40175
gtm,1990,58.69138
gtm,1991,61.87881
gtm,1992,61.05863
gtm,1993,63.12841
gtm,1994,64.14337
gtm,1995,64.99279
gtm,1996,57.44015
gtm,1997,55.61798
gtm,1998,53.02195
gtm,1999,51.86386
gtm,2000,48.7242
gtm,2001,51.29219
gtm,2002,48.61104
gtm,2003,48.28729
gtm,2004,27.2719
gtm,2005,26.26548
gtm,2006,26.48627
gtm,2007,25.9762
gtm,2008,37.03903
