geo,time,fs_ast_cgov_gd_zs
can,1975,7.07766
can,1976,7.07421
can,1977,7.64987
can,1978,7.54748
can,1979,9.09162
can,1980,8.52307
can,1981,6.8171
can,1982,7.04987
can,1983,8.76883
can,1984,9.00242
can,1985,8.28128
can,1986,9.61617
can,1987,8.77579
can,1988,9.08455
can,1989,8.8025
can,1990,9.14679
can,1991,11.81504
can,1992,13.76486
can,1993,16.16528
can,1994,16.82506
can,1995,16.67123
can,1996,16.19338
can,1997,14.12953
can,1998,13.87697
can,1999,12.93241
can,2000,13.10423
can,2001,18.23607
can,2002,17.73485
can,2003,17.32865
can,2004,16.98695
can,2005,16.87418
can,2006,18.04814
can,2007,11.00503
can,2008,15.40817
che,1960,12.94831
che,1961,12.79507
che,1962,13.51669
che,1963,13.63636
che,1964,10.55861
che,1965,11.53768
che,1966,11.53935
che,1967,11.98177
che,1968,12.04554
che,1969,12.56319
che,1980,11.02484
che,1981,10.54765
che,1982,10.42204
che,1983,5.94399
che,1984,12.47019
che,1985,10.49106
che,1986,9.95746
che,1987,10.32779
che,1988,8.77932
che,1989,9.21883
che,1990,9.52398
che,1991,9.90648
che,1992,10.34251
che,1993,12.89927
che,1994,13.07542
che,1995,13.11679
che,1996,13.508
che,1997,13.28056
che,1998,9.8834
che,1999,9.686
che,2000,12.0153
che,2001,12.91723
che,2002,13.22724
che,2003,13.51656
che,2004,13.1284
che,2005,10.98385
che,2006,10.47475
che,2007,9.77891
che,2008,12.7633
che,2009,12.65457
che,2010,12.4343
che,2011,13.12289
che,2012,14.31299
che,2013,4.14003
che,2014,4.54664
che,2015,4.269
che,2016,4.18634
chl,1960,0
chl,1961,5.71913
chl,1962,10.99381
chl,1963,2.4589
chl,1964,8.86667
chl,1965,10.36552
chl,1966,9.58914
chl,1967,10.73606
chl,1968,9.0571
chl,1969,7.41224
chl,1970,8.47011
chl,1971,20.82747
chl,1972,31.67594
chl,1973,54.16116
chl,1974,35.64899
chl,1975,46.74031
chl,1976,22.47371
chl,1977,20.61439
chl,1978,10.36225
chl,1979,6.38535
chl,1980,-0.53063
chl,1981,-2.4323
chl,1982,2.96764
chl,1983,10.17504
chl,1984,23.13511
chl,1985,40.35926
chl,1986,40.74827
chl,1987,35.25585
chl,1988,28.01388
chl,1989,22.78844
chl,1990,20.6948
chl,1991,15.59958
chl,1992,11.40675
chl,1993,10.38443
chl,1994,6.641
chl,1995,4.89615
chl,1996,3.90718
chl,1997,3.21815
chl,1998,3.5183
chl,1999,4.94406
chl,2000,6.41756
chl,2001,9.52448
chl,2002,11.11921
chl,2003,8.9402
chl,2004,6.82963
chl,2005,2.86222
chl,2006,0.79717
chl,2007,1.19943
chl,2008,1.25699
chl,2009,2.08164
chl,2010,4.22506
chl,2011,6.48494
chl,2012,7.28522
chl,2013,8.62733
chl,2014,9.76726
chl,2015,10.41021
chl,2016,14.2392
chl,2017,14.02504
chl,2018,14.5826
chl,2019,17.31505
chl,2020,22.06196
chn,1977,-12.33538
chn,1978,-12.42014
chn,1979,-1.42667
chn,1980,0.17874
chn,1981,-0.50245
chn,1982,-0.10422
chn,1983,0.09799
chn,1984,1.30384
chn,1985,-1.02539
chn,1986,0.56476
chn,1987,1.70848
chn,1988,2.01181
chn,1989,1.43541
chn,1990,2.22913
chn,1991,2.64478
chn,1992,3.71582
chn,1993,3.31845
chn,1994,2.73986
chn,1995,2.71716
chn,1996,3.03619
chn,1997,2.02814
chn,1998,5.68653
chn,1999,6.489
chn,2000,5.85912
chn,2001,9.93648
chn,2002,10.95316
chn,2003,9.58981
chn,2004,9.6609
chn,2005,8.11305
chn,2006,6.99527
chn,2007,10.44376
chn,2008,9.22007
chn,2009,9.32188
chn,2010,8.39666
chn,2011,8.68219
chn,2012,9.41062
chn,2013,8.27094
chn,2014,8.55347
chn,2015,14.26956
chn,2016,21.75143
chn,2017,24.6254
chn,2018,27.3451
chn,2019,29.40814
chn,2020,33.48408
civ,1962,-0.27197
civ,1963,-3.37321
civ,1964,-2.76934
civ,1965,-2.76398
civ,1966,-2.90541
civ,1967,-1.33258
civ,1968,-3.25977
civ,1969,-2.4894
civ,1970,-4.03679
civ,1971,-3.72306
civ,1972,-2.19052
civ,1973,-4.51082
civ,1974,-5.15562
civ,1975,-3.03056
civ,1976,-1.93447
civ,1977,-4.93698
civ,1978,-6.02984
civ,1979,-5.85943
civ,1980,-2.54384
civ,1981,2.68264
civ,1982,3.09459
civ,1983,8.08658
civ,1984,7.88092
civ,1985,7.07566
civ,1986,7.74704
civ,1987,6.10272
civ,1988,8.65877
civ,1989,7.38562
civ,1990,6.93287
civ,1991,7.30762
civ,1992,12.45553
civ,1993,12.02613
civ,1994,10.97428
civ,1995,9.29023
civ,1996,5.84116
civ,1997,5.12695
civ,1998,5.27122
civ,1999,5.8104
civ,2000,4.65012
civ,2001,3.84773
civ,2002,3.66992
civ,2003,3.31757
civ,2004,2.31278
civ,2005,2.70956
civ,2006,2.49141
civ,2007,2.65219
civ,2008,3.06334
civ,2009,4.50144
civ,2010,5.03295
civ,2011,4.91453
civ,2012,6.17315
civ,2013,6.47725
civ,2014,6.43934
civ,2015,5.42669
civ,2016,6.25409
civ,2017,6.62102
civ,2018,7.2015
civ,2019,8.146
civ,2020,11.07572
cmr,1960,-1.62018
cmr,1961,-2.16115
cmr,1962,-2.24573
cmr,1963,-4.48295
cmr,1964,-4.93956
cmr,1965,-3.7995
cmr,1966,-3.47681
cmr,1967,-2.70951
cmr,1968,-1.77336
cmr,1969,-2.0353
cmr,1970,-4.17882
cmr,1971,-2.10364
cmr,1972,-0.12368
cmr,1973,-0.01557
cmr,1974,0.74543
cmr,1975,1.80838
cmr,1976,0.51986
cmr,1977,-0.26494
cmr,1978,-0.73668
cmr,1979,-2.16054
cmr,1980,-2.70113
cmr,1981,-6.41988
cmr,1982,-4.58406
cmr,1983,-3.43623
cmr,1984,-1.66417
cmr,1985,-0.64192
cmr,1986,0.53194
cmr,1987,-5.33059
cmr,1988,-1.59276
cmr,1989,-0.56232
cmr,1990,-1.02121
cmr,1991,5.89228
cmr,1992,11.00876
cmr,1993,8.30779
cmr,1994,7.77718
cmr,1995,6.80193
cmr,1996,5.84071
cmr,1997,6.43517
cmr,1998,5.74832
cmr,1999,5.87203
cmr,2000,4.18287
cmr,2001,4.25553
cmr,2002,3.75593
cmr,2003,3.57608
cmr,2004,3.39631
cmr,2005,2.16182
cmr,2006,-1.05136
cmr,2007,-3.33234
cmr,2008,-4.73974
cmr,2009,-4.24939
cmr,2010,-3.64553
cmr,2011,-2.58985
cmr,2012,-1.05282
cmr,2013,-0.93099
cmr,2014,-0.44208
cmr,2015,-2.36941
cmr,2016,0.92984
cmr,2017,1.2458
cmr,2018,2.73262
cod,1963,10.19869
cod,1964,10.66347
cod,1965,10.71572
cod,1966,10.37587
cod,1967,6.77868
cod,1968,4.51297
cod,1969,3.24991
cod,1970,4.04977
cod,1971,4.72639
cod,1972,5.11883
cod,1973,4.66198
cod,1974,6.70626
cod,1975,8.63548
cod,1976,10.56211
cod,1977,10.93691
cod,1978,13.1193
cod,1979,8.46023
cod,1980,6.48129
cod,1981,7.32113
cod,1982,10.34765
cod,1983,11.45153
cod,1984,4.61072
cod,1985,3.89494
cod,1986,4.98608
cod,1987,3.76585
cod,1988,7.40371
cod,1989,9.06941
cod,1990,23.0417
cod,1991,15.46854
cod,1992,13.30407
cod,1993,15.1263
cod,1994,2.2406
cod,1995,0.27618
cod,2000,1.00225
cod,2001,0.5256
cod,2002,-0.31216
cod,2003,0.34626
cod,2004,-0.33354
cod,2005,0.49937
cod,2006,0.72311
cod,2007,0.84587
cod,2008,0.8208
cod,2009,-0.46466
cod,2010,-3.37019
cod,2011,3.22375
cod,2012,1.129
cod,2013,1.53914
cod,2014,1.64599
cod,2015,2.24761
cod,2016,3.5711
cod,2017,2.44984
cod,2018,1.82424
cod,2019,2.61602
cod,2020,2.41541
cog,1960,-1.26935
cog,1961,-0.72581
cog,1962,-7.2549
cog,1963,-0.04739
cog,1964,-1.25275
cog,1965,-2.98354
cog,1966,-1.47601
cog,1967,1.11301
cog,1968,3.1254
cog,1969,3.97243
cog,1970,3.80658
cog,1971,2.14318
cog,1972,3.55459
cog,1973,4.03228
cog,1974,4.36054
cog,1975,6.90511
cog,1976,7.41653
cog,1977,9.53415
cog,1978,11.55082
cog,1979,8.95978
cog,1980,6.77068
cog,1981,1.3954
cog,1982,3.39049
cog,1983,2.9934
cog,1984,2.15276
cog,1985,1.96357
cog,1986,2.31789
cog,1987,1.75338
cog,1988,6.65918
cog,1989,9.62416
cog,1990,7.9332
cog,1991,8.44165
cog,1992,11.32689
cog,1993,10.90514
cog,1994,8.10059
cog,1995,7.83507
cog,1996,6.56105
cog,1997,7.77893
cog,1998,10.7035
cog,1999,7.07769
cog,2000,3.39991
cog,2001,8.10384
cog,2002,8.73837
cog,2003,9.07201
cog,2004,7.96343
cog,2005,-1.44296
cog,2006,-10.51283
cog,2007,-9.20934
cog,2008,-19.4949
cog,2009,-19.53073
cog,2010,-19.49
cog,2011,-22.25485
cog,2012,-14.5678
cog,2013,-14.80275
cog,2014,-10.98493
cog,2015,-1.90075
cog,2016,8.56467
cog,2017,9.30571
cog,2018,8.41909
cog,2019,7.4702
col,1960,4.2136
col,1961,4.38513
col,1962,7.21947
col,1963,6.30205
col,1964,6.46016
col,1965,8.19336
col,1966,6.41605
col,1967,6.80915
col,1968,5.96589
col,1969,5.33975
col,1970,4.49581
col,1971,5.05498
col,1972,4.44166
col,1973,3.87728
col,1974,4.1007
col,1975,4.16111
col,1976,3.12529
col,1977,2.72838
col,1978,2.32791
col,1979,-0.05737
col,1980,0.23481
col,1981,0.57046
col,1982,2.65643
col,1983,4.27496
col,1984,7.93601
col,1985,6.43205
col,1987,3.74417
col,1988,4.92572
col,1990,0.39163
col,1991,-0.50336
col,1992,-0.72136
col,1993,-0.55326
col,1994,-0.57839
col,1995,-0.78838
col,1996,-0.7653
col,1997,-0.56241
col,1998,0.7506
col,1999,2.33997
col,2000,3.20729
col,2001,10.6914
col,2002,8.8379
col,2003,12.95318
col,2004,15.19179
col,2005,18.13608
col,2006,16.39661
col,2007,13.12206
col,2008,16.06382
col,2009,19.16163
col,2010,18.87425
col,2011,17.21279
col,2012,17.74154
col,2013,16.72659
col,2014,15.03276
col,2015,1.91842
col,2016,2.04276
col,2017,2.71919
col,2018,2.68682
col,2019,3.5008
col,2020,6.04269
com,1982,2.39639
com,1983,2.22679
com,1984,2.50793
com,1985,2.68383
com,1986,2.05405
com,1987,1.82476
com,1988,1.3345
com,1989,3.56641
com,1990,2.55707
com,1991,3.14686
com,1992,3.565
com,1993,2.41114
com,1994,2.88391
com,1995,1.96089
com,1996,2.25206
com,1997,1.26367
com,1998,1.83015
com,1999,1.95744
com,2000,1.34895
com,2001,0.31424
com,2002,0.56777
com,2003,0.18874
com,2004,0.3556
com,2005,0.75624
com,2006,1.04922
com,2007,1.02758
com,2008,1.63054
com,2009,2.27531
com,2010,1.70457
com,2011,1.66375
com,2012,0.41228
com,2013,1.33284
com,2014,1.98665
com,2015,-0.99538
com,2016,2.27501
com,2017,1.2672
com,2018,1.92544
com,2019,3.25782
com,2020,1.86243
cpv,1980,-0.69469
cpv,1981,5.34356
cpv,1982,3.00811
cpv,1983,4.18061
cpv,1984,3.01905
cpv,1985,1.76066
cpv,1986,3.63685
cpv,1987,3.88613
cpv,1988,3.80249
cpv,1989,4.66983
cpv,1990,5.80728
cpv,1991,10.73639
cpv,1992,13.64446
cpv,1993,10.70005
cpv,1994,28.40461
cpv,1995,29.69188
cpv,1996,29.49333
cpv,1997,29.27611
cpv,1998,26.26348
cpv,1999,9.18744
cpv,2000,23.99155
cpv,2001,34.60235
cpv,2002,36.70367
cpv,2003,34.28118
cpv,2004,33.12745
cpv,2005,31.70068
cpv,2006,28.28511
cpv,2007,17.51036
cpv,2008,14.49935
cpv,2009,13.65148
cpv,2010,12.40999
cpv,2011,13.82871
cpv,2012,16.57986
cpv,2013,17.47055
cpv,2014,19.08549
cpv,2015,18.31621
cpv,2016,18.06404
cpv,2017,18.76284
cpv,2018,18.06603
cpv,2019,12.78246
cpv,2020,17.81747
cri,1960,0.36008
cri,1961,0.84662
cri,1962,0.83475
cri,1963,2.71429
cri,1964,3.09018
cri,1965,3.4517
cri,1966,4.69872
cri,1967,5.44682
cri,1968,4.65016
cri,1969,3.20761
cri,1970,1.69821
cri,1971,2.46042
cri,1972,3.25105
cri,1973,2.26226
cri,1974,2.23068
cri,1975,4.48806
cri,1976,3.78707
cri,1977,6.66788
cri,1978,8.68685
cri,1979,16.0104
cri,1980,19.36047
cri,1981,15.1182
cri,1982,6.5894
cri,1983,6.98532
cri,1984,6.11554
cri,1985,4.52709
cri,1986,5.67485
cri,1987,6.90815
cri,1988,6.09191
cri,1989,5.68241
cri,1990,6.2764
cri,1991,3.62231
cri,1992,2.99066
cri,1993,2.90646
cri,1994,3.39003
cri,1995,4.08647
cri,1996,10.62923
cri,1997,14.20348
cri,1998,13.55119
cri,1999,8.99583
cri,2000,7.88512
cri,2001,3.8281
cri,2002,5.58257
cri,2003,6.4916
cri,2004,9.16924
cri,2005,9.99329
cri,2006,7.99095
cri,2007,5.44863
cri,2008,5.39905
cri,2009,8.35273
cri,2010,9.54867
cri,2011,11.19741
cri,2012,10.59424
cri,2013,12.99398
cri,2014,14.37877
cri,2015,15.77265
cri,2016,16.87011
cri,2017,18.04997
cri,2018,18.26268
cri,2019,20.59896
cri,2020,27.82701
cyp,2005,27.24272
cyp,2006,28.04372
cyp,2007,22.59648
cyp,2008,22.4571
cyp,2009,27.04079
cyp,2010,26.34213
cyp,2011,25.86472
cyp,2012,35.95021
cyp,2013,29.63606
cyp,2014,23.64866
cyp,2015,19.89492
cyp,2016,15.19863
cyp,2017,15.39619
cyp,2018,23.75466
cyp,2019,21.21257
cyp,2020,23.37996
cze,1993,0.92547
cze,1994,-0.56775
cze,1995,0.6287
cze,1996,-1.48126
cze,1997,-2.9568
cze,1998,-2.07328
cze,1999,-1.03291
cze,2000,0.38153
cze,2001,4.56171
cze,2002,9.6771
cze,2003,14.47611
cze,2004,10.14557
cze,2005,4.96244
cze,2006,5.85927
cze,2007,3.78655
cze,2008,3.81732
cze,2009,6.56275
cze,2010,7.79146
cze,2011,10.06505
cze,2012,9.7131
cze,2013,10.16028
cze,2014,13.49129
cze,2015,10.86205
cze,2016,7.13986
cze,2017,2.85724
cze,2018,2.989
cze,2019,2.59945
cze,2020,5.48473
deu,2001,3.48643
deu,2002,3.032
deu,2003,2.39432
deu,2004,3.10176
deu,2005,1.96127
deu,2006,0.93523
deu,2007,0.16331
deu,2008,-0.254
deu,2009,0.20321
deu,2010,3.64604
deu,2011,0.83607
deu,2012,1.09907
deu,2013,1.20042
deu,2014,1.4442
deu,2015,3.995
deu,2016,8.00749
deu,2017,8.52921
deu,2018,8.66206
deu,2019,8.66011
deu,2020,10.75363
dji,1985,-7.40912
dji,1987,-7.91338
dji,1988,-7.38972
dji,1989,-7.23115
dji,1990,-5.55181
dji,1991,-2.80718
dji,1992,0.86981
dji,1993,2.60544
dji,1994,5.92789
dji,1995,8.17695
dji,1996,10.68854
dji,1997,8.8128
dji,1998,1.4738
dji,1999,1.84418
dji,2000,2.39064
dji,2001,2.90768
dji,2002,3.92164
dji,2003,3.91974
dji,2004,4.03463
dji,2005,3.57967
dji,2006,2.76564
dji,2007,2.37223
dji,2008,1.44609
dji,2009,1.20128
dji,2010,1.24275
dji,2011,2.12493
dji,2012,4.55858
dji,2013,0.94235
dji,2014,0.14469
dji,2015,0.27023
dji,2016,0.69762
dji,2017,0.22658
dji,2018,0.54139
dji,2019,1.07353
dji,2020,1.32468
dma,1977,16.66196
dma,1978,10.66958
dma,1979,11.99209
dma,1980,12.25298
dma,1981,9.38789
dma,1982,9.13395
dma,1983,7.97797
dma,1984,8.0102
dma,1985,10.01586
dma,1986,11.80778
dma,1987,5.82691
dma,1988,-0.363
dma,1989,1.31854
dma,1990,6.69547
dma,1991,8.58585
dma,1992,8.24989
dma,1993,7.59579
dma,1994,8.18534
dma,1995,8.79797
dma,1996,8.96547
dma,1997,9.09425
dma,1998,5.91816
dma,1999,6.65963
dma,2000,7.71799
dma,2001,9.81629
dma,2002,5.77881
dma,2003,3.04078
dma,2004,1.50702
dma,2005,1.80841
dma,2006,-4.37864
dma,2007,-4.62514
dma,2008,-3.54865
dma,2009,-2.19811
dma,2010,-3.00282
dma,2011,-1.7203
dma,2012,-0.43101
dma,2013,4.04384
dma,2014,4.464
dma,2015,-3.2955
dma,2016,-18.81239
dma,2017,-22.39821
dma,2018,-2.58533
dma,2019,2.98522
dma,2020,2.32239
dnk,1966,-1.07384
dnk,1967,-0.1508
dnk,1968,1.63686
dnk,1969,0.31831
dnk,1970,-0.97762
dnk,1971,-1.58816
dnk,1972,-2.10779
dnk,1973,-2.99884
dnk,1974,-2.20264
dnk,1975,0.68408
dnk,1976,0.31916
dnk,1977,-0.66217
dnk,1978,-0.93368
dnk,1979,2.48652
dnk,1980,4.92033
dnk,1981,8.52306
dnk,1982,9.43038
dnk,1983,12.38955
dnk,1984,16.55565
dnk,1985,16.58817
dnk,1986,10.42665
dnk,1987,5.67109
dnk,1988,8.40477
dnk,1989,8.1973
dnk,1990,6.19818
dnk,1991,12.22805
dnk,1992,8.55935
dnk,1993,-1.0076
dnk,1994,8.8334
dnk,1995,7.61371
dnk,1996,6.35638
dnk,1997,4.73425
dnk,1998,4.43647
dnk,1999,3.51813
dnk,2000,4.80816
dnk,2001,5.17358
dnk,2002,5.09136
dnk,2003,4.30798
dnk,2004,0.92224
dnk,2005,0.63563
dnk,2006,-1.86826
dnk,2007,-3.24612
dnk,2008,-13.12944
dnk,2009,-8.45999
dnk,2010,-8.04854
dnk,2011,-9.58603
dnk,2012,-6.18036
dnk,2013,-6.78196
dnk,2014,-8.08257
dnk,2015,-4.86806
dnk,2016,-2.4943
dnk,2017,-3.85479
dnk,2018,-2.69474
dnk,2019,-0.17833
dnk,2020,-0.84054
dom,1960,5.56217
dom,1961,11.22152
dom,1962,7.55976
dom,1963,12.48937
dom,1964,13.28978
dom,1965,15.82029
dom,1966,14.35105
dom,1967,10.15075
dom,1968,10.52636
dom,1969,9.06298
dom,1970,8.69337
dom,1971,12.29763
dom,1972,11.4124
dom,1973,9.80297
dom,1974,10.34009
dom,1975,8.60525
dom,1976,7.299
dom,1977,6.91177
dom,1978,7.51183
dom,1979,7.51564
dom,1980,7.15839
dom,1981,8.91275
dom,1982,10.02673
dom,1983,10.64269
dom,1984,10.26126
dom,1985,6.7184
dom,1986,6.07456
dom,1987,2.88172
dom,1988,2.98403
dom,1989,1.67209
dom,1990,1.60361
dom,1991,-0.22396
dom,1992,-1.64615
dom,1993,-1.81267
dom,1994,-0.14938
dom,1995,-0.46345
dom,1996,-0.27725
dom,1997,0.17676
dom,1998,0.48422
dom,1999,0.99109
dom,2000,1.5776
dom,2001,-0.35168
dom,2002,0.07385
dom,2003,0.36985
dom,2004,5.21812
dom,2005,9.47062
dom,2006,16.53254
dom,2007,16.01413
dom,2008,16.52847
dom,2009,18.09809
dom,2010,16.3733
dom,2011,15.47933
dom,2012,18.6686
dom,2013,18.8398
dom,2014,17.99002
dom,2015,19.51125
dom,2016,20.51754
dom,2017,20.44277
dom,2018,19.24221
dom,2019,21.03316
dom,2020,24.28074
dza,1964,9.4615
dza,1965,10.95323
dza,1966,9.18179
dza,1967,10.73777
dza,1968,12.84554
dza,1969,9.81049
dza,1970,17.69567
dza,1971,15.66812
dza,1972,8.01821
dza,1973,5.89193
dza,1974,-4.31128
dza,1975,0.09439
dza,1976,3.49918
dza,1977,8.40786
dza,1978,15.59695
dza,1979,12.27508
dza,1980,13.09108
dza,1981,6.11285
dza,1982,8.71098
dza,1983,13.15233
dza,1984,16.22945
dza,1985,16.24442
dza,1986,24.02972
dza,1987,27.69323
dza,1988,31.20658
dza,1989,27.43681
dza,1990,22.28967
dza,1991,13.33831
dza,1992,16.11362
dza,1993,40.13645
dza,1994,26.72042
dza,1995,16.62479
dza,1996,8.09568
dza,1997,11.92831
dza,1998,15.55308
dza,1999,16.94226
dza,2000,9.44597
dza,2001,10.45362
dza,2002,9.42537
dza,2003,4.43234
dza,2004,-3.79168
dza,2005,-16.60032
dza,2006,-19.68622
dza,2007,-27.81738
dza,2008,-37.05076
dza,2009,-40.92571
dza,2010,-34.54932
dza,2011,-30.55925
dza,2012,-29.04384
dza,2013,-28.48361
dza,2014,-20.33106
dza,2015,-4.20194
dza,2016,8.56127
dza,2017,19.28655
dza,2018,25.50064
dza,2019,28.38898
dza,2020,42.36069
ecu,1960,0.58014
ecu,1961,1.16164
ecu,1962,1.27038
ecu,1963,0.87745
ecu,1964,0.72569
ecu,1965,1.52213
ecu,1966,1.76454
ecu,1967,1.29544
ecu,1968,2.5315
ecu,1969,3.25553
ecu,1970,3.28982
ecu,1971,4.06001
ecu,1972,3.42739
ecu,1973,1.9108
ecu,1974,1.15747
ecu,1975,0.18804
ecu,1976,0.40825
ecu,1977,-0.04047
ecu,1978,-1.22298
ecu,1979,-0.5976
ecu,1980,-0.83909
ecu,1981,-1.43434
ecu,1982,-0.40879
ecu,1983,-1.19648
ecu,1984,-3.4841
ecu,1985,2.61173
ecu,1986,2.39426
ecu,1987,3.21836
ecu,1988,8.22362
ecu,1989,4.07643
ecu,1990,1.0428
ecu,1991,2.02108
ecu,1992,1.49005
ecu,1993,17.59704
ecu,1994,14.40458
ecu,1995,-1.2805
ecu,1996,-1.25354
ecu,1997,-0.32066
ecu,1998,2.40796
ecu,1999,7.80527
ecu,2000,4.40825
ecu,2001,0.27194
ecu,2002,-0.99799
ecu,2003,-2.26881
ecu,2004,-3.92377
ecu,2005,-3.06612
ecu,2006,-3.74357
ecu,2007,-1.945
ecu,2008,-3.53193
ecu,2009,-5.77025
ecu,2010,-3.556
ecu,2011,-2.94887
ecu,2012,-1.38016
ecu,2013,-0.19293
ecu,2014,1.50517
ecu,2015,1.77927
ecu,2016,4.80113
ecu,2017,3.77412
ecu,2018,2.1566
ecu,2019,1.93861
ecu,2020,2.93751
egy,1960,17.79082
egy,1961,18.98799
egy,1962,21.08681
egy,1963,25.53694
egy,1964,27.21644
egy,1965,27.56067
egy,1966,30.0726
egy,1967,32.2581
egy,1968,33.43751
egy,1969,32.50301
egy,1970,30.59883
egy,1971,32.92259
egy,1972,34.03625
egy,1973,35.41427
egy,1974,37.9642
egy,1975,49.60145
egy,1976,44.0381
egy,1977,39.97513
egy,1978,60.12793
egy,1979,57.41988
egy,1980,52.86601
egy,1981,52.05812
egy,1982,50.72333
egy,1983,46.77134
egy,1984,46.62365
egy,1985,45.71776
egy,1986,44.18154
egy,1987,45.5603
egy,1988,47.37989
egy,1989,49.27451
egy,1990,49.7961
egy,1991,44.30957
egy,1992,37.64073
egy,1993,31.39433
egy,1994,29.68767
egy,1995,25.89233
egy,1996,22.87158
egy,1997,21.60159
egy,1998,23.40009
egy,1999,22.30918
egy,2000,25.49836
egy,2001,26.22043
egy,2002,33.56558
egy,2003,37.87782
egy,2004,38.39938
egy,2005,33.2471
egy,2006,30.93043
egy,2007,26.31928
egy,2008,25.57253
egy,2009,29.93048
egy,2010,27.6189
egy,2011,36.60448
egy,2012,39.63999
egy,2013,49.05597
egy,2014,55.03035
egy,2015,60.64298
egy,2016,69.33838
egy,2017,55.24297
egy,2018,50.54215
egy,2019,46.44747
egy,2020,51.76928
eri,1995,20.53992
eri,1996,32.22726
eri,1997,30.32231
eri,1998,60.19203
eri,1999,101.71205
eri,2000,114.99096
eri,2001,93.03717
eri,2002,95.19882
eri,2003,96.78269
eri,2004,89.71772
eri,2005,94.03824
eri,2006,95.27992
eri,2007,97.59998
eri,2008,110.23078
eri,2009,94.40385
eri,2010,128.19148
eri,2011,111.49704
eri,2012,95.2413
eri,2013,88.89974
eri,2014,104.12851
esp,2001,12.47987
esp,2002,11.93953
esp,2003,12.95219
esp,2004,10.20354
esp,2005,8.53188
esp,2006,5.67082
esp,2007,5.39013
esp,2008,6.36002
esp,2009,10.19916
esp,2010,11.5282
esp,2011,15.58514
esp,2012,23.46923
esp,2013,24.41824
esp,2014,26.61482
esp,2015,26.35186
esp,2016,32.02821
esp,2017,34.02515
esp,2018,34.304
esp,2019,31.55713
esp,2020,46.44458
est,2004,-2.1487
est,2005,-2.78368
est,2006,-2.73647
est,2007,-2.01106
est,2008,-1.46226
est,2009,-3.83531
est,2010,-1.73664
est,2011,-0.89343
est,2012,-2.02046
est,2013,-4.0506
est,2014,-4.15997
est,2015,-2.90819
est,2016,-3.07616
est,2017,-4.18317
est,2018,-3.07154
est,2019,-5.12038
est,2020,-4.76998
eth,1981,7.73501
eth,1982,9.23403
eth,1983,12.68663
eth,1984,15.49333
eth,1985,14.28386
eth,1986,15.08921
eth,1987,14.35034
eth,1988,15.46888
eth,1989,17.8176
eth,1990,22.25642
eth,1991,23.29064
eth,1992,25.2197
eth,1993,22.37237
eth,1994,21.1697
eth,1995,16.51623
eth,1996,13.47161
eth,1997,14.82355
eth,1998,16.98902
eth,1999,21.13458
eth,2000,24.25557
eth,2001,21.38072
eth,2002,24.05839
eth,2003,25.3069
eth,2004,23.57072
eth,2005,23.8902
eth,2006,21.21678
eth,2007,20.36956
eth,2008,14.79011
fin,2001,2.7512
fin,2002,1.59476
fin,2003,-0.06129
fin,2004,-1.66921
fin,2005,-1.01222
fin,2006,0.13765
fin,2007,-0.21222
fin,2008,-1.83564
fin,2009,-0.46383
fin,2010,0.81481
fin,2011,-0.07121
fin,2012,0.27458
fin,2013,0.99794
fin,2014,1.0904
fin,2015,4.2056
fin,2016,9.11971
fin,2017,10.23195
fin,2018,11.38057
fin,2019,12.25256
fin,2020,15.16913
fji,1961,0.83854
fji,1962,0.75205
fji,1963,1.30934
fji,1964,2.22122
fji,1965,2.31935
fji,1966,2.78697
fji,1967,2.14755
fji,1968,2.59671
fji,1969,4.50722
fji,1970,2.51773
fji,1971,3.1647
fji,1972,3.32568
fji,1973,-1.58321
fji,1974,-0.03933
fji,1975,-0.29534
fji,1976,0.96279
fji,1977,1.37055
fji,1978,3.58374
fji,1979,3.63541
fji,1980,2.40775
fji,1981,1.94915
fji,1982,3.49003
fji,1983,2.94239
fji,1984,2.29938
fji,1985,2.24635
fji,1986,3.26674
fji,1987,5.55603
fji,1988,0.62919
fji,1989,1.15865
fji,1990,0.56414
fji,1991,1.73751
fji,1992,2.73658
fji,1993,2.36967
fji,1994,0.94808
fji,1995,0.68295
fji,1996,0.37379
fji,1997,0.31001
fji,1998,0.18721
fji,1999,0.10157
fji,2000,2.09087
fji,2001,24.45483
fji,2002,31.56397
fji,2003,36.71659
fji,2004,37.24893
fji,2005,38.51606
fji,2006,39.16786
fji,2007,36.98354
fji,2008,36.02453
fji,2009,41.44824
fji,2010,41.31303
fji,2011,35.47281
fji,2012,33.55474
fji,2013,31.0475
fji,2014,26.22221
fji,2015,25.52624
fji,2016,24.42002
fji,2017,23.35621
fji,2018,26.95246
fji,2019,29.93178
fji,2020,44.46386
fra,2001,9.55747
fra,2002,9.1309
fra,2003,7.69575
fra,2004,7.16183
fra,2005,7.40532
fra,2006,7.81668
fra,2007,7.36396
fra,2008,6.49028
fra,2009,6.73949
fra,2010,7.22452
fra,2011,7.10378
fra,2012,9.81538
fra,2013,9.35774
fra,2014,9.56467
fra,2015,12.32951
fra,2016,17.65346
fra,2017,20.30182
fra,2018,20.25294
fra,2019,19.88157
fra,2020,26.52919
fsm,1995,-61.01661
fsm,1996,-72.57919
fsm,1997,-72.15087
fsm,1998,-77.17563
fsm,1999,-72.3641
fsm,2000,-73.21573
fsm,2001,-59.29082
