geo,time,se_prm_nenr
swe,2017,99.18177
swz,1970,57.9649
swz,1971,57.77068
swz,1972,59.79657
swz,1973,62.81896
swz,1974,63.84233
swz,1975,66.19718
swz,1976,67.11695
swz,1977,68.1626
swz,1978,68.19032
swz,1979,68.717
swz,1980,70.26351
swz,1981,72.37708
swz,1982,71.49324
swz,1983,69.97579
swz,1984,69.97716
swz,1985,71.29293
swz,1986,70.4673
swz,1987,71.17124
swz,1988,70.90343
swz,1989,70.43201
swz,1990,72.41227
swz,1991,72.87263
swz,1992,74.33011
swz,1993,74.13622
swz,1994,76.18171
swz,1995,79.10908
swz,1996,78.57436
swz,2009,82.01758
swz,2010,87.79701
swz,2011,89.33158
swz,2012,88.30076
swz,2013,84.51888
swz,2014,85.23378
swz,2015,84.16842
swz,2016,84.2526
swz,2017,82.52357
syc,1979,84.07459
syc,1993,87.91142
syc,1994,90.87542
syc,1995,91.67187
syc,1996,92.07684
syc,1998,91.38503
syc,2000,84.72127
syc,2001,86.10395
syc,2002,93.42466
syc,2003,95.14437
syc,2004,95.34027
syc,2005,95.48517
syc,2013,95.25222
syc,2014,94.46217
syc,2015,94.64716
syc,2016,94.02944
syc,2017,92.02707
syc,2018,92.21011
syr,1971,72.8804
syr,1973,81.93558
syr,1974,83.57957
syr,1975,83.73304
syr,1976,84.46257
syr,1977,85.35489
syr,1978,85.05841
syr,1979,84.88067
syr,1980,85.78521
syr,1981,85.79782
syr,1982,86.06373
syr,1983,86.49661
syr,1984,88.33161
syr,1985,89.81324
syr,1986,91.45233
syr,1987,94.83507
syr,1988,94.70753
syr,1989,95.03837
syr,1990,94.73268
syr,1991,95.76462
syr,1992,96.16329
syr,1993,96.20813
syr,1994,96.43579
syr,1995,96.46908
syr,1996,96.37966
syr,1997,95.58284
syr,1998,94.04512
syr,1999,93.53928
syr,2000,93.86005
syr,2001,94.56479
syr,2002,94.88283
syr,2003,91.70143
syr,2004,92.51197
syr,2005,92.57075
syr,2006,89.91412
syr,2007,91.00896
syr,2008,91.75748
syr,2009,92.80847
syr,2010,92.96128
syr,2013,67.96461
tcd,1975,24.17626
tcd,1977,24.70997
tcd,1988,33.31495
tcd,1996,37.29169
tcd,1997,42.63793
tcd,1998,47.74362
tcd,1999,49.66303
tcd,2000,51.30694
tcd,2001,52.50412
tcd,2002,55.89137
tcd,2003,57.40992
tcd,2011,61.66744
tcd,2013,78.09266
tcd,2015,79.09656
tcd,2016,73.15289
tgo,1971,51.37061
tgo,1972,52.37885
tgo,1978,70.40387
tgo,1979,71.61063
tgo,1980,71.90201
tgo,1982,69.25949
tgo,1983,66.86987
tgo,1984,59.87843
tgo,1985,58.02037
tgo,1986,53.56068
tgo,1987,62.64358
tgo,1988,63.0018
tgo,1989,63.21882
tgo,1990,64.38609
tgo,1991,66.91344
tgo,1994,63.24378
tgo,1995,72.19138
tgo,1996,79.91571
tgo,1997,77.78246
tgo,1999,85.14646
tgo,2000,85.65132
tgo,2001,88.05615
tgo,2002,88.32934
tgo,2003,88.48861
tgo,2004,89.11649
tgo,2005,89.39777
tgo,2006,90.3895
tgo,2007,88.35913
tgo,2008,88.98036
tgo,2014,90.31769
tgo,2015,91.97388
tgo,2016,89.86424
tgo,2017,90.91577
tgo,2018,90.73097
tha,1973,75.51095
tha,1974,75.91348
tha,2006,98.9104
tha,2007,98.48923
tha,2008,97.95392
tha,2009,98.08255
tjk,2000,94.80415
tjk,2001,94.21093
tjk,2002,96.25831
tjk,2003,96.93964
tjk,2004,96.87739
tjk,2005,97.6536
tjk,2006,97.4457
tjk,2007,97.44376
tjk,2008,97.7042
tjk,2009,97.39457
tjk,2010,97.85753
tjk,2011,97.5064
tjk,2012,98.11614
tjk,2013,99.21073
tjk,2014,97.68778
tjk,2015,96.75781
tjk,2016,96.59387
tjk,2017,98.28703
tls,2008,83.02514
tls,2009,88.87547
tls,2010,89.50847
tls,2011,92.34176
tls,2012,90.89463
tls,2013,90.97639
tls,2014,91.41095
tls,2015,92.23375
tls,2016,92.10669
tls,2017,93.70257
tls,2018,92.30953
ton,1970,87.6737
ton,1971,88.93176
ton,1972,94.77855
ton,1974,89.42054
ton,1975,97.29007
ton,1982,98.73396
ton,1983,90.19538
ton,1984,98.89393
ton,1985,96.97644
ton,1986,96.76339
ton,1990,92.29122
ton,1993,92.62748
ton,1998,93.67462
ton,1999,90.47682
ton,2001,98.65596
ton,2004,95.44376
ton,2005,98.81118
ton,2006,98.696
ton,2012,95.84091
ton,2013,95.69563
ton,2015,85.94145
tto,1971,93.10544
tto,1972,92.28757
tto,1973,91.5557
tto,1974,91.4091
tto,1975,92.25022
tto,1976,95.34003
tto,1977,96.04981
tto,1978,94.09735
tto,1979,89.40766
tto,1980,86.2554
tto,1981,91.30311
tto,1982,92.58563
tto,1983,92.57738
tto,1984,91.8715
tto,1985,92.15856
tto,1986,90.38142
tto,1987,92.40427
tto,1988,93.22378
tto,1989,91.84532
tto,1990,90.03117
tto,1991,89.61541
tto,1992,89.19696
tto,1993,88.31997
tto,1996,88.66688
tto,1997,88.48501
tto,1999,93.70771
tto,2000,93.86158
tto,2001,93.0624
tto,2002,89.87798
tto,2003,90.9853
tto,2004,91.66821
tto,2005,88.68652
tto,2007,93.50621
tto,2008,94.42087
tto,2009,95.28803
tto,2010,95.28261
tun,1971,77.81724
tun,1975,75.72307
tun,1978,77.84231
tun,1979,79.28226
tun,1980,81.34724
tun,1981,83.07554
tun,1982,85.66261
tun,1983,88.7141
tun,1984,91.55791
tun,1985,92.39317
tun,1986,93.27848
tun,1987,93.81994
tun,1988,94.15208
tun,1989,94.54256
tun,1990,93.78617
tun,1991,94.78237
tun,1992,95.16143
tun,1993,95.99043
tun,1994,95.99787
tun,1995,96.22811
tun,1996,95.26425
tun,1997,94.13777
tun,1999,93.52937
tun,2000,95.23478
tun,2001,97.08488
tun,2002,98.33273
tun,2003,97.86293
tun,2004,97.63585
tun,2005,98.74059
tun,2006,97.29862
tun,2007,96.12795
tun,2008,96.3229
tun,2009,97.53303
tun,2010,98.15464
tun,2011,98.82468
tun,2012,97.47715
tun,2013,97.80391
tur,1974,84.99388
tur,1985,91.98281
tur,1986,92.91951
tur,1987,92.59654
tur,1988,94.28279
tur,1989,94.27289
tur,1990,96.02125
tur,1991,95.3153
tur,1992,95.50193
tur,1993,93.07021
tur,1994,92.24939
tur,1995,91.64519
tur,1997,92.04438
tur,1999,94.97874
tur,2000,95.8553
tur,2001,96.39444
tur,2002,96.71826
tur,2003,97.15144
tur,2004,97.47864
tur,2005,97.79379
tur,2006,98.05813
tur,2007,98.52059
tur,2008,97.74906
tur,2009,95.35128
tur,2010,96.08606
tur,2011,95.21277
tur,2012,92.722
tur,2013,93.15272
tur,2014,94.56716
tur,2015,94.63188
tur,2016,94.05097
tur,2017,87.90006
tuv,2014,80.24357
tuv,2015,81.28773
tuv,2016,76.2475
tza,1976,48.42576
tza,1980,70.31534
tza,1981,69.10873
tza,1982,64.27174
tza,1983,63.08491
tza,1984,59.91207
tza,1985,57.07667
tza,1986,55.78313
tza,1987,54.35093
tza,1988,52.73154
tza,1989,52.67746
tza,1990,52.04343
tza,1991,51.36883
tza,1992,51.46872
tza,1993,50.6785
tza,1994,49.44943
tza,1995,49.3284
tza,1996,49.47382
tza,1997,49.9158
tza,1998,49.41601
tza,1999,49.88716
tza,2000,53.53133
tza,2001,58.12348
tza,2002,73.08069
tza,2003,81.60833
tza,2004,86.14656
tza,2005,90.85074
tza,2006,96.73047
tza,2008,98.85617
tza,2010,92.19632
tza,2012,87.50078
tza,2013,83.95066
tza,2014,83.32041
tza,2016,83.50466
tza,2017,83.58042
tza,2018,81.32921
uga,1979,37.61944
uga,1981,41.43146
uga,1982,43.29865
uga,1986,57.42981
uga,2009,94.58442
uga,2010,91.5001
uga,2011,94.67256
uga,2013,95.49324
ukr,2002,93.63565
ukr,2003,88.57612
ukr,2004,88.01456
ukr,2005,89.53734
ukr,2006,88.34219
ukr,2007,87.75066
ukr,2008,87.51849
ukr,2009,87.92446
ukr,2010,90.41149
ukr,2011,92.43046
ukr,2012,93.20535
ukr,2013,93.39155
ukr,2014,91.66472
ury,1983,86.57582
ury,1984,86.83343
ury,1985,88.34618
ury,1986,88.76574
ury,1987,87.92619
ury,1991,92.01323
ury,1992,93.94963
ury,1993,94.63315
ury,1994,93.01187
ury,1995,92.52999
ury,1996,92.04451
ury,1997,92.20082
ury,2005,97.34989
ury,2006,99.71355
ury,2007,98.25451
ury,2008,99.41225
ury,2009,99.37709
ury,2010,99.54073
ury,2011,99.39812
ury,2012,99.24681
ury,2013,99.49267
ury,2014,96.62933
ury,2015,99.45328
ury,2016,99.60035
ury,2017,99.3775
usa,2005,94.77826
usa,2010,93.37426
usa,2011,92.44255
usa,2012,92.79303
usa,2013,92.80851
usa,2014,93.2305
usa,2015,93.8973
usa,2016,95.07325
usa,2017,94.62633
uzb,2007,90.11097
uzb,2008,88.69125
uzb,2009,88.21265
uzb,2010,89.1713
uzb,2011,89.70999
uzb,2012,91.43744
uzb,2013,92.8049
uzb,2014,94.09132
uzb,2015,94.44588
uzb,2016,95.11214
uzb,2017,96.26941
uzb,2018,94.59704
vct,1984,93.68442
vct,1986,96.97578
vct,1994,99.48393
vct,2000,96.71752
vct,2002,97.78367
vct,2003,97.84058
vct,2004,97.05687
vct,2005,96.01852
vct,2007,95.72852
vct,2008,95.28182
vct,2009,95.53163
vct,2010,94.8599
vct,2011,94.74164
vct,2012,95.33527
vct,2013,92.18069
vct,2014,90.44287
vct,2015,93.19511
vct,2016,93.21147
vct,2017,93.58439
ven,1971,74.91528
ven,1972,75.79483
ven,1973,75.95367
ven,1974,74.78064
ven,1975,75.52789
ven,1976,78.19822
ven,1977,79.39524
ven,1978,80.80097
ven,1979,81.7203
ven,1999,85.4531
ven,2000,87.62264
ven,2001,90.0761
ven,2002,93.00095
ven,2003,91.54203
ven,2004,91.64917
ven,2005,90.65024
ven,2006,90.74801
ven,2007,91.95035
ven,2008,90.00491
ven,2009,92.01323
ven,2010,92.48108
ven,2011,92.69816
ven,2012,92.49758
ven,2013,91.56032
ven,2014,91.1096
ven,2015,90.69857
ven,2016,88.88692
ven,2017,87.39174
vgb,1983,88.77666
vgb,1984,87.32153
vgb,1985,97.74957
vgb,1990,98.26091
vgb,1991,99.64743
vgb,1992,99.66632
vgb,1994,96.60036
vgb,1999,95.35541
vgb,2000,81.85025
vgb,2001,88.7281
vgb,2002,93.48189
vgb,2003,95.21401
vgb,2005,89.76744
vgb,2006,88.73293
vgb,2007,96.55137
vgb,2009,93.49986
vgb,2011,90.92355
vgb,2012,91.81669
vgb,2013,94.10986
vgb,2014,91.05875
vnm,1977,97.36256
vnm,1978,90.53762
vnm,1981,93.9429
vnm,1985,91.42218
vnm,1998,99.69632
vnm,1999,98.91738
vnm,2000,97.93079
vnm,2001,96.20012
vnm,2002,93.55176
vnm,2005,90.70151
vnm,2006,91.78953
vnm,2008,97.42175
vnm,2009,98.5813
vnm,2010,98.01475
vnm,2011,99.32474
vnm,2012,98.05641
vnm,2013,97.96511
vut,1981,85.08676
vut,1989,75.10924
vut,1998,98.05453
vut,1999,97.23377
vut,2000,98.58753
vut,2001,98.81671
vut,2002,98.39853
vut,2003,98.51853
vut,2004,96.38513
vut,2005,98.90831
vut,2015,79.84105
wsm,1994,93.37603
wsm,1998,93.33621
wsm,1999,90.46345
wsm,2000,89.34299
wsm,2001,86.45276
wsm,2007,98.36925
wsm,2009,98.27358
wsm,2010,95.36821
wsm,2011,93.83626
wsm,2012,94.79364
wsm,2014,96.01723
wsm,2015,95.93403
wsm,2016,94.86556
wsm,2017,94.46785
wsm,2018,94.41308
yem,1999,56.75265
yem,2001,65.19639
yem,2003,71.35809
yem,2004,74.31382
yem,2005,76.71869
yem,2008,76.80185
yem,2010,81.53256
yem,2012,84.69055
yem,2013,85.43356
yem,2016,84.16556
zaf,1970,67.66915
zaf,1991,87.11419
zaf,1994,89.11627
zaf,1995,89.7386
zaf,1998,85.72662
zaf,1999,87.08276
zaf,2000,85.94651
zaf,2001,86.85367
zaf,2002,87.57863
zaf,2003,89.12303
zaf,2004,89.06283
zaf,2005,88.64586
zaf,2015,84.35479
zaf,2017,87.01258
zmb,1972,76.32854
zmb,1976,79.03076
zmb,1977,79.06834
zmb,1978,78.00978
zmb,1979,77.52895
zmb,1980,77.49769
zmb,1981,77.54903
zmb,1982,77.42984
zmb,1983,78.98378
zmb,1984,80.04986
zmb,1986,81.30017
zmb,1988,79.22874
zmb,1994,72.80447
zmb,1995,71.00091
zmb,1998,68.28556
zmb,1999,66.61659
zmb,2000,66.27138
zmb,2001,66.15033
zmb,2002,68.27762
zmb,2004,81.56315
zmb,2005,89.74576
zmb,2006,89.24665
zmb,2007,90.45893
zmb,2008,92.16696
zmb,2009,87.28261
zmb,2010,84.80889
zmb,2011,87.93907
zmb,2012,89.20566
zmb,2013,86.61205
zmb,2017,83.16745
zwe,1982,97.63049
zwe,1984,99.00948
zwe,1986,98.6416
zwe,1998,84.51495
zwe,1999,86.87806
zwe,2000,88.76051
zwe,2001,92.14572
zwe,2002,89.61047
zwe,2003,88.9418
zwe,2012,94.17241
zwe,2013,94.14912
