geo,time,en_atm_meth_ag_zs
ury,1997,91.77489
ury,1998,91.63386
ury,1999,91.60156
ury,2000,91.24378
ury,2001,91.29353
ury,2002,91.60269
ury,2003,91.71348
ury,2004,91.84139
ury,2005,91.76843
ury,2006,91.99125
ury,2007,91.68901
ury,2008,91.77962
usa,1970,30.82164
usa,1971,32.37159
usa,1972,32.10024
usa,1973,32.25961
usa,1974,33.44151
usa,1975,33.68067
usa,1976,32.76501
usa,1977,32.58981
usa,1978,32.34578
usa,1979,30.79299
usa,1980,31.36397
usa,1981,32.12681
usa,1982,31.8901
usa,1983,31.71521
usa,1984,30.94432
usa,1985,30.41165
usa,1986,29.71948
usa,1987,28.83354
usa,1988,28.35921
usa,1989,27.74893
usa,1990,25.69434
usa,1991,25.75018
usa,1992,26.14126
usa,1993,26.7898
usa,1994,27.1542
usa,1995,27.71774
usa,1996,27.9082
usa,1997,28.40364
usa,1998,28.93823
usa,1999,29.4186
usa,2000,29.44228
usa,2001,29.6044
usa,2002,30.08927
usa,2003,29.95587
usa,2004,30.1862
usa,2005,30.54295
usa,2006,30.57231
usa,2007,31.02113
usa,2008,30.64482
uzb,1970,59.39238
uzb,1971,60.33664
uzb,1972,60.34997
uzb,1973,59.37638
uzb,1974,58.27186
uzb,1975,57.03385
uzb,1976,55.11287
uzb,1977,53.51328
uzb,1978,52.42098
uzb,1979,52.91593
uzb,1980,51.92919
uzb,1981,50.53157
uzb,1982,49.41441
uzb,1983,48.45395
uzb,1984,47.42952
uzb,1985,45.80043
uzb,1986,44.50149
uzb,1987,43.8535
uzb,1988,41.14948
uzb,1989,40.72987
uzb,1990,19.24829
uzb,1991,18.36706
uzb,1992,14.92017
uzb,1993,10.47157
uzb,1994,12.58487
uzb,1995,12.35133
uzb,1996,11.65754
uzb,1997,12.72182
uzb,1998,13.34477
uzb,1999,12.55666
uzb,2000,10.28107
uzb,2001,9.99082
uzb,2002,9.95763
uzb,2003,9.90491
uzb,2004,10.95072
uzb,2005,11.14979
uzb,2006,10.28494
uzb,2007,10.68594
uzb,2008,10.92095
vct,1970,44.98797
vct,1971,43.86997
vct,1972,43.70408
vct,1973,43.71971
vct,1974,43.96952
vct,1975,44.26482
vct,1976,44.92302
vct,1977,45.11366
vct,1978,45.7251
vct,1979,45.94819
vct,1980,46.01055
vct,1981,45.96317
vct,1982,45.77673
vct,1983,46.04354
vct,1984,46.1406
vct,1985,44.02347
vct,1986,42.05587
vct,1987,38.9681
vct,1988,40.52903
vct,1989,38.49822
vct,1990,14.28571
vct,1991,14.28571
vct,1992,14.28571
vct,1993,14.28571
vct,1994,14.28571
vct,1995,14.28571
vct,1996,14.28571
vct,1997,14.28571
vct,1998,14.28571
vct,1999,14.28571
vct,2000,14.28571
vct,2001,14.28571
vct,2002,14.28571
vct,2003,14.28571
vct,2004,14.28571
vct,2005,14.28571
vct,2006,14.28571
vct,2007,14.28571
vct,2008,14.28571
ven,1970,33.42526
ven,1971,34.62956
ven,1972,35.75211
ven,1973,35.56229
ven,1974,38.22008
ven,1975,42.93386
ven,1976,42.62745
ven,1977,43.59313
ven,1978,44.35612
ven,1979,43.56201
ven,1980,44.32989
ven,1981,45.37799
ven,1982,45.86961
ven,1983,46.10219
ven,1984,45.99511
ven,1985,47.07877
ven,1986,46.66419
ven,1987,46.60177
ven,1988,46.59053
ven,1989,46.00229
ven,1990,36.55069
ven,1991,36.13203
ven,1992,35.22393
ven,1993,33.78235
ven,1994,33.56603
ven,1995,32.83498
ven,1996,31.97165
ven,1997,31.68048
ven,1998,31.54336
ven,1999,31.13648
ven,2000,31.04803
ven,2001,32.37364
ven,2002,33.14219
ven,2003,34.50547
ven,2004,35.62266
ven,2005,37.14093
ven,2006,37.2902
ven,2007,37.8393
ven,2008,38.25911
vgb,1970,84.66979
vgb,1971,81.43568
vgb,1972,81.89463
vgb,1973,81.15269
vgb,1974,81.12314
vgb,1975,80.69668
vgb,1976,80.61866
vgb,1977,79.92558
vgb,1978,80.05722
vgb,1979,79.95079
vgb,1980,79.69176
vgb,1981,78.52917
vgb,1982,79.11057
vgb,1983,79.0308
vgb,1984,79.43338
vgb,1985,80.67008
vgb,1986,81.05085
vgb,1987,68.21962
vgb,1988,74.7892
vgb,1989,73.62234
vir,1970,18.07277
vir,1971,16.16724
vir,1972,15.52496
vir,1973,14.89839
vir,1974,14.42277
vir,1975,14.25629
vir,1976,13.85202
vir,1977,13.52218
vir,1978,13.25719
vir,1979,12.95306
vir,1980,13.21594
vir,1981,13.20873
vir,1982,12.46407
vir,1983,11.81063
vir,1984,11.25735
vir,1985,10.43301
vir,1986,9.48657
vir,1987,9.2457
vir,1988,9.19578
vir,1989,9.22189
vnm,1970,83.3561
vnm,1971,82.778
vnm,1972,83.36643
vnm,1973,82.79912
vnm,1974,82.02901
vnm,1975,80.15972
vnm,1976,80.69186
vnm,1977,80.72258
vnm,1978,80.49611
vnm,1979,80.13374
vnm,1980,80.65381
vnm,1981,80.00041
vnm,1982,79.63515
vnm,1983,79.3831
vnm,1984,79.58142
vnm,1985,79.12986
vnm,1986,78.56889
vnm,1987,78.07704
vnm,1988,77.87802
vnm,1989,77.49225
vnm,1990,85.73744
vnm,1991,85.3506
vnm,1992,84.97734
vnm,1993,84.53608
vnm,1994,83.97356
vnm,1995,81.53576
vnm,1996,79.45736
vnm,1997,77.3017
vnm,1998,75.63435
vnm,1999,74.21975
vnm,2000,72.40581
vnm,2001,70.02132
vnm,2002,68.35294
vnm,2003,66.85601
vnm,2004,65.58655
vnm,2005,64.26585
vnm,2006,63.16594
vnm,2007,61.65049
vnm,2008,60.28894
vut,1970,89.78477
vut,1971,90.31046
vut,1972,90.08676
vut,1973,90.65339
vut,1974,90.71588
vut,1975,90.83599
vut,1976,90.8882
vut,1977,90.26113
vut,1978,89.55659
vut,1979,88.94495
vut,1980,88.41654
vut,1981,88.10886
vut,1982,88.10645
vut,1983,88.12853
vut,1984,87.95929
vut,1985,88.02532
vut,1986,88.18243
vut,1987,88.39602
vut,1988,88.18367
vut,1989,88.39524
vut,1990,75
vut,1991,75.75758
vut,1992,74.28571
vut,1993,75.67568
vut,1994,75.67568
vut,1995,75.67568
vut,1996,73.68421
vut,1997,73.68421
vut,1998,73.68421
vut,1999,71.79487
vut,2000,71.05263
vut,2001,69.44444
vut,2002,69.44444
vut,2003,68.42105
vut,2004,69.23077
vut,2005,69.23077
vut,2006,70
vut,2007,71.73913
vut,2008,71.73913
wsm,1970,61.2715
wsm,1971,60.52314
wsm,1972,59.90159
wsm,1973,59.54491
wsm,1974,60.3737
wsm,1975,61.57461
wsm,1976,61.76197
wsm,1977,60.69826
wsm,1978,61.04375
wsm,1979,61.6168
wsm,1980,62.30074
wsm,1981,63.3809
wsm,1982,64.58114
wsm,1983,65.03806
wsm,1984,65.95115
wsm,1985,67.81547
wsm,1986,70.44861
wsm,1987,72.27707
wsm,1988,72.15356
wsm,1989,71.91379
wsm,1990,52.38095
wsm,1991,52.38095
wsm,1992,52.38095
wsm,1993,52.38095
wsm,1994,44
wsm,1995,45.83333
wsm,1996,45.83333
wsm,1997,45.83333
wsm,1998,44
wsm,1999,44
wsm,2000,44
wsm,2001,46.15385
wsm,2002,46.15385
wsm,2003,50
wsm,2004,48.14815
wsm,2005,48.14815
wsm,2006,48.14815
wsm,2007,46.15385
wsm,2008,46.15385
yem,1970,67.31625
yem,1971,68.73007
yem,1972,68.11868
yem,1973,66.57509
yem,1974,67.73195
yem,1975,67.78085
yem,1976,65.77208
yem,1977,65.60086
yem,1978,65.33257
yem,1979,64.9829
yem,1980,64.43922
yem,1981,64.38914
yem,1982,64.06741
yem,1983,63.75572
yem,1984,63.34376
yem,1985,62.91907
yem,1986,61.95465
yem,1987,60.85505
yem,1988,54.45008
yem,1989,53.62926
yem,1990,78.97727
yem,1991,77.25948
yem,1992,76.48725
yem,1993,76.24309
yem,1994,75
yem,1995,74.53083
yem,1996,69.23077
yem,1997,65.07592
yem,1998,61.81102
yem,1999,58.46995
yem,2000,55.91216
yem,2001,56.33117
yem,2002,55.80286
yem,2003,57.54438
yem,2004,57.18433
yem,2005,56.69516
yem,2006,56.52778
yem,2007,56.77852
yem,2008,56.77083
zaf,1970,49.85072
zaf,1971,49.45775
zaf,1972,49.67056
zaf,1973,49.77647
zaf,1974,49.62373
zaf,1975,50.02802
zaf,1976,48.55044
zaf,1977,47.47276
zaf,1978,46.07379
zaf,1979,45.56125
zaf,1980,43.09125
zaf,1981,40.81838
zaf,1982,40.21561
zaf,1983,39.84952
zaf,1984,37.59644
zaf,1985,35.35564
zaf,1986,34.98878
zaf,1987,35.38254
zaf,1988,34.89389
zaf,1989,35.6604
zaf,1990,39.8067
zaf,1991,39.57089
zaf,1992,38.80958
zaf,1993,37.5687
zaf,1994,36.55702
zaf,1995,38.0529
zaf,1996,40.58617
zaf,1997,42.84672
zaf,1998,45.47973
zaf,1999,47.48144
zaf,2000,49.72036
zaf,2001,51.14571
zaf,2002,47.43486
zaf,2003,45.20256
zaf,2004,43.64162
zaf,2005,43.75629
zaf,2006,41.94605
zaf,2007,41.88264
zaf,2008,41.28352
zmb,1970,67.58056
zmb,1971,65.488
zmb,1972,65.75439
zmb,1973,65.92646
zmb,1974,64.88938
zmb,1975,65.7953
zmb,1976,65.30654
zmb,1977,65.95581
zmb,1978,66.06521
zmb,1979,66.98272
zmb,1980,66.12884
zmb,1981,65.46306
zmb,1982,66.07044
zmb,1983,65.73076
zmb,1984,63.55906
zmb,1985,64.02164
zmb,1986,63.57471
zmb,1987,65.67342
zmb,1988,62.9828
zmb,1989,63.9046
zmb,1990,70.18051
zmb,1991,70.62635
zmb,1992,70.92352
zmb,1993,70.86384
zmb,1994,70.68452
zmb,1995,70.51282
zmb,1996,68.6747
zmb,1997,69.28571
zmb,1998,71.51335
zmb,1999,70.22603
zmb,2000,69.20583
zmb,2001,68.98185
zmb,2002,70.29197
zmb,2003,71.55405
zmb,2004,70.77441
zmb,2005,71.13402
zmb,2006,68.57735
zmb,2007,68.70333
zmb,2008,68.35358
zwe,1970,82.30241
zwe,1971,79.71155
zwe,1972,82.48834
zwe,1973,81.89568
zwe,1974,81.26972
zwe,1975,83.19673
zwe,1976,81.90303
zwe,1977,83.33773
zwe,1978,82.48915
zwe,1979,82.53837
zwe,1980,79.90558
zwe,1981,79.65705
zwe,1982,80.76053
zwe,1983,80.66269
zwe,1984,78.89098
zwe,1985,78.39528
zwe,1986,78.3237
zwe,1987,78.83151
zwe,1988,76.65133
zwe,1989,77.14159
zwe,1990,71.04478
zwe,1991,67.75956
zwe,1992,69.4359
zwe,1993,63.382
zwe,1994,60.40495
zwe,1995,59.91285
zwe,1996,63.59316
zwe,1997,62.23909
zwe,1998,62.76978
zwe,1999,62.72806
zwe,2000,60.94987
zwe,2001,62.10801
zwe,2002,59.86842
zwe,2003,59.69142
zwe,2004,60.98953
zwe,2005,61.36802
zwe,2006,60.13917
zwe,2007,60.97087
zwe,2008,61.45733
