geo,time,bn_trf_curr_cd
fsm,2010,112375200
fsm,2011,107622900
fsm,2012,106011700
fsm,2013,103843400
fsm,2014,100838600
gab,1978,-42321081.26994
gab,1979,-117947565.17138
gab,1980,-124053649.90737
gab,1981,-65137840.44459
gab,1982,-59219810.45755
gab,1983,-89485802.39724
gab,1984,-67123360.95641
gab,1985,-95734577.67452
gab,1986,-146835498.55222
gab,1987,-123379330.96628
gab,1988,-144268111.3566
gab,1989,-125952835.91211
gab,1990,-134317773.05748
gab,1991,-119812733.91254
gab,1992,-142052001.20812
gab,1993,-192468934.61781
gab,1994,-166064877.91158
gab,1995,-42294033.00607
gab,1996,-36924856.34354
gab,1997,-34408178.58752
gab,1998,-53434876.13563
gab,1999,-42938179.74901
gab,2000,-63063899.19509
gab,2001,-78300115.81441
gab,2002,-131141387.3669
gab,2003,-181006440.44832
gab,2004,-183857264.65953
gab,2005,-269028569.64206
gab,2007,-254438664.28973
gab,2008,-342182227.87072
gab,2009,-359959624.68175
gab,2010,-226348074.14261
gab,2011,-391178757.04066
gab,2012,-455775968.86971
gab,2013,-574659903.00525
gab,2014,-558458028.82792
gab,2015,-95372469.30563
gbr,1970,-436799651.1718
gbr,1971,-477740149.21318
gbr,1972,-678799221.57395
gbr,1973,-1089855942.27795
gbr,1974,-987219048.50998
gbr,1975,-1053538835.24303
gbr,1976,-1431540818.5097
gbr,1977,-1966741853.54193
gbr,1978,-3443981965.97808
gbr,1979,-4675932428.15903
gbr,1980,-4591816026.17419
gbr,1981,-3075962324.77986
gbr,1982,-3015655096.56632
gbr,1983,-2422103897.17626
gbr,1984,-2380602911.8073
gbr,1985,-3964752237.00356
gbr,1986,-3170730924.29697
gbr,1987,-5873549741.09698
gbr,1988,-6305639003.19307
gbr,1989,-7264694927.57815
gbr,1990,-8794007151.29672
gbr,1991,-2188516120.43676
gbr,1992,-9851330960.70651
gbr,1993,-7859486706.06217
gbr,1994,-8155505016.7361
gbr,1995,-11942873881.6217
gbr,1996,-7429136497.12687
gbr,1997,-9674959258.76277
gbr,1998,-13878125254.9278
gbr,1999,-12669989134.7198
gbr,2000,-14998941189.8053
gbr,2001,-9600399335.91737
gbr,2002,-13677161105.0836
gbr,2003,-17133189228.6358
gbr,2004,-19713402962.0567
gbr,2005,-22832705007.9191
gbr,2006,-22528872863.4546
gbr,2007,-26894548583.1671
gbr,2008,-25613218824.15
gbr,2009,-23550775640.0339
gbr,2010,-30961922356.2365
gbr,2011,-33281708706.0853
gbr,2012,-32998136098.029
gbr,2013,-40302148373.1864
gbr,2014,-39247626392.0917
gbr,2015,-36402939900.5478
gbr,2016,-32264437926.0116
gbr,2017,-28885254583.023
gbr,2018,-34019790697.5058
gbr,2019,-33795655635.4272
gbr,2020,-36066801799.19009
geo,1997,196500000
geo,1998,208100000
geo,1999,195700000
geo,2000,249801291.63
geo,2001,228565059.42
geo,2002,216431228.42
geo,2003,181552611.42
geo,2004,416247264.64
geo,2005,359037631.24
geo,2006,523943420.75
geo,2007,688453754.43
geo,2008,1060363052.07
geo,2009,967503824
geo,2010,1098474445.79
geo,2011,1328672790.41
geo,2012,1407591364.58
geo,2013,1451496943.12
geo,2014,1425320215.91
geo,2015,1119553331.93
geo,2016,1121076161.62
geo,2017,1273075993.77
geo,2018,1363783576.69
geo,2019,1374990781.56
geo,2020,1809651398.21
gha,1975,44521983.99939
gha,1976,26782755.9996
gha,1977,58522007.3544
gha,1978,58290825.66556
gha,1979,80318108.00003
gha,1980,80600000
gha,1981,84600000
gha,1982,84000000
gha,1983,74300000
gha,1984,162300000
gha,1985,142400000
gha,1986,191100000
gha,1987,323800000
gha,1988,367500000
gha,1989,422300000
gha,1990,410500000
gha,1991,421900000
gha,1992,470300000
gha,1993,517500000
gha,1994,471800000
gha,1995,523200000
gha,1996,481700000
gha,1997,560100000
gha,1998,733900000
gha,1999,620100000
gha,2000,630851607.3984
gha,2001,856050000
gha,2002,826900000
gha,2003,1244889000
gha,2004,1579940000
gha,2005,1794219000
gha,2006,2248262000
gha,2007,2043178000
gha,2008,2211496000
gha,2009,2077990000
gha,2010,2322430000
gha,2011,2597417023.5
gha,2012,2405325000
gha,2013,1939440000
gha,2014,2008459448.43818
gha,2015,2597725974.44849
gha,2016,1456624516.75657
gha,2017,2424200000
gha,2018,2583021547.21787
gha,2019,3404082222.55026
gha,2020,3732878087.25469
gin,1986,25670000
gin,1987,21930000
gin,1988,86610000
gin,1989,82230000
gin,1990,70250000
gin,1991,87960000
gin,1992,132280000
gin,1993,196080000
gin,1994,208100000
gin,1995,178990000
gin,1996,102486000
gin,1997,115820000
gin,1998,121040000
gin,1999,78372988
gin,2000,75230456.49175
gin,2001,89805280.46008
gin,2002,45946558.70445
gin,2003,135076869.01983
gin,2004,17680000
gin,2005,-10080000
gin,2006,-20610000
gin,2007,-130590000
gin,2008,18480000
gin,2009,33720000
gin,2010,17050000
gin,2011,139470000
gin,2012,132450000
gin,2013,87850000
gin,2014,17820835.5165
gin,2015,-41315527.21081
gin,2016,80848300.69139
gin,2017,162550000
gin,2018,95960000
gin,2019,78840000
gin,2020,147010000
gmb,1978,12427212.48916
gmb,1979,24602632.5396
gmb,1980,29465720.87985
gmb,1981,51297119.97615
gmb,1982,33898080.2523
gmb,1983,20503494.42766
gmb,1984,12229154.73072
gmb,1985,15033871.90751
gmb,1986,12706190.23221
gmb,1987,47458440.99829
gmb,1988,53007985.24388
gmb,1989,37619421.09101
gmb,1990,60991303.07152
gmb,1991,49552618.91851
gmb,1992,58038055.96809
gmb,1993,45031941.01175
gmb,1994,41287774.63444
gmb,1995,51766166.31596
gmb,1996,29357446.91008
gmb,1997,35868041.37187
gmb,2003,51354850.84534
gmb,2004,66004145.84264
gmb,2005,71888673.60425
gmb,2006,87607214.85014
gmb,2007,82832792.50003
gmb,2008,75835246.35468
gmb,2009,104922679.62763
gmb,2010,77657214.6769
gmb,2011,52410565.29868
gmb,2012,69747660.70163
gmb,2013,35253548.35963
gmb,2014,123274183.40536
gmb,2015,155434356.94685
gmb,2016,136832318.36052
gmb,2017,217522248.01318
gmb,2018,212969085.08898
gmb,2019,258573558
gmb,2020,454988422.73156
gmb,2021,547157620.11015
gnb,1982,-14000000
gnb,1983,-10900000
gnb,1984,-4900000
gnb,1985,-3400000
gnb,1986,22500000
gnb,1987,17400000
gnb,1988,24200000
gnb,1989,23500000
gnb,1990,39060000
gnb,1991,18890000
gnb,1992,23840000
gnb,1993,16240000
gnb,1994,22420000
gnb,1995,45570000
gnb,1996,31660000
gnb,1997,39700000
gnb,2001,25511620.22136
gnb,2002,32590221.58811
gnb,2003,39048499.21555
gnb,2004,67226994.55758
gnb,2005,51210675.69041
gnb,2006,57817119.59039
gnb,2007,74960469.21653
gnb,2008,97991094.11463
gnb,2009,97940829.67305
gnb,2010,60070363.85699
gnb,2011,61731493.59553
gnb,2012,51016680.9331
gnb,2013,34637759.49907
gnb,2014,86738739.90157
gnb,2015,44638417.4222
gnb,2016,25910760
gnb,2017,60958647.29915
gnb,2018,75713148.16063
gnb,2019,56458744.17079
gnb,2020,142734672.76155
gnq,1987,26259700.10749
gnq,1988,46067087.64077
gnq,1989,23845774.58396
gnq,1990,37867548.26969
gnq,1991,33980025.65934
gnq,1992,26517632.8851
gnq,1993,31646130.69927
gnq,1994,3776985.34686
gnq,1995,3530012.1338
gnq,1996,-2594064.50145
grc,1976,810000000
grc,1977,923000000
grc,1978,982000000
grc,1979,1165000000
grc,1980,1087000000
grc,1981,1237000000
grc,1982,1599000000
grc,1983,1767000000
grc,1984,1632000000
grc,1985,1666000000
grc,1986,2367000000
grc,1987,3035000000
grc,1988,3649000000
grc,1989,3983000000
grc,1990,4718000000
grc,1991,6183000000
grc,1992,6475000000
grc,1993,6499000000
grc,1994,6936000000
grc,1995,8008000000
grc,1996,8022000000
grc,1997,7510000000
grc,1999,4071500966.00727
grc,2000,3351754714.72403
grc,2001,3587913312.0317
grc,2002,3509687094.51095
grc,2003,4274340322.47059
grc,2004,4505134527.77349
grc,2005,3889292911.26971
grc,2006,4282962401.53056
grc,2007,2121544742.04656
grc,2008,4179300753.00086
grc,2009,-1357332365.88323
grc,2010,-2386247151.18062
grc,2011,-2102443263.92728
grc,2012,-1224246097.70276
grc,2013,2393785965.53795
grc,2014,-403173874.58887
grc,2015,-563536258.03972
grc,2016,-648130557.11709
grc,2017,-672992369.00543
grc,2018,-344979840.42906
grc,2019,652757993.68898
grc,2020,671032608.8225
grd,1977,5240740.74074
grd,1978,7800000
grd,1979,13200000
grd,1980,24229999.99999
grd,1981,22887407.40738
grd,1982,26898888.88889
grd,1983,25300000
grd,1984,35000000
grd,1985,38218518.51852
grd,1986,17125925.92593
grd,1987,12762962.96296
grd,1988,12207407.40741
grd,1989,16507407.40741
grd,1990,11344444.44444
grd,1991,11296296.2963
grd,1992,12003703.7037
grd,1993,13688888.88889
grd,1994,15829629.62963
grd,1995,17081481.48148
grd,1996,21370370.37037
grd,1997,21514814.81481
grd,1998,29185185.18519
grd,1999,18822222.22222
grd,2000,20062962.96296
grd,2001,21644814.81481
grd,2002,21533703.7037
grd,2003,36482051.85185
grd,2004,120874444.44444
grd,2005,82308084.44444
grd,2006,42271933.33333
grd,2007,26226077.03704
grd,2008,34696688.51852
grd,2009,39623364.07407
grd,2010,31782115.55556
grd,2011,24077846.2963
grd,2012,30272775.92593
grd,2013,26354905.55556
grd,2014,-8144329.14314
grd,2015,-11457715.48647
grd,2016,-15593196.92221
grd,2017,-3275242.28514
grd,2018,-9937108.90135
grd,2019,4444041.11138
grd,2020,18541332.87776
gtm,1977,95800000
gtm,1978,115600000
gtm,1979,126600000
gtm,1980,109800000
gtm,1981,90900000
gtm,1982,62700000
gtm,1983,30600000
gtm,1984,28700000
gtm,1985,19700000
gtm,1986,75100000
gtm,1987,193300000
gtm,1988,224300000
gtm,1989,249800000
gtm,1990,227000000
gtm,1991,259700000
gtm,1992,390500000
gtm,1993,363200000
gtm,1994,448600000
gtm,1995,491200000
gtm,1996,522500000
gtm,1997,606700000
gtm,1998,705300000
gtm,1999,714900000
gtm,2000,865300000
gtm,2001,996784971.25345
gtm,2002,1976260241.39396
gtm,2003,2461857202.23503
gtm,2004,3121500000
gtm,2005,3576400000
gtm,2006,4268200000
gtm,2007,4854100000
gtm,2008,5064273950
gtm,2009,4618020550
gtm,2010,5013360760
gtm,2011,5156239780
gtm,2012,5682684530
gtm,2013,5712073370
gtm,2014,6315593000
gtm,2015,7071128460
gtm,2016,7917382310
gtm,2017,8858195580
gtm,2018,9948042880
gtm,2019,11120280810
gtm,2020,11892844980
guy,1977,-3921568.62899
guy,1978,-6470588.23783
guy,1979,392156.8629
guy,1980,-784313.7258
guy,1981,182054.3135
guy,1982,-7770291.15051
guy,1983,-1000000.00033
guy,1984,2032678.22907
guy,1985,-5221250.48959
guy,1992,53010000
guy,1993,62630000
guy,1994,61920000
guy,1995,62080000
guy,1996,41000000
guy,1997,40000000
guy,1998,44000000
guy,1999,39000000
guy,2000,47000000
guy,2001,44000000
guy,2002,40000000
guy,2003,43200000
guy,2004,73973000
guy,2005,167246000
guy,2006,216292000
guy,2007,286797000
guy,2008,328833728.55
guy,2009,299624090.85
guy,2010,370753287.3039
guy,2011,414640000
guy,2012,419212684.3347
guy,2013,353220407.17991
guy,2014,457616072.60972
guy,2015,416508377.87642
guy,2016,253331313.10633
guy,2017,265379286.00622
guy,2018,467672841.39941
guy,2019,585886329.82744
guy,2020,666507762.71062
hkg,1998,-1336804957.82407
hkg,1999,-1262996841.65044
hkg,2000,-1401875466.70908
hkg,2001,-1458694394.12297
hkg,2002,-1515979851.17223
hkg,2003,-1412991949.06739
hkg,2004,-1499643306.73909
hkg,2005,-1568977286.07874
hkg,2006,-1609164384.85957
hkg,2007,-1806790391.82131
hkg,2008,-2363950598.74247
hkg,2009,-2113855092.84233
hkg,2010,-2262906984.09345
hkg,2011,-2542383341.96063
hkg,2012,-2621770687.68011
hkg,2013,-2691436809.09185
hkg,2014,-2551573602.26313
hkg,2015,-2854023119.35352
hkg,2016,-2701518125.47173
hkg,2017,-2636903153.7555
hkg,2018,-2910066825.5434
hkg,2019,-2755478312.0975
hkg,2020,-2667166650.69134
hnd,1974,32549999.99325
hnd,1975,17700000
hnd,1976,13250000
hnd,1977,14100000
hnd,1978,17300000
hnd,1979,20450000
hnd,1980,21500000
hnd,1981,27500000
hnd,1982,30000000
hnd,1983,44500000
hnd,1984,80000000
hnd,1985,145600000
hnd,1986,158350000
hnd,1987,192450000
hnd,1988,235600000
hnd,1989,192600000
hnd,1990,279700000
hnd,1991,197300000
hnd,1992,216100000
hnd,1993,164300000
hnd,1994,189000000
hnd,1995,242500000
hnd,1996,227300000
hnd,1997,259500000
hnd,1998,448700000
hnd,1999,695900000
hnd,2000,537620182.88
hnd,2001,714976853.12
hnd,2002,846267265.46813
hnd,2003,991183279.7948
hnd,2004,1265342933.20341
hnd,2005,1895135094.77233
hnd,2006,2471539725.25027
hnd,2007,2671278730.93874
hnd,2008,2973436714.79466
hnd,2009,2638032781.88013
hnd,2010,2881655503.91359
hnd,2011,3137692390.43396
hnd,2012,3287736468.19568
hnd,2013,3405306283.82654
hnd,2014,3637958348.0318
hnd,2015,3840477617.14148
hnd,2016,4002737891.88692
hnd,2017,4645718201.05979
hnd,2018,5179733873.22764
hnd,2019,5894339195.29582
hnd,2020,5982936639.24528
hrv,1993,418540170
hrv,1994,599491624
hrv,1995,791444250
hrv,1996,920214382.185
hrv,1997,903665652.576
hrv,1998,813827108.096
hrv,1999,632683653.855
hrv,2000,1046384899.18127
hrv,2001,1158808902.37548
hrv,2002,1285001789.89972
hrv,2003,1601023922.30223
hrv,2004,1750630394.70057
hrv,2005,1728587677.93229
hrv,2006,1624705303.94313
hrv,2007,1695616305.85305
hrv,2008,1880738713.33774
hrv,2009,1665120172.90702
hrv,2010,1693666202.3211
hrv,2011,1969560520.18247
hrv,2012,1566310277.10808
hrv,2013,1686205240.47556
hrv,2014,1212854807.76883
hrv,2015,1320435291.96592
hrv,2016,1589843937.16572
hrv,2017,1832076744.72976
hrv,2018,2000973958.35475
hrv,2019,2113415382.10963
hrv,2020,2500178580.10165
hti,1971,19820000.00396
hti,1972,29559891.07293
hti,1973,25479999.9829
hti,1974,25719978.67355
hti,1975,36100000.00722
hti,1976,65480000.0131
hti,1977,63500000.0127
hti,1978,67900000.01358
hti,1979,75860000.01517
hti,1980,88740000.01775
hti,1981,139340000.02787
hti,1982,111700000.02234
hti,1983,110400000.02208
hti,1984,123000000.01025
hti,1985,145040000
hti,1986,151860000
hti,1987,171060000
hti,1988,192880000
hti,1989,174280000
hti,1990,192900000
hti,1991,234200000
hti,1992,155000000
hti,1993,173400000
hti,1994,156200000
hti,1995,552870000
hti,1996,462520000
hti,1997,477900000
hti,1998,606500000
hti,1999,673650000
hti,2000,760000000
hti,2001,749240000
hti,2002,753660000
hti,2003,916650000
hti,2004,998910000
hti,2005,1289888000
hti,2006,1360804000
hti,2007,1517281000
hti,2008,1726217235.86897
hti,2009,1635225955.42447
hti,2010,3146826159.23008
hti,2011,2757129000.64475
hti,2012,2367911973.3102
hti,2013,2283297953.18447
hti,2014,2291436851.93314
hti,2015,2437202565.88632
hti,2016,2472299777.3481
hti,2017,2882837727.3497
hti,2018,3320651763.72071
hti,2019,3210247741.96441
hti,2020,3379367185.93747
hti,2021,4098857323.52548
hun,1982,63007516.95137
hun,1983,56009739.60289
hun,1984,66004459.62072
hun,1985,65004768.61255
hun,1986,74991027.04106
hun,1987,105001982.62563
hun,1988,116993149.11684
hun,1989,130006358.6693
hun,1990,787043144.01399
hun,1991,867247717.82575
hun,1992,858100247.61905
hun,1993,732717343.9858
hun,1994,909597021.09402
hun,1995,231730576.71237
hun,1996,-5477062.93639
hun,1997,167292220.49592
hun,1998,196819131.26924
hun,1999,377269573.19242
hun,2000,323769991.70177
hun,2001,340041569.92663
hun,2002,454572271.72883
hun,2003,606176159.90095
hun,2004,-267489064.05167
hun,2005,-388647968.27302
hun,2006,-594627111.8786
hun,2007,-865682796.05624
hun,2008,-1304626021.32807
hun,2009,-492091593.88355
hun,2010,-628991784.21354
hun,2011,-1047090380.66794
hun,2012,-1252366944.98708
hun,2013,-954281276.53169
hun,2014,-1204853822.32395
hun,2015,-1409840605.94921
hun,2016,-1953799261.02897
hun,2017,-1367099329.05326
hun,2018,-648733379.33782
hun,2019,-856154797.79583
hun,2020,-1092965495.45155
idn,1981,250000000
idn,1982,134000000
idn,1983,114000000
idn,1984,167000000
idn,1985,88000000
idn,1986,259000000
idn,1987,257000000
idn,1988,254000000
idn,1989,339000000
idn,1990,418000000
idn,1991,262000000
idn,1992,571000000
idn,1993,537000000
idn,1994,619000000
idn,1995,981000000
idn,1996,937000000
idn,1997,1034000000
idn,1998,1466351343.39482
idn,1999,1913600000
idn,2000,1816400000
idn,2001,1520000000
idn,2002,1740037563.06377
idn,2003,1868709351.10255
idn,2004,1138831947.15089
idn,2005,4792952027.92491
idn,2006,4863065609.46129
idn,2007,5104000000
idn,2008,5363624259.99182
idn,2009,4577552207.15097
idn,2010,4630295612.6237
idn,2011,4210509375.28115
idn,2012,4094389822.76779
idn,2013,4178156104.40061
idn,2014,5219870035.61231
idn,2015,5508487893.53874
idn,2016,4460441461.26671
idn,2017,4500175877.41362
idn,2018,6895406553.12771
idn,2019,7628922414.84497
idn,2020,5931510893.98739
idn,2021,6263835099.89739
ind,1975,610141244.6318
ind,1976,1036045025.91755
ind,1977,1305990814.33644
ind,1978,1627066020.4021
ind,1979,2045056927.61632
ind,1980,3333701862.07624
ind,1981,3005557067.10436
ind,1982,2917382176.12497
ind,1983,3077534084.69997
ind,1984,2802072725.58831
ind,1985,2812562401.4807
ind,1986,2651302321.31213
ind,1987,3027214325.22544
ind,1988,2751844044.5273
ind,1989,3083019914.70932
ind,1990,2836929007.25877
ind,1991,3723059000.0294
ind,1992,4138714780.88812
ind,1993,5352166695.75115
ind,1994,8184678408.87082
ind,1995,8382256973.56229
ind,1996,11283779508.5197
ind,1997,13912943151.0235
ind,1998,10334408362.6031
ind,1999,11922988941.1574
ind,2000,13434458564.6671
ind,2001,14732958218.1078
ind,2002,16090810168.2736
ind,2003,21831498409.642
ind,2004,19792616189.9952
ind,2005,23642751294.5821
ind,2006,28716229728.3636
ind,2007,37143828986.0234
ind,2008,48752392608.85609
ind,2009,48762516063.10049
ind,2010,52109769922.4839
ind,2011,60212408129.0649
ind,2012,65435024618.8177
ind,2013,64814792695.2076
ind,2014,65600118580.9883
ind,2015,64152710184.8465
ind,2016,56826569387.7325
ind,2017,60467061759.6438
ind,2018,70074861229.2123
ind,2019,73066673168.47139
ind,2020,73117049921.2455
irl,2005,284977541.39447
irl,2006,-593572000.50967
irl,2007,-1260555614.1982
irl,2008,-1875542420.20711
irl,2009,-1837057336.55188
irl,2010,-1838768147.04184
irl,2011,-1692608064.78625
irl,2012,-3358106501.43301
irl,2013,-3895543373.86567
irl,2014,-3659704445.13526
irl,2015,-3706323668.8054
irl,2016,-4206993457.74807
irl,2017,-3495578455.9376
irl,2018,-4409883306.30037
irl,2019,-4007816472.37555
irl,2020,-4312699771.19507
irn,1976,-17000000
irn,1977,-125000000
irn,1978,-15000000
irn,1979,-15000000
irn,1980,-2000000
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,2500000000
irn,1990,2500000000
irn,1991,2000000000
irn,1992,1996000000
irn,1993,1500000000
irn,1994,1198000000
irn,1995,-4000000
irn,1996,463000000
irn,1997,393000000
irn,1998,497000000
irn,1999,491000000
irn,2000,457000000
irq,2005,3235900000
irq,2006,-462100000
irq,2007,-380500000
irq,2008,-2936100000
irq,2009,-1998400000
irq,2010,-2507300000
irq,2011,-4386000000
irq,2012,-5112000000
irq,2013,-4865400000
irq,2014,-3162900000
irq,2015,543400000
irq,2016,1005500000
irq,2017,1183300000
irq,2018,1068800000
irq,2019,308200000
irq,2020,-300500000
isl,1976,-800000
isl,1977,-100000
isl,1978,0
isl,1979,-500000
isl,1980,-1400000
isl,1981,-2900000
isl,1982,-2700000
isl,1983,-1300000
isl,1984,-500000
isl,1985,400000
isl,1986,2900000
isl,1987,1900000
isl,1988,-10900000
isl,1989,-21100000
isl,1990,-3798266.64204
isl,1991,-8695892.74942
isl,1992,-4585617.97317
isl,1993,-2668740.92191
isl,1994,-8675573.85468
isl,1995,-5679807.02292
isl,1996,-10028247.50982
isl,1997,-5446754.04696
isl,1998,-17487852.56287
isl,1999,-19601502.26979
isl,2000,-14588254.63528
isl,2001,-19043126.70211
isl,2002,4726921.30307
isl,2003,-26047194.36263
isl,2004,-7499265.14965
isl,2005,-1199890.80844
isl,2006,3841917.12507
isl,2007,4843828.4018
isl,2008,-43085006.35837
isl,2009,-72585299.03171
isl,2010,-96672708.10255
isl,2011,-117411806.79092
isl,2012,-89043543.26618
isl,2013,-119643072.64825
isl,2014,-125146298.69836
isl,2015,-295455963.7796
isl,2016,-103337542.69293
isl,2017,-186653625.23887
isl,2018,-221803851.63234
isl,2019,-196257006.09418
isl,2020,-184770840.82196
isr,1960,305000000
isr,1961,340000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,321000000
isr,1966,292000000
isr,1967,516000000
isr,1968,408000000
isr,1969,421000000
isr,1970,595000000
isr,1971,677000000
isr,1972,883000000
isr,1973,2041000000
isr,1974,1630000000
isr,1975,2027000000
isr,1976,2393000000
isr,1977,2003000000
isr,1978,2084000000
isr,1979,2595000000
isr,1980,2729000000
isr,1981,2695000000
isr,1982,2192300000
isr,1983,2439400000
isr,1984,3009800000
isr,1985,4735400000
isr,1986,4900700000
isr,1987,4145900000
isr,1988,4048800000
isr,1989,4074500000
isr,1990,5060500000
isr,1991,5733000000
isr,1992,5678200000
isr,1993,5606800000
isr,1994,5600400000
isr,1995,5672600000
isr,1996,6136400000
isr,1997,6080100000
isr,1998,6076500000
isr,1999,6273100000
isr,2000,6469700000
isr,2001,6658000000
isr,2002,6785300000
isr,2003,6410600000
isr,2004,6261400000
isr,2005,6068700000
isr,2006,7394900000
isr,2007,7335800000
isr,2008,8236100000
isr,2009,7212300000
isr,2010,8142200000
isr,2011,8573700000
isr,2012,8002100000
isr,2013,9007500000
isr,2014,9823200000
isr,2015,9031100000
isr,2016,9239900000
isr,2017,7862000000
isr,2018,7807400000
isr,2019,7880800000
isr,2020,7447100000
isr,2021,8280800000
ita,1970,159999999.84
ita,1971,195975435.55247
ita,1972,370310085.99475
ita,1973,85461957.81578
ita,1974,-82173308.74136
ita,1975,323873393.22106
ita,1976,405453212.4887
ita,1977,213311964.03209
ita,1978,-484428454.97342
ita,1979,816141932.54954
ita,1980,1110151636.38241
ita,1981,594510290.50432
ita,1982,754515846.85457
ita,1983,1284125878.17353
ita,1984,1197702162.51492
ita,1985,596008520.89444
ita,1986,-1805427383.46201
ita,1987,-1264732786.76581
ita,1988,-1863249523.20259
ita,1989,-3501387551.68977
ita,1990,-3166226074.20661
ita,1991,-6846080438.00443
ita,1992,-7539206043.29602
ita,1993,-7268496970.21653
ita,1994,-7096230884.19513
ita,1995,-4559744592.44498
ita,1996,-7218184447.15561
ita,1997,-4136177193.42279
ita,1998,-7471893338.57721
ita,1999,-9870921595.09159
ita,2000,-8518760290.80469
ita,2001,-9386997655.27534
ita,2002,-10411815179.5035
ita,2003,-11887720366.6344
ita,2004,-16444948495.4906
ita,2005,-17618776115.9173
ita,2006,-20374206116.1901
ita,2007,-24533853456.25
ita,2008,-26615737933.1378
ita,2009,-26335590134.05149
ita,2010,-26429629717.0274
ita,2011,-26858750223.2887
ita,2012,-25464371402.2984
ita,2013,-23946971498.1486
ita,2014,-21958052218.2822
ita,2015,-16678991913.2046
ita,2016,-18386852180.86869
ita,2017,-16968994945.8064
ita,2018,-20553517868.8462
ita,2019,-19228427872.078
ita,2020,-21977966098.72869
jam,1976,44700000
jam,1977,49500000
jam,1978,54100000
jam,1979,112500000
jam,1980,120600000
jam,1981,154300000
jam,1982,175477494.87533
jam,1983,121498346.22667
jam,1984,140628616.03
jam,1985,252153810.9973
jam,1986,170422057.14
jam,1987,188067917.61
jam,1988,521894105.52
jam,1989,502185650.68
jam,1990,290901344.02
jam,1991,268500000
jam,1992,357400000
jam,1993,389800000
jam,1994,459900000
jam,1995,607000000
jam,1996,623600000
jam,1997,624800000
jam,1998,628000000
jam,1999,647300000
jam,2000,820800000
jam,2001,914100000
jam,2002,1086900000
jam,2003,1189100000
jam,2004,1446250241.9031
jam,2005,1578440529.22054
jam,2006,1748573457.97734
jam,2007,2039896596.496
jam,2008,2149786387.68133
jam,2009,1858424629.8282
jam,2010,2010015027.70739
jam,2011,1996396831.12814
jam,2012,2086788226.51828
jam,2013,2157851031.3133
jam,2014,2235546824.80792
jam,2015,2306376903.40627
jam,2016,2389389605.39558
jam,2017,2381402130.15672
jam,2018,2452105910.69196
jam,2019,2416484528.19858
jam,2020,2961454400.50839
jor,1972,211679766.38817
jor,1973,241348237.8832
jor,1974,332824507.5144
jor,1975,581315962.72985
jor,1976,755158393.7602
jor,1977,921091071.47413
jor,1978,804653123.33008
jor,1979,1565749181.4114
jor,1980,1979044965.22
jor,1981,2181886248.11716
jor,1982,1966353611.62791
jor,1983,1719302377.38538
jor,1984,1715832803.02938
jor,1985,1585760286.06698
jor,1986,1618610701.30779
jor,1987,1342024585.20992
jor,1988,1351513795.40966
jor,1989,1178658460.64404
jor,1990,1044920991.48011
jor,1991,883820420.41923
jor,1992,1167549311.32692
jor,1993,1353700448.3007
jor,1994,1326881136.91603
jor,1995,1444173521.37361
jor,1996,1831734837.79972
jor,1997,1851480959.09732
jor,1998,1712411847.67278
jor,1999,1873483779.97179
jor,2000,2183921015.51481
jor,2001,2058863544.65825
jor,2002,2264175334.78861
jor,2003,3205923836.38928
jor,2004,3216078984.48519
jor,2005,2616361071.9323
jor,2006,2940056417.48942
jor,2007,2862624455.06001
jor,2008,4063762245.8059
jor,2009,3778450704.22535
jor,2010,3822112676.05634
jor,2011,4865774647.88732
jor,2012,4344929577.46479
jor,2013,6779295774.64789
jor,2014,7268873239.43662
jor,2015,5618732394.3662
jor,2016,4745915492.95775
jor,2017,4549295774.64789
jor,2018,5060000000
jor,2019,4839436619.71831
jor,2020,4484084507.04225
jpn,1996,-9006623271.29123
jpn,1997,-8834024267.93036
jpn,1998,-8842304100.31611
jpn,1999,-12138946412.6062
jpn,2000,-9830734375.10548
jpn,2001,-7904453349.38039
jpn,2002,-4922609120.93487
jpn,2003,-7512257633.84918
jpn,2004,-7875225461.57871
jpn,2005,-7572939555.95903
jpn,2006,-10683779973.0715
jpn,2007,-11513923840.8315
jpn,2008,-13043216000.1083
jpn,2009,-12396932638.7328
jpn,2010,-12395348845.3668
jpn,2011,-13824960722.6272
jpn,2012,-14344769667.0964
jpn,2013,-10118926721.8378
jpn,2014,-18964306312.0952
jpn,2015,-16269543951.0749
jpn,2016,-19705018526.724
jpn,2017,-18949203965.3762
jpn,2018,-18189852633.404
jpn,2019,-12599108091.1349
jpn,2020,-23946313631.6381
kaz,1995,59000000
kaz,1996,58400000
kaz,1997,74600000
kaz,1998,122400000
kaz,1999,156700000
kaz,2000,249008280
kaz,2001,238459375
kaz,2002,113740110.58198
kaz,2003,-164672049
kaz,2004,-488155730.54062
kaz,2005,-408028043.70011
kaz,2006,-1207441802.15127
kaz,2007,-2209605845.41461
kaz,2008,-1060056791.8827
kaz,2009,-729173901.5984
kaz,2010,-489243714.47249
kaz,2011,-265149108.44706
kaz,2012,-559288460.15803
kaz,2013,-745394553.06235
kaz,2014,-960567268.06643
kaz,2015,-1300478103.69845
kaz,2016,-172697616.89883
