geo,time,dt_nfl_moth_cd
dom,1985,2873615.1
dom,1986,1115658.3
dom,1987,5593021
dom,1988,-1492157.1
dom,1989,1410923.4
dom,1990,939385.8
dom,1991,-103342.1
dom,1992,-1750954.2
dom,1993,-413685.5
dom,1994,-1376414.5
dom,1995,3164170.3
dom,1996,1015375.5
dom,1997,538622
dom,1998,5708751
dom,1999,-5157933.3
dom,2000,-179174.6
dom,2001,-1686948.5
dom,2002,-1624618
dom,2003,2117551.9
dom,2004,229936.8
dom,2005,-1942141.5
dom,2006,-897247.5
dom,2007,-272938.3
dom,2008,52343338.7
dom,2009,62308489.3
dom,2010,16197984.3
dom,2011,74436079.7
dom,2012,117578907.2
dom,2013,78663451.7
dom,2014,15910235.3
dom,2015,44536693.2
dom,2016,10637173.1
dom,2017,43146822.2
dom,2018,46509288.2
dom,2019,51399033.9
dom,2020,-39043953.8
dza,1973,63058
dza,1974,-14117.4
dza,1975,9243822.7
dza,1976,9735.5
dza,1977,117285.3
dza,1978,1467573.9
dza,1979,17269319.4
dza,1980,-15127649.4
dza,1981,19393788.7
dza,1982,4560971.4
dza,1983,29349785.4
dza,1984,86108920.7
dza,1985,-63600566.2
dza,1986,124045764
dza,1987,38728579.1
dza,1988,198338388
dza,1989,137427004.4
dza,1990,46638106
dza,1991,208361690
dza,1992,8641662.6
dza,1993,37381763.9
dza,1994,107731673.9
dza,1995,159059326.3
dza,1996,305100234.7
dza,1997,-190154677.3
dza,1998,291730886.2
dza,1999,104666327.7
dza,2000,72738751.1
dza,2001,-127146085.2
dza,2002,-92860691.2
dza,2003,144459451.1
dza,2004,48594965.3
dza,2005,-495635176.4
dza,2006,-1447528675.5
dza,2007,-4283848.2
dza,2008,-20237640.9
dza,2009,-786666.1
dza,2010,-1725917.9
dza,2011,-517395
ecu,1972,1225000
ecu,1973,298000
ecu,1974,941000
ecu,1975,519000
ecu,1976,11167000
ecu,1977,2609000
ecu,1978,-153000
ecu,1979,3234000
ecu,1980,-481000
ecu,1981,-3508000
ecu,1982,2968000
ecu,1983,-2938000
ecu,1984,2238000
ecu,1985,-70189.6
ecu,1986,217786267.9
ecu,1987,19070091.8
ecu,1988,-39843739
ecu,1989,-45842506.5
ecu,1990,-36620102.8
ecu,1991,8038567.2
ecu,1992,10058078.1
ecu,1993,58944001.9
ecu,1994,22577371.7
ecu,1995,-7142382.6
ecu,1996,276858639
ecu,1997,75079163.5
ecu,1998,149265777.2
ecu,1999,157188111.1
ecu,2000,21430853.8
ecu,2001,-2309800.2
ecu,2002,-46973298.9
ecu,2003,79828286.7
ecu,2004,21029686.3
ecu,2005,50728491
ecu,2006,412586466.5
ecu,2007,601608358.9
ecu,2008,-286074968.4
ecu,2009,38540151.4
ecu,2010,455350593.3
ecu,2011,158112918.1
ecu,2012,139671645.1
ecu,2013,68369016.5
ecu,2014,109493531.8
ecu,2015,375265662.7
ecu,2016,224989759.7
ecu,2017,191002282.3
ecu,2018,702073702.7
ecu,2019,118091047.8
ecu,2020,363841240.6
egy,1975,289659.7
egy,1976,957684.7
egy,1977,39768372
egy,1978,61856684.9
egy,1979,31170773.2
egy,1980,14824720
egy,1981,23076832.7
egy,1982,42412173.4
egy,1983,17464819.9
egy,1984,3548765.4
egy,1985,-1987415.9
egy,1986,38918089
egy,1987,170831539.8
egy,1988,35575253.3
egy,1989,66943310.3
egy,1990,50498991.2
egy,1991,-68787576.7
egy,1992,81683646.7
egy,1993,140213675.7
egy,1994,116631428
egy,1995,68807900.4
egy,1996,63069679.7
egy,1997,89385037.8
egy,1998,116406825
egy,1999,-34420078.6
egy,2000,2367813.3
egy,2001,-39865456.6
egy,2002,74636266.2
egy,2003,82534350.3
egy,2004,276368567.4
egy,2005,540598868
egy,2006,217108610.6
egy,2007,477573297.6
egy,2008,-70900811.9
egy,2009,224435043.5
egy,2010,-28631957.4
egy,2011,70095979.4
egy,2012,420932685.4
egy,2013,-15481511.7
egy,2014,60372154.4
egy,2015,461680270.5
egy,2016,2141976215.3
egy,2017,760358346.6
egy,2018,-617837468
egy,2019,264659600
egy,2020,2992332115.4
eri,1996,2996566.3
eri,1997,10448670.2
eri,1998,18635765
eri,1999,18491060
eri,2000,6406140.1
eri,2001,5850704
eri,2002,4925729.8
eri,2003,1030972.7
eri,2004,-1748710.6
eri,2005,-5546977.6
eri,2006,4300966.4
eri,2007,3450632.4
eri,2008,2229070
eri,2009,638216.8
eri,2010,-3118782.9
eri,2011,-3198294
eri,2012,-12140580.8
eri,2013,-6132366.8
eri,2014,-4646041.2
eri,2015,442410.5
eri,2016,-214830.9
eri,2017,-1247486
eri,2018,-1837980.7
eri,2019,-1887292.6
eri,2020,-2054286.9
eth,1975,14200000
eth,1977,2400000
eth,1978,2400000
eth,1980,2758000
eth,1981,2168000
eth,1982,2575185.2
eth,1983,3847174.5
eth,1984,5267929.1
eth,1985,10797041.2
eth,1986,5307601.6
eth,1987,11995091.9
eth,1988,32355845.7
eth,1989,22760225.3
eth,1990,5738674.1
eth,1991,9220905.2
eth,1992,176822.2
eth,1993,-1559621.8
eth,1994,9865213.9
eth,1995,-3274392.8
eth,1996,-4448117.6
eth,1997,-4245525.8
eth,1998,4324858.6
eth,1999,14912279.8
eth,2000,5391834.4
eth,2001,17834361.4
eth,2002,27288036.3
eth,2003,10417776.4
eth,2004,10756347.8
eth,2005,28561560.7
eth,2006,60953597.8
eth,2007,57899164.7
eth,2008,31776185.8
eth,2009,22923126.8
eth,2010,13282063.6
eth,2011,4485857.4
eth,2012,38989101.4
eth,2013,19067214.1
eth,2014,-5009386.7
eth,2015,9866645.7
eth,2016,49025043.1
eth,2017,57777961
eth,2018,58623311.7
eth,2019,67491747.9
eth,2020,59251323.6
fji,1976,687734.5
fji,1977,1709441.3
fji,1978,-2389367
fji,1979,3102403.3
fji,1980,9087272.3
fji,1981,10793793
fji,1982,10595379.7
fji,1983,6898964.6
fji,1984,4196508.5
fji,1985,1023430.4
fji,1986,4791199.4
fji,1987,9128911.2
fji,1988,1226502.2
fji,1989,-2013000.8
fji,1990,-3059013
fji,1991,-1240.5
fji,1992,1863512.5
fji,1993,-1207435.5
fji,1994,-11606264.1
fji,1995,-7970466.8
fji,1996,-7669950.6
fji,1997,230212.7
fji,1998,-2852690.8
fji,1999,-10204090.3
fji,2000,-3006766.3
fji,2001,-1622869.6
fji,2002,-1495960.2
fji,2003,-1902051.8
fji,2004,-368018.1
fji,2005,-1129899.8
fji,2006,-467101.2
fji,2007,-519470.9
fji,2008,-541039.7
fji,2009,-1143440.1
fji,2010,-1979725.7
fji,2011,-4747010
fji,2017,1016757.2
fji,2018,47250.2
fji,2019,123159.3
fji,2020,-147249.7
gab,1970,985000
gab,1971,1295917.9
gab,1972,727937.6
gab,1973,3937137.5
gab,1974,-89083.9
gab,1975,-363737.6
gab,1976,-353372.5
gab,1977,-426220.7
gab,1978,9567695.3
gab,1979,2435499.1
gab,1980,1426269.7
gab,1981,44646.4
gab,1982,-523699.6
gab,1983,2581178.9
gab,1984,14692320.3
gab,1985,12551835.5
gab,1986,4820518.5
gab,1987,2435660.1
gab,1988,931520.7
gab,1989,-2919762.6
gab,1990,16806333.1
gab,1991,-6733571.7
gab,1992,2664954.9
gab,1993,-4248595.5
gab,1994,1981599.2
gab,1995,-5835847.7
gab,1996,651497.1
gab,1997,-3948631.7
gab,1998,400004.9
gab,1999,-2566726.3
gab,2000,693796.6
gab,2001,-710566.8
gab,2002,7597841.2
gab,2003,1456751.3
gab,2004,3766318.6
gab,2005,3728573.3
gab,2006,14765238.7
gab,2007,25398899.2
gab,2008,4392184.1
gab,2009,13322739.9
gab,2010,8207655.5
gab,2011,16434061.1
gab,2012,-2195308.3
gab,2013,16037748.6
gab,2014,19588380.6
gab,2015,20563154.5
gab,2016,-594628.2
gab,2017,-27024341.4
gab,2018,272339026.3
gab,2019,-50946769.9
gab,2020,-133644817.5
geo,1993,100732946.3
geo,1994,33247519
geo,1998,-3263187.7
geo,1999,-9835413.3
geo,2000,1195018.5
geo,2001,-6972749.7
geo,2002,1186098.6
geo,2003,1105052
geo,2004,-5110042
geo,2005,623437.5
geo,2006,-34534278.9
geo,2007,272498.9
geo,2008,2824810.2
geo,2009,-27573545.2
geo,2010,11241657.6
geo,2011,25340233.1
geo,2012,39094351.9
geo,2013,77268171.2
geo,2014,79494137.7
geo,2015,27845283.4
geo,2016,43788508.9
geo,2017,86139399.3
geo,2018,122776640.7
geo,2019,103800423.9
geo,2020,112294143
gha,1976,4400000
gha,1977,4522690.8
gha,1978,12196203.1
gha,1979,6326269.3
gha,1980,19170306.1
gha,1981,13882650.8
gha,1982,9543921
gha,1983,9552091
gha,1984,2145452
gha,1985,4121006.9
gha,1986,4192447.9
gha,1987,10598304.3
gha,1988,7174628.8
gha,1989,2002825.1
gha,1990,14068448.2
gha,1991,25980327.3
gha,1992,12531122.9
gha,1993,3000860.8
gha,1994,4926692.5
gha,1995,-16412963.3
gha,1996,15139583.8
gha,1997,5678229.4
gha,1998,1027725
gha,1999,2508959.3
gha,2000,-2500716.1
gha,2001,4115904.4
gha,2002,6384038.3
gha,2003,-11239241.3
gha,2004,34801955
gha,2005,19734600.9
gha,2006,1436283.1
gha,2007,12796363.6
gha,2008,49519256.9
gha,2009,65394324.7
gha,2010,-1567296.2
gha,2011,16090142.9
gha,2012,1568483
gha,2013,-10397994
gha,2014,-9573787.8
gha,2015,9374668.1
gha,2016,-2994937.2
gha,2017,-13965950
gha,2018,2640683.8
gha,2019,-19422186.3
gha,2020,-20788872.1
gin,1977,2403000
gin,1978,4481000
gin,1979,13572000
gin,1980,13204889.2
gin,1981,14690855.6
gin,1982,7770748.2
gin,1983,4614944
gin,1984,5868719.9
gin,1985,2376974.3
gin,1986,5706458.5
gin,1987,4371966.4
gin,1988,16558239.8
gin,1989,13101054.4
gin,1990,-373349
gin,1991,38438634.3
gin,1992,8952385.6
gin,1993,16771940.6
gin,1994,19617806.7
gin,1995,45947894.5
gin,1996,10645505.6
gin,1997,30272253.4
gin,1998,29335083.5
gin,1999,13251045.5
gin,2000,5709789.8
gin,2001,-910209.3
gin,2002,-3646083.3
gin,2003,-13772466
gin,2004,-17568675.2
gin,2005,-18145407.8
gin,2006,-16648417.4
gin,2007,-6980596.5
gin,2008,-6599067.1
gin,2009,-7704273.5
gin,2010,-8357799.1
gin,2011,6552041.7
gin,2012,1617015.4
gin,2013,23868615
gin,2014,-4891128.1
gin,2015,-7833121.8
gin,2016,-5731313
gin,2017,5679405.3
gin,2018,37056290.1
gin,2019,54257469
gin,2020,54192015
gmb,1974,350000
gmb,1975,350000
gmb,1977,945000
gmb,1978,2015000
gmb,1979,1381000
gmb,1980,10738684.3
gmb,1981,5697619.7
gmb,1982,1738363.4
gmb,1983,-1828388.5
gmb,1984,1747963.4
gmb,1985,2962770.5
gmb,1986,3049544.4
gmb,1987,-2353858.5
gmb,1988,-3540243.3
gmb,1989,-1174276.8
gmb,1990,-1202989.7
gmb,1991,2675990
gmb,1992,5148267.9
gmb,1993,6722849.7
gmb,1994,4662953.1
gmb,1995,-1367244.7
gmb,1996,-627250.7
gmb,1997,-93753.2
gmb,1998,1087826.6
gmb,1999,3506472.3
gmb,2000,2796894.6
gmb,2001,5687216
gmb,2002,4866403.3
gmb,2003,3746494.6
gmb,2004,10309269.5
gmb,2005,14224951.5
gmb,2006,16022293.8
gmb,2007,11600949
gmb,2008,9275313.6
gmb,2009,11230498.7
gmb,2010,8829568
gmb,2011,6588774.8
gmb,2012,4466101.2
gmb,2013,8719760.5
gmb,2014,13863305.5
gmb,2015,12264946.7
gmb,2016,-5917864.7
gmb,2017,46223273.6
gmb,2018,21720980.5
gmb,2019,12276078
gmb,2020,6511873.4
gnb,1977,1650000
gnb,1978,500000
gnb,1979,1112000
gnb,1980,21841275.2
gnb,1981,8517000
gnb,1982,-152000
gnb,1983,476000
gnb,1984,1112000
gnb,1985,3157020.8
gnb,1986,1054478.2
gnb,1987,3250588.4
gnb,1988,2852948.6
gnb,1989,1594237.9
gnb,1990,1290132
gnb,1991,-7555952.8
gnb,1992,1744231.4
gnb,1993,759729
gnb,1994,452322.6
gnb,1995,827482.2
gnb,1996,773069
gnb,1997,-577751.1
gnb,1998,-152331.2
gnb,1999,-24731.9
gnb,2000,-22000
gnb,2001,-1300242.8
gnb,2002,734533.8
gnb,2003,845802.5
gnb,2004,853377.4
gnb,2005,441362
gnb,2006,924115
gnb,2007,536400.4
gnb,2008,1612822.4
gnb,2009,1383201.6
gnb,2010,1531614.8
gnb,2011,-2715311.1
gnb,2012,-3473857.3
gnb,2013,-282513.2
gnb,2014,-465790.3
gnb,2015,22453119.3
gnb,2016,-469598.5
gnb,2017,26097150.9
gnb,2018,41219552.6
gnb,2019,31205316.9
gnb,2020,54354104.9
grd,1974,99000
grd,1975,963000
grd,1976,1018000
grd,1977,1145000
grd,1978,1806000
grd,1979,906000
grd,1980,981000
grd,1981,2024136.1
grd,1982,2787279.4
grd,1983,5708268.8
grd,1984,2201626.3
grd,1985,561067.8
grd,1986,2045000
grd,1987,6382647.3
grd,1988,1967512.8
grd,1989,1713297.5
grd,1990,837602.3
grd,1991,166000
grd,1992,6507761.9
grd,1993,-1550319.1
grd,1994,2864195.1
grd,1995,668653
grd,1996,1724023.2
grd,1997,1372360.7
grd,1998,-1148811.3
grd,1999,991951.1
grd,2000,5918006.6
grd,2001,3060932.2
grd,2002,1571355.4
grd,2003,5073855.6
grd,2004,6169600
grd,2005,13312683
grd,2006,13456531.7
grd,2007,10101031
grd,2008,18963808.7
grd,2009,10838881
grd,2010,4775801.8
grd,2011,-1107736.1
grd,2012,899624.2
grd,2013,-935850.7
grd,2014,6753791.6
grd,2015,19748106.8
grd,2016,7095966.8
grd,2017,-7637502.5
grd,2018,-6482629.5
grd,2019,-5269731.4
grd,2020,1354589.2
gtm,1970,5700000
gtm,1971,5298000
gtm,1972,1320000
gtm,1973,8565000
gtm,1974,12217000
gtm,1975,2322000
gtm,1976,9333000
gtm,1977,7559000
gtm,1978,10978000
gtm,1979,19040000
gtm,1980,-41000
gtm,1981,13150000
gtm,1982,9788000
gtm,1983,-458000
gtm,1984,9723000
gtm,1985,3267000
gtm,1986,-582000
gtm,1987,-11235052.5
gtm,1988,11546971.8
gtm,1989,7678000
gtm,1990,-3528159.9
gtm,1991,3706558.3
gtm,1992,2793497.7
gtm,1993,-5026174.6
gtm,1994,-4749330.4
gtm,1995,15820209.2
gtm,1996,15033007.4
gtm,1997,-2728933.6
gtm,1998,17872213.6
gtm,1999,17007997.2
gtm,2000,24287178.9
gtm,2001,-9977626.7
gtm,2002,-9461649.8
gtm,2003,8462737.6
gtm,2004,10305200.5
gtm,2005,8561190.4
gtm,2006,181639992.6
gtm,2007,175991634.1
gtm,2008,43598900.3
gtm,2009,-5352071.3
gtm,2010,68521862.6
gtm,2011,10457335.7
gtm,2012,239467834.1
gtm,2013,-3645940.9
gtm,2014,-40805002.4
gtm,2015,88925493.8
gtm,2016,27689742.7
gtm,2017,-21255456.2
gtm,2018,-31054541.6
gtm,2019,-88284909.2
gtm,2020,-87891827
guy,1975,2525493.2
guy,1976,1311994.3
guy,1977,1960215.7
guy,1978,3454488.6
guy,1979,17313284.7
guy,1980,17421472.4
guy,1981,25741763.6
guy,1982,4795529.5
guy,1983,1535992.8
guy,1984,-1767413.3
guy,1985,2823801.1
guy,1986,1422232.2
guy,1987,4203335.6
guy,1988,695136.8
guy,1989,2153502.5
guy,1990,41827732.6
guy,1991,16247099.5
guy,1992,2185524
guy,1993,-937248.2
guy,1994,-2840596.1
guy,1995,-7755153.9
guy,1996,-13493739.9
guy,1997,-19980298.4
guy,1998,-3144468.2
guy,1999,-4360335
guy,2000,1125465.7
guy,2001,3782275.7
guy,2002,-3277026.4
guy,2003,-2557443.2
guy,2004,8060617.4
guy,2005,15917394.7
guy,2006,25707945.9
guy,2007,8656437.7
guy,2008,-64377.7
guy,2009,-1831860.4
guy,2010,-2359954
guy,2011,1064732.1
guy,2012,3292299.5
guy,2013,-2017192.8
guy,2014,1299303.6
guy,2015,-1540347.4
guy,2016,1402235.6
guy,2017,2191487.3
guy,2018,-1816944.9
guy,2019,-635534
guy,2020,-3219051
hnd,1970,12508000
hnd,1971,7878000
hnd,1972,7606000
hnd,1973,4734000
hnd,1974,16565000
hnd,1975,43348000
hnd,1976,16822000
hnd,1977,7701500
hnd,1978,9783000
hnd,1979,2515000
hnd,1980,26046000
hnd,1981,20860449
hnd,1982,-8117830.7
hnd,1983,14817229.5
hnd,1984,22785176.2
hnd,1985,11212212.7
hnd,1986,-1055424
hnd,1987,4407180.5
hnd,1988,-971814.3
hnd,1989,12731470.6
hnd,1990,23983192
hnd,1991,17830425.4
hnd,1992,69101206.4
hnd,1993,19895816.4
hnd,1994,-31687455.8
hnd,1995,-12779939.6
hnd,1996,5310472.2
hnd,1997,261305957
hnd,1998,-25040300.3
hnd,1999,-49835441.5
hnd,2000,-9445273.8
hnd,2001,5840489.1
hnd,2002,2798641.3
hnd,2003,2585489.4
hnd,2004,16385498.6
hnd,2005,25055644.2
hnd,2006,24760896.3
hnd,2007,21933626.4
hnd,2008,29047111.5
hnd,2009,15779591.7
hnd,2010,144135674.2
hnd,2011,89913647.7
hnd,2012,149473365.9
hnd,2013,173536605.9
hnd,2014,-4617908.5
hnd,2015,26104881.6
hnd,2016,38273978.1
hnd,2017,96695241
hnd,2018,30322187.5
hnd,2019,35733587.8
hnd,2020,374951891.9
hti,1977,1575000
hti,1978,1575000
hti,1981,5483000
hti,1982,3138800
hti,1983,1314000
hti,1984,1549200
hti,1985,519600
hti,1986,360400
hti,1987,-842800
hti,1988,416000
hti,1989,1289000
hti,1990,954000
hti,1991,-586000
hti,1992,-416000
hti,1993,-436000
hti,1994,-475000
hti,1995,-3451000
hti,1996,-727000
hti,1997,-823000
hti,1998,-546000
hti,1999,-803000
hti,2000,-434000
hti,2001,-290000
hti,2002,-448000
hti,2003,1053028.4
hti,2004,-1699725.9
hti,2005,337057.9
hti,2006,-27020.4
hti,2007,1761494.9
hti,2008,6652522.7
hti,2009,11801801.5
hti,2010,8754961.4
hti,2011,7703614.3
hti,2012,4650038.5
hti,2013,2077635.8
hti,2014,5724509.3
hti,2015,7748903.1
hti,2016,10041382.8
hti,2017,14952808.6
hti,2018,-2123320
hti,2019,673000
hti,2020,-3197000
idn,1981,2022000
idn,1982,3708231.2
idn,1983,3879872.6
idn,1984,12236567.6
idn,1985,7760604.9
idn,1986,12556881.4
idn,1987,11756989.2
idn,1988,15476657.6
idn,1989,1663305.5
idn,1990,24087584.7
idn,1991,95117315
idn,1992,12065644.7
idn,1993,810991.9
idn,1994,13036681.9
idn,1995,17395557.7
idn,1996,50276902.3
idn,1997,-7701567
idn,1998,49528350.1
idn,1999,20993465.6
idn,2000,-10582625.4
idn,2001,-21735931.1
idn,2002,-37459571.6
idn,2003,-33852850.5
idn,2004,-36293161.7
idn,2005,-38258781.9
idn,2006,585132.2
idn,2008,0
idn,2009,0
idn,2010,0
idn,2011,-954264
idn,2012,-762791.7
idn,2013,2652476.8
idn,2014,6161969.5
idn,2015,46372381.2
idn,2016,38394239.5
idn,2017,133964912.1
idn,2018,165831298.8
idn,2019,90000068.9
idn,2020,80231173.1
ind,1977,21800000
ind,1978,14000000
ind,1979,28472000
ind,1980,37497000
ind,1981,23566000
ind,1982,58827367.4
ind,1983,17919903.1
ind,1984,27440956.1
ind,1985,24313507.8
ind,1986,9280113.5
ind,1987,35613894.4
ind,1988,61594670.2
ind,1989,17520197.3
ind,1990,18799756.4
ind,1991,-3824017.9
ind,1992,-9962745.1
ind,1993,-16889739.1
ind,1994,-7154482.2
ind,1995,30430041.6
ind,1996,-9988099.5
ind,1997,29359010.5
ind,1998,-9943027.3
ind,1999,99906721.5
ind,2000,-6335487.7
ind,2001,34091318.8
ind,2002,-15515227.2
ind,2003,-17780573
ind,2004,-26827951.4
ind,2005,-17292223.7
ind,2006,15803964.1
ind,2007,-16782727.5
ind,2008,64134627.1
ind,2009,78975676
ind,2010,102360229.9
ind,2011,11989235.9
ind,2012,62206223.4
ind,2013,50237780.2
ind,2014,-4786742.9
ind,2015,-16057724.4
ind,2016,22010854.2
ind,2017,89248001.8
ind,2018,373297887.2
ind,2019,426980603.1
ind,2020,1752663812.5
irn,1990,30000000
irn,1992,-25155000
irn,1993,15708000
irn,1994,41557000
irn,1995,2548000
irn,1996,83370000
irn,1997,-43867000
irn,1998,-28744000
irn,1999,-17675000
irn,2000,-32130000
irn,2001,0
irn,2003,0
irn,2004,1997000
irn,2005,1035000
irn,2006,-9000000
jam,1975,88000
jam,1976,13434000
jam,1977,6170000
jam,1978,2791513.5
jam,1979,12547683.5
jam,1980,17197393.7
jam,1981,22555820.5
jam,1982,9505987
jam,1983,9810034.6
jam,1984,4535278
jam,1985,4306487.9
jam,1986,3474944.2
jam,1987,5099789.6
jam,1988,-1108066.2
jam,1989,6957243.6
jam,1990,6060916.7
jam,1991,-5080266.1
jam,1992,-8873626.2
jam,1993,4865151.3
jam,1994,5546102.8
jam,1995,13706957.1
jam,1996,1878576
jam,1997,-18535843
jam,1998,-2380591.4
jam,1999,4605388.6
jam,2000,12104966.7
jam,2001,3298914.1
jam,2002,58242.9
jam,2003,8858489.1
jam,2004,43164913.6
jam,2005,10441060.2
jam,2006,8685229.3
jam,2007,3082954.4
jam,2008,34719998.4
jam,2009,33911300.4
jam,2010,98762597.6
jam,2011,51693070.8
jam,2012,2812558.8
jam,2013,11473859.2
jam,2014,7289788
jam,2015,-21897991.5
jam,2016,-30230157.2
jam,2017,-35468453
jam,2018,-39168812.2
jam,2019,-38953992.6
jam,2020,-39937262.9
jor,1976,5328831.3
jor,1977,2495194.5
jor,1978,10794378.2
jor,1979,10769153.8
jor,1980,12546642.4
jor,1981,23936498.6
jor,1982,32137069.8
jor,1983,11209638
jor,1984,21974400.4
jor,1985,29608710
jor,1986,22740329.1
jor,1987,22772821.7
jor,1988,20919750.7
jor,1989,44343835.8
jor,1990,-19212325.4
jor,1991,6138284.1
jor,1992,-21642077.2
jor,1993,43062470.8
jor,1994,3883183.1
jor,1995,62497172.1
jor,1996,158934348
jor,1997,104955285.9
jor,1998,190383743.2
jor,1999,109092476.7
jor,2000,-26769658.3
jor,2001,36854635.6
jor,2002,-3606479.1
jor,2003,-26411234.4
jor,2004,-44091724.2
jor,2005,19343686.5
jor,2006,63475957
jor,2007,-170017.2
jor,2008,19882391.8
jor,2009,190053473.4
jor,2010,223552113.5
jor,2011,-50509061.7
jor,2012,-125767494.4
jor,2013,392877054.5
jor,2014,-127879267.6
jor,2015,-149840444.1
jor,2016,113105372.9
jor,2017,-35480306.3
jor,2018,-111339728.2
jor,2019,-4335314.9
jor,2020,62836092.9
kaz,1993,26962152.5
kaz,1994,2296293.1
kaz,1996,-31613028
kaz,1997,10327000
kaz,1998,26423000
kaz,1999,35831500.5
kaz,2000,12231496.3
kaz,2001,17298352.2
kaz,2002,16175146.6
kaz,2003,-13333970.5
kaz,2004,-21065125
kaz,2005,-37453117
kaz,2006,-5659947.9
kaz,2007,-3673195.3
kaz,2008,-7799747.3
kaz,2009,-6584840.9
kaz,2010,60873631.6
kaz,2011,53621797.5
kaz,2012,37824553.4
kaz,2013,4070506.1
kaz,2014,-8604571.8
kaz,2015,-12725857.1
kaz,2016,-14130607
kaz,2017,-11931307.6
kaz,2018,-8932484.3
kaz,2019,-9785980.8
kaz,2020,-8910812.2
ken,1977,12273802.3
ken,1978,18197779.8
ken,1979,15036458.3
ken,1980,28615865.1
ken,1981,19128610.3
ken,1982,13961620.7
ken,1983,14668446.3
ken,1984,6978515.5
ken,1985,5020944.3
ken,1986,12844905.5
ken,1987,-3722046
ken,1988,9084022.3
ken,1989,17838276.8
ken,1990,27879216.7
ken,1991,8582436.7
ken,1992,2462366.7
ken,1993,-18695137.2
ken,1994,1547407.6
ken,1995,-28297
ken,1996,-11711406.3
ken,1997,-19738141
ken,1998,-13471407.3
ken,1999,-13693529.1
ken,2000,-3741390
ken,2001,-17337181.1
ken,2002,-12445521.5
ken,2003,-8381046.2
ken,2004,21759621.7
ken,2005,-254536757
ken,2006,-124830541.6
ken,2007,-105436680
ken,2008,21597707
ken,2009,51246674.4
ken,2010,9601081.6
ken,2011,33439208.6
ken,2012,62972190.9
ken,2013,4772485.9
ken,2014,82469685.2
ken,2015,-3708808.5
ken,2016,290958619.4
ken,2017,747983098
ken,2018,627317604.3
ken,2019,1075908727.6
ken,2020,-287317334.1
kgz,1993,27251702.6
kgz,1995,-30410214.3
kgz,1996,1720365.2
kgz,1997,653642.7
kgz,1998,3276617.6
kgz,1999,7980589.1
kgz,2000,9550515
kgz,2001,6701024.7
kgz,2002,4593717.1
kgz,2003,5220600.6
kgz,2004,1531271.5
kgz,2005,5591903
kgz,2006,-232378.3
kgz,2007,2335143.1
kgz,2008,1407852.9
kgz,2009,4660245
kgz,2010,8627290.1
kgz,2011,8097217.4
kgz,2012,-612495.3
kgz,2013,4731783.7
kgz,2014,14664502.4
kgz,2015,5191959.4
kgz,2016,7428111.4
kgz,2017,5556428.2
kgz,2018,8635869.4
kgz,2019,29221059.9
kgz,2020,45928160.4
khm,1998,100401.5
khm,1999,125800.1
khm,2000,1790962
khm,2001,4501655.1
khm,2002,6972158
khm,2003,6242239.6
khm,2004,9546597
khm,2005,8595061.9
khm,2006,4278397.8
khm,2007,1090799.5
khm,2008,16676521.2
khm,2009,4475868.7
khm,2010,6588205.4
khm,2011,2190690.5
khm,2012,812077.4
khm,2013,-182980.4
khm,2014,6117646.4
khm,2015,12294424
khm,2016,8297752.9
khm,2017,4746812
khm,2018,7616043.5
khm,2019,5299323.3
khm,2020,64429868.6
kna,1984,1171000
kna,1985,1122000
kna,1986,2155000
kna,1987,1901000
kna,1988,1196000
kna,1989,1533000
kna,1990,1667000
kna,1991,1411000
kna,1992,501000
kna,1993,3171000
kna,1994,595000
kna,1995,1985000
kna,1996,4470000
kna,1997,7237000
kna,1998,3713000
kna,1999,6276000
kna,2000,4130000
kna,2001,7460000
kna,2002,18006000
kna,2003,3595000
kna,2004,3518000
kna,2005,2808000
kna,2006,4929000
kna,2007,1104000
kna,2008,-2491000
kna,2009,-1781000
kna,2010,336000
kos,2016,0
kos,2017,112325.8
kos,2018,3749647.7
kos,2019,15366847.4
kos,2020,26549569
lao,1977,2150000
lao,1978,900000
lao,1979,4000000
lao,1980,1000000
lao,1981,1200000
lao,1982,792000
lao,1983,-308000
lao,1984,1132000
lao,1985,2435000
lao,1986,1422069.9
lao,1987,2612050.3
lao,1988,2949232.5
lao,1989,-28860.9
lao,1990,2847697.7
lao,1991,11309.7
lao,1992,-867774.8
lao,1993,-1102359
lao,1994,6604813.6
lao,1995,5966386.1
lao,1996,10704084.9
lao,1997,4748306.8
lao,1998,5990702.5
lao,1999,13290620.2
lao,2000,10856946.4
lao,2001,19567528.8
lao,2002,1795000.7
lao,2003,1864669.7
lao,2004,4746774
lao,2005,11514234.5
lao,2006,9161073
lao,2007,10547450.3
lao,2008,11493210.9
lao,2009,18333631.9
lao,2010,36441566.5
lao,2011,-686756.1
lao,2012,-4174489.8
lao,2013,-4819716.2
lao,2014,-6180292.3
lao,2015,-6895226.4
lao,2016,4132179.5
lao,2017,-7349062
lao,2018,-8269614.3
lao,2019,-9612927.2
lao,2020,-9727330.4
lbn,1978,7141452.6
lbn,1979,35459202.9
lbn,1980,9606499
lbn,1981,7198256.1
lbn,1982,6674821
lbn,1983,9514859.3
lbn,1984,2083994.5
lbn,1985,124251.5
lbn,1986,-3303521
lbn,1987,-5520991.4
lbn,1988,-3332523.2
lbn,1989,-2167338
lbn,1990,81578.3
lbn,1991,-16033736.4
lbn,1992,-8544468.5
