geo,time,nv_ind_totl_cd
kos,2009,1403976104.47346
kos,2010,1445085509.74413
kos,2011,1744917873.05122
kos,2012,1695563407.42644
kos,2013,1831257803.16111
kos,2014,1875991762.98658
kos,2015,1696297570.17641
kos,2016,1794903697.14412
kos,2017,1976703569.81473
kos,2018,2198762399.62211
kos,2019,2139949619.34617
kos,2020,2126665527.06553
kwt,2010,76252267969.29518
kwt,2011,112016304347.826
kwt,2012,130225794926.75999
kwt,2013,127309590973.202
kwt,2014,114734715390.021
kwt,2015,64084745762.7119
kwt,2016,57046011254.5515
kwt,2017,67136529179.0307
kwt,2018,83352631125.8278
kwt,2019,79511928194.99339
kwt,2020,48133869984.1793
lao,1989,95880895.51727
lao,1990,124478988.06076
lao,1991,170493398.04581
lao,1992,197743266.11552
lao,1993,231623027.01571
lao,1994,274081419.7333
lao,1995,330860331.30771
lao,1996,386202270.41758
lao,1997,360323167.5106
lao,1998,284992705.3693
lao,1999,326808190.61899
lao,2000,285250699.64458
lao,2001,300554078.5312
lao,2002,323200159.09317
lao,2003,407095787.37162
lao,2004,458123075.17902
lao,2005,635437179.83314
lao,2006,904370072.191
lao,2007,1072385909.73609
lao,2008,1467798894.14177
lao,2009,1468552910.53711
lao,2010,2172767658.76843
lao,2011,2696430488.8869
lao,2012,3306218188.21519
lao,2013,3646229060.05569
lao,2014,3826415521.52213
lao,2015,3995147404.95669
lao,2016,4576354843.51402
lao,2017,5277118779.74588
lao,2018,5720641850.75458
lao,2019,5935311271.15783
lao,2020,6153210337.75933
lbn,1991,1108363012.2804
lbn,1992,1334045918.23866
lbn,1993,1797209034.26058
lbn,1994,2170958105.11279
lbn,1995,2605586540.58221
lbn,1996,3053797727.05867
lbn,1997,3508281909.71095
lbn,1998,4084736685.19628
lbn,1999,3692026496.10968
lbn,2000,3446102819.23715
lbn,2001,3605970149.25373
lbn,2002,3661028192.37148
lbn,2003,3677611940.29851
lbn,2004,3084080134.59609
lbn,2005,3173015086.4339
lbn,2006,3305201631.57269
lbn,2007,3850692312.35266
lbn,2008,4720759793.13446
lbn,2009,5465524549.24494
lbn,2010,5308863751.94695
lbn,2011,5791915162.56412
lbn,2012,6818691069.25638
lbn,2013,7665754932.72053
lbn,2014,7801137785.82063
lbn,2015,7843726277.39111
lbn,2016,8175737845.03304
lbn,2017,8020643887.7196
lbn,2018,7872795564.84544
lbn,2019,6672004874.80039
lbn,2020,2177462327.60304
lbr,2000,37120100
lbr,2001,37926800
lbr,2002,30063500
lbr,2003,31034800
lbr,2004,69311100
lbr,2005,68500600
lbr,2006,86199500
lbr,2007,108869500
lbr,2008,122459000
lbr,2009,88572200
lbr,2010,99892300
lbr,2011,199036800
lbr,2012,407266500
lbr,2013,620133600
lbr,2014,598513600
lbr,2015,542950500
lbr,2016,467977400
lbr,2017,523580600
lbr,2018,579262400
lbr,2019,563986400
lbr,2020,538320100
lby,2002,13483307086.6142
lby,2003,18620703125
lby,2004,25385769230.7692
lby,2005,38328492815.6527
lby,2006,48254872107.1864
lby,2007,54024235704.1026
lby,2008,67569221967.9634
lca,2006,197500518.51852
lca,2007,178216481.48148
lca,2008,185944000
lca,2009,184916444.44444
lca,2010,177612592.59259
lca,2011,182677000
lca,2012,181517666.66667
lca,2013,175281518.51852
lca,2014,181140296.2963
lca,2015,197809740.74074
lca,2016,205370128.38605
lca,2017,219450349.67828
lca,2018,209318241.67534
lca,2019,209432953.75037
lca,2020,178837751.5996
lie,2013,2512245118.13572
lie,2014,2639380048.02445
lie,2015,2335619285.12053
lie,2016,2616805358.23016
lie,2017,2853661013.50665
lie,2018,2794559770.93772
lka,1960,291662866.82206
lka,1961,296874842.5656
lka,1962,302409326.318
lka,1963,256729419.3928
lka,1964,267075484.95811
lka,1965,366030724.02445
lka,1966,355869516.45078
lka,1967,371776214.46547
lka,1968,386518613.13095
lka,1969,457492180.95253
lka,1970,555315593.40448
lka,1971,594043112.21419
lka,1972,627243813.47824
lka,1973,739873858.35071
lka,1974,905863720.91964
lka,1975,1011805093.56557
lka,1976,983211446.28993
lka,1977,1187988416.09134
lka,1978,752579365.74969
lka,1979,959782454.28615
lka,1980,1204364520.64095
lka,1981,1247606688.23237
lka,1982,1264552668.51511
lka,1983,1371556137.02756
lka,1984,1601336587.57564
lka,1985,1587140097.20324
lka,1986,1726555156.46429
lka,1987,1856362372.27673
lka,1988,1886400467.71569
lka,1989,1893619834.99623
lka,1990,2114778527.96107
lka,1991,2330697241.96278
lka,1992,2512065233.85809
lka,1993,2672501777.73179
lka,1994,3093938504.65399
lka,1995,3476841748.29268
lka,1996,3693216620.22797
lka,1997,4073860313.61248
lka,1998,4362052626.84251
lka,1999,4283778550.39638
lka,2000,4461264359.17413
lka,2001,4224177589.52551
lka,2002,4631985078.40268
lka,2003,5367060712.80564
lka,2004,5913222650.45953
lka,2005,7367641791.04478
lka,2006,8665584365.59322
lka,2007,9679136022.10025
lka,2008,11958133103.4266
lka,2009,12481652062.5552
lka,2010,15114091349.6279
lka,2011,18279141568.0522
lka,2012,20616738957.5826
lka,2013,21673122082.7619
lka,2014,22456287278.2613
lka,2015,21899746812.2709
lka,2016,22924773528.541
lka,2017,23408617819.7714
lka,2018,23096486555.5575
lka,2019,23016609400.3242
lka,2020,21175641894.6661
lso,1963,1112557.74885
lso,1964,1907181.85636
lso,1965,2860842.78314
lso,1966,3814503.70993
lso,1967,6993280.1344
lso,1968,6357412.85174
lso,1969,7470110.59779
lso,1970,6993280.1344
lso,1971,7778104.02685
lso,1972,8861324.31378
lso,1973,13577665.70605
lso,1974,18879617.36571
lso,1975,19804192.02164
lso,1976,28329921.80313
lso,1977,29243790.24839
lso,1978,56790478.38086
lso,1979,72809382.4228
lso,1980,104374165.38264
lso,1981,97134472.93447
lso,1982,53681525.14275
lso,1983,47623103.85064
lso,1984,45066088.25324
lso,1985,34523533.89869
lso,1986,44665645.51422
lso,1987,58652996.07073
lso,1988,82631449.30724
lso,1989,92647004.99485
lso,1990,127356162.79519
lso,1991,196137797.41426
lso,1992,246216058.90603
lso,1993,256584937.41776
lso,1994,273484059.93016
lso,1995,309450635.49392
lso,1996,307292512.73463
lso,1997,295856488.71528
lso,1998,281386972.48702
lso,1999,294335101.0721
lso,2000,312011239.51699
lso,2001,313703058.3917
lso,2002,300228182.18904
lso,2003,422265007.20452
lso,2004,523874837.45123
lso,2005,568131712.60988
lso,2006,638701218.34158
lso,2007,658145286.28609
lso,2008,716725584.66082
lso,2009,579721857.04002
lso,2010,703128596.40974
lso,2011,856354963.56699
lso,2012,763576777.88602
lso,2013,687012975.16893
lso,2014,785064020.93488
lso,2015,796126390.20605
lso,2016,646824960.05439
lso,2017,659292252.25225
lso,2018,795798562.78195
lso,2019,731660758.28465
lso,2020,562003739.40704
ltu,1995,2215972630.51191
ltu,1996,2272179542.51187
ltu,1997,2727679758.30816
ltu,1998,3063936987.48382
ltu,1999,2883141130.77255
ltu,2000,3035114372.0328
ltu,2001,3313352611.13509
ltu,2002,3747845402.46079
ltu,2003,5232152284.26396
ltu,2004,6694415052.16095
ltu,2005,7735343948.25227
ltu,2006,9064109674.99059
ltu,2007,11757446633.8259
ltu,2008,13967160837.114
ltu,2009,9381374756.74173
ltu,2010,9727011591.35605
ltu,2011,12224097837.4473
ltu,2012,12026555252.4244
ltu,2013,12745041461.8281
ltu,2014,13350505040.8643
ltu,2015,11070770660.2492
ltu,2016,11168501869.737
ltu,2017,12367766465.2177
ltu,2018,13770631071.2925
ltu,2019,13810755522.0392
ltu,2020,14124504449.7028
lux,1995,4098347016.96771
lux,1996,3886218892.50814
lux,1997,3610872801.08254
lux,1998,3791426983.77417
lux,1999,3778360821.27105
lux,2000,3535818817.17177
lux,2001,3489130819.39764
lux,2002,3809527425.25491
lux,2003,4815401822.78979
lux,2004,5413782564.74866
lux,2005,5449720020.86848
lux,2006,5801700282.3247
lux,2007,7467775950.02747
lux,2008,7535096490.2039
lux,2009,5994999409.18867
lux,2010,6182398806.28335
lux,2011,6606708206.64398
lux,2012,6232715413.45313
lux,2013,6809140328.31727
lux,2014,7438406084.44939
lux,2015,6932034609.2789
lux,2016,7525712504.85994
lux,2017,7108965027.00589
lux,2018,7831153812.09333
lux,2019,8221854036.63528
lux,2020,8197924109.62648
lva,1995,1549821734.16999
lva,1996,1587510209.29045
lva,1997,1824255988.38616
lva,1998,1847107113.07042
lva,1999,1862893346.14461
lva,2000,1879882966.39629
lva,2001,1904497425.56526
lva,2002,2160396771.25966
lva,2003,2509483458.3692
lva,2004,3094097827.50098
lva,2005,3436369632.85625
lva,2006,4476361926.26035
lva,2007,6701957324.5794
lva,2008,7805746235.93042
lva,2009,5532987211.56519
lva,2010,4898030230.1919
lva,2011,5693585998.64388
lva,2012,5809018591.17525
lva,2013,6071391161.67249
lva,2014,5944213353.81527
lva,2015,5208223264.06601
lva,2016,5200966914.69456
lva,2017,5806135357.2553
lva,2018,6424319314.15372
lva,2019,6475204007.9843
lva,2020,6557291893.86928
mac,1991,703496870.43214
mac,1992,850570098.96768
mac,1993,863622671.82088
mac,1994,889288092.15733
mac,1995,906523758.12646
mac,1996,845802369.95381
mac,1997,866048926.05921
mac,1998,840101268.36116
mac,1999,807817915.63959
mac,2000,776236932.92964
mac,2001,673803448.06124
mac,2002,680658251.79874
mac,2003,787538024.23577
mac,2004,896138216.44935
mac,2005,1334024041.64222
mac,2006,2097507936.11118
mac,2007,2541843477.39519
mac,2008,2481764566.5266
mac,2009,1579474719.1363
mac,2010,1358001549.57387
mac,2011,1533137113.06777
mac,2012,1742700158.95068
mac,2013,1916813738.37508
mac,2014,2766586120.11869
mac,2015,3466875391.3588
mac,2016,2984077747.62042
mac,2017,2517567904.31099
mac,2018,2257541034.37597
mac,2019,2333932222.29106
mac,2020,2158065364.05853
mar,1965,812172710.2065
mar,1966,835688173.10542
mar,1967,869281691.53246
mar,1968,919276751.30916
mar,1969,1009386424.26638
mar,1970,1066890623.45618
mar,1971,1188118811.88119
mar,1972,1397800382.54217
mar,1973,1745842362.85276
mar,1974,2687994873.90727
mar,1975,3160271437.38433
mar,1976,3068585522.59408
mar,1977,3596917815.82395
mar,1978,4148846809.22553
mar,1979,5198122643.68701
mar,1980,6249095666.31103
mar,1981,5635811921.1956
mar,1982,5363026730.86502
mar,1983,5017055953.20124
mar,1984,4571068611.31604
mar,1985,4528567027.72533
mar,1986,5332494178.6389
mar,1987,6008866877.21313
mar,1988,7128697421.15457
mar,1989,7196136990.17459
mar,1990,8329147980.53941
mar,1991,8399417729.07909
mar,1992,8890364054.81377
mar,1993,8380635444.67147
mar,1994,8959425698.14191
mar,1995,10277134028.103
mar,1996,11058394245.0005
mar,1997,10696128749.8688
mar,1998,10760037160.0516
mar,1999,10866739708.7022
mar,2000,10475881837.0036
mar,2001,10024102786.8707
mar,2002,10656450866.5275
mar,2003,13535209673.7132
mar,2004,15869400563.825
mar,2005,16305155115.6232
mar,2006,17265874721.4516
mar,2007,19496356334.6069
mar,2008,24758912558.2236
mar,2009,22516662322.6719
mar,2010,23916979518.1295
mar,2011,26976847674.2605
mar,2012,25949538732.5576
mar,2013,27954672535.8396
mar,2014,29161224319.8553
mar,2015,26401892608.7892
mar,2016,26749732347.6931
mar,2017,28692426743.7062
mar,2018,30555928447.385
mar,2019,30356136465.2546
mar,2020,29980203858.1417
mco,2010,693677581.86398
mco,2011,780902004.45434
mco,2012,742515739.4321
mco,2013,916589188.47124
mco,2014,892918825.56131
mco,2015,1102074780.87207
mco,2016,1181425725.03874
mco,2017,823203795.75237
mco,2018,944496929.61738
mco,2019,962498600.69406
mco,2020,1014620217.01885
mda,1995,498645168.27183
mda,1996,462554782.6087
mda,1997,490926839.82684
mda,1998,345238733.70577
mda,1999,240099960.09198
mda,2000,246704199.97748
mda,2001,325291214.59881
mda,2002,338757680.6896
mda,2003,409510636.46666
mda,2004,538293195.33107
mda,2005,572794453.79218
mda,2006,639996877.64163
mda,2007,855696504.91355
mda,2008,1157792340.26174
mda,2009,933561154.31699
mda,2010,1425255835.01087
mda,2011,1759503433.11809
mda,2012,1856315950.26174
mda,2013,2051593176.97906
mda,2014,2125296745.41879
mda,2015,1757373913.96764
mda,2016,1795213814.63375
mda,2017,2115224228.33667
mda,2018,2595130779.43951
mda,2019,2697342367.7251
mda,2020,2744559367.17242
mdg,2007,1611735615.33645
mdg,2008,2195285093.70853
mdg,2009,1811167089.80493
mdg,2010,1797638796.32799
mdg,2011,2062377870.91784
mdg,2012,2000393465.51226
mdg,2013,2225010771.94282
mdg,2014,2410642075.17211
mdg,2015,2145812625.36207
mdg,2016,2299809346.11955
mdg,2017,2650067316.94344
mdg,2018,2955924457.87449
mdg,2019,3165862100.22057
mdg,2020,2540617936.60167
mdv,2003,130204812.5
mdv,2004,135672781.25
mdv,2005,136484859.375
mdv,2006,149921812.5
mdv,2007,163399726.5625
mdv,2008,260087750
mdv,2009,225623156.25
mdv,2010,244110445.3125
mdv,2011,279501568.27832
mdv,2012,282578946.68333
mdv,2013,265525298.20976
mdv,2014,311091863.67065
mdv,2015,438903672.3219
mdv,2016,488080587.43916
mdv,2017,534763859.10184
mdv,2018,678916787.95124
mdv,2019,652879534.52087
mdv,2020,442752673.70118
mex,1965,5601864000
mex,1966,6381072000
mex,1967,7163664000
mex,1968,8046192000
mex,1969,9065808000
mex,1970,10870792000
mex,1971,11620088000
mex,1972,13464176000
mex,1973,16393936000
mex,1974,22210832000
mex,1975,26868328000
mex,1976,27040435064.9351
mex,1977,25333168141.5929
mex,1978,31580026315.7895
mex,1979,41950885964.91231
mex,1980,57297554347.8261
mex,1981,71869500000
mex,1982,48704091312.0567
mex,1983,45303012073.2723
mex,1984,52755710667.4613
mex,1985,55127762748.151
mex,1986,38613787185.3547
mex,1987,44576700950.5152
mex,1988,54019727794.64169
mex,1989,60055506906.3579
mex,1990,68309790762.9951
mex,1991,80633621720.11659
mex,1992,93425853500.9209
mex,1993,162651917447.68301
mex,1994,169655577316.228
mex,1995,117715658628.532
mex,1996,139514784588.25699
mex,1997,171132877438.909
mex,1998,178398731611.20801
mex,1999,204825465043.30399
mex,2000,242172813888.06601
mex,2001,251357714909.60501
mex,2002,252558757974.31601
mex,2003,227487855037.53799
mex,2004,256974329877.72501
mex,2005,287666592738.04999
mex,2006,333536352025.83698
mex,2007,356181234512.54602
mex,2008,385789926772.51001
mex,2009,287061308839.30902
mex,2010,342324708056.34698
mex,2011,396134547664.46893
mex,2012,405685757393.97906
mex,2013,405990636235.51501
mex,2014,414206549332.33002
mex,2015,351388056195.302
mex,2016,319664147159.52002
mex,2017,358639951232.39899
mex,2018,380766057170.17499
mex,2019,391390696235.38702
mex,2020,318747082231.82001
mhl,1997,10918300
mhl,1998,14638200
mhl,1999,15628800
mhl,2000,14627300
mhl,2001,13002800
mhl,2002,19473700
mhl,2003,15592200
mhl,2004,13688300
mhl,2005,11208800
mhl,2006,16290100
mhl,2007,19952700
mhl,2008,19204800
mhl,2009,19992300
mhl,2010,21902200
mhl,2011,24660500
mhl,2012,24238200
mhl,2013,24093300
mhl,2014,26158400
mhl,2015,22129100
mhl,2016,31590300
mhl,2017,28313300
mhl,2018,27059500
mhl,2019,33667200
mhl,2020,31300000
mkd,1990,1759319787.98587
mkd,1991,1397397959.18367
mkd,1992,808696916.1265
mkd,1993,796963663.7931
mkd,1994,864003934.05943
mkd,1995,1133321486.83537
mkd,1996,1105593405.38404
mkd,1997,1103603061.78568
mkd,1998,1045160395.28696
mkd,1999,1027505787.16315
mkd,2000,807630504.41628
mkd,2001,763686282.92505
mkd,2002,778681518.82368
mkd,2003,1112342444.99957
mkd,2004,1195570118.539
mkd,2005,1274376720.90367
mkd,2006,1486318127.61005
mkd,2007,1715724192.82
mkd,2008,1935644900.48414
mkd,2009,1783762579.19393
mkd,2010,1979481729.7474
mkd,2011,2266045380.14234
mkd,2012,2054382620.2801
mkd,2013,2395091744.20685
mkd,2014,2593163655.78385
mkd,2015,2407651821.93525
mkd,2016,2557449351.08744
mkd,2017,2742973173.20796
mkd,2018,3050332872.1038
mkd,2019,2988141342.96197
mkd,2020,2773459071.40733
mli,1967,24288529.43221
mli,1968,35562824.9908
mli,1969,34151715.68307
mli,1970,36796260.24455
mli,1971,42969387.68469
mli,1972,55036828.90287
mli,1973,66017556.7053
mli,1974,66773102.47785
mli,1975,84154526.86236
mli,1976,92305725.24435
mli,1977,103554752.38695
mli,1978,119977806.03122
mli,1979,140876154.5607
mli,1980,257069798.37183
mli,1981,220866130.71799
mli,1982,189864327.92672
mli,1983,210293432.17781
mli,1984,222014433.12889
mli,1985,216357242.79927
mli,1986,279572697.58309
mli,1987,344473863.71198
mli,1988,328235771.36142
mli,1989,348070929.75142
mli,1990,438090687.57805
mli,1991,453747525.43334
mli,1992,459705527.59832
mli,1993,438983063.63893
mli,1994,346802267.6513
mli,1995,470982364.82019
mli,1996,474421703.64578
mli,1997,506701664.46794
mli,1998,567416104.24612
mli,1999,627121819.0976
mli,2000,637337815.43487
mli,2001,786281476.78864
mli,2002,883283053.00486
mli,2003,1072880681.49681
mli,2004,1233223347.36603
mli,2005,1413924818.87494
mli,2006,1785094653.82922
mli,2007,1937830892.33855
mli,2008,2135721973.09417
mli,2009,2493250972.80401
mli,2010,2430080540.53978
mli,2011,2683371367.04491
mli,2012,2471884099.7555
mli,2013,2275697327.95896
mli,2014,2640989814.22654
mli,2015,2306172222.23444
mli,2016,2507892264.2648
mli,2017,2895990005.79861
mli,2018,3453256577.54617
mli,2019,3615600340.83675
mli,2020,3695219347.4129
mlt,1970,115045332.78385
mlt,1971,110992302.01413
mlt,1972,139471422.14221
mlt,1973,169833081.13142
mlt,1974,207133199.68816
mlt,1975,290184201.71817
mlt,1976,336346056.75048
mlt,1977,395432448.91735
mlt,1978,502072073.07564
mlt,1979,637208023.9521
mlt,1980,765382426.05021
mlt,1981,728284191.82948
mlt,1982,726230104.16667
mlt,1983,668058770.9719
mlt,1984,635898314.55443
mlt,1985,636415538.06735
mlt,1986,802272339.96067
mlt,1987,940713469.18489
mlt,1988,1055737770.85766
mlt,1989,1107782581.91673
mlt,1990,1293409968.93151
mlt,1991,1373530411.68659
mlt,1992,1412438551.62202
mlt,1993,1232418753.50926
mlt,1994,1405537544.01908
mlt,1995,979745622.56809
mlt,1996,989958432.58695
mlt,1997,970070737.40407
mlt,1998,1055393634.65576
mlt,1999,1025358372.7938
mlt,2000,1096265922.00666
mlt,2001,976874558.8095
mlt,2002,1108160776.16078
mlt,2003,1348702970.29703
mlt,2004,1360462630.79223
mlt,2005,1345095510.50864
mlt,2006,1351909296.19872
mlt,2007,1447426909.38954
mlt,2008,1752119085.98213
mlt,2009,1525420672.409
mlt,2010,1587275619.77993
mlt,2011,1574794404.23163
mlt,2012,1412269818.83592
mlt,2013,1539189799.44216
mlt,2014,1510119569.54962
mlt,2015,1363536114.50128
mlt,2016,1443679399.74045
mlt,2017,1594211869.82463
mlt,2018,1841365231.43771
mlt,2019,1912293620.88828
mlt,2020,1968449005.44938
mmr,2001,635018716.60026
mmr,2002,737452216.30132
mmr,2003,1064763731.47341
mmr,2004,1445985630.41655
mmr,2005,1802712652.09506
mmr,2006,2195832984.23577
mmr,2007,3105410102.2995
mmr,2008,4985550970.79962
mmr,2009,6971390138.31216
mmr,2010,9667222442.65831
mmr,2011,15728400470.5952
mmr,2012,18580198744.7699
mmr,2013,19605595093.7922
mmr,2014,21186482880.1466
mmr,2015,21737204489.5622
mmr,2016,20446419330.67369
mmr,2017,21795582996.4
mmr,2018,24670832116.4637
mmr,2019,26078199820.7205
mmr,2020,28948581550.1178
mne,2000,209251870.32419
mne,2001,258816944.29518
mne,2002,277432241.00482
mne,2003,330091597.87402
mne,2004,393353613.1115
mne,2005,391428926.7504
mne,2006,481304729.64496
mne,2007,625830823.98029
mne,2008,804347443.97246
mne,2009,721592108.91914
mne,2010,710464006.36352
mne,2011,685959075.72383
mne,2012,608683027.11037
mne,2013,690051779.07594
mne,2014,656241210.03052
mne,2015,581733392.48087
mne,2016,684768805.30973
mne,2017,719972954.69912
mne,2018,877040840.41549
mne,2019,894002463.05419
mne,2020,824932193.73219
mng,1981,576974000
mng,1982,655832533.33333
mng,1983,717192866.66667
mng,1984,566066750
mng,1985,594238900
mng,1986,818915766.66667
mng,1987,857645133.33333
mng,1988,923438333.33333
mng,1989,1387666666.66667
mng,1990,1055407840
mng,1991,816876200
mng,1992,457098985.91549
mng,1993,230844226.45967
mng,1994,290908112.27951
mng,1995,476957766.4341
mng,1996,318316252.28162
mng,1997,336858860.74507
mng,1998,254177874.24615
mng,1999,235847010.08349
mng,2000,252347079.76009
mng,2001,278222625.99669
mng,2002,314010346.38881
mng,2003,402333277.68765
mng,2004,564421061.26822
mng,2005,820039941.5323
mng,2006,1320987080.26588
mng,2007,1598067690.91409
mng,2008,1734820512.05511
mng,2009,1377747668.82622
mng,2010,2386494389.87485
mng,2011,3261779821.31871
mng,2012,3782681361.09843
mng,2013,3838414602.59756
mng,2014,3851061546.68472
mng,2015,3662111062.87277
mng,2016,3709756454.08762
mng,2017,4295950865.80037
mng,2018,5004469707.93462
mng,2019,5411585399.76138
mng,2020,4932415861.24544
moz,1991,596367096.54932
moz,1992,471405427.95836
moz,1993,368751871.35409
moz,1994,431278773.22558
moz,1995,402838314.32909
moz,1996,580321391.57229
moz,1997,761538246.30098
moz,1998,1027852348.71069
moz,1999,1070731086.25373
moz,2000,1012642179.78355
moz,2001,1055738272.57095
moz,2002,936798842.80767
moz,2003,1161054914.78957
moz,2004,1480597272.9648
moz,2005,1554007722.99553
moz,2006,1776564568.83248
moz,2007,1970607342.02002
moz,2008,2117728327.69561
moz,2009,1970024547.30125
moz,2010,1824819111.25114
moz,2011,2376780442.82982
moz,2012,2723582215.48655
moz,2013,2775089456.25347
moz,2014,3069332883.6113
moz,2015,2887117481.39811
moz,2016,2437707262.72754
moz,2017,3174608554.31294
moz,2018,3762638227.04946
moz,2019,3638744959.24565
moz,2020,3053731134.74912
mrt,1961,47522852.53817
mrt,1962,41582580.19731
mrt,1963,36012213.36874
mrt,1964,67889930.19215
mrt,1965,95045900.93325
mrt,1966,107294799.89616
mrt,1967,110059826.71436
mrt,1968,125037015.79674
mrt,1969,119881007.453
mrt,1970,124802657.82644
mrt,1971,139037162.0318
mrt,1972,144301165.7189
mrt,1973,150450451.96784
mrt,1974,199584577.05456
mrt,1975,240810455.88312
mrt,1976,262300087.70255
mrt,1977,241835233.08311
mrt,1978,217213742.14678
mrt,1979,284376886.51775
mrt,1980,285140784.96677
mrt,1981,297398440.68617
mrt,1982,262031210.43828
mrt,1983,246283199.82754
mrt,1984,272686100.88611
mrt,1985,329004149.76003
mrt,1986,369099576.17974
mrt,1987,360021515.26085
mrt,1988,384602137.25684
mrt,1989,434203884.53808
mrt,1990,434186411.55275
mrt,1991,531473995.06992
mrt,1992,522171762.78626
mrt,1993,463918977.53423
mrt,1994,492100513.85798
mrt,1995,535893247.95019
mrt,1996,550173645.62534
mrt,1997,556416975.62774
mrt,1998,681623623.16688
mrt,1999,643626082.26658
mrt,2000,533000167.41795
mrt,2001,506989887.6888
mrt,2002,505045363.38177
mrt,2003,548365102.83998
mrt,2004,650446555.83738
mrt,2005,974474446.53614
mrt,2006,1719505439.31497
mrt,2007,1608324594.81722
mrt,2008,1899784104.31439
mrt,2009,1544237119.13891
mrt,2010,2149833700.62415
mrt,2011,2983738999.28144
mrt,2012,2521340964.87088
mrt,2013,2788808086.28385
mrt,2014,1874770831.61285
mrt,2015,1402769564.36034
mrt,2016,1613753685.74599
mrt,2017,1614469273.74302
mrt,2018,1685390108.30345
mrt,2019,2066812388.93674
mrt,2020,2282661290.32258
mus,1976,155803337.5739
mus,1977,183584822.84746
mus,1978,232992065.9387
mus,1979,269019197.53967
mus,1980,248819020.60045
mus,1981,242712471.32546
mus,1982,226442860.42768
mus,1983,221762826.53637
mus,1984,231009470.80861
mus,1985,262651772.7052
mus,1986,385700706.94469
mus,1987,511096271.21803
mus,1988,580902981.90911
mus,1989,593778279.0594
mus,1990,737242237.69637
mus,1991,804860097.23811
mus,1992,921249222.52493
mus,1993,925687086.35539
mus,1994,1001479065.05423
mus,1995,1147118052.71967
mus,1996,1252810219.46613
mus,1997,1140084854.18358
mus,1998,1130360780.57076
mus,1999,1142268294.0387
mus,2000,1211784918.62733
mus,2001,1233808793.89481
mus,2002,1257240024.03044
mus,2003,1468721717.47039
mus,2004,1605928868.84739
mus,2005,1516055752.94445
mus,2006,1569977387.48143
mus,2007,1837470500.13253
mus,2008,2331510431.3108
mus,2009,2131552763.15872
mus,2010,2248021725.28943
mus,2011,2487946770.70996
mus,2012,2443394342.76206
mus,2013,2498778557.32963
mus,2014,2539253337.51339
mus,2015,2249840971.91122
mus,2016,2272191413.51475
mus,2017,2338362131.46798
mus,2018,2475541043.89646
mus,2019,2423640182.10777
mus,2020,1815873677.46887
mwi,1960,16239675.2065
mwi,1961,17639647.20706
mwi,1962,17779644.40711
mwi,1963,16939661.20678
mwi,1964,24079518.40963
mwi,1965,29259414.8117
mwi,1966,36819263.61473
mwi,1967,39768019.88401
mwi,1968,38521540.86163
mwi,1969,41761670.46682
mwi,1970,47281891.27565
mwi,1971,53676736.06932
mwi,1972,65993013.97206
mwi,1973,69937751.73929
mwi,1974,87850689.4912
mwi,1975,116462144.01482
mwi,1976,117305585.98029
mwi,1977,141322405.58201
mwi,1978,169847102.05049
mwi,1979,246698004.65173
mwi,1980,250281984.97722
mwi,1981,242518597.11828
mwi,1982,225369398.38939
mwi,1983,236860912.49574
mwi,1984,217137823.68756
mwi,1985,220477808.15543
mwi,1986,228995701.46687
mwi,1987,258764431.56608
mwi,1988,287197907.31269
mwi,1989,377330675.84707
mwi,1990,464662684.59819
mwi,1991,537662504.90493
mwi,1992,510551688.72978
mwi,1993,457171345.5074
mwi,1994,228376367.8403
mwi,1995,242656967.88081
mwi,1996,399499598.2624
mwi,1997,447906313.47223
mwi,1998,289533661.38121
mwi,1999,294369603.13554
mwi,2000,281728378.1015
mwi,2001,260597804.90406
mwi,2002,587438405.75458
mwi,2003,576772070.70837
mwi,2004,543987647.95005
mwi,2005,543502858.48916
mwi,2006,651713976.18619
mwi,2007,801120770.4064
mwi,2008,855007055.79953
mwi,2009,949132551.6109
mwi,2010,1058897563.70497
mwi,2011,1233715590.46868
mwi,2012,906316678.04067
mwi,2013,815908321.26579
mwi,2014,885945680.79986
mwi,2015,943692006.77814
mwi,2016,795734012.99434
mwi,2017,1587296522.87331
mwi,2018,1815191869.81323
mwi,2019,2043608082.02691
mwi,2020,2252599137.4566
mys,1960,473533352.93349
mys,1961,515400627.20502
mys,1962,616098654.12257
mys,1963,677455834.31334
mys,1964,786816052.52842
mys,1965,875964491.04926
mys,1966,931907813.92918
mys,1967,934795211.02836
mys,1968,929381353.7175
mys,1969,1070141970.4691
mys,1970,1171561871.16164
mys,1971,1292620515.6767
mys,1972,1597576358.3487
mys,1973,2394856996.68481
mys,1974,3404874454.73807
mys,1975,3359766114.25716
mys,1976,4119761567.51653
mys,1977,5043773493.6822
mys,1978,6298577590.67358
mys,1979,8449546015.35368
mys,1980,10234028802.4255
mys,1981,10266052211.2756
mys,1982,10337569838.1434
mys,1983,11820648731.3144
mys,1984,13317190774.8763
mys,1985,12241151671.3653
mys,1986,10881277717.5176
mys,1987,12398793459.2793
mys,1988,13529097296.4717
mys,1989,15463304784.4064
mys,1990,18577396576.5832
mys,1991,20692464358.4521
mys,1992,24345231083.3628
mys,1993,26814420574.1813
mys,1994,29822054564.8529
mys,1995,36725677830.941
mys,1996,43900548533.2697
mys,1997,44575910284.6192
mys,1998,31664033836.119
mys,1999,36771578947.3684
mys,2000,45319736842.10529
mys,2001,42868684210.5263
