geo,time,sh_h2o_smdw_zs
khm,2018,26.59694
khm,2019,27.19867
khm,2020,27.75824
kir,2000,9.99117
kir,2001,10.19338
kir,2002,10.33992
kir,2003,10.48663
kir,2004,10.63342
kir,2005,10.78014
kir,2006,10.98306
kir,2007,11.23165
kir,2008,11.48343
kir,2009,11.73804
kir,2010,11.99561
kir,2011,12.25615
kir,2012,12.51968
kir,2013,12.78566
kir,2014,13.0545
kir,2015,13.32606
kir,2016,13.59826
kir,2017,13.87049
kir,2018,14.14293
kir,2019,14.41549
kir,2020,14.68781
kor,2002,97.00271
kor,2003,97.00271
kor,2004,97.00271
kor,2005,97.00271
kor,2006,97.00271
kor,2007,97.18684
kor,2008,97.37115
kor,2009,97.55563
kor,2010,97.74029
kor,2011,97.92512
kor,2012,98.11013
kor,2013,98.29531
kor,2014,98.48066
kor,2015,98.62159
kor,2016,98.74105
kor,2017,98.86057
kor,2018,98.98014
kor,2019,99.09977
kor,2020,99.19082
kwt,2000,100
kwt,2001,100
kwt,2002,100
kwt,2003,100
kwt,2004,100
kwt,2005,100
kwt,2006,100
kwt,2007,100
kwt,2008,100
kwt,2009,100
kwt,2010,100
kwt,2011,100
kwt,2012,100
kwt,2013,100
kwt,2014,100
kwt,2015,100
kwt,2016,100
kwt,2017,100
kwt,2018,100
kwt,2019,100
kwt,2020,100
lao,2000,4.87754
lao,2001,6.66564
lao,2002,8.60166
lao,2003,10.61036
lao,2004,11.12385
lao,2005,11.60933
lao,2006,12.03475
lao,2007,12.46038
lao,2008,12.88668
lao,2009,13.31303
lao,2010,13.73971
lao,2011,14.16671
lao,2012,14.59418
lao,2013,15.02149
lao,2014,15.44909
lao,2015,15.87681
lao,2016,16.30479
lao,2017,16.73258
lao,2018,17.16017
lao,2019,17.58769
lao,2020,17.6819
lbn,2000,44.23732
lbn,2001,44.42092
lbn,2002,44.60453
lbn,2003,44.78813
lbn,2004,44.97173
lbn,2005,45.15533
lbn,2006,45.33894
lbn,2007,45.52254
lbn,2008,45.70614
lbn,2009,45.88975
lbn,2010,46.07335
lbn,2011,46.25695
lbn,2012,46.44055
lbn,2013,46.62416
lbn,2014,46.80776
lbn,2015,46.99136
lbn,2016,47.17497
lbn,2017,47.35857
lbn,2018,47.54217
lbn,2019,47.7
lbn,2020,47.7
lie,2000,100
lie,2001,100
lie,2002,100
lie,2003,100
lie,2004,100
lie,2005,100
lie,2006,100
lie,2007,100
lie,2008,100
lie,2009,100
lie,2010,100
lie,2011,100
lie,2012,100
lie,2013,100
lie,2014,100
lie,2015,100
lie,2016,100
lie,2017,100
lie,2018,100
lie,2019,100
lie,2020,100
lso,2000,8.84937
lso,2001,9.71955
lso,2002,10.61173
lso,2003,11.52605
lso,2004,12.46391
lso,2005,13.42406
lso,2006,14.40837
lso,2007,15.36861
lso,2008,16.34975
lso,2009,17.35063
lso,2010,18.37319
lso,2011,19.4173
lso,2012,20.4119
lso,2013,21.42277
lso,2014,22.45071
lso,2015,23.49656
lso,2016,24.55936
lso,2017,25.63996
lso,2018,26.74256
lso,2019,27.86701
lso,2020,28.90641
ltu,2000,67.19607
ltu,2001,67.53116
ltu,2002,67.86357
ltu,2003,68.19712
ltu,2004,70.20964
ltu,2005,72.25052
ltu,2006,74.31923
ltu,2007,76.40441
ltu,2008,78.506
ltu,2009,80.61479
ltu,2010,82.73163
ltu,2011,84.87378
ltu,2012,87.0474
ltu,2013,89.2365
ltu,2014,91.44108
ltu,2015,93.54345
ltu,2016,93.99288
ltu,2017,94.44231
ltu,2018,94.87325
ltu,2019,94.89749
ltu,2020,94.92379
lux,2000,99.77543
lux,2001,99.77375
lux,2002,99.77253
lux,2003,99.77135
lux,2004,99.7702
lux,2005,99.76907
lux,2006,99.76798
lux,2007,99.76691
lux,2008,99.76587
lux,2009,99.76486
lux,2010,99.76387
lux,2011,99.76292
lux,2012,99.71699
lux,2013,99.66403
lux,2014,99.61437
lux,2015,99.56774
lux,2016,99.52394
lux,2017,99.48274
lux,2018,99.44395
lux,2019,99.45172
lux,2020,99.45909
lva,2000,92.54582
lva,2001,92.52678
lva,2002,92.55496
lva,2003,92.59138
lva,2004,92.65181
lva,2005,92.71201
lva,2006,92.78085
lva,2007,93.0162
lva,2008,93.25303
lva,2009,93.49758
lva,2010,93.74914
lva,2011,94.00101
lva,2012,94.25307
lva,2013,94.50529
lva,2014,94.75759
lva,2015,95.01016
lva,2016,95.26416
lva,2017,95.51933
lva,2018,95.77543
lva,2019,96.0322
lva,2020,96.2894
mac,2000,99.98458
mac,2001,99.98458
mac,2002,99.98458
mac,2003,99.98458
mac,2004,99.98417
mac,2005,99.98375
mac,2006,99.98333
mac,2007,99.98292
mac,2008,99.9825
mac,2009,99.98208
mac,2010,99.98167
mac,2011,99.98125
mac,2012,99.98083
mac,2013,99.98042
mac,2014,99.98
mac,2015,99.97958
mac,2016,99.97917
mac,2017,99.97875
mac,2018,99.97833
mac,2019,99.97792
mac,2020,99.9775
maf,2000,96.7
maf,2001,96.7
maf,2002,96.7
maf,2003,96.7
maf,2004,96.7
maf,2005,96.7
maf,2006,96.7
maf,2007,96.7
maf,2008,96.7
maf,2009,96.7
maf,2010,96.7
maf,2011,96.7
maf,2012,96.7
maf,2013,96.7
maf,2014,96.6999
maf,2015,96.69978
maf,2016,96.69966
maf,2017,96.69954
maf,2018,96.69942
maf,2019,96.6993
maf,2020,96.6993
mar,2000,53.83341
mar,2001,54.7138
mar,2002,55.58822
mar,2003,56.45533
mar,2004,57.31581
mar,2005,58.29794
mar,2006,59.29544
mar,2007,60.28072
mar,2008,61.25321
mar,2009,62.21238
mar,2010,64.05993
mar,2011,65.93168
mar,2012,67.45534
mar,2013,68.98886
mar,2014,70.53376
mar,2015,72.08801
mar,2016,73.65057
mar,2017,75.21949
mar,2018,76.79334
mar,2019,78.37037
mar,2020,79.94958
mco,2000,100
mco,2001,100
mco,2002,100
mco,2003,100
mco,2004,100
mco,2005,100
mco,2006,100
mco,2007,100
mco,2008,100
mco,2009,100
mco,2010,100
mco,2011,100
mco,2012,100
mco,2013,100
mco,2014,100
mco,2015,100
mco,2016,100
mco,2017,100
mco,2018,100
mco,2019,100
mco,2020,100
mda,2000,40.39732
mda,2001,42.30359
mda,2002,44.2534
mda,2003,46.2473
mda,2004,48.28632
mda,2005,50.46105
mda,2006,52.75949
mda,2007,55.087
mda,2008,57.44361
mda,2009,59.82936
mda,2010,62.24428
mda,2011,64.68844
mda,2012,67.16187
mda,2013,69.66459
mda,2014,72.19668
mda,2015,72.49257
mda,2016,72.79568
mda,2017,73.10523
mda,2018,73.42123
mda,2019,73.74317
mda,2020,74.07107
mdg,2000,6.70175
mdg,2001,7.2846
mdg,2002,7.88565
mdg,2003,8.5047
mdg,2004,9.14188
mdg,2005,9.85976
mdg,2006,10.59949
mdg,2007,11.36085
mdg,2008,12.14419
mdg,2009,12.94844
mdg,2010,13.77393
mdg,2011,14.62037
mdg,2012,15.48769
mdg,2013,16.06627
mdg,2014,16.65804
mdg,2015,17.26507
mdg,2016,17.8879
mdg,2017,18.52658
mdg,2018,19.18139
mdg,2019,19.85205
mdg,2020,20.53938
mex,2000,39.30313
mex,2001,39.51895
mex,2002,39.73246
mex,2003,39.94369
mex,2004,40.15273
mex,2005,40.35949
mex,2006,40.56406
mex,2007,40.76642
mex,2008,40.9667
mex,2009,41.16483
mex,2010,41.36089
mex,2011,41.55508
mex,2012,41.74726
mex,2013,41.93754
mex,2014,42.1259
mex,2015,42.31229
mex,2016,42.49678
mex,2017,42.67933
mex,2018,42.84912
mex,2019,42.93896
mex,2020,43.02628
mkd,2000,80.45513
mkd,2001,80.4335
mkd,2002,80.41186
mkd,2003,80.39023
mkd,2004,80.36849
mkd,2005,80.35102
mkd,2006,80.33675
mkd,2007,80.32564
mkd,2008,80.31768
mkd,2009,80.31293
mkd,2010,80.31126
mkd,2011,80.31277
mkd,2012,80.3173
mkd,2013,80.32494
mkd,2014,80.33566
mkd,2015,80.34924
mkd,2016,79.13906
mkd,2017,77.92999
mkd,2018,76.73663
mkd,2019,76.78238
mkd,2020,76.83341
mlt,2000,100
mlt,2001,100
mlt,2002,100
mlt,2003,100
mlt,2004,100
mlt,2005,100
mlt,2006,100
mlt,2007,100
mlt,2008,100
mlt,2009,100
mlt,2010,100
mlt,2011,100
mlt,2012,100
mlt,2013,100
mlt,2014,100
mlt,2015,100
mlt,2016,100
mlt,2017,100
mlt,2018,100
mlt,2019,100
mlt,2020,100
mmr,2000,27.11401
mmr,2001,28.62335
mmr,2002,30.16592
mmr,2003,31.74195
mmr,2004,33.35135
mmr,2005,34.99403
mmr,2006,36.66955
mmr,2007,38.37814
mmr,2008,40.11971
mmr,2009,41.89382
mmr,2010,43.70106
mmr,2011,45.34115
mmr,2012,46.79183
mmr,2013,48.26366
mmr,2014,49.75704
mmr,2015,51.27541
mmr,2016,52.81818
mmr,2017,54.38439
mmr,2018,55.97331
mmr,2019,57.58363
mmr,2020,58.83109
mne,2006,83.86928
mne,2007,83.9874
mne,2008,84.07976
mne,2009,84.17144
mne,2010,84.26259
mne,2011,84.35329
mne,2012,84.44356
mne,2013,84.53345
mne,2014,84.62296
mne,2015,84.7121
mne,2016,84.80079
mne,2017,84.88911
mne,2018,84.95357
mne,2019,85.01322
mne,2020,85.0722
mng,2000,20.60162
mng,2001,21.20463
mng,2002,21.81008
mng,2003,22.41706
mng,2004,23.02463
mng,2005,23.63059
mng,2006,24.23574
mng,2007,24.83889
mng,2008,25.43954
mng,2009,26.03529
mng,2010,26.62763
mng,2011,27.03505
mng,2012,27.34455
mng,2013,27.66013
mng,2014,27.98144
mng,2015,28.30906
mng,2016,28.64264
mng,2017,28.98186
mng,2018,29.3315
mng,2019,29.69126
mng,2020,30.06085
mnp,2000,82.02755
mnp,2001,82.20466
mnp,2002,82.38177
mnp,2003,82.55889
mnp,2004,83.12269
mnp,2005,83.68815
mnp,2006,84.25527
mnp,2007,84.82404
mnp,2008,85.39447
mnp,2009,85.96655
mnp,2010,86.54029
mnp,2011,87.11569
mnp,2012,87.69274
mnp,2013,88.27144
mnp,2014,88.8518
mnp,2015,89.43382
mnp,2016,89.84742
mnp,2017,90.2433
mnp,2018,90.63918
mnp,2019,90.63918
mnp,2020,90.52621
mys,2000,92.5773
mys,2001,92.69727
mys,2002,92.76329
mys,2003,92.83031
mys,2004,92.8983
mys,2005,92.96672
mys,2006,93.03589
mys,2007,93.10563
mys,2008,93.17592
mys,2009,93.24629
mys,2010,93.31696
mys,2011,93.37021
mys,2012,93.42081
mys,2013,93.4715
mys,2014,93.52266
mys,2015,93.57384
mys,2016,93.62527
mys,2017,93.67532
mys,2018,93.72421
mys,2019,93.77186
mys,2020,93.81822
ncl,2000,87.04396
ncl,2001,87.04396
ncl,2002,87.04396
ncl,2003,87.70611
ncl,2004,88.37046
ncl,2005,89.037
ncl,2006,89.70573
ncl,2007,90.37666
ncl,2008,91.04979
ncl,2009,91.72511
ncl,2010,92.40263
ncl,2011,93.08235
ncl,2012,93.76426
ncl,2013,94.44837
ncl,2014,95.13467
ncl,2015,95.50277
ncl,2016,95.72986
ncl,2017,95.95695
ncl,2018,96.18403
ncl,2019,96.41112
ncl,2020,96.6382
nga,2000,13.72426
nga,2001,14.17145
nga,2002,14.60479
nga,2003,15.03448
nga,2004,15.46038
nga,2005,15.88228
nga,2006,16.30026
nga,2007,16.71432
nga,2008,17.12445
nga,2009,17.53025
nga,2010,17.93203
nga,2011,18.32864
nga,2012,18.72016
nga,2013,19.10647
nga,2014,19.48768
nga,2015,19.86386
nga,2016,20.23484
nga,2017,20.60091
nga,2018,20.96197
nga,2019,21.31806
nga,2020,21.66929
nic,2000,47.84902
nic,2001,47.94999
nic,2002,48.05105
nic,2003,48.15259
nic,2004,48.2546
nic,2005,48.3587
nic,2006,48.48103
nic,2007,48.60358
nic,2008,49.63554
nic,2009,50.65626
nic,2010,51.66619
nic,2011,52.66535
nic,2012,53.65382
nic,2013,54.63162
nic,2014,55.0808
nic,2015,55.16755
nic,2016,55.25507
nic,2017,55.31085
nic,2018,55.37498
nic,2019,55.44344
nic,2020,55.51592
nld,2000,99.99229
nld,2001,99.99129
nld,2002,99.9903
nld,2003,99.98931
nld,2004,99.98831
nld,2005,99.98732
nld,2006,99.98633
nld,2007,99.98534
nld,2008,99.98434
nld,2009,99.98334
nld,2010,99.98235
nld,2011,99.98136
nld,2012,99.98037
nld,2013,99.97938
nld,2014,99.97838
nld,2015,99.97739
nld,2016,99.97639
nld,2017,99.9754
nld,2018,99.97441
nld,2019,99.97341
nld,2020,99.97242
nor,2000,99.99685
nor,2001,99.99684
nor,2002,99.99684
nor,2003,99.92163
nor,2004,99.84641
nor,2005,99.77118
nor,2006,99.69596
nor,2007,99.62073
nor,2008,99.54551
nor,2009,99.47029
nor,2010,99.39507
nor,2011,99.31985
nor,2012,99.24462
nor,2013,99.1694
nor,2014,99.09418
nor,2015,99.01896
nor,2016,98.94374
nor,2017,98.86851
nor,2018,98.79329
nor,2019,98.71807
nor,2020,98.64284
npl,2000,26.82561
npl,2001,27.10582
npl,2002,27.35133
npl,2003,27.59595
npl,2004,27.83962
npl,2005,28.0823
npl,2006,28.32397
npl,2007,28.56468
npl,2008,28.80429
npl,2009,29.04276
npl,2010,29.28004
npl,2011,29.5162
npl,2012,29.75159
npl,2013,28.31256
npl,2014,26.84928
npl,2015,25.36185
npl,2016,23.85076
npl,2017,22.31621
npl,2018,20.75864
npl,2019,19.17831
npl,2020,17.57566
nzl,2000,82.26044
nzl,2001,82.26044
nzl,2002,82.26044
nzl,2003,82.26044
nzl,2004,82.26044
nzl,2005,82.26044
nzl,2006,83.58846
nzl,2007,84.91648
nzl,2008,86.24451
nzl,2009,87.57253
nzl,2010,88.90055
nzl,2011,90.22857
nzl,2012,91.55659
nzl,2013,92.88461
nzl,2014,94.21264
nzl,2015,95.54066
nzl,2016,96.86868
nzl,2017,98.1967
nzl,2018,99.52472
nzl,2019,100
nzl,2020,100
omn,2000,83.89833
omn,2001,83.89375
omn,2002,83.88917
omn,2003,83.8846
omn,2004,83.95738
omn,2005,84.32567
omn,2006,84.69062
omn,2007,85.05205
omn,2008,85.40998
omn,2009,85.76403
omn,2010,86.11466
omn,2011,86.56857
omn,2012,87.09617
omn,2013,87.60553
omn,2014,88.09872
omn,2015,88.57536
omn,2016,89.03639
omn,2017,89.47487
omn,2018,89.8931
omn,2019,90.26776
omn,2020,90.55716
pak,2000,37.46136
pak,2001,37.55836
pak,2002,37.65529
pak,2003,37.75178
pak,2004,37.84802
pak,2005,37.71324
pak,2006,37.57559
pak,2007,37.43503
pak,2008,37.2914
pak,2009,37.1447
pak,2010,36.99506
pak,2011,36.84247
pak,2012,36.68689
pak,2013,36.5281
pak,2014,36.36632
pak,2015,36.20152
pak,2016,36.0337
pak,2017,35.86274
pak,2018,35.68979
pak,2019,35.764
pak,2020,35.83887
per,2000,44.99721
per,2001,45.38414
per,2002,45.76726
per,2003,46.14702
per,2004,46.52304
per,2005,46.89493
per,2006,47.26354
per,2007,47.6281
per,2008,47.93691
per,2009,48.22034
per,2010,48.50278
per,2011,48.78343
per,2012,49.06311
per,2013,49.34102
per,2014,49.61758
per,2015,49.89317
per,2016,50.16703
per,2017,50.43956
per,2018,50.71341
per,2019,50.98815
per,2020,51.26413
phl,2000,36.27381
phl,2001,36.37098
phl,2002,38.44282
phl,2003,40.53433
phl,2004,42.64556
phl,2005,44.23162
phl,2006,44.67729
phl,2007,44.81725
phl,2008,44.9574
phl,2009,45.09803
phl,2010,45.25164
phl,2011,45.47014
phl,2012,45.68819
phl,2013,45.90609
phl,2014,46.12326
phl,2015,46.34028
phl,2016,46.55685
phl,2017,46.77739
phl,2018,47.00241
phl,2019,47.23155
phl,2020,47.46477
plw,2000,63.6882
plw,2001,65.10548
plw,2002,66.52025
plw,2003,67.93253
plw,2004,69.53574
plw,2005,71.14545
plw,2006,72.76197
plw,2007,74.38468
plw,2008,76.01375
plw,2009,77.64832
plw,2010,79.28856
plw,2011,80.93379
plw,2012,82.58444
plw,2013,84.23936
plw,2014,85.89875
plw,2015,87.56237
plw,2016,89.22669
plw,2017,90.89125
plw,2018,91.03763
plw,2019,91.17754
plw,2020,91.31175
pol,2005,91.02206
pol,2006,91.39845
pol,2007,91.77644
pol,2008,92.15605
pol,2009,92.53754
pol,2010,93.0965
pol,2011,93.66072
pol,2012,94.22904
pol,2013,94.80305
pol,2014,95.38261
pol,2015,95.96788
pol,2016,96.55985
pol,2017,97.15775
pol,2018,97.76067
pol,2019,98.32518
pol,2020,98.32523
pri,2000,75.13195
pri,2001,75.24593
pri,2002,75.35991
pri,2003,75.47389
pri,2004,75.58788
pri,2005,75.70186
pri,2006,75.81584
pri,2007,75.92982
pri,2008,76.0438
pri,2009,78.83245
pri,2010,81.62911
pri,2011,84.43378
pri,2012,87.24645
pri,2013,90.06713
pri,2014,92.89581
pri,2015,95.7325
pri,2016,98.5772
pri,2017,99.44615
pri,2018,99.7314
pri,2019,99.86333
pri,2020,99.86333
prk,2000,68.99947
prk,2001,69.01835
prk,2002,69.03723
prk,2003,69.05587
prk,2004,69.03632
prk,2005,68.8284
prk,2006,68.62117
prk,2007,68.41413
prk,2008,68.20753
prk,2009,68.02087
prk,2010,67.842
prk,2011,67.66362
prk,2012,67.48652
prk,2013,67.31016
prk,2014,67.13481
prk,2015,66.96019
prk,2016,66.79067
prk,2017,66.62582
prk,2018,66.46603
prk,2019,66.31141
prk,2020,66.3809
prt,2000,93.23199
prt,2001,93.37636
prt,2002,93.5194
prt,2003,93.66273
prt,2004,93.80636
prt,2005,93.94998
prt,2006,94.09396
prt,2007,94.23809
prt,2008,94.38243
prt,2009,94.52674
prt,2010,94.74964
prt,2011,94.97043
prt,2012,95.18903
prt,2013,95.28524
prt,2014,95.33423
prt,2015,95.34825
prt,2016,95.35789
prt,2017,95.36321
prt,2018,95.36422
prt,2019,95.36105
prt,2020,95.35371
pry,2000,49.5086
pry,2001,50.52146
pry,2002,51.51976
pry,2003,52.40804
pry,2004,53.27017
pry,2005,54.12498
pry,2006,54.97212
pry,2007,55.81164
pry,2008,56.64388
pry,2009,57.46854
pry,2010,58.28564
pry,2011,59.09523
pry,2012,59.89761
pry,2013,60.68415
pry,2014,61.46097
pry,2015,62.23136
pry,2016,62.99559
pry,2017,63.75322
pry,2018,63.95579
pry,2019,64.01893
pry,2020,64.08422
pse,2000,73.13645
pse,2001,73.46891
pse,2002,73.80082
pse,2003,74.13202
pse,2004,74.46268
pse,2005,74.79264
pse,2006,75.12198
pse,2007,75.45079
pse,2008,75.77892
pse,2009,76.10691
pse,2010,76.43481
pse,2011,76.76253
pse,2012,77.09004
pse,2013,77.41733
pse,2014,77.74436
pse,2015,78.07105
pse,2016,78.3974
pse,2017,78.72343
pse,2018,79.04902
pse,2019,79.37425
pse,2020,79.69894
pyf,2000,91.76672
pyf,2001,91.76672
pyf,2002,91.76672
pyf,2003,91.76672
pyf,2004,91.76672
pyf,2005,91.76672
pyf,2006,91.76672
pyf,2007,91.76672
pyf,2008,91.76672
pyf,2009,91.76672
pyf,2010,91.76672
pyf,2011,90.97593
pyf,2012,90.18514
pyf,2013,89.39434
pyf,2014,88.60355
pyf,2015,87.81276
pyf,2016,87.02197
pyf,2017,86.23117
pyf,2018,85.44038
pyf,2019,84.64959
pyf,2020,83.85879
qat,2000,96.6
qat,2001,96.6
qat,2002,96.6
qat,2003,96.6
qat,2004,96.6
qat,2005,96.6
qat,2006,96.6
qat,2007,96.6
qat,2008,96.6
qat,2009,96.6
qat,2010,96.6
qat,2011,96.5404
qat,2012,96.4808
qat,2013,96.42119
qat,2014,96.36159
qat,2015,96.30199
qat,2016,96.24239
qat,2017,96.18279
qat,2018,96.18279
qat,2019,96.18279
qat,2020,96.18279
rou,2000,81.65202
rou,2001,81.609
rou,2002,81.58862
rou,2003,81.62598
rou,2004,81.66306
rou,2005,81.70014
rou,2006,81.73721
rou,2007,81.77429
rou,2008,81.81137
rou,2009,81.84845
rou,2010,81.88552
rou,2011,81.9226
rou,2012,81.92656
rou,2013,81.91609
rou,2014,81.90562
rou,2015,81.90194
rou,2016,81.90562
rou,2017,81.91581
rou,2018,81.93336
rou,2019,81.9577
rou,2020,81.98883
rus,2000,74.70601
rus,2001,74.70481
rus,2002,74.7571
rus,2003,74.82038
rus,2004,74.88738
rus,2005,74.95423
rus,2006,75.02094
rus,2007,75.08749
rus,2008,75.15389
rus,2009,75.21985
rus,2010,75.28596
rus,2011,75.35191
rus,2012,75.42166
rus,2013,75.49485
rus,2014,75.57196
rus,2015,75.65239
rus,2016,75.73632
rus,2017,75.8237
rus,2018,75.91419
rus,2019,76.00771
rus,2020,76.10421
rwa,2000,3.99001
rwa,2001,4.53355
rwa,2002,5.10986
rwa,2003,5.4902
rwa,2004,5.84511
rwa,2005,6.20624
rwa,2006,6.57388
rwa,2007,6.94745
rwa,2008,7.32724
rwa,2009,7.71356
rwa,2010,8.10579
rwa,2011,8.50424
rwa,2012,8.90926
rwa,2013,9.32015
rwa,2014,9.74304
rwa,2015,10.1787
rwa,2016,10.62684
rwa,2017,11.08864
rwa,2018,11.56456
rwa,2019,12.05466
rwa,2020,12.10285
sgp,2000,100
sgp,2001,100
sgp,2002,100
sgp,2003,100
sgp,2004,100
sgp,2005,100
sgp,2006,100
sgp,2007,100
sgp,2008,100
sgp,2009,100
sgp,2010,100
sgp,2011,100
sgp,2012,100
sgp,2013,100
sgp,2014,100
sgp,2015,100
sgp,2016,100
sgp,2017,100
sgp,2018,100
sgp,2019,100
sgp,2020,100
sle,2000,4.83117
sle,2001,4.9822
sle,2002,5.19937
sle,2003,5.42561
sle,2004,5.66082
sle,2005,5.91117
sle,2006,6.17464
sle,2007,6.44616
sle,2008,6.72554
sle,2009,7.01252
sle,2010,7.3069
sle,2011,7.60858
sle,2012,7.91735
sle,2013,8.2329
sle,2014,8.55515
sle,2015,8.88386
sle,2016,9.21888
sle,2017,9.56032
sle,2018,9.90799
sle,2019,10.26151
sle,2020,10.62058
smr,2000,100
smr,2001,100
smr,2002,100
smr,2003,100
smr,2004,100
smr,2005,100
smr,2006,100
smr,2007,100
smr,2008,100
smr,2009,100
smr,2010,100
smr,2011,100
smr,2012,100
smr,2013,100
smr,2014,100
smr,2015,100
smr,2016,100
smr,2017,100
smr,2018,100
smr,2019,100
smr,2020,100
srb,2000,74.37706
srb,2001,74.41621
srb,2002,74.45534
srb,2003,74.49428
srb,2004,74.5335
srb,2005,74.5724
srb,2006,74.61126
srb,2007,74.65025
srb,2008,74.68906
srb,2009,74.72785
srb,2010,74.76645
srb,2011,74.80518
srb,2012,74.8318
srb,2013,74.85421
srb,2014,74.87676
srb,2015,74.89915
srb,2016,74.92168
srb,2017,74.94687
srb,2018,74.97473
srb,2019,75.00524
srb,2020,75.03842
stp,2000,25.54332
stp,2001,26.05035
stp,2002,26.5927
stp,2003,27.14417
stp,2004,27.69956
stp,2005,28.25778
stp,2006,28.81927
stp,2007,29.38391
stp,2008,29.95159
stp,2009,30.52158
stp,2010,31.09433
stp,2011,31.66939
stp,2012,32.24691
stp,2013,32.82201
stp,2014,33.39531
stp,2015,33.96655
stp,2016,34.53577
stp,2017,35.10299
stp,2018,35.47958
stp,2019,35.82834
stp,2020,36.16896
sur,2000,51.5804
sur,2001,51.81576
sur,2002,52.05074
sur,2003,52.28471
sur,2004,52.51801
sur,2005,52.71265
sur,2006,52.90432
sur,2007,53.09633
sur,2008,53.28897
sur,2009,53.48253
sur,2010,53.67645
sur,2011,53.87101
sur,2012,54.06621
sur,2013,54.26205
sur,2014,54.46284
sur,2015,54.66861
sur,2016,54.87885
sur,2017,55.09333
sur,2018,55.31203
sur,2019,55.53425
sur,2020,55.76043
svk,2000,92.17965
svk,2001,92.17799
svk,2002,92.81333
svk,2003,93.44967
svk,2004,94.08702
svk,2005,94.72538
svk,2006,95.36474
svk,2007,96.00511
svk,2008,96.64649
svk,2009,97.28888
svk,2010,97.93309
svk,2011,98.57904
svk,2012,98.82491
svk,2013,98.87651
svk,2014,98.92811
svk,2015,98.97972
svk,2016,99.03132
svk,2017,99.08292
svk,2018,99.13453
svk,2019,99.18613
svk,2020,99.23774
svn,2000,80.1659
svn,2001,80.1659
svn,2002,80.1659
svn,2003,81.3782
svn,2004,82.59051
svn,2005,83.80281
svn,2006,85.01511
svn,2007,86.22741
svn,2008,87.43971
svn,2009,88.65202
svn,2010,89.86432
svn,2011,91.07662
svn,2012,92.28892
svn,2013,93.50123
svn,2014,94.71353
svn,2015,95.92583
svn,2016,97.13813
svn,2017,98.27432
svn,2018,98.27432
svn,2019,98.27432
svn,2020,98.27432
swe,2000,99.37201
swe,2001,99.39635
swe,2002,99.42083
swe,2003,99.44524
swe,2004,99.46955
swe,2005,99.49375
swe,2006,99.51833
swe,2007,99.54314
swe,2008,99.56772
swe,2009,99.59207
swe,2010,99.61294
swe,2011,99.63408
swe,2012,99.65526
swe,2013,99.67595
swe,2014,99.69615
swe,2015,99.71589
swe,2016,99.73518
swe,2017,99.75402
swe,2018,99.75113
swe,2019,99.75147
swe,2020,99.7518
tcd,2000,5.64263
tcd,2001,5.64252
tcd,2002,5.64103
tcd,2003,5.6384
tcd,2004,5.63451
tcd,2005,5.62937
tcd,2006,5.62297
tcd,2007,5.61546
tcd,2008,5.60656
tcd,2009,5.59642
tcd,2010,5.58747
tcd,2011,5.57981
tcd,2012,5.57368
tcd,2013,5.56905
tcd,2014,5.56602
tcd,2015,5.56484
tcd,2016,5.56562
tcd,2017,5.56848
tcd,2018,5.57369
tcd,2019,5.58121
tcd,2020,5.59148
tgo,2000,9.96094
tgo,2001,10.38044
tgo,2002,10.80701
tgo,2003,11.24064
tgo,2004,11.68155
tgo,2005,12.12974
tgo,2006,12.5856
tgo,2007,13.04934
tgo,2008,13.52139
tgo,2009,14.00105
tgo,2010,14.48944
tgo,2011,14.99164
tgo,2012,15.50606
tgo,2013,16.02956
tgo,2014,16.56287
tgo,2015,17.10622
tgo,2016,17.66096
tgo,2017,18.22711
tgo,2018,18.805
tgo,2019,19.39493
tgo,2020,19.56098
tjk,2000,35.99046
tjk,2001,37.02204
tjk,2002,38.07823
tjk,2003,39.15903
tjk,2004,40.26388
tjk,2005,41.39389
tjk,2006,42.54852
tjk,2007,43.72774
tjk,2008,44.93157
tjk,2009,46.15999
tjk,2010,47.413
tjk,2011,48.52485
tjk,2012,49.36804
tjk,2013,50.20957
tjk,2014,51.04946
tjk,2015,51.88727
tjk,2016,52.72285
tjk,2017,53.55591
tjk,2018,54.38607
tjk,2019,55.21331
tjk,2020,55.23686
tkm,2000,66.66759
tkm,2001,67.85869
tkm,2002,69.06092
tkm,2003,70.27369
tkm,2004,71.49674
tkm,2005,73.17299
tkm,2006,74.86708
tkm,2007,76.57837
tkm,2008,78.30524
tkm,2009,80.04745
tkm,2010,81.80358
tkm,2011,83.57267
tkm,2012,85.35386
tkm,2013,87.14607
tkm,2014,88.94335
tkm,2015,90.74768
tkm,2016,92.28499
tkm,2017,93.68088
tkm,2018,94.79053
tkm,2019,94.81207
tkm,2020,94.83423
ton,2000,29.23374
ton,2001,29.24153
ton,2002,29.24905
ton,2003,29.25684
ton,2004,29.26463
ton,2005,29.28763
ton,2006,29.31092
ton,2007,29.33802
ton,2008,29.36815
ton,2009,29.39833
ton,2010,29.42856
ton,2011,29.45886
ton,2012,29.4723
ton,2013,29.47343
ton,2014,29.47424
ton,2015,29.47526
ton,2016,29.47623
ton,2017,29.47714
ton,2018,29.48214
ton,2019,29.49097
ton,2020,29.5042
tun,2000,73.28674
tun,2001,73.64563
tun,2002,74.00025
tun,2003,74.35087
tun,2004,74.69354
tun,2005,75.01481
tun,2006,75.33326
